
[00:00:00.000 --> 00:00:02.000]  早晨 大家好
[00:03:23.000 --> 00:03:25.000]  Not governed by our feelings
[00:03:25.000 --> 00:03:27.000]  這個燈太舒服了
[00:03:27.000 --> 00:03:28.000]  所以我來崇拜
[00:03:28.000 --> 00:03:30.000]  這個燈太光了
[00:03:30.000 --> 00:03:31.000]  我不來崇拜
[00:03:31.000 --> 00:03:32.000]  是不是?
[00:03:32.000 --> 00:03:34.000]  你是不是一個vibe christian?
[00:03:34.000 --> 00:03:36.000]  Or you are worldly christian
[00:03:36.000 --> 00:03:38.000]  有什麼去satisfy我呢
[00:03:38.000 --> 00:03:43.000]  我就doom scroll到沒眼睛看
[00:03:43.000 --> 00:03:46.000]  才去become a christian
[00:03:46.000 --> 00:03:47.000]  next slide
[00:03:47.000 --> 00:03:49.000]  The chaos within the church
[00:03:49.000 --> 00:03:50.000]  是不是?
[00:03:50.000 --> 00:03:53.000]  剛才我們的mentor就說
[00:03:53.000 --> 00:03:54.000]  I follow Carmen
[00:03:54.000 --> 00:03:55.000]  I follow Winnie
[00:03:55.000 --> 00:03:57.000]  I follow Pastor Johnny
[00:03:57.000 --> 00:03:58.000]  是不是?
[00:03:58.000 --> 00:04:01.000]  上個禮拜保羅就remind我們
[00:04:01.000 --> 00:04:05.000]  我們不單止follow一個人
[00:04:05.000 --> 00:04:08.000]  我們最重要是follow誰?
[00:04:08.000 --> 00:04:09.000]  Follow耶穌
[00:04:09.000 --> 00:04:11.000]  Follow Jesus
[00:04:11.000 --> 00:04:13.000]  And Jesus died for us
[00:04:13.000 --> 00:04:15.000]  And we are his temple
[00:04:15.000 --> 00:04:16.000]  next slide
[00:04:16.000 --> 00:04:18.000]  Our body is the temple of God
[00:04:18.000 --> 00:04:20.000]  上個禮拜Pastor Carmen
[00:04:20.000 --> 00:04:21.000]  remind了我們
[00:04:21.000 --> 00:04:25.000]  好 今個禮拜我們就看chapter 4
[00:04:25.000 --> 00:04:27.000]  Let's read together chapter 4
[00:04:27.000 --> 00:04:28.000]  OK
[00:04:28.000 --> 00:04:29.000]  Let's read together
[00:04:29.000 --> 00:04:30.000]  1,2,3
[00:04:30.000 --> 00:04:34.000]  This then is how you ought to regard us
[00:04:34.000 --> 00:04:40.000]  (......)
[00:04:40.000 --> 00:04:42.000]  Now it is required
[00:04:42.000 --> 00:04:44.000]  that those who have been given a trust
[00:04:44.000 --> 00:04:46.000]  must prove faithful
[00:04:46.000 --> 00:04:48.000]  I care very little
[00:04:48.000 --> 00:04:49.000]  if I am judged by you
[00:04:49.000 --> 00:04:51.000]  or by any human court
[00:04:51.000 --> 00:04:54.000]  Indeed, I do not even judge myself
[00:04:54.000 --> 00:04:56.000]  My conscience is clear
[00:04:56.000 --> 00:04:59.000]  but that does not make me innocent
[00:04:59.000 --> 00:05:15.000]  (......)
[00:05:15.000 --> 00:05:19.000]  At that time, each of you receive that praise from God
[00:05:19.000 --> 00:05:20.000]  OK 好
[00:05:20.000 --> 00:05:21.000]  首先呢
[00:05:21.000 --> 00:05:22.000]  保羅呢
[00:05:22.000 --> 00:05:24.000]  就係講緊咩嘢呀?
[00:05:24.000 --> 00:05:25.000]  佢個apostleship
[00:05:25.000 --> 00:05:26.000]  中文係咩呀?
[00:05:26.000 --> 00:05:27.000]  apostleship
[00:05:27.000 --> 00:05:30.000]  個word apostleship係點解呀?
[00:05:30.000 --> 00:05:31.000]  有冇人知?
[00:05:31.000 --> 00:05:33.000]  耶穌呢有幾多個門徒呀?
[00:05:33.000 --> 00:05:35.000]  12個門徒
[00:05:35.000 --> 00:05:36.000]  門徒係咩嘢嚟㗎?
[00:05:36.000 --> 00:05:37.000]  門徒係咩嘢呀?
[00:05:37.000 --> 00:05:39.000]  Follower of Christ
[00:05:39.000 --> 00:05:40.000]  Right?
[00:05:40.000 --> 00:05:41.000]  Disciple 姐係
[00:05:41.000 --> 00:05:43.000]  佢學耶穌講嗰啲嘢
[00:05:43.000 --> 00:05:44.000]  做嗰啲嘢
[00:05:44.000 --> 00:05:45.000]  佢follow 耶穌
[00:05:45.000 --> 00:05:46.000]  OK
[00:05:46.000 --> 00:05:47.000]  咁如果門徒係
[00:05:47.000 --> 00:05:48.000]  Follower of Christ
[00:05:48.000 --> 00:05:50.000]  咁apostleship 知唔知係咩呀?
[00:05:50.000 --> 00:05:52.000]  邊個係apostleship呀?
[00:05:52.000 --> 00:05:53.000]  保羅係一個apostleship
[00:05:53.000 --> 00:05:55.000]  保羅係做咩㗎?
[00:05:55.000 --> 00:05:57.000]  佢去旅行係咪?
[00:05:57.000 --> 00:05:58.000]  成日去旅行
[00:05:58.000 --> 00:05:59.000]  係mission trip
[00:05:59.000 --> 00:06:00.000]  唔係淨係旅行
[00:06:00.000 --> 00:06:03.000]  Apo means to send off
[00:06:03.000 --> 00:06:05.000]  to send away
[00:06:05.000 --> 00:06:06.000]  係咪?
[00:06:06.000 --> 00:06:08.000]  所以呢apostleship呢
[00:06:08.000 --> 00:06:10.000]  係the one who is sent off
[00:06:10.000 --> 00:06:12.000]  the one who is sent off
[00:06:12.000 --> 00:06:17.000]  所以保羅係畀神send到去邊度呀?
[00:06:17.000 --> 00:06:19.000]  send去邊度呀?
[00:06:19.000 --> 00:06:20.000]  知唔知?
[00:06:20.000 --> 00:06:22.000]  Modern day
[00:06:22.000 --> 00:06:24.000]  佢send咗去邊度?
[00:06:24.000 --> 00:06:26.000]  佢係以色列開始啦
[00:06:26.000 --> 00:06:28.000]  跟住in Damascus
[00:06:28.000 --> 00:06:30.000]  which is modern day
[00:06:30.000 --> 00:06:33.000]  Modern day
[00:06:33.000 --> 00:06:34.000]  Syria
[00:06:34.000 --> 00:06:36.000]  No not Syria
[00:06:36.000 --> 00:06:38.000]  Lebanon right?
[00:06:38.000 --> 00:06:40.000]  Lebanon 係咪?
[00:06:40.000 --> 00:06:41.000]  佢Lebanon嗰度
[00:06:41.000 --> 00:06:43.000]  send咗住on the road to Damascus
[00:06:43.000 --> 00:06:45.000]  睇到好光嘅
[00:06:45.000 --> 00:06:46.000]  你係邊個呀?
[00:06:46.000 --> 00:06:47.000]  你係邊個呀?
[00:06:47.000 --> 00:06:48.000]  點解你persecute我?
[00:06:48.000 --> 00:06:50.000]  我係耶穌 係咪?
[00:06:50.000 --> 00:06:52.000]  And then Jesus sent him where?
[00:06:52.000 --> 00:06:54.000]  去Asia Minor
[00:06:54.000 --> 00:06:56.000]  To Turkey
[00:06:56.000 --> 00:06:59.000]  Corinth is in modern day
[00:06:59.000 --> 00:07:00.000]  知唔知係邊度?
[00:07:00.000 --> 00:07:02.000]  Greece 係咪?
[00:07:02.000 --> 00:07:07.000]  我哋要下個禮拜show個geography map俾你哋
[00:07:07.000 --> 00:07:11.000]  So apostle is one who is been sent off
[00:07:11.000 --> 00:07:13.000]  佢點解去be sent off?
[00:07:13.000 --> 00:07:15.000]  to do what?
[00:07:15.000 --> 00:07:16.000]  去做咩呀?
[00:07:16.000 --> 00:07:18.000]  點解神send佢去邊呀?
[00:07:18.000 --> 00:07:20.000]  去呢啲地方去做咩呀?
[00:07:20.000 --> 00:07:23.000]  去share the gospel
[00:07:23.000 --> 00:07:25.000]  to share the gospel
[00:07:25.000 --> 00:07:29.000]  So today are we apostles?
[00:07:29.000 --> 00:07:31.000]  Are we apostles?
[00:07:31.000 --> 00:07:33.000]  而家我哋係咪apostle?
[00:07:33.000 --> 00:07:35.000]  神差遣我哋係咪apostle?
[00:07:35.000 --> 00:07:37.000]  佢send我哋去邊度呀?
[00:07:37.000 --> 00:07:39.000]  佢send我哋去邊度呀?
[00:07:39.000 --> 00:07:41.000]  我哋係咪門徒?
[00:07:41.000 --> 00:07:43.000]  神嘅門徒 我哋係咪神嘅門徒?
[00:07:43.000 --> 00:07:45.000]  Yes we are God's disciples
[00:07:45.000 --> 00:07:48.000]  我哋follow耶穌嘅example
[00:07:48.000 --> 00:07:50.000]  We want to become more like Jesus
[00:07:50.000 --> 00:07:54.000]  But God also wants us to become apostles
[00:07:54.000 --> 00:07:58.000]  He wants to send us to our schools
[00:07:58.000 --> 00:08:00.000]  He wants to send us to our work
[00:08:00.000 --> 00:08:03.000]  有冇人返暑期工㗎?
[00:08:03.000 --> 00:08:05.000]  God might be sending
[00:08:05.000 --> 00:08:07.000]  你做咩呀? Ben 做咩呀?
[00:08:07.000 --> 00:08:10.000]  Consulting 你consult 啲咩呀?
[00:08:10.000 --> 00:08:12.000]  打機點打呀?
[00:08:12.000 --> 00:08:14.000]  打機? No? 差唔多
[00:08:14.000 --> 00:08:17.000]  點讀書? 係咪consult人點讀書?
[00:08:17.000 --> 00:08:19.000]  呢個叫tutoring right?
[00:08:19.000 --> 00:08:24.000]  Ok Lucas呢? 有咩暑期工呀你?
[00:08:24.000 --> 00:08:26.000]  Civil engineering? Oh very good
[00:08:26.000 --> 00:08:28.000]  Very good
[00:08:28.000 --> 00:08:31.000]  God wants to send us to our families
[00:08:31.000 --> 00:08:33.000]  今日係咩節呀?
[00:08:33.000 --> 00:08:37.000]  母親節 你有冇寫個card俾你呀媽?
[00:08:37.000 --> 00:08:39.000]  或者send一個very loving message
[00:08:39.000 --> 00:08:42.000]  或者make me do a reel for your mom
[00:08:42.000 --> 00:08:44.000]  有冇做過reel?
[00:08:44.000 --> 00:08:46.000]  Wilson you gonna do a reel for your mom?
[00:08:46.000 --> 00:08:48.000]  No?
[00:08:48.000 --> 00:08:50.000]  Wilson is not here
[00:08:50.000 --> 00:08:52.000]  呢個係Nixon
[00:08:52.000 --> 00:08:55.000]  Nixon係做緊reel係個gathering嗰度
[00:08:55.000 --> 00:08:56.000]  For his mom right?
[00:08:56.000 --> 00:08:59.000]  Nixon同Wilson做個reel for your mom
[00:08:59.000 --> 00:09:01.000]  No? Maybe?
[00:09:01.000 --> 00:09:03.000]  你今日係個group嗰度呢
[00:09:03.000 --> 00:09:05.000]  You do a reel for your mom
[00:09:05.000 --> 00:09:07.000]  想唔想呀?
[00:09:07.000 --> 00:09:10.000]  College group 想唔想呀?
[00:09:10.000 --> 00:09:12.000]  No? 太cringe 呀?
[00:09:12.000 --> 00:09:14.000]  你個媽唔明白呢啲reel係做咩
[00:09:14.000 --> 00:09:17.000]  佢覺得你哋教會做緊啲咩
[00:09:17.000 --> 00:09:19.000]  Ok
[00:09:19.000 --> 00:09:22.000]  God wants to send you to different places
[00:09:22.000 --> 00:09:23.000]  to share the gospel
[00:09:23.000 --> 00:09:26.000]  Whether it's your school, your work, your family
[00:09:26.000 --> 00:09:29.000]  Or maybe you wanna be sent to Taiwan
[00:09:29.000 --> 00:09:32.000]  呢個係個plug for Taiwan mission trip
[00:09:32.000 --> 00:09:34.000]  我哋今個暑假呢
[00:09:34.000 --> 00:09:36.000]  我哋會去台灣Taipei
[00:09:36.000 --> 00:09:37.000]  去做咩呢?
[00:09:37.000 --> 00:09:39.000]  我哋會host一個camp
[00:09:39.000 --> 00:09:40.000]  一個interest camp
[00:09:40.000 --> 00:09:41.000]  可能教英文
[00:09:41.000 --> 00:09:43.000]  教唔同嘅樂器
[00:09:43.000 --> 00:09:45.000]  教唔同嘅interest
[00:09:45.000 --> 00:09:47.000]  去用呢個方法呢
[00:09:47.000 --> 00:09:49.000]  去share God's love
[00:09:49.000 --> 00:09:52.000]  and share our story with the students there
[00:09:52.000 --> 00:09:56.000]  Maybe God is sending you to Taiwan with us this summer
[00:09:56.000 --> 00:09:57.000]  你可以考慮下
[00:09:57.000 --> 00:09:58.000]  Ok
[00:09:58.000 --> 00:09:59.000]  咁今日呢
[00:09:59.000 --> 00:10:01.000]  我哋會睇true apostleship
[00:10:01.000 --> 00:10:03.000]  True apostleship呢
[00:10:03.000 --> 00:10:05.000]  係好多嘢嘅
[00:10:05.000 --> 00:10:06.000]  我哋睇
[00:10:06.000 --> 00:10:10.000]  Servants, stewards, seeing God's judgment
[00:10:10.000 --> 00:10:11.000]  Simple and humble
[00:10:11.000 --> 00:10:14.000]  Suffers and sacrifices
[00:10:14.000 --> 00:10:16.000]  and is a spiritual mentor
[00:10:16.000 --> 00:10:18.000]  一個true apostleship呢
[00:10:18.000 --> 00:10:20.000]  係要有呢啲quality嘅
[00:10:20.000 --> 00:10:21.000]  第一呢
[00:10:21.000 --> 00:10:22.000]  我哋睇
[00:10:22.000 --> 00:10:23.000]  係servant
[00:10:23.000 --> 00:10:24.000]  Ok
[00:10:24.000 --> 00:10:26.000]  We read again
[00:10:26.000 --> 00:10:31.000]  As servants of Christ and those entrusted with the mysteries of God
[00:10:31.000 --> 00:10:33.000]  that God has revealed
[00:10:33.000 --> 00:10:34.000]  Ok
[00:10:34.000 --> 00:10:35.000]  首先呢
[00:10:35.000 --> 00:10:37.000]  一個真正嘅apostle係點㗎?
[00:10:37.000 --> 00:10:38.000]  佢係僕人嚟嘅
[00:10:38.000 --> 00:10:40.000]  He is a servant
[00:10:40.000 --> 00:10:41.000]  僕人係咩呀?
[00:10:41.000 --> 00:10:45.000]  僕人係follow the instructions of God
[00:10:45.000 --> 00:10:47.000]  好似我哋
[00:10:47.000 --> 00:10:48.000]  有冇餐廳㗎?
[00:10:48.000 --> 00:10:50.000]  有冇人去過餐廳㗎?
[00:10:50.000 --> 00:10:51.000]  係咪?餐廳
[00:10:51.000 --> 00:10:52.000]  Ok
[00:10:52.000 --> 00:10:54.000]  好似你餐廳咁樣
[00:10:54.000 --> 00:10:57.000]  係有一個係坐喺前面嘅
[00:10:57.000 --> 00:10:59.000]  有一個呢係坐喺後面嘅
[00:10:59.000 --> 00:11:00.000]  前面嗰個係點㗎?
[00:11:00.000 --> 00:11:02.000]  前面嗰個應該係點㗎?
[00:11:02.000 --> 00:11:03.000]  有冇人去過kayak?
[00:11:03.000 --> 00:11:05.000]  Anybody been kayaking before?
[00:11:05.000 --> 00:11:06.000]  Ok
[00:11:06.000 --> 00:11:07.000]  前面嗰個係點㗎?
[00:11:09.000 --> 00:11:10.000]  你唔記得咗?
[00:11:10.000 --> 00:11:11.000]  你唔係考咗牌㗎咩?
[00:11:11.000 --> 00:11:12.000]  Elias
[00:11:12.000 --> 00:11:14.000]  我一個人㗎
[00:11:14.000 --> 00:11:16.000]  Ok 如果有兩個人呢?
[00:11:16.000 --> 00:11:18.000]  你imagine 呀
[00:11:18.000 --> 00:11:20.000]  前面嗰個人你覺得係會點㗎?
[00:11:20.000 --> 00:11:26.000]  前面嗰個控制方向?
[00:11:26.000 --> 00:11:29.000]  係後面嗰個控制方向
[00:11:29.000 --> 00:11:30.000]  Ok
[00:11:30.000 --> 00:11:32.000]  如果你坐喺後面呢
[00:11:32.000 --> 00:11:33.000]  You control
[00:11:33.000 --> 00:11:35.000]  You are supposed to control the direction
[00:11:35.000 --> 00:11:36.000]  Ok
[00:11:36.000 --> 00:11:39.000]  同埋呢前面嗰個呢係就咁kayak嘅
[00:11:39.000 --> 00:11:41.000]  It just goes with the flow
[00:11:41.000 --> 00:11:42.000]  係咪?
[00:11:42.000 --> 00:11:43.000]  後面嗰個要點呀?
[00:11:43.000 --> 00:11:46.000]  You coordinate with the front and front
[00:11:46.000 --> 00:11:49.000]  同埋呢要係direct the boat
[00:11:49.000 --> 00:11:53.000]  所以呢做servant係應該係後面定係前面嗰個呀?
[00:11:53.000 --> 00:11:57.000]  諗下
[00:11:57.000 --> 00:11:59.000]  諗一次
[00:11:59.000 --> 00:12:02.000]  前面定後面嗰個?
[00:12:02.000 --> 00:12:03.000]  你做僕人呢
[00:12:03.000 --> 00:12:07.000]  係應該係後面choose the direction
[00:12:07.000 --> 00:12:10.000]  嗰個一定係前面嗰個
[00:12:10.000 --> 00:12:12.000]  前面嗰個
[00:12:12.000 --> 00:12:13.000]  係咪?
[00:12:13.000 --> 00:12:15.000]  你就咁跟隨神
[00:12:15.000 --> 00:12:17.000]  神叫你去邊你就去邊
[00:12:17.000 --> 00:12:19.000]  神叫你做咩就講
[00:12:19.000 --> 00:12:20.000]  你做咩
[00:12:20.000 --> 00:12:24.000]  神叫你傳福音同邊個你就傳福音同邊個
[00:12:24.000 --> 00:12:25.000]  係咪?
[00:12:25.000 --> 00:12:27.000]  You are the one in front
[00:12:27.000 --> 00:12:29.000]  Jesus is the one sitting in the back
[00:12:29.000 --> 00:12:32.000]  And you are trusting in him and his direction
[00:12:32.000 --> 00:12:35.000]  Remember that the next time you kayak
[00:12:35.000 --> 00:12:37.000]  You are trusting in Jesus
[00:12:37.000 --> 00:12:40.000]  唔單止係做僕人
[00:12:40.000 --> 00:12:42.000]  We follow God's example
[00:12:42.000 --> 00:12:45.000]  仲有the next word is steward
[00:12:45.000 --> 00:12:46.000]  steward係咩嚟㗎?
[00:12:46.000 --> 00:12:47.000]  知唔知?
[00:12:47.000 --> 00:12:49.000]  有人知steward係咩?
[00:12:49.000 --> 00:12:51.000]  steward
[00:12:51.000 --> 00:12:53.000]  有人知
[00:12:53.000 --> 00:12:55.000]  中文中文係咩話?
[00:12:55.000 --> 00:12:57.000]  Ok
[00:12:57.000 --> 00:12:58.000]  What does it mean?
[00:12:58.000 --> 00:13:00.000]  What does it mean?
[00:13:01.000 --> 00:13:05.000]  It means you have been entrusted with something
[00:13:05.000 --> 00:13:09.000]  steward係you've been entrusted with something
[00:13:09.000 --> 00:13:11.000]  And now you are responsible
[00:13:11.000 --> 00:13:13.000]  有冇人屋企有個pet㗎?
[00:13:13.000 --> 00:13:15.000]  有冇人有個pet?
[00:13:15.000 --> 00:13:17.000]  你有咩呀? Jake 有咩呀?
[00:13:17.000 --> 00:13:18.000]  A dog
[00:13:18.000 --> 00:13:23.000]  Have you ever been entrusted with walking the dog?
[00:13:23.000 --> 00:13:24.000]  By yourself?
[00:13:24.000 --> 00:13:25.000]  Yes
[00:13:25.000 --> 00:13:28.000]  咁你出去walk個dog呢
[00:13:28.000 --> 00:13:29.000]  有冇責任呀?
[00:13:29.000 --> 00:13:30.000]  有冇責任呀?
[00:13:30.000 --> 00:13:31.000]  有責任喎
[00:13:31.000 --> 00:13:35.000]  有時啲狗會驚就會走嚟走去
[00:13:35.000 --> 00:13:38.000]  Has your dog ever run away?
[00:13:38.000 --> 00:13:41.000]  No, he haven't
[00:13:41.000 --> 00:13:43.000]  Uncle Vincent有個dog
[00:13:43.000 --> 00:13:46.000]  佢啱啱好conveniently stepped out
[00:13:46.000 --> 00:13:49.000]  佢有隻狗好驚
[00:13:49.000 --> 00:13:52.000]  佢好驚啲truck或者啲bus
[00:13:52.000 --> 00:13:54.000]  所以一出去嗰時
[00:13:54.000 --> 00:13:55.000]  佢就
[00:13:55.000 --> 00:13:58.000]  跟住一睇到啲嘢
[00:13:58.000 --> 00:14:00.000]  咁你拉住佢
[00:14:00.000 --> 00:14:04.000]  有幾次我同Uncle Vincent同Uncle Agnes
[00:14:04.000 --> 00:14:06.000]  個狗驚到走咗
[00:14:06.000 --> 00:14:12.000]  你imagine Uncle Vincent running for his life
[00:14:12.000 --> 00:14:15.000]  Can you imagine Uncle Vincent running for his life
[00:14:15.000 --> 00:14:17.000]  佢催個狗
[00:14:17.000 --> 00:14:20.000]  I've never seen Uncle Vincent run so fast
[00:14:20.000 --> 00:14:22.000]  Never seen him
[00:14:22.000 --> 00:14:26.000]  如果你阿爸你阿媽叫你出去
[00:14:26.000 --> 00:14:28.000]  自己一個walk the dog
[00:14:28.000 --> 00:14:30.000]  You are responsible
[00:14:30.000 --> 00:14:32.000]  You are the steward
[00:14:32.000 --> 00:14:35.000]  to taking care of your dog
[00:14:35.000 --> 00:14:37.000]  所以保羅
[00:14:37.000 --> 00:14:39.000]  Apostle係要點呀?
[00:14:39.000 --> 00:14:40.000]  佢係steward
[00:14:40.000 --> 00:14:41.000]  佢係responsible
[00:14:41.000 --> 00:14:43.000]  responsible for what?
[00:14:43.000 --> 00:14:47.000]  responsible to carry the message of God to others
[00:14:47.000 --> 00:14:50.000]  So stewards need to be responsible
[00:14:50.000 --> 00:14:52.000]  They need to be accountable
[00:14:52.000 --> 00:14:53.000]  你返到屋企呢
[00:14:53.000 --> 00:14:55.000]  你阿爸阿媽睇到個狗
[00:14:55.000 --> 00:14:57.000]  冇咗嘅
[00:14:57.000 --> 00:14:58.000]  或者好污糟嘅
[00:14:58.000 --> 00:15:00.000]  佢就會accountable
[00:15:00.000 --> 00:15:02.000]  What happened Jake to the dog?
[00:15:02.000 --> 00:15:04.000]  What happened?
[00:15:04.000 --> 00:15:07.000]  But Jake is very responsible
[00:15:07.000 --> 00:15:09.000]  Because he is also very faithful
[00:15:09.000 --> 00:15:14.000]  一個very faithful dog carer
[00:15:14.000 --> 00:15:17.000]  所以第一呢就係要做僕人
[00:15:17.000 --> 00:15:20.000]  第二呢就係要做一個steward
[00:15:20.000 --> 00:15:23.000]  What has God entrusted you with?
[00:15:23.000 --> 00:15:26.000]  What has God entrusted you with?
[00:15:26.000 --> 00:15:30.000]  Maybe God has entrusted you with friends
[00:15:30.000 --> 00:15:33.000]  that you can share the gospel with
[00:15:33.000 --> 00:15:35.000]  Maybe God has entrusted you with gifts
[00:15:35.000 --> 00:15:37.000]  有咩gifts呀你哋?
[00:15:37.000 --> 00:15:39.000]  Gifts to serve the Lord
[00:15:39.000 --> 00:15:42.000]  可能你神叫你嚟台灣去
[00:15:42.000 --> 00:15:44.000]  Start baking
