
[00:00:00.000 --> 00:00:08.000]  等子妹晚安
[00:05:12.000 --> 00:05:14.000]  都要歡喜
[00:05:14.000 --> 00:05:18.000]  因為你們是與基督一同受苦
[00:05:18.000 --> 00:05:22.000]  使你們在他榮耀顯現的時候
[00:05:22.000 --> 00:05:25.000]  也可以歡喜快樂」
[00:05:25.000 --> 00:05:28.000]  我們先看頭這兩節
[00:05:28.000 --> 00:05:32.000]  其實我們要看第十二節
[00:05:32.000 --> 00:05:33.000]  「親愛的」
[00:05:33.000 --> 00:05:37.000]  其實這個用詞在比喻前書
[00:05:37.000 --> 00:05:39.000]  每逢一用「親愛的」
[00:05:39.000 --> 00:05:43.000]  他是在稱呼那些弟兄
[00:05:43.000 --> 00:05:45.000]  當然包括姐妹
[00:05:45.000 --> 00:05:47.000]  在這個文化下你要明白
[00:05:47.000 --> 00:05:50.000]  在這個分段裏
[00:05:50.000 --> 00:05:52.000]  是讓他們很清楚知道
[00:05:52.000 --> 00:05:55.000]  這是一個新的段落的開始
[00:05:55.000 --> 00:05:57.000]  而這個段落裏
[00:05:57.000 --> 00:06:00.000]  他要和我們針對
[00:06:00.000 --> 00:06:02.000]  要說什麼呢
[00:06:02.000 --> 00:06:07.000]  就是「有火一般的考驗臨到
[00:06:07.000 --> 00:06:09.000]  你們不要以為奇怪
[00:06:09.000 --> 00:06:12.000]  似乎是遭遇非常的事」
[00:06:12.000 --> 00:06:15.000]  這個是提醒我們
[00:06:15.000 --> 00:06:19.000]  我們要在這個時代裏
[00:06:19.000 --> 00:06:21.000]  在當時他們的處境
[00:06:21.000 --> 00:06:27.000]  是面對很嚴峻的迫害
[00:06:27.000 --> 00:06:29.000]  而這些迫害背後
[00:06:29.000 --> 00:06:31.000]  你可以看為是一個試煉
[00:06:31.000 --> 00:06:33.000]  一個考驗
[00:06:33.000 --> 00:06:36.000]  他用了兩個名詞
[00:06:36.000 --> 00:06:37.000]  其實和我們說
[00:06:37.000 --> 00:06:40.000]  「有火一般的考驗」
[00:06:40.000 --> 00:06:43.000]  其實在《原文聖經》是用兩個字
[00:06:43.000 --> 00:06:44.000]  來形容的
[00:06:44.000 --> 00:06:50.000]  去形容是好像蠟燭一般的考驗
[00:06:50.000 --> 00:06:53.000]  你覺得讓蠟燭燒一燒也不要緊
[00:06:53.000 --> 00:06:54.000]  但如果是說火呢
[00:06:54.000 --> 00:06:57.000]  這個是很厲害
[00:06:57.000 --> 00:07:00.000]  彼得前書當時的背景就是
[00:07:00.000 --> 00:07:04.000]  尼祿王是當時的羅馬皇帝
[00:07:04.000 --> 00:07:10.000]  他亦不斷散佈一些謠言
[00:07:10.000 --> 00:07:14.000]  當時基督徒其實是備受各方面
[00:07:14.000 --> 00:07:17.000]  特別在羅馬居住的
[00:07:17.000 --> 00:07:19.000]  這一班神的兒女
[00:07:19.000 --> 00:07:23.000]  他們面對一個很大的考驗和挑戰
[00:07:23.000 --> 00:07:28.000]  雖然迫害是在羅馬比較本地化
[00:07:28.000 --> 00:07:30.000]  但其實他寫這封書
[00:07:30.000 --> 00:07:33.000]  是給周邊其他很多
[00:07:33.000 --> 00:07:36.000]  分散在不同的小亞細亞地區的
[00:07:36.000 --> 00:07:38.000]  這一班基督徒
[00:07:38.000 --> 00:07:39.000]  但他提醒他們
[00:07:39.000 --> 00:07:41.000]  你們要明白到
[00:07:41.000 --> 00:07:46.000]  這種考驗其實是一個試煉
[00:07:46.000 --> 00:07:51.000]  苦難其實根本就是上帝的設計
[00:07:51.000 --> 00:07:57.000]  是要面對我們人的軟弱和墮落
[00:07:57.000 --> 00:08:00.000]  在這個墮落的世界裏面
[00:08:00.000 --> 00:08:03.000]  是因著人性的敗壞和犯罪
[00:08:03.000 --> 00:08:06.000]  而引發、衍生出來的一連串的苦難
[00:08:06.000 --> 00:08:08.000]  是必然的
[00:08:08.000 --> 00:08:11.000]  亦都同樣我們因為這樣的緣故
[00:08:11.000 --> 00:08:14.000]  我們知道在苦難裏面
[00:08:14.000 --> 00:08:16.000]  我們需要依靠主耶穌
[00:08:16.000 --> 00:08:18.000]  我們才能得享平安
[00:08:18.000 --> 00:08:21.000]  如果我們去研究一下
[00:08:21.000 --> 00:08:23.000]  在基督教裏面
[00:08:23.000 --> 00:08:25.000]  我們有一科叫做護教學
[00:08:25.000 --> 00:08:29.000]  護教學去研究苦難和罪惡的關係
[00:08:29.000 --> 00:08:31.000]  其實千絲萬縷
[00:08:31.000 --> 00:08:35.000]  如果你用任何的邏輯去解釋
[00:08:35.000 --> 00:08:40.000]  為何神有天災、地震
[00:08:40.000 --> 00:08:42.000]  我們說苦難可以分為
[00:08:42.000 --> 00:08:44.000]  有幾種層面
[00:08:44.000 --> 00:08:49.000]  一些不是因為我們直接犯罪而帶來的
[00:08:49.000 --> 00:08:54.000]  有些是我們間接在別人所做錯的事裏面
[00:08:54.000 --> 00:08:57.000]  而牽連回來的苦難
[00:08:57.000 --> 00:09:00.000]  例如你守規矩去開車
[00:09:00.000 --> 00:09:03.000]  但你隔壁的司機他不守規矩
[00:09:03.000 --> 00:09:05.000]  他喝醉酒的話
[00:09:05.000 --> 00:09:08.000]  他的錯會帶來的苦難
[00:09:08.000 --> 00:09:11.000]  就會牽連到我們其他所有的人
[00:09:11.000 --> 00:09:15.000]  所以在上帝的計劃裏面
[00:09:15.000 --> 00:09:20.000]  其實永遠我們研究苦難和罪惡這個問題
[00:09:20.000 --> 00:09:22.000]  你一定要回到十字架
[00:09:22.000 --> 00:09:25.000]  回到歷史中央的部分
[00:09:25.000 --> 00:09:27.000]  就是耶穌為我們眾人的罪
[00:09:27.000 --> 00:09:29.000]  死在十字架
[00:09:29.000 --> 00:09:32.000]  而這個也是福音的核心
[00:09:32.000 --> 00:09:35.000]  我們今天沒有一個人可以
[00:09:35.000 --> 00:09:38.000]  靠自己去找到另一條出路
[00:09:38.000 --> 00:09:42.000]  你可以找到一個方法解決自己的罪
[00:09:42.000 --> 00:09:44.000]  解決你的罪
[00:09:44.000 --> 00:09:46.000]  如果有的話你告訴我
[00:09:46.000 --> 00:09:48.000]  不過我這麼多年來
[00:09:48.000 --> 00:09:50.000]  無論我是研讀聖經
[00:09:50.000 --> 00:09:53.000]  或者在這麼多年的學習裏面
[00:09:53.000 --> 00:09:54.000]  我們真的
[00:09:54.000 --> 00:10:00.000]  你看為無論是東西所有的書籍
[00:10:00.000 --> 00:10:04.000]  其實都仍然是指向只有一個人
[00:10:04.000 --> 00:10:06.000]  就是這位耶穌基督
[00:10:06.000 --> 00:10:08.000]  為我們降世寫命
[00:10:08.000 --> 00:10:12.000]  這個就好像《楊福音》十六章所說的
[00:10:12.000 --> 00:10:14.000]  耶穌說我將這些事告訴你們
[00:10:14.000 --> 00:10:17.000]  要叫你們在我裏面有平安
[00:10:17.000 --> 00:10:20.000]  在這個世界上你們是有苦難的
[00:10:20.000 --> 00:10:21.000]  但你可以放心
[00:10:21.000 --> 00:10:23.000]  我已經勝過了世界
[00:10:23.000 --> 00:10:24.000]  耶穌這麼說
[00:10:24.000 --> 00:10:27.000]  祂都預知到在祂離開這班門徒之後
[00:10:27.000 --> 00:10:30.000]  他們要面對一連串的
[00:10:30.000 --> 00:10:33.000]  很多別人的控告
[00:10:33.000 --> 00:10:37.000]  誣告、抓他們去坐牢、苦待他們
[00:10:37.000 --> 00:10:41.000]  但就是因為他們見證過耶穌基督的復活
[00:10:41.000 --> 00:10:44.000]  所以他們沒有妥協
[00:10:44.000 --> 00:10:49.000]  沒有為了所謂的
[00:10:49.000 --> 00:10:53.000]  我們說的偷生怕死
[00:10:53.000 --> 00:10:56.000]  他們寧願將自己的命都押上去
[00:10:56.000 --> 00:10:58.000]  我們見過這位耶穌基督
[00:10:58.000 --> 00:11:00.000]  他真的從死裡復活
[00:11:00.000 --> 00:11:06.000]  所以我們見到這個在歷史裏帶給我們很重要的
[00:11:06.000 --> 00:11:09.000]  是一個很重要的訊息
[00:11:09.000 --> 00:11:10.000]  當我們看
[00:11:10.000 --> 00:11:13.000]  祂說叫我們不要覺得奇怪
[00:11:13.000 --> 00:11:16.000]  似乎遭遇非常的事
[00:11:16.000 --> 00:11:18.000]  這個非常和這個奇怪
[00:11:18.000 --> 00:11:21.000]  其實在原文都是指同一樣東西
[00:11:21.000 --> 00:11:23.000]  用同一個字去形容
[00:11:23.000 --> 00:11:26.000]  你不要覺得你今天遇到這些苦難
[00:11:26.000 --> 00:11:28.000]  你覺得很奇怪
[00:11:28.000 --> 00:11:31.000]  很奇怪為何上帝讓我們作為神的兒女
[00:11:31.000 --> 00:11:33.000]  都要面對這些事呢?
[00:11:33.000 --> 00:11:35.000]  他說這個是很正常的
[00:11:35.000 --> 00:11:38.000]  這個其實是神的計劃
[00:11:38.000 --> 00:11:40.000]  是神的恩典
[00:11:40.000 --> 00:11:42.000]  神要透過苦難
[00:11:42.000 --> 00:11:44.000]  其實就是一種的試煉
[00:11:44.000 --> 00:11:47.000]  去甦醒自己的兒女
[00:11:47.000 --> 00:11:50.000]  他要教會被煉證
[00:11:50.000 --> 00:11:53.000]  其實這個也在教會歷史這二千年來
[00:11:53.000 --> 00:11:56.000]  是被引證是事實
[00:11:56.000 --> 00:12:01.000]  何時教會沉醉在一種安書裏面
[00:12:01.000 --> 00:12:03.000]  亦眾弟兄姊妹基督徒
[00:12:03.000 --> 00:12:06.000]  只落在一種物質很豐富
[00:12:06.000 --> 00:12:08.000]  各樣東西都無憂無慮
[00:12:08.000 --> 00:12:11.000]  彼此相愛固然是好事
[00:12:11.000 --> 00:12:13.000]  但是我們忘記了
[00:12:13.000 --> 00:12:16.000]  原來這個世界在每一個時代
[00:12:16.000 --> 00:12:21.000]  我們都要面對這個罪的纏繞
[00:12:21.000 --> 00:12:25.000]  而魔鬼撒旦往往就是很喜歡
[00:12:25.000 --> 00:12:27.000]  要教會要沉睡
[00:12:27.000 --> 00:12:28.000]  不要起來了
[00:12:28.000 --> 00:12:30.000]  但今天上帝要很清楚
[00:12:30.000 --> 00:12:31.000]  要告訴我們
[00:12:31.000 --> 00:12:34.000]  我們要被試煉
[00:12:34.000 --> 00:12:37.000]  所以雅各書一章二到三節
[00:12:37.000 --> 00:12:40.000]  我們就算遇到八般的試煉
[00:12:40.000 --> 00:12:42.000]  我們都要以為大喜樂
[00:12:42.000 --> 00:12:43.000]  為甚麼?
[00:12:43.000 --> 00:12:46.000]  因為信心經考驗產生忍耐
[00:12:46.000 --> 00:12:49.000]  而這個忍耐亦都能夠去承傳
[00:12:49.000 --> 00:12:53.000]  我們這個信徒的品格更加完備
[00:12:53.000 --> 00:12:55.000]  而我們可以看見
[00:12:55.000 --> 00:12:59.000]  這種考驗是有正面的價值
[00:12:59.000 --> 00:13:02.000]  既然如此
[00:13:02.000 --> 00:13:05.000]  我們又試想一想
[00:13:05.000 --> 00:13:07.000]  每逢面對苦難
[00:13:07.000 --> 00:13:11.000]  正常的反應會是怎樣?
[00:13:11.000 --> 00:13:14.000]  你很開心?
[00:13:14.000 --> 00:13:16.000]  你很難很開心
[00:13:16.000 --> 00:13:18.000]  通常都會怎樣?
[00:13:18.000 --> 00:13:20.000]  害怕或困惑
[00:13:20.000 --> 00:13:24.000]  甚至會懼怕
[00:13:24.000 --> 00:13:27.000]  因為你怕痛
[00:13:27.000 --> 00:13:29.000]  但正正就是這一點
[00:13:29.000 --> 00:13:33.000]  我們要了解多一個層面
[00:13:33.000 --> 00:13:36.000]  我讀神學院的時候
[00:13:36.000 --> 00:13:39.000]  說起來已經是八十多年的年代
[00:13:39.000 --> 00:13:45.000]  當時有接觸到
[00:13:45.000 --> 00:13:49.000]  美國有位很有名的作家
[00:13:49.000 --> 00:13:50.000]  叫做Philip Yancey
[00:13:50.000 --> 00:13:53.000]  他後來在1993年
[00:13:53.000 --> 00:13:55.000]  他和一位外科醫生
[00:13:55.000 --> 00:13:58.000]  叫做Dr. Paul Brand
[00:13:58.000 --> 00:14:00.000]  寫了一本很有名的書
[00:14:00.000 --> 00:14:02.000]  他的書名叫做
[00:14:02.000 --> 00:14:06.000]  《Pain, the Gift Nobody Wants》
[00:14:06.000 --> 00:14:08.000]  中文翻譯為
[00:14:08.000 --> 00:14:12.000]  痛苦,一份沒有人想要的禮物
[00:14:12.000 --> 00:14:14.000]  他講甚麼呢?
[00:14:14.000 --> 00:14:17.000]  這本書是講這位Dr. Brand
[00:14:17.000 --> 00:14:19.000]  他現在已經是安息主懷
[00:14:19.000 --> 00:14:22.000]  但他當時在印度做宣教士
[00:14:22.000 --> 00:14:25.000]  他在印度本身是一位外科醫生
[00:14:25.000 --> 00:14:28.000]  他見到很多麻瘋病人
[00:14:28.000 --> 00:14:31.000]  他們不懂得痛
[00:14:31.000 --> 00:14:37.000]  他們的手腳都長了大麻瘋的時候
[00:14:37.000 --> 00:14:39.000]  出了一些膿瘡
[00:14:39.000 --> 00:14:42.000]  他竟然被老鼠咬
[00:14:42.000 --> 00:14:45.000]  咬到他們流血
[00:14:45.000 --> 00:14:48.000]  但他們因為沒有,不懂得痛
[00:14:48.000 --> 00:14:51.000]  不懂得痛,因為當時的醫生
[00:14:51.000 --> 00:14:55.000]  他們不知道用甚麼藥去治療這個病
[00:14:55.000 --> 00:14:58.000]  而Dr. Brand是全世界第一個醫生
[00:14:58.000 --> 00:15:02.000]  他提出,他說這種麻瘋病
[00:15:02.000 --> 00:15:08.000]  其實不只是人的皮膚組織產生出來的病
[00:15:08.000 --> 00:15:12.000]  而是我們人內臟裏
[00:15:12.000 --> 00:15:19.000]  我們身體裏的神經線的系統
[00:15:19.000 --> 00:15:21.000]  他說當這些神經線
[00:15:21.000 --> 00:15:25.000]  失去一種功能的時候
[00:15:25.000 --> 00:15:29.000]  被老鼠咬,他不覺得痛
[00:15:29.000 --> 00:15:31.000]  而血一直流
[00:15:31.000 --> 00:15:35.000]  這就等於,如果你今天煮菜
[00:15:35.000 --> 00:15:40.000]  爐頭的火,燒到你的手會縮
[00:15:40.000 --> 00:15:42.000]  但當你有一天不懂縮手
[00:15:42.000 --> 00:15:45.000]  被火燒,就告訴你
[00:15:45.000 --> 00:15:49.000]  你是沒有痛的感覺
[00:15:49.000 --> 00:15:55.000]  弟兄姊妹,今天我們有沒有這種痛的感覺
[00:15:55.000 --> 00:16:00.000]  其實痛苦這種經驗是很重要
[00:16:00.000 --> 00:16:04.000]  魯易斯是英國已故的一個很著名的
[00:16:04.000 --> 00:16:07.000]  在上世紀的一個哲學家
[00:16:07.000 --> 00:16:11.000]  也是基督教很出色的一個護教家
[00:16:11.000 --> 00:16:13.000]  他曾經這樣說
[00:16:13.000 --> 00:16:16.000]  他說痛苦本身當然是不好的
[00:16:16.000 --> 00:16:22.000]  但痛苦的經驗是讓我們能夠去信服神的旨意
[00:16:22.000 --> 00:16:25.000]  原來有時神就是要藉著苦難
[00:16:25.000 --> 00:16:28.000]  讓我們看到自己的有限
[00:16:28.000 --> 00:16:30.000]  要人謙卑歸向祂
[00:16:30.000 --> 00:16:34.000]  除掉我們自我那種狂傲
[00:16:34.000 --> 00:16:37.000]  讓我們專心去依靠祂
[00:16:37.000 --> 00:16:43.000]  弟兄姊妹,今年是廣福堂將要踏入第幾年?
[00:16:43.000 --> 00:16:45.000]  四十週年
[00:16:45.000 --> 00:16:48.000]  我很盼望我們一開始看這段經文
[00:16:48.000 --> 00:16:53.000]  讓我們看見原來我們都需要懂得去謙卑
[00:16:53.000 --> 00:16:57.000]  很感謝神陪訓部楊牧師
[00:16:57.000 --> 00:17:01.000]  每一個教務同工,包括我自己
[00:17:01.000 --> 00:17:04.000]  我們都要輪流在這四十天
[00:17:04.000 --> 00:17:08.000]  在十月六日
[00:17:08.000 --> 00:17:13.000]  我們四十週年感恩崇拜之前
[00:17:13.000 --> 00:17:15.000]  足足四十天
[00:17:15.000 --> 00:17:19.000]  每一天我們都會寫一篇靈修的分享
[00:17:19.000 --> 00:17:23.000]  而這個靈修分享都和我們四十週年有關係
[00:17:23.000 --> 00:17:29.000]  讓大家知道我們如何重新在神的面前謙卑
[00:17:29.000 --> 00:17:31.000]  我們去悔改
[00:17:31.000 --> 00:17:34.000]  我們去反思我們有哪些地方
[00:17:34.000 --> 00:17:38.000]  我們需要神重新幫助我們
[00:17:38.000 --> 00:17:41.000]  所以讓我們今天去看
[00:17:41.000 --> 00:17:46.000]  原來苦難是包含著人的逼迫
[00:17:46.000 --> 00:17:50.000]  但背後亦帶出神的審判
[00:17:50.000 --> 00:17:55.000]  神一定會追討在地上一切不公不義的事
[00:17:55.000 --> 00:18:00.000]  所以當你今天落在任何一種苦難
[00:18:00.000 --> 00:18:04.000]  若然這件事是牽涉人的罪而引發出來
[00:18:04.000 --> 00:18:08.000]  你要忠心,不要以惡報惡
[00:18:08.000 --> 00:18:11.000]  反而要以善成惡
[00:18:11.000 --> 00:18:15.000]  這就是比特前書所堅持要我們做的事
[00:18:15.000 --> 00:18:19.000]  而我們終極知道神的審判必然臨到
[00:18:19.000 --> 00:18:22.000]  在第一世紀初期教會
[00:18:22.000 --> 00:18:25.000]  他們所面對的逼迫
[00:18:25.000 --> 00:18:29.000]  可以說有大致上這六大類
[00:18:29.000 --> 00:18:31.000]  他們被人恐嚇
[00:18:31.000 --> 00:18:33.000]  你不可以再傳耶穌基督
[00:18:33.000 --> 00:18:36.000]  甚至被人用棍打
[00:18:36.000 --> 00:18:39.000]  你不要再傳道
[00:18:39.000 --> 00:18:42.000]  像保羅遇到這些情況
[00:18:42.000 --> 00:18:46.000]  甚至暴亂被人用石頭尖刺
[00:18:46.000 --> 00:18:49.000]  是被人打死的
[00:18:49.000 --> 00:18:51.000]  大家記得是誰?
[00:18:51.000 --> 00:18:56.000]  是教會第一個殉道的
[00:18:56.000 --> 00:18:58.000]  這位是執事試題犯
[00:18:58.000 --> 00:19:01.000]  被人在亂石當中打死
[00:19:01.000 --> 00:19:05.000]  其中一個可以說是幫兇
[00:19:05.000 --> 00:19:10.000]  這位就是保羅的前傳
[00:19:10.000 --> 00:19:15.000]  你看見上帝如何扭轉一個迫害教會的人
[00:19:15.000 --> 00:19:21.000]  後來他成為教會歷史中最偉大的使徒之一
[00:19:21.000 --> 00:19:25.000]  還有充公他所有財產
[00:19:25.000 --> 00:19:27.000]  甚至他所住的地方
[00:19:27.000 --> 00:19:30.000]  我們看《使徒行傳》
[00:19:30.000 --> 00:19:32.000]  會見到在希伯來書也看到
[00:19:32.000 --> 00:19:34.000]  監禁這些更加是
[00:19:34.000 --> 00:19:36.000]  還有苦害
[00:19:36.000 --> 00:19:40.000]  這個是說到扔去鬥獸場
[00:19:40.000 --> 00:19:44.000]  鑑山的人要和獅子搏鬥
[00:19:44.000 --> 00:19:47.000]  希伯來書有形容這些事
[00:19:47.000 --> 00:19:50.000]  還有一些人在尼祿王年代
[00:19:50.000 --> 00:19:53.000]  有一些在羅馬的教徒
[00:19:53.000 --> 00:19:56.000]  含冤莫白地被人冤枉
[00:19:56.000 --> 00:20:00.000]  說是他們縱火燒城
[00:20:00.000 --> 00:20:05.000]  結果他們被人捉去鑑山
[00:20:05.000 --> 00:20:08.000]  被綁在柱子上
[00:20:08.000 --> 00:20:13.000]  然後當他們是蠟燭燃燒他們
[00:20:13.000 --> 00:20:15.000]  他們不是立即死亡
[00:20:15.000 --> 00:20:17.000]  慢慢燒
[00:20:17.000 --> 00:20:20.000]  這件事的歷史也很震撼
[00:20:20.000 --> 00:20:22.000]  但我們看到的時候
[00:20:22.000 --> 00:20:27.000]  今天我們是否在這種試煉裏面
[00:20:27.000 --> 00:20:28.000]  可能不是
[00:20:28.000 --> 00:20:31.000]  但可能是另外一種試煉
[00:20:31.000 --> 00:20:34.000]  魔鬼要我們慢慢沉睡
[00:20:34.000 --> 00:20:36.000]  甚至要我們不再警醒
[00:20:36.000 --> 00:20:38.000]  不再熱心去傳福音
[00:20:38.000 --> 00:20:43.000]  要我們慢慢嚮往在一種舒適區裏面
[00:20:43.000 --> 00:20:45.000]  我們要記住
[00:20:45.000 --> 00:20:50.000]  原來我們是與主耶穌一同受苦
[00:20:50.000 --> 00:20:55.000]  如果你今天所面對的苦難是來自上帝
[00:20:55.000 --> 00:20:58.000]  我們用神的旨意的方法去面對
[00:20:58.000 --> 00:21:02.000]  你就能夠可以迎刃起落
[00:21:02.000 --> 00:21:03.000]  苦中迎樂
[00:21:03.000 --> 00:21:05.000]  秘訣在哪裏呢?
[00:21:05.000 --> 00:21:09.000]  秘訣就是因為你是與基督一同受苦
[00:21:09.000 --> 00:21:12.000]  不是你自己單獨承受
[00:21:12.000 --> 00:21:16.000]  如果今天你的家庭是面對很大的困難
[00:21:16.000 --> 00:21:21.000]  我看過一些資料
[00:21:21.000 --> 00:21:25.000]  例如有些父母
[00:21:25.000 --> 00:21:28.000]  剛剛迎接一個新出生的嬰兒
[00:21:28.000 --> 00:21:29.000]  很開心的
[00:21:29.000 --> 00:21:31.000]  誰知後來竟然發現
[00:21:31.000 --> 00:21:37.000]  那個嬰兒是有智障的
[00:21:37.000 --> 00:21:41.000]  兩夫妻立即很沮喪
[00:21:41.000 --> 00:21:42.000]  但我們看見
[00:21:42.000 --> 00:21:46.000]  原來上帝往往要我們明白
[00:21:46.000 --> 00:21:49.000]  原來一件事是出於祂的心意的時候
[00:21:49.000 --> 00:21:51.000]  你不要埋怨
[00:21:51.000 --> 00:21:57.000]  你相信神要我們透過一個正確的態度去面對
[00:21:57.000 --> 00:22:00.000]  就是與基督一同受苦
[00:22:00.000 --> 00:22:03.000]  在基督耶穌的身體裏面就是教會
