
[00:00:00.000 --> 00:00:04.360]  今天有本堂傳道 周遠錚傳道
[00:02:40.560 --> 00:02:42.560]  愛妻子?
[00:02:42.560 --> 00:02:44.560]  這是《已忽所書》說的
[00:02:44.560 --> 00:02:46.560]  這裡有說的
[00:02:46.560 --> 00:02:47.560]  我留下一頁
[00:02:47.560 --> 00:02:49.560]  丈夫要怎樣?
[00:02:49.560 --> 00:02:52.560]  要尊重,按情理
[00:02:52.560 --> 00:02:56.560]  我看這七節經文的時候
[00:02:56.560 --> 00:02:59.560]  其實我心裡有很多疑問
[00:02:59.560 --> 00:03:02.560]  例如《已忽所書》
[00:03:02.560 --> 00:03:04.560]  剛才有弟兄姊妹提到
[00:03:04.560 --> 00:03:08.560]  《已忽所書》也說到妻子要信服丈夫
[00:03:08.560 --> 00:03:11.560]  如同信服基督
[00:03:11.560 --> 00:03:13.560]  丈夫要怎樣?
[00:03:13.560 --> 00:03:15.560]  在《已忽所書》
[00:03:15.560 --> 00:03:18.560]  妻子信服丈夫
[00:03:18.560 --> 00:03:20.560]  如同信服基督
[00:03:20.560 --> 00:03:24.560]  而做丈夫的就要愛妻子
[00:03:24.560 --> 00:03:27.560]  為她寫記
[00:03:27.560 --> 00:03:29.560]  為她命都不要
[00:03:29.560 --> 00:03:33.560]  就好像基督為教會寫記一樣
[00:03:33.560 --> 00:03:35.560]  我讀《已忽所書》的時候
[00:03:35.560 --> 00:03:38.560]  作為一個妻子
[00:03:38.560 --> 00:03:41.560]  氣氛比較順
[00:03:41.560 --> 00:03:44.560]  我信服你不要緊
[00:03:44.560 --> 00:03:46.560]  因為你要怎樣?
[00:03:46.560 --> 00:03:48.560]  為我寫命
[00:03:48.560 --> 00:03:50.560]  信服一個為我寫命的丈夫
[00:03:50.560 --> 00:03:54.560]  這條數算得過
[00:03:54.560 --> 00:03:56.560]  不過《彼得前書》就不同了
[00:03:56.560 --> 00:03:58.560]  要信服丈夫
[00:03:58.560 --> 00:04:01.560]  然後丈夫要做什麼?
[00:04:01.560 --> 00:04:03.560]  尊重
[00:04:03.560 --> 00:04:05.560]  少不少?
[00:04:05.560 --> 00:04:07.560]  而且大家讀的時候
[00:04:07.560 --> 00:04:09.560]  有沒有發現
[00:04:09.560 --> 00:04:11.560]  頭六節
[00:04:11.560 --> 00:04:15.560]  都是說做妻子要怎樣做?
[00:04:15.560 --> 00:04:17.560]  你要信服丈夫
[00:04:17.560 --> 00:04:21.560]  不要用外表裝飾自己
[00:04:21.560 --> 00:04:24.560]  要謙和、敬畏
[00:04:24.560 --> 00:04:26.560]  不過丈夫
[00:04:26.560 --> 00:04:29.560]  一節就要尊重
[00:04:29.560 --> 00:04:33.560]  問大家一條情景題
[00:04:33.560 --> 00:04:37.560]  你覺得《彼得前書》的作者
[00:04:37.560 --> 00:04:40.560]  用六節來教一個老婆
[00:04:40.560 --> 00:04:42.560]  怎樣為妻之道
[00:04:42.560 --> 00:04:47.560]  是因為老婆特別不行
[00:04:47.560 --> 00:04:49.560]  所以一定要教她多一點
[00:04:49.560 --> 00:04:51.560]  怎樣做老婆
[00:04:51.560 --> 00:04:53.560]  這是第一個選擇
[00:04:53.560 --> 00:04:55.560]  還是第二個選擇
[00:04:55.560 --> 00:04:58.560]  其實是因為丈夫很不行
[00:04:58.560 --> 00:05:01.560]  所以就要不斷教老婆
[00:05:01.560 --> 00:05:03.560]  用六節的經文
[00:05:03.560 --> 00:05:05.560]  告訴她要怎樣做
[00:05:05.560 --> 00:05:07.560]  如果是這樣的話
[00:05:07.560 --> 00:05:09.560]  丈夫就有救了
[00:05:09.560 --> 00:05:11.560]  你覺得是哪樣呢?
[00:05:11.560 --> 00:05:15.560]  我猜男士
[00:05:15.560 --> 00:05:17.560]  這邊有位弟兄
[00:05:17.560 --> 00:05:19.560]  當然是老婆特別不行
[00:05:19.560 --> 00:05:21.560]  所以用六節教她
[00:05:21.560 --> 00:05:24.560]  我不是那位弟兄的妻子
[00:05:24.560 --> 00:05:25.560]  首先聲明
[00:05:25.560 --> 00:05:28.560]  作為一個妻子的角色
[00:05:28.560 --> 00:05:31.560]  我就會選擇第二樣
[00:05:31.560 --> 00:05:33.560]  當然是我丈夫不行
[00:05:33.560 --> 00:05:36.560]  所以《彼得》才用這麼多筆墨
[00:05:36.560 --> 00:05:38.560]  告訴我怎樣做
[00:05:38.560 --> 00:05:40.560]  除了這個
[00:05:40.560 --> 00:05:43.560]  為什麼會用六節經文講老婆
[00:05:43.560 --> 00:05:45.560]  一節經文講老公
[00:05:45.560 --> 00:05:47.560]  令我有很多問號之外
[00:05:47.560 --> 00:05:49.560]  其實剛才讀的時候
[00:05:49.560 --> 00:05:51.560]  我也有另一個問號
[00:05:51.560 --> 00:05:54.560]  他說信服丈夫
[00:05:54.560 --> 00:05:58.560]  即使有不信
[00:05:58.560 --> 00:06:01.560]  你都要信服他
[00:06:01.560 --> 00:06:03.560]  他還舉了一個例子
[00:06:03.560 --> 00:06:05.560]  這個作者
[00:06:05.560 --> 00:06:06.560]  他還舉例子
[00:06:06.560 --> 00:06:08.560]  如果你這樣做的話
[00:06:08.560 --> 00:06:11.560]  你就好像撒拉一樣
[00:06:11.560 --> 00:06:14.560]  撒拉的丈夫是誰呢?
[00:06:14.560 --> 00:06:16.560]  問問大家
[00:06:16.560 --> 00:06:17.560]  阿巴拉罕
[00:06:17.560 --> 00:06:21.560]  阿巴拉罕被稱為
[00:06:21.560 --> 00:06:23.560]  信心之父
[00:06:23.560 --> 00:06:27.560]  這件事我真的很難過
[00:06:27.560 --> 00:06:30.560]  對著一個不信的丈夫
[00:06:30.560 --> 00:06:32.560]  信服不信的丈夫
[00:06:32.560 --> 00:06:33.560]  如果我們這樣做的話
[00:06:33.560 --> 00:06:35.560]  就好像撒拉一樣
[00:06:35.560 --> 00:06:37.560]  深思
[00:06:37.560 --> 00:06:39.560]  有得對等嗎?
[00:06:39.560 --> 00:06:42.560]  撒拉的丈夫是信心之父
[00:06:42.560 --> 00:06:44.560]  信服他是不是天經地義?
[00:06:44.560 --> 00:06:47.560]  是信心之父
[00:06:47.560 --> 00:06:49.560]  如果我要對著一個
[00:06:49.560 --> 00:06:51.560]  他也不信
[00:06:51.560 --> 00:06:53.560]  上星期林牧師才說
[00:06:53.560 --> 00:06:55.560]  信從神不信從人
[00:06:55.560 --> 00:06:56.560]  是甚麼?
[00:06:56.560 --> 00:06:58.560]  是應該的
[00:06:58.560 --> 00:07:00.560]  如果他是不信的話
[00:07:00.560 --> 00:07:03.560]  可能我丈夫的行為、言語
[00:07:03.560 --> 00:07:06.560]  都不信服神
[00:07:06.560 --> 00:07:10.560]  為何給予這麼矛盾
[00:07:10.560 --> 00:07:13.560]  要我們做妻子的
[00:07:13.560 --> 00:07:15.560]  信服丈夫
[00:07:15.560 --> 00:07:19.560]  就算丈夫是不信
[00:07:19.560 --> 00:07:23.560]  跟撒拉有甚麼關係呢?
[00:07:23.560 --> 00:07:26.560]  我還有一條問題
[00:07:26.560 --> 00:07:29.560]  雖然七節經文很簡單
[00:07:29.560 --> 00:07:32.560]  但有很多問號
[00:07:32.560 --> 00:07:35.560]  第一節
[00:07:35.560 --> 00:07:38.560]  同樣你們做妻子的
[00:07:38.560 --> 00:07:39.560]  就要怎樣怎樣
[00:07:39.560 --> 00:07:41.560]  講了六節
[00:07:41.560 --> 00:07:42.560]  第七節
[00:07:42.560 --> 00:07:45.560]  同樣你們做丈夫的
[00:07:45.560 --> 00:07:47.560]  就要怎樣怎樣
[00:07:47.560 --> 00:07:52.560]  究竟跟誰同樣呢?
[00:07:52.560 --> 00:07:54.560]  如果彼得前書
[00:07:54.560 --> 00:07:56.560]  之前的經文
[00:07:56.560 --> 00:07:59.560]  是說奴隸和主人
[00:07:59.560 --> 00:08:04.560]  是說老百姓和當權者
[00:08:04.560 --> 00:08:06.560]  這個同樣
[00:08:06.560 --> 00:08:10.560]  其實我跟誰同樣呢?
[00:08:10.560 --> 00:08:12.560]  當我問完這幾條問題時
[00:08:12.560 --> 00:08:15.560]  我又產生一條問題
[00:08:15.560 --> 00:08:17.560]  大家可想而知
[00:08:17.560 --> 00:08:18.560]  為了這篇一道
[00:08:18.560 --> 00:08:19.560]  我真的弄盡腦汁
[00:08:19.560 --> 00:08:22.560]  究竟是甚麼呢?
[00:08:22.560 --> 00:08:23.560]  我想知道
[00:08:23.560 --> 00:08:25.560]  彼得前書的作者
[00:08:25.560 --> 00:08:29.560]  其實他想達成甚麼目標?
[00:08:29.560 --> 00:08:32.560]  他藉著這七節經文
[00:08:32.560 --> 00:08:35.560]  是否就是講一下夫妻關係
[00:08:35.560 --> 00:08:38.560]  兩夫妻藏頭打交,藏尾和
[00:08:38.560 --> 00:08:41.560]  大家忍
[00:08:41.560 --> 00:08:43.560]  一味死忍難忍
[00:08:43.560 --> 00:08:45.560]  這樣就幾十年了
[00:08:45.560 --> 00:08:48.560]  是否就是想講這些呢?
[00:08:48.560 --> 00:08:50.560]  因著有這麼多問題
[00:08:50.560 --> 00:08:52.560]  我想跟弟兄姊妹
[00:08:52.560 --> 00:08:55.560]  一起來拆解一下
[00:08:55.560 --> 00:08:57.560]  如果要拆解的話
[00:08:57.560 --> 00:08:58.560]  我們不得不提
[00:08:58.560 --> 00:09:03.560]  整段經文的分段結構
[00:09:03.560 --> 00:09:05.560]  原來在二章十一節
[00:09:05.560 --> 00:09:08.560]  至到三章十二節
[00:09:08.560 --> 00:09:10.560]  其實彼得是在講
[00:09:10.560 --> 00:09:16.560]  信徒和很多不同層面的人的相處
[00:09:16.560 --> 00:09:19.560]  包括和教外的人
[00:09:19.560 --> 00:09:21.560]  即是一些不信耶穌的人
[00:09:21.560 --> 00:09:24.560]  特別是指一些反基督教
[00:09:24.560 --> 00:09:27.560]  去譏諷基督徒的人
[00:09:27.560 --> 00:09:30.560]  跟著和當權者的相處
[00:09:30.560 --> 00:09:33.560]  當權者除了政治上
[00:09:33.560 --> 00:09:35.560]  當權者之外
[00:09:35.560 --> 00:09:38.560]  當時還有奴隸的制度
[00:09:38.560 --> 00:09:41.560]  主人和奴隸的相處
[00:09:41.560 --> 00:09:45.560]  然後三章一至七節
[00:09:45.560 --> 00:09:48.560]  就講到今日經文的內容
[00:09:48.560 --> 00:09:50.560]  講到夫妻的相處
[00:09:50.560 --> 00:09:53.560]  然後再衍生到八至十二節
[00:09:53.560 --> 00:09:57.560]  應該是再下一個星期會講的
[00:09:57.560 --> 00:10:00.560]  就是講到信徒之間的相處
[00:10:00.560 --> 00:10:04.560]  如果我們從經文結構來說
[00:10:04.560 --> 00:10:07.560]  頭兩個的相處
[00:10:07.560 --> 00:10:09.560]  教外人和當權者
[00:10:09.560 --> 00:10:12.560]  似乎是一個社會層面
[00:10:12.560 --> 00:10:15.560]  社會層面信徒如何和人相處
[00:10:15.560 --> 00:10:16.560]  接著下面
[00:10:16.560 --> 00:10:18.560]  夫妻和信徒之間
[00:10:18.560 --> 00:10:21.560]  就應該是家庭和教會裏面
[00:10:21.560 --> 00:10:25.560]  一個更加貼近我們自己
[00:10:25.560 --> 00:10:29.560]  第一身的相處
[00:10:29.560 --> 00:10:33.560]  而在這四種相處的類別裏面
[00:10:33.560 --> 00:10:39.560]  中間夾了一個三文治的餡
[00:10:39.560 --> 00:10:41.560]  它是在講什麼呢?
[00:10:41.560 --> 00:10:47.560]  耶穌基督的榜樣
[00:10:47.560 --> 00:10:51.560]  如果抽起了耶穌基督的榜樣
[00:10:51.560 --> 00:10:53.560]  其實是完全沒有問題的
[00:10:53.560 --> 00:10:55.560]  因為在說教外人如何相處
[00:10:55.560 --> 00:10:56.560]  當權者如何相處
[00:10:56.560 --> 00:10:57.560]  夫妻如何相處
[00:10:57.560 --> 00:10:58.560]  信徒如何相處
[00:10:58.560 --> 00:11:03.560]  相處是我們要用好行為
[00:11:03.560 --> 00:11:08.560]  為什麼要說耶穌基督的榜樣呢?
[00:11:08.560 --> 00:11:09.560]  我有理由相信
[00:11:09.560 --> 00:11:12.560]  彼得前書的作者
[00:11:12.560 --> 00:11:16.560]  正正就是以耶穌基督的榜樣
[00:11:16.560 --> 00:11:18.560]  來鼓勵我們
[00:11:18.560 --> 00:11:23.560]  如何和這幾個類別的人相處
[00:11:23.560 --> 00:11:25.560]  而這幾個類別
[00:11:25.560 --> 00:11:29.560]  就是正正今天我們每一位弟兄姊妹
[00:11:29.560 --> 00:11:34.560]  需要面對和人相處的關係
[00:11:34.560 --> 00:11:37.560]  而在二章十一節之前
[00:11:37.560 --> 00:11:39.560]  二章九至十節
[00:11:39.560 --> 00:11:41.560]  第一節,特別是第九節
[00:11:41.560 --> 00:11:45.560]  就是一節彼得前書的約句
[00:11:45.560 --> 00:11:47.560]  「你們是被揀選的族類
[00:11:47.560 --> 00:11:49.560]  有君尊的制式
[00:11:49.560 --> 00:11:50.560]  升傑的國度
[00:11:50.560 --> 00:11:52.560]  屬臣的子民
[00:11:52.560 --> 00:11:55.560]  為要宣揚那召我們出黑暗
[00:11:55.560 --> 00:11:59.560]  進入奇妙光明者的美德」
[00:11:59.560 --> 00:12:02.560]  原來我們是被上帝揀選
[00:12:02.560 --> 00:12:05.560]  去宣揚耶穌基督的美德
[00:12:05.560 --> 00:12:08.560]  那個宣揚不是站在街上說
[00:12:08.560 --> 00:12:10.560]  我現在來宣揚了
[00:12:10.560 --> 00:12:15.560]  而是透過我們和不同關係的人相處
[00:12:15.560 --> 00:12:18.560]  來展示耶穌基督
[00:12:18.560 --> 00:12:22.560]  確是已經將我們從黑暗帶了出來
[00:12:22.560 --> 00:12:26.560]  進入奇妙光明的裡面
[00:12:26.560 --> 00:12:31.560]  好了,耶穌基督是什麼榜樣呢?
[00:12:31.560 --> 00:12:34.560]  在經文當中提到
[00:12:34.560 --> 00:12:37.560]  耶穌是沒有犯罪、沒有詭詐
[00:12:37.560 --> 00:12:40.560]  被辱罵的時候不反罵
[00:12:40.560 --> 00:12:44.560]  受苦的時候不說威嚇的話
[00:12:44.560 --> 00:12:48.560]  只是將自己交託給公義的神
[00:12:48.560 --> 00:12:52.560]  親身擔當了別人的罪
[00:12:52.560 --> 00:12:54.560]  寧願自己受傷
[00:12:54.560 --> 00:12:57.560]  願意洗人全愚
[00:12:57.560 --> 00:13:00.560]  學習耶穌基督的榜樣
[00:13:00.560 --> 00:13:04.560]  就是學習祂那份的反倒虛己
[00:13:04.560 --> 00:13:07.560]  放下自己的權力
[00:13:07.560 --> 00:13:13.560]  全心去倚靠三一的真神
[00:13:13.560 --> 00:13:17.560]  事實上,我們是為此蒙召
[00:13:17.560 --> 00:13:21.560]  為要跟隨耶穌的腳蹤
[00:13:21.560 --> 00:13:24.560]  因為我們從前都是魚羊走迷
[00:13:24.560 --> 00:13:30.560]  現在有機會回到牧人的身邊
[00:13:30.560 --> 00:13:35.560]  因為我們從前都死在罪惡過犯裡
[00:13:35.560 --> 00:13:38.560]  要信服未信的丈夫
[00:13:38.560 --> 00:13:43.560]  因為我們從前都是未信的
[00:13:43.560 --> 00:13:46.560]  如今因為耶穌的榜樣
[00:13:46.560 --> 00:13:53.560]  所以我們已經回到大牧人的身邊
[00:13:53.560 --> 00:13:56.560]  彼得前書告訴我們
[00:13:56.560 --> 00:14:00.560]  面對不同的人的惡行
[00:14:00.560 --> 00:14:01.560]  毀謗我們的
[00:14:01.560 --> 00:14:05.560]  或者當權者他們愚昧無知的對待
[00:14:05.560 --> 00:14:07.560]  不公平的冤屈
[00:14:07.560 --> 00:14:11.560]  甚至不信丈夫的苛刻
[00:14:11.560 --> 00:14:14.560]  一些世界的恐嚇
[00:14:14.560 --> 00:14:16.560]  甚至在教會裡
[00:14:16.560 --> 00:14:20.560]  有弟兄姊妹彼此的惡待
[00:14:20.560 --> 00:14:22.560]  彼得前書的作者提醒我們
[00:14:22.560 --> 00:14:26.560]  要用好行為來對應
[00:14:26.560 --> 00:14:29.560]  因為當我們有好行為的時候
[00:14:29.560 --> 00:14:31.560]  就會帶來一個結果
[00:14:31.560 --> 00:14:35.560]  就是連惡的人都會榮耀神
[00:14:35.560 --> 00:14:38.560]  可能這也是我們以前的樣式
[00:14:38.560 --> 00:14:40.560]  我們未信主之前
[00:14:40.560 --> 00:14:42.560]  都可能是巴巴閉閉
[00:14:42.560 --> 00:14:44.560]  別人跟我們傳福音
[00:14:44.560 --> 00:14:47.560]  我們都有很多反對
[00:14:47.560 --> 00:14:50.560]  甚至覺得基督徒很裝模作樣
[00:14:50.560 --> 00:14:54.560]  但當我們被他們的好行為感化之後
[00:14:54.560 --> 00:14:56.560]  我們都信了耶穌
[00:14:56.560 --> 00:14:58.560]  將榮耀歸給神
[00:14:58.560 --> 00:15:03.560]  讓神的旨意去堵塞愚昧人的意念
[00:15:03.560 --> 00:15:10.560]  而且當我們學習基督的榜樣的時候
[00:15:10.560 --> 00:15:14.560]  神看來我們是蒙福極寶貴
[00:15:14.560 --> 00:15:17.560]  我們的禱告不受攔阻
[00:15:17.560 --> 00:15:19.560]  而且蒙主看顧
[00:15:19.560 --> 00:15:29.560]  所以今天經文提到
[00:15:29.560 --> 00:15:31.560]  同樣你們做妻子
[00:15:31.560 --> 00:15:34.560]  要信服自己的丈夫
[00:15:34.560 --> 00:15:36.560]  甚至即使他未信
[00:15:36.560 --> 00:15:39.560]  而同樣你們做丈夫的
[00:15:39.560 --> 00:15:42.560]  要按情理與妻子同住
[00:15:42.560 --> 00:15:46.560]  即使他們可能是萬不講理
[00:15:46.560 --> 00:15:49.560]  這個同樣
[00:15:49.560 --> 00:15:50.560]  我相信
[00:15:50.560 --> 00:15:55.560]  就是我們要跟基督耶穌同樣
[00:15:55.560 --> 00:15:59.560]  不是同樣像奴隸一樣去受折磨
[00:15:59.560 --> 00:16:02.560]  而是同樣像耶穌基督一樣
[00:16:02.560 --> 00:16:05.560]  即使受到惡待
[00:16:05.560 --> 00:16:10.560]  但我們口都不說惡的話
[00:16:10.560 --> 00:16:12.560]  而且剛才提到
[00:16:12.560 --> 00:16:15.560]  為什麼六節經文說妻子
[00:16:15.560 --> 00:16:19.560]  只是一節經文說丈夫呢?
[00:16:19.560 --> 00:16:25.560]  我相信是因為當時妻子在家庭的處境裡
[00:16:25.560 --> 00:16:28.560]  是處於一個弱勢
[00:16:28.560 --> 00:16:31.560]  就像之前提到
[00:16:31.560 --> 00:16:33.560]  在教外人裡
[00:16:33.560 --> 00:16:37.560]  如果基督徒其實是處於一個弱勢
[00:16:37.560 --> 00:16:40.560]  大部分的人都未信耶穌
[00:16:40.560 --> 00:16:42.560]  在當權者裡
[00:16:42.560 --> 00:16:47.560]  當時羅馬是敬拜羅馬皇帝
[00:16:47.560 --> 00:16:49.560]  在當權者當中
[00:16:49.560 --> 00:16:52.560]  你信耶穌就是弱勢
[00:16:52.560 --> 00:16:56.560]  因為你需要面對一些不公平的對待
[00:16:56.560 --> 00:17:00.560]  而這裡提到妻子用六節經文
[00:17:00.560 --> 00:17:03.560]  我相信不是因為妻子特別難搞
[00:17:03.560 --> 00:17:06.560]  要用六節經文去教她
[00:17:06.560 --> 00:17:08.560]  又或者丈夫特別麻煩
[00:17:08.560 --> 00:17:12.560]  所以用六節經文教老婆如何應對丈夫
[00:17:12.560 --> 00:17:20.560]  而是因為當時妻子在家庭中的角色比較弱勢
[00:17:20.560 --> 00:17:23.560]  彼得想表達的是
[00:17:23.560 --> 00:17:26.560]  我們如何在弱勢裡
[00:17:26.560 --> 00:17:30.560]  走出耶穌基督的樣式
[00:17:30.560 --> 00:17:34.560]  所以無論今天作為丈夫也好
[00:17:34.560 --> 00:17:36.560]  作為妻子也好
[00:17:36.560 --> 00:17:41.560]  你在家裡可能處於一個沒有聲音的位置
[00:17:41.560 --> 00:17:43.560]  但不重要
[00:17:43.560 --> 00:17:47.560]  重要的是我們如何用我們的好行為
[00:17:47.560 --> 00:17:49.560]  來感化我們的配偶
[00:17:49.560 --> 00:17:52.560]  讓他們都像我們一樣
[00:17:52.560 --> 00:17:55.560]  從前我們是魚羊走迷
[00:17:55.560 --> 00:17:58.560]  如今回到牧人那裡
[00:17:58.560 --> 00:18:03.560]  同樣好行為也可以讓我們的配偶
[00:18:03.560 --> 00:18:07.560]  從離開上帝到歸回上帝
[00:18:07.560 --> 00:18:14.560]  信服自己的丈夫
[00:18:14.560 --> 00:18:17.560]  就算他不順從者道
[00:18:17.560 --> 00:18:20.560]  因為我們信服
[00:18:20.560 --> 00:18:24.560]  以致能夠感化他們
[00:18:24.560 --> 00:18:27.560]  女性是較軟弱的器皿
[00:18:27.560 --> 00:18:29.560]  要尊重她們
[00:18:29.560 --> 00:18:32.560]  這和社會的規範
[00:18:32.560 --> 00:18:37.560]  甚至和我們基督徒的想法其實不同
[00:18:37.560 --> 00:18:40.560]  信服不順的人
[00:18:40.560 --> 00:18:43.560]  尊重軟弱的人
[00:18:43.560 --> 00:18:48.560]  我記得我小時候
[00:18:48.560 --> 00:18:50.560]  也不是小時候
[00:18:50.560 --> 00:18:52.560]  也成年了
[00:18:52.560 --> 00:18:54.560]  大約一歲
[00:18:54.560 --> 00:18:57.560]  我也是信主的
[00:18:57.560 --> 00:19:04.560]  有時我哥哥經常挑戰我
[00:19:04.560 --> 00:19:07.560]  當我哥哥去批評我的時候
[00:19:07.560 --> 00:19:11.560]  我當然會反過來批評他
[00:19:11.560 --> 00:19:14.560]  我不知道弟兄姊妹會不會也是這樣
[00:19:14.560 --> 00:19:18.560]  如果在街上被批評就算了
[00:19:18.560 --> 00:19:22.560]  如果在家被批評就一定要反過來批評他
[00:19:22.560 --> 00:19:24.560]  大家是不是這樣
[00:19:24.560 --> 00:19:29.560]  我看到大家都有笑的聲音
[00:19:29.560 --> 00:19:34.560]  我妹妹也反過來批評我哥哥
[00:19:34.560 --> 00:19:36.560]  我哥哥很厲害
[00:19:36.560 --> 00:19:40.560]  雖然他當時未信
[00:19:40.560 --> 00:19:42.560]  他會對我說
[00:19:42.560 --> 00:19:44.560]  耶穌不是教你
[00:19:44.560 --> 00:19:46.560]  我打你右邊
[00:19:46.560 --> 00:19:48.560]  你又怎樣
[00:19:48.560 --> 00:19:50.560]  你也給左邊打
[00:19:50.560 --> 00:19:52.560]  耶穌不是這樣教你的嗎
[00:19:52.560 --> 00:19:54.560]  你猜我當時怎樣回答
[00:19:54.560 --> 00:19:58.560]  我不知道弟兄姊妹是不是也這樣回答
[00:19:58.560 --> 00:20:00.560]  耶穌這樣教還是這樣教
[00:20:00.560 --> 00:20:02.560]  我又不是耶穌
[00:20:02.560 --> 00:20:06.560]  不知道大家試過這樣回答嗎
[00:20:06.560 --> 00:20:10.560]  當我回答一兩次之後
[00:20:10.560 --> 00:20:12.560]  我越想越不對勁
[00:20:12.560 --> 00:20:14.560]  我信耶穌
[00:20:14.560 --> 00:20:16.560]  做基督徒
[00:20:16.560 --> 00:20:18.560]  基督的徒弟
[00:20:18.560 --> 00:20:20.560]  徒弟即是跟師父
[00:20:20.560 --> 00:20:23.560]  我不能說我不是耶穌
[00:20:23.560 --> 00:20:26.560]  所以我不聽你的
[00:20:26.560 --> 00:20:31.560]  於是我就學著不反駁他
[00:20:31.560 --> 00:20:35.560]  雖然心裡也反駁
[00:20:35.560 --> 00:20:37.560]  不過感謝神
[00:20:37.560 --> 00:20:40.560]  經過幾十年的操練之後
[00:20:40.560 --> 00:20:43.560]  我現在心裡也不反駁他
[00:20:43.560 --> 00:20:45.560]  我又要這樣說
[00:20:45.560 --> 00:20:48.560]  又經過幾十年我這麼信服之後
[00:20:48.560 --> 00:20:50.560]  我哥哥今天
[00:20:50.560 --> 00:20:53.560]  其實我今早見到我哥哥
[00:20:53.560 --> 00:20:56.560]  我哥哥問我十字架靚唔靚
[00:20:56.560 --> 00:20:58.560]  他買了十字架
[00:20:58.560 --> 00:21:02.560]  大家明白我哥哥為何買十字架
[00:21:02.560 --> 00:21:04.560]  因為他信了耶穌
[00:21:04.560 --> 00:21:07.560]  他信了耶穌不是因為我動在這裡
[00:21:07.560 --> 00:21:11.560]  宣揚了召我出黑暗進入奇妙光明者的美德
[00:21:11.560 --> 00:21:15.560]  不是我拿著紙不停讀給他聽
[00:21:15.560 --> 00:21:18.560]  是因為我做給他看
[00:21:18.560 --> 00:21:20.560]  因為我做給他看
[00:21:20.560 --> 00:21:25.560]  信服我哥哥的挑釁
[00:21:25.560 --> 00:21:29.560]  你說為何你不說信服你丈夫
[00:21:29.560 --> 00:21:31.560]  我沒什麼機會
[00:21:31.560 --> 00:21:32.560]  因為我丈夫不是未信
[00:21:32.560 --> 00:21:34.560]  他信了
[00:21:34.560 --> 00:21:36.560]  說笑的沒什麼機會
[00:21:36.560 --> 00:21:41.560]  稍後也會說到我跟他相處
[00:21:41.560 --> 00:21:46.560]  妻子用敬畏和純潔
[00:21:46.560 --> 00:21:48.560]  謙和與安靜
[00:21:48.560 --> 00:21:52.560]  學習從前仰望神的聖潔婦女
[00:21:52.560 --> 00:21:55.560]  她舉的例子就是撒拉
[00:21:55.560 --> 00:21:59.560]  這個在上帝的面前極為寶貴
