
[00:00:00.000 --> 00:00:11.000]  各位explorer大家好,今天因為一些緣故要透過這個方法和大家見面
[00:11:15.000 --> 00:11:21.000]  起碼東方博士有黃金,又可以見到希臘王
[00:11:21.000 --> 00:11:27.000]  至少他們是一個在當時的社會,或者當時的人裡面應該是比較出名
[00:11:27.000 --> 00:11:30.000]  或者是比較高貴的人
[00:11:30.000 --> 00:11:36.000]  我否認牧羊人是一個,我不會說是低等
[00:11:36.000 --> 00:11:40.000]  但可能是一些沒那麼重要,未必很為人重視的一些人
[00:11:40.000 --> 00:11:43.000]  因為他們做的事情其實只是幫主人看著羊
[00:11:43.000 --> 00:11:51.000]  雖然他們的身份、地位、環境、學識不一樣
[00:11:51.000 --> 00:11:56.000]  但是他們所見到的耶穌都有同樣的改變
[00:11:56.000 --> 00:12:02.000]  你可能會問,東方博士就送三份禮物給耶穌,牧羊人送什麼呢?
[00:12:02.000 --> 00:12:06.000]  牧羊人所送的東西未必是物質上的東西
[00:12:06.000 --> 00:12:10.000]  而是用他們的行動去見證著耶穌
[00:12:10.000 --> 00:12:13.000]  為什麼這樣說呢?因為他們見到的時候
[00:12:13.000 --> 00:12:18.000]  他們就將天使告訴他們關於這個孩子的話傳開
[00:12:18.000 --> 00:12:22.000]  聽見的人都對牧羊人說的話覺得很驚奇
[00:12:22.000 --> 00:12:29.000]  驚奇不一定只是說,為什麼你說這麼神化的東西,這麼奇怪的東西
[00:12:29.000 --> 00:12:32.000]  為什麼你們會說有天使、有救主呢?
[00:12:32.000 --> 00:12:36.000]  他都可以是令人驚奇的原因
[00:12:36.000 --> 00:12:40.000]  可能另一個令人驚奇的原因我們未必會想到
[00:12:40.000 --> 00:12:44.000]  試想像當時的人,見到一群好像沒什麼學識
[00:12:44.000 --> 00:12:53.000]  一群平時只是晚上工作的,穿得不太正式的牧羊人
[00:12:53.000 --> 00:12:56.000]  為什麼會到處跟人說他們見到天使呢?
[00:12:56.000 --> 00:13:01.000]  為什麼到處跟人說他們見到有救主降生呢?
[00:13:01.000 --> 00:13:07.000]  他們說的嗎?不是應該是服侍神的人才能說的嗎?
[00:13:07.000 --> 00:13:11.000]  為什麼是這群牧羊人說的?他們是不是精神出了問題?
[00:13:11.000 --> 00:13:17.000]  這件事如果我們對日後的使徒行傳有些認識
[00:13:17.000 --> 00:13:22.000]  大家有些印象,使徒行傳的使徒們都會被人笑
[00:13:22.000 --> 00:13:26.000]  當他們說關於耶穌的真理的時候
[00:13:26.000 --> 00:13:31.000]  人們會笑他們喝醉酒,是不是傻了,是不是亂說話
[00:13:31.000 --> 00:13:36.000]  所以在這裡的驚奇,其實都很可能另一個地方就是
[00:13:36.000 --> 00:13:41.000]  人們會想為什麼這群人會無端端說關於這些事
[00:13:41.000 --> 00:13:46.000]  但是牧羊人沒有因為這些事而不說
[00:13:46.000 --> 00:13:49.000]  或者至少可以這樣想,他們其實知道
[00:13:49.000 --> 00:13:54.000]  也有很大機會理解到別人可能會覺得他們很奇怪
[00:13:54.000 --> 00:13:57.000]  但是他們不介意其他人的目光
[00:13:57.000 --> 00:14:02.000]  他們願意去跟別人分享他們聽到的話
[00:14:02.000 --> 00:14:05.000]  無論一個人在社會上的地位
[00:14:05.000 --> 00:14:09.000]  無論他是一個很有學識也好,他沒有學識也好
[00:14:09.000 --> 00:14:11.000]  他很有錢,他沒有錢也好
[00:14:11.000 --> 00:14:15.000]  每一個人他遇見到耶穌,他可以遇見耶穌
[00:14:15.000 --> 00:14:18.000]  其實他就可以經歷到上帝那份喜樂
[00:14:18.000 --> 00:14:23.000]  關於這件事,我有一個自己曾經歷過一件事
[00:14:23.000 --> 00:14:26.000]  我不知道我們的explorer們有沒有聽過
[00:14:26.000 --> 00:14:29.000]  我們港福堂有一個陽光家族
[00:14:29.000 --> 00:14:33.000]  這個應該是我在一個facebook的專頁找到一個
[00:14:33.000 --> 00:14:37.000]  介紹一個機構和港福堂一起合作
[00:14:37.000 --> 00:14:40.000]  介紹了這個陽光家族是什麼
[00:14:40.000 --> 00:14:45.000]  簡單來說,其實陽光家族是照顧一些有特殊學習需要
[00:14:45.000 --> 00:14:49.000]  有各種生活需要的小朋友在教會裡一起聚會
[00:14:49.000 --> 00:14:54.000]  當中也有照顧一些弟兄姊妹,他們是有特殊的需要
[00:14:54.000 --> 00:14:59.000]  我相信Pastor Sunny或是阿里牧師會比我更加清楚
[00:14:59.000 --> 00:15:01.000]  因為他們也是在這裡服侍
[00:15:01.000 --> 00:15:03.000]  但我講的例子就不是在陽光家族裡
[00:15:03.000 --> 00:15:07.000]  我講的例子是關於我在服侍上的一個經歷
[00:15:07.000 --> 00:15:16.000]  記得在一個營會裡,我被assign去照顧一個男生
[00:15:16.000 --> 00:15:19.000]  這個男生大約十多歲左右
[00:15:19.000 --> 00:15:26.000]  雖然十多歲左右,但他表達自己有一個很嚴重的障礙
[00:15:26.000 --> 00:15:31.000]  他有過度活躍症,他的身體有時控制不了自己
[00:15:31.000 --> 00:15:35.000]  基本上他表達不了自己的需要
[00:15:35.000 --> 00:15:38.000]  所以例如他去廁所,去很多地方
[00:15:38.000 --> 00:15:43.000]  他只能用很簡單的聲音告訴你他好像想要去
[00:15:43.000 --> 00:15:46.000]  那你猜他要做什麼
[00:15:46.000 --> 00:15:51.000]  我不知道你有沒有遇過一些弟兄姊妹或是小朋友
[00:15:51.000 --> 00:15:55.000]  如果你看到他們的時候,你會想什麼呢?
[00:15:55.000 --> 00:15:58.000]  如果要你照顧他們的時候,你會怎樣呢?
[00:15:58.000 --> 00:16:02.000]  雖然我不在現場,但我想大家現在想的時候
[00:16:02.000 --> 00:16:07.000]  我想知道你們有多少人覺得可以照顧他們
[00:16:07.000 --> 00:16:11.000]  對他們很厲害,很有耐性
[00:16:11.000 --> 00:16:13.000]  如果你很耐性,那我就恭喜你
[00:16:13.000 --> 00:16:18.000]  我相信神可能呼召你去服侍這些弟兄姊妹
[00:16:18.000 --> 00:16:21.000]  但對我來說,當時是一個挑戰
[00:16:21.000 --> 00:16:27.000]  因為對當時的我來說,我也知道自己不是一個很有耐性的人
[00:16:27.000 --> 00:16:31.000]  我也怕自己照顧得不好,我不知道他想怎樣
[00:16:31.000 --> 00:16:33.000]  我會不會理解不到他的需要呢?
[00:16:33.000 --> 00:16:38.000]  於是當年營會要繼續,所以營會開始的頭一兩天
[00:16:38.000 --> 00:16:40.000]  我真的不知道怎樣跟他相處
[00:16:40.000 --> 00:16:43.000]  因為小朋友坐定定祈禱的時候
[00:16:43.000 --> 00:16:46.000]  其他人坐定定祈禱,在營會裡
[00:16:46.000 --> 00:16:51.000]  他會走來走去,會說話或是發出聲音
[00:16:51.000 --> 00:16:57.000]  當時我也不知道怎樣做,因為是我照顧得不好
[00:16:57.000 --> 00:17:01.000]  我是不是要做些事令他變得像現在的小朋友一樣呢?
[00:17:01.000 --> 00:17:07.000]  如是者過了一些時間,我後來發現了一件事
[00:17:07.000 --> 00:17:12.000]  就是當在營會裡敬拜,唱歌的時候
[00:17:12.000 --> 00:17:17.000]  原來這個男生,雖然他唱不到太多歌詞
[00:17:17.000 --> 00:17:20.000]  可能只是發出一些聲音
[00:17:20.000 --> 00:17:24.000]  但他會隨著音樂的節拍擺動自己的身體
[00:17:24.000 --> 00:17:29.000]  他是會唱的,他好像很開心地唱
[00:17:29.000 --> 00:17:33.000]  當然我坦白說,我未必知道他開心什麼
[00:17:33.000 --> 00:17:36.000]  因為溝通是有一定的困難
[00:17:36.000 --> 00:17:39.000]  但這個時候我看到他這麼開心
[00:17:39.000 --> 00:17:43.000]  他聽著詩歌去讚美耶穌
[00:17:43.000 --> 00:17:46.000]  去到讚美神的時候,他很開心的時候
[00:17:46.000 --> 00:17:50.000]  我明白原來神藉著這個弟兄教我一件事
[00:17:50.000 --> 00:17:52.000]  教我什麼呢?
[00:17:52.000 --> 00:17:56.000]  很多時候我們以為我們要很有能力
[00:17:56.000 --> 00:17:59.000]  我們要很有學識,我們要很有智慧
[00:17:59.000 --> 00:18:04.000]  上帝才會愛我們,我們才會有那份喜樂
[00:18:04.000 --> 00:18:10.000]  但是即使是一個人未必很理解,不知道他在做什麼的人
[00:18:10.000 --> 00:18:13.000]  上帝也可以用他明白的方法
[00:18:13.000 --> 00:18:15.000]  讓他經歷那份喜樂
[00:18:15.000 --> 00:18:19.000]  就算他可能人家眼中覺得他不知道在唱什麼
[00:18:19.000 --> 00:18:21.000]  但他很開心地去唱
[00:18:21.000 --> 00:18:25.000]  相信是他因著聽到關於耶穌的說話
[00:18:25.000 --> 00:18:27.000]  他就很開心地去回應
[00:18:27.000 --> 00:18:30.000]  很坦白地說,這個比起我們很會唱詩歌
[00:18:30.000 --> 00:18:34.000]  但是我只是站著唱詩歌,我完全沒有任何情感表達
[00:18:34.000 --> 00:18:39.000]  如果你是這樣的人,就先說句對不起
[00:18:39.000 --> 00:18:41.000]  如果形容一個你的話
[00:18:41.000 --> 00:18:48.000]  我相信上帝所看重的不是我們唱得有多好
[00:18:48.000 --> 00:18:51.000]  而是我們用什麼心態去唱
[00:18:51.000 --> 00:18:56.000]  說到這裡,我想今天值得我們第一個反思的是
[00:18:56.000 --> 00:19:00.000]  我們很容易覺得喜樂的行動代表我們要做得很厲害
[00:19:00.000 --> 00:19:05.000]  我們要很powerful,做得好看,上帝才會愛我們
[00:19:05.000 --> 00:19:09.000]  所以我們以為我們的喜樂就等於有好的學業成績
[00:19:09.000 --> 00:19:12.000]  有好的聰明才智和能力
[00:19:12.000 --> 00:19:17.000]  甚至可能我們的喜樂是比其他人更熟悉聖經
[00:19:17.000 --> 00:19:19.000]  我很清楚聖經的知識
[00:19:19.000 --> 00:19:23.000]  甚至有些人可能是,我有讀神學的
[00:19:23.000 --> 00:19:25.000]  我很開心,我很喜樂
[00:19:25.000 --> 00:19:28.000]  但是我想我們不是拿這些東西去見耶穌
[00:19:28.000 --> 00:19:30.000]  我想我們不是從這些東西得到喜樂
[00:19:30.000 --> 00:19:34.000]  如果我們這樣想,我相信我們搞錯了重點
[00:19:34.000 --> 00:19:37.000]  因為遇見耶穌那份單純的喜樂
[00:19:37.000 --> 00:19:43.000]  是因為我們知道上帝原來會跟我們的生命說話
[00:19:43.000 --> 00:19:47.000]  原來祂讓我們發現祂是多麼美,多麼好
[00:19:47.000 --> 00:19:51.000]  這比起我們自己有多少東西,有多少學識和能力
[00:19:51.000 --> 00:19:53.000]  是更加重要
[00:19:53.000 --> 00:19:56.000]  這個是喜樂的行動
[00:19:56.000 --> 00:20:01.000]  其實除了行動之外,當我們遇見耶穌
[00:20:01.000 --> 00:20:05.000]  我們真的經歷到生命的改變的時候
[00:20:05.000 --> 00:20:09.000]  其實都可以令我們喜樂
[00:20:09.000 --> 00:20:13.000]  正如一開始所說,喜樂不是因為外在環境改變了
[00:20:13.000 --> 00:20:16.000]  不是因為我們的環境順利了
[00:20:16.000 --> 00:20:19.000]  而是因為我們的視野改變了
[00:20:19.000 --> 00:20:24.000]  神對我們生活的介入,很多時候不一定是快樂和感動
[00:20:24.000 --> 00:20:27.000]  有時候是害怕的,就像剛才的牧羊人
[00:20:27.000 --> 00:20:30.000]  他們會害怕,如果不舒服
[00:20:30.000 --> 00:20:36.000]  有可能是因為上帝的介入打亂了我們原先生活的節奏
[00:20:36.000 --> 00:20:39.000]  打亂了我們的生活計劃或部署
[00:20:39.000 --> 00:20:42.000]  或者通俗一點說,神在搗亂
[00:20:42.000 --> 00:20:48.000]  最簡單的例子就是,原來我今天要用這個方法去和大家講道
[00:20:48.000 --> 00:20:52.000]  我記得當時在想,神是否在搗亂呢?
[00:20:52.000 --> 00:20:58.000]  我也很想見到每個explorer,因為很多時候都是星期天才見到大家
[00:20:58.000 --> 00:21:01.000]  神是否在搗亂呢?
[00:21:01.000 --> 00:21:05.000]  我們覺得神在搗亂,很多時候是因為
[00:21:05.000 --> 00:21:09.000]  神對我們的工作或是神在我們生命中想做的事
[00:21:09.000 --> 00:21:11.000]  不一定是馬上明白的
[00:21:11.000 --> 00:21:16.000]  那怎麼做呢?我是否要明白才去回應上帝呢?
[00:21:16.000 --> 00:21:21.000]  如果從牧羊人和東方博士的例子去想
[00:21:21.000 --> 00:21:25.000]  我想最重要一點是打開我們的心靈
[00:21:25.000 --> 00:21:28.000]  讓我們有機會去遇見神
[00:21:28.000 --> 00:21:32.000]  當牧羊人去到聽見天使的話的時候
[00:21:32.000 --> 00:21:38.000]  他願意跨出那一步,他願意看天使說的話是真還是假
[00:21:38.000 --> 00:21:43.000]  我們可能不為意,牧羊人可以用很多理由去推搪
[00:21:43.000 --> 00:21:49.000]  不要看啦,我要照顧羊,知道教主怎樣,關我鬼事
[00:21:49.000 --> 00:21:54.000]  我離開了,羊出事怎麼辦,誰來幫我負責
[00:21:54.000 --> 00:21:59.000]  但是如果我們被這些理由去充斥著我們自己
[00:21:59.000 --> 00:22:03.000]  很可能我們就錯失了經歷上帝的喜樂的可能性
[00:22:03.000 --> 00:22:06.000]  所以牧羊人是趕忙去了
[00:22:06.000 --> 00:22:10.000]  他們沒有因為那些理由,想很多理由,怎麼辦就不做
[00:22:10.000 --> 00:22:13.000]  他們真的去到經歷耶穌
[00:22:13.000 --> 00:22:17.000]  我們信耶穌可能信了一段長時間
[00:22:17.000 --> 00:22:21.000]  我們聽了很多是真的,但就差那一步
[00:22:21.000 --> 00:22:23.000]  就是去,做出來
[00:22:23.000 --> 00:22:27.000]  我想我不用在這裡說,你也想到十萬個理由
[00:22:27.000 --> 00:22:30.000]  其實你給過的,我不是說理由不對
[00:22:30.000 --> 00:22:33.000]  我也給過很多理由,例如什麼呢
[00:22:33.000 --> 00:22:36.000]  我讀書很忙,我有很多活動
[00:22:36.000 --> 00:22:41.000]  我想打遊戲機,我想陪朋友玩,我有自己的計劃
[00:22:41.000 --> 00:22:46.000]  我想我們人生每個階段,不只是我們去探索
[00:22:46.000 --> 00:22:52.000]  相信我們在工作上也有不少理由
[00:22:52.000 --> 00:22:57.000]  我們會給自己說,我真的沒空去理耶穌
[00:22:57.000 --> 00:23:01.000]  我記得在大學剛開始回小組的時候
[00:23:01.000 --> 00:23:06.000]  其中一個掙扎就是,我要每個星期給一個小時出來開小組
[00:23:06.000 --> 00:23:11.000]  你覺得開查經小組,一個小時不是很多
[00:23:11.000 --> 00:23:16.000]  我回T-Muffin Fellowship,Titus,Biobus,也要兩三個小時
[00:23:16.000 --> 00:23:19.000]  對我來說,回一個小時是很痛苦的
[00:23:19.000 --> 00:23:25.000]  因為我剛入大學,如果大學的朋友,大學的explorer
[00:23:25.000 --> 00:23:28.000]  應該會知道什麼叫過三爆四
[00:23:28.000 --> 00:23:32.000]  我想爆四,我想成績很好,我小個鐘就死了
[00:23:32.000 --> 00:23:37.000]  當時還要是我第一年在大學考midterm
[00:23:37.000 --> 00:23:42.000]  我不是很掌握到方法,所以我讀六科的科目
[00:23:42.000 --> 00:23:46.000]  有四科是叫做below mean,或者below average
[00:23:46.000 --> 00:23:49.000]  簡單來說就是低於全班的平均分
[00:23:49.000 --> 00:23:54.000]  如果按grade來說,就會是低於B
[00:23:54.000 --> 00:23:56.000]  低於B的grade,有可能的結果是
[00:23:56.000 --> 00:24:01.000]  當時我很大壓力,我就覺得,放這麼多時間在信仰上幹嘛呢
[00:24:01.000 --> 00:24:03.000]  為什麼我不讀多點書,不就好了嗎
[00:24:03.000 --> 00:24:07.000]  於是我考final之前,我就跟組長說
[00:24:07.000 --> 00:24:11.000]  我考final很辛苦,功課assignment很多
[00:24:11.000 --> 00:24:16.000]  我可不可以這星期不上課,我真的很多事情做很辛苦
[00:24:16.000 --> 00:24:24.000]  當時的組長,一位全職服事的同工,他很包容我
[00:24:24.000 --> 00:24:32.000]  我這樣說也沒辦法逼你,難道你真的要去宿舍,家裡抓你去參加小組嗎
[00:24:32.000 --> 00:24:35.000]  所以我是一個不投入的組員
[00:24:35.000 --> 00:24:39.000]  而當時我讀final的成績也不是太差
[00:24:39.000 --> 00:24:42.000]  於是我就覺得,我一定要用更多時間讀書
[00:24:42.000 --> 00:24:44.000]  這樣才代表我有更好的成績
[00:24:44.000 --> 00:24:50.000]  誰知道,神就用一個很奇怪的方法介入了
[00:24:50.000 --> 00:24:59.000]  就是組長叫我在冬季,放學的時間,像現在的時間,我們有整個休息或放假的時間
[00:24:59.000 --> 00:25:05.000]  叫我參加營會,結果我在營會裡面經歷了神,經歷了改變
[00:25:05.000 --> 00:25:10.000]  詳情就不多說了,但是這件事就影響到我了
[00:25:10.000 --> 00:25:12.000]  我第二個學期之後,我整個人變了
[00:25:12.000 --> 00:25:17.000]  每個禮拜抽一個小時去小組
[00:25:17.000 --> 00:25:24.000]  我會抽一個小時去大學裡面跟朋友傳福音的服事
[00:25:24.000 --> 00:25:29.000]  逢星期四晚上去參加一些叫做侍奉和傳福音的訓練
