
[00:00:00.000 --> 00:00:06.000]  我們已會讓你傷
[00:09:08.500 --> 00:09:13.500]  我們也看看教會的聚會
[00:09:13.500 --> 00:09:20.500]  內容都會放在教會的網頁和程序表
[00:09:20.500 --> 00:09:26.500]  靈實協會會在今個星期和下個星期
[00:09:26.500 --> 00:09:29.500]  在教會有義賣籌款
[00:09:29.500 --> 00:09:32.500]  其樂餅的活動
[00:09:32.500 --> 00:09:35.500]  讓我們都在當中去參與
[00:09:35.500 --> 00:09:40.500]  支持靈實協會的工作
[00:09:40.500 --> 00:09:42.500]  來到十二月
[00:09:42.500 --> 00:09:46.500]  我們回顧過往一段日子
[00:09:46.500 --> 00:09:48.500]  有很多值得感恩
[00:09:48.500 --> 00:09:52.500]  上帝在我們自己的生命和整間教會的工作
[00:09:52.500 --> 00:09:54.500]  鼓勵大家明天
[00:09:54.500 --> 00:09:57.500]  都可以參與教會十二月份的
[00:09:57.500 --> 00:09:59.500]  歲末感恩祈禱會
[00:09:59.500 --> 00:10:01.500]  是兩點十五分
[00:10:01.500 --> 00:10:03.500]  大家今天參加了崇拜
[00:10:03.500 --> 00:10:05.500]  所以明天可以再回來
[00:10:05.500 --> 00:10:07.500]  或者在網上參與
[00:10:07.500 --> 00:10:10.500]  十二月十三日
[00:10:10.500 --> 00:10:13.500]  是星期二的早上十點半
[00:10:13.500 --> 00:10:15.500]  子妹區子弟團契
[00:10:15.500 --> 00:10:17.500]  有一個聖誕福音聚會
[00:10:17.500 --> 00:10:21.500]  很歡迎無論是男或女
[00:10:21.500 --> 00:10:23.500]  都可以來參加
[00:10:23.500 --> 00:10:25.500]  當天的主題是
[00:10:25.500 --> 00:10:27.500]  「愛是不保留」
[00:10:27.500 --> 00:10:29.500]  我們都經歷過耶穌的愛
[00:10:29.500 --> 00:10:34.500]  我們邀請親朋戚友一起來參加
[00:10:34.500 --> 00:10:36.500]  當天有吳靜治牧師
[00:10:36.500 --> 00:10:38.500]  和關心妍子妹
[00:10:38.500 --> 00:10:42.500]  講信息和見證
[00:10:42.500 --> 00:10:45.500]  十二月十八日主日
[00:10:45.500 --> 00:10:47.500]  下午
[00:10:47.500 --> 00:10:49.500]  我們有水禮和入會禮
[00:10:49.500 --> 00:10:51.500]  原來在疫情之下
[00:10:51.500 --> 00:10:54.500]  有些時候我們不能回教會聚會
[00:10:54.500 --> 00:10:57.500]  但上帝都將得救的人
[00:10:57.500 --> 00:10:59.500]  交給教會
[00:10:59.500 --> 00:11:01.500]  今次我們會有十六位接受水禮
[00:11:01.500 --> 00:11:04.500]  二十位加入講福堂
[00:11:04.500 --> 00:11:06.500]  成為會友
[00:11:06.500 --> 00:11:09.500]  我們預留時間一起觀禮
[00:11:09.500 --> 00:11:14.500]  播道會、社會服務
[00:11:14.500 --> 00:11:17.500]  接下來在二二三年
[00:11:17.500 --> 00:11:20.500]  一月七日有全港賣旗日
[00:11:20.500 --> 00:11:24.500]  當中大家可以透過賣旗
[00:11:24.500 --> 00:11:26.500]  或掃描QR Code
[00:11:26.500 --> 00:11:28.500]  作出捐款
[00:11:28.500 --> 00:11:30.500]  或登記成為義工
[00:11:30.500 --> 00:11:34.500]  大家一起去參與
[00:11:34.500 --> 00:11:36.500]  支持社會服務的服事
[00:11:36.500 --> 00:11:38.500]  另外吳忠文牧師
[00:11:38.500 --> 00:11:42.500]  每一年都會有新潮的新春小冊子
[00:11:42.500 --> 00:11:44.500]  很適合去送禮
[00:11:44.500 --> 00:11:48.500]  明年就是套年
[00:11:48.500 --> 00:11:51.500]  吳牧師寫了一個小冊子
[00:11:51.500 --> 00:11:53.500]  套氣揚眉
[00:11:53.500 --> 00:11:56.500]  為了讓大家在購買上
[00:11:56.500 --> 00:11:57.500]  會簡單一點
[00:11:57.500 --> 00:11:59.500]  如果你想大批訂購
[00:11:59.500 --> 00:12:01.500]  可以到接待處
[00:12:01.500 --> 00:12:03.500]  留下你的資料
[00:12:03.500 --> 00:12:05.500]  或透過目區
[00:12:05.500 --> 00:12:07.500]  集齊數目
[00:12:07.500 --> 00:12:09.500]  登記都可以
[00:12:09.500 --> 00:12:11.500]  我們透過詩歌去見拜上帝
[00:12:11.500 --> 00:12:13.500]  請見拜
[00:12:13.500 --> 00:12:19.500]  「詩歌大聲」
[00:12:20.500 --> 00:12:22.500]  各位弟兄姊妹晚安
[00:12:22.500 --> 00:12:24.500]  很開心可以回到教會
[00:12:24.500 --> 00:12:27.500]  一起去見拜上帝
[00:12:27.500 --> 00:12:28.500]  大家請起來
[00:12:28.500 --> 00:12:31.500]  我要時時稱頌耶和華
[00:12:31.500 --> 00:12:34.500]  讚美祂的話必常在我口中
[00:12:34.500 --> 00:12:36.500]  就讓我們用詩歌大聲
[00:12:36.500 --> 00:12:39.500]  去讚美這位上帝
[00:12:40.500 --> 00:12:45.500]  「祈求祢」
[00:12:45.500 --> 00:13:00.500]  耶穌 先接公義救助
[00:13:00.500 --> 00:13:06.500]  展現 聖地之位能民
[00:13:06.500 --> 00:13:13.500]  祢的愛 適合等 強國高雄
[00:13:13.500 --> 00:13:20.500]  滿有豐富無窮的恩賜
[00:13:20.500 --> 00:13:26.500]  耶穌 全憑通關
[00:13:26.500 --> 00:13:34.500]  滿有 彼得 榮耀 珍貴身障
[00:13:34.500 --> 00:13:41.500]  我以心靈證實 傾其靜拜
[00:13:41.500 --> 00:13:47.500]  坐在寶座上 深愛我的主
[00:13:47.500 --> 00:13:54.500]  舉起我的心 來敬拜祢
[00:13:54.500 --> 00:14:01.500]  用生命 來回應祢的愛
[00:14:01.500 --> 00:14:09.500]  護我的主 讓我堂堂照顧祢
[00:14:09.500 --> 00:14:16.500]  傾其 地 傾拜祢
[00:14:16.500 --> 00:14:26.500]  耶穌 先接公義救助
[00:14:26.500 --> 00:14:32.500]  展現 聖地之位能民
[00:14:32.500 --> 00:14:39.500]  祢的愛 適合等 強國高雄
[00:14:39.500 --> 00:14:45.500]  滿有豐富無窮的恩賜
[00:14:45.500 --> 00:14:51.500]  耶穌 全憑通關
[00:14:51.500 --> 00:14:59.500]  滿有 彼得 榮耀 珍貴身障
[00:14:59.500 --> 00:15:06.500]  我以心靈證實 傾其靜拜
[00:15:06.500 --> 00:15:11.500]  坐在寶座上 深愛我的主
[00:15:11.500 --> 00:15:19.500]  舉起我的心 來敬拜祢
[00:15:19.500 --> 00:15:25.500]  用生命 來回應祢的愛
[00:15:25.500 --> 00:15:32.500]  護我的主 讓我堂堂照顧祢
[00:15:32.500 --> 00:15:38.500]  傾其 地 傾拜祢
[00:15:38.500 --> 00:15:45.500]  用生命 來傾拜祢
[00:15:45.500 --> 00:15:51.500]  用生命 來回應祢的愛
[00:15:51.500 --> 00:15:59.500]  護我的主 讓我堂堂照顧祢
[00:15:59.500 --> 00:16:05.500]  傾其 地 傾拜祢
[00:16:05.500 --> 00:16:13.500]  傾其 地 傾拜祢
[00:16:14.500 --> 00:16:17.500]  親愛的天父
[00:16:17.500 --> 00:16:22.500]  我們願意緊緊的跟隨著你
[00:16:22.500 --> 00:16:26.500]  每一天都活在你的裡面
[00:16:26.500 --> 00:16:30.500]  因為在你的裡面
[00:16:30.500 --> 00:16:32.500]  我們會有滿足
[00:16:32.500 --> 00:16:34.500]  我們會有平安
[00:16:34.500 --> 00:16:36.500]  也有喜樂
[00:16:36.500 --> 00:16:39.500]  主耶穌 祢所給我們的
[00:16:39.500 --> 00:16:42.500]  是這個世界沒有辦法滿足
[00:16:42.500 --> 00:16:45.500]  只有我們在基督裡面
[00:16:45.500 --> 00:16:47.500]  才能夠得著
[00:16:47.500 --> 00:16:50.500]  主耶穌 多謝祢
[00:16:50.500 --> 00:16:53.500]  祢給我們無止境的愛
[00:16:53.500 --> 00:16:55.500]  讓我們時時刻刻
[00:16:55.500 --> 00:16:58.500]  都被祢的愛所包圍
[00:16:58.500 --> 00:17:02.500]  祢為我們的罪而死
[00:17:02.500 --> 00:17:06.500]  用補血去救贖我們每一個
[00:17:06.500 --> 00:17:10.500]  主耶穌 求祢去幫助我們
[00:17:10.500 --> 00:17:14.500]  每一天都行在祢的道當中
[00:17:14.500 --> 00:17:19.500]  並且跟隨著祢走永生的路
[00:17:19.500 --> 00:17:28.500]  祢的寶血為我流
[00:17:28.500 --> 00:17:35.500]  祢的心肝為我承受
[00:17:36.500 --> 00:17:43.500]  恩典如海 十年環繞
[00:17:43.500 --> 00:17:50.500]  十萬秋灰時 祢仍擁抱著我
[00:17:50.500 --> 00:17:57.500]  主耶穌 祢永遠如此深愛著我
[00:17:57.500 --> 00:18:01.500]  釋迦向帝 吟恆的手
[00:18:01.500 --> 00:18:05.500]  告訴我 祢永不放棄我
[00:18:05.500 --> 00:18:12.500]  主耶穌 祢永遠如此深愛著我
[00:18:12.500 --> 00:18:17.500]  無論是生命或是亡
[00:18:17.500 --> 00:18:20.500]  困惑萬難逼迫
[00:18:20.500 --> 00:18:28.500]  都不能教我與祢愛的決
[00:18:33.500 --> 00:18:39.500]  祢的寶血為我流
[00:18:39.500 --> 00:18:46.500]  祢的心肝為我承受
[00:18:46.500 --> 00:18:54.500]  恩典如海 十年環繞
[00:18:54.500 --> 00:19:01.500]  十萬秋灰時 祢仍擁抱著我
[00:19:02.500 --> 00:19:08.500]  主耶穌 祢永遠如此深愛著我
[00:19:08.500 --> 00:19:11.500]  釋迦向帝 吟恆的手
[00:19:11.500 --> 00:19:16.500]  告訴我 祢永不放棄我
[00:19:16.500 --> 00:19:23.500]  主耶穌 祢永遠如此深愛著我
[00:19:23.500 --> 00:19:28.500]  無論是生命或是亡
[00:19:28.500 --> 00:19:31.500]  困惑萬難逼迫
[00:19:31.500 --> 00:19:38.500]  都不能教我與祢愛的決
[00:19:38.500 --> 00:19:45.500]  何等強迫 何等高升
[00:19:45.500 --> 00:19:53.500]  天地多高 祢愛多好的
[00:19:53.500 --> 00:20:00.500]  無法插透 永遠無盡頭
[00:20:00.500 --> 00:20:06.500]  我要張開雙手來祢手
[00:20:06.500 --> 00:20:12.500]  主耶穌 祢永遠如此深愛著我
[00:20:12.500 --> 00:20:16.500]  釋迦向帝 吟恆的手
[00:20:16.500 --> 00:20:20.500]  告訴我 祢永不放棄我
[00:20:20.500 --> 00:20:27.500]  主耶穌 祢永遠如此深愛著我
[00:20:27.500 --> 00:20:32.500]  無論是生命或是亡
[00:20:32.500 --> 00:20:35.500]  困惑萬難逼迫
[00:20:35.500 --> 00:20:41.500]  都不能教我與祢愛的決
[00:20:41.500 --> 00:20:48.500]  主耶穌 祢永遠如此深愛著我
[00:20:48.500 --> 00:20:52.500]  釋迦向帝 吟恆的手
[00:20:52.500 --> 00:20:56.500]  告訴我 祢永不放棄我
[00:20:56.500 --> 00:21:03.500]  主耶穌 祢永遠如此深愛著我
[00:21:03.500 --> 00:21:08.500]  無論是生命或是亡
[00:21:08.500 --> 00:21:11.500]  困惑萬難逼迫
[00:21:11.500 --> 00:21:17.500]  都不能教我與祢愛的決
[00:21:17.500 --> 00:21:23.500]  無論是生命或是亡
[00:21:23.500 --> 00:21:26.500]  困惑萬難逼迫
[00:21:26.500 --> 00:21:37.500]  都不能教我與祢愛的決
[00:21:37.500 --> 00:21:59.500]  《求你》 詞:陳雅森 曲:陳雅森
[00:21:59.500 --> 00:22:07.500]  求祢 以真理引導我方向
[00:22:07.500 --> 00:22:15.500]  求祢 以真理討諸我
[00:22:15.500 --> 00:22:23.500]  使我能知道判斷何謂先
[00:22:23.500 --> 00:22:30.500]  每步道路也不走錯
[00:22:30.500 --> 00:22:38.500]  求祢 以真愛豎入我心裡
[00:22:38.500 --> 00:22:45.500]  求祢 以真愛延安我
[00:22:45.500 --> 00:22:53.500]  使我想感到愛是何美事
[00:22:53.500 --> 00:23:00.500]  每步道路也更靠祢
[00:23:00.500 --> 00:23:08.500]  讓我愛祢 愛我以真理
[00:23:08.500 --> 00:23:15.500]  求祢教我得著永生愛
[00:23:15.500 --> 00:23:19.500]  全是祢捨心的愛
[00:23:19.500 --> 00:23:23.500]  留下美善榜樣
[00:23:23.500 --> 00:23:30.500]  我願全身心都歸祢
[00:23:30.500 --> 00:23:37.500]  願那兄弟絕無你之憂
[00:23:37.500 --> 00:23:44.500]  求祢教我得著這生意
[00:23:44.500 --> 00:23:48.500]  全是祢永久的愛
[00:23:48.500 --> 00:23:52.500]  留下信念希望
[00:23:52.500 --> 00:24:03.500]  願我再心底讚美祢
[00:24:03.500 --> 00:24:11.500]  求祢 以真理引導我方向
[00:24:11.500 --> 00:24:18.500]  求祢 以真理討諸我
[00:24:18.500 --> 00:24:26.500]  使我能知道判斷何謂先
[00:24:26.500 --> 00:24:33.500]  每步道路也不走錯
[00:24:33.500 --> 00:24:40.500]  求祢 以真愛豎入我心裡
[00:24:40.500 --> 00:24:48.500]  求祢 以真愛延安我
[00:24:48.500 --> 00:24:55.500]  使我想感到愛是何美事
[00:24:55.500 --> 00:25:02.500]  每步道路也更靠祢
[00:25:02.500 --> 00:25:09.500]  讓我愛祢 愛我以真理
[00:25:09.500 --> 00:25:17.500]  求祢教我得著永生愛
[00:25:17.500 --> 00:25:20.500]  全是祢捨心的愛
[00:25:20.500 --> 00:25:24.500]  留下美善榜樣
[00:25:24.500 --> 00:25:31.500]  我願全身心都歸祢
[00:25:31.500 --> 00:25:38.500]  願那兄弟絕無你之憂
[00:25:38.500 --> 00:25:45.500]  求祢教我得著這生意
[00:25:45.500 --> 00:25:49.500]  全是祢永久的愛
[00:25:49.500 --> 00:25:53.500]  留下信念希望
[00:25:53.500 --> 00:26:00.500]  願我再心底讚美祢
[00:26:00.500 --> 00:26:04.500]  全是祢永久的愛
[00:26:04.500 --> 00:26:08.500]  留下信念希望
[00:26:08.500 --> 00:26:17.500]  願我再心底讚美祢
[00:26:17.500 --> 00:26:20.500]  (音樂結束)
[00:26:21.500 --> 00:26:23.500]  (音樂結束)
[00:26:23.500 --> 00:26:25.500]  (丁一宇) 丁一宇姐妹 我們一起祈禱
[00:26:25.500 --> 00:26:28.500]  本有慈愛信實的天賦上帝
[00:26:28.500 --> 00:26:30.500]  我們這班蒙你所愛的兒女
[00:26:30.500 --> 00:26:33.500]  再一次去到你的庚前 去到稱謝你
[00:26:33.500 --> 00:26:35.500]  特別當我們踏入十二月的時候
[00:26:35.500 --> 00:26:39.500]  我們特別去紀念到你的帶領和過去的保守
[00:26:39.500 --> 00:26:43.500]  由歲守到年終 你都是這樣去看顧著我們
[00:26:43.500 --> 00:26:46.500]  雖然我們或許經歷過高山低谷
[00:26:46.500 --> 00:26:49.500]  經歷過患病 被醫治等等
[00:26:49.500 --> 00:26:52.500]  但你的眼目從來都沒有離開過我們
[00:26:52.500 --> 00:26:55.500]  就算你幫助我們 特別在這個將臨期的日子
[00:26:55.500 --> 00:26:58.500]  我們同樣將眼目定精在你的身上
[00:26:58.500 --> 00:27:02.500]  另一方面我們都將我們各項的需要擺在你的面前
[00:27:02.500 --> 00:27:05.500]  你都知道我們是祈禱之先
[00:27:05.500 --> 00:27:06.500]  你已經知道我們的需要
[00:27:06.500 --> 00:27:08.500]  並且按著你的心意去成就
[00:27:08.500 --> 00:27:13.500]  知道香港在這幾天的確診數字再次突破一萬
[00:27:13.500 --> 00:27:15.500]  加上天氣突然轉涼
[00:27:15.500 --> 00:27:18.500]  以致可能有很多人都有不舒服
[00:27:18.500 --> 00:27:20.500]  因此求你去保守 醫治
[00:27:20.500 --> 00:27:23.500]  香港市民的身心靈健康
[00:27:23.500 --> 00:27:27.500]  並且我們再次大膽去呼求你去伸展大能的手
[00:27:27.500 --> 00:27:29.500]  去止息這個病毒
[00:27:29.500 --> 00:27:31.500]  讓疫情能夠盡快的平息
[00:27:31.500 --> 00:27:34.500]  同時求你使用你的宗教會
[00:27:34.500 --> 00:27:38.500]  能夠把握這個機會去關心有需要的社區
[00:27:38.500 --> 00:27:41.500]  將物資派發到有需要的地方
[00:27:41.500 --> 00:27:44.500]  另一方面我們都為教會的需要去祈禱
[00:27:44.500 --> 00:27:48.500]  知道在12月我們都會舉辦很多的聖誕福音聚會
[00:27:48.500 --> 00:27:53.500]  當中包括今早已經舉行了的關顧士宮聖誕感恩聚會
[00:27:53.500 --> 00:27:58.500]  今早都有四位來賓願意決志成為你的兒女
[00:27:58.500 --> 00:28:02.500]  因此求你繼續使用接下來的各個聖誕福音聚會
[00:28:02.500 --> 00:28:05.500]  讓人的心能夠回轉歸向你
[00:28:05.500 --> 00:28:07.500]  另一方面我們都知道
[00:28:07.500 --> 00:28:09.500]  近日教會仍然有很多的職位空缺
[00:28:09.500 --> 00:28:13.500]  求你親自去感動並且預備合適的弟兄姊妹
[00:28:13.500 --> 00:28:15.500]  能夠加入教會一起的同工
[00:28:15.500 --> 00:28:20.500]  最後我們都紀念到一眾港福家患病的肢體去禱告
[00:28:20.500 --> 00:28:22.500]  在這個疫情再次飆升的日子
[00:28:22.500 --> 00:28:24.500]  可以得蒙你的保守
[00:28:24.500 --> 00:28:26.500]  當中又求你特別的安慰
[00:28:26.500 --> 00:28:28.500]  近日有家人親人離世
[00:28:28.500 --> 00:28:30.500]  安息暑懷的家庭
[00:28:30.500 --> 00:28:33.500]  求你讓他們在這個困難的日子
[00:28:33.500 --> 00:28:34.500]  特別與他們同在
[00:28:34.500 --> 00:28:37.500]  讓他們深深感受到從你而來的安慰
[00:28:37.500 --> 00:28:42.500]  讓整個的安息禮或追思會都能夠順利舉行
[00:28:42.500 --> 00:28:46.500]  最後都求你閱納我們要擺上的奉獻
[00:28:46.500 --> 00:28:48.500]  由姑媒金玉的講員林牧師的口
[00:28:48.500 --> 00:28:50.500]  藉著傳道書的說話
[00:28:50.500 --> 00:28:53.500]  幫助我們成為一個有智慧並且敬畏你的人
[00:28:53.500 --> 00:28:54.500]  我這樣同心祈禱
[00:28:54.500 --> 00:28:55.500]  奉主名求 阿門
[00:28:55.500 --> 00:28:56.500]  各位正坐
[00:28:56.500 --> 00:29:03.500]  再次歡迎大家來到今晚的滿分系列
[00:29:03.500 --> 00:29:04.500]  聖餐崇拜
[00:29:04.500 --> 00:29:07.500]  首先我們有些關於奉獻的報告
[00:29:07.500 --> 00:29:09.500]  奉獻是我們基督徒的本分
[00:29:09.500 --> 00:29:13.500]  亦都是我們向上帝表達感恩的一個方式
[00:29:13.500 --> 00:29:15.500]  所以弟兄姊妹可以在崇拜之後
[00:29:15.500 --> 00:29:17.500]  將奉獻放入禮堂裏面
[00:29:17.500 --> 00:29:20.500]  或者在接待處旁邊的奉獻箱
[00:29:20.500 --> 00:29:23.500]  或者透過轉數快等等的形式去做奉獻
[00:29:23.500 --> 00:29:27.500]  現在是一個特別的環節
[00:29:27.500 --> 00:29:30.500]  就是將臨期的感恩延祝禮的時間
[00:29:30.500 --> 00:29:32.500]  緊接著這個時間
[00:29:32.500 --> 00:29:36.500]  就會有我們本堂的主任林聖信牧師為我們正道
[00:29:36.500 --> 00:29:39.500]  他今天的講題是「致勝危機與風險」
[00:29:39.500 --> 00:29:43.500]  經文是出自傳道書十章十六至十一章六節
[00:29:43.500 --> 00:29:47.500]  在這個時候我們先將時間交給夫婦居的核心團隊
[00:29:47.500 --> 00:29:48.500]  有請
[00:29:48.500 --> 00:30:08.500]  (時間到)
[00:30:08.500 --> 00:30:09.500]  弟兄姊妹感恩
[00:30:09.500 --> 00:30:12.500]  我們這次夫婦區核心團隊
[00:30:12.500 --> 00:30:15.500]  可以在這個延祝禮裏面
[00:30:15.500 --> 00:30:18.500]  可以延這個祝
[00:30:18.500 --> 00:30:23.500]  感謝神給我們有機會在夫婦區服侍
[00:30:23.500 --> 00:30:26.500]  夫婦區是一個好夢、祝福的區
[00:30:26.500 --> 00:30:29.500]  因為我們在那裏可以看到
[00:30:29.500 --> 00:30:32.500]  不單是一個人
[00:30:32.500 --> 00:30:36.500]  是一對夫婦在相約裏面的成長
[00:30:36.500 --> 00:30:38.500]  我們可以看到很感恩
[00:30:38.500 --> 00:30:41.500]  在過去這幾年
[00:30:41.500 --> 00:30:44.500]  人數不單是沒有下降
[00:30:44.500 --> 00:30:46.500]  反而會增加
[00:30:46.500 --> 00:30:51.500]  我們看到夫婦很開心地一起去侍奉
[00:30:51.500 --> 00:30:53.500]  我們新人族不斷地成長
[00:30:53.500 --> 00:30:58.500]  我們一會兒會有一個很簡單的儀式
[00:30:58.500 --> 00:31:00.500]  紀念神給我們
[00:31:00.500 --> 00:31:05.500]  盼望主耶穌在這個世界上給了我們一個希望
[00:31:05.500 --> 00:31:08.500]  給我們信心去走前的道路
[00:31:08.500 --> 00:31:12.500]  無論我們夫妻年紀多大
[00:31:12.500 --> 00:31:17.500]  我們相信團體的弟子妹是比較成熟一點
[00:31:17.500 --> 00:31:21.500]  還有家培他們是年輕一點
[00:31:21.500 --> 00:31:22.500]  都有不同的挑戰
