
[00:00:00.000 --> 00:00:04.480]  上次我們討論關於愛的課題
[00:01:45.280 --> 00:01:46.720]  這是網上定義
[00:01:46.720 --> 00:01:52.280]  不是教會或者基督教的網頁定義
[00:01:52.280 --> 00:01:53.520]  是這樣說的
[00:01:53.520 --> 00:01:57.960]  感恩是指留意、感激並珍惜自己擁有的一切
[00:01:57.960 --> 00:02:03.320]  越懂得感恩的人感到的正面情緒和生活滿意度越高
[00:02:03.320 --> 00:02:07.080]  與朋友和家人的關係也越好
[00:02:07.080 --> 00:02:07.960]  隨便搜尋
[00:02:07.960 --> 00:02:09.440]  你喜歡搜尋一下
[00:02:09.440 --> 00:02:12.240]  現在搜尋也會發現一堆這樣的定義
[00:02:12.240 --> 00:02:15.360]  所以在非基督教的場景
[00:02:15.360 --> 00:02:17.440]  就是今天教會的場景
[00:02:17.440 --> 00:02:20.120]  我們說感恩是跟剛才說的
[00:02:20.120 --> 00:02:22.440]  要感激、珍惜
[00:02:22.440 --> 00:02:26.000]  有正面情緒、生活滿意度
[00:02:26.000 --> 00:02:28.440]  就是一些好的東西
[00:02:28.440 --> 00:02:29.840]  很正常
[00:02:29.840 --> 00:02:32.040]  好的東西感恩
[00:02:32.040 --> 00:02:35.360]  當然我們在教會的場景就會多了一個「神」這個定義
[00:02:35.360 --> 00:02:39.080]  如果不是信耶穌的人就說感謝上天給我一些很好的東西
[00:02:39.080 --> 00:02:40.840]  不知道你身邊有沒有朋友這樣說
[00:02:40.840 --> 00:02:44.040]  感謝上天給我一些很好的東西
[00:02:44.040 --> 00:02:46.120]  當然在教會的場景就不是叫上天
[00:02:46.120 --> 00:02:47.680]  我們叫神
[00:02:47.680 --> 00:02:51.320]  與好的東西掛勾是正常的
[00:02:51.320 --> 00:02:54.800]  而不好的東西呢?
[00:02:54.800 --> 00:02:56.160]  就是什麼呢?
[00:02:56.160 --> 00:02:57.280]  舉個例子
[00:02:57.280 --> 00:02:59.040]  我通頂溫書
[00:02:59.040 --> 00:03:01.960]  但是我考試的成績也不是很好
[00:03:01.960 --> 00:03:05.960]  那我要不要感恩呢?
[00:03:05.960 --> 00:03:07.800]  我跟朋友吵架了
[00:03:07.800 --> 00:03:08.800]  吵翻了
[00:03:08.800 --> 00:03:09.640]  冷戰了
[00:03:09.640 --> 00:03:12.800]  要不要感恩呢?
[00:03:12.800 --> 00:03:13.800]  好了,我失戀了
[00:03:13.800 --> 00:03:17.200]  要不要感恩呢?
[00:03:17.200 --> 00:03:19.280]  我生病了,要不要感恩呢?
[00:03:19.280 --> 00:03:21.800]  我記得三月的時候
[00:03:21.800 --> 00:03:22.720]  那時候真的生病了
[00:03:22.720 --> 00:03:25.000]  不知道為什麼突然間病得發高燒
[00:03:25.000 --> 00:03:26.760]  手軟腳軟
[00:03:26.760 --> 00:03:29.280]  那一刻我是很麻煩的
[00:03:29.280 --> 00:03:33.520]  就算是小病也覺得感恩很難
[00:03:33.520 --> 00:03:35.920]  大概我們所說的感恩
[00:03:35.920 --> 00:03:37.680]  就算是在非基督教的概念
[00:03:37.680 --> 00:03:40.320]  以至我們自己日常用的用語
[00:03:40.320 --> 00:03:42.480]  都會是說一些好的東西
[00:03:42.480 --> 00:03:44.080]  就是正面的東西
[00:03:44.080 --> 00:03:46.160]  剛才那些東西全部都是
[00:03:46.160 --> 00:03:48.240]  全部都是負面的東西
[00:03:48.240 --> 00:03:49.680]  所以我們的感恩
[00:03:49.680 --> 00:03:50.760]  習慣聽的時候
[00:03:50.760 --> 00:03:52.160]  會將專注力
[00:03:52.160 --> 00:03:53.360]  就是我沒有損失的
[00:03:53.360 --> 00:03:54.520]  我也是有些東西得到的
[00:03:54.520 --> 00:03:56.760]  這些中間
[00:03:56.760 --> 00:03:57.480]  換言之
[00:03:57.480 --> 00:04:01.200]  就算是一個不是信基督教的場景下
[00:04:01.200 --> 00:04:01.880]  說感恩
[00:04:01.880 --> 00:04:03.600]  我們就是在負面的東西裡面
[00:04:03.600 --> 00:04:07.080]  嘗試去找一些正面的東西來感恩
[00:04:07.080 --> 00:04:08.160]  讓大家猜一下
[00:04:08.160 --> 00:04:10.040]  你覺得我們說的感恩
[00:04:10.040 --> 00:04:12.920]  是不是這個意思呢?
[00:04:12.920 --> 00:04:13.760]  OK,你覺得是的
[00:04:13.760 --> 00:04:16.640]  請舉手
[00:04:16.640 --> 00:04:18.560]  OK,有人舉手了
[00:04:18.560 --> 00:04:22.360]  你覺得不是呢?
[00:04:22.360 --> 00:04:26.760]  好,我想知道不舉手的人是什麼意思
[00:04:26.760 --> 00:04:28.880]  不舉手的人可能是
[00:04:28.880 --> 00:04:30.360]  不知道是什麼意思
[00:04:30.360 --> 00:04:31.360]  那就對了
[00:04:31.360 --> 00:04:32.680]  因為你不知道
[00:04:32.680 --> 00:04:34.040]  所以今天才要說到這裡
[00:04:34.040 --> 00:04:34.960]  如果大家都知道
[00:04:34.960 --> 00:04:36.960]  那我可以現在下台了
[00:04:36.960 --> 00:04:39.320]  今天說的經文同樣很短
[00:04:39.320 --> 00:04:41.800]  上次我們都是說很少經文的
[00:04:41.800 --> 00:04:43.240]  這次就更少
[00:04:43.240 --> 00:04:45.080]  這次我們只說一節經文
[00:04:45.080 --> 00:04:45.720]  其實不是一節
[00:04:45.720 --> 00:04:47.720]  是一句經文
[00:04:47.720 --> 00:04:49.720]  有幾節,但是一句而已
[00:04:49.720 --> 00:04:52.120]  今天說的一句經文
[00:04:52.120 --> 00:04:55.720]  是一句都頗常用的經文
[00:04:55.720 --> 00:04:57.720]  好,那我邀請大家一起讀
[00:04:57.720 --> 00:04:59.200]  因為只有一句
[00:04:59.200 --> 00:05:01.000]  我相信大家能讀得到
[00:05:01.000 --> 00:05:03.400]  好,1,2,3
[00:05:03.400 --> 00:05:05.480]  要常常喜樂
[00:05:05.480 --> 00:05:06.920]  不斷禱告
[00:05:06.920 --> 00:05:08.680]  事事感謝
[00:05:08.680 --> 00:05:11.800]  因為這是神在基督耶穌
[00:05:11.800 --> 00:05:15.800]  累給你們定下的旨意
[00:05:15.800 --> 00:05:18.360]  雖然這個叫做事事感謝
[00:05:18.360 --> 00:05:19.800]  但是你看到英文就是
[00:05:19.800 --> 00:05:20.680]  keep friends
[00:05:20.680 --> 00:05:22.920]  就是今天我們說的感恩
[00:05:22.920 --> 00:05:27.240]  如果用一個更傳統的中文譯本
[00:05:27.240 --> 00:05:29.080]  你聽過更加熟悉的版本
[00:05:29.080 --> 00:05:31.720]  就是凡事謝恩
[00:05:31.720 --> 00:05:35.240]  那個謝恩就是今天說的感恩
[00:05:35.240 --> 00:05:37.000]  大概我們在教會
[00:05:37.000 --> 00:05:39.600]  一說到感恩或者要感謝神
[00:05:39.600 --> 00:05:41.600]  我們就想到這句經文
[00:05:41.600 --> 00:05:43.600]  這句經文
[00:05:43.600 --> 00:05:45.600]  但是如果剛才說
[00:05:45.600 --> 00:05:49.120]  人生總不是常常陽光普照
[00:05:49.120 --> 00:05:53.120]  那這個時間我還要不要感恩呢?
[00:05:53.120 --> 00:05:56.720]  這個張力其實一直都存在
[00:05:56.720 --> 00:05:59.600]  這個張力是由這一卷聖經
[00:05:59.600 --> 00:06:01.280]  即是這句經文出現
[00:06:01.280 --> 00:06:03.280]  到今天我們都存在
[00:06:03.280 --> 00:06:05.280]  即是我們的人生
[00:06:05.280 --> 00:06:07.920]  我們不需要經歷很多家人過世
[00:06:07.920 --> 00:06:09.360]  不需要去到這麼厲害
[00:06:09.360 --> 00:06:10.960]  剛才我舉的處境
[00:06:10.960 --> 00:06:13.840]  都是大概中國人中間都在經歷
[00:06:13.840 --> 00:06:16.400]  所以到底要不要感恩呢?
[00:06:16.400 --> 00:06:18.400]  這種感恩的張力
[00:06:18.400 --> 00:06:20.720]  是一首很傳統的詩歌
[00:06:20.720 --> 00:06:22.720]  他出生的年紀一定比我大
[00:06:22.720 --> 00:06:24.320]  我肯定這首詩歌
[00:06:24.320 --> 00:06:26.320]  但是我也聽過
[00:06:26.320 --> 00:06:29.040]  因為我也有彈風琴要彈這首歌
[00:06:29.040 --> 00:06:31.680]  就是感謝神這首歌
[00:06:31.680 --> 00:06:34.320]  時間關係我就播不完整首
[00:06:34.320 --> 00:06:35.920]  以防萬一你聽過這首歌
[00:06:35.920 --> 00:06:37.680]  如果你沒有聽過
[00:06:37.680 --> 00:06:38.960]  我就不會唱
[00:06:38.960 --> 00:06:40.240]  因為我的歌是不行的
[00:06:40.240 --> 00:06:42.240]  所以我請了VA TUNE
[00:06:42.240 --> 00:06:46.000]  幫我選了其中一段去播
[00:06:46.000 --> 00:06:48.000]  我就只播這一段歌詞
[00:06:48.000 --> 00:06:51.680]  好,他們正在製作
[00:06:51.680 --> 00:06:53.360]  所以我先講下去
[00:06:53.360 --> 00:06:56.320]  我們期託希望他製作得到
[00:06:56.320 --> 00:06:57.840]  我也想給大家聽聽
[00:06:57.840 --> 00:07:00.320]  原來詩歌可以是這樣的format
[00:07:00.320 --> 00:07:04.320]  如果你看歌詞的意思
[00:07:04.320 --> 00:07:07.600]  其實歌詞的意思很簡單很直接
[00:07:07.600 --> 00:07:12.240]  就是感謝神給玫瑰
[00:07:12.240 --> 00:07:14.240]  然後玫瑰有刺
[00:07:14.240 --> 00:07:16.240]  感謝神給一些好的東西
[00:07:16.240 --> 00:07:18.960]  感謝神給喜樂然後有憂愁
[00:07:18.960 --> 00:07:22.560]  其實前兩段也有很多content可以看
[00:07:22.560 --> 00:07:26.560]  但時間關係我們只用這段來拒錦今天的主題
[00:07:26.560 --> 00:07:30.800]  如果直接看就是感謝神給這些東西
[00:07:30.800 --> 00:07:32.080]  感謝神給這些東西
[00:07:32.080 --> 00:07:33.600]  好的不好的都是神
[00:07:33.600 --> 00:07:36.080]  這的確是詩歌其中一個訊息
[00:07:36.080 --> 00:07:40.880]  但是我們仔細一點
[00:07:40.880 --> 00:07:44.080]  今天我們會集中在第一句的部分
[00:07:44.080 --> 00:07:46.080]  多幾段,第一句
[00:07:46.080 --> 00:07:49.360]  感謝神賜路旁的玫瑰
[00:07:49.360 --> 00:07:52.240]  感謝神給玫瑰有刺
[00:07:52.240 --> 00:07:58.080]  To be fair,其實這首歌是在說唱的人是我
[00:07:58.080 --> 00:08:01.440]  但是這個部分我特意寫了英文
[00:08:01.600 --> 00:08:06.720]  英文也沒有說是給誰玫瑰和誰有刺
[00:08:06.720 --> 00:08:08.240]  當然我要再澄清
[00:08:08.240 --> 00:08:10.240]  如果是前兩段應該是唱的人
[00:08:10.240 --> 00:08:16.000]  但是我剛才說人生本來就不是陽光普照
[00:08:16.000 --> 00:08:18.000]  不是每次都那麼開心
[00:08:18.000 --> 00:08:21.360]  而且再直接一點的狀況是
[00:08:21.360 --> 00:08:23.920]  有些人的生命可能在你眼中
[00:08:23.920 --> 00:08:24.960]  不是說誰
[00:08:24.960 --> 00:08:27.200]  可能他的生命好像有很多玫瑰
[00:08:27.200 --> 00:08:28.560]  很多很漂亮的東西
[00:08:28.560 --> 00:08:29.840]  很多好的東西我很想要
[00:08:29.840 --> 00:08:32.800]  然後為什麼我的生命有很多玫瑰刺呢?
[00:08:32.800 --> 00:08:34.800]  即是刺傷我的東西
[00:08:34.800 --> 00:08:38.800]  如果我們的人生是我們的生命有很多玫瑰
[00:08:38.800 --> 00:08:40.000]  我不知道你是否這樣想
[00:08:40.000 --> 00:08:42.800]  我們唱這首歌是很容易唱的
[00:08:42.800 --> 00:08:45.680]  因為感謝神給我有玫瑰
[00:08:45.680 --> 00:08:47.280]  感謝神是有玫瑰有刺
[00:08:47.280 --> 00:08:49.280]  不過我感覺不到
[00:08:49.280 --> 00:08:54.000]  相反如果我的生命有很多刺
[00:08:54.000 --> 00:08:56.000]  很多傷
[00:08:56.000 --> 00:08:58.960]  你看著別人那裡有那麼多玫瑰
[00:08:58.960 --> 00:09:02.160]  那我能不能唱一首歌呢?
[00:09:02.160 --> 00:09:05.200]  舉一個簡單的例子
[00:09:05.200 --> 00:09:07.200]  有時候這個狀況
[00:09:07.200 --> 00:09:09.200]  如果你回教會一段時間
[00:09:09.200 --> 00:09:11.200]  當然我在小組裡面有很多
[00:09:11.200 --> 00:09:15.920]  但是我想很多人都知道我帶職清區的
[00:09:15.920 --> 00:09:17.920]  職清區是一些正在工作的
[00:09:17.920 --> 00:09:21.200]  已經跟我一定年紀的一樣在工作
[00:09:21.200 --> 00:09:24.560]  那時候小組分享這個情況就很明顯了
[00:09:24.560 --> 00:09:26.160]  就是什麼呢?
[00:09:26.160 --> 00:09:30.000]  例如去分享一些叫做祈禱的事項
[00:09:30.000 --> 00:09:32.000]  那些人就會說我找到工作了
[00:09:32.000 --> 00:09:34.000]  很感謝神 很感恩找到工作
[00:09:34.000 --> 00:09:36.000]  如果上一個人這樣說
[00:09:36.000 --> 00:09:39.600]  如果剛好他旁邊那個是找不到工作
[00:09:39.600 --> 00:09:42.800]  或者他面試了很多次失敗的時候
[00:09:42.800 --> 00:09:46.480]  你會想像他帶著一個有點尷尬的表情說
[00:09:46.480 --> 00:09:48.000]  我還在找工作
[00:09:48.000 --> 00:09:49.600]  希望神給我工作
[00:09:49.600 --> 00:09:52.640]  好像大概那種尷尬是否因為我不屬靈
[00:09:52.640 --> 00:09:54.640]  所以他找到工作我找不到工作呢?
[00:09:54.640 --> 00:09:56.640]  (笑)
[00:09:56.640 --> 00:09:58.640]  (笑)
[00:09:58.640 --> 00:10:00.640]  那大概這個
[00:10:00.640 --> 00:10:03.920]  你看著人家旁邊有這麼多玫瑰的時候
[00:10:03.920 --> 00:10:06.640]  你有玫瑰刺到就不好意思說出口了
[00:10:06.640 --> 00:10:08.640]  慘了我是不是感恩呢?
[00:10:08.640 --> 00:10:10.640]  還是我不屬靈呢?
[00:10:10.640 --> 00:10:12.640]  還是我生命有問題呢?
[00:10:12.640 --> 00:10:14.640]  是不是我的生命好一點 還是我的生命差一點
[00:10:14.640 --> 00:10:16.640]  所以神給我那樣東西他又不給我呢?
[00:10:16.640 --> 00:10:18.640]  當然說到找工作
[00:10:18.640 --> 00:10:20.640]  但是就算我們這個開小組
[00:10:20.640 --> 00:10:22.640]  有時候我們都會聽到有人說
[00:10:22.640 --> 00:10:24.640]  我比賽拿到獎
[00:10:24.640 --> 00:10:26.640]  我有很好的結果所以我感謝神的時候
[00:10:26.640 --> 00:10:28.640]  如果剛好你坐在那裡 剛好你的考試胖了一頓
[00:10:28.640 --> 00:10:30.640]  你都不好意思開口了
[00:10:30.640 --> 00:10:32.640]  就好像慘了我是不是不應該說呢?
[00:10:32.640 --> 00:10:36.640]  又或者更加尖銳一點
[00:10:36.640 --> 00:10:38.640]  可能我的心是妒忌的
[00:10:38.640 --> 00:10:40.640]  為什麼他的人生就有玫瑰
[00:10:40.640 --> 00:10:42.640]  為什麼我就要有那個刺呢?
[00:10:42.640 --> 00:10:44.640]  大概我們會想
[00:10:44.640 --> 00:10:46.640]  是不是我們不屬靈呢?
[00:10:46.640 --> 00:10:48.640]  是不是我們眼紅的那個成就呢?
[00:10:48.640 --> 00:10:50.640]  還是我應該怎樣理解呢?
[00:10:50.640 --> 00:10:52.640]  還是我應該怎樣理解感恩這回事呢?
[00:10:52.640 --> 00:10:54.640]  我不知道今天我們的生命
[00:10:54.640 --> 00:10:56.640]  咦?
[00:10:56.640 --> 00:10:58.640]  OK 先去那邊
[00:10:58.640 --> 00:11:00.640]  喂?
[00:11:00.640 --> 00:11:02.640]  好 麻煩Fa Team去下一頁
[00:11:02.640 --> 00:11:04.640]  在弄的時候 麻煩去下一頁
[00:11:04.640 --> 00:11:06.640]  好
[00:11:06.640 --> 00:11:08.640]  我們不知道你覺得你生命有玫瑰多一點
[00:11:08.640 --> 00:11:10.640]  還是玫瑰的刺多一點
[00:11:10.640 --> 00:11:12.640]  給五秒時間
[00:11:12.640 --> 00:11:14.640]  大家想一下
[00:11:14.640 --> 00:11:16.640]  不用你舉手的
[00:11:16.640 --> 00:11:18.640]  因為我想留給你小組分享
[00:11:18.640 --> 00:11:20.640]  還有這些問題你舉手
[00:11:20.640 --> 00:11:22.640]  我知道會有一點尷尬
[00:11:22.640 --> 00:11:24.640]  但希望大家抱著這個問題
[00:11:24.640 --> 00:11:28.640]  我們去到最後的部分
[00:11:28.640 --> 00:11:30.640]  如果Fa Team隨時補一首歌
[00:11:30.640 --> 00:11:32.640]  你跟我說就可以了
[00:11:32.640 --> 00:11:34.640]  討論剛才玫瑰和玫瑰刺的問題
[00:11:34.640 --> 00:11:36.640]  我們要回去一開始的那個部分
[00:11:36.640 --> 00:11:38.640]  因為我們要去到最後的部分
[00:11:38.640 --> 00:11:40.640]  所以我們要去到最後的部分
[00:11:40.640 --> 00:11:42.640]  如果玫瑰和玫瑰刺的問題
[00:11:42.640 --> 00:11:44.640]  我們要回去一開始的經文
[00:11:44.640 --> 00:11:46.640]  一開始的經文
[00:11:46.640 --> 00:11:48.640]  我剛才讀了一次
[00:11:48.640 --> 00:11:50.640]  我們要常常去喜樂不住的禱告
[00:11:50.640 --> 00:11:52.640]  凡事的事事去感謝
[00:11:52.640 --> 00:11:54.640]  因為這是神在基督耶穌裡面
[00:11:54.640 --> 00:11:56.640]  給我們定下的旨意
[00:11:56.640 --> 00:11:58.640]  給我們定下的旨意
[00:11:58.640 --> 00:12:00.640]  給我們定下的旨意
[00:12:00.640 --> 00:12:02.640]  如果用回經文
[00:12:02.640 --> 00:12:04.640]  你會發現它不只是說感恩這回事
[00:12:04.640 --> 00:12:06.640]  感恩是和喜樂
[00:12:06.640 --> 00:12:08.640]  和祈禱禱告
[00:12:08.640 --> 00:12:10.640]  連在一起
[00:12:10.640 --> 00:12:12.640]  那句話是保羅寫的
[00:12:12.640 --> 00:12:14.640]  那句話是保羅寫的
[00:12:14.640 --> 00:12:16.640]  今天不是主要解釋很多聖經
[00:12:16.640 --> 00:12:18.640]  今天不是主要解釋很多聖經
[00:12:18.640 --> 00:12:20.640]  所以只說一件事
[00:12:20.640 --> 00:12:22.640]  就是保羅為什麼這樣寫呢
[00:12:22.640 --> 00:12:24.640]  保羅寫信給這個人的對象
[00:12:24.640 --> 00:12:26.640]  是當年那本書叫做
[00:12:26.640 --> 00:12:28.640]  「貼薩羅尼加」
[00:12:28.640 --> 00:12:30.640]  前書
[00:12:30.640 --> 00:12:32.640]  貼薩羅尼加是一個地方
[00:12:32.640 --> 00:12:34.640]  Cathedral of Thessalonica
[00:12:34.640 --> 00:12:36.640]  是一個今天在希臘一帶的地方
[00:12:36.640 --> 00:12:38.640]  寫信的對象是一群
[00:12:38.640 --> 00:12:40.640]  其實信耶穌是有壓力的基督徒
[00:12:40.640 --> 00:12:42.640]  其實信耶穌是一群有壓力的基督徒
[00:12:42.640 --> 00:12:44.640]  今天我們信耶穌
[00:12:44.640 --> 00:12:46.640]  有時也會被人取笑
[00:12:46.640 --> 00:12:48.640]  當時可能不止被人取笑
[00:12:48.640 --> 00:12:50.640]  甚至被人侮辱
[00:12:50.640 --> 00:12:52.640]  對他們來說
[00:12:52.640 --> 00:12:54.640]  信耶穌是沒有實際的利益
[00:12:54.640 --> 00:12:56.640]  信耶穌不會換好處
[00:12:56.640 --> 00:12:58.640]  不是像今天
[00:12:58.640 --> 00:13:00.640]  例如我們入學校
[00:13:00.640 --> 00:13:02.640]  有時基督教學校
[00:13:02.640 --> 00:13:04.640]  如果你是基督徒的父母
[00:13:04.640 --> 00:13:06.640]  是會加分的
[00:13:06.640 --> 00:13:08.640]  當時是沒有這些的
[00:13:08.640 --> 00:13:10.640]  當時是沒有這些的
[00:13:10.640 --> 00:13:12.640]  信耶穌是沒有實際的好處
[00:13:12.640 --> 00:13:14.640]  生活上的好處
[00:13:14.640 --> 00:13:16.640]  相反信耶穌
[00:13:16.640 --> 00:13:18.640]  其實帶來的就是
[00:13:18.640 --> 00:13:20.640]  被人取笑
[00:13:20.640 --> 00:13:22.640]  被人覺得你蠢
[00:13:22.640 --> 00:13:24.640]  如果用這個角度來說
[00:13:24.640 --> 00:13:26.640]  當時的生命
[00:13:26.640 --> 00:13:28.640]  應該不是玫瑰
[00:13:28.640 --> 00:13:30.640]  應該是很多吉箱
[00:13:30.640 --> 00:13:32.640]  不是玫瑰
[00:13:32.640 --> 00:13:34.640]  保羅仍然教他們
[00:13:34.640 --> 00:13:36.640]  要喜樂、要感恩
[00:13:36.640 --> 00:13:38.640]  保羅很少用
[00:13:38.640 --> 00:13:40.640]  很強的字眼去命令人
[00:13:40.640 --> 00:13:42.640]  做一些事
[00:13:42.640 --> 00:13:44.640]  當年我們看新約
[00:13:44.640 --> 00:13:46.640]  有時看一些書信
[00:13:46.640 --> 00:13:48.640]  寫信
[00:13:48.640 --> 00:13:50.640]  有時我覺得有點悶
[00:13:50.640 --> 00:13:52.640]  因為很多教導
[00:13:52.640 --> 00:13:54.640]  你怎樣做怎樣做
[00:13:54.640 --> 00:13:56.640]  保羅也有很多這些教導
[00:13:56.640 --> 00:13:58.640]  但唯獨這個位置
[00:13:58.640 --> 00:14:00.640]  他是直接說
[00:14:00.640 --> 00:14:02.640]  神在基督耶穌裡面
[00:14:02.640 --> 00:14:04.640]  給你們定下的旨意
[00:14:04.640 --> 00:14:06.640]  什麼意思呢?
[00:14:06.640 --> 00:14:08.640]  其實其他的
[00:14:08.640 --> 00:14:10.640]  道理、教導
[00:14:10.640 --> 00:14:12.640]  如果我們所謂做好人
[00:14:12.640 --> 00:14:14.640]  不信耶穌的人叫做好人
[00:14:14.640 --> 00:14:16.640]  那些做好人的教導
[00:14:16.640 --> 00:14:18.640]  保羅也沒有用到這樣的字眼去說
[00:14:18.640 --> 00:14:20.640]  但這個位置要喜樂、要感恩
[00:14:20.640 --> 00:14:22.640]  保羅就說
[00:14:22.640 --> 00:14:24.640]  這是基督耶穌要你們這樣做
[00:14:24.640 --> 00:14:26.640]  直接命令你們
[00:14:26.640 --> 00:14:28.640]  要這樣做
[00:14:28.640 --> 00:14:30.640]  所以似乎這個命令
[00:14:30.640 --> 00:14:32.640]  是有一點特別的
[00:14:32.640 --> 00:14:34.640]  感恩這回事
[00:14:34.640 --> 00:14:36.640]  當年如果用經文那句
[00:14:36.640 --> 00:14:38.640]  本身來說
[00:14:38.640 --> 00:14:40.640]  感恩就是因為我們的生命
[00:14:40.640 --> 00:14:44.640]  有一個超越了現實的準則
[00:14:44.640 --> 00:14:46.640]  當然就是基督耶穌
[00:14:46.640 --> 00:14:48.640]  他這樣說
[00:14:48.640 --> 00:14:50.640]  當然是說耶穌這回事
[00:14:50.640 --> 00:14:52.640]  但如果他這樣想
[00:14:52.640 --> 00:14:54.640]  感恩就不是一個
[00:14:54.640 --> 00:14:56.640]  我喜歡做一下的事
[00:14:56.640 --> 00:14:58.640]  今天心情好
[00:14:58.640 --> 00:15:00.640]  剛剛得到我想要的東西
[00:15:00.640 --> 00:15:02.640]  我就感恩了
[00:15:02.640 --> 00:15:04.640]  感恩似乎是要服從
[00:15:04.640 --> 00:15:06.640]  要努力的東西
[00:15:06.640 --> 00:15:08.640]  感恩似乎是
[00:15:08.640 --> 00:15:10.640]  我要去努力
[00:15:10.640 --> 00:15:12.640]  去做到的東西
[00:15:12.640 --> 00:15:14.640]  回到一些負面經歷
[00:15:14.640 --> 00:15:16.640]  即是今天說生命的次
[00:15:16.640 --> 00:15:18.640]  好
[00:15:18.640 --> 00:15:20.640]  我想要請後面的助理助理
[00:15:20.640 --> 00:15:22.640]  幫忙解釋一下
[00:15:22.640 --> 00:15:24.640]  好
[00:15:24.640 --> 00:15:26.640]  好
[00:15:26.640 --> 00:15:28.640]  下一頁
[00:15:28.640 --> 00:15:32.640]  雖然我們改變不了生命的次
[00:15:32.640 --> 00:15:38.640]  我相信耶穌的次不會消失
[00:15:38.640 --> 00:15:44.640]  但似乎我們可以用一個不同的角度去看那些次
[00:15:44.640 --> 00:15:46.640]  對我們有什麼意義
[00:15:46.640 --> 00:15:48.640]  這個和我們找什麼好處不一樣
[00:15:48.640 --> 00:15:50.640]  我不需要迫自己
[00:15:50.640 --> 00:15:52.640]  好
[00:15:52.640 --> 00:15:54.640]  後面弄好了
[00:15:54.640 --> 00:15:56.640]  我想現在中斷一下聽一聽那首歌
[00:15:56.640 --> 00:15:58.640]  我先飛到前面去試一試
[00:15:58.640 --> 00:16:00.640]  好
[00:16:00.640 --> 00:16:12.640]  (音樂)
[00:16:12.640 --> 00:16:16.640]  感謝神似流瀚玫瑰
[00:16:16.640 --> 00:16:20.640]  感謝神玫瑰猶似
[00:16:20.640 --> 00:16:24.640]  感謝神似家庭溫暖
[00:16:24.640 --> 00:16:28.640]  感謝神有福盼望
[00:16:28.640 --> 00:16:34.640]  感謝神似喜樂有壽
[00:16:34.640 --> 00:16:38.640]  感謝神屬於平安
[00:16:38.640 --> 00:16:44.640]  感謝神似冰天彈簧
[00:16:44.640 --> 00:16:52.640]  要感謝直到永遠
[00:16:52.640 --> 00:16:54.640]  好
[00:16:54.640 --> 00:16:58.640]  多謝V.A.Team很努力去弄到這首歌的
[00:16:58.640 --> 00:17:00.640]  不要介意
[00:17:00.640 --> 00:17:02.640]  我知道有些人可能覺得不合音
[00:17:02.640 --> 00:17:04.640]  是的
[00:17:04.640 --> 00:17:06.640]  中文是不太合音
[00:17:06.640 --> 00:17:08.640]  我們回到剛才繼續說的位置
[00:17:08.640 --> 00:17:10.640]  大概
[00:17:10.640 --> 00:17:12.640]  雖然這首歌
[00:17:12.640 --> 00:17:14.640]  我不是去踩這首歌
