
[00:00:00.000 --> 00:00:02.000]  靚姐妹早安
[00:03:15.000 --> 00:03:20.000]  裡面有什麼意思和含義要表達出來呢
[00:03:20.000 --> 00:03:22.000]  當我們去看聖經
[00:03:22.000 --> 00:03:25.000]  去搜尋一下黑暗這個字
[00:03:25.000 --> 00:03:26.000]  Skotor這個字
[00:03:26.000 --> 00:03:31.000]  你會發現到黑暗其實有兩個很不同的意思
[00:03:31.000 --> 00:03:32.000]  第一個意思
[00:03:32.000 --> 00:03:38.000]  黑暗可以說是一種拒絕上帝抵擋真理的權勢
[00:03:38.000 --> 00:03:39.000]  是一種權勢
[00:03:39.000 --> 00:03:44.000]  是抵擋上帝抗拒真理
[00:03:44.000 --> 00:03:46.000]  約翰福音一章五節說到
[00:03:46.000 --> 00:03:48.000]  光照在黑暗裡面
[00:03:48.000 --> 00:03:51.000]  黑暗卻沒有勝過或者另一個翻譯
[00:03:51.000 --> 00:03:54.000]  沒有接受光
[00:03:54.000 --> 00:03:57.000]  耶穌基督作為那位生命之主
[00:03:57.000 --> 00:03:58.000]  生命的道
[00:03:58.000 --> 00:03:59.000]  祂來到這個世界上
[00:03:59.000 --> 00:04:01.000]  祂要讓我們明白真理
[00:04:01.000 --> 00:04:03.000]  要讓這個世界的人
[00:04:03.000 --> 00:04:07.000]  他們的眼睛得到被照亮
[00:04:07.000 --> 00:04:09.000]  誰不知這個世界的人
[00:04:09.000 --> 00:04:11.000]  不接受耶穌基督拒絕真理
[00:04:11.000 --> 00:04:13.000]  為什麼呢
[00:04:13.000 --> 00:04:17.000]  因為他們被黑暗所控制
[00:04:17.000 --> 00:04:19.000]  他們生活在黑暗的裡面
[00:04:19.000 --> 00:04:23.000]  被黑暗蒙蔽住
[00:04:23.000 --> 00:04:26.000]  黑暗代表著一種勢力
[00:04:26.000 --> 00:04:31.000]  叫人拒絕上帝抵擋真理
[00:04:31.000 --> 00:04:33.000]  在福音書的開始
[00:04:33.000 --> 00:04:35.000]  其實黑暗已經在這裡
[00:04:35.000 --> 00:04:39.000]  馬福音三章六節說到耶穌出來傳道沒多久
[00:04:39.000 --> 00:04:42.000]  那班法利賽人和希律一黨的人
[00:04:42.000 --> 00:04:45.000]  要相議去除掉耶穌
[00:04:45.000 --> 00:04:49.000]  除掉已經是比較輕的翻譯
[00:04:49.000 --> 00:04:52.000]  英文是destroy 要毀滅
[00:04:52.000 --> 00:04:54.000]  耶穌做了什麼
[00:04:54.000 --> 00:04:58.000]  令當時的宗教領袖要除掉祂
[00:04:58.000 --> 00:05:01.000]  要毀滅祂
[00:05:01.000 --> 00:05:05.000]  黑暗在耶穌傳道的時候
[00:05:05.000 --> 00:05:09.000]  剛剛出來傳道已經在那裡
[00:05:09.000 --> 00:05:12.000]  來到十五章耶穌被釘十字架的時候
[00:05:12.000 --> 00:05:17.000]  黑暗的勢力更加全面彰顯出來
[00:05:17.000 --> 00:05:20.000]  上星期林牧師和我們說到
[00:05:20.000 --> 00:05:22.000]  十五章一到十五節
[00:05:22.000 --> 00:05:25.000]  說到耶穌被比拉多審判的經過
[00:05:25.000 --> 00:05:27.000]  是多麼的荒謬
[00:05:27.000 --> 00:05:28.000]  多麼的離譜
[00:05:28.000 --> 00:05:31.000]  多麼的不公義不合理
[00:05:31.000 --> 00:05:36.000]  大家有沒有看一套電影叫做「毒舌大狀」
[00:05:36.000 --> 00:05:40.000]  票房破了紀錄
[00:05:40.000 --> 00:05:42.000]  我看了兩次都很激動
[00:05:42.000 --> 00:05:46.000]  我相信當時比拉多審訊耶穌的時候
[00:05:46.000 --> 00:05:49.000]  如果林良水在場會怎樣
[00:05:49.000 --> 00:05:51.000]  會立刻大聲喊
[00:05:51.000 --> 00:05:53.000]  Everything is wrong
[00:05:53.000 --> 00:05:57.000]  一個這樣審判無辜的人都可以嗎
[00:05:57.000 --> 00:06:01.000]  耶穌被判死刑之後
[00:06:01.000 --> 00:06:06.000]  有一連串的戲弄、嘲笑、侮辱、譏諷
[00:06:06.000 --> 00:06:09.000]  發生在耶穌的身上
[00:06:09.000 --> 00:06:13.000]  黑暗的勢力不單止要一個無辜的人
[00:06:13.000 --> 00:06:15.000]  無罪的人死了
[00:06:15.000 --> 00:06:18.000]  更加要令這個人死得無自尊
[00:06:18.000 --> 00:06:22.000]  在人的面前徹底無地自容
[00:06:22.000 --> 00:06:28.000]  我們很快看看耶穌是怎樣被人戲弄、侮辱和嘲笑
[00:06:28.000 --> 00:06:30.000]  十五章十六節
[00:06:30.000 --> 00:06:35.000]  首先有羅馬士兵將耶穌帶到準督府的庭院裡
[00:06:35.000 --> 00:06:37.000]  叫齊全營的士兵
[00:06:37.000 --> 00:06:41.000]  他們給他穿上紫袍
[00:06:41.000 --> 00:06:45.000]  馬太福音記載是珠紅色的袍子
[00:06:45.000 --> 00:06:47.000]  這個應該比較貼近現實
[00:06:47.000 --> 00:06:52.000]  因為紫色是貴族皇室的顏色
[00:06:52.000 --> 00:06:57.000]  應該不是輕易拿起手就拿到紫色的袍子
[00:06:57.000 --> 00:07:00.000]  珠紅色的袍子是比較真實
[00:07:00.000 --> 00:07:05.000]  不過馬可專用紫袍去強調嘲諷
[00:07:05.000 --> 00:07:08.000]  你是猶太人的王嗎
[00:07:08.000 --> 00:07:10.000]  我就幫你穿上紫袍
[00:07:10.000 --> 00:07:14.000]  其實是一個嘲諷、諷刺的行動
[00:07:14.000 --> 00:07:19.000]  士兵又用荊棘編鳥冠冕給耶穌戴上
[00:07:19.000 --> 00:07:24.000]  然後向他致敬說萬歲猶太人的王
[00:07:24.000 --> 00:07:28.000]  然後他們又拿一根蘆薈罕打他的頭
[00:07:28.000 --> 00:07:32.000]  向他吐唾沫屈膝拜他
[00:07:32.000 --> 00:07:35.000]  二十節他們戲弄完了
[00:07:35.000 --> 00:07:38.000]  就給耶穌脫了紫袍穿上自己的衣服
[00:07:38.000 --> 00:07:42.000]  然後押他去一個地方叫葛國他
[00:07:42.000 --> 00:07:45.000]  是一個好像骷髏骨頭的地方
[00:07:45.000 --> 00:07:47.000]  究竟是一個什麼地方
[00:07:47.000 --> 00:07:48.000]  今天在哪裡呢
[00:07:48.000 --> 00:07:51.000]  有很多學者有很多不同的估計
[00:07:51.000 --> 00:07:55.000]  其中一個比較多人的估計就是耶路撒冷城牆外面
[00:07:55.000 --> 00:07:57.000]  一個叫Garden Tomb的地方
[00:07:57.000 --> 00:07:59.000]  不過也有學者說不是
[00:07:59.000 --> 00:08:05.000]  我相信馬可在記載葛國他這個地方
[00:08:05.000 --> 00:08:07.000]  主要不是想我們知道在哪裡
[00:08:07.000 --> 00:08:09.000]  而是那個過程是怎麼樣
[00:08:09.000 --> 00:08:14.000]  耶穌被押送去葛國他這個過程發生了什麼事呢
[00:08:14.000 --> 00:08:19.000]  二十一節在去葛國他這個路途裡
[00:08:19.000 --> 00:08:23.000]  有一個叫西門他是古利內人
[00:08:23.000 --> 00:08:27.000]  他剛剛從鄉下回來經過那個地方
[00:08:27.000 --> 00:08:33.000]  就被士兵強迫要背起耶穌的十字架同行
[00:08:33.000 --> 00:08:40.000]  一般的情況是被佛要去釘十字架的人
[00:08:40.000 --> 00:08:43.000]  他要自己背起十字架走去刑場
[00:08:43.000 --> 00:08:44.000]  一般是這樣的
[00:08:44.000 --> 00:08:48.000]  現在士兵要強迫這個西門背起耶穌的十字架
[00:08:48.000 --> 00:08:51.000]  可以想像當時耶穌的傷勢都很重
[00:08:51.000 --> 00:08:53.000]  他自己背不起
[00:08:53.000 --> 00:08:56.000]  應該連走步路都有點困難
[00:08:56.000 --> 00:08:58.000]  去到葛國他的時候
[00:08:58.000 --> 00:09:04.000]  二十三節士兵就拿沒藥調和的酒給耶穌
[00:09:04.000 --> 00:09:07.000]  是不是一個連戳的行動
[00:09:07.000 --> 00:09:09.000]  是不是體恤他這麼辛苦給你喝酒
[00:09:09.000 --> 00:09:10.000]  是不是這樣呢
[00:09:10.000 --> 00:09:12.000]  應該不是吧
[00:09:12.000 --> 00:09:15.000]  因為上面那班士兵在嘲諷他
[00:09:15.000 --> 00:09:21.000]  下面也說到這班士兵要抽籤分他的衣服
[00:09:21.000 --> 00:09:23.000]  二十四節
[00:09:23.000 --> 00:09:27.000]  抽籤分他的衣服原來有個典故
[00:09:27.000 --> 00:09:31.000]  有學者注意到這個抽籤分耶穌的衣服
[00:09:31.000 --> 00:09:35.000]  應該是出自詩篇的二十二篇
[00:09:35.000 --> 00:09:38.000]  詩篇二十二篇說到一個疑人
[00:09:38.000 --> 00:09:41.000]  一個無辜的人被一班惡人圍住
[00:09:41.000 --> 00:09:43.000]  他們藐視他
[00:09:43.000 --> 00:09:45.000]  癡笑他
[00:09:45.000 --> 00:09:47.000]  應該是這個背景
[00:09:47.000 --> 00:09:51.000]  然後馬可記錄這件事下來
[00:09:51.000 --> 00:09:54.000]  詩篇二十二篇十六到十八節這樣說
[00:09:54.000 --> 00:09:56.000]  犬類圍繞著我
[00:09:56.000 --> 00:09:57.000]  惡黨環繞我
[00:09:57.000 --> 00:09:59.000]  他們紮了我的手我的腳
[00:09:59.000 --> 00:10:01.000]  我掃遍我的骨頭
[00:10:01.000 --> 00:10:04.000]  他們睜眼看著我
[00:10:04.000 --> 00:10:05.000]  他們分我的外衣
[00:10:05.000 --> 00:10:08.000]  為我的內衣抽籤
[00:10:08.000 --> 00:10:10.000]  是不是很相似
[00:10:10.000 --> 00:10:17.000]  這個無辜的詩人被犬類被惡黨圍繞著
[00:10:17.000 --> 00:10:23.000]  耶穌在這個情景被一班士兵圍繞著
[00:10:23.000 --> 00:10:25.000]  要抽籤分他的衣服
[00:10:25.000 --> 00:10:29.000]  這個應該是一個癡笑
[00:10:29.000 --> 00:10:31.000]  一個嘲諷的行動
[00:10:31.000 --> 00:10:33.000]  如果我們這樣去看的時候
[00:10:33.000 --> 00:10:37.000]  那班士兵拿著沒藥調和的酒給耶穌
[00:10:37.000 --> 00:10:38.000]  應該不是出於好心
[00:10:38.000 --> 00:10:40.000]  應該不是出於憐恤
[00:10:40.000 --> 00:10:44.000]  應該是一個強烈的諷刺嘲諷的行動
[00:10:44.000 --> 00:10:46.000]  你是猶太人的王
[00:10:46.000 --> 00:10:47.000]  喝吧
[00:10:47.000 --> 00:10:49.000]  應該大概是這樣的語氣
[00:10:49.000 --> 00:10:53.000]  二十五節說到耶穌被釘十字架的時候
[00:10:53.000 --> 00:10:55.000]  是上午的九點鐘
[00:10:55.000 --> 00:10:57.000]  當時他仍然有生命氣息
[00:10:57.000 --> 00:11:00.000]  十字架是一個很殘酷的刑罰
[00:11:00.000 --> 00:11:02.000]  被釘十架的人
[00:11:02.000 --> 00:11:05.000]  沒那麼快會斷氣
[00:11:05.000 --> 00:11:06.000]  要等到他的力量
[00:11:06.000 --> 00:11:08.000]  他的氣息
[00:11:08.000 --> 00:11:10.000]  他的呼吸完全消失的時候
[00:11:10.000 --> 00:11:12.000]  才慢慢地死去
[00:11:12.000 --> 00:11:15.000]  有些古代文獻記載
[00:11:15.000 --> 00:11:19.000]  被釘十字架的人可以活多三四天
[00:11:19.000 --> 00:11:22.000]  這是一個很殘忍的刑罰
[00:11:22.000 --> 00:11:24.000]  即時死去是不是比較好
[00:11:24.000 --> 00:11:27.000]  你要吊在十字架上
[00:11:27.000 --> 00:11:29.000]  要慢慢地死去
[00:11:29.000 --> 00:11:33.000]  是很折磨、很辛苦、很痛苦
[00:11:33.000 --> 00:11:37.000]  在十字架上耶穌要忍受肉身的痛苦
[00:11:37.000 --> 00:11:43.000]  同時要面對旁觀的人不斷嘲笑和譏諷
[00:11:43.000 --> 00:11:44.000]  二十九節
[00:11:44.000 --> 00:11:47.000]  從那裡經過的人譏笑他搖著頭
[00:11:47.000 --> 00:11:51.000]  說:哼!你這個拆毀三日又建造起來的
[00:11:51.000 --> 00:11:55.000]  救救自己從十字架上下來吧
[00:11:55.000 --> 00:11:57.000]  三十一節
[00:11:57.000 --> 00:11:59.000]  眾誓師長黃文士也這樣嘲笑他
[00:11:59.000 --> 00:12:01.000]  彼此說
[00:12:01.000 --> 00:12:04.000]  說救了別人不能救自己
[00:12:04.000 --> 00:12:08.000]  以色列的王基督現在就從十字架上下來
[00:12:08.000 --> 00:12:12.000]  好讓我們看到就信
[00:12:12.000 --> 00:12:16.000]  那個和他同釘的人都譏諷他
[00:12:16.000 --> 00:12:18.000]  三十六節
[00:12:18.000 --> 00:12:21.000]  有一個人跑去將海綿、站滿尿醋
[00:12:21.000 --> 00:12:24.000]  綁在蘆葦罕上送給他喝
[00:12:24.000 --> 00:12:26.000]  說:且等著
[00:12:26.000 --> 00:12:31.000]  看看以利亞會不會將他放下來
[00:12:31.000 --> 00:12:36.000]  耶穌在十字架上斷氣的時候是三點鐘
[00:12:36.000 --> 00:12:39.000]  從九點鐘到三點鐘
[00:12:39.000 --> 00:12:45.000]  足足有六個小時要繼續忍受人的嘲諷、侮辱、譏諷
[00:12:45.000 --> 00:12:47.000]  那群門徒去了哪裡呢?
[00:12:47.000 --> 00:12:49.000]  不見了吧
[00:12:49.000 --> 00:12:51.000]  那群門徒都走了
[00:12:51.000 --> 00:12:53.000]  離開了他
[00:12:53.000 --> 00:12:57.000]  大家看到黑暗的力量有多大嗎?
[00:12:57.000 --> 00:12:59.000]  全地都黑暗了
[00:12:59.000 --> 00:13:02.000]  不僅僅有幾個小時真的黑了
[00:13:02.000 --> 00:13:07.000]  而是黑暗的勢力在那一刻全面彰顯出來
[00:13:07.000 --> 00:13:09.000]  全地都黑暗了
[00:13:09.000 --> 00:13:12.000]  這是一個metaphor、暗喻
[00:13:12.000 --> 00:13:16.000]  表示黑暗勢力全面的掌權和彰顯
[00:13:16.000 --> 00:13:20.000]  人心被萬物都詭詐,壞到極處
[00:13:20.000 --> 00:13:22.000]  人的心可以有多壞
[00:13:22.000 --> 00:13:25.000]  看看耶穌如何被人釘死就知道
[00:13:25.000 --> 00:13:28.000]  黑暗是一種勢力
[00:13:28.000 --> 00:13:32.000]  是拒絕上帝抵擋真理的勢力
[00:13:32.000 --> 00:13:37.000]  同時黑暗也是上帝對罪惡的審判
[00:13:37.000 --> 00:13:41.000]  黑暗是上帝審判邪惡的時刻
[00:13:41.000 --> 00:13:45.000]  而在《亞書》13章10-11節這樣說
[00:13:45.000 --> 00:13:47.000]  天上的星宿都不發光
[00:13:47.000 --> 00:13:50.000]  太陽一升起就變黑暗
[00:13:50.000 --> 00:13:52.000]  月亮也不放光
[00:13:52.000 --> 00:13:55.000]  我必因邪惡懲罰世界
[00:13:55.000 --> 00:13:57.000]  因罪孽懲罰惡人
[00:13:57.000 --> 00:14:00.000]  我要止息狂傲人的狂妄
[00:14:00.000 --> 00:14:03.000]  制服殘暴者的傲慢
[00:14:03.000 --> 00:14:05.000]  黑暗
[00:14:05.000 --> 00:14:08.000]  太陽一升起變黑暗
[00:14:08.000 --> 00:14:13.000]  黑暗是上帝審判罪孽、審判惡人的時刻
[00:14:13.000 --> 00:14:17.000]  大家記不記得以色列出埃及的時候
[00:14:17.000 --> 00:14:20.000]  上帝通過十災警告法老
[00:14:20.000 --> 00:14:22.000]  第九災是什麼災
[00:14:22.000 --> 00:14:24.000]  是一個叫做黑暗之災
[00:14:24.000 --> 00:14:26.000]  有三天
[00:14:26.000 --> 00:14:31.000]  埃及全地見不到光明
[00:14:31.000 --> 00:14:38.000]  黑暗是上帝審判邪惡的一個時刻
[00:14:38.000 --> 00:14:40.000]  在十字架這個事件上
[00:14:40.000 --> 00:14:42.000]  上帝怎樣審判邪惡
[00:14:42.000 --> 00:14:45.000]  在哪裡展示出來
[00:14:45.000 --> 00:14:48.000]  經文給我們看到通過兩個行動
[00:14:48.000 --> 00:14:51.000]  通過兩個行動展示出來
[00:14:51.000 --> 00:14:54.000]  首先上帝的審判通過耶穌
[00:14:54.000 --> 00:14:57.000]  在十字架上呼喊那裡展示出來
[00:14:57.000 --> 00:14:59.000]  三十四節
[00:14:59.000 --> 00:15:03.000]  以羅伊拉瑪撒巴葛大尼
[00:15:03.000 --> 00:15:04.000]  翻出來的意思就是
[00:15:04.000 --> 00:15:08.000]  我的上帝為什麼離棄我
[00:15:08.000 --> 00:15:14.000]  上帝的審判透過耶穌呼喊彰顯出來
[00:15:14.000 --> 00:15:17.000]  傳統基督教一直相信一直堅持
[00:15:17.000 --> 00:15:19.000]  耶穌基督在這一刻
[00:15:19.000 --> 00:15:24.000]  是真實經歷被天賦上帝的離棄
[00:15:24.000 --> 00:15:26.000]  他不僅僅在那一刻
[00:15:26.000 --> 00:15:28.000]  剛剛想起詩篇22篇
[00:15:28.000 --> 00:15:32.000]  「詩人被惡人圍繞」這個遭遇
[00:15:32.000 --> 00:15:36.000]  不僅僅是代入了他詩人這個處境
[00:15:36.000 --> 00:15:38.000]  而是他作為上帝的兒子
[00:15:38.000 --> 00:15:40.000]  是三為一體的第二位
[00:15:40.000 --> 00:15:44.000]  這一刻真實經歷被天賦上帝的離棄
[00:15:44.000 --> 00:15:46.000]  是過去未曾有過
[00:15:46.000 --> 00:15:49.000]  將來亦不會發生的事
[00:15:49.000 --> 00:15:54.000]  比起肉身的痛苦
[00:15:54.000 --> 00:15:57.000]  比起被人背叛出賣的痛苦
[00:15:57.000 --> 00:16:00.000]  耶穌在這一刻經歷被天賦上帝離棄
[00:16:00.000 --> 00:16:03.000]  這個痛苦是最劇烈最大的
[00:16:03.000 --> 00:16:08.000]  痛苦是比被自己心愛的人離棄大
[00:16:09.000 --> 00:16:14.000]  為何天賦上帝在這一刻要離棄他的愛子耶穌基督
[00:16:14.000 --> 00:16:16.000]  今日我們知道
[00:16:16.000 --> 00:16:18.000]  因為聖經告訴我們
[00:16:18.000 --> 00:16:22.000]  耶穌基督將全人類的罪擔當在自己身上
[00:16:22.000 --> 00:16:25.000]  而罪帶來一個結果
[00:16:25.000 --> 00:16:28.000]  就是上帝與人隔絕
[00:16:28.000 --> 00:16:30.000]  尼加書三章四節
[00:16:30.000 --> 00:16:36.000]  「到了遭災的時候,這些人要哀求耶和華,耶和華卻不應運他們
[00:16:36.000 --> 00:16:42.000]  那時候因他們所行的惡,耶和華必轉念離開他們」
[00:16:42.000 --> 00:16:44.000]  大英姐妹
[00:16:44.000 --> 00:16:51.000]  轉念離開是上帝對人對邪惡的審判
[00:16:51.000 --> 00:16:56.000]  不理你,任憑你喜歡做你喜歡的事
[00:16:56.000 --> 00:16:59.000]  這個其實是上帝的審判
[00:16:59.000 --> 00:17:03.000]  現在這個審判就發生在耶穌基督的身上
[00:17:03.000 --> 00:17:07.000]  他將全人類的罪擔當在自己身上
[00:17:07.000 --> 00:17:11.000]  於是乎他經歷上帝與他的隔絕
[00:17:11.000 --> 00:17:13.000]  羅馬書五章八到九節
[00:17:13.000 --> 00:17:16.000]  「唯有基督在我們還作罪人的時候為我們死
[00:17:16.000 --> 00:17:19.000]  上帝的愛就在這裡向我們顯明
[00:17:19.000 --> 00:17:22.000]  現在我們既靠著他的血清兒
[00:17:22.000 --> 00:17:27.000]  更要靠著他得救免受上帝的憤怒」
[00:17:27.000 --> 00:17:29.000]  耶穌基督將全人類的罪
[00:17:29.000 --> 00:17:32.000]  將你與我的罪擔當在自己身上
[00:17:32.000 --> 00:17:35.000]  目的就是要平息上帝的憤怒
[00:17:35.000 --> 00:17:38.000]  從今以後我們可以與上帝和好
[00:17:38.000 --> 00:17:41.000]  可以經歷生命的轉變
[00:17:41.000 --> 00:17:44.000]  耶穌基督承受了審判
[00:17:44.000 --> 00:17:46.000]  承受了上帝的憤怒
[00:17:46.000 --> 00:17:49.000]  他經歷了天父上帝的離棄
[00:17:49.000 --> 00:17:55.000]  這是上帝審判邪惡的一個行動
[00:17:55.000 --> 00:17:58.000]  第二個審判行動在哪裡看到呢?
[00:17:58.000 --> 00:18:01.000]  十五章三十七到三十八節
[00:18:01.000 --> 00:18:04.000]  耶穌大喊一聲氣就斷了
[00:18:04.000 --> 00:18:08.000]  電的萬子從上到下列為兩半
[00:18:08.000 --> 00:18:11.000]  這是第二個上帝審判的行動
[00:18:11.000 --> 00:18:15.000]  萬子從上到下列為兩半
[00:18:15.000 --> 00:18:19.000]  在聖殿裡其實有兩幅萬子
[00:18:19.000 --> 00:18:22.000]  第一幅叫做外邊的萬子
[00:18:22.000 --> 00:18:26.000]  將憲制的地方和聖所隔開
[00:18:26.000 --> 00:18:29.000]  還有一幅萬子就在聖所裡
[00:18:29.000 --> 00:18:32.000]  將聖所和致聖所隔開
[00:18:32.000 --> 00:18:35.000]  叫做裡面的萬子
[00:18:35.000 --> 00:18:40.000]  究竟這裡說的是電的萬子從上到下列為兩半
[00:18:40.000 --> 00:18:44.000]  究竟是外邊的萬子還是裡面的萬子呢?
[00:18:44.000 --> 00:18:47.000]  有很多學者有很多不同的討論
[00:18:47.000 --> 00:18:54.000]  萬子列為兩半其實是一個象徵的行動
[00:18:54.000 --> 00:18:56.000]  無論是哪一幅萬子都好
[00:18:56.000 --> 00:18:57.000]  都是一個象徵行動
[00:18:57.000 --> 00:19:00.000]  這個象徵行動說的是什麼呢?
[00:19:00.000 --> 00:19:02.000]  不知道大家有沒有印象
[00:19:02.000 --> 00:19:04.000]  還記得馬夫音十三章
[00:19:04.000 --> 00:19:06.000]  耶穌曾經說過一句話
[00:19:06.000 --> 00:19:10.000]  祂說你看到這個宏偉的建築
[00:19:10.000 --> 00:19:14.000]  將來沒有一塊石頭會留在另一塊石頭上
[00:19:14.000 --> 00:19:15.000]  而不被拆毀
[00:19:15.000 --> 00:19:17.000]  大家記得吧
[00:19:17.000 --> 00:19:21.000]  萬子列為兩半其實是呼應著耶穌這句話
[00:19:21.000 --> 00:19:24.000]  將來有一天聖殿會被拆毀
[00:19:24.000 --> 00:19:27.000]  聖殿就不在了
[00:19:27.000 --> 00:19:28.000]  沒有了聖殿
[00:19:28.000 --> 00:19:31.000]  人還可以怎樣去親近上帝
[00:19:31.000 --> 00:19:33.000]  敬拜上帝呢?
[00:19:33.000 --> 00:19:34.000]  沒有了聖殿之後
[00:19:34.000 --> 00:19:40.000]  是不是表示上帝和人的關係徹底決裂?
[00:19:40.000 --> 00:19:43.000]  聖經告訴我們
[00:19:43.000 --> 00:19:44.000]  剛剛相反
[00:19:44.000 --> 00:19:45.000]  沒有了聖殿
[00:19:45.000 --> 00:19:48.000]  人可以靠著耶穌基督
[00:19:48.000 --> 00:19:53.000]  更加直接更加毫無難阻去親近上帝
[00:19:53.000 --> 00:19:56.000]  希伯來書九章十一到十二節
[00:19:56.000 --> 00:19:58.000]  現在基督已經來到
[00:19:58.000 --> 00:20:01.000]  作了已實現的美事的大祭司
[00:20:01.000 --> 00:20:04.000]  經過那更大更傳遍的障目
[00:20:04.000 --> 00:20:06.000]  不是用人手所做
[00:20:06.000 --> 00:20:08.000]  也不是屬於這個世界
[00:20:08.000 --> 00:20:11.000]  祂不是用山羊或者牛毒的血
[00:20:11.000 --> 00:20:13.000]  而是用自己的血
[00:20:13.000 --> 00:20:16.000]  只一次進入至聖所
[00:20:16.000 --> 00:20:19.000]  就獲得永遠的贖罪
[00:20:19.000 --> 00:20:22.000]  萬子列開了
