
[00:00:00.000 --> 00:00:04.000]  (在家中)
[00:02:26.000 --> 00:02:29.000]  有兩個好的選擇
[00:02:29.000 --> 00:02:33.000]  神的關係和神是好的
[00:02:33.000 --> 00:02:35.000]  關係和父母
[00:02:35.000 --> 00:02:38.000]  和我們的兄弟姊妹是好的
[00:02:38.000 --> 00:02:41.000]  但是如果有一個更好的選擇
[00:02:41.000 --> 00:02:44.000]  有一個最好的選擇
[00:02:44.000 --> 00:02:47.000]  他就是用這個詞來形容
[00:02:47.000 --> 00:02:52.000]  我們是要追求神
[00:02:52.000 --> 00:02:57.000]  拒絕一個選擇
[00:02:57.000 --> 00:02:59.000]  對抗另一個選擇
[00:02:59.000 --> 00:03:04.000]  神要我們做最高的優先
[00:03:04.000 --> 00:03:05.000]  有一個句子是
[00:03:05.000 --> 00:03:07.000]  最大的威脅對最好的
[00:03:07.000 --> 00:03:11.000]  經常來自第二最好的
[00:03:11.000 --> 00:03:15.000]  主耶穌就用這個詞來形容
[00:03:15.000 --> 00:03:21.000]  祂是要做最重要的優先在你的生命
[00:03:21.000 --> 00:03:26.000]  在馬太福音第六章二十四節
[00:03:26.000 --> 00:03:27.000]  都是說
[00:03:27.000 --> 00:03:43.000]  耶穌是要做我們的最高優先
[00:03:43.000 --> 00:03:46.000]  在我們的父母和家庭
[00:03:46.000 --> 00:03:47.000]  馬丁·路德說
[00:03:47.000 --> 00:04:00.000]  我們知道第一個優先
[00:04:00.000 --> 00:04:04.000]  是耶穌是優先
[00:04:04.000 --> 00:04:06.000]  我們的優先
[00:04:06.000 --> 00:04:10.000]  是耶穌要做最重要
[00:04:10.000 --> 00:04:13.000]  更重要的優先
[00:04:13.000 --> 00:04:16.000]  在我們的家庭和我們自己
[00:04:16.000 --> 00:04:20.000]  現在Samantha會分享她的見證
[00:04:21.000 --> 00:04:23.000]  大家好,我是Samantha
[00:04:23.000 --> 00:04:25.000]  今天我被請分享一段時間
[00:04:25.000 --> 00:04:28.000]  我對耶穌的最重要關係
[00:04:28.000 --> 00:04:31.000]  或我對耶穌的犧牲
[00:04:31.000 --> 00:04:32.000]  是如何的
[00:04:32.000 --> 00:04:35.000]  這對我來說是一個非常深奧的問題
[00:04:35.000 --> 00:04:37.000]  因為不容易
[00:04:37.000 --> 00:04:40.000]  讓神成為人生的優先優先
[00:04:40.000 --> 00:04:42.000]  並且永遠保持祂
[00:04:42.000 --> 00:04:44.000]  總會有挑戰
[00:04:44.000 --> 00:04:46.000]  這是一個持續的挑戰
[00:04:46.000 --> 00:04:49.000]  去打破其他因素或關係
[00:04:49.000 --> 00:04:51.000]  去建立耶穌
[00:04:51.000 --> 00:04:53.000]  你必須願意
[00:04:53.000 --> 00:04:55.000]  投降和犧牲
[00:04:55.000 --> 00:04:56.000]  為耶穌
[00:04:56.000 --> 00:04:59.000]  今年我去英國做A級
[00:04:59.000 --> 00:05:00.000]  最初很辛苦
[00:05:00.000 --> 00:05:02.000]  因為我家裡病了很多
[00:05:02.000 --> 00:05:04.000]  我感覺這是一個
[00:05:04.000 --> 00:05:06.000]  神給我的試驗
[00:05:06.000 --> 00:05:08.000]  在學校工作很辛苦
[00:05:08.000 --> 00:05:09.000]  我不會說謊
[00:05:09.000 --> 00:05:11.000]  有時候會很辛苦
[00:05:11.000 --> 00:05:12.000]  但我相信
[00:05:12.000 --> 00:05:13.000]  在學校工作很辛苦
[00:05:13.000 --> 00:05:14.000]  我不會說謊
[00:05:14.000 --> 00:05:16.000]  有時候會很辛苦
[00:05:16.000 --> 00:05:18.000]  然後我轉到耶穌
[00:05:18.000 --> 00:05:20.000]  每晚在睡覺前
[00:05:20.000 --> 00:05:22.000]  祈求壓力會消失
[00:05:22.000 --> 00:05:24.000]  在這幾個月的英國生活中
[00:05:24.000 --> 00:05:26.000]  我感覺到我的關係
[00:05:26.000 --> 00:05:27.000]  和神的關係
[00:05:27.000 --> 00:05:29.000]  比以前更加堅強
[00:05:29.000 --> 00:05:31.000]  因為我需要祂
[00:05:31.000 --> 00:05:32.000]  祂幫我放鬆緊張
[00:05:32.000 --> 00:05:34.000]  在演唱會上
[00:05:34.000 --> 00:05:35.000]  在考試上
[00:05:35.000 --> 00:05:37.000]  在和朋友做朋友等等
[00:05:37.000 --> 00:05:39.000]  我有一場很大的演唱會
[00:05:39.000 --> 00:05:41.000]  我真的很緊張
[00:05:41.000 --> 00:05:42.000]  我在台上前
[00:05:42.000 --> 00:05:45.000]  向神祈求壓力消失
[00:05:45.000 --> 00:05:47.000]  雖然我整個身體在震動
[00:05:47.000 --> 00:05:49.000]  但我感覺到一種安靜
[00:05:49.000 --> 00:05:51.000]  就像一切都消失了
[00:05:51.000 --> 00:05:53.000]  只有我在演唱
[00:05:53.000 --> 00:05:55.000]  一切都發生是有原因的
[00:05:55.000 --> 00:05:56.000]  因為我相信
[00:05:56.000 --> 00:05:58.000]  神把這些事放在我生命中
[00:05:58.000 --> 00:06:00.000]  是有原因的
[00:06:00.000 --> 00:06:02.000]  祂想讓我體驗這些事
[00:06:02.000 --> 00:06:03.000]  並教我
[00:06:03.000 --> 00:06:05.000]  在我成長和發展的過程中
[00:06:05.000 --> 00:06:09.000]  變得像祂一樣
[00:06:09.000 --> 00:06:11.000]  我意識到
[00:06:11.000 --> 00:06:12.000]  在這次試驗中
[00:06:12.000 --> 00:06:14.000]  神是我人生中
[00:06:14.000 --> 00:06:17.000]  最重要的關係之一
[00:06:17.000 --> 00:06:19.000]  我正在進行
[00:06:19.000 --> 00:06:22.000]  祂最重要的關係之一
[00:06:22.000 --> 00:06:24.000]  謝謝
[00:06:24.000 --> 00:06:28.000]  我們感謝Samantha
[00:06:28.000 --> 00:06:30.000]  很好的見證
[00:06:30.000 --> 00:06:32.000]  我們回顧一下
[00:06:32.000 --> 00:06:34.000]  神不是想我們討厭
[00:06:34.000 --> 00:06:35.000]  我們的父母
[00:06:35.000 --> 00:06:38.000]  或者兄弟姐妹
[00:06:39.000 --> 00:06:42.000]  耶穌是想我們做祂的
[00:06:42.000 --> 00:06:47.000]  祂做我們的最高優先
[00:06:47.000 --> 00:06:52.000]  我們要拒絕我們的家庭和自己
[00:06:52.000 --> 00:06:55.000]  來讓耶穌成為最高優先
[00:06:55.000 --> 00:07:00.000]  我們會繼續讀27節
[00:07:06.000 --> 00:07:12.000]  主耶穌對群眾說
[00:07:12.000 --> 00:07:16.000]  你要帶著他們的領帶
[00:07:16.000 --> 00:07:21.000]  那時十字架是好事還是壞事
[00:07:21.000 --> 00:07:25.000]  現在人人都穿上頸鏈
[00:07:25.000 --> 00:07:27.000]  十字架代表什麼
[00:07:27.000 --> 00:07:29.000]  代表主耶穌基督教
[00:07:29.000 --> 00:07:32.000]  但那時在主耶穌的時間
[00:07:32.000 --> 00:07:35.000]  十字架代表什麼
[00:07:35.000 --> 00:07:37.000]  代表死亡
[00:07:37.000 --> 00:07:40.000]  人們釘十字架前
[00:07:40.000 --> 00:07:45.000]  要帶著自己的領帶
[00:07:45.000 --> 00:07:47.000]  就像主耶穌一樣
[00:07:47.000 --> 00:07:51.000]  要帶著自己的領帶
[00:07:51.000 --> 00:07:57.000]  領帶代表痛苦
[00:07:57.000 --> 00:08:00.000]  代表死亡
[00:08:00.000 --> 00:08:04.000]  這是一個單一的旅程
[00:08:04.000 --> 00:08:08.000]  他們不會回來
[00:08:08.000 --> 00:08:10.000]  你帶著十字架
[00:08:10.000 --> 00:08:12.000]  代表你回不來
[00:08:12.000 --> 00:08:14.000]  是死亡
[00:08:14.000 --> 00:08:17.000]  耶穌說我們每個人
[00:08:17.000 --> 00:08:19.000]  每個門徒
[00:08:19.000 --> 00:08:22.000]  都要帶著自己的領帶
[00:08:22.000 --> 00:08:27.000]  神會讓我們有不同的情況
[00:08:27.000 --> 00:08:29.000]  去侍奉祂
[00:08:29.000 --> 00:08:32.000]  我們每個人都會有不同的試驗
[00:08:32.000 --> 00:08:37.000]  我們都要帶著自己的十字架
[00:08:37.000 --> 00:08:38.000]  跟隨神
[00:08:38.000 --> 00:08:40.000]  做祂的門徒
[00:08:40.000 --> 00:08:44.000]  第二就是一個生活方式
[00:08:44.000 --> 00:08:46.000]  一個實踐的生活方式
[00:08:46.000 --> 00:08:50.000]  是要有保持的
[00:08:50.000 --> 00:08:51.000]  跟隨耶穌
[00:08:51.000 --> 00:08:55.000]  是要有保持的
[00:08:55.000 --> 00:08:59.000]  我在印度之前
[00:08:59.000 --> 00:09:04.000]  認識了一些印度的基督徒
[00:09:04.000 --> 00:09:05.000]  做基督徒
[00:09:05.000 --> 00:09:06.000]  在印度
[00:09:06.000 --> 00:09:09.000]  你要向政府宣布
[00:09:09.000 --> 00:09:10.000]  在你的護照上
[00:09:10.000 --> 00:09:13.000]  都會寫你是什麼宗教
[00:09:13.000 --> 00:09:15.000]  有時候
[00:09:15.000 --> 00:09:17.000]  如果你的家庭是
[00:09:17.000 --> 00:09:19.000]  是印度或穆斯林
[00:09:19.000 --> 00:09:21.000]  你轉去基督教
[00:09:21.000 --> 00:09:24.000]  你的家庭會取消你的權利
[00:09:24.000 --> 00:09:25.000]  取消你的權利
[00:09:25.000 --> 00:09:28.000]  是一個單一的旅程
[00:09:28.000 --> 00:09:30.000]  你轉去基督教
[00:09:30.000 --> 00:09:31.000]  可能很多人
[00:09:31.000 --> 00:09:36.000]  不收你讀書或工作
[00:09:36.000 --> 00:09:40.000]  是一個很大的犧牲
[00:09:40.000 --> 00:09:41.000]  在這個世界
[00:09:41.000 --> 00:09:43.000]  有很多國家
[00:09:43.000 --> 00:09:44.000]  你做基督徒
[00:09:44.000 --> 00:09:46.000]  他們宣布他們是基督徒
[00:09:46.000 --> 00:09:49.000]  是一個很大的費用
[00:09:49.000 --> 00:09:53.000]  你願不願意去跟隨耶穌
[00:09:53.000 --> 00:09:55.000]  沒有回頭路
[00:09:55.000 --> 00:09:59.000]  耶穌繼續用幾個例子
[00:09:59.000 --> 00:10:01.000]  第一個例子
[00:10:01.000 --> 00:10:03.000]  是像我們現在這樣
[00:10:03.000 --> 00:10:05.000]  Samantha
[00:10:05.000 --> 00:10:07.000]  你在做什麼
[00:10:07.000 --> 00:10:08.000]  你在建什麼
[00:10:08.000 --> 00:10:10.000]  我在建一個塔
[00:10:10.000 --> 00:10:12.000]  好像很漂亮
[00:10:12.000 --> 00:10:13.000]  會不會很高
[00:10:13.000 --> 00:10:14.000]  會
[00:10:14.000 --> 00:10:16.000]  會不會高過
[00:10:16.000 --> 00:10:18.000]  像是迪拜的
[00:10:18.000 --> 00:10:20.000]  Bridge Khalif
[00:10:20.000 --> 00:10:21.000]  可能
[00:10:21.000 --> 00:10:22.000]  好啊
[00:10:22.000 --> 00:10:24.000]  為什麼你這麼快停
[00:10:24.000 --> 00:10:26.000]  好像不是很高
[00:10:26.000 --> 00:10:28.000]  沒有block
[00:10:28.000 --> 00:10:30.000]  沒有block
[00:10:30.000 --> 00:10:33.000]  你不是小心計劃了嗎
[00:10:33.000 --> 00:10:36.000]  材料和錢
[00:10:36.000 --> 00:10:38.000]  為什麼你這麼快沒有
[00:10:38.000 --> 00:10:40.000]  不知道
[00:10:40.000 --> 00:10:42.000]  你不知道
[00:10:42.000 --> 00:10:44.000]  耶穌第一個例子
[00:10:44.000 --> 00:10:46.000]  就是這樣
[00:10:46.000 --> 00:10:48.000]  我們建一個塔的時候
[00:10:48.000 --> 00:10:51.000]  我們要小心計劃
[00:10:51.000 --> 00:10:53.000]  不然怎樣
[00:10:53.000 --> 00:10:56.000]  我們不知道真正的費用
[00:10:56.000 --> 00:10:58.000]  我們就會被人笑
[00:10:58.000 --> 00:11:01.000]  為什麼建不了樓
[00:11:01.000 --> 00:11:04.000]  好像在泰國
[00:11:04.000 --> 00:11:08.000]  有一個塔叫Sathorn Unique Tower
[00:11:08.000 --> 00:11:11.000]  這個塔建不完
[00:11:11.000 --> 00:11:13.000]  被人放棄了
[00:11:13.000 --> 00:11:14.000]  因為沒有錢了
[00:11:14.000 --> 00:11:16.000]  現在怎樣
[00:11:16.000 --> 00:11:17.000]  沒有了
[00:11:17.000 --> 00:11:19.000]  就這樣放棄了
[00:11:19.000 --> 00:11:23.000]  人們就
[00:11:23.000 --> 00:11:24.000]  進去
[00:11:24.000 --> 00:11:25.000]  然後上去
[00:11:25.000 --> 00:11:30.000]  自己去看看美景
[00:11:30.000 --> 00:11:34.000]  本來會是一個很漂亮的塔
[00:11:34.000 --> 00:11:36.000]  美麗的塔
[00:11:36.000 --> 00:11:37.000]  現在是放棄了
[00:11:37.000 --> 00:11:39.000]  沒有人進去
[00:11:39.000 --> 00:11:42.000]  只是人們進去
[00:11:42.000 --> 00:11:44.000]  去看看景色
[00:11:44.000 --> 00:11:46.000]  爬去上面看看景色
[00:11:46.000 --> 00:11:48.000]  第二個例子
[00:11:48.000 --> 00:11:51.000]  就是去打仗
[00:11:51.000 --> 00:11:52.000]  Samantha
[00:11:52.000 --> 00:11:55.000]  好像很多人去攻擊你
[00:11:55.000 --> 00:11:57.000]  10,000 soldiers
[00:11:57.000 --> 00:11:58.000]  你怎樣
[00:11:58.000 --> 00:11:59.000]  只有我一個
[00:11:59.000 --> 00:12:01.000]  我一定死
[00:12:01.000 --> 00:12:03.000]  那你怎樣
[00:12:03.000 --> 00:12:05.000]  你去寫一個Treaty
[00:12:05.000 --> 00:12:07.000]  去有Terms of Peace
[00:12:07.000 --> 00:12:08.000]  好嗎
[00:12:08.000 --> 00:12:09.000]  好啊
[00:12:09.000 --> 00:12:11.000]  耶穌第二個例子
[00:12:11.000 --> 00:12:12.000]  就是這樣
[00:12:12.000 --> 00:12:14.000]  如果你打仗
[00:12:14.000 --> 00:12:16.000]  有這麼多人去攻擊你
[00:12:16.000 --> 00:12:17.000]  10,000 soldiers
[00:12:17.000 --> 00:12:19.000]  只有你自己一個
[00:12:19.000 --> 00:12:21.000]  你當然不會去打仗
[00:12:21.000 --> 00:12:26.000]  你會寫一個Terms of Peace
[00:12:26.000 --> 00:12:29.000]  耶穌在第三十三節說
[00:12:29.000 --> 00:12:43.000]  耶穌的王
[00:12:43.000 --> 00:12:46.000]  就好像一個建築物
[00:12:46.000 --> 00:12:49.000]  就像打仗一樣
[00:12:49.000 --> 00:12:53.000]  兩個都是很貴的
[00:12:53.000 --> 00:12:55.000]  你建一個塔
[00:12:55.000 --> 00:12:56.000]  很多材料
[00:12:56.000 --> 00:12:57.000]  很多錢
[00:12:57.000 --> 00:12:58.000]  很多時間
[00:12:58.000 --> 00:12:59.000]  很多工作人員
[00:12:59.000 --> 00:13:03.000]  去建一個塔
[00:13:03.000 --> 00:13:04.000]  耶穌就說
[00:13:04.000 --> 00:13:05.000]  你願不願意
[00:13:05.000 --> 00:13:07.000]  你有沒有想過
[00:13:07.000 --> 00:13:09.000]  多大的費用
[00:13:09.000 --> 00:13:11.000]  去跟隨主耶穌
[00:13:11.000 --> 00:13:13.000]  做祂的門徒
[00:13:13.000 --> 00:13:15.000]  還有打仗
[00:13:15.000 --> 00:13:17.000]  你就是要想好
[00:13:17.000 --> 00:13:19.000]  你有沒有soldiers
[00:13:19.000 --> 00:13:22.000]  你有沒有策略
[00:13:22.000 --> 00:13:24.000]  去贏這個Battle
[00:13:24.000 --> 00:13:25.000]  如果沒有
[00:13:25.000 --> 00:13:27.000]  你不會打
[00:13:27.000 --> 00:13:29.000]  耶穌也是這樣說
[00:13:29.000 --> 00:13:31.000]  你做祂的門徒
[00:13:31.000 --> 00:13:35.000]  是要想好
[00:13:35.000 --> 00:13:37.000]  你可不可以去到
[00:13:37.000 --> 00:13:41.000]  贏不贏得到這個Battle
[00:13:41.000 --> 00:13:42.000]  跟隨耶穌
[00:13:42.000 --> 00:13:44.000]  是一個Great Cost
[00:13:44.000 --> 00:13:47.000]  是一個Great Demand
[00:13:47.000 --> 00:13:48.000]  第一
[00:13:48.000 --> 00:13:50.000]  我們看到第一個sacrifice
[00:13:50.000 --> 00:13:53.000]  是耶穌要做我們的Top Priority
[00:13:53.000 --> 00:13:55.000]  我們要
[00:13:55.000 --> 00:13:58.000]  Forsake family and self
[00:13:58.000 --> 00:14:01.000]  因為耶穌要做我們第一個Priority
[00:14:01.000 --> 00:14:02.000]  第二
[00:14:02.000 --> 00:14:05.000]  我們看到耶穌是我們的Practice
[00:14:05.000 --> 00:14:07.000]  和我們的Preserverance
[00:14:07.000 --> 00:14:11.000]  我們要揹我們自己的十字架
[00:14:11.000 --> 00:14:13.000]  是一個One Way Journey
[00:14:13.000 --> 00:14:14.000]  No Turning Back
[00:14:14.000 --> 00:14:15.000]  One Way Journey
[00:14:15.000 --> 00:14:16.000]  No Turning Back
[00:14:16.000 --> 00:14:17.000]  第三
[00:14:17.000 --> 00:14:24.000]  耶穌是要做我們的Prized Possession
[00:14:24.000 --> 00:14:26.000]  這個世界
[00:14:26.000 --> 00:14:30.000]  全部的東西
[00:14:30.000 --> 00:14:36.000]  是Nothing compared to Jesus
[00:14:36.000 --> 00:14:38.000]  我在十四歲的時候
[00:14:38.000 --> 00:14:40.000]  在一個Retreat
[00:14:40.000 --> 00:14:44.000]  好像我們上年Explorer Retreat
[00:14:44.000 --> 00:14:46.000]  是一個Dedication Night
[00:14:46.000 --> 00:14:48.000]  一個呼召
[00:14:48.000 --> 00:14:50.000]  那晚
[00:14:50.000 --> 00:14:52.000]  其實我爸爸是牧師
[00:14:52.000 --> 00:14:55.000]  他說第三個心
[00:14:55.000 --> 00:15:01.000]  你願不願意去侍奉
[00:15:01.000 --> 00:15:05.000]  全職去侍奉主人
[00:15:05.000 --> 00:15:07.000]  Are you willing to follow Jesus
[00:15:07.000 --> 00:15:09.000]  and serve Him full time
[00:15:09.000 --> 00:15:11.000]  No Turning Back
[00:15:11.000 --> 00:15:13.000]  我那時十四歲
[00:15:13.000 --> 00:15:15.000]  一個小朋友
[00:15:15.000 --> 00:15:17.000]  好像你們一樣
[00:15:17.000 --> 00:15:21.000]  我就聽到聖靈感動我
[00:15:21.000 --> 00:15:23.000]  去侍奉
[00:15:23.000 --> 00:15:24.000]  全職侍奉
[00:15:24.000 --> 00:15:25.000]  在那個時刻
[00:15:25.000 --> 00:15:27.000]  我就走出去
[00:15:27.000 --> 00:15:29.000]  In tears 哭著
[00:15:29.000 --> 00:15:31.000]  很感動
[00:15:31.000 --> 00:15:34.000]  聖靈很去鼓勵我
[00:15:34.000 --> 00:15:35.000]  在那個時刻
[00:15:35.000 --> 00:15:37.000]  我就知道
[00:15:37.000 --> 00:15:39.000]  我想跟隨主耶穌
[00:15:39.000 --> 00:15:41.000]  做祂的門徒
[00:15:41.000 --> 00:15:43.000]  去侍奉祂
[00:15:43.000 --> 00:15:45.000]  No Turning Back
[00:15:45.000 --> 00:15:47.000]  那我十四歲
[00:15:47.000 --> 00:15:50.000]  現在做了牧師
[00:15:50.000 --> 00:15:52.000]  是不是很容易
[00:15:52.000 --> 00:15:53.000]  不是
[00:15:53.000 --> 00:15:57.000]  這個世界有很多不同的Temptation
[00:15:57.000 --> 00:16:01.000]  可以有一個很Nice的Finance Job
[00:16:01.000 --> 00:16:03.000]  很Stable
[00:16:03.000 --> 00:16:05.000]  賺很多錢
[00:16:05.000 --> 00:16:08.000]  這個世界有很多Temptation
[00:16:08.000 --> 00:16:09.000]  是不是
[00:16:09.000 --> 00:16:11.000]  物質的Temptation
[00:16:11.000 --> 00:16:13.000]  我自己都要
[00:16:13.000 --> 00:16:15.000]  Moment by Moment
[00:16:15.000 --> 00:16:17.000]  去跟隨主耶穌
[00:16:17.000 --> 00:16:19.000]  去Choose Jesus
[00:16:19.000 --> 00:16:21.000]  Over the World
[00:16:21.000 --> 00:16:24.000]  Over 這個世界
[00:16:24.000 --> 00:16:27.000]  And I hope you will too
[00:16:27.000 --> 00:16:29.000]  Explore
[00:16:29.000 --> 00:16:32.000]  你願不願意去Make Sacrifices
[00:16:32.000 --> 00:16:34.000]  去跟隨主耶穌
[00:16:34.000 --> 00:16:36.000]  做祂的門徒
[00:16:36.000 --> 00:16:38.000]  主耶穌
[00:16:38.000 --> 00:16:43.000]  想你給祂
[00:16:43.000 --> 00:16:45.000]  做祂的Top Priority
[00:16:45.000 --> 00:16:46.000]  在你的Life
[00:16:46.000 --> 00:16:48.000]  現在耶穌是不是一個Top Priority
[00:16:48.000 --> 00:16:50.000]  Top Relationship
[00:16:50.000 --> 00:16:52.000]  在你的Life
[00:16:52.000 --> 00:16:54.000]  你願不願意擺祂
[00:16:54.000 --> 00:16:57.000]  做一個Top Priority
[00:16:57.000 --> 00:17:01.000]  你願不願意去跟隨祂
[00:17:01.000 --> 00:17:03.000]  揹你自己的十字架
[00:17:03.000 --> 00:17:06.000]  Carry your own Burdens
[00:17:06.000 --> 00:17:07.000]  你跟隨主耶穌
[00:17:07.000 --> 00:17:08.000]  不容易的
[00:17:08.000 --> 00:17:09.000]  是不是
[00:17:09.000 --> 00:17:13.000]  耶穌都面對很多不同的攻擊
[00:17:13.000 --> 00:17:15.000]  你跟隨主耶穌
[00:17:15.000 --> 00:17:18.000]  都會有很多不同的Trial
[00:17:18.000 --> 00:17:20.000]  可能你的學生
[00:17:20.000 --> 00:17:21.000]  Fellow Student
[00:17:21.000 --> 00:17:22.000]  笑你
[00:17:22.000 --> 00:17:25.000]  為什麼你經常回教會
[00:17:25.000 --> 00:17:27.000]  你可以打機和我
[00:17:27.000 --> 00:17:30.000]  這個是一個小的Trial
[00:17:30.000 --> 00:17:32.000]  是不是
[00:17:32.000 --> 00:17:34.000]  你願不願意
[00:17:34.000 --> 00:17:35.000]  給Jesus
[00:17:35.000 --> 00:17:39.000]  做你的Top Prized Possession
[00:17:39.000 --> 00:17:40.000]  這個世界
[00:17:40.000 --> 00:17:43.000]  有很多不同的Temptation
[00:17:43.000 --> 00:17:45.000]  上次Pastor Irene說
[00:17:45.000 --> 00:17:47.000]  這個Idea of Success
[00:17:47.000 --> 00:17:49.000]  這個世界的Idea of Success
[00:17:49.000 --> 00:17:50.000]  是錢
[00:17:50.000 --> 00:17:52.000]  有很多漂亮的車
[00:17:52.000 --> 00:17:53.000]  很漂亮的Jewelry
[00:17:53.000 --> 00:17:54.000]  錶
[00:17:54.000 --> 00:17:57.000]  但我們跟隨主耶穌
[00:17:57.000 --> 00:18:00.000]  可能不是有這個Lifestyle
[00:18:00.000 --> 00:18:03.000]  我們跟隨主耶穌
[00:18:03.000 --> 00:18:06.000]  可能是要有一個Sacrifice
[00:18:06.000 --> 00:18:08.000]  我Challenge你
[00:18:08.000 --> 00:18:11.000]  在這個Pandemic的情況下
[00:18:11.000 --> 00:18:13.000]  去跟隨主耶穌
[00:18:13.000 --> 00:18:15.000]  No Turning Back
[00:18:15.000 --> 00:18:17.000]  Make Him the Top Priority
[00:18:17.000 --> 00:18:19.000]  In your Life
[00:18:19.000 --> 00:18:21.000]  神祝福你

