
[00:00:00.000 --> 00:00:03.720]  在我未講到之前,我先問一個問題
[00:01:25.120 --> 00:01:27.120]  沒有,只有一個「吉」
[00:01:27.120 --> 00:01:29.120]  就是沒有
[00:01:29.120 --> 00:01:31.120]  這樣就說完了
[00:01:31.120 --> 00:01:34.120]  我們的人生就是「去空」和「捕風」
[00:01:34.120 --> 00:01:37.120]  但是其實整卷
[00:01:37.120 --> 00:01:40.120]  今天要講的經文裡面
[00:01:40.120 --> 00:01:42.120]  卻是告訴我們
[00:01:42.120 --> 00:01:44.720]  生命「去空」和「捕風」
[00:01:44.720 --> 00:01:47.720]  但是卻是有出路的
[00:01:47.720 --> 00:01:50.920]  人生只是活一次
[00:01:50.920 --> 00:01:52.920]  這個活一次
[00:01:52.920 --> 00:01:55.920]  我們應該怎樣去活呢?
[00:01:55.920 --> 00:01:57.920]  我們首先看一下
[00:01:57.920 --> 00:02:00.920]  這個作者很明顯在十二節那裡
[00:02:00.920 --> 00:02:02.920]  告訴我們
[00:02:02.920 --> 00:02:04.920]  傳道者在耶路撒冷
[00:02:04.920 --> 00:02:06.920]  作過以色列的王
[00:02:06.920 --> 00:02:09.920]  這裡很多解經家
[00:02:09.920 --> 00:02:11.920]  都告訴我們
[00:02:11.920 --> 00:02:14.920]  這個傳道者就是所羅門王
[00:02:14.920 --> 00:02:20.920]  因為所羅門王擁有智慧、財富、權能
[00:02:20.920 --> 00:02:22.920]  很多東西他都有了
[00:02:22.920 --> 00:02:27.920]  但是傳道者卻找不到生命的意義
[00:02:27.920 --> 00:02:31.920]  於是他透過他自己擁有的智慧
[00:02:31.920 --> 00:02:33.920]  去尋找人生
[00:02:33.920 --> 00:02:38.920]  在經文一章十三到十八節那裡這樣說
[00:02:38.920 --> 00:02:40.920]  不如我們一起讀一下
[00:02:40.920 --> 00:02:48.920]  我專心用智慧尋求查究天下所做的一切事
[00:02:48.920 --> 00:02:54.920]  乃至神教世人所經練的是極重的勞苦
[00:02:54.920 --> 00:02:58.920]  我見日光之下所做的一切事
[00:02:58.920 --> 00:03:02.920]  都是虛空、都是捕風
[00:03:02.920 --> 00:03:05.920]  彎曲的不能變直
[00:03:05.920 --> 00:03:08.920]  缺少的不能足數
[00:03:08.920 --> 00:03:10.920]  我心裡二輪說
[00:03:10.920 --> 00:03:12.920]  我得了大智慧
[00:03:12.920 --> 00:03:16.920]  勝過我以前在耶路撒冷的眾人
[00:03:16.920 --> 00:03:22.920]  而且我心中所經歷智慧和知識的事
[00:03:22.920 --> 00:03:27.920]  我又專心拆明智慧、狂妄和愚昧
[00:03:27.920 --> 00:03:30.920]  乃至這也是捕風
[00:03:30.920 --> 00:03:34.920]  因為多有知識就多有受煩
[00:03:34.920 --> 00:03:39.920]  加增知識的就加增憂傷
[00:03:39.920 --> 00:03:43.920]  在這段經文裡一開始的時候
[00:03:43.920 --> 00:03:46.920]  傳道者告訴我們
[00:03:46.920 --> 00:03:48.920]  很重要的
[00:03:48.920 --> 00:03:50.920]  他說我專心
[00:03:50.920 --> 00:03:53.920]  原文解釋是我決心
[00:03:53.920 --> 00:03:59.920]  我決心用智慧尋求人生的一切
[00:03:59.920 --> 00:04:03.920]  去用不同的角度、去用不同的方法
[00:04:03.920 --> 00:04:07.920]  去希望找到人生是怎樣
[00:04:07.920 --> 00:04:11.920]  但是他很快就告訴我們
[00:04:11.920 --> 00:04:14.920]  原來這一切的事情
[00:04:14.920 --> 00:04:18.920]  換來都是極重的勞苦
[00:04:18.920 --> 00:04:22.920]  也是空虛、捕風
[00:04:22.920 --> 00:04:26.920]  所以欣雀的意思是在日光之下
[00:04:26.920 --> 00:04:30.920]  日光之下就是我們現在生存的地方
[00:04:30.920 --> 00:04:32.920]  就是我和你的地方
[00:04:32.920 --> 00:04:36.920]  都是一些我們很勞苦工作的時間
[00:04:36.920 --> 00:04:41.920]  就是在世間裡形形異異奮鬥的時間
[00:04:41.920 --> 00:04:46.920]  傳道者的結論是虛空和沒有意思
[00:04:46.920 --> 00:04:48.920]  接下來他說到
[00:04:48.920 --> 00:04:52.920]  十五節他說彎曲的不能變直
[00:04:52.920 --> 00:04:55.920]  缺少的不能足數
[00:04:55.920 --> 00:04:57.920]  雖然人有大智慧
[00:04:57.920 --> 00:05:02.920]  但卻是沒有辦法去改變神的創造
[00:05:02.920 --> 00:05:05.920]  神的創造是彎的
[00:05:05.920 --> 00:05:07.920]  我們不能變直
[00:05:07.920 --> 00:05:11.920]  就正如一些很有定律的事情
[00:05:11.920 --> 00:05:15.920]  日出在哪裡?東面
[00:05:15.920 --> 00:05:17.920]  日落在西面
[00:05:17.920 --> 00:05:20.920]  就算你和我有多大的智慧
[00:05:20.920 --> 00:05:24.920]  我們能不能改變這件事呢?
[00:05:24.920 --> 00:05:26.920]  我們都是沒有辦法
[00:05:26.920 --> 00:05:29.920]  傳道者他能夠參透這件事
[00:05:29.920 --> 00:05:32.920]  就算他有多大的智慧
[00:05:32.920 --> 00:05:36.920]  他都不能夠去改變神的創造
[00:05:36.920 --> 00:05:39.920]  接下來他更加說到
[00:05:39.920 --> 00:05:43.920]  多有智慧就多有受煩
[00:05:43.920 --> 00:05:47.920]  加增知識就加增憂傷
[00:05:47.920 --> 00:05:52.920]  你又覺得原來有聰明有智慧
[00:05:52.920 --> 00:05:54.920]  是更加痛苦
[00:05:54.920 --> 00:05:57.920]  為什麼會這樣說呢?
[00:05:57.920 --> 00:06:00.920]  因為你越有智慧
[00:06:00.920 --> 00:06:03.920]  越知道生命的有限
[00:06:03.920 --> 00:06:05.920]  生命的限制
[00:06:05.920 --> 00:06:09.920]  很多時候當我們知道生命有限制
[00:06:09.920 --> 00:06:12.920]  生命不可以掌控
[00:06:12.920 --> 00:06:14.920]  不可以掌控一切的時候
[00:06:14.920 --> 00:06:16.920]  就會怎樣呢?
[00:06:16.920 --> 00:06:18.920]  就會憂愁
[00:06:18.920 --> 00:06:21.920]  就會不知道為什麼
[00:06:21.920 --> 00:06:24.920]  就正如你和我現在
[00:06:24.920 --> 00:06:27.920]  接近三年多了
[00:06:27.920 --> 00:06:29.920]  要戴著口罩
[00:06:29.920 --> 00:06:31.920]  我們就是沒有能力
[00:06:31.920 --> 00:06:34.920]  縱使有多少顧問專家
[00:06:34.920 --> 00:06:36.920]  多少醫生
[00:06:36.920 --> 00:06:41.920]  都沒有辦法去改變今天這個狀態
[00:06:41.920 --> 00:06:44.920]  傳道者在這麼多千年之前
[00:06:44.920 --> 00:06:48.920]  已經知道原來有智慧
[00:06:48.920 --> 00:06:49.920]  有知識
[00:06:49.920 --> 00:06:53.920]  都不可以改變人生的一些
[00:06:53.920 --> 00:06:56.920]  現實的事的時候
[00:06:56.920 --> 00:07:03.920]  他覺得智慧並不能夠尋找人生
[00:07:03.920 --> 00:07:07.920]  六七月有很多的新聞
[00:07:07.920 --> 00:07:12.920]  很多的新聞都很能夠幫助這一篇道
[00:07:12.920 --> 00:07:15.920]  當我看到這一天的新聞的時候
[00:07:15.920 --> 00:07:17.920]  我就覺得
[00:07:17.920 --> 00:07:21.920]  哇 安倍晉三算是一個有智慧的人
[00:07:21.920 --> 00:07:24.920]  他也在日本裡面
[00:07:24.920 --> 00:07:28.920]  說是最長時間做首相的一個人
[00:07:28.920 --> 00:07:30.920]  我猜他當天的早上
[00:07:30.920 --> 00:07:32.920]  怎麼都猜不到
[00:07:32.920 --> 00:07:38.920]  自己為了黨友站在街上為他做宣傳
[00:07:38.920 --> 00:07:42.920]  那就一命嗚呼了
[00:07:42.920 --> 00:07:44.920]  如果你是他
[00:07:44.920 --> 00:07:47.920]  給你有生命的第二次
[00:07:47.920 --> 00:07:51.920]  你會不會做首相呢?
[00:07:51.920 --> 00:07:54.920]  我想你和我都不知道
[00:07:54.920 --> 00:07:56.920]  但是我肯定的是
[00:07:56.920 --> 00:07:59.920]  生命是沒有第二次的
[00:07:59.920 --> 00:08:04.920]  所以當我們擁有只是一次的人生的時候
[00:08:04.920 --> 00:08:08.920]  到底我們應該怎樣去做呢?
[00:08:08.920 --> 00:08:11.920]  傳道者再用另一個角度
[00:08:11.920 --> 00:08:14.920]  去尋找人生的意義
[00:08:14.920 --> 00:08:16.920]  因著他有財富
[00:08:16.920 --> 00:08:18.920]  因著他有權能
[00:08:18.920 --> 00:08:20.920]  權勢
[00:08:20.920 --> 00:08:25.920]  他就透過另一個角度去尋找人生
[00:08:25.920 --> 00:08:29.920]  他就用享樂去尋找人生
[00:08:29.920 --> 00:08:34.920]  但是最後他還是發現沒有意思
[00:08:34.920 --> 00:08:36.920]  經文裡面說到
[00:08:36.920 --> 00:08:38.920]  我心裡說來吧
[00:08:38.920 --> 00:08:40.920]  我以喜樂試試你
[00:08:40.920 --> 00:08:42.920]  你好享福
[00:08:42.920 --> 00:08:44.920]  誰知這也是虛空
[00:08:44.920 --> 00:08:46.920]  我只嬉笑說
[00:08:46.920 --> 00:08:48.920]  這是狂妄
[00:08:48.920 --> 00:08:51.920]  享樂說有何功效呢?
[00:08:51.920 --> 00:08:53.920]  我心裡察究
[00:08:53.920 --> 00:08:57.920]  如何用酒使我欲體舒暢
[00:08:57.920 --> 00:09:00.920]  我心卻仍以智慧引導我
[00:09:00.920 --> 00:09:02.920]  又如何持住愚昧
[00:09:02.920 --> 00:09:04.920]  等我看明世人
[00:09:04.920 --> 00:09:07.920]  在天下一生當行
[00:09:07.920 --> 00:09:10.920]  何事為美
[00:09:10.920 --> 00:09:12.920]  一起讀這一節吧
[00:09:12.920 --> 00:09:17.920]  後來我察看我手所經營的一切事
[00:09:17.920 --> 00:09:20.920]  我奴隸所成的功
[00:09:20.920 --> 00:09:22.920]  誰知都是虛空
[00:09:22.920 --> 00:09:24.920]  都是暴風
[00:09:24.920 --> 00:09:28.920]  在日光之下毫無益處
[00:09:28.920 --> 00:09:33.920]  傳道者透過不同的享樂
[00:09:33.920 --> 00:09:35.920]  去尋找人生
[00:09:35.920 --> 00:09:37.920]  透過娛樂
[00:09:37.920 --> 00:09:42.920]  就好像我們透過我們的感官刺激
[00:09:42.920 --> 00:09:44.920]  去讓自己得到快樂
[00:09:44.920 --> 00:09:46.920]  好像看電視
[00:09:46.920 --> 00:09:48.920]  追劇
[00:09:48.920 --> 00:09:49.920]  追小說
[00:09:49.920 --> 00:09:51.920]  看電影
[00:09:51.920 --> 00:09:53.920]  從享樂方面
[00:09:53.920 --> 00:09:56.920]  在物質上的享樂
[00:09:56.920 --> 00:09:57.920]  吃好東西
[00:09:57.920 --> 00:09:59.920]  穿好衣服
[00:09:59.920 --> 00:10:00.920]  扮好
[00:10:00.920 --> 00:10:03.920]  甚至嬉笑
[00:10:03.920 --> 00:10:05.920]  嬉笑的意思是
[00:10:05.920 --> 00:10:07.920]  希望別人引我們自己笑
[00:10:07.920 --> 00:10:08.920]  因為我們不開心
[00:10:08.920 --> 00:10:10.920]  想開心點
[00:10:10.920 --> 00:10:12.920]  可以去看笑片
[00:10:12.920 --> 00:10:14.920]  看棟篤笑
[00:10:14.920 --> 00:10:18.920]  甚至喝酒作樂
[00:10:18.920 --> 00:10:22.920]  喝酒作樂可以讓人放鬆
[00:10:22.920 --> 00:10:28.920]  但酒卻不能幫助我們去解決
[00:10:28.920 --> 00:10:31.920]  我們要喝酒的愁煩
[00:10:31.920 --> 00:10:35.920]  中國人都有很多很好的詞句
[00:10:35.920 --> 00:10:37.920]  酒是怎樣?
[00:10:37.920 --> 00:10:39.920]  酒入愁腸
[00:10:39.920 --> 00:10:41.920]  愁更愁
[00:10:41.920 --> 00:10:45.920]  喝酒不但不能幫助解決困難
[00:10:45.920 --> 00:10:49.920]  甚至更加會累事
[00:10:49.920 --> 00:10:53.920]  也透過放縱肉體
[00:10:53.920 --> 00:10:57.920]  去做一些誤導神喜悅的事
[00:10:57.920 --> 00:10:59.920]  很記得昨天下午
[00:10:59.920 --> 00:11:03.920]  我為青少年舉辦了一個講座
[00:11:03.920 --> 00:11:05.920]  叫做戀愛奇兵
[00:11:05.920 --> 00:11:07.920]  是祈禱的祈
[00:11:07.920 --> 00:11:11.920]  透過吳鎮志牧師去教導年青人
[00:11:11.920 --> 00:11:14.920]  怎樣去持守性結
[00:11:14.920 --> 00:11:17.920]  怎樣去對待婚姻
[00:11:17.920 --> 00:11:20.920]  有一段說話令我很深刻
[00:11:20.920 --> 00:11:23.920]  他說創世記的時候
[00:11:23.920 --> 00:11:26.920]  女人是用男人的甚麼做?
[00:11:26.920 --> 00:11:27.920]  記得嗎?
[00:11:27.920 --> 00:11:28.920]  肋骨
[00:11:28.920 --> 00:11:30.920]  用多少條?
[00:11:30.920 --> 00:11:32.920]  一條肋骨做
[00:11:32.920 --> 00:11:35.920]  他說當男士
[00:11:35.920 --> 00:11:38.920]  找到自己的肋骨後
[00:11:38.920 --> 00:11:40.920]  結婚了
[00:11:40.920 --> 00:11:43.920]  就是肋骨復原位
[00:11:43.920 --> 00:11:45.920]  二合一
[00:11:45.920 --> 00:11:50.920]  男士就不要再去找第二和第三條肋骨
[00:11:50.920 --> 00:11:54.920]  如果再去找第二和第三條肋骨
[00:11:54.920 --> 00:11:56.920]  就會插死你們
[00:11:56.920 --> 00:11:58.920]  於是我覺得
[00:11:58.920 --> 00:12:00.920]  對於當時
[00:12:00.920 --> 00:12:02.920]  我看年青人的反應
[00:12:02.920 --> 00:12:03.920]  他們都覺得
[00:12:03.920 --> 00:12:05.920]  是喔
[00:12:05.920 --> 00:12:07.920]  他也教導一個
[00:12:07.920 --> 00:12:09.920]  如果
[00:12:09.920 --> 00:12:11.920]  他特別提男同學
[00:12:11.920 --> 00:12:13.920]  他說男同學
[00:12:13.920 --> 00:12:17.920]  如果你還未認定那位女士
[00:12:17.920 --> 00:12:20.920]  是你的太太的時候
[00:12:20.920 --> 00:12:22.920]  牽手都還可以
[00:12:22.920 --> 00:12:25.920]  就不要去抱別人
[00:12:25.920 --> 00:12:26.920]  他說你想想
[00:12:26.920 --> 00:12:29.920]  如果你不認定她是你的太太
[00:12:29.920 --> 00:12:30.920]  你抱別人
[00:12:30.920 --> 00:12:33.920]  你就是抱了別人的太太
[00:12:33.920 --> 00:12:35.920]  所以
[00:12:35.920 --> 00:12:37.920]  我覺得這些教導
[00:12:37.920 --> 00:12:39.920]  都是要越早教導年青人
[00:12:39.920 --> 00:12:41.920]  越好
[00:12:41.920 --> 00:12:43.920]  讓他們知道在婚姻裏
[00:12:43.920 --> 00:12:46.920]  那種性結是甚麼
[00:12:46.920 --> 00:12:49.920]  傳道者告訴我們
[00:12:49.920 --> 00:12:52.920]  我們所有的一切
[00:12:52.920 --> 00:12:55.920]  他都希望從離開神
[00:12:55.920 --> 00:12:57.920]  去追求這種享樂
[00:12:57.920 --> 00:13:01.920]  但最後是毫無益處
[00:13:01.920 --> 00:13:03.920]  縱使他有錢財
[00:13:03.920 --> 00:13:06.920]  可以用剛才那五種方法
[00:13:06.920 --> 00:13:09.920]  去尋找人生的意義
[00:13:09.920 --> 00:13:11.920]  但卻是原來
[00:13:11.920 --> 00:13:15.920]  甚麼都是虛空暴風
[00:13:15.920 --> 00:13:17.920]  所以在物質主義的世界
[00:13:17.920 --> 00:13:20.920]  和享樂主義當中的時候
[00:13:20.920 --> 00:13:22.920]  帶給生命的
[00:13:22.920 --> 00:13:24.920]  根本就是沒有意思
[00:13:24.920 --> 00:13:27.920]  甚至因著沒有意思的時間
[00:13:27.920 --> 00:13:29.920]  現在的人
[00:13:29.920 --> 00:13:32.920]  很追求另外一樣東西
[00:13:32.920 --> 00:13:34.920]  就是刺激感
[00:13:34.920 --> 00:13:38.920]  誰很喜歡玩過山車的舉手
[00:13:38.920 --> 00:13:40.920]  看一下
[00:13:40.920 --> 00:13:43.920]  都有人喜歡玩過山車
[00:13:43.920 --> 00:13:45.920]  有沒有人很期待
[00:13:45.920 --> 00:13:46.920]  或者已經試過
[00:13:46.920 --> 00:13:51.920]  跳bungee jump的舉手
[00:13:51.920 --> 00:13:54.920]  你們和我一樣都很膽小
[00:13:54.920 --> 00:13:57.920]  我連坐屁屁的透明升降機
[00:13:57.920 --> 00:13:59.920]  都有點害怕
[00:13:59.920 --> 00:14:02.920]  證明你和我的人生
[00:14:02.920 --> 00:14:04.920]  其實已經充滿刺激
[00:14:04.920 --> 00:14:07.920]  因為要追求刺激的人
[00:14:07.920 --> 00:14:09.920]  就是他人生未夠刺激
[00:14:09.920 --> 00:14:11.920]  我人生很刺激
[00:14:11.920 --> 00:14:13.920]  因為我教書
[00:14:13.920 --> 00:14:15.920]  我每年都很刺激
[00:14:15.920 --> 00:14:18.920]  因為只要一帶學生出街
[00:14:18.920 --> 00:14:19.920]  我就很害怕
[00:14:19.920 --> 00:14:21.920]  我經常和學生說
[00:14:21.920 --> 00:14:23.920]  記住
[00:14:23.920 --> 00:14:25.920]  我死比你死好
[00:14:25.920 --> 00:14:27.920]  有什麼事就推我出去
[00:14:27.920 --> 00:14:30.920]  所以特別是帶隊
[00:14:30.920 --> 00:14:33.920]  暑假帶隊去交流
[00:14:33.920 --> 00:14:37.920]  我試過一次帶他們去北京義和園
[00:14:37.920 --> 00:14:41.920]  通常老師會告訴他們
[00:14:41.920 --> 00:14:43.920]  有一個集合時間
[00:14:43.920 --> 00:14:44.920]  在這裡等
[00:14:44.920 --> 00:14:45.920]  和幾個同學
[00:14:45.920 --> 00:14:47.920]  一定要兩個兩個走
[00:14:47.920 --> 00:14:49.920]  找完就回來
[00:14:49.920 --> 00:14:54.920]  有一個同學的媽媽突然打給我
[00:14:54.920 --> 00:14:56.920]  過了半個小時後
[00:14:56.920 --> 00:14:57.920]  她說
[00:14:57.920 --> 00:15:00.920]  我兒子打來說不見了你們
[00:15:00.920 --> 00:15:02.920]  那你在哪
[00:15:02.920 --> 00:15:03.920]  然後我就說
[00:15:03.920 --> 00:15:05.920]  行行行 冷靜一點
[00:15:05.920 --> 00:15:08.920]  我就打給同學
[00:15:08.920 --> 00:15:10.920]  我說我已經說了
[00:15:10.920 --> 00:15:11.920]  你不見了我們打給我
[00:15:11.920 --> 00:15:13.920]  你打給你媽媽幹什麼
[00:15:13.920 --> 00:15:14.920]  我就問她
[00:15:14.920 --> 00:15:16.920]  你站在這裡不要動
[00:15:16.920 --> 00:15:19.920]  你旁邊有什麼我們來找你
[00:15:19.920 --> 00:15:21.920]  我旁邊有棵樹
[00:15:21.920 --> 00:15:23.920]  大佬 公園有棵樹
[00:15:23.920 --> 00:15:25.920]  還有什麼
[00:15:25.920 --> 00:15:27.920]  有個垃圾桶
[00:15:27.920 --> 00:15:29.920]  還有呢
[00:15:29.920 --> 00:15:31.920]  看看前面有什麼
[00:15:31.920 --> 00:15:34.920]  然後她就說有個洗手間
[00:15:34.920 --> 00:15:37.920]  於是就三個老師
[00:15:37.920 --> 00:15:38.920]  我很記得那年
[00:15:38.920 --> 00:15:40.920]  就找遍義和園
[00:15:40.920 --> 00:15:42.920]  如果大家去過義和園有多大
[00:15:42.920 --> 00:15:44.920]  去找遍洗手間
[00:15:44.920 --> 00:15:45.920]  結果找到了
[00:15:45.920 --> 00:15:47.920]  不敢罵她
[00:15:47.920 --> 00:15:49.920]  她已經很害怕
[00:15:49.920 --> 00:15:51.920]  很刺激的
[00:15:51.920 --> 00:15:53.920]  我很刺激
[00:15:53.920 --> 00:15:54.920]  不見了人的兒子
[00:15:54.920 --> 00:15:56.920]  我真的沒得陪
[00:15:56.920 --> 00:16:01.920]  所以人生的刺激已經很足夠
[00:16:01.920 --> 00:16:06.920]  不用再去追尋那些另類的刺激
[00:16:06.920 --> 00:16:08.920]  今早我上班的時候
[00:16:08.920 --> 00:16:10.920]  我看到一個新聞
[00:16:10.920 --> 00:16:14.920]  媽媽帶著小朋友去
[00:16:14.920 --> 00:16:15.920]  都是內地的
[00:16:15.920 --> 00:16:17.920]  去玩那些鐵索
[00:16:17.920 --> 00:16:19.920]  類似笨豬跳那些
[00:16:19.920 --> 00:16:22.920]  誰知道扣子還沒扣好
[00:16:22.920 --> 00:16:26.920]  小朋友不小心就掉下去了
[00:16:26.920 --> 00:16:27.920]  我看到那一幕
[00:16:27.920 --> 00:16:29.920]  我馬上關電視
[00:16:29.920 --> 00:16:32.920]  然後何牧師說先看完
[00:16:32.920 --> 00:16:36.920]  小朋友就沒有受傷
[00:16:36.920 --> 00:16:38.920]  是沒有死
[00:16:38.920 --> 00:16:40.920]  但卻是胸骨裂骨
[00:16:40.920 --> 00:16:42.920]  全部裂了
[00:16:42.920 --> 00:16:46.920]  所以有時候太刺激的事
[00:16:46.920 --> 00:16:48.920]  觀感上的事
[00:16:48.920 --> 00:16:52.920]  都不是太好帶小朋友去做
[00:16:52.920 --> 00:16:55.920]  所以傳道者告訴我們
[00:16:55.920 --> 00:17:00.920]  有很多時候透過觀感上得來的快樂
[00:17:00.920 --> 00:17:03.920]  都是虛空暴風
[00:17:03.920 --> 00:17:05.920]  就算我們多有錢財
[00:17:05.920 --> 00:17:10.920]  都可以一剎那之間就沒有了
[00:17:10.920 --> 00:17:12.920]  記不記得這間屋
[00:17:12.920 --> 00:17:14.920]  有沒有看過新聞
[00:17:14.920 --> 00:17:18.920]  說到燒了很多個小時
[00:17:18.920 --> 00:17:21.920]  裡面的東西已經燒得七七八八
[00:17:21.920 --> 00:17:24.920]  當我看到這個的時候
[00:17:24.920 --> 00:17:26.920]  我更加驚嘆
[00:17:26.920 --> 00:17:30.920]  原來裡面是超級堡壘去形容
[00:17:30.920 --> 00:17:32.920]  還有18個工人
[00:17:32.920 --> 00:17:35.920]  這麼大的一間屋
[00:17:35.920 --> 00:17:38.920]  一下子就可以沒有了
[00:17:38.920 --> 00:17:40.920]  虛空暴風
[00:17:40.920 --> 00:17:45.920]  傳道者去剔除了智慧和享樂
[00:17:45.920 --> 00:17:47.920]  去找人生
[00:17:47.920 --> 00:17:51.920]  但卻是這兩個方法都是沒有意義的
[00:17:51.920 --> 00:17:54.920]  接下來他想用
[00:17:54.920 --> 00:18:00.920]  看看自己的智慧能不能夠勝過愚昧
[00:18:00.920 --> 00:18:04.920]  是不是智慧會比較好一點呢?
[00:18:04.920 --> 00:18:08.920]  基文說:我轉念觀看智慧
[00:18:08.920 --> 00:18:10.920]  狂妄和愚昧
[00:18:10.920 --> 00:18:13.920]  在往而來的
[00:18:13.920 --> 00:18:15.920]  人還能做什麼呢?
[00:18:15.920 --> 00:18:19.920]  也不過行祖先所行的就是了
[00:18:19.920 --> 00:18:22.920]  我便看出智慧勝過愚昧
[00:18:22.920 --> 00:18:25.920]  如同光明勝過黑暗
[00:18:25.920 --> 00:18:28.920]  智慧人的目光光明
[00:18:28.920 --> 00:18:30.920]  愚昧人在黑暗旅行
[00:18:30.920 --> 00:18:33.920]  我卻看明有一件事
[00:18:33.920 --> 00:18:35.920]  這兩等人都必遇見
[00:18:35.920 --> 00:18:37.920]  我就心裡說
[00:18:37.920 --> 00:18:40.920]  愚昧人所遇見的我也必遇見
[00:18:40.920 --> 00:18:44.920]  我為何更有智慧呢?
[00:18:44.920 --> 00:18:47.920]  我心裡說這也是虛空
[00:18:47.920 --> 00:18:49.920]  我們一起讀這個
[00:18:49.920 --> 00:18:52.920]  智慧人和愚昧人一樣
[00:18:52.920 --> 00:18:54.920]  永遠無人紀念
[00:18:54.920 --> 00:18:57.920]  因為日後都被忘記
[00:18:57.920 --> 00:19:00.920]  可嘆智慧人死亡
[00:19:00.920 --> 00:19:02.920]  與愚昧人無異
[00:19:02.920 --> 00:19:05.920]  我所以恨惡生命
[00:19:05.920 --> 00:19:08.920]  因為在日光之下所行的事
[00:19:08.920 --> 00:19:11.920]  我都以為煩惱
[00:19:11.920 --> 00:19:15.920]  都是虛空 都是暴風
[00:19:15.920 --> 00:19:20.920]  傳道者用光明和黑暗
[00:19:20.920 --> 00:19:23.920]  去代表智慧和愚昧
[00:19:23.920 --> 00:19:25.920]  很明顯的
[00:19:25.920 --> 00:19:27.920]  你和我都覺得
[00:19:27.920 --> 00:19:31.920]  聰明和愚昧哪樣比較好?
[00:19:31.920 --> 00:19:33.920]  聰明比較好
[00:19:33.920 --> 00:19:34.920]  有智慧比較好
[00:19:34.920 --> 00:19:38.920]  光明總比黑暗來得好
[00:19:38.920 --> 00:19:43.920]  但是傳道者發現一件事
[00:19:43.920 --> 00:19:47.920]  無論聰明和愚昧
[00:19:47.920 --> 00:19:51.920]  最後的終局是怎樣?
[00:19:51.920 --> 00:19:53.920]  都是死亡
[00:19:53.920 --> 00:19:59.920]  都是人生最後的階段
[00:19:59.920 --> 00:20:00.920]  我還在跑馬地
[00:20:00.920 --> 00:20:04.920]  每天上班都必須經過這站
[00:20:04.920 --> 00:20:08.920]  每一次塞車都停在這裏
[00:20:08.920 --> 00:20:09.920]  提我這句
[00:20:09.920 --> 00:20:13.920]  他朝君體也相同
[00:20:13.920 --> 00:20:16.920]  我就知道我和你都一樣
[00:20:16.920 --> 00:20:20.920]  都是必有一死
[00:20:20.920 --> 00:20:28.920]  人怎樣才能好好過這一生?
[00:20:28.920 --> 00:20:31.920]  甚至我們都會被人遺忘
[00:20:31.920 --> 00:20:35.920]  一代過去 一代又來
[00:20:35.920 --> 00:20:40.920]  到底我們怎樣才能活好這一生?
[00:20:40.920 --> 00:20:44.920]  傳道者更告訴我們
[00:20:44.920 --> 00:20:45.920]  我們形形異異
[00:20:45.920 --> 00:20:51.920]  牢牢碌碌的一生都是虛空的
[00:20:51.920 --> 00:20:54.920]  我恨惡一切的牢碌
[00:20:54.920 --> 00:20:57.920]  就是在日光之下的牢碌
[00:20:57.920 --> 00:20:59.920]  因為我得來的
