
[00:00:00.000 --> 00:00:04.000]  (主持人:先問平安)
[00:07:13.000 --> 00:07:30.000]  我們會看到他無處不在,在那裡要尋找可吞吃的人,如果人不小心,就會成為他的獵物,所以我們要站穩,不要被他吞了。
[00:07:30.000 --> 00:07:55.000]  被他吞了是什麼意思呢?這個就要從魔鬼的名字去理解,魔鬼的名字叫撒旦,其實是一個希拜來的字,意思是敵對者,或者是對頭的意思,撒旦就是神的對頭,那他怎樣和神對抗呢?
[00:07:55.000 --> 00:08:23.000]  他和神對抗的目的是什麼呢?就是要人離開神,在《約伯記》的經文,神對撒旦說,在地上的約伯是一個完全的人,他為人正直,對神敬畏,自己也遠離惡事,約伯是一個得到神喜悅和神親近的人,撒旦就這樣回答神話,
[00:08:23.000 --> 00:08:48.000]  約伯之所以這樣,就是因為神一直保護他,賜福給他,如果神讓他失去一切,他一定會背棄神,換句話說,撒旦最終的目的是要約伯離開神,撒旦敵對者的目的就是要人離開神,
[00:08:48.000 --> 00:09:13.000]  所以如果有人離開神,他就被魔鬼吞了,魔鬼怎樣使人離開神呢?他用似是非的方法使人懷疑神,以及懷疑神所說的話,在《創世紀》第三章,魔鬼化身為蛇,對女人說謊,
[00:09:13.000 --> 00:09:41.000]  他知道神曾經對女人說過,園中樹上的果子,他可以和亞當,亞當就是希伯來文男人的意思,他和亞當都可以吃,除了一棵樹,就是這些園中間分別善惡樹的果子,他們不可以吃,他們吃了就會死,魔鬼很清楚,女人也很清楚,
[00:09:41.000 --> 00:10:06.000]  蛇就編出一個謊言,首先對女人說,神起真事說,你不可吃園上任何樹的所出的嗎?其實很狡猾,蛇將神扭曲,說神不容許他們吃園中任何一棵樹的果子,
[00:10:06.000 --> 00:10:34.000]  即是說神很殘忍,什麼都不讓他們吃,當女人告訴蛇,神的吩咐和警告的時候,神就用另一個謊言告訴女人,他們吃了分別善惡樹之後,不一定會死,而且他們吃了之後,會像神一樣知道善惡,
[00:10:34.000 --> 00:11:01.000]  這些謊言是要女人懷疑神,不再相信神的話,甚至引誘女人去想和神一樣,目的是什麼呢?要女人不再相信神,離開神,現在我們不在這些園中,魔鬼也不會用分別善惡樹的果子來誘惑我們,
[00:11:01.000 --> 00:11:14.000]  但是他會用世界上的東西,要我們去愛世界,誘惑我們離開神,我們一起讀,一向一書二章十四到十六節,一起讀,
[00:11:14.000 --> 00:11:42.000]  因為你們剛強,神的道常存在你們心裡,你們也勝過了那惡者,不要愛世界和世界上的東西,若有人愛世界,愛父的心就不在他裡面了,因為凡愛世界上的東西,好比肉體的情慾,眼部的情慾和今生的驕傲,都不是從父來的,而是從世界來的。
[00:11:42.000 --> 00:12:09.000]  在這裡約翰告訴信徒,要將神的道放在心裡,去勝過魔鬼,惡者魔鬼,另外信徒要小心,不要貪慕世界上的東西,因為如果愛世界,愛父神的心就不在他裡面了,這個就是遠離神,魔鬼要達到目的。
[00:12:09.000 --> 00:12:23.000]  魔鬼用的工具就是用世界上的東西去引誘我們離開神,這些是什麼呢?肉體的情慾,眼部的情慾和今生的驕傲,這些是什麼呢?
[00:12:23.000 --> 00:12:47.000]  首先看看眼部的情慾,花道錯世紀第三章,女人被分辨善惡樹的果子吸引,不聽神的警告,吃了樹的果子,這些也是我們的寫照,我們的眼睛其實很好,看到很多東西,也看到世界上很多很美的東西,
[00:12:47.000 --> 00:12:54.000]  這些東西會吸引我們去做一些我們不應該做的事情。
[00:12:54.000 --> 00:13:04.000]  想問一下,這裡有多少人坐過郵輪?有些人坐過,也不少,可以下載。
[00:13:04.000 --> 00:13:29.000]  這個月我和太太和美國的兒子和媳婦上了一艘去阿拉斯加的郵輪,每天從早到晚都有色香味俱全的自助餐,任你吃。
[00:13:29.000 --> 00:13:48.000]  平時的自助餐未必很好吃,但這艘船的自助餐真的很好吃,真的很好吃,更加可以每天都不同的,我明知道不能吃太多,不應該吃太多,對健康不好,
[00:13:48.000 --> 00:14:08.000]  但因為付了錢,不吃就好像吃虧,所以忍不住就吃多一點,這些就是眼目的情慾,我沒有好好保管自己的身體,神給我們的身體,
[00:14:08.000 --> 00:14:31.000]  你可能會說,我去美國郵輪,不會有這些誘惑,手機呢?不知道大家花了多少時間在手機上,這是今年六月的全球統計,
[00:14:31.000 --> 00:14:55.000]  香港人平均每天花多少時間?三小時十七分在手機上,如果你計算一下,除了八小時的睡眠時間,每天有百分之二十用在手機上,
[00:14:55.000 --> 00:15:12.000]  就是說,每星期你會花二十三個小時在手機上,這只是平均數值,總共有多少?差不多一天半,你想一下,有一天半在手機上,
[00:15:12.000 --> 00:15:37.000]  如果我們花了這麼多時間在手機上,那剩下多少時間去做神要我們做的事呢?比如去關心別人,去幫別人,去參與教會的事,如果過分和手機在一起,手機就會成為我們愛世界,遠離神的眼目的情慾,
[00:15:37.000 --> 00:15:55.000]  肉體的情慾比眼目的情慾影響教會更大,教會的信徒更大,這是2022年一個在美國基督徒團體的統計,大家可能看到之後會有點害怕,
[00:15:55.000 --> 00:16:14.000]  這是美國男性基督徒,百分之九十七,差不多百分之八,每個人都上過色情網站,其中百分之六十四,每個月至少看一次,至少看一次,
[00:16:14.000 --> 00:16:34.000]  有差不多四成,百分之三十七的基督徒,每星期看幾次,女性的怎麼樣?女性的差不多七分之一的人,每個月至少看一次色情網站,
[00:16:34.000 --> 00:16:56.000]  這些肉體的情慾在青年人中最嚴重,上色情網站的基督徒,他們做過統計,明顯地減少去教會崇拜的次數,討過的時間,對基督教信仰產生更多的懷疑,為什麼呢?
[00:16:56.000 --> 00:17:12.000]  耶穌曾經說過,你們聽見有話說,不可姦淫,但是我告訴你們,凡看見婦女就動淫廉的,這人心裡已經與她犯姦淫了,
[00:17:12.000 --> 00:17:37.000]  若是你的右眼線跌倒,就把它挖出來,丟掉,寧可失去身體中這一部分,也不讓整個身體被冤盡地獄,所以以耶穌來說,看色情片動淫廉的,就是與槍擊犯姦淫,沒有分別。
[00:17:37.000 --> 00:18:06.000]  另外,司徒保羅也告訴我們,行淫的得罪了自己的身體,你們豈不知道你們的身體是聖靈的殿?行淫的無論在行為上或是意念上,都是使罪進入自己的身體,當這些罪在我們裡面的時候,聖靈又如何與它們住在一起呢?
[00:18:06.000 --> 00:18:27.000]  怎可以住在我們之內呢?怪不得,上色情網站的基督徒會越來越遠離神,所以,陷在罪惡裡面的人就不能親近神。
[00:18:27.000 --> 00:18:45.000]  世界的另一個誘惑,就是今生的驕傲,我們可以從創世紀第三章看到,女人聽到神告訴她,吃了這個分辨是惡樹的果子之後,她就會像神一樣,知道善惡。
[00:18:45.000 --> 00:19:06.000]  當她看到這個果子之後,相信就吃了,她就會使她有神的智慧,就吃了。為什麼呢?起碼部分原因是這個女人想與神同等,這個就是驕傲。
[00:19:06.000 --> 00:19:33.000]  女人想與神同等,在聖經中今生的驕傲,其中一個例子。另一個例子就是所羅門王,當他的財富和國力如日中天的時候,他就開始驕傲,不遵守神的吩咐,娶了很多外邦女子做妻妾,這些妻妾就誘惑他的心去隨從別身。
[00:19:33.000 --> 00:19:50.000]  所羅門王有神賜的智慧,他所有的智慧,聖經記載,他比世上任何一個人都更多,他也為神建成了第一個聖殿。
[00:19:50.000 --> 00:20:13.000]  為什麼這個人也會離開神呢?兩個字,就是驕傲。或者是因為自己人生的成就,看到自己侍奉的成果,就開始不學一世,將自己放在神之上,以自己為神。
[00:20:13.000 --> 00:20:36.000]  這些不是基督徒家庭的寫著嗎?當他們的家庭越來越富有,家庭就越來越破碎,由第三者,甚至由第二個家庭。為什麼?今生的驕傲。
[00:20:36.000 --> 00:20:52.000]  從以上的例子我們可以看到,魔鬼是戰無不勝,無處不在的,可以去任何一個地方尋找可吞吃的人,他主要的目的是要我們遠離神。
[00:20:52.000 --> 00:21:11.000]  無論任何人,無論他有多聰明,多大能力,無論信了主多久,在教會有多多侍奉的成就,都可以成為魔鬼的靈魂,在他的誘惑之下遠離了神。
[00:21:11.000 --> 00:21:30.000]  這樣,如何在魔鬼的誘惑之下站立得穩呢?這段經文給了我們兩個方法,第一個是要謹慎,謹誠,第二個是要堅固的信心。
[00:21:30.000 --> 00:21:47.000]  如何謹慎謹誠呢?除了要知道剛才說到魔鬼的目的和伎倆之外,千萬不要高估自己,以及承認自己實在沒有能力去抵擋魔鬼。
[00:21:47.000 --> 00:21:51.000]  我們看看保羅如何看待自己。
[00:21:51.000 --> 00:22:10.000]  「我也知道住在我裡面的,就是我肉體之中沒有善,因為立志為善由得我,只是行不出來由不得我,我所願的善我不去做,我所不願的惡我反而去做。」
[00:22:10.000 --> 00:22:24.000]  保羅不是刻意自己謙卑,他真的知道自己在自己的肉體裡沒有善,所以他做不到善,他不願意惡反而做得出來。
[00:22:24.000 --> 00:22:36.000]  連仕途保羅也是這樣,難道我們比他更強嗎?可以抵擋魔鬼的誘惑嗎?
[00:22:36.000 --> 00:22:54.000]  如果我們知道自己不是魔鬼的對手,也不是他的敵手,我們就要非常小心,去遠離罪惡,這些包括對罪惡的誘惑,要提高警惕。
[00:22:54.000 --> 00:23:22.000]  在現今的時代裡,魔鬼最容易攻擊我們的工具就是用我們的手機,在手機的網絡世界裡,什麼資訊都有,就算我們不刻意去找,不刻意去找,這些誘惑會自動呈現在我們眼前,你的朋友可能也會送給你。
[00:23:22.000 --> 00:23:49.000]  我在一個男校的中學畢業,間中會在同屆的群組裡收到一些使人想入非非的照片和影片,看與不看只是一個指頭的動作,一個指頭指差,你點擊就看到。
[00:23:49.000 --> 00:24:05.000]  你不點擊或者刪除就沒事了。我們會不會馬上看與不看,將這些資訊移除,不讓魔鬼去留任何的地步?
[00:24:05.000 --> 00:24:25.000]  另外,要遠離驕傲,人成功的時候,是最容易失敗的時候。聖經裡面給我們很多例子,包括大胃王,所羅門王,他們在人生最得意的時候犯下重罪。
[00:24:25.000 --> 00:24:43.000]  今年是我和太太結婚40週年,和港澳台一樣,40週年。我為這個婚姻的里程碑感恩,但更加要小心,不要將防線放低。
[00:24:43.000 --> 00:25:03.000]  我看到不少人,不少男生,一放低就沒有了。我還記得在建築神學院畢業的時候,梁家倫院長告誡我們四個字,終結得好。
[00:25:03.000 --> 00:25:17.000]  我會用這四個字在我的婚姻裡面,求主幫助我們遠離驕傲,以謙卑的態度去面對我們的成功。
[00:25:17.000 --> 00:25:32.000]  因為一切的成功都是神的恩典,我們不能夠誇口,更加不能夠驕傲。除了要謹慎警惕之外,今天經文告訴我們要用堅固的信心去抵擋魔鬼。
[00:25:32.000 --> 00:25:46.000]  但我們根本不是魔鬼的對手,怎樣可以用信心去抵擋它呢?這種信心從何而來呢?讓我們繼續讀下面兩節經文。
[00:25:46.000 --> 00:26:10.000]  「那似一切恩典的神,曾在基督裡照料你們,得享他永遠的榮耀。在你們暫受苦難之後,必要親自成全你們,堅固你們,賜力量給你們,建立你們,願權能歸給大家,直到永遠遠遠。」
[00:26:10.000 --> 00:26:16.000]  「那似一切的神,曾在基督裡照料你們,得享他永遠永遠永遠。」
[00:26:16.000 --> 00:26:26.000]  「那似一切的神,曾在基督裡照料你們,堅固你們,建立你們,願權能歸給大家,直到永遠永遠。」
[00:26:26.000 --> 00:26:45.000]  所以,怎樣可以在魔鬼的誘惑和攻擊中暫穩呢?第一,要謹慎警醒,就是遠離罪惡和驕傲。第二,要堅固信心,這個信心需要我們依靠著神的恩典。
[00:26:45.000 --> 00:27:11.000]  然後,彼得就祝福收到這個書信的信徒,要在恩典上暫穩。「讓我一起讀:我簡單地寫了這信,托我所捍衛忠心的弟兄、師奶、教級你們,勸勉你們,要證明這恩是神真實的恩典,你們不要在這恩上暫立迫處。」
[00:27:11.000 --> 00:27:27.000]  彼得告訴信徒,這封書信是要勸勉他們,和證明神的恩是真實的。這個恩是什麼呢?「讓我一起讀彼得前書二章二十四到二十五節,大家可能很熟悉,一起讀。」
[00:27:27.000 --> 00:27:46.000]  「祂被掛在木頭上,親身擔當了我們的罪,使我們既然在罪上死,就得以在義上活。因祂受了鞭傷,你們得了醫治,你們從前好像迷路一樣,如今卻歸回你們的靈魂、木人和監獄了。」
[00:27:46.000 --> 00:28:11.000]  彼得說到的恩,就是主耶穌被釘十字架,為我們的罪犧牲,使我們得到救贖,免除罪的刑罰,這個刑罰是什麼呢?就是將來永遠與神隔絕。這個恩也讓我們從前迷路一樣,可以歸回神那裡。
[00:28:11.000 --> 00:28:38.000]  所以彼得說,你們不要在這個恩上站立得住,這個恩就是基督的救恩,這是神給世人最大的恩典。彼得這封書信,證明這個恩典是真實的,是值得信靠的。信徒,不必要在這個恩典上站立得住,站立得穩。
[00:28:38.000 --> 00:28:50.000]  保羅在二弗所書也說過,從前你們是遠離神的人,如今卻在基督耶穌裡,靠著祂的血,已經得以親近了。
[00:28:50.000 --> 00:29:07.000]  或者魔鬼可以誘惑我們遠離神,但是耶穌的犧牲,祂能使我們在罪裡面,從遠離神的境況,使我們重新親近神。
[00:29:07.000 --> 00:29:24.000]  這句話,基督的救恩,能夠使我們從錯誤的過犯裡面重新,換句話,基督的救恩,能夠使我們從過犯裡面重新和神結了關係。
[00:29:24.000 --> 00:29:37.000]  這不單是我們信主的時候,而是當我們信主之後,如果得罪了神,主耶穌的救恩,可以使我們重新親近神,再次回到神的身邊。
[00:29:37.000 --> 00:29:47.000]  這也是彼得親身的經歷,他放下了自己的工作,跟隨耶穌之後,犯了一個好錯誤。
[00:29:47.000 --> 00:29:58.000]  其中最嚴重的是,當耶穌被祭司長審判的時候,彼得就在外園裡等,坐著。
[00:29:58.000 --> 00:30:09.000]  有人問他,他認不認識耶穌?他三次否認。
[00:30:09.000 --> 00:30:20.000]  這個錯誤,他時時耿耿於懷,使他覺得很對不起主耶穌,以為耶穌會離開他。
[00:30:20.000 --> 00:30:25.000]  雖然他得罪了主耶穌,但是主耶穌沒有放棄他。
[00:30:25.000 --> 00:30:34.000]  主耶穌復活之後,主動地向彼得顯現,問他三次,你愛我嗎?
[00:30:34.000 --> 00:30:40.000]  這個問題,代表了耶穌對他的寬恕。
[00:30:40.000 --> 00:30:49.000]  耶穌更加告訴彼得,可以怎樣具體地愛他,就是要牧養主耶穌的羊。
[00:30:49.000 --> 00:31:01.000]  牧養主耶穌的羊不是一個請求,而是一個恩憐,因為主耶穌完全可以興起另外一個人,去帶領整個教會。
[00:31:01.000 --> 00:31:13.000]  耶穌讓牧養主耶穌的羊,讓彼得有機會靠著神的恩典,去與更多的親近神同行。
[00:31:13.000 --> 00:31:20.000]  彼得可以靠著主的恩典,在魔鬼的誘惑和攻擊中,站立得住。
[00:31:20.000 --> 00:31:32.000]  或者經過迫不得已的患難,他沒有離開主,因為他知道要站穩在主耶穌的恩典之上。
[00:31:32.000 --> 00:31:43.000]  或者經歷過很多錯誤和失敗,他沒有放棄,因為他知道要靠著主耶穌的恩典,去面對和克服。
[00:31:43.000 --> 00:31:51.000]  彼得前書最後的叮囑,是牧養在這個恩典上站立得住。
[00:31:51.000 --> 00:31:59.000]  或者他可以要信徒多讀聖經,多在教會侍奉和裝備自己。
[00:31:59.000 --> 00:32:06.000]  這些都是很重要,但最重要的是要在神的恩典裡面站立得住。
[00:32:06.000 --> 00:32:13.000]  這是什麼呢?第一,要記住主耶穌請教的恩典。
[00:32:13.000 --> 00:32:26.000]  我們教會和很多基督教會,你一進去就看到了,這個看不到,十字架,十字架,很簡單。
[00:32:26.000 --> 00:32:34.000]  十字架不是很複雜,不需要背很多金句,你看著它,你就知道神為你犧牲。
[00:32:34.000 --> 00:32:44.000]  記住神的請求。第二,要靠著主的恩典去面對人生大大小小的挑戰。
[00:32:44.000 --> 00:32:57.000]  我們要時時記住,因為魔鬼好像戰無不勝的獅子,到處尋找可吞吃的人,以誘惑使我們遠離神。
[00:32:57.000 --> 00:33:13.000]  我們如果不小心,就會成為他的獵物。如果我們被魔鬼的誘惑所吸引,陷入罪惡裡面,就會使我們不能親近聖義的神。
[00:33:13.000 --> 00:33:23.000]  但這不是最後的結局,我們不要記住主耶穌為我們的犧牲,這是天賦給我們最重要的恩典。
[00:33:23.000 --> 00:33:29.000]  這個恩典可以在遠離神的境況,帶領我們回到神的身上。
[00:33:29.000 --> 00:33:44.000]  這個恩典也讓我們在人生的起起跌跌,甚至在撒旦的有壞變,懂得去抓緊神的手,謹慎,謹慎,靠著神請求的恩典。
[00:33:44.000 --> 00:33:51.000]  神會堅固我們的信心,去抵擋撒旦的攻擊。
[00:33:51.000 --> 00:34:11.000]  當主耶穌伸開雙手被釘的十字架的時候,就是邀請一切犯了罪,或者仍然陷在罪裡面的,無論你是否信得住,去認罪,悔改,遠離罪惡,重新與神建立關係。
[00:34:11.000 --> 00:34:24.000]  這個就是神賜給我們的救恩。我們呢?我們要做什麼?彼得說我們務要在救恩上站穩。
[00:34:24.000 --> 00:34:42.000]  我們也請大家跟旁邊的人說,務要在救恩上站穩,好不好?務要在救恩上站穩。大聲一點,有信心。務要在救恩上站穩。
[00:34:42.000 --> 00:35:02.000]  下面我想分享一個自己差不多在這個恩典上站不穩的經歷。幾年前,當我在港北堂做了幾年傳道,有一天在外面午餐,就見到我以前在美國公司的上司。
[00:35:02.000 --> 00:35:13.000]  那時候他是中文大學一個部門的主任,他見到我,就跟我說他準備退休了,邀請我接替他的職位。
[00:35:13.000 --> 00:35:32.000]  你想一下,我心不心動,心動不動的。為什麼?因為這是一個高薪厚職的工作,有機會回到自己的母校去回報。
[00:35:32.000 --> 00:35:44.000]  當時我記得我跟太太說,這份工作的薪酬,我做了兩年就足夠我們退休了,可能更短。
[00:35:44.000 --> 00:36:00.000]  你猜太太怎麼說呢?她想了一會兒,沒有說什麼,只是問了我一句,難道當時神呼召我們去全世界的侍奉不是真的嗎?
[00:36:00.000 --> 00:36:17.000]  聽了之後,想起當時神的呼召是非常清楚的,更加想起主耶穌對彼得說的兩句話,你愛我媽,牧羊我養。
[00:36:17.000 --> 00:36:31.000]  我遠去了以前上司的邀請,回想,如果我去做這個職位的話,就不能關心牧羊,主耶穌的群羊。
[00:36:31.000 --> 00:36:43.000]  當他們有需要的時候,就不能幫助他們,勸戒他們,也不能以全路人的身份,將神的救恩告訴他們。
[00:36:43.000 --> 00:36:52.000]  這些都是無比的福份,世上一切物質的回報,名譽地位都不能相比。
[00:36:52.000 --> 00:37:05.000]  我感謝太太給我這個提醒,更加感謝神的幫助,讓我們在這個考驗裡面,能夠在神的恩典上去暫穩。
[00:37:05.000 --> 00:37:13.000]  否則的話,我今天就不能在這裡跟大家分享訊息。
[00:37:13.000 --> 00:37:25.000]  最後,我想在這裡做三個在救恩上暫穩的邀請,請大家在神面前立志。
[00:37:25.000 --> 00:37:48.000]  這三個邀請,可能一個會比一個難。第一,當你遇到困難,無論是疾病,經濟,人際關係等等的挑戰,你是否願意在主的救恩上暫穩,不離開神,願意的話,請舉手。
[00:37:48.000 --> 00:38:07.000]  第二,當你被魔鬼誘惑,陷在罪裡面,你是否願意認罪悔改,遠離罪惡,求主寬恕,重新站在主的救恩裡面,願意的話,請舉手。
[00:38:07.000 --> 00:38:31.000]  第三,當其他人得罪了你,你覺得很難去寬恕,你是否願意去回想主耶穌對你的寬恕,去站在主的救恩上,去寬恕別人,和求主幫助你去寬恕,願意的話,請舉手。感謝神。

