
[00:00:00.000 --> 00:00:05.200]  我們也祈求神父保佑我們姐妹平安
[00:02:27.200 --> 00:02:29.400]  這麼早 一大清早就喝醉了
[00:02:29.400 --> 00:02:30.500]  彼得就站出來說
[00:02:30.500 --> 00:02:33.200]  弟兄們 我們不是喝醉了
[00:02:33.200 --> 00:02:35.000]  我們是聖靈充滿
[00:02:35.000 --> 00:02:37.700]  記不記得幾百年前
[00:02:37.700 --> 00:02:40.800]  約爾先知曾經有這個預言
[00:02:40.800 --> 00:02:44.800]  在末世我會將我的靈賜給我的兒女
[00:02:44.800 --> 00:02:48.400]  他們就開始看見異象
[00:02:48.400 --> 00:02:51.900]  講預言 做夢 異夢等等
[00:02:51.900 --> 00:02:53.700]  所以彼得站起來
[00:02:53.700 --> 00:02:58.600]  他突然間不像那個無知的漁夫
[00:02:58.600 --> 00:03:01.500]  背叛耶穌的那個門徒
[00:03:01.500 --> 00:03:03.300]  他突然間改變了
[00:03:03.300 --> 00:03:07.300]  他變成一個能夠站在幾千人面前
[00:03:07.300 --> 00:03:09.200]  在被人家嘲笑的過程
[00:03:09.200 --> 00:03:11.400]  他不再是那個說我不認識耶穌
[00:03:11.400 --> 00:03:13.200]  否認耶穌的那個門徒
[00:03:13.200 --> 00:03:16.000]  他是站在眾人面前來說
[00:03:16.000 --> 00:03:17.900]  弟兄們 我們不是喝醉了
[00:03:17.900 --> 00:03:20.500]  記不記得先知講什麼
[00:03:20.500 --> 00:03:22.800]  現在我們就是被聖靈充滿
[00:03:22.800 --> 00:03:25.800]  那一天竟然有三千人受洗
[00:03:25.800 --> 00:03:27.700]  因彼得的話講到的時候
[00:03:27.700 --> 00:03:28.900]  他們扎心了
[00:03:28.900 --> 00:03:32.400]  他們發現他們把耶穌釘死在十字架
[00:03:32.400 --> 00:03:35.200]  他們把神的兒子釘死在十字架
[00:03:35.200 --> 00:03:37.000]  他們聽了他們扎心
[00:03:37.000 --> 00:03:40.700]  所以他們問彼得我們當做什麼
[00:03:40.700 --> 00:03:43.000]  彼得說你們當悔改
[00:03:43.000 --> 00:03:44.400]  信耶穌 他們就悔改
[00:03:44.400 --> 00:03:46.300]  三千人受洗
[00:03:46.300 --> 00:03:50.200]  初期教會的開始就是這樣
[00:03:50.200 --> 00:03:52.800]  之後我們看到有幾章的經文
[00:03:52.800 --> 00:03:55.400]  講到彼得約翰他們的經歷
[00:03:55.400 --> 00:03:56.900]  他們怎麼樣到處傳講
[00:03:56.900 --> 00:03:58.800]  怎麼樣去行神祭
[00:03:58.800 --> 00:04:00.800]  去到聖殿有一個瘸子
[00:04:00.800 --> 00:04:03.000]  見到彼得說
[00:04:03.000 --> 00:04:04.700]  可不可以給我一點錢
[00:04:04.700 --> 00:04:06.300]  彼得看著他說
[00:04:06.300 --> 00:04:10.600]  你看著我們
[00:04:10.600 --> 00:04:12.400]  經營我們沒有
[00:04:12.400 --> 00:04:14.200]  但是我們有的是主耶穌
[00:04:14.200 --> 00:04:15.800]  我命令你起來
[00:04:15.800 --> 00:04:17.400]  那個生來就瘸腿的
[00:04:17.400 --> 00:04:18.900]  就立刻起來
[00:04:18.900 --> 00:04:22.900]  所以應驗了耶穌預言這些門徒
[00:04:22.900 --> 00:04:24.700]  會怎麼樣的行神祭
[00:04:24.700 --> 00:04:26.600]  來建立初期教會
[00:04:26.600 --> 00:04:30.200]  所以彼得跟約翰之後有很多的見證
[00:04:30.200 --> 00:04:33.200]  馬上引起了當時候的官方的注意
[00:04:33.200 --> 00:04:34.700]  把他們抓來審問
[00:04:34.700 --> 00:04:36.300]  你們是在幹嘛
[00:04:36.300 --> 00:04:38.400]  你們奉誰的名做這些事情
[00:04:38.400 --> 00:04:39.800]  誰派你們來的
[00:04:39.800 --> 00:04:41.200]  他們說是
[00:04:41.200 --> 00:04:43.500]  你們除死的拿撒勒人耶穌
[00:04:43.500 --> 00:04:45.300]  他已經從死裡復活了
[00:04:45.300 --> 00:04:46.800]  他就是從神而來的
[00:04:46.800 --> 00:04:49.600]  我們按著他的能力來做這些事情
[00:04:49.600 --> 00:04:51.500]  他們說不許說
[00:04:51.500 --> 00:04:54.200]  彼得跟約翰進來說什麼呢
[00:04:54.200 --> 00:04:56.800]  我們說的話是神要我們說的
[00:04:56.800 --> 00:04:59.600]  我們要聽神的還是要聽你們的呢
[00:04:59.600 --> 00:05:02.300]  他們無言以對把他們威脅了
[00:05:02.300 --> 00:05:03.900]  關了一個晚上之後
[00:05:03.900 --> 00:05:05.200]  他就把他們放出來
[00:05:05.200 --> 00:05:07.700]  他們就威脅他們不許再說
[00:05:07.700 --> 00:05:09.000]  還是到處說
[00:05:09.000 --> 00:05:11.800]  然後經歷了很多很多的神祭
[00:05:11.800 --> 00:05:14.600]  不只是在外面見證耶穌經的神祭
[00:05:14.600 --> 00:05:17.000]  在教會內也經歷了神祭
[00:05:17.000 --> 00:05:19.900]  因為在教會內當時候有一對夫婦
[00:05:19.900 --> 00:05:21.100]  他們怎麼樣呢
[00:05:21.100 --> 00:05:22.700]  他們因為貪財
[00:05:22.700 --> 00:05:27.800]  不願意把自己的錢財分享給有需要的人
[00:05:27.800 --> 00:05:30.200]  但是也沒有人強迫他們這麼做
[00:05:30.200 --> 00:05:31.800]  但是他們又想這麼做
[00:05:31.800 --> 00:05:36.000]  但是又不想坦誠的說他們有多少錢
[00:05:36.000 --> 00:05:37.400]  他們就怎麼樣呢
[00:05:37.400 --> 00:05:39.700]  欺騙
[00:05:39.700 --> 00:05:40.900]  所以當時候
[00:05:41.000 --> 00:05:46.100]  上帝就藉著彼得彰顯了教會的權柄
[00:05:46.100 --> 00:05:49.500]  那對夫婦那天就死了
[00:05:49.500 --> 00:05:51.400]  上帝執行了懲罰
[00:05:51.400 --> 00:05:56.000]  讓他們知道原來上帝已經把權柄給了教會
[00:05:56.000 --> 00:05:58.300]  上帝已經把權柄給了初期教會
[00:05:58.300 --> 00:06:00.100]  因為聖靈在建立他們
[00:06:00.100 --> 00:06:02.900]  他是奉耶穌基督的名來聚集的
[00:06:02.900 --> 00:06:05.500]  因為教會是上帝榮耀的身體
[00:06:05.500 --> 00:06:08.200]  那麼今天我們要看到一件事情
[00:06:08.200 --> 00:06:11.600]  就是剛才主席Charles帶領我們一起讀經
[00:06:11.600 --> 00:06:15.100]  講到人越來越多的時候發生了一件事情
[00:06:15.100 --> 00:06:17.300]  什麼事情呢
[00:06:17.300 --> 00:06:18.800]  出現了一個問題
[00:06:18.800 --> 00:06:20.300]  什麼問題呢
[00:06:20.300 --> 00:06:23.300]  吃飯的問題
[00:06:23.300 --> 00:06:27.300]  經常見到的吃飯的問題
[00:06:27.300 --> 00:06:31.400]  所以我們今天要簡單的來思想這三個功課
[00:06:31.400 --> 00:06:35.100]  第一個就是教會危機變成教會的契機
[00:06:35.100 --> 00:06:37.700]  他建立了千輩的執事
[00:06:37.700 --> 00:06:40.000]  門徒也專注的侍奉
[00:06:40.000 --> 00:06:42.000]  開始的時候
[00:06:42.000 --> 00:06:45.700]  我們看到那時門徒很多
[00:06:45.700 --> 00:06:47.700]  他們來自不同的地方
[00:06:47.700 --> 00:06:50.700]  有些是被希臘化的猶太人
[00:06:50.700 --> 00:06:53.000]  所以有講希臘化的猶太人
[00:06:53.000 --> 00:06:55.200]  他們是被希臘化了
[00:06:55.200 --> 00:06:58.200]  希臘人留下的文明就是他們的文化
[00:06:58.200 --> 00:07:01.600]  他們雖然被羅馬人打敗了
[00:07:01.600 --> 00:07:04.700]  從希臘帝國轉入羅馬帝國
[00:07:04.700 --> 00:07:07.600]  但是那個文化還留下來
[00:07:07.600 --> 00:07:10.100]  講的是希臘化
[00:07:10.100 --> 00:07:12.700]  羅馬是他的貢獻是法律制度
[00:07:12.700 --> 00:07:18.200]  還有條條大路通羅馬的道路的興建
[00:07:18.200 --> 00:07:19.800]  完全都是上帝的安排
[00:07:19.800 --> 00:07:21.200]  那個時間
[00:07:21.200 --> 00:07:22.400]  你有沒有發現呢
[00:07:22.400 --> 00:07:25.900]  希臘的語言統一了很多人的語言
[00:07:25.900 --> 00:07:28.900]  使到傳福音容易
[00:07:28.900 --> 00:07:30.500]  然後上帝使到羅馬人
[00:07:30.500 --> 00:07:32.700]  使到條條大路可以通
[00:07:32.700 --> 00:07:35.900]  門徒要去到哪裡都容易
[00:07:35.900 --> 00:07:39.500]  所以上帝的時間實在是非常非常奇妙美好
[00:07:39.500 --> 00:07:42.700]  我們除了從創造可以看到
[00:07:42.700 --> 00:07:44.600]  這個世界真的有造物主
[00:07:44.600 --> 00:07:47.200]  我們從歷史事件發展的次序
[00:07:47.200 --> 00:07:51.100]  也看到上帝的手一直在歷史裡面
[00:07:51.100 --> 00:07:52.900]  好像要向世人說
[00:07:52.900 --> 00:07:55.300]  我在這裡,你看見嗎?
[00:07:55.300 --> 00:08:00.200]  所以世界各地會看局勢的人都會看中東
[00:08:00.200 --> 00:08:02.300]  因為上帝揀選了這個地方
[00:08:02.300 --> 00:08:04.600]  就是要彰顯祂的榮耀
[00:08:04.600 --> 00:08:08.200]  連以色列人的復國都是一件奇蹟
[00:08:08.200 --> 00:08:13.900]  沒有一個國家能夠在滅亡超過一千三百年之後
[00:08:13.900 --> 00:08:18.000]  能夠從地圖上消失了又回來的
[00:08:18.000 --> 00:08:19.800]  除了以色列
[00:08:19.800 --> 00:08:22.200]  因為一早上帝就已經預言了
[00:08:22.200 --> 00:08:24.200]  我必把你們召集回來
[00:08:24.200 --> 00:08:28.300]  還有在這個地方的萬國都要來讚美耶和華
[00:08:28.300 --> 00:08:33.000]  今天竟然這個小地方從地圖上被移除了
[00:08:33.000 --> 00:08:38.300]  竟然會發生有萬國去到耶路撒冷都要來朝聖
[00:08:38.300 --> 00:08:42.700]  是嗎?世界各地都想去以色列看看
[00:08:42.700 --> 00:08:44.200]  帶著不同的原因
[00:08:44.200 --> 00:08:47.100]  很多宗教原因就是進去裡面去朝聖
[00:08:47.100 --> 00:08:49.400]  這一切的預言
[00:08:49.400 --> 00:08:52.400]  你難道看不見上帝的手嗎?
[00:08:52.400 --> 00:08:53.900]  然後當時候發生什麼事情呢?
[00:08:53.900 --> 00:08:55.700]  初期教會的建立的時候
[00:08:55.700 --> 00:08:59.600]  就看到有講希臘話的人
[00:08:59.600 --> 00:09:02.500]  像有希臘人的發願員
[00:09:02.500 --> 00:09:07.100]  發願員讓我們知道當時候管理飯食的是哪一批人呢?
[00:09:07.100 --> 00:09:08.800]  是希伯來人
[00:09:08.800 --> 00:09:12.500]  希伯來人他們是地頭蛇
[00:09:12.500 --> 00:09:13.900]  他們在猶太
[00:09:13.900 --> 00:09:16.100]  其他人是外面進來住的
[00:09:16.100 --> 00:09:18.800]  你給我注意一下他們凡物公用的意思就是
[00:09:18.800 --> 00:09:19.900]  讓你住進我家
[00:09:19.900 --> 00:09:22.000]  三千人受洗啊!記得嗎?
[00:09:22.000 --> 00:09:24.300]  他們本來是來過節而已
[00:09:24.300 --> 00:09:27.100]  暫時住一個禮拜就要回去的
[00:09:27.100 --> 00:09:29.600]  突然間受洗了想要留下來
[00:09:29.600 --> 00:09:32.400]  明白更多就約到底是什麼意思
[00:09:32.400 --> 00:09:37.100]  怎麼樣指向耶穌基督留下來學習聖經的道理
[00:09:37.100 --> 00:09:41.400]  所以一下子整個耶路撒冷充滿了各式各樣的人
[00:09:41.400 --> 00:09:44.500]  吃飯是個問題
[00:09:44.500 --> 00:09:45.700]  結果怎樣呢?
[00:09:45.700 --> 00:09:49.000]  希伯來人當然是地頭蛇來管理吃飯
[00:09:49.000 --> 00:09:52.000]  管理的時候大家本著愛心來做
[00:09:52.000 --> 00:09:56.500]  但是可能他們是按著家庭單位來做
[00:09:56.500 --> 00:10:00.800]  忽略了那些人當中的寡婦
[00:10:00.800 --> 00:10:01.900]  沒有按家庭
[00:10:01.900 --> 00:10:03.600]  忽略了那些寡婦
[00:10:03.600 --> 00:10:06.500]  沒飯吃是一件大件事
[00:10:06.500 --> 00:10:08.500]  沒飯吃就吵了
[00:10:08.500 --> 00:10:10.400]  然後就發怨言
[00:10:10.400 --> 00:10:11.400]  這是一個危機
[00:10:11.400 --> 00:10:12.400]  我們不要小看
[00:10:12.400 --> 00:10:13.500]  沒飯吃去買飯
[00:10:13.500 --> 00:10:15.600]  不是這樣簡單的一件事情
[00:10:15.600 --> 00:10:18.100]  真的是沒飯吃是一個危機
[00:10:18.100 --> 00:10:23.200]  怨言在聖經裡面是一個非常敏感的字
[00:10:23.200 --> 00:10:28.400]  以色列人以前就是發怨言被上帝懲罰
[00:10:28.400 --> 00:10:32.100]  這裡的怨言是講到有一些內在的衝突
[00:10:32.100 --> 00:10:33.500]  內在的張力
[00:10:33.500 --> 00:10:38.600]  因為在天天的供給上忽略了他們的寡婦
[00:10:38.600 --> 00:10:41.400]  然後我們看到接下來
[00:10:41.400 --> 00:10:44.300]  一件非常美好的事情發生了
[00:10:44.300 --> 00:10:48.200]  我不知道你熟悉不熟悉你這個管理層
[00:10:48.200 --> 00:10:52.700]  我不知道你所處的單位有沒有經常跟管理層接觸
[00:10:52.700 --> 00:10:54.600]  當你發怨言的時候
[00:10:54.600 --> 00:10:58.100]  得到的是怎麼樣的回應
[00:10:58.100 --> 00:11:00.100]  有些時候沒有那麼理想
[00:11:00.100 --> 00:11:04.300]  但是我們看到上帝很祝福這些門徒
[00:11:04.300 --> 00:11:07.300]  他們怎麼樣呢?
[00:11:07.300 --> 00:11:12.500]  十二使徒第二節叫眾門徒來對他們說
[00:11:12.500 --> 00:11:15.900]  我們撇下神的道去管理飯食
[00:11:15.900 --> 00:11:17.500]  原是不合一的
[00:11:17.500 --> 00:11:20.500]  就是說他們發現自己管不來
[00:11:20.500 --> 00:11:21.600]  人太多了
[00:11:21.600 --> 00:11:23.000]  我們還要傳道
[00:11:23.000 --> 00:11:24.700]  還要去管飯食
[00:11:24.700 --> 00:11:27.200]  還要做行政
[00:11:27.200 --> 00:11:29.500]  他們就說這些危機發生了
[00:11:29.500 --> 00:11:32.500]  使得他們懂得反省
[00:11:32.500 --> 00:11:34.400]  他們懂得反省
[00:11:34.400 --> 00:11:36.400]  我們這樣做是不合一的
[00:11:36.400 --> 00:11:37.700]  他們就怎麼樣呢?
[00:11:37.700 --> 00:11:39.500]  他們就第三節
[00:11:39.500 --> 00:11:40.900]  所以弟兄們
[00:11:40.900 --> 00:11:47.400]  當從你們當中選出七個有好名聲
[00:11:47.400 --> 00:11:51.300]  被聖靈充滿智慧充足的人
[00:11:51.300 --> 00:11:54.800]  我們就派他們管理這事
[00:11:54.800 --> 00:11:58.100]  今天這對我們現代人來說很簡單
[00:11:58.100 --> 00:12:00.800]  當時候他們就有這樣的智慧
[00:12:00.800 --> 00:12:02.400]  但是簡單到來
[00:12:02.400 --> 00:12:03.500]  我們今天簡單到來
[00:12:03.500 --> 00:12:07.600]  我們常常做不到的是他們做得到的是什麼呢?
[00:12:07.600 --> 00:12:09.800]  今天很多公司很多企業
[00:12:09.800 --> 00:12:13.300]  都會可能引用Steven Colby的
[00:12:13.300 --> 00:12:17.400]  Seven Habits of Highly Effective People
[00:12:17.400 --> 00:12:21.300]  這個有效的管理哲學
[00:12:21.300 --> 00:12:28.500]  所以人格比能力更重要
[00:12:28.500 --> 00:12:29.500]  你選人的時候
[00:12:29.500 --> 00:12:33.000]  人格是比能力更重要
[00:12:33.000 --> 00:12:34.100]  但是今天的企業
[00:12:34.100 --> 00:12:37.600]  礙於很多的客觀的環境條件
[00:12:37.600 --> 00:12:39.300]  都妥協了
[00:12:39.300 --> 00:12:41.800]  明明知道他有一點問題
[00:12:41.800 --> 00:12:43.500]  但是怎麼樣呢?
[00:12:43.500 --> 00:12:44.700]  反正他有人脈
[00:12:44.700 --> 00:12:45.800]  他有什麼
[00:12:45.800 --> 00:12:47.600]  把他進來吧
[00:12:47.600 --> 00:12:50.200]  讓他作為我們其中一個董事
[00:12:50.200 --> 00:12:53.400]  慢慢慢慢的董事就不董事了
[00:12:53.400 --> 00:12:54.700]  出了很多問題以後
[00:12:54.700 --> 00:12:56.800]  就很麻煩很難搞了
[00:12:56.800 --> 00:12:59.100]  所以今天有一些的公司有些企業
[00:12:59.100 --> 00:13:01.800]  他們回歸這些真正很重要的
[00:13:01.800 --> 00:13:03.300]  他們也看重這點
[00:13:03.300 --> 00:13:04.700]  做很多調查
[00:13:04.700 --> 00:13:06.500]  做很多理解
[00:13:06.500 --> 00:13:09.100]  回到聖經你看到上帝給的智慧
[00:13:09.100 --> 00:13:10.000]  怎麼樣呢?
[00:13:10.000 --> 00:13:12.100]  當從你們中間派遣什麼呢?
[00:13:12.100 --> 00:13:15.900]  第一有好名聲
[00:13:15.900 --> 00:13:17.500]  你去問誰誰誰
[00:13:17.500 --> 00:13:18.700]  問到那個人
[00:13:18.700 --> 00:13:19.900]  他都會跟你說
[00:13:19.900 --> 00:13:21.600]  這個人可靠
[00:13:21.600 --> 00:13:23.100]  誠實
[00:13:23.100 --> 00:13:24.200]  他講的話
[00:13:24.200 --> 00:13:26.300]  他會做得到
[00:13:26.300 --> 00:13:27.700]  好名聲
[00:13:27.700 --> 00:13:28.800]  被聖靈充滿
[00:13:28.800 --> 00:13:30.800]  他們是一個屬靈的群體
[00:13:30.800 --> 00:13:33.600]  他們知道被聖靈充滿是怎麼回事
[00:13:33.600 --> 00:13:36.500]  能夠結出聖靈的果子
[00:13:36.500 --> 00:13:37.500]  待人有禮
[00:13:37.500 --> 00:13:38.300]  尊重
[00:13:38.300 --> 00:13:39.000]  有愛
[00:13:39.000 --> 00:13:40.000]  願意包容
[00:13:40.000 --> 00:13:41.000]  禮讓
[00:13:41.000 --> 00:13:43.000]  對上帝忠心
[00:13:43.000 --> 00:13:44.100]  智慧充足的人
[00:13:44.100 --> 00:13:45.200]  不只是聖靈充滿
[00:13:45.200 --> 00:13:47.400]  不只是一個屬靈人
[00:13:47.400 --> 00:13:48.900]  還要懂得怎麼樣呢?
[00:13:48.900 --> 00:13:51.300]  在不同的知識上
[00:13:51.300 --> 00:13:52.200]  豐富
[00:13:52.200 --> 00:13:53.200]  在管理上
[00:13:53.200 --> 00:13:53.900]  有能力
[00:13:53.900 --> 00:13:54.900]  智慧
[00:13:54.900 --> 00:13:56.100]  所以
[00:13:56.100 --> 00:13:57.100]  被聖靈充滿
[00:13:57.100 --> 00:13:58.600]  又智慧充足的人
[00:13:58.600 --> 00:14:00.400]  我們就派他們管理這事
[00:14:00.400 --> 00:14:01.500]  不是隨便說
[00:14:01.500 --> 00:14:02.200]  誰願意做
[00:14:02.200 --> 00:14:02.800]  舉手
[00:14:02.800 --> 00:14:03.300]  舉手
[00:14:03.300 --> 00:14:03.800]  舉手
[00:14:03.800 --> 00:14:04.800]  誰願意做
[00:14:04.800 --> 00:14:05.400]  就讓你做
[00:14:05.400 --> 00:14:07.100]  而是
[00:14:07.100 --> 00:14:10.300]  把這些條件設立好
[00:14:10.300 --> 00:14:11.500]  就在選
[00:14:11.500 --> 00:14:13.200]  然後
[00:14:13.200 --> 00:14:15.600]  這樣就建立了什麼呢?
[00:14:15.600 --> 00:14:18.100]  建立了謙卑的知識
[00:14:18.100 --> 00:14:20.300]  知識原來的原文
[00:14:20.300 --> 00:14:21.900]  在希臘文
[00:14:21.900 --> 00:14:24.400]  就是僕人的意思
[00:14:24.400 --> 00:14:26.400]  知識
[00:14:26.400 --> 00:14:28.000]  知識原來是僕人
[00:14:28.000 --> 00:14:29.100]  而且不是
[00:14:29.100 --> 00:14:30.000]  簡單的僕人
[00:14:30.000 --> 00:14:31.200]  是必須怎麼樣呢?
[00:14:31.200 --> 00:14:32.800]  有好名聲
[00:14:32.800 --> 00:14:34.600]  被聖靈充滿
[00:14:34.600 --> 00:14:37.000]  智慧充足
[00:14:37.000 --> 00:14:38.400]  侍奉僕人
[00:14:38.400 --> 00:14:40.600]  管理飯食
[00:14:40.600 --> 00:14:42.700]  這個讓我想到以前我們
[00:14:42.700 --> 00:14:44.500]  還沒有疫情之前
[00:14:44.500 --> 00:14:45.800]  超睡覺了
[00:14:45.800 --> 00:14:46.900]  基本上
[00:14:46.900 --> 00:14:48.300]  我們就崇拜完了之後
[00:14:48.300 --> 00:14:49.400]  我們會上二樓
[00:14:49.400 --> 00:14:51.000]  我們就來個愛宴
[00:14:51.000 --> 00:14:53.000]  我們把食物叫來
[00:14:53.000 --> 00:14:55.400]  有不同的人就來管理飯食了
[00:14:55.400 --> 00:14:58.200]  那些都是被聖靈充滿
[00:14:58.200 --> 00:14:59.200]  我們就在那邊
[00:14:59.200 --> 00:15:00.600]  一面吃一面交談
[00:15:00.600 --> 00:15:02.100]  很開心
[00:15:02.100 --> 00:15:05.500]  希望這個日子能夠早日回來
[00:15:05.500 --> 00:15:06.600]  那麼
[00:15:06.600 --> 00:15:08.100]  另外
[00:15:08.100 --> 00:15:08.800]  第四節
[00:15:08.800 --> 00:15:11.300]  讓我們看見什麼呢?
[00:15:11.300 --> 00:15:12.700]  使徒自己說什麼呢?
[00:15:12.700 --> 00:15:16.800]  我們要專心以祈禱傳道為事
[00:15:16.800 --> 00:15:19.100]  他們還是把他們最主要的
[00:15:19.100 --> 00:15:20.400]  見證耶穌
[00:15:20.400 --> 00:15:22.400]  當時候不是人人有能力
[00:15:22.400 --> 00:15:24.000]  做他們做的事情
[00:15:24.000 --> 00:15:25.600]  今天當然不一樣
[00:15:25.600 --> 00:15:27.600]  今天我們信徒接祭司
[00:15:27.600 --> 00:15:28.400]  對嗎?
[00:15:28.400 --> 00:15:30.500]  每個人都應該見證耶穌
[00:15:30.500 --> 00:15:31.600]  但是當時候
[00:15:31.600 --> 00:15:33.600]  上帝是揀選了他們
[00:15:33.600 --> 00:15:35.700]  來做很明顯的
[00:15:35.700 --> 00:15:36.800]  能夠行神記
[00:15:36.800 --> 00:15:38.000]  傳福音的見證
[00:15:38.000 --> 00:15:40.000]  建立初期教會
[00:15:40.000 --> 00:15:41.400]  所以他們要做什麼呢?
[00:15:41.400 --> 00:15:42.600]  他們又懂得
[00:15:42.600 --> 00:15:43.600]  有聖靈的充滿
[00:15:43.600 --> 00:15:46.000]  能夠解舊約的聖經
[00:15:46.000 --> 00:15:48.000]  所以他們要專心以祈禱
[00:15:48.000 --> 00:15:49.800]  傳道為事
[00:15:49.800 --> 00:15:51.100]  所以我們看到感謝神
[00:15:51.100 --> 00:15:53.600]  本來一個教會的危機
[00:15:53.600 --> 00:15:55.400]  可大可小的危機
[00:15:55.400 --> 00:15:57.400]  可以變成分裂的
[00:15:57.400 --> 00:15:59.000]  分裂是什麼呢?
[00:15:59.000 --> 00:16:00.500]  魔鬼會
[00:16:00.500 --> 00:16:02.000]  造一些謊言說
[00:16:02.000 --> 00:16:03.500]  跟這些
[00:16:03.500 --> 00:16:06.200]  希臘化的猶太人說什麼呢?
[00:16:06.200 --> 00:16:08.400]  你們根本都是虛偽的
[00:16:08.400 --> 00:16:10.700]  你們飯也不給我們寡婦
[00:16:10.700 --> 00:16:13.300]  你們還講什麼愛心啊
[00:16:13.300 --> 00:16:15.900]  對嗎?
[00:16:15.900 --> 00:16:18.000]  魔鬼很厲害
[00:16:18.000 --> 00:16:19.100]  用這種謊言
[00:16:19.100 --> 00:16:20.400]  來造成分裂
[00:16:20.400 --> 00:16:21.600]  紛爭
[00:16:21.600 --> 00:16:23.800]  但是好的領袖會怎麼樣呢?
[00:16:23.800 --> 00:16:26.400]  積極面對處理反省
[00:16:26.400 --> 00:16:28.300]  我們可以怎麼做?
[00:16:28.300 --> 00:16:30.100]  可以找七個
[00:16:30.100 --> 00:16:30.900]  有智慧的
[00:16:30.900 --> 00:16:31.700]  有聖靈充滿
[00:16:31.700 --> 00:16:33.000]  有好名聲的人
[00:16:33.000 --> 00:16:34.200]  我們專心做起
