
[00:00:00.000 --> 00:00:05.000]  今天我想跟大家說一個內在更新
[00:02:56.080 --> 00:03:03.080]  叫你們測驗何謂神的善良、順傳、可喜悅的旨意
[00:03:03.080 --> 00:03:08.480]  我們經常聽到這句經文很熟悉
[00:03:08.480 --> 00:03:13.880]  但我想問一下,這裏教我們不要效法這個世界
[00:03:13.880 --> 00:03:17.080]  但如果我們效法這個世界
[00:03:17.080 --> 00:03:19.680]  其實會是怎樣的呢
[00:03:19.680 --> 00:03:22.680]  如果我們效法這個世界的時候
[00:03:22.680 --> 00:03:27.680]  我們很多時候都是會自我中心
[00:03:27.680 --> 00:03:31.680]  只顧及自己的利益
[00:03:31.680 --> 00:03:36.680]  忽略了其他人的感受和需要
[00:03:36.680 --> 00:03:40.680]  大家可能都聽過一句說話
[00:03:40.680 --> 00:03:42.680]  人不為己
[00:03:42.680 --> 00:03:44.680]  下一句是甚麼呢
[00:03:44.680 --> 00:03:49.680]  如果我們在這個世界的模式裏面
[00:03:49.680 --> 00:03:51.680]  我們就是會這樣想
[00:03:51.680 --> 00:03:54.280]  如果我們不理自己
[00:03:54.280 --> 00:03:57.680]  天誅地滅,很重要
[00:03:57.680 --> 00:04:02.680]  但在這個效法世界裏面
[00:04:02.680 --> 00:04:07.680]  我們會看到,我們會忽略別人的感受
[00:04:07.680 --> 00:04:11.680]  只是如果你在Facebook、IG裏面看到
[00:04:11.680 --> 00:04:13.680]  那些人會怎樣呢
[00:04:13.680 --> 00:04:16.680]  炫耀自己的行為
[00:04:16.680 --> 00:04:19.680]  滿足自己的虛榮心
[00:04:19.680 --> 00:04:27.680]  我不知道這種人,你願不願意去做他的朋友呢
[00:04:27.680 --> 00:04:33.680]  而且在這個模式裏面,他的人際關係是疏離的
[00:04:33.680 --> 00:04:36.680]  因為他缺乏同理心
[00:04:36.680 --> 00:04:41.680]  沒辦法和其他人建立真誠和互動的關係
[00:04:41.680 --> 00:04:47.680]  和神愛人如己的教導背道而馳
[00:04:47.680 --> 00:04:51.680]  所以我們說,如果我們模仿效法這個世界
[00:04:51.680 --> 00:04:55.680]  就會好像出現這樣的狀態
[00:04:55.680 --> 00:04:58.680]  但如果我們像羅馬書所說
[00:04:58.680 --> 00:05:06.680]  保羅告訴我們,我們要從裏面開始去變化
[00:05:06.680 --> 00:05:11.680]  這個變化首先是你要自己想改變
[00:05:11.680 --> 00:05:14.680]  而沒有人可以逼到你
[00:05:14.680 --> 00:05:19.680]  如果我們要自己主動去改變的時候
[00:05:19.680 --> 00:05:25.680]  我們不是要被動地去接受這個世界
[00:05:25.680 --> 00:05:30.680]  聽清楚一點,我們不是被動地去接受這個世界
[00:05:30.680 --> 00:05:35.680]  我們說我們不可以受到這個世界的影響
[00:05:35.680 --> 00:05:39.680]  而是我們要知道自己要改變
[00:05:39.680 --> 00:05:43.680]  去積極改變我們的思維和價值
[00:05:43.680 --> 00:05:52.680]  另外我們要通過祈禱和讀經
[00:05:52.680 --> 00:05:55.680]  這些都是要操練的
[00:05:55.680 --> 00:05:57.680]  怎樣操練呢?
[00:05:57.680 --> 00:05:59.680]  我知道你們每一個人都很忙
[00:05:59.680 --> 00:06:01.680]  其實每一個人都很忙
[00:06:01.680 --> 00:06:08.680]  所以我今早看了一句說話,很有趣
[00:06:08.680 --> 00:06:13.680]  誰覺得每天都很累的?
[00:06:13.680 --> 00:06:15.680]  我也覺得每天都很累
[00:06:15.680 --> 00:06:19.680]  他說人每天都很累
[00:06:19.680 --> 00:06:22.680]  所以我們叫做人類
[00:06:22.680 --> 00:06:27.680]  人類是正常的,我們都要累的
[00:06:27.680 --> 00:06:32.680]  但我們累的當中,其實我們都要花一點時間
[00:06:32.680 --> 00:06:35.680]  在神裏面安靜
[00:06:35.680 --> 00:06:37.680]  做一些熟能操練
[00:06:37.680 --> 00:06:39.680]  什麼叫做操練呢?
[00:06:39.680 --> 00:06:45.680]  這個操練你們已經是高中大專了
[00:06:45.680 --> 00:06:52.680]  操練就是每天找一個時間,15分鐘
[00:06:52.680 --> 00:06:57.680]  這15分鐘是讓你自己安靜在神面前
[00:06:57.680 --> 00:06:59.680]  由15分鐘開始
[00:06:59.680 --> 00:07:04.680]  開始想想你自己和神的關係
[00:07:04.680 --> 00:07:08.680]  或者有些APP,我知道你們有下載
[00:07:08.680 --> 00:07:11.680]  可以去看靈修、讀經
[00:07:11.680 --> 00:07:14.680]  每一天花15分鐘
[00:07:14.680 --> 00:07:18.680]  在神裏面看看自己今天要做些什麼
[00:07:18.680 --> 00:07:23.680]  去改變一下你用24小時裏面的15分鐘
[00:07:23.680 --> 00:07:27.680]  去和神有一個相交的時間
[00:07:27.680 --> 00:07:29.680]  接下來,我們說了
[00:07:29.680 --> 00:07:34.680]  你知道了要在主動的變化
[00:07:34.680 --> 00:07:38.680]  我們說心意更新有什麼意思呢?
[00:07:38.680 --> 00:07:43.680]  在詩篇51篇10節這樣說
[00:07:43.680 --> 00:07:46.680]  神啊,求你為我做清潔的心
[00:07:46.680 --> 00:07:50.680]  使我在裏面重新有正直的靈
[00:07:50.680 --> 00:07:57.680]  做這個字是一個很特別的字
[00:07:57.680 --> 00:08:02.680]  為什麼呢?要做出你清潔的心
[00:08:02.680 --> 00:08:05.680]  這是誰做的呢?
[00:08:05.680 --> 00:08:09.680]  不是我做的,也不是你自己可以做的
[00:08:09.680 --> 00:08:16.680]  這段短短的經文是大衛懺悔和祈求
[00:08:16.680 --> 00:08:20.680]  當大衛做錯事的時候
[00:08:20.680 --> 00:08:25.680]  他求神給他一個清潔的心
[00:08:25.680 --> 00:08:29.680]  大衛懺悔知道如果他想改變
[00:08:29.680 --> 00:08:35.680]  他需要懇求神創造一個清潔的心給他
[00:08:35.680 --> 00:08:39.680]  使他可以重新有正直的靈
[00:08:39.680 --> 00:08:43.680]  告訴我們,如果我們真的在內在
[00:08:43.680 --> 00:08:46.680]  由心出發想改變的時候
[00:08:46.680 --> 00:08:51.680]  我們單靠自己的力量是改變不了的
[00:08:51.680 --> 00:09:00.680]  只有神的創造才可以幫我們重新建立一個新生命
[00:09:00.680 --> 00:09:02.680]  新的正直的靈
[00:09:02.680 --> 00:09:06.680]  所以我們必須要有與神恢復神的關係
[00:09:06.680 --> 00:09:10.680]  接下來我們說心意根生
[00:09:10.680 --> 00:09:14.680]  怎樣才可以體現得到呢?
[00:09:14.680 --> 00:09:19.680]  可以在我們生活裏面根生
[00:09:19.680 --> 00:09:22.680]  無論是我們的言行
[00:09:22.680 --> 00:09:25.680]  無論是我們平時的表現
[00:09:25.680 --> 00:09:29.680]  都可以去表現出來
[00:09:29.680 --> 00:09:36.680]  從那裏讓你可以成為一個重新的開始
[00:09:36.680 --> 00:09:38.680]  從小小的東西開始
[00:09:38.680 --> 00:09:44.680]  如果你們知道,我是很怕人遲到的
[00:09:44.680 --> 00:09:46.680]  為甚麼我怕人遲到呢?
[00:09:46.680 --> 00:09:52.680]  因為我小時候,我的老師跟我說了一件事
[00:09:52.680 --> 00:09:58.680]  他說我們不要做一個時間的小偷
[00:09:58.680 --> 00:10:01.680]  時間的小偷
[00:10:01.680 --> 00:10:02.680]  為甚麼呢?
[00:10:02.680 --> 00:10:05.680]  因為如果我們遲到的話
[00:10:05.680 --> 00:10:07.680]  其他人在等你
[00:10:07.680 --> 00:10:10.680]  你就是偷了別人的時間
[00:10:10.680 --> 00:10:13.680]  你就是一個時間的小偷
[00:10:13.680 --> 00:10:17.680]  所以這句說話,由我小時候到今天
[00:10:17.680 --> 00:10:20.680]  是我小學的老師跟我們說的
[00:10:20.680 --> 00:10:27.680]  那時候還是有中文課本教授手時
[00:10:27.680 --> 00:10:32.680]  手時老師教我們不要做時間的小偷
[00:10:32.680 --> 00:10:37.680]  我不知道你們會不會都有
[00:10:37.680 --> 00:10:39.680]  我認識一些朋友
[00:10:39.680 --> 00:10:44.680]  約人十時,十時還在家
[00:10:44.680 --> 00:10:47.680]  那些我就很不喜悅
[00:10:47.680 --> 00:10:51.680]  我自己對著,這些是我的朋友
[00:10:51.680 --> 00:10:54.680]  我都覺得不是很OK的
[00:10:54.680 --> 00:10:59.680]  所以我覺得我們有一些生活上的小習慣
[00:10:59.680 --> 00:11:04.680]  我們要開始一步一步地去更新去改變
[00:11:04.680 --> 00:11:07.680]  當我們心意更新改變之後
[00:11:07.680 --> 00:11:11.680]  我們要有甚麼東西可以做到呢?
[00:11:11.680 --> 00:11:15.680]  我們就說我們要保守著你的心
[00:11:15.680 --> 00:11:18.680]  《心言》四章二十三節
[00:11:18.680 --> 00:11:23.680]  剛才Stanley祈禱的時候都有說到
[00:11:23.680 --> 00:11:25.680]  他說你要保守你的心
[00:11:25.680 --> 00:11:27.680]  勝過保守一切
[00:11:27.680 --> 00:11:31.680]  因為一生的果效是由心去出發
[00:11:31.680 --> 00:11:41.680]  你想一下,我經常說你的心跟你的腦有多遠呢?
[00:11:41.680 --> 00:11:47.680]  你的心想甚麼,你的腦自然就會想甚麼
[00:11:47.680 --> 00:11:51.680]  所以我們要好好保護我們的心
[00:11:51.680 --> 00:11:55.680]  我們一生的果效就是由這裡出發
[00:11:55.680 --> 00:11:58.680]  心的影響是很重要的
[00:11:58.680 --> 00:12:01.680]  因為這段經文告訴我們
[00:12:01.680 --> 00:12:04.680]  心是生命的全元
[00:12:04.680 --> 00:12:08.680]  無論我們的言行、決定、關係
[00:12:08.680 --> 00:12:13.680]  都是從我們這樣去影響的
[00:12:13.680 --> 00:12:19.680]  我們說到如果我們不好好去選擇
[00:12:19.680 --> 00:12:23.680]  而我們不保守著我們的心
[00:12:23.680 --> 00:12:27.680]  如果我們當我們去認識朋友的時候
[00:12:27.680 --> 00:12:32.680]  我們認識一些影響你很大的朋友的時候
[00:12:32.680 --> 00:12:34.680]  我相信從小到大
[00:12:34.680 --> 00:12:38.680]  你都會聽到你的長輩、你的老師跟你說一句話
[00:12:38.680 --> 00:12:42.680]  近朱者赤,近麥者黑
[00:12:42.680 --> 00:12:44.680]  中國人呢
[00:12:44.680 --> 00:12:47.680]  為甚麼要拍手呢?
[00:12:47.680 --> 00:12:49.680]  贊同,是吧?
[00:12:49.680 --> 00:12:53.680]  在我們的人生裡面
[00:12:53.680 --> 00:12:55.680]  朋友是很重要的
[00:12:55.680 --> 00:12:59.680]  當你認識到一些好的朋友的時候
[00:12:59.680 --> 00:13:03.680]  無論你的行為,無論你的人生
[00:13:03.680 --> 00:13:07.680]  都可以不一樣的
[00:13:07.680 --> 00:13:09.680]  你有沒有發現
[00:13:09.680 --> 00:13:13.680]  另一句說話,中文是很有趣的
[00:13:13.680 --> 00:13:17.680]  很多四字詞語就出來了
[00:13:17.680 --> 00:13:21.680]  物以類聚
[00:13:21.680 --> 00:13:26.680]  那樣東西是怎樣黏在一起呢?
[00:13:26.680 --> 00:13:28.680]  就是這樣
[00:13:28.680 --> 00:13:33.680]  我很想你們好的朋友
[00:13:33.680 --> 00:13:35.680]  一起有好的影響
[00:13:35.680 --> 00:13:38.680]  今年一開始的時候
[00:13:38.680 --> 00:13:42.680]  我真的很開心你們有一班很好的
[00:13:42.680 --> 00:13:45.680]  大專的弟兄姊妹
[00:13:45.680 --> 00:13:47.680]  他們很早的時候
[00:13:47.680 --> 00:13:50.680]  因為我們今年核心裡面
[00:13:50.680 --> 00:13:53.680]  都有你們的同學在當中
[00:13:53.680 --> 00:13:58.680]  他們自己去自發了一個
[00:13:58.680 --> 00:14:01.680]  在六月有一個禮拜會
[00:14:01.680 --> 00:14:03.680]  在暑假裡面
[00:14:03.680 --> 00:14:06.680]  他們也有這個營
[00:14:06.680 --> 00:14:09.680]  都是由他們自己去處理
[00:14:09.680 --> 00:14:11.680]  我很感恩
[00:14:11.680 --> 00:14:16.680]  感恩就是他們跟神的關係越來越密切
[00:14:16.680 --> 00:14:20.680]  當然我也很為他們祈禱
[00:14:20.680 --> 00:14:23.680]  我不想因為這些工作
[00:14:23.680 --> 00:14:26.680]  讓他們燒掉
[00:14:26.680 --> 00:14:28.680]  他們幾乎每一個禮拜
[00:14:28.680 --> 00:14:31.680]  都在為了這兩個活動
[00:14:31.680 --> 00:14:35.680]  開會去找不同的人幫忙
[00:14:35.680 --> 00:14:37.680]  求主繼續加力給他們
[00:14:37.680 --> 00:14:39.680]  在座的每一位
[00:14:39.680 --> 00:14:41.680]  我很想你們
[00:14:41.680 --> 00:14:44.680]  真的記下兩個很重大的日子
[00:14:44.680 --> 00:14:48.680]  一個就是六月二十八號
[00:14:48.680 --> 00:14:51.680]  是我們的worship light
[00:14:51.680 --> 00:14:53.680]  記下快點拿出電話來記下
[00:14:53.680 --> 00:14:55.680]  六月二十八號
[00:14:55.680 --> 00:14:58.680]  這是一個很重要的日子
[00:14:58.680 --> 00:15:00.680]  應該還沒
[00:15:00.680 --> 00:15:03.680]  Local school應該還沒放暑假
[00:15:03.680 --> 00:15:06.680]  International school也考完試
[00:15:06.680 --> 00:15:08.680]  但是還沒放暑假
[00:15:08.680 --> 00:15:09.680]  Local school
[00:15:09.680 --> 00:15:12.680]  你們就記住這個日子
[00:15:12.680 --> 00:15:17.680]  另外到七月三十號
[00:15:17.680 --> 00:15:19.680]  到八月一號
[00:15:19.680 --> 00:15:21.680]  會是我們的營
[00:15:21.680 --> 00:15:26.680]  這個營也是專門為explorer
[00:15:26.680 --> 00:15:29.680]  全部同學一起去辦的
[00:15:29.680 --> 00:15:33.680]  也希望你們一起去參與
[00:15:33.680 --> 00:15:35.680]  每一年的營
[00:15:35.680 --> 00:15:38.680]  都會有很多不同的事情發生
[00:15:38.680 --> 00:15:41.680]  當然這些不同的事情發生
[00:15:41.680 --> 00:15:43.680]  是好的事情
[00:15:43.680 --> 00:15:44.680]  因為你在裏面
[00:15:44.680 --> 00:15:47.680]  你會和explorer裏面的弟兄姊妹
[00:15:47.680 --> 00:15:49.680]  會更加熟悉
[00:15:49.680 --> 00:15:51.680]  也會在當中裏面
[00:15:51.680 --> 00:15:55.680]  你會看到神與你同在
[00:15:55.680 --> 00:15:58.680]  這是很特別的時刻
[00:15:58.680 --> 00:16:00.680]  我很希望你們
[00:16:00.680 --> 00:16:04.680]  都好好地去記住這兩個日子
[00:16:04.680 --> 00:16:06.680]  這兩個日子除了是
[00:16:06.680 --> 00:16:09.680]  歡呼高興玩之外
[00:16:09.680 --> 00:16:10.680]  我都希望
[00:16:10.680 --> 00:16:13.680]  今天我講了這兩件事
[00:16:13.680 --> 00:16:14.680]  讓你們知道之後
[00:16:14.680 --> 00:16:16.680]  你們能夠回去
[00:16:16.680 --> 00:16:19.680]  為這兩件事去祈禱
[00:16:19.680 --> 00:16:22.680]  為你們自己預備心思
[00:16:22.680 --> 00:16:23.680]  心靈
[00:16:23.680 --> 00:16:28.680]  也為你們好好預備暑假這兩個活動
[00:16:28.680 --> 00:16:30.680]  當你家人告訴你
[00:16:30.680 --> 00:16:34.680]  七月尾的時候
[00:16:34.680 --> 00:16:38.680]  要去日本旅行
[00:16:38.680 --> 00:16:39.680]  開始懂得
[00:16:39.680 --> 00:16:41.680]  我想去explorer的營地
[00:16:41.680 --> 00:16:44.680]  可不可以遲一點去
[00:16:44.680 --> 00:16:46.680]  或者可不可以早一點去
[00:16:46.680 --> 00:16:50.680]  自己懂得安排好自己的假期
[00:16:50.680 --> 00:16:53.680]  我相信在當中
[00:16:53.680 --> 00:16:54.680]  不多不少
[00:16:54.680 --> 00:16:56.680]  你都會有得著
[00:16:56.680 --> 00:16:59.680]  在營會裏面
[00:16:59.680 --> 00:17:01.680]  以前我去參加一些營會
[00:17:01.680 --> 00:17:04.680]  我就是在那裏
[00:17:04.680 --> 00:17:06.680]  遇見神
[00:17:06.680 --> 00:17:09.680]  和得著智慧
[00:17:09.680 --> 00:17:10.680]  我記得
[00:17:10.680 --> 00:17:11.680]  Stanley叔叔
[00:17:11.680 --> 00:17:13.680]  有一年
[00:17:13.680 --> 00:17:15.680]  也是explorer的營地
[00:17:15.680 --> 00:17:17.680]  我見到他
[00:17:17.680 --> 00:17:18.680]  我問他
[00:17:18.680 --> 00:17:20.680]  因為我們很需要叔叔
[00:17:20.680 --> 00:17:23.680]  雖然他那時候還不是mentor
[00:17:23.680 --> 00:17:24.680]  我走過來說
[00:17:24.680 --> 00:17:25.680]  喂
[00:17:25.680 --> 00:17:28.680]  你可不可以來幫我帶營地
[00:17:28.680 --> 00:17:29.680]  他說
[00:17:29.680 --> 00:17:31.680]  我不懂的
[00:17:31.680 --> 00:17:32.680]  我不知道要做什麼
[00:17:32.680 --> 00:17:33.680]  我說
[00:17:33.680 --> 00:17:34.680]  不用知道要做什麼
[00:17:34.680 --> 00:17:36.680]  你進去自然就知道要做什麼
[00:17:36.680 --> 00:17:39.680]  結果他又進去
[00:17:39.680 --> 00:17:40.680]  Pastor Karen那時候
[00:17:40.680 --> 00:17:42.680]  是不是還沒有讀神學
[00:17:42.680 --> 00:17:43.680]  那次
[00:17:43.680 --> 00:17:47.680]  Win the winner
[00:17:47.680 --> 00:17:50.680]  他那次也是叫他去幫忙帶營地
[00:17:50.680 --> 00:17:52.680]  他們都有去幫忙帶營地
[00:17:52.680 --> 00:17:54.680]  我記得Maggie
[00:17:54.680 --> 00:17:55.680]  Maggie也有去
[00:17:55.680 --> 00:17:57.680]  Auntie Maggie也有
[00:17:57.680 --> 00:17:59.680]  去幫我們
[00:17:59.680 --> 00:18:01.680]  我覺得每一個
[00:18:01.680 --> 00:18:04.680]  Stanley叔叔自從去完營地之後
[00:18:04.680 --> 00:18:07.680]  就進來explorer做mentor
[00:18:07.680 --> 00:18:09.680]  所以
[00:18:09.680 --> 00:18:11.680]  所以這次他就有份
[00:18:11.680 --> 00:18:15.680]  去幫忙帶營地
[00:18:15.680 --> 00:18:16.680]  幫忙
[00:18:16.680 --> 00:18:19.680]  他也會一起進營地
[00:18:19.680 --> 00:18:21.680]  叫你的兄弟
[00:18:21.680 --> 00:18:23.680]  你的好兄弟支持你
[00:18:23.680 --> 00:18:24.680]  我們說
[00:18:24.680 --> 00:18:27.680]  怎樣去保守我們的心
[00:18:27.680 --> 00:18:28.680]  我們知道了
[00:18:28.680 --> 00:18:30.680]  我們要做什麼
[00:18:30.680 --> 00:18:32.680]  我們怎樣保守我們的心
[00:18:32.680 --> 00:18:35.680]  我們要警醒我們所接收的訊息
[00:18:35.680 --> 00:18:37.680]  我們要警惕自己
[00:18:37.680 --> 00:18:42.680]  不要接觸一些不好的內容
[00:18:42.680 --> 00:18:45.680]  YouTube很多東西可以看
[00:18:45.680 --> 00:18:47.680]  但是那些東西
[00:18:47.680 --> 00:18:49.680]  是不是你應該要看的呢
[00:18:49.680 --> 00:18:50.680]  暴力
[00:18:50.680 --> 00:18:51.680]  色情
[00:18:51.680 --> 00:18:53.680]  一些負面的媒體
[00:18:53.680 --> 00:18:58.680]  也有很多打著基督教的訊息
[00:18:58.680 --> 00:19:02.680]  但是那些是亂說的
[00:19:02.680 --> 00:19:06.680]  所以自己要選擇東西看
[00:19:06.680 --> 00:19:07.680]  如果你不知道那些
[00:19:07.680 --> 00:19:11.680]  是不是基督教的元素
[00:19:11.680 --> 00:19:14.680]  其實你看了那些是異端
[00:19:14.680 --> 00:19:18.680]  我覺得很慘
[00:19:18.680 --> 00:19:21.680]  慘是它會蠶食你的心
[00:19:21.680 --> 00:19:25.680]  你就會不知道是不是真實
[00:19:25.680 --> 00:19:27.680]  如果你不肯定那些東西
[00:19:27.680 --> 00:19:29.680]  你應不應該看
[00:19:29.680 --> 00:19:32.680]  請你去問目者
[00:19:32.680 --> 00:19:34.680]  也請你去問你的Mentor
[00:19:34.680 --> 00:19:38.680]  讓我們不要被這些不良的訊息
[00:19:38.680 --> 00:19:39.680]  去污染我們的心靈
[00:19:39.680 --> 00:19:42.680]  影響我們的思想
[00:19:42.680 --> 00:19:46.680]  另外同時我們也要去選擇一些
[00:19:46.680 --> 00:19:49.680]  有益屬靈生命的書籍
[00:19:49.680 --> 00:19:54.680]  讓我們慢慢地建立
[00:19:54.680 --> 00:19:57.680]  最後我們保守我們的心
[00:19:57.680 --> 00:20:00.680]  會得到什麼樣的結果呢
[00:20:00.680 --> 00:20:03.680]  我們所得到的結果
[00:20:03.680 --> 00:20:05.680]  不是考試會100分
[00:20:05.680 --> 00:20:09.680]  或者將來出人頭地成功
[00:20:09.680 --> 00:20:13.680]  但是如果你和神有心思意念
[00:20:13.680 --> 00:20:16.680]  心意根深的時候
[00:20:16.680 --> 00:20:19.680]  很容易就聽得出
[00:20:19.680 --> 00:20:21.680]  在這個世界上
[00:20:21.680 --> 00:20:23.680]  哪些是神的聲音
[00:20:23.680 --> 00:20:27.680]  哪些是撒旦而來的攻擊
[00:20:27.680 --> 00:20:30.680]  有很多時候我們分不清楚
[00:20:30.680 --> 00:20:32.680]  哪些是神叫你做
[00:20:32.680 --> 00:20:35.680]  哪些不是神叫你做
[00:20:35.680 --> 00:20:39.680]  所以我們要學習怎樣去分辨
[00:20:39.680 --> 00:20:45.680]  當我們開始知道哪些是神叫你做的時候
[00:20:45.680 --> 00:20:50.680]  我們會聽到一些真正的需要
[00:20:50.680 --> 00:20:52.680]  關心別人
[00:20:52.680 --> 00:20:55.680]  怎樣在我們的生活裏
[00:20:55.680 --> 00:20:59.680]  去彰顯神的旨意和實踐神的愛
[00:20:59.680 --> 00:21:02.680]  其實有很多時候
[00:21:02.680 --> 00:21:07.680]  當我們能夠分辨這些真假的價值的時候
[00:21:07.680 --> 00:21:11.680]  我們的心裏自然就會放下一些事情
[00:21:11.680 --> 00:21:13.680]  那些是什麼事情呢
[00:21:13.680 --> 00:21:20.680]  是一些令你追求世界上的虛榮和物質上的享受
[00:21:20.680 --> 00:21:23.680]  當你會去知道
[00:21:23.680 --> 00:21:26.680]  人是應該怎樣的呢
[00:21:26.680 --> 00:21:28.680]  人是不是
[00:21:28.680 --> 00:21:30.680]  上次我有和大家分享
[00:21:30.680 --> 00:21:32.680]  不知道你記不記得
[00:21:32.680 --> 00:21:37.680]  人的世界和神的觀很不一樣
[00:21:37.680 --> 00:21:39.680]  在我們的世界裏
[00:21:39.680 --> 00:21:41.680]  我們所有東西都要積存
[00:21:41.680 --> 00:21:43.680]  特別是財寶
[00:21:43.680 --> 00:21:45.680]  我們要儲存
[00:21:45.680 --> 00:21:48.680]  我們才會有越多
[00:21:48.680 --> 00:21:52.680]  但是在神國裏是不一樣的
[00:21:52.680 --> 00:21:54.680]  在神國裏
[00:21:54.680 --> 00:21:57.680]  我們要和人一起分享
[00:21:57.680 --> 00:21:59.680]  當你越分享的時候
[00:21:59.680 --> 00:22:01.680]  你的財富
[00:22:01.680 --> 00:22:05.680]  你的恩賜就會越來越增加
[00:22:05.680 --> 00:22:08.680]  就好像我很記得當時Gabriel
[00:22:08.680 --> 00:22:11.680]  他剛做詩琴的時候
[00:22:11.680 --> 00:22:14.680]  他很擔心自己彈得不好
[00:22:14.680 --> 00:22:18.680]  但是日積月累已經彈了多少年
[00:22:18.680 --> 00:22:20.680]  記不記得
[00:22:20.680 --> 00:22:22.680]  四年的時間
[00:22:22.680 --> 00:22:24.680]  四年的時間
[00:22:24.680 --> 00:22:27.680]  我很深信他這份恩賜
[00:22:27.680 --> 00:22:29.680]  在四年裏面
[00:22:29.680 --> 00:22:33.680]  日積月累地為神擺上的時候
[00:22:33.680 --> 00:22:36.680]  他的恩賜會越來越多
[00:22:36.680 --> 00:22:38.680]  也會越來越熟習
[00:22:38.680 --> 00:22:42.680]  最低限度他不會再怕
[00:22:42.680 --> 00:22:45.680]  在大家面前做詩琴
[00:22:45.680 --> 00:22:48.680]  這是我們一直追求的
[00:22:48.680 --> 00:22:52.680]  就是希望我們在生命裏不單充實
[00:22:52.680 --> 00:22:54.680]  豐富
[00:22:54.680 --> 00:22:59.680]  而且我們還能夠勝過世界的試探
[00:22:59.680 --> 00:23:04.680]  這是我們追求在我們屬靈生命上的價值
[00:23:04.680 --> 00:23:11.680]  當我們一直希望能夠在神裏面改變
[00:23:11.680 --> 00:23:15.680]  又求神能夠保守我們的心的時候
[00:23:15.680 --> 00:23:19.680]  我們從小到大跟你們說一句
[00:23:19.680 --> 00:23:22.680]  就是希望在你們的信仰裏面
[00:23:22.680 --> 00:23:25.680]  道老都不騙你
[00:23:25.680 --> 00:23:31.680]  這樣你就能夠反映到神的形象
[00:23:31.680 --> 00:23:34.680]  無論是在你的言行裏面
[00:23:34.680 --> 00:23:36.680]  無論是在你的日常生活裏面
[00:23:36.680 --> 00:23:41.680]  你就會活出神的樣式
[00:23:41.680 --> 00:23:46.680]  我們會以神的愛去對我們不認識的人
[00:23:46.680 --> 00:23:51.680]  亦都是去關心去愛這些人
[00:23:51.680 --> 00:23:54.680]  我都想你們特別是長大了
