
[00:00:00.000 --> 00:00:02.000]  大家好 我是盧子樂
[00:07:39.720 --> 00:07:42.720]  這些偷偷進來不敬錢的人
[00:07:42.720 --> 00:07:47.720]  他們跟三個群組的人很相似
[00:07:47.720 --> 00:07:50.720]  因為這些人都是領受了恩典之後
[00:07:50.720 --> 00:07:53.720]  藐視神然後自己作主
[00:07:53.720 --> 00:07:57.720]  我們會一一看看這三批人是哪些
[00:07:57.720 --> 00:08:00.720]  我們在第五節看到
[00:08:00.720 --> 00:08:02.720]  在這一切的事上
[00:08:02.720 --> 00:08:03.720]  你們雖然知道
[00:08:03.720 --> 00:08:06.720]  我卻仍要提醒你們
[00:08:06.720 --> 00:08:12.720]  從前主只一次就救了他的百姓出埃及地
[00:08:12.720 --> 00:08:16.720]  後來卻把那些不信的滅絕了
[00:08:16.720 --> 00:08:18.720]  原來第一個猶大提到
[00:08:18.720 --> 00:08:21.720]  去濫用恩典的人
[00:08:21.720 --> 00:08:23.720]  就是以色列民
[00:08:23.720 --> 00:08:27.720]  記載在出埃及第六至十四章
[00:08:27.720 --> 00:08:31.720]  以色列人原本是在埃及圍爐
[00:08:31.720 --> 00:08:34.720]  但是他們領受了神莫大恩典
[00:08:34.720 --> 00:08:35.720]  把他們拯救了出來之後
[00:08:35.720 --> 00:08:38.720]  甚至要帶他們進迦南地
[00:08:38.720 --> 00:08:41.720]  但是他們去到門口邊界的時候
[00:08:41.720 --> 00:08:42.720]  不進去
[00:08:42.720 --> 00:08:43.720]  為什麼呢
[00:08:43.720 --> 00:08:44.720]  不信
[00:08:44.720 --> 00:08:45.720]  他們為什麼不信呢
[00:08:45.720 --> 00:08:49.720]  其實他們是派了一批探子進去
[00:08:49.720 --> 00:08:51.720]  看到美麗的美地
[00:08:51.720 --> 00:08:53.720]  但是那裡的是巨人
[00:08:53.720 --> 00:08:55.720]  我們鬥不過他們
[00:08:55.720 --> 00:09:00.720]  所以他們寧願相信自己眼目所見到的困難
[00:09:00.720 --> 00:09:02.720]  他們也不相信神的懷疑
[00:09:02.720 --> 00:09:03.720]  神叫他們進去
[00:09:03.720 --> 00:09:05.720]  他們卻不進去
[00:09:05.720 --> 00:09:07.720]  誰是主呢
[00:09:07.720 --> 00:09:08.720]  是他們自己
[00:09:08.720 --> 00:09:10.720]  所以我們在恩典裡面
[00:09:10.720 --> 00:09:14.720]  其實更加對神的相信是不義的
[00:09:14.720 --> 00:09:16.720]  我們對神不能夠說
[00:09:16.720 --> 00:09:18.720]  我今天喜歡信就信
[00:09:18.720 --> 00:09:20.720]  明天環境不對
[00:09:20.720 --> 00:09:22.720]  還是踢神出去
[00:09:22.720 --> 00:09:24.720]  我自己來解決這件事
[00:09:24.720 --> 00:09:25.720]  因為我靠神
[00:09:25.720 --> 00:09:28.720]  隨時進去被那些人殺死
[00:09:28.720 --> 00:09:30.720]  都是我來做主
[00:09:30.720 --> 00:09:33.720]  所以如果我們不信的話
[00:09:33.720 --> 00:09:35.720]  都會好像不信那些人一樣
[00:09:35.720 --> 00:09:37.720]  被滅絕
[00:09:37.720 --> 00:09:41.720]  只有兩個有信心的人沒有被滅絕
[00:09:41.720 --> 00:09:43.720]  就是那兩個
[00:09:43.720 --> 00:09:45.720]  迦南和約書雅
[00:09:45.720 --> 00:09:47.720]  所以我們都要成為這兩個人
[00:09:47.720 --> 00:09:49.720]  不要做以色列民
[00:09:49.720 --> 00:09:53.720]  第二我們去到第六節
[00:09:53.720 --> 00:09:57.720]  我們看到猶大也提出了
[00:09:57.720 --> 00:10:00.720]  另外一些恩典放頌的人是哪些呢
[00:10:00.720 --> 00:10:04.720]  原來是離開自己住處的天使
[00:10:04.720 --> 00:10:09.720]  這些沒有第一個例子那麼清晰
[00:10:09.720 --> 00:10:11.720]  但大部分的學者都會認為
[00:10:11.720 --> 00:10:15.720]  這個是出自《創世記》第六章第一至第四節
[00:10:15.720 --> 00:10:21.720]  說到神的兒子們看見人的女子美貌
[00:10:21.720 --> 00:10:24.720]  就隨意挑選取來為妻
[00:10:24.720 --> 00:10:27.720]  在這裡說的神的兒子們
[00:10:27.720 --> 00:10:31.720]  很可能也是在說天使的意思
[00:10:31.720 --> 00:10:34.720]  就是說這班天使不守自己的崗位
[00:10:34.720 --> 00:10:37.720]  看到有美女就馬上衝下去
[00:10:37.720 --> 00:10:39.720]  跟他們怎樣呢
[00:10:39.720 --> 00:10:40.720]  娶他們為妻
[00:10:40.720 --> 00:10:43.720]  其實他們離開了神給他們的範圍
[00:10:43.720 --> 00:10:48.720]  離開了神給他們的崗位
[00:10:48.720 --> 00:10:52.720]  所以最後主就拿了一些鎖鏈
[00:10:52.720 --> 00:10:55.720]  將他們永遠拘留在黑暗裡
[00:10:55.720 --> 00:10:57.720]  等候審判
[00:10:57.720 --> 00:10:59.720]  他們領受了神的恩典
[00:10:59.720 --> 00:11:01.720]  原本給了他們很高的位分
[00:11:01.720 --> 00:11:04.720]  但他們沒有馴服神
[00:11:04.720 --> 00:11:05.720]  沒有敬畏主
[00:11:05.720 --> 00:11:08.720]  自己做自己的神
[00:11:08.720 --> 00:11:12.720]  我們會不會也是這樣呢
[00:11:12.720 --> 00:11:15.720]  離開了神給我們的崗位呢
[00:11:15.720 --> 00:11:17.720]  可能你是結了婚的人士
[00:11:17.720 --> 00:11:19.720]  神給了丈夫的崗位
[00:11:19.720 --> 00:11:22.720]  但會不會看到旁邊有個美女
[00:11:22.720 --> 00:11:24.720]  好像比我太太更美
[00:11:24.720 --> 00:11:26.720]  又或者我們做妻子
[00:11:26.720 --> 00:11:29.720]  在我們當中會不會又看到
[00:11:29.720 --> 00:11:31.720]  結了婚變成一個壞人
[00:11:31.720 --> 00:11:34.720]  我還是想跟這個人一起多一點
[00:11:34.720 --> 00:11:37.720]  我們會不會都離開自己的崗位呢
[00:11:37.720 --> 00:11:38.720]  又或者單身的人士
[00:11:38.720 --> 00:11:40.720]  看到一些結了婚的人士
[00:11:40.720 --> 00:11:41.720]  覺得他也挺美的
[00:11:41.720 --> 00:11:43.720]  不如跟他眉來眼去
[00:11:43.720 --> 00:11:47.720]  看看有沒有機會跟他發展呢
[00:11:47.720 --> 00:11:50.720]  當我們離開了自己的崗位的時候
[00:11:50.720 --> 00:11:53.720]  也離開了神給我們的恩典
[00:11:53.720 --> 00:11:56.720]  可能你們另外的一些位分
[00:11:56.720 --> 00:11:57.720]  就是父母
[00:11:57.720 --> 00:11:58.720]  怎樣做孩子
[00:11:58.720 --> 00:11:59.720]  老闆員工
[00:11:59.720 --> 00:12:01.720]  我們怎樣做學生
[00:12:01.720 --> 00:12:03.720]  其實當我們離開了神
[00:12:03.720 --> 00:12:05.720]  給我們的規範之後
[00:12:05.720 --> 00:12:08.720]  也是離開了祂的恩典
[00:12:08.720 --> 00:12:10.720]  所以我們不要濫用
[00:12:10.720 --> 00:12:14.720]  要謹守神給我們的規範
[00:12:14.720 --> 00:12:17.720]  同樣地我們看到第七節裡說
[00:12:17.720 --> 00:12:19.720]  所多瑪 阿摩拉
[00:12:19.720 --> 00:12:21.720]  和周圍的城鎮的人
[00:12:21.720 --> 00:12:25.720]  都跟著他們一樣犯淫亂
[00:12:25.720 --> 00:12:27.720]  隨從逆勝的情慾
[00:12:27.720 --> 00:12:31.720]  以至遭受永不滅色之火的懲罰
[00:12:31.720 --> 00:12:33.720]  作為眾人的尷尬
[00:12:33.720 --> 00:12:37.720]  我們在這裡看到第三批的人
[00:12:37.720 --> 00:12:41.720]  就像所多瑪 阿摩拉和周圍城鎮的人一樣
[00:12:41.720 --> 00:12:43.720]  他們是犯奸淫的
[00:12:43.720 --> 00:12:45.720]  隨從自己的逆勝去行
[00:12:45.720 --> 00:12:49.720]  這是記載在創世記第十九章裡
[00:12:49.720 --> 00:12:51.720]  這些人狂妄到
[00:12:51.720 --> 00:12:54.720]  就算連天使來到他們的鎮的時候
[00:12:54.720 --> 00:12:56.720]  他們也想跟他們犯奸淫
[00:12:56.720 --> 00:12:58.720]  甚至下了一個義人
[00:12:58.720 --> 00:13:00.720]  接待了天使之後
[00:13:00.720 --> 00:13:01.720]  他們怎樣呢
[00:13:01.720 --> 00:13:02.720]  敲門
[00:13:02.720 --> 00:13:03.720]  把那些人
[00:13:03.720 --> 00:13:05.720]  他們不知道是天使
[00:13:05.720 --> 00:13:06.720]  帶出來
[00:13:06.720 --> 00:13:08.720]  我們要跟他們行淫
[00:13:08.720 --> 00:13:12.720]  所以這些人簡直是不放神在眼內
[00:13:12.720 --> 00:13:15.720]  他們過的生活一點都不聖潔
[00:13:15.720 --> 00:13:17.720]  我們又怎樣呢
[00:13:17.720 --> 00:13:19.720]  有沒有過聖潔的生活呢
[00:13:19.720 --> 00:13:21.720]  可能我們有些人當中就覺得
[00:13:21.720 --> 00:13:23.720]  這次應該與我無關吧
[00:13:23.720 --> 00:13:25.720]  不要淫亂
[00:13:25.720 --> 00:13:28.720]  也不要做同性交配
[00:13:28.720 --> 00:13:33.720]  這裡不單是說一些很明顯的放縱
[00:13:33.720 --> 00:13:36.720]  還包含其他情慾上的放縱
[00:13:36.720 --> 00:13:38.720]  例如我們有沒有看
[00:13:38.720 --> 00:13:41.720]  或者思考一些色情的東西
[00:13:41.720 --> 00:13:43.720]  我們有沒有穿得暴露一些
[00:13:43.720 --> 00:13:45.720]  想吸引異性
[00:13:45.720 --> 00:13:47.720]  我們有沒有言語上不檢點
[00:13:47.720 --> 00:13:49.720]  令人充滿了幻想
[00:13:49.720 --> 00:13:52.720]  或者有沒有婚前的性行為
[00:13:52.720 --> 00:13:54.720]  一夜情或者同居等等
[00:13:54.720 --> 00:13:57.720]  其實這些都是不聖潔的生活
[00:13:57.720 --> 00:13:58.720]  在神的裡面
[00:13:58.720 --> 00:14:00.720]  如果我們已經領受了他的恩典
[00:14:00.720 --> 00:14:03.720]  必須要過聖潔的生活
[00:14:03.720 --> 00:14:06.720]  撇除這些的習慣
[00:14:06.720 --> 00:14:09.720]  其實這三個例子都讓我們看到
[00:14:09.720 --> 00:14:10.720]  無論是選民
[00:14:10.720 --> 00:14:12.720]  即是以色列民
[00:14:12.720 --> 00:14:13.720]  屬於神的人
[00:14:13.720 --> 00:14:14.720]  或者是天使
[00:14:14.720 --> 00:14:16.720]  甚至是非選民
[00:14:16.720 --> 00:14:18.720]  即是一些不認識耶穌的人
[00:14:18.720 --> 00:14:20.720]  不認識神的人
[00:14:20.720 --> 00:14:22.720]  他們都領受了不同的恩典
[00:14:22.720 --> 00:14:24.720]  因為就算是索多瑪和摩拉
[00:14:24.720 --> 00:14:27.720]  其實他們都是地靈人傑的一個地方
[00:14:27.720 --> 00:14:30.720]  但他們沒有去馴服神
[00:14:30.720 --> 00:14:33.720]  反而是變本加厲
[00:14:33.720 --> 00:14:35.720]  拿了神的好東西之後
[00:14:35.720 --> 00:14:38.720]  就自己做自己想做的事
[00:14:38.720 --> 00:14:40.720]  所以可以說這些人是怎樣呢
[00:14:40.720 --> 00:14:43.720]  開始得好
[00:14:43.720 --> 00:14:45.720]  但他們沒有結局
[00:14:45.720 --> 00:14:47.720]  他們的結局是滅亡的
[00:14:47.720 --> 00:14:50.720]  所以第一點我們一定要記住
[00:14:50.720 --> 00:14:52.720]  就是我們在恩典裡面
[00:14:52.720 --> 00:14:55.720]  不要隨從我們自己的私慾
[00:14:55.720 --> 00:14:58.720]  我們要去更加馴服神
[00:14:58.720 --> 00:15:02.720]  我們繼續看八至十節的時候
[00:15:02.720 --> 00:15:03.720]  這裡說到
[00:15:03.720 --> 00:15:08.720]  這些不敬虔誠的人是做夢者
[00:15:08.720 --> 00:15:10.720]  這裡不是說不可以睡覺
[00:15:10.720 --> 00:15:11.720]  不可以做夢
[00:15:11.720 --> 00:15:15.720]  這裡是說他們是自己自以為
[00:15:15.720 --> 00:15:18.720]  自己想出來神是怎樣的
[00:15:18.720 --> 00:15:21.720]  他們不是按照神本身
[00:15:21.720 --> 00:15:24.720]  真正的性情去認識祂
[00:15:24.720 --> 00:15:27.720]  所以他們做了很多主不起悅的事
[00:15:27.720 --> 00:15:30.720]  甚至是玷污了自己的身體
[00:15:30.720 --> 00:15:32.720]  繼續看下去會看到
[00:15:32.720 --> 00:15:34.720]  他們是輕慢掌權者
[00:15:34.720 --> 00:15:37.720]  這些會包括屬靈的領袖
[00:15:37.720 --> 00:15:38.720]  不同範疇的領袖
[00:15:38.720 --> 00:15:40.720]  甚至是神
[00:15:40.720 --> 00:15:42.720]  他們都是輕慢藐視的
[00:15:42.720 --> 00:15:44.720]  他們自高自大的心態
[00:15:44.720 --> 00:15:48.720]  甚至是毀謗尊榮者
[00:15:48.720 --> 00:15:50.720]  尊榮者可以包括天使
[00:15:50.720 --> 00:15:52.720]  和代表神的人
[00:15:52.720 --> 00:15:54.720]  第九節我們看到
[00:15:54.720 --> 00:15:57.720]  這裡說天使長米加納
[00:15:57.720 --> 00:16:01.720]  為摩西的屍首與魔鬼爭辯的時候
[00:16:01.720 --> 00:16:05.720]  尚且不敢用毀謗的話譴責他
[00:16:05.720 --> 00:16:08.720]  只說主責備你罷
[00:16:08.720 --> 00:16:10.720]  你可能會問
[00:16:10.720 --> 00:16:12.720]  這個記載究竟在哪裡
[00:16:12.720 --> 00:16:17.720]  什麼時候魔鬼去搶摩西的屍首
[00:16:17.720 --> 00:16:18.720]  如果你懂得問這個問題
[00:16:18.720 --> 00:16:20.720]  代表你也很熟悉聖經
[00:16:20.720 --> 00:16:23.720]  因為聖經確實沒有這個記載
[00:16:23.720 --> 00:16:26.720]  但是在以洛一書和摩西升天記
[00:16:26.720 --> 00:16:28.720]  和一些文獻裡面
[00:16:28.720 --> 00:16:31.720]  我們找到這些有關的事件
[00:16:31.720 --> 00:16:33.720]  其中一個解釋就是說
[00:16:33.720 --> 00:16:36.720]  猶大這個作者想表達什麼呢
[00:16:36.720 --> 00:16:37.720]  就是說
[00:16:37.720 --> 00:16:41.720]  這些不敬前的人多狂妄
[00:16:41.720 --> 00:16:43.720]  他們竟然會說毀謗的話
[00:16:43.720 --> 00:16:46.720]  但是米加納就算是天使長
[00:16:46.720 --> 00:16:51.720]  見到這個魔鬼的時候
[00:16:51.720 --> 00:16:54.720]  他也沒有跟魔鬼說毀謗的話
[00:16:54.720 --> 00:16:59.720]  是在說米加納對神的敬畏
[00:16:59.720 --> 00:17:02.720]  但是有些人覺得這個解釋有點問題
[00:17:02.720 --> 00:17:07.720]  因為天使長又怎會想或說毀謗的話呢
[00:17:07.720 --> 00:17:10.720]  所以在不同的文獻和翻譯的版本
[00:17:10.720 --> 00:17:12.720]  有另外一個說法
[00:17:12.720 --> 00:17:17.720]  就是說米加納其實是對著魔鬼
[00:17:17.720 --> 00:17:21.720]  然後魔鬼是在毀謗摩西
[00:17:21.720 --> 00:17:22.720]  雖然摩西已經死了
[00:17:22.720 --> 00:17:24.720]  但是他在毀謗摩西
[00:17:24.720 --> 00:17:26.720]  而在這個情況下
[00:17:26.720 --> 00:17:29.720]  其實米加納這個天使長
[00:17:29.720 --> 00:17:31.720]  是沒有去責備
[00:17:31.720 --> 00:17:35.720]  連責備這個行動都沒有做
[00:17:35.720 --> 00:17:38.720]  無論是第一個也好
[00:17:38.720 --> 00:17:40.720]  或者是第二個說法也好
[00:17:40.720 --> 00:17:42.720]  不過不要緊
[00:17:42.720 --> 00:17:43.720]  如果剛才聽不明白
[00:17:43.720 --> 00:17:45.720]  可以再回到主題聽多一次
[00:17:45.720 --> 00:17:47.720]  但是無論是第一個也好
[00:17:47.720 --> 00:17:49.720]  或者是第二個選擇也好
[00:17:49.720 --> 00:17:52.720]  其實作者最想強調的是什麼呢
[00:17:52.720 --> 00:17:54.720]  就是米加納這個天使
[00:17:54.720 --> 00:17:58.720]  是一個不會越界的天使
[00:17:58.720 --> 00:18:00.720]  他是會將最終的審判
[00:18:00.720 --> 00:18:04.720]  甚至乎是要責備的說話交給主
[00:18:04.720 --> 00:18:12.720]  所以這個就帶我們去交給主
[00:18:12.720 --> 00:18:14.720]  我們再看第十節的時候
