
[00:00:00.000 --> 00:00:02.000]  (MC)好,各位explorer早安
[00:03:25.000 --> 00:03:27.000]  所以就很困難
[00:03:27.000 --> 00:03:30.000]  而這次耶穌出現的方法就是
[00:03:30.000 --> 00:03:32.000]  耶穌走到他們那裡
[00:03:32.000 --> 00:03:34.000]  然後耶穌就走到海上
[00:03:34.000 --> 00:03:39.000]  這裡經文是說是夜裡的四更天
[00:03:39.000 --> 00:03:41.000]  簡單來說就是早上
[00:03:41.000 --> 00:03:43.000]  就是凌晨
[00:03:43.000 --> 00:03:45.000]  如果大家有時候半夜失眠
[00:03:45.000 --> 00:03:49.000]  你會知道凌晨是最黑的時間
[00:03:49.000 --> 00:03:52.000]  就是臨天安之前是最黑的時間
[00:03:52.000 --> 00:03:55.000]  我想對於門徒來說
[00:03:55.000 --> 00:03:57.000]  他們的反應是什麼呢?
[00:03:57.000 --> 00:04:00.000]  他們很害怕
[00:04:00.000 --> 00:04:03.000]  如果你試過在家裡看鬼片
[00:04:03.000 --> 00:04:05.000]  不知道有沒有人試過在家裡
[00:04:05.000 --> 00:04:07.000]  凌晨十二時
[00:04:07.000 --> 00:04:08.000]  一個人在家裡
[00:04:08.000 --> 00:04:11.000]  然後關上燈就看鬼片
[00:04:11.000 --> 00:04:13.000]  有沒有人試過這樣的事情?
[00:04:13.000 --> 00:04:14.000]  就是看鬼片
[00:04:14.000 --> 00:04:15.000]  又試過看鬼片
[00:04:15.000 --> 00:04:17.000]  就是你關上燈就看鬼片
[00:04:17.000 --> 00:04:18.000]  一個人都沒有
[00:04:18.000 --> 00:04:20.000]  突然間有隻鬼彈出來
[00:04:20.000 --> 00:04:22.000]  多數就是那個感覺
[00:04:22.000 --> 00:04:24.000]  多數就是那個感覺
[00:04:24.000 --> 00:04:27.000]  就是你看到鬼彈出來就很害怕
[00:04:27.000 --> 00:04:29.000]  所以經文就在說
[00:04:29.000 --> 00:04:31.000]  門徒看到耶穌走過來
[00:04:31.000 --> 00:04:33.000]  還要想到夜晚最黑的時間
[00:04:33.000 --> 00:04:37.000]  有一個人影在海上浮現
[00:04:37.000 --> 00:04:39.000]  所以經文就說他們是鬼
[00:04:39.000 --> 00:04:41.000]  就像撞鬼
[00:04:41.000 --> 00:04:43.000]  有點像晚上看鬼片
[00:04:43.000 --> 00:04:46.000]  所以耶穌就立刻表明了他的身份
[00:04:46.000 --> 00:04:48.000]  耶穌就叫他們不要害怕
[00:04:48.000 --> 00:04:49.000]  這個是我來的
[00:04:49.000 --> 00:04:50.000]  不要害怕
[00:04:50.000 --> 00:04:53.000]  這個故事其實說到這裡就結束了
[00:04:53.000 --> 00:04:55.000]  今天這個故事很短
[00:04:55.000 --> 00:04:57.000]  所以如果說完故事就說完到
[00:04:57.000 --> 00:04:59.000]  現在就結束了
[00:04:59.000 --> 00:05:02.000]  但是這個故事其實我們要值得問一件事
[00:05:02.000 --> 00:05:04.000]  就是《馬學福音》裡面
[00:05:04.000 --> 00:05:06.000]  其實記載了兩次
[00:05:06.000 --> 00:05:09.000]  耶穌和風浪的故事
[00:05:09.000 --> 00:05:11.000]  兩次的故事裡面
[00:05:11.000 --> 00:05:13.000]  都是門徒有風浪
[00:05:13.000 --> 00:05:14.000]  剛才提過了
[00:05:14.000 --> 00:05:16.000]  第一次出現的時候
[00:05:16.000 --> 00:05:18.000]  是耶穌在船上
[00:05:18.000 --> 00:05:20.000]  那耶穌就平靜了風浪
[00:05:20.000 --> 00:05:23.000]  在這裡耶穌就不在船上
[00:05:23.000 --> 00:05:26.000]  但是耶穌一出現之後
[00:05:26.000 --> 00:05:28.000]  風浪也是平息的
[00:05:28.000 --> 00:05:30.000]  這個故事也是這樣說
[00:05:30.000 --> 00:05:34.000]  而門徒也是很驚訝的
[00:05:34.000 --> 00:05:37.000]  如果有這麼相似的元素
[00:05:37.000 --> 00:05:40.000]  為什麼馬可要記載多一次呢?
[00:05:40.000 --> 00:05:42.000]  只是一個重複的故事
[00:05:42.000 --> 00:05:44.000]  最多的元素不同
[00:05:44.000 --> 00:05:46.000]  就是耶穌在水上走
[00:05:46.000 --> 00:05:48.000]  耶穌不是在船上
[00:05:48.000 --> 00:05:49.000]  耶穌比較出現
[00:05:49.000 --> 00:05:50.000]  比較嚇人
[00:05:50.000 --> 00:05:52.000]  好像鬼片那樣出現
[00:05:52.000 --> 00:05:54.000]  如果只是這樣的緣故
[00:05:54.000 --> 00:05:55.000]  為什麼要記載多一次呢?
[00:05:55.000 --> 00:05:58.000]  這次是有一點點不同的
[00:05:58.000 --> 00:06:00.000]  因為待會我們會看到
[00:06:00.000 --> 00:06:03.000]  這次是有提到門徒有什麼反應
[00:06:03.000 --> 00:06:07.000]  門徒有什麼反應的評論
[00:06:07.000 --> 00:06:09.000]  這次是有評論的
[00:06:09.000 --> 00:06:12.000]  上次神蹟的技術
[00:06:12.000 --> 00:06:14.000]  在我們這個月初說過
[00:06:14.000 --> 00:06:17.000]  耶穌平靜風浪的技術裡面
[00:06:17.000 --> 00:06:21.000]  馬可這個作者是沒有評論過門徒的反應
[00:06:21.000 --> 00:06:23.000]  但是這裡是有的
[00:06:23.000 --> 00:06:26.000]  首先說一點點就是負面的評論
[00:06:26.000 --> 00:06:29.000]  待會說說為什麼會有負面的評論
[00:06:29.000 --> 00:06:32.000]  在說這個評論之前
[00:06:32.000 --> 00:06:35.000]  其實這件事在馬可福音裡面
[00:06:35.000 --> 00:06:39.000]  他給我們的訊息是有些地方的
[00:06:39.000 --> 00:06:40.000]  有幾個不同的地方
[00:06:40.000 --> 00:06:42.000]  我想其中一個導向
[00:06:42.000 --> 00:06:44.000]  或者其中一個很重要
[00:06:44.000 --> 00:06:46.000]  他再強調的就是
[00:06:46.000 --> 00:06:49.000]  當人遇到風浪
[00:06:49.000 --> 00:06:52.000]  或者當人面對生命裡面
[00:06:52.000 --> 00:06:54.000]  他沒辦法控制的時候
[00:06:54.000 --> 00:06:56.000]  是很自然有些反應
[00:06:56.000 --> 00:06:58.000]  是很自然會害怕
[00:06:58.000 --> 00:07:01.000]  或者很自然不知道怎樣控制
[00:07:01.000 --> 00:07:03.000]  因為如果這兩個故事裡面
[00:07:03.000 --> 00:07:06.000]  其實他第一個出現的元素都是風浪
[00:07:06.000 --> 00:07:08.000]  都是門徒去面對一些
[00:07:08.000 --> 00:07:10.000]  他好像很熟悉
[00:07:10.000 --> 00:07:13.000]  但是他沒辦法控制的東西
[00:07:13.000 --> 00:07:16.000]  剛才說過門徒是漁夫
[00:07:16.000 --> 00:07:18.000]  他們對海的理解
[00:07:18.000 --> 00:07:21.000]  應該比耶穌豐富一點
[00:07:21.000 --> 00:07:23.000]  因為耶穌也是醫病
[00:07:23.000 --> 00:07:25.000]  在這個階段
[00:07:25.000 --> 00:07:28.000]  馬可福音還沒有很明確說
[00:07:28.000 --> 00:07:30.000]  耶穌是神的兒子
[00:07:30.000 --> 00:07:33.000]  這個階段的耶穌只是醫病
[00:07:33.000 --> 00:07:34.000]  說鬼
[00:07:34.000 --> 00:07:38.000]  還有站在那裡說一些教導
[00:07:38.000 --> 00:07:40.000]  所以對門徒來說
[00:07:40.000 --> 00:07:42.000]  他們理解的耶穌
[00:07:42.000 --> 00:07:46.000]  應該不是一個會開船的耶穌
[00:07:46.000 --> 00:07:49.000]  所以對於風浪這個問題
[00:07:49.000 --> 00:07:52.000]  在風浪遇上的時候
[00:07:52.000 --> 00:07:54.000]  門徒應該是有更多經驗
[00:07:54.000 --> 00:07:56.000]  應該是比耶穌有更多經驗
[00:07:56.000 --> 00:07:59.000]  但是兩個故事裡面都說
[00:07:59.000 --> 00:08:02.000]  就算面對風浪
[00:08:02.000 --> 00:08:04.000]  面對一些很熟悉的東西也好
[00:08:04.000 --> 00:08:07.000]  原來他有些東西是對抗不了
[00:08:07.000 --> 00:08:09.000]  或者是他控制不了的東西
[00:08:09.000 --> 00:08:11.000]  令到門徒本身
[00:08:11.000 --> 00:08:16.000]  他只能用他的經驗在掙扎
[00:08:16.000 --> 00:08:20.000]  在這裡比起之前說的故事
[00:08:20.000 --> 00:08:22.000]  更加有一個地方強調了
[00:08:22.000 --> 00:08:26.000]  就是說門徒因為風浪是逆風的緣故
[00:08:26.000 --> 00:08:30.000]  就划船划得很吃力
[00:08:30.000 --> 00:08:32.000]  我沒有玩水上運動
[00:08:32.000 --> 00:08:35.000]  我不知道在座有沒有人玩過水上運動
[00:08:35.000 --> 00:08:40.000]  水上運動特別是逆風的時候
[00:08:40.000 --> 00:08:42.000]  我聽過一些朋友說
[00:08:42.000 --> 00:08:45.000]  他們喜歡玩風帆
[00:08:45.000 --> 00:08:47.000]  逆風的時候要很用力
[00:08:47.000 --> 00:08:51.000]  要有技巧去嘗試對抗
[00:08:51.000 --> 00:08:54.000]  但你也知道開船有時候是控制不了的
[00:08:54.000 --> 00:08:57.000]  我記得在前幾天
[00:08:57.000 --> 00:09:00.000]  我們教會有一個洗禮和入會禮
[00:09:00.000 --> 00:09:03.000]  裡面有一個船長分享見證
[00:09:03.000 --> 00:09:05.000]  船長去洗禮接受
[00:09:05.000 --> 00:09:08.000]  船長自己說
[00:09:08.000 --> 00:09:11.000]  雖然有些人都以為船長能控制船
[00:09:11.000 --> 00:09:16.000]  但他說船長通常是船失控或出了事的時候
[00:09:16.000 --> 00:09:18.000]  他才可以嘗試去控制
[00:09:18.000 --> 00:09:22.000]  他直接說船長對風浪是沒有控制能力的
[00:09:22.000 --> 00:09:24.000]  風浪怎樣出現
[00:09:24.000 --> 00:09:26.000]  風浪怎樣影響船
[00:09:26.000 --> 00:09:28.000]  就算船長多有經驗
[00:09:28.000 --> 00:09:30.000]  他都控制不了
[00:09:30.000 --> 00:09:33.000]  所以在經文裡說
[00:09:33.000 --> 00:09:35.000]  這班門徒就算很有經驗
[00:09:35.000 --> 00:09:37.000]  他們因為逆風
[00:09:37.000 --> 00:09:41.000]  都可以很吃力去撐船
[00:09:41.000 --> 00:09:43.000]  這個位置是沒有耶穌出現的
[00:09:43.000 --> 00:09:47.000]  所以似乎沒有耶穌出現的時候
[00:09:47.000 --> 00:09:50.000]  門徒的能力就只是用自己的經驗
[00:09:50.000 --> 00:09:52.000]  只是用自己的能力
[00:09:52.000 --> 00:09:54.000]  風浪他們很熟悉
[00:09:54.000 --> 00:09:56.000]  他們可能捕捉了這麼多年魚
[00:09:56.000 --> 00:09:58.000]  出了這麼多年海
[00:09:58.000 --> 00:10:00.000]  對風浪是很熟悉
[00:10:00.000 --> 00:10:02.000]  但再熟悉的東西也好
[00:10:02.000 --> 00:10:05.000]  當它是一個有很多你控制不了
[00:10:05.000 --> 00:10:07.000]  一些叫不可抗力
[00:10:07.000 --> 00:10:09.000]  你不能難以去對抗
[00:10:09.000 --> 00:10:11.000]  難以去改變力量的時候
[00:10:11.000 --> 00:10:17.000]  人只能去嘗試用自己的方法去對抗
[00:10:17.000 --> 00:10:20.000]  所以撐船撐得很吃力
[00:10:20.000 --> 00:10:22.000]  這就是耶穌看到的東西
[00:10:22.000 --> 00:10:25.000]  其實當年今天我們不撐船
[00:10:25.000 --> 00:10:28.000]  我估計在座就算你去玩蛙艇
[00:10:28.000 --> 00:10:29.000]  你也是玩的
[00:10:29.000 --> 00:10:31.000]  你應該不是捕魚為生
[00:10:31.000 --> 00:10:33.000]  還是有人在這裡是捕魚為生
[00:10:33.000 --> 00:10:35.000]  我們應該沒有
[00:10:35.000 --> 00:10:38.000]  如果去到一些南區
[00:10:38.000 --> 00:10:39.000]  一些地方
[00:10:39.000 --> 00:10:42.000]  真的有些人還是以捕魚為生
[00:10:42.000 --> 00:10:44.000]  今天我們沒有捕魚的經驗
[00:10:44.000 --> 00:10:47.000]  但我估計我們也有些面對風浪的經驗
[00:10:47.000 --> 00:10:50.000]  我說的風浪不是昨天下大雨的風浪
[00:10:50.000 --> 00:10:52.000]  而是我們的生活裡面
[00:10:52.000 --> 00:10:55.000]  也有類似你很熟悉
[00:10:55.000 --> 00:10:58.000]  但你又不知道怎樣去面對的東西
[00:10:58.000 --> 00:11:00.000]  例如什麼呢
[00:11:00.000 --> 00:11:02.000]  有些人知道我喜歡說這件事
[00:11:02.000 --> 00:11:03.000]  但又不是我喜歡說的
[00:11:03.000 --> 00:11:05.000]  因為我經常聽別人分享
[00:11:05.000 --> 00:11:06.000]  在這裡聽別人分享
[00:11:06.000 --> 00:11:08.000]  我經常聽別人分享這類事
[00:11:08.000 --> 00:11:09.000]  在這裡
[00:11:09.000 --> 00:11:11.000]  不是我喜歡說
[00:11:11.000 --> 00:11:13.000]  而是我經常聽別人分享這類事
[00:11:13.000 --> 00:11:19.000]  大家對讀書考試是很緊張的
[00:11:19.000 --> 00:11:21.000]  但也不只是這裡
[00:11:21.000 --> 00:11:24.000]  因為我估計我們這個年紀
[00:11:24.000 --> 00:11:29.000]  最環繞生活的都是讀書和考試
[00:11:29.000 --> 00:11:30.000]  考試你也很熟悉
[00:11:30.000 --> 00:11:32.000]  有人說自己不懂考試嗎
[00:11:32.000 --> 00:11:35.000]  有人說自己不懂考試嗎
[00:11:35.000 --> 00:11:37.000]  有啊
[00:11:37.000 --> 00:11:39.000]  有手啊
[00:11:39.000 --> 00:11:43.000]  這個不懂得看你怎樣定義
[00:11:43.000 --> 00:11:46.000]  我們也會知道怎樣考試
[00:11:46.000 --> 00:11:49.000]  我們也會知道考試的流程是怎樣
[00:11:49.000 --> 00:11:51.000]  但我們坐到入場
[00:11:51.000 --> 00:11:53.000]  你又知道有些東西是控制不了的
[00:11:53.000 --> 00:11:56.000]  我想特別考公開試的朋友們
[00:11:56.000 --> 00:11:57.000]  或者準備要考
[00:11:57.000 --> 00:11:59.000]  不同種類的公開試
[00:11:59.000 --> 00:12:02.000]  的朋友們會更有體會
[00:12:02.000 --> 00:12:05.000]  因為你會知道怎樣準備
[00:12:05.000 --> 00:12:07.000]  但你準備多少也好
[00:12:07.000 --> 00:12:09.000]  你到場
[00:12:09.000 --> 00:12:11.000]  那份試卷出了什麼題目
[00:12:11.000 --> 00:12:13.000]  你隔離的人做得怎樣
[00:12:13.000 --> 00:12:17.000]  你那個場會不會突然出事
[00:12:17.000 --> 00:12:21.000]  例如考香港的DSE
[00:12:21.000 --> 00:12:22.000]  例如考聆聽
[00:12:22.000 --> 00:12:27.000]  如果你剛好收音機壞了怎麼辦
[00:12:27.000 --> 00:12:29.000]  我真的試過
[00:12:29.000 --> 00:12:31.000]  當時我不是考DSE
[00:12:31.000 --> 00:12:33.000]  但當時考中文的聆聽
[00:12:33.000 --> 00:12:36.000]  真的有一段時間我聽不到
[00:12:36.000 --> 00:12:37.000]  完全沒有了
[00:12:37.000 --> 00:12:38.000]  不知為何那段時間沒有了
[00:12:38.000 --> 00:12:40.000]  我記得當時是要在試卷中亂寫東西出來
[00:12:40.000 --> 00:12:43.000]  因為那段時間聽不到
[00:12:43.000 --> 00:12:45.000]  我猜最後我寫對了
[00:12:45.000 --> 00:12:47.000]  從成績推斷我寫對了
[00:12:47.000 --> 00:12:49.000]  即是作的東西作對了
[00:12:49.000 --> 00:12:51.000]  但人不是那麼幸運
[00:12:51.000 --> 00:12:54.000]  有時候你聽不到
[00:12:54.000 --> 00:12:56.000]  你控制不了
[00:12:56.000 --> 00:12:57.000]  你很熟悉的
[00:12:57.000 --> 00:13:00.000]  考試是我們很熟悉
[00:13:00.000 --> 00:13:02.000]  但又有些陌生的
[00:13:02.000 --> 00:13:04.000]  那些陌生是在於我控制不了
[00:13:04.000 --> 00:13:09.000]  你沒有辦法去掌握題目怎樣出現
[00:13:09.000 --> 00:13:11.000]  甚至連自己那天是否生病
[00:13:11.000 --> 00:13:12.000]  你也控制不了
[00:13:12.000 --> 00:13:14.000]  突然發燒
[00:13:14.000 --> 00:13:17.000]  這三年通常人們最怕是考試才中COVID
[00:13:17.000 --> 00:13:21.000]  特別是中COVID就考不到公開試
[00:13:21.000 --> 00:13:24.000]  但真的有些情況
[00:13:24.000 --> 00:13:29.000]  所以考試其實是很明顯的風浪
[00:13:29.000 --> 00:13:31.000]  因為我們很熟悉
[00:13:31.000 --> 00:13:33.000]  我們好像很熟悉它是甚麼
[00:13:33.000 --> 00:13:35.000]  但你又要每次面對它
[00:13:35.000 --> 00:13:38.000]  你每次都要用自己的力去面對
[00:13:38.000 --> 00:13:41.000]  有時可以 有時又不太可以
[00:13:41.000 --> 00:13:43.000]  就好像門徒一樣
[00:13:43.000 --> 00:13:46.000]  有時會很吃力去撐船
[00:13:46.000 --> 00:13:48.000]  有時不要說考試
[00:13:48.000 --> 00:13:50.000]  每次說讀書就很悶
[00:13:50.000 --> 00:13:52.000]  我們在座都有些大兄姐們
[00:13:52.000 --> 00:13:54.000]  他們有參加一些運動比賽
[00:13:54.000 --> 00:13:58.000]  運動比賽其實也是某種形式的風浪
[00:13:58.000 --> 00:14:00.000]  有些東西是你控制不了的
[00:14:00.000 --> 00:14:04.000]  例如對方或自己隊友的表現是怎樣
[00:14:04.000 --> 00:14:06.000]  會否突然受傷
[00:14:06.000 --> 00:14:09.000]  嚴格來說運動受傷是很容易的
[00:14:09.000 --> 00:14:12.000]  這些東西是會影響賽果的
[00:14:12.000 --> 00:14:15.000]  我們做的就是很努力去練習
[00:14:15.000 --> 00:14:18.000]  嘗試更多的練習
[00:14:18.000 --> 00:14:20.000]  讓我們嘗試預備得更好
[00:14:20.000 --> 00:14:22.000]  又或者音樂比賽也是
[00:14:22.000 --> 00:14:24.000]  可能我們練習同一首歌
[00:14:24.000 --> 00:14:25.000]  我們不斷去練習
[00:14:25.000 --> 00:14:27.000]  希望那天會好
[00:14:27.000 --> 00:14:32.000]  但無論你預備了一千個方法也好
[00:14:32.000 --> 00:14:35.000]  通常都有第一千零一種意外
[00:14:35.000 --> 00:14:38.000]  通常有些東西是你預計不到的
[00:14:38.000 --> 00:14:40.000]  是你對抗不了的
[00:14:40.000 --> 00:14:44.000]  所以當我提到風浪和門徒的時候
[00:14:44.000 --> 00:14:46.000]  其實風浪的意義
[00:14:46.000 --> 00:14:48.000]  特別對一班漁夫來說就是
[00:14:48.000 --> 00:14:50.000]  風浪是一件很熟悉的事
[00:14:50.000 --> 00:14:53.000]  但又是人無法完全對抗的事
[00:14:53.000 --> 00:14:58.000]  而這個時間當耶穌在水面上走進他們
[00:14:58.000 --> 00:15:00.000]  即是在水面上走進他們的時候
[00:15:00.000 --> 00:15:04.000]  其實耶穌的出現
[00:15:04.000 --> 00:15:09.000]  就代表原來耶穌是不會被風浪所阻擋
[00:15:09.000 --> 00:15:11.000]  或者對門徒來說
[00:15:11.000 --> 00:15:14.000]  原來風浪的威力可以很大
[00:15:14.000 --> 00:15:15.000]  是很大的
[00:15:15.000 --> 00:15:17.000]  或者他們都深知這件事很厲害
[00:15:17.000 --> 00:15:19.000]  原來耶穌是比風浪還要厲害
[00:15:19.000 --> 00:15:24.000]  因為耶穌是完全無視了這塊障礙
[00:15:24.000 --> 00:15:28.000]  當然這是第一個很明顯的對比
[00:15:28.000 --> 00:15:30.000]  在兩次平靜的風浪中
[00:15:30.000 --> 00:15:33.000]  都是一個我們人無法控制
[00:15:33.000 --> 00:15:35.000]  一些預計不到
[00:15:35.000 --> 00:15:38.000]  你很熟悉又很陌生的物體
[00:15:38.000 --> 00:15:40.000]  但原來耶穌是比他更厲害
[00:15:40.000 --> 00:15:43.000]  這是一個很明顯的對比
[00:15:43.000 --> 00:15:46.000]  但如果我只是不斷說這個對比
[00:15:46.000 --> 00:15:48.000]  不斷說耶穌有多厲害
[00:15:48.000 --> 00:15:50.000]  其實跟我們沒有什麼關係
[00:15:50.000 --> 00:15:52.000]  因為就這樣說
[00:15:52.000 --> 00:15:55.000]  耶穌比風浪還厲害又如何呢?
[00:15:55.000 --> 00:15:57.000]  其實耶穌比風浪還厲害
[00:15:57.000 --> 00:15:58.000]  跟我們的關係就是
[00:15:58.000 --> 00:16:00.000]  在於我們如何去回應
[00:16:00.000 --> 00:16:03.000]  我們如何去認識耶穌
[00:16:03.000 --> 00:16:06.000]  或者當我們面對生命這些
[00:16:06.000 --> 00:16:08.000]  我會稱之為不可抗力
[00:16:08.000 --> 00:16:11.000]  一些我們不知道如何控制
[00:16:11.000 --> 00:16:13.000]  或者無法控制的時候
[00:16:13.000 --> 00:16:18.000]  我們選擇相信這些東西是很厲害
[00:16:18.000 --> 00:16:22.000]  還是選擇相信耶穌原來更有能力
[00:16:22.000 --> 00:16:26.000]  這個選擇才會影響我們的生命
[00:16:26.000 --> 00:16:30.000]  所以在這裡門徒是一個反面例子
[00:16:30.000 --> 00:16:33.000]  為什麼門徒是一個反面例子呢?
[00:16:33.000 --> 00:16:36.000]  其實在經文的描述裡
[00:16:36.000 --> 00:16:40.000]  他提到這班門徒很害怕
[00:16:40.000 --> 00:16:41.000]  很慌張
[00:16:41.000 --> 00:16:43.000]  在說他之前
[00:16:43.000 --> 00:16:48.000]  我們稍後會說這個回應不是好的回應
[00:16:48.000 --> 00:16:49.000]  不要用對還是錯
[00:16:49.000 --> 00:16:51.000]  但這是不好的回應
[00:16:51.000 --> 00:16:52.000]  但在說不好之前
[00:16:52.000 --> 00:16:54.000]  也有一些情有可原
[00:16:54.000 --> 00:16:57.000]  因為你剛才說過
[00:16:57.000 --> 00:16:58.000]  如果你看鬼片
[00:16:58.000 --> 00:17:01.000]  半夜看到一隻鬼就會嚇到
[00:17:01.000 --> 00:17:02.000]  就像鬼一樣
[00:17:02.000 --> 00:17:04.000]  但如果從另一個角度來說
[00:17:04.000 --> 00:17:07.000]  就算他們覺得那是耶穌也好
[00:17:07.000 --> 00:17:08.000]  其實也會嚇到
[00:17:08.000 --> 00:17:10.000]  舉個例子
[00:17:10.000 --> 00:17:15.000]  假設今天我們一起去遊船河
[00:17:15.000 --> 00:17:18.000]  去開派對
[00:17:18.000 --> 00:17:20.000]  然後巴塞加分和我們一起去
[00:17:20.000 --> 00:17:21.000]  這樣才算
[00:17:21.000 --> 00:17:22.000]  舉個例子
[00:17:22.000 --> 00:17:24.000]  下面純屬舉例
[00:17:24.000 --> 00:17:26.000]  到了中途巴塞加分就說
[00:17:26.000 --> 00:17:28.000]  先去海裡游水
[00:17:28.000 --> 00:17:29.000]  游完之後
[00:17:29.000 --> 00:17:33.000]  他就在水上走
[00:17:33.000 --> 00:17:35.000]  如果那個是巴塞加分
[00:17:35.000 --> 00:17:36.000]  我和你這樣說
[00:17:36.000 --> 00:17:39.000]  你的反應可能一想就覺得好笑
[00:17:39.000 --> 00:17:41.000]  但可能你真的見到
[00:17:41.000 --> 00:17:42.000]  你去想像那一刻
[00:17:42.000 --> 00:17:43.000]  你會想
[00:17:43.000 --> 00:17:45.000]  巴塞加分我平時認識他
[00:17:45.000 --> 00:17:47.000]  我都是和他聊天
[00:17:47.000 --> 00:17:48.000]  我見他祈禱
[00:17:48.000 --> 00:17:49.000]  見他講道德
[00:17:49.000 --> 00:17:50.000]  或者吃飯聊天
