
[00:00:00.000 --> 00:00:03.200]  自從我不可以再穿高跟鞋之後
[00:03:45.520 --> 00:03:48.920]  求主親自對我們說話
[00:03:48.920 --> 00:03:52.000]  拿開我們心靈各樣的思慮煩憂
[00:03:52.000 --> 00:03:53.600]  開通我們的耳朵
[00:03:53.600 --> 00:03:55.760]  打開我們屬靈的眼睛
[00:03:55.760 --> 00:03:59.920]  讓我們見到上帝慈愛的心腸
[00:03:59.920 --> 00:04:02.840]  就叫我們能夠知所回應
[00:04:02.840 --> 00:04:07.000]  並且活出得利起血的人生
[00:04:07.000 --> 00:04:08.360]  我們這樣同心祈禱
[00:04:08.360 --> 00:04:09.560]  奉主名求
[00:04:09.560 --> 00:04:11.560]  阿們
[00:04:11.560 --> 00:04:14.600]  我們先溫一溫
[00:04:14.600 --> 00:04:20.600]  在早前我們看過七號的狀況
[00:04:20.600 --> 00:04:23.200]  在啟示錄八章
[00:04:23.200 --> 00:04:26.400]  高揚在揭開第七印的時候
[00:04:26.400 --> 00:04:29.840]  天上有半小時的寂靜
[00:04:29.840 --> 00:04:33.880]  有七位的天使就被賜七號
[00:04:33.880 --> 00:04:38.560]  可能我們中國人對於吹號印象不算深
[00:04:38.560 --> 00:04:40.400]  但如果我們有看舊約
[00:04:40.400 --> 00:04:43.560]  和知道以色列人的歷史
[00:04:43.560 --> 00:04:48.440]  就發覺當他們的民族遇到一些
[00:04:48.440 --> 00:04:51.240]  很重要、特別的事件的時候
[00:04:51.240 --> 00:04:53.960]  他們就會用吹號的方式
[00:04:53.960 --> 00:04:56.480]  來提醒眾人
[00:04:56.480 --> 00:05:02.600]  例如打仗、招集民眾、慶祝勝利
[00:05:02.600 --> 00:05:03.880]  歡迎君王
[00:05:03.880 --> 00:05:06.240]  甚至在主在來的時候
[00:05:06.240 --> 00:05:08.440]  神的號都會吹響
[00:05:08.440 --> 00:05:12.600]  猶太信仰的傳統更加把吹號
[00:05:12.600 --> 00:05:18.720]  包括審判、呼召迴轉、救贖、拯救
[00:05:18.720 --> 00:05:21.480]  宣告終末新時代的來臨
[00:05:21.480 --> 00:05:24.840]  和神自己的彰顯
[00:05:24.840 --> 00:05:29.760]  所以在啟示錄七號吹響的時候
[00:05:29.760 --> 00:05:32.040]  其實就是提醒我們
[00:05:32.040 --> 00:05:36.360]  要留意和知道上帝的心意
[00:05:36.360 --> 00:05:40.320]  七號是表達上帝的審判
[00:05:40.320 --> 00:05:45.240]  甚至是特別審判地上不信的人
[00:05:45.240 --> 00:05:48.880]  溫雅已經看了頭四號
[00:05:48.880 --> 00:05:53.880]  是記載啟示錄八章六到十二節
[00:05:53.880 --> 00:05:55.840]  第一號吹響的時候
[00:05:55.840 --> 00:06:00.160]  有薄和火加上血
[00:06:00.160 --> 00:06:07.560]  在地上燒了地、樹和所有的青草
[00:06:07.560 --> 00:06:09.840]  到第二號吹響
[00:06:09.840 --> 00:06:14.800]  就有好像火燒的大山掉到海上
[00:06:14.800 --> 00:06:17.760]  整個海有三分一變成血
[00:06:17.760 --> 00:06:21.800]  水裏的生物有三分一死亡
[00:06:21.800 --> 00:06:26.120]  亦都有三分一的船被毀滅
[00:06:26.120 --> 00:06:28.440]  到第三號吹響的時候
[00:06:28.440 --> 00:06:31.720]  就有大星好像火那樣下墜
[00:06:31.720 --> 00:06:35.320]  令到所有的水源有三分一變苦
[00:06:35.320 --> 00:06:38.400]  很多的人因此死亡
[00:06:38.400 --> 00:06:40.400]  到第四號吹響
[00:06:40.400 --> 00:06:43.520]  日月星有三分之一被擊打
[00:06:43.520 --> 00:06:45.080]  變成黑暗
[00:06:45.080 --> 00:06:50.000]  整個白晝亦都有三分一變暗
[00:06:50.000 --> 00:06:54.600]  幾個號吹響的時候所出現的狀況
[00:06:54.600 --> 00:06:59.920]  其實都和《出埃及神所落》的十災
[00:06:59.920 --> 00:07:04.880]  其中的薄災、血災和黑暗之災很相似
[00:07:04.880 --> 00:07:12.480]  在約翰寫到頭四號的時候
[00:07:12.480 --> 00:07:14.880]  他用了六節經文
[00:07:14.880 --> 00:07:20.000]  將當時會出現的自然界的變化
[00:07:20.000 --> 00:07:24.560]  神的審判很清楚地擠在我們面前
[00:07:24.560 --> 00:07:28.520]  到九章一到二十一節
[00:07:28.520 --> 00:07:31.800]  神就用更長的篇幅
[00:07:31.800 --> 00:07:37.040]  將第五號和第六號描述出來
[00:07:37.040 --> 00:07:39.600]  所以如果篇幅的長短
[00:07:39.600 --> 00:07:43.160]  是和災禍的嚴重性有關的話
[00:07:43.160 --> 00:07:45.840]  就是說現在到第五號
[00:07:45.840 --> 00:07:47.520]  長遠的六號
[00:07:47.520 --> 00:07:52.200]  他們的狀況應該是更加嚴峻
[00:07:52.200 --> 00:07:56.360]  今天我們會先看第五號
[00:07:56.360 --> 00:08:04.600]  在八章最後一節第十三節的時候
[00:08:04.600 --> 00:08:10.520]  當約翰已經說了四號吹響會是什麼狀況之後
[00:08:10.520 --> 00:08:15.640]  約翰看到和聽到一個天上的異象
[00:08:15.640 --> 00:08:17.080]  我們讀一下這一節吧
[00:08:17.080 --> 00:08:18.600]  一二三
[00:08:18.600 --> 00:08:24.080]  我觀看聽見一隻在空中飛的鷹大聲說
[00:08:24.080 --> 00:08:26.680]  和災 和災 和災
[00:08:26.680 --> 00:08:28.440]  地上的居民啊
[00:08:28.440 --> 00:08:34.160]  其餘的三位天使快要吹號了
[00:08:34.160 --> 00:08:36.000]  很特別的一個異象
[00:08:36.000 --> 00:08:43.400]  約翰看到有隻大鷹在空中大聲說話
[00:08:43.400 --> 00:08:49.600]  用了三個和災來向地上的居民呼籲
[00:08:49.600 --> 00:08:57.000]  然後帶出了未完成的五號、六號、七號的形容
[00:08:57.000 --> 00:09:01.880]  他說到還有其餘三位的天使快要吹號了
[00:09:01.880 --> 00:09:08.840]  而這些吹號是讓你知道是和災、和災、和災
[00:09:08.840 --> 00:09:15.360]  我們來看看第九章的大綱是怎麼樣的
[00:09:15.360 --> 00:09:19.880]  頭十二節是說到第五號被吹響
[00:09:19.880 --> 00:09:23.920]  蝗蟲由無底坑擴散到全地
[00:09:23.920 --> 00:09:29.280]  要折磨那些抬頭上高沒有永生神印記的人
[00:09:29.280 --> 00:09:33.320]  使人想死都死不了
[00:09:33.320 --> 00:09:35.040]  一個這樣的災禍
[00:09:35.040 --> 00:09:39.520]  然後十三到十九節就是第六號的吹響
[00:09:39.520 --> 00:09:46.360]  就有二萬萬的馬兵會騎著套火的戰馬
[00:09:46.360 --> 00:09:52.640]  掃遍全地 然後要殺死地上三分一的居民
[00:09:52.640 --> 00:09:55.840]  兩個號所出來的蝗蟲和戰馬
[00:09:55.840 --> 00:10:01.000]  其實都是來自邪惡的勢力 是非常可怕
[00:10:01.000 --> 00:10:05.640]  但是到了第九章的結尾二十到二十一節
[00:10:05.640 --> 00:10:09.320]  它將狀況告訴我們
[00:10:09.320 --> 00:10:16.160]  倖存者繼續崇拜鬼魔、拜偶像、行邪術
[00:10:16.160 --> 00:10:19.880]  兇殺、姦淫和偷竊
[00:10:19.880 --> 00:10:25.320]  這個就是第九章約翰告訴我們的一個鋪排
[00:10:25.320 --> 00:10:29.280]  我們詳細看一下頭十二節的經文
[00:10:29.280 --> 00:10:32.280]  第五號的出現
[00:10:32.280 --> 00:10:34.200]  第一、第二節我們先讀一下
[00:10:34.200 --> 00:10:35.640]  一二三
[00:10:35.640 --> 00:10:37.880]  第五位天使吹號
[00:10:37.880 --> 00:10:42.320]  我就看見一個星從天落到地上
[00:10:42.320 --> 00:10:45.640]  有無底坑的弱士刺及他
[00:10:45.640 --> 00:10:51.320]  他開了無底坑便有煙從坑裡往上冒
[00:10:51.320 --> 00:10:53.680]  好像大火爐的煙
[00:10:53.680 --> 00:10:59.240]  日頭和天空都因這煙昏暗了
[00:10:59.240 --> 00:11:03.440]  聖經說到當第五位天使吹號的時候
[00:11:03.440 --> 00:11:07.440]  就有一個星從天落到地上
[00:11:07.440 --> 00:11:14.160]  聖經裡有很多都有描述過有星從天跌下來
[00:11:14.160 --> 00:11:18.560]  形容這個可能是墮落的天使
[00:11:18.560 --> 00:11:23.200]  甚至是撒旦自己
[00:11:23.200 --> 00:11:25.680]  有無底坑的弱士刺給他
[00:11:25.680 --> 00:11:29.840]  即是說這個從天落到地上的靈體
[00:11:29.840 --> 00:11:34.560]  是被賦予一個權柄
[00:11:34.560 --> 00:11:37.560]  就是他可以打開無底坑
[00:11:37.560 --> 00:11:39.800]  他擁有他的鎖匙
[00:11:39.800 --> 00:11:42.040]  不是他有這樣的能力
[00:11:42.040 --> 00:11:46.160]  而是他被賦予、賜予這個鎖匙
[00:11:46.160 --> 00:11:48.040]  可以打開無底坑
[00:11:48.040 --> 00:11:51.520]  無底坑按我們在聖經裡的認識
[00:11:51.520 --> 00:11:54.920]  它是一個被封閉的深淵
[00:11:54.920 --> 00:12:00.120]  在裡面是有受限制的邪靈的一個世界
[00:12:00.120 --> 00:12:04.520]  當這個無底坑打開的時候
[00:12:04.520 --> 00:12:08.440]  就有煙從坑裡面冒出來
[00:12:08.440 --> 00:12:10.320]  好像大火爐的煙
[00:12:10.320 --> 00:12:12.440]  我猜我們也有燒過一些東西
[00:12:12.440 --> 00:12:15.920]  大火爐的煙就是黑煙
[00:12:15.920 --> 00:12:19.400]  於是這個黑煙出來的時候
[00:12:19.400 --> 00:12:26.360]  就大到將白天和整個天空都變成昏暗
[00:12:26.360 --> 00:12:30.400]  黑暗令到整個災難更加嚴峻
[00:12:30.400 --> 00:12:31.240]  是為什麼呢?
[00:12:31.240 --> 00:12:34.640]  因為當整個世界變黑的時候
[00:12:34.640 --> 00:12:36.640]  人心都會被遮蓋
[00:12:36.640 --> 00:12:39.480]  甚至你是看不到真光
[00:12:39.480 --> 00:12:42.840]  你不知道哪裡有出路
[00:12:42.840 --> 00:12:46.400]  描述完這個無底坑的揭開之後
[00:12:46.400 --> 00:12:49.960]  就去到蝗蟲災禍的出現
[00:12:49.960 --> 00:12:51.960]  我們先讀一下這個經文
[00:12:51.960 --> 00:12:53.120]  1、2、3
[00:12:53.120 --> 00:12:56.840]  有蝗蟲從煙中出來 飛到地上
[00:12:56.840 --> 00:12:59.040]  有能力刺及它們
[00:12:59.040 --> 00:13:02.720]  就像地上蝎子的能力一樣
[00:13:02.720 --> 00:13:05.080]  並且吩咐它們說
[00:13:05.080 --> 00:13:08.880]  不可傷害地上的草和各樣青蜜
[00:13:08.880 --> 00:13:10.560]  並一切樹木
[00:13:10.560 --> 00:13:14.480]  唯獨要傷害額上沒有神印記的人
[00:13:14.480 --> 00:13:17.480]  但不許蝗蟲害死它們
[00:13:17.480 --> 00:13:20.440]  只叫它們受痛苦五個月
[00:13:20.440 --> 00:13:25.440]  這痛苦就像蝎子嚇人的痛苦一樣
[00:13:25.440 --> 00:13:27.080]  在那些日子
[00:13:27.080 --> 00:13:30.000]  人要求死 決不得死
[00:13:30.000 --> 00:13:33.480]  願意死 死卻遠避它們
[00:13:33.480 --> 00:13:37.920]  一個都能夠很容易理解的描述
[00:13:37.920 --> 00:13:40.720]  就說到當無底坑打開的時候
[00:13:40.720 --> 00:13:42.680]  除了黑煙之外
[00:13:42.680 --> 00:13:47.480]  還有一批蝗蟲從煙中出來 飛到地上
[00:13:47.480 --> 00:13:50.840]  這批蝗蟲不只是蝗蟲的能力
[00:13:50.840 --> 00:13:53.800]  是有能力刺過它們的
[00:13:53.800 --> 00:13:57.480]  它們就像蝎子的能力一樣
[00:13:57.480 --> 00:14:02.400]  它的尾巴可以傷人
[00:14:02.400 --> 00:14:04.640]  並且吩咐它們
[00:14:04.640 --> 00:14:08.000]  它不是做蝗蟲本來做的工作
[00:14:08.000 --> 00:14:11.520]  它不可以傷害地上的草
[00:14:11.520 --> 00:14:14.600]  和各樣青蜜樹木
[00:14:14.600 --> 00:14:16.680]  而是要去傷害
[00:14:16.680 --> 00:14:18.680]  是分派的工作
[00:14:18.680 --> 00:14:20.640]  它是要去傷害
[00:14:20.640 --> 00:14:24.160]  額上沒有神印記的人
[00:14:24.160 --> 00:14:27.040]  不知道大家認不認識蝗蟲
[00:14:27.040 --> 00:14:29.080]  我猜我們生活在城市
[00:14:29.080 --> 00:14:30.400]  我們其實不認識的
[00:14:30.400 --> 00:14:32.360]  不過都是從課本
[00:14:32.360 --> 00:14:36.160]  從聖經和一些短片裏面會知道
[00:14:36.160 --> 00:14:40.600]  還有聖經有描述到蝗災的時候
[00:14:40.600 --> 00:14:43.200]  當蝗蟲一出現的時候
[00:14:43.200 --> 00:14:45.600]  一定是一大批的
[00:14:45.600 --> 00:14:50.320]  它們的出現甚至可以遮到整個天都黑了
[00:14:50.320 --> 00:14:52.000]  在很短時間裏面
[00:14:52.000 --> 00:14:55.120]  它們就會撲向植物
[00:14:55.120 --> 00:14:58.440]  然後它們出現的時候
[00:14:58.440 --> 00:15:00.680]  是帶來很大的聲響
[00:15:00.680 --> 00:15:03.440]  人都知道它們出現的
[00:15:03.440 --> 00:15:06.720]  然後撲向植物上
[00:15:06.720 --> 00:15:09.120]  一會兒就飛走了
[00:15:09.120 --> 00:15:11.920]  然後就剩下一些殼
[00:15:11.920 --> 00:15:13.280]  一些枯的
[00:15:13.280 --> 00:15:15.400]  沒有綠色的
[00:15:15.400 --> 00:15:17.360]  一些死了的植物
[00:15:17.360 --> 00:15:19.640]  不過這次蝗蟲的出現
[00:15:19.640 --> 00:15:23.280]  它不是去弄死植物
[00:15:23.280 --> 00:15:25.440]  而是它被吩咐
[00:15:25.440 --> 00:15:30.400]  要傷害額上沒有神印記的人
[00:15:30.400 --> 00:15:31.720]  我們很相信
[00:15:31.720 --> 00:15:35.120]  這個行動都是得上帝的批准
[00:15:35.120 --> 00:15:37.800]  和上帝的吩咐
[00:15:37.800 --> 00:15:39.800]  上帝吩咐它們不可以
[00:15:39.800 --> 00:15:44.560]  害死這些額上沒有神印記的人
[00:15:44.560 --> 00:15:48.680]  只是要它們受痛苦五個月
[00:15:48.680 --> 00:15:53.200]  這個痛苦就好像蠍子釘人一樣
[00:15:53.200 --> 00:15:57.080]  甚至在被釘之後
[00:15:57.080 --> 00:15:59.600]  那個人是不會死的
[00:15:59.600 --> 00:16:01.800]  不過它很想死
[00:16:01.800 --> 00:16:03.520]  因為太辛苦了
[00:16:03.520 --> 00:16:07.440]  然後死卻遠避它們
[00:16:07.440 --> 00:16:10.400]  我不知道大家有沒有想死的念頭
[00:16:10.400 --> 00:16:12.320]  通常如果想死
[00:16:12.320 --> 00:16:14.440]  都應該是很淒涼的狀況
[00:16:14.440 --> 00:16:16.040]  「哎呀,我不如死掉吧」
[00:16:16.040 --> 00:16:17.720]  都是說說而已
[00:16:17.720 --> 00:16:20.680]  但是這個狀況
[00:16:20.680 --> 00:16:25.280]  就是一個求死不得的狀況
[00:16:25.280 --> 00:16:26.640]  我記得
[00:16:26.640 --> 00:16:29.400]  我不知道你有沒有在電視看到一個短片
[00:16:29.400 --> 00:16:31.400]  一個戒煙的短片
[00:16:31.400 --> 00:16:33.200]  有一個名人
[00:16:33.200 --> 00:16:35.360]  他是煙草商
[00:16:35.360 --> 00:16:38.120]  後來因為他肺癌
[00:16:38.120 --> 00:16:39.920]  然後經歷了治療
[00:16:39.920 --> 00:16:41.640]  仍然能夠存活
[00:16:41.640 --> 00:16:43.440]  他就拍了一個短片
[00:16:43.440 --> 00:16:48.600]  來提醒世人不要吸煙
[00:16:48.600 --> 00:16:49.600]  他自己說的
[00:16:49.600 --> 00:16:53.880]  他說原來他吸煙的肺都黑了
[00:16:53.880 --> 00:16:56.560]  於是就要接受治療
[00:16:56.560 --> 00:16:59.240]  過程非常之辛苦
[00:16:59.240 --> 00:17:01.800]  他說我寧願死掉
[00:17:01.800 --> 00:17:03.520]  誰知道不能死
[00:17:03.520 --> 00:17:07.040]  他說如果我知道會有這樣的後果
[00:17:07.040 --> 00:17:10.280]  我一定就不吸煙
[00:17:10.280 --> 00:17:15.480]  上帝知道人從苦楚當中
[00:17:15.480 --> 00:17:18.200]  應該能夠有悔悟的
[00:17:18.200 --> 00:17:20.240]  所以這個審判
[00:17:20.240 --> 00:17:24.160]  其實是要那些搏逆未信的人
[00:17:24.160 --> 00:17:26.400]  能夠知錯回轉
[00:17:26.400 --> 00:17:30.640]  所以神沒有奪走他們的性命
[00:17:30.640 --> 00:17:34.080]  而是要他們悔改
[00:17:34.080 --> 00:17:36.080]  裏面都是包含著
[00:17:36.080 --> 00:17:40.160]  上帝自己的憐憫和心意
[00:17:40.160 --> 00:17:45.280]  接著的經節就描述到
[00:17:45.280 --> 00:17:47.760]  這個蝗蟲的形象
[00:17:47.760 --> 00:17:49.640]  我們不如讀一下
[00:17:49.640 --> 00:17:51.320]  蝗蟲的形象
[00:17:51.320 --> 00:17:54.560]  好像預備出戰的馬一樣
[00:17:54.560 --> 00:17:58.320]  頭上戴的好像金冠面
[00:17:58.320 --> 00:18:01.280]  面臉好像男人的臉面
[00:18:01.280 --> 00:18:03.840]  頭髮像女人的頭髮
[00:18:03.840 --> 00:18:06.560]  牙齒像獅子的牙齒
[00:18:06.560 --> 00:18:09.560]  胸前有甲好像鐵甲
[00:18:09.560 --> 00:18:11.840]  他們的翅膀的聲音
[00:18:11.840 --> 00:18:16.360]  好像許多車馬奔跑上陣的聲音
[00:18:16.360 --> 00:18:18.560]  有尾巴像蝎子
[00:18:18.560 --> 00:18:20.360]  尾巴上帝獨勾
[00:18:20.360 --> 00:18:22.600]  能傷人五個月
[00:18:22.600 --> 00:18:26.960]  後面有一張圖
[00:18:26.960 --> 00:18:30.440]  這張圖是關於蝗蟲的形象的
[00:18:30.440 --> 00:18:32.440]  我們先看一張圖片
[00:18:32.440 --> 00:18:34.440]  我們先看一張圖片
[00:18:34.440 --> 00:18:36.440]  我們先看一張圖片
[00:18:36.440 --> 00:18:38.440]  我們先看一張圖片
[00:18:38.440 --> 00:18:40.440]  我們先看一張圖片
[00:18:40.440 --> 00:18:42.440]  我們先看一張圖片
[00:18:42.440 --> 00:18:44.440]  我們先看一張圖片
[00:18:44.440 --> 00:18:46.440]  我們先看一張圖片
[00:18:46.440 --> 00:18:48.440]  我們先看一張圖片
[00:18:48.440 --> 00:18:50.440]  我們先看一張圖片
[00:18:50.440 --> 00:18:52.440]  我們先看一張圖片
[00:18:52.440 --> 00:18:54.440]  我們先看一張圖片
[00:18:54.440 --> 00:18:56.440]  我們先看一張圖片
[00:18:56.440 --> 00:18:58.440]  我們先看一張圖片
[00:18:58.440 --> 00:19:00.440]  我們先看一張圖片
[00:19:00.440 --> 00:19:02.440]  我們先看一張圖片
[00:19:02.440 --> 00:19:04.440]  我們先看一張圖片
[00:19:04.440 --> 00:19:06.440]  我們先看一張圖片
[00:19:06.440 --> 00:19:08.440]  我們先看一張圖片
[00:19:08.440 --> 00:19:10.440]  我們先看一張圖片
[00:19:10.440 --> 00:19:12.440]  我們先看一張圖片
[00:19:12.440 --> 00:19:14.440]  我們先看一張圖片
[00:19:14.440 --> 00:19:16.440]  我們先看一張圖片
[00:19:16.440 --> 00:19:18.440]  我們先看一張圖片
[00:19:18.440 --> 00:19:20.440]  我們先看一張圖片
[00:19:20.440 --> 00:19:22.440]  我們先看一張圖片
[00:19:22.440 --> 00:19:24.440]  我們先看一張圖片
[00:19:24.440 --> 00:19:26.440]  我們先看一張圖片
[00:19:26.440 --> 00:19:28.440]  我們先看一張圖片
[00:19:28.440 --> 00:19:30.440]  我們先看一張圖片
[00:19:30.440 --> 00:19:32.440]  我們先看一張圖片
[00:19:32.440 --> 00:19:34.440]  我們先看一張圖片
[00:19:34.440 --> 00:19:36.440]  我們先看一張圖片
[00:19:36.440 --> 00:19:38.440]  我們先看一張圖片
[00:19:38.440 --> 00:19:40.440]  我們先看一張圖片
[00:19:40.440 --> 00:19:42.440]  我們先看一張圖片
[00:19:42.440 --> 00:19:44.440]  我們先看一張圖片
[00:19:44.440 --> 00:19:46.440]  我們先看一張圖片
[00:19:46.440 --> 00:19:48.440]  我們先看一張圖片
[00:19:48.440 --> 00:19:50.440]  我們先看一張圖片
[00:19:50.440 --> 00:19:52.440]  我們先看一張圖片
[00:19:52.440 --> 00:19:54.440]  我們先看一張圖片
[00:19:54.440 --> 00:19:56.440]  我們先看一張圖片
[00:19:56.440 --> 00:19:58.440]  我們先看一張圖片
[00:19:58.440 --> 00:20:00.440]  我們先看一張圖片
[00:20:00.440 --> 00:20:02.440]  我們先看一張圖片
[00:20:02.440 --> 00:20:04.440]  我們先看一張圖片
[00:20:04.440 --> 00:20:06.440]  我們先看一張圖片
[00:20:06.440 --> 00:20:08.440]  我們先看一張圖片
[00:20:08.440 --> 00:20:10.440]  我們先看一張圖片
[00:20:10.440 --> 00:20:12.440]  我們先看一張圖片
[00:20:12.440 --> 00:20:14.440]  我們先看一張圖片
[00:20:14.440 --> 00:20:16.440]  我們先看一張圖片
[00:20:16.440 --> 00:20:18.440]  我們先看一張圖片
[00:20:18.440 --> 00:20:20.440]  我們先看一張圖片
[00:20:20.440 --> 00:20:22.440]  我們先看一張圖片
[00:20:22.440 --> 00:20:24.440]  我們先看一張圖片
[00:20:24.440 --> 00:20:26.440]  我們先看一張圖片
[00:20:26.440 --> 00:20:28.440]  我們先看一張圖片
[00:20:28.440 --> 00:20:30.440]  我們先看一張圖片
[00:20:30.440 --> 00:20:32.440]  我們先看一張圖片
[00:20:32.440 --> 00:20:34.440]  我們先看一張圖片
[00:20:34.440 --> 00:20:36.440]  我們先看一張圖片
[00:20:36.440 --> 00:20:38.440]  我們先看一張圖片
[00:20:38.440 --> 00:20:40.440]  我們先看一張圖片
[00:20:40.440 --> 00:20:42.440]  我們先看一張圖片
[00:20:42.440 --> 00:20:44.440]  我們先看一張圖片
[00:20:44.440 --> 00:20:46.440]  我們先看一張圖片
[00:20:46.440 --> 00:20:48.440]  我們先看一張圖片
[00:20:48.440 --> 00:20:50.440]  我們先看一張圖片
[00:20:50.440 --> 00:20:52.440]  我們先看一張圖片
[00:20:52.440 --> 00:20:54.440]  我們先看一張圖片
[00:20:54.440 --> 00:20:56.440]  我們先看一張圖片
[00:20:56.440 --> 00:20:58.440]  我們先看一張圖片
[00:20:58.440 --> 00:21:00.440]  我們先看一張圖片
[00:21:00.440 --> 00:21:02.440]  我們先看一張圖片
[00:21:02.440 --> 00:21:04.440]  我們先看一張圖片
[00:21:04.440 --> 00:21:06.440]  我們先看一張圖片
[00:21:06.440 --> 00:21:08.440]  我們先看一張圖片
[00:21:08.440 --> 00:21:10.440]  我們先看一張圖片
[00:21:10.440 --> 00:21:12.440]  我們先看一張圖片
[00:21:12.440 --> 00:21:14.440]  我們先看一張圖片
[00:21:14.440 --> 00:21:16.440]  我們先看一張圖片
[00:21:16.440 --> 00:21:18.440]  我們先看一張圖片
[00:21:18.440 --> 00:21:20.440]  我們先看一張圖片
[00:21:20.440 --> 00:21:22.440]  我們先看一張圖片
[00:21:22.440 --> 00:21:24.440]  我們先看一張圖片
[00:21:24.440 --> 00:21:26.440]  我們先看一張圖片
[00:21:26.440 --> 00:21:28.440]  我們先看一張圖片
[00:21:28.440 --> 00:21:30.440]  我們先看一張圖片
[00:21:30.440 --> 00:21:32.440]  我們先看一張圖片
[00:21:32.440 --> 00:21:34.440]  我們先看一張圖片
[00:21:34.440 --> 00:21:36.440]  我們先看一張圖片
[00:21:36.440 --> 00:21:38.440]  我們先看一張圖片
[00:21:38.440 --> 00:21:40.440]  我們先看一張圖片
[00:21:40.440 --> 00:21:42.440]  我們先看一張圖片
[00:21:42.440 --> 00:21:44.440]  我們先看一張圖片
[00:21:44.440 --> 00:21:46.440]  我們先看一張圖片
[00:21:46.440 --> 00:21:48.440]  我們先看一張圖片
[00:21:48.440 --> 00:21:50.440]  我們先看一張圖片
[00:21:50.440 --> 00:21:52.440]  我們先看一張圖片
[00:21:52.440 --> 00:21:54.440]  我們先看一張圖片
[00:21:54.440 --> 00:21:56.440]  我們先看一張圖片
[00:21:56.440 --> 00:21:58.440]  我們先看一張圖片
