
[00:00:00.000 --> 00:00:05.480]  好,今天我要跟大家講的一個講題是
[00:02:39.480 --> 00:02:42.480]  很累啊,我想說,不要亂試
[00:02:42.480 --> 00:02:45.480]  但是真是的,當我們去到一些大的關頭的時候
[00:02:45.480 --> 00:02:48.480]  總會有人分享一些成功的經驗給你聽
[00:02:48.480 --> 00:02:50.480]  或者一些失敗的經驗
[00:02:50.480 --> 00:02:56.480]  繼續舉例子,回味一下我們學生的時候
[00:02:56.480 --> 00:03:01.480]  有人說,作文考試有一個擾敵策略
[00:03:01.480 --> 00:03:04.480]  你們有沒有人用過?
[00:03:04.480 --> 00:03:06.480]  作文的時候,怎樣擾敵?
[00:03:13.480 --> 00:03:17.480]  可能這個太厲害了,不需要擾敵了
[00:03:17.480 --> 00:03:20.480]  什麼叫擾敵?干擾敵人
[00:03:20.480 --> 00:03:23.480]  怎樣影響你的同場考生
[00:03:23.480 --> 00:03:28.480]  一開始,有人說按筆,這些都是搞自己的,你按筆怎麼寫?
[00:03:28.480 --> 00:03:34.480]  我那個年代就是一開始舉手,頭兩分鐘就立刻舉手說要加紙
[00:03:34.480 --> 00:03:37.480]  不知道你們有沒有給過身邊人壓力
[00:03:37.480 --> 00:03:40.480]  有一招我可以教女同學的
[00:03:40.480 --> 00:03:42.480]  因為我曾經中過招
[00:03:42.480 --> 00:03:48.480]  就是這樣,我奉勸大家如果要考公開試,這一刻開始要留長頭髮
[00:03:48.480 --> 00:03:53.480]  因為我曾經在我考高考的時候
[00:03:53.480 --> 00:03:56.480]  坐在我前面的女生一頭長髮
[00:03:56.480 --> 00:04:01.480]  她的頭髮本身就放在她的hoodie袋裡
[00:04:01.480 --> 00:04:03.480]  我不知道她緊張習慣還是什麼
[00:04:03.480 --> 00:04:06.480]  考我考試的時候竟然跟我來一招
[00:04:09.480 --> 00:04:12.480]  半張腿都是她的頭髮
[00:04:12.480 --> 00:04:14.480]  真的不能投訴,想說這件事
[00:04:14.480 --> 00:04:19.480]  終極擾敵,當然我也不是什麼善女
[00:04:19.480 --> 00:04:24.480]  我就在我的卷上塗塗改易
[00:04:24.480 --> 00:04:35.480]  寫錯答案而已,就要塗,寫錯多一點
[00:04:36.480 --> 00:04:39.480]  當然她影響了我考試,我影響了考試之後
[00:04:39.480 --> 00:04:41.480]  當然我傷一點
[00:04:41.480 --> 00:04:48.480]  這些是一些經驗之談,可以學可以不要學
[00:04:48.480 --> 00:04:51.480]  不要這麼疑惑
[00:04:51.480 --> 00:04:55.480]  你在考試的時候寫錯也是要塗塗改易
[00:04:55.480 --> 00:04:58.480]  現在不准用嗎?
[00:04:58.480 --> 00:05:00.480]  一定要cross out?這麼嚴格?
[00:05:00.480 --> 00:05:02.480]  你們沒有對這一招
[00:05:02.480 --> 00:05:04.480]  但女生可以留長頭髮
[00:05:05.480 --> 00:05:09.480]  今天我的很小的字
[00:05:09.480 --> 00:05:13.480]  我講的歷代字下
[00:05:13.480 --> 00:05:16.480]  這一卷聖經,舊約
[00:05:16.480 --> 00:05:21.480]  它就像我剛剛所講的經驗
[00:05:21.480 --> 00:05:26.480]  如果你熟悉聖經的話,你看歷代字
[00:05:26.480 --> 00:05:32.480]  它的位置是在薩姆二記和獵王記之後就是歷代字
[00:05:33.480 --> 00:05:35.480]  你會發覺很重複
[00:05:35.480 --> 00:05:38.480]  就是歷代字寫的東西和獵王記寫的東西
[00:05:38.480 --> 00:05:40.480]  為什麼這麼重複呢?
[00:05:40.480 --> 00:05:42.480]  是因為歷代字寫的時候
[00:05:42.480 --> 00:05:46.480]  其實以色列已經被人亡國了
[00:05:46.480 --> 00:05:50.480]  而是他們重建國家
[00:05:50.480 --> 00:05:53.480]  就是你已經考試失敗了一回
[00:05:53.480 --> 00:05:55.480]  現在是去再考
[00:05:55.480 --> 00:05:58.480]  他們再考再重建國家的時候
[00:05:58.480 --> 00:06:03.480]  他們檢討對上一次為什麼會失敗
[00:06:03.480 --> 00:06:06.480]  而勸勉後世的人
[00:06:06.480 --> 00:06:09.480]  不要再犯那些事
[00:06:09.480 --> 00:06:13.480]  或者你應該要強調在什麼地方
[00:06:13.480 --> 00:06:15.480]  因為他們已經失敗過一次
[00:06:15.480 --> 00:06:17.480]  那是檢討書來的,歷代字
[00:06:17.480 --> 00:06:20.480]  所以你會發覺他寫的事件
[00:06:20.480 --> 00:06:22.480]  和獵王記和薩姆二記很相似
[00:06:22.480 --> 00:06:24.480]  因為都是歷史
[00:06:24.480 --> 00:06:26.480]  但你會發覺他寫的時候
[00:06:26.480 --> 00:06:28.480]  究竟角度和重點是不一樣的
[00:06:28.480 --> 00:06:31.480]  是因為他想告訴大家
[00:06:31.480 --> 00:06:33.480]  如果再有一次發生這件事
[00:06:33.480 --> 00:06:34.480]  他們會怎樣面對
[00:06:34.480 --> 00:06:36.480]  或者他們應該看重什麼
[00:06:36.480 --> 00:06:38.480]  而歷代字
[00:06:38.480 --> 00:06:42.480]  他最關鍵的那句說話
[00:06:42.480 --> 00:06:45.480]  他和以色列的後人說的一句說話
[00:06:45.480 --> 00:06:47.480]  最關鍵的就是說
[00:06:47.480 --> 00:06:50.480]  如果你們想繼續國家興盛
[00:06:50.480 --> 00:06:54.480]  就要謙卑自己祈禱
[00:06:54.480 --> 00:06:56.480]  尋求我的面,即是上帝的面
[00:06:56.480 --> 00:06:59.480]  轉來他們的惡行
[00:06:59.480 --> 00:07:07.480]  這一句就是他們綜合了亡國歷史之後
[00:07:07.480 --> 00:07:09.480]  的一個結論
[00:07:09.480 --> 00:07:13.480]  那多特別
[00:07:13.480 --> 00:07:15.480]  亡了國的人
[00:07:15.480 --> 00:07:17.480]  為什麼會亡國
[00:07:17.480 --> 00:07:19.480]  就是因為不夠打
[00:07:19.480 --> 00:07:22.480]  所以最直接的應用應該就是
[00:07:22.480 --> 00:07:24.480]  請你招兵買馬
[00:07:24.480 --> 00:07:26.480]  加強軍事訓練
[00:07:26.480 --> 00:07:28.480]  做好外交
[00:07:28.480 --> 00:07:30.480]  但他不是
[00:07:30.480 --> 00:07:32.480]  他就說是要謙卑自己
[00:07:32.480 --> 00:07:33.480]  祈禱
[00:07:33.480 --> 00:07:35.480]  尋求我的面
[00:07:35.480 --> 00:07:37.480]  轉來他們的惡行
[00:07:37.480 --> 00:07:42.480]  因為勝敗的關鍵是在乎耶和華
[00:07:42.480 --> 00:07:45.480]  這個是他們亡國之後的結論
[00:07:47.480 --> 00:07:49.480]  所以如果我剛剛跟你說
[00:07:49.480 --> 00:07:51.480]  其實最自然的話
[00:07:51.480 --> 00:07:53.480]  考試要怎麼做
[00:07:53.480 --> 00:07:55.480]  就不是鼓勵你溫書
[00:07:55.480 --> 00:07:57.480]  不是鼓勵你耍小手段
[00:07:57.480 --> 00:07:58.480]  就是要謙卑自己
[00:07:58.480 --> 00:08:00.480]  祈禱,尋求神的面
[00:08:00.480 --> 00:08:01.480]  轉來自己的惡行
[00:08:01.480 --> 00:08:03.480]  就是大概這樣的意思
[00:08:03.480 --> 00:08:04.480]  那你就會問
[00:08:04.480 --> 00:08:06.480]  那你意思是說什麼
[00:08:06.480 --> 00:08:08.480]  為什麼會這樣
[00:08:08.480 --> 00:08:12.480]  而怎樣算是謙卑自己
[00:08:12.480 --> 00:08:13.480]  我一定要重複多幾次
[00:08:13.480 --> 00:08:14.480]  我要你們入腦
[00:08:14.480 --> 00:08:17.480]  怎樣算是謙卑自己
[00:08:17.480 --> 00:08:19.480]  禱告尋求他的面
[00:08:19.480 --> 00:08:20.480]  轉來他的惡行
[00:08:20.480 --> 00:08:23.480]  其中一個方法就是去敬拜
[00:08:23.480 --> 00:08:25.480]  說這麼多其實只是去敬拜
[00:08:25.480 --> 00:08:28.480]  就是要去敬拜
[00:08:28.480 --> 00:08:30.480]  說到敬拜
[00:08:30.480 --> 00:08:31.480]  也看著你們
[00:08:31.480 --> 00:08:33.480]  我就想起兩個片段
[00:08:33.480 --> 00:08:34.480]  第一個片段就是
[00:08:34.480 --> 00:08:36.480]  我曾經問過一個二代的信徒
[00:08:36.480 --> 00:08:38.480]  想問這裡有誰是二代信徒
[00:08:38.480 --> 00:08:40.480]  即是爸爸媽媽都是信主的
[00:08:40.480 --> 00:08:41.480]  OK
[00:08:42.480 --> 00:08:44.480]  你們自己想想
[00:08:44.480 --> 00:08:46.480]  有一天有個二代信徒
[00:08:46.480 --> 00:08:47.480]  參加我的門徒訓練
[00:08:47.480 --> 00:08:49.480]  偷偷地在我們
[00:08:49.480 --> 00:08:51.480]  只有我和他兩個人的情況下
[00:08:51.480 --> 00:08:53.480]  才去問我一個問題
[00:08:53.480 --> 00:08:56.480]  他就問我
[00:08:56.480 --> 00:08:59.480]  唐全道
[00:08:59.480 --> 00:09:02.480]  其實為什麼信徒要去敬拜
[00:09:02.480 --> 00:09:06.480]  那我就問他
[00:09:06.480 --> 00:09:08.480]  為什麼你問得這麼小聲
[00:09:08.480 --> 00:09:09.480]  他就說
[00:09:09.480 --> 00:09:11.480]  如果被人知道
[00:09:11.480 --> 00:09:13.480]  我爸爸媽媽也是牧師全道
[00:09:13.480 --> 00:09:15.480]  我又回了廿多年教會
[00:09:15.480 --> 00:09:16.480]  還問這個問題
[00:09:16.480 --> 00:09:17.480]  那不就很丟臉嗎
[00:09:17.480 --> 00:09:19.480]  那我就說
[00:09:19.480 --> 00:09:22.480]  幸好你還會問
[00:09:22.480 --> 00:09:24.480]  這個是
[00:09:24.480 --> 00:09:27.480]  第一個我的印象
[00:09:27.480 --> 00:09:28.480]  那我就問他
[00:09:28.480 --> 00:09:30.480]  但廿多年你都在教會
[00:09:30.480 --> 00:09:32.480]  那為什麼你還要回來敬拜呢
[00:09:32.480 --> 00:09:33.480]  他就說
[00:09:33.480 --> 00:09:36.480]  因為我怕我不回要下地獄
[00:09:36.480 --> 00:09:38.480]  哦
[00:09:38.480 --> 00:09:39.480]  即是怕死
[00:09:40.480 --> 00:09:42.480]  我不知道你們有多少人
[00:09:42.480 --> 00:09:44.480]  可能怕爸爸媽媽罵得我怕死
[00:09:44.480 --> 00:09:47.480]  第二個片段就是
[00:09:47.480 --> 00:09:51.480]  當時我去組織一隊初中的敬拜隊
[00:09:51.480 --> 00:09:57.480]  那我面試我的隊員的時候
[00:09:57.480 --> 00:10:01.480]  也有一些是初信主的
[00:10:01.480 --> 00:10:03.480]  也有一些是二代的
[00:10:03.480 --> 00:10:07.480]  那每一個人進敬拜隊的時候
[00:10:07.480 --> 00:10:08.480]  我都會問他同一條問題
[00:10:08.480 --> 00:10:10.480]  你來敬拜隊
[00:10:10.480 --> 00:10:12.480]  那你知不知道什麼是敬拜
[00:10:12.480 --> 00:10:14.480]  敬拜就是唱歌
[00:10:14.480 --> 00:10:16.480]  那唱卡拉OK是不是敬拜
[00:10:16.480 --> 00:10:19.480]  然後我再問
[00:10:19.480 --> 00:10:20.480]  敬拜隊的隊員
[00:10:20.480 --> 00:10:22.480]  敬拜和感恩有什麼分別
[00:10:22.480 --> 00:10:29.480]  開始他們沒想過
[00:10:29.480 --> 00:10:31.480]  敬拜隊面試原來是要問神學的
[00:10:31.480 --> 00:10:33.480]  他們以為只是試唱試音
[00:10:33.480 --> 00:10:34.480]  有這個部分
[00:10:34.480 --> 00:10:37.480]  但我都頗著重
[00:10:37.480 --> 00:10:39.480]  其實你是敬拜隊的隊員
[00:10:39.480 --> 00:10:41.480]  你知不知道什麼是敬拜
[00:10:41.480 --> 00:10:43.480]  很難回答的
[00:10:43.480 --> 00:10:45.480]  對於一個初中的人來說
[00:10:45.480 --> 00:10:48.480]  我還要問他敬拜和感恩的分別
[00:10:48.480 --> 00:10:49.480]  真的會搞死他們
[00:10:49.480 --> 00:10:54.480]  今天我就會用一段歷代誌的經文
[00:10:54.480 --> 00:10:56.480]  去和大家說一下
[00:10:56.480 --> 00:11:00.480]  其實敬拜是在表示什麼
[00:11:00.480 --> 00:11:03.480]  而今天
[00:11:03.480 --> 00:11:05.480]  以色列人的敬拜
[00:11:05.480 --> 00:11:07.480]  出現在一個很奇怪的地方
[00:11:07.480 --> 00:11:08.480]  我問你
[00:11:08.480 --> 00:11:09.480]  你猜以色列人在哪裡敬拜
[00:11:09.480 --> 00:11:13.480]  耶路撒冷
[00:11:13.480 --> 00:11:14.480]  還有呢
[00:11:14.480 --> 00:11:16.480]  在什麼場合
[00:11:16.480 --> 00:11:17.480]  什麼地點
[00:11:17.480 --> 00:11:18.480]  什麼時間敬拜
[00:11:18.480 --> 00:11:21.480]  那一定是過時過節
[00:11:21.480 --> 00:11:22.480]  在聖殿
[00:11:22.480 --> 00:11:24.480]  就好像我們回教會
[00:11:24.480 --> 00:11:27.480]  但今天他們敬拜的場地
[00:11:27.480 --> 00:11:30.480]  竟然是打仗的時候
[00:11:30.480 --> 00:11:31.480]  敬拜
[00:11:31.480 --> 00:11:33.480]  還要短短的一場仗
[00:11:33.480 --> 00:11:35.480]  他們敬拜了三次
[00:11:35.480 --> 00:11:37.480]  那我們今天就一起看看
[00:11:37.480 --> 00:11:39.480]  究竟在敬拜裡面
[00:11:39.480 --> 00:11:41.480]  在打仗裡面
[00:11:41.480 --> 00:11:43.480]  表達的敬拜
[00:11:43.480 --> 00:11:45.480]  其實是想說什麼
[00:11:45.480 --> 00:11:49.480]  在這場仗先交代一下背景
[00:11:49.480 --> 00:11:51.480]  雖然背景的經文很長
[00:11:51.480 --> 00:11:54.480]  但兩三句可以說完的就是
[00:11:54.480 --> 00:12:01.480]  有三個地方的人一起聯合攻擊約沙法王
[00:12:02.480 --> 00:12:04.480]  猶太國的王
[00:12:04.480 --> 00:12:06.480]  包括摩亞人
[00:12:06.480 --> 00:12:07.480]  阿滿人
[00:12:07.480 --> 00:12:09.480]  還有米烏利人
[00:12:09.480 --> 00:12:12.480]  聖經怎麼形容呢
[00:12:12.480 --> 00:12:13.480]  就是說
[00:12:13.480 --> 00:12:15.480]  他們三批人就是叫做
[00:12:15.480 --> 00:12:16.480]  從海那邊
[00:12:16.480 --> 00:12:19.480]  以東有大軍來攻擊你
[00:12:19.480 --> 00:12:22.480]  這個大軍
[00:12:22.480 --> 00:12:24.480]  大概就是大到以色列
[00:12:24.480 --> 00:12:27.480]  是不可能可以抵擋的
[00:12:27.480 --> 00:12:30.480]  就是這樣
[00:12:30.480 --> 00:12:31.480]  背景就是這樣
[00:12:31.480 --> 00:12:34.480]  然後約沙法王就害怕
[00:12:34.480 --> 00:12:37.480]  然後就定義尋求耶和華
[00:12:37.480 --> 00:12:39.480]  全國猶太人宣佈禁食
[00:12:39.480 --> 00:12:40.480]  其實也很奇怪
[00:12:40.480 --> 00:12:42.480]  當有人來打仗的時候
[00:12:42.480 --> 00:12:44.480]  應該大家要吃足東西才可以打仗
[00:12:44.480 --> 00:12:47.480]  但他就反過來叫大家不要吃東西
[00:12:47.480 --> 00:12:49.480]  定義尋求耶和華
[00:12:49.480 --> 00:12:50.480]  可能真的
[00:12:50.480 --> 00:12:51.480]  你不靠神
[00:12:51.480 --> 00:12:52.480]  這次真的搞不定
[00:12:52.480 --> 00:12:56.480]  然後約沙法王就祈禱
[00:12:56.480 --> 00:12:59.480]  一期就多祈幾節的經文
[00:13:00.480 --> 00:13:02.480]  祈完禱之後
[00:13:02.480 --> 00:13:06.480]  在群眾裡面有一個人
[00:13:06.480 --> 00:13:09.480]  忽然之間起身
[00:13:09.480 --> 00:13:12.480]  就和大家說了
[00:13:12.480 --> 00:13:16.480]  說了這番話
[00:13:16.480 --> 00:13:17.480]  他說
[00:13:17.480 --> 00:13:18.480]  猶太眾人
[00:13:18.480 --> 00:13:21.480]  耶路撒冷的居民和約沙法王
[00:13:21.480 --> 00:13:23.480]  你們要留心
[00:13:23.480 --> 00:13:25.480]  耶和華對你們如此說
[00:13:25.480 --> 00:13:28.480]  不要因這大軍恐懼驚惶
[00:13:28.480 --> 00:13:30.480]  因為勝敗不在乎你們
[00:13:30.480 --> 00:13:32.480]  而是在乎上帝
[00:13:32.480 --> 00:13:36.480]  明日你們要下去迎敵漢
[00:13:36.480 --> 00:13:40.480]  他們要從洗師坡上來
[00:13:40.480 --> 00:13:46.480]  你們必在耶路伊勒曠野前的谷口遇見他們
[00:13:46.480 --> 00:13:49.480]  猶太和耶路撒冷的人
[00:13:49.480 --> 00:13:52.480]  這次你們不要爭戰
[00:13:52.480 --> 00:13:54.480]  要擺陣站著
[00:13:54.480 --> 00:13:58.480]  看耶和華為你們施行拯救不要恐懼
[00:13:58.480 --> 00:13:59.480]  也不要驚惶
[00:13:59.480 --> 00:14:01.480]  明日當出去迎敵
[00:14:01.480 --> 00:14:04.480]  因為耶和華與你們同在
[00:14:04.480 --> 00:14:06.480]  就是這樣
[00:14:06.480 --> 00:14:08.480]  所以呢
[00:14:08.480 --> 00:14:10.480]  就好像
[00:14:10.480 --> 00:14:12.480]  明天你們就要考DSE
[00:14:12.480 --> 00:14:13.480]  明天考IB
[00:14:13.480 --> 00:14:15.480]  我不知道要考IB還是要考
[00:14:15.480 --> 00:14:16.480]  考IB也好
[00:14:16.480 --> 00:14:17.480]  考DSE也好
[00:14:17.480 --> 00:14:18.480]  考什麼都好
[00:14:18.480 --> 00:14:22.480]  然後有個同學忽然之間就和你說
[00:14:22.480 --> 00:14:24.480]  不用怕
[00:14:24.480 --> 00:14:26.480]  能否考得到不是看你
[00:14:26.480 --> 00:14:27.480]  是看上帝
[00:14:27.480 --> 00:14:30.480]  你聽完之後會不會安心呢
[00:14:30.480 --> 00:14:31.480]  應該也不會吧
[00:14:31.480 --> 00:14:33.480]  還是照樣害怕
[00:14:33.480 --> 00:14:37.480]  所以呢這一段說話其實是你上過很多教會
[00:14:37.480 --> 00:14:38.480]  或者你身邊的弟兄姊妹
[00:14:38.480 --> 00:14:40.480]  你的傳道都是這樣和你說的
[00:14:40.480 --> 00:14:41.480]  不用怕
[00:14:41.480 --> 00:14:43.480]  能考得到不是靠你
[00:14:43.480 --> 00:14:45.480]  努力了就可以了
[00:14:45.480 --> 00:14:46.480]  最好都是靠神
[00:14:46.480 --> 00:14:49.480]  你就說這句說話聽了好像沒聽過
[00:14:51.480 --> 00:14:52.480]  但是呢
[00:14:52.480 --> 00:14:55.480]  以色列人就不是這樣想
[00:14:55.480 --> 00:15:00.480]  我們先看看以色列人的反應
[00:15:00.480 --> 00:15:04.480]  以色列人約沙法王一聽到之後
[00:15:04.480 --> 00:15:06.480]  立刻屈身俯伏於地
[00:15:06.480 --> 00:15:09.480]  猶太眾人和耶路撒冷的居民都俯伏在耶和華面前
[00:15:09.480 --> 00:15:11.480]  敬拜耶和華
[00:15:11.480 --> 00:15:13.480]  第一次就在這裡出現了
[00:15:13.480 --> 00:15:14.480]  高赫的子孫
[00:15:14.480 --> 00:15:15.480]  可拉的子孫
[00:15:15.480 --> 00:15:17.480]  就是敬拜隊和斯班
[00:15:17.480 --> 00:15:19.480]  在裡面都起來
[00:15:19.480 --> 00:15:21.480]  用極大的聲音讚美耶和華
[00:15:21.480 --> 00:15:22.480]  以色列的上帝
[00:15:22.480 --> 00:15:24.480]  還沒打就好像已經打贏了
[00:15:24.480 --> 00:15:25.480]  慶祝了
[00:15:25.480 --> 00:15:28.480]  有沒有人夠膽
[00:15:28.480 --> 00:15:30.480]  還沒考試之前已經大鑼大鼓
[00:15:30.480 --> 00:15:31.480]  七意吃了它
[00:15:31.480 --> 00:15:34.480]  好像考好了試一樣
[00:15:34.480 --> 00:15:39.480]  為什麼要這樣呢
[00:15:39.480 --> 00:15:42.480]  會不會早了一點呢
[00:15:43.480 --> 00:15:45.480]  所以第一次
[00:15:45.480 --> 00:15:47.480]  這段經文
[00:15:47.480 --> 00:15:51.480]  打仗的敬拜
[00:15:51.480 --> 00:15:55.480]  是發生在打仗之前
[00:15:55.480 --> 00:15:58.480]  這段經文雖然說打仗
[00:15:58.480 --> 00:16:01.480]  但那場仗一兩句就說完了
[00:16:01.480 --> 00:16:04.480]  是說很多之前之後發生什麼事
[00:16:04.480 --> 00:16:08.480]  而其中一樣他們做的就是去敬拜上帝
[00:16:08.480 --> 00:16:10.480]  很老實的
[00:16:11.480 --> 00:16:17.480]  為什麼他們會這樣去敬拜耶和華呢
[00:16:17.480 --> 00:16:19.480]  剛剛說了
[00:16:19.480 --> 00:16:21.480]  以力代誌是賽後檢討
[00:16:21.480 --> 00:16:23.480]  這場仗已經發生了
[00:16:23.480 --> 00:16:25.480]  他們寫回頭的時候
[00:16:25.480 --> 00:16:26.480]  他們發現
[00:16:26.480 --> 00:16:28.480]  真的
[00:16:28.480 --> 00:16:31.480]  原來對於他們來說
[00:16:31.480 --> 00:16:35.480]  打仗贏不贏的最大關鍵
[00:16:35.480 --> 00:16:37.480]  就不是靠他們的努力
[00:16:37.480 --> 00:16:40.480]  很老實的
[00:16:40.480 --> 00:16:43.480]  當我們要面對一個超級大的困難的時候
[00:16:43.480 --> 00:16:46.480]  我們往往第一樣去做的
[00:16:46.480 --> 00:16:50.480]  就是我們認為是最穩陣的事
[00:16:50.480 --> 00:16:53.480]  或者最靠得住的事
[00:16:53.480 --> 00:16:55.480]  我不知道你溫書的時候
[00:16:55.480 --> 00:16:57.480]  尤其是讀大學那班
[00:16:57.480 --> 00:16:59.480]  你要考試了
[00:16:59.480 --> 00:17:02.480]  你是會從哪樣東西入手
[00:17:02.480 --> 00:17:04.480]  有人會立刻貼題
[00:17:04.480 --> 00:17:06.480]  因為覺得貼題最可靠
[00:17:06.480 --> 00:17:08.480]  有人會溫筆記
[00:17:08.480 --> 00:17:11.480]  因為覺得老師一定會在筆記裡出回要求的東西
[00:17:11.480 --> 00:17:13.480]  有人
[00:17:13.480 --> 00:17:15.480]  就是找同學
[00:17:15.480 --> 00:17:16.480]  因為他覺得自己靠不住
[00:17:16.480 --> 00:17:17.480]  看不明白
[00:17:17.480 --> 00:17:19.480]  他就是要靠別人幫他
[00:17:19.480 --> 00:17:22.480]  所以在那件艱難的事
[00:17:22.480 --> 00:17:24.480]  還沒真的發生的時候
[00:17:24.480 --> 00:17:25.480]  你怎麼準備呢
[00:17:25.480 --> 00:17:27.480]  其實是在說
[00:17:27.480 --> 00:17:31.480]  那件事就是你覺得最靠得住的事
[00:17:31.480 --> 00:17:32.480]  說真的
[00:17:32.480 --> 00:17:34.480]  你靠不住就不去做
[00:17:34.480 --> 00:17:35.480]  除非去睡覺
[00:17:35.480 --> 00:17:37.480]  去睡覺就是逃避
[00:17:37.480 --> 00:17:40.480]  但你真的要面對的時候
[00:17:40.480 --> 00:17:43.480]  以色列人他們就是敬拜
[00:17:43.480 --> 00:17:46.480]  而這個敬拜就是在說
[00:17:46.480 --> 00:17:48.480]  他們想在這件事上
[00:17:48.480 --> 00:17:51.480]  捉得住上帝給他們的應許
[00:17:51.480 --> 00:17:56.480]  是上帝說了
[00:17:56.480 --> 00:17:57.480]  有個人跟他說
[00:17:57.480 --> 00:17:58.480]  真是勝負在父耶和華
[00:17:58.480 --> 00:18:00.480]  他們真的覺得是真的
[00:18:00.480 --> 00:18:02.480]  他們真的覺得是真的
[00:18:02.480 --> 00:18:04.480]  他們不是覺得是吹水
[00:18:04.480 --> 00:18:05.480]  或者你沒事找事來說
[00:18:05.480 --> 00:18:07.480]  他們覺得真是真的
[00:18:07.480 --> 00:18:09.480]  所以他們怎麼回應呢
[00:18:09.480 --> 00:18:10.480]  這個真的事
[00:18:10.480 --> 00:18:13.480]  既然神是這次的關鍵
[00:18:13.480 --> 00:18:14.480]  好,我們信他
[00:18:14.480 --> 00:18:16.480]  我們就敬拜
[00:18:16.480 --> 00:18:22.480]  所以敬拜的第一個意義
[00:18:22.480 --> 00:18:23.480]  就是你真的在說
[00:18:23.480 --> 00:18:26.480]  你是一個信上帝應許的人
[00:18:26.480 --> 00:18:33.480]  在我臨放榜的時候
[00:18:33.480 --> 00:18:35.480]  我那時候還是叫Jupiter
[00:18:35.480 --> 00:18:37.480]  現在你們是不是也叫Jupiter
[00:18:37.480 --> 00:18:42.480]  就是大學放榜的時候
[00:18:42.480 --> 00:18:43.480]  入哪間
[00:18:43.480 --> 00:18:45.480]  之前那一晚我真的睡不著
[00:18:45.480 --> 00:18:47.480]  太緊張了
[00:18:47.480 --> 00:18:52.480]  竟然在那一天凌晨一點鐘
[00:18:52.480 --> 00:18:55.480]  收到一個SMS
[00:18:55.480 --> 00:18:57.480]  那時候我們的電話還不是智能手機
[00:18:57.480 --> 00:18:58.480]  沒有WhatsApp的
[00:18:58.480 --> 00:19:00.480]  收到一個SMS
[00:19:00.480 --> 00:19:01.480]  我的團體導師問我
