
[00:00:00.000 --> 00:00:02.000]  多謝您的收看,再見!
[00:02:51.000 --> 00:02:53.000]  我是見證過
[00:02:53.000 --> 00:02:56.000]  是真的堅持不肯信主的人
[00:02:56.000 --> 00:02:59.000]  在離世之前很痛苦
[00:02:59.000 --> 00:03:01.000]  不只是肉身上的痛苦
[00:03:01.000 --> 00:03:03.000]  是他們沒有了一種盼望
[00:03:03.000 --> 00:03:04.000]  他們很驚恐
[00:03:04.000 --> 00:03:07.000]  他們好像覺得有人拉著他們
[00:03:07.000 --> 00:03:10.000]  去一個黑暗的地方
[00:03:10.000 --> 00:03:11.000]  但是相反
[00:03:11.000 --> 00:03:14.000]  我見證過無數的弟兄姊妹
[00:03:14.000 --> 00:03:16.000]  他們面對死亡的時候
[00:03:16.000 --> 00:03:17.000]  他們知道將來
[00:03:17.000 --> 00:03:20.000]  是要有一個更美的復活
[00:03:20.000 --> 00:03:22.000]  因為他們知道耶穌要領他們
[00:03:22.000 --> 00:03:25.000]  往將來永恆的天家
[00:03:25.000 --> 00:03:27.000]  他們的生命是有把握的
[00:03:27.000 --> 00:03:33.000]  死亡不是一個終止我們的生命
[00:03:33.000 --> 00:03:36.000]  死亡只不過是中斷了我們的生命
[00:03:36.000 --> 00:03:38.000]  我們的生命仍然延續下去
[00:03:38.000 --> 00:03:41.000]  生命對一些世俗人的觀念
[00:03:41.000 --> 00:03:43.000]  就以為是永恆的終結
[00:03:43.000 --> 00:03:46.000]  這方面是有誤對的
[00:03:46.000 --> 00:03:48.000]  如果我們看今天的經文的時候
[00:03:48.000 --> 00:03:50.000]  我們看到前文
[00:03:50.000 --> 00:03:53.000]  保羅針對他們行事為人
[00:03:53.000 --> 00:03:54.000]  應該要怎樣?
[00:03:54.000 --> 00:03:56.000]  要聖潔遠避人陷
[00:03:56.000 --> 00:03:58.000]  應該要彼此相愛
[00:03:58.000 --> 00:04:01.000]  親手作正經事業
[00:04:01.000 --> 00:04:03.000]  我們要努力地在地上工作
[00:04:03.000 --> 00:04:07.000]  而不是因為知道耶穌要回來
[00:04:07.000 --> 00:04:08.000]  我們翹起雙手
[00:04:08.000 --> 00:04:10.000]  在這裡等耶穌回來
[00:04:10.000 --> 00:04:11.000]  不是這樣的
[00:04:11.000 --> 00:04:14.000]  我們人生是可以很積極
[00:04:14.000 --> 00:04:16.000]  我們就算知道耶穌
[00:04:16.000 --> 00:04:19.000]  就算在很多的徵兆告訴我們
[00:04:19.000 --> 00:04:22.000]  耶穌會越來越
[00:04:22.000 --> 00:04:24.000]  更多的預言應驗
[00:04:24.000 --> 00:04:27.000]  是說到耶穌將會回來
[00:04:27.000 --> 00:04:29.000]  但是不代表我們今天
[00:04:29.000 --> 00:04:31.000]  就在這裡閒懶不見個子
[00:04:31.000 --> 00:04:33.000]  虛度地上的降陰
[00:04:33.000 --> 00:04:34.000]  不是這樣的
[00:04:34.000 --> 00:04:36.000]  我們所以今天看的這段經文
[00:04:36.000 --> 00:04:38.000]  就是保羅要告訴我們
[00:04:38.000 --> 00:04:41.000]  我們怎樣去處理一個
[00:04:41.000 --> 00:04:43.000]  是都很嚴重的問題
[00:04:43.000 --> 00:04:46.000]  這個問題就是初期
[00:04:46.000 --> 00:04:47.000]  第一世紀的時候
[00:04:47.000 --> 00:04:49.000]  貼薩諾爾加教會
[00:04:49.000 --> 00:04:51.000]  他們知道耶穌會回來
[00:04:51.000 --> 00:04:52.000]  不過他說
[00:04:52.000 --> 00:04:54.000]  我們都有很多弟兄姊妹相繼離世
[00:04:54.000 --> 00:04:55.000]  那怎樣?
[00:04:55.000 --> 00:04:56.000]  耶穌回來的時候
[00:04:56.000 --> 00:04:58.000]  他們會不會錯過了
[00:04:58.000 --> 00:05:00.000]  迎接耶穌回來呢?
[00:05:00.000 --> 00:05:01.000]  我們仍在生的人
[00:05:01.000 --> 00:05:03.000]  我們可以迎接主
[00:05:03.000 --> 00:05:05.000]  在他們的觀念裏面
[00:05:05.000 --> 00:05:08.000]  他們以為耶穌很快就會回來
[00:05:08.000 --> 00:05:11.000]  所以他們心裏有這個困惑
[00:05:11.000 --> 00:05:13.000]  保羅就和他們解說
[00:05:13.000 --> 00:05:16.000]  用這個教會的形訊
[00:05:16.000 --> 00:05:19.000]  就是普遍第一世紀所有的教會
[00:05:19.000 --> 00:05:23.000]  都會承認的耶穌的死和復活
[00:05:23.000 --> 00:05:25.000]  這個就成為我們的憑據
[00:05:25.000 --> 00:05:27.000]  保羅更加說到
[00:05:27.000 --> 00:05:28.000]  是主的說話
[00:05:28.000 --> 00:05:29.000]  主的應許
[00:05:29.000 --> 00:05:30.000]  讓我們更加清楚
[00:05:30.000 --> 00:05:32.000]  說到祂回來的時候
[00:05:32.000 --> 00:05:34.000]  有什麼事會發生呢?
[00:05:34.000 --> 00:05:36.000]  這個我們今天就會詳細
[00:05:36.000 --> 00:05:38.000]  在這一段經文裏面看的
[00:05:38.000 --> 00:05:41.000]  這個也是最後段落十八節
[00:05:41.000 --> 00:05:43.000]  那個安慰的根據
[00:05:43.000 --> 00:05:46.000]  那夏文在五章第一節
[00:05:46.000 --> 00:05:50.000]  就會論到主再來的時間是何時
[00:05:50.000 --> 00:05:52.000]  耶穌再回來的時候
[00:05:52.000 --> 00:05:55.000]  會是何時呢?
[00:05:55.000 --> 00:05:58.000]  我們今天應該以什麼態度去等候主呢?
[00:05:58.000 --> 00:06:02.000]  這個下一節留給另一個傳道人和大家分享
[00:06:02.000 --> 00:06:05.000]  我今天只不過是讓大家知道
[00:06:05.000 --> 00:06:07.000]  是有這個前後文
[00:06:07.000 --> 00:06:09.000]  在思想上、在理解上
[00:06:09.000 --> 00:06:12.000]  我們有一個這樣的去明白
[00:06:12.000 --> 00:06:14.000]  我們先看第十三節
[00:06:14.000 --> 00:06:16.000]  這個關注的問題是什麼呢?
[00:06:16.000 --> 00:06:17.000]  我們一起讀出來
[00:06:17.000 --> 00:06:21.000]  弟兄們,至於已睡了的人
[00:06:21.000 --> 00:06:24.000]  我們不願意,你們不知道
[00:06:24.000 --> 00:06:26.000]  恐怕你們憂傷
[00:06:26.000 --> 00:06:30.000]  像那些沒有指望的人一樣
[00:06:30.000 --> 00:06:34.000]  這裡說那些已經睡了的
[00:06:34.000 --> 00:06:36.000]  就是已死的那些基督徒
[00:06:36.000 --> 00:06:38.000]  那些信耶穌的人
[00:06:38.000 --> 00:06:40.000]  保羅說我勸你們
[00:06:40.000 --> 00:06:44.000]  就是不想你們過度憂傷難過到一個地步
[00:06:44.000 --> 00:06:46.000]  就好像那些沒有指望的人
[00:06:46.000 --> 00:06:48.000]  沒有指望的人
[00:06:48.000 --> 00:06:52.000]  就是因為他們沒有信靠耶穌基督的復活
[00:06:52.000 --> 00:06:54.000]  他們沒有這個應許
[00:06:54.000 --> 00:06:56.000]  所以世俗的人對死亡
[00:06:56.000 --> 00:06:58.000]  在當時保羅的時代
[00:06:58.000 --> 00:07:02.000]  他們都是用睡了來形容那些死了的人
[00:07:02.000 --> 00:07:04.000]  他們已經睡了
[00:07:04.000 --> 00:07:09.000]  不過他們對他們睡了
[00:07:09.000 --> 00:07:11.000]  對來生的盼望
[00:07:11.000 --> 00:07:14.000]  就是說他們永遠不會再醒過來
[00:07:14.000 --> 00:07:16.000]  他們安眠
[00:07:16.000 --> 00:07:18.000]  他們長睡
[00:07:18.000 --> 00:07:19.000]  是這樣的意思
[00:07:19.000 --> 00:07:23.000]  但是我們看到保羅那個時代
[00:07:23.000 --> 00:07:26.000]  有一個很著名的羅馬古詩
[00:07:26.000 --> 00:07:28.000]  叫做《卡塔拉》
[00:07:28.000 --> 00:07:30.000]  在這個古詩裏面
[00:07:30.000 --> 00:07:32.000]  他曾經這樣描述
[00:07:32.000 --> 00:07:35.000]  太陽下去還會再升上來
[00:07:35.000 --> 00:07:38.000]  可視我們短暫的光芒一旦熄滅
[00:07:38.000 --> 00:07:40.000]  就有一個無盡的夜晚
[00:07:40.000 --> 00:07:43.000]  讓我們沉睡下去
[00:07:43.000 --> 00:07:45.000]  就是說漫漫長夜
[00:07:45.000 --> 00:07:47.000]  你有去睡了
[00:07:47.000 --> 00:07:49.000]  但是就不會再起身
[00:07:49.000 --> 00:07:51.000]  這個是不是盼望?弟兄姊妹
[00:07:51.000 --> 00:07:53.000]  這個當然不是盼望
[00:07:53.000 --> 00:07:55.000]  這個變成是絕望
[00:07:55.000 --> 00:07:57.000]  如果我們的親友
[00:07:57.000 --> 00:08:00.000]  如果真的這樣離世
[00:08:00.000 --> 00:08:02.000]  我們將會永遠和他分離
[00:08:02.000 --> 00:08:04.000]  是沒有機會再見的話
[00:08:04.000 --> 00:08:06.000]  這個就很絕望
[00:08:06.000 --> 00:08:09.000]  這個不是真正帶來給我們安慰
[00:08:09.000 --> 00:08:11.000]  但是我們今天面對親人
[00:08:11.000 --> 00:08:15.000]  或者在主裏面的朋友離世
[00:08:15.000 --> 00:08:20.000]  我們可以仍然不會憂傷
[00:08:20.000 --> 00:08:22.000]  我們可以憂傷
[00:08:22.000 --> 00:08:24.000]  但是不會好像那些沒有指望的人
[00:08:24.000 --> 00:08:26.000]  那種憂傷
[00:08:26.000 --> 00:08:28.000]  你留意經文
[00:08:28.000 --> 00:08:30.000]  保羅不是不讓我們憂傷
[00:08:30.000 --> 00:08:32.000]  他說恐怕你們憂傷
[00:08:32.000 --> 00:08:35.000]  好像那些沒有指望的人一樣
[00:08:35.000 --> 00:08:37.000]  你們要憂傷的話
[00:08:37.000 --> 00:08:39.000]  就好像主耶穌
[00:08:39.000 --> 00:08:44.000]  耶穌見證他所愛的一個朋友拉薩路
[00:08:44.000 --> 00:08:46.000]  知道他死了
[00:08:46.000 --> 00:08:48.000]  耶穌都為他哭
[00:08:48.000 --> 00:08:51.000]  他都為那些不信的猶太人
[00:08:51.000 --> 00:08:54.000]  那種硬心來難過
[00:08:54.000 --> 00:08:56.000]  但是耶穌這一種哭
[00:08:56.000 --> 00:08:58.000]  包括他作為人子
[00:08:58.000 --> 00:09:00.000]  他來到這個世間上
[00:09:00.000 --> 00:09:04.000]  他能夠帶著這份憐憫
[00:09:04.000 --> 00:09:07.000]  你在蘭欣城有一個婦人
[00:09:07.000 --> 00:09:09.000]  在出殯
[00:09:09.000 --> 00:09:12.000]  她的獨生兒子死了
[00:09:12.000 --> 00:09:14.000]  耶穌見到他們那麼難過的時候
[00:09:14.000 --> 00:09:17.000]  耶穌竟然動了憐憫的心
[00:09:17.000 --> 00:09:20.000]  去叫蘭欣城的婦人
[00:09:20.000 --> 00:09:22.000]  那個獨生兒子復活
[00:09:22.000 --> 00:09:24.000]  我們看到耶穌
[00:09:24.000 --> 00:09:28.000]  他是能夠很有同理心
[00:09:28.000 --> 00:09:30.000]  所以我們今天說
[00:09:30.000 --> 00:09:32.000]  在基督教的喪禮裏面
[00:09:32.000 --> 00:09:34.000]  如果主家要哭泣
[00:09:34.000 --> 00:09:36.000]  他要哭
[00:09:36.000 --> 00:09:38.000]  我曾經聽過
[00:09:38.000 --> 00:09:40.000]  有一個教會有人這樣說
[00:09:40.000 --> 00:09:42.000]  傳道人叫他
[00:09:42.000 --> 00:09:44.000]  你還哭什麼
[00:09:44.000 --> 00:09:46.000]  我們基督徒有盼望
[00:09:46.000 --> 00:09:48.000]  不用哭
[00:09:48.000 --> 00:09:50.000]  怎麼可能不用哭呢
[00:09:50.000 --> 00:09:52.000]  我八年前
[00:09:52.000 --> 00:09:54.000]  在婦女節
[00:09:54.000 --> 00:09:56.000]  我媽媽在加拿大離世
[00:09:56.000 --> 00:09:58.000]  我在農曆新年
[00:09:58.000 --> 00:10:00.000]  八年前去探望她的時候
[00:10:00.000 --> 00:10:04.000]  那時她已經跌第二次
[00:10:04.000 --> 00:10:06.000]  但我沒有想到那麼快
[00:10:06.000 --> 00:10:08.000]  她跌第三次
[00:10:08.000 --> 00:10:10.000]  這次是致命
[00:10:10.000 --> 00:10:12.000]  我沒有想到很短的時間
[00:10:12.000 --> 00:10:14.000]  一個星期左右
[00:10:14.000 --> 00:10:16.000]  她就回天家
[00:10:16.000 --> 00:10:18.000]  我心裏收到這個消息的時候
[00:10:18.000 --> 00:10:20.000]  是很難過的
[00:10:20.000 --> 00:10:22.000]  因為教會正在舉行一個
[00:10:22.000 --> 00:10:24.000]  天后祖的祈禱會
[00:10:24.000 --> 00:10:26.000]  我和一些國際教會的目者
[00:10:26.000 --> 00:10:28.000]  在那裏祈禱
[00:10:28.000 --> 00:10:30.000]  我收到這個訊息的時候
[00:10:30.000 --> 00:10:32.000]  我立即走去洗手間
[00:10:32.000 --> 00:10:34.000]  我突然間浩濤大哭
[00:10:34.000 --> 00:10:36.000]  我那個大哭
[00:10:36.000 --> 00:10:38.000]  不是我沒有盼望
[00:10:38.000 --> 00:10:40.000]  我知道我媽媽去哪裏
[00:10:40.000 --> 00:10:42.000]  但我媽媽九十七歲
[00:10:42.000 --> 00:10:44.000]  跟我已經一起生活那麼多年
[00:10:44.000 --> 00:10:46.000]  是有感情的
[00:10:46.000 --> 00:10:48.000]  你不可以說叫一個
[00:10:48.000 --> 00:10:50.000]  我們不是一部機器
[00:10:50.000 --> 00:10:52.000]  主耶穌
[00:10:52.000 --> 00:10:54.000]  祂既有人子
[00:10:54.000 --> 00:10:56.000]  也是神的兒子
[00:10:56.000 --> 00:10:58.000]  祂關懷我們
[00:10:58.000 --> 00:11:00.000]  也是一個全人的一個牧養
[00:11:00.000 --> 00:11:02.000]  所以我出道已經三十五年
[00:11:02.000 --> 00:11:04.000]  我明白
[00:11:04.000 --> 00:11:06.000]  那些主家他們內心的哀傷難過
[00:11:06.000 --> 00:11:08.000]  我從來沒有在
[00:11:08.000 --> 00:11:10.000]  安息禮拜叫那些人
[00:11:10.000 --> 00:11:12.000]  你不要哭
[00:11:12.000 --> 00:11:14.000]  你閉嘴
[00:11:14.000 --> 00:11:16.000]  你要哭就盡情去哭
[00:11:16.000 --> 00:11:18.000]  這個其實是他情緒上的一個抒發
[00:11:18.000 --> 00:11:20.000]  你不要抑壓
[00:11:20.000 --> 00:11:22.000]  反而哭泣
[00:11:22.000 --> 00:11:24.000]  是一種幫助
[00:11:24.000 --> 00:11:26.000]  甚至有些人
[00:11:26.000 --> 00:11:28.000]  懷念已故的親人
[00:11:28.000 --> 00:11:30.000]  寫一些擇忌
[00:11:30.000 --> 00:11:32.000]  寫一些悼念的詞
[00:11:32.000 --> 00:11:34.000]  這些是很好的一個幫助
[00:11:34.000 --> 00:11:36.000]  去處理我們的哀傷
[00:11:36.000 --> 00:11:38.000]  所以沒有問題
[00:11:38.000 --> 00:11:40.000]  你千萬不要說
[00:11:40.000 --> 00:11:42.000]  不要哭
[00:11:42.000 --> 00:11:44.000]  只要信
[00:11:44.000 --> 00:11:46.000]  就能夠去牧養
[00:11:46.000 --> 00:11:48.000]  我曾經遇過一個例子
[00:11:48.000 --> 00:11:50.000]  有一個學生來找我
[00:11:50.000 --> 00:11:52.000]  牧師
[00:11:52.000 --> 00:11:54.000]  我可不可以找你幫我做私人補習
[00:11:54.000 --> 00:11:56.000]  有些聖經難題
[00:11:56.000 --> 00:11:58.000]  我說好啊
[00:11:58.000 --> 00:12:00.000]  你反正是返弟兄團
[00:12:00.000 --> 00:12:02.000]  我弟兄團之前給你一個小時
[00:12:02.000 --> 00:12:04.000]  你問什麼都可以
[00:12:04.000 --> 00:12:06.000]  不過我不懂回答
[00:12:06.000 --> 00:12:08.000]  我就和你一起去找答案
[00:12:08.000 --> 00:12:10.000]  他說好啊
[00:12:10.000 --> 00:12:12.000]  為什麼他這樣來找我
[00:12:12.000 --> 00:12:14.000]  他說他讀主學
[00:12:14.000 --> 00:12:16.000]  他是一個問題兒童
[00:12:16.000 --> 00:12:18.000]  他是成年人
[00:12:18.000 --> 00:12:20.000]  不過他凡事都問
[00:12:20.000 --> 00:12:22.000]  令到老師很生氣
[00:12:22.000 --> 00:12:24.000]  哇
[00:12:24.000 --> 00:12:26.000]  每一次都用心預備教材
[00:12:26.000 --> 00:12:28.000]  被你左問右問
[00:12:28.000 --> 00:12:30.000]  問到落堂
[00:12:30.000 --> 00:12:32.000]  就是為了回答他的問題
[00:12:32.000 --> 00:12:34.000]  有一次老師很生氣
[00:12:34.000 --> 00:12:36.000]  你不要問
[00:12:36.000 --> 00:12:38.000]  只要信
[00:12:38.000 --> 00:12:40.000]  其實聖經裏面有
[00:12:40.000 --> 00:12:42.000]  不要怕只要信
[00:12:42.000 --> 00:12:44.000]  不要叫我們不要問只要信
[00:12:44.000 --> 00:12:46.000]  所以他就
[00:12:46.000 --> 00:12:48.000]  來求救
[00:12:48.000 --> 00:12:50.000]  好吧好吧
[00:12:50.000 --> 00:12:52.000]  我幫你
[00:12:52.000 --> 00:12:54.000]  結果我們又成為一個好朋友
[00:12:54.000 --> 00:12:56.000]  我看到其實我們今天
[00:12:56.000 --> 00:12:58.000]  牧養別人
[00:12:58.000 --> 00:13:00.000]  我們都有同理心
[00:13:00.000 --> 00:13:02.000]  我們要了解關注
[00:13:02.000 --> 00:13:04.000]  保羅他要關注
[00:13:04.000 --> 00:13:06.000]  他們的問題
[00:13:06.000 --> 00:13:08.000]  保羅知道他們的問題
[00:13:08.000 --> 00:13:10.000]  他們的問題
[00:13:10.000 --> 00:13:12.000]  這一班已死的人
[00:13:12.000 --> 00:13:14.000]  這一班信徒
[00:13:14.000 --> 00:13:16.000]  怎麼辦呢
[00:13:16.000 --> 00:13:18.000]  耶穌還沒回來
[00:13:18.000 --> 00:13:20.000]  他們會不會錯過迎接耶穌回來
[00:13:20.000 --> 00:13:22.000]  問題的焦點就在這裏
[00:13:22.000 --> 00:13:24.000]  保羅怎樣回答他們
[00:13:24.000 --> 00:13:26.000]  我們看看
[00:13:26.000 --> 00:13:28.000]  在第十四節
[00:13:28.000 --> 00:13:30.000]  保羅的回答就是
[00:13:30.000 --> 00:13:32.000]  根據當時初期教會
[00:13:32.000 --> 00:13:34.000]  他們所有教會
[00:13:34.000 --> 00:13:36.000]  有共同的信念
[00:13:36.000 --> 00:13:38.000]  我們一起讀
[00:13:38.000 --> 00:13:40.000]  既然我們信耶穌死了
[00:13:40.000 --> 00:13:42.000]  復活了
[00:13:42.000 --> 00:13:44.000]  那些已經在耶穌裏睡了的人
[00:13:44.000 --> 00:13:46.000]  神也必將他們
[00:13:46.000 --> 00:13:48.000]  與耶穌一同帶來
[00:13:48.000 --> 00:13:50.000]  這裏你看到
[00:13:50.000 --> 00:13:52.000]  聖經裏面說得很重要
[00:13:52.000 --> 00:13:54.000]  不是保羅的個人意見
[00:13:54.000 --> 00:13:58.000]  不是保羅個人的一個領袖
[00:13:58.000 --> 00:14:00.000]  是他說我們
[00:14:00.000 --> 00:14:02.000]  我們所有的
[00:14:02.000 --> 00:14:04.000]  信耶穌的群體
[00:14:04.000 --> 00:14:06.000]  第一世紀所有的教會
[00:14:06.000 --> 00:14:08.000]  都是信一件事
[00:14:08.000 --> 00:14:10.000]  信什麼?
[00:14:10.000 --> 00:14:12.000]  耶穌死了
[00:14:12.000 --> 00:14:14.000]  為什麼會死?
[00:14:14.000 --> 00:14:16.000]  耶穌沒有罪
[00:14:16.000 --> 00:14:18.000]  耶穌是為我們的罪而死的
[00:14:18.000 --> 00:14:20.000]  耶穌又復活了
[00:14:20.000 --> 00:14:22.000]  正如保羅在羅馬書第五章說
[00:14:22.000 --> 00:14:24.000]  他的復活是為了叫我們
[00:14:24.000 --> 00:14:26.000]  清兒
[00:14:26.000 --> 00:14:28.000]  我們被稱為兒
[00:14:28.000 --> 00:14:30.000]  是因為耶穌已經從死裏復活
[00:14:30.000 --> 00:14:32.000]  我們是表示神
[00:14:32.000 --> 00:14:34.000]  立了他的兒子
[00:14:34.000 --> 00:14:36.000]  為我們在十字架的死
[00:14:36.000 --> 00:14:40.000]  作了贖罪的挽回制
[00:14:40.000 --> 00:14:42.000]  我們今天能夠可以
[00:14:42.000 --> 00:14:44.000]  能夠被神稱為
[00:14:44.000 --> 00:14:46.000]  一個義人
[00:14:46.000 --> 00:14:48.000]  不是因為我們是一個無罪的人
[00:14:48.000 --> 00:14:50.000]  是因為我們接受高揚的寶血
[00:14:50.000 --> 00:14:52.000]  遮蓋我們
[00:14:52.000 --> 00:14:54.000]  以致我們能夠被稱為義
[00:14:54.000 --> 00:14:56.000]  所以我們要很感恩
[00:14:56.000 --> 00:14:58.000]  很歡喜快樂
[00:14:58.000 --> 00:15:00.000]  去迎見主耶穌
[00:15:00.000 --> 00:15:02.000]  世界裏所有的宗教裏
[00:15:02.000 --> 00:15:04.000]  是沒有一個人
[00:15:04.000 --> 00:15:06.000]  好像耶穌基督
[00:15:06.000 --> 00:15:08.000]  可以這樣宣告
[00:15:08.000 --> 00:15:10.000]  他是獨一無二的
[00:15:10.000 --> 00:15:12.000]  這種創教人
[00:15:12.000 --> 00:15:14.000]  他是死而復活
[00:15:14.000 --> 00:15:16.000]  復活有什麼奇怪呢?
[00:15:16.000 --> 00:15:18.000]  在歷史裏
[00:15:18.000 --> 00:15:20.000]  是有人復活過的
[00:15:20.000 --> 00:15:22.000]  我們中國內地
[00:15:22.000 --> 00:15:24.000]  有些窮鄉僻壤
[00:15:24.000 --> 00:15:26.000]  他們都經歷過神蹟歧視
[00:15:26.000 --> 00:15:28.000]  有人真的經過了
[00:15:28.000 --> 00:15:30.000]  不是幾天
[00:15:30.000 --> 00:15:32.000]  是一個星期之後
[00:15:32.000 --> 00:15:34.000]  能夠從死裏復活
[00:15:34.000 --> 00:15:36.000]  這是神的一個特殊的
[00:15:36.000 --> 00:15:38.000]  一個憐憫工作
[00:15:38.000 --> 00:15:40.000]  你千萬不要叫我們
[00:15:40.000 --> 00:15:42.000]  牧師傳道人去安息禮拜
[00:15:42.000 --> 00:15:44.000]  牧師你祈禱吧
[00:15:44.000 --> 00:15:46.000]  叫那個死人復活吧
[00:15:46.000 --> 00:15:48.000]  沒有這樣的
[00:15:48.000 --> 00:15:50.000]  神是憐憫的
[00:15:50.000 --> 00:15:52.000]  有些是比較窮鄉僻壤
[00:15:52.000 --> 00:15:54.000]  甚至他們的知識是比較低的
[00:15:54.000 --> 00:15:56.000]  神有時會
[00:15:56.000 --> 00:15:58.000]  藉著這些神蹟歧視
[00:15:58.000 --> 00:16:00.000]  彰顯祂自己的榮耀和大能
[00:16:00.000 --> 00:16:02.000]  為了叫他們整個村的人
[00:16:02.000 --> 00:16:04.000]  一起去信主
[00:16:04.000 --> 00:16:06.000]  所以背後有時
[00:16:06.000 --> 00:16:08.000]  這些處境、背景
[00:16:08.000 --> 00:16:10.000]  一些給我們考慮
[00:16:10.000 --> 00:16:12.000]  我們會更加明白
[00:16:12.000 --> 00:16:14.000]  神的心意
[00:16:14.000 --> 00:16:16.000]  所以當我們今天不是去強求
[00:16:16.000 --> 00:16:18.000]  神要我們今天
[00:16:18.000 --> 00:16:20.000]  已經我們
[00:16:20.000 --> 00:16:22.000]  是很哀傷難過
[00:16:22.000 --> 00:16:24.000]  神有沒有辦法叫我去世的親人
[00:16:24.000 --> 00:16:26.000]  他都未入土為安
[00:16:26.000 --> 00:16:28.000]  可不可以叫他復活呢
[00:16:28.000 --> 00:16:30.000]  如果他真的已經返回
[00:16:30.000 --> 00:16:32.000]  神的懷抱裏面
[00:16:32.000 --> 00:16:34.000]  為何你要叫他回來呢
[00:16:34.000 --> 00:16:36.000]  你試想想這個問題
[00:16:36.000 --> 00:16:38.000]  死亡既然是一個過渡
[00:16:38.000 --> 00:16:40.000]  是為了甚麼目的呢
