
[00:00:00.000 --> 00:00:01.780]  今天的《門訓》系列崇拜
[00:03:22.980 --> 00:03:24.980]  不要放棄過他們
[00:03:24.980 --> 00:03:27.380]  上帝已經和他們納約
[00:03:27.380 --> 00:03:29.480]  給了應許他們
[00:03:29.480 --> 00:03:33.380]  問題是他們生活的目標優先次序
[00:03:33.380 --> 00:03:36.580]  怎樣選擇回應上帝的帶領
[00:03:36.580 --> 00:03:39.180]  進入應許地
[00:03:39.180 --> 00:03:41.480]  舊約以色列人的延伸
[00:03:41.480 --> 00:03:43.380]  就是新約的教會
[00:03:43.380 --> 00:03:47.380]  就是你和我一班信耶穌基督的人
[00:03:47.380 --> 00:03:48.880]  我們信主
[00:03:48.880 --> 00:03:50.780]  走出黑暗之後
[00:03:50.780 --> 00:03:54.080]  現在努力走在這個光明救恩
[00:03:54.080 --> 00:03:56.680]  就好像曠野的旅程當中
[00:03:56.680 --> 00:03:59.580]  向著新天新地去進發
[00:03:59.580 --> 00:04:00.780]  等耶穌再來
[00:04:00.780 --> 00:04:03.580]  和我們一起分享大賢直
[00:04:03.580 --> 00:04:06.180]  我們要從文素記學習
[00:04:06.180 --> 00:04:07.880]  以此為鑑
[00:04:07.880 --> 00:04:09.880]  不要步他們後塵
[00:04:09.880 --> 00:04:11.980]  要持續敬畏上帝
[00:04:11.980 --> 00:04:14.280]  單單聽上帝的話
[00:04:14.280 --> 00:04:16.080]  做好準備
[00:04:16.080 --> 00:04:21.180]  知道自己基督徒的職責和界限
[00:04:21.180 --> 00:04:23.380]  努力地向前行
[00:04:23.380 --> 00:04:26.980]  即是有沒有在做今天第八章的提醒
[00:04:26.980 --> 00:04:28.580]  分別為聖
[00:04:28.580 --> 00:04:30.980]  轉眼為耳
[00:04:30.980 --> 00:04:32.580]  現實告訴我們
[00:04:32.580 --> 00:04:35.880]  我們關心是先看了再聽
[00:04:35.880 --> 00:04:38.180]  不是先聽後看
[00:04:38.180 --> 00:04:40.880]  例如聽崇拜講到
[00:04:40.880 --> 00:04:43.980]  我們很容易用自己的思想框架
[00:04:43.980 --> 00:04:46.180]  去看誰在講
[00:04:46.180 --> 00:04:47.680]  判斷聽不聽
[00:04:47.680 --> 00:04:49.580]  用不用時間去聽
[00:04:49.580 --> 00:04:51.680]  時間很寶貴
[00:04:51.680 --> 00:04:54.880]  即是我們會選擇講完去聽
[00:04:54.880 --> 00:04:57.280]  不是為了聽上帝的話
[00:04:57.280 --> 00:04:59.680]  去聽和去學
[00:04:59.680 --> 00:05:03.080]  沒有領受就會說講完
[00:05:03.080 --> 00:05:04.780]  而不是看自己
[00:05:04.780 --> 00:05:08.180]  有沒有預備好見上帝的心態
[00:05:08.180 --> 00:05:10.180]  我以前也是這樣
[00:05:10.180 --> 00:05:11.680]  不出奇
[00:05:11.680 --> 00:05:14.880]  因為我們是有限的人
[00:05:14.880 --> 00:05:17.980]  成長學的是批判思維
[00:05:17.980 --> 00:05:20.380]  習慣理性分析
[00:05:20.380 --> 00:05:24.480]  多過用心聽無限的神跟我們講話
[00:05:24.480 --> 00:05:26.680]  無可厚非
[00:05:26.680 --> 00:05:28.580]  但是想深一層
[00:05:28.580 --> 00:05:32.780]  創造世界掌管萬有的上帝
[00:05:32.780 --> 00:05:35.480]  先是講給人聽和看人
[00:05:35.480 --> 00:05:37.980]  我們是受造物
[00:05:37.980 --> 00:05:40.280]  是應該謙卑敬畏地
[00:05:40.280 --> 00:05:43.380]  去聽上帝跟我們講甚麼
[00:05:43.380 --> 00:05:45.780]  感恩祂給我們自由
[00:05:45.780 --> 00:05:48.580]  去選擇回應做不做
[00:05:48.580 --> 00:05:51.080]  但當然自己要負責任
[00:05:51.080 --> 00:05:52.780]  先後次序
[00:05:52.780 --> 00:05:55.480]  是上帝先講給人聽
[00:05:55.480 --> 00:05:58.080]  人聽了上帝說話之後
[00:05:58.080 --> 00:05:59.780]  回應上帝
[00:05:59.780 --> 00:06:02.280]  和上帝互動
[00:06:02.280 --> 00:06:04.180]  其實舊約摩西五經
[00:06:04.180 --> 00:06:06.780]  就是上帝跟人講的啟示
[00:06:06.780 --> 00:06:11.580]  吩咐、命令、引導、責備
[00:06:11.580 --> 00:06:13.780]  人是要聽
[00:06:13.780 --> 00:06:15.780]  文素記也不例外
[00:06:15.780 --> 00:06:17.780]  它的希伯來文第一個字是
[00:06:17.780 --> 00:06:19.680]  「耶和話說」
[00:06:19.680 --> 00:06:22.880]  即是聖潔的上帝跟我們講話
[00:06:22.880 --> 00:06:25.680]  我們基本的責任是自潔
[00:06:25.680 --> 00:06:29.080]  才可以站在聖潔的上帝面前
[00:06:29.080 --> 00:06:32.280]  「人非聖潔不能見主面」
[00:06:32.280 --> 00:06:34.580]  耶穌親自提醒過我們
[00:06:34.580 --> 00:06:38.180]  有耳可聽的就應當聽
[00:06:38.180 --> 00:06:42.980]  聽上帝之道而遵守的人是有福的
[00:06:42.980 --> 00:06:46.180]  第八章二十六節
[00:06:46.180 --> 00:06:48.280]  經文正正就是上帝
[00:06:48.280 --> 00:06:51.780]  跟以色列人講的三個吩咐
[00:06:51.780 --> 00:06:56.080]  摩西、祭司、利美人全會眾都要聽
[00:06:56.080 --> 00:07:00.280]  一至四節吩咐祭司點燈照光回望
[00:07:00.280 --> 00:07:02.680]  五至二十二節吩咐利美人
[00:07:02.680 --> 00:07:05.080]  要潔淨進入回望
[00:07:05.080 --> 00:07:06.380]  二十三到二十六節
[00:07:06.380 --> 00:07:09.880]  吩咐回望侍奉的要有界限
[00:07:09.880 --> 00:07:12.880]  即是侍奉的人無論你是哪一個
[00:07:12.880 --> 00:07:16.380]  都要敬畏上帝謙卑自己
[00:07:16.380 --> 00:07:19.080]  先聽上帝的吩咐
[00:07:19.080 --> 00:07:20.480]  潔淨自己
[00:07:20.480 --> 00:07:24.280]  進入上帝同在的回望裏面去侍奉
[00:07:24.280 --> 00:07:27.480]  祭司要跟從上帝的要求
[00:07:27.480 --> 00:07:31.080]  點燈照光回望的內部
[00:07:31.080 --> 00:07:33.480]  利美人要潔淨自己
[00:07:33.480 --> 00:07:35.080]  分別為聖
[00:07:35.080 --> 00:07:36.980]  設界限
[00:07:36.980 --> 00:07:40.180]  走入回望去侍奉
[00:07:40.180 --> 00:07:42.480]  上一章其實已經交代了
[00:07:42.480 --> 00:07:44.680]  摩西清楚知道
[00:07:44.680 --> 00:07:47.580]  上帝在回望跟他們一起
[00:07:47.580 --> 00:07:50.680]  各個族長奉獻了所有的祭物
[00:07:50.680 --> 00:07:53.980]  摩西主動地走入回望
[00:07:53.980 --> 00:07:57.980]  站在聖所至聖所萬寺的前面
[00:07:57.980 --> 00:08:01.580]  想著開口跟神說話
[00:08:01.580 --> 00:08:05.080]  但是她聽到法櫃上的私人座
[00:08:05.080 --> 00:08:08.080]  前面有聲音
[00:08:08.080 --> 00:08:11.380]  就是上帝跟摩西說話
[00:08:11.380 --> 00:08:14.180]  摩西只有一件事可以做
[00:08:14.180 --> 00:08:15.780]  是什麼?
[00:08:15.780 --> 00:08:18.080]  聽
[00:08:18.080 --> 00:08:21.480]  我們一起謙卑自己
[00:08:21.480 --> 00:08:25.080]  敬畏地聽上帝的話
[00:08:25.080 --> 00:08:27.180]  耶和華曉遇摩西說
[00:08:27.180 --> 00:08:29.180]  你告訴亞倫說
[00:08:29.180 --> 00:08:30.980]  點燈的時候七盞燈
[00:08:30.980 --> 00:08:34.180]  都要向燈台前面發光
[00:08:34.180 --> 00:08:36.480]  亞倫便這樣行
[00:08:36.480 --> 00:08:38.480]  他點燈台上的燈
[00:08:38.480 --> 00:08:40.780]  使燈向前發光
[00:08:40.780 --> 00:08:43.880]  是照耶和華所吩咐摩西的
[00:08:43.880 --> 00:08:47.780]  這燈台的做法是用金紙除出來的
[00:08:47.780 --> 00:08:51.280]  連座大花都是除出來的
[00:08:51.280 --> 00:08:54.380]  這裡我們聽到上帝吩咐的第一點
[00:08:54.380 --> 00:08:58.780]  祭司要照耶和華指示點燈的方法
[00:08:58.780 --> 00:09:01.180]  令燈台發光
[00:09:01.180 --> 00:09:02.680]  上帝清楚吩咐
[00:09:02.680 --> 00:09:06.680]  可進入聖所的祭司點燈的方法
[00:09:06.680 --> 00:09:08.980]  要向前發光
[00:09:08.980 --> 00:09:10.380]  摩西的回應
[00:09:10.380 --> 00:09:12.680]  就是聽耶和華的命令
[00:09:12.680 --> 00:09:16.280]  告訴亞倫如何點燈
[00:09:16.280 --> 00:09:18.780]  沒有加自己的意思
[00:09:18.780 --> 00:09:21.280]  其實上帝一早已經吩咐摩西
[00:09:21.280 --> 00:09:23.780]  如何製造這個燈台
[00:09:23.780 --> 00:09:28.480]  摩西聽上帝所指示的樣式
[00:09:28.480 --> 00:09:32.880]  用金踏出連座大花的燈台
[00:09:32.880 --> 00:09:37.580]  摩西要很用心聽清楚上帝的指示
[00:09:37.580 --> 00:09:42.880]  用錘在金上面做出一個很細緻的燈台
[00:09:42.880 --> 00:09:44.280]  而亞倫的回應
[00:09:44.280 --> 00:09:47.180]  就是用心聽摩西的吩咐
[00:09:47.180 --> 00:09:49.680]  照耶和華的樣式
[00:09:49.680 --> 00:09:54.980]  教導點著聖所金燈台上面的七盞燈
[00:09:54.980 --> 00:09:56.480]  清楚目的
[00:09:56.480 --> 00:09:58.780]  是要向前發光
[00:09:58.780 --> 00:10:01.680]  照光會幕內部
[00:10:01.680 --> 00:10:03.680]  亞倫的回應是什麼?
[00:10:03.680 --> 00:10:05.380]  就是第三節
[00:10:05.380 --> 00:10:07.680]  「辯者讓行」
[00:10:07.680 --> 00:10:09.780]  強調跟隨上帝的帶領
[00:10:09.780 --> 00:10:13.480]  就是用心聽清楚上帝指示的樣式
[00:10:13.480 --> 00:10:14.880]  照做
[00:10:14.880 --> 00:10:17.480]  不是用自己有限的習慣
[00:10:17.480 --> 00:10:19.980]  或者想法去做
[00:10:19.980 --> 00:10:20.980]  大家記不記得
[00:10:20.980 --> 00:10:22.980]  我們去年啟示錄一章
[00:10:22.980 --> 00:10:26.880]  說過七個燈台就是七個教會
[00:10:26.880 --> 00:10:29.180]  教會是要按上帝指示
[00:10:29.180 --> 00:10:31.280]  祭司點燈的方法
[00:10:31.280 --> 00:10:33.680]  向前發光
[00:10:33.680 --> 00:10:37.880]  這個是分別為勝很重要的起點
[00:10:37.880 --> 00:10:40.880]  舊約上帝揀選祭司
[00:10:40.880 --> 00:10:43.480]  新約揀選我們
[00:10:43.480 --> 00:10:46.480]  不是祭司習慣怎樣做
[00:10:46.480 --> 00:10:48.780]  做多少
[00:10:48.780 --> 00:10:52.880]  是祭司有沒有用上帝吩咐的方法
[00:10:52.880 --> 00:10:56.580]  照光會幕的內部
[00:10:56.580 --> 00:10:59.480]  一到四節是一個很好的提醒
[00:10:59.480 --> 00:11:02.180]  上帝不是問我們為祂做多少
[00:11:02.180 --> 00:11:03.880]  做到多少
[00:11:03.880 --> 00:11:08.980]  是問我們肯不肯用上帝吩咐的方法
[00:11:08.980 --> 00:11:12.880]  給上帝的話照光聖殿
[00:11:12.880 --> 00:11:16.180]  照下我們現在的生命實況
[00:11:16.180 --> 00:11:18.780]  教會真實的情況
[00:11:18.780 --> 00:11:24.380]  因為我們每個人就是神的殿
[00:11:24.380 --> 00:11:26.480]  就好像手機鏡頭
[00:11:26.480 --> 00:11:29.880]  要抹乾淨給光線才可以照進去
[00:11:29.880 --> 00:11:32.880]  我們個個都用手機拍照
[00:11:32.880 --> 00:11:36.480]  但鏡頭常常被手指印弄髒
[00:11:36.480 --> 00:11:38.480]  拍出來不夠清
[00:11:38.480 --> 00:11:40.280]  問題是什麼
[00:11:40.280 --> 00:11:42.180]  是手機不夠好
[00:11:42.180 --> 00:11:44.880]  還是鏡頭太骯髒
[00:11:44.880 --> 00:11:47.080]  有時我們會覺得人生很模糊
[00:11:47.080 --> 00:11:48.580]  方向很亂
[00:11:48.580 --> 00:11:51.580]  很多時不是上帝的光不夠
[00:11:51.580 --> 00:11:55.080]  而是我們的鏡頭太多骯髒東西
[00:11:55.080 --> 00:11:57.280]  例如犯錯不應
[00:11:57.280 --> 00:11:58.780]  自以為意
[00:11:58.780 --> 00:11:59.880]  貪心
[00:11:59.880 --> 00:12:00.880]  懶惰
[00:12:00.880 --> 00:12:02.180]  講大話
[00:12:02.180 --> 00:12:03.180]  驕傲
[00:12:03.180 --> 00:12:04.780]  拖延
[00:12:04.780 --> 00:12:09.680]  我們肯不肯給上帝抹一抹我們的眼睛
[00:12:09.680 --> 00:12:12.380]  給自己反映出上帝的樣式
[00:12:12.380 --> 00:12:17.180]  給上帝的光照清楚自己內心的灰暗
[00:12:17.180 --> 00:12:20.080]  謙卑地認罪悔改
[00:12:20.080 --> 00:12:23.180]  承認自己真的有罪
[00:12:23.180 --> 00:12:26.580]  很需要上帝
[00:12:26.580 --> 00:12:28.180]  弟兄姊妹
[00:12:28.180 --> 00:12:30.180]  你的生命鏡頭
[00:12:30.180 --> 00:12:31.480]  即是眼睛
[00:12:31.480 --> 00:12:33.780]  肉眼和心眼
[00:12:33.780 --> 00:12:34.780]  有沒有些東西
[00:12:34.780 --> 00:12:37.080]  你知道上帝不喜悅
[00:12:37.080 --> 00:12:39.980]  但一直不肯給上帝抹走
[00:12:39.980 --> 00:12:41.980]  好像不肯說對不起
[00:12:41.980 --> 00:12:43.680]  不肯寬恕人
[00:12:43.680 --> 00:12:45.680]  錯的通常是人
[00:12:45.680 --> 00:12:47.580]  對方才有責任
[00:12:47.580 --> 00:12:50.580]  自己就沒有反省的責任
[00:12:50.580 --> 00:12:53.280]  你的眼睛就是身體的燈
[00:12:53.280 --> 00:12:54.980]  當你的眼睛明亮
[00:12:54.980 --> 00:12:56.880]  全身就會光明
[00:12:56.880 --> 00:12:58.480]  當眼睛昏花
[00:12:58.480 --> 00:13:00.580]  全身就會黑暗
[00:13:00.580 --> 00:13:02.480]  所以你要注意
[00:13:02.480 --> 00:13:06.680]  免得你裏面的光暗了
[00:13:06.680 --> 00:13:07.880]  第一個小結
[00:13:07.880 --> 00:13:10.680]  就是我們基督徒生活的態度
[00:13:10.680 --> 00:13:14.080]  要全敬畏上帝謙卑的心
[00:13:14.080 --> 00:13:17.480]  去聽清楚上帝吩咐的樣式
[00:13:17.480 --> 00:13:19.280]  向前發光
[00:13:19.280 --> 00:13:23.680]  不是聽自己的方式
[00:13:23.680 --> 00:13:25.280]  五到二十二節
[00:13:25.280 --> 00:13:28.580]  我想邀請大家聽金色的字
[00:13:28.580 --> 00:13:31.180]  然後藍色的字就一起讀
[00:13:31.180 --> 00:13:33.380]  因為都幾長
[00:13:33.380 --> 00:13:35.380]  耶和華曉遇摩西說
[00:13:35.380 --> 00:13:38.480]  你從以色列人中選出利美人來
[00:13:38.480 --> 00:13:40.080]  潔淨他們
[00:13:40.080 --> 00:13:42.880]  潔淨他們當者樣行
[00:13:42.880 --> 00:13:45.880]  用徐聚水彈在他們身上
[00:13:45.880 --> 00:13:49.080]  又叫他們用剃刀刮全身
[00:13:49.080 --> 00:13:49.980]  洗衣服
[00:13:49.980 --> 00:13:51.480]  潔淨自己
[00:13:51.480 --> 00:13:54.280]  然後叫他們取一隻公牛毒
[00:13:54.280 --> 00:13:56.280]  並同獻的掃祭
[00:13:56.280 --> 00:13:58.780]  就是調油的細面
[00:13:58.780 --> 00:14:01.280]  你要另取一隻公牛毒
[00:14:01.280 --> 00:14:03.680]  作贖罪祭
[00:14:03.680 --> 00:14:05.280]  請會中讀
[00:14:05.280 --> 00:14:08.380]  將利美人奉到會幕前
[00:14:08.380 --> 00:14:11.180]  焦聚以色列全會中
[00:14:11.180 --> 00:14:14.580]  將利美人奉到耶和華面前
[00:14:14.580 --> 00:14:18.480]  以色列人要按守在他們頭上
[00:14:18.480 --> 00:14:22.480]  阿倫也將他們奉到耶和華面前
[00:14:22.480 --> 00:14:25.380]  以色列人當作遙祭
[00:14:25.380 --> 00:14:29.180]  是他們好辦耶和華的事
[00:14:29.180 --> 00:14:33.680]  利美人要按守在那兩隻牛的頭上
[00:14:33.680 --> 00:14:36.580]  你要將一隻作贖罪祭
[00:14:36.580 --> 00:14:38.380]  一隻作凡祭
[00:14:38.380 --> 00:14:40.180]  獻給耶和華
[00:14:40.180 --> 00:14:42.580]  為利美人贖罪
[00:14:42.580 --> 00:14:45.180]  你也要使利美人站在
[00:14:45.180 --> 00:14:47.880]  阿倫和他兒子面前
[00:14:47.880 --> 00:14:50.380]  將他們當作遙祭
[00:14:50.380 --> 00:14:52.780]  奉給耶和華
[00:14:52.780 --> 00:14:55.180]  這樣你從以色列人中
[00:14:55.180 --> 00:14:57.780]  將利美人分別出來
[00:14:57.780 --> 00:15:00.280]  利美人便要歸我
[00:15:00.280 --> 00:15:03.780]  此後利美人要進去辦會幕的事
[00:15:03.780 --> 00:15:05.480]  你要潔淨他們
[00:15:05.480 --> 00:15:08.380]  將他們當作遙祭奉上
[00:15:08.380 --> 00:15:10.580]  因為他們是從以色列人中
[00:15:10.580 --> 00:15:12.180]  傳言給我的
[00:15:12.180 --> 00:15:14.480]  我揀選他們歸我
[00:15:14.480 --> 00:15:19.480]  是代替以色列人中一切投生的
[00:15:19.480 --> 00:15:22.180]  以色列人中一切投生的
[00:15:22.180 --> 00:15:25.480]  連人大心畜都是我的
[00:15:25.480 --> 00:15:29.680]  我在埃及地擊殺一切投生的那天
[00:15:29.680 --> 00:15:32.780]  將他們分別為聖歸我
[00:15:32.780 --> 00:15:38.180]  我揀選利美人代替以色列人中一切投生的
[00:15:38.180 --> 00:15:39.880]  我從以色列人中
[00:15:39.880 --> 00:15:44.980]  將利美人當作賞賜給阿倫和他的兒子
[00:15:44.980 --> 00:15:48.580]  在會幕中辦以色列人的事
[00:15:48.580 --> 00:15:51.080]  又為以色列人贖罪
[00:15:51.080 --> 00:15:53.780]  免得他們靠近聖所
[00:15:53.780 --> 00:15:57.780]  有災殃臨到他們中間
[00:15:57.780 --> 00:15:59.380]  摩西 阿倫
[00:15:59.380 --> 00:16:03.780]  並以色列傳會中便向利美人如此行
[00:16:03.780 --> 00:16:08.280]  凡耶和華旨著利美人所吩咐摩西的
[00:16:08.280 --> 00:16:11.480]  以色列人就向他們這樣行
[00:16:11.480 --> 00:16:14.080]  於是利美人潔淨自己
[00:16:14.080 --> 00:16:16.680]  除了罪 洗了衣服
[00:16:16.680 --> 00:16:21.080]  阿倫將他們當作遙祭奉到耶和華面前
[00:16:21.080 --> 00:16:25.180]  又為他們贖罪 潔淨他們
[00:16:25.180 --> 00:16:27.680]  然後利美人進去
[00:16:27.680 --> 00:16:30.680]  在阿倫和他兒子面前
[00:16:30.680 --> 00:16:32.980]  在會幕中辦事
[00:16:32.980 --> 00:16:37.180]  耶和華旨著利美人怎樣吩咐摩西
[00:16:37.180 --> 00:16:42.580]  以色列人就怎樣向他們行了
[00:16:42.580 --> 00:16:44.180]  第五至二十二節
[00:16:44.180 --> 00:16:47.080]  我們聽到上帝的吩咐第二點
[00:16:47.080 --> 00:16:50.180]  被揀選的利美人要潔淨
[00:16:50.180 --> 00:16:53.880]  上帝清楚吩咐摩西揀選利美人
[00:16:53.880 --> 00:16:57.280]  他們先要經過一個完整的潔淨禮
[00:16:57.280 --> 00:17:01.180]  第一 先由摩西用徐聚水
[00:17:01.180 --> 00:17:03.280]  潔淨利美人
[00:17:03.280 --> 00:17:05.680]  潔淨他們禮儀上的不潔
[00:17:05.680 --> 00:17:09.880]  第二 利美人自己要全身剃毛
[00:17:09.880 --> 00:17:12.580]  洗衣服 潔淨自己
[00:17:12.580 --> 00:17:15.780]  再獻贖罪祭和梵祭
[00:17:15.780 --> 00:17:18.780]  潔淨他們生活上嚴重的不潔
[00:17:18.780 --> 00:17:23.280]  第三 以色列人按手在利美人的頭上
[00:17:23.280 --> 00:17:26.780]  將利美人獻給耶和華作遙祭
[00:17:26.780 --> 00:17:28.280]  好像活的祭
[00:17:28.280 --> 00:17:32.880]  替代全以色列人中一切投身的
[00:17:32.880 --> 00:17:36.180]  專心獻給上帝服侍
[00:17:36.180 --> 00:17:37.780]  時間關係
[00:17:37.780 --> 00:17:39.080]  有關各種的祭
[00:17:39.080 --> 00:17:43.480]  你們可以自由看利美記
[00:17:43.480 --> 00:17:46.280]  潔淨利美人被分別出來
[00:17:46.280 --> 00:17:49.080]  不是升他們做特別階級
[00:17:49.080 --> 00:17:53.980]  而是全個群體同心的獻給聖潔的上帝
[00:17:53.980 --> 00:17:57.280]  利美人不再聽自己和世界的聲音
[00:17:57.280 --> 00:17:58.980]  去計劃人生
[00:17:58.980 --> 00:18:03.980]  而是聽上帝的聲音帶領分別出來
[00:18:03.980 --> 00:18:07.980]  自願地走進光宗去服侍
[00:18:07.980 --> 00:18:10.580]  和服侍百姓
[00:18:10.580 --> 00:18:13.180]  這個是很重要的提醒
[00:18:13.180 --> 00:18:16.680]  是整體分別為聖的潔淨
[00:18:16.680 --> 00:18:19.380]  包括個人和群體
[00:18:19.380 --> 00:18:21.880]  合一的同心
[00:18:21.880 --> 00:18:25.680]  不單止是自己和上帝有親密的關係
[00:18:25.680 --> 00:18:29.080]  同時都要需要群體合一的分辨
[00:18:29.080 --> 00:18:31.780]  這一個就是上帝的聲音
[00:18:31.780 --> 00:18:33.980]  避免自以為是
[00:18:33.980 --> 00:18:35.380]  自以為異
[00:18:35.380 --> 00:18:39.180]  引起衝突和不和
[00:18:39.180 --> 00:18:40.080]  今天
[00:18:40.080 --> 00:18:42.880]  你和我都是新約的祭司
[00:18:42.880 --> 00:18:46.180]  上帝不是只是選牧者傳道人
[00:18:46.180 --> 00:18:49.980]  是選擇所有屬於祂的人分別為聖
[00:18:49.980 --> 00:18:51.780]  人受聖靈感動
[00:18:51.780 --> 00:18:54.680]  在內心信耶穌
[00:18:54.680 --> 00:18:57.280]  在群體中公開的受洗
[00:18:57.280 --> 00:19:01.380]  和主和死和埋葬和復活成為新造的人
[00:19:01.380 --> 00:19:05.280]  重新我們每日過基督教道的樣式生活
[00:19:05.280 --> 00:19:09.480]  好像穿了手術袍的醫生和醫護團隊
[00:19:09.480 --> 00:19:10.880]  進手術室之前
[00:19:10.880 --> 00:19:14.380]  他們一定洗手、消毒、穿手術袍
[00:19:14.380 --> 00:19:16.680]  戴口罩、手套
[00:19:16.680 --> 00:19:18.480]  一旦進了手術室
[00:19:18.480 --> 00:19:22.280]  他們不會再做其他沒有關係的事
[00:19:22.280 --> 00:19:23.480]  因為他們意識到
[00:19:23.480 --> 00:19:26.180]  他們在一個特別神聖的環境
[00:19:26.180 --> 00:19:29.880]  手術袍代表那一刻他們被分別出來
[00:19:29.880 --> 00:19:31.680]  只有一個目的
[00:19:31.680 --> 00:19:34.380]  就是救人
[00:19:34.380 --> 00:19:35.580]  同樣
[00:19:35.580 --> 00:19:38.580]  上帝在舊約的尼微人
