
[00:00:00.000 --> 00:00:03.000]  各位弟兄姐妹 大家平安
[00:07:41.000 --> 00:07:44.000]  牲口眾多 生養眾多
[00:07:44.000 --> 00:07:47.000]  亞瑟拉呢 更加代表了
[00:07:47.000 --> 00:07:50.000]  生產子嗣很多
[00:07:50.000 --> 00:07:53.000]  這樣一種的寓意
[00:07:53.000 --> 00:07:56.000]  逐漸的以色列民被這世界影響
[00:07:56.000 --> 00:07:59.000]  忘記了他們有至高的神
[00:07:59.000 --> 00:08:04.000]  跟從了別神 拜了這些的偶像
[00:08:04.000 --> 00:08:08.000]  今天呢 我們也可能陷入到這樣的境地啊
[00:08:08.000 --> 00:08:11.000]  當然 明顯的那些偶像
[00:08:11.000 --> 00:08:13.000]  我們很容易去辨別
[00:08:13.000 --> 00:08:17.000]  那些是異教的神 那些是一些的偶像
[00:08:17.000 --> 00:08:20.000]  還有一些世界要給我們的安全感
[00:08:20.000 --> 00:08:23.000]  帶來到我們生命的時候
[00:08:23.000 --> 00:08:29.000]  我們若不把它看作是上帝恩典的託付
[00:08:29.000 --> 00:08:32.000]  你的安全感完全是來自於
[00:08:32.000 --> 00:08:36.000]  外在的這些財力
[00:08:36.000 --> 00:08:43.000]  房子 配偶 孩子 位份 等等等等
[00:08:43.000 --> 00:08:49.000]  你可能生命當中已經住進了這樣的偶像
[00:08:49.000 --> 00:08:54.000]  讓你不能夠從永生神那裡
[00:08:54.000 --> 00:08:57.000]  得到真正的平安
[00:08:57.000 --> 00:09:02.000]  這個時候呢 就到今天我們讀的這節經文開始了
[00:09:02.000 --> 00:09:08.000]  十一節 耶和華的使者就來找到了積澱
[00:09:08.000 --> 00:09:12.000]  那個時候積澱做一件很特別的事情
[00:09:12.000 --> 00:09:15.000]  在那裡打麥子
[00:09:15.000 --> 00:09:18.000]  通常人如果打麥子的話
[00:09:18.000 --> 00:09:20.000]  會找平坦的地方
[00:09:20.000 --> 00:09:23.000]  因為方便鋪那些的麥穗
[00:09:23.000 --> 00:09:27.000]  方便收割 方便把那些骨殼把它吹散
[00:09:27.000 --> 00:09:34.000]  但這個時候積澱卻躲在了低窪的酒柵裡邊去
[00:09:34.000 --> 00:09:38.000]  酒柵就是當時他們的傳統裡邊
[00:09:38.000 --> 00:09:42.000]  要踩碎碾碎那些葡萄的果子
[00:09:42.000 --> 00:09:44.000]  讓它的汁液流出
[00:09:44.000 --> 00:09:47.000]  以至於可以發酵的一個地方
[00:09:47.000 --> 00:09:50.000]  它是一個凋的地方
[00:09:50.000 --> 00:09:56.000]  他躲在那個地方是為要防備米澱仁
[00:09:56.000 --> 00:10:02.000]  他那個時候以為我躲在這裡好像有平安
[00:10:02.000 --> 00:10:05.000]  躲避了 看不到我
[00:10:05.000 --> 00:10:07.000]  我好像有平安
[00:10:07.000 --> 00:10:13.000]  但這個時候耶和華的使者就來找到了積澱
[00:10:13.000 --> 00:10:17.000]  並且向他說話
[00:10:17.000 --> 00:10:22.000]  而且在這個說話有讚美積澱的意思
[00:10:22.000 --> 00:10:25.000]  在第十二節我們就可以看到
[00:10:25.000 --> 00:10:30.000]  大能的勇士啊 耶和華與你同在
[00:10:30.000 --> 00:10:32.000]  稱頌積澱
[00:10:32.000 --> 00:10:34.000]  你將會被神所使用
[00:10:34.000 --> 00:10:39.000]  你是一個在神眼中大能的勇士
[00:10:39.000 --> 00:10:43.000]  這時候積澱又在躲避
[00:10:43.000 --> 00:10:46.000]  突然又被使者來 可能也嚇一跳
[00:10:46.000 --> 00:10:49.000]  也說不定 怎麼有人跟我說話
[00:10:49.000 --> 00:10:52.000]  一看有人還跟我說
[00:10:52.000 --> 00:10:55.000]  耶和華與我同在
[00:10:55.000 --> 00:10:58.000]  這個時候呢 他內心當中
[00:10:58.000 --> 00:11:03.000]  很多的不解和埋怨就帶出來了
[00:11:03.000 --> 00:11:07.000]  他說 耶和華若與我們同在
[00:11:07.000 --> 00:11:11.000]  我們怎麼可能遭遇這些事情啊
[00:11:11.000 --> 00:11:14.000]  我們的列祖不是說了很多啊
[00:11:14.000 --> 00:11:17.000]  耶和華還帶領我們從埃及來嗎
[00:11:17.000 --> 00:11:21.000]  耶和華奇妙的作為在哪裡啊
[00:11:21.000 --> 00:11:24.000]  我們在這裡七年啊
[00:11:24.000 --> 00:11:27.000]  受盡了苦楚
[00:11:27.000 --> 00:11:30.000]  現在他卻丟棄我們
[00:11:30.000 --> 00:11:35.000]  將我們交在了米澱人的手裡
[00:11:35.000 --> 00:11:38.000]  有的時候也像極了我們不理解神啊
[00:11:38.000 --> 00:11:41.000]  向神發怨言的我們
[00:11:41.000 --> 00:11:43.000]  那個時候的積澱
[00:11:43.000 --> 00:11:49.000]  他沒有看到之所以處於這樣一個苦患的原因
[00:11:49.000 --> 00:11:52.000]  其實在六章的一節一開始
[00:11:52.000 --> 00:11:55.000]  就已經記載的清清楚楚
[00:11:55.000 --> 00:11:58.000]  人也會這樣啊
[00:11:58.000 --> 00:12:01.000]  看不見我們自己所做的惡
[00:12:01.000 --> 00:12:04.000]  看不見我們得罪神的地方
[00:12:04.000 --> 00:12:09.000]  有的時候卻去埋怨神 責怪神
[00:12:09.000 --> 00:12:13.000]  還怪神為什麼把我們丟棄
[00:12:13.000 --> 00:12:18.000]  但是 耶和華的使者卻告訴積澱
[00:12:18.000 --> 00:12:21.000]  耶和華是和你同在的
[00:12:21.000 --> 00:12:25.000]  耶和華他想要幫助你們
[00:12:25.000 --> 00:12:29.000]  受到教訓 迴轉向神啊
[00:12:29.000 --> 00:12:32.000]  這個時候又有說話了
[00:12:32.000 --> 00:12:34.000]  積澱他有他的埋怨
[00:12:34.000 --> 00:12:38.000]  這個時候耶和華有觀看積澱就說了
[00:12:38.000 --> 00:12:41.000]  不是我差遣你去嗎
[00:12:41.000 --> 00:12:44.000]  拯救以色列人嗎
[00:12:44.000 --> 00:12:47.000]  是啊 是有管教
[00:12:47.000 --> 00:12:49.000]  是有外民族
[00:12:49.000 --> 00:12:51.000]  但神有他的幫助
[00:12:51.000 --> 00:12:56.000]  而且要透過神這位大能的勇士積澱
[00:12:56.000 --> 00:12:58.000]  積澱聽了這個話
[00:12:58.000 --> 00:13:00.000]  大家可以想像一下
[00:13:00.000 --> 00:13:02.000]  神突然要跟你說了
[00:13:02.000 --> 00:13:07.000]  有一個方式改變我們的境況
[00:13:07.000 --> 00:13:09.000]  神還要用你
[00:13:09.000 --> 00:13:11.000]  嚇得不得了啊
[00:13:11.000 --> 00:13:16.000]  而且特別經歷了米澱人的強悍以後
[00:13:16.000 --> 00:13:18.000]  要躲避啊
[00:13:18.000 --> 00:13:20.000]  在山中要挖洞穴躲避
[00:13:20.000 --> 00:13:23.000]  我來打麥子還要躲避
[00:13:23.000 --> 00:13:26.000]  竟然還要使用我
[00:13:26.000 --> 00:13:29.000]  這個時候積澱他也回復了
[00:13:29.000 --> 00:13:31.000]  我在馬來西支派裡面
[00:13:31.000 --> 00:13:33.000]  我是治貧窮的
[00:13:33.000 --> 00:13:38.000]  在我富家又是治微小的
[00:13:38.000 --> 00:13:40.000]  這個時候
[00:13:40.000 --> 00:13:44.000]  有的人會說看到積澱的謙卑嗎
[00:13:44.000 --> 00:13:46.000]  其實並不是啊
[00:13:46.000 --> 00:13:48.000]  其實並不是
[00:13:48.000 --> 00:13:53.000]  卻是來自於積澱的一種推辭
[00:13:53.000 --> 00:13:55.000]  我求神
[00:13:55.000 --> 00:13:58.000]  神幫我解決了最好
[00:13:58.000 --> 00:14:00.000]  最好不要來用我
[00:14:00.000 --> 00:14:02.000]  我很害怕
[00:14:02.000 --> 00:14:04.000]  我很懼怕
[00:14:04.000 --> 00:14:06.000]  甚至找到一些理由
[00:14:06.000 --> 00:14:09.000]  想辦法來推辭
[00:14:09.000 --> 00:14:11.000]  我又是治貧窮的
[00:14:11.000 --> 00:14:13.000]  我又是治微小的
[00:14:13.000 --> 00:14:15.000]  最好幫我度過了
[00:14:15.000 --> 00:14:16.000]  不要看到
[00:14:16.000 --> 00:14:19.000]  不要使用我去解決
[00:14:19.000 --> 00:14:23.000]  這個時候確實也像極了我們
[00:14:23.000 --> 00:14:25.000]  當我們遇到困境的時候
[00:14:25.000 --> 00:14:28.000]  也同樣和神在對話
[00:14:28.000 --> 00:14:30.000]  很多時候的我們
[00:14:30.000 --> 00:14:32.000]  只看到困境
[00:14:32.000 --> 00:14:36.000]  卻看不到神的同在
[00:14:36.000 --> 00:14:40.000]  只想神出手來幫助
[00:14:40.000 --> 00:14:45.000]  卻恐懼被神來使用
[00:14:45.000 --> 00:14:48.000]  有的時候也聽到
[00:14:48.000 --> 00:14:51.000]  有弟兄姊妹的一個
[00:14:51.000 --> 00:14:53.000]  很感恩的分享
[00:14:53.000 --> 00:14:55.000]  他講到了
[00:14:55.000 --> 00:14:57.000]  我每次求問神
[00:14:57.000 --> 00:15:00.000]  我心中的困惑的時候
[00:15:00.000 --> 00:15:01.000]  透過禱告
[00:15:01.000 --> 00:15:03.000]  我感謝主
[00:15:03.000 --> 00:15:05.000]  神又把同樣的問題
[00:15:05.000 --> 00:15:08.000]  放在了我的心裡邊
[00:15:08.000 --> 00:15:10.000]  當他去求問神
[00:15:10.000 --> 00:15:13.000]  為什麼還有很多的人
[00:15:13.000 --> 00:15:14.000]  經歷痛苦
[00:15:14.000 --> 00:15:16.000]  神也問他
[00:15:16.000 --> 00:15:19.000]  為什麼他還經歷痛苦
[00:15:19.000 --> 00:15:23.000]  你不是已經得蒙神的救恩了嗎
[00:15:23.000 --> 00:15:26.000]  為什麼很多人還經歷傷痛
[00:15:26.000 --> 00:15:29.000]  神也把這樣一個問題拋給他
[00:15:29.000 --> 00:15:32.000]  為什麼我的家庭裡面
[00:15:32.000 --> 00:15:34.000]  還會有各樣的紛爭
[00:15:34.000 --> 00:15:36.000]  神也把它拋給他
[00:15:36.000 --> 00:15:38.000]  為什麼
[00:15:38.000 --> 00:15:40.000]  但是我們感謝神
[00:15:40.000 --> 00:15:43.000]  因著這個一問一答之間
[00:15:43.000 --> 00:15:46.000]  我們的生命就會不一樣
[00:15:46.000 --> 00:15:50.000]  讓我們看到神會與我們同在
[00:15:50.000 --> 00:15:52.000]  他願意來幫助我們
[00:15:52.000 --> 00:15:55.000]  而且來使用我們
[00:15:55.000 --> 00:15:56.000]  那麼第二點了
[00:15:56.000 --> 00:15:57.000]  人生的進度
[00:15:57.000 --> 00:15:59.000]  也是積澱
[00:15:59.000 --> 00:16:02.000]  和神的使者相遇了以後
[00:16:02.000 --> 00:16:04.000]  他的第二點
[00:16:04.000 --> 00:16:07.000]  面對挑戰的時候
[00:16:07.000 --> 00:16:10.000]  就要精力平安
[00:16:10.000 --> 00:16:13.000]  在這16到18節裡面
[00:16:13.000 --> 00:16:14.000]  我們可以看到
[00:16:14.000 --> 00:16:17.000]  積澱他的一種性格
[00:16:17.000 --> 00:16:21.000]  他是一個非常謹慎的人
[00:16:21.000 --> 00:16:23.000]  甚至這種謹慎
[00:16:23.000 --> 00:16:26.000]  帶出他內心當中的一種
[00:16:26.000 --> 00:16:29.000]  多疑的態度
[00:16:29.000 --> 00:16:32.000]  這個時候他說到了
[00:16:32.000 --> 00:16:35.000]  我若在你眼前蒙恩
[00:16:35.000 --> 00:16:38.000]  求你給我一個證據
[00:16:38.000 --> 00:16:42.000]  這個證據也是要來自於
[00:16:42.000 --> 00:16:46.000]  也是積澱他這種性格背後
[00:16:46.000 --> 00:16:49.000]  他安全感的一種來源
[00:16:49.000 --> 00:16:51.000]  安全感的來源
[00:16:51.000 --> 00:16:52.000]  但是在這裡
[00:16:52.000 --> 00:16:54.000]  神有恩典
[00:16:54.000 --> 00:16:56.000]  他因允了積澱
[00:16:56.000 --> 00:16:58.000]  告訴他
[00:16:58.000 --> 00:17:01.000]  我必等你回來
[00:17:01.000 --> 00:17:03.000]  我也願意等你
[00:17:03.000 --> 00:17:05.000]  我也願意把這個證據
[00:17:05.000 --> 00:17:07.000]  把這個憑證給你
[00:17:07.000 --> 00:17:10.000]  於是積澱就去預備了
[00:17:10.000 --> 00:17:11.000]  他預備的時候
[00:17:11.000 --> 00:17:14.000]  在第19節我們可以看到
[00:17:14.000 --> 00:17:16.000]  又有羊羔
[00:17:16.000 --> 00:17:19.000]  又有無窖餅
[00:17:19.000 --> 00:17:21.000]  還有湯
[00:17:21.000 --> 00:17:23.000]  預備了很多
[00:17:23.000 --> 00:17:26.000]  甚至這無窖餅
[00:17:26.000 --> 00:17:27.000]  這個面
[00:17:27.000 --> 00:17:29.000]  依依法的細面
[00:17:29.000 --> 00:17:31.000]  我們今天的單位是
[00:17:31.000 --> 00:17:33.000]  22公升
[00:17:33.000 --> 00:17:35.000]  還有羊羔 還有湯
[00:17:35.000 --> 00:17:36.000]  拿著壺
[00:17:36.000 --> 00:17:39.000]  帶到使者的面前來了
[00:17:39.000 --> 00:17:43.000]  所以看到積澱的表現的話
[00:17:43.000 --> 00:17:44.000]  我們就可以發現
[00:17:44.000 --> 00:17:46.000]  在第15節當中
[00:17:46.000 --> 00:17:49.000]  他絕對不是
[00:17:49.000 --> 00:17:53.000]  治貧窮的那樣一個人
[00:17:53.000 --> 00:17:56.000]  治貧窮怎麼可以預備那麼多
[00:17:56.000 --> 00:18:00.000]  也絕對不是治微小的那個人
[00:18:00.000 --> 00:18:03.000]  在神使者裡面大能的勇士
[00:18:03.000 --> 00:18:08.000]  而且他可以同時把那麼多的面
[00:18:08.000 --> 00:18:10.000]  做成了無窖餅
[00:18:10.000 --> 00:18:12.000]  把這個羊 還有湯
[00:18:12.000 --> 00:18:15.000]  同時間拿過去
[00:18:15.000 --> 00:18:18.000]  不是有一定的體力提魄
[00:18:18.000 --> 00:18:20.000]  也是做不到的
[00:18:20.000 --> 00:18:22.000]  所以我們可以看到
[00:18:22.000 --> 00:18:24.000]  人有的時候推脫
[00:18:24.000 --> 00:18:26.000]  卻看不到神的恩典
[00:18:26.000 --> 00:18:29.000]  看不到自己的能力
[00:18:29.000 --> 00:18:31.000]  這個時候其實
[00:18:31.000 --> 00:18:35.000]  在耶和華的使者也跟他說了
[00:18:35.000 --> 00:18:38.000]  我與你同在
[00:18:38.000 --> 00:18:40.000]  不是靠他自己的力量
[00:18:40.000 --> 00:18:41.000]  孔武有力
[00:18:41.000 --> 00:18:43.000]  確實他是有力的
[00:18:43.000 --> 00:18:46.000]  但是因著神和他同在
[00:18:46.000 --> 00:18:48.000]  你必擊打米店人
[00:18:48.000 --> 00:18:51.000]  如擊打一人一樣
[00:18:51.000 --> 00:18:53.000]  一個人一樣
[00:18:53.000 --> 00:18:55.000]  讓他可以看到
[00:18:55.000 --> 00:18:57.000]  回來的時候
[00:18:57.000 --> 00:18:58.000]  就可以看到
[00:18:58.000 --> 00:19:00.000]  因著神的恩典
[00:19:00.000 --> 00:19:03.000]  神的使者就用棧
[00:19:03.000 --> 00:19:04.000]  一疊
[00:19:04.000 --> 00:19:08.000]  那些雞店帶來的禮物
[00:19:08.000 --> 00:19:10.000]  就燒了
[00:19:10.000 --> 00:19:16.000]  就燒盡了這些餅和無窖餅和這些肉
[00:19:16.000 --> 00:19:20.000]  經文其實在這裡並沒有詳細的記載
[00:19:20.000 --> 00:19:24.000]  雞店他在這個過程裡邊
[00:19:24.000 --> 00:19:28.000]  要求神的證據和印證是怎麼樣的
[00:19:28.000 --> 00:19:30.000]  只是想到
[00:19:30.000 --> 00:19:33.000]  我帶著禮物回來見這個使者
[00:19:33.000 --> 00:19:38.000]  很多時候還可能帶著我們人的一些想法
[00:19:38.000 --> 00:19:41.000]  先來招待一頓
[00:19:41.000 --> 00:19:44.000]  在飯桌上先把解決問題
[00:19:44.000 --> 00:19:47.000]  把神的使者照顧好以後
[00:19:47.000 --> 00:19:49.000]  可能就施展了大能力
[00:19:49.000 --> 00:19:51.000]  就把問題解決了
[00:19:51.000 --> 00:19:54.000]  但這個時候神有祂的主權
[00:19:54.000 --> 00:19:57.000]  用戰意擊打
[00:19:57.000 --> 00:20:00.000]  把人又有的那種的想法
[00:20:00.000 --> 00:20:02.000]  哪怕是人那種的想法
[00:20:02.000 --> 00:20:06.000]  用食物來招待的這種想法
[00:20:06.000 --> 00:20:11.000]  變成人和神之間的一種的互動
[00:20:11.000 --> 00:20:14.000]  變成了一次的獻祭
[00:20:14.000 --> 00:20:16.000]  燒盡了
[00:20:16.000 --> 00:20:18.000]  獻祭給了神
[00:20:18.000 --> 00:20:23.000]  這個時候的雞店終於得到了證據
[00:20:23.000 --> 00:20:25.000]  真的是神
[00:20:25.000 --> 00:20:29.000]  但這個時候他卻更加的懼怕起來
[00:20:29.000 --> 00:20:33.000]  他這個時候22、23節我們可以看到
[00:20:33.000 --> 00:20:35.000]  埃塞
[00:20:35.000 --> 00:20:38.000]  因為當時他們有傳統
[00:20:38.000 --> 00:20:39.000]  以色列民有傳統
[00:20:39.000 --> 00:20:42.000]  他們也有這樣一個認知
[00:20:42.000 --> 00:20:45.000]  當面見到了神以後
[00:20:45.000 --> 00:20:48.000]  必被致死
[00:20:48.000 --> 00:20:52.000]  所以神也會在荊棘的火焰裡面
[00:20:52.000 --> 00:20:54.000]  向摩西再去顯現
[00:20:54.000 --> 00:20:56.000]  這個時候的雞店
[00:20:56.000 --> 00:20:59.000]  也同樣也像人一樣
[00:20:59.000 --> 00:21:05.000]  他記得神給他們列祖的吩咐
[00:21:05.000 --> 00:21:10.000]  卻忘記了神之前給他的應許
[00:21:10.000 --> 00:21:13.000]  忘記了神還要使用他
