
[00:00:00.000 --> 00:00:03.000]  各位弟兄姐妹 大家主內平安
[00:01:42.000 --> 00:01:45.000]  它是以兩種對立的
[00:01:45.000 --> 00:01:48.000]  方式所呈現出來的 這樣呢
[00:01:48.000 --> 00:01:51.000]  那我們來看舊約的時候呢 給我們提醒了
[00:01:51.000 --> 00:01:54.000]  這是一件非常嚴重的
[00:01:54.000 --> 00:01:57.000]  事情 大家不可以掉以
[00:01:57.000 --> 00:02:00.000]  清心啊 那麼面對這樣一種的危險啊
[00:02:00.000 --> 00:02:03.000]  先知這樣斥責的時候呢
[00:02:03.000 --> 00:02:06.000]  就讓我看到啊 就像我們在
[00:02:06.000 --> 00:02:09.000]  禱告環節當中啊 每一大高速公路
[00:02:09.000 --> 00:02:12.000]  上面的時候 遇到危險的時候 大家如果
[00:02:12.000 --> 00:02:15.000]  跟進事件的時候就發現 有一個
[00:02:15.000 --> 00:02:18.000]  幸免於難的家庭
[00:02:18.000 --> 00:02:21.000]  他們就停下了車 放聲的去
[00:02:21.000 --> 00:02:24.000]  呼籲後面的車輛啊 停下來了
[00:02:24.000 --> 00:02:27.000]  前面已經遇到危險了 困難了
[00:02:27.000 --> 00:02:30.000]  你們不要再往前面走了
[00:02:30.000 --> 00:02:33.000]  甚至呢 其中的一位先生呢 他要跪下來
[00:02:33.000 --> 00:02:36.000]  後面的人呢 才肯停下車
[00:02:36.000 --> 00:02:39.000]  聽他的呼求啊 在這裡呢
[00:02:39.000 --> 00:02:42.000]  先知也用這樣一種 放聲
[00:02:42.000 --> 00:02:45.000]  疾呼的態度 來警示
[00:02:45.000 --> 00:02:48.000]  猶太人 以色列民 已經
[00:02:48.000 --> 00:02:51.000]  處於危險當中了 大家一定要
[00:02:51.000 --> 00:02:54.000]  引起警惕 其中呢 我們可以看到
[00:02:54.000 --> 00:02:57.000]  同一位父 同一位上帝
[00:02:57.000 --> 00:03:00.000]  還有檢除啊 那麼我們在新約裡面的
[00:03:00.000 --> 00:03:03.000]  格林多前書裡面呢 也可以看到啊
[00:03:03.000 --> 00:03:06.000]  就如生子是一個
[00:03:06.000 --> 00:03:09.000]  卻有許多的肢體 而且
[00:03:09.000 --> 00:03:12.000]  肢體雖多 乃是一個生子
[00:03:12.000 --> 00:03:15.000]  基督也是這樣 你們就是
[00:03:15.000 --> 00:03:18.000]  基督的生子 並且各作
[00:03:18.000 --> 00:03:21.000]  肢體 提醒我們和神 有這樣一種的
[00:03:21.000 --> 00:03:24.000]  關係 那麼我們再看耶穌的
[00:03:24.000 --> 00:03:27.000]  教導也就這樣說到啊 主就這樣
[00:03:27.000 --> 00:03:30.000]  說了 我是真葡萄樹
[00:03:30.000 --> 00:03:33.000]  你們是肢子 伴隨這樣
[00:03:33.000 --> 00:03:36.000]  舊約新約相呼應的教導 就帶出
[00:03:36.000 --> 00:03:39.000]  今天的講題啊 我們要成為
[00:03:39.000 --> 00:03:42.000]  基督的肢體 讓我們一起來禱告
[00:03:42.000 --> 00:03:45.000]  天父上帝
[00:03:45.000 --> 00:03:48.000]  愛我們的主 祢讓我們
[00:03:48.000 --> 00:03:51.000]  活在真理和愛當中 祢
[00:03:51.000 --> 00:03:54.000]  時時用祢的責備就來提醒我們的生命
[00:03:54.000 --> 00:03:57.000]  不要陷入各樣的誘惑
[00:03:57.000 --> 00:04:00.000]  還有陷入到各樣的危難裡面 主啊
[00:04:00.000 --> 00:04:03.000]  讓我們用生命向祢敞開
[00:04:03.000 --> 00:04:06.000]  將祢的話語 祢的真理 祢的愛 祢的
[00:04:06.000 --> 00:04:09.000]  教導 充充滿滿的澆灌在我們的心田
[00:04:09.000 --> 00:04:12.000]  當中 讓我們明白如何
[00:04:12.000 --> 00:04:15.000]  是蒙主祢所喜悅的生命
[00:04:15.000 --> 00:04:18.000]  主啊 提醒我們 教導我們
[00:04:18.000 --> 00:04:21.000]  讓我們都能夠成為祢所喜悅的
[00:04:21.000 --> 00:04:24.000]  豪徒 被主祢所陶造
[00:04:24.000 --> 00:04:27.000]  願我口中的話語 眾弟兄姐妹的心懷
[00:04:27.000 --> 00:04:30.000]  意念 都蒙天父上帝祢所約納
[00:04:30.000 --> 00:04:33.000]  同心禱告 奉主明求
[00:04:33.000 --> 00:04:36.000]  Amen 那麼在接下來的
[00:04:36.000 --> 00:04:39.000]  講道過程裡面呢
[00:04:39.000 --> 00:04:42.000]  我願意用三個連接啊
[00:04:42.000 --> 00:04:45.000]  三個連接 一起來思想
[00:04:45.000 --> 00:04:48.000]  這一段 馬拉基先知 二章裡邊
[00:04:48.000 --> 00:04:51.000]  給我們的提醒啊
[00:04:51.000 --> 00:04:54.000]  首先呢 就是第一個連接了
[00:04:54.000 --> 00:04:57.000]  當然大家當時提醒的是群體的關係啦
[00:04:57.000 --> 00:05:00.000]  在這裡呢 我們要分享的就是
[00:05:00.000 --> 00:05:03.000]  教會關係的連接
[00:05:03.000 --> 00:05:06.000]  教會關係的連接 所以呢 我們在教會裡邊呢
[00:05:06.000 --> 00:05:09.000]  常常可以有很多的侍奉啊
[00:05:09.000 --> 00:05:12.000]  侍奉 參與 一起的崇拜
[00:05:12.000 --> 00:05:15.000]  在侍奉裡邊呢 神不看我們
[00:05:15.000 --> 00:05:18.000]  渺小 卑微
[00:05:18.000 --> 00:05:21.000]  仍然檢選我們可以在神的這樣一個
[00:05:21.000 --> 00:05:24.000]  大的計畫裡面 成為其中的一塊拼圖和
[00:05:24.000 --> 00:05:27.000]  一份子啊 是我們的福分
[00:05:27.000 --> 00:05:30.000]  而且經常和侍奉的弟兄姊妹交流的時候
[00:05:30.000 --> 00:05:33.000]  大家就可以看到啊 是神的
[00:05:33.000 --> 00:05:36.000]  恩典 陶造了我們 是神的
[00:05:36.000 --> 00:05:39.000]  恩典 讓我們把侍奉的團隊
[00:05:39.000 --> 00:05:42.000]  我們的弟兄姊妹 更多的緊緊的
[00:05:42.000 --> 00:05:45.000]  聯繫在一起 也同樣
[00:05:45.000 --> 00:05:48.000]  是神的恩典 讓我看到了
[00:05:48.000 --> 00:05:51.000]  生命還有更多的不足 以致
[00:05:51.000 --> 00:05:54.000]  願意讓我 更多的謙卑的
[00:05:54.000 --> 00:05:57.000]  更好的 能夠在神裡邊
[00:05:57.000 --> 00:06:00.000]  蒙神的修剪 陶造
[00:06:00.000 --> 00:06:03.000]  更好的來 成為神的子民啊
[00:06:03.000 --> 00:06:06.000]  所以在馬拉基書今天的經文的
[00:06:06.000 --> 00:06:09.000]  第十節啊 阿瞻的第十節
[00:06:09.000 --> 00:06:12.000]  一開始就提醒了
[00:06:12.000 --> 00:06:15.000]  豈不都是有一位父嗎
[00:06:15.000 --> 00:06:18.000]  豈不是一位上帝所造的嗎
[00:06:18.000 --> 00:06:21.000]  豈不是都是看到了一位本源
[00:06:21.000 --> 00:06:24.000]  一位身體了 我們其實互為肢體的時候
[00:06:24.000 --> 00:06:27.000]  但是 當時的以色列民啊
[00:06:27.000 --> 00:06:30.000]  甚至現在的我們啊
[00:06:30.000 --> 00:06:33.000]  還容易陷入到一種試探裡邊
[00:06:33.000 --> 00:06:36.000]  願意成為了那鬼炸的心啊
[00:06:36.000 --> 00:06:39.000]  用鬼炸的態度
[00:06:39.000 --> 00:06:42.000]  來對待我們身邊的肢體
[00:06:42.000 --> 00:06:45.000]  忘記了神的吩咐
[00:06:45.000 --> 00:06:48.000]  忘記了我們列祖要立的約啊
[00:06:48.000 --> 00:06:51.000]  我們要去愛的 但是有的時候呢
[00:06:51.000 --> 00:06:54.000]  卻忽略了這些的約定
[00:06:54.000 --> 00:06:57.000]  變成了用鬼炸的心啊
[00:06:57.000 --> 00:07:00.000]  鬼炸這個詞呢 不容易翻譯啊
[00:07:00.000 --> 00:07:03.000]  特別在原文當中啊
[00:07:03.000 --> 00:07:06.000]  我們現在看這個詞呢 就可以先把它理解成為
[00:07:06.000 --> 00:07:09.000]  背信和欺詐 之後我們再做一些詳細的解釋
[00:07:09.000 --> 00:07:12.000]  那麼在這裡呢 我們就可以看到
[00:07:12.000 --> 00:07:15.000]  當我們人與人的關係破裂的時候
[00:07:15.000 --> 00:07:18.000]  人與神的關係
[00:07:18.000 --> 00:07:21.000]  也就會相應的破裂
[00:07:21.000 --> 00:07:24.000]  人與神關係破裂的時候
[00:07:24.000 --> 00:07:27.000]  它也可以促成我們人與人關係的破裂
[00:07:27.000 --> 00:07:30.000]  兩者之間呢 是相輔相成的
[00:07:30.000 --> 00:07:33.000]  如果您有一天發現
[00:07:33.000 --> 00:07:36.000]  我怎麼看到身邊的肢體
[00:07:36.000 --> 00:07:39.000]  都是問題 都是不滿
[00:07:39.000 --> 00:07:42.000]  老是覺得
[00:07:42.000 --> 00:07:45.000]  有很多的埋怨的時候
[00:07:45.000 --> 00:07:48.000]  我建議你啊 各位親愛的弟兄姊妹
[00:07:48.000 --> 00:07:51.000]  先去反省我們和神的關係
[00:07:51.000 --> 00:07:54.000]  神已經在提醒我們
[00:07:54.000 --> 00:07:57.000]  關係可能出現了問題了
[00:07:57.000 --> 00:08:00.000]  這個關係的相輔相成呢
[00:08:00.000 --> 00:08:03.000]  也是那惡者啊
[00:08:03.000 --> 00:08:06.000]  經常要引致我們
[00:08:06.000 --> 00:08:09.000]  生命墮落的一些的破口
[00:08:09.000 --> 00:08:12.000]  就是做破壞的關係
[00:08:12.000 --> 00:08:15.000]  我們和自己的關係
[00:08:15.000 --> 00:08:18.000]  我們和群體的關係 我們和神的關係
[00:08:18.000 --> 00:08:21.000]  當你發現有問題的時候
[00:08:21.000 --> 00:08:24.000]  不要馬上的去做
[00:08:24.000 --> 00:08:27.000]  判斷啊 不要馬上的去
[00:08:27.000 --> 00:08:30.000]  做一個裁決和裁定 因為裁決的那位
[00:08:30.000 --> 00:08:33.000]  是神啊 鼓勵大家我們先安靜
[00:08:33.000 --> 00:08:36.000]  來到神的面前 好好的禱告
[00:08:36.000 --> 00:08:39.000]  那面對我們看到的問題
[00:08:39.000 --> 00:08:42.000]  接下來我們再問自己了
[00:08:42.000 --> 00:08:45.000]  神 又讓我 怎麼樣
[00:08:45.000 --> 00:08:48.000]  帶著愛心和誠實的說話
[00:08:48.000 --> 00:08:51.000]  怎麼樣來彼此的建立呢
[00:08:51.000 --> 00:08:54.000]  相信如果你帶著這樣的去禱告的時候
[00:08:54.000 --> 00:08:57.000]  你會成為一段關係
[00:08:57.000 --> 00:09:00.000]  和一個群體的祝福啊
[00:09:00.000 --> 00:09:03.000]  那麼相輔相成啊 我們現在可以看到
[00:09:03.000 --> 00:09:06.000]  群體當中 遇到關係
[00:09:06.000 --> 00:09:09.000]  破裂 遇到信仰危機的時候
[00:09:09.000 --> 00:09:12.000]  會引致到各樣的情況的發生
[00:09:12.000 --> 00:09:15.000]  在我們整個社會上
[00:09:15.000 --> 00:09:18.000]  遇到信仰危機的時候
[00:09:18.000 --> 00:09:21.000]  也會讓社會的關係
[00:09:21.000 --> 00:09:24.000]  帶來的惡化
[00:09:24.000 --> 00:09:27.000]  大家顯而易見可以看到啊
[00:09:27.000 --> 00:09:30.000]  帶來各樣當中的虛假
[00:09:30.000 --> 00:09:33.000]  帶來各樣當中 完全沒有愛心
[00:09:33.000 --> 00:09:36.000]  粗暴暴力的對待
[00:09:36.000 --> 00:09:39.000]  也帶來各樣的傷害
[00:09:39.000 --> 00:09:42.000]  還有我們在關係裡面啊
[00:09:42.000 --> 00:09:45.000]  帶來很多的甚至殺戮
[00:09:45.000 --> 00:09:48.000]  還有呢 會帶來為金錢和權利
[00:09:48.000 --> 00:09:51.000]  致善了 再也看不到
[00:09:51.000 --> 00:09:54.000]  主在生命和群體當中
[00:09:54.000 --> 00:09:57.000]  他的掌權 他的位分
[00:09:57.000 --> 00:10:00.000]  而是 誰有錢 誰就說了算
[00:10:00.000 --> 00:10:03.000]  誰有權利 誰就說了算
[00:10:03.000 --> 00:10:06.000]  整個關係的錯謬啊
[00:10:06.000 --> 00:10:09.000]  所以呢 第一個
[00:10:09.000 --> 00:10:12.000]  教會關係的連接
[00:10:12.000 --> 00:10:15.000]  帶著這樣一種侍奉的心來到教會以後呢
[00:10:15.000 --> 00:10:18.000]  你才可以帶著這樣一個侍奉的心啊
[00:10:18.000 --> 00:10:21.000]  進入到這個世界裡面去
[00:10:21.000 --> 00:10:24.000]  去建立你的家庭 去建立
[00:10:24.000 --> 00:10:27.000]  你的工作關係 去建立你的
[00:10:27.000 --> 00:10:30.000]  鄰里關係 祝福這個社會
[00:10:30.000 --> 00:10:33.000]  當然在我們今天的這段經文
[00:10:33.000 --> 00:10:36.000]  裡面呢 還有提到一個特別大的
[00:10:36.000 --> 00:10:39.000]  重點呢 講到的就是
[00:10:39.000 --> 00:10:42.000]  家庭關係的連接啊
[00:10:42.000 --> 00:10:45.000]  家庭關係的連接 期間呢 我們在第二章的
[00:10:45.000 --> 00:10:48.000]  第11節和第12節裡面呢
[00:10:48.000 --> 00:10:51.000]  看到了很多 又講到了鬼詐了啊
[00:10:51.000 --> 00:10:54.000]  行鬼詐的事
[00:10:54.000 --> 00:10:57.000]  行了鬼詐以後呢 這就是神啊
[00:10:57.000 --> 00:11:00.000]  所可憎的事 就褻瀆了
[00:11:00.000 --> 00:11:03.000]  葉和華所喜愛的聖潔了
[00:11:03.000 --> 00:11:06.000]  相輔相成了 你當有
[00:11:06.000 --> 00:11:09.000]  鬼詐的心的時候呢 你就不會
[00:11:09.000 --> 00:11:12.000]  蒙神所喜悅了 不斷
[00:11:12.000 --> 00:11:15.000]  不論你表面上
[00:11:15.000 --> 00:11:18.000]  表達出來的是何等的表象
[00:11:18.000 --> 00:11:21.000]  神都不會喜悅 之後我們的
[00:11:21.000 --> 00:11:24.000]  聖經當中我們可以看得到啊
[00:11:24.000 --> 00:11:27.000]  甚至呢 在這樣的關係上呢
[00:11:27.000 --> 00:11:30.000]  神要把他去剪除啊
[00:11:30.000 --> 00:11:33.000]  做了一件什麼樣的事情呢
[00:11:33.000 --> 00:11:36.000]  這裡就可以看到啊 其中 他們
[00:11:36.000 --> 00:11:39.000]  去娶那些 侍奉外邦神
[00:11:39.000 --> 00:11:42.000]  的女子為妻啊
[00:11:42.000 --> 00:11:45.000]  這個裡面呢 其實他犯了兩個的
[00:11:45.000 --> 00:11:48.000]  罪啊 第一個呢 就是
[00:11:48.000 --> 00:11:51.000]  把他原配的屬神的妻子
[00:11:51.000 --> 00:11:54.000]  所要修除啊
[00:11:54.000 --> 00:11:57.000]  背棄了神在他生命當中
[00:11:57.000 --> 00:12:00.000]  定力的婚盟 第二件事呢
[00:12:00.000 --> 00:12:03.000]  因著婚姻的連接啊
[00:12:03.000 --> 00:12:06.000]  要去侍奉外邦人的神啊
[00:12:06.000 --> 00:12:09.000]  慢慢的 就將外邦的
[00:12:09.000 --> 00:12:12.000]  信仰 要影響起了
[00:12:12.000 --> 00:12:15.000]  要影響到了 他的家庭
[00:12:15.000 --> 00:12:18.000]  導致了整個族群的敗壞
[00:12:18.000 --> 00:12:21.000]  和墮落 在裡面呢 就講到了
[00:12:21.000 --> 00:12:24.000]  剪除啊 那麼
[00:12:24.000 --> 00:12:27.000]  在約翰福音
[00:12:27.000 --> 00:12:30.000]  那麼主耶穌也講到了啊
[00:12:30.000 --> 00:12:33.000]  如果不結果子的 活不出
[00:12:33.000 --> 00:12:36.000]  神所喜悅的屬神生命的那些肢體呢
[00:12:36.000 --> 00:12:39.000]  他就要剪除啊
[00:12:39.000 --> 00:12:42.000]  同樣都是肢體的剪除
[00:12:42.000 --> 00:12:45.000]  我盼望我們各位弟兄姊妹 真的是警醒
[00:12:45.000 --> 00:12:48.000]  不要成為 被神所要剪除
[00:12:48.000 --> 00:12:51.000]  那種活不出生命 那種枯萎的肢子
[00:12:51.000 --> 00:12:54.000]  而是真的是交託給神
[00:12:54.000 --> 00:12:57.000]  運以神來修剪我們
[00:12:57.000 --> 00:13:00.000]  我們生命當中
[00:13:00.000 --> 00:13:03.000]  不蒙神所喜悅的那些的枯枝
[00:13:03.000 --> 00:13:06.000]  以至於呢
[00:13:06.000 --> 00:13:09.000]  結出神所喜悅的果實來
[00:13:09.000 --> 00:13:12.000]  成為更多人的祝福啊
[00:13:12.000 --> 00:13:15.000]  所以我們在這裡看到13 14節的時候
[00:13:15.000 --> 00:13:18.000]  就可以看到啊 當時以色列民所做的這些事情
[00:13:18.000 --> 00:13:21.000]  所造成的傷害
[00:13:21.000 --> 00:13:24.000]  有何等之大
[00:13:24.000 --> 00:13:27.000]  當時的社會呢 是只有
[00:13:27.000 --> 00:13:30.000]  男士可以提出休戚的
[00:13:30.000 --> 00:13:33.000]  這樣的一種的行為來啊
[00:13:33.000 --> 00:13:36.000]  女性的地位呢 好像並沒有很高
[00:13:36.000 --> 00:13:39.000]  但是在神所看來啊
[00:13:39.000 --> 00:13:42.000]  都是神不喜悅的
[00:13:42.000 --> 00:13:45.000]  這裡呢 有幾個稱呼啊
[00:13:45.000 --> 00:13:48.000]  稱呼這樣一種男性的配偶關係
[00:13:48.000 --> 00:13:51.000]  前妻 年幼時所娶的
[00:13:51.000 --> 00:13:54.000]  配偶 蒙約的妻啊
[00:13:54.000 --> 00:13:57.000]  你輕視了她的角色
[00:13:57.000 --> 00:14:00.000]  你輕視了
[00:14:00.000 --> 00:14:03.000]  神在你們昏蒙當中所做的見證
[00:14:03.000 --> 00:14:06.000]  以至於
[00:14:06.000 --> 00:14:09.000]  你才會做出這樣的行為
[00:14:09.000 --> 00:14:12.000]  以至於造成的傷害是怎麼樣呢
[00:14:12.000 --> 00:14:15.000]  前妻所哭泣的眼淚啊
[00:14:15.000 --> 00:14:18.000]  遮蓋了耶和華的壇
[00:14:18.000 --> 00:14:21.000]  以至於你獻祭的再多
[00:14:21.000 --> 00:14:24.000]  神都看不見了 神都不喜悅了
[00:14:24.000 --> 00:14:27.000]  因為你做了一件很大
[00:14:27.000 --> 00:14:30.000]  很大的錯事 就提醒了
[00:14:30.000 --> 00:14:33.000]  所以呢 在這裡呢
[00:14:33.000 --> 00:14:36.000]  我們就結合第一章啊 上次和大家分享的
[00:14:36.000 --> 00:14:39.000]  就講到了一種萬恩
[00:14:39.000 --> 00:14:42.000]  富義的 以色列民的一種的生命態度
[00:14:42.000 --> 00:14:45.000]  他記不得神
[00:14:45.000 --> 00:14:48.000]  所在他們群體當中 所做的
[00:14:48.000 --> 00:14:51.000]  各樣的救贖和愛 大家記得嗎
[00:14:51.000 --> 00:14:54.000]  在第一章的第二節裡面的時候
[00:14:54.000 --> 00:14:57.000]  耶和華說 我曾愛你們
[00:14:57.000 --> 00:15:00.000]  我過去這樣愛你們
[00:15:00.000 --> 00:15:03.000]  我一直這樣愛你們
[00:15:03.000 --> 00:15:06.000]  以色列民還反駁了
[00:15:06.000 --> 00:15:09.000]  你在何世上愛了我們了呢
[00:15:09.000 --> 00:15:12.000]  他看不到神的恩典
[00:15:12.000 --> 00:15:15.000]  他也同樣記不得他妻子
[00:15:15.000 --> 00:15:18.000]  所對他所做的各樣的愛和扶持
[00:15:18.000 --> 00:15:21.000]  所以呢
[00:15:21.000 --> 00:15:24.000]  到這裡呢 神就斥責他
[00:15:24.000 --> 00:15:27.000]  你為什麼要做出這樣一種的事情來
[00:15:27.000 --> 00:15:30.000]  斥責以色列民啊
[00:15:30.000 --> 00:15:33.000]  所以呢 到第15節這裡呢 我們就可以看到
[00:15:33.000 --> 00:15:36.000]  兩個詞語的對照了
[00:15:36.000 --> 00:15:39.000]  一個呢 是鬼詐 另外一個呢 是虔誠
[00:15:39.000 --> 00:15:42.000]  鬼詐和虔誠
[00:15:42.000 --> 00:15:45.000]  神設立的一夫一妻制
[00:15:45.000 --> 00:15:48.000]  可以造很多的 很多幫助啊
[00:15:48.000 --> 00:15:51.000]  人與人的思想啊 哎 我的愛心多的
[00:15:51.000 --> 00:15:54.000]  我可以多的愛幾個啊 人的愛心啊
[00:15:54.000 --> 00:15:57.000]  幫助是好的 我多要幾個幫助啊
[00:15:57.000 --> 00:16:00.000]  錯誤的看法
[00:16:00.000 --> 00:16:03.000]  神有這樣的能力 為什麼他單單
[00:16:03.000 --> 00:16:06.000]  只造一個 骨中的骨和肉中的肉呢
[00:16:06.000 --> 00:16:09.000]  他為了你在家庭當中
[00:16:09.000 --> 00:16:12.000]  可以做出好的見證
[00:16:12.000 --> 00:16:15.000]  可以得到虔誠的後裔啊
[00:16:15.000 --> 00:16:18.000]  虔誠的後裔
[00:16:18.000 --> 00:16:21.000]  所以呢 就可以看到以色列民
[00:16:21.000 --> 00:16:24.000]  在他家庭當中 在他群體當中
[00:16:24.000 --> 00:16:27.000]  所做的鬼詐啊
[00:16:27.000 --> 00:16:30.000]  明明已經做了錯事了
[00:16:30.000 --> 00:16:33.000]  還要例行公事 好像在維持
[00:16:33.000 --> 00:16:36.000]  那樣的獻祭 在家庭當中
[00:16:36.000 --> 00:16:39.000]  已經背棄了他有婚盟的妻的時候
[00:16:39.000 --> 00:16:42.000]  還要和後裔在那裡教導說
[00:16:42.000 --> 00:16:45.000]  你要遵從耶和華的教導
[00:16:45.000 --> 00:16:48.000]  怎麼可能
[00:16:48.000 --> 00:16:51.000]  你都行不出來的時候
[00:16:51.000 --> 00:16:54.000]  你就不能夠得到虔誠的後裔
[00:16:54.000 --> 00:16:57.000]  所以呢
[00:16:57.000 --> 00:17:00.000]  在這裡 神就讓我們看到
[00:17:00.000 --> 00:17:03.000]  心裡的鬼詐要把它拿出來
[00:17:03.000 --> 00:17:06.000]  真的是認認真真地來到神裡面
[00:17:06.000 --> 00:17:09.000]  在神所陶造的時候
[00:17:09.000 --> 00:17:12.000]  才可以活出盡前的生命
[00:17:12.000 --> 00:17:15.000]  才可以得到盡前的後裔
[00:17:15.000 --> 00:17:18.000]  所以呢 我們現在在看啊
[00:17:18.000 --> 00:17:21.000]  當信仰墮落以後呢
[00:17:21.000 --> 00:17:24.000]  就變成了現今
[00:17:24.000 --> 00:17:27.000]  甚至是社會上那些還沒有信主的人
[00:17:27.000 --> 00:17:30.000]  各樣婚姻關係的破裂
[00:17:30.000 --> 00:17:33.000]  婚姻關係的破裂
[00:17:33.000 --> 00:17:36.000]  很多人總是找很多的藉口
[00:17:36.000 --> 00:17:39.000]  哎呀 這個
[00:17:39.000 --> 00:17:42.000]  性格不合啊
[00:17:42.000 --> 00:17:45.000]  不同的價值觀啊
[00:17:45.000 --> 00:17:48.000]  各樣的托詞和各樣的藉口
[00:17:48.000 --> 00:17:51.000]  那結婚那麼多年了
[00:17:51.000 --> 00:17:54.000]  那你花的時間和心思又用到了哪裡去了呢
[00:17:54.000 --> 00:17:57.000]  你的責任又去了哪裡呢
[00:17:57.000 --> 00:18:00.000]  忘記了真的來到
[00:18:00.000 --> 00:18:03.000]  設立婚姻的神的面前
[00:18:03.000 --> 00:18:06.000]  好好地經營和建立
[00:18:06.000 --> 00:18:09.000]  你的婚姻啊
[00:18:09.000 --> 00:18:12.000]  這個社會上經常說啊
[00:18:12.000 --> 00:18:15.000]  婚姻要經營的啊 經營的
[00:18:15.000 --> 00:18:18.000]  但其實他沒有看到在神裡面
[00:18:18.000 --> 00:18:21.000]  要在神的這個真理當中
[00:18:21.000 --> 00:18:24.000]  一步一步
[00:18:24.000 --> 00:18:27.000]  要建立兩夫婦婚盟的關係
[00:18:27.000 --> 00:18:30.000]  二人要怎樣一步步
[00:18:30.000 --> 00:18:33.000]  逐步逐步更好的
[00:18:33.000 --> 00:18:36.000]  二人合為一體
[00:18:36.000 --> 00:18:39.000]  在萌生喜悅的道路上一起前行的時候
[00:18:39.000 --> 00:18:42.000]  兩個人的生命就可以靠得
[00:18:42.000 --> 00:18:45.000]  更加的緊密
[00:18:45.000 --> 00:18:48.000]  忽略了這些的點啊
[00:18:48.000 --> 00:18:51.000]  我記得之前有一個感恩的事情就是
[00:18:51.000 --> 00:18:54.000]  曾經去參加了一個基督徒的
[00:18:54.000 --> 00:18:57.000]  藝人啊 關心年
[00:18:57.000 --> 00:19:00.000]  他所分享的一個見證
[00:19:00.000 --> 00:19:03.000]  他是一個選秀出道的歌手
[00:19:03.000 --> 00:19:06.000]  選秀以後就非常的出名啊
[00:19:06.000 --> 00:19:09.000]  大家按照他話說 爬得越快
[00:19:09.000 --> 00:19:12.000]  爬得越高就跌得越快 跌得越慘啊
[00:19:12.000 --> 00:19:15.000]  他有很多的不安全感
[00:19:15.000 --> 00:19:18.000]  在他的婚姻的見證裡面呢
[00:19:18.000 --> 00:19:21.000]  就說到了一點就是
[00:19:21.000 --> 00:19:24.000]  他信了神以後 他明白他的先生
[00:19:24.000 --> 00:19:27.000]  也是信了神以後 他把他的那些
[00:19:27.000 --> 00:19:30.000]  不安全感和不安呢 完全的交託給了
[00:19:30.000 --> 00:19:33.000]  神啊 有神在看住他的先生
[00:19:33.000 --> 00:19:36.000]  他老公 他說我就很放心
[00:19:36.000 --> 00:19:39.000]  不是來自於世人的
[00:19:39.000 --> 00:19:42.000]  我要分分鐘要打電話查你在幹什麼
[00:19:42.000 --> 00:19:45.000]  我要檢查你的電話和誰有聯絡
[00:19:45.000 --> 00:19:48.000]  而是因著婚姻關係
[00:19:48.000 --> 00:19:51.000]  在神裡面的建立
[00:19:51.000 --> 00:19:54.000]  明白和神的關係真的是很親密
