
[00:00:00.000 --> 00:00:04.000]  (自上次會議舉行至今發出的資料文件)
[00:07:40.800 --> 00:07:42.800]  成為神聖的子民
[00:07:42.800 --> 00:07:44.800]  不是他們已經成了聖
[00:07:44.800 --> 00:07:48.800]  這個是他們將來要達成的目標
[00:07:48.800 --> 00:07:51.800]  他們
[00:07:51.800 --> 00:07:54.800]  有了神聖子民的稱呼
[00:07:54.800 --> 00:07:57.800]  這個是身份的成聖
[00:07:57.800 --> 00:07:59.800]  他將來
[00:07:59.800 --> 00:08:01.800]  還要被神塑造
[00:08:01.800 --> 00:08:02.800]  成為聖傑
[00:08:02.800 --> 00:08:05.800]  這個是生命的成聖
[00:08:05.800 --> 00:08:08.800]  身份的成聖
[00:08:08.800 --> 00:08:09.800]  只是一個開始
[00:08:09.800 --> 00:08:11.800]  生命的成聖
[00:08:11.800 --> 00:08:13.800]  是一生的功課
[00:08:13.800 --> 00:08:16.800]  舉個聖經的例子
[00:08:16.800 --> 00:08:18.800]  在哥倫多前書保羅
[00:08:18.800 --> 00:08:20.800]  寫給當地的基督徒
[00:08:20.800 --> 00:08:21.800]  稱他們為
[00:08:21.800 --> 00:08:24.800]  在基督耶穌裡成聖
[00:08:24.800 --> 00:08:26.800]  蒙召作聖徒
[00:08:26.800 --> 00:08:28.800]  我們知道
[00:08:28.800 --> 00:08:31.800]  當時哥倫多教會的基督徒
[00:08:31.800 --> 00:08:32.800]  有很多問題
[00:08:32.800 --> 00:08:35.800]  包括分黨分派
[00:08:35.800 --> 00:08:37.800]  甚至有淫亂的事故
[00:08:38.800 --> 00:08:40.800]  為什麼保羅
[00:08:40.800 --> 00:08:43.800]  稱他們為聖徒呢?
[00:08:43.800 --> 00:08:45.800]  因為當時
[00:08:45.800 --> 00:08:46.800]  他們雖然
[00:08:46.800 --> 00:08:47.800]  還沒有
[00:08:47.800 --> 00:08:49.800]  成聖的生命
[00:08:49.800 --> 00:08:50.800]  但是
[00:08:50.800 --> 00:08:52.800]  在基督耶穌裡
[00:08:52.800 --> 00:08:54.800]  成為
[00:08:54.800 --> 00:08:58.800]  有這個成為聖徒的身份
[00:08:58.800 --> 00:09:00.800]  舉個例子
[00:09:00.800 --> 00:09:03.800]  這裡誰有媳婦的?
[00:09:03.800 --> 00:09:04.800]  不知道誰有媳婦
[00:09:04.800 --> 00:09:05.800]  沒有人媳婦
[00:09:05.800 --> 00:09:06.800]  沒有人媳婦
[00:09:06.800 --> 00:09:08.800]  不緊要
[00:09:08.800 --> 00:09:10.800]  以後有媳婦的
[00:09:10.800 --> 00:09:13.800]  如果你的兒子
[00:09:13.800 --> 00:09:15.800]  娶了一個
[00:09:15.800 --> 00:09:17.800]  生於北京的
[00:09:17.800 --> 00:09:18.800]  媳婦
[00:09:18.800 --> 00:09:20.800]  之後
[00:09:20.800 --> 00:09:22.800]  他跟著丈夫
[00:09:22.800 --> 00:09:24.800]  來香港居住
[00:09:24.800 --> 00:09:25.800]  他很快
[00:09:25.800 --> 00:09:27.800]  就有了香港人的身份
[00:09:27.800 --> 00:09:29.800]  但是
[00:09:29.800 --> 00:09:30.800]  他的生命
[00:09:30.800 --> 00:09:33.800]  還是來自北京的生命
[00:09:34.800 --> 00:09:36.800]  當你帶他喝茶
[00:09:36.800 --> 00:09:38.800]  他吃蝦餃的時候
[00:09:38.800 --> 00:09:40.800]  會想到什麼呢?
[00:09:40.800 --> 00:09:41.800]  可能會想到
[00:09:41.800 --> 00:09:43.800]  在北京的水餃
[00:09:43.800 --> 00:09:45.800]  還有以前
[00:09:45.800 --> 00:09:47.800]  還有家人
[00:09:47.800 --> 00:09:50.800]  一起包餃子的溫馨時間
[00:09:50.800 --> 00:09:54.800]  當他吃燒賣的時候
[00:09:54.800 --> 00:09:56.800]  可能還懷念
[00:09:56.800 --> 00:09:58.800]  以前所吃的燒餅
[00:09:58.800 --> 00:10:01.800]  他需要一段時間
[00:10:02.800 --> 00:10:04.800]  才能改變自己喜歡的食物
[00:10:04.800 --> 00:10:07.800]  成為一個
[00:10:07.800 --> 00:10:09.800]  有更多香港人生命的人
[00:10:09.800 --> 00:10:12.800]  這是生命的改變
[00:10:12.800 --> 00:10:15.800]  身份的改變
[00:10:15.800 --> 00:10:16.800]  可以很快
[00:10:16.800 --> 00:10:19.800]  但是生命的改變
[00:10:19.800 --> 00:10:20.800]  卻是漸進的
[00:10:20.800 --> 00:10:23.800]  以色列人
[00:10:23.800 --> 00:10:26.800]  有了神聖子民的身份
[00:10:26.800 --> 00:10:28.800]  需要一段時間去成性
[00:10:28.800 --> 00:10:31.800]  這是一個必經的過程
[00:10:32.800 --> 00:10:33.800]  怎樣去成性呢?
[00:10:33.800 --> 00:10:37.800]  神給他們一些律法和規條去遵守
[00:10:37.800 --> 00:10:40.800]  去幫助他們成為性
[00:10:40.800 --> 00:10:44.800]  其中的一些規條
[00:10:44.800 --> 00:10:47.800]  就在三至二十九節
[00:10:47.800 --> 00:10:49.800]  包括兩方面
[00:10:49.800 --> 00:10:51.800]  三至二十一節
[00:10:51.800 --> 00:10:54.800]  是關於食物的規條
[00:10:54.800 --> 00:10:56.800]  二十三至二十九節
[00:10:56.800 --> 00:10:58.800]  是關於奉獻的規條
[00:10:59.800 --> 00:11:03.800]  讓我們先讀三至二十一節
[00:11:03.800 --> 00:11:05.800]  中間有很多字
[00:11:05.800 --> 00:11:06.800]  可能大家都是第一次讀
[00:11:06.800 --> 00:11:08.800]  你跟著讀便可以了
[00:11:08.800 --> 00:11:09.800]  因為這是神的話語
[00:11:09.800 --> 00:11:11.800]  我希望每次我們來聽
[00:11:11.800 --> 00:11:13.800]  都能讀神的話
[00:11:13.800 --> 00:11:15.800]  好,預備起
[00:11:15.800 --> 00:11:16.800]  一、二、三
[00:11:16.800 --> 00:11:17.800]  凡可憎的物
[00:11:17.800 --> 00:11:19.800]  你都不可吃
[00:11:19.800 --> 00:11:21.800]  可吃的生畜是牛
[00:11:21.800 --> 00:11:28.800]  綿羊、山羊、鹿、靈、陶子、野山羊
[00:11:28.800 --> 00:11:32.800]  情靈、靈羊、山綿羊
[00:11:32.800 --> 00:11:34.800]  凡提分兩飯
[00:11:34.800 --> 00:11:36.800]  分子提
[00:11:36.800 --> 00:11:39.800]  而有反初食物的生畜
[00:11:39.800 --> 00:11:41.800]  你們都可以吃
[00:11:41.800 --> 00:11:47.800]  但那反初或分題之中不可吃的是
[00:11:47.800 --> 00:11:50.800]  駱駝、兔子、石罐
[00:11:50.800 --> 00:11:53.800]  雖然反初卻不分題
[00:11:53.800 --> 00:11:56.800]  對你們是不潔淨的
[00:11:57.800 --> 00:12:00.800]  豬雖然分題卻不犯初
[00:12:00.800 --> 00:12:03.800]  對你們也是不潔淨的
[00:12:03.800 --> 00:12:06.800]  他們的肉你們一點都不可吃
[00:12:06.800 --> 00:12:09.800]  他們的屍體你們也不可摸
[00:12:09.800 --> 00:12:12.800]  水中可吃的是這些
[00:12:12.800 --> 00:12:16.800]  凡有其、有倫的都可以吃
[00:12:16.800 --> 00:12:20.800]  凡無其、無倫的都不可吃
[00:12:20.800 --> 00:12:23.800]  對你們是不潔淨的
[00:12:24.800 --> 00:12:27.800]  凡潔淨的鳥你們都可以吃
[00:12:27.800 --> 00:12:32.800]  不可吃的是鵰、狗頭鵰、熊頭鵰
[00:12:32.800 --> 00:12:36.800]  煎、小鷹、搖鷹的類群
[00:12:36.800 --> 00:12:39.800]  各種烏鴉的類群
[00:12:39.800 --> 00:12:44.800]  鴕鳥、夜鷹、魚鷹、鷹的類群
[00:12:44.800 --> 00:12:49.800]  囂鳥、貓頭鷹、角雌、堤狐
[00:12:50.800 --> 00:12:56.800]  禿鵰、老鳥、貫、驢、獅的類群
[00:12:56.800 --> 00:12:58.800]  大吟、乳蝙蝠
[00:12:58.800 --> 00:13:04.800]  凡有翅膀卻爬行的群聚動物
[00:13:04.800 --> 00:13:06.800]  對你們是不潔淨的
[00:13:06.800 --> 00:13:08.800]  都不可吃
[00:13:08.800 --> 00:13:12.800]  凡潔淨的鳥你們都可以吃
[00:13:12.800 --> 00:13:16.800]  凡自然死去的動物你們都不可吃
[00:13:17.800 --> 00:13:21.800]  可以給城裡寄居的人吃或賣給外人
[00:13:21.800 --> 00:13:26.800]  因為你們是屬於夜獲華地神、神聖的子民
[00:13:26.800 --> 00:13:31.800]  不可用母山羊的奶來煮牠的小山羊
[00:13:31.800 --> 00:13:34.800]  剛才讀的好像很複雜
[00:13:34.800 --> 00:13:40.800]  我將潔淨和不潔淨的食物整合在這個表
[00:13:40.800 --> 00:13:42.800]  可能都比較細
[00:13:42.800 --> 00:13:44.800]  但不要緊
[00:13:45.800 --> 00:13:49.800]  經文將不同的動物分類
[00:13:49.800 --> 00:13:56.800]  包括地上的牲畜、空中的鳥、水中的魚和昆蟲等
[00:13:56.800 --> 00:14:04.800]  以及他們定為潔淨和不潔淨的原則
[00:14:04.800 --> 00:14:09.800]  以色列人只要記得自己用什麼原則去分類
[00:14:09.800 --> 00:14:14.800]  就知道什麼是可以吃、什麼是不應該吃
[00:14:15.800 --> 00:14:16.800]  以牲畜為例
[00:14:16.800 --> 00:14:23.800]  可以吃的是反初加上分類分兩反的動物
[00:14:23.800 --> 00:14:25.800]  像牛和羊
[00:14:25.800 --> 00:14:28.800]  如果沒有這兩個特徵
[00:14:28.800 --> 00:14:34.800]  好像反初不分題或分題不反初的都不能吃
[00:14:34.800 --> 00:14:39.800]  至於魚類,牠們只能吃有鰭和有鱗的魚
[00:14:39.800 --> 00:14:43.800]  另外,所有自然死去的動物
[00:14:43.800 --> 00:14:45.800]  牠們都不能吃
[00:14:45.800 --> 00:14:48.800]  如果你是以色列人,會不會分類?
[00:14:48.800 --> 00:14:50.800]  可能會分類
[00:14:50.800 --> 00:14:54.800]  為什麼牠們不能吃這些東西呢?
[00:14:54.800 --> 00:14:57.800]  在第七、八和十節
[00:14:57.800 --> 00:15:02.800]  其中一句「對你們是不潔淨的」這句話
[00:15:02.800 --> 00:15:04.800]  出現了三次
[00:15:04.800 --> 00:15:07.800]  很清楚地告訴以色列人
[00:15:07.800 --> 00:15:10.800]  這些食物對他們來說是不潔淨的
[00:15:11.800 --> 00:15:12.800]  他們不能吃
[00:15:12.800 --> 00:15:15.800]  但是,其他人能不能吃呢?
[00:15:15.800 --> 00:15:17.800]  在21節
[00:15:17.800 --> 00:15:19.800]  這樣說
[00:15:19.800 --> 00:15:22.800]  凡自然死去的食物
[00:15:22.800 --> 00:15:24.800]  你們都不可吃
[00:15:24.800 --> 00:15:28.800]  可以給城裡居住的人吃
[00:15:28.800 --> 00:15:30.800]  或賣給外人
[00:15:30.800 --> 00:15:34.800]  所以,對以色列人不潔淨的食物
[00:15:34.800 --> 00:15:37.800]  其他人是可以吃的
[00:15:38.800 --> 00:15:41.800]  其實,主耶穌告訴我們
[00:15:41.800 --> 00:15:44.800]  沒有不潔淨的食物
[00:15:44.800 --> 00:15:47.800]  在馬福音七章十九節
[00:15:47.800 --> 00:15:49.800]  主耶穌告訴我們
[00:15:49.800 --> 00:15:55.800]  使人污衊的是從人心裡的心思意念
[00:15:55.800 --> 00:15:58.800]  而不是從外面吃進去的食物
[00:15:58.800 --> 00:16:00.800]  耶穌說
[00:16:00.800 --> 00:16:04.800]  「你們也是這樣不明白嗎?」
[00:16:05.800 --> 00:16:07.800]  難道你們不了解
[00:16:07.800 --> 00:16:11.800]  凡從外面進去的不能玷污人嗎?
[00:16:11.800 --> 00:16:14.800]  因為不是進入他的心
[00:16:14.800 --> 00:16:17.800]  而是進入他的肚子
[00:16:17.800 --> 00:16:19.800]  又排入廁所
[00:16:19.800 --> 00:16:21.800]  這時說
[00:16:21.800 --> 00:16:25.800]  各樣食物都是潔淨的
[00:16:25.800 --> 00:16:29.800]  既然主耶穌告訴我們
[00:16:29.800 --> 00:16:32.800]  各樣食物都是潔淨的
[00:16:33.800 --> 00:16:39.800]  我們就可以放心地吃中國人的真、修、白、美
[00:16:39.800 --> 00:16:41.800]  好嗎?
[00:16:41.800 --> 00:16:43.800]  很放心地吃
[00:16:43.800 --> 00:16:50.800]  但是,如果沒有不潔淨的食物
[00:16:50.800 --> 00:16:53.800]  為什麼神指定以色列人
[00:16:53.800 --> 00:16:55.800]  什麼食物可以吃
[00:16:55.800 --> 00:16:57.800]  什麼食物不可以吃呢?
[00:16:57.800 --> 00:17:01.800]  其實,食物是一個很好的提醒
[00:17:02.800 --> 00:17:05.800]  提醒自己是屬於哪個民族
[00:17:05.800 --> 00:17:08.800]  我在美國居住了二十多年
[00:17:08.800 --> 00:17:11.800]  在家裡吃的大部分都是中國菜
[00:17:11.800 --> 00:17:15.800]  有時在美國其他地方旅行
[00:17:15.800 --> 00:17:19.800]  吃什麼都會去中國餐館
[00:17:19.800 --> 00:17:21.800]  為什麼呢?
[00:17:21.800 --> 00:17:23.800]  不但中國菜好吃
[00:17:23.800 --> 00:17:26.800]  因為想認定自己是中國人
[00:17:26.800 --> 00:17:29.800]  留住中國人的血統
[00:17:31.800 --> 00:17:35.800]  同樣,當以色列人每天
[00:17:35.800 --> 00:17:38.800]  吃神要他們吃的食物的時候
[00:17:38.800 --> 00:17:42.800]  就要幫助他們紀念自己是神
[00:17:42.800 --> 00:17:45.800]  將他們從其他民族分別出來的
[00:17:45.800 --> 00:17:47.800]  成為聖的子民
[00:17:47.800 --> 00:17:52.800]  這就是食物的規條其中一個主要的目的
[00:17:52.800 --> 00:17:57.800]  另外,神也為了以色列人
[00:17:57.800 --> 00:17:59.800]  定下奉獻的規條
[00:18:00.800 --> 00:18:03.800]  經文是在23到29節
[00:18:03.800 --> 00:18:05.800]  一起讀
[00:18:06.800 --> 00:18:10.800]  每年,你務必從你播種的一切收成
[00:18:10.800 --> 00:18:15.800]  田裡所出產的取十分之一獻上
[00:18:15.800 --> 00:18:18.800]  要在耶和華里神面前
[00:18:18.800 --> 00:18:23.800]  隨時他選擇那裡作為他名居所的地方
[00:18:23.800 --> 00:18:27.800]  吃你所獻十分之一的五穀
[00:18:27.800 --> 00:18:29.800]  新酒和新的油
[00:18:29.800 --> 00:18:33.800]  以及牛群羊群中投生的
[00:18:34.800 --> 00:18:38.800]  讓你天天學習敬畏耶和華里的神
[00:18:38.800 --> 00:18:43.800]  當耶和華里的神賜福給你的時候
[00:18:43.800 --> 00:18:48.800]  耶和華里神選擇立他名的地方
[00:18:48.800 --> 00:18:50.800]  若離你太遠
[00:18:50.800 --> 00:18:52.800]  路途太長
[00:18:52.800 --> 00:18:56.800]  使你不能把這東西帶到那裡去
[00:18:56.800 --> 00:18:59.800]  你可以把它換成銀紙
[00:18:59.800 --> 00:19:01.800]  把銀紙包起來
[00:19:01.800 --> 00:19:03.800]  拿在手中
[00:19:03.800 --> 00:19:06.800]  往耶和華里神所選擇的地方去
[00:19:06.800 --> 00:19:08.800]  在那裡
[00:19:08.800 --> 00:19:10.800]  你可以隨心所欲
[00:19:10.800 --> 00:19:13.800]  用銀紙或買牛羊
[00:19:13.800 --> 00:19:16.800]  或買清酒烈酒
[00:19:16.800 --> 00:19:19.800]  或買任何你心所想的
[00:19:19.800 --> 00:19:21.800]  你和你的全家
[00:19:21.800 --> 00:19:25.800]  要在耶和華里神面前吃喝歡樂
[00:19:25.800 --> 00:19:29.800]  住在你城裡的利美人
[00:19:29.800 --> 00:19:31.800]  你不可離棄他
[00:19:32.800 --> 00:19:33.800]  因為他在你那裡
[00:19:33.800 --> 00:19:37.800]  沒有分得產業
[00:19:37.800 --> 00:19:40.800]  每三年的最後一年
[00:19:40.800 --> 00:19:45.800]  你要把那一年收成的十分之一取出來
[00:19:45.800 --> 00:19:47.800]  即存在你的城中
[00:19:47.800 --> 00:19:51.800]  那沒有與你一起分得產業的利美人
[00:19:51.800 --> 00:19:54.800]  和城裡的寄居者
[00:19:54.800 --> 00:19:56.800]  以及孤兒寡婦
[00:19:56.800 --> 00:19:59.800]  都可以前來吃得飽足
[00:20:00.800 --> 00:20:02.800]  好讓耶和華里的神
[00:20:02.800 --> 00:20:05.800]  在你手裡所做的一切事上
[00:20:05.800 --> 00:20:07.800]  賜福給你
[00:20:07.800 --> 00:20:10.800]  摩西律法中
[00:20:10.800 --> 00:20:13.800]  關於奉獻的規條有三個部分
[00:20:13.800 --> 00:20:15.800]  第一
[00:20:15.800 --> 00:20:18.800]  除了七年一次的安西年
[00:20:18.800 --> 00:20:26.800]  以色列人每年要把一年從土地出產的十分之一
[00:20:27.800 --> 00:20:30.800]  給專職在會幕工作的利美人
[00:20:30.800 --> 00:20:33.800]  這是他們宗教的義務
[00:20:33.800 --> 00:20:37.800]  他們不用在安西年裡奉獻
[00:20:37.800 --> 00:20:39.800]  因為那年他們沒有工作
[00:20:39.800 --> 00:20:41.800]  所以沒有土產
[00:20:41.800 --> 00:20:43.800]  所以不用奉獻
[00:20:43.800 --> 00:20:45.800]  第二個部分
