
[00:00:00.000 --> 00:00:02.000]   Thank you, Pastor John.
[00:02:10.100 --> 00:02:15.600]   "If only I had, then I would be happy."
[00:02:15.600 --> 00:02:19.100]   What's the first thing that comes up in your mind?
[00:02:19.100 --> 00:02:24.100]   For some of you, it might be sleep.
[00:02:24.100 --> 00:02:27.100]   Condo? Yeah? Name it out. Name it out.
[00:02:27.100 --> 00:02:30.100]   If I only had, I would be--
[00:02:30.100 --> 00:02:32.100]   You would have happiness?
[00:02:32.100 --> 00:02:34.100]   You're not happy? Together? I'm joking.
[00:02:34.100 --> 00:02:37.100]   [laughs]
[00:02:37.100 --> 00:02:41.100]   Some people think, "Oh, if I only had, you know, this car," right?
[00:02:41.100 --> 00:02:42.600]   A Ferrari or something like that.
[00:02:42.600 --> 00:02:45.600]   "If I only had a house," it's hard to afford a house in Hong Kong.
[00:02:45.600 --> 00:02:53.600]   "If I only had, oh, this wife or a girlfriend or a family," right?
[00:02:53.600 --> 00:02:56.100]   Some people are very connected to that.
[00:02:56.100 --> 00:03:00.100]   "If I only had, you know, children," right?
[00:03:00.100 --> 00:03:02.600]   "If I only had children, then I would be happy.
[00:03:02.600 --> 00:03:05.100]   "Our marriage would be happy.
[00:03:05.100 --> 00:03:08.100]   "If I only had this job, if I had only this position,
[00:03:08.100 --> 00:03:12.600]   "then I would be happy."
[00:03:12.600 --> 00:03:16.100]   We all try to fill our hearts, as we see in the next slide.
[00:03:16.100 --> 00:03:22.600]   We try to fill our hearts with things that often don't satisfy.
[00:03:22.600 --> 00:03:28.100]   You know, I get that new phone, and it's nice for how long?
[00:03:28.100 --> 00:03:30.100]   A couple days, right? Two days.
[00:03:30.100 --> 00:03:34.100]   And then it's back to normal. It does the same sort of things.
[00:03:34.100 --> 00:03:38.100]   You know, I see people who've wanted a relationship for so long,
[00:03:38.100 --> 00:03:40.100]   and then they finally get a relationship,
[00:03:40.100 --> 00:03:43.100]   and then they're like, you know,
[00:03:43.100 --> 00:03:48.100]   "God, can I get out of this relationship?"
[00:03:48.100 --> 00:03:49.600]   It happens.
[00:03:49.600 --> 00:03:52.600]   We buy something, we get into something
[00:03:52.600 --> 00:03:56.100]   that we think is greener on the other side,
[00:03:56.100 --> 00:04:00.100]   but at the end, it doesn't satisfy.
[00:04:00.100 --> 00:04:03.100]   And that's sort of the problem we have in this world.
[00:04:03.100 --> 00:04:06.600]   It's sort of like a dead end at times, right?
[00:04:06.600 --> 00:04:09.600]   It seems like no matter what we do,
[00:04:09.600 --> 00:04:12.600]   we fill our life with stuff,
[00:04:12.600 --> 00:04:16.600]   but it just doesn't satisfy.
[00:04:16.600 --> 00:04:22.600]   There's a disease. This disease is called discontentment.
[00:04:22.600 --> 00:04:25.100]   Discontentment, according to the Internet,
[00:04:25.100 --> 00:04:26.100]   the definition is this,
[00:04:26.100 --> 00:04:34.600]   the lack of satisfaction with one's possessions, status, or situation.
[00:04:34.600 --> 00:04:41.600]   Lack of satisfaction with one's possessions, status, or situation.
[00:04:41.600 --> 00:04:47.100]   Is anybody feeling dissatisfied today? Discontent today?
[00:04:47.100 --> 00:04:52.100]   The definition of contentment is the opposite.
[00:04:52.100 --> 00:04:59.100]   Thankful to God who has given one's possessions, status, or situation.
[00:04:59.100 --> 00:05:01.600]   You're thankful.
[00:05:01.600 --> 00:05:03.600]   We're going to play a game tonight.
[00:05:03.600 --> 00:05:05.100]   It's called "Would You Rather?"
[00:05:05.100 --> 00:05:07.600]   Who's played it before? Would you rather?
[00:05:07.600 --> 00:05:08.600]   Yeah? Good.
[00:05:08.600 --> 00:05:12.600]   For those who didn't put up their hand, we'll teach you how to play.
[00:05:12.600 --> 00:05:15.100]   So number one, here's the situation here.
[00:05:15.100 --> 00:05:16.100]   Be careful.
[00:05:16.100 --> 00:05:17.600]   So those who don't participate,
[00:05:17.600 --> 00:05:21.600]   we'll invite you up to have a just dance afterwards,
[00:05:21.600 --> 00:05:23.100]   just to keep you sharp tonight.
[00:05:23.100 --> 00:05:26.600]   So you notice those around you who don't participate,
[00:05:26.600 --> 00:05:30.600]   at the end, you're going to have a just dance with Pastor John.
[00:05:30.600 --> 00:05:35.600]   Would you rather have wealth, possessions, and honor,
[00:05:35.600 --> 00:05:39.100]   and not be able to enjoy it,
[00:05:39.100 --> 00:05:43.600]   or situation B, have very little wealth, possessions, and honor,
[00:05:43.600 --> 00:05:45.600]   and be able to enjoy it?
[00:05:45.600 --> 00:05:47.100]   So let's do it again.
[00:05:47.100 --> 00:05:49.600]   Would you rather have wealth, possessions, and honor,
[00:05:49.600 --> 00:05:53.100]   and not be able to enjoy it, situation A,
[00:05:53.100 --> 00:05:58.100]   or situation B, have very little wealth, possessions, and honor,
[00:05:58.100 --> 00:06:00.100]   and be able to enjoy it?
[00:06:00.100 --> 00:06:05.100]   Okay. For those who want situation A, raise their hand.
[00:06:05.100 --> 00:06:06.100]   Situation A.
[00:06:06.100 --> 00:06:08.600]   You don't want a position?
[00:06:08.600 --> 00:06:11.100]   Possessions, wealth, and honor?
[00:06:11.100 --> 00:06:12.100]   You don't want those things?
[00:06:12.100 --> 00:06:14.100]   Are you sure? Are you sure?
[00:06:14.100 --> 00:06:16.100]   Think about it. Okay.
[00:06:16.100 --> 00:06:20.100]   All right. Who wants situation B? Raise your hand.
[00:06:20.100 --> 00:06:21.100]   Okay. All right. Good.
[00:06:21.100 --> 00:06:23.100]   I'm noting those who haven't raised their hand.
[00:06:23.100 --> 00:06:27.100]   They're coming up for a just dance afterwards.
[00:06:27.100 --> 00:06:29.100]   And the preacher says this, right?
[00:06:29.100 --> 00:06:33.600]   He starts off, "There is an evil that I've seen under the sun,
[00:06:33.600 --> 00:06:37.100]   and it lies heavy on mankind."
[00:06:37.100 --> 00:06:39.100]   What is this evil?
[00:06:39.100 --> 00:06:41.100]   What is this evil?
[00:06:41.100 --> 00:06:45.100]   Well, if we look at chapter 5,
[00:06:45.100 --> 00:06:47.100]   and we look at this chapter,
[00:06:47.100 --> 00:06:50.100]   last chapter, he's talking about, you know,
[00:06:50.100 --> 00:06:53.100]   God has given us all these things, right?
[00:06:53.100 --> 00:06:57.100]   But we can't seem to enjoy it, right?
[00:06:57.100 --> 00:07:01.100]   And so he's talking about discontentment, I believe.
[00:07:01.100 --> 00:07:03.100]   This discontentment.
[00:07:03.100 --> 00:07:07.100]   And he's saying that in this first situation,
[00:07:07.100 --> 00:07:11.100]   one person can have wealth, possessions, and honor, right?
[00:07:11.100 --> 00:07:15.100]   But it doesn't guarantee contentment.
[00:07:15.100 --> 00:07:18.100]   It doesn't guarantee contentment.
[00:07:18.100 --> 00:07:21.100]   Right? We look at the movie stars.
[00:07:21.100 --> 00:07:23.100]   We think, "Wow, they have wealth.
[00:07:23.100 --> 00:07:25.100]   They have possessions.
[00:07:25.100 --> 00:07:28.100]   They have fame. They have sort of honor."
[00:07:28.100 --> 00:07:31.100]   Right? But shouldn't they be content?
[00:07:31.100 --> 00:07:34.100]   Or we look at, you know, some rich people in our lives,
[00:07:34.100 --> 00:07:37.100]   and we think, "Wow, if only we had what they had,
[00:07:37.100 --> 00:07:40.100]   we would be content."
[00:07:40.100 --> 00:07:43.100]   But the preacher is saying here,
[00:07:43.100 --> 00:07:46.100]   God gives this person wealth, possessions, and honor
[00:07:46.100 --> 00:07:50.100]   so that he lacks nothing at all that he desires.
[00:07:50.100 --> 00:07:54.100]   Yet God does not give him power to enjoy them.
[00:07:54.100 --> 00:07:57.100]   But a stranger enjoys them.
[00:07:57.100 --> 00:08:01.100]   This is vanity. It is a grievous sin.
[00:08:01.100 --> 00:08:04.100]   Has anybody been to Mississauga before?
[00:08:04.100 --> 00:08:07.100]   It's in Toronto. Yeah? Mississauga?
[00:08:07.100 --> 00:08:10.100]   There's this road. It's called Mississauga Road.
[00:08:10.100 --> 00:08:15.100]   All right? It's where all the most beautiful, big houses are.
[00:08:15.100 --> 00:08:17.100]   It's like sort of Beverly Hills, you know?
[00:08:17.100 --> 00:08:20.100]   Like all the huge houses. Right?
[00:08:20.100 --> 00:08:23.100]   And whenever I drive past there, I see this one house,
[00:08:23.100 --> 00:08:26.100]   and it just stands out.
[00:08:26.100 --> 00:08:29.100]   And I see this house, and I'm like, "Wow.
[00:08:29.100 --> 00:08:32.100]   If only I lived in this house."
[00:08:32.100 --> 00:08:37.100]   You know? Then, wow, my dreams would be fulfilled.
[00:08:37.100 --> 00:08:42.100]   And it's interesting, because my parents got to know this person.
[00:08:42.100 --> 00:08:45.100]   Somehow, he came to the church one day.
[00:08:45.100 --> 00:08:48.100]   Chinese, yes. It was important to you, right, Charles?
[00:08:48.100 --> 00:08:53.100]   He's Chinese. He was Chinese.
[00:08:53.100 --> 00:09:00.100]   And he came to our church, and one day, he was on the news.
[00:09:00.100 --> 00:09:04.100]   And he was back in Hong Kong. He was driving a Ferrari.
[00:09:04.100 --> 00:09:09.100]   And he was with his brother, and he crashed the car.
[00:09:09.100 --> 00:09:12.100]   And he died instantly.
[00:09:12.100 --> 00:09:15.100]   And I was like, "Wow. This person.
[00:09:15.100 --> 00:09:18.100]   He owned the house that I always dreamed of.
[00:09:18.100 --> 00:09:22.100]   He drove the car that I've always wanted."
[00:09:22.100 --> 00:09:27.100]   And unfortunately, God took him away.
[00:09:27.100 --> 00:09:28.100]   Wow.
[00:09:28.100 --> 00:09:32.100]   Wealth, possessions, honor.
[00:09:32.100 --> 00:09:36.100]   But it doesn't guarantee contentment.
[00:09:36.100 --> 00:09:40.100]   It doesn't guarantee contentment.
[00:09:40.100 --> 00:09:45.100]   This man left several kids and a wife behind.
[00:09:45.100 --> 00:09:52.100]   It's sad. It's sad to think that the wealth of this world doesn't mean contentment.
[00:09:52.100 --> 00:09:56.100]   Or yet, you're able to enjoy them.
[00:09:56.100 --> 00:09:59.100]   Second "would you rather" question.
[00:09:59.100 --> 00:10:00.100]   All right.
[00:10:00.100 --> 00:10:05.100]   Would you rather have a hundred children?
[00:10:05.100 --> 00:10:09.100]   Does anybody have a hundred children here?
[00:10:09.100 --> 00:10:16.100]   A hundred children while your soul is not satisfied and no one goes to your funeral?
[00:10:16.100 --> 00:10:22.100]   Okay. Would you rather have a hundred children and your soul is not satisfied and no one goes to your funeral?
[00:10:22.100 --> 00:10:29.100]   Or would you have no children while your soul is satisfied and some people attend your funeral?
[00:10:29.100 --> 00:10:33.100]   Okay. Who would rather have situation A? Raise your hand.
[00:10:33.100 --> 00:10:36.100]   Situation A. A hundred children.
[00:10:36.100 --> 00:10:39.100]   Come on.
[00:10:39.100 --> 00:10:43.100]   So many children. Wow.
[00:10:43.100 --> 00:10:48.100]   A hundred children. Nobody? Going once. Going twice. I'm joking. It's not a...
[00:10:48.100 --> 00:10:51.100]   Okay. Who would have situation B? Raise your hand.
[00:10:51.100 --> 00:10:54.100]   Okay. All right. Very good.
[00:10:54.100 --> 00:10:59.100]   The second situation that the preacher talks about is this.
[00:10:59.100 --> 00:11:12.100]   A hundred children and lives many years but yet his soul is not satisfied and no one goes to his burial.
[00:11:12.100 --> 00:11:16.100]   What does it mean back in the day when you had a lot of children?
[00:11:16.100 --> 00:11:19.100]   Well, a lot of them, what did they do back then in Israel?
[00:11:19.100 --> 00:11:23.100]   They were farmers or taking care of the livestock. Right?
[00:11:23.100 --> 00:11:28.100]   So, if you had many children, it means you could have many helpers. Right?
[00:11:28.100 --> 00:11:33.100]   You wanted people to help, you know, with the business, with the farm, with the livestock.
[00:11:33.100 --> 00:11:37.100]   It meant that you probably could be richer. Right?
[00:11:37.100 --> 00:11:44.100]   If you took care of the livestock better or you took care of the farm better, it meant you could have been richer.
[00:11:44.100 --> 00:11:47.100]   Also, it meant you had descendants. Right?
[00:11:47.100 --> 00:11:52.100]   Descendants was very important to have a name that could carry on. Right?
[00:11:52.100 --> 00:11:55.100]   David and his lineage. Right?
[00:11:55.100 --> 00:12:01.100]   God promised that your lineage would pass on. That was a very important thing.
[00:12:01.100 --> 00:12:09.100]   Also, if you had many children, it could have meant that you would have been taken care of. Right?
[00:12:09.100 --> 00:12:12.100]   My dad always asks me. Right?
[00:12:12.100 --> 00:12:15.100]   Oh, he didn't always ask me. He just asked me before.
[00:12:15.100 --> 00:12:21.100]   He's like, "When you get older, will you take care of me?"
[00:12:21.100 --> 00:12:25.100]   Has anybody's parents ever asked them this? Yeah?
[00:12:25.100 --> 00:12:28.100]   Oh, yeah. Somebody. I'm not the only person.
[00:12:28.100 --> 00:12:30.100]   So, I like to play with my dad. Right?
[00:12:30.100 --> 00:12:33.100]   So, I'm like, "Let me think about it."
[00:12:33.100 --> 00:12:36.100]   You know, I was 10 at the time.
[00:12:36.100 --> 00:12:41.100]   Actually, what I said is, "I'll only take care of mom."
[00:12:41.100 --> 00:12:43.100]   Just to bug him. Just to bug him.
[00:12:43.100 --> 00:12:45.100]   I'm joking, dad. I'm joking.
[00:12:45.100 --> 00:12:50.100]   I'll take care of you.
[00:12:50.100 --> 00:12:51.100]   And it's sad. Right?
[00:12:51.100 --> 00:12:57.100]   It's sad that when, you know, some of these old people.
[00:12:57.100 --> 00:13:02.100]   We went to do elderly visitation.
[00:13:02.100 --> 00:13:03.100]   All right?
[00:13:03.100 --> 00:13:05.100]   This is before COVID.
[00:13:05.100 --> 00:13:12.100]   We went regularly as a fellowship to visit some of the elderlies in our city.
[00:13:12.100 --> 00:13:15.100]   And we visited some of them, and they were doing great.
[00:13:15.100 --> 00:13:22.100]   You know, their sons or their daughter and their relatives or their grandchildren would come and visit regularly.
[00:13:22.100 --> 00:13:28.100]   There would also be some that we encountered that were very lonely.
[00:13:28.100 --> 00:13:29.100]   And I remember this vividly.
[00:13:29.100 --> 00:13:33.100]   This one elderly gentleman who lived by himself.
[00:13:33.100 --> 00:13:36.100]   And I asked him where his kids were.
[00:13:36.100 --> 00:13:38.100]   Did he have any family? Any kids?
[00:13:38.100 --> 00:13:41.100]   And he's like, "Yes. I have kids. I have two children.
[00:13:41.100 --> 00:13:43.100]   And they live in Australia."
[00:13:43.100 --> 00:13:47.100]   I'm like, "Oh, that's great. You have children in Australia."
[00:13:47.100 --> 00:13:50.100]   And I'm like, "When's the last time you've seen them?"
[00:13:50.100 --> 00:13:56.100]   And he said, "I don't remember. It must have been several years already."
[00:13:56.100 --> 00:13:59.100]   And I was like, "Oh, it must be very busy.
[00:13:59.100 --> 00:14:04.100]   Maybe they just, you know, have work and children and they don't have time.
[00:14:04.100 --> 00:14:06.100]   Maybe they call you. Have they called you?"
[00:14:06.100 --> 00:14:10.100]   And he's like, "No. He doesn't really call often either."
[00:14:10.100 --> 00:14:18.100]   It's sad to have children, 100 children, and no one attends your burial.
[00:14:18.100 --> 00:14:24.100]   And nobody takes care of you when you get older.
[00:14:24.100 --> 00:14:31.100]   And the preacher says in this situation, it's better to have a stillborn baby,
[00:14:31.100 --> 00:14:38.100]   a stillborn baby, than to be one of these people.
[00:14:38.100 --> 00:14:40.100]   It's because he says this, right?
[00:14:40.100 --> 00:14:43.100]   "For it comes in vanity and goes in darkness.
[00:14:43.100 --> 00:14:46.100]   And in darkness, the name is covered.
[00:14:46.100 --> 00:14:50.100]   Moreover, it has not seen the sun or known anything.
[00:14:50.100 --> 00:14:55.100]   Yet it finds rest rather than he."
[00:14:55.100 --> 00:15:02.100]   Better a stillborn child than a person who has 100 children
[00:15:02.100 --> 00:15:06.100]   and nobody attends his funeral.
[00:15:06.100 --> 00:15:11.100]   So, children doesn't guarantee contentment.
[00:15:11.100 --> 00:15:16.100]   Children doesn't guarantee contentment.
[00:15:16.100 --> 00:15:20.100]   The last thing, the last point he mentions,
[00:15:20.100 --> 00:15:23.100]   okay, let's do the next "Would you rather" game.
[00:15:23.100 --> 00:15:29.100]   Would you rather live 2,000 years, okay, 2,000 years,
[00:15:29.100 --> 00:15:31.100]   that's a very long time, okay?
[00:15:31.100 --> 00:15:35.100]   Think of all the investments you could make in 2,000 years.
[00:15:35.100 --> 00:15:44.100]   And enjoy no good, or you live a short life and enjoy some good, okay?
[00:15:44.100 --> 00:15:49.100]   Who would rather have situation A, raise their hand, live 2,000 years?
[00:15:49.100 --> 00:15:52.100]   Anybody want to live 2,000 years?
[00:15:52.100 --> 00:15:54.100]   2,000 years? No? Okay.
[00:15:54.100 --> 00:15:58.100]   Who would rather have situation B, raise their hand.
[00:15:58.100 --> 00:16:04.100]   Situation B, okay, all right, situation B.
[00:16:04.100 --> 00:16:07.100]   This is the last point he's trying to make.
[00:16:07.100 --> 00:16:13.100]   Even though he should live 1,000 years twice, over,
[00:16:13.100 --> 00:16:19.100]   yet enjoy no good, do not all go to the same place.
[00:16:19.100 --> 00:16:25.100]   Does anybody know who the oldest living person is right now?
[00:16:25.100 --> 00:16:27.100]   According to Wikipedia.
[00:16:27.100 --> 00:16:31.100]   I just Googled this a couple of days ago.
[00:16:31.100 --> 00:16:35.100]   150, okay, it's not. Let's show the next slide.
[00:16:35.100 --> 00:16:41.100]   The oldest living woman currently, according to Wikipedia in the green here,
[00:16:41.100 --> 00:16:45.100]   is 118 years old.
[00:16:45.100 --> 00:16:49.100]   118 years old, okay? Wow, that's great.
[00:16:49.100 --> 00:16:57.100]   Okay, Lucie, is it Lucie? Lucille, Lucille from France.
[00:16:57.100 --> 00:17:03.100]   Do you think the oldest person in the world is a living woman or a man right now?
[00:17:03.100 --> 00:17:05.100]   Do you think? Any guesses?
[00:17:05.100 --> 00:17:07.100]   Woman, okay.
[00:17:07.100 --> 00:17:09.100]   Next slide, you guys are right, you guys are smart.
[00:17:09.100 --> 00:17:14.100]   The oldest living man right now is 113 years old.
[00:17:14.100 --> 00:17:20.100]   It's Juan, right? Juan, okay, from Venezuela.
[00:17:20.100 --> 00:17:26.100]   Wow, who wants to live to 118 years old?
[00:17:26.100 --> 00:17:30.100]   Raise their hand. Anybody want to? No? Why not?
[00:17:30.100 --> 00:17:34.100]   John does, okay, okay, JP, good.
[00:17:34.100 --> 00:17:38.100]   All right, you guys don't want to live that old, all right, understandable.
[00:17:38.100 --> 00:17:45.100]   Who is the oldest person in the Bible, oldest living person in the Bible?
[00:17:45.100 --> 00:17:49.100]   Not Abraham. Who?
[00:17:49.100 --> 00:17:52.100]   Starts with an M.
[00:17:52.100 --> 00:17:56.100]   Yes, I heard it, I heard it. Say it out loud.
[00:17:56.100 --> 00:18:00.100]   Yes, not Adam. Methuselah, Methuselah.
[00:18:00.100 --> 00:18:05.100]   How old was he? 969 years old.
[00:18:05.100 --> 00:18:11.100]   969 years old, wow, amazing.
[00:18:11.100 --> 00:18:14.100]   The preacher is saying this.
[00:18:14.100 --> 00:18:17.100]   What's so good about living so long?
[00:18:17.100 --> 00:18:23.100]   1,000 years, twice over, 2,000 years, what's so good about it?
[00:18:23.100 --> 00:18:27.100]   What's so good about it when, as we see in the next slide,
[00:18:27.100 --> 00:18:34.100]   both old and young people go to the same place?
[00:18:34.100 --> 00:18:38.100]   They all go to the same place, right?
[00:18:38.100 --> 00:18:42.100]   They eventually face death.
[00:18:42.100 --> 00:18:50.100]   And what he's saying is long life doesn't guarantee contentment.
[00:18:50.100 --> 00:18:52.100]   In chapter 6, he says this, right?
[00:18:52.100 --> 00:18:57.100]   Wealth, possessions, honor doesn't guarantee contentment.
[00:18:57.100 --> 00:19:00.100]   Children doesn't guarantee contentment.
[00:19:00.100 --> 00:19:05.100]   Living a long life doesn't guarantee contentment.
[00:19:05.100 --> 00:19:08.100]   It doesn't guarantee contentment.
[00:19:08.100 --> 00:19:13.100]   Let's continue in verse 7 to 9, verse 7 to 9 here.
[00:19:13.100 --> 00:19:17.100]   And he says this, "All the toil of man is for his mouth,
[00:19:17.100 --> 00:19:20.100]   yet his appetite is not satisfied.
[00:19:20.100 --> 00:19:23.100]   For what advantage has the wise over the fool,
[00:19:23.100 --> 00:19:32.100]   and what does the poor know how to conduct himself over before the living?"
[00:19:32.100 --> 00:19:38.100]   The preacher is summarizing the problem in these couple of verses.
[00:19:38.100 --> 00:19:41.100]   He's saying that we are just never satisfied.
[00:19:41.100 --> 00:19:45.100]   We keep eating this appetite, right?
[00:19:45.100 --> 00:19:50.100]   The burger just gets longer and taller and bigger, right?
[00:19:50.100 --> 00:19:53.100]   But we're just never satisfied, right?
[00:19:53.100 --> 00:19:58.100]   How good would it be to pay for somebody's meal
[00:19:58.100 --> 00:20:04.100]   and know that they would be satisfied for the rest of their life, right?
[00:20:04.100 --> 00:20:08.100]   I keep eating buffets and just keep never getting satisfied.
[00:20:08.100 --> 00:20:11.100]   I keep eating and eating, eating and eating.
[00:20:11.100 --> 00:20:18.100]   We have this desire within us and it just never gets satisfied, right?
[00:20:18.100 --> 00:20:20.100]   Have you ever thought about that?
[00:20:20.100 --> 00:20:23.100]   You might be thinking about your next meal.
[00:20:23.100 --> 00:20:25.100]   But have you thought about the next meal after that
[00:20:25.100 --> 00:20:28.100]   and the meal after that and the meal after that?
[00:20:28.100 --> 00:20:30.100]   Because it keeps going.
[00:20:30.100 --> 00:20:33.100]   We're never satisfied.
[00:20:33.100 --> 00:20:36.100]   And that's what the preacher is saying,
[00:20:36.100 --> 00:20:39.100]   that all the work that we have is for our mouth,
[00:20:39.100 --> 00:20:43.100]   and yet we are never satisfied.
[00:20:43.100 --> 00:20:46.100]   This is the problem.
[00:20:46.100 --> 00:20:49.100]   And he says this problem is all over, right?
[00:20:49.100 --> 00:20:51.100]   You could be wise.
[00:20:51.100 --> 00:20:53.100]   You could be a fool, right?
[00:20:53.100 --> 00:20:54.100]   You could be rich.
[00:20:54.100 --> 00:20:56.100]   You could be poor.
[00:20:56.100 --> 00:20:58.100]   Both of these two kinds of people,
[00:20:58.100 --> 00:21:03.100]   they all have this unquenchable satisfaction,
[00:21:03.100 --> 00:21:08.100]   unquenchable desire that cannot be satisfied.
[00:21:08.100 --> 00:21:10.100]   We're just not satisfied.
[00:21:10.100 --> 00:21:15.100]   The ultimate problem is this desire that we have
[00:21:15.100 --> 00:21:22.100]   that just never seems to be satisfied.
[00:21:22.100 --> 00:21:25.100]   And so the preacher highlights the problem.
[00:21:25.100 --> 00:21:28.100]   He specifies three specific situations
[00:21:28.100 --> 00:21:32.100]   that we can't find contentment or satisfaction.
[00:21:32.100 --> 00:21:35.100]   And then he finishes off this chapter.
[00:21:35.100 --> 00:21:36.100]   And he says this.
[00:21:36.100 --> 00:21:38.100]   Let's read it together, all right?
[00:21:38.100 --> 00:21:44.100]   "Whatever has come to be has already been named,
[00:21:44.100 --> 00:21:47.100]   and it has known what man is,
[00:21:47.100 --> 00:21:51.100]   and that he is not able to dispute with one stronger than he.
[00:21:51.100 --> 00:21:53.100]   The one"--words--
[00:21:53.100 --> 00:21:55.100]   "the more vanity.
[00:21:55.100 --> 00:21:58.100]   And what is advantage to man?
[00:21:58.100 --> 00:22:02.100]   For who knows what is good for man while he lives
[00:22:02.100 --> 00:22:04.100]   the few days of his vain life,
[00:22:04.100 --> 00:22:07.100]   which he passes like a shadow?
[00:22:07.100 --> 00:22:13.100]   For who can tell man what will come after him under the sun?
[00:22:13.100 --> 00:22:16.100]   The first thing that he talks about is
[00:22:16.100 --> 00:22:25.100]   whatever has come to be has already been named."
[00:22:25.100 --> 00:22:33.100]   The first thing that the preacher is specifying here
[00:22:33.100 --> 00:22:38.100]   is that there's somebody that already knows what's going to happen.
[00:22:38.100 --> 00:22:42.100]   He calls us to contentment.
[00:22:42.100 --> 00:22:44.100]   And the first thing he mentions to us
[00:22:44.100 --> 00:22:47.100]   is that God is in control.
[00:22:47.100 --> 00:22:48.100]   He is sovereign.
[00:22:48.100 --> 00:22:52.100]   He already knows what is going to be named.
[00:22:52.100 --> 00:22:55.100]   Before Google had a name,
[00:22:55.100 --> 00:22:57.100]   before Microsoft had a name,
[00:22:57.100 --> 00:22:58.100]   before Apple had a name,
[00:22:58.100 --> 00:23:03.100]   God already knew these things were going to be named.
[00:23:03.100 --> 00:23:04.100]   He is in control.
[00:23:04.100 --> 00:23:05.100]   He's all-knowing.
[00:23:05.100 --> 00:23:08.100]   He is sovereign.
[00:23:08.100 --> 00:23:13.100]   The second thing he points out is that God is stronger, right?
[00:23:13.100 --> 00:23:15.100]   It is known what man is
[00:23:15.100 --> 00:23:20.100]   and that he is not able to dispute with one that is stronger than he.
[00:23:20.100 --> 00:23:23.100]   In other words, God is wiser.
[00:23:23.100 --> 00:23:27.100]   God is stronger and wiser than us.
[00:23:27.100 --> 00:23:34.100]   The third thing that the preacher points out is this, right?
[00:23:34.100 --> 00:23:38.100]   "For who knows what is good for man while he lives
[00:23:38.100 --> 00:23:41.100]   the few days of his life?"
[00:23:41.100 --> 00:23:45.100]   The third thing that the preacher points out is this,
