
[00:00:00.000 --> 00:00:01.760]  教姊妹平安
[00:02:29.600 --> 00:02:31.760]  你們也要怎樣待人
[00:02:31.760 --> 00:02:33.520]  這是耶穌說的
[00:02:33.520 --> 00:02:36.800]  出自路加福音第六章31節
[00:02:36.800 --> 00:02:39.360]  這句話我們每個人都很熟悉
[00:02:39.360 --> 00:02:43.200]  盼望上帝今天藉著我們一起來崇拜
[00:02:43.200 --> 00:02:47.000]  讓祂的話語從天上降下 進入我們內心
[00:02:47.000 --> 00:02:50.320]  讓我們看到我們此時此刻生命階段裡面
[00:02:50.320 --> 00:02:51.640]  需要聽的話
[00:02:51.640 --> 00:02:55.280]  我們一起同心禱告
[00:02:55.280 --> 00:02:58.960]  主啊 我們知道祢的話語力久長心
[00:02:58.960 --> 00:03:02.600]  主啊 我們知道祢每次把祢的子民
[00:03:02.600 --> 00:03:04.920]  召聚在一起的時候
[00:03:04.920 --> 00:03:07.960]  祢應許祢就在我們當中
[00:03:07.960 --> 00:03:09.760]  主啊 我們相信祢說的
[00:03:09.760 --> 00:03:11.600]  祢的聖靈會提醒我們
[00:03:11.600 --> 00:03:14.280]  耶穌所教導我們一切的話
[00:03:14.280 --> 00:03:17.000]  主啊 我們在這時候就祈求祢
[00:03:17.000 --> 00:03:20.800]  使我們的心變成一個柔軟的土
[00:03:20.800 --> 00:03:24.560]  能夠真的是謙卑的去領受祢的道
[00:03:24.560 --> 00:03:26.560]  主啊 我們求祢與我們同在
[00:03:26.560 --> 00:03:30.600]  讓我們真的是享受祢與我們說話的時間
[00:03:30.600 --> 00:03:33.800]  禱告 感恩 奉主耶穌基督聖名祈求
[00:03:33.800 --> 00:03:35.160]  Amen
[00:03:35.160 --> 00:03:38.240]  好 那麼如果我們看這個對等規律
[00:03:38.240 --> 00:03:40.000]  我們看到這兩邊
[00:03:40.000 --> 00:03:44.360]  總值的綜合 綜合的總值是一樣的
[00:03:44.360 --> 00:03:50.160]  那麼它呢 比如說這個7+3是等於3+7的
[00:03:50.160 --> 00:03:52.680]  不管它的次序是有沒有改變
[00:03:52.680 --> 00:03:54.560]  只要它的價值是一樣
[00:03:54.560 --> 00:03:59.480]  它的價值的總和是一樣的
[00:03:59.480 --> 00:04:00.840]  這也讓我們知道
[00:04:00.840 --> 00:04:04.120]  其實我們生命中不管做什麼
[00:04:04.120 --> 00:04:08.400]  上帝很看重的是我們的互動
[00:04:08.400 --> 00:04:11.400]  我們的互動的結果在上帝眼裡
[00:04:11.400 --> 00:04:13.920]  看的是一樣的價值
[00:04:13.920 --> 00:04:17.360]  我們每個人都要重視的不只是個人
[00:04:17.360 --> 00:04:19.800]  我們要看到我們跟別人的互動
[00:04:19.800 --> 00:04:24.320]  在上帝眼裡看起來到底有沒有價值
[00:04:24.320 --> 00:04:26.960]  上帝知道不同人在不同的事情上
[00:04:26.960 --> 00:04:29.640]  有不同的能力 對嗎
[00:04:29.640 --> 00:04:31.480]  有些人數學非常好
[00:04:31.480 --> 00:04:34.160]  有些人文學非常好
[00:04:34.160 --> 00:04:35.880]  我們每個人都不一樣的
[00:04:35.880 --> 00:04:38.080]  但是上帝關心的是
[00:04:38.080 --> 00:04:40.560]  當我們在一起合作的時候
[00:04:40.560 --> 00:04:42.640]  當我們一起互動的時候
[00:04:42.640 --> 00:04:47.200]  我們的貢獻能不能夠帶來一樣的一個價值
[00:04:47.200 --> 00:04:48.800]  是上帝所喜悅的
[00:04:48.800 --> 00:04:51.680]  這是有信仰的人所關注的
[00:04:51.680 --> 00:04:53.880]  有信仰的人當你越來越成熟
[00:04:53.880 --> 00:04:57.160]  你就不再關注自己的靈命而已
[00:04:57.160 --> 00:04:58.800]  當你的信仰越來越成熟
[00:04:58.800 --> 00:05:04.920]  你就會發現上帝是關心一個家是不是溫馨
[00:05:04.920 --> 00:05:07.760]  一個家是不是有愛
[00:05:07.760 --> 00:05:11.560]  就好像一個很多孩子的父親一樣
[00:05:11.560 --> 00:05:15.800]  他最關心的是這個家有沒有和諧 對嗎
[00:05:15.800 --> 00:05:16.640]  他看的是
[00:05:16.640 --> 00:05:19.440]  他知道每個孩子的能力都不一樣
[00:05:19.440 --> 00:05:20.240]  性格也不一樣
[00:05:20.240 --> 00:05:23.560]  但是總和 綜合起來
[00:05:23.560 --> 00:05:29.520]  我們是不是能夠活出上帝所喜悅的那種成果
[00:05:29.520 --> 00:05:33.360]  上帝在這個世代正在建立一個群體
[00:05:33.360 --> 00:05:38.240]  我相信你們來到港福堂的國語區不是偶然的
[00:05:38.240 --> 00:05:42.000]  是上帝在這個世代特別把你們招來的
[00:05:42.000 --> 00:05:46.200]  我們要一起建立一個跟世界不一樣的群體
[00:05:46.200 --> 00:05:50.240]  因為這個世界太冷漠 太自我 太自私了
[00:05:50.240 --> 00:05:52.920]  而且這個現象越來越嚴重
[00:05:52.920 --> 00:05:58.640]  以致有些孩子都以一種自私的心態來對待自己的家長
[00:05:58.640 --> 00:06:05.800]  上帝要我們在這個群體裡面先活出那種不一樣的生命
[00:06:05.800 --> 00:06:08.440]  以致我們能夠讓這個世界看見
[00:06:08.440 --> 00:06:13.680]  原來有信仰跟沒有信仰是有這麼大的差別
[00:06:13.680 --> 00:06:17.920]  讓我們看見我們自己的身份跟使命
[00:06:17.920 --> 00:06:19.040]  所以聖經就說
[00:06:19.040 --> 00:06:24.160]  你們願意怎樣待人 你們也要怎樣待人
[00:06:24.160 --> 00:06:26.600]  但是這個對等規律
[00:06:26.600 --> 00:06:31.240]  其實在現今的世界是怎樣的
[00:06:31.240 --> 00:06:34.920]  失衡的 已經失去平衡了
[00:06:34.920 --> 00:06:39.280]  這個現今的世界是你欺我詐的
[00:06:39.280 --> 00:06:44.600]  是很多人都在考慮自己的利益多過於
[00:06:44.600 --> 00:06:47.200]  能不能夠公平的處理事情
[00:06:47.200 --> 00:06:49.800]  很可惜的 很遺憾的
[00:06:49.800 --> 00:06:56.560]  這世界的規律是已經在這對等規律裡面失衡了
[00:06:56.560 --> 00:06:58.840]  所以我們會看見什麼呢
[00:06:58.840 --> 00:07:03.000]  你們願意人怎樣待你們
[00:07:03.000 --> 00:07:07.000]  你們卻不願意同樣的待人
[00:07:07.000 --> 00:07:10.760]  常常就是有這樣的雙標 是不是
[00:07:10.760 --> 00:07:12.240]  很多時候我們就是因為這樣
[00:07:12.240 --> 00:07:14.480]  我們就覺得憤憤不平
[00:07:14.480 --> 00:07:16.480]  覺得非常的憤怒
[00:07:16.480 --> 00:07:17.920]  非常的不公義
[00:07:17.920 --> 00:07:20.760]  但是世界就是這樣 對嗎
[00:07:20.760 --> 00:07:24.280]  跟耶穌的標準完全就是不同的 對嗎
[00:07:24.280 --> 00:07:27.520]  它7+3 它要別人 它要自己給的
[00:07:27.520 --> 00:07:29.680]  卻是什麼呢 1
[00:07:29.680 --> 00:07:32.200]  那麼我們在什麼地方看到呢
[00:07:32.200 --> 00:07:37.160]  比如說僱主 僱主他給員工的待遇
[00:07:37.160 --> 00:07:41.040]  他是希望員工有這個衷心的付出
[00:07:41.040 --> 00:07:44.120]  這本來應該是一個非常合理的
[00:07:44.120 --> 00:07:46.560]  但是失衡的情況是怎麼樣呢
[00:07:46.560 --> 00:07:48.680]  僱主減少員工的待遇
[00:07:48.680 --> 00:07:53.280]  但同樣的要求員工有一樣衷心的付出
[00:07:53.280 --> 00:07:55.560]  我就做到我們職場的弟兄姊妹
[00:07:55.560 --> 00:07:57.600]  非常非常的辛苦
[00:07:57.600 --> 00:08:01.360]  開始就懷疑我的人生是不是就是這樣了
[00:08:01.360 --> 00:08:04.880]  我的人生到底要怎麼樣才能夠有一個平衡呢
[00:08:04.880 --> 00:08:07.880]  還是我這一輩子就賣給了公司呢
[00:08:07.880 --> 00:08:09.200]  相反的也是一樣的
[00:08:09.200 --> 00:08:11.280]  有些僱主是很公平的
[00:08:11.280 --> 00:08:13.760]  他能夠給員工很好的待遇
[00:08:13.760 --> 00:08:17.040]  但他也期望員工能夠怎麼樣呢
[00:08:17.040 --> 00:08:19.440]  公平合理的衷心的付出
[00:08:19.440 --> 00:08:22.040]  但是卻遇到一些失衡的情況
[00:08:22.040 --> 00:08:23.480]  有一些懶惰的
[00:08:23.480 --> 00:08:25.360]  不負責任的
[00:08:25.360 --> 00:08:27.360]  僱主仍然給他優厚的條件
[00:08:27.360 --> 00:08:29.400]  但是他卻沒有盡責
[00:08:29.400 --> 00:08:32.000]  把自己的事情做好
[00:08:32.000 --> 00:08:34.720]  但如果這是只是影響這個公司呢
[00:08:34.720 --> 00:08:35.840]  他還不要緊
[00:08:35.840 --> 00:08:40.120]  但是如果是影響到大部分人的安全隱患呢
[00:08:40.120 --> 00:08:43.760]  你就會發現會造成極大的禍害
[00:08:43.760 --> 00:08:47.680]  所以這個世界的失衡是一個嚴重的問題
[00:08:47.680 --> 00:08:48.560]  另外呢
[00:08:48.560 --> 00:08:52.600]  比如說在家中父母的付出
[00:08:52.600 --> 00:08:56.240]  就很希望孩子能夠換回孩子的順服
[00:08:56.240 --> 00:08:58.080]  我的付出換你的幸福
[00:08:58.080 --> 00:08:59.280]  但是呢
[00:08:59.280 --> 00:09:00.800]  當父母呢
[00:09:00.800 --> 00:09:03.480]  不懂得好好的按著聖經的教導
[00:09:03.480 --> 00:09:04.960]  來愛孩子的話
[00:09:04.960 --> 00:09:07.680]  聖經怎麼樣教導父母啊
[00:09:07.680 --> 00:09:10.440]  關於這個教導孩子
[00:09:10.440 --> 00:09:12.240]  要用神的話語來教導
[00:09:12.240 --> 00:09:13.760]  要用愛來教導
[00:09:13.760 --> 00:09:14.520]  對嗎
[00:09:14.520 --> 00:09:17.080]  要用榜樣來教導
[00:09:17.080 --> 00:09:20.960]  但是聖經說不要惹兒女的氣
[00:09:20.960 --> 00:09:23.480]  不要惹兒女的氣是什麼意思呢
[00:09:23.480 --> 00:09:27.720]  就是說你不要以上帝不喜悅的方法
[00:09:27.720 --> 00:09:29.760]  以你這個家長的身份
[00:09:29.760 --> 00:09:33.400]  強迫他做本來就他不應該做的事情
[00:09:33.400 --> 00:09:35.120]  但是因為你是大人
[00:09:35.120 --> 00:09:36.360]  你就常常跟他說
[00:09:36.360 --> 00:09:37.560]  我是你爸爸
[00:09:37.560 --> 00:09:38.800]  你一定要聽我的
[00:09:38.800 --> 00:09:39.920]  我是你媽媽
[00:09:39.920 --> 00:09:41.880]  你一定要聽我的
[00:09:41.880 --> 00:09:44.520]  其實那件事情你沒有考慮到合理不合理
[00:09:44.520 --> 00:09:45.640]  公平不公平
[00:09:45.640 --> 00:09:48.360]  那就是容易惹兒女的氣
[00:09:48.360 --> 00:09:49.640]  到時候呢
[00:09:49.640 --> 00:09:52.280]  你付出的是苛刻
[00:09:52.280 --> 00:09:54.280]  你卻要求孩子的順服
[00:09:54.280 --> 00:09:56.280]  你付出的是辱罵
[00:09:56.280 --> 00:09:57.960]  你要孩子的順服
[00:09:57.960 --> 00:09:59.600]  那就失衡了
[00:09:59.600 --> 00:10:00.280]  那就失衡了
[00:10:00.280 --> 00:10:02.040]  關係就變這樣的
[00:10:02.040 --> 00:10:06.160]  一天天的累積就被破壞了
[00:10:06.160 --> 00:10:08.040]  或者我們來到了商家
[00:10:08.040 --> 00:10:11.320]  商家呢提供優質的貨品
[00:10:11.320 --> 00:10:14.680]  客戶呢應該是準時的來付帳
[00:10:14.680 --> 00:10:18.440]  但是呢如果商家呢偷工減料
[00:10:18.440 --> 00:10:22.320]  拿次貨來代替贈品
[00:10:22.320 --> 00:10:26.480]  用劣質的貨物來販賣
[00:10:26.480 --> 00:10:30.880]  還要求這個客戶呢準時的付帳
[00:10:30.880 --> 00:10:32.520]  那也是會失衡了
[00:10:32.520 --> 00:10:34.960]  所以我們這個世界是充滿了很多
[00:10:34.960 --> 00:10:37.720]  對等規律的失衡啊
[00:10:37.720 --> 00:10:39.960]  對等規律的失衡
[00:10:39.960 --> 00:10:41.960]  在這個時候大家想想一下
[00:10:41.960 --> 00:10:43.840]  你在你的生活中
[00:10:43.840 --> 00:10:45.440]  有沒有遇到一些
[00:10:45.440 --> 00:10:48.080]  你期望人家怎麼樣待你
[00:10:48.080 --> 00:10:50.040]  但是你卻沒有
[00:10:50.040 --> 00:10:53.040]  好好的那樣的待人的情況
[00:10:53.040 --> 00:10:56.960]  上帝今天是不是要你在這件事情上
[00:10:56.960 --> 00:10:58.000]  停一停
[00:10:58.000 --> 00:10:59.760]  不要繼續下去了
[00:10:59.760 --> 00:11:01.840]  因為這個規律失衡呢
[00:11:01.840 --> 00:11:06.120]  是整個上帝命定的宇宙的規律的失衡
[00:11:06.120 --> 00:11:08.400]  一定會有它不好的結果的
[00:11:08.400 --> 00:11:10.640]  長遠下去一定會的
[00:11:10.640 --> 00:11:14.880]  因為神的規律就是對等的
[00:11:14.880 --> 00:11:16.920]  然而我們知道一個事實
[00:11:16.920 --> 00:11:18.680]  剛才也講了
[00:11:18.680 --> 00:11:23.680]  就是在這個墮落的世界
[00:11:23.680 --> 00:11:29.120]  各種人際關係都充滿了不對等失衡的狀況
[00:11:29.120 --> 00:11:31.560]  夫妻之間也是一樣的
[00:11:31.560 --> 00:11:35.880]  就是丈夫就是要妻子聽他的話
[00:11:35.880 --> 00:11:40.240]  自己反而常常很晚才回到家
[00:11:40.240 --> 00:11:41.680]  或者甚至不回家
[00:11:41.680 --> 00:11:44.320]  但是只是要妻子聽他的話
[00:11:44.320 --> 00:11:46.920]  這是個非常非常不對等的
[00:11:46.920 --> 00:11:53.440]  或妻子就是要丈夫用一切的方法來表達對他的愛
[00:11:53.440 --> 00:11:54.440]  但是什麼呢
[00:11:54.440 --> 00:11:58.040]  卻沒有辦法用溫柔來待自己的丈夫
[00:11:58.040 --> 00:12:00.280]  整天都是呼呼喝喝的
[00:12:00.280 --> 00:12:03.680]  那也產生了很多不對等的情況
[00:12:03.680 --> 00:12:06.920]  父母與兒女之間也是一樣
[00:12:06.920 --> 00:12:11.160]  就是有些是一味的要求兒女該怎麼做
[00:12:11.160 --> 00:12:16.360]  但是沒有想到要關心兒女當時候的情況
[00:12:16.360 --> 00:12:21.200]  或者兒女只是等著父母幾時可以把那套房子給我
[00:12:21.200 --> 00:12:27.440]  從來沒有關心這父母到底現在最需要的是怎麼樣的關懷
[00:12:27.440 --> 00:12:29.320]  兄弟姐妹之間也是的
[00:12:29.320 --> 00:12:32.720]  很多的錯位的期望
[00:12:32.720 --> 00:12:37.680]  使到本來是小時候一起開開心心長大的兄弟姐妹
[00:12:37.680 --> 00:12:45.360]  到了現在竟然是要去到法院來打官司爭財產
[00:12:45.360 --> 00:12:47.880]  都是很遺憾的事情
[00:12:47.880 --> 00:12:50.080]  朋友之間也是的
[00:12:50.080 --> 00:12:56.320]  只是有事的時候就不斷的跟閨蜜講電話
[00:12:56.320 --> 00:12:59.720]  傾訴幾個小時她都願意聽
[00:12:59.720 --> 00:13:02.360]  但這個閨蜜有需要的時候找她的時候
[00:13:02.360 --> 00:13:03.480]  她就怎麼樣呢
[00:13:03.480 --> 00:13:05.120]  我現在非常的忙
[00:13:05.120 --> 00:13:07.320]  沒有時間聽你的電話
[00:13:07.320 --> 00:13:10.920]  這種也是一種非常不對等的關係
[00:13:10.920 --> 00:13:13.400]  同事之間也是
[00:13:13.400 --> 00:13:16.440]  不只是坦誠的工作關係
[00:13:16.440 --> 00:13:19.280]  而是一種的彼此利用而已
[00:13:19.280 --> 00:13:21.800]  所以這是什麼原因呢
[00:13:21.800 --> 00:13:24.320]  墮落的世界
[00:13:24.320 --> 00:13:27.400]  有些人不明白墮落的世界是什麼意思呢
[00:13:27.400 --> 00:13:32.200]  墮落的世界就是當最進入了這個世界之後
[00:13:32.200 --> 00:13:36.240]  我們人就開始被最影響我們的決定
[00:13:36.240 --> 00:13:39.760]  我們做很多事情都出於害怕
[00:13:39.760 --> 00:13:41.520]  出於貪心
[00:13:41.520 --> 00:13:44.480]  出於自己的自我利益
[00:13:44.480 --> 00:13:46.680]  這個最影響了我們的各種決定
[00:13:46.680 --> 00:13:48.480]  就彼此傷害
[00:13:48.480 --> 00:13:51.520]  不會想其實我們兩個可以共贏的
[00:13:51.520 --> 00:13:53.800]  可以合作的
[00:13:53.800 --> 00:13:57.160]  所以這個墮落的世界使到人與人之間的關係
[00:13:57.160 --> 00:14:00.520]  非常非常的破壞
[00:14:00.520 --> 00:14:06.120]  我很感恩我生長在一個相當簡樸的社會
[00:14:06.120 --> 00:14:10.200]  跟時代新加坡那段時間
[00:14:10.200 --> 00:14:13.720]  大家都是比較簡樸的
[00:14:13.720 --> 00:14:15.640]  不知道是不是政策的關係
[00:14:15.640 --> 00:14:19.400]  大部分的人都是住在政府組屋的
[00:14:19.400 --> 00:14:23.720]  所以那個感覺不管你是非常有錢的
[00:14:23.720 --> 00:14:26.480]  還是你是一個普普通通的打工階級
[00:14:26.480 --> 00:14:33.480]  大家都是有來往有說話有打招呼的鄰居
[00:14:33.480 --> 00:14:39.000]  所以那種沒有太大的那種攀比的感覺
[00:14:39.000 --> 00:14:43.240]  所以這個環境使到我們真的是比較容易
[00:14:43.240 --> 00:14:46.800]  維持一種人與人之間的關係的平衡
[00:14:46.800 --> 00:14:49.240]  當然時代也改變得很快
[00:14:49.240 --> 00:14:52.400]  現在的新加坡我也不敢說是怎樣了
[00:14:52.400 --> 00:14:55.640]  因為我太久沒有回去到處亂闖亂撞
[00:14:55.640 --> 00:14:58.960]  我每次回去就是忙於見這個人
[00:14:58.960 --> 00:15:02.160]  見這個親戚見這個家人見那個朋友同學
[00:15:02.160 --> 00:15:04.720]  新加坡實際上變成怎麼樣了
[00:15:04.720 --> 00:15:07.840]  可能你們比我還清楚
[00:15:07.840 --> 00:15:10.320]  那麼在這個墮落世界裡面
[00:15:10.320 --> 00:15:12.920]  我們發現我們要小心
[00:15:12.920 --> 00:15:17.960]  特別上帝要我們基督徒做一個非常警醒的人
[00:15:17.960 --> 00:15:21.440]  你有沒有觀察到這個社會的結構
[00:15:21.440 --> 00:15:24.440]  會怎麼樣影響人與人之間的關係
[00:15:24.440 --> 00:15:27.840]  作為基督徒你可以怎麼樣去抗衡呢
[00:15:27.840 --> 00:15:32.600]  比如說這個世界如果是越來越分階級
[00:15:32.600 --> 00:15:37.640]  我們有沒有更好的善待我們周圍的人呢
[00:15:37.640 --> 00:15:43.040]  比如說在新加坡很少有地方是家裡有堪根的
[00:15:43.040 --> 00:15:45.360]  有堪根的員工的
[00:15:45.360 --> 00:15:48.760]  但是在香港處處都有堪根的
[00:15:48.760 --> 00:15:50.760]  就好像要幫你開門
[00:15:50.760 --> 00:15:53.960]  要叫你打招呼這些
[00:15:53.960 --> 00:15:58.960]  慢慢的這些環境會使到人好像有階級之分
[00:15:58.960 --> 00:16:02.080]  但是作為基督徒我們知道
[00:16:02.080 --> 00:16:07.120]  神要我們看到我們每個人都是在神眼裡一樣的重要
[00:16:07.120 --> 00:16:11.080]  這樣的情況有沒有影響我們對祂的微笑
[00:16:11.080 --> 00:16:13.680]  對祂的感謝的表達
[00:16:13.680 --> 00:16:19.560]  還是把祂的殷勤就當作是理所當然的去接受
[00:16:19.560 --> 00:16:22.160]  一句謝謝的話也不用說
[00:16:22.160 --> 00:16:24.880]  我希望我們基督徒不是這樣
[00:16:24.880 --> 00:16:32.240]  我希望我們基督徒能夠更加的表達對每個人的重視
[00:16:32.240 --> 00:16:38.080]  對等規律要怎麼樣修復呢
[00:16:38.080 --> 00:16:41.760]  主耶穌給了我們一個很重要的教導
[00:16:41.760 --> 00:16:45.240]  就是剛才我們讀的主題經文
[00:16:45.240 --> 00:16:46.240]  主耶穌提出的教導
[00:16:46.240 --> 00:16:48.160]  你們願意人怎麼樣待你們
[00:16:48.160 --> 00:16:51.760]  你們也要怎樣待人
[00:16:51.760 --> 00:16:55.880]  這個教導被後來的人稱為黃金法則
[00:16:55.880 --> 00:16:57.160]  The Golden Rule
[00:16:57.160 --> 00:17:01.440]  如果你在外國讀書工作過
[00:17:01.440 --> 00:17:04.480]  你知道常常講The Golden Rule
[00:17:04.480 --> 00:17:06.040]  就是你們願意人怎麼樣待人
[00:17:06.040 --> 00:17:09.360]  你們要怎麼樣待人
[00:17:09.360 --> 00:17:12.240]  但是我想跟大家說
[00:17:12.240 --> 00:17:17.120]  要做到這點你先必須了解一樣東西
[00:17:17.120 --> 00:17:19.640]  就是在這個墮落的世界
[00:17:19.640 --> 00:17:22.160]  人類已經失衡了
[00:17:22.160 --> 00:17:23.640]  嚴重失衡了
[00:17:23.640 --> 00:17:25.360]  嚴重的失衡了
[00:17:25.360 --> 00:17:30.760]  所以有一個學者他研究夫妻關係
[00:17:30.760 --> 00:17:34.080]  他就發現了一樣東西
[00:17:34.080 --> 00:17:35.880]  Dr. John Gottman
[00:17:35.880 --> 00:17:43.280]  他用幾十年的時間研究過過千對的夫妻
[00:17:43.280 --> 00:17:46.600]  他就發現一個神奇比例
[00:17:46.600 --> 00:17:49.320]  五對一的神奇比例
[00:17:49.320 --> 00:17:54.080]  這個五對一的神奇比例是怎麼回事呢
[00:17:54.080 --> 00:17:56.400]  就是說夫妻之間
[00:17:56.400 --> 00:17:57.680]  比如說人際關係裡面
[00:17:57.680 --> 00:17:58.840]  拿夫妻來講
[00:17:58.840 --> 00:18:03.200]  夫妻之間如果有一次的負面交流
[00:18:03.200 --> 00:18:07.240]  需要用五次的正面交流
[00:18:07.240 --> 00:18:10.400]  才能夠使關係恢復平衡
[00:18:10.400 --> 00:18:13.680]  所以你不要以為我罵了你一次
[00:18:13.680 --> 00:18:16.640]  我給你道歉一次就搞定了
[00:18:16.640 --> 00:18:22.720]  我都說對不起了 你還想怎麼樣
[00:18:22.720 --> 00:18:25.240]  他這個研究做了幾十年
[00:18:25.240 --> 00:18:26.680]  做了幾千對夫婦
[00:18:26.680 --> 00:18:30.800]  他能夠90%的準確的預測了
[00:18:30.800 --> 00:18:33.280]  哪些夫妻會離婚
[00:18:33.280 --> 00:18:37.720]  他用這個五比一的神奇法則來評估
[00:18:37.720 --> 00:18:40.400]  如果你們兩個之間的關係
[00:18:40.400 --> 00:18:43.560]  是很少這些正面的交流
[00:18:43.560 --> 00:18:46.560]  你們又中間產生這麼大的矛盾
[00:18:46.560 --> 00:18:48.200]  他是準確的預測
[00:18:48.200 --> 00:18:50.880]  可以說拜拜了
[00:18:50.880 --> 00:18:55.360]  那麼什麼叫做正面的交流呢
[00:18:55.360 --> 00:18:57.080]  你可能會好奇
[00:18:57.080 --> 00:18:59.200]  其實正面的交流
[00:18:59.200 --> 00:19:01.440]  就是一個點頭
[00:19:01.440 --> 00:19:03.120]  一個微笑
[00:19:03.120 --> 00:19:04.520]  一個認同
[00:19:04.520 --> 00:19:07.400]  你說的是 我同意你
[00:19:07.400 --> 00:19:08.280]  認同
[00:19:08.280 --> 00:19:11.760]  一個大拇指
[00:19:11.760 --> 00:19:13.560]  一個握手
[00:19:13.560 --> 00:19:15.000]  一個擁抱
[00:19:15.000 --> 00:19:19.360]  這些都是正面的交流
[00:19:19.360 --> 00:19:20.040]  想想一下
[00:19:20.040 --> 00:19:22.080]  你在你的夫妻關係裡面
[00:19:22.080 --> 00:19:26.520]  有沒有常常有這種交流
[00:19:26.520 --> 00:19:28.400]  五比一
[00:19:28.400 --> 00:19:30.600]  要多一點
[00:19:30.600 --> 00:19:34.600]  那麼朋友之間我們多一點認同
[00:19:34.600 --> 00:19:36.600]  那個關係
[00:19:36.600 --> 00:19:38.080]  有人說得很好
[00:19:38.080 --> 00:19:39.920]  夫妻之間的關係
[00:19:39.920 --> 00:19:41.280]  說到底
[00:19:41.280 --> 00:19:44.080]  如果要維持 要促進他
[00:19:44.080 --> 00:19:46.760]  離不開一件事情
[00:19:46.760 --> 00:19:50.720]  有效的溝通
[00:19:50.720 --> 00:19:52.120]  而且有效的溝通
[00:19:52.120 --> 00:19:54.400]  你要有正面的交流
[00:19:54.400 --> 00:19:58.440]  正面交流非常的重要
[00:19:58.440 --> 00:19:59.240]  他也說
[00:19:59.240 --> 00:20:02.800]  他說這個就像是銀行的存款
[00:20:02.800 --> 00:20:04.280]  他說這個就像銀行的存款
[00:20:04.280 --> 00:20:06.000]  Dr. John Gottman
[00:20:06.000 --> 00:20:08.040]  他說我們就好像一直一直儲蓄
[00:20:08.040 --> 00:20:09.840]  不會一下子掏空
[00:20:09.840 --> 00:20:11.120]  沒了感情
[00:20:11.120 --> 00:20:12.720]  所以有些人就說
[00:20:12.720 --> 00:20:16.520]  我們兩個之間沒了感情
