
[00:00:00.000 --> 00:00:01.720]  感謝神的恩典帶領
[00:03:42.320 --> 00:03:43.720]  好
[00:03:43.720 --> 00:03:48.120]  上帝就揀選了鐵撒羅尼加的信徒們
[00:03:48.120 --> 00:03:51.920]  成為恩典的受眾
[00:03:52.720 --> 00:03:56.120]  那麼我們同樣也是在萬民當中
[00:03:56.120 --> 00:03:59.320]  神也揀選我們成為了他的兒女
[00:03:59.320 --> 00:04:02.320]  我們也因著信心去回應
[00:04:02.320 --> 00:04:04.520]  而且被聖靈感動
[00:04:04.520 --> 00:04:07.720]  成為聖潔就分別開來了
[00:04:07.720 --> 00:04:11.720]  事善有事善做事的方法價值觀
[00:04:11.720 --> 00:04:13.520]  都要過去的短暫的
[00:04:13.520 --> 00:04:16.520]  而所有主的兒女所做的
[00:04:16.520 --> 00:04:19.120]  都是以善勝惡
[00:04:19.120 --> 00:04:20.920]  永恆的事情
[00:04:21.520 --> 00:04:24.520]  以至於我們得蒙了救恩得救
[00:04:24.520 --> 00:04:26.520]  啊這裡也有這樣一個經文
[00:04:26.520 --> 00:04:28.720]  很直接的提醒了出來
[00:04:28.720 --> 00:04:32.320]  當我們明白這樣一個身份的時候
[00:04:32.320 --> 00:04:33.520]  我們就體會了
[00:04:33.520 --> 00:04:35.920]  不是我們做的有多好
[00:04:35.920 --> 00:04:39.320]  而是主是多麼的愛我們
[00:04:39.320 --> 00:04:42.920]  正如同保羅也曾經提過
[00:04:42.920 --> 00:04:47.120]  唯有基督在我們還做罪人的時候
[00:04:47.120 --> 00:04:48.320]  就為我們死
[00:04:49.120 --> 00:04:51.520]  神的愛就在此顯明了
[00:04:51.520 --> 00:04:53.520]  不是靠我們
[00:04:53.520 --> 00:04:55.720]  長得有多可愛
[00:04:55.720 --> 00:04:59.520]  不是靠我們做了一些什麼東西
[00:04:59.520 --> 00:05:04.720]  而是因為神對我們先有了這樣一份的心
[00:05:04.720 --> 00:05:07.720]  以至於他願意拯救我們
[00:05:07.720 --> 00:05:09.520]  這是第一步
[00:05:09.520 --> 00:05:12.920]  而且因著神先愛了我們以後
[00:05:12.920 --> 00:05:16.720]  更加讓我們可以效反神的愛
[00:05:17.520 --> 00:05:19.320]  可以彼此相愛
[00:05:19.320 --> 00:05:22.320]  在這裡呢感受神的愛呢
[00:05:22.320 --> 00:05:25.520]  保羅希拉提摩泰他們的團隊
[00:05:25.520 --> 00:05:28.520]  在寫到這段經文的時候不止一處
[00:05:28.520 --> 00:05:30.520]  提到了這樣主
[00:05:30.520 --> 00:05:32.720]  對他兒女的愛
[00:05:32.720 --> 00:05:35.520]  而且還在第16節還提到了
[00:05:35.520 --> 00:05:37.520]  愛我們
[00:05:37.520 --> 00:05:40.720]  而且把永遠的安慰
[00:05:40.720 --> 00:05:42.520]  和美好的盼望
[00:05:42.520 --> 00:05:45.120]  賜給了你們的那一位人
[00:05:45.920 --> 00:05:48.320]  他不但愛你這裡可以看到
[00:05:48.320 --> 00:05:51.920]  他還為你做了一切的一切
[00:05:51.920 --> 00:05:56.320]  你因著所做的一點一滴去尋求的時候
[00:05:56.320 --> 00:05:58.720]  你有這樣一個
[00:05:58.720 --> 00:06:02.120]  看見愛的眼睛和心的時候
[00:06:02.120 --> 00:06:03.320]  你發現的時候
[00:06:03.320 --> 00:06:06.720]  你仔細去琢磨和體會的時候
[00:06:06.720 --> 00:06:08.120]  你就會發現
[00:06:08.120 --> 00:06:10.520]  神對你莫大的愛
[00:06:12.120 --> 00:06:15.920]  正如在心理學的研究裡面也這樣提醒
[00:06:15.920 --> 00:06:16.920]  他也說到
[00:06:16.920 --> 00:06:21.320]  知道愛和感受到愛是非常重要的
[00:06:21.320 --> 00:06:24.920]  它不僅能夠滋養人的心理健康
[00:06:24.920 --> 00:06:27.120]  讓你感受到幸福
[00:06:27.120 --> 00:06:29.320]  而且積極有價值
[00:06:29.320 --> 00:06:30.720]  而且從而呢
[00:06:30.720 --> 00:06:33.320]  更熱愛生活和世界
[00:06:33.320 --> 00:06:35.720]  這個是心理學的角度來發現的
[00:06:35.720 --> 00:06:40.520]  不單是所有的人從心理學的角度
[00:06:40.920 --> 00:06:43.320]  會有這樣的一種的生命表徵
[00:06:43.320 --> 00:06:47.120]  對於所有主的兒女來說
[00:06:47.120 --> 00:06:49.920]  我們不單的是明白
[00:06:49.920 --> 00:06:52.920]  身邊那些所有愛我們的人
[00:06:52.920 --> 00:06:54.920]  更加明白
[00:06:54.920 --> 00:06:56.520]  愛我們的神
[00:06:56.520 --> 00:06:59.920]  是如此的帶領我們的人生路
[00:06:59.920 --> 00:07:02.120]  哪怕生命當中
[00:07:02.120 --> 00:07:04.920]  會有起跌和挫折的時候
[00:07:04.920 --> 00:07:07.120]  包括鐵薩諾尼加信徒
[00:07:07.120 --> 00:07:11.320]  當時也在經歷各樣的逼迫和患難
[00:07:11.320 --> 00:07:14.320]  但是因著這份愛
[00:07:14.320 --> 00:07:16.920]  他們就能安然度過
[00:07:16.920 --> 00:07:19.920]  他們就能夠體會神的信使
[00:07:19.920 --> 00:07:21.520]  就能夠明白
[00:07:21.520 --> 00:07:24.320]  我的生命是滿有意義
[00:07:24.320 --> 00:07:27.320]  於是繼續堅毅的前行
[00:07:27.320 --> 00:07:29.920]  這是所有其他的
[00:07:29.920 --> 00:07:31.320]  情感
[00:07:31.320 --> 00:07:35.520]  所有的物欲 其他的物欲所充斥
[00:07:36.320 --> 00:07:37.920]  所不能夠帶來的
[00:07:37.920 --> 00:07:40.720]  所以所有的弟兄姐妹
[00:07:40.720 --> 00:07:42.520]  我們都是蒙福的
[00:07:42.520 --> 00:07:44.520]  有這份愛在我們的生命裏邊
[00:07:44.520 --> 00:07:48.920]  那麼就讓我想起前一段時間
[00:07:48.920 --> 00:07:52.120]  我送了一個禮物給我的女兒
[00:07:52.120 --> 00:07:56.720]  那麼這份禮物不是說很貴怎麼樣
[00:07:56.720 --> 00:07:58.920]  價值上大概是
[00:07:58.920 --> 00:08:01.720]  100塊以內人民幣
[00:08:01.720 --> 00:08:04.320]  但是女兒她很喜歡
[00:08:05.320 --> 00:08:06.520]  她說太開心了
[00:08:06.520 --> 00:08:08.120]  可以有這份禮物
[00:08:08.120 --> 00:08:10.520]  我就在和她的聊天當中
[00:08:10.520 --> 00:08:11.720]  我就問她一句話
[00:08:11.720 --> 00:08:12.320]  我就說
[00:08:12.320 --> 00:08:15.120]  Yoyo啊 女兒啊
[00:08:15.120 --> 00:08:19.320]  你說為什麼我會送你這份禮物呢
[00:08:19.320 --> 00:08:21.120]  她就說
[00:08:21.120 --> 00:08:24.920]  因為我最近是不是比較乖啊
[00:08:24.920 --> 00:08:26.320]  我說不是
[00:08:26.320 --> 00:08:28.920]  另外她又說
[00:08:28.920 --> 00:08:31.520]  是不是最近我表現得很好啊
[00:08:31.520 --> 00:08:32.920]  你要獎勵我
[00:08:32.920 --> 00:08:35.120]  我說你表現好也是對的
[00:08:35.120 --> 00:08:36.920]  但不是最主要的原因
[00:08:36.920 --> 00:08:38.520]  她就問是什麼呢
[00:08:38.520 --> 00:08:39.920]  我就說
[00:08:39.920 --> 00:08:42.120]  因為爸爸愛你啊
[00:08:42.120 --> 00:08:44.720]  因為你是我的女兒啊
[00:08:44.720 --> 00:08:47.720]  我就願意這樣去愛了你
[00:08:47.720 --> 00:08:50.720]  所有被愛的孩子
[00:08:50.720 --> 00:08:53.320]  都會受到這樣的一份提醒
[00:08:53.320 --> 00:08:56.120]  我們所做的一切
[00:08:56.120 --> 00:08:58.720]  不是靠我們的行為和努力
[00:08:58.720 --> 00:09:00.120]  才可以換來
[00:09:00.120 --> 00:09:03.320]  而是當你有這樣一個身份的時候
[00:09:03.920 --> 00:09:06.120]  神就會這樣愛了你
[00:09:06.120 --> 00:09:08.520]  你要體會和發現
[00:09:08.520 --> 00:09:12.920]  當然第一點講到了蒙神所愛
[00:09:12.920 --> 00:09:15.520]  在這個愛的過程當中呢
[00:09:15.520 --> 00:09:17.720]  神有他的行動
[00:09:17.720 --> 00:09:20.520]  神讓他所有的孩子
[00:09:20.520 --> 00:09:22.120]  成為聖潔
[00:09:22.120 --> 00:09:25.720]  不會再走回世界的老路的時候呢
[00:09:25.720 --> 00:09:27.520]  神有他的行動
[00:09:27.520 --> 00:09:29.720]  就是要建立
[00:09:29.720 --> 00:09:32.720]  建立他孩子的生命
[00:09:33.320 --> 00:09:36.920]  這是一份出於莫大愛的一份的祝福
[00:09:36.920 --> 00:09:39.920]  不是說條條框框的捆綁啊
[00:09:39.920 --> 00:09:42.120]  其間呢還讓他們看到
[00:09:42.120 --> 00:09:45.320]  這是效法了主耶穌基督
[00:09:45.320 --> 00:09:47.520]  我們在這裡可以看到啊
[00:09:47.520 --> 00:09:50.920]  得著主耶穌基督的榮光
[00:09:50.920 --> 00:09:53.520]  呼召他們 呼應召他們出來
[00:09:53.520 --> 00:09:55.920]  可以不再像示善一樣
[00:09:55.920 --> 00:09:59.720]  不再受示善罪的
[00:09:59.720 --> 00:10:02.720]  捆綁的糾纏
[00:10:03.120 --> 00:10:04.920]  不再受罪的折磨
[00:10:04.920 --> 00:10:06.320]  而是看到了
[00:10:06.320 --> 00:10:08.720]  我的生命已經不一樣了
[00:10:08.720 --> 00:10:10.320]  因者福音
[00:10:10.320 --> 00:10:12.120]  召我出來了
[00:10:12.120 --> 00:10:13.920]  以至於呢
[00:10:13.920 --> 00:10:17.520]  哪怕示善有各樣的引誘和挑戰
[00:10:17.520 --> 00:10:18.720]  告訴他們
[00:10:18.720 --> 00:10:21.320]  要讓他們站立得穩
[00:10:21.320 --> 00:10:22.920]  站立得穩
[00:10:22.920 --> 00:10:26.320]  有的時候啊面對挑戰的時候
[00:10:26.320 --> 00:10:28.520]  當年鐵撒羅尼加的信徒
[00:10:28.520 --> 00:10:30.920]  也會出現各樣的一些的狀況的
[00:10:30.920 --> 00:10:32.720]  被引誘
[00:10:33.520 --> 00:10:35.520]  老我和血氣也會出來
[00:10:35.520 --> 00:10:36.720]  就像大家一樣
[00:10:36.720 --> 00:10:38.120]  怎麼辦呢
[00:10:38.120 --> 00:10:42.120]  就給你們所傳的各樣的教訓
[00:10:42.120 --> 00:10:43.720]  你們領受的教訓
[00:10:43.720 --> 00:10:46.520]  告訴你們的信上還寫給你們的
[00:10:46.520 --> 00:10:48.320]  哪怕保羅他們的團隊
[00:10:48.320 --> 00:10:50.320]  已經離開了鐵撒羅尼加
[00:10:50.320 --> 00:10:52.120]  還要寫信給他們
[00:10:52.120 --> 00:10:54.720]  叫他們都要堅守
[00:10:54.720 --> 00:10:57.720]  是來自於上帝的這份愛
[00:10:57.720 --> 00:10:59.920]  要堅立他們的生命
[00:11:01.320 --> 00:11:03.720]  從這一段的經文當中嘛
[00:11:03.720 --> 00:11:06.120]  至少有四點
[00:11:06.120 --> 00:11:08.520]  我們總結可以看到
[00:11:08.520 --> 00:11:11.920]  被主所愛的表徵
[00:11:11.920 --> 00:11:13.320]  表徵啊
[00:11:13.320 --> 00:11:15.120]  表現出來的
[00:11:15.120 --> 00:11:16.120]  可以看到
[00:11:16.120 --> 00:11:17.720]  你是被神愛的
[00:11:17.720 --> 00:11:20.520]  總結一下給大家我們一起來思想啊
[00:11:20.520 --> 00:11:22.520]  第一點
[00:11:22.520 --> 00:11:25.120]  得蒙救恩
[00:11:25.120 --> 00:11:29.320]  救恩是示善的人所能夠得到
[00:11:30.120 --> 00:11:32.520]  最寶貴的一份的禮物了
[00:11:32.520 --> 00:11:34.720]  世上的一切
[00:11:34.720 --> 00:11:38.520]  都不能夠能換取的一份
[00:11:38.520 --> 00:11:40.120]  永恆的生命
[00:11:40.120 --> 00:11:44.120]  這是一個因著罪的隔絕
[00:11:44.120 --> 00:11:46.120]  和聖潔永恆的上帝
[00:11:46.120 --> 00:11:48.920]  所撕裂的一關係的一種的修補
[00:11:48.920 --> 00:11:53.320]  以至於恢復最初創造的美好的狀態
[00:11:53.320 --> 00:11:55.520]  和神同行
[00:11:55.520 --> 00:11:58.520]  以至於以後是有永恆
[00:11:58.520 --> 00:11:59.920]  雀距的群體
[00:11:59.920 --> 00:12:01.520]  就告訴他們了
[00:12:01.520 --> 00:12:03.920]  你們受了解血
[00:12:03.920 --> 00:12:05.920]  因性真道以後呢
[00:12:05.920 --> 00:12:07.520]  這裡還之前講到了
[00:12:07.520 --> 00:12:08.920]  成為聖潔
[00:12:08.920 --> 00:12:10.720]  能以得救
[00:12:10.720 --> 00:12:12.320]  得蒙救恩
[00:12:12.320 --> 00:12:15.720]  有一位醫生呢 他曾經感慨啊
[00:12:15.720 --> 00:12:17.120]  他曾經這樣說啊
[00:12:17.120 --> 00:12:20.920]  如果可以一命換一命的話
[00:12:20.920 --> 00:12:24.520]  在我們兒童醫院的重症
[00:12:24.520 --> 00:12:26.920]  監護病房的樓頂呢
[00:12:27.720 --> 00:12:30.720]  一定排滿了要救自己孩子的父母
[00:12:30.720 --> 00:12:35.120]  父母會毫不猶豫地用自己的生命
[00:12:35.120 --> 00:12:38.320]  去換自己孩子生存的機會
[00:12:38.320 --> 00:12:41.120]  這就是來自於主的愛
[00:12:41.120 --> 00:12:43.520]  這份舍己的大愛
[00:12:43.520 --> 00:12:47.520]  所以當我們感受到這份愛的時候
[00:12:47.520 --> 00:12:48.920]  就看到了主
[00:12:48.920 --> 00:12:52.320]  祂已經為我們舍己
[00:12:52.320 --> 00:12:54.520]  被釘在了十字架上
[00:12:54.520 --> 00:12:56.720]  這是第一點
[00:12:57.120 --> 00:12:58.520]  被主愛的表徵
[00:12:58.520 --> 00:13:00.520]  讓我們得蒙了救恩
[00:13:00.520 --> 00:13:02.720]  第二點呢 就是
[00:13:02.720 --> 00:13:06.320]  讓所有的弟兄姊妹
[00:13:06.320 --> 00:13:08.520]  可以站立得穩
[00:13:08.520 --> 00:13:11.720]  這個世界邪惡 弟兄姊妹
[00:13:11.720 --> 00:13:14.720]  那惡者非常的歹毒
[00:13:14.720 --> 00:13:19.320]  他不讓我們活出平安喜樂和安穩的生命來
[00:13:19.320 --> 00:13:22.120]  他總是發出各樣的譙擾
[00:13:22.120 --> 00:13:24.720]  讓我們纏累
[00:13:24.720 --> 00:13:26.920]  讓我們去報復
[00:13:27.720 --> 00:13:30.320]  讓我們有血氣來操控我們的生命
[00:13:30.320 --> 00:13:32.920]  但是主他告訴我們
[00:13:32.920 --> 00:13:34.120]  孩子
[00:13:34.120 --> 00:13:36.720]  你的生命是蒙福的
[00:13:36.720 --> 00:13:39.520]  你要活出鼠天的平安和喜樂
[00:13:39.520 --> 00:13:41.120]  你聽我的
[00:13:41.120 --> 00:13:43.920]  不要受世界的譙擾
[00:13:43.920 --> 00:13:47.320]  我可以讓你站立得穩
[00:13:47.320 --> 00:13:50.120]  打下根基
[00:13:50.120 --> 00:13:53.320]  就算雨打風吹
[00:13:53.320 --> 00:13:55.320]  也必不動搖
[00:13:55.920 --> 00:13:59.120]  不會陷入那罪的譙擾當中
[00:13:59.120 --> 00:14:01.320]  還有第三點
[00:14:01.320 --> 00:14:03.520]  這裡呢 叫做
[00:14:03.520 --> 00:14:05.920]  行善言善
[00:14:05.920 --> 00:14:08.720]  那麼當時
[00:14:08.720 --> 00:14:12.720]  鐵撒農尼加的信徒和限制我們
[00:14:12.720 --> 00:14:14.320]  現在的弟兄姊妹
[00:14:14.320 --> 00:14:17.120]  都會受到各樣的挑戰
[00:14:17.120 --> 00:14:20.320]  血氣一上來的時候
[00:14:20.320 --> 00:14:22.520]  老我的譙擾一來
[00:14:23.120 --> 00:14:25.920]  其他人的引誘一挑戰來的時候
[00:14:25.920 --> 00:14:29.920]  很容易忘記了神對我們的提醒
[00:14:29.920 --> 00:14:31.920]  老我又出來了啊
[00:14:31.920 --> 00:14:34.520]  但是神的心意呢
[00:14:34.520 --> 00:14:37.520]  讓我們不要為惡所勝
[00:14:37.520 --> 00:14:40.720]  反要以善勝惡
[00:14:40.720 --> 00:14:42.120]  他這裡說啊
[00:14:42.120 --> 00:14:43.920]  他知道他們受委屈
[00:14:43.920 --> 00:14:46.920]  他知道我們所有的弟兄姊妹
[00:14:46.920 --> 00:14:48.320]  生活都不容易
[00:14:48.320 --> 00:14:49.720]  他這裡說哈
[00:14:49.720 --> 00:14:51.920]  安慰你們的心
[00:14:52.920 --> 00:14:54.920]  保守心哈 安慰你們的心
[00:14:54.920 --> 00:14:57.120]  有難過的時候
[00:14:57.120 --> 00:14:59.120]  有受傷的時候
[00:14:59.120 --> 00:15:02.320]  不要看著那傷害你的人
[00:15:02.320 --> 00:15:04.720]  不要看著其中的傷口
[00:15:04.720 --> 00:15:06.320]  看著神
[00:15:06.320 --> 00:15:08.120]  他要安慰你的心
[00:15:08.120 --> 00:15:12.520]  並且一切善行善言善
[00:15:12.520 --> 00:15:13.520]  兼顧你們
[00:15:13.520 --> 00:15:15.720]  雖然
[00:15:15.720 --> 00:15:19.720]  那挑戰和傷害領導
[00:15:19.920 --> 00:15:22.920]  我們作為被神分別為聖的群體
[00:15:22.920 --> 00:15:26.520]  我們還是在各樣的一些的表徵裡面
[00:15:26.520 --> 00:15:29.120]  可以行善言善
[00:15:29.120 --> 00:15:33.320]  這也是講到了一個世界上說的
[00:15:33.320 --> 00:15:36.120]  幸福者退讓的原則
[00:15:36.120 --> 00:15:38.320]  他一個比喻啊
[00:15:38.320 --> 00:15:42.320]  兩隻羊在過獨木橋的時候
[00:15:42.320 --> 00:15:44.720]  都要過去
[00:15:44.720 --> 00:15:47.120]  其中一隻羊呢
[00:15:47.120 --> 00:15:49.320]  受到了各樣的傷害
[00:15:49.920 --> 00:15:52.120]  他還剛剛確診他得了絕症
[00:15:52.120 --> 00:15:54.120]  另外一隻羊呢
[00:15:54.120 --> 00:15:56.120]  有愛他的家人
[00:15:56.120 --> 00:15:58.120]  有愛他的父母
[00:15:58.120 --> 00:15:59.920]  他感受到很幸福
[00:15:59.920 --> 00:16:01.920]  在這獨木橋上
[00:16:01.920 --> 00:16:02.920]  明明
[00:16:02.920 --> 00:16:07.120]  都沒有說一定是要怎麼樣為準的情況下
[00:16:07.120 --> 00:16:10.320]  甚至還是幸福那個羊先上到獨木橋的時候
[00:16:10.320 --> 00:16:13.120]  但是就在這樣一個紛爭裡面
[00:16:13.120 --> 00:16:15.320]  幸福的那隻羊呢
[00:16:15.320 --> 00:16:16.920]  卻願意先退讓
[00:16:16.920 --> 00:16:18.920]  卻不會和他計較
[00:16:19.720 --> 00:16:20.920]  好的好的 沒關係
[00:16:20.920 --> 00:16:22.520]  我不和你僵持
[00:16:22.520 --> 00:16:24.520]  因為我感受到愛
[00:16:24.520 --> 00:16:27.120]  我願意行善言善
[00:16:27.120 --> 00:16:31.320]  這也是主要對我們的提醒安慰和幫助
[00:16:31.320 --> 00:16:33.920]  還有第四點
[00:16:33.920 --> 00:16:35.320]  第四點
[00:16:35.320 --> 00:16:38.120]  經文也說啊 經文也說
[00:16:38.120 --> 00:16:42.320]  脫離無理智惡人的手
[00:16:42.320 --> 00:16:46.520]  其實保羅的團隊完全都明白
[00:16:46.520 --> 00:16:49.120]  鐵撒羅尼加信徒的弟兄姐妹
[00:16:49.120 --> 00:16:51.920]  所經歷的困難和處境
[00:16:51.920 --> 00:16:55.920]  那些人就是在經文裡面形容出來叫做
[00:16:55.920 --> 00:16:59.120]  無理智惡人的手了
[00:16:59.120 --> 00:17:03.120]  這個時候呢 就提醒他的弟兄姐妹
[00:17:03.120 --> 00:17:05.520]  要看著神
[00:17:05.520 --> 00:17:07.720]  主是信使的
[00:17:07.720 --> 00:17:09.920]  他要兼顧你們
[00:17:09.920 --> 00:17:12.120]  靠著這些的患難
[00:17:13.920 --> 00:17:16.920]  這個時候要鍛煉和淘造你們
[00:17:16.920 --> 00:17:18.520]  堅毅的生命
[00:17:18.520 --> 00:17:23.120]  其中還要讓你們看到主的信使
[00:17:23.120 --> 00:17:25.120]  給一點耐心
[00:17:25.120 --> 00:17:27.120]  給一點信心
[00:17:27.120 --> 00:17:31.120]  要看到保護你的是耶和華
[00:17:31.120 --> 00:17:34.120]  他必幫助你們脫離那惡者
[00:17:34.120 --> 00:17:36.720]  所以被愛的表徵
[00:17:36.720 --> 00:17:40.320]  會幫助你度過那患難
[00:17:40.320 --> 00:17:42.120]  脫離那惡者
[00:17:43.720 --> 00:17:46.720]  當我們在我們的人世間要經歷
[00:17:46.720 --> 00:17:47.920]  生活的不易
[00:17:47.920 --> 00:17:49.920]  工作的挑戰
[00:17:49.920 --> 00:17:53.920]  還有我們在世界被惡所侵蝕和影響的時候
[00:17:53.920 --> 00:17:55.920]  各位弟兄姐妹
[00:17:55.920 --> 00:17:58.920]  看著那愛你的神
[00:17:58.920 --> 00:18:02.920]  在你經歷愛的這個神的家庭當中
[00:18:02.920 --> 00:18:05.920]  一起互相勉勵和同行和成長
[00:18:05.920 --> 00:18:09.920]  看著這些愛的表徵
[00:18:09.920 --> 00:18:12.920]  明白神對你的愛
[00:18:13.120 --> 00:18:16.120]  這是一份生命當中莫大的祝福
[00:18:16.120 --> 00:18:21.120]  在馬太福音25章裡面
[00:18:21.120 --> 00:18:25.120]  有一個叫做按才受託的比喻
[00:18:25.120 --> 00:18:29.120]  他的主人要遠離的時候
[00:18:29.120 --> 00:18:33.120]  就把他的三個僕人就吩咐過來了
[00:18:33.120 --> 00:18:35.120]  分別按著他們的才能
[00:18:35.120 --> 00:18:36.120]  大家都會熟悉的
[00:18:36.120 --> 00:18:39.120]  分別安排了多少兩的銀子
[00:18:39.120 --> 00:18:41.120]  首先是五千兩
[00:18:42.120 --> 00:18:45.120]  兩千兩還有一千兩的銀子
[00:18:45.120 --> 00:18:48.120]  就分給了他要託付給的門徒
[00:18:48.120 --> 00:18:51.120]  當主回來要交戰的時候
[00:18:51.120 --> 00:18:55.120]  就把這三位門徒分成了兩類
[00:18:55.120 --> 00:19:00.120]  一類叫做忠心而良善的門徒
[00:19:00.120 --> 00:19:03.120]  要進來享受主的快樂的
[00:19:03.120 --> 00:19:06.120]  在小事上忠心 大事上也忠心的
[00:19:06.120 --> 00:19:08.120]  還有一類的門徒
[00:19:08.120 --> 00:19:11.120]  那一個是幾千兩的門徒
[00:19:11.120 --> 00:19:12.120]  一千兩
[00:19:12.120 --> 00:19:15.120]  弟兄姐妹都是對於聖經的很熟悉的
[00:19:15.120 --> 00:19:18.120]  一千兩的那位門徒
[00:19:18.120 --> 00:19:21.120]  就在耶穌的比喻當中被稱為
[00:19:21.120 --> 00:19:24.120]  又懶又餓的僕人
[00:19:24.120 --> 00:19:26.120]  又懶又餓的僕人
[00:19:26.120 --> 00:19:28.120]  因為神給他託付了以後
[00:19:28.120 --> 00:19:30.120]  在比喻裡面
