
[00:00:00.000 --> 00:00:04.000]  今天是馬可福音的最後一篇信息了。
[00:04:15.000 --> 00:04:18.000]  所以星期天要快快地去做這件事情,
[00:04:18.000 --> 00:04:21.000]  第七天的第一個清早就去做這件事情。
[00:04:21.000 --> 00:04:23.000]  愛主的人很奇妙,
[00:04:23.000 --> 00:04:26.000]  但是大家可能也知道在當時的社會,
[00:04:26.000 --> 00:04:28.000]  婦女的地位很低的,
[00:04:28.000 --> 00:04:31.000]  婦女的地位是被看不起的,
[00:04:31.000 --> 00:04:38.000]  但神就偏偏選用那些被人看不起的來最早接觸她,
[00:04:38.000 --> 00:04:42.000]  包括了當耶穌要誕生的事情,
[00:04:42.000 --> 00:04:50.000]  要宣告的時候,是讓牧羊人知道耶穌要誕生了。
[00:04:50.000 --> 00:04:53.000]  所以基本上我們相信,
[00:04:53.000 --> 00:04:56.000]  上帝不斷地告訴我們不要看自己渺小,
[00:04:56.000 --> 00:04:59.000]  就算我們認為自己渺小,
[00:04:59.000 --> 00:05:03.000]  上帝也願意看到我們所為祂所付出的,
[00:05:03.000 --> 00:05:05.000]  我們願意在耶穌身上做的,
[00:05:05.000 --> 00:05:07.000]  不要看自己渺小。
[00:05:07.000 --> 00:05:11.000]  有些弟兄姐妹就陷入了一種迷思,
[00:05:11.000 --> 00:05:13.000]  相信了一些謊言,
[00:05:13.000 --> 00:05:15.000]  覺得自己不夠資格,
[00:05:15.000 --> 00:05:18.000]  就索性什麼都不為主做了。
[00:05:18.000 --> 00:05:21.000]  我覺得這個是魔鬼的一個謊言,
[00:05:21.000 --> 00:05:24.000]  基本上就是讓你覺得自己渺小,
[00:05:24.000 --> 00:05:27.000]  然後就索性不侍奉神了。
[00:05:27.000 --> 00:05:30.000]  讓你不知道原來你一開始侍奉,
[00:05:30.000 --> 00:05:31.000]  可能神的恩典就來了。
[00:05:31.000 --> 00:05:34.000]  就約有一個這樣的人物,我們很熟悉的,是誰啊?
[00:05:34.000 --> 00:05:36.000]  摩西,對嗎?
[00:05:36.000 --> 00:05:38.000]  摩西當上帝的旨意來到的時候,
[00:05:38.000 --> 00:05:40.000]  他就是先看到自己渺小。
[00:05:40.000 --> 00:05:42.000]  如果你讀西伯來文,
[00:05:42.000 --> 00:05:45.000]  他第一個問題就是問一個問題,
[00:05:45.000 --> 00:05:48.000]  "Me,阿尼?"
[00:05:48.000 --> 00:05:52.000]  西伯來文就是"我是誰?"
[00:05:52.000 --> 00:05:53.000]  "我是誰?"
[00:05:53.000 --> 00:05:55.000]  "Me,阿尼?"
[00:05:55.000 --> 00:05:57.000]  "誰是我?"
[00:05:57.000 --> 00:06:02.000]  在這裡,如果弟兄姐妹也陷入了這樣的迷思,
[00:06:02.000 --> 00:06:03.000]  千萬不要。
[00:06:03.000 --> 00:06:06.000]  我們就看到他要去告耶穌的身體,
[00:06:06.000 --> 00:06:10.000]  可是在那邊就發現石頭被滾開了。
[00:06:10.000 --> 00:06:14.000]  我想問大家,這裡的石頭是什麼形狀的?
[00:06:14.000 --> 00:06:21.000]  圓的,才會被滾開。
[00:06:21.000 --> 00:06:26.000]  基本上,如果你做一點考古的瞭解,
[00:06:26.000 --> 00:06:29.000]  你就會發現在當時候那個地區,
[00:06:29.000 --> 00:06:34.000]  絕大部分的石頭都不是圓的。
[00:06:34.000 --> 00:06:38.000]  是要很有錢的人才會把這個門弄成,
[00:06:38.000 --> 00:06:40.000]  墳墓的門弄成圓的。
[00:06:40.000 --> 00:06:42.000]  這個應驗了什麼呢?
[00:06:42.000 --> 00:06:45.000]  以撒亞先知在七百多年前,
[00:06:45.000 --> 00:06:47.000]  耶穌來了七百多年前,
[00:06:47.000 --> 00:06:49.000]  預言的一件事情,
[00:06:49.000 --> 00:06:53.000]  怎麼知道他會跟財主同葬?
[00:06:53.000 --> 00:07:01.000]  基本上這個墳墓是壓力馬大的耶穌的墳墓,
[00:07:01.000 --> 00:07:02.000]  他為自己預備的,
[00:07:02.000 --> 00:07:07.000]  但是他愛耶穌就把墳墓給了耶穌,
[00:07:07.000 --> 00:07:11.000]  應驗了先知以撒亞的預言。
[00:07:11.000 --> 00:07:15.000]  但是他們看到這石頭不只是圓的,而且是大。
[00:07:15.000 --> 00:07:17.000]  如果有去過以色列,
[00:07:17.000 --> 00:07:21.000]  你知道根本就不是人能夠推開的,
[00:07:21.000 --> 00:07:25.000]  但是竟然是被滾開了。
[00:07:25.000 --> 00:07:29.000]  在這裡我們再看下去這段經文。
[00:07:29.000 --> 00:07:32.000]  他們進了墳墓更嚇了一跳。
[00:07:32.000 --> 00:07:34.000]  墳墓屍體不見了,
[00:07:34.000 --> 00:07:37.000]  但是竟然有一個少年人,
[00:07:37.000 --> 00:07:41.000]  看像是少年人的人坐在右邊。
[00:07:41.000 --> 00:07:43.000]  但這少年人穿著白袍,
[00:07:43.000 --> 00:07:45.000]  他們知道這不是普通人,
[00:07:45.000 --> 00:07:48.000]  他們感覺到自己是遇到天使了,
[00:07:48.000 --> 00:07:50.000]  這真的就是天使。
[00:07:50.000 --> 00:07:53.000]  如果是你,你會不會怕呢?
[00:07:53.000 --> 00:07:56.000]  怕啊,很誠實啊。
[00:07:56.000 --> 00:08:00.000]  一進去墳墓,第一門被打開了,進去,
[00:08:00.000 --> 00:08:02.000]  屍體不見了,耶穌的屍體不見了,
[00:08:02.000 --> 00:08:04.000]  然後還有一個人坐在那邊,
[00:08:04.000 --> 00:08:07.000]  然後他們就甚驚恐,
[00:08:07.000 --> 00:08:10.000]  那少年對他們說不要驚恐,
[00:08:10.000 --> 00:08:12.000]  你們找誰呢?
[00:08:12.000 --> 00:08:16.000]  這個少年人講的身份是很精准的,
[00:08:16.000 --> 00:08:19.000]  釘十字架,耶穌真的釘了十字架,
[00:08:19.000 --> 00:08:23.000]  拿撒勒人,拿撒勒人,耶穌。
[00:08:23.000 --> 00:08:28.000]  拿撒勒人就是一個不起眼的地方,
[00:08:28.000 --> 00:08:31.000]  耶穌為了我們在那個不起眼的地方生長,
[00:08:31.000 --> 00:08:35.000]  而且為我們釘十字架。
[00:08:35.000 --> 00:08:36.000]  然後還說什麼呢?
[00:08:36.000 --> 00:08:38.000]  他已經復活了。
[00:08:38.000 --> 00:08:39.000]  然後說什麼呢?
[00:08:39.000 --> 00:08:41.000]  你看,你看這裡,
[00:08:41.000 --> 00:08:43.000]  我們看其他的福音書知道,
[00:08:43.000 --> 00:08:45.000]  這個屍體不見了,
[00:08:45.000 --> 00:08:47.000]  但是最值錢的那塊布呢,
[00:08:47.000 --> 00:08:50.000]  是整齊的放在那邊的。
[00:08:50.000 --> 00:08:54.000]  所以,有些人想要講陰謀論,
[00:08:54.000 --> 00:08:56.000]  有人把屍體偷走了,
[00:08:56.000 --> 00:08:58.000]  不可能的,你偷屍體幹什麼呢?
[00:08:58.000 --> 00:09:01.000]  你最值錢的那塊布還留在那裡。
[00:09:01.000 --> 00:09:05.000]  基本上,如果你有興趣瞭解耶穌復活的證據,
[00:09:05.000 --> 00:09:08.000]  請你去聽我們以前的講道,
[00:09:08.000 --> 00:09:09.000]  關於耶穌復活的,
[00:09:09.000 --> 00:09:12.000]  那裡已經提出了好多合邏輯的理論,
[00:09:12.000 --> 00:09:13.000]  來讓大家知道。
[00:09:13.000 --> 00:09:15.000]  今天我就重點講,
[00:09:15.000 --> 00:09:18.000]  今天這段新聞要講的信息。
[00:09:18.000 --> 00:09:23.000]  在這裡他說,你去告訴他的門徒和彼得,
[00:09:23.000 --> 00:09:24.000]  大家有沒有留意到,
[00:09:24.000 --> 00:09:27.000]  這裡的秩序有點不一樣?
[00:09:27.000 --> 00:09:30.000]  彼得是不是門徒的領袖?
[00:09:30.000 --> 00:09:34.000]  是啊,但是這裡是把彼得的名字放在哪裡?
[00:09:34.000 --> 00:09:35.000]  後面。
[00:09:35.000 --> 00:09:41.000]  我們知道在聖經裡面,重要的人通常會在前面的。
[00:09:41.000 --> 00:09:44.000]  在這裡,門徒和彼得,
[00:09:44.000 --> 00:09:46.000]  特別要讓我們引起注意,
[00:09:46.000 --> 00:09:49.000]  因為當時候的彼得是怎樣呢?
[00:09:49.000 --> 00:09:52.000]  出賣了耶穌,
[00:09:52.000 --> 00:09:54.000]  還沒有被耶穌建立。
[00:09:54.000 --> 00:09:57.000]  但是耶穌是叫天使告訴他們,
[00:09:57.000 --> 00:09:59.000]  像我以前跟你們說過,
[00:09:59.000 --> 00:10:01.000]  如果你翻查福音書前面,
[00:10:01.000 --> 00:10:03.000]  耶穌曾經跟門徒說過,
[00:10:03.000 --> 00:10:05.000]  有一天我要復活,復活了之後,
[00:10:05.000 --> 00:10:07.000]  我要去加利利那邊等你們。
[00:10:07.000 --> 00:10:10.000]  這句話在福音書前面講過的。
[00:10:10.000 --> 00:10:12.000]  所以這裡天使只是說,
[00:10:12.000 --> 00:10:15.000]  像他跟你們以前講的一樣,
[00:10:15.000 --> 00:10:16.000]  去加利利。
[00:10:16.000 --> 00:10:19.000]  為什麼講彼得又講加利利呢?
[00:10:19.000 --> 00:10:23.000]  因為彼得跟耶穌的邂逅,
[00:10:23.000 --> 00:10:27.000]  完完全全都是在加利利開始。
[00:10:27.000 --> 00:10:29.000]  在加利利的湖邊,
[00:10:29.000 --> 00:10:31.000]  當他以為他在過正常生活的時候,
[00:10:31.000 --> 00:10:34.000]  耶穌說,來,
[00:10:34.000 --> 00:10:38.000]  把你的網丟在船的右邊,
[00:10:38.000 --> 00:10:40.000]  你就會撈到魚了。
[00:10:40.000 --> 00:10:42.000]  他撈到很多魚,
[00:10:42.000 --> 00:10:44.000]  耶穌說,來,跟從我,
[00:10:44.000 --> 00:10:47.000]  我要使你得人如得魚一樣。
[00:10:47.000 --> 00:10:49.000]  彼得從此就跟從耶穌了。
[00:10:49.000 --> 00:10:52.000]  耶穌要把整個門徒帶到那個起點。
[00:10:52.000 --> 00:10:56.000]  弟兄姐妹,你的加利利在哪裡?
[00:10:56.000 --> 00:10:58.000]  你第一次信耶穌的時候,
[00:10:58.000 --> 00:10:59.000]  是怎樣的?
[00:10:59.000 --> 00:11:02.000]  耶穌說,跟從我的時候。
[00:11:02.000 --> 00:11:03.000]  你還記得嗎?
[00:11:03.000 --> 00:11:06.000]  是什麼事情使到你對耶穌的起初的愛,
[00:11:06.000 --> 00:11:10.000]  慢慢慢慢地已經淡化了呢?
[00:11:10.000 --> 00:11:12.000]  我們有時候需要聽到主耶穌,
[00:11:12.000 --> 00:11:15.000]  邀請我們去到那個加利利,
[00:11:15.000 --> 00:11:18.000]  去到你剛剛認識他的那個情況,
[00:11:18.000 --> 00:11:20.000]  那種的愛。
[00:11:20.000 --> 00:11:23.000]  弟兄姐妹,我鼓勵你不要忘記了,
[00:11:23.000 --> 00:11:26.000]  你跟上帝那種起初的愛。
[00:11:26.000 --> 00:11:28.000]  你當時候是為了耶穌,
[00:11:28.000 --> 00:11:31.000]  你覺得我現在已經很滿足了,
[00:11:31.000 --> 00:11:33.000]  但是信主這麼多年之後,
[00:11:33.000 --> 00:11:35.000]  有沒有慢慢退化了?
[00:11:35.000 --> 00:11:38.000]  已經忘了他起初的甜蜜。
[00:11:38.000 --> 00:11:40.000]  我們再看,
[00:11:40.000 --> 00:11:46.000]  這裡我們看到這段經文很奇妙,
[00:11:46.000 --> 00:11:50.000]  第一段經文,它強調的是一個情緒,
[00:11:50.000 --> 00:11:53.000]  這個情緒是害怕。
[00:11:53.000 --> 00:11:55.000]  你有沒有留意到這段經文出現了很多詞,
[00:11:55.000 --> 00:11:57.000]  關於害怕。
[00:11:57.000 --> 00:11:59.000]  "聖驚恐"
[00:11:59.000 --> 00:12:01.000]  不要驚恐。
[00:12:01.000 --> 00:12:03.000]  少年人對他們說不要驚恐。
[00:12:03.000 --> 00:12:09.000]  然後,他們聽到天使講的話之後,
[00:12:09.000 --> 00:12:10.000]  就怎麼樣呢?
[00:12:10.000 --> 00:12:12.000]  從墳墓裡面逃跑,
[00:12:12.000 --> 00:12:15.000]  然後還發抖驚奇,
[00:12:15.000 --> 00:12:17.000]  什麼也不告訴人。
[00:12:17.000 --> 00:12:20.000]  為什麼?因為他們害怕。
[00:12:20.000 --> 00:12:22.000]  我們能夠想象那個害怕的心情,
[00:12:22.000 --> 00:12:25.000]  但是,這裡我寫了一句話,
[00:12:25.000 --> 00:12:27.000]  你們應該留意到了,
[00:12:27.000 --> 00:12:29.000]  什麼也不告訴人,
[00:12:29.000 --> 00:12:31.000]  其實除了一個人。
[00:12:31.000 --> 00:12:33.000]  這裡有三個女人,
[00:12:33.000 --> 00:12:35.000]  她們害怕,跑回去,
[00:12:35.000 --> 00:12:36.000]  什麼都不告訴人,
[00:12:36.000 --> 00:12:38.000]  但是有一個人,
[00:12:38.000 --> 00:12:40.000]  有一個人,他雖然害怕,
[00:12:40.000 --> 00:12:42.000]  他還是做了一件事情,
[00:12:42.000 --> 00:12:45.000]  我們看一下。
[00:12:45.000 --> 00:12:46.000]  什麼?除了一個人。
[00:12:46.000 --> 00:12:49.000]  我們如果看約翰福音的記載,
[00:12:49.000 --> 00:12:50.000]  你就看到,
[00:12:50.000 --> 00:12:52.000]  七日的第一個清早,
[00:12:52.000 --> 00:12:54.000]  天還黑的時候,
[00:12:54.000 --> 00:12:58.000]  莫大拉的瑪麗亞來到墳墓那裡,
[00:12:58.000 --> 00:13:00.000]  看見石頭墳墓被挪開,
[00:13:00.000 --> 00:13:05.000]  跑來就見西門彼得和耶穌所愛的門徒。
[00:13:05.000 --> 00:13:07.000]  我們知道,我們查經過了,
[00:13:07.000 --> 00:13:10.000]  耶穌所愛的門徒就是約翰,
[00:13:10.000 --> 00:13:12.000]  他很謙卑,不願意把自己的名字寫出來,
[00:13:12.000 --> 00:13:14.000]  他要強調耶穌的愛,
[00:13:14.000 --> 00:13:18.000]  對他們說,有人把主的墳墓挪了去,
[00:13:18.000 --> 00:13:20.000]  我們不知道放在哪裡。
[00:13:20.000 --> 00:13:22.000]  所以很奇妙,
[00:13:22.000 --> 00:13:24.000]  疑問是,為什麼耶穌之後,
[00:13:24.000 --> 00:13:28.000]  首先只向莫大拉的瑪麗亞顯現呢?
[00:13:28.000 --> 00:13:30.000]  基本上就是,
[00:13:30.000 --> 00:13:34.000]  因為莫大拉的瑪麗亞雖然害怕,
[00:13:34.000 --> 00:13:38.000]  還是願意去講她看見的事情。
[00:13:38.000 --> 00:13:42.000]  我們的侍奉有時候會害怕,真的。
[00:13:42.000 --> 00:13:45.000]  但是,如果我們願意向前行,
[00:13:45.000 --> 00:13:48.000]  為上帝來說一說一些東西,
[00:13:48.000 --> 00:13:51.000]  你會發現上帝會來幫助我們。
[00:13:51.000 --> 00:13:54.000]  在這裡,我們看到,
[00:13:54.000 --> 00:13:59.000]  不同的人,第二段就告訴門徒耶穌復活了。
[00:13:59.000 --> 00:14:03.000]  在七日第一天的早上,耶穌復活了,
[00:14:03.000 --> 00:14:06.000]  就先向莫大拉的瑪麗亞顯現,
[00:14:06.000 --> 00:14:09.000]  耶穌從她身上曾經趕出七個鬼。
[00:14:09.000 --> 00:14:12.000]  這裡就形容莫大拉的瑪麗亞,
[00:14:12.000 --> 00:14:15.000]  就是那個身上本來有七個鬼,
[00:14:15.000 --> 00:14:17.000]  但耶穌幫她把鬼趕走的。
[00:14:17.000 --> 00:14:20.000]  你讀這段經文的時候,讀到第九節,
[00:14:20.000 --> 00:14:21.000]  你可能會覺得奇怪,
[00:14:21.000 --> 00:14:26.000]  怎麼好像又重新講第七日的第一日,對不對?
[00:14:26.000 --> 00:14:28.000]  基本上是同一日,
[00:14:28.000 --> 00:14:30.000]  但是如果你看約翰福音,把它湊起來,
[00:14:30.000 --> 00:14:35.000]  你就發現,原來三個女人先去到那邊,
[00:14:35.000 --> 00:14:39.000]  看到墳墓的門被推開了,石頭被推開了,
[00:14:39.000 --> 00:14:43.000]  看到天使跟他們講話,很害怕跑回去,
[00:14:43.000 --> 00:14:45.000]  跑回去,其他兩個什麼都不講,
[00:14:45.000 --> 00:14:47.000]  約翰福音告訴我們,
[00:14:47.000 --> 00:14:52.000]  莫大拉的瑪麗亞告訴了彼得還有約翰,
[00:14:52.000 --> 00:14:55.000]  告訴了他們之後,約翰福音又告訴我們,
[00:14:55.000 --> 00:14:58.000]  他們兩個就跑到耶穌的墳墓那裡,
[00:14:58.000 --> 00:15:01.000]  想要看看發生什麼事情,
[00:15:01.000 --> 00:15:03.000]  約翰跑得比彼得快,
[00:15:03.000 --> 00:15:08.000]  可是約翰比較謹慎,在墳墓門口沒有進去,
[00:15:08.000 --> 00:15:11.000]  彼得是性格比較衝動的,
[00:15:11.000 --> 00:15:12.000]  他跑得比較慢,
[00:15:12.000 --> 00:15:14.000]  可是一到那邊就不管三七二十一,
[00:15:14.000 --> 00:15:16.000]  衝進去墳墓裡面,
[00:15:16.000 --> 00:15:21.000]  然後看只有寡經簿整齊地放在那裡,
[00:15:21.000 --> 00:15:24.000]  然後不明白為什麼,他們就走了。
[00:15:24.000 --> 00:15:28.000]  我相信,莫大拉的瑪麗亞告訴了他們之後,
[00:15:28.000 --> 00:15:30.000]  他們兩個跑到那邊,
[00:15:30.000 --> 00:15:33.000]  瑪麗亞當然是跑得比他們快,
[00:15:33.000 --> 00:15:34.000]  慢慢也到了那邊,
[00:15:34.000 --> 00:15:35.000]  然後他們走了,
[00:15:35.000 --> 00:15:37.000]  她還是很愛耶穌,留在那邊,
[00:15:37.000 --> 00:15:41.000]  直到耶穌向她顯現。
[00:15:41.000 --> 00:15:43.000]  記不記得福音書告訴我們,
[00:15:43.000 --> 00:15:45.000]  她以為是圓釘,
[00:15:45.000 --> 00:15:48.000]  她就跟耶穌,她認不得耶穌,
[00:15:48.000 --> 00:15:50.000]  她說可能很暗,
[00:15:50.000 --> 00:15:57.000]  她就說,你把我的父子的屍體如果拿走了,
[00:15:57.000 --> 00:15:58.000]  請你把它拿回來,
[00:15:58.000 --> 00:16:01.000]  直到耶穌說,叫她的名字,
[00:16:01.000 --> 00:16:03.000]  瑪麗亞。
[00:16:03.000 --> 00:16:08.000]  瑪麗亞才認得這是耶穌,就喊父子。
[00:16:08.000 --> 00:16:11.000]  當你願意去為上帝做某些事情的時候,
[00:16:11.000 --> 00:16:14.000]  上帝願意向你顯現,
[00:16:14.000 --> 00:16:19.000]  使到你本來的害怕,變成喜悅。
[00:16:19.000 --> 00:16:22.000]  我覺得這給我們很大的鼓勵,
[00:16:22.000 --> 00:16:25.000]  不要因為害怕就不再向前行,
[00:16:25.000 --> 00:16:29.000]  不再做上帝要你做的事情了。
[00:16:29.000 --> 00:16:32.000]  耶穌進一步向莫大拉瑪麗亞顯現,
[00:16:32.000 --> 00:16:34.000]  拿走她的懼怕。
[00:16:34.000 --> 00:16:36.000]  我在講到這裡的時候,
[00:16:36.000 --> 00:16:37.000]  我突然間感受到,
[00:16:37.000 --> 00:16:40.000]  在我們當中,可能有一些人,
[00:16:40.000 --> 00:16:44.000]  你知道上帝是在鼓勵你走某一個方向的,
[00:16:44.000 --> 00:16:48.000]  但是你一直掙扎了很久,你很害怕,
[00:16:48.000 --> 00:16:51.000]  不知道那個方向會怎樣,
[00:16:51.000 --> 00:16:53.000]  可是你很清楚地知道,
[00:16:53.000 --> 00:16:55.000]  是上帝不斷地在你的心,
[00:16:55.000 --> 00:16:57.000]  一直在催逼你,
[00:16:57.000 --> 00:17:00.000]  孩子,相信我,向前走。
[00:17:00.000 --> 00:17:02.000]  如果你的情況是這樣的話,
[00:17:02.000 --> 00:17:04.000]  我要鼓勵你,
[00:17:04.000 --> 00:17:05.000]  我要鼓勵你,
[00:17:05.000 --> 00:17:07.000]  仰望那位已經從死裡復活,
[00:17:07.000 --> 00:17:09.000]  跟愛你的耶穌。
[00:17:09.000 --> 00:17:12.000]  如果你很確定是上帝在鼓勵你,
[00:17:12.000 --> 00:17:15.000]  不要怕,哪怕只是做一點點,
[00:17:15.000 --> 00:17:19.000]  耶穌會用祂自己的方法顯現,
[00:17:19.000 --> 00:17:22.000]  讓你得到極大的安慰。
[00:17:22.000 --> 00:17:24.000]  我跟大家說過,
[00:17:24.000 --> 00:17:26.000]  我過來讀神學之前,
[00:17:26.000 --> 00:17:27.000]  有好多好多,
[00:17:27.000 --> 00:17:29.000]  過來香港讀神學之前,
[00:17:29.000 --> 00:17:31.000]  有好多好多的掙扎的。
[00:17:31.000 --> 00:17:34.000]  因為當時候事業已經挺平穩了,
[00:17:34.000 --> 00:17:35.000]  很開心了,
[00:17:35.000 --> 00:17:38.000]  然後得到的領受是,
[00:17:38.000 --> 00:17:41.000]  我跟我太太都要辭職,
[00:17:41.000 --> 00:17:43.000]  離開新加坡,
[00:17:43.000 --> 00:17:46.000]  來到香港,
[00:17:46.000 --> 00:17:48.000]  很多很多的顧慮,
[00:17:48.000 --> 00:17:50.000]  所以基本上,
[00:17:50.000 --> 00:17:52.000]  我掙扎了一段時間之後,
[00:17:52.000 --> 00:17:54.000]  我相信這是上帝的帶領,
[00:17:54.000 --> 00:17:56.000]  就怎樣呢?
[00:17:56.000 --> 00:18:00.000]  就小心翼翼地跟我太太說,
[00:18:00.000 --> 00:18:04.000]  我覺得上帝要帶領我們離開新加坡,
[00:18:04.000 --> 00:18:06.000]  那時什麼都沒有,
[00:18:06.000 --> 00:18:08.000]  你覺得怎麼樣?
[00:18:08.000 --> 00:18:10.000]  她竟然是說什麼呢?
[00:18:10.000 --> 00:18:12.000]  Hallelujah!
[00:18:12.000 --> 00:18:14.000]  我說為什麼Hallelujah?
[00:18:14.000 --> 00:18:16.000]  她說,
[00:18:16.000 --> 00:18:18.000]  好多年前發生一件事情,
[00:18:18.000 --> 00:18:20.000]  我從來沒有跟你說,
[00:18:20.000 --> 00:18:23.000]  我禱告的時候,
[00:18:23.000 --> 00:18:25.000]  還不認識你的時候,
[00:18:25.000 --> 00:18:27.000]  上帝給我的感動是,
[00:18:27.000 --> 00:18:30.000]  你的丈夫將會是個傳道人。
