
[00:00:00.000 --> 00:00:03.200]  感謝神剛才透過《廣福詩班》
[00:02:14.200 --> 00:02:15.520]  也是一樣
[00:02:15.520 --> 00:02:16.400]  他們沒有水
[00:02:16.400 --> 00:02:18.400]  神就叫摩西擊打盤石
[00:02:18.400 --> 00:02:20.160]  結果他們有水喝
[00:02:20.160 --> 00:02:22.720]  他們在這個曠野的時候
[00:02:22.720 --> 00:02:25.800]  他們又抱怨他們缺乏食物
[00:02:25.800 --> 00:02:29.000]  我們在埃及就好了
[00:02:29.000 --> 00:02:31.000]  他們這一種抱怨
[00:02:31.000 --> 00:02:33.680]  神是為他們賜下什麼呢
[00:02:33.680 --> 00:02:36.480]  是每天都有馬拿
[00:02:36.480 --> 00:02:39.800]  去到一星期 去到安息日之前
[00:02:39.800 --> 00:02:42.760]  他們總之就拿夠兩天
[00:02:42.760 --> 00:02:46.040]  如是者一年多了
[00:02:46.040 --> 00:02:48.320]  已經發生過很多這些事情
[00:02:48.320 --> 00:02:51.200]  你發覺其實百姓的怨言
[00:02:51.200 --> 00:02:54.680]  其實本身表面的因素
[00:02:54.680 --> 00:02:56.680]  是一些環境上的問題
[00:02:56.680 --> 00:02:59.400]  但實際因素是他們內心
[00:02:59.400 --> 00:03:04.920]  那種對神的不信服
[00:03:04.920 --> 00:03:08.160]  我們一起來讀第一三節
[00:03:08.160 --> 00:03:09.880]  百姓發怨言
[00:03:09.880 --> 00:03:13.200]  惡言傳達到耶和華的耳中
[00:03:13.200 --> 00:03:16.160]  耶和華聽見就怒氣發作
[00:03:16.160 --> 00:03:19.520]  耶和華的火在他們中間焚燒
[00:03:19.520 --> 00:03:21.640]  燒毀營的外圍
[00:03:21.640 --> 00:03:24.000]  百姓向摩西哀求
[00:03:24.000 --> 00:03:25.280]  摩西祈求
[00:03:25.280 --> 00:03:27.400]  耶和華火就熄了
[00:03:27.400 --> 00:03:30.080]  那地就叫他比拉
[00:03:30.080 --> 00:03:32.080]  因為耶和華的火
[00:03:32.080 --> 00:03:35.240]  曾在他們中間焚燒
[00:03:35.240 --> 00:03:37.440]  我們看到這裡沒有說怨言
[00:03:37.440 --> 00:03:38.000]  是什麼
[00:03:38.000 --> 00:03:40.240]  但我們可以推斷有可能
[00:03:40.240 --> 00:03:42.880]  是不是因為不夠水喝
[00:03:42.880 --> 00:03:48.080]  這個惡言傳到神的耳中
[00:03:48.080 --> 00:03:50.080]  神其實我們說什麼在地上
[00:03:50.080 --> 00:03:51.440]  祂都知道
[00:03:51.440 --> 00:03:53.880]  神是監察人心的主
[00:03:53.880 --> 00:03:55.880]  而耶和華聽見之後
[00:03:55.880 --> 00:03:57.600]  祂怒氣發作
[00:03:57.600 --> 00:03:59.480]  祂是針對百姓
[00:03:59.480 --> 00:04:02.240]  這個怨言的背後
[00:04:02.240 --> 00:04:08.240]  其實就是針對神的引導
[00:04:08.240 --> 00:04:11.760]  而當百姓看到神發怒
[00:04:11.760 --> 00:04:14.520]  神燒毀了營的外圍
[00:04:14.520 --> 00:04:16.200]  神沒有燒死他們
[00:04:16.200 --> 00:04:19.120]  只是營的外圍
[00:04:19.120 --> 00:04:21.560]  百姓就向摩西哀求
[00:04:21.560 --> 00:04:25.760]  結果神就止息了這些火
[00:04:25.760 --> 00:04:28.480]  但那個地方就叫他比拉
[00:04:28.480 --> 00:04:30.680]  他比拉的意思就是
[00:04:30.680 --> 00:04:32.080]  火焚之地
[00:04:32.080 --> 00:04:33.640]  火燒起來
[00:04:33.640 --> 00:04:37.320]  火燃燒的其實給我們是一個警告
[00:04:37.320 --> 00:04:40.560]  是一個很危險的警告
[00:04:40.560 --> 00:04:44.040]  沒有燒掉他們十二營
[00:04:44.040 --> 00:04:46.520]  我們在文素記之前
[00:04:46.520 --> 00:04:49.480]  這十章裏面都試過有好幾次
[00:04:49.480 --> 00:04:51.160]  都給地圖大家看
[00:04:51.160 --> 00:04:52.200]  東南西北
[00:04:52.200 --> 00:04:56.720]  他們每個方位都有三個支派去紮營
[00:04:56.720 --> 00:05:02.320]  如果我們看見神是給他們提醒他們
[00:05:02.320 --> 00:05:04.920]  怨言不是一件小事
[00:05:04.920 --> 00:05:07.920]  怨言可以破壞一個群體
[00:05:07.920 --> 00:05:10.600]  好像保羅在《斐納比書》說
[00:05:10.600 --> 00:05:12.000]  不要發怨言
[00:05:12.000 --> 00:05:14.920]  然後就起爭論
[00:05:14.920 --> 00:05:17.440]  原來怨言可以蔓延
[00:05:17.440 --> 00:05:20.640]  怨言如果你不是針對事情
[00:05:20.640 --> 00:05:23.120]  你變成是針對一個人
[00:05:23.120 --> 00:05:26.240]  或者針對一個領導者
[00:05:26.240 --> 00:05:28.440]  或者一個管理者
[00:05:28.440 --> 00:05:33.160]  你將你的怨氣憤怒投射在他身上
[00:05:33.160 --> 00:05:35.680]  其實到最後是解決不了事情
[00:05:35.680 --> 00:05:37.360]  我們要針對事
[00:05:37.360 --> 00:05:38.800]  不要針對人
[00:05:38.800 --> 00:05:40.360]  我們這樣說
[00:05:40.360 --> 00:05:44.040]  是不是不可以作出任何的投訴呢
[00:05:44.040 --> 00:05:45.640]  其實你在家庭
[00:05:45.640 --> 00:05:50.200]  你在你明天上班的辦公室的地方
[00:05:50.200 --> 00:05:51.600]  或者你要見客人
[00:05:51.600 --> 00:05:53.840]  你可能淋淋種種的事
[00:05:53.840 --> 00:05:55.640]  包括在教會
[00:05:55.640 --> 00:05:57.200]  你可能都見到有些事
[00:05:57.200 --> 00:06:00.200]  可能辦得不夠最好
[00:06:00.200 --> 00:06:03.320]  你要去改善那些事情
[00:06:03.320 --> 00:06:07.120]  我們是要透過合情合理的表達的方式
[00:06:07.120 --> 00:06:09.280]  千萬不要用一支激進
[00:06:09.280 --> 00:06:13.720]  甚至是違法的手段等等
[00:06:13.720 --> 00:06:20.880]  我們是需要將這些所謂投訴建議
[00:06:20.880 --> 00:06:23.840]  我們要用一些進言
[00:06:23.840 --> 00:06:30.120]  將一些加上你自己的一些改善的建議
[00:06:30.120 --> 00:06:34.360]  能夠好好的透過一個渠道去表達
[00:06:34.360 --> 00:06:37.040]  大家更加不要忘記
[00:06:37.040 --> 00:06:39.240]  在提出這些意見之後
[00:06:39.240 --> 00:06:41.120]  一定要祈禱
[00:06:41.120 --> 00:06:44.520]  為了那件事我們要扮好
[00:06:44.520 --> 00:06:46.760]  要糾正那些事情
[00:06:46.760 --> 00:06:50.400]  所以是要對準神
[00:06:50.400 --> 00:06:51.800]  我們求恩
[00:06:51.800 --> 00:06:55.400]  求神幫助我們去解決那些事情
[00:06:55.400 --> 00:06:59.200]  同樣叫當事人都明白
[00:06:59.200 --> 00:07:03.280]  我們一起去糾正那些需要糾正的事情
[00:07:03.280 --> 00:07:07.600]  第二方面我們在百姓的貪慾
[00:07:07.600 --> 00:07:10.680]  表層的原因好像是缺乏肉食
[00:07:10.680 --> 00:07:12.560]  但這個很表面
[00:07:12.560 --> 00:07:16.560]  實際的原因是他們厭棄神供應的猛男
[00:07:16.560 --> 00:07:18.280]  我們在第四節看到
[00:07:18.280 --> 00:07:22.440]  他們中間的閒雜人動了貪慾的心
[00:07:22.440 --> 00:07:24.320]  閒雜人是指甚麼人
[00:07:24.320 --> 00:07:26.160]  他們出埃及的時候
[00:07:26.160 --> 00:07:31.440]  不只是以色列這十二個支派的神的百姓
[00:07:31.440 --> 00:07:34.480]  在當中他們有一些的寄居者
[00:07:34.480 --> 00:07:41.680]  一些的外族人和以色列聚在一起
[00:07:41.680 --> 00:07:44.720]  神吩咐他們要紀念孤兒寡婦
[00:07:44.720 --> 00:07:47.440]  也要紀念當中的外族人
[00:07:47.440 --> 00:07:53.240]  這些外族人在當中不是住在十二個營的支派裏面
[00:07:53.240 --> 00:07:57.480]  他們住在營的外圍
[00:07:57.480 --> 00:07:59.400]  但就是這些閒雜人
[00:07:59.400 --> 00:08:04.920]  他們開始說我們天天只吃這些猛男
[00:08:04.920 --> 00:08:07.840]  他們覺得厭倦
[00:08:07.840 --> 00:08:16.240]  所以他們很想去希望能夠吃肉
[00:08:16.240 --> 00:08:21.200]  他們是聳動那些以色列人
[00:08:21.200 --> 00:08:22.880]  哭哭啼啼
[00:08:22.880 --> 00:08:25.240]  我們記得在埃及的時候
[00:08:25.240 --> 00:08:27.280]  不用花錢就可以吃魚
[00:08:27.280 --> 00:08:31.360]  有黃瓜、西瓜、韭菜、蔥、蒜
[00:08:31.360 --> 00:08:34.360]  我們中國人都很熟悉的
[00:08:34.360 --> 00:08:36.360]  現在我們的精力枯乾
[00:08:36.360 --> 00:08:38.960]  除了這猛男以外
[00:08:38.960 --> 00:08:42.360]  在我們眼前甚麼都沒有
[00:08:42.360 --> 00:08:45.720]  我不知道大家會不會覺得
[00:08:45.720 --> 00:08:48.560]  你試過這種味道沒有
[00:08:48.560 --> 00:08:50.960]  真的很眷戀
[00:08:50.960 --> 00:08:52.800]  我和師母在月初的時候
[00:08:52.800 --> 00:08:54.480]  因為去了以色列
[00:08:54.480 --> 00:08:55.360]  不是以色列
[00:08:55.360 --> 00:08:58.120]  是意大利
[00:08:58.120 --> 00:09:00.680]  參加我乾女兒的婚禮
[00:09:00.680 --> 00:09:06.640]  他們現在年輕人的婚禮是喜歡去其他生活以外的地方
[00:09:06.640 --> 00:09:10.120]  他說那裏辦婚禮比在三藩市便宜
[00:09:10.120 --> 00:09:12.960]  我們的婚禮是四天的
[00:09:12.960 --> 00:09:16.960]  他們頭一天去歡迎晚餐的時候
[00:09:16.960 --> 00:09:19.720]  是吃薄餅的
[00:09:19.720 --> 00:09:26.600]  第二天就要去吃意大利薄餅
[00:09:26.600 --> 00:09:28.800]  不過你是自己找麵粉
[00:09:28.800 --> 00:09:29.960]  自己搓
[00:09:29.960 --> 00:09:32.160]  搓完自己吃
[00:09:32.160 --> 00:09:33.520]  很噁心也好
[00:09:33.520 --> 00:09:37.520]  人家做的意大利薄餅應該是一條條的
[00:09:37.520 --> 00:09:40.600]  你做了那些不知道變了甚麼
[00:09:40.600 --> 00:09:42.560]  不過我們混在一起吃的
[00:09:42.560 --> 00:09:45.840]  我們一群人一起很開心的
[00:09:45.840 --> 00:09:49.800]  不過如是者到了第三天
[00:09:49.800 --> 00:09:52.400]  又吃意大利薄餅
[00:09:52.400 --> 00:09:56.800]  第四天又吃意大利薄餅
[00:09:56.800 --> 00:09:59.480]  接著我和師母已經說
[00:09:59.480 --> 00:10:01.440]  離開了
[00:10:01.440 --> 00:10:03.560]  離開這個結婚地方
[00:10:03.560 --> 00:10:07.280]  我們要找些中國菜去吃
[00:10:07.280 --> 00:10:11.680]  我們心裏已經有些不好了吧
[00:10:11.680 --> 00:10:16.520]  還有幾天的旅程
[00:10:16.520 --> 00:10:19.360]  我們希望不要每天都吃這些東西
[00:10:19.360 --> 00:10:22.680]  而且我們發覺越吃越不行
[00:10:22.680 --> 00:10:24.760]  會很肥
[00:10:24.760 --> 00:10:27.000]  我們中國人是很懂得吃的一個民族
[00:10:27.000 --> 00:10:29.200]  我們都會抱怨
[00:10:29.200 --> 00:10:31.080]  但這些抱怨
[00:10:31.080 --> 00:10:33.800]  有時我們說是因為我們餵食
[00:10:33.800 --> 00:10:36.680]  或者你有你就可以比較
[00:10:36.680 --> 00:10:38.200]  以色列人都是
[00:10:38.200 --> 00:10:42.280]  不過他這種比較是針對
[00:10:42.280 --> 00:10:45.400]  上帝明明不是因為他們缺乏食物
[00:10:45.400 --> 00:10:48.520]  是因為他們厭棄神的供應
[00:10:48.520 --> 00:10:50.560]  究竟這些馬拿是甚麼呢
[00:10:50.560 --> 00:10:52.840]  是甚麼東西來的
[00:10:52.840 --> 00:10:54.640]  我們看看第七到第九節
[00:10:54.640 --> 00:10:55.600]  他是這樣形容
[00:10:55.600 --> 00:10:59.440]  馬拿好像芫茜籽
[00:10:59.440 --> 00:11:01.960]  其實是一種植物的種子
[00:11:01.960 --> 00:11:03.440]  它是很小的
[00:11:03.440 --> 00:11:04.760]  是白色的
[00:11:04.760 --> 00:11:09.480]  好像夜間下雪的雪粒一樣
[00:11:09.480 --> 00:11:12.280]  他們四處去檢取這些馬拿
[00:11:12.280 --> 00:11:14.760]  然後磨成粉
[00:11:14.760 --> 00:11:17.840]  在鍋裏面煮成餅
[00:11:17.840 --> 00:11:21.680]  可以用橄欖油烤這些餅
[00:11:21.680 --> 00:11:23.280]  其實很香口
[00:11:23.280 --> 00:11:25.840]  好像印度人吃的那些Naan
[00:11:25.840 --> 00:11:28.520]  那些薄餅
[00:11:28.520 --> 00:11:31.440]  當夜間露水降在營中
[00:11:31.440 --> 00:11:33.640]  馬拿也會隨著降下
[00:11:33.640 --> 00:11:36.520]  他們明天早上會去撿拾
[00:11:36.520 --> 00:11:41.960]  這是聖經的一些插圖畫家
[00:11:41.960 --> 00:11:45.920]  他們嘗試表達給我們看
[00:11:45.920 --> 00:11:47.240]  但我們看見今天
[00:11:47.240 --> 00:11:50.280]  我們有沒有埋怨神的供應
[00:11:50.280 --> 00:11:53.480]  我們比較別人的豐富
[00:11:53.480 --> 00:11:57.320]  我們在這裏有貪欲
[00:11:57.320 --> 00:12:01.960]  這種貪欲就是你貪圖神未有應許的東西
[00:12:01.960 --> 00:12:04.720]  神已經為我們擺設好筵席
[00:12:04.720 --> 00:12:06.520]  主耶穌教我們的祈禱
[00:12:06.520 --> 00:12:09.480]  是為你每日的飲食
[00:12:09.480 --> 00:12:12.440]  不是為你未來一年
[00:12:12.440 --> 00:12:14.360]  或者你未來五年
[00:12:14.360 --> 00:12:15.520]  你不是
[00:12:15.520 --> 00:12:18.600]  需要的我們緊緊跟隨上帝
[00:12:18.600 --> 00:12:20.600]  是一個信心的歷程
[00:12:20.600 --> 00:12:22.720]  人生的道路都一樣
[00:12:22.720 --> 00:12:26.680]  我們在任何階段都需要學這個東西
[00:12:26.680 --> 00:12:30.400]  今天我嘗試用這個反思
[00:12:30.400 --> 00:12:33.160]  來看我們的婚姻
[00:12:33.160 --> 00:12:37.720]  其實婚姻對我們每一個弟兄姊妹
[00:12:37.720 --> 00:12:39.400]  我們如果有經歷過
[00:12:39.400 --> 00:12:44.440]  這是上帝對我們一個美麗的恩典和祝福
[00:12:44.440 --> 00:12:49.480]  在美國有一個長壽節目叫做「初見即婚」
[00:12:49.480 --> 00:12:53.600]  這個節目是吸引一些單身人士
[00:12:53.600 --> 00:12:54.960]  他們因為現在這個時代
[00:12:54.960 --> 00:12:57.840]  有時工作員未必可以遇到
[00:12:57.840 --> 00:13:00.840]  你的如意郎君或者你的所謂
[00:13:00.840 --> 00:13:05.200]  你一直在想的白雪公主的出現
[00:13:05.200 --> 00:13:10.680]  但是這個節目其實是很危險的一件事
[00:13:10.680 --> 00:13:13.400]  它要那些人素未謀面
[00:13:13.400 --> 00:13:15.360]  但是他們經過了
[00:13:15.360 --> 00:13:20.320]  有大概五位心理輔導專家
[00:13:20.320 --> 00:13:22.840]  他們看看他們兩個人
[00:13:22.840 --> 00:13:25.320]  男和女之間的背景
[00:13:25.320 --> 00:13:28.760]  然後將他們撮合
[00:13:28.760 --> 00:13:30.080]  他們一來到
[00:13:30.080 --> 00:13:34.160]  他們就簽一個結婚的協議書
[00:13:34.160 --> 00:13:37.160]  是根據當地的法律真的成婚
[00:13:37.160 --> 00:13:41.240]  由第一晚就開始去住在一起
[00:13:41.240 --> 00:13:44.080]  之後那八個月時間
[00:13:44.080 --> 00:13:45.600]  他們就去看
[00:13:45.600 --> 00:13:48.200]  如果之後你決定了之後
[00:13:48.200 --> 00:13:50.640]  你要離婚都可以的
[00:13:50.640 --> 00:13:53.680]  結果有三分二的人就離婚了
[00:13:53.680 --> 00:13:57.160]  成功率到最後只是百分之十四
[00:13:57.160 --> 00:13:58.880]  我告訴大家
[00:13:58.880 --> 00:14:01.720]  我們今時今日
[00:14:01.720 --> 00:14:06.560]  我們的婚姻不是需要這樣交起
[00:14:06.560 --> 00:14:10.920]  一個好像盲婚硬嫁的狀態下
[00:14:10.920 --> 00:14:13.720]  我們需要大家有認識
[00:14:13.720 --> 00:14:15.560]  需要大家有觀察
[00:14:15.560 --> 00:14:21.200]  大家彼此用一個恆久忍耐的心
[00:14:21.200 --> 00:14:25.080]  我們兩夫妻一齊共諧年齡之後
[00:14:25.080 --> 00:14:29.040]  要白頭到老走完這個婚姻歷程的話
[00:14:29.040 --> 00:14:32.280]  你們必須就好像保羅所說的
[00:14:32.280 --> 00:14:35.400]  要恆久忍耐
[00:14:35.400 --> 00:14:37.400]  又有恩慈
[00:14:37.400 --> 00:14:40.480]  你不要只說我死忍爛忍
[00:14:40.480 --> 00:14:43.880]  我忍夠你了
[00:14:43.880 --> 00:14:45.000]  我試試測試一下
[00:14:45.000 --> 00:14:49.600]  我們中間有沒有人已經結婚超過三十年
[00:14:49.600 --> 00:14:51.600]  可不可以舉手給我看
[00:14:51.600 --> 00:14:54.680]  很多人為你們感恩
[00:14:54.680 --> 00:14:56.680]  給一點掌聲鼓勵你們
[00:14:56.680 --> 00:14:58.440]  三十年了
[00:14:58.440 --> 00:15:01.280]  有沒有結婚是十年以下的呢
[00:15:01.280 --> 00:15:03.320]  十年以下的有沒有
[00:15:03.320 --> 00:15:04.320]  有啊
[00:15:04.320 --> 00:15:09.120]  我們給一些年輕人鼓勵他們
[00:15:09.120 --> 00:15:13.080]  其實我們婚姻真的有一個歷程
[00:15:13.080 --> 00:15:15.200]  我今年年尾會退休
[00:15:15.200 --> 00:15:18.400]  不過有一位很有心的教會的肢體
[00:15:18.400 --> 00:15:20.840]  他說要贊助我
[00:15:20.840 --> 00:15:25.320]  將我十多年前那本《兼諜情深》
[00:15:25.320 --> 00:15:27.960]  這個《兼諜情深》是第二版
[00:15:27.960 --> 00:15:31.960]  他說要贊助我出版
[00:15:31.960 --> 00:15:35.560]  到時我會鼓勵
[00:15:35.560 --> 00:15:39.400]  誰還沒有可以去買
[00:15:39.400 --> 00:15:41.400]  買完就奉獻給教會
[00:15:41.400 --> 00:15:42.280]  就是這樣
[00:15:42.280 --> 00:15:44.560]  我希望這是一個小小的心意
[00:15:44.560 --> 00:15:46.320]  但裏面說的話
[00:15:46.320 --> 00:15:49.280]  都是十多年前提及的東西
[00:15:49.280 --> 00:15:52.120]  跟今時今日沒有分別
[00:15:52.120 --> 00:15:56.280]  我們需要的東西其實都是一樣的
[00:15:56.280 --> 00:15:58.880]  不過不知為何現在的設計師
[00:15:58.880 --> 00:16:01.520]  就由《兼諜情深》變成這樣
[00:16:01.520 --> 00:16:04.480]  不知道是否說我年紀大了
[00:16:04.480 --> 00:16:07.760]  會比較成熟好一點
[00:16:07.760 --> 00:16:12.080]  所以其實內容是一樣的
[00:16:12.080 --> 00:16:13.640]  不過是第三版
[00:16:13.640 --> 00:16:17.200]  我盼望大家都能夠好好學習
[00:16:17.200 --> 00:16:19.720]  我們中國
[00:16:19.720 --> 00:16:21.640]  我們大家都公認
[00:16:21.640 --> 00:16:24.800]  這個萬世師表孔子
[00:16:24.800 --> 00:16:26.320]  在這個禮記
[00:16:26.320 --> 00:16:28.960]  這個譚公下的古卷裏面
[00:16:28.960 --> 00:16:30.880]  他有一個很出名的說話
[00:16:30.880 --> 00:16:33.080]  是應用在婚姻裏面都可以的
[00:16:33.080 --> 00:16:36.920]  叫「同酬之禮,所以人向黨也」
[00:16:36.920 --> 00:16:39.920]  他說我們能夠結為那些
[00:16:39.920 --> 00:16:43.680]  鄉親、黨派等等
[00:16:43.680 --> 00:16:48.120]  是因為大家有一種結盟的背後
[00:16:48.120 --> 00:16:52.720]  就好像在一起共患難
[00:16:52.720 --> 00:16:55.320]  這個同酬是一個這樣的意思
[00:16:55.320 --> 00:16:58.080]  是大家去有同理心
[00:16:58.080 --> 00:17:02.960]  去面對貧病、喪親、冤屈、孤獨等等
[00:17:02.960 --> 00:17:06.040]  是給予尊重和關懷
[00:17:06.040 --> 00:17:08.320]  但你要約束你的行為
[00:17:08.320 --> 00:17:11.480]  在面對苦難的認知和體恤
[00:17:11.480 --> 00:17:12.840]  這個同理心
[00:17:12.840 --> 00:17:16.640]  都需要我們學習以禮相待
[00:17:16.640 --> 00:17:19.920]  當我們如果應用在兩夫妻
[00:17:19.920 --> 00:17:22.280]  你說是不是坐牢呢?
[00:17:22.280 --> 00:17:23.760]  做了露襯呢?
[00:17:23.760 --> 00:17:25.320]  同酬嘛
[00:17:25.320 --> 00:17:28.160]  其實不是這樣的意思
[00:17:28.160 --> 00:17:30.320]  同酬對夫妻來說
[00:17:30.320 --> 00:17:33.160]  即是說你是失去了單身的時候
[00:17:33.160 --> 00:17:34.720]  部分的自由
[00:17:34.720 --> 00:17:36.600]  你是進入面對
[00:17:36.600 --> 00:17:39.320]  好像一些束縛和限制
[00:17:39.320 --> 00:17:41.920]  特別面對經濟的壓力
[00:17:41.920 --> 00:17:45.000]  養兒育女、家務等等
[00:17:45.000 --> 00:17:48.600]  其實需要兩方面大家要有協商
[00:17:48.600 --> 00:17:53.040]  要大家共同一起去努力
[00:17:53.040 --> 00:17:55.320]  不要令到對方不安
[00:17:55.320 --> 00:17:58.720]  你需要維護對方的尊嚴和體面
[00:17:58.720 --> 00:18:00.760]  所以你不要說
[00:18:00.760 --> 00:18:03.440]  你現在結了婚30年、40年
[00:18:03.440 --> 00:18:06.440]  你才說我要和他離婚
[00:18:06.440 --> 00:18:11.240]  因為我再不能忍受他的壞習慣
[00:18:11.240 --> 00:18:12.800]  你明知的
[00:18:12.800 --> 00:18:16.680]  頭7年你都知道他的壞習慣是改不了的
[00:18:16.680 --> 00:18:22.440]  改不了是用愛、包容、忍耐、善意的提醒等等
[00:18:22.440 --> 00:18:26.120]  如果都不能改變他
[00:18:26.120 --> 00:18:27.240]  那你又怎樣?
[00:18:27.240 --> 00:18:28.840]  你又為他祈禱
[00:18:28.840 --> 00:18:31.520]  讓這些壞習慣不要惡化
[00:18:31.520 --> 00:18:35.400]  你又需要將這些壞習慣慢慢昇華
[00:18:35.400 --> 00:18:40.080]  其實兩個人一粒一特不需要相同
[00:18:40.080 --> 00:18:43.760]  但需要大家彼此有這種愛
[00:18:43.760 --> 00:18:50.480]  而且這個同仇是表示大家有一種情在裏面
[00:18:50.480 --> 00:18:52.680]  不是冷漠無情
[00:18:52.680 --> 00:18:54.880]  不是困在一個監獄
[00:18:54.880 --> 00:18:58.840]  要用怨恨冷漠去控制對方
[00:18:58.840 --> 00:19:00.680]  這個變成家暴
[00:19:00.680 --> 00:19:05.840]  這個變成兩夫妻關係一定會破裂
[00:19:05.840 --> 00:19:11.880]  我們需要用一種體諒、關心、尊重
[00:19:11.880 --> 00:19:13.640]  大家一起共行
[00:19:13.640 --> 00:19:16.960]  婚姻的路途裏風霜雨雪
[00:19:16.960 --> 00:19:21.840]  有時就算不是常態
[00:19:21.840 --> 00:19:26.120]  都有時是必然在我們人生歷程裏面會經歷的
[00:19:26.120 --> 00:19:30.720]  但正正在那些困難、極大的患難來到的時候
[00:19:30.720 --> 00:19:33.640]  我們要搭建這種避難所
[00:19:33.640 --> 00:19:44.840]  就是夫妻不只是一起共享榮譽、富貴的時候
[00:19:44.840 --> 00:19:47.360]  當有患難的時候不是各自飛
[00:19:47.360 --> 00:19:51.360]  患難的時候更加要手執之手
[00:19:51.360 --> 00:19:52.760]  與子皆老
[00:19:52.760 --> 00:19:57.400]  你不要放棄 你要跟他一起去面對
[00:19:57.400 --> 00:19:59.840]  我們看到摩西的不滿
[00:19:59.840 --> 00:20:03.000]  這個是第三方面要處理的事
[00:20:03.000 --> 00:20:05.560]  他當時的抱怨就是
[00:20:05.560 --> 00:20:09.360]  每個人在他們的帳幕門口哀哭
[00:20:09.360 --> 00:20:12.800]  因此瑤華的怒氣大大發作
[00:20:12.800 --> 00:20:16.000]  因為上帝知道他們抱怨的矛頭
[00:20:16.000 --> 00:20:18.280]  不只是指向摩西
[00:20:18.280 --> 00:20:21.400]  是指向摩西背後的上帝
[00:20:21.400 --> 00:20:23.560]  摩西自己也受不了
[00:20:23.560 --> 00:20:26.080]  給那些百姓
[00:20:26.080 --> 00:20:29.840]  他不是現在才發覺他們的怨言
[00:20:29.840 --> 00:20:31.560]  第一年已經是這樣
[00:20:31.560 --> 00:20:33.360]  不同的事件都出現
[00:20:33.360 --> 00:20:39.000]  摩西現在他向上帝開始發脾氣
[00:20:39.000 --> 00:20:44.160]  他一年有四個問題在這裏與上帝傾訴
[00:20:44.160 --> 00:20:47.400]  他說你為什麼苦待僕人呢
[00:20:47.400 --> 00:20:51.760]  如果我在你面前給我蒙恩
[00:20:51.760 --> 00:20:56.160]  如果是蒙恩你為什麼要將這些百姓的擔子加在我身上呢
[00:20:56.160 --> 00:20:57.480]  第三個問題
[00:20:57.480 --> 00:20:59.960]  他說這些百姓喜事我懷的胎
[00:20:59.960 --> 00:21:01.520]  不是我生下來的
[00:21:01.520 --> 00:21:03.080]  是上帝來的
[00:21:03.080 --> 00:21:04.680]  但是你竟然對我說
[00:21:04.680 --> 00:21:06.640]  你要將他們抱入懷
