
[00:00:00.000 --> 00:00:02.000]  各位Explorer,早安
[00:02:43.440 --> 00:02:49.080]  我們今天要看到第一個小朋友來臨
[00:02:49.080 --> 00:02:52.240]  我們一起看看第一個小朋友是怎樣來的
[00:02:52.240 --> 00:02:55.800]  但我們要先看第一章的一至四節
[00:02:55.800 --> 00:02:58.160]  當時…
[00:02:58.160 --> 00:03:00.480]  先考考大家
[00:03:00.480 --> 00:03:03.440]  盧家福音的作者是誰
[00:03:03.440 --> 00:03:07.320]  沒有獎品回答問題
[00:03:07.320 --> 00:03:09.760]  好,盧家
[00:03:09.760 --> 00:03:12.240]  不確定嗎?對,是盧家
[00:03:12.280 --> 00:03:13.680]  對,是盧家
[00:03:13.680 --> 00:03:17.440]  他就是這本書的作者
[00:03:17.440 --> 00:03:19.320]  其實他在描述
[00:03:19.320 --> 00:03:20.480]  告訴我們
[00:03:20.480 --> 00:03:23.240]  其實盧家不是親身看到
[00:03:23.240 --> 00:03:26.840]  這些小朋友來臨的場景
[00:03:26.840 --> 00:03:29.840]  但他由很多傳道者
[00:03:29.840 --> 00:03:31.440]  有很多其他見證人
[00:03:31.440 --> 00:03:32.720]  有很多不同的故事
[00:03:32.720 --> 00:03:34.960]  去描述給他聽這個故事
[00:03:34.960 --> 00:03:36.680]  這個真實的事情
[00:03:36.680 --> 00:03:41.960]  他仍然很仔細地寫下來
[00:03:42.000 --> 00:03:43.840]  誰很喜歡做研究
[00:03:43.840 --> 00:03:45.840]  有人喜歡做研究嗎
[00:03:45.840 --> 00:03:48.600]  沒有,喜歡玩遊戲機多一點
[00:03:48.600 --> 00:03:51.800]  不是說笑,我相信有人喜歡
[00:03:51.800 --> 00:03:55.120]  他很仔細地寫
[00:03:55.120 --> 00:03:56.920]  我們先看看盧家的背景
[00:03:56.920 --> 00:03:58.760]  有人知道盧家是做甚麼的嗎
[00:03:58.760 --> 00:04:01.160]  醫生,對,很好
[00:04:01.160 --> 00:04:03.800]  你看看,盧家是做醫生的一班
[00:04:03.800 --> 00:04:09.640]  做醫生其實代表他有很高的學識
[00:04:09.680 --> 00:04:12.520]  我們下一頁,對,高的學識
[00:04:12.520 --> 00:04:18.960]  盧家其實是跟仕途、保羅同工
[00:04:18.960 --> 00:04:21.680]  所以我們看到盧家的福音後的章節
[00:04:21.680 --> 00:04:26.680]  其實有點像Paul寫的文字
[00:04:26.680 --> 00:04:29.840]  而且他真的很仔細地考察這本書
[00:04:29.840 --> 00:04:33.080]  為了甚麼?為了他很想將這個
[00:04:33.080 --> 00:04:35.680]  很確實、真真實實的訊息
[00:04:35.680 --> 00:04:37.440]  傳遞給我們
[00:04:37.480 --> 00:04:41.320]  作為讀者,我們可以看到這個訊息
[00:04:41.320 --> 00:04:45.880]  我們繼續看這個故事如何進程
[00:04:45.880 --> 00:04:47.880]  雖然我知道大家已經知道是這個故事
[00:04:47.880 --> 00:04:52.320]  但當你不知道,當你不懂再聽一次
[00:04:52.320 --> 00:04:55.960]  在希律王的時候
[00:04:55.960 --> 00:04:59.560]  有一個祭司,他叫…
[00:04:59.560 --> 00:05:03.520]  讀得很容易,撒加利亞
[00:05:03.520 --> 00:05:04.920]  對,撒加利亞
[00:05:04.960 --> 00:05:07.440]  還有他有位太太、老婆
[00:05:07.440 --> 00:05:08.760]  叫伊尼三伯
[00:05:08.760 --> 00:05:11.720]  他們兩個人都是好人還是壞人
[00:05:11.720 --> 00:05:14.240]  好人,義人
[00:05:14.240 --> 00:05:20.200]  他們是遵守了神一切的誡命
[00:05:20.200 --> 00:05:22.840]  誰遵守了神所有的誡命
[00:05:22.840 --> 00:05:25.840]  大家都很誠實
[00:05:25.840 --> 00:05:27.680]  其實很難做到
[00:05:27.680 --> 00:05:31.440]  他遵守了神一切的誡命和條例
[00:05:31.440 --> 00:05:33.120]  而且無可指責
[00:05:33.160 --> 00:05:35.360]  你會看到這個訊息
[00:05:35.360 --> 00:05:38.200]  「好像不錯,兩夫妻很愛煮」
[00:05:38.200 --> 00:05:40.080]  「一條路都沒有犯」
[00:05:40.080 --> 00:05:42.800]  然後問題在哪裡
[00:05:42.800 --> 00:05:45.320]  問題來了
[00:05:45.320 --> 00:05:48.440]  對,不能夠沒有孩子
[00:05:48.440 --> 00:05:50.160]  不能夠生育
[00:05:50.160 --> 00:05:52.240]  而且他們的年紀是…
[00:05:52.240 --> 00:05:56.640]  大嗎?已經老了,老邁了
[00:05:56.640 --> 00:06:00.800]  所以我們香港人都會有一句說話
[00:06:00.840 --> 00:06:04.600]  「有孩子要親亂生」
[00:06:04.600 --> 00:06:08.520]  他在老的狀態下真的很難
[00:06:08.520 --> 00:06:10.480]  我們在下一頁就看到
[00:06:10.480 --> 00:06:13.080]  撒加利亞和伊尼三伯
[00:06:13.080 --> 00:06:15.480]  很敬畏神的樣子
[00:06:15.480 --> 00:06:18.680]  然後問題在下一頁
[00:06:18.680 --> 00:06:20.280]  說到他沒有孩子
[00:06:20.280 --> 00:06:24.720]  但對伊尼三伯有甚麼問題
[00:06:24.720 --> 00:06:26.800]  對他來說是甚麼問題
[00:06:26.800 --> 00:06:28.920]  其實問題是不能夠…
[00:06:28.960 --> 00:06:32.920]  對他來說,生育是他的傷悲源頭
[00:06:32.920 --> 00:06:35.600]  對,下一頁是他的傷悲源頭
[00:06:35.600 --> 00:06:39.560]  你想想,作為祭司的太太
[00:06:39.560 --> 00:06:41.640]  他很愛神,很敬畏神
[00:06:41.640 --> 00:06:43.880]  但不能生育孩子
[00:06:43.880 --> 00:06:47.200]  而且當時的女人
[00:06:47.200 --> 00:06:50.440]  她的主要工作是要生育孩子
[00:06:50.440 --> 00:06:52.200]  但她不能生育
[00:06:52.200 --> 00:06:57.000]  所以當時對他來說是一個恥辱
[00:06:57.040 --> 00:06:58.640]  而且她的年紀很大
[00:06:58.640 --> 00:07:02.160]  你想想,她的年紀應該不停地問
[00:07:02.160 --> 00:07:03.920]  「你能生育嗎」
[00:07:03.920 --> 00:07:06.680]  可能會有人問「甚麼時候生育」
[00:07:06.680 --> 00:07:08.240]  不停地問
[00:07:08.240 --> 00:07:10.560]  可能問到她也覺得很羞愧
[00:07:10.560 --> 00:07:14.160]  我們到下一頁的時候
[00:07:14.160 --> 00:07:16.040]  就有些開放的問題
[00:07:16.040 --> 00:07:17.520]  讓大家熱身一下
[00:07:17.520 --> 00:07:20.280]  大家進來後先坐下來說說
[00:07:20.280 --> 00:07:23.920]  我們有否試過因為祈禱而不蒙英文
[00:07:23.920 --> 00:07:26.040]  我們相信伊尼三伯和撒加利亞
[00:07:26.080 --> 00:07:27.280]  他們也一定有祈禱
[00:07:27.280 --> 00:07:29.040]  神很想要孩子
[00:07:29.040 --> 00:07:30.040]  一定有祈禱
[00:07:30.040 --> 00:07:31.960]  但他們不蒙英文的時候
[00:07:31.960 --> 00:07:34.800]  我們有否試過感到不開心
[00:07:34.800 --> 00:07:37.920]  甚至覺得羞愧的時候
[00:07:37.920 --> 00:07:43.240]  第二,現在哪些信仰對你來說是最真實的
[00:07:43.240 --> 00:07:45.040]  我不是說神的信仰
[00:07:45.040 --> 00:07:46.040]  只有一、兩個
[00:07:46.040 --> 00:07:49.040]  是有很多,但現在最適合你
[00:07:49.040 --> 00:07:51.680]  最能連繫到的是哪一個呢
[00:07:51.680 --> 00:07:54.280]  我也想你們在你的小組
[00:07:54.320 --> 00:07:56.120]  可能今天你不太認識
[00:07:56.120 --> 00:07:57.840]  你跟她說「你好」
[00:07:57.840 --> 00:08:00.480]  我們一起討論一下這條問題
[00:08:00.480 --> 00:08:02.760]  三、四個人一組
[00:08:02.760 --> 00:08:04.760]  我們很快討論一會兒
[00:08:04.760 --> 00:08:10.880]  我們回來問大家這兩條題目的分享
[00:08:10.880 --> 00:08:13.200]  對,如果你想趁這個機會
[00:08:13.200 --> 00:08:15.040]  認識新朋友也可以問他
[00:08:15.040 --> 00:08:17.000]  他過來想跟你討論一下
[00:08:17.000 --> 00:08:18.320]  也可以的
[00:08:18.320 --> 00:08:21.120]  好,先看看,先問一下
[00:08:21.120 --> 00:08:24.120]  我們有否試過因為祈禱而不蒙英文
[00:08:24.160 --> 00:08:25.720]  有人會分享嗎
[00:08:25.720 --> 00:08:29.520]  有人可以大方地說「不介意,可以分享」
[00:08:29.520 --> 00:08:32.680]  這條可能比較私隱
[00:08:32.680 --> 00:08:36.960]  大家馬上把手放下
[00:08:36.960 --> 00:08:41.520]  多數喜歡走去Stanley叔叔那一組
[00:08:41.520 --> 00:08:43.320]  大叔叔
[00:08:43.320 --> 00:08:49.360]  有否Stanley叔叔的繼承者
[00:08:49.360 --> 00:08:51.240]  糟了,亂說話
[00:08:51.240 --> 00:08:52.680]  Martin很想說
[00:08:52.720 --> 00:08:54.280]  你們一起說
[00:08:54.280 --> 00:09:01.680]  我覺得我不會感受到羞恥或悲傷
[00:09:01.680 --> 00:09:03.920]  因為在不適合的時候
[00:09:03.920 --> 00:09:06.280]  神會覺得不適合我
[00:09:06.280 --> 00:09:09.960]  所以才不回答我的祈禱
[00:09:09.960 --> 00:09:13.280]  Hugo很信服神
[00:09:13.280 --> 00:09:16.720]  他不會有悲傷或羞恥的感覺
[00:09:16.720 --> 00:09:17.920]  好,很好
[00:09:17.920 --> 00:09:19.360]  我也不會悲傷
[00:09:19.440 --> 00:09:23.720]  因為我覺得神有計劃給你
[00:09:23.720 --> 00:09:26.160]  如果你想要的東西
[00:09:26.160 --> 00:09:28.520]  祂的計劃內不會給你
[00:09:28.520 --> 00:09:30.960]  對,不會悲傷
[00:09:30.960 --> 00:09:33.120]  很神的恐懼
[00:09:33.120 --> 00:09:34.520]  那種神恐懼的男人
[00:09:34.520 --> 00:09:35.680]  很好
[00:09:35.680 --> 00:09:37.560]  好,第二條
[00:09:37.560 --> 00:09:42.360]  你們對哪位神的英許很相似
[00:09:42.360 --> 00:09:45.440]  我看到剛才Rita的組別有討論
[00:09:47.080 --> 00:09:50.160]  我們覺得神高高低低都會跟我們同在
[00:09:50.160 --> 00:09:51.720]  就像剛才那首詩歌
[00:09:51.720 --> 00:09:52.960]  其實是很真實的
[00:09:52.960 --> 00:09:56.000]  好,看看後面
[00:09:56.000 --> 00:09:59.000]  Lucas那邊有否分享
[00:09:59.000 --> 00:10:01.000]  關於「神的保證」
[00:10:01.000 --> 00:10:03.640]  對,我只選擇後面
[00:10:03.640 --> 00:10:08.240]  我剛才跟Victor分享
[00:10:08.240 --> 00:10:11.800]  我以前轉校了
[00:10:11.800 --> 00:10:14.440]  我當時很想離開
[00:10:14.440 --> 00:10:16.160]  但我不知道要去哪裡
[00:10:16.200 --> 00:10:18.120]  我對這件事祈禱了很久
[00:10:18.120 --> 00:10:20.720]  然後我來到這個學校
[00:10:20.720 --> 00:10:22.840]  我覺得這是一個祝福
[00:10:22.840 --> 00:10:25.920]  很好
[00:10:25.920 --> 00:10:28.280]  下次找Lucas分享一下見證
[00:10:28.280 --> 00:10:30.840]  他好像準備分享見證
[00:10:30.840 --> 00:10:33.480]  好,我們繼續去…
[00:10:33.480 --> 00:10:36.120]  不,先多說一點
[00:10:36.120 --> 00:10:39.120]  對,其實我也經歷過
[00:10:39.120 --> 00:10:40.480]  肚子不餓英文
[00:10:40.480 --> 00:10:42.440]  因為我在中學時
[00:10:42.440 --> 00:10:44.400]  考A級時壓力很大
[00:10:44.440 --> 00:10:46.720]  然後爆發了很嚴重的濕疹
[00:10:46.720 --> 00:10:50.720]  當時我應該持續了兩年多
[00:10:50.720 --> 00:10:52.320]  在一年半的時候
[00:10:52.320 --> 00:10:55.800]  我也會覺得神是否不治癒我
[00:10:55.800 --> 00:10:59.400]  更何況伊麗莎白和撒加里亞等了很久
[00:10:59.400 --> 00:11:00.680]  我只是兩年
[00:11:00.680 --> 00:11:04.760]  但我也覺得有點不開心
[00:11:04.760 --> 00:11:08.160]  為何皮膚經常紅腫
[00:11:08.160 --> 00:11:11.000]  但神是信實的
[00:11:11.000 --> 00:11:13.920]  祂通過我的不信任
[00:11:13.960 --> 00:11:17.400]  將我的不信任轉成奇蹟
[00:11:17.400 --> 00:11:19.760]  今天已經康復了很多
[00:11:19.760 --> 00:11:21.800]  所以真的很感謝神
[00:11:21.800 --> 00:11:25.200]  好,我們繼續看下一個…
[00:11:25.200 --> 00:11:26.920]  對,先說故事
[00:11:26.920 --> 00:11:28.840]  我們要繼續說第一個小朋友
[00:11:28.840 --> 00:11:30.160]  他是怎樣來的
[00:11:30.160 --> 00:11:34.080]  撒加里亞是甚麼人?他做甚麼的
[00:11:34.080 --> 00:11:35.600]  先說說
[00:11:35.600 --> 00:11:36.520]  祭司,對
[00:11:36.520 --> 00:11:41.000]  他去到神的面前執行祭司的職務
[00:11:41.000 --> 00:11:43.160]  他要去燒香
[00:11:43.200 --> 00:11:47.960]  燒香的程序是要按規矩抽籤的
[00:11:47.960 --> 00:11:50.440]  不是每個人都經常去就能去
[00:11:50.440 --> 00:11:54.400]  要抽籤,祭司才能去燒香
[00:11:54.400 --> 00:11:55.680]  當他去燒香的時候
[00:11:55.680 --> 00:11:59.600]  那些人會在外面祈禱
[00:11:59.600 --> 00:12:02.600]  有一天,當他去燒香的時候
[00:12:02.600 --> 00:12:05.880]  突然有位天使出現
[00:12:05.880 --> 00:12:07.480]  你們有否試過很專心工作
[00:12:07.480 --> 00:12:11.680]  突然有人嚇倒你?有試過嗎
[00:12:11.720 --> 00:12:13.520]  「對,你做我看見的那位男生」
[00:12:13.520 --> 00:12:17.000]  「嚇死人了」
[00:12:17.000 --> 00:12:20.680]  但他不是人,他是天使
[00:12:20.680 --> 00:12:23.040]  其實這裡有人見過天使嗎
[00:12:23.040 --> 00:12:24.440]  應該沒有
[00:12:24.440 --> 00:12:27.840]  對,天使的樣子
[00:12:27.840 --> 00:12:31.000]  不是我們平時看到人的樣子
[00:12:31.000 --> 00:12:34.000]  所以我們可能真的會嚇倒,有點害怕
[00:12:34.000 --> 00:12:37.800]  但天使叫他不要害怕
[00:12:37.800 --> 00:12:39.920]  在下一頁叫他不要害怕
[00:12:40.560 --> 00:12:43.160]  天使很直接,他單刀直入
[00:12:43.160 --> 00:12:44.800]  在下一頁
[00:12:44.800 --> 00:12:47.040]  他很直接,單刀直入
[00:12:47.040 --> 00:12:51.000]  他說你的祈禱已經被聽見了
[00:12:51.000 --> 00:12:52.240]  有人也想這樣嗎
[00:12:52.240 --> 00:12:54.720]  有一天你很煩惱
[00:12:54.720 --> 00:12:58.600]  考試、溫書、關係很煩惱的時候
[00:12:58.600 --> 00:13:00.840]  有人突然走過來
[00:13:00.840 --> 00:13:02.640]  「我已經幫你解決了你的問題」
[00:13:02.640 --> 00:13:04.920]  有人突然這樣想嗎
[00:13:04.920 --> 00:13:07.240]  原來也不太想
[00:13:08.040 --> 00:13:11.360]  也有的,我看見助理編導很極力揮手
[00:13:11.360 --> 00:13:15.200]  對,應該是想這樣
[00:13:15.200 --> 00:13:18.760]  他跟撒加利亞說
[00:13:18.760 --> 00:13:22.320]  「你的太太會生一個兒子」
[00:13:22.320 --> 00:13:24.000]  叫甚麼名字
[00:13:24.000 --> 00:13:25.240]  第一個兒子
[00:13:25.240 --> 00:13:28.760]  John,對,叫約翰
[00:13:28.760 --> 00:13:31.080]  剛才也是這樣
[00:13:31.080 --> 00:13:33.240]  對,叫約翰
[00:13:33.240 --> 00:13:36.000]  約翰有甚麼特質
[00:13:36.040 --> 00:13:40.120]  約翰會使人喜樂
[00:13:40.120 --> 00:13:43.040]  並且他在主面前是偉大
[00:13:43.040 --> 00:13:45.560]  而且他連啖酒、烈酒也不喝
[00:13:45.560 --> 00:13:49.280]  他在母腹中已經被聖靈充滿
[00:13:49.280 --> 00:13:50.160]  先問問你們
[00:13:50.160 --> 00:13:51.720]  如果有一天有人跟你說
[00:13:51.720 --> 00:13:55.080]  「你的兒子會令很多人喜樂」
[00:13:55.080 --> 00:13:58.200]  「會在你太太的肚子裡」
[00:13:58.200 --> 00:13:59.960]  「已經被聖靈充滿」
[00:13:59.960 --> 00:14:01.320]  你會覺得怎樣
[00:14:01.320 --> 00:14:03.280]  很棒
[00:14:03.280 --> 00:14:04.760]  可能大家未被你…
[00:14:04.800 --> 00:14:07.640]  對,未那麼接近
[00:14:07.640 --> 00:14:09.520]  但也可以想像一下
[00:14:09.520 --> 00:14:12.720]  可能在未來
[00:14:12.720 --> 00:14:16.840]  好,他說會有伊利亞的精神和能力
[00:14:16.840 --> 00:14:19.120]  而且會走在主面前
[00:14:19.120 --> 00:14:22.200]  他要叫人迴轉,要信靠神
[00:14:22.200 --> 00:14:24.120]  這個很厲害
[00:14:24.120 --> 00:14:27.680]  看見他的牌板,這個人好像很厲害
[00:14:27.680 --> 00:14:29.760]  好,我們繼續看
[00:14:29.760 --> 00:14:30.880]  先別看
[00:14:30.880 --> 00:14:33.920]  你猜一下撒加利亞是否相信
[00:14:33.960 --> 00:14:35.000]  考考大家的記憶
[00:14:35.000 --> 00:14:38.480]  可能這個故事多數是12月才看的
[00:14:38.480 --> 00:14:41.440]  可能一年也只看一次
[00:14:41.440 --> 00:14:44.600]  對,大家猜一下他是否相信
[00:14:44.600 --> 00:14:47.120]  誰覺得他相信?
[00:14:47.120 --> 00:14:48.640]  誰覺得…
[00:14:48.640 --> 00:14:50.680]  好,誰覺得他不相信?
[00:14:50.680 --> 00:14:56.080]  好,其實不是很相信
[00:14:56.080 --> 00:15:00.720]  撒加利亞跟天使說
[00:15:00.720 --> 00:15:03.400]  「甚麼事?我已經那麼老了」
[00:15:03.440 --> 00:15:05.880]  「怎會?我的太太也老了」
[00:15:05.880 --> 00:15:07.600]  他很理性,是嗎?
[00:15:07.600 --> 00:15:10.160]  在座的大家是否也很理性
[00:15:10.160 --> 00:15:12.040]  當你面對這些事
[00:15:12.040 --> 00:15:15.560]  「其實老了,老了就應該撐不住」
[00:15:15.560 --> 00:15:16.800]  他是這樣想的
[00:15:16.800 --> 00:15:19.240]  然後天使怎樣?
[00:15:19.240 --> 00:15:21.440]  天使默默地說
[00:15:21.440 --> 00:15:24.560]  甚麼意思?她說不出話來
[00:15:24.560 --> 00:15:26.440]  為甚麼?你可能會問
[00:15:26.440 --> 00:15:29.280]  為甚麼要默默地說?
[00:15:29.280 --> 00:15:31.480]  為甚麼看不見或聽不見
[00:15:31.520 --> 00:15:34.240]  特別要默默地說?
[00:15:34.240 --> 00:15:37.040]  是因為怎樣?
[00:15:37.040 --> 00:15:40.040]  其實真正的答案我也不知道
[00:15:40.040 --> 00:15:41.520]  為甚麼要默默地說
[00:15:41.520 --> 00:15:44.720]  但可能是神有祂的時機
[00:15:44.720 --> 00:15:48.160]  有時我們要帶著不信心
[00:15:48.160 --> 00:15:51.800]  「剛才天使跟我說,我不相信」
[00:15:51.800 --> 00:15:55.000]  其實神有時真的想我們安靜
[00:15:55.000 --> 00:15:59.040]  等候祂的保證、臨到
[00:15:59.080 --> 00:16:02.640]  所以當我們再看下一頁時
[00:16:02.640 --> 00:16:07.840]  我們看到撒加尼亞完成了他的任務
[00:16:07.840 --> 00:16:10.040]  他回去找他的太太
[00:16:10.040 --> 00:16:12.120]  伊麗莎白是怎樣的?
[00:16:12.120 --> 00:16:16.800]  她發生了甚麼事?
[00:16:16.800 --> 00:16:21.520]  懷孕了,對,她懷孕了
[00:16:21.520 --> 00:16:24.080]  她很開心
[00:16:24.120 --> 00:16:27.400]  她說主在眷顧她的日子
[00:16:27.400 --> 00:16:29.240]  也這麼看顧她
[00:16:29.240 --> 00:16:31.120]  其實我也猜…
[00:16:31.120 --> 00:16:35.400]  伊麗莎白已經聽到別人的評語
[00:16:35.400 --> 00:16:37.480]  可能問她何時生育
[00:16:37.480 --> 00:16:38.640]  為甚麼還未生育
[00:16:38.640 --> 00:16:40.440]  為甚麼老公做祭司也不生育
[00:16:40.440 --> 00:16:42.200]  很多噪音
[00:16:42.200 --> 00:16:44.080]  她可能已經聽到有點累
[00:16:44.080 --> 00:16:46.520]  可能已經感受到她懷孕
[00:16:46.520 --> 00:16:48.400]  已經有聲音了,對吧
[00:16:48.400 --> 00:16:51.880]  你會否有時對別人的聲音也有聲音
[00:16:53.000 --> 00:16:56.720]  誰不介意別人怎樣說你?舉手看看
[00:16:56.720 --> 00:16:59.680]  全部都介意,好
[00:16:59.680 --> 00:17:02.800]  好,一起互相關心
[00:17:02.800 --> 00:17:08.320]  對,可能她對我的聲音已經很累
[00:17:08.320 --> 00:17:10.480]  但她想讚美神
[00:17:10.480 --> 00:17:12.400]  「祢竟然眷顧我」
[00:17:12.400 --> 00:17:14.000]  「我算甚麼呢?」
[00:17:14.000 --> 00:17:18.240]  「神祢也會關心我這個卑微的人」
[00:17:18.240 --> 00:17:20.240]  「並且讓他這麼老年紀」
[00:17:20.280 --> 00:17:25.640]  「也能得著產業仍有小孩」
[00:17:25.640 --> 00:17:29.920]  好,這個第一個小孩叫甚麼名字
[00:17:29.920 --> 00:17:31.800]  一瀚,對
[00:17:31.800 --> 00:17:34.480]  第一個小孩準備要來了
[00:17:34.480 --> 00:17:37.480]  我們再看看第二個小孩
[00:17:37.480 --> 00:17:40.160]  第二個小孩是怎樣的
[00:17:40.160 --> 00:17:44.160]  她說到了第六個月
[00:17:44.160 --> 00:17:47.680]  有一名童女,叫甚麼名字
[00:17:47.720 --> 00:17:50.240]  叫瑪莉亞…
[00:17:50.240 --> 00:17:52.840]  天使進去後說
[00:17:52.840 --> 00:17:54.800]  「蒙大恩的女子,你好」
[00:17:54.800 --> 00:17:56.520]  「主和你同在」
[00:17:56.520 --> 00:17:57.800]  先問問你
[00:17:57.800 --> 00:18:00.400]  如果有一天有人這樣跟你說
[00:18:00.400 --> 00:18:02.640]  你會覺得怎樣
[00:18:02.640 --> 00:18:03.800]  例如…
[00:18:03.800 --> 00:18:07.040]  「Johnny,蒙大恩的男子」
[00:18:07.040 --> 00:18:09.160]  「你好,主和你同在」
[00:18:09.160 --> 00:18:10.400]  「Johnny」
[00:18:10.400 --> 00:18:12.000]  你會覺得怎樣
[00:18:12.000 --> 00:18:15.760]  你可能會想是否有甚麼要找我
[00:18:15.800 --> 00:18:18.120]  可能她有些動機
[00:18:18.120 --> 00:18:20.360]  瑪莉亞也在想
[00:18:20.360 --> 00:18:24.800]  她嚇倒了,突然有人走進來找她
[00:18:24.800 --> 00:18:27.440]  她又會想為何要這樣叫我
[00:18:27.440 --> 00:18:29.000]  甚麼蒙大恩
[00:18:29.000 --> 00:18:30.600]  又如何當甚麼
[00:18:30.600 --> 00:18:32.040]  她會在想
[00:18:32.040 --> 00:18:34.880]  天使又跟她說甚麼
[00:18:34.880 --> 00:18:37.000]  「不要…」
[00:18:37.000 --> 00:18:39.280]  「不要怕」
[00:18:39.280 --> 00:18:41.960]  對,因為你在神面前已經蒙恩
[00:18:41.960 --> 00:18:43.760]  她會生小孩
[00:18:43.800 --> 00:18:45.920]  但我覺得在瑪莉亞的處境
[00:18:45.920 --> 00:18:48.320]  可能會比較害怕,對吧
[00:18:48.320 --> 00:18:50.040]  她結婚了嗎
[00:18:50.040 --> 00:18:51.520]  還未結婚
[00:18:51.520 --> 00:18:53.640]  突然有人跟你說還未結婚
[00:18:53.640 --> 00:18:57.120]  你會有小孩,你會懷孕
[00:18:57.120 --> 00:18:58.440]  你會覺得怎樣
[00:18:58.440 --> 00:19:00.200]  對,很害怕
[00:19:00.200 --> 00:19:03.000]  小孩從哪裡來的
[00:19:03.000 --> 00:19:03.920]  不過她說到…
[00:19:03.920 --> 00:19:07.200]  其實這個小孩是誰呢
[00:19:07.200 --> 00:19:08.280]  猜猜
[00:19:08.280 --> 00:19:09.800]  對,是耶穌
