
[00:00:00.000 --> 00:00:02.000]  好 各位弟兄姊妹平安
[00:08:52.580 --> 00:08:54.580]  這個兒子真的變了
[00:08:54.580 --> 00:08:56.580]  以前我覺得只有今生
[00:08:56.580 --> 00:08:59.580]  主要就是開心好玩
[00:08:59.580 --> 00:09:00.580]  不知道有來世
[00:09:00.580 --> 00:09:01.580]  真的覺得沒有的
[00:09:01.580 --> 00:09:02.580]  我不管將來
[00:09:02.580 --> 00:09:03.580]  我只管今天
[00:09:03.580 --> 00:09:05.580]  他們看見我改了
[00:09:05.580 --> 00:09:06.580]  變了
[00:09:06.580 --> 00:09:08.580]  真的整個人完全不同
[00:09:08.580 --> 00:09:11.580]  我姐姐是2021年信主的
[00:09:11.580 --> 00:09:13.580]  當年我有急性胰臟炎
[00:09:13.580 --> 00:09:14.580]  有人也知道
[00:09:14.580 --> 00:09:15.580]  進了醫院五天
[00:09:15.580 --> 00:09:17.580]  最後一堂也是在這裡講
[00:09:17.580 --> 00:09:19.580]  那麼當年我姐姐
[00:09:19.580 --> 00:09:20.580]  在我最後一堂步道
[00:09:20.580 --> 00:09:22.580]  為你們信主
[00:09:22.580 --> 00:09:24.580]  所以我覺得我很感恩
[00:09:24.580 --> 00:09:26.580]  我前陣子跟我姐姐
[00:09:26.580 --> 00:09:27.580]  在講談話
[00:09:27.580 --> 00:09:28.580]  我姐姐怎麼說
[00:09:28.580 --> 00:09:29.580]  她說有信仰的人生
[00:09:29.580 --> 00:09:31.580]  真的是有所不同
[00:09:31.580 --> 00:09:32.580]  她也感覺到不同
[00:09:32.580 --> 00:09:33.580]  真的不同
[00:09:33.580 --> 00:09:35.580]  今天跟你們分享兩點
[00:09:35.580 --> 00:09:39.580]  就是說今生要過好
[00:09:39.580 --> 00:09:42.580]  人生有今天也有來世
[00:09:42.580 --> 00:09:44.580]  今生要過得好
[00:09:44.580 --> 00:09:47.580]  來世要準備好
[00:09:47.580 --> 00:09:49.580]  人今天很多問題就是說
[00:09:49.580 --> 00:09:53.580]  我們擁有很多不需要的東西
[00:09:53.580 --> 00:09:55.580]  可是沒有我們所需要的東西
[00:09:55.580 --> 00:09:57.580]  今天很多東西我們都可以有
[00:09:57.580 --> 00:10:00.580]  可是有些東西是不能沒有的
[00:10:00.580 --> 00:10:02.580]  我記得很多年前
[00:10:02.580 --> 00:10:03.580]  你知道男跟女
[00:10:03.580 --> 00:10:05.580]  有一天我在這裡講一個講座
[00:10:05.580 --> 00:10:07.580]  我說男跟女很不同
[00:10:07.580 --> 00:10:09.580]  我好像講了一句話
[00:10:09.580 --> 00:10:12.580]  女的買了很多不需要
[00:10:12.580 --> 00:10:14.580]  可是減價的東西
[00:10:14.580 --> 00:10:16.580]  男的買了很多很需要
[00:10:16.580 --> 00:10:18.580]  可是不減價的東西
[00:10:18.580 --> 00:10:20.580]  這是男女的不同
[00:10:20.580 --> 00:10:21.580]  所以我太太常說
[00:10:21.580 --> 00:10:22.580]  你買東西是好的
[00:10:22.580 --> 00:10:25.580]  可是你要懂得買減價的東西
[00:10:25.580 --> 00:10:27.580]  不減價不能買的
[00:10:27.580 --> 00:10:29.580]  這個是很大的問題
[00:10:29.580 --> 00:10:30.580]  我是不懂的
[00:10:30.580 --> 00:10:32.580]  可是有一年我太太就要我
[00:10:32.580 --> 00:10:35.580]  她說你能不能幫我去買麵包回來
[00:10:35.580 --> 00:10:36.580]  家裡沒麵包了
[00:10:36.580 --> 00:10:38.580]  我說行行行我去買麵包
[00:10:38.580 --> 00:10:39.580]  當我去到超市的時候
[00:10:39.580 --> 00:10:41.580]  看見剛剛五週年
[00:10:41.580 --> 00:10:43.580]  五週年慶祝有什麼
[00:10:43.580 --> 00:10:44.580]  減價
[00:10:44.580 --> 00:10:46.580]  我突然想起我太太
[00:10:46.580 --> 00:10:48.580]  常常埋怨我的事情
[00:10:48.580 --> 00:10:49.580]  突然間我想起來
[00:10:49.580 --> 00:10:51.580]  我說今天好好表現給她看
[00:10:51.580 --> 00:10:54.580]  我就買了很多減價的東西
[00:10:54.580 --> 00:10:55.580]  有些買一送一的
[00:10:55.580 --> 00:10:56.580]  哇我好開心
[00:10:56.580 --> 00:10:58.580]  很多的拿回去
[00:10:58.580 --> 00:10:59.580]  我開門我說太太你看
[00:10:59.580 --> 00:11:01.580]  五週年很多便宜的東西
[00:11:01.580 --> 00:11:02.580]  我太太就翻來看
[00:11:02.580 --> 00:11:04.580]  很好啊這個真的很便宜
[00:11:04.580 --> 00:11:06.580]  哇買一送一太好了
[00:11:06.580 --> 00:11:07.580]  你什麼時候悔改了
[00:11:07.580 --> 00:11:08.580]  太好了
[00:11:08.580 --> 00:11:10.580]  看完以後她問了
[00:11:10.580 --> 00:11:12.580]  我的麵包呢
[00:11:12.580 --> 00:11:16.580]  我買了很多沒有買麵包
[00:11:16.580 --> 00:11:18.580]  然後我太太講了一句話
[00:11:18.580 --> 00:11:19.580]  我到今天還記得
[00:11:19.580 --> 00:11:21.580]  她說這些東西都應該買的
[00:11:21.580 --> 00:11:23.580]  可是麵包不能不買
[00:11:23.580 --> 00:11:26.580]  人生很多東西都需要的
[00:11:26.580 --> 00:11:28.580]  剛才讀經講到
[00:11:28.580 --> 00:11:29.580]  我們享受人生快樂
[00:11:29.580 --> 00:11:31.580]  沒有錯
[00:11:31.580 --> 00:11:32.580]  沒有錯可以要記住
[00:11:32.580 --> 00:11:34.580]  人生不是單單只有今生
[00:11:34.580 --> 00:11:36.580]  沒有來世的
[00:11:36.580 --> 00:11:38.580]  我以前人生觀是這樣子
[00:11:38.580 --> 00:11:39.580]  是說沒有沒有來世
[00:11:39.580 --> 00:11:41.580]  現在不同了
[00:11:41.580 --> 00:11:42.580]  所以我現在要問一個問題
[00:11:42.580 --> 00:11:43.580]  有上句話這樣講
[00:11:43.580 --> 00:11:46.580]  人生是否如此
[00:11:46.580 --> 00:11:48.580]  我就看
[00:11:48.580 --> 00:11:50.580]  然後第二句就是說
[00:11:50.580 --> 00:11:54.580]  是否人生不止於此
[00:11:54.580 --> 00:11:57.580]  我覺得人生不是單單只有今生的
[00:11:57.580 --> 00:11:59.580]  我覺得不是這樣子
[00:11:59.580 --> 00:12:01.580]  所以為了這個緣故呢
[00:12:01.580 --> 00:12:02.580]  我就願意去讀神學
[00:12:02.580 --> 00:12:03.580]  願意跟別人講
[00:12:03.580 --> 00:12:05.580]  你不要單單顧今天
[00:12:05.580 --> 00:12:07.580]  還有明天的不要忘記
[00:12:07.580 --> 00:12:10.580]  人生好玩是否人生美滿呢
[00:12:10.580 --> 00:12:11.580]  不一定
[00:12:11.580 --> 00:12:13.580]  不好玩是否人生悲哀呢
[00:12:13.580 --> 00:12:14.580]  也不一定
[00:12:14.580 --> 00:12:15.580]  好玩又怎麼樣
[00:12:15.580 --> 00:12:17.580]  不好玩怎麼樣
[00:12:17.580 --> 00:12:19.580]  總有結束的一天
[00:12:19.580 --> 00:12:22.580]  最近香港有個電影是非常非常好
[00:12:22.580 --> 00:12:23.580]  非常厲害的
[00:12:23.580 --> 00:12:24.580]  你們都知道了
[00:12:24.580 --> 00:12:25.580]  破地獄對嗎
[00:12:25.580 --> 00:12:26.580]  看了沒有
[00:12:26.580 --> 00:12:28.580]  大部分都看了
[00:12:28.580 --> 00:12:29.580]  因為他沒有你們看
[00:12:29.580 --> 00:12:32.580]  他怎麼可能破了一億兩千萬呢
[00:12:32.580 --> 00:12:34.580]  對嗎真的很厲害
[00:12:34.580 --> 00:12:36.580]  我也是我也看了
[00:12:36.580 --> 00:12:38.580]  那裡面講到一個文歌
[00:12:38.580 --> 00:12:40.580]  有個道生對嗎
[00:12:40.580 --> 00:12:43.580]  文歌是要幫道生來領悟人生
[00:12:43.580 --> 00:12:46.580]  打出來怪不得你們剛才知道
[00:12:46.580 --> 00:12:47.580]  領悟人生
[00:12:47.580 --> 00:12:48.580]  然後它裡面有句話說
[00:12:48.580 --> 00:12:50.580]  人生只是一段的旅程
[00:12:50.580 --> 00:12:53.580]  走到最後你就要剎車
[00:12:53.580 --> 00:12:54.580]  喜歡也好不喜歡也好
[00:12:54.580 --> 00:12:56.580]  好玩也好不好玩也好
[00:12:56.580 --> 00:12:58.580]  都要都要下來了
[00:12:58.580 --> 00:13:00.580]  都要下來了
[00:13:00.580 --> 00:13:03.580]  那全道書十一章第八節哪裡怎麼講
