
[00:00:00.000 --> 00:00:03.880]  「我們是否能夠在這次疫情中保持健康」
[00:09:24.240 --> 00:09:27.360]  只有一個人才有更高超的知識
[00:09:27.360 --> 00:09:30.880]  只有跟從我你才可以得到那份知識
[00:09:30.880 --> 00:09:35.080]  這是當時假教師其中之一的方法
[00:09:35.080 --> 00:09:39.120]  而當一個社會很需要面對情感的出口
[00:09:39.120 --> 00:09:42.320]  特別是在一個可能有很多困難的時代裡面
[00:09:42.320 --> 00:09:44.960]  人是很期望有拯救者
[00:09:44.960 --> 00:09:47.360]  有些好像很超然的人出來說
[00:09:47.360 --> 00:09:48.880]  他就是那個領袖
[00:09:48.880 --> 00:09:53.600]  他就能夠帶人出去困局裡面
[00:09:53.600 --> 00:09:58.120]  或者信仰群體可以有些屬靈上的例子就是
[00:09:58.120 --> 00:10:00.480]  當一個有魅力的教師可能他說
[00:10:00.480 --> 00:10:01.440]  我講過鬼
[00:10:01.440 --> 00:10:03.200]  就是我有很多講鬼的經驗
[00:10:03.200 --> 00:10:05.040]  我有很多屬靈真正的經驗
[00:10:05.040 --> 00:10:07.680]  我很懂得看穿你的內心
[00:10:07.680 --> 00:10:10.560]  就是知道你有什麼鬼在裡面
[00:10:10.560 --> 00:10:13.000]  這些人總是會吸引到某些人的
[00:10:13.000 --> 00:10:16.440]  因為他們可以透過他們的表現
[00:10:16.440 --> 00:10:17.440]  真的是一種表現
[00:10:17.440 --> 00:10:18.840]  表演的時候
[00:10:18.840 --> 00:10:20.880]  他們可以表現某種的神蹟
[00:10:20.880 --> 00:10:21.880]  歧視
[00:10:21.880 --> 00:10:25.920]  去到有一批追捧的粉絲去跟隨他們
[00:10:25.920 --> 00:10:29.120]  而其實這種群體很多時候一開始
[00:10:29.120 --> 00:10:31.360]  是不太容易被察覺的
[00:10:31.360 --> 00:10:33.920]  正如《約翰一書》裡面這樣的情況
[00:10:33.920 --> 00:10:37.240]  可能這班假教師一開始的說話
[00:10:37.240 --> 00:10:39.320]  或者言談都好像很屬靈
[00:10:39.320 --> 00:10:41.520]  或者用很多屬靈的字眼
[00:10:41.520 --> 00:10:44.480]  但是當如果一步一步
[00:10:44.480 --> 00:10:46.880]  這些教師越來越偏激的時候
[00:10:46.880 --> 00:10:48.600]  其實他們是不單自己
[00:10:48.600 --> 00:10:50.440]  如果導致跟從他們的人
[00:10:50.440 --> 00:10:53.440]  去脫離原來的信仰群體
[00:10:53.440 --> 00:10:56.360]  甚至會宣稱說當他有上帝
[00:10:56.360 --> 00:10:58.560]  聖靈而來的特別啟示
[00:10:58.560 --> 00:11:00.200]  和經歷的時候
[00:11:00.200 --> 00:11:02.280]  很多時候信徒或者跟隨的人
[00:11:02.280 --> 00:11:04.400]  其實已經深陷其中
[00:11:04.400 --> 00:11:06.600]  無法自拔
[00:11:06.600 --> 00:11:10.960]  所以約翰要這麼警惕假教師的原因就是
[00:11:10.960 --> 00:11:14.080]  因為這些假教師往往是利用他的權柄
[00:11:14.080 --> 00:11:16.680]  吸引力和能力
[00:11:16.680 --> 00:11:19.800]  去打著很多屬靈的旗號
[00:11:19.800 --> 00:11:22.960]  打著很多信仰的字眼在說話裡面
[00:11:22.960 --> 00:11:26.120]  但其實終極目標是服侍他們自己
[00:11:26.120 --> 00:11:28.720]  去吸引人跟隨他自己
[00:11:28.720 --> 00:11:32.200]  不是跟隨耶穌基督
[00:11:32.200 --> 00:11:34.680]  當然我們作為有限的人可能會問
[00:11:34.680 --> 00:11:37.640]  其實我們有沒有辦法去分辨呢
[00:11:37.640 --> 00:11:38.840]  也很坦白說
[00:11:38.840 --> 00:11:42.320]  其實我們的人性很傾向難以去分辨
[00:11:42.320 --> 00:11:45.640]  有一些有魅力、有吸引力的人
[00:11:45.640 --> 00:11:48.080]  在這裡我不是說吸引力是壞事
[00:11:48.080 --> 00:11:50.920]  因為如果吸引力或者魅力用在好的地方
[00:11:50.920 --> 00:11:53.640]  固然可以去見證上帝
[00:11:53.640 --> 00:11:56.720]  但如果他們的目標只是用來高舉自己的時候
[00:11:56.720 --> 00:11:59.360]  最終會令整個群體
[00:11:59.360 --> 00:12:02.400]  跟從他的人都會去到沉淪
[00:12:02.400 --> 00:12:04.400]  所以中國人有一句格言
[00:12:04.400 --> 00:12:06.560]  他是說路遙知馬力
[00:12:06.560 --> 00:12:08.600]  日久見人心
[00:12:08.600 --> 00:12:13.360]  就是說其實要辨認人心往往是真的困難
[00:12:13.360 --> 00:12:16.480]  而在約翰一書這裡的段落
[00:12:16.480 --> 00:12:19.760]  約翰對我們的提醒或者反思就是
[00:12:19.760 --> 00:12:22.560]  當我們很容易用說話
[00:12:22.560 --> 00:12:25.760]  用權柄、用個人的能力或者魅力
[00:12:25.760 --> 00:12:27.760]  去分辨一個人的時候
[00:12:27.760 --> 00:12:29.400]  我們要很小心
[00:12:29.400 --> 00:12:32.840]  因為信仰從來不是一個粉絲後援會
[00:12:32.840 --> 00:12:35.920]  不是用來追星用的後援會
[00:12:35.920 --> 00:12:39.120]  不是去高舉某些人的能力
[00:12:39.120 --> 00:12:41.240]  權威或者地位
[00:12:41.240 --> 00:12:46.640]  這是約翰對我們第一個警惕假教師的表現
[00:12:46.640 --> 00:12:50.320]  而剛才提到其實假教師有兩方面的問題
[00:12:50.320 --> 00:12:51.720]  除了表現方面之外
[00:12:51.720 --> 00:12:53.680]  他們的知識
[00:12:53.680 --> 00:12:55.200]  他們都是有出錯的
[00:12:55.200 --> 00:12:59.160]  知識就是他們利用了人性的弱點
[00:12:59.160 --> 00:13:01.080]  去迷惑人
[00:13:01.080 --> 00:13:04.960]  把信仰令人覺得不舒服的地方嘗試除去
[00:13:04.960 --> 00:13:07.320]  或者嘗試不提這些內容
[00:13:07.320 --> 00:13:10.360]  去到令人覺得可以跟從他們
[00:13:10.360 --> 00:13:13.920]  這點在約翰一書二章二十二至二十三節
[00:13:13.920 --> 00:13:16.000]  又是另一個段落
[00:13:16.000 --> 00:13:21.280]  剛才我們提到假教師有很多的謊話、謊言
[00:13:21.280 --> 00:13:24.400]  而二十二節裡面提到第一個謊言是
[00:13:24.400 --> 00:13:27.680]  「不認耶穌做基督」
[00:13:27.680 --> 00:13:30.400]  這裡是需要解釋一下不認耶穌做基督
[00:13:30.400 --> 00:13:32.040]  他們想說什麼
[00:13:32.040 --> 00:13:34.360]  其實基督本身當年當時是指及
[00:13:34.360 --> 00:13:37.040]  拯救者、救主的意思
[00:13:37.040 --> 00:13:39.080]  而其實在約翰當時
[00:13:39.080 --> 00:13:41.120]  早期教會的時代裡面
[00:13:41.120 --> 00:13:42.560]  有相當部分的人
[00:13:42.560 --> 00:13:43.680]  包括假教師
[00:13:43.680 --> 00:13:46.200]  其實他們覺得不需要跟耶穌
[00:13:46.200 --> 00:13:49.320]  不需要跟從耶穌的教導和言行
[00:13:49.320 --> 00:13:53.240]  也不需要去到倚靠耶穌的拯救
[00:13:53.240 --> 00:13:54.480]  我們當然會問
[00:13:54.480 --> 00:13:57.080]  因為今天我們覺得這個好像是天經地義
[00:13:57.080 --> 00:13:59.680]  或者我們覺得很自然就會接受的事情
[00:13:59.680 --> 00:14:02.040]  為什麼當時不想呢
[00:14:02.040 --> 00:14:04.600]  主要其實有兩個原因
[00:14:04.600 --> 00:14:05.800]  首先這班假教師
[00:14:05.800 --> 00:14:07.720]  他們覺得自己比耶穌
[00:14:07.720 --> 00:14:10.880]  有更加高深的知識在背後
[00:14:10.880 --> 00:14:13.880]  其實他比耶穌更加厲害
[00:14:13.880 --> 00:14:16.600]  而第二個原因就是
[00:14:16.600 --> 00:14:18.720]  其實跟從耶穌
[00:14:18.720 --> 00:14:21.120]  不是我們想像中那麼容易
[00:14:21.120 --> 00:14:23.760]  特別是在當時的年代來說
[00:14:23.760 --> 00:14:25.000]  因為在當時的年代
[00:14:25.000 --> 00:14:27.280]  其實來耶穌被釘十字架的時間
[00:14:27.280 --> 00:14:28.200]  是相對很近的
[00:14:28.200 --> 00:14:31.600]  可能是不出一百年以內的時間
[00:14:31.600 --> 00:14:35.520]  所以當時很多人對耶穌的認識
[00:14:35.520 --> 00:14:38.320]  就是他寫在十字架上
[00:14:38.320 --> 00:14:40.040]  他是以最屈辱的方式
[00:14:40.040 --> 00:14:41.480]  寫在十字架上
[00:14:41.480 --> 00:14:44.680]  他被世上的人當成一個罪犯
[00:14:44.680 --> 00:14:46.240]  是一個叛國者
[00:14:46.240 --> 00:14:50.000]  是一個去搞亂黨的人
[00:14:50.000 --> 00:14:52.120]  而其實在人眼中看為很卑賤
[00:14:52.120 --> 00:14:53.240]  很屈辱的形象
[00:14:53.240 --> 00:14:55.040]  其實對很多人來說
[00:14:55.040 --> 00:14:56.920]  是不容易去接受的
[00:14:56.920 --> 00:14:58.520]  所以如果我去鼓吹一個信仰
[00:14:58.520 --> 00:14:59.920]  是不需要信耶穌的
[00:14:59.920 --> 00:15:02.240]  不需要跟從耶穌的話
[00:15:02.240 --> 00:15:03.600]  似乎對那班人來說
[00:15:03.600 --> 00:15:06.440]  他們就不需要像耶穌那樣經歷這些事情
[00:15:06.440 --> 00:15:07.240]  因為很明顯
[00:15:07.240 --> 00:15:10.520]  如果你說要跟從耶穌的行為或者教訓的話
[00:15:10.520 --> 00:15:13.800]  你是不可能迴避那十字架的
[00:15:13.800 --> 00:15:16.400]  所以假教師去到樹立自己的權威
[00:15:16.400 --> 00:15:17.680]  剛才提過一方面
[00:15:17.680 --> 00:15:19.240]  當然是高舉自己
[00:15:19.240 --> 00:15:21.320]  另一方面也是某程度上
[00:15:21.320 --> 00:15:25.200]  去迎合人性中對耶穌的死
[00:15:25.200 --> 00:15:26.560]  犧牲受難這些
[00:15:26.560 --> 00:15:27.920]  可能其實是很負面
[00:15:27.920 --> 00:15:31.600]  或者覺得不想去到理會的部分
[00:15:31.600 --> 00:15:33.120]  但是對約翰來說
[00:15:33.120 --> 00:15:35.040]  沒有這件事存在
[00:15:35.040 --> 00:15:36.680]  在二十二節就說
[00:15:36.680 --> 00:15:39.400]  如果這班人不相信耶穌的話
[00:15:39.400 --> 00:15:42.960]  其實他們等於不相信上帝
[00:15:42.960 --> 00:15:46.800]  一個人不可以拒絕耶穌基督的榜樣
[00:15:46.800 --> 00:15:48.760]  不可以拒絕耶穌的教導
[00:15:48.760 --> 00:15:51.160]  然後說自己是信上帝
[00:15:51.160 --> 00:15:54.640]  而約翰就聲稱這班人就是敵基督
[00:15:54.640 --> 00:15:56.560]  所以敵基督是一個很確實
[00:15:56.560 --> 00:15:58.160]  他們是很確實的一班人
[00:15:58.160 --> 00:16:00.000]  他們就是不喜歡跟從耶穌
[00:16:00.000 --> 00:16:03.760]  不想去效法耶穌的榜樣
[00:16:03.760 --> 00:16:05.000]  可能我們會以為
[00:16:05.000 --> 00:16:06.760]  這個只是約翰時期才是
[00:16:06.760 --> 00:16:08.440]  可能約翰時期的人
[00:16:08.440 --> 00:16:09.640]  沒有那麼了解耶穌
[00:16:09.640 --> 00:16:12.320]  今天我們有很多學術的研究
[00:16:12.320 --> 00:16:14.000]  我們有很多教會的教導
[00:16:14.000 --> 00:16:15.080]  我們有很多人
[00:16:15.080 --> 00:16:18.440]  好像應該幫到我們去跟耶穌
[00:16:18.440 --> 00:16:21.680]  但其實今天不跟從耶穌的榜樣
[00:16:21.680 --> 00:16:26.160]  其實對我們也有某種程度的吸引力
[00:16:26.160 --> 00:16:27.720]  這個要解釋一下
[00:16:27.720 --> 00:16:29.160]  舉個例子來說
[00:16:29.160 --> 00:16:30.720]  很多時候在職場上
[00:16:30.720 --> 00:16:31.760]  可能我們會想著
[00:16:31.760 --> 00:16:34.560]  什麼是努力去見證神
[00:16:34.560 --> 00:16:37.000]  很多時候很多人會認為
[00:16:37.000 --> 00:16:41.240]  見證神是不是代表我要比同事更快升職
[00:16:41.240 --> 00:16:42.360]  要賺多點錢
[00:16:42.360 --> 00:16:44.280]  投資是不是要獲利
[00:16:44.280 --> 00:16:45.040]  還要跟別人說
[00:16:45.040 --> 00:16:46.520]  我就是因為信耶穌
[00:16:46.520 --> 00:16:48.720]  我找到這個號碼去買股票
[00:16:48.720 --> 00:16:49.760]  所以我獲利了
[00:16:49.760 --> 00:16:51.680]  這個耶穌祝福我
[00:16:51.680 --> 00:16:53.800]  我不是說這些不是見證
[00:16:53.800 --> 00:16:55.680]  我不是說這些神就不祝福
[00:16:55.680 --> 00:16:57.120]  不是這個意思
[00:16:57.120 --> 00:16:58.560]  而我們試著去反過來想
[00:16:58.560 --> 00:17:00.200]  如果有一個人
[00:17:00.200 --> 00:17:02.520]  可能他不斷找工作
[00:17:02.520 --> 00:17:03.360]  他找不到工作
[00:17:03.360 --> 00:17:04.160]  不斷失業
[00:17:04.160 --> 00:17:05.520]  可能做了一份工作
[00:17:05.520 --> 00:17:06.920]  可能他做不夠三個月
[00:17:06.920 --> 00:17:08.520]  就不知道為什麼被人解僱
[00:17:08.520 --> 00:17:10.200]  可能未必跟他有關
[00:17:10.200 --> 00:17:13.400]  但總是很不順利
[00:17:13.400 --> 00:17:14.840]  如果這個人是信耶穌
[00:17:14.840 --> 00:17:17.440]  那是不是耶穌不祝福他呢
[00:17:17.440 --> 00:17:21.280]  是不是耶穌不去幫助他呢
[00:17:21.280 --> 00:17:24.400]  這個是在職場上的例子
[00:17:24.400 --> 00:17:25.560]  其實在學校裡面
[00:17:25.560 --> 00:17:26.720]  就算對青少年來說
[00:17:26.720 --> 00:17:28.480]  也有很多這些掙扎
[00:17:28.480 --> 00:17:29.960]  例如好學生
[00:17:29.960 --> 00:17:31.720]  或者在這裡被耶穌祝福的學生
[00:17:31.720 --> 00:17:33.240]  是不是讀書就會好
[00:17:33.240 --> 00:17:35.560]  公開考試就會拿到不知道多少條A
[00:17:35.560 --> 00:17:38.240]  或者現在是說五星星
[00:17:38.240 --> 00:17:40.160]  是不是如果那個人讀書不好
[00:17:40.160 --> 00:17:42.480]  或者他讀書能力真的差的時候
[00:17:42.480 --> 00:17:47.880]  是不是代表上帝不祝福他呢
[00:17:47.880 --> 00:17:50.440]  我不是說去到高舉某些成功
