
[00:00:00.000 --> 00:00:03.000]  主耶穌我們滿心感謝贊美禰
[00:05:07.800 --> 00:05:09.800]  不吃什麼
[00:05:09.800 --> 00:05:10.800]  哪裡是外在的
[00:05:10.800 --> 00:05:11.800]  哪裡是內在的罪惡呢
[00:05:11.800 --> 00:05:13.800]  分別清楚了之後呢
[00:05:13.800 --> 00:05:14.800]  他去到這個地方
[00:05:14.800 --> 00:05:16.800]  他去到那個地方
[00:05:16.800 --> 00:05:18.800]  他要讓人家知道是什麼呢
[00:05:18.800 --> 00:05:19.800]  基本上
[00:05:19.800 --> 00:05:22.800]  神也是照顧到不是他的選民的
[00:05:22.800 --> 00:05:23.800]  但是呢
[00:05:23.800 --> 00:05:25.800]  耶穌主要的使命呢
[00:05:25.800 --> 00:05:29.800]  他是主要向猶太人傳福音
[00:05:29.800 --> 00:05:30.800]  以後呢
[00:05:30.800 --> 00:05:32.800]  他會拆開他的門徒
[00:05:32.800 --> 00:05:34.800]  特別是一個使徒保羅呢
[00:05:34.800 --> 00:05:36.800]  要向外邦人傳福音
[00:05:36.800 --> 00:05:38.800]  其實使徒保羅之前呢
[00:05:38.800 --> 00:05:42.800]  他已經跟猶太人的一個門徒
[00:05:42.800 --> 00:05:43.800]  告訴他了
[00:05:43.800 --> 00:05:44.800]  是哪一個人呢
[00:05:44.800 --> 00:05:45.800]  大家記得嗎
[00:05:45.800 --> 00:05:46.800]  那個人呢
[00:05:46.800 --> 00:05:48.800]  有一個異象看到了
[00:05:48.800 --> 00:05:49.800]  看到的異象就是
[00:05:49.800 --> 00:05:51.800]  很多的食物掉下來
[00:05:51.800 --> 00:05:52.800]  他說主啊
[00:05:52.800 --> 00:05:54.800]  這些食物我不能吃啊
[00:05:54.800 --> 00:05:55.800]  我是猶太人啊
[00:05:55.800 --> 00:05:57.800]  這些食物是不潔淨的啊
[00:05:57.800 --> 00:05:58.800]  但是
[00:05:58.800 --> 00:05:59.800]  有聲音說什麼呢
[00:05:59.800 --> 00:06:00.800]  有聲音說
[00:06:00.800 --> 00:06:03.800]  凡上帝所吃的都是潔淨的
[00:06:03.800 --> 00:06:06.800]  那個是哪一個門徒啊
[00:06:06.800 --> 00:06:07.800]  對了啊
[00:06:07.800 --> 00:06:08.800]  彼得啊
[00:06:08.800 --> 00:06:10.800]  彼得就在約帕的地方
[00:06:10.800 --> 00:06:12.800]  你今天如果去以色列呢
[00:06:12.800 --> 00:06:13.800]  那個地方還在
[00:06:13.800 --> 00:06:14.800]  那間屋子還在
[00:06:14.800 --> 00:06:16.800]  那個屋子是西門
[00:06:16.800 --> 00:06:17.800]  他是一個削皮匠
[00:06:17.800 --> 00:06:19.800]  那個屋子還在那邊
[00:06:19.800 --> 00:06:20.800]  還在那邊
[00:06:20.800 --> 00:06:21.800]  那麼
[00:06:21.800 --> 00:06:22.800]  所以耶穌他來
[00:06:22.800 --> 00:06:25.800]  他主要的任務是向猶太人傳福音
[00:06:25.800 --> 00:06:27.800]  但是神的心意是
[00:06:27.800 --> 00:06:29.800]  之後要從那邊擴展
[00:06:29.800 --> 00:06:31.800]  彼得已經得到了信息
[00:06:31.800 --> 00:06:32.800]  但是耶穌在這裡呢
[00:06:32.800 --> 00:06:36.800]  他也是有去到外邦人當中
[00:06:36.800 --> 00:06:37.800]  不多
[00:06:37.800 --> 00:06:38.800]  但是有
[00:06:38.800 --> 00:06:39.800]  進了一家
[00:06:39.800 --> 00:06:40.800]  不願意人知道
[00:06:40.800 --> 00:06:41.800]  但是呢
[00:06:41.800 --> 00:06:43.800]  是隱藏不住的
[00:06:43.800 --> 00:06:45.800]  上帝的善行
[00:06:45.800 --> 00:06:48.800]  上帝的善行的帶來的光芒呢
[00:06:48.800 --> 00:06:50.800]  是沒有辦法掩蓋的
[00:06:50.800 --> 00:06:51.800]  他去到哪裡
[00:06:51.800 --> 00:06:52.800]  說的話
[00:06:52.800 --> 00:06:53.800]  做的事
[00:06:53.800 --> 00:06:54.800]  帶來的果效
[00:06:54.800 --> 00:06:55.800]  影響人的生命
[00:06:55.800 --> 00:06:56.800]  是隱藏不住的
[00:06:56.800 --> 00:06:57.800]  比如說
[00:06:57.800 --> 00:06:59.800]  你可能認識一些的朋友
[00:06:59.800 --> 00:07:01.800]  他本來不是基督徒的
[00:07:01.800 --> 00:07:02.800]  他呢
[00:07:02.800 --> 00:07:04.800]  做了基督徒也不跟你講
[00:07:04.800 --> 00:07:05.800]  但是呢
[00:07:05.800 --> 00:07:06.800]  你就覺得
[00:07:06.800 --> 00:07:09.800]  你怎麼跟以前不一樣了
[00:07:09.800 --> 00:07:10.800]  慢慢慢慢的
[00:07:10.800 --> 00:07:11.800]  你看下他生命改變了
[00:07:11.800 --> 00:07:13.800]  講話也斯文了
[00:07:13.800 --> 00:07:14.800]  你就覺得很奇怪
[00:07:14.800 --> 00:07:15.800]  也不批評人了
[00:07:15.800 --> 00:07:16.800]  你就問他
[00:07:16.800 --> 00:07:18.800]  你怎麼了
[00:07:18.800 --> 00:07:20.800]  他說我去了教會了
[00:07:20.800 --> 00:07:21.800]  隱藏不住的
[00:07:21.800 --> 00:07:23.800]  耶穌在他生命中工作呢
[00:07:23.800 --> 00:07:24.800]  是隱藏不住的
[00:07:24.800 --> 00:07:27.800]  對於一個真正跟隨主的基督徒來說
[00:07:27.800 --> 00:07:29.800]  當然也有一些基督徒
[00:07:29.800 --> 00:07:30.800]  沒有用心的跟隨主啊
[00:07:30.800 --> 00:07:31.800]  所以呢
[00:07:31.800 --> 00:07:32.800]  他信了主之後
[00:07:32.800 --> 00:07:34.800]  好像也沒有改變
[00:07:34.800 --> 00:07:36.800]  我們千萬不要這樣子
[00:07:36.800 --> 00:07:38.800]  所以我們再看
[00:07:38.800 --> 00:07:40.800]  昨晚經文也給我們看到
[00:07:40.800 --> 00:07:42.800]  那個事件就是剛才說的
[00:07:42.800 --> 00:07:44.800]  就是有一個希臘人
[00:07:44.800 --> 00:07:46.800]  一個希臘婦女
[00:07:46.800 --> 00:07:48.800]  她的一個小女兒
[00:07:48.800 --> 00:07:51.800]  被污鬼附身
[00:07:51.800 --> 00:07:54.800]  這是一件很嚴重的事情
[00:07:54.800 --> 00:07:55.800]  那麼
[00:07:55.800 --> 00:07:57.800]  基本上呢
[00:07:57.800 --> 00:07:58.800]  如果是你呢
[00:07:58.800 --> 00:07:59.800]  你肯定會很著急啊
[00:07:59.800 --> 00:08:02.800]  自己的家人被鬼附身啊
[00:08:02.800 --> 00:08:06.800]  我知道在21世紀的這個年代啊
[00:08:06.800 --> 00:08:08.800]  有些人就在想
[00:08:08.800 --> 00:08:10.800]  這個世界有鬼嗎
[00:08:10.800 --> 00:08:11.800]  到底有鬼嗎
[00:08:11.800 --> 00:08:13.800]  甚至有些基督徒都在懷疑這個問題啊
[00:08:13.800 --> 00:08:17.800]  基督徒該不該相信鬼呢
[00:08:17.800 --> 00:08:18.800]  答案是什麼呢
[00:08:18.800 --> 00:08:20.800]  相信啊
[00:08:20.800 --> 00:08:21.800]  因為什麼呢
[00:08:21.800 --> 00:08:24.800]  如果你是一個相信聖經的基督徒
[00:08:24.800 --> 00:08:26.800]  聖經裡面有講神
[00:08:26.800 --> 00:08:28.800]  聖經裡面也有講鬼
[00:08:28.800 --> 00:08:31.800]  你當然相信這個世界有鬼
[00:08:31.800 --> 00:08:33.800]  基督耶穌也曾經感鬼
[00:08:33.800 --> 00:08:35.800]  他也相信有鬼
[00:08:35.800 --> 00:08:36.800]  而且呢
[00:08:36.800 --> 00:08:40.800]  我們也能夠很簡單的在我們當中呢
[00:08:40.800 --> 00:08:41.800]  聽過有一些人
[00:08:41.800 --> 00:08:43.800]  有經歷過鬼異的事件
[00:08:43.800 --> 00:08:44.800]  這些事件
[00:08:44.800 --> 00:08:46.800]  所以不管是聖經
[00:08:46.800 --> 00:08:48.800]  不管是我們的信仰
[00:08:48.800 --> 00:08:50.800]  不管是經歷呢
[00:08:50.800 --> 00:08:51.800]  我們都知道呢
[00:08:51.800 --> 00:08:53.800]  這個世界上有鬼不稀奇的啊
[00:08:53.800 --> 00:08:55.800]  因為這個世界上有靈界
[00:08:55.800 --> 00:08:57.800]  所以基督徒呢
[00:08:57.800 --> 00:09:00.800]  對一些的神跡奇事的發生
[00:09:00.800 --> 00:09:02.800]  一點都不覺得稀奇的
[00:09:02.800 --> 00:09:03.800]  因為呢
[00:09:03.800 --> 00:09:04.800]  有靈界
[00:09:04.800 --> 00:09:06.800]  靈界既然存在
[00:09:06.800 --> 00:09:09.800]  一些理性跟科學解釋不來的
[00:09:09.800 --> 00:09:10.800]  一些的現象
[00:09:10.800 --> 00:09:12.800]  一點都不稀奇
[00:09:12.800 --> 00:09:14.800]  對一個有信仰的人來說
[00:09:14.800 --> 00:09:15.800]  那麼
[00:09:15.800 --> 00:09:18.800]  這個婦人就去求耶穌呢
[00:09:18.800 --> 00:09:22.800]  來救他的女兒
[00:09:22.800 --> 00:09:23.800]  那麼
[00:09:23.800 --> 00:09:25.800]  這裡就精彩了
[00:09:25.800 --> 00:09:27.800]  耶穌呢
[00:09:27.800 --> 00:09:33.800]  我們印象中非常慈悲憐憫慈愛的耶穌呢
[00:09:33.800 --> 00:09:38.800]  我們以為他會馬上快快的來救這個婦女的女兒
[00:09:38.800 --> 00:09:40.800]  但是他沒有這樣做
[00:09:40.800 --> 00:09:41.800]  他沒有這樣做
[00:09:41.800 --> 00:09:44.800]  他也不是停在沒有這樣做
[00:09:44.800 --> 00:09:45.800]  說我不行啊
[00:09:45.800 --> 00:09:47.800]  我要去別的地方
[00:09:47.800 --> 00:09:48.800]  他說什麼呢
[00:09:48.800 --> 00:09:49.800]  他說
[00:09:49.800 --> 00:09:52.800]  讓兒女們先吃飽
[00:09:52.800 --> 00:09:59.800]  不好拿兒女的餅丟給狗吃
[00:09:59.800 --> 00:10:01.800]  這句話是什麼意思呢
[00:10:01.800 --> 00:10:05.800]  一個希臘人的婦女來找他
[00:10:05.800 --> 00:10:08.800]  我的女兒被鬼俘了
[00:10:08.800 --> 00:10:09.800]  你快來救她
[00:10:09.800 --> 00:10:11.800]  竟然說
[00:10:11.800 --> 00:10:13.800]  不要把兒女的
[00:10:13.800 --> 00:10:14.800]  先讓兒女們先吃飽
[00:10:14.800 --> 00:10:17.800]  不要把兒女的餅丟給狗吃
[00:10:17.800 --> 00:10:18.800]  大家要知道
[00:10:18.800 --> 00:10:20.800]  在當時的文化呢
[00:10:20.800 --> 00:10:24.800]  狗對猶太人來說是不潔淨的
[00:10:24.800 --> 00:10:26.800]  狗呢
[00:10:26.800 --> 00:10:31.800]  在當時候是用來比喻不潔淨的人
[00:10:31.800 --> 00:10:33.800]  外邦人
[00:10:33.800 --> 00:10:35.800]  所以對選民來說
[00:10:35.800 --> 00:10:38.800]  就是猶太人是神的選民
[00:10:38.800 --> 00:10:39.800]  外邦人呢
[00:10:39.800 --> 00:10:42.800]  他們覺得這些人不潔淨啊
[00:10:42.800 --> 00:10:43.800]  不道德啊
[00:10:43.800 --> 00:10:47.800]  他們用狗來貶低這些外邦人
[00:10:47.800 --> 00:10:49.800]  耶穌竟然說這句話
[00:10:49.800 --> 00:10:51.800]  等一下我們要理解一下
[00:10:51.800 --> 00:10:53.800]  到底是怎麼一回事
[00:10:53.800 --> 00:10:55.800]  那麼
[00:10:55.800 --> 00:10:57.800]  令我們更稀奇的
[00:10:57.800 --> 00:10:58.800]  這個婦女呢
[00:10:58.800 --> 00:11:00.800]  她沒有退卻
[00:11:00.800 --> 00:11:01.800]  她竟然求耶穌
[00:11:01.800 --> 00:11:04.800]  你就可憐可憐我們
[00:11:04.800 --> 00:11:05.800]  醫治我們
[00:11:05.800 --> 00:11:06.800]  那麼
[00:11:06.800 --> 00:11:07.800]  耶穌呢
[00:11:07.800 --> 00:11:10.800]  他等了這個婦女回應之後呢
[00:11:10.800 --> 00:11:12.800]  他在二十九節呢
[00:11:12.800 --> 00:11:13.800]  他說
[00:11:13.800 --> 00:11:15.800]  因這句話
[00:11:15.800 --> 00:11:16.800]  你回去吧
[00:11:16.800 --> 00:11:19.800]  鬼已經離開你的女兒了
[00:11:19.800 --> 00:11:22.800]  鬼已經離開你的女兒了
[00:11:22.800 --> 00:11:25.800]  耶穌是馬上就改變了主意
[00:11:25.800 --> 00:11:27.800]  就幫他的女兒
[00:11:27.800 --> 00:11:28.800]  女兒呢
[00:11:28.800 --> 00:11:31.800]  就得益治了
[00:11:31.800 --> 00:11:32.800]  我們到底呢
[00:11:32.800 --> 00:11:36.800]  可以從這個由這個希臘婦人的身上呢
[00:11:36.800 --> 00:11:39.800]  學到什麼功課呢
[00:11:39.800 --> 00:11:40.800]  學到一個很重要的功課
[00:11:40.800 --> 00:11:41.800]  在這裡呢
[00:11:41.800 --> 00:11:42.800]  我們可以學到
[00:11:42.800 --> 00:11:45.800]  什麼叫做真正的信心
[00:11:45.800 --> 00:11:47.800]  弟兄姐妹
[00:11:47.800 --> 00:11:51.800]  我們不要因為信主久了
[00:11:51.800 --> 00:11:52.800]  聽信心
[00:11:52.800 --> 00:11:54.800]  愛
[00:11:54.800 --> 00:11:55.800]  盼望
[00:11:55.800 --> 00:11:58.800]  這些字眼聽慣了就麻木了
[00:11:58.800 --> 00:12:01.800]  你知不知道你的生命中的
[00:12:01.800 --> 00:12:02.800]  開心不開心
[00:12:02.800 --> 00:12:03.800]  喜樂不喜樂
[00:12:03.800 --> 00:12:04.800]  幸不幸福
[00:12:04.800 --> 00:12:08.800]  很多時候是跟那些最基本的
[00:12:08.800 --> 00:12:09.800]  最有關係
[00:12:09.800 --> 00:12:12.800]  你到底瞭解多透徹
[00:12:12.800 --> 00:12:16.800]  你到底明白聖經講的信心是什麼嗎
[00:12:16.800 --> 00:12:18.800]  我們今天有機會呢
[00:12:18.800 --> 00:12:20.800]  看看這一句話
[00:12:20.800 --> 00:12:23.800]  耶穌講應你這句話我就改變主意
[00:12:23.800 --> 00:12:27.800]  到底這婦人的信心有什麼值得我們學習的
[00:12:27.800 --> 00:12:30.800]  我們一起來學習這關於信心的功課
[00:12:30.800 --> 00:12:33.800]  在今天這個崇拜
[00:12:33.800 --> 00:12:34.800]  第一呢
[00:12:34.800 --> 00:12:36.800]  信心呢
[00:12:36.800 --> 00:12:39.800]  是將自己愛的人的需要
[00:12:39.800 --> 00:12:41.800]  帶到神那裡去
[00:12:41.800 --> 00:12:43.800]  這裡有三張圖片
[00:12:43.800 --> 00:12:46.800]  在你們的左邊那張呢
[00:12:46.800 --> 00:12:49.800]  是奧古斯丁跟他的媽媽
[00:12:49.800 --> 00:12:51.800]  莫妮卡
[00:12:51.800 --> 00:12:56.800]  奧古斯丁是很偉大的一個神學家
[00:12:56.800 --> 00:12:58.800]  一個主教
[00:12:58.800 --> 00:12:59.800]  他呢
[00:12:59.800 --> 00:13:02.800]  在當時候基督教的教育還不清楚的時候
[00:13:02.800 --> 00:13:03.800]  他能夠呢
[00:13:03.800 --> 00:13:06.800]  真的是瞭解上帝很多很多道理
[00:13:06.800 --> 00:13:07.800]  寫下來的東西呢
[00:13:07.800 --> 00:13:10.800]  影響了我們今天的理解
[00:13:10.800 --> 00:13:11.800]  包括呢
[00:13:11.800 --> 00:13:13.800]  三位一體的上帝
[00:13:13.800 --> 00:13:15.800]  一個偉大的神學家
[00:13:15.800 --> 00:13:18.800]  但是在他年輕的時候呢
[00:13:18.800 --> 00:13:20.800]  對這個信仰是非常的迷茫
[00:13:20.800 --> 00:13:21.800]  而且怎麼樣呢
[00:13:21.800 --> 00:13:25.800]  放縱私慾
[00:13:25.800 --> 00:13:28.800]  生活非常的糜爛
[00:13:28.800 --> 00:13:31.800]  像一個浪子一樣
[00:13:31.800 --> 00:13:32.800]  他的母親呢
[00:13:32.800 --> 00:13:33.800]  非常的痛心
[00:13:33.800 --> 00:13:35.800]  但是他的母親呢
[00:13:35.800 --> 00:13:37.800]  沒有放棄
[00:13:37.800 --> 00:13:39.800]  他的母親做什麼呢
[00:13:39.800 --> 00:13:43.800]  把他的需要帶到神那裡去
[00:13:43.800 --> 00:13:46.800]  常常為他禱告
[00:13:46.800 --> 00:13:48.800]  使他的生命改變
[00:13:48.800 --> 00:13:49.800]  真的是回改
[00:13:49.800 --> 00:13:51.800]  徹底的回改改變
[00:13:51.800 --> 00:13:52.800]  後來成為了大主教
[00:13:52.800 --> 00:13:55.800]  後來成為了一個偉大的神學家
[00:13:55.800 --> 00:13:58.800]  深深的影響整個教會
[00:13:58.800 --> 00:14:01.800]  在你們的右手邊這位
[00:14:01.800 --> 00:14:02.800]  大家認識了
[00:14:02.800 --> 00:14:04.800]  真經發牧師
[00:14:04.800 --> 00:14:06.800]  真經發牧師大家都很熟悉他
[00:14:06.800 --> 00:14:08.800]  因為我們常常參加他的
[00:14:08.800 --> 00:14:13.800]  他開辦的IDMC瑞義門訓
[00:14:13.800 --> 00:14:15.800]  遍布全球
[00:14:15.800 --> 00:14:17.800]  很多國家都邀請他
[00:14:17.800 --> 00:14:21.800]  我記得我們當年要準備籌劃
[00:14:21.800 --> 00:14:23.800]  邀請他來香港的時候
[00:14:23.800 --> 00:14:25.800]  就毅然的發現
[00:14:25.800 --> 00:14:31.800]  原來要預約大概三年的時間
[00:14:31.800 --> 00:14:33.800]  後來他對香港有負擔了
[00:14:33.800 --> 00:14:36.800]  就比較容易請到他了
[00:14:36.800 --> 00:14:41.800]  基本上他在14歲左右的時候
[00:14:41.800 --> 00:14:43.800]  也離開教會
[00:14:43.800 --> 00:14:45.800]  離開神
[00:14:45.800 --> 00:14:49.800]  自己要做自己的事情
[00:14:49.800 --> 00:14:53.800]  但是在他自己寫下來的那本書裡面的見證
[00:14:53.800 --> 00:15:01.800]  我們知道他的祖父每天為他禱告
[00:15:01.800 --> 00:15:05.800]  說主啊求你使用我的孫子
[00:15:05.800 --> 00:15:07.800]  每天都這樣的禱告
[00:15:07.800 --> 00:15:10.800]  求你使用我的孫子
[00:15:10.800 --> 00:15:12.800]  他的祖父看到自己所心愛的孫子
[00:15:12.800 --> 00:15:14.800]  這樣的離開教會
[00:15:14.800 --> 00:15:17.800]  一定是心痛得不得了
