
[00:00:00.000 --> 00:00:02.000]  昨晚真的是非常開心啊
[00:02:09.000 --> 00:02:11.000]  不過她住得很遠啊
[00:02:11.000 --> 00:02:12.000]  在外邦的地方
[00:02:12.000 --> 00:02:14.000]  這個推羅西頓的地方
[00:02:14.000 --> 00:02:17.000]  今天的敘利亞那一帶的地方
[00:02:17.000 --> 00:02:18.000]  所以不是在以色列
[00:02:18.000 --> 00:02:19.000]  而且猶太人呢
[00:02:19.000 --> 00:02:21.000]  跟外邦人沒有來往的啊
[00:02:21.000 --> 00:02:23.000]  所以她聽過耶穌
[00:02:23.000 --> 00:02:25.000]  所以耶穌的名聲傳到那麼遠
[00:02:25.000 --> 00:02:26.000]  她聽過
[00:02:26.000 --> 00:02:29.000]  可是耶穌來到她家裡的時候呢
[00:02:29.000 --> 00:02:31.000]  她要求耶穌就是那個時候了
[00:02:31.000 --> 00:02:34.000]  有些時候我們聽過耶穌很多事情
[00:02:34.000 --> 00:02:36.000]  但是我們沒有行動啊
[00:02:36.000 --> 00:02:39.000]  所以耶穌對你生命都沒有什麼幫助
[00:02:39.000 --> 00:02:40.000]  第三是什麼呢
[00:02:40.000 --> 00:02:44.000]  信心是願意享福在神的主權之下
[00:02:44.000 --> 00:02:45.000]  上帝自己的主權
[00:02:45.000 --> 00:02:46.000]  祂說主啊
[00:02:46.000 --> 00:02:48.000]  祂稱耶穌為主
[00:02:48.000 --> 00:02:49.000]  第四是什麼呢
[00:02:49.000 --> 00:02:51.000]  信心是相信
[00:02:51.000 --> 00:02:54.000]  神一定是對的
[00:02:54.000 --> 00:02:55.000]  祂說主啊
[00:02:55.000 --> 00:02:56.000]  不錯
[00:02:56.000 --> 00:02:58.000]  耶穌用了一個很尖銳的問題啊
[00:02:58.000 --> 00:02:59.000]  拋給她
[00:02:59.000 --> 00:03:00.000]  跟她說什麼呢
[00:03:00.000 --> 00:03:03.000]  一句話是當時候覺得聽起來還有冒犯的
[00:03:03.000 --> 00:03:04.000]  但是呢
[00:03:04.000 --> 00:03:05.000]  這婦女呢
[00:03:05.000 --> 00:03:06.000]  她知道誰是主
[00:03:06.000 --> 00:03:08.000]  她相信祂永遠是對的
[00:03:08.000 --> 00:03:09.000]  她說不錯啊
[00:03:09.000 --> 00:03:12.000]  我們有沒有對上帝有這樣的信心呢
[00:03:12.000 --> 00:03:14.000]  既然我們要稱祂為上帝
[00:03:14.000 --> 00:03:16.000]  我們是不是真的相信
[00:03:16.000 --> 00:03:17.000]  祂是永遠是對的呢
[00:03:17.000 --> 00:03:19.000]  還是很多時候我們就懷疑
[00:03:19.000 --> 00:03:21.000]  祂的做法啊
[00:03:21.000 --> 00:03:22.000]  第五呢
[00:03:22.000 --> 00:03:24.000]  信心是願意在神面前
[00:03:24.000 --> 00:03:25.000]  承認自己的不配啊
[00:03:25.000 --> 00:03:27.000]  就好像那婦女一樣呢
[00:03:27.000 --> 00:03:29.000]  她說真的是不配啊
[00:03:29.000 --> 00:03:36.000]  我們就算是狗兒們都吃主人們掉下來的碎渣啊
[00:03:36.000 --> 00:03:37.000]  她是那麼的卑微
[00:03:37.000 --> 00:03:39.000]  那個故事提醒我們
[00:03:39.000 --> 00:03:42.000]  人跟神之間到底是什麼位置
[00:03:42.000 --> 00:03:44.000]  有些時候我們人慢慢地
[00:03:44.000 --> 00:03:46.000]  把自己提升到一個位置呢
[00:03:46.000 --> 00:03:48.000]  我們還覺得我們跟神是同等的啊
[00:03:48.000 --> 00:03:50.000]  我們要跟神談條件啊
[00:03:50.000 --> 00:03:52.000]  第六是什麼呢
[00:03:52.000 --> 00:03:55.000]  信心是不管遇到多大的攔阻呢
[00:03:55.000 --> 00:03:57.000]  都依靠神的憐憫啊
[00:03:57.000 --> 00:03:59.000]  那婦女她真的是知道
[00:03:59.000 --> 00:04:02.000]  耶穌是一個充滿憐憫的主
[00:04:02.000 --> 00:04:04.000]  所以她不管遇到多大的攔阻
[00:04:04.000 --> 00:04:05.000]  包括什麼呢
[00:04:05.000 --> 00:04:07.000]  包括開始的時候
[00:04:07.000 --> 00:04:10.000]  是主耶穌好像不願意去幫祂的女兒一樣啊
[00:04:10.000 --> 00:04:13.000]  說了一句話好像是不願意幫祂的女兒一樣
[00:04:13.000 --> 00:04:14.000]  但是呢
[00:04:14.000 --> 00:04:16.000]  就算是如此呢
[00:04:16.000 --> 00:04:18.000]  那婦女呢
[00:04:18.000 --> 00:04:20.000]  她是相信主的憐憫
[00:04:20.000 --> 00:04:22.000]  所以她是繼續地哀求
[00:04:22.000 --> 00:04:25.000]  這是我們上次看的功課
[00:04:25.000 --> 00:04:26.000]  今天呢
[00:04:26.000 --> 00:04:27.000]  我們要來到
[00:04:27.000 --> 00:04:29.000]  馬可福音的講道系列23講啊
[00:04:29.000 --> 00:04:33.000]  那麼我們感謝主留下了聖經在福音書
[00:04:33.000 --> 00:04:36.000]  讓我們今天還能夠去看到
[00:04:36.000 --> 00:04:38.000]  瞭解耶穌這個人
[00:04:38.000 --> 00:04:40.000]  曾經在世上說過什麼
[00:04:40.000 --> 00:04:41.000]  講過什麼
[00:04:41.000 --> 00:04:42.000]  他是一個歷史人物
[00:04:42.000 --> 00:04:43.000]  不管是基督徒
[00:04:43.000 --> 00:04:45.000]  還是不是基督徒的歷史學家
[00:04:45.000 --> 00:04:47.000]  都對他有記載
[00:04:47.000 --> 00:04:49.000]  今天我們要看的主題是
[00:04:49.000 --> 00:04:50.000]  耶穌呢
[00:04:50.000 --> 00:04:53.000]  他醫治蛇結的人
[00:04:53.000 --> 00:04:55.000]  就是一個聾啞的人
[00:04:55.000 --> 00:04:56.000]  那麼他呢
[00:04:56.000 --> 00:05:00.000]  出自於馬可福音第七章31到37節
[00:05:00.000 --> 00:05:03.000]  讓我們一起同心禱告
[00:05:03.000 --> 00:05:04.000]  親愛的天父上帝
[00:05:04.000 --> 00:05:06.000]  我們感謝贊美你
[00:05:06.000 --> 00:05:09.000]  昨天你讓我們經歷了普天同慶
[00:05:09.000 --> 00:05:10.000]  主啊
[00:05:10.000 --> 00:05:11.000]  我們真的是知道
[00:05:11.000 --> 00:05:15.000]  你是一個很不簡單的一個人物
[00:05:15.000 --> 00:05:16.000]  主啊
[00:05:16.000 --> 00:05:17.000]  我們祈求你讓我們真的是
[00:05:17.000 --> 00:05:18.000]  透過真理
[00:05:18.000 --> 00:05:20.000]  透過歷史的文獻
[00:05:20.000 --> 00:05:23.000]  透過你記載在聖經裡面的言行舉止
[00:05:23.000 --> 00:05:25.000]  讓我們更認識你到底是誰
[00:05:25.000 --> 00:05:27.000]  過去我們在我們的文化
[00:05:27.000 --> 00:05:29.000]  在我們的歷史背景裡面
[00:05:29.000 --> 00:05:32.000]  我們沒有機會深入地瞭解你
[00:05:32.000 --> 00:05:34.000]  今天我們能夠這樣的來瞭解你
[00:05:34.000 --> 00:05:35.000]  我們感恩
[00:05:35.000 --> 00:05:36.000]  求你與我們同在
[00:05:36.000 --> 00:05:38.000]  當我們打開你的話語的時候
[00:05:38.000 --> 00:05:40.000]  求上帝你打開我們的心
[00:05:40.000 --> 00:05:42.000]  以致我們能夠明白你的真道
[00:05:42.000 --> 00:05:44.000]  禱告奉主耶穌的名祈求
[00:05:44.000 --> 00:05:45.000]  Amen
[00:05:45.000 --> 00:05:46.000]  Amen
[00:05:46.000 --> 00:05:48.000]  這段經文我們可以簡單地
[00:05:48.000 --> 00:05:50.000]  把它分成三個部分
[00:05:50.000 --> 00:05:52.000]  剛才謝謝主席已經幫我們讀過了
[00:05:52.000 --> 00:05:53.000]  那麼三個部分
[00:05:53.000 --> 00:05:54.000]  第一個部分
[00:05:54.000 --> 00:05:59.000]  就是說耶穌他離開了外邦的地方
[00:05:59.000 --> 00:06:01.000]  記不記得上文是講到
[00:06:01.000 --> 00:06:06.000]  他在那邊幫一個希臘的婦人的女兒趕軌
[00:06:06.000 --> 00:06:08.000]  他在一個很遠的地方
[00:06:08.000 --> 00:06:10.000]  他現在是經過了西頓
[00:06:10.000 --> 00:06:15.000]  就回到了加利利海
[00:06:15.000 --> 00:06:17.000]  有一個人就突然間帶了一個人
[00:06:17.000 --> 00:06:19.000]  他是怎麼樣呢?
[00:06:19.000 --> 00:06:20.000]  他是聾啞的
[00:06:20.000 --> 00:06:24.000]  他是耳聾舌結的人來見耶穌
[00:06:24.000 --> 00:06:27.000]  然後就求耶穌求你按手在他身上
[00:06:27.000 --> 00:06:30.000]  意思就是說求你幫他 益治他
[00:06:30.000 --> 00:06:31.000]  這是第一部分
[00:06:31.000 --> 00:06:32.000]  第二部分是什麼呢?
[00:06:32.000 --> 00:06:34.000]  第二部分讓我們有點稀奇
[00:06:34.000 --> 00:06:36.000]  就是耶穌他不是按手幫他
[00:06:36.000 --> 00:06:38.000]  他是怎麼樣呢?
[00:06:38.000 --> 00:06:41.000]  他把這個人的帶離開眾人 去到一邊
[00:06:41.000 --> 00:06:43.000]  然後用了一個方法
[00:06:43.000 --> 00:06:46.000]  是我們沒想到耶穌會這麼做的
[00:06:46.000 --> 00:06:48.000]  就是用指頭探他的耳朵
[00:06:48.000 --> 00:06:51.000]  吐口水抹他的舌頭
[00:06:51.000 --> 00:06:53.000]  然後就禱告
[00:06:53.000 --> 00:06:55.000]  然後他就被益治了
[00:06:55.000 --> 00:06:56.000]  這是第二段
[00:06:56.000 --> 00:06:58.000]  第三段是講到
[00:06:58.000 --> 00:07:00.000]  耶穌做完這件事情之後
[00:07:00.000 --> 00:07:03.000]  就告訴那些帶他來的那些人
[00:07:03.000 --> 00:07:04.000]  還有旁邊的一些人
[00:07:04.000 --> 00:07:06.000]  不要告訴任何人這件事情
[00:07:06.000 --> 00:07:08.000]  可是他越這樣講
[00:07:08.000 --> 00:07:10.000]  那些人就越告訴別人
[00:07:10.000 --> 00:07:13.000]  這個人這個人他被益治了
[00:07:13.000 --> 00:07:16.000]  這裡是一段這樣的一個記載
[00:07:16.000 --> 00:07:18.000]  我們看看今天我們可以
[00:07:18.000 --> 00:07:21.000]  從這段經文學習到什麼功課
[00:07:21.000 --> 00:07:24.000]  讓我們現在先比較細的來看這段新聞
[00:07:24.000 --> 00:07:26.000]  在這裡呢
[00:07:26.000 --> 00:07:28.000]  不知道你們有些人看得到嗎?
[00:07:28.000 --> 00:07:29.000]  我應該站哪裡?
[00:07:29.000 --> 00:07:31.000]  我都不知道
[00:07:31.000 --> 00:07:32.000]  就站這裡了
[00:07:32.000 --> 00:07:34.000]  不要緊
[00:07:34.000 --> 00:07:36.000]  耶穌他去的地方
[00:07:36.000 --> 00:07:40.000]  基本上就是推羅西頓
[00:07:40.000 --> 00:07:41.000]  在這裡
[00:07:41.000 --> 00:07:43.000]  斐尼基文化就是從這邊發生的
[00:07:43.000 --> 00:07:45.000]  這整個地方是以色列
[00:07:45.000 --> 00:07:51.000]  我們熟悉的加柏農在這邊
[00:07:51.000 --> 00:07:52.000]  這是加利利亞
[00:07:52.000 --> 00:07:54.000]  耶路撒冷在下面
[00:07:54.000 --> 00:07:56.000]  伯利恆還要下去
[00:07:56.000 --> 00:08:01.000]  在這裡耶穌就去到那邊
[00:08:01.000 --> 00:08:04.000]  迦南的婦人為女求主
[00:08:04.000 --> 00:08:06.000]  然後西頓他再繞過這邊
[00:08:06.000 --> 00:08:09.000]  走回去加利利亞海這邊
[00:08:09.000 --> 00:08:14.000]  跟大家仔細講一下地理位置
[00:08:14.000 --> 00:08:16.000]  我們再看到底發生什麼事
[00:08:16.000 --> 00:08:19.000]  我們知道有人就帶了
[00:08:19.000 --> 00:08:22.000]  耳聾舌結的人來見耶穌
[00:08:22.000 --> 00:08:25.000]  這是這段經文的主角
[00:08:25.000 --> 00:08:27.000]  當然除了耶穌以外
[00:08:27.000 --> 00:08:28.000]  這段經文的主角
[00:08:28.000 --> 00:08:31.000]  就是耶穌要醫治的這個人
[00:08:31.000 --> 00:08:34.000]  我不知道你有沒有認識
[00:08:34.000 --> 00:08:36.000]  耳聾舌結的人
[00:08:36.000 --> 00:08:39.000]  我不知道如果你可以想象
[00:08:39.000 --> 00:08:42.000]  自己不能夠聽到東西
[00:08:42.000 --> 00:08:44.000]  不能夠說話
[00:08:44.000 --> 00:08:46.000]  是一個怎樣的情景
[00:08:46.000 --> 00:08:49.000]  我曾經跟弟兄姐妹分享過
[00:08:49.000 --> 00:08:53.000]  我在教會就曾經在男洗手間
[00:08:53.000 --> 00:08:56.000]  然後看到一個很辛勤工作的
[00:08:56.000 --> 00:08:58.000]  男清潔工
[00:08:58.000 --> 00:09:00.000]  有時候進去就跟他說
[00:09:00.000 --> 00:09:02.000]  走散
[00:09:02.000 --> 00:09:04.000]  然後他不踩我
[00:09:04.000 --> 00:09:08.000]  過了一次兩次我開始懷疑了
[00:09:08.000 --> 00:09:11.000]  他是不是聽不見
[00:09:11.000 --> 00:09:14.000]  有一次我就走到他面前
[00:09:14.000 --> 00:09:16.000]  他就跟我揮手
[00:09:16.000 --> 00:09:19.000]  然後我就立刻就證實了
[00:09:19.000 --> 00:09:21.000]  他真的是耳聾舌結的
[00:09:21.000 --> 00:09:23.000]  他聽不見的
[00:09:23.000 --> 00:09:26.000]  所以從那時開始
[00:09:26.000 --> 00:09:28.000]  這個不大好意思說
[00:09:28.000 --> 00:09:32.000]  男洗手間就變成我們相遇的地方
[00:09:32.000 --> 00:09:34.000]  變成我們玩耍的地方了
[00:09:34.000 --> 00:09:35.000]  我去到那邊
[00:09:35.000 --> 00:09:37.000]  我就有時候拍拍他的左邊
[00:09:37.000 --> 00:09:39.000]  他就看左邊我在右邊
[00:09:39.000 --> 00:09:40.000]  然後就跟他打招呼
[00:09:40.000 --> 00:09:42.000]  然後就問他吃飯了沒有
[00:09:42.000 --> 00:09:45.000]  慢慢我們有了一些手術
[00:09:45.000 --> 00:09:48.000]  他有時候會跟我這樣子
[00:09:48.000 --> 00:09:49.000]  後來我就發現
[00:09:49.000 --> 00:09:52.000]  原來他不只是在教會工作
[00:09:52.000 --> 00:09:55.000]  他是在整個遠東金融中心
[00:09:55.000 --> 00:10:00.000]  都有在罵一些走廊上的扶手等等
[00:10:00.000 --> 00:10:03.000]  所以有時候走過就看見他
[00:10:03.000 --> 00:10:08.000]  然後有一次我還會拿機關槍來射他
[00:10:08.000 --> 00:10:12.000]  他會扮得好像中槍了這樣子
[00:10:12.000 --> 00:10:13.000]  我想你們知道
[00:10:13.000 --> 00:10:15.000]  我這目的就是想要讓他
[00:10:15.000 --> 00:10:19.000]  真的是在沒有人跟他溝通的世界
[00:10:19.000 --> 00:10:23.000]  跟他產生一點的互動
[00:10:23.000 --> 00:10:25.000]  但是很慚愧
[00:10:25.000 --> 00:10:29.000]  到今天我覺得我還做得不夠
[00:10:29.000 --> 00:10:33.000]  我還沒有想辦法跟他說耶穌是誰
[00:10:33.000 --> 00:10:36.000]  我不知道他知不知道
[00:10:36.000 --> 00:10:37.000]  我覺得很慚愧
[00:10:37.000 --> 00:10:40.000]  我還沒有告訴他耶穌是誰
[00:10:40.000 --> 00:10:42.000]  我要去反省
[00:10:42.000 --> 00:10:47.000]  我要去想我擔心的是什麼
[00:10:47.000 --> 00:10:50.000]  是怕不能夠完整地溝通到完嗎
[00:10:50.000 --> 00:10:51.000]  還是怎樣
[00:10:51.000 --> 00:10:54.000]  但肯定一定有辦法的
[00:10:54.000 --> 00:10:56.000]  我求神憐憫我
[00:10:56.000 --> 00:10:58.000]  讓我更有愛心
[00:10:58.000 --> 00:11:03.000]  更願意去跟他分享神的愛
[00:11:03.000 --> 00:11:05.000]  因為有時候我靜下來
[00:11:05.000 --> 00:11:07.000]  在家裡想起他的時候
[00:11:07.000 --> 00:11:11.000]  我就想他的世界是怎樣的世界
[00:11:11.000 --> 00:11:13.000]  是一個沒有聲音的世界
[00:11:13.000 --> 00:11:15.000]  是一個有話要說
[00:11:15.000 --> 00:11:19.000]  不能夠像我們一開口就說話
[00:11:19.000 --> 00:11:21.000]  就表達我們想要的不想要的
[00:11:21.000 --> 00:11:25.000]  喜歡的不喜歡的
[00:11:25.000 --> 00:11:28.000]  他的世界是這樣的一個世界
[00:11:28.000 --> 00:11:29.000]  求神憐憫
[00:11:29.000 --> 00:11:31.000]  求神與他同在
[00:11:31.000 --> 00:11:32.000]  祝福他
[00:11:32.000 --> 00:11:34.000]  還有像他這樣的一些人士
[00:11:34.000 --> 00:11:39.000]  能夠認識經歷神的愛
[00:11:39.000 --> 00:11:41.000]  這裡還講到一件事情
[00:11:41.000 --> 00:11:43.000]  就是有人
[00:11:43.000 --> 00:11:46.000]  我查看原文
[00:11:46.000 --> 00:11:48.000]  有人不是一個人
[00:11:48.000 --> 00:11:51.000]  我們讀中文就很容易以為是一個人
[00:11:51.000 --> 00:11:53.000]  帶了耶穌去見他
[00:11:53.000 --> 00:11:57.000]  但是有人原來在原文是復述的
[00:11:57.000 --> 00:11:58.000]  Puro
[00:11:58.000 --> 00:11:59.000]  是有一些人
[00:11:59.000 --> 00:12:02.000]  我相信是跟他很好的一些的哥們
[00:12:02.000 --> 00:12:04.000]  或者是親友
[00:12:04.000 --> 00:12:05.000]  聖經沒有講
[00:12:05.000 --> 00:12:06.000]  聖經就說
[00:12:06.000 --> 00:12:11.000]  有一些人帶著他們去見耶穌
[00:12:11.000 --> 00:12:14.000]  這個我們在上個星期也講過了
[00:12:14.000 --> 00:12:15.000]  愛
[00:12:15.000 --> 00:12:16.000]  信心
[00:12:16.000 --> 00:12:20.000]  就是把你所愛的人帶到主面前
[00:12:20.000 --> 00:12:21.000]  我們基督徒我們知道
[00:12:21.000 --> 00:12:22.000]  借著禱告
[00:12:22.000 --> 00:12:24.000]  所以如果你的生命中
[00:12:24.000 --> 00:12:25.000]  有人常常說
[00:12:25.000 --> 00:12:27.000]  你聽過有人跟你說
[00:12:27.000 --> 00:12:28.000]  我為你禱告
[00:12:28.000 --> 00:12:30.000]  你要感激
[00:12:30.000 --> 00:12:34.000]  因為他就是用我們基督徒
[00:12:34.000 --> 00:12:37.000]  在聖經裡面學的方法
[00:12:37.000 --> 00:12:39.000]  把人帶到耶穌面前
[00:12:39.000 --> 00:12:41.000]  去借著禱告
[00:12:41.000 --> 00:12:44.000]  所以這些朋友很欣賞他們
[00:12:44.000 --> 00:12:47.000]  這些朋友是沒有放棄
[00:12:47.000 --> 00:12:50.000]  這個耳聾舌結的人
[00:12:50.000 --> 00:12:54.000]  他沒有嫌他溝通很麻煩
[00:12:54.000 --> 00:12:55.000]  很麻煩
[00:12:55.000 --> 00:12:58.000]  我不知道今天在你們的家裡
[00:12:58.000 --> 00:13:01.000]  有沒有一些的家庭成員
[00:13:01.000 --> 00:13:03.000]  以前是很會說話的
[00:13:03.000 --> 00:13:07.000]  現在溝通變成很困難了
[00:13:07.000 --> 00:13:10.000]  我們會不會有時候覺得很麻煩
[00:13:10.000 --> 00:13:12.000]  還是我們仍然有那個愛
[00:13:12.000 --> 00:13:14.000]  用盡一切的方法
[00:13:14.000 --> 00:13:17.000]  來使到他也能夠跟我們溝通
[00:13:17.000 --> 00:13:18.000]  你想想看
[00:13:18.000 --> 00:13:22.000]  連生下來耳聾舌結的人
[00:13:22.000 --> 00:13:25.000]  有一些的培訓的一些的機構
[00:13:25.000 --> 00:13:27.000]  都在想辦法幫助他們
[00:13:27.000 --> 00:13:29.000]  能夠跟別人溝通
[00:13:29.000 --> 00:13:33.000]  我們能不能夠做多一點呢
[00:13:33.000 --> 00:13:35.000]  我們當然可以為他們禱告
[00:13:35.000 --> 00:13:37.000]  但是我們也可以在心裡面
[00:13:37.000 --> 00:13:40.000]  不要放棄
[00:13:40.000 --> 00:13:47.000]  他們就去帶他去尋求耶穌的幫助
[00:13:47.000 --> 00:13:52.000]  這是非常美非常好的事情
[00:13:52.000 --> 00:13:56.000]  上一次有人為你禱告是什麼時候呢
[00:13:56.000 --> 00:13:57.000]  你還記得嗎
[00:13:57.000 --> 00:13:59.000]  上一次有人真的為你禱告
[00:13:59.000 --> 00:14:01.000]  是什麼時候呢
[00:14:01.000 --> 00:14:04.000]  為你的家人禱告是什麼時候呢
[00:14:04.000 --> 00:14:07.000]  趁聖誕節這段期間
[00:14:07.000 --> 00:14:10.000]  可能發一個信息去謝謝他
[00:14:10.000 --> 00:14:12.000]  去謝謝他
[00:14:12.000 --> 00:14:13.000]  為我禱告
[00:14:13.000 --> 00:14:17.000]  為我的家人禱告
[00:14:17.000 --> 00:14:18.000]  弟兄姐妹
[00:14:18.000 --> 00:14:20.000]  你願意為誰禱告呢
[00:14:20.000 --> 00:14:22.000]  你最關心的是誰呢
[00:14:22.000 --> 00:14:24.000]  是你家鄉的家人嗎
[00:14:24.000 --> 00:14:27.000]  兩年封關了回不去啊
[00:14:27.000 --> 00:14:29.000]  我們可不可以
[00:14:29.000 --> 00:14:31.000]  借著禱告把他們帶在耶穌面前
[00:14:31.000 --> 00:14:33.000]  求上帝祝福他們
[00:14:33.000 --> 00:14:35.000]  保守他們的健康
[00:14:35.000 --> 00:14:36.000]  保守他們的心思意念
[00:14:36.000 --> 00:14:40.000]  叫他們心裡有平安
[00:14:40.000 --> 00:14:42.000]  我們願意為人禱告
[00:14:42.000 --> 00:14:44.000]  願意好像這些人這樣
[00:14:44.000 --> 00:14:48.000]  帶他們來見耶穌
[00:14:48.000 --> 00:14:49.000]  我們繼續看這段經文
[00:14:49.000 --> 00:14:51.000]  有一個奇怪的轉折啊
[00:14:51.000 --> 00:14:52.000]  我不知道你有沒有留意到
[00:14:52.000 --> 00:14:56.000]  有什麼奇怪的轉折
[00:14:56.000 --> 00:14:58.000]  這段經文奇怪的地方是什麼呢
[00:14:58.000 --> 00:15:02.000]  你如果留意第32節跟第33節
[00:15:02.000 --> 00:15:04.000]  你會發現它有一些不同
[00:15:04.000 --> 00:15:05.000]  什麼不同呢
[00:15:05.000 --> 00:15:09.000]  留意到嗎
[00:15:09.000 --> 00:15:10.000]  這些人
[00:15:10.000 --> 00:15:12.000]  他叫耶穌
[00:15:12.000 --> 00:15:18.000]  按手在他身上
[00:15:18.000 --> 00:15:20.000]  但是耶穌
[00:15:20.000 --> 00:15:26.000]  不只是按手在他身上
[00:15:26.000 --> 00:15:28.000]  我覺得這些人能夠叫耶穌
[00:15:28.000 --> 00:15:29.000]  按手在他身上
[00:15:29.000 --> 00:15:32.000]  已經是極大的信心了
[00:15:32.000 --> 00:15:35.000]  因為這是主耶穌
[00:15:35.000 --> 00:15:36.000]  他可以
[00:15:36.000 --> 00:15:37.000]  他在聖經裡面
[00:15:37.000 --> 00:15:39.000]  有很多不同的醫治的方法
[00:15:39.000 --> 00:15:41.000]  有些時候他都不用動手
[00:15:41.000 --> 00:15:43.000]  他只要說一句
[00:15:43.000 --> 00:15:44.000]  起來
[00:15:44.000 --> 00:15:45.000]  那個人就起來了
[00:15:45.000 --> 00:15:46.000]  行走
[00:15:46.000 --> 00:15:48.000]  那個瘸腿的就行走了
[00:15:48.000 --> 00:15:51.000]  已經發生過了在前面
[00:15:51.000 --> 00:15:52.000]  但是這些人是
[00:15:52.000 --> 00:15:55.000]  是對耶穌的信心跟愛心呢
[00:15:55.000 --> 00:15:58.000]  有極大的認識跟瞭解
[00:15:58.000 --> 00:15:59.000]  他求耶穌
[00:15:59.000 --> 00:16:02.000]  按手在他身上
[00:16:02.000 --> 00:16:03.000]  但是這裡呢
[00:16:03.000 --> 00:16:05.000]  你會發現33節呢
[00:16:05.000 --> 00:16:07.000]  有一個很不同的轉折
[00:16:07.000 --> 00:16:08.000]  這轉折呢
[00:16:08.000 --> 00:16:10.000]  也是所有的聖經裡面
[00:16:10.000 --> 00:16:12.000]  記載耶穌的神跡裡面呢
