
[00:00:00.000 --> 00:00:02.000]  大家好,Shalom,平安
[00:03:55.000 --> 00:04:00.000]  他將這個責任推給菲斯都
[00:04:00.000 --> 00:04:06.000]  在1至12節,25章1至12節裡面
[00:04:06.000 --> 00:04:10.000]  菲斯都在該薩尼亞上任
[00:04:10.000 --> 00:04:13.000]  3天之後他就去到耶路撒冷
[00:04:13.000 --> 00:04:15.000]  去到耶路撒冷的時候
[00:04:15.000 --> 00:04:18.000]  猶太的領袖就把握機會
[00:04:18.000 --> 00:04:22.000]  新官上任,我立刻抓住他去告保羅
[00:04:22.000 --> 00:04:31.000]  叫菲斯都將保羅運到耶路撒冷去審訊
[00:04:31.000 --> 00:04:34.000]  其實目的就是想在路上殺了保羅
[00:04:34.000 --> 00:04:39.000]  但菲斯都拒絕將保羅運到耶路撒冷
[00:04:39.000 --> 00:04:43.000]  他決定要在該薩尼亞審訊
[00:04:43.000 --> 00:04:51.000]  菲斯都很快地在耶路撒冷逗留大概最多10天
[00:04:51.000 --> 00:04:53.000]  他就回到該薩尼亞
[00:04:53.000 --> 00:05:01.000]  猶太人其實控告保羅的事情不是那麼大不了的事
[00:05:01.000 --> 00:05:07.000]  而且發現了猶太人的律法
[00:05:07.000 --> 00:05:12.000]  聖經的教導,而且羅馬的法律
[00:05:12.000 --> 00:05:15.000]  保羅都沒有去犯
[00:05:15.000 --> 00:05:19.000]  這件案件要去重審
[00:05:19.000 --> 00:05:24.000]  令到菲斯都都不知道怎麼去做
[00:05:24.000 --> 00:05:29.000]  因為其實涉及到猶太人的傳統
[00:05:29.000 --> 00:05:37.000]  無論如何,日子就這樣過去了
[00:05:37.000 --> 00:05:41.000]  因為菲斯都都不知道怎麼去處理這些猶太人的傳統
[00:05:41.000 --> 00:05:47.000]  亮光就在19至20節出現了
[00:05:47.000 --> 00:05:50.000]  22節
[00:05:50.000 --> 00:05:56.000]  原來阿基伯王和伯尼基就會來到海薩尼亞
[00:05:56.000 --> 00:05:59.000]  拜訪菲斯都
[00:05:59.000 --> 00:06:03.000]  於是就請教阿基伯王和伯尼基
[00:06:03.000 --> 00:06:07.000]  但是阿基伯王和伯尼基是什麼人呢?
[00:06:07.000 --> 00:06:10.000]  原來阿基伯王是大有來頭的
[00:06:10.000 --> 00:06:12.000]  大家可能還沒聽過
[00:06:12.000 --> 00:06:20.000]  其實他是希律王,大希律的後代
[00:06:20.000 --> 00:06:26.000]  他是希律阿基伯一世的兒子
[00:06:26.000 --> 00:06:34.000]  大希律就是殺屍體的大希律
[00:06:34.000 --> 00:06:44.000]  我們都看到菲斯都都很想去處理這件事
[00:06:44.000 --> 00:06:48.000]  於是他就去請教阿基伯王
[00:06:48.000 --> 00:06:54.000]  阿基伯王就說願意親自去聽聽這個人說什麼
[00:06:54.000 --> 00:06:59.000]  於是在25章23節
[00:06:59.000 --> 00:07:02.000]  阿基伯王和伯尼基大張旗鼓
[00:07:02.000 --> 00:07:07.000]  大鑼大鼓地預備去審訊
[00:07:07.000 --> 00:07:12.000]  菲斯都在開場審訊的時間
[00:07:12.000 --> 00:07:21.000]  但菲斯都說找不到保羅有什麼該死的罪
[00:07:21.000 --> 00:07:26.000]  但是保羅就要上告去海薩
[00:07:26.000 --> 00:07:29.000]  所以就決定繼續審訊
[00:07:29.000 --> 00:07:37.000]  要搞清楚怎樣才能再上一級審訊
[00:07:37.000 --> 00:07:43.000]  第26章開始,保羅就開始去申訴自己
[00:07:43.000 --> 00:07:49.000]  他形容阿基伯王是熟悉猶太的律法的人
[00:07:49.000 --> 00:07:52.000]  猶太的規矩他們是很清楚的
[00:07:52.000 --> 00:08:03.000]  而且很懇求阿基伯王用心去聽
[00:08:03.000 --> 00:08:08.000]  我們今天定的題目是真實的基督徒保羅
[00:08:08.000 --> 00:08:14.000]  我們從保羅在審訊中自辯的
[00:08:14.000 --> 00:08:17.000]  我們見一下保羅是一個怎樣的基督徒
[00:08:17.000 --> 00:08:19.000]  我有三點
[00:08:19.000 --> 00:08:22.000]  第一,他有真實的救恩
[00:08:22.000 --> 00:08:26.000]  第二,他有真實的照明
[00:08:26.000 --> 00:08:31.000]  第三,他有真實的悔改
[00:08:31.000 --> 00:08:39.000]  我們就去看看我們的經文
[00:08:39.000 --> 00:08:44.000]  現在我站在這裡受審
[00:08:44.000 --> 00:08:51.000]  是為了對神向我們祖宗的應許寸足盼望
[00:08:51.000 --> 00:08:55.000]  這應許我們十二個支派
[00:08:55.000 --> 00:09:01.000]  晝夜切切地侍奉神都指望得著
[00:09:01.000 --> 00:09:07.000]  王啊,我正是這個指望被猶太人控告
[00:09:07.000 --> 00:09:11.000]  臣使死人復活
[00:09:11.000 --> 00:09:16.000]  你們為什麼斷不為何信呢?
[00:09:16.000 --> 00:09:23.000]  然而,我夢神的幫助,直到今天還站立得穩
[00:09:23.000 --> 00:09:27.000]  向尊貴和卑微的作見證
[00:09:27.000 --> 00:09:38.000]  我所講的,並不外乎眾先知和摩西所說將來必成的事
[00:09:38.000 --> 00:09:45.000]  第一點,真實的救恩是26章6至8節和22節的經文
[00:09:45.000 --> 00:09:55.000]  我們會看到保羅向菲斯都、阿基伯、伯尼基講述他自己殉主的經歷
[00:09:55.000 --> 00:09:59.000]  就是因為這些經歷是很真實的
[00:09:59.000 --> 00:10:02.000]  對於保羅來說,是他第一生的經歷
[00:10:02.000 --> 00:10:07.000]  就像剛才Carmen姐妹,這是他自己殉主的經歷
[00:10:07.000 --> 00:10:12.000]  我們既然這麼真實,何必害怕跟別人分享呢?
[00:10:12.000 --> 00:10:15.000]  保羅就在這裡跟別人分享
[00:10:15.000 --> 00:10:28.000]  保羅在第6至7節說,他被控訴是因為祖宗英許存在的盼望
[00:10:28.000 --> 00:10:37.000]  然後就說這個英許,對於十二支派來說,也是一個指望
[00:10:37.000 --> 00:10:46.000]  他們很渴望有這個英許,也很渴望這個英許實行了
[00:10:46.000 --> 00:10:53.000]  而這個英許是什麼呢?第8節說,甚至死人復活
[00:10:53.000 --> 00:11:00.000]  死人可以復活,多大的指望,有永生的
[00:11:00.000 --> 00:11:05.000]  大家知不知道這個英許是什麼呢?
[00:11:05.000 --> 00:11:09.000]  這個英許就是亞伯拉罕的英許
[00:11:09.000 --> 00:11:13.000]  神英許亞伯拉罕有很多很多的英許
[00:11:13.000 --> 00:11:17.000]  在創世紀十七章裡面說,成為大國的英許
[00:11:17.000 --> 00:11:22.000]  必賜大福,成為大名,叫人得福
[00:11:22.000 --> 00:11:27.000]  賜祝福者得福,萬足得福
[00:11:27.000 --> 00:11:31.000]  厚裔繁多,作多國之父
[00:11:31.000 --> 00:11:35.000]  賜國道,賜君王,賜地為業
[00:11:35.000 --> 00:11:40.000]  堅定的榮耀,作臣的子民
[00:11:40.000 --> 00:11:44.000]  一個又一個的英許
[00:11:44.000 --> 00:11:48.000]  怎麼不能讓以色列人自豪呢?
[00:11:48.000 --> 00:11:53.000]  怎麼不能讓以色列人有很大的盼望
[00:11:53.000 --> 00:11:57.000]  這件事去成就呢?
[00:11:57.000 --> 00:12:04.000]  由摩西到眾仙之,他們仍然盼望君王的來到
[00:12:04.000 --> 00:12:10.000]  神施死人復活,正正就是神實現了
[00:12:10.000 --> 00:12:15.000]  祂對人的救恩,主耶穌死而復活
[00:12:15.000 --> 00:12:20.000]  成就了祂對亞伯拉罕給萬國的英許
[00:12:20.000 --> 00:12:24.000]  萬國都因為祂得福
[00:12:24.000 --> 00:12:31.000]  讓耶穌的死和復活,人能夠和神和好
[00:12:31.000 --> 00:12:37.000]  耶穌釘在十字架上,被埋葬
[00:12:37.000 --> 00:12:45.000]  三日復活,這就是神給人的英許
[00:12:45.000 --> 00:12:47.000]  給亞伯拉罕的英許
[00:12:47.000 --> 00:12:52.000]  這是你和我也有份的英許
[00:12:52.000 --> 00:12:59.000]  這就是摩西他們和眾仙之所說的
[00:12:59.000 --> 00:13:04.000]  將來要來的尼塞亞,多麼重要
[00:13:04.000 --> 00:13:09.000]  對於無論是以色列人來說,或者今天的基督徒來說
[00:13:09.000 --> 00:13:12.000]  這也是一個很重要的救恩
[00:13:12.000 --> 00:13:19.000]  而且是一個真真實實的救恩
[00:13:19.000 --> 00:13:25.000]  如果耶穌沒有從死裡復活
[00:13:25.000 --> 00:13:28.000]  沒有為人走上十字架
[00:13:28.000 --> 00:13:33.000]  我們的救恩是不會得到成就
[00:13:33.000 --> 00:13:38.000]  大家知不知道猶太人他們為什麼要獻祭呢?
[00:13:38.000 --> 00:13:43.000]  原來自創世以來,人就是犯罪
[00:13:43.000 --> 00:13:50.000]  因為罪的阻隔,和神分開了
[00:13:50.000 --> 00:13:56.000]  猶太人他們在舊約的利未俱裡面有獻祭
[00:13:56.000 --> 00:14:01.000]  他們藉著獻祭,將祭物的生命獻上
[00:14:01.000 --> 00:14:03.000]  代替他們去死
[00:14:03.000 --> 00:14:09.000]  他們才可以暫時和神有修補關係的機會
[00:14:09.000 --> 00:14:14.000]  但是耶穌是一個完全的人,完全的祭物
[00:14:14.000 --> 00:14:18.000]  人就是藉著耶穌基督的死
[00:14:18.000 --> 00:14:23.000]  得以有完全的救恩,真實的救恩
[00:14:23.000 --> 00:14:26.000]  得著永生的盼望
[00:14:26.000 --> 00:14:28.000]  所以第一點是很重要的
[00:14:28.000 --> 00:14:30.000]  我們基督徒
[00:14:30.000 --> 00:14:37.000]  我們基督徒是怎樣的呢?
[00:14:37.000 --> 00:14:44.000]  我們是需要去領受這個救恩
[00:14:44.000 --> 00:14:48.000]  我們領受了這個救恩,是不是就這樣完結了呢?
[00:14:48.000 --> 00:14:56.000]  神是不是讓我們這樣就可以繼續做壞事
[00:14:56.000 --> 00:14:57.000]  做我們想做的事
[00:14:57.000 --> 00:15:04.000]  因為我們是按著神的心意去活著呢?
[00:15:04.000 --> 00:15:07.000]  接著我們就會看到第二段的經文
[00:15:07.000 --> 00:15:10.000]  是有真實的照明
[00:15:10.000 --> 00:15:12.000]  我們一起去
[00:15:12.000 --> 00:15:14.000]  或者是我讀出經文給大家聽
[00:15:14.000 --> 00:15:18.000]  這是耶穌對保羅是這麼說的
[00:15:18.000 --> 00:15:47.000]  (廣東話)
[00:15:47.000 --> 00:16:11.000]  (廣東話)
[00:16:11.000 --> 00:16:15.000]  其實保羅一開始就跟阿基帕王說
[00:16:15.000 --> 00:16:20.000]  我是一個猶太人,甚至是法利塞人
[00:16:20.000 --> 00:16:25.000]  其實阿基帕王很清楚猶太人的傳統是怎樣
[00:16:25.000 --> 00:16:32.000]  既然猶太人、法利塞人是這麼重要的身份
[00:16:32.000 --> 00:16:35.000]  阿基帕王也會繼續去聽
[00:16:35.000 --> 00:16:40.000]  而保羅就在9-18節裡面說他自己信主的經歷
[00:16:40.000 --> 00:16:44.000]  他最初是反對拿撒冷耶穌
[00:16:44.000 --> 00:16:51.000]  甚至他從祭司獎得到權柄去逼迫基督徒
[00:16:51.000 --> 00:16:54.000]  屢次去用刑去逼迫基督徒
[00:16:54.000 --> 00:16:56.000]  如果大家沒有忘記
[00:16:56.000 --> 00:17:03.000]  其實他就是那位安排屍體犯被人用石頭扔死
[00:17:03.000 --> 00:17:07.000]  但是在9-12節
[00:17:07.000 --> 00:17:11.000]  保羅就說他在大馬士革的路上看到一道光
[00:17:11.000 --> 00:17:13.000]  比太陽還要光
[00:17:13.000 --> 00:17:15.000]  然後他就跌倒了
[00:17:15.000 --> 00:17:19.000]  而主耶穌就親自跟保羅說
[00:17:19.000 --> 00:17:21.000]  他要保羅做的事
[00:17:21.000 --> 00:17:27.000]  主耶穌要猜保羅去做埃及,作見證
[00:17:27.000 --> 00:17:30.000]  第16節這樣說
[00:17:30.000 --> 00:17:34.000]  目的就是要將他自己所見過的事
[00:17:34.000 --> 00:17:38.000]  和耶穌所指示的事去告訴其他人
[00:17:38.000 --> 00:17:41.000]  包括猶太人和外邦人
[00:17:41.000 --> 00:17:44.000]  主耶穌也說得很清楚
[00:17:44.000 --> 00:17:48.000]  在第17節就說脫離百姓和外邦人的手
[00:17:48.000 --> 00:17:53.000]  並且猜保羅去他們那裡
[00:17:53.000 --> 00:17:58.000]  主耶穌要保羅做的事就在第18節說
[00:17:58.000 --> 00:18:00.000]  開他們的眼睛
[00:18:00.000 --> 00:18:04.000]  讓人們從黑暗轉向光明
[00:18:04.000 --> 00:18:09.000]  從撒旦的權下轉向神
[00:18:09.000 --> 00:18:15.000]  因為信耶穌而得夢謝罪
[00:18:15.000 --> 00:18:18.000]  一切這些聖聖的人
[00:18:18.000 --> 00:18:21.000]  同德基業
[00:18:21.000 --> 00:18:23.000]  今天一切這些聖聖的人
[00:18:23.000 --> 00:18:26.000]  就是我們這群基督徒
[00:18:26.000 --> 00:18:29.000]  無論是猶太人還是中國人
[00:18:29.000 --> 00:18:32.000]  我們都已經是同德基業
[00:18:32.000 --> 00:18:37.000]  我們可以和神和好
[00:18:37.000 --> 00:18:44.000]  我們會見到我們合了眼
[00:18:44.000 --> 00:18:47.000]  保羅其實在未信主之前也是合了眼
[00:18:47.000 --> 00:18:49.000]  他也是同樣的經歷
[00:18:49.000 --> 00:18:52.000]  耶穌就開他的眼
[00:18:52.000 --> 00:18:54.000]  他在黑暗裡面轉向
[00:18:54.000 --> 00:18:57.000]  耶穌就帶他去光明那裡
[00:18:57.000 --> 00:19:00.000]  去神那裡
[00:19:00.000 --> 00:19:05.000]  原本保羅也是在黑暗的權勢
[00:19:05.000 --> 00:19:07.000]  撒旦的下面
[00:19:07.000 --> 00:19:09.000]  他經常控訴基督徒
[00:19:09.000 --> 00:19:12.000]  但是神就帶保羅出來
[00:19:12.000 --> 00:19:14.000]  歸回神的名下
[00:19:14.000 --> 00:19:18.000]  甚至要保羅去宣講神的道
[00:19:18.000 --> 00:19:22.000]  這些正正就是保羅被神差遣要做的事
[00:19:22.000 --> 00:19:28.000]  而主耶穌做了在他身上
[00:19:28.000 --> 00:19:31.000]  我們會見到保羅的經歷
[00:19:31.000 --> 00:19:36.000]  使他成為一個切切實實的基督徒
[00:19:36.000 --> 00:19:38.000]  他得救之後
[00:19:38.000 --> 00:19:41.000]  神差遣他去宣揚神的國
[00:19:41.000 --> 00:19:43.000]  宣揚神的道
[00:19:43.000 --> 00:19:48.000]  讓人成為基督徒
[00:19:48.000 --> 00:19:52.000]  我們有沒有這樣做呢?
[00:19:52.000 --> 00:19:54.000]  其實我們會在《仕途行傳》
[00:19:54.000 --> 00:19:58.000]  我們都會見到保羅他做了很多事
[00:19:58.000 --> 00:19:59.000]  就像剛才這樣說
[00:19:59.000 --> 00:20:02.000]  保羅是由九章到二十八章都有出現過
[00:20:02.000 --> 00:20:03.000]  我們就看看
[00:20:03.000 --> 00:20:06.000]  保羅在九章至十二章
[00:20:06.000 --> 00:20:08.000]  他就是信耶穌
[00:20:08.000 --> 00:20:12.000]  接受召命開始去傳道
[00:20:12.000 --> 00:20:14.000]  在十三至十五章
[00:20:14.000 --> 00:20:17.000]  保羅就夢照成為傳教士
[00:20:17.000 --> 00:20:21.000]  去到猶太人的地方
[00:20:21.000 --> 00:20:23.000]  他是被反對的
[00:20:23.000 --> 00:20:25.000]  但是他去到外邦人
[00:20:25.000 --> 00:20:28.000]  他是被接受的
[00:20:28.000 --> 00:20:31.000]  然後保羅就開始第二次的旅程
[00:20:31.000 --> 00:20:33.000]  在十六至二十章
[00:20:33.000 --> 00:20:36.000]  保羅鞏固了先前建立的教會
[00:20:36.000 --> 00:20:40.000]  在雅典阿勒巴古的集會上宣講
[00:20:40.000 --> 00:20:43.000]  我們是神所生的
[00:20:43.000 --> 00:20:47.000]  保羅又前往小阿西亞各地方
[00:20:47.000 --> 00:20:50.000]  去進行第三次的傳道
[00:20:50.000 --> 00:20:53.000]  保羅最後在二十一至二十八節
[00:20:53.000 --> 00:20:55.000]  在耶路撒冷被捕
[00:20:55.000 --> 00:21:01.000]  他繼續為耶穌作見證
[00:21:01.000 --> 00:21:04.000]  當然我們都會記得
[00:21:04.000 --> 00:21:09.000]  很多猶太人會想去殺保羅
[00:21:09.000 --> 00:21:12.000]  甚至其實今天來說
[00:21:12.000 --> 00:21:14.000]  我們會見到保羅
[00:21:14.000 --> 00:21:17.000]  他不單止做了這些事
[00:21:17.000 --> 00:21:20.000]  他還在我們今天的聖經
[00:21:20.000 --> 00:21:22.000]  我們會見到他的足跡
[00:21:22.000 --> 00:21:24.000]  他有很多的書信
[00:21:24.000 --> 00:21:27.000]  如果在聖經裡面有新約的書信
[00:21:27.000 --> 00:21:30.000]  是他寫的
[00:21:30.000 --> 00:21:37.000]  他的教導足足影響我們今天的基督徒
[00:21:37.000 --> 00:21:42.000]  保羅就是接受主耶穌的召命
[00:21:42.000 --> 00:21:45.000]  他去繼續活出基督
[00:21:45.000 --> 00:21:49.000]  讓人去認識主
[00:21:49.000 --> 00:21:53.000]  所以其實保羅是一個真真實實的基督徒
[00:21:53.000 --> 00:21:56.000]  因為他有主的召命
[00:21:56.000 --> 00:22:00.000]  而他也走出主的召命
[00:22:00.000 --> 00:22:05.000]  另一點就是
[00:22:05.000 --> 00:22:16.000]  在第26章20節
[00:22:16.000 --> 00:22:18.000]  我讀給大家聽
[00:22:18.000 --> 00:22:21.000]  我先在大馬士革
[00:22:21.000 --> 00:22:24.000]  後在耶路撒冷和猶太傳遞
[00:22:24.000 --> 00:22:26.000]  以及愛邦
[00:22:26.000 --> 00:22:30.000]  勸勉他們應當悔改歸向神
[00:22:30.000 --> 00:22:36.000]  行私與悔改的心相稱
[00:22:36.000 --> 00:22:37.000]  很重要的
[00:22:37.000 --> 00:22:38.000]  大家看不看得到
[00:22:38.000 --> 00:22:43.000]  我highlight著悔改歸向神
[00:22:43.000 --> 00:22:49.000]  行私與悔改的心相稱
[00:22:49.000 --> 00:22:51.000]  我們很明顯見到
[00:22:51.000 --> 00:22:54.000]  在《士徒行傳》裏面的保羅
[00:22:54.000 --> 00:22:59.000]  他是一個悔改歸向主的神
[00:22:59.000 --> 00:23:03.000]  他甚至將生命扭轉
[00:23:03.000 --> 00:23:06.000]  他原本是由敵黨基督
[00:23:06.000 --> 00:23:10.000]  變為向世界宣告
[00:23:10.000 --> 00:23:13.000]  耶穌就是基督
[00:23:13.000 --> 00:23:17.000]  他讓人去認識神
[00:23:17.000 --> 00:23:21.000]  為主奔跑
[00:23:21.000 --> 00:23:28.000]  人知道神的存在是不夠的
[00:23:28.000 --> 00:23:31.000]  口中說愛神
[00:23:31.000 --> 00:23:34.000]  但腳跟著自己做自己的事
[00:23:34.000 --> 00:23:35.000]  不悔改
[00:23:35.000 --> 00:23:40.000]  我們算不算是悔改呢
[00:23:40.000 --> 00:23:42.000]  我們今天的基督徒
[00:23:42.000 --> 00:23:46.000]  都需要去明白神的教導
[00:23:46.000 --> 00:23:51.000]  所以我們都需要多看聖經
[00:23:51.000 --> 00:23:54.000]  去明白神的話
[00:23:54.000 --> 00:23:56.000]  否則我們會活在虛妄裏
[00:23:56.000 --> 00:23:58.000]  我們不明白神的旨意
[00:23:58.000 --> 00:24:03.000]  我們只管自己活自己的生活
[00:24:03.000 --> 00:24:08.000]  我們行私與悔改的心相稱
[00:24:08.000 --> 00:24:15.000]  神會喜悅我們
[00:24:15.000 --> 00:24:17.000]  所以很重要的就是
[00:24:17.000 --> 00:24:20.000]  我們作為真實的基督徒
[00:24:20.000 --> 00:24:22.000]  我們都要有真實的悔改
[00:24:22.000 --> 00:24:26.000]  以前做神不喜悅的事
[00:24:26.000 --> 00:24:28.000]  我們今天不可以再做
[00:24:28.000 --> 00:24:32.000]  我們不可以濫用神會寬恕我
[00:24:32.000 --> 00:24:43.000]  我們需要的是真實的悔改
[00:24:43.000 --> 00:24:48.000]  我們會見到保羅是一個真實的基督徒
[00:24:48.000 --> 00:24:50.000]  因為他有真實的救恩
[00:24:50.000 --> 00:24:55.000]  這個真實的救恩是給你和我
[00:24:55.000 --> 00:24:57.000]  只要我們接受主耶穌
[00:24:57.000 --> 00:25:03.000]  我們就有這個真實的救恩
[00:25:03.000 --> 00:25:05.000]  與此同時
[00:25:05.000 --> 00:25:09.000]  神都有不同的照明給我們
[00:25:09.000 --> 00:25:11.000]  保羅是一個使徒
[00:25:11.000 --> 00:25:17.000]  用當時的基督徒去傳揚福音
[00:25:17.000 --> 00:25:18.000]  與此同時
[00:25:18.000 --> 00:25:25.000]  神也給我們有機會去悔改
[00:25:25.000 --> 00:25:40.000]  我們會見到保羅是有真實的悔改
[00:25:40.000 --> 00:25:46.000]  我們會見到保羅很勇敢地說出自己的生命經歷
[00:25:46.000 --> 00:25:51.000]  我們會見到他經常說出自己做了什麼
[00:25:51.000 --> 00:25:57.000]  我們見到他在22章22-24-26
[00:25:57.000 --> 00:26:00.000]  他都不斷向人傳講他自己信主的經歷
[00:26:00.000 --> 00:26:03.000]  就好像卡文姐妹一樣
[00:26:03.000 --> 00:26:09.000]  22章他在耶路撒冷說出他得救的經歷
[00:26:09.000 --> 00:26:11.000]  24章他就向菲力斯說
[00:26:11.000 --> 00:26:17.000]  26章他就向菲斯多瓦卡拍旺伯尼基說他得救的經歷
[00:26:17.000 --> 00:26:22.000]  其實我相信保羅說的不止這麼少
[00:26:22.000 --> 00:26:26.000]  但是《使徒行傳》裡面切切實實記下了
[00:26:26.000 --> 00:26:33.000]  這個就是他和人分享他自己得救的經歷
[00:26:33.000 --> 00:26:35.000]  我們有沒有這樣做呢?
[00:26:35.000 --> 00:26:43.000]  我們有沒有將我們得救的經歷和人分享呢?
[00:26:43.000 --> 00:26:48.000]  神交付給人的任務是怎樣的呢?
[00:26:48.000 --> 00:26:55.000]  其實在《馬太福音》28章19-20節就這樣說
[00:26:55.000 --> 00:26:58.000]  我們一起去讀
[00:26:58.000 --> 00:27:00.000]  我讀給大家聽
[00:27:00.000 --> 00:27:04.000]  所以你們要去使萬民作我的門徒
[00:27:04.000 --> 00:27:08.000]  奉父子聖靈的名給他們施洗
[00:27:08.000 --> 00:27:13.000]  凡我所吩咐你們的都教導他們
[00:27:13.000 --> 00:27:17.000]  看啊我天天與你們同在
[00:27:17.000 --> 00:27:20.000]  直到世界的末了
[00:27:20.000 --> 00:27:30.000]  這個不是主耶穌給所有的門徒的大使命嗎?
[00:27:30.000 --> 00:27:35.000]  其實這個不是很具體的給誰
[00:27:35.000 --> 00:27:39.000]  但是所有基督徒都需要去做的
[00:27:39.000 --> 00:27:43.000]  使萬民作耶穌的門徒
[00:27:43.000 --> 00:27:46.000]  我們有沒有做到這件事呢?
[00:27:46.000 --> 00:27:50.000]  奉父子聖靈的名給他們施洗
[00:27:50.000 --> 00:27:53.000]  當然施洗在我們的場合裡
[00:27:53.000 --> 00:27:55.000]  我們就交給牧師
[00:27:55.000 --> 00:27:58.000]  但是我們也要帶著人來教會
[00:27:58.000 --> 00:28:01.000]  和他們分享他們的生命
[00:28:01.000 --> 00:28:03.000]  還有就是我們也需要
[00:28:03.000 --> 00:28:05.000]  就好像第20節
[00:28:05.000 --> 00:28:10.000]  凡我所吩咐你們的都教導他們遵守
[00:28:10.000 --> 00:28:13.000]  神教導我們的東西從哪裡來?
[00:28:13.000 --> 00:28:14.000]  從聖經裡來
[00:28:14.000 --> 00:28:16.000]  我們有沒有讀聖經?
[00:28:16.000 --> 00:28:21.000]  有的,我們也有知道
[00:28:21.000 --> 00:28:23.000]  但是我們是不是完全明白呢?
[00:28:23.000 --> 00:28:27.000]  所以我們很重要的就是回來教會
[00:28:27.000 --> 00:28:30.000]  一起去查經,一起去禱告
[00:28:30.000 --> 00:28:33.000]  一起去圍著奔跑
