
[00:00:00.000 --> 00:00:04.800]  多謝施班養一首美麗的詩歌帶領我們去敬拜
[00:02:22.080 --> 00:02:23.360]  很多人追求她的
[00:02:23.360 --> 00:02:25.360]  她選了我
[00:02:25.360 --> 00:02:27.920]  然後送了這條胎給我
[00:02:27.920 --> 00:02:28.880]  定情信物給我
[00:02:28.880 --> 00:02:30.160]  我不捨得帶
[00:02:30.160 --> 00:02:31.520]  所以就放在那裡
[00:02:31.520 --> 00:02:32.720]  不過現在很殘很舊又不流行
[00:02:32.720 --> 00:02:33.760]  我都不夾
[00:02:33.760 --> 00:02:35.120]  他說神娘我最珍貴的了
[00:02:35.120 --> 00:02:37.120]  所以我帶來給你
[00:02:37.120 --> 00:02:39.920]  又或者你帶一個人來
[00:02:39.920 --> 00:02:44.160]  這個神娘是這個人將福音傳給我的
[00:02:44.160 --> 00:02:47.120]  沒有她我就不認識你
[00:02:47.120 --> 00:02:50.720]  沒有她我就得不到永生的盼望
[00:02:50.720 --> 00:02:51.440]  又或者神娘
[00:02:51.440 --> 00:02:55.440]  這個是我第一個帶她信主的人
[00:02:55.440 --> 00:02:58.320]  是我為你所結的第一個果子
[00:02:58.320 --> 00:03:00.080]  我過去很怕傳方的
[00:03:00.080 --> 00:03:02.080]  覺得很難有人信主的
[00:03:02.080 --> 00:03:03.440]  但是就因為這個人信了耶穌
[00:03:03.440 --> 00:03:05.920]  激勵我很放膽的
[00:03:05.920 --> 00:03:07.920]  來將人帶到你的面前
[00:03:07.920 --> 00:03:12.400]  以至我不斷的來將福音傳播
[00:03:12.400 --> 00:03:15.120]  但不知道你會不會將一大筆錢
[00:03:15.120 --> 00:03:17.680]  假設一百萬帶到來教會
[00:03:17.680 --> 00:03:21.520]  你說這筆錢是我的父母給我的
[00:03:21.520 --> 00:03:25.040]  又或者說這筆錢是你神娘幫我開路
[00:03:25.040 --> 00:03:26.960]  讓我賺的第一桶金
[00:03:26.960 --> 00:03:30.160]  我就藉著這筆錢開創我的事業
[00:03:30.160 --> 00:03:36.400]  成就了我今天一番的成就
[00:03:36.400 --> 00:03:37.760]  又或者你帶來一份標書
[00:03:37.760 --> 00:03:40.000]  你說神娘這份是你幫我種的
[00:03:40.000 --> 00:03:42.160]  第一次種標的文件
[00:03:42.160 --> 00:03:44.160]  從此因為我種了這個標之後
[00:03:44.160 --> 00:03:46.160]  我的生意就一直壯大
[00:03:46.160 --> 00:03:48.160]  直到如今
[00:03:48.160 --> 00:03:50.160]  你也可能將你的兒女帶來
[00:03:50.160 --> 00:03:52.160]  你說神娘這是你給我的產業
[00:03:52.160 --> 00:03:54.160]  是我最珍貴的
[00:03:54.160 --> 00:03:57.360]  其他的東西完全不可以代替他們
[00:03:57.360 --> 00:03:58.560]  我帶到你的面前
[00:03:58.560 --> 00:04:00.560]  因為你給我的兒女
[00:04:00.560 --> 00:04:03.360]  讓我有一個非常快樂的家庭
[00:04:03.360 --> 00:04:05.360]  你也可能帶來一張屋契
[00:04:05.360 --> 00:04:07.360]  你說神娘是你幫助我
[00:04:07.360 --> 00:04:10.720]  讓我能夠買到這間小小的房屋
[00:04:10.720 --> 00:04:13.280]  讓我可以和我的家人在當中安居
[00:04:13.280 --> 00:04:15.280]  遮風擋雨
[00:04:15.280 --> 00:04:17.280]  享受一家的歡樂
[00:04:17.280 --> 00:04:19.280]  你甚至可能帶來一間教會
[00:04:19.280 --> 00:04:21.280]  你說神娘這間教會是我創立的
[00:04:21.280 --> 00:04:22.720]  是你的恩典來的
[00:04:22.720 --> 00:04:23.680]  過去幾十年裏面
[00:04:23.680 --> 00:04:25.280]  我在裏面熱心服侍
[00:04:25.280 --> 00:04:27.280]  造就了幾代的信徒
[00:04:27.280 --> 00:04:29.280]  臨臨總總
[00:04:29.280 --> 00:04:31.280]  我不知道你還想到些什麼
[00:04:31.280 --> 00:04:37.280]  你會帶來些什麼
[00:04:37.280 --> 00:04:41.280]  我從剛才所念的經文
[00:04:41.280 --> 00:04:43.280]  我知道有一個女人
[00:04:43.280 --> 00:04:45.280]  她帶了一瓶
[00:04:45.280 --> 00:04:49.280]  聖經說極貴的純拿達香膏
[00:04:49.280 --> 00:04:51.280]  拿達香膏是一種
[00:04:51.280 --> 00:04:53.280]  東印度從裏面
[00:04:53.280 --> 00:04:55.280]  很稀有的植物根莖提煉出來
[00:04:55.280 --> 00:04:57.280]  很香的一些油膏
[00:04:57.280 --> 00:04:59.280]  很貴的
[00:04:59.280 --> 00:05:01.280]  但對猶太人來說特別做媽媽的
[00:05:01.280 --> 00:05:03.280]  只要力量做到
[00:05:03.280 --> 00:05:05.280]  她多數都為預備
[00:05:05.280 --> 00:05:07.280]  或者未出嫁的女兒可能還是很小的
[00:05:07.280 --> 00:05:09.280]  但她就為他們預備了
[00:05:09.280 --> 00:05:11.280]  這一瓶香膏
[00:05:11.280 --> 00:05:13.280]  預備在女兒出嫁的時候
[00:05:13.280 --> 00:05:15.280]  送給女兒
[00:05:15.280 --> 00:05:17.280]  讓女兒在出嫁那一天
[00:05:17.280 --> 00:05:19.280]  來使用
[00:05:19.280 --> 00:05:23.280]  所以對猶太未婚的女子來說
[00:05:23.280 --> 00:05:25.280]  這一瓶的拿達香膏
[00:05:25.280 --> 00:05:27.280]  是很珍貴
[00:05:27.280 --> 00:05:31.280]  珍貴到不可以用錢來衡量
[00:05:31.280 --> 00:05:33.280]  馬可在這裏記載這件事
[00:05:33.280 --> 00:05:35.280]  比較簡單
[00:05:35.280 --> 00:05:37.280]  如果我們將這件經文和約翰福音12章
[00:05:37.280 --> 00:05:39.280]  八節放在一起讀的時候
[00:05:39.280 --> 00:05:43.280]  我們就會得到一個比較詳細的內容
[00:05:43.280 --> 00:05:45.280]  醒!約翰福音告訴我們
[00:05:45.280 --> 00:05:47.280]  耶穌在2月節的第六天
[00:05:47.280 --> 00:05:51.280]  也是祂被出賣前的第六天
[00:05:51.280 --> 00:05:53.280]  來到伯大利這個地方
[00:05:53.280 --> 00:05:55.280]  伯大利對耶穌一點都不陌生
[00:05:55.280 --> 00:05:57.280]  因為祂就在這個地方
[00:05:57.280 --> 00:05:59.280]  承載了一件我們很熟悉的神蹟
[00:05:59.280 --> 00:06:01.280]  就是拉撒路
[00:06:01.280 --> 00:06:03.280]  從墳墓當中來到這裏
[00:06:03.280 --> 00:06:05.280]  所以有人說耶穌和馬大瑪利亞
[00:06:05.280 --> 00:06:07.280]  拉撒路這一家應該很熟
[00:06:07.280 --> 00:06:09.280]  然後聖經就說
[00:06:09.280 --> 00:06:11.280]  在伯大利這個地方
[00:06:11.280 --> 00:06:13.280]  有一個曾經患上大麻風
[00:06:13.280 --> 00:06:15.280]  不過我們相信他已經好了
[00:06:15.280 --> 00:06:17.280]  如果不是的話
[00:06:17.280 --> 00:06:19.280]  他不敢請人去他家裏有筵席
[00:06:19.280 --> 00:06:21.280]  聖經沒有說
[00:06:21.280 --> 00:06:23.280]  但有些人說會不會這個人
[00:06:23.280 --> 00:06:25.280]  曾經經歷耶穌的恩典
[00:06:25.280 --> 00:06:27.280]  他的麻風是耶穌治好的
[00:06:27.280 --> 00:06:29.280]  所以當耶穌來到伯大利
[00:06:29.280 --> 00:06:31.280]  他覺得機會難得
[00:06:31.280 --> 00:06:33.280]  於是他就將耶穌請到他的家當中
[00:06:33.280 --> 00:06:35.280]  現請耶穌
[00:06:35.280 --> 00:06:37.280]  然後約翰又告訴我們
[00:06:37.280 --> 00:06:39.280]  馬大瑪利亞和拉撒路
[00:06:39.280 --> 00:06:43.280]  三姐弟都同樣在這個筵席裏面
[00:06:43.280 --> 00:06:45.280]  但聖經沒有告訴我們
[00:06:45.280 --> 00:06:47.280]  為什麼他三姐弟在這裏
[00:06:47.280 --> 00:06:49.280]  有人說可能會不會
[00:06:49.280 --> 00:06:51.280]  他和曾經患上大麻風的西門是親戚
[00:06:51.280 --> 00:06:53.280]  所以他們都被請到這個筵席裏面
[00:06:53.280 --> 00:06:55.280]  又有人說可能不是
[00:06:55.280 --> 00:06:57.280]  他可能是因為和耶穌熟悉
[00:06:57.280 --> 00:06:59.280]  所以西門請他們來
[00:06:59.280 --> 00:07:01.280]  做陪客
[00:07:01.280 --> 00:07:03.280]  和他們一起工作
[00:07:03.280 --> 00:07:07.280]  但有人告訴我們
[00:07:07.280 --> 00:07:09.280]  那個帶來玉瓶極貴
[00:07:09.280 --> 00:07:11.280]  唇下大香膏的女人
[00:07:11.280 --> 00:07:13.280]  就是瑪利亞
[00:07:13.280 --> 00:07:15.280]  是她打破玉瓶
[00:07:15.280 --> 00:07:17.280]  將膏抹在耶穌的腳上
[00:07:17.280 --> 00:07:21.280]  並且用自己的頭髮去擦乾
[00:07:21.280 --> 00:07:25.280]  但在這裏我們心裏面
[00:07:25.280 --> 00:07:27.280]  開始有疑問
[00:07:27.280 --> 00:07:29.280]  不是喔
[00:07:29.280 --> 00:07:31.280]  而是聖經告訴我們
[00:07:31.280 --> 00:07:33.280]  馬可說這個女人
[00:07:33.280 --> 00:07:35.280]  是將香膏繞在耶穌的頭上
[00:07:35.280 --> 00:07:39.280]  如果我們再看馬太福音
[00:07:39.280 --> 00:07:41.280]  馬太二十六章
[00:07:41.280 --> 00:07:43.280]  都是說那個女人
[00:07:43.280 --> 00:07:45.280]  是將香膏繞在耶穌的頭上
[00:07:45.280 --> 00:07:53.280]  馬太福音描寫耶穌是猶太人的王
[00:07:53.280 --> 00:07:57.280]  所以只是記載了瑪利亞
[00:07:57.280 --> 00:07:59.280]  用膏抹耶穌的頭
[00:07:59.280 --> 00:08:01.280]  因為按照猶太人的規矩
[00:08:01.280 --> 00:08:03.280]  古時君王登基是要被膏納的
[00:08:03.280 --> 00:08:07.280]  而膏油按照詩篇所說
[00:08:07.280 --> 00:08:09.280]  是由頭那裏一路流下去
[00:08:09.280 --> 00:08:11.280]  所以要由頭那裏倒在身上
[00:08:11.280 --> 00:08:15.280]  而約翰福音描寫耶穌是神
[00:08:15.280 --> 00:08:19.280]  所以只是記載瑪利亞
[00:08:19.280 --> 00:08:21.280]  用膏抹耶穌的腳
[00:08:21.280 --> 00:08:23.280]  是表示對神那種謙卑的敬拜
[00:08:25.280 --> 00:08:27.280]  所以他就用膏抹耶穌的腳
[00:08:27.280 --> 00:08:29.280]  用他的頭髮來擦他的腳
[00:08:29.280 --> 00:08:33.280]  而耶穌在回應
[00:08:33.280 --> 00:08:35.280]  其他旁觀者對瑪利亞
[00:08:35.280 --> 00:08:37.280]  所做的事情的時候
[00:08:37.280 --> 00:08:39.280]  他是這樣說的
[00:08:39.280 --> 00:08:41.280]  他是猶他爸
[00:08:41.280 --> 00:08:43.280]  為甚麼難為他呢
[00:08:43.280 --> 00:08:45.280]  他在我身上做的是一件美事
[00:08:45.280 --> 00:08:47.280]  他所做的是盡他所能的
[00:08:47.280 --> 00:08:49.280]  他是為了我的安葬
[00:08:49.280 --> 00:08:51.280]  把香膏如仙繞在我身上
[00:08:53.280 --> 00:08:55.280]  如果按照這三段
[00:08:55.280 --> 00:08:57.280]  方書的語氣和內容上的互補
[00:08:57.280 --> 00:09:01.280]  我們就沒有疑問
[00:09:01.280 --> 00:09:03.280]  我們說瑪利亞應該是
[00:09:03.280 --> 00:09:05.280]  從頭上將香膏繞到耶穌的頭上
[00:09:05.280 --> 00:09:09.280]  可能將香膏抹在他的身上
[00:09:09.280 --> 00:09:11.280]  或者將香膏倒在他的腳上
[00:09:11.280 --> 00:09:13.280]  然後用他的頭髮擦他的腳
[00:09:13.280 --> 00:09:17.280]  聖經沒有說為甚麼瑪利亞
[00:09:17.280 --> 00:09:19.280]  要用頭髮擦耶穌的腳
[00:09:19.280 --> 00:09:21.280]  有人開玩笑地說
[00:09:21.280 --> 00:09:23.280]  因為他做得太多了
[00:09:23.280 --> 00:09:25.280]  所以就抹了一點
[00:09:25.280 --> 00:09:27.280]  又或者不夠 只好拆開
[00:09:27.280 --> 00:09:29.280]  我們不知道
[00:09:29.280 --> 00:09:31.280]  由於純拿達香膏
[00:09:31.280 --> 00:09:33.280]  是媽媽為女兒出嫁的時候預備的
[00:09:33.280 --> 00:09:35.280]  很貴重
[00:09:35.280 --> 00:09:37.280]  所以為了避免流失
[00:09:37.280 --> 00:09:39.280]  或者香氣受到影響
[00:09:39.280 --> 00:09:41.280]  一定是密封的
[00:09:41.280 --> 00:09:43.280]  我不知道這個玉瓶
[00:09:43.280 --> 00:09:45.280]  其實是不是有一個位置
[00:09:45.280 --> 00:09:47.280]  可以就這樣打開 倒一些出來
[00:09:47.280 --> 00:09:49.280]  然後封起來
[00:09:49.280 --> 00:09:51.280]  但是
[00:09:51.280 --> 00:09:53.280]  打破了玉瓶之後
[00:09:53.280 --> 00:09:55.280]  就一定無法
[00:09:55.280 --> 00:09:57.280]  回復原狀
[00:09:57.280 --> 00:09:59.280]  也不能夠
[00:09:59.280 --> 00:10:01.280]  再留下來
[00:10:01.280 --> 00:10:03.280]  作出嫁之用
[00:10:03.280 --> 00:10:05.280]  如果不是
[00:10:05.280 --> 00:10:07.280]  好像現在的飲品挺好的
[00:10:07.280 --> 00:10:09.280]  拎開蓋子 耶穌倒一些給你
[00:10:09.280 --> 00:10:11.280]  倒在手上 擦擦他
[00:10:11.280 --> 00:10:13.280]  很香的了 拎回去
[00:10:13.280 --> 00:10:15.280]  收起來 留給我出嫁的事
[00:10:15.280 --> 00:10:17.280]  所以有人說
[00:10:17.280 --> 00:10:19.280]  馬利亞
[00:10:19.280 --> 00:10:21.280]  所做的
[00:10:21.280 --> 00:10:23.280]  是一種毫無保留的獻上
[00:10:23.280 --> 00:10:25.280]  和付上
[00:10:25.280 --> 00:10:27.280]  他沒有想過
[00:10:27.280 --> 00:10:29.280]  再要留下一些
[00:10:29.280 --> 00:10:31.280]  對於馬利亞的行為
[00:10:31.280 --> 00:10:33.280]  聖經記載
[00:10:33.280 --> 00:10:35.280]  無論馬太 馬可和約翰
[00:10:35.280 --> 00:10:37.280]  三本方書都告訴我們
[00:10:37.280 --> 00:10:39.280]  有些人對馬利亞所做的事
[00:10:39.280 --> 00:10:41.280]  感到不滿
[00:10:41.280 --> 00:10:43.280]  馬太就說門徒有些不滿
[00:10:43.280 --> 00:10:45.280]  看到馬利亞做這件事
[00:10:45.280 --> 00:10:47.280]  有些就說
[00:10:47.280 --> 00:10:49.280]  加略人猶大感到不滿
[00:10:49.280 --> 00:10:51.280]  當然約翰加多句
[00:10:51.280 --> 00:10:53.280]  因為他是賊 經常穿抽屜底
[00:10:53.280 --> 00:10:55.280]  所以不值得
[00:10:55.280 --> 00:10:57.280]  而馬可就很隱晦地說
[00:10:57.280 --> 00:10:59.280]  今天我們讀英文就說有幾個人
[00:10:59.280 --> 00:11:01.280]  不滿
[00:11:01.280 --> 00:11:03.280]  所以我們可以說
[00:11:03.280 --> 00:11:05.280]  在那個言直當中基於不同的原因
[00:11:05.280 --> 00:11:07.280]  門徒也好 其他人也好
[00:11:07.280 --> 00:11:09.280]  對於馬利亞的行為感到不滿
[00:11:09.280 --> 00:11:11.280]  我相信有些人認為
[00:11:11.280 --> 00:11:13.280]  他浪費金錢
[00:11:13.280 --> 00:11:15.280]  是的 這樣想也不一定錯
[00:11:15.280 --> 00:11:17.280]  因為當時一個人一日的薪金
[00:11:17.280 --> 00:11:19.280]  是一個銀幣
[00:11:19.280 --> 00:11:21.280]  所以這瓶打破的香膏
[00:11:21.280 --> 00:11:23.280]  價值三百多個銀幣
[00:11:23.280 --> 00:11:27.280]  是代表一個人一年的工資
[00:11:27.280 --> 00:11:31.280]  大家記不記得耶穌和門徒說
[00:11:31.280 --> 00:11:33.280]  買食物給五千人的時候
[00:11:33.280 --> 00:11:35.280]  要用多少錢
[00:11:35.280 --> 00:11:37.280]  二百
[00:11:37.280 --> 00:11:39.280]  二百個銀錢
[00:11:39.280 --> 00:11:41.280]  你想想三百個銀錢的確是很大錢
[00:11:41.280 --> 00:11:43.280]  所以有些人這樣想可能不奇怪
[00:11:43.280 --> 00:11:45.280]  但有些人就覺得
[00:11:45.280 --> 00:11:47.280]  這個高門的行動不合意
[00:11:47.280 --> 00:11:49.280]  因為耶穌是誰
[00:11:49.280 --> 00:11:51.280]  為何要將對你來說這麼重要的東西
[00:11:51.280 --> 00:11:53.280]  浪費在耶穌身上
[00:11:53.280 --> 00:11:55.280]  就不是Jason傳統
[00:11:55.280 --> 00:11:57.280]  浪費在耶穌身上
[00:11:57.280 --> 00:11:59.280]  你要耶穌香一點也不要緊
[00:11:59.280 --> 00:12:01.280]  隨便找一間香香的
[00:12:01.280 --> 00:12:03.280]  淋下去就算了
[00:12:03.280 --> 00:12:05.280]  也香的
[00:12:05.280 --> 00:12:07.280]  也是一會兒的
[00:12:07.280 --> 00:12:09.280]  之後也過去了
[00:12:09.280 --> 00:12:11.280]  有些人可能覺得
[00:12:11.280 --> 00:12:13.280]  你為何搞亂派對
[00:12:13.280 --> 00:12:15.280]  我們在宴會
[00:12:15.280 --> 00:12:17.280]  你無端端走出來
[00:12:17.280 --> 00:12:19.280]  搞這些事
[00:12:19.280 --> 00:12:21.280]  影響了我們一邊聊天一邊開心的現場
[00:12:21.280 --> 00:12:25.280]  當然瑪利亞為何
[00:12:25.280 --> 00:12:27.280]  將這麼貴重的香膏
[00:12:27.280 --> 00:12:29.280]  要在耶穌身上
[00:12:29.280 --> 00:12:31.280]  經文沒有告訴我們
[00:12:31.280 --> 00:12:33.280]  但耶穌在回應其他人
[00:12:33.280 --> 00:12:35.280]  對瑪利亞的不滿的時候
[00:12:35.280 --> 00:12:37.280]  特別我們留意耶穌的回應
[00:12:37.280 --> 00:12:39.280]  似乎特別針對
[00:12:39.280 --> 00:12:41.280]  那些認為香膏值三百多元
[00:12:41.280 --> 00:12:43.280]  可以用來周濟窮人的言論
[00:12:43.280 --> 00:12:45.280]  他有一個回應
[00:12:45.280 --> 00:12:47.280]  耶穌說
[00:12:47.280 --> 00:12:49.280]  瑪利亞所做的
[00:12:49.280 --> 00:12:51.280]  是一件非常重要的事
[00:12:51.280 --> 00:12:55.280]  因為
[00:12:55.280 --> 00:12:57.280]  耶穌說他是為安葬我的時
[00:12:57.280 --> 00:12:59.280]  作預先的預表
[00:12:59.280 --> 00:13:03.280]  原來人死了之後
[00:13:03.280 --> 00:13:05.280]  按猶太人的規矩
[00:13:05.280 --> 00:13:07.280]  去保護自己的身體
[00:13:07.280 --> 00:13:09.280]  防止屍臭的出現
[00:13:09.280 --> 00:13:11.280]  耶穌說你任由他吧
[00:13:11.280 --> 00:13:13.280]  他只是做一個
[00:13:13.280 --> 00:13:15.280]  他自己也不知道的
[00:13:15.280 --> 00:13:17.280]  但他在做一個預表
[00:13:17.280 --> 00:13:19.280]  就是為我的安葬
[00:13:19.280 --> 00:13:21.280]  去做一個事先的預示
[00:13:21.280 --> 00:13:25.280]  其實其他人對瑪利亞
[00:13:25.280 --> 00:13:27.280]  浪費金錢的不滿
[00:13:27.280 --> 00:13:29.280]  也不是沒有道理的
[00:13:29.280 --> 00:13:31.280]  因為舊約聖經
[00:13:31.280 --> 00:13:33.280]  真的有很多經文告訴我們
[00:13:33.280 --> 00:13:35.280]  幫助窮人
[00:13:35.280 --> 00:13:37.280]  裡面充滿了這些教導
[00:13:37.280 --> 00:13:39.280]  所以我們看耶穌在這裡
[00:13:39.280 --> 00:13:41.280]  回應這些人的時候
[00:13:41.280 --> 00:13:43.280]  他沒有指責那些人說你們不對
[00:13:43.280 --> 00:13:45.280]  他沒有說你們全部都錯
[00:13:45.280 --> 00:13:47.280]  他沒有說
[00:13:47.280 --> 00:13:49.280]  耶穌只是來表達
[00:13:49.280 --> 00:13:51.280]  一件事 他說瑪利亞所做的
[00:13:51.280 --> 00:13:53.280]  這件美事
[00:13:53.280 --> 00:13:55.280]  其實和幫助窮人不是對立的
[00:13:55.280 --> 00:13:57.280]  兩者的不同
[00:13:57.280 --> 00:13:59.280]  只不過是時機和對象
[00:13:59.280 --> 00:14:01.280]  不同而已
[00:14:01.280 --> 00:14:03.280]  所以耶穌說常有窮人和你們同在
[00:14:03.280 --> 00:14:05.280]  就是任何時間任何時機
[00:14:05.280 --> 00:14:07.280]  你都有窮人給你
[00:14:07.280 --> 00:14:09.280]  你可以隨時幫助他
[00:14:09.280 --> 00:14:11.280]  但不常有我
[00:14:11.280 --> 00:14:13.280]  耶穌意思是說瑪利亞在找這個時機
[00:14:13.280 --> 00:14:17.280]  因為我快要死了
[00:14:17.280 --> 00:14:19.280]  你想做也做不到
[00:14:19.280 --> 00:14:21.280]  所以耶穌不是說我們不應該關心窮人
[00:14:21.280 --> 00:14:23.280]  而是在說那個時機的問題
[00:14:23.280 --> 00:14:27.280]  但是這段經文不是來到這裡就完結
[00:14:27.280 --> 00:14:29.280]  耶穌接著說
[00:14:29.280 --> 00:14:31.280]  我實在告訴你們
[00:14:31.280 --> 00:14:33.280]  普天之下無論在什麼地方傳這福音
[00:14:33.280 --> 00:14:35.280]  都要述說這女人
[00:14:35.280 --> 00:14:37.280]  所做的來紀念她
[00:14:37.280 --> 00:14:39.280]  耶穌很有趣
[00:14:39.280 --> 00:14:41.280]  我們很少見到
[00:14:41.280 --> 00:14:43.280]  在一件事件之後他說這句話
[00:14:43.280 --> 00:14:45.280]  這句話好像很獨特
[00:14:45.280 --> 00:14:47.280]  他就和那些人說
[00:14:47.280 --> 00:14:49.280]  這個女人做了這件事
[00:14:49.280 --> 00:14:51.280]  以後無論這福音傳到哪裡
[00:14:51.280 --> 00:14:53.280]  你們都要告訴那裡的人
[00:14:53.280 --> 00:14:55.280]  這個女人做了一件這樣的事情
[00:14:55.280 --> 00:14:57.280]  要來紀念她
[00:14:57.280 --> 00:14:59.280]  當我看到這裡的時候
[00:14:59.280 --> 00:15:01.280]  我心裡就問
[00:15:01.280 --> 00:15:05.280]  如果這個女人這麼重要
[00:15:05.280 --> 00:15:07.280]  為什麼馬可
[00:15:07.280 --> 00:15:09.280]  馬太不寫
[00:15:09.280 --> 00:15:11.280]  她就是瑪利亞
[00:15:11.280 --> 00:15:13.280]  無名無姓
[00:15:13.280 --> 00:15:15.280]  一個女人
[00:15:15.280 --> 00:15:17.280]  我思考這個問題的時候
[00:15:17.280 --> 00:15:19.280]  有兩個思緒走出來
[00:15:19.280 --> 00:15:21.280]  第一個
[00:15:21.280 --> 00:15:23.280]  我覺得耶穌不是要我們紀念瑪利亞這個人
[00:15:25.280 --> 00:15:27.280]  而是紀念她所做的美事
[00:15:27.280 --> 00:15:31.280]  不是瑪利亞
[00:15:31.280 --> 00:15:33.280]  這個人是一個好人
[00:15:33.280 --> 00:15:35.280]  做了一件美事
[00:15:35.280 --> 00:15:37.280]  耶穌說這件事
[00:15:37.280 --> 00:15:39.280]  是值得紀念
[00:15:39.280 --> 00:15:43.280]  然後在這幾個福音書裡面
[00:15:43.280 --> 00:15:45.280]  我們沒有見過任何一個人
[00:15:45.280 --> 00:15:47.280]  向耶穌獻上過什麼
[00:15:47.280 --> 00:15:51.280]  不是
[00:15:51.280 --> 00:15:53.280]  耶穌剛出世幼年的時候
[00:15:53.280 --> 00:15:55.280]  獻上禮物
[00:15:55.280 --> 00:15:57.280]  是的
[00:15:57.280 --> 00:15:59.280]  那時候他們向一個幼年的
[00:15:59.280 --> 00:16:01.280]  兒童的耶穌獻上禮物
[00:16:01.280 --> 00:16:03.280]  但只有這個女人在耶穌傳道
[00:16:03.280 --> 00:16:05.280]  並宣告自己是尼塞亞之後
[00:16:05.280 --> 00:16:07.280]  向耶穌毫無保留
[00:16:07.280 --> 00:16:09.280]  付出和獻上
[00:16:09.280 --> 00:16:11.280]  就是將他最貴重的東西
[00:16:11.280 --> 00:16:13.280]  獻給耶穌
[00:16:13.280 --> 00:16:15.280]  所以耶穌說要在福音傳到的地方
[00:16:15.280 --> 00:16:17.280]  都要述說這件事件
[00:16:17.280 --> 00:16:21.280]  會不會就是
[00:16:21.280 --> 00:16:23.280]  所有認信他的門徒
[00:16:23.280 --> 00:16:27.280]  都要學習
[00:16:27.280 --> 00:16:29.280]  將我們最貴重的東西
[00:16:29.280 --> 00:16:31.280]  毫無保留
[00:16:31.280 --> 00:16:33.280]  向他獻上
[00:16:33.280 --> 00:16:37.280]  在我們今天所讀的經文裡面
[00:16:37.280 --> 00:16:39.280]  我們見到馬可在記述這件美事的同時
[00:16:39.280 --> 00:16:43.280]  可能大家見到
[00:16:43.280 --> 00:16:45.280]  我由第三節開始讀到第九節
[00:16:45.280 --> 00:16:47.280]  但今天應該是一到十一節
[00:16:47.280 --> 00:16:49.280]  在這件事件之前
[00:16:49.280 --> 00:16:51.280]  之後
[00:16:51.280 --> 00:16:53.280]  都發生了一些事件
[00:16:53.280 --> 00:16:55.280]  我們再讀這段經文
[00:16:55.280 --> 00:16:57.280]  好嗎
[00:16:57.280 --> 00:16:59.280]  過兩天是愚節
