
[00:00:00.000 --> 00:00:02.000]  (字幕:陳昇)
[00:03:43.160 --> 00:03:45.480]  給他的音訊
[00:03:45.480 --> 00:03:47.160]  還透過摩西
[00:03:47.160 --> 00:03:49.760]  清楚地記在他的腦海當中
[00:03:50.200 --> 00:03:53.040]  就來和約書亞再提到當年的事情
[00:03:53.040 --> 00:03:56.640]  你把這個音訊的地方給我
[00:03:56.640 --> 00:04:01.480]  那麼這樣的一種生命的特質呢
[00:04:01.480 --> 00:04:05.520]  就關係到其實迦勒當時
[00:04:05.520 --> 00:04:08.000]  去到迦南帝
[00:04:08.000 --> 00:04:10.640]  和約書亞一起去窺探的時候
[00:04:10.640 --> 00:04:12.480]  並不容易啊
[00:04:12.480 --> 00:04:15.440]  他們十二探子去到以後
[00:04:15.440 --> 00:04:18.360]  就好像現在的偵查兵的角色一樣
[00:04:18.360 --> 00:04:20.040]  那個時候叫探子
[00:04:20.640 --> 00:04:22.080]  探了以後回來
[00:04:22.080 --> 00:04:24.760]  看到了同樣的事物
[00:04:24.760 --> 00:04:27.080]  他和約書亞就回饋了
[00:04:27.080 --> 00:04:28.880]  是啊
[00:04:28.880 --> 00:04:32.080]  確實是牛奶與蜜之地
[00:04:32.080 --> 00:04:35.000]  是一個極美之地啊
[00:04:35.000 --> 00:04:37.960]  但是呢 其他人也回來啊
[00:04:37.960 --> 00:04:40.200]  在認同那個地非常
[00:04:40.200 --> 00:04:42.800]  風渦的這個同時間呢
[00:04:42.800 --> 00:04:44.200]  也說到了
[00:04:44.200 --> 00:04:46.440]  那個地不了得啊
[00:04:46.440 --> 00:04:48.480]  那個地的居民呢
[00:04:48.920 --> 00:04:50.760]  好像巨人一樣啊
[00:04:50.760 --> 00:04:53.400]  就包括今天經文裡面講的
[00:04:53.400 --> 00:04:56.400]  居住在那個山地的亞納族一樣
[00:04:56.400 --> 00:04:58.360]  就是他們看到的巨人啊
[00:04:58.360 --> 00:05:01.000]  我們在他面前
[00:05:01.000 --> 00:05:03.760]  就好像詐謀一樣啊
[00:05:03.760 --> 00:05:06.200]  打不了啊 打不了啊
[00:05:06.200 --> 00:05:10.600]  以至於謠言在民眾當中四起
[00:05:10.600 --> 00:05:12.760]  起怨言的
[00:05:12.760 --> 00:05:14.360]  心消化的
[00:05:14.360 --> 00:05:15.880]  要逃跑的
[00:05:15.880 --> 00:05:18.040]  還更有甚者呢
[00:05:19.040 --> 00:05:22.120]  為要制止約書亞和迦勒
[00:05:22.120 --> 00:05:25.960]  甚至要拿起石頭來要打死他們呢
[00:05:25.960 --> 00:05:29.080]  這個時候神跡又嶄新啊
[00:05:29.080 --> 00:05:30.800]  夜華的榮光
[00:05:30.800 --> 00:05:33.200]  制止了民眾的行為
[00:05:33.200 --> 00:05:34.760]  以至於呢
[00:05:34.760 --> 00:05:37.160]  他們可以渡過那個約旦河
[00:05:37.160 --> 00:05:40.520]  再次進入到這個
[00:05:40.520 --> 00:05:41.880]  陰虛之地
[00:05:41.880 --> 00:05:43.520]  透過征戰
[00:05:43.520 --> 00:05:45.760]  看到神的陰虛
[00:05:45.760 --> 00:05:47.520]  所以呢
[00:05:48.120 --> 00:05:49.640]  大家看的景況
[00:05:49.640 --> 00:05:51.160]  可能都一樣
[00:05:51.160 --> 00:05:54.200]  都是面對同樣的事情
[00:05:54.200 --> 00:05:58.200]  既有賜福的 也有感恩的 也有挑戰的
[00:05:58.200 --> 00:06:02.160]  但是探子之間的生命表現力呢
[00:06:02.160 --> 00:06:06.320]  卻完全的不同 完全的分別
[00:06:06.320 --> 00:06:09.080]  在經文裡面我可以看到
[00:06:09.080 --> 00:06:11.000]  迦勒他用一句話
[00:06:11.000 --> 00:06:14.520]  我按著心意回報他
[00:06:14.520 --> 00:06:17.200]  這句話的意思呢就是
[00:06:17.760 --> 00:06:19.920]  將心裡所想的
[00:06:19.920 --> 00:06:22.000]  據實報告
[00:06:22.000 --> 00:06:24.600]  他說的任何話
[00:06:24.600 --> 00:06:28.400]  不是要迎合約書亞
[00:06:28.400 --> 00:06:29.800]  迎合摩西
[00:06:29.800 --> 00:06:32.400]  好像表現得自己更屬靈
[00:06:32.400 --> 00:06:33.600]  不是
[00:06:33.600 --> 00:06:37.400]  是因為他的心意本來就如此
[00:06:37.400 --> 00:06:40.240]  如實的回報
[00:06:40.240 --> 00:06:41.680]  就是這樣
[00:06:41.680 --> 00:06:43.520]  但是那個時候呢
[00:06:43.520 --> 00:06:46.160]  同我上去的眾弟兄呢
[00:06:46.920 --> 00:06:48.440]  卻看到了困境
[00:06:48.440 --> 00:06:50.360]  沒有看到祝福
[00:06:50.360 --> 00:06:52.720]  忘記了神的陰虛
[00:06:52.720 --> 00:06:57.080]  使眾百姓的心消化了
[00:06:57.080 --> 00:07:00.920]  但即便是有這樣的一個分別
[00:07:00.920 --> 00:07:03.480]  即便同行者之間呢
[00:07:03.480 --> 00:07:07.080]  出現了不同意
[00:07:07.080 --> 00:07:09.840]  甚至是大比數的不同意
[00:07:09.840 --> 00:07:11.840]  但是此時
[00:07:11.840 --> 00:07:14.360]  迦勒的心很堅定
[00:07:15.040 --> 00:07:19.200]  但我專心跟從耶和華 我的上帝
[00:07:19.200 --> 00:07:23.320]  就可以這樣可以看到其中的分別
[00:07:23.320 --> 00:07:26.200]  所以我們就可以從中看到
[00:07:26.200 --> 00:07:29.240]  心意 迦勒的心意
[00:07:29.240 --> 00:07:32.240]  他是很清楚神的旨意
[00:07:32.240 --> 00:07:34.480]  甚至在曠野
[00:07:34.480 --> 00:07:37.240]  走了這四十年的時候
[00:07:37.240 --> 00:07:39.360]  很多身邊的人呢
[00:07:39.360 --> 00:07:41.320]  一個一個的死去
[00:07:41.320 --> 00:07:42.800]  神要等
[00:07:43.240 --> 00:07:45.760]  等那些悖逆的族群
[00:07:45.760 --> 00:07:48.600]  在曠野消耗殆盡的時候
[00:07:48.600 --> 00:07:50.720]  讓他們可以有
[00:07:50.720 --> 00:07:53.400]  其他剩餘的人有恩典
[00:07:53.400 --> 00:07:55.080]  再次可以進入
[00:07:55.080 --> 00:07:57.680]  但是在這樣一個分別當中
[00:07:57.680 --> 00:08:00.760]  還是看到窺探人當中的小心
[00:08:00.760 --> 00:08:03.600]  還有迦勒他的心意
[00:08:03.600 --> 00:08:07.680]  他之所以清楚神的旨意
[00:08:07.680 --> 00:08:10.760]  就有心中的這樣一個表現力
[00:08:11.640 --> 00:08:13.440]  所以在這裡我們可以看到
[00:08:13.440 --> 00:08:17.920]  當我們的心清楚神旨意的時候
[00:08:17.920 --> 00:08:23.440]  就可以看見神要我們看到的景象
[00:08:23.440 --> 00:08:28.640]  確實是那個地方很大的祝福
[00:08:28.640 --> 00:08:30.040]  有挑戰
[00:08:30.040 --> 00:08:32.160]  我們就跟從神了
[00:08:32.160 --> 00:08:33.800]  一起去面對啊
[00:08:33.800 --> 00:08:37.840]  面對了以後就見證了神的大能力
[00:08:37.840 --> 00:08:39.720]  所以在這裡
[00:08:40.520 --> 00:08:43.760]  第一點清楚上帝的旨意的這一點
[00:08:43.760 --> 00:08:44.960]  就讓我們可以看到
[00:08:44.960 --> 00:08:47.520]  心啊 內心啊
[00:08:47.520 --> 00:08:50.200]  迦勒的按著心意的回報
[00:08:50.200 --> 00:08:51.560]  心呢
[00:08:51.560 --> 00:08:54.200]  引領人們的視野
[00:08:54.200 --> 00:08:57.680]  同樣看到的事物可能都一樣
[00:08:57.680 --> 00:08:59.720]  但是
[00:08:59.720 --> 00:09:01.440]  真正的視野
[00:09:01.440 --> 00:09:04.240]  是看到神的旨意和祝福
[00:09:04.240 --> 00:09:05.760]  有不同嗎
[00:09:05.760 --> 00:09:07.720]  同樣的道理呢
[00:09:07.720 --> 00:09:10.360]  在我們的平常日常生活中
[00:09:10.360 --> 00:09:11.760]  大家都可以聽到
[00:09:11.760 --> 00:09:13.840]  例如大家很熟悉的
[00:09:13.840 --> 00:09:17.160]  半杯水的一個比喻和故事
[00:09:17.160 --> 00:09:19.360]  同樣是半杯水
[00:09:19.360 --> 00:09:21.320]  感恩的人會說
[00:09:21.320 --> 00:09:22.520]  哎呀 感謝主
[00:09:22.520 --> 00:09:23.840]  我還有水
[00:09:23.840 --> 00:09:25.640]  我有半杯水
[00:09:25.640 --> 00:09:28.080]  那悲觀消極的人呢
[00:09:28.080 --> 00:09:30.360]  只看到他的缺乏
[00:09:30.360 --> 00:09:33.160]  哎呀 我有半杯是空著的
[00:09:33.160 --> 00:09:35.280]  我不夠啊 我怎麼辦呢
[00:09:35.280 --> 00:09:37.520]  我不知道怎麼去過了
[00:09:37.520 --> 00:09:40.160]  所以同樣的場景
[00:09:40.640 --> 00:09:43.640]  促成因著心境而不同的人
[00:09:43.640 --> 00:09:47.400]  帶我們看到不同的視野
[00:09:47.400 --> 00:09:49.520]  同樣我相信
[00:09:49.520 --> 00:09:52.320]  疫情也是對我們整個世界
[00:09:52.320 --> 00:09:53.880]  對神的兒女
[00:09:53.880 --> 00:09:55.720]  一個很大的挑戰
[00:09:55.720 --> 00:09:59.440]  但是如果我們清楚神旨意的人呢
[00:09:59.440 --> 00:10:02.560]  就看到神的心意
[00:10:02.560 --> 00:10:05.680]  看到神就是那位以馬內利
[00:10:05.680 --> 00:10:07.960]  祂和我們同在啊
[00:10:08.840 --> 00:10:11.000]  祂讓我們在困境當中
[00:10:11.000 --> 00:10:13.440]  更好地去做見證
[00:10:13.440 --> 00:10:16.320]  更好地為神來得人
[00:10:16.320 --> 00:10:19.360]  好 講了第一點以後
[00:10:19.360 --> 00:10:20.800]  要進入第二點了
[00:10:20.800 --> 00:10:23.400]  加勒面對的挑戰
[00:10:23.400 --> 00:10:25.280]  第二點就講到
[00:10:25.280 --> 00:10:28.200]  不受外在的影響
[00:10:28.200 --> 00:10:32.640]  確實我們的生命處境會有各樣的影響
[00:10:32.640 --> 00:10:35.280]  時時刻刻在攪動我們的心
[00:10:35.280 --> 00:10:37.960]  在吸引著我們的注意力
[00:10:38.880 --> 00:10:40.120]  在想辦法
[00:10:40.120 --> 00:10:43.200]  讓我們不能夠堅定地持守
[00:10:43.200 --> 00:10:46.320]  加勒也面對同樣的挑戰
[00:10:46.320 --> 00:10:49.560]  他當時在曠野存活的40年
[00:10:49.560 --> 00:10:52.400]  在曠野行走
[00:10:52.400 --> 00:10:54.480]  一直在行走
[00:10:54.480 --> 00:10:57.440]  他甚至要面臨的
[00:10:57.440 --> 00:11:00.600]  那個以色列民犯的錯誤的時候
[00:11:00.600 --> 00:11:02.360]  他就算沒有犯
[00:11:02.360 --> 00:11:05.160]  他也要一起來面對
[00:11:05.160 --> 00:11:07.480]  面對懲罰
[00:11:08.040 --> 00:11:10.160]  面對各樣的繞路
[00:11:10.160 --> 00:11:12.240]  面對各樣的挑戰
[00:11:12.240 --> 00:11:15.960]  好 這樣的影響其實有各方各面
[00:11:15.960 --> 00:11:17.680]  其中有三點
[00:11:17.680 --> 00:11:22.320]  第一點就是不受身邊群體的影響
[00:11:22.320 --> 00:11:24.600]  不受身邊群體的影響
[00:11:24.600 --> 00:11:27.040]  哪怕12個探子
[00:11:27.040 --> 00:11:29.960]  有10個都說消極負面的話
[00:11:29.960 --> 00:11:31.240]  他不受影響
[00:11:31.240 --> 00:11:33.320]  哪怕整個群體
[00:11:33.320 --> 00:11:35.560]  在曠野發怨言
[00:11:37.080 --> 00:11:38.360]  受神的懲治
[00:11:38.360 --> 00:11:40.080]  他也不受影響
[00:11:40.080 --> 00:11:44.320]  因為他心很清楚神的旨意
[00:11:44.320 --> 00:11:47.320]  還有第二個不受影響的
[00:11:47.320 --> 00:11:50.720]  是不受自己年紀的影響
[00:11:50.720 --> 00:11:53.720]  這個時候加勒已經多少歲了
[00:11:53.720 --> 00:11:56.400]  85歲了
[00:11:56.400 --> 00:11:59.040]  還有這樣一種的心智
[00:11:59.040 --> 00:12:03.480]  沒有說我現在走不動路了
[00:12:03.480 --> 00:12:05.920]  沒有說因著年紀
[00:12:06.200 --> 00:12:08.480]  神的心意就會改變等等
[00:12:08.480 --> 00:12:10.000]  不受影響
[00:12:10.000 --> 00:12:12.120]  完全照樣去行
[00:12:12.120 --> 00:12:15.280]  最近大家有沒有看球賽
[00:12:15.280 --> 00:12:18.720]  有看的 有沒有看的
[00:12:18.720 --> 00:12:20.120]  有笑的
[00:12:20.120 --> 00:12:22.880]  每次有的時候看球賽的時候
[00:12:22.880 --> 00:12:25.120]  看奧運會的時候
[00:12:25.120 --> 00:12:27.480]  姐說在介紹球員的時候
[00:12:27.480 --> 00:12:29.000]  很多時候會讓我心裡面
[00:12:29.000 --> 00:12:30.400]  咯噔一下
[00:12:30.400 --> 00:12:32.760]  姐說通常這樣介紹
[00:12:32.760 --> 00:12:35.480]  下面出場的這位球員
[00:12:36.400 --> 00:12:39.480]  他今年已經是30多歲的高齡了
[00:12:39.480 --> 00:12:42.760]  已經是一位老將了
[00:12:42.760 --> 00:12:45.240]  還拼搏在賽場上非常的不容易
[00:12:45.240 --> 00:12:46.800]  我想到
[00:12:46.800 --> 00:12:49.880]  30多歲都已經是老將了
[00:12:49.880 --> 00:12:52.240]  那讓我們怎麼樣呢
[00:12:52.240 --> 00:12:54.880]  同樣如果在競技場上
[00:12:54.880 --> 00:12:56.880]  他有他年齡的界定
[00:12:56.880 --> 00:13:00.480]  但是在神的旨意當中
[00:13:00.480 --> 00:13:03.960]  沒有這樣一種年齡的界定
[00:13:04.960 --> 00:13:06.840]  上帝同樣可以使用
[00:13:06.840 --> 00:13:09.640]  上帝同樣會祝福
[00:13:09.640 --> 00:13:11.960]  就像迦勒這樣
[00:13:11.960 --> 00:13:14.560]  我還是強壯
[00:13:14.560 --> 00:13:18.240]  就好像打發我去的那天一樣的
[00:13:18.240 --> 00:13:22.280]  這麼強壯不單是日常起居
[00:13:22.280 --> 00:13:24.360]  還要是征戰
[00:13:24.360 --> 00:13:26.440]  征戰出入
[00:13:26.440 --> 00:13:29.480]  我的力量那時如何
[00:13:29.480 --> 00:13:31.920]  現在也如何
[00:13:33.080 --> 00:13:35.080]  不受自己年紀的影響呢
[00:13:35.080 --> 00:13:38.200]  照樣努力的去奔走
[00:13:38.200 --> 00:13:40.760]  征戰 得那一地
[00:13:40.760 --> 00:13:43.320]  還有第三點就是
[00:13:43.320 --> 00:13:47.440]  不受強大對手的影響
[00:13:47.440 --> 00:13:51.440]  迦勒這次提到的這個地方
[00:13:51.440 --> 00:13:53.640]  這個亞納族的地方
[00:13:53.640 --> 00:13:56.600]  就是當時他們探子看到
[00:13:56.600 --> 00:13:59.640]  巨人的這個族群
[00:14:01.160 --> 00:14:04.680]  在他們的比例看來好像乍猛一樣
[00:14:04.680 --> 00:14:07.960]  現在的這個征戰還沒有打下來
[00:14:07.960 --> 00:14:10.640]  但是迦勒他仍然記得
[00:14:10.640 --> 00:14:13.200]  好的 我可以去
[00:14:13.200 --> 00:14:15.600]  是的 如果你願意
[00:14:15.600 --> 00:14:18.720]  神就會和我同在
[00:14:18.720 --> 00:14:21.080]  讓我得著那地
[00:14:21.080 --> 00:14:24.480]  看到那個亞納族人
[00:14:24.480 --> 00:14:28.400]  還有看到他們寬大和堅固的城
[00:14:29.440 --> 00:14:31.160]  所以當我們
[00:14:31.160 --> 00:14:34.560]  有一個堅固的內心的時候
[00:14:34.560 --> 00:14:36.720]  所面對的挑戰
[00:14:36.720 --> 00:14:38.400]  它都可以幫助我們
[00:14:38.400 --> 00:14:40.520]  不斷堅固我們的內心
[00:14:40.520 --> 00:14:43.600]  向著那標杆直跑
[00:14:43.600 --> 00:14:46.600]  它可以促使到屬於神的人
[00:14:46.600 --> 00:14:50.360]  勇於去面對和承擔挑戰
[00:14:50.360 --> 00:14:53.720]  樂於來審視自己的生命
[00:14:53.720 --> 00:14:57.120]  是的 就算八十五歲了
[00:14:57.800 --> 00:14:59.800]  但是我依然強壯
[00:14:59.800 --> 00:15:02.800]  我所處的這個環境
[00:15:02.800 --> 00:15:04.160]  很感恩
[00:15:04.160 --> 00:15:07.520]  神會和我們同在 幫助我們
[00:15:07.520 --> 00:15:12.080]  而且繼續會要奮力奔向目標
[00:15:12.080 --> 00:15:15.760]  在我們的生活當中 每一天
[00:15:15.760 --> 00:15:19.880]  都會不自覺地陷入到
[00:15:19.880 --> 00:15:22.880]  自己預設的各樣的困境
[00:15:22.880 --> 00:15:24.600]  挑戰當中
[00:15:25.640 --> 00:15:28.240]  有一樣讓我記憶深刻的
[00:15:28.240 --> 00:15:31.200]  就是當年我還在讀神學的時候
[00:15:31.200 --> 00:15:34.280]  讀神學容不容易啊
[00:15:34.280 --> 00:15:38.080]  我看到很多都搖頭 不容易
[00:15:38.080 --> 00:15:40.200]  讀神學感不感恩啊
[00:15:40.200 --> 00:15:42.960]  感恩 這個很肯定啊
[00:15:42.960 --> 00:15:44.200]  很感恩
[00:15:44.200 --> 00:15:46.200]  但是同樣在
[00:15:46.200 --> 00:15:48.800]  這樣的一種的路徑當中
[00:15:48.800 --> 00:15:52.960]  萬萬你會被那些壓力所壓住
[00:15:52.960 --> 00:15:55.320]  只看到壓力
[00:15:55.640 --> 00:15:57.160]  看不住感恩啊
[00:15:57.160 --> 00:16:00.240]  心裡面盤算的都是
[00:16:00.240 --> 00:16:03.600]  哎呀 那個教功課的期限
[00:16:03.600 --> 00:16:05.960]  馬上就要來到了
[00:16:05.960 --> 00:16:09.360]  我這個進度好像追不上了 怎麼辦啊
[00:16:09.360 --> 00:16:13.280]  會很多時候處於這種的壓力當中
[00:16:13.280 --> 00:16:15.080]  那個時候我也是
[00:16:15.080 --> 00:16:17.800]  但在一次的靈修當中
[00:16:17.800 --> 00:16:20.520]  神就感動我 讓我看到
[00:16:20.520 --> 00:16:25.240]  讀神學不就是神在你生命當中的旨意嗎
[00:16:26.240 --> 00:16:31.040]  不是你那個要經歷神恩典的帶領的時候嗎
[00:16:31.040 --> 00:16:35.320]  就讓我眼目再次回向神的時候
[00:16:35.320 --> 00:16:37.840]  就看到了感恩的事了
[00:16:37.840 --> 00:16:42.440]  那天我覺得整個人很不同啊
[00:16:42.440 --> 00:16:44.640]  精神煥發
[00:16:44.640 --> 00:16:50.920]  早早起來就感受到陽光也是讚美主了
[00:16:50.920 --> 00:16:53.040]  有小鳥的歌聲
[00:16:53.720 --> 00:16:56.800]  啊 榮耀主啊 你創造真的是美好啊
[00:16:56.800 --> 00:16:59.520]  那個出場的畫面就有點像
[00:16:59.520 --> 00:17:02.840]  白雪公主啊 帶著歌聲
[00:17:02.840 --> 00:17:06.240]  有小鳥小動物帶著出場的一樣
[00:17:06.240 --> 00:17:08.200]  非常的開心啊
[00:17:08.200 --> 00:17:10.800]  好 那要去吃個早餐
[00:17:10.800 --> 00:17:12.840]  要繼續功課了
[00:17:12.840 --> 00:17:18.200]  就要去到我們當時學院最美的那個衛源湖畔
[00:17:18.200 --> 00:17:20.800]  來一份早餐
[00:17:20.800 --> 00:17:23.480]  早餐不得止呢
[00:17:23.800 --> 00:17:26.080]  還要來一杯熱熱的咖啡啊
[00:17:26.080 --> 00:17:27.800]  很感恩啊
[00:17:27.800 --> 00:17:31.920]  早餐來了 拿了早餐放到桌面上
[00:17:31.920 --> 00:17:35.600]  特別要找到一個戶外的環境啊
[00:17:35.600 --> 00:17:37.480]  看得到風景的環境啊
[00:17:37.480 --> 00:17:38.840]  放下了早餐
[00:17:38.840 --> 00:17:40.800]  那要去拿咖啡了
[00:17:40.800 --> 00:17:43.320]  感謝主的賜予啊 還有一杯咖啡
[00:17:43.320 --> 00:17:44.960]  就去拿咖啡了
[00:17:44.960 --> 00:17:49.640]  當我滿心喜樂地拿著咖啡回來的時候呢
[00:17:49.640 --> 00:17:52.560]  就看到一群鳥啊
[00:17:53.120 --> 00:17:54.080]  一群麻雀
[00:17:54.080 --> 00:17:57.520]  在吃我剛才放在台上面的早餐
[00:17:57.520 --> 00:18:00.880]  整個心態又不好了
[00:18:00.880 --> 00:18:03.680]  剛才還在感恩的事情
[00:18:03.680 --> 00:18:05.800]  你創造的小鳥啊
[00:18:05.800 --> 00:18:09.080]  現在在吃我的早餐啊
[00:18:09.080 --> 00:18:11.480]  我的早餐不能有了
[00:18:11.480 --> 00:18:12.960]  所以呢
[00:18:12.960 --> 00:18:15.560]  很多時候呢 就讓我感受到
[00:18:15.560 --> 00:18:19.000]  其實很多時候呢 我們的日常當中嘛
[00:18:19.560 --> 00:18:23.960]  它總是交織著各樣感恩和挑戰的事項
[00:18:23.960 --> 00:18:25.560]  它交織在一起
[00:18:25.560 --> 00:18:27.320]  但是呢
[00:18:27.320 --> 00:18:29.920]  唯有我們的心啊
[00:18:29.920 --> 00:18:34.080]  可以幫助我們建立生命的根基
[00:18:34.080 --> 00:18:38.240]  當你的生命根基夠穩固的時候呢
[00:18:38.240 --> 00:18:40.560]  來的那些的挑戰
[00:18:40.560 --> 00:18:42.480]  都不算再是挑戰
[00:18:42.480 --> 00:18:46.600]  當你的生命根基容易動搖的時候呢
[00:18:46.600 --> 00:18:49.400]  你很容易起跌的啊
[00:18:50.320 --> 00:18:52.680]  遇到感恩的事情 感恩了啊
[00:18:52.680 --> 00:18:54.840]  遇到鳥在吃你的早餐了
[00:18:54.840 --> 00:18:56.480]  又開始咒詛了
[00:18:56.480 --> 00:19:00.120]  很多情況其實環繞著我們的生命
[00:19:00.120 --> 00:19:05.200]  其實神也讓我們有一個屬神的心
[00:19:05.200 --> 00:19:09.480]  幫助我們建立好這樣一種的根基了以後
[00:19:09.480 --> 00:19:13.920]  穩固的面對世界上的各樣的挑戰
[00:19:13.920 --> 00:19:16.880]  就好像耶穌基督在馬太福音
[00:19:16.880 --> 00:19:18.160]  他同時也說的
[00:19:19.200 --> 00:19:24.640]  你們要把這個房子蓋在磐石上
[00:19:24.640 --> 00:19:27.680]  那個根基才夠穩固
[00:19:27.680 --> 00:19:29.240]  才夠穩固
[00:19:29.240 --> 00:19:31.360]  當各樣的挑戰來的
[00:19:31.360 --> 00:19:33.960]  挑戰的比喻當中有雨林啊
[00:19:33.960 --> 00:19:35.760]  水沖啊
[00:19:35.760 --> 00:19:38.280]  風吹啊 等等啊
[00:19:38.280 --> 00:19:40.360]  你的房子都不倒塌
[00:19:40.360 --> 00:19:44.240]  因為你的根基建立在了磐石上
[00:19:44.240 --> 00:19:48.120]  為什麼生命會有這樣的一種效果呢
[00:19:49.040 --> 00:19:51.120]  我們的心是屬於神的
[00:19:51.120 --> 00:19:54.320]  神給我們說的什麼樣的話語呢
[00:19:54.320 --> 00:19:56.920]  我們不單是可以聽到
[00:19:56.920 --> 00:19:59.960]  我們還要把它形出來啊
[00:19:59.960 --> 00:20:03.880]  凡聽見我的這話就去行的
[00:20:03.880 --> 00:20:07.440]  就會有這樣一種的生命表象
[00:20:07.440 --> 00:20:10.600]  建立了我們生命的根基
