
[00:00:00.000 --> 00:00:10.000]  很感謝神我們又能夠聚在這裏來一起聽他的道。
[00:09:45.000 --> 00:09:50.000]  然後你留意一下里面有什麼人物,我們一起來唸。
[00:09:50.000 --> 00:10:07.000]  有一個古麗納人西門,就是亞歷山大和盧府的父親,從鄉下來,經過那地方,他們就勉強他同去,好揹着耶穌的十字架。
[00:10:07.000 --> 00:10:20.000]  他們帶耶穌到了哥哥他地方,哥哥他翻出來,就是都樓地,拿墨藥調和和酒給耶穌,他卻不受。
[00:10:20.000 --> 00:10:28.000]  於是將他釘在十字架上,念究分他的衣服,看是誰得什麼。
[00:10:28.000 --> 00:10:38.000]  釘他在十字架上,已是四十的時候,在上面有他的罪狀,寫的是猶太人的王。
[00:10:38.000 --> 00:10:52.000]  他們又把兩個強盜和他同釘十字架,一個在右邊,一個在左邊,就應驗了經上的話說,他被列在罪犯之中。
[00:10:52.000 --> 00:11:02.000]  現在第二次讀的時候,我想你把焦點放在這段經文裏面,有哪些人,講了哪些人,我們再讀一遍。
[00:11:02.000 --> 00:11:04.000]  我讀給大家聽就好了。
[00:11:04.000 --> 00:11:16.000]  有一個古利奈人西門,就是亞歷山大和盧府的父親,從鄉下來,經過那地方,他們就勉強他同去,好揹着耶穌的十字架。
[00:11:16.000 --> 00:11:25.000]  他們帶耶穌到了哥哥他地方,哥他翻出來就是都羅地,拿墨藥調和的酒給耶穌,他卻不受。
[00:11:25.000 --> 00:11:31.000]  於是將他釘在十字架上,念究分他的衣服,看是誰得什麼。
[00:11:31.000 --> 00:11:38.000]  釘他在十字架上,已是四十的時候,在上面有他的罪狀,寫的是猶太人的王。
[00:11:38.000 --> 00:11:49.000]  他們又把兩個強盜和他同釘十字架,一個在右邊,一個在左邊,這就應了經上的話說,他被列在罪犯之中。
[00:11:49.000 --> 00:12:01.000]  我希望你能夠吸收這段經文,我們讀最後一遍的時候,請你看這些人他做了什麼,說了什麼,然後想象當時候的情景。
[00:12:01.000 --> 00:12:09.000]  最後一次我會很慢的讀,我請你真的是把上帝的話語吸收進入你的生命裏面。
[00:12:09.000 --> 00:12:31.000]  有一個古利奈人西門,就是亞歷山大和盧府的父親,從鄉下來經過那地方,他們就勉強他同去,好揹着耶穌的十字架,他們帶耶穌到了哥哥他地方。
[00:12:31.000 --> 00:12:47.000]  哥哥他翻出來就是都羅地,拿墨藥調和的酒給耶穌,他卻不受,於是將他釘在十字架上,念舊分他的衣服,看是誰得什麼。
[00:12:47.000 --> 00:13:10.000]  釘他在十字架上是釋出的時候,在上面有他的罪狀,寫的是猶太人的王,他們又把兩個強盜和他同釘十字架,一個在右邊,一個在左邊,這就應了經上的話說,他被列在罪犯之中。
[00:13:10.000 --> 00:13:27.000]  這樣的讀一遍又一遍有什麼感受啊?是不是能夠更清楚地看到上帝在他的話語裏面留下給我們看到那兩千年前發生的事情更清楚了?
[00:13:27.000 --> 00:13:42.000]  在這個步伐非常忙碌跟快的節奏的社會,我真的是盼望弟兄姐妹在家裏能夠有時間好好地就讀那兩三遍一段的經文。
[00:13:42.000 --> 00:13:52.000]  不要擔心自己讀得懂不懂,你願意去讀兩三遍,我保證你肯定會從中間看到上帝要你看的。
[00:13:52.000 --> 00:14:08.000]  今天這段經文給我們看到這個情景,耶穌背十字架,背到沒力,有一個人被逼揹他的十字架,然後他就被帶去釘在十字架上。
[00:14:08.000 --> 00:14:22.000]  這裏有幾個反省跟大家快快地分享。第一個,我們看見主是爲我們被毒打,導致無力。
[00:14:22.000 --> 00:14:39.000]  第二個是他力氣都沒有,一個當時有能力拿自己的十字架的男性,竟然走一段路都沒有辦法再動了。
[00:14:39.000 --> 00:14:57.000]  並定要完成他們的任務,隨便抓了一個人來揹他的十字架。這是我們的主爲我們受的第一個苦,被毒打致無力。
[00:14:57.000 --> 00:15:10.000]  我不知道你有什麼體會,有些弟兄姐妹問我,他說,其他的人呢,他們自己背十字架嗎,其他的犯人?是啊。
[00:15:10.000 --> 00:15:22.000]  因爲那些羅馬兵丁知道他們是要去送死的,不會幫他們背十字架,他們每個犯人都要拖着自己的十字架上去。
[00:15:22.000 --> 00:15:37.000]  那爲什麼他們做得到,耶穌做不到呢?因爲耶穌是被鞭打,被戲弄,被毒打,他是有受到特別殘忍的待遇。
[00:15:37.000 --> 00:15:56.000]  因爲他們真的是很痛恨耶穌,而且反映了罪惡,真的是對一個上帝差派來的無辜的人的痛恨,不能夠接受他所講的東西,愛你的仇敵,不行。
[00:15:56.000 --> 00:16:09.000]  我們要講的是什麼呢?懲罰,讓每個人都服我們。所以我們的耶穌是爲我們承受了這些。
[00:16:09.000 --> 00:16:22.000]  我不知道你有沒有經歷過這些的痛苦,但是聖經要告訴我們,主耶穌是完全明白我們所經歷的,這是第一個。
[00:16:22.000 --> 00:16:34.000]  第二個,是我們看到主耶穌爲我們被帶到死亡之地。聖經說,他們帶耶穌到了哥哥他的地方。
[00:16:34.000 --> 00:16:46.000]  哥哥他是一個當時的語言,他要翻譯,翻譯出來,原來就是一個都樓地,都樓地就是人的頭骨,skull。
[00:16:46.000 --> 00:17:05.000]  那個地方爲什麼會被稱爲都樓地呢?大家可以很簡單就想象得到,所有的死囚都帶到那裏去處決的,累積下來都是很多死人的骨頭。
[00:17:05.000 --> 00:17:16.000]  所以當地的人一想到那個地方,慢慢講着講着,那個地方就叫做都樓地了。
[00:17:16.000 --> 00:17:33.000]  我們的主是生命的主,唯有他有真正的生命,而且我相信他活在世上的時候,是真的是能夠活出那種精彩,讓人家看見是充實的生命。
[00:17:33.000 --> 00:17:42.000]  但是爲了我們的緣故,他是被帶到死亡之地。
[00:17:42.000 --> 00:17:47.000]  進入死亡,面對死亡是可怕的。
[00:17:47.000 --> 00:17:56.000]  我最近也有難過的事情,因爲我聯繫了我的新加坡最好的朋友。
[00:17:56.000 --> 00:18:25.000]  他不久前竟然他的弟弟就過世了,而且很突然,應該是中了新冠,但是去醫院,醫院沒有很快的看到他其實也有登革熱,所以沒有快快的處理,拖到不能夠處理,然後很快的,好像一個星期左右就已經離世了。
[00:18:25.000 --> 00:18:39.000]  我跟他很熟,因爲學校放假的時候有時候會去他的家住,所以他爸爸媽媽兩個弟弟我都認識。
[00:18:39.000 --> 00:18:49.000]  然後今天聽到他的弟弟不久前過世了,很震驚,留下了一個15歲的女兒,還有妻子。
[00:18:49.000 --> 00:19:08.000]  而且這個弟弟的離開對關係這麼親密的家人是一個很大的衝擊,他們關係很好,所以在那邊他們住的政府組屋,買的房子都很靠近。
[00:19:08.000 --> 00:19:21.000]  而且這個弟弟還會在他自己上班之前,每一天都帶爸爸去喫早餐,在上班,每一天。
[00:19:21.000 --> 00:19:30.000]  媽媽行動不方便,所以在家裏,所以他帶爸爸去樓下,喫他最喜歡的早餐,纔去上班。
[00:19:30.000 --> 00:19:46.000]  所以他爸爸非常非常的難過,然後我前幾天聯絡他,他說兩個星期前,爸爸患上了癌症。
[00:19:46.000 --> 00:20:06.000]  我想每個人在我們很健康的時候就不會想到死亡,但是當我們有親人或者自己遇上身體上的問題的時候,我們就被逼要面對這個每個人以後都要面對的問題。
[00:20:06.000 --> 00:20:20.000]  但是我們的主耶穌本來是不需要的,祂卻爲了我們,祂是生命的主,竟然被爲了我們帶到墮落地,帶到死亡的地方。
[00:20:20.000 --> 00:20:25.000]  我希望你慢慢地感受到主爲我們,爲我們,爲我們做的事情。
[00:20:25.000 --> 00:20:45.000]  第三,主爲我們拒絕任何的試探。有些人就想怎樣幫他一下,拿末要調和的酒,用末要調和的酒來給耶穌。
[00:20:45.000 --> 00:21:02.000]  這個是希望能夠減輕他的感覺,痛的感覺,有點麻醉的效果的感覺,要給他,他卻不受。
[00:21:02.000 --> 00:21:17.000]  這個時候,難道明明知道自己的下場已經要死了,要完成這個爲世人而死的使命,難道現在輕鬆一下也不可以嗎?
[00:21:17.000 --> 00:21:43.000]  沒有那麼痛,也不可以嗎?耶穌不受。因爲耶穌祂要讓我們知道,人的罪有多麼的嚴重,到他的使命必須是完完全全地去經歷那個最高的懲罰。
[00:21:43.000 --> 00:21:52.000]  那個最高的懲罰就反映了我們世人的罪,其實是多麼多麼的嚴重。
[00:21:52.000 --> 00:22:07.000]  有些時候我們面對的試探是什麼呢?我們自己會想,可能是魔鬼在我們的腦海裏給我們的一些聲音,我們自己會想,可以啦,不要那麼辛苦。
[00:22:07.000 --> 00:22:15.000]  我們雖然今天沒什麼事,但是累了就給自己安慰一下,不要去教會吧。
[00:22:15.000 --> 00:22:24.000]  有時候我們會這樣想,但是我們不知道可能有些時候是魔鬼給我們的欺騙跟試探。
[00:22:24.000 --> 00:22:46.000]  我們都會很愛惜我們的身體的,但是在耶穌他經歷一切跟他面對這個使命,他選擇了完完全全地完成這個使命。
[00:22:46.000 --> 00:22:53.000]  我不知道你熟不熟悉屬靈的征戰,屬靈的征戰也包括什麼呢?
[00:22:53.000 --> 00:23:05.000]  包括了耶穌他還沒斷氣之前,在十字架上任何一個環節,他都可能不能完成他的使命。
[00:23:05.000 --> 00:23:22.000]  包括他在十字架上只要是恨惡那些傷害他的人,想要咒詛他們,他就可能不能完成,因爲他已經犯了罪。
[00:23:22.000 --> 00:23:25.000]  所以他在十字架上他說的是什麼呢?
[00:23:25.000 --> 00:23:30.000]  "父啊,赦免他們,他們所作的他們不曉得。"
[00:23:30.000 --> 00:23:40.000]  在這裏也是一個試探,麻醉一下,你也可以完成這個使命的,你麻醉一下。
[00:23:40.000 --> 00:23:51.000]  但耶穌拒絕任何的試探。弟兄姐妹,在你的生命中你面對的是什麼試探?
[00:23:51.000 --> 00:24:01.000]  我鼓勵我們一起在面對試探的時候,想起耶穌他是拒絕任何試探的。
[00:24:01.000 --> 00:24:14.000]  當然我們不是完美的,我們有我們軟弱的時候,但是我相信當我們多一點仰望耶穌的時候,多一點想到他拒絕任何試探的時候,
[00:24:14.000 --> 00:24:21.000]  我們就比較更有機會在各種的試探面前更有力量說不。
[00:24:21.000 --> 00:24:31.000]  我覺得多仰望耶穌多思想耶穌的十字架的人,能夠在自己的生命裏面找到更大的屬靈的力量。
[00:24:31.000 --> 00:24:34.000]  你願意嗎?
[00:24:34.000 --> 00:24:44.000]  第四,主耶穌爲我們經歷了極大的痛楚,這個是衆所周知的釘十字架。
[00:24:44.000 --> 00:24:53.000]  我們曾經講道有講過,其他的講員來講道也講過,釘十字架的過程是多麼多麼的痛苦。
[00:24:53.000 --> 00:25:01.000]  因爲手跟腳都要被釘,整個身體要掛在那邊。
[00:25:01.000 --> 00:25:11.000]  然後身體不只是流血,因爲地心繫列的下垂把整個人拉下去。
[00:25:11.000 --> 00:25:28.000]  這一塊小小的木板要用力的把自己撐上來,因爲拉下去的時候整個肺被擠壓得難以呼吸,而且流血是很慢的流血。
[00:25:28.000 --> 00:25:32.000]  但是你有多少力量呢?你已經沒辦法背十字架了。
[00:25:32.000 --> 00:25:46.000]  你把自己推上來,很快的你沒有力又再摔下去,又在扯動你被釘的手跟腳,然後再把自己撐上來,因爲不能呼吸。
[00:25:46.000 --> 00:25:56.000]  重複,重複,重複,直到你無法再把自己撐上來,而死。
[00:25:56.000 --> 00:26:02.000]  主耶穌爲我們經歷極大的痛楚。
[00:26:02.000 --> 00:26:06.000]  第五,主耶穌爲我們經歷極大的羞辱。
[00:26:06.000 --> 00:26:17.000]  二十四節說,於是將祂釘在十字架,粘就分祂的衣服,看是誰得什麼。
[00:26:17.000 --> 00:26:25.000]  他們有不同的一層一層的衣服,但裏面那一層衣服是比較昂貴的。
[00:26:25.000 --> 00:26:29.000]  也把祂拿走,是給祂羞辱。
[00:26:29.000 --> 00:26:39.000]  這個粘就是昂貴的這好的布料,他們不捨得弄破,就怎麼樣呢?看看誰可以拿走。
[00:26:39.000 --> 00:26:46.000]  所以就抽籤,粘就是抽籤的意思,拿走。
[00:26:46.000 --> 00:26:53.000]  但是這真正是在耶穌來之前的一千年前就已經預言。
[00:26:53.000 --> 00:26:59.000]  這樣的事情,這麼小的細節,竟然在耶穌來到世界上之前的一千年前,
[00:26:59.000 --> 00:27:03.000]  大衛就在詩篇二十二就已經寫下來了。
[00:27:03.000 --> 00:27:10.000]  他們粘就,看誰分我的衣服。
[00:27:10.000 --> 00:27:13.000]  這也應驗了聖經所說的。
[00:27:13.000 --> 00:27:23.000]  但是關鍵是耶穌祂連衣服都被拿走,爲了我們也經歷極大的羞辱。
[00:27:23.000 --> 00:27:29.000]  第六,主爲我們從光明進入黑暗。
[00:27:29.000 --> 00:27:32.000]  祂不只是生命的主,祂還是光明的主。
[00:27:32.000 --> 00:27:36.000]  因爲釘十字架的時候,已經是四初的時候。
[00:27:36.000 --> 00:27:43.000]  四初是上午九點,如果我們看《路加福音》二十三章,
[00:27:43.000 --> 00:27:48.000]  路加一生就記載了更多的細節。
[00:27:48.000 --> 00:27:50.000]  路加一生他寫什麼呢?
[00:27:50.000 --> 00:27:59.000]  他寫那時約有五正,九點到五正,幾個小時?三個小時。
[00:27:59.000 --> 00:28:06.000]  五正的時候突然間遍地都黑暗了,黑暗了。
[00:28:06.000 --> 00:28:18.000]  當我們去研究歷史的時候,就發現天文學家說那個時候很多地方出現了日食。
[00:28:18.000 --> 00:28:28.000]  中國的史詩也記錄了那個事實,日食,所以黑暗了。
[00:28:28.000 --> 00:28:36.000]  但是這是一個神蹟,因爲別的地方看到的日食,時間是短的,
[00:28:36.000 --> 00:28:41.000]  他這邊是長的,是一個神蹟的發生。
[00:28:41.000 --> 00:28:52.000]  然後直到深初,是下午三點,日頭變黑了。
[00:28:52.000 --> 00:29:02.000]  在這裏我們看到耶穌在十字架上的六個小時,三個小時是光明的,
[00:29:02.000 --> 00:29:06.000]  三個小時是進入黑暗的。
[00:29:06.000 --> 00:29:17.000]  有神學家就告訴我們,主耶穌就是代表祂的整個光明是爲了我們人類進入了黑暗,
[00:29:17.000 --> 00:29:30.000]  因爲祂很快的要成爲罪惡的懲罰了,因着罪而受懲罰,因着我們的罪背在祂身上而受懲罰了。
[00:29:30.000 --> 00:29:37.000]  主耶穌是爲我們從光明進入黑暗,我覺得祂不喜歡黑暗,
[00:29:37.000 --> 00:29:46.000]  我覺得祂也不喜歡罪被加在祂身上,祂是聖潔跟光明的。
[00:29:46.000 --> 00:29:58.000]  第七,主耶穌爲我們從君王變成罪犯。
[00:29:58.000 --> 00:30:05.000]  二十六節那邊開始記載,在上面有祂的罪狀,寫的是什麼呢?
[00:30:05.000 --> 00:30:07.000]  猶太人的王。
[00:30:07.000 --> 00:30:18.000]  大家如果記得我們上次討論,大祭司去跟羅馬巡撫比拉多說,告他的罪狀,
[00:30:18.000 --> 00:30:23.000]  比拉多才問他,你是不是猶太人的王?
[00:30:23.000 --> 00:30:31.000]  耶穌就說是,因爲只有這個罪狀纔會令羅馬政府願意殺死他。
[00:30:31.000 --> 00:30:37.000]  就算他知道他是無辜的,他表面上還有一個下臺階,
[00:30:37.000 --> 00:30:40.000]  所以這個人就說他是猶太人的王。
[00:30:40.000 --> 00:30:51.000]  所以他是不是想來對抗凱撒,羅馬皇帝,你在這裏要封王了。
[00:30:51.000 --> 00:30:57.000]  所以寫的是猶太人的王,但是這是一個很大的諷刺,
[00:30:57.000 --> 00:31:03.000]  因爲他寫的這個罪狀,明明他自己知道是假的,他寫在上面,
[00:31:03.000 --> 00:31:07.000]  但是我們從神的角度,我們知道這是真的,
[00:31:07.000 --> 00:31:17.000]  他就是猶太人的王,他就是那君王,我們都應該順服,遵從主耶穌的。
[00:31:17.000 --> 00:31:24.000]  他們就把兩個強盜和他同定在十字架,一個在右邊,一個在左邊。
[00:31:24.000 --> 00:31:29.000]  兩個強盜,一個在右邊,一個在左邊。
[00:31:29.000 --> 00:31:34.000]  就應驗了聖經預言,幾百年前耶穌還沒來之前的另外一個預言,
[00:31:34.000 --> 00:31:40.000]  另外一個先知的預言,他被列在罪犯之中。
[00:31:40.000 --> 00:31:45.000]  然後大家知道本來這個位置是屬於誰的嗎?
[00:31:45.000 --> 00:31:50.000]  本來不是主耶穌巴拉巴,對嗎?
[00:31:50.000 --> 00:31:56.000]  一個殺人犯,一個叛亂的,曾經殺人的。
[00:31:56.000 --> 00:32:02.000]  一個本來應該死的,因爲耶穌他活了。
[00:32:02.000 --> 00:32:12.000]  耶穌本來是不應該死的,他是生命的主,他爲了我們,他被釘死。
[00:32:12.000 --> 00:32:17.000]  而且他是君王,竟然被列在罪犯之中。
[00:32:17.000 --> 00:32:25.000]  我相信這些簡單的道理,你們一聽就明白了,不需要多加解釋。
[00:32:25.000 --> 00:32:31.000]  關鍵是各位弟兄姐妹,怎麼樣才能夠有那一種的愛,
[00:32:31.000 --> 00:32:41.000]  以致好像那位弟兄那樣,開會開到六點多了,快快地就趕過來參加團慶。
[00:32:41.000 --> 00:32:47.000]  怎麼樣才能夠有那份愛,以致你自自然然地選擇在你的生活中,
[00:32:47.000 --> 00:32:53.000]  不管是親子教育,婚姻關係,還是你的工作的選擇,
[00:32:53.000 --> 00:32:59.000]  還是你自己對你自己個人的要求都能夠儘量去滿足神的心意呢?
[00:32:59.000 --> 00:33:06.000]  我希望你把這些真理好好地放在你的心裏,
[00:33:06.000 --> 00:33:10.000]  以致你真的是明白主爲你做了什麼。
[00:33:10.000 --> 00:33:16.000]  我們以前很容易地只是說,祂爲我死在十字架,我們只講一樣事情而已。
[00:33:16.000 --> 00:33:21.000]  但是我請你跟我一起看了這段聖經之後,
[00:33:21.000 --> 00:33:27.000]  你知道主爲我們做的不只是上十字架,當然上十字架是很重要最重要的,
[00:33:27.000 --> 00:33:34.000]  但是在前面還爲我們犧牲了很多很多。
[00:33:34.000 --> 00:33:39.000]  然後我們再看回去,回到前面。
[00:33:39.000 --> 00:33:42.000]  請你留意這個古麗納人西門,
[00:33:42.000 --> 00:33:48.000]  他幫耶穌背十字架的那個人,名字叫西門。
[00:33:48.000 --> 00:33:52.000]  他是誰呢?他是住在北非的一個人。
[00:33:52.000 --> 00:34:02.000]  這個古麗納亞歷山大和盧浦的父親,古麗納那個地方就是利比亞,
[00:34:02.000 --> 00:34:04.000]  非洲北非的地方。
[00:34:04.000 --> 00:34:08.000]  那麼很多的猶太人他們到處逃亡,就住在那個地方。
[00:34:08.000 --> 00:34:10.000]  有些就住在那地方。
[00:34:10.000 --> 00:34:14.000]  他是亞歷山大和盧浦的父親。
[00:34:14.000 --> 00:34:18.000]  那麼在這裏我們看到,
[00:34:18.000 --> 00:34:23.000]  羅馬書當以後保羅去傳福音的時候,
[00:34:23.000 --> 00:34:29.000]  他竟然寫給羅馬教會的人,問候一個人叫做盧浦。
[00:34:29.000 --> 00:34:35.000]  保羅說,又問在主裏蒙檢選的盧浦和他母親的安。
[00:34:35.000 --> 00:34:38.000]  就是說,耶穌死了,昇天之後,
[00:34:38.000 --> 00:34:44.000]  門徒傳福音,包括了保羅,他改變之後再去傳福音。
[00:34:44.000 --> 00:34:48.000]  他寫信給羅馬的基督徒。
[00:34:48.000 --> 00:34:52.000]  所以這個家庭已經搬到羅馬去了。
[00:34:52.000 --> 00:35:01.000]  這個盧浦,他在那邊已經信主了。
[00:35:01.000 --> 00:35:05.000]  西門那一天的經歷,也使他最後信主了。
[00:35:05.000 --> 00:35:12.000]  所以他信了主之後,就把這個救恩帶回自己的家。
[00:35:12.000 --> 00:35:16.000]  這個是我在想跟大家講人生機遇。
[00:35:16.000 --> 00:35:20.000]  就是有時候你不知道,你遇到一些困難,
[00:35:20.000 --> 00:35:25.000]  你覺得很沮喪,你覺得很懊惱,很痛苦。
[00:35:25.000 --> 00:35:29.000]  就好像西門一樣,他明明是去耶路撒冷過節的嘛。
