
[00:00:00.000 --> 00:00:03.000]  感謝主的恩典 各位弟兄姊妹
[00:05:38.000 --> 00:05:41.000]  放在了他們的生命裡邊
[00:05:41.000 --> 00:05:43.000]  讓他們知道
[00:05:43.000 --> 00:05:45.000]  讓他們去經歷
[00:05:45.000 --> 00:05:48.000]  也讓以色列民去學習
[00:05:48.000 --> 00:05:51.000]  怎麼樣把神放成生命的中心
[00:05:51.000 --> 00:05:54.000]  我們首先要看這樣一個
[00:05:54.000 --> 00:05:57.000]  好像是崇拜的戰役
[00:05:57.000 --> 00:06:02.000]  之所以能夠實現的一個前提條件
[00:06:02.000 --> 00:06:04.000]  當我們來看六章一節的時候
[00:06:04.000 --> 00:06:06.000]  我們就會發現
[00:06:06.000 --> 00:06:08.000]  耶利哥的城門
[00:06:08.000 --> 00:06:11.000]  因以色列人就怎麼樣啊
[00:06:11.000 --> 00:06:13.000]  關得嚴謹
[00:06:13.000 --> 00:06:15.000]  按照原文來看啊
[00:06:15.000 --> 00:06:17.000]  不單是關緊了啊
[00:06:17.000 --> 00:06:20.000]  而且已經鎖好了
[00:06:20.000 --> 00:06:23.000]  不可以有人隨意的出或進啊
[00:06:23.000 --> 00:06:25.000]  無人出入
[00:06:25.000 --> 00:06:30.000]  以至於以色列民可以在這樣一個城外
[00:06:30.000 --> 00:06:32.000]  用七天的時間
[00:06:32.000 --> 00:06:34.000]  六天每天繞一圈
[00:06:34.000 --> 00:06:36.000]  第七天繞七圈
[00:06:36.000 --> 00:06:39.000]  不敢出來襲擊以色列民啊
[00:06:39.000 --> 00:06:41.000]  其實裡邊是有兵丁的
[00:06:41.000 --> 00:06:43.000]  還有大能的勇士的啊
[00:06:43.000 --> 00:06:46.000]  為什麼可以形成這樣一個條件
[00:06:46.000 --> 00:06:48.000]  前提條件
[00:06:48.000 --> 00:06:50.000]  關閉得緊密呢
[00:06:50.000 --> 00:06:53.000]  我們看之前的經文就可以發現
[00:06:53.000 --> 00:06:56.000]  原來在以色列民經歷神帶領的
[00:06:56.000 --> 00:06:58.000]  一步一步的當中嘛
[00:06:58.000 --> 00:07:03.000]  已經有很多特別的伏筆和鋪排啊
[00:07:03.000 --> 00:07:08.000]  在當中形成今天這樣一個特別的工程的方式
[00:07:08.000 --> 00:07:10.000]  首先我們看阿瞻的時候
[00:07:10.000 --> 00:07:14.000]  從那位妓女那和的一個言語當中
[00:07:14.000 --> 00:07:16.000]  就可以看得到啊
[00:07:16.000 --> 00:07:20.000]  這個妓女那和就對那個探子就說了
[00:07:20.000 --> 00:07:25.000]  我知道耶和華已經把這地賜給你們
[00:07:25.000 --> 00:07:27.000]  並且因你們的緣故
[00:07:27.000 --> 00:07:29.000]  我們都驚歡了
[00:07:29.000 --> 00:07:32.000]  因這地的一切的居民
[00:07:32.000 --> 00:07:34.000]  在你們面前
[00:07:34.000 --> 00:07:36.000]  心都消化了
[00:07:36.000 --> 00:07:38.000]  做了一切事情
[00:07:38.000 --> 00:07:40.000]  單聽到
[00:07:40.000 --> 00:07:42.000]  心就害怕得不得了啊
[00:07:42.000 --> 00:07:44.000]  心都消化
[00:07:44.000 --> 00:07:49.000]  哎呀我的堅毅都沒有心再去戰鬥和抵抗了
[00:07:49.000 --> 00:07:50.000]  心都消化了
[00:07:50.000 --> 00:07:52.000]  味道什麼樣的事情呢
[00:07:52.000 --> 00:07:54.000]  因為呢是聽到
[00:07:54.000 --> 00:07:58.000]  他們在出埃及的時候神所做的作為啊
[00:07:58.000 --> 00:08:00.000]  洪海的事情
[00:08:00.000 --> 00:08:03.000]  以至於呢還有在約旦和以東
[00:08:03.000 --> 00:08:06.000]  有兩個王他們的作為上面啊
[00:08:06.000 --> 00:08:08.000]  大能的軍隊把他們除滅
[00:08:08.000 --> 00:08:10.000]  心就消化了這裡
[00:08:10.000 --> 00:08:13.000]  我們一聽見這些事
[00:08:13.000 --> 00:08:15.000]  心就消化了
[00:08:15.000 --> 00:08:17.000]  因你們的緣故
[00:08:17.000 --> 00:08:20.000]  並無一人有膽氣
[00:08:20.000 --> 00:08:21.000]  灰心三智啊
[00:08:21.000 --> 00:08:23.000]  已經沒有膽氣啊
[00:08:23.000 --> 00:08:26.000]  已經無力抵抗啊
[00:08:26.000 --> 00:08:28.000]  用一個字無力抵抗的一個心啊
[00:08:28.000 --> 00:08:30.000]  而且他們知道啊
[00:08:30.000 --> 00:08:33.000]  因為耶和華你們的上帝
[00:08:33.000 --> 00:08:36.000]  是天上和地下的上帝
[00:08:36.000 --> 00:08:38.000]  一切的萬有都是神的
[00:08:38.000 --> 00:08:40.000]  你們現在來了
[00:08:40.000 --> 00:08:43.000]  我們更加的應該不知道怎麼樣做了
[00:08:43.000 --> 00:08:47.000]  以至於妓女的那和呢就馬上
[00:08:47.000 --> 00:08:49.000]  我願幫助你們
[00:08:49.000 --> 00:08:52.000]  但是為了求我和我的全家富家
[00:08:52.000 --> 00:08:54.000]  得以存留下來
[00:08:54.000 --> 00:08:56.000]  還有一點呢我們可以看到啊
[00:08:56.000 --> 00:08:59.000]  在經文的第五章
[00:08:59.000 --> 00:09:01.000]  當這個
[00:09:01.000 --> 00:09:04.000]  其他的這些諸王啊
[00:09:04.000 --> 00:09:08.000]  聽見了耶和華在以色列人
[00:09:08.000 --> 00:09:11.000]  面前使約旦和的水乾了
[00:09:11.000 --> 00:09:14.000]  等到這些以色列民過去
[00:09:14.000 --> 00:09:18.000]  他們的心以以色列的緣故就消化了
[00:09:18.000 --> 00:09:20.000]  不再有膽氣啊
[00:09:20.000 --> 00:09:22.000]  不再有膽氣
[00:09:22.000 --> 00:09:25.000]  很多人其實看到之前的經文的時候呢
[00:09:25.000 --> 00:09:27.000]  都會覺得
[00:09:27.000 --> 00:09:30.000]  好像我們用各樣的方法
[00:09:30.000 --> 00:09:33.000]  也可以過約旦河的哦
[00:09:33.000 --> 00:09:36.000]  就好像探子他們也照樣的過去
[00:09:36.000 --> 00:09:40.000]  為什麼神卻用了這樣一種特別的方式
[00:09:40.000 --> 00:09:42.000]  讓河水可以停住啊
[00:09:42.000 --> 00:09:44.000]  一種神蹟的方式
[00:09:44.000 --> 00:09:48.000]  讓以色列民過去呢
[00:09:48.000 --> 00:09:51.000]  他為了建立這個約書亞啊
[00:09:51.000 --> 00:09:52.000]  是其中的一點
[00:09:52.000 --> 00:09:55.000]  還有在其中的經文裡面我們可以看到啊
[00:09:55.000 --> 00:09:59.000]  原來神一步一步的帶領和鋪排
[00:09:59.000 --> 00:10:01.000]  有神特別的安排
[00:10:01.000 --> 00:10:05.000]  為了在打耶利哥還有其後的征戰當中
[00:10:05.000 --> 00:10:07.000]  就已經鋪排好了
[00:10:07.000 --> 00:10:11.000]  這次的勝利的一些的前提在當中
[00:10:11.000 --> 00:10:14.000]  當我們的人生路也很特別啊
[00:10:14.000 --> 00:10:17.000]  有些事情明明靠我們的自己
[00:10:17.000 --> 00:10:22.000]  明明靠好像是自己的老我人的方法
[00:10:22.000 --> 00:10:24.000]  啊人的一些的作為
[00:10:24.000 --> 00:10:26.000]  也可以去做到的
[00:10:26.000 --> 00:10:28.000]  也可以行的
[00:10:28.000 --> 00:10:31.000]  有的時候還甚至更方便
[00:10:31.000 --> 00:10:33.000]  下達一個命令
[00:10:33.000 --> 00:10:35.000]  嚴厲的斥責
[00:10:35.000 --> 00:10:36.000]  其實也可以
[00:10:36.000 --> 00:10:39.000]  但是為什麼神的感動臨到我的時候
[00:10:39.000 --> 00:10:43.000]  卻要用輔神心意的作為
[00:10:43.000 --> 00:10:45.000]  去說安慰的話語
[00:10:45.000 --> 00:10:47.000]  去建立我們的同事
[00:10:47.000 --> 00:10:48.000]  培養我們的下代
[00:10:48.000 --> 00:10:50.000]  培養我們的孩子呢
[00:10:50.000 --> 00:10:55.000]  可能那個時候的你未嘗明白其中神的用意啊
[00:10:55.000 --> 00:11:00.000]  當你走到生命的不同的一些的境遇當中的時候
[00:11:00.000 --> 00:11:01.000]  你或許會明白
[00:11:01.000 --> 00:11:04.000]  啊此刻
[00:11:04.000 --> 00:11:08.000]  此刻這個耶利哥城啊關的嚴謹啊
[00:11:08.000 --> 00:11:11.000]  是因為神之前的作為
[00:11:11.000 --> 00:11:14.000]  為什麼人覺得我是不一樣的一個領袖
[00:11:14.000 --> 00:11:15.000]  一個領導
[00:11:15.000 --> 00:11:17.000]  一個爸爸
[00:11:17.000 --> 00:11:18.000]  啊原來神的恩典
[00:11:18.000 --> 00:11:19.000]  神的旨意
[00:11:19.000 --> 00:11:23.000]  一早展現在了我的生命當中
[00:11:23.000 --> 00:11:25.000]  你才會明白神的用意
[00:11:25.000 --> 00:11:27.000]  這也是呢
[00:11:27.000 --> 00:11:31.000]  把神放在生命中心的一個功課
[00:11:31.000 --> 00:11:34.000]  那麼將神成為中心啊
[00:11:34.000 --> 00:11:37.000]  我們在以色列民的對列當中
[00:11:37.000 --> 00:11:39.000]  可以看到他們的排序
[00:11:39.000 --> 00:11:43.000]  好那麼這個耶和華
[00:11:43.000 --> 00:11:45.000]  豐富這個約書亞
[00:11:45.000 --> 00:11:47.000]  約書亞又對百姓說了
[00:11:47.000 --> 00:11:48.000]  你們要去繞城
[00:11:48.000 --> 00:11:51.000]  首先呢就有帶兵器的哈
[00:11:51.000 --> 00:11:52.000]  走在最前面
[00:11:52.000 --> 00:11:53.000]  還是有軍隊的
[00:11:53.000 --> 00:11:55.000]  他們可以攻城啊
[00:11:55.000 --> 00:11:59.000]  但神卻吩咐他們用特別繞城的方式
[00:11:59.000 --> 00:12:01.000]  軍隊這次也不攻城了
[00:12:01.000 --> 00:12:03.000]  你們為祭司開路
[00:12:03.000 --> 00:12:05.000]  為約櫃開路
[00:12:05.000 --> 00:12:06.000]  隨後呢
[00:12:06.000 --> 00:12:09.000]  祭司跟在軍隊的後面
[00:12:09.000 --> 00:12:12.000]  其次再有約櫃啊
[00:12:12.000 --> 00:12:15.000]  代表了這個耶和華神同在的約櫃
[00:12:15.000 --> 00:12:17.000]  裡面放著聖約板呢
[00:12:17.000 --> 00:12:19.000]  代表了耶和華神的同在
[00:12:19.000 --> 00:12:22.000]  行在了隊伍的最中間
[00:12:22.000 --> 00:12:24.000]  後面呢還有其他的對列
[00:12:24.000 --> 00:12:26.000]  就跟著約櫃
[00:12:26.000 --> 00:12:27.000]  一邊去走啊
[00:12:27.000 --> 00:12:29.000]  一邊一邊的去走了
[00:12:29.000 --> 00:12:31.000]  那麼期間呢就可以看到
[00:12:31.000 --> 00:12:33.000]  後面的隊門
[00:12:33.000 --> 00:12:36.000]  後隊也隨著約櫃行
[00:12:36.000 --> 00:12:38.000]  祭司呢一面走
[00:12:38.000 --> 00:12:40.000]  一面吹啊
[00:12:40.000 --> 00:12:43.000]  宣告耶和華神來了
[00:12:43.000 --> 00:12:45.000]  祂是掌管全地的神
[00:12:45.000 --> 00:12:47.000]  這個是在對列的排序當中
[00:12:47.000 --> 00:12:49.000]  我們也可以看到
[00:12:49.000 --> 00:12:52.000]  神成為這個生命的中心的
[00:12:52.000 --> 00:12:55.000]  讓神成為中心的這一點
[00:12:55.000 --> 00:12:59.000]  還有一點呢我們可以看到啊
[00:12:59.000 --> 00:13:02.000]  在神的說話當中啊
[00:13:02.000 --> 00:13:04.000]  子民的尊行裡面
[00:13:04.000 --> 00:13:06.000]  可以看到了
[00:13:06.000 --> 00:13:10.000]  讓神成為中心的這樣一段的功課
[00:13:10.000 --> 00:13:12.000]  在六章的經文
[00:13:12.000 --> 00:13:15.000]  六章的二節和六節裡面呢
[00:13:15.000 --> 00:13:18.000]  耶和華就小禦約書亞
[00:13:18.000 --> 00:13:19.000]  那麼之後呢
[00:13:19.000 --> 00:13:23.000]  嫩的兒子約書亞就召集了祭司啊
[00:13:23.000 --> 00:13:25.000]  就吩咐他們說
[00:13:25.000 --> 00:13:28.000]  說的話的內容和吩咐的內容是什麼呢
[00:13:28.000 --> 00:13:33.000]  就是以色列民的軍隊怎麼樣攻城的方式
[00:13:33.000 --> 00:13:37.000]  對於一個酒精沙產的一個軍事領袖
[00:13:37.000 --> 00:13:40.000]  民眾的領導約書亞來說
[00:13:40.000 --> 00:13:43.000]  他也是遇到了一次特別的挑戰
[00:13:43.000 --> 00:13:46.000]  因為在他的軍事的意識裡面呢
[00:13:46.000 --> 00:13:49.000]  這個是一種和他的認知常識
[00:13:49.000 --> 00:13:51.000]  不一樣的攻城的方法
[00:13:51.000 --> 00:13:53.000]  但是約書亞
[00:13:53.000 --> 00:13:55.000]  但是約書亞只聽到了
[00:13:55.000 --> 00:13:57.000]  約和華的小禦以後
[00:13:57.000 --> 00:14:00.000]  沒有做其他的辯駁和反抗啊
[00:14:00.000 --> 00:14:02.000]  沒有說啊
[00:14:02.000 --> 00:14:04.000]  神不會吧
[00:14:04.000 --> 00:14:05.000]  有沒有搞錯
[00:14:05.000 --> 00:14:07.000]  沒有 完全沒有啊
[00:14:07.000 --> 00:14:11.000]  那就領袖去召集祭司就吩咐他們說
[00:14:11.000 --> 00:14:15.000]  通常來說祭司是不上戰場的
[00:14:15.000 --> 00:14:17.000]  但這個時候呢
[00:14:17.000 --> 00:14:20.000]  賓丁也好 祭司也好
[00:14:20.000 --> 00:14:22.000]  還有其他的民眾也好
[00:14:22.000 --> 00:14:24.000]  全民全眾嘛
[00:14:24.000 --> 00:14:26.000]  沒有再其他的辯駁
[00:14:26.000 --> 00:14:29.000]  好的 是約和華神吩咐的
[00:14:29.000 --> 00:14:33.000]  是約和華神所高力的領袖吩咐的
[00:14:33.000 --> 00:14:35.000]  我們就一點啊
[00:14:35.000 --> 00:14:38.000]  去遵照執行就可以了
[00:14:38.000 --> 00:14:40.000]  沒有其他的言語
[00:14:40.000 --> 00:14:42.000]  這種的回應
[00:14:42.000 --> 00:14:44.000]  遵行的回應啊
[00:14:44.000 --> 00:14:46.000]  也是回應了
[00:14:46.000 --> 00:14:49.000]  讓神成為生命中心
[00:14:49.000 --> 00:14:53.000]  這樣一種生命功課的回應
[00:14:53.000 --> 00:14:54.000]  還記得嗎
[00:14:54.000 --> 00:14:58.000]  在神一路建立以色列民群體的時候
[00:14:58.000 --> 00:15:00.000]  也讓不同的世界
[00:15:00.000 --> 00:15:04.000]  讓以色列民去學習遵循的
[00:15:04.000 --> 00:15:07.000]  比如說歷史遺跡的功課裡面
[00:15:07.000 --> 00:15:09.000]  讓約書亞去做一件
[00:15:09.000 --> 00:15:14.000]  把石頭又放回河船上面的這樣一個舉動嘛
[00:15:14.000 --> 00:15:16.000]  河水一恢復流動
[00:15:16.000 --> 00:15:18.000]  這樣的一個舉動其實是白做的
[00:15:18.000 --> 00:15:20.000]  看不到的
[00:15:20.000 --> 00:15:22.000]  看不到做了什麼的
[00:15:22.000 --> 00:15:25.000]  但是是約和華吩咐的
[00:15:25.000 --> 00:15:27.000]  約書亞就去遵行了
[00:15:27.000 --> 00:15:30.000]  他就去遵行了這樣一種生命的功課
[00:15:30.000 --> 00:15:34.000]  神的旨意我就去遵行
[00:15:34.000 --> 00:15:35.000]  還有呢就是
[00:15:35.000 --> 00:15:38.000]  當在第五章的時候
[00:15:38.000 --> 00:15:40.000]  約書亞在遇見了神的時候
[00:15:40.000 --> 00:15:41.000]  這次的神呢
[00:15:41.000 --> 00:15:47.000]  是以一個約和華軍隊的元帥的形式
[00:15:47.000 --> 00:15:51.000]  形象來展現在了約書亞的面前
[00:15:51.000 --> 00:15:53.000]  這次呢讓約書亞看到
[00:15:53.000 --> 00:15:56.000]  征戰不是為了自己去打仗
[00:15:56.000 --> 00:15:59.000]  不是自己去拿好處啊
[00:15:59.000 --> 00:16:01.000]  而且也打破了他自己那種
[00:16:01.000 --> 00:16:04.000]  非敵即有的概念
[00:16:04.000 --> 00:16:06.000]  而是建立出來了
[00:16:06.000 --> 00:16:09.000]  約書亞和整個以色列民啊
[00:16:09.000 --> 00:16:14.000]  弒神仆人的認知
[00:16:14.000 --> 00:16:16.000]  以至於呢
[00:16:16.000 --> 00:16:18.000]  這個約書亞就跪拜
[00:16:18.000 --> 00:16:22.000]  就說有什麼話可以吩咐仆人的
[00:16:22.000 --> 00:16:24.000]  吩咐仆人的去做了
[00:16:24.000 --> 00:16:26.000]  跪拜了脫下了鞋
[00:16:26.000 --> 00:16:29.000]  去做了這樣一種的舉動
[00:16:29.000 --> 00:16:32.000]  讓神成為生命中心的舉動
[00:16:32.000 --> 00:16:35.000]  以至於呢在這次的征戰中嘛
[00:16:35.000 --> 00:16:38.000]  約和華一小域軍隊
[00:16:38.000 --> 00:16:42.000]  這個約書亞就吩咐民眾
[00:16:42.000 --> 00:16:44.000]  大家就去昭信
[00:16:44.000 --> 00:16:45.000]  就去遵信
[00:16:45.000 --> 00:16:48.000]  所以呢這也是一個
[00:16:48.000 --> 00:16:52.000]  上帝一直讓以色列民去操練的功課
[00:16:52.000 --> 00:16:55.000]  因為當時的以色列民啊
[00:16:55.000 --> 00:16:58.000]  他們不管是在出埃及以後
[00:16:58.000 --> 00:17:01.000]  還是在各樣的生命表徵裡邊
[00:17:01.000 --> 00:17:05.000]  都有人那種很自我的心的考慮啊
[00:17:05.000 --> 00:17:07.000]  的心啊
[00:17:07.000 --> 00:17:10.000]  一種的自我中心的認知
[00:17:10.000 --> 00:17:12.000]  當年是要吃的
[00:17:12.000 --> 00:17:13.000]  要喝的
[00:17:13.000 --> 00:17:16.000]  不可以遇見什麼樣的痛楚啊
[00:17:16.000 --> 00:17:19.000]  都是在發怨言都是在埋怨
[00:17:19.000 --> 00:17:21.000]  神就讓他們看到
[00:17:21.000 --> 00:17:25.000]  讓神成為他們生命的中心
[00:17:25.000 --> 00:17:29.000]  今天的我們同樣也會面對這樣一個挑戰
[00:17:29.000 --> 00:17:32.000]  很多個體化的認知
[00:17:32.000 --> 00:17:35.000]  新的思想的考量
[00:17:35.000 --> 00:17:38.000]  還有我們社會世界的挑戰
[00:17:38.000 --> 00:17:40.000]  都會讓一種自我的意識
[00:17:40.000 --> 00:17:42.000]  再次進入了我們的腦海
[00:17:42.000 --> 00:17:45.000]  自我有的時候重要
[00:17:45.000 --> 00:17:48.000]  甚至那愛我們的神也同樣關愛你
[00:17:48.000 --> 00:17:51.000]  甚至超過你自己的認知和理解
[00:17:51.000 --> 00:17:56.000]  把你帶到你可以能夠自己達到更為高的境地
[00:17:56.000 --> 00:17:58.000]  但是在期間呢
[00:17:58.000 --> 00:18:00.000]  你要學習一個功課
[00:18:00.000 --> 00:18:05.000]  把神範為生命的中心點啊
[00:18:05.000 --> 00:18:07.000]  中心點
[00:18:07.000 --> 00:18:10.000]  期間神在吩咐
[00:18:10.000 --> 00:18:13.000]  以色列民去繞城的時候呢
[00:18:13.000 --> 00:18:18.000]  也讓他們學習一個特別的一種的操練的功課啊
[00:18:18.000 --> 00:18:21.000]  在第六章的時間裡面去說的
[00:18:21.000 --> 00:18:23.000]  你們不可呼喊
[00:18:23.000 --> 00:18:26.000]  在前面六天的時間
[00:18:26.000 --> 00:18:27.000]  不可出聲
[00:18:27.000 --> 00:18:29.000]  連一句話
[00:18:29.000 --> 00:18:32.000]  也不可出你們的口啊
[00:18:32.000 --> 00:18:33.000]  這樣一種的吩咐呢
[00:18:33.000 --> 00:18:34.000]  在經文裡面呢
[00:18:34.000 --> 00:18:37.000]  沒有直接的講到它期間的用意啊
[00:18:37.000 --> 00:18:39.000]  當然我們可以去分析
[00:18:39.000 --> 00:18:42.000]  可以得到一些的答案
[00:18:42.000 --> 00:18:43.000]  有幾個原因囉
[00:18:43.000 --> 00:18:46.000]  第一呢還是聽命囉
[00:18:46.000 --> 00:18:48.000]  吩咐的我們就照做就好了
[00:18:48.000 --> 00:18:51.000]  說不出聲我們就不出聲
[00:18:51.000 --> 00:18:53.000]  還有一個功課呢
[00:18:53.000 --> 00:18:56.000]  可能要他們學習怎麼樣去忍耐啊
[00:18:56.000 --> 00:18:57.000]  忍耐
[00:18:57.000 --> 00:18:59.000]  還有一些的原因呢
[00:18:59.000 --> 00:19:03.000]  要他們在繞城的過程當中嘛
[00:19:03.000 --> 00:19:05.000]  學習專注
[00:19:05.000 --> 00:19:06.000]  專注
[00:19:06.000 --> 00:19:07.000]  做什麼事情
[00:19:07.000 --> 00:19:10.000]  我們就好好的做什麼事情
[00:19:10.000 --> 00:19:11.000]  神讓我們繞城
[00:19:11.000 --> 00:19:14.000]  我們就聽著祭司吹的號角
