
[00:00:00.000 --> 00:00:01.000]  丁子美早安
[00:02:36.680 --> 00:02:38.280]  或者普遍比較接受的
[00:02:38.280 --> 00:02:39.960]  都認為這顆星
[00:02:39.960 --> 00:02:42.640]  是似墮落的天使
[00:02:42.640 --> 00:02:43.240]  撒旦
[00:02:43.240 --> 00:02:44.280]  當然我們聽過的
[00:02:44.280 --> 00:02:45.000]  有些人覺得
[00:02:45.000 --> 00:02:46.040]  不可能是撒旦
[00:02:46.040 --> 00:02:48.240]  一定不可能給他鑰匙開無底坑
[00:02:48.240 --> 00:02:49.160]  應該是天使
[00:02:49.160 --> 00:02:49.840]  但是
[00:02:49.840 --> 00:02:51.440]  普遍大部分人都接受
[00:02:51.440 --> 00:02:53.440]  這是說墜落了的天使
[00:02:53.440 --> 00:02:55.760]  因為墜落這個詞
[00:02:55.760 --> 00:02:57.520]  說的不是一次過
[00:02:57.520 --> 00:02:59.520]  說的是一種持續性的墜落
[00:02:59.520 --> 00:03:00.480]  即是說他掉下來
[00:03:00.480 --> 00:03:03.720]  他繼續在墮落當中
[00:03:03.720 --> 00:03:04.760]  因此這顆星
[00:03:04.760 --> 00:03:06.320]  指到一切邪惡勢力的代表
[00:03:06.320 --> 00:03:07.120]  撒旦
[00:03:07.120 --> 00:03:10.400]  是相對地可以接受
[00:03:10.400 --> 00:03:11.320]  我們知道撒旦
[00:03:11.320 --> 00:03:13.480]  如果按《倚創亞書》所說
[00:03:13.480 --> 00:03:14.960]  他曾經是天使長
[00:03:14.960 --> 00:03:17.040]  原本住在天上
[00:03:17.040 --> 00:03:18.880]  但因為他自嬌自大
[00:03:18.880 --> 00:03:19.880]  於是得罪神
[00:03:19.880 --> 00:03:20.600]  被驅逐
[00:03:20.600 --> 00:03:22.720]  不過他仍然在地上
[00:03:22.720 --> 00:03:24.440]  行使他邪惡的力量
[00:03:24.440 --> 00:03:26.560]  繼續成為我們所有信主的人
[00:03:26.560 --> 00:03:29.160]  或成為這個世界的人的魔咒
[00:03:29.160 --> 00:03:30.400]  他不斷誘惑我們
[00:03:30.400 --> 00:03:31.560]  不斷用很多方法
[00:03:31.560 --> 00:03:34.280]  希望將人從神的身邊拿走
[00:03:34.280 --> 00:03:37.160]  或是令人不願意來相信耶穌
[00:03:37.160 --> 00:03:39.160]  不明白耶穌的愛
[00:03:39.160 --> 00:03:41.160]  約翰在《倚創》中見到神
[00:03:41.160 --> 00:03:43.160]  將無底坑的鑰匙
[00:03:43.160 --> 00:03:48.920]  交給這個墜落在地上的星
[00:03:48.920 --> 00:03:50.200]  所以約翰說
[00:03:50.200 --> 00:03:53.680]  原來神依然可以透過一些
[00:03:53.680 --> 00:03:56.200]  我們看來是一些邪惡的勢力
[00:03:56.200 --> 00:03:57.800]  去成就他的工作
[00:03:57.800 --> 00:03:59.920]  而且能夠打開這個無底坑
[00:03:59.920 --> 00:04:01.920]  不是這顆星自己擁有的權力
[00:04:01.920 --> 00:04:03.640]  他是被賜予權力
[00:04:03.640 --> 00:04:05.640]  然後才能夠做到這件事情
[00:04:05.640 --> 00:04:09.680]  於是這個墜落的星
[00:04:09.680 --> 00:04:11.040]  這位墜落的天使
[00:04:11.040 --> 00:04:11.960]  做了一件事
[00:04:11.960 --> 00:04:13.280]  就是打開無底坑
[00:04:13.280 --> 00:04:15.320]  他打開無底坑
[00:04:15.320 --> 00:04:18.920]  將原本被困在當中的邪惡力量釋放出來
[00:04:20.000 --> 00:04:22.240]  在畢德厚第2章第4節是這樣說的
[00:04:22.240 --> 00:04:25.560]  他說:既然神沒有寬容犯罪的天使
[00:04:25.560 --> 00:04:27.680]  反而將他們調到地獄裡
[00:04:27.680 --> 00:04:30.640]  囚禁在幽暗中等候審判
[00:04:30.640 --> 00:04:35.680]  囚禁在幽暗中的描述
[00:04:35.680 --> 00:04:39.960]  指的可能就是約翰所見到的無底坑
[00:04:39.960 --> 00:04:46.480]  神讓這個墜落的星打開無底坑
[00:04:46.480 --> 00:04:50.560]  讓在無底坑裡被囚禁的邪靈
[00:04:50.560 --> 00:04:52.000]  或者那些邪惡的勢力
[00:04:52.000 --> 00:04:55.800]  成為神在幕後施行審判的工具
[00:04:55.800 --> 00:04:58.120]  其實這個我們並不陌生
[00:04:58.120 --> 00:04:59.240]  如果我們看舊約
[00:04:59.240 --> 00:05:01.840]  裡面經常說神透過亞述
[00:05:01.840 --> 00:05:02.840]  透過巴比倫
[00:05:02.840 --> 00:05:04.320]  成為他審判的工具
[00:05:04.320 --> 00:05:05.880]  同樣在幕後的時候
[00:05:05.880 --> 00:05:07.480]  神都同樣可以這樣做
[00:05:07.480 --> 00:05:09.840]  我相信大家都記得
[00:05:09.840 --> 00:05:12.080]  當耶穌有一次來到
[00:05:12.080 --> 00:05:14.880]  將鬼從人身上趕走的時候
[00:05:15.480 --> 00:05:17.760]  在《路加福音》第八章三十一節
[00:05:17.760 --> 00:05:19.800]  這群鬼要求耶穌
[00:05:19.800 --> 00:05:23.160]  不要將他們趕到無底坑那裡去
[00:05:23.160 --> 00:05:24.920]  不知道大家有沒有這個印象
[00:05:24.920 --> 00:05:26.600]  這四個人說
[00:05:26.600 --> 00:05:28.760]  連鬼都不想去到無底坑
[00:05:28.760 --> 00:05:31.320]  所以我們可以想想
[00:05:31.320 --> 00:05:33.720]  無底坑是一個很可怕的地方
[00:05:33.720 --> 00:05:36.280]  是神囚禁邪靈的地方
[00:05:36.280 --> 00:05:38.280]  鬼都很怕進入去
[00:05:38.280 --> 00:05:40.880]  所以如果我們參考
[00:05:40.880 --> 00:05:42.400]  啟示錄十一章第七節
[00:05:42.400 --> 00:05:44.080]  和啟示錄十七章第八節
[00:05:44.080 --> 00:05:45.400]  這兩節聖經是這樣說的
[00:05:45.400 --> 00:05:47.560]  他們作完見證的時候
[00:05:47.560 --> 00:05:49.800]  那從無底坑上來的獸
[00:05:49.800 --> 00:05:50.960]  必與他們交戰
[00:05:50.960 --> 00:05:52.760]  並且得勝把他們殺了
[00:05:52.760 --> 00:05:54.280]  十七章第八節又說
[00:05:54.280 --> 00:05:55.560]  你所看見的獸
[00:05:55.560 --> 00:05:57.320]  先前有如今沒有
[00:05:57.320 --> 00:05:59.000]  將要從無底坑上來
[00:05:59.000 --> 00:06:00.000]  又要歸於尋魂
[00:06:00.000 --> 00:06:01.960]  這兩節經文
[00:06:01.960 --> 00:06:03.920]  我留待到時講的同時才解釋
[00:06:03.920 --> 00:06:05.520]  但我們看到原來無底坑
[00:06:05.520 --> 00:06:06.400]  不只是這裡出現的
[00:06:06.400 --> 00:06:08.560]  尤其從舊約一直到幕後
[00:06:08.560 --> 00:06:10.200]  這個地方都存在
[00:06:12.720 --> 00:06:14.720]  我們可以相信無底坑是為邪靈
[00:06:14.720 --> 00:06:16.240]  為犯罪的天使
[00:06:16.240 --> 00:06:18.960]  為假先知和撒旦
[00:06:18.960 --> 00:06:21.120]  讓他們受苦的地方
[00:06:21.120 --> 00:06:23.200]  不過我又想在這裡提一提
[00:06:23.200 --> 00:06:24.880]  讓我們不要將無底坑
[00:06:24.880 --> 00:06:27.480]  陰間和火湖混為一談
[00:06:27.480 --> 00:06:31.880]  因為聖經有這三個描述
[00:06:31.880 --> 00:06:33.320]  無底坑可以這樣說
[00:06:33.320 --> 00:06:35.720]  是一個不能量度深度的地方
[00:06:35.720 --> 00:06:36.400]  正如說了
[00:06:36.400 --> 00:06:38.280]  是邪靈、犯罪、天使、假先知
[00:06:38.280 --> 00:06:41.200]  和撒旦受苦之處
[00:06:41.200 --> 00:06:43.400]  在《啟示錄》20章中三節是這樣記載
[00:06:43.400 --> 00:06:45.800]  我又看見一位天使從天降下
[00:06:45.800 --> 00:06:47.600]  手裡拿著無底坑的鑰匙
[00:06:47.600 --> 00:06:49.040]  或一條大鏈子
[00:06:49.040 --> 00:06:51.000]  他捉住那龍就是古蛇
[00:06:51.000 --> 00:06:52.200]  又叫魔鬼
[00:06:52.200 --> 00:06:53.520]  也叫撒旦
[00:06:53.520 --> 00:06:55.120]  把他綑綁一千年
[00:06:55.120 --> 00:06:56.640]  困在無底坑裡
[00:06:56.640 --> 00:06:58.200]  將無底坑關閉
[00:06:58.200 --> 00:06:59.640]  用印封上
[00:06:59.640 --> 00:07:01.960]  使他不得再迷惑列國
[00:07:01.960 --> 00:07:03.560]  等到那一千年完了
[00:07:03.560 --> 00:07:05.400]  以後必須暫時釋放他
[00:07:05.400 --> 00:07:06.280]  很有趣
[00:07:06.280 --> 00:07:06.920]  現在開了
[00:07:06.920 --> 00:07:09.160]  到時又將他們扔到無底坑
[00:07:09.160 --> 00:07:10.240]  又封了它
[00:07:10.240 --> 00:07:11.840]  經過一段時間又再開過
[00:07:11.840 --> 00:07:14.320]  這裡留到最後的時候
[00:07:14.320 --> 00:07:15.560]  我們再看這裡
[00:07:15.560 --> 00:07:21.360]  但是陰間說的可能是死人暫時的居所
[00:07:21.360 --> 00:07:23.280]  等候審判的來臨
[00:07:23.280 --> 00:07:26.240]  即是人死了可能就降到陰間當中
[00:07:26.240 --> 00:07:27.440]  等候的來臨
[00:07:27.440 --> 00:07:30.960]  火湖可能是說到所有不信主的人
[00:07:30.960 --> 00:07:32.840]  在經歷最後審判之後
[00:07:32.840 --> 00:07:34.240]  最後的歸宿
[00:07:34.240 --> 00:07:36.720]  所以我們不要將這三個地方混淆
[00:07:38.360 --> 00:07:40.360]  當無緣無故打開
[00:07:40.360 --> 00:07:41.320]  約翰見到
[00:07:41.320 --> 00:07:43.920]  有煙從坑裡往上冒
[00:07:43.920 --> 00:07:47.200]  好象大火爐的煙
[00:07:47.200 --> 00:07:50.360]  太陽和天空都因這煙昏暗了
[00:07:50.360 --> 00:07:52.120]  剛才一開始讀經文的時候
[00:07:52.120 --> 00:07:54.040]  你發覺我刻意高亮了象
[00:07:54.040 --> 00:07:54.720]  好象這個字
[00:07:54.720 --> 00:07:55.800]  即是告訴我們
[00:07:55.800 --> 00:07:58.040]  不是真的火爐
[00:07:58.040 --> 00:08:00.000]  不是真的煙
[00:08:00.000 --> 00:08:02.880]  只不過在約翰見到這個情況
[00:08:02.880 --> 00:08:06.640]  他能夠用他認識的人的文字去表述
[00:08:06.640 --> 00:08:08.480]  他就用這些文字去表達
[00:08:08.480 --> 00:08:10.400]  正如一會兒我們看的蝗蟲一樣
[00:08:10.400 --> 00:08:11.520]  它說象象象象
[00:08:11.520 --> 00:08:12.000]  好象
[00:08:12.000 --> 00:08:13.320]  即是
[00:08:13.320 --> 00:08:14.920]  像就不是了
[00:08:14.920 --> 00:08:16.440]  簡單來說
[00:08:16.440 --> 00:08:17.880]  那
[00:08:17.880 --> 00:08:18.920]  有家英家就說
[00:08:18.920 --> 00:08:23.200]  煙是象徵撒旦在地上影響力的範圍
[00:08:23.200 --> 00:08:26.280]  他提到他說他使太陽和天空都昏暗
[00:08:26.280 --> 00:08:29.120]  是表達了撒旦在地上的影響力
[00:08:29.120 --> 00:08:30.320]  在這個時刻
[00:08:30.320 --> 00:08:32.920]  好像去到一個高峰
[00:08:32.920 --> 00:08:37.000]  這也顯示出將會出現的災難是巨大的
[00:08:37.000 --> 00:08:40.760]  是會為人類帶來極大的痛苦
[00:08:40.760 --> 00:08:42.440]  同時如果我們參考舊約的經文
[00:08:42.440 --> 00:08:43.960]  也會發覺這段經文
[00:08:43.960 --> 00:08:47.640]  和神對罪惡施行審判的描寫是很相近的
[00:08:47.640 --> 00:08:49.280]  如果大家看回舊約裏面的
[00:08:49.280 --> 00:08:50.200]  特別是《先知書》
[00:08:50.200 --> 00:08:50.920]  很多時候都說到
[00:08:50.920 --> 00:08:51.640]  有煙有雲
[00:08:51.640 --> 00:08:53.080]  太陽月亮昏暗
[00:08:53.080 --> 00:08:57.000]  都是在說神的審判要來到
[00:08:57.000 --> 00:08:58.200]  所以我們可以這樣說
[00:08:58.200 --> 00:09:00.200]  就是約翰見到的異象
[00:09:00.200 --> 00:09:01.960]  或者他見到的景象
[00:09:01.960 --> 00:09:05.960]  是代表著神要透過撒旦這個邪惡的力量
[00:09:05.960 --> 00:09:08.520]  去進行他對人類的審判
[00:09:08.520 --> 00:09:09.960]  所以這也告訴我們
[00:09:09.960 --> 00:09:13.920]  神必定要審判這個世界
[00:09:13.920 --> 00:09:16.000]  沒有任何可以推搪的地方
[00:09:16.000 --> 00:09:20.200]  這是我們必須面對的處境
[00:09:20.200 --> 00:09:25.080]  以伴隨著煙的上帽的大煙約翰去見到王松
[00:09:25.080 --> 00:09:27.800]  從煙當中出來
[00:09:27.800 --> 00:09:29.640]  王松對猶太人來說
[00:09:29.640 --> 00:09:32.040]  一直都是審判的象徵物
[00:09:32.040 --> 00:09:33.600]  我們最熟悉的就是
[00:09:33.600 --> 00:09:35.080]  在《春秋遊記》一開始
[00:09:35.080 --> 00:09:38.720]  當神要帶領以色列人離開埃及的時候
[00:09:38.720 --> 00:09:40.200]  他用了十個災
[00:09:40.200 --> 00:09:43.000]  其中第八個災就是王災
[00:09:43.000 --> 00:09:44.200]  在猶太人的歷史當中
[00:09:44.200 --> 00:09:46.800]  如果我們再看裏面很多的經文就發覺
[00:09:46.800 --> 00:09:48.960]  當他們叛逆得罪神的時候
[00:09:48.960 --> 00:09:55.200]  王災很多時候都是神用來審判他們的工具
[00:09:55.200 --> 00:09:57.320]  王松的出現就吃光所有東西
[00:09:57.320 --> 00:09:58.880]  人就落在饑荒當中
[00:09:58.880 --> 00:10:00.720]  落在很多困難的裏面
[00:10:00.720 --> 00:10:01.960]  不過值得我們留意的就是
[00:10:01.960 --> 00:10:04.720]  約翰在這段經文當中所說的王松
[00:10:04.720 --> 00:10:06.600]  無論在功能上
[00:10:06.600 --> 00:10:08.080]  在形狀上
[00:10:08.080 --> 00:10:13.880]  都明顯不同於舊約所提的王松
[00:10:13.880 --> 00:10:16.280]  在最近一代
[00:10:16.280 --> 00:10:17.840]  在2020年
[00:10:17.840 --> 00:10:20.040]  如果大家當時有留意身份
[00:10:20.040 --> 00:10:21.760]  或者現在上網你都看到的
[00:10:21.760 --> 00:10:25.160]  就是大批的沙漠王松進入東非
[00:10:25.160 --> 00:10:27.360]  在非洲之國很多國家
[00:10:27.360 --> 00:10:29.520]  都有很多王松出現
[00:10:29.520 --> 00:10:31.560]  當時有人做過一個統計
[00:10:31.560 --> 00:10:39.760]  他說每平方公里大約有1500萬隻王松
[00:10:39.760 --> 00:10:41.680]  不知道大家心裏面有沒有感覺
[00:10:41.680 --> 00:10:46.040]  究竟一平方公里有1500萬隻王松是怎樣
[00:10:46.040 --> 00:10:48.920]  他說一日這些王松可以跟著風
[00:10:48.920 --> 00:10:51.440]  是遷徙100到150公里
[00:10:51.440 --> 00:10:52.960]  可以去到很遠
[00:10:52.960 --> 00:10:56.560]  而他們每經過的地方都會吃光農作物
[00:10:56.560 --> 00:10:58.120]  一粒都不剩
[00:10:58.120 --> 00:11:00.200]  我上網看了當時的情況
[00:11:00.200 --> 00:11:02.600]  這就是當時的王松情況
[00:11:02.600 --> 00:11:05.080]  後面有個人
[00:11:05.080 --> 00:11:06.840]  我突然想起要在香港
[00:11:06.840 --> 00:11:08.920]  你一早睡醒就出街
[00:11:08.920 --> 00:11:10.280]  你見到這樣的景象
[00:11:10.280 --> 00:11:14.120]  不知道你有什麼感覺
[00:11:14.120 --> 00:11:16.080]  這都是當時的情況
[00:11:16.080 --> 00:11:20.240]  王松是這樣的
[00:11:20.240 --> 00:11:23.360]  每平方公里的王松有人計算過
[00:11:23.360 --> 00:11:28.120]  每日可以吃了相當可以餵飽2500人的糧食
[00:11:28.120 --> 00:11:29.880]  每日每日平方公里
[00:11:29.880 --> 00:11:33.240]  我們就知道王松
[00:11:33.240 --> 00:11:35.320]  吃光所有地上的草
[00:11:35.320 --> 00:11:37.640]  各種綠色的植物和各種樹木為食
[00:11:37.640 --> 00:11:39.440]  不過東非人都很厲害
[00:11:39.440 --> 00:11:40.440]  他們沒有糧食
[00:11:40.440 --> 00:11:41.960]  他們不會餓死
[00:11:41.960 --> 00:11:43.320]  後來我看新聞
[00:11:43.320 --> 00:11:45.600]  他們就改了吃另外一樣東西
[00:11:45.600 --> 00:11:48.160]  就是油渣王松
[00:11:48.160 --> 00:11:50.480]  他們就拿油渣王松去捉王松
[00:11:50.480 --> 00:11:53.120]  他們覺得油渣王松香香脆脆的都很好吃
[00:11:53.120 --> 00:11:54.760]  這是人的智慧
[00:11:54.760 --> 00:11:57.680]  無論如何
[00:11:57.680 --> 00:12:01.800]  我們知道王松應該是以綠色的植物做糧食
[00:12:01.800 --> 00:12:04.360]  不過約翰見到王松就說
[00:12:04.360 --> 00:12:07.360]  他是奉命不可以傷害地上的草
[00:12:07.360 --> 00:12:10.960]  和各種綠色植物和各種樹木
[00:12:10.960 --> 00:12:13.920]  這些王松的功能或者他們的使命
[00:12:13.920 --> 00:12:19.560]  是傷害額上沒有神印記的人
[00:12:19.560 --> 00:12:21.200]  即是說他們的使命
[00:12:21.200 --> 00:12:23.240]  就是那些未信主的人
[00:12:23.240 --> 00:12:24.280]  就好像舊約
[00:12:24.280 --> 00:12:26.960]  記得王松的時候
[00:12:26.960 --> 00:12:30.360]  或者去到最後的災厘面
[00:12:30.360 --> 00:12:35.120]  然後約翰很詳細地向讀者描述
[00:12:35.120 --> 00:12:37.600]  這支王松的形象
[00:12:37.600 --> 00:12:38.800]  正如我們讀過
[00:12:38.800 --> 00:12:42.000]  他說很像預備上陣的戰馬
[00:12:42.000 --> 00:12:44.280]  面好像男人的面
[00:12:44.280 --> 00:12:45.320]  不過我想想
[00:12:45.320 --> 00:12:47.240]  究竟像我還是像你呢?
[00:12:47.240 --> 00:12:49.680]  男人的面究竟是怎樣?
[00:12:49.680 --> 00:12:51.480]  頭髮好像女人的頭髮
[00:12:51.480 --> 00:12:53.320]  長短彎彎
[00:12:53.320 --> 00:12:54.760]  還是怎樣的呢?
[00:12:54.760 --> 00:12:56.800]  牙齒好像獅子的牙齒
[00:12:56.800 --> 00:12:59.000]  胸前有甲好像鐵甲
[00:12:59.000 --> 00:13:00.840]  又有翅膀的響聲
[00:13:00.840 --> 00:13:04.760]  好像很多車馬奔跑上陣的聲音
[00:13:04.760 --> 00:13:06.920]  尾巴像蠍子
[00:13:06.920 --> 00:13:09.680]  掌著毒刺
[00:13:09.680 --> 00:13:11.680]  我相信我們讀這篇經文的時候
[00:13:11.680 --> 00:13:13.320]  或者我們讀啟示錄的時候
[00:13:13.320 --> 00:13:14.200]  很多時候都是
[00:13:14.200 --> 00:13:16.000]  就是我們要留意
[00:13:16.000 --> 00:13:18.080]  啟示錄第九章一到十二節
[00:13:18.080 --> 00:13:19.200]  這篇經文裡面
[00:13:19.200 --> 00:13:22.640]  像好像這個詞彙出了十一次
[00:13:22.640 --> 00:13:23.720]  即是十二次
[00:13:23.720 --> 00:13:26.520]  這兩個詞彙出了十一次
[00:13:26.520 --> 00:13:28.120]  只是描述王松的時候
[00:13:28.120 --> 00:13:29.920]  就已經用了七次
[00:13:29.920 --> 00:13:33.160]  我相信史奴約翰這麼多次用像好像的意思
[00:13:33.160 --> 00:13:34.600]  就不是像我剛才說的
[00:13:34.600 --> 00:13:36.960]  我老花看不清楚
[00:13:36.960 --> 00:13:38.360]  而是他看到這個意象
[00:13:38.360 --> 00:13:41.920]  很多煙在煙裡面有一種動物飛了出來
[00:13:41.920 --> 00:13:43.440]  他未必看得很清楚
[00:13:43.440 --> 00:13:47.200]  又或者他看下去的不是完全相似
[00:13:47.200 --> 00:13:49.320]  但是他能夠用的詞彙
[00:13:49.320 --> 00:13:50.360]  他就唯有用這些
[00:13:50.360 --> 00:13:52.680]  於是他們就告訴我們
[00:13:52.680 --> 00:13:54.200]  約翰用盡他的方法
[00:13:54.200 --> 00:13:55.640]  讓我們人能理解的東西
[00:13:55.640 --> 00:13:58.880]  來告訴我們他所見到的一些是什麼
[00:13:58.880 --> 00:14:01.240]  因此我們可以將約翰看到的王松
[00:14:01.240 --> 00:14:04.320]  理解為一種可能和王松類似的物體
[00:14:04.320 --> 00:14:07.080]  不過不是我們剛才說見到的王松
[00:14:07.080 --> 00:14:10.040]  所以我們千萬不要誤會了
[00:14:10.040 --> 00:14:12.400]  當然人是很有趣的
[00:14:12.400 --> 00:14:14.880]  總是想知道這個東西像什麼
[00:14:14.880 --> 00:14:16.840]  我上網找了兩隻
[00:14:16.840 --> 00:14:20.040]  人們看著這段經文就覺得它是怎樣的
[00:14:20.040 --> 00:14:22.880]  第一隻是這樣的
[00:14:22.880 --> 00:14:25.680]  你說你一天在街上看到是不是很害怕
[00:14:25.680 --> 00:14:27.600]  我記得很早期
[00:14:27.600 --> 00:14:30.240]  當人們來港看這段經文的時候
[00:14:30.240 --> 00:14:33.440]  怎麼會看到怪物到處飛
[00:14:33.440 --> 00:14:36.600]  我想問你有沒有人看過《星球大戰》那部戲
[00:14:36.600 --> 00:14:37.800]  很多人看過
[00:14:37.800 --> 00:14:40.320]  很多古靈精怪的動物出現
[00:14:40.320 --> 00:14:42.680]  像象鼻、八爪魚腳
[00:14:42.680 --> 00:14:46.440]  我記得早期曾經有些基督徒解經家
[00:14:46.440 --> 00:14:49.320]  他說《星球大戰》是神特別給這個世界的戲
[00:14:49.320 --> 00:14:51.400]  告訴我們將來我們的世界是這樣的
[00:14:51.400 --> 00:14:53.320]  無底坑的怪物都跑出來了
[00:14:53.320 --> 00:14:54.680]  我說不是這樣的
[00:14:54.680 --> 00:14:57.360]  所以解啟事路有時難就難在這裡
[00:14:57.360 --> 00:15:00.040]  我們一對號入座就出事
[00:15:00.040 --> 00:15:05.440]  這張其實不震撼的
[00:15:05.440 --> 00:15:07.160]  一隊軍隊
[00:15:07.160 --> 00:15:08.560]  男人的臉
[00:15:08.560 --> 00:15:09.600]  女人的頭髮很長
[00:15:09.600 --> 00:15:11.160]  戴著金冠有個勾
[00:15:11.160 --> 00:15:15.440]  什麼都出齊了
[00:15:15.440 --> 00:15:17.880]  不過這些都是我們編的
[00:15:17.880 --> 00:15:20.840]  應該不是這樣的
[00:15:20.840 --> 00:15:25.440]  另外如果我們再看《針研》
[00:15:25.440 --> 00:15:28.920]  30章27節告訴我們
[00:15:28.920 --> 00:15:31.920]  他說蝗蟲沒有君王
[00:15:31.920 --> 00:15:33.160]  但約翰就告訴我們
[00:15:33.160 --> 00:15:35.160]  他看到的蝗蟲
[00:15:35.160 --> 00:15:39.480]  是有無底坑的使者作為他們的王
[00:15:39.480 --> 00:15:43.240]  這個王希伯來文叫做阿巴頓
[00:15:43.240 --> 00:15:45.720]  希臘話叫做阿波倫
[00:15:45.720 --> 00:15:48.440]  阿巴頓是撒旦的另一個名稱
