
[00:00:00.000 --> 00:00:04.000]  (字幕組:我已經在錄音了,請大家多多指教)
[00:03:01.000 --> 00:03:03.000]  其實在香港做這個搜尋
[00:03:03.000 --> 00:03:06.000]  可能香港的搜尋會出某些男團出來
[00:03:06.000 --> 00:03:07.000]  可能結果是
[00:03:07.000 --> 00:03:10.000]  即是某程度上Google搜尋排行榜
[00:03:10.000 --> 00:03:11.000]  都代表一個人
[00:03:11.000 --> 00:03:14.000]  即是那些排Top很多時候都假設他受歡迎
[00:03:14.000 --> 00:03:16.000]  但當然這裡說
[00:03:16.000 --> 00:03:18.000]  原來韓國在剛剛
[00:03:18.000 --> 00:03:21.000]  即是這個八月的調查出來
[00:03:21.000 --> 00:03:25.000]  最多人搜尋的女星是因為負面新聞
[00:03:25.000 --> 00:03:27.000]  即不是正面的
[00:03:27.000 --> 00:03:28.000]  是負面的
[00:03:28.000 --> 00:03:29.000]  但他可以上去
[00:03:29.000 --> 00:03:30.000]  因為你不斷搜尋
[00:03:30.000 --> 00:03:33.000]  這個是現實生活中的排行榜
[00:03:33.000 --> 00:03:34.000]  很多時候視乎一個人
[00:03:34.000 --> 00:03:36.000]  他多受歡迎
[00:03:36.000 --> 00:03:37.000]  他多厲害
[00:03:37.000 --> 00:03:39.000]  或者他有多少醜聞
[00:03:39.000 --> 00:03:40.000]  有醜聞都可以出名
[00:03:40.000 --> 00:03:41.000]  其實相反
[00:03:41.000 --> 00:03:43.000]  你看看你想不想用這種
[00:03:43.000 --> 00:03:45.000]  即是很Notorious的一個方法
[00:03:45.000 --> 00:03:48.000]  學校都有排名榜
[00:03:48.000 --> 00:03:49.000]  學校我們
[00:03:49.000 --> 00:03:51.000]  即是雖然明白大家剛開學
[00:03:51.000 --> 00:03:52.000]  這麼快就很掃興
[00:03:52.000 --> 00:03:54.000]  但考試都有排行榜
[00:03:54.000 --> 00:03:57.000]  即是排第一排第二
[00:03:57.000 --> 00:04:00.000]  聖經人物有沒有排名榜呢
[00:04:00.000 --> 00:04:03.000]  聖經人物有沒有呢
[00:04:03.000 --> 00:04:05.000]  做個不正式的民調
[00:04:05.000 --> 00:04:08.000]  你最喜愛的聖經人物是誰
[00:04:09.000 --> 00:04:11.000]  不要說耶穌
[00:04:11.000 --> 00:04:12.000]  不要說耶穌
[00:04:12.000 --> 00:04:14.000]  我知道有人很想說耶穌算了
[00:04:14.000 --> 00:04:16.000]  不說耶穌
[00:04:16.000 --> 00:04:19.000]  有沒有你最喜愛的聖經人物
[00:04:19.000 --> 00:04:23.000]  摩西
[00:04:23.000 --> 00:04:24.000]  有摩西
[00:04:24.000 --> 00:04:25.000]  有沒有人
[00:04:25.000 --> 00:04:27.000]  給些人名出來
[00:04:27.000 --> 00:04:32.000]  對不起
[00:04:32.000 --> 00:04:33.000]  約瑟
[00:04:33.000 --> 00:04:34.000]  我給你那邊都是
[00:04:34.000 --> 00:04:35.000]  我聽到那邊有聲音
[00:04:35.000 --> 00:04:36.000]  不過時間關係
[00:04:36.000 --> 00:04:37.000]  我不問了
[00:04:37.000 --> 00:04:38.000]  你可以
[00:04:38.000 --> 00:04:40.000]  其實你最喜愛的聖經人物是誰
[00:04:40.000 --> 00:04:43.000]  或者我做個排名榜
[00:04:43.000 --> 00:04:44.000]  我試試做個排名榜
[00:04:44.000 --> 00:04:45.000]  信心
[00:04:45.000 --> 00:04:47.000]  你覺得誰最有信心
[00:04:47.000 --> 00:04:50.000]  每個人都說馬克拉孔
[00:04:50.000 --> 00:04:51.000]  有沒有其他答案
[00:04:51.000 --> 00:04:52.000]  摩西夠不夠信心
[00:04:52.000 --> 00:04:53.000]  摩西摩西
[00:04:53.000 --> 00:04:54.000]  不夠嗎
[00:04:54.000 --> 00:04:58.000]  大家心裡面都會有某種排行榜
[00:04:58.000 --> 00:05:00.000]  我們有時都會看人物是這樣看
[00:05:00.000 --> 00:05:01.000]  其實不出奇
[00:05:01.000 --> 00:05:03.000]  因為我們的社會就是這樣看
[00:05:03.000 --> 00:05:05.000]  通常人就排一下次序
[00:05:05.000 --> 00:05:06.000]  有些人厲害點
[00:05:06.000 --> 00:05:07.000]  有些人沒那麼厲害
[00:05:07.000 --> 00:05:08.000]  有些人出名
[00:05:08.000 --> 00:05:09.000]  有些人沒那麼出名
[00:05:09.000 --> 00:05:12.000]  其實整個聖經中最有信心的人
[00:05:12.000 --> 00:05:14.000]  當然我們現在說到耶穌
[00:05:14.000 --> 00:05:15.000]  如果讓你說到耶穌
[00:05:15.000 --> 00:05:18.000]  但就不只是說耶穌
[00:05:18.000 --> 00:05:19.000]  在聖經裡面都有很多
[00:05:19.000 --> 00:05:21.000]  好像和我們一樣的人
[00:05:21.000 --> 00:05:24.000]  所以今天我們看的希伯來書十一章
[00:05:24.000 --> 00:05:27.000]  雖然就其實不是完全排名
[00:05:27.000 --> 00:05:29.000]  其實他不是按著
[00:05:29.000 --> 00:05:30.000]  剛才我們說的那些
[00:05:30.000 --> 00:05:32.000]  是否popular
[00:05:32.000 --> 00:05:34.000]  或者是否很厲害去排名
[00:05:34.000 --> 00:05:36.000]  這些人其實都有一些
[00:05:36.000 --> 00:05:38.000]  共通或者特別的地方
[00:05:38.000 --> 00:05:40.000]  是我們值得去想的
[00:05:40.000 --> 00:05:43.000]  其實希伯來書十一章
[00:05:43.000 --> 00:05:46.000]  是一個有很清晰主題的段落
[00:05:46.000 --> 00:05:48.000]  是信心
[00:05:48.000 --> 00:05:50.000]  剛才Pierre他已經說信心
[00:05:50.000 --> 00:05:52.000]  他可能說一堆人的時候已經猜到
[00:05:52.000 --> 00:05:54.000]  其實如果看十一章的開頭
[00:05:54.000 --> 00:05:56.000]  他的經文是很直接的
[00:05:56.000 --> 00:05:57.000]  他的經文是這樣說
[00:05:57.000 --> 00:06:00.000]  信就是所望之時的實體
[00:06:00.000 --> 00:06:02.000]  是未見之時的確據
[00:06:03.000 --> 00:06:06.000]  其實如果用簡單一點的字眼來說
[00:06:06.000 --> 00:06:08.000]  其實這裡說的信心
[00:06:08.000 --> 00:06:11.000]  整個信任是一個很核心的元素
[00:06:11.000 --> 00:06:14.000]  無論是我們人生的方向
[00:06:14.000 --> 00:06:16.000]  甚至是我們說見不到的東西也好
[00:06:16.000 --> 00:06:18.000]  其實它都是一個很重要的element
[00:06:18.000 --> 00:06:21.000]  但信心是有基礎的
[00:06:21.000 --> 00:06:24.000]  十一章其實他說很多人物的前置
[00:06:24.000 --> 00:06:25.000]  是有某個基礎
[00:06:25.000 --> 00:06:27.000]  雖然十一章沒有明確提到
[00:06:27.000 --> 00:06:30.000]  但希伯來書其實一共有十三章
[00:06:30.000 --> 00:06:32.000]  前面頭十章
[00:06:32.000 --> 00:06:35.000]  就說了其實耶穌他道成肉身
[00:06:35.000 --> 00:06:39.000]  耶穌他經歷了受苦、死亡和復活之後
[00:06:39.000 --> 00:06:41.000]  已經去贖了我們的罪
[00:06:41.000 --> 00:06:43.000]  就是去拯救了我們
[00:06:43.000 --> 00:06:46.000]  所以這裡說信心是有那個基礎在上面
[00:06:46.000 --> 00:06:50.000]  所以十一章裡面就說當這個信心
[00:06:50.000 --> 00:06:53.000]  真的我們有這個真正的信心的時候
[00:06:53.000 --> 00:06:55.000]  是有一個叫做超乎想像的東西
[00:06:55.000 --> 00:06:56.000]  可以發生在我們身上
[00:06:56.000 --> 00:06:58.000]  這裡不是說什麼
[00:06:58.000 --> 00:07:00.000]  這裡不是說什麼信耶穌得轉世
[00:07:00.000 --> 00:07:02.000]  不知道有沒有人聽過這些
[00:07:02.000 --> 00:07:04.000]  我以前是聽過一些教會去見證
[00:07:04.000 --> 00:07:05.000]  說信了耶穌
[00:07:05.000 --> 00:07:06.000]  不知道為什麼有一天
[00:07:06.000 --> 00:07:08.000]  走路突然地上有些鑽石
[00:07:08.000 --> 00:07:10.000]  閃閃的原來是鑽石
[00:07:10.000 --> 00:07:12.000]  就不是這些東西
[00:07:12.000 --> 00:07:16.000]  這裡說的信心不是這種信耶穌得鑽石的見證
[00:07:16.000 --> 00:07:18.000]  而是說當信心來到的時候
[00:07:18.000 --> 00:07:21.000]  它可以說是帶來一個不一樣的意義
[00:07:21.000 --> 00:07:24.000]  所以經文說到叫做什麼未見之事呢
[00:07:24.000 --> 00:07:26.000]  就是說當耶穌再來到
[00:07:26.000 --> 00:07:29.000]  耶穌再去到令這個世界有真正的改變
[00:07:29.000 --> 00:07:30.000]  就是第二次
[00:07:30.000 --> 00:07:32.000]  第二次來的時候
[00:07:32.000 --> 00:07:35.000]  祂就會帶來這個改變
[00:07:35.000 --> 00:07:38.000]  而這個是我們去生活的方向
[00:07:38.000 --> 00:07:41.000]  但是其實這樣說是有點虛的
[00:07:41.000 --> 00:07:42.000]  可能聽完之後你會覺得
[00:07:42.000 --> 00:07:44.000]  哦那就是我相信一些東西
[00:07:44.000 --> 00:07:47.000]  所以這一章裡面為什麼說這麼多人呢
[00:07:47.000 --> 00:07:51.000]  這些人其實是用來幫希伯來書的作者
[00:07:51.000 --> 00:07:54.000]  對當時的人覺得什麼是信心呢
[00:07:54.000 --> 00:07:56.000]  什麼才是真正的信心呢
[00:07:56.000 --> 00:07:58.000]  他們會有這個問題
[00:07:58.000 --> 00:07:59.000]  然後就給了一個
[00:07:59.000 --> 00:08:03.000]  就是說古人在這個信上有很美好的證據
[00:08:03.000 --> 00:08:05.000]  聽中文呢
[00:08:05.000 --> 00:08:07.000]  就好像他們已經有證據
[00:08:07.000 --> 00:08:10.000]  但是其實一個好一點的翻譯呢
[00:08:10.000 --> 00:08:11.000]  就是看英文呢
[00:08:11.000 --> 00:08:13.000]  他們是一個經approval
[00:08:13.000 --> 00:08:15.000]  他們是得到認可
[00:08:15.000 --> 00:08:18.000]  甚至如果去到原初聖經所用的文字
[00:08:18.000 --> 00:08:21.000]  其實說他們是被認可的
[00:08:21.000 --> 00:08:23.000]  就是被approved
[00:08:23.000 --> 00:08:25.000]  那被誰approved呢
[00:08:25.000 --> 00:08:27.000]  就是這個很明顯是一個hidden的subject
[00:08:27.000 --> 00:08:28.000]  很容易猜到
[00:08:28.000 --> 00:08:30.000]  是說上帝approved他們
[00:08:30.000 --> 00:08:32.000]  所以這一章裡面是說
[00:08:32.000 --> 00:08:35.000]  他們是說他們知道
[00:08:35.000 --> 00:08:37.000]  生活他們要怎樣去生活
[00:08:37.000 --> 00:08:39.000]  他們知道要怎樣去做
[00:08:39.000 --> 00:08:41.000]  然後上帝去approved他們所做的事情
[00:08:41.000 --> 00:08:43.000]  那approved有什麼條件呢
[00:08:43.000 --> 00:08:44.000]  你就會問
[00:08:44.000 --> 00:08:45.000]  其實這一章呢
[00:08:45.000 --> 00:08:46.000]  他開頭也說得很清楚
[00:08:46.000 --> 00:08:48.000]  就是在第六節的經文
[00:08:48.000 --> 00:08:50.000]  就說人非有信
[00:08:50.000 --> 00:08:53.000]  就不能夠得到神的喜悅
[00:08:53.000 --> 00:08:55.000]  因為來到神面前的人呢
[00:08:55.000 --> 00:08:57.000]  要相信有一個神
[00:08:57.000 --> 00:08:58.000]  並且這個神呢
[00:08:58.000 --> 00:09:01.000]  是會賞賜那些願意跟隨他
[00:09:01.000 --> 00:09:03.000]  尋求他的人
[00:09:03.000 --> 00:09:06.000]  那不只是信有神的存在
[00:09:06.000 --> 00:09:09.000]  是要真的知道這個神是怎樣的神
[00:09:09.000 --> 00:09:10.000]  就是你有一個基礎
[00:09:10.000 --> 00:09:12.000]  你真的知道在信什麼的神
[00:09:12.000 --> 00:09:14.000]  就是如果你覺得這個神
[00:09:14.000 --> 00:09:18.000]  只是你學校的訓導主任
[00:09:18.000 --> 00:09:20.000]  就是每天回來check你的校服
[00:09:20.000 --> 00:09:22.000]  然後扎你的缺點
[00:09:22.000 --> 00:09:24.000]  然後就罰你留堂成績不好
[00:09:24.000 --> 00:09:27.000]  就是如果那個神是這樣的神呢
[00:09:27.000 --> 00:09:29.000]  當然聖經裡面說的神
[00:09:29.000 --> 00:09:31.000]  是有很多不同的性情
[00:09:31.000 --> 00:09:33.000]  但是如果我所認識的神只是這樣呢
[00:09:33.000 --> 00:09:35.000]  其實都
[00:09:35.000 --> 00:09:38.000]  都挺恐怖的我覺得
[00:09:38.000 --> 00:09:40.000]  就是我自己小時候呢
[00:09:40.000 --> 00:09:43.000]  因為我家裡就要求我很嚴的
[00:09:43.000 --> 00:09:45.000]  就是家教很嚴的那些
[00:09:45.000 --> 00:09:47.000]  就是成績和其他東西
[00:09:47.000 --> 00:09:50.000]  那又真的是很小的時候
[00:09:50.000 --> 00:09:51.000]  他們不會怎樣獎我
[00:09:51.000 --> 00:09:52.000]  就是他們不會獎勵
[00:09:52.000 --> 00:09:54.000]  不是這些獎來的
[00:09:54.000 --> 00:09:55.000]  是獎勵
[00:09:55.000 --> 00:09:57.000]  所以就算我很多年考第一
[00:09:57.000 --> 00:09:58.000]  其實我都沒有收過禮物的
[00:09:58.000 --> 00:09:59.000]  就是通常人家呢
[00:09:59.000 --> 00:10:01.000]  有些朋友會收禮物的
[00:10:01.000 --> 00:10:02.000]  通常我是不會的
[00:10:02.000 --> 00:10:04.000]  他只會說如果我有一次考到第五呢
[00:10:04.000 --> 00:10:05.000]  小學有一年
[00:10:05.000 --> 00:10:06.000]  他就會說
[00:10:06.000 --> 00:10:08.000]  那你為什麼考到第五的
[00:10:08.000 --> 00:10:11.000]  所以其實這些經歷
[00:10:11.000 --> 00:10:13.000]  無可避免是會容易
[00:10:13.000 --> 00:10:14.000]  就是對我自己
[00:10:14.000 --> 00:10:15.000]  都會後來發現
[00:10:15.000 --> 00:10:18.000]  其實是會扭曲了我對神的認識
[00:10:18.000 --> 00:10:20.000]  就是會覺得神就是這樣
[00:10:20.000 --> 00:10:22.000]  就是你做不好就會扭曲你
[00:10:22.000 --> 00:10:24.000]  你做得好是不會有獎的
[00:10:24.000 --> 00:10:26.000]  但是這裡的經文
[00:10:26.000 --> 00:10:29.000]  他就是說神是一個願意去回應
[00:10:29.000 --> 00:10:31.000]  願意去到獎
[00:10:31.000 --> 00:10:32.000]  就是不只是獎勵
[00:10:32.000 --> 00:10:35.000]  就是願意讓人明白其實他在乎
[00:10:35.000 --> 00:10:37.000]  他真的明白我們需要
[00:10:37.000 --> 00:10:40.000]  而當年對舊約聖經的人來說
[00:10:40.000 --> 00:10:41.000]  今天沒有這本
[00:10:41.000 --> 00:10:42.000]  他們還沒有這本聖經
[00:10:42.000 --> 00:10:44.000]  對舊約聖經的人來說
[00:10:44.000 --> 00:10:45.000]  但是他們
[00:10:45.000 --> 00:10:46.000]  其實他們每一代呢
[00:10:46.000 --> 00:10:48.000]  他們都有一些歷史
[00:10:48.000 --> 00:10:49.000]  他們會不斷講的
[00:10:49.000 --> 00:10:51.000]  我想大家都聽了不少
[00:10:51.000 --> 00:10:53.000]  例如出埃及
[00:10:53.000 --> 00:10:54.000]  過紅海
[00:10:54.000 --> 00:10:55.000]  曠野
[00:10:55.000 --> 00:10:56.000]  馬拿
[00:10:56.000 --> 00:10:57.000]  打仗
[00:10:57.000 --> 00:10:59.000]  就是這些的
[00:10:59.000 --> 00:11:00.000]  傳統的內容
[00:11:00.000 --> 00:11:02.000]  其實他們一代一代去經歷
[00:11:02.000 --> 00:11:05.000]  他們會知道這個叫做對神的信心
[00:11:05.000 --> 00:11:08.000]  當然回到我們今天這裡
[00:11:08.000 --> 00:11:11.000]  其實今天我們認識神是相對容易一點
[00:11:11.000 --> 00:11:13.000]  就是這個位置上
[00:11:13.000 --> 00:11:15.000]  雖然我們不像當時的人
[00:11:15.000 --> 00:11:16.000]  每天都經歷一些神蹟
[00:11:16.000 --> 00:11:18.000]  你想想你馬拿吃了四十年
[00:11:18.000 --> 00:11:21.000]  有沒有人很想吃四十年馬拿
[00:11:21.000 --> 00:11:22.000]  不是很想
[00:11:22.000 --> 00:11:26.000]  我猜你吃第一天會很開心
[00:11:26.000 --> 00:11:28.000]  但是我猜你吃四十天
[00:11:28.000 --> 00:11:29.000]  你都不是很喜歡
[00:11:29.000 --> 00:11:30.000]  我想四十年
[00:11:30.000 --> 00:11:33.000]  當然他們很直接經歷神的神蹟
[00:11:33.000 --> 00:11:35.000]  但是今天對我們來說
[00:11:35.000 --> 00:11:37.000]  我們不一定很直接
[00:11:37.000 --> 00:11:38.000]  例如馬拿掉下來
[00:11:38.000 --> 00:11:41.000]  或者不會突然在我面前有些鑽石
[00:11:41.000 --> 00:11:43.000]  雖然有也可能是好的
[00:11:43.000 --> 00:11:44.000]  但是不會
[00:11:44.000 --> 00:11:46.000]  但是我們是可以從聖經
[00:11:46.000 --> 00:11:48.000]  可以從很多方面
[00:11:48.000 --> 00:11:50.000]  可以從你身邊的人
[00:11:50.000 --> 00:11:51.000]  就是你現在坐在你旁邊的人
[00:11:51.000 --> 00:11:53.000]  可以是你小祖的mentor
[00:11:53.000 --> 00:11:56.000]  去認識到關於上帝的事情
[00:11:56.000 --> 00:11:59.000]  所以我們說信心需要基礎
[00:11:59.000 --> 00:12:00.000]  其實今天我們有的
[00:12:00.000 --> 00:12:03.000]  今天我們可以學到這個基礎
[00:12:03.000 --> 00:12:06.000]  那時候當然我知道學習對我們來說
[00:12:06.000 --> 00:12:07.000]  不是很中意
[00:12:07.000 --> 00:12:09.000]  不是只是坐在這裡聽講道
[00:12:09.000 --> 00:12:10.000]  不是只講這件事
[00:12:10.000 --> 00:12:13.000]  我記得有一次跟一位explorer說
[00:12:13.000 --> 00:12:14.000]  我不會開名
[00:12:14.000 --> 00:12:15.000]  我不會開名
[00:12:15.000 --> 00:12:19.000]  他問我為什麼小祖經常要查經
[00:12:19.000 --> 00:12:21.000]  小祖不是應該玩嗎
[00:12:21.000 --> 00:12:23.000]  小祖不是應該我們hand out多一點
[00:12:23.000 --> 00:12:25.000]  或者community我們玩多一點嗎
[00:12:25.000 --> 00:12:27.000]  但其實是對的
[00:12:27.000 --> 00:12:28.000]  community當然不是只讀書
[00:12:28.000 --> 00:12:29.000]  如果不是你上學
[00:12:29.000 --> 00:12:31.000]  你不用回來教會
[00:12:31.000 --> 00:12:33.000]  你看到我們暑假有很多活動
[00:12:33.000 --> 00:12:34.000]  是想大家去hand out
[00:12:34.000 --> 00:12:36.000]  大家一起去認識
[00:12:36.000 --> 00:12:37.000]  因為我們知道
[00:12:37.000 --> 00:12:39.000]  做基督徒不是只學一些東西
[00:12:39.000 --> 00:12:41.000]  我們是去實踐出來
[00:12:41.000 --> 00:12:43.000]  有時候是可以比較funny一點
[00:12:43.000 --> 00:12:44.000]  有趣一點
[00:12:44.000 --> 00:12:47.000]  但畢竟當我們做基督徒的時候
[00:12:47.000 --> 00:12:49.000]  我們有信心的時候
[00:12:49.000 --> 00:12:50.000]  我們是有基礎的
[00:12:50.000 --> 00:12:53.000]  沒錯可能你不喜歡每次都查經
[00:12:53.000 --> 00:12:56.000]  但我不會說我們開祖就不要查經
[00:12:56.000 --> 00:12:57.000]  我們只是玩
[00:12:57.000 --> 00:13:01.000]  聖經不僅是一本規則
[00:13:01.000 --> 00:13:02.000]  不是一本校規
[00:13:02.000 --> 00:13:04.000]  不是你家裡那本手冊
[00:13:04.000 --> 00:13:09.000]  它是真的在講人怎樣經歷上帝
[00:13:09.000 --> 00:13:11.000]  而上帝也藉著很多人的經歷
[00:13:11.000 --> 00:13:16.000]  讓我們有機會去明白這是什麼上帝
[00:13:16.000 --> 00:13:18.000]  所以信心需要基礎
[00:13:18.000 --> 00:13:20.000]  其實我們是需要去學的
[00:13:20.000 --> 00:13:22.000]  我們需要理解
[00:13:22.000 --> 00:13:25.000]  我們不會一出來就明白
[00:13:25.000 --> 00:13:28.000]  但是說完基礎之後
[00:13:28.000 --> 00:13:29.000]  如果只是說基礎
[00:13:29.000 --> 00:13:32.000]  其實只是一些頭腦的東西
[00:13:32.000 --> 00:13:35.000]  其實是要生活裡面去實踐出來
[00:13:35.000 --> 00:13:37.000]  所以在希伯來書裡面
[00:13:37.000 --> 00:13:39.000]  其實他列了很多人物
[00:13:39.000 --> 00:13:42.000]  某程度上當然是選了部分的片段
[00:13:42.000 --> 00:13:45.000]  就是說這些人有什麼地方很有信心
[00:13:45.000 --> 00:13:46.000]  我們試試列出來看
[00:13:46.000 --> 00:13:47.000]  因為經文很長
[00:13:47.000 --> 00:13:50.000]  我只會說有什麼人出現過
[00:13:50.000 --> 00:13:57.000]  一開始是有阿伯、蓋人、爾諾
[00:13:57.000 --> 00:13:58.000]  我看大家的
[00:13:58.000 --> 00:14:00.000]  特別是一些中一的
[00:14:00.000 --> 00:14:02.000]  哪些是剛剛升上中一的
[00:14:02.000 --> 00:14:04.000]  哪些是剛剛升上來的
[00:14:04.000 --> 00:14:05.000]  剛才多舉一次
[00:14:05.000 --> 00:14:07.000]  現在考你們
[00:14:07.000 --> 00:14:08.000]  我不知道兒童主義學
[00:14:08.000 --> 00:14:09.000]  為什麼有說很多人物
[00:14:09.000 --> 00:14:10.000]  我假設應該
[00:14:10.000 --> 00:14:11.000]  Pastor Irene應該已經
[00:14:11.000 --> 00:14:13.000]  我應該教過你們很多了
[00:14:13.000 --> 00:14:16.000]  阿伯、蓋人、爾諾
[00:14:16.000 --> 00:14:17.000]  好,我們再下
[00:14:17.000 --> 00:14:20.000]  羅亞
[00:14:20.000 --> 00:14:21.000]  這隻是什麼
[00:14:21.000 --> 00:14:22.000]  大家認得吧
[00:14:22.000 --> 00:14:23.000]  這隻
[00:14:23.000 --> 00:14:24.000]  就是方舟
[00:14:24.000 --> 00:14:27.000]  然後是阿伯拉漢
[00:14:27.000 --> 00:14:30.000]  剛才很多人覺得阿伯拉漢很有信心
[00:14:30.000 --> 00:14:31.000]  很多人一下就說
[00:14:31.000 --> 00:14:33.000]  好,繼續
[00:14:33.000 --> 00:14:34.000]  阿伯拉漢
[00:14:34.000 --> 00:14:35.000]  撒拉
[00:14:35.000 --> 00:14:36.000]  他老婆
[00:14:36.000 --> 00:14:38.000]  撒拉
[00:14:38.000 --> 00:14:40.000]  以撒拉
[00:14:40.000 --> 00:14:41.000]  他的兒子
[00:14:41.000 --> 00:14:42.000]  這件事件
[00:14:42.000 --> 00:14:44.000]  大家有沒有印象
[00:14:44.000 --> 00:14:45.000]  這件事件
[00:14:45.000 --> 00:14:49.000]  就是要獻他兒子為兒子
[00:14:49.000 --> 00:14:50.000]  好,繼續
[00:14:50.000 --> 00:14:52.000]  以撒拉
[00:14:52.000 --> 00:14:53.000]  瓦國
[00:14:53.000 --> 00:14:54.000]  約瑟
[00:14:54.000 --> 00:14:57.000]  摩西
[00:14:57.000 --> 00:14:58.000]  這個很經典
[00:14:58.000 --> 00:14:59.000]  這件事
[00:14:59.000 --> 00:15:01.000]  摩西
[00:15:01.000 --> 00:15:02.000]  繼續
[00:15:02.000 --> 00:15:04.000]  以色列人去維也利哥
[00:15:04.000 --> 00:15:06.000]  維也利哥城就倒塌了
[00:15:06.000 --> 00:15:08.000]  好,最後
[00:15:08.000 --> 00:15:09.000]  去到
