
[00:00:00.000 --> 00:00:09.000]  今天我們來到預苦期的第四個禮拜日
[00:07:17.000 --> 00:07:21.000]  亦經常出現在福音書裡
[00:07:21.000 --> 00:07:26.000]  可以說他們是耶穌最親近、最核心的三個門徒
[00:07:26.000 --> 00:07:30.000]  而耶穌之所以要帶他們三個同行
[00:07:30.000 --> 00:07:34.000]  正正因為他要面對一個極大的痛苦
[00:07:34.000 --> 00:07:41.000]  因此盼望這幾個門徒,甚至是他的朋友能夠跟他一起去分擔
[00:07:41.000 --> 00:07:44.000]  第三個八節是這樣說的
[00:07:44.000 --> 00:07:48.000]  他憂愁起來的期日難過,就對他們說
[00:07:48.000 --> 00:07:52.000]  我心裡非常憂傷,幾乎要死了
[00:07:52.000 --> 00:07:56.000]  你們留在這裡和我一起的警醒
[00:07:56.000 --> 00:07:59.000]  在這裡讓我們都停一停
[00:07:59.000 --> 00:08:06.000]  一起嘗試去感受一下耶穌當時的心情,好嗎?
[00:08:06.000 --> 00:08:11.000]  如果有聖經的,大家可以自己去打開
[00:08:11.000 --> 00:08:15.000]  對著它讀,其實就會幫助我們多一點
[00:08:15.000 --> 00:08:18.000]  不要緊,我再分享多一次
[00:08:18.000 --> 00:08:21.000]  現在應該有些紅色字,有些白色字
[00:08:21.000 --> 00:08:25.000]  有很多這些技術性的位置,不過不要緊
[00:08:25.000 --> 00:08:29.000]  剛才我和大家讀這些字
[00:08:29.000 --> 00:08:33.000]  讓大家可以去感受一下耶穌當時的感心情
[00:08:33.000 --> 00:08:39.000]  這裡說,耶穌憂愁,激氣難過
[00:08:39.000 --> 00:08:45.000]  心裡非常憂傷,幾乎要死了
[00:08:45.000 --> 00:08:53.000]  事實上,我們在聖經裡都很少見到有這麼負面的字去形容耶穌
[00:08:53.000 --> 00:08:58.000]  耶穌都是很厲害的,很正面的
[00:08:58.000 --> 00:09:04.000]  所以我這些負面的字眼,很少會形容在耶穌身上
[00:09:04.000 --> 00:09:10.000]  或者可能會出現在詩篇,或者形容在其他聖經人物當中
[00:09:10.000 --> 00:09:14.000]  好像這些舊弱先知,經常會哭的
[00:09:14.000 --> 00:09:21.000]  不過,作者馬太卻在這裡用了四個形容詞來表達耶穌的憂傷
[00:09:21.000 --> 00:09:26.000]  表達祂要面對十字架的憂傷
[00:09:26.000 --> 00:09:32.000]  其實對於耶穌的心情,或者另一段平行經文
[00:09:32.000 --> 00:09:39.000]  在《馬可福音》第十四章三十三節,可能描寫得更加的後切
[00:09:39.000 --> 00:09:43.000]  各位,如果大家看不到,可以再和我說說
[00:09:43.000 --> 00:09:46.000]  在《馬可福音》這裡這樣說
[00:09:46.000 --> 00:09:54.000]  「於是,祂就帶著彼得、雅各和約翰同去,祂驚恐起來,極其難過」
[00:09:54.000 --> 00:09:57.000]  驚恐,極其難過
[00:09:57.000 --> 00:10:02.000]  這裡說耶穌不單止難過,甚至驚恐
[00:10:02.000 --> 00:10:05.000]  大家知不知道什麼是驚恐?
[00:10:05.000 --> 00:10:09.000]  大家都聽過有驚恐症,Panic disorder
[00:10:09.000 --> 00:10:14.000]  形容一個人被一個極大的恐懼包圍起來
[00:10:14.000 --> 00:10:20.000]  我們很難想像耶穌當時正正處於這樣的狀況
[00:10:20.000 --> 00:10:27.000]  原來耶穌也會驚恐,也有人性的一面
[00:10:27.000 --> 00:10:32.000]  那究竟祂驚恐什麼呢?
[00:10:32.000 --> 00:10:40.000]  當一個人知道自己即將要面對被釘上十字架的痛苦是多麼大的時候
[00:10:40.000 --> 00:10:44.000]  其實請問祂又怎麼不會驚呢?
[00:10:44.000 --> 00:10:52.000]  要知道十字架的刑罰,其實當時全世界被稱為最殘酷的刑罰
[00:10:52.000 --> 00:10:55.000]  其實這樣說是有原因的
[00:10:55.000 --> 00:11:00.000]  因為當一個犯人被釘上十字架的時候
[00:11:00.000 --> 00:11:05.000]  他的身體的重量就是靠什麼支撐著呢?
[00:11:05.000 --> 00:11:12.000]  就是靠兩口釘,再加上腳的一口釘,一口大釘,三粒釘支撐著
[00:11:12.000 --> 00:11:20.000]  因此大家可以想像到整個人,包括器官都會向下墜下來
[00:11:20.000 --> 00:11:23.000]  以致我們每一下呼吸要怎樣呼吸呢?
[00:11:23.000 --> 00:11:28.000]  要很辛苦,用力向上呼吸
[00:11:28.000 --> 00:11:34.000]  可以想像到那種辛苦,你又動不了,又要迫著呼吸
[00:11:34.000 --> 00:11:39.000]  簡直是一種撕裂的痛楚
[00:11:39.000 --> 00:11:46.000]  所以在十字架上的人,往往不是因為流血過多而死的
[00:11:46.000 --> 00:11:50.000]  原來他們往往是因為窒息而死的
[00:11:50.000 --> 00:11:54.000]  然而聖經在這裡告訴我們
[00:11:54.000 --> 00:11:58.000]  耶穌在十字架上,還要動不動釘了幾個小時
[00:11:58.000 --> 00:12:03.000]  然後祂才去見天父,才死的
[00:12:03.000 --> 00:12:05.000]  大家感覺到那種痛苦嗎?
[00:12:05.000 --> 00:12:09.000]  老實說,其實我們很難去明白得到
[00:12:09.000 --> 00:12:12.000]  而最慘的是,耶穌其實是無辜的
[00:12:12.000 --> 00:12:16.000]  祂不是一個犯人
[00:12:16.000 --> 00:12:25.000]  可以說,耶穌在這個赫西瑪利園的痛,的確不是任何人能夠明白得到
[00:12:25.000 --> 00:12:28.000]  不過當時在這個赫西瑪利園裡面
[00:12:28.000 --> 00:12:32.000]  耶穌除了這個肉體的害怕痛苦之外
[00:12:32.000 --> 00:12:34.000]  祂更加害怕另一件事
[00:12:34.000 --> 00:12:38.000]  就是在過去人生這三十三年來
[00:12:38.000 --> 00:12:45.000]  祂第一次要面對,祂和天父要分離
[00:12:45.000 --> 00:12:48.000]  《馬達福音》27章46節這樣說
[00:12:48.000 --> 00:12:52.000]  約在下午三點鐘,耶穌拜星的高夫
[00:12:52.000 --> 00:12:56.000]  「爾利爾利拉瑪撒巴葛大尼」
[00:12:56.000 --> 00:13:00.000]  就是說,我的神,我的神,為什麼要離棄我?
[00:13:00.000 --> 00:13:02.000]  為什麼你要離棄我?
[00:13:02.000 --> 00:13:06.000]  因為在那一刻,祂要將世上所有人的罪
[00:13:06.000 --> 00:13:10.000]  包括過去當時的人,已經過世的人
[00:13:10.000 --> 00:13:12.000]  甚至還沒出世的人,好像我們一樣
[00:13:12.000 --> 00:13:15.000]  祂將所有人的罪要攬上身
[00:13:15.000 --> 00:13:18.000]  扔在自己的身上
[00:13:18.000 --> 00:13:23.000]  而這個舉動,連愛祂的天父都要掩面
[00:13:23.000 --> 00:13:25.000]  掩面不可以看祂
[00:13:25.000 --> 00:13:28.000]  因為天父是全面的聖潔
[00:13:28.000 --> 00:13:33.000]  所以如果我們說,耶穌當時的害怕
[00:13:33.000 --> 00:13:36.000]  是因為還沒發生的痛苦
[00:13:36.000 --> 00:13:43.000]  我想祂的難過,就是因為已經發生的痛苦
[00:13:43.000 --> 00:13:48.000]  就是被祂所愛的門徒所出賣
[00:13:48.000 --> 00:13:53.000]  我們到最後的晚餐的時候
[00:13:53.000 --> 00:13:57.000]  在馬太福音26章21節,他這樣告訴我們
[00:13:57.000 --> 00:14:03.000]  他說,耶穌已經知道有一個人要出賣他
[00:14:03.000 --> 00:14:07.000]  而那個人當時還要和他一起吃飯
[00:14:07.000 --> 00:14:11.000]  那個人是誰?就是猶大了
[00:14:11.000 --> 00:14:15.000]  那個人就是猶大了
[00:14:15.000 --> 00:14:18.000]  黃色字,黃色字是這樣說的
[00:14:18.000 --> 00:14:19.000]  為什麼是黃色字?
[00:14:19.000 --> 00:14:21.000]  耶穌說,我實在的告訴你們
[00:14:21.000 --> 00:14:25.000]  你們中間有一個人要出賣我了
[00:14:25.000 --> 00:14:28.000]  你們中間有一個人要出賣我了
[00:14:28.000 --> 00:14:31.000]  大家在這裡,又可不可以想像得到
[00:14:31.000 --> 00:14:34.000]  被一個同桌吃飯的朋友出賣
[00:14:34.000 --> 00:14:36.000]  是一個什麼的感覺?
[00:14:36.000 --> 00:14:39.000]  亦都是一個多麼殘酷的事
[00:14:39.000 --> 00:14:41.000]  大家都知道,我們中國人
[00:14:41.000 --> 00:14:45.000]  甚至我們香港人都很重視親情、禮儀
[00:14:45.000 --> 00:14:49.000]  比如說我們邀請其他朋友來我們家吃飯
[00:14:49.000 --> 00:14:51.000]  或者父母在這段時間
[00:14:51.000 --> 00:14:55.000]  不知道有沒有機會邀請其他親戚朋友來我們家吃飯
[00:14:55.000 --> 00:14:58.000]  這樣的動作其實是代表什麼?
[00:14:58.000 --> 00:15:01.000]  是一個互相重視的關係
[00:15:01.000 --> 00:15:04.000]  其實猶太人都一樣
[00:15:04.000 --> 00:15:08.000]  不過,耶穌這個門徒
[00:15:08.000 --> 00:15:11.000]  這個認識了三年,並且一起生活
[00:15:11.000 --> 00:15:13.000]  同桌吃飯的朋友
[00:15:13.000 --> 00:15:16.000]  他竟然為了三十塊錢
[00:15:16.000 --> 00:15:21.000]  三十個銀子出賣了自己
[00:15:21.000 --> 00:15:25.000]  我不知道被人出賣是一個怎樣的感受
[00:15:25.000 --> 00:15:30.000]  我相信是另一種撕裂的痛
[00:15:30.000 --> 00:15:32.000]  或者在我們中間
[00:15:32.000 --> 00:15:35.000]  有人都試過類似的經歷
[00:15:35.000 --> 00:15:39.000]  被人中傷、被人出賣
[00:15:39.000 --> 00:15:42.000]  或者被人說是非、被越交
[00:15:42.000 --> 00:15:44.000]  甚至被欺凌
[00:15:44.000 --> 00:15:47.000]  明明前兩天還說笑
[00:15:47.000 --> 00:15:49.000]  大家抱頭抱頸
[00:15:49.000 --> 00:15:51.000]  誰知過了幾天
[00:15:51.000 --> 00:15:55.000]  要成為一對陌生人
[00:15:55.000 --> 00:15:59.000]  不過,無論我們今天面對什麼處境
[00:15:59.000 --> 00:16:05.000]  無論我們正在經歷什麼令我們驚恐或者難過的事
[00:16:05.000 --> 00:16:08.000]  我想說,耶穌是完全明白的
[00:16:08.000 --> 00:16:11.000]  因為想當日,上帝的兒子耶穌
[00:16:11.000 --> 00:16:13.000]  在這個克西瑪利園裏面
[00:16:13.000 --> 00:16:17.000]  都有同樣的感受、同樣的經歷
[00:16:17.000 --> 00:16:20.000]  只有更深的經歷
[00:16:20.000 --> 00:16:24.000]  因此他是完全明白你的
[00:16:24.000 --> 00:16:29.000]  其實我們很多時候以為上帝只有理性的一面
[00:16:29.000 --> 00:16:32.000]  要做什麼,不要做什麼
[00:16:32.000 --> 00:16:36.000]  不過,這裡他告訴我們,其實不是的
[00:16:36.000 --> 00:16:40.000]  耶穌是有情感,甚至會憂傷的
[00:16:40.000 --> 00:16:42.000]  就好像這幅圖
[00:16:42.000 --> 00:16:46.000]  也說了很多耶穌經歷過的情感
[00:16:46.000 --> 00:16:48.000]  他的emotions
[00:16:48.000 --> 00:16:49.000]  記得嗎?
[00:16:49.000 --> 00:16:52.000]  昔日他在見到他的朋友拉薩路
[00:16:52.000 --> 00:16:55.000]  當他死了的時候
[00:16:55.000 --> 00:16:57.000]  要用福音告訴他們一件事
[00:16:57.000 --> 00:17:01.000]  他說耶穌哭了,耶穌哭了
[00:17:01.000 --> 00:17:05.000]  這個是聖經裏面最短的一節經文
[00:17:05.000 --> 00:17:10.000]  四個中文字,耶穌哭了
[00:17:10.000 --> 00:17:13.000]  正正因為上帝的兒子都經歷過這種孤單
[00:17:13.000 --> 00:17:16.000]  這種驚恐,甚至難過
[00:17:16.000 --> 00:17:19.000]  讓我們去體會到一件事
[00:17:19.000 --> 00:17:23.000]  就是當痛苦今天臨到我們的時候
[00:17:23.000 --> 00:17:26.000]  我們並不孤單
[00:17:26.000 --> 00:17:28.000]  耶穌他明白
[00:17:28.000 --> 00:17:31.000]  因此,剛剛第一點,我想講的就是
[00:17:31.000 --> 00:17:34.000]  耶穌完全明白我們的痛苦
[00:17:34.000 --> 00:17:38.000]  主耶穌完全明白我們的痛苦
[00:17:38.000 --> 00:17:44.000]  我不知道你上一次去和耶穌說開你的心是何時
[00:17:44.000 --> 00:17:46.000]  我鼓勵你
[00:17:46.000 --> 00:17:50.000]  請你去相信耶穌今天是明白你的
[00:17:50.000 --> 00:17:53.000]  你的孤單、你的痛苦
[00:17:53.000 --> 00:17:57.000]  以及你的過去,他一一都知道
[00:17:57.000 --> 00:18:03.000]  今天你會不會願意再一次信任耶穌
[00:18:03.000 --> 00:18:06.000]  再一次和他講開心非
[00:18:06.000 --> 00:18:08.000]  和他傾心討意呢?
[00:18:08.000 --> 00:18:12.000]  不如在這裏給大家短短的時間
[00:18:12.000 --> 00:18:17.000]  你去安靜,你去和耶穌做一個簡單的禱告
[00:18:17.000 --> 00:18:22.000]  將你已經屈了這麼久
[00:18:22.000 --> 00:18:27.000]  都很悶,或者很難受
[00:18:27.000 --> 00:18:30.000]  但在這一刻,我讓你,很想鼓勵你
[00:18:30.000 --> 00:18:33.000]  你去和耶穌做一個簡單的祈禱
[00:18:33.000 --> 00:18:38.000]  甚麼都可以說的,你甚麼都可以和耶穌分享
[00:18:38.000 --> 00:18:42.000]  我給大家短短30秒,去安靜一下
[00:18:42.000 --> 00:18:47.000]  (30秒)
[00:18:47.000 --> 00:19:13.000]  (30秒)
[00:19:13.000 --> 00:19:17.000]  回到經文那裏,剛才說了甚麼呢?
[00:19:17.000 --> 00:19:20.000]  當耶穌託付了三個門徒
[00:19:20.000 --> 00:19:25.000]  讓他們一同警醒之後
[00:19:25.000 --> 00:19:29.000]  一雙繼續去到前面的地方,去到祈禱
[00:19:29.000 --> 00:19:34.000]  第39節是這樣說的
[00:19:34.000 --> 00:19:38.000]  稍微往前走,鼓勵在地
[00:19:38.000 --> 00:19:45.000]  祈禱說:我父親,如果可以,求你將這個杯離開我
[00:19:45.000 --> 00:19:51.000]  然而不是照我所願的,而是照你的所願的
[00:19:51.000 --> 00:19:54.000]  這裏說耶穌是怎樣祈禱的
[00:19:54.000 --> 00:20:00.000]  祂是俯伏在地,即是整個人趴在地上這樣祈禱
[00:20:00.000 --> 00:20:04.000]  我們再一次在這裏,看得見耶穌的無力感
[00:20:04.000 --> 00:20:07.000]  在那一刻,彷彿祂沒有事可以做得到
[00:20:07.000 --> 00:20:11.000]  唯有謙卑的來到祂的天父面前
[00:20:11.000 --> 00:20:15.000]  完完全全將自己交託給神
[00:20:15.000 --> 00:20:18.000]  在禱告當中,祂這樣說
[00:20:18.000 --> 00:20:22.000]  祂說:爸爸,如果可以的話
[00:20:22.000 --> 00:20:29.000]  求你將這個杯,即是這個苦難,離開我
[00:20:29.000 --> 00:20:33.000]  剛才說到,原來耶穌的這句禱告
[00:20:33.000 --> 00:20:36.000]  再一次顛覆了我們對耶穌的認識
[00:20:36.000 --> 00:20:40.000]  因為耶穌不單止有負面的情緒
[00:20:40.000 --> 00:20:43.000]  而且祂好像我們這樣,會面對很多的試探
[00:20:43.000 --> 00:20:45.000]  就好像我們很多的思念
[00:20:45.000 --> 00:20:50.000]  突然間做著做著,都可以有攻擊
[00:20:50.000 --> 00:20:55.000]  不過感恩的是,耶穌的祈禱竟然還有下一句
[00:20:55.000 --> 00:20:58.000]  我們再次去讀出來
[00:20:58.000 --> 00:21:03.000]  祂說:然而不是照我所願,而是照你的意思
[00:21:03.000 --> 00:21:08.000]  「然而不是照我所願,而是照你的意思」
[00:21:08.000 --> 00:21:11.000]  大家不要小看這幾個字
[00:21:11.000 --> 00:21:13.000]  因為耶穌在聖經中告訴我們
[00:21:13.000 --> 00:21:19.000]  耶穌在這個過程中,其實承受了很多的掙扎和痛苦
[00:21:19.000 --> 00:21:22.000]  在路加福音22章43節,祂這樣說
[00:21:22.000 --> 00:21:25.000]  祂補充了一句很重要的說話
[00:21:25.000 --> 00:21:30.000]  就說有位天使在天上顯現,加添祂的力量
[00:21:30.000 --> 00:21:35.000]  而耶穌非常痛苦焦慮,好過更加恆切
[00:21:35.000 --> 00:21:40.000]  汗像血一樣滴在地上
[00:21:40.000 --> 00:21:47.000]  耶穌的掙扎竟然大到連汗像血一樣滴下來
[00:21:47.000 --> 00:21:54.000]  而剛才聖經其實說,祂都花了一個小時的時間去祈禱
[00:21:54.000 --> 00:21:56.000]  然後得出這個結論
[00:21:56.000 --> 00:21:58.000]  但剛才這樣說
[00:21:58.000 --> 00:22:03.000]  「爸爸,雖然我又是害怕,又是難過
[00:22:03.000 --> 00:22:09.000]  也很想這個痛苦去過渡我,叫我不要去面對
[00:22:09.000 --> 00:22:16.000]  不過,願你的心意去成就」
[00:22:16.000 --> 00:22:20.000]  這是一個很強大的宣告
[00:22:20.000 --> 00:22:25.000]  很感恩,讓主耶穌能夠成為我們的榜樣
[00:22:25.000 --> 00:22:28.000]  祂第一次的禱告是這樣
[00:22:28.000 --> 00:22:34.000]  之後經文告訴我們,第二次、第三次的禱告都是這樣
[00:22:34.000 --> 00:22:37.000]  之後越來越堅定
[00:22:37.000 --> 00:22:40.000]  原來祂不單止明白我們的痛苦
[00:22:40.000 --> 00:22:43.000]  祂一一都經歷過,是嗎?
[00:22:43.000 --> 00:22:53.000]  而且今天告訴我們,祂在痛苦當中也甘願去馴服天父的心意
[00:22:53.000 --> 00:23:00.000]  而這正是我今天所說的第二點
[00:23:00.000 --> 00:23:05.000]  即使耶穌在祂的人生當中,經歷過很多很多的掙扎
[00:23:05.000 --> 00:23:07.000]  好像我們一樣
[00:23:07.000 --> 00:23:09.000]  但祂沒有選擇去逃避
[00:23:09.000 --> 00:23:13.000]  由祂出道開始,面對魔鬼四十天的試探
[00:23:13.000 --> 00:23:17.000]  大家可以翻到《馬太福音》第四章
[00:23:17.000 --> 00:23:23.000]  當中一直有很多原因要祂去跌倒,放棄這個使命
[00:23:23.000 --> 00:23:25.000]  甚至好像今天的故事裡面
[00:23:25.000 --> 00:23:29.000]  本來耶穌很旨意那三個最得力的門徒
[00:23:29.000 --> 00:23:32.000]  去到能夠和祂一起分擔痛苦
[00:23:32.000 --> 00:23:38.000]  不過後面的經文告訴我們,連他們三個都睡著了
[00:23:38.000 --> 00:23:44.000]  沒辦法在最重要的時刻和耶穌同行到最後
[00:23:44.000 --> 00:23:50.000]  然而即使如此,耶穌仍然選擇藉著禱告
[00:23:50.000 --> 00:23:55.000]  靠著天父的力量去迎難而上
[00:23:55.000 --> 00:23:58.000]  各位親愛的弟兄姊妹、各位探索者
[00:23:58.000 --> 00:24:01.000]  因為我們的生命又是怎樣呢?
[00:24:01.000 --> 00:24:06.000]  我們靠些什麼去面對我們人生的掙扎呢?
[00:24:06.000 --> 00:24:13.000]  或者你可能會說,我的掙扎根本就不是孤單、寂寞、冷的那些
[00:24:13.000 --> 00:24:16.000]  也不是我不想去馴服神
[00:24:16.000 --> 00:24:22.000]  而是我根本就不知道天父的心意是怎樣
[00:24:22.000 --> 00:24:27.000]  耶穌說一出生就知道他人生的使命是怎樣
[00:24:27.000 --> 00:24:34.000]  因為祂是神,不過我也不是
[00:24:34.000 --> 00:24:37.000]  但我想說,其實不緊要
[00:24:37.000 --> 00:24:42.000]  因為即使我們都未知道我們人生的使命
[00:24:42.000 --> 00:24:45.000]  我們今天都可以做一個決定
[00:24:45.000 --> 00:24:47.000]  也都需要去做一個決定
[00:24:47.000 --> 00:24:51.000]  就是決定我們所依靠的對象
[00:24:51.000 --> 00:24:54.000]  不要像那班門徒一樣
[00:24:54.000 --> 00:24:57.000]  等到耶穌快要被人抓的時候
[00:24:57.000 --> 00:24:59.000]  還在睡覺
[00:24:59.000 --> 00:25:04.000]  我們下一次的講道,下星期我們就會看到
[00:25:04.000 --> 00:25:08.000]  他怎樣被人抓,他怎樣面對更多的苦楚
[00:25:08.000 --> 00:25:13.000]  這班門徒竟然還在睡覺
[00:25:13.000 --> 00:25:17.000]  但今天,其實我們帶著基督徒的身份
[00:25:17.000 --> 00:25:23.000]  我們就預了會面對大大小小的試探和掙扎
[00:25:23.000 --> 00:25:27.000]  我的意思是,即使我們不外出
[00:25:27.000 --> 00:25:30.000]  我們都有機會染到病菌
[00:25:30.000 --> 00:25:35.000]  這些試探,彷彿無處不在
[00:25:35.000 --> 00:25:38.000]  記得我在過去的這兩個月
[00:25:38.000 --> 00:25:41.000]  在網上看到一個帖文
[00:25:41.000 --> 00:25:46.000]  這個內容就是一間烏克蘭的教會
[00:25:46.000 --> 00:25:50.000]  弟兄姊妹,唱的一首詩歌
[00:25:50.000 --> 00:25:53.000]  當時看的時候,我也覺得挺感動的
[00:25:53.000 --> 00:25:58.000]  特別是那些文字,我們都熟悉的
[00:25:58.000 --> 00:26:01.000]  他唱的歌詞,我們都認識的
[00:26:01.000 --> 00:26:04.000]  我想去短短放給大家看看
[00:26:04.000 --> 00:26:29.000]  (音樂)
[00:26:29.000 --> 00:26:36.000]  萬國的心,咱所有的主
[00:26:36.000 --> 00:26:42.000]  萬丈出在每個人的懷裡
[00:26:42.000 --> 00:26:49.000]  在你眼中,只有我會保住
[00:26:49.000 --> 00:26:55.000]  今早到晚上的為你祈求
[00:26:55.000 --> 00:27:02.000]  今早到晚上的為你祈求
[00:27:02.000 --> 00:27:08.000]  今早到晚上的為你祈求
[00:27:08.000 --> 00:27:12.000]  今早到晚上的為你祈求
[00:27:12.000 --> 00:27:15.000]  今早到晚上的為你祈求
[00:27:15.000 --> 00:27:19.000]  今早到晚上的為你祈求
[00:27:19.000 --> 00:27:22.000]  今早到晚上的為你祈求
