
[00:00:00.000 --> 00:00:02.720]  感謝神讓我們一起來崇拜
[00:05:15.460 --> 00:05:17.460]  在獻祭這件事情上
[00:05:17.460 --> 00:05:19.460]  是宗教上的一件很重要的事情
[00:05:19.460 --> 00:05:21.460]  來到神面前
[00:05:21.460 --> 00:05:22.460]  重不重要啊
[00:05:22.460 --> 00:05:23.460]  重要
[00:05:23.460 --> 00:05:27.460]  但是聖經耶穌教導一樣東西說
[00:05:27.460 --> 00:05:29.460]  比這個更重要是什麼呢
[00:05:29.460 --> 00:05:31.460]  比這個更重要的是
[00:05:31.460 --> 00:05:34.460]  你跟弟兄的關係
[00:05:34.460 --> 00:05:36.460]  有沒有一些的分歧衝突
[00:05:36.460 --> 00:05:38.460]  他說你在獻祭的時候
[00:05:38.460 --> 00:05:41.460]  想到你的弟兄向你懷願
[00:05:41.460 --> 00:05:43.460]  他說耶穌說什麼呢
[00:05:43.460 --> 00:05:46.460]  我寧願你現在就把這個禮物先留在壇邊
[00:05:46.460 --> 00:05:50.460]  你先去和弟兄和好
[00:05:50.460 --> 00:05:52.460]  然後才來獻禮物
[00:05:52.460 --> 00:05:53.460]  所以你看到
[00:05:53.460 --> 00:06:00.460]  上帝多麼的看重我們有沒有與人和好這件事情
[00:06:00.460 --> 00:06:04.460]  那麼這兩段經文都是要告訴我們
[00:06:04.460 --> 00:06:08.460]  聖經很看重道歉
[00:06:08.460 --> 00:06:12.460]  那我想跟大家談談幾樣東西
[00:06:12.460 --> 00:06:17.460]  希望聖靈藉著我們很熟悉的重點
[00:06:17.460 --> 00:06:21.460]  能夠喚起你自己本身的一些需要跟情況
[00:06:21.460 --> 00:06:23.460]  或者提醒
[00:06:23.460 --> 00:06:25.460]  道歉是很重要的
[00:06:25.460 --> 00:06:27.460]  為什麼道歉是很重要的呢
[00:06:27.460 --> 00:06:36.460]  第一首先是世界上沒有不犯錯的人
[00:06:36.460 --> 00:06:38.460]  你有沒有人反對啊
[00:06:38.460 --> 00:06:40.460]  說我不犯錯的
[00:06:40.460 --> 00:06:42.460]  你舉手站起來
[00:06:42.460 --> 00:06:44.460]  說來這邊講講為什麼你不犯錯
[00:06:44.460 --> 00:06:45.460]  不是啊
[00:06:45.460 --> 00:06:48.460]  這個是一個不好的建議
[00:06:48.460 --> 00:06:49.460]  我要講的是
[00:06:49.460 --> 00:06:54.460]  我自己本身還沒有認識過一個人不犯錯的
[00:06:54.460 --> 00:06:58.460]  每個人我們都不是完全人都會犯錯的
[00:06:58.460 --> 00:07:01.460]  特別如果你是跟上帝的標準
[00:07:01.460 --> 00:07:03.460]  拿上帝的標準來衡量的時候
[00:07:03.460 --> 00:07:06.460]  那更每個人都是罪人了
[00:07:06.460 --> 00:07:08.460]  因為在猶太的文化
[00:07:08.460 --> 00:07:12.460]  當時候他們要遵守那個舊約的十誡
[00:07:12.460 --> 00:07:15.460]  講的是不可殺人
[00:07:15.460 --> 00:07:17.460]  殺人這個行動
[00:07:17.460 --> 00:07:18.460]  這個行為
[00:07:18.460 --> 00:07:19.460]  這件事情
[00:07:19.460 --> 00:07:20.460]  這個行為
[00:07:20.460 --> 00:07:21.460]  是罪
[00:07:21.460 --> 00:07:22.460]  很清楚的
[00:07:22.460 --> 00:07:24.460]  但是耶穌來到的時候
[00:07:24.460 --> 00:07:28.460]  耶穌跟這些很熟悉舊約律法的猶太人
[00:07:28.460 --> 00:07:30.460]  他的門徒說什麼呢
[00:07:30.460 --> 00:07:34.460]  你們以前聽到說殺人是犯罪
[00:07:34.460 --> 00:07:37.460]  我今天要實實在在的告訴你
[00:07:37.460 --> 00:07:41.460]  如果在你心中像你的弟兄動怒
[00:07:41.460 --> 00:07:44.460]  你罵他是愚蠢
[00:07:44.460 --> 00:07:48.460]  你就已經是殺他了
[00:07:48.460 --> 00:07:52.460]  耶穌來是把上帝的標準清清楚楚的告訴人
[00:07:52.460 --> 00:07:53.460]  什麼是犯罪
[00:07:53.460 --> 00:07:56.460]  原來心態上已經做了
[00:07:56.460 --> 00:07:58.460]  他還告訴門徒們
[00:07:58.460 --> 00:08:02.460]  你們以前說聽到說不要犯奸淫
[00:08:02.460 --> 00:08:05.460]  犯奸淫就是犯罪
[00:08:05.460 --> 00:08:06.460]  耶穌對門徒說
[00:08:06.460 --> 00:08:09.460]  如果你們看到有女子
[00:08:09.460 --> 00:08:11.460]  你心裡動了淫念
[00:08:11.460 --> 00:08:13.460]  就是犯奸淫了
[00:08:13.460 --> 00:08:15.460]  在上帝面前要面對審判
[00:08:15.460 --> 00:08:20.460]  所以耶穌來就把這個標準帶到人的心
[00:08:20.460 --> 00:08:23.460]  我們今天細細的分析這些事情
[00:08:23.460 --> 00:08:24.460]  我們就知道
[00:08:24.460 --> 00:08:27.460]  耶穌講的真是有道理
[00:08:27.460 --> 00:08:33.460]  有哪一些的殺人不是因為由怒氣開始呢
[00:08:33.460 --> 00:08:39.460]  人的罪都是從自己的心開始
[00:08:39.460 --> 00:08:41.460]  所以聖經說的好
[00:08:41.460 --> 00:08:43.460]  世界上沒有一人
[00:08:43.460 --> 00:08:44.460]  一個也沒有
[00:08:44.460 --> 00:08:47.460]  所以既然身上沒有不犯錯的人
[00:08:47.460 --> 00:08:51.460]  我們肯定會在不同的事情上得罪過人
[00:08:51.460 --> 00:08:54.460]  不管是有意的還是無意的
[00:08:54.460 --> 00:08:56.460]  在擁擠的地鐵裡面
[00:08:56.460 --> 00:08:59.460]  無意的撞了一個人
[00:08:59.460 --> 00:09:01.460]  那也是犯錯對不對
[00:09:01.460 --> 00:09:02.460]  也是需要道歉
[00:09:02.460 --> 00:09:04.460]  所以道歉是必要的
[00:09:04.460 --> 00:09:06.460]  因為每個人都會犯錯的
[00:09:06.460 --> 00:09:08.460]  第二是什麼呢
[00:09:08.460 --> 00:09:12.460]  真誠的道歉是修復關係
[00:09:12.460 --> 00:09:15.460]  如果你是一個重視關係的人
[00:09:15.460 --> 00:09:16.460]  重視你跟你家人的關係
[00:09:16.460 --> 00:09:18.460]  你跟你丈夫的關係
[00:09:18.460 --> 00:09:19.460]  你跟你妻子的關係
[00:09:19.460 --> 00:09:21.460]  你跟你兒女的關係
[00:09:21.460 --> 00:09:22.460]  不管兒女多大了
[00:09:22.460 --> 00:09:24.460]  你還是重視這個關係
[00:09:24.460 --> 00:09:26.460]  重視你跟弟兄姐妹的關係
[00:09:26.460 --> 00:09:29.460]  本來就是一個小組的弟兄或姐妹
[00:09:29.460 --> 00:09:31.460]  你重視這些關係
[00:09:31.460 --> 00:09:32.460]  你的親戚的關係
[00:09:32.460 --> 00:09:36.460]  你的舊同學的關係
[00:09:36.460 --> 00:09:39.460]  道歉是當我們關係有了張力
[00:09:39.460 --> 00:09:45.460]  我們能夠藉著真誠的道歉去修復的
[00:09:45.460 --> 00:09:46.460]  真誠的關係去修復的
[00:09:46.460 --> 00:09:48.460]  這個我們都很明白
[00:09:48.460 --> 00:09:55.460]  我不知道聖靈在這個時候提醒了你什麼
[00:09:55.460 --> 00:09:57.460]  我不知道Kathy在不在這裡
[00:09:57.460 --> 00:10:03.460]  我們就是在星期五查經團契的時候
[00:10:03.460 --> 00:10:04.460]  我們談的是什麼呢
[00:10:04.460 --> 00:10:08.460]  我們談的是要去關心那些
[00:10:08.460 --> 00:10:12.460]  我們以前跟我們在一起的弟兄姐妹
[00:10:12.460 --> 00:10:14.460]  他們到底在哪裡
[00:10:14.460 --> 00:10:15.460]  在查經的過程
[00:10:15.460 --> 00:10:18.460]  這姐妹就被聖靈提醒
[00:10:18.460 --> 00:10:20.460]  想起了那一位自己
[00:10:20.460 --> 00:10:23.460]  把自己帶來教會的
[00:10:23.460 --> 00:10:25.460]  她要去關心他
[00:10:25.460 --> 00:10:27.460]  她覺得聖靈提醒了她
[00:10:27.460 --> 00:10:29.460]  所以當你聽講道的時候
[00:10:29.460 --> 00:10:31.460]  我們講這些東西的時候
[00:10:31.460 --> 00:10:33.460]  你要留意聖靈在你心中
[00:10:33.460 --> 00:10:37.460]  讓你想起了什麼人 什麼事
[00:10:37.460 --> 00:10:39.460]  第三 更重要的是什麼呢
[00:10:39.460 --> 00:10:42.460]  懂得道歉更重要的是什麼呢
[00:10:42.460 --> 00:10:49.460]  更重要的是
[00:10:49.460 --> 00:10:52.460]  更重要的是道歉使我們在神面前
[00:10:52.460 --> 00:10:55.460]  有清潔的良心
[00:10:55.460 --> 00:10:58.460]  這個是更重要的
[00:10:58.460 --> 00:10:59.460]  你看聖經怎麼說
[00:10:59.460 --> 00:11:01.460]  羅馬書13章
[00:11:01.460 --> 00:11:09.460]  它說凡事不可虧欠人
[00:11:09.460 --> 00:11:11.460]  唯有彼此相愛
[00:11:11.460 --> 00:11:14.460]  要常以為虧欠
[00:11:14.460 --> 00:11:15.460]  我如果覺得欠了你
[00:11:15.460 --> 00:11:18.460]  就是要因為我還不夠愛你
[00:11:18.460 --> 00:11:20.460]  彼此相愛
[00:11:20.460 --> 00:11:22.460]  但是凡事不可虧欠人
[00:11:22.460 --> 00:11:23.460]  如果我有得罪過你
[00:11:23.460 --> 00:11:25.460]  凡事不可虧欠人
[00:11:25.460 --> 00:11:27.460]  我要學會道歉
[00:11:27.460 --> 00:11:29.460]  這是上帝的教導
[00:11:29.460 --> 00:11:31.460]  所以如果我們要在上帝面前
[00:11:31.460 --> 00:11:33.460]  有清潔的良心
[00:11:33.460 --> 00:11:35.460]  我們在這件事情上也要做得對
[00:11:35.460 --> 00:11:37.460]  這是在道歉的功課裡面
[00:11:37.460 --> 00:11:43.460]  一個最重要的功課
[00:11:43.460 --> 00:11:45.460]  我們慢慢看下去
[00:11:45.460 --> 00:11:49.460]  那麼為什麼有些人很難道歉呢
[00:11:49.460 --> 00:11:50.460]  一個原因是
[00:11:50.460 --> 00:11:53.460]  原生家庭或者社會文化的影響
[00:11:53.460 --> 00:11:55.460]  有些人的家庭裡面
[00:11:55.460 --> 00:12:02.460]  爸爸媽媽就從來不道歉的
[00:12:02.460 --> 00:12:06.460]  然後他從小就從爸爸媽媽身上學會
[00:12:06.460 --> 00:12:10.460]  他明明看見爸爸媽媽說錯了話
[00:12:10.460 --> 00:12:12.460]  做錯了事了
[00:12:12.460 --> 00:12:14.460]  打錯了孩子了
[00:12:14.460 --> 00:12:15.460]  打錯了孩子
[00:12:15.460 --> 00:12:16.460]  很奇怪啊
[00:12:16.460 --> 00:12:17.460]  明明是這個犯錯了
[00:12:17.460 --> 00:12:18.460]  打了另外一個
[00:12:18.460 --> 00:12:20.460]  我曾經試過這樣的情況
[00:12:20.460 --> 00:12:22.460]  不是我打孩子
[00:12:22.460 --> 00:12:24.460]  試什麼呢
[00:12:24.460 --> 00:12:26.460]  是我在小學的時候
[00:12:26.460 --> 00:12:28.460]  老師把我叫到前面去
[00:12:28.460 --> 00:12:32.460]  然後拿著筆記本罵了我一頓
[00:12:32.460 --> 00:12:33.460]  罵了我一頓
[00:12:33.460 --> 00:12:36.460]  那個年頭老師權力好大的
[00:12:36.460 --> 00:12:38.460]  現在小孩子都懂得要告老師
[00:12:38.460 --> 00:12:40.460]  很可怕
[00:12:40.460 --> 00:12:42.460]  那個年頭是老師罵罵罵
[00:12:42.460 --> 00:12:43.460]  罵完之後
[00:12:43.460 --> 00:12:45.460]  你的功課寫得亂七八糟
[00:12:45.460 --> 00:12:46.460]  然後就
[00:12:46.460 --> 00:12:51.460]  把我的筆記本丟出窗外
[00:12:51.460 --> 00:12:52.460]  很準
[00:12:52.460 --> 00:12:55.460]  剛好就在那個空隙那邊丟出去
[00:12:55.460 --> 00:12:57.460]  我們那課室就在一樓
[00:12:57.460 --> 00:12:59.460]  剛好在那草坡上
[00:12:59.460 --> 00:13:01.460]  說去拿回來
[00:13:01.460 --> 00:13:02.460]  把我的東西丟出去
[00:13:02.460 --> 00:13:03.460]  還叫我去拿回來
[00:13:03.460 --> 00:13:05.460]  小孩子一年級就跑跑跑
[00:13:05.460 --> 00:13:06.460]  跑出去又拿回來
[00:13:06.460 --> 00:13:08.460]  然後拿的時候就發現
[00:13:08.460 --> 00:13:11.460]  這是我同學的名字
[00:13:11.460 --> 00:13:13.460]  回去回去
[00:13:13.460 --> 00:13:16.460]  老師老師這不是我的
[00:13:16.460 --> 00:13:18.460]  你為什麼不早點告訴我
[00:13:18.460 --> 00:13:21.460]  為什麼不早點告訴我
[00:13:21.460 --> 00:13:22.460]  還不知道
[00:13:22.460 --> 00:13:24.460]  然後就叫另外一個同學來
[00:13:24.460 --> 00:13:25.460]  就拉他的耳朵
[00:13:25.460 --> 00:13:26.460]  我已經被罵了一頓
[00:13:26.460 --> 00:13:30.460]  還跑去拿本子就回來
[00:13:30.460 --> 00:13:32.460]  所以媽錯了
[00:13:32.460 --> 00:13:35.460]  所以老師也不道歉的
[00:13:35.460 --> 00:13:36.460]  你為什麼不告訴我
[00:13:36.460 --> 00:13:37.460]  還好我的錯
[00:13:37.460 --> 00:13:40.460]  我沒有告訴他
[00:13:40.460 --> 00:13:42.460]  有一些的社會文化
[00:13:42.460 --> 00:13:44.460]  是不能道歉的
[00:13:44.460 --> 00:13:46.460]  一道歉就有法律問題了
[00:13:46.460 --> 00:13:48.460]  所以不道歉的
[00:13:48.460 --> 00:13:51.460]  什麼都在那邊說了一大輪
[00:13:51.460 --> 00:13:52.460]  就是支支吾吾的
[00:13:52.460 --> 00:13:55.460]  就是不說自己錯了
[00:13:55.460 --> 00:13:57.460]  人性就因為這樣
[00:13:57.460 --> 00:13:58.460]  就越來越冷漠
[00:13:58.460 --> 00:14:00.460]  越來越自我保護
[00:14:00.460 --> 00:14:03.460]  越來越關係就停留在那裡
[00:14:03.460 --> 00:14:05.460]  那個禍根就在那裡
[00:14:05.460 --> 00:14:07.460]  人家懷恨就在那裡
[00:14:07.460 --> 00:14:09.460]  懷恨在心裡就在那裡
[00:14:09.460 --> 00:14:11.460]  等有機會的時候就來報復
[00:14:11.460 --> 00:14:13.460]  也是從那裡開始
[00:14:13.460 --> 00:14:15.460]  你看到上帝讓我們
[00:14:15.460 --> 00:14:17.460]  有懂得道歉的功課
[00:14:17.460 --> 00:14:18.460]  是使到我們事情
[00:14:18.460 --> 00:14:21.460]  可以不要去到那麼嚴重的
[00:14:21.460 --> 00:14:23.460]  因為事情早早的誤會
[00:14:23.460 --> 00:14:25.460]  早點說清楚就沒事了
[00:14:25.460 --> 00:14:26.460]  就放下
[00:14:26.460 --> 00:14:28.460]  大家又好像小朋友一樣
[00:14:28.460 --> 00:14:30.460]  就一起再繼續玩了
[00:14:30.460 --> 00:14:31.460]  對嗎
[00:14:31.460 --> 00:14:33.460]  慢慢慢慢的
[00:14:33.460 --> 00:14:34.460]  不管是原生性還是
[00:14:34.460 --> 00:14:36.460]  社會文化的影響
[00:14:36.460 --> 00:14:37.460]  這個我們要留意
[00:14:37.460 --> 00:14:38.460]  然後我們要知道
[00:14:38.460 --> 00:14:39.460]  聖經教什麼
[00:14:39.460 --> 00:14:40.460]  我們要走聖經的路
[00:14:40.460 --> 00:14:42.460]  我們要小心
[00:14:42.460 --> 00:14:43.460]  第二個是
[00:14:43.460 --> 00:14:45.460]  個人的自尊心的問題
[00:14:45.460 --> 00:14:47.460]  也是使到一些人很難道歉
[00:14:47.460 --> 00:14:48.460]  當然是相關的
[00:14:48.460 --> 00:14:49.460]  跟原生家庭
[00:14:49.460 --> 00:14:51.460]  跟社會文化相關的
[00:14:51.460 --> 00:14:53.460]  關鍵是那個自尊心
[00:14:53.460 --> 00:14:55.460]  有些是強也不能道歉
[00:14:55.460 --> 00:14:57.460]  有些是弱也不能道歉
[00:14:57.460 --> 00:14:59.460]  對嗎
[00:14:59.460 --> 00:15:00.460]  強的是我一道歉
[00:15:00.460 --> 00:15:02.460]  很沒面子啊
[00:15:02.460 --> 00:15:04.460]  很沒面子
[00:15:04.460 --> 00:15:08.460]  弱是一道歉我要崩潰了
[00:15:08.460 --> 00:15:11.460]  我一認錯我就崩潰了
[00:15:11.460 --> 00:15:13.460]  所以自尊心的問題
[00:15:13.460 --> 00:15:15.460]  也使到人呢
[00:15:15.460 --> 00:15:17.460]  無法好好的去道歉
[00:15:17.460 --> 00:15:22.460]  這個自尊心是什麼呢
[00:15:22.460 --> 00:15:23.460]  原來是
[00:15:23.460 --> 00:15:28.460]  自己對自己的價值的肯定跟接納
[00:15:28.460 --> 00:15:30.460]  過高也不好
[00:15:30.460 --> 00:15:33.460]  過低也不好
[00:15:33.460 --> 00:15:36.460]  基本上這是一個支撐
[00:15:36.460 --> 00:15:38.460]  這是你的人作為人
[00:15:38.460 --> 00:15:40.460]  你對自己的接納
[00:15:40.460 --> 00:15:42.460]  跟安全感的支撐
[00:15:42.460 --> 00:15:44.460]  這個支撐很重要
[00:15:44.460 --> 00:15:46.460]  我們要細細的了解這些
[00:15:46.460 --> 00:15:49.460]  你就想到為什麼有些你的愛人
[00:15:49.460 --> 00:15:53.460]  你的親人無法道歉
[00:15:53.460 --> 00:15:55.460]  那麼另外一個是什麼呢
[00:15:55.460 --> 00:15:56.460]  另外一個原因是
[00:15:56.460 --> 00:16:01.460]  有些人就輕視了道歉的重要性
[00:16:01.460 --> 00:16:04.460]  有些家長就是有這個情況的
[00:16:04.460 --> 00:16:07.460]  覺得我是你爸爸嘛
[00:16:07.460 --> 00:16:09.460]  我為什麼要跟你道歉啊
[00:16:09.460 --> 00:16:14.460]  我外面工作辛苦的養這個家
[00:16:14.460 --> 00:16:16.460]  供你讀書
[00:16:16.460 --> 00:16:18.460]  這點小事我是說錯了
[00:16:18.460 --> 00:16:21.460]  但是有什麼好道歉的
[00:16:21.460 --> 00:16:25.460]  你玻璃心是不是
[00:16:25.460 --> 00:16:28.460]  忽視了這個道歉的重要性
[00:16:28.460 --> 00:16:30.460]  因為道歉是
[00:16:30.460 --> 00:16:33.460]  他對你一個重新的尊重
[00:16:33.460 --> 00:16:39.460]  而不是真的要指出誰對誰錯
[00:16:39.460 --> 00:16:42.460]  這個道歉是被很多人就忽略了
[00:16:42.460 --> 00:16:44.460]  那一句話你只要講出來
[00:16:44.460 --> 00:16:48.460]  可能那個關係不至於到今天這樣
[00:16:48.460 --> 00:16:52.460]  但是因為就不講出來
[00:16:52.460 --> 00:16:54.460]  越來越僵
[00:16:54.460 --> 00:16:56.460]  越來越無解
[00:16:56.460 --> 00:16:59.460]  所以不能輕視道歉的重要性
[00:16:59.460 --> 00:17:01.460]  如果聖經裡面有這麼多
[00:17:01.460 --> 00:17:05.460]  這麼多的篇幅是講到認錯的
[00:17:05.460 --> 00:17:09.460]  我們真的是不可以低估道歉的重要性
[00:17:09.460 --> 00:17:10.460]  不然的話
[00:17:10.460 --> 00:17:13.460]  聖經不會有這麼大的篇幅是講
[00:17:13.460 --> 00:17:16.460]  關於道歉的經文
[00:17:16.460 --> 00:17:20.460]  另外就是生命缺乏了健康的支撐
[00:17:20.460 --> 00:17:23.460]  這個跟自尊心有關
[00:17:23.460 --> 00:17:27.460]  有些人生命就沒有一個很健康的支撐
[00:17:27.460 --> 00:17:30.460]  所以他對自己沒有自信跟安全感
[00:17:30.460 --> 00:17:37.460]  他無法承認自己錯了
[00:17:37.460 --> 00:17:40.460]  所以沒有健康的支撐
[00:17:40.460 --> 00:17:42.460]  只會找其他的支撐
[00:17:42.460 --> 00:17:44.460]  有些人找的支撐是什麼呢
[00:17:44.460 --> 00:17:47.460]  就是我的學歷
[00:17:47.460 --> 00:17:50.460]  我是某個博士
[00:17:50.460 --> 00:17:53.460]  所以這個學歷是他的支撐了
[00:17:53.460 --> 00:17:56.460]  那如果沒有其他的支撐
[00:17:56.460 --> 00:17:59.460]  他就無法道歉
[00:17:59.460 --> 00:18:01.460]  我們看到有很多高學歷的人
[00:18:01.460 --> 00:18:02.460]  很快就能夠說
[00:18:02.460 --> 00:18:04.460]  哎呀對不起對不起
[00:18:04.460 --> 00:18:06.460]  這件東西我看錯了
[00:18:06.460 --> 00:18:07.460]  我看錯了
[00:18:07.460 --> 00:18:08.460]  能夠說出來
[00:18:08.460 --> 00:18:13.460]  因為他生命中有一個很健康的支撐
[00:18:13.460 --> 00:18:19.460]  而如果你的支撐是需要別人整天認同你
[00:18:19.460 --> 00:18:21.460]  你會整天就
[00:18:21.460 --> 00:18:27.460]  不管說什麼都會想要對方跟你說同意的話
[00:18:27.460 --> 00:18:28.460]  如果是這樣的話
[00:18:28.460 --> 00:18:30.460]  你能認錯嗎
[00:18:30.460 --> 00:18:32.460]  你很難道歉
