
[00:00:00.000 --> 00:00:10.000]  感謝神今天有機會跟大家分享上帝的說話
[00:06:01.000 --> 00:06:06.000]  我們有一個責任 愛神和愛人
[00:06:06.000 --> 00:06:11.000]  我相信這個是我們大家都不會否認
[00:06:11.000 --> 00:06:14.000]  基督教信仰的核心
[00:06:14.000 --> 00:06:18.000]  但在這個核心的底下
[00:06:18.000 --> 00:06:22.000]  路約翰寫了《約翰一書》
[00:06:22.000 --> 00:06:26.000]  就是去處理剛剛我們提到
[00:06:26.000 --> 00:06:29.000]  有人否認耶穌基督
[00:06:29.000 --> 00:06:32.000]  道成肉身的事實
[00:06:32.000 --> 00:06:35.000]  亦都有人即使承認
[00:06:35.000 --> 00:06:38.000]  但又覺得不用做那麼多
[00:06:38.000 --> 00:06:42.000]  用不著愛神愛人
[00:06:42.000 --> 00:06:44.000]  特別在第四章
[00:06:44.000 --> 00:06:49.000]  我們見到路約翰著手處理這個問題
[00:06:49.000 --> 00:06:53.000]  第四章的經文 它的結構很簡單
[00:06:53.000 --> 00:06:56.000]  只是分為上和下
[00:06:56.000 --> 00:07:02.000]  上就是講到神的靈和敵基督的靈
[00:07:02.000 --> 00:07:09.000]  下就是講到神的愛和屬神的人要彼此相愛
[00:07:09.000 --> 00:07:16.000]  為的就是要處理究竟耶穌基督是不是道成肉身
[00:07:16.000 --> 00:07:20.000]  我們不承認的話有什麼後果
[00:07:20.000 --> 00:07:26.000]  而我們承認的話又帶來什麼轉變
[00:07:26.000 --> 00:07:34.000]  《約翰一書》有很多我們耳熟能詳的金句
[00:07:34.000 --> 00:07:36.000]  特別在第四章
[00:07:36.000 --> 00:07:39.000]  我會形容它為金句之王
[00:07:39.000 --> 00:07:44.000]  因為當我們面對很多困難逆境的時候
[00:07:44.000 --> 00:07:48.000]  很多時候都勸勉其他人不用怕
[00:07:48.000 --> 00:07:53.000]  因為在你裡面的那個比一切都更大
[00:07:53.000 --> 00:07:59.000]  甚至有時候遇到一些靈異的事件
[00:07:59.000 --> 00:08:01.000]  我們都說不用怕
[00:08:01.000 --> 00:08:05.000]  你裡面的靈比一切的靈都大
[00:08:05.000 --> 00:08:09.000]  當然這是事實
[00:08:09.000 --> 00:08:15.000]  但是這一句金句背後有沒有更完整的意思呢
[00:08:15.000 --> 00:08:18.000]  除了比一切更大之外
[00:08:18.000 --> 00:08:21.000]  還有神就是愛
[00:08:21.000 --> 00:08:25.000]  我們現在很失落很擔心
[00:08:25.000 --> 00:08:27.000]  如果我們中了招的話
[00:08:27.000 --> 00:08:30.000]  心裡面更加忐忑
[00:08:30.000 --> 00:08:33.000]  於是我們就說不用怕
[00:08:33.000 --> 00:08:36.000]  你裡面的比一切都更大
[00:08:36.000 --> 00:08:41.000]  可能意思是難道神的靈比病毒更大
[00:08:41.000 --> 00:08:43.000]  當然是
[00:08:43.000 --> 00:08:46.000]  另一方面我們會說不要緊
[00:08:46.000 --> 00:08:47.000]  神就是愛
[00:08:47.000 --> 00:08:51.000]  因為神就是愛一定沒事的
[00:08:51.000 --> 00:08:54.000]  然後我們就會說
[00:08:54.000 --> 00:08:57.000]  愛裡無懼怕
[00:08:57.000 --> 00:08:58.000]  不用怕
[00:08:58.000 --> 00:09:00.000]  神就是愛
[00:09:00.000 --> 00:09:02.000]  而且還要神先愛我們
[00:09:02.000 --> 00:09:04.000]  所以你沒有怕
[00:09:04.000 --> 00:09:06.000]  什麼都不用怕
[00:09:06.000 --> 00:09:08.000]  面對困難不用怕
[00:09:08.000 --> 00:09:10.000]  面對病毒不用怕
[00:09:10.000 --> 00:09:11.000]  失業不用怕
[00:09:11.000 --> 00:09:13.000]  失戀都不用怕
[00:09:13.000 --> 00:09:15.000]  因為神就是愛
[00:09:15.000 --> 00:09:17.000]  沒有人愛你不要緊
[00:09:17.000 --> 00:09:19.000]  祂愛你
[00:09:19.000 --> 00:09:22.000]  這些全部都是事實
[00:09:22.000 --> 00:09:28.000]  不過這些金句背後有沒有更豐富的意思呢
[00:09:28.000 --> 00:09:33.000]  這些金句背後怎樣幫助教會
[00:09:33.000 --> 00:09:37.000]  可以跟神之間的關係更加緊密
[00:09:37.000 --> 00:09:42.000]  怎樣可以幫助我們人與人之間的關係
[00:09:42.000 --> 00:09:44.000]  可以更緊密呢
[00:09:44.000 --> 00:09:48.000]  原來這些金句裡面
[00:09:48.000 --> 00:09:51.000]  其實包含了一些關鍵字
[00:09:51.000 --> 00:09:53.000]  一些約詞
[00:09:53.000 --> 00:09:55.000]  約句
[00:09:55.000 --> 00:09:59.000]  也是第四章的重點
[00:09:59.000 --> 00:10:06.000]  當我們在我們裡面的比一切都更大的時候
[00:10:06.000 --> 00:10:08.000]  不要忘記
[00:10:08.000 --> 00:10:11.000]  聖經是在說背景
[00:10:11.000 --> 00:10:16.000]  是耶穌基督成了肉身
[00:10:16.000 --> 00:10:19.000]  因為耶穌基督成了肉身
[00:10:19.000 --> 00:10:25.000]  祂勝過那些否認祂成了肉身的人
[00:10:25.000 --> 00:10:31.000]  祂勝過那些不承認耶穌基督道成肉身的人
[00:10:31.000 --> 00:10:33.000]  或者我們會說
[00:10:33.000 --> 00:10:35.000]  Rita不用說了
[00:10:35.000 --> 00:10:38.000]  我承認耶穌基督道成肉身了
[00:10:38.000 --> 00:10:39.000]  沒什麼所謂的
[00:10:39.000 --> 00:10:41.000]  OK的了
[00:10:41.000 --> 00:10:43.000]  但想清楚一點
[00:10:43.000 --> 00:10:46.000]  其實我們是不是真的承認呢
[00:10:46.000 --> 00:10:48.000]  因為很多人都會說
[00:10:48.000 --> 00:10:50.000]  有沒有來過不要緊
[00:10:50.000 --> 00:10:52.000]  最重要是耶穌幫到我
[00:10:52.000 --> 00:10:56.000]  耶穌在世上做過什麼已經不重要
[00:10:56.000 --> 00:11:00.000]  因為最重要的是我現在祈禱有效
[00:11:00.000 --> 00:11:05.000]  耶穌基督道成了肉身
[00:11:05.000 --> 00:11:08.000]  勝過那些假先知
[00:11:08.000 --> 00:11:12.000]  當有人他不承認的時候
[00:11:12.000 --> 00:11:14.000]  不是我們去隔離
[00:11:14.000 --> 00:11:17.000]  不是像現在這樣被迫隔離
[00:11:17.000 --> 00:11:20.000]  而是有些人認為肉身是污穢
[00:11:20.000 --> 00:11:23.000]  以致他們自己都自我隔離
[00:11:23.000 --> 00:11:25.000]  不想跟別人去相處
[00:11:25.000 --> 00:11:30.000]  只是談論他們自己喜歡的信仰
[00:11:30.000 --> 00:11:33.000]  又或者是順應過時勢
[00:11:33.000 --> 00:11:36.000]  耶穌來不來過也不重要
[00:11:36.000 --> 00:11:40.000]  因為最重要是有經濟的效益
[00:11:40.000 --> 00:11:44.000]  怎樣面對今天的世界
[00:11:44.000 --> 00:11:46.000]  路若翰提醒
[00:11:46.000 --> 00:11:48.000]  他說我們屬神的人
[00:11:48.000 --> 00:11:50.000]  要認識神
[00:11:50.000 --> 00:11:53.000]  要以耶穌基督成了肉身
[00:11:53.000 --> 00:11:58.000]  成為我們信仰的一個核心
[00:11:58.000 --> 00:12:01.000]  耶穌基督成了肉身
[00:12:01.000 --> 00:12:04.000]  勝過了世界
[00:12:04.000 --> 00:12:11.000]  勝過了那些否認他真的來過世界的人
[00:12:11.000 --> 00:12:15.000]  耶穌基督他的成了肉身
[00:12:15.000 --> 00:12:18.000]  怎樣勝過世界呢
[00:12:18.000 --> 00:12:23.000]  是否靠著帶了一隊兵來
[00:12:23.000 --> 00:12:28.000]  是否靠著那些變魔術
[00:12:28.000 --> 00:12:33.000]  令人覺得耶穌很厲害
[00:12:33.000 --> 00:12:36.000]  是否這樣呢
[00:12:36.000 --> 00:12:40.000]  在肥納比書第二章告訴我們
[00:12:40.000 --> 00:12:43.000]  耶穌本有神的形象
[00:12:43.000 --> 00:12:50.000]  但是他自己卻不將自己與神看為同等
[00:12:50.000 --> 00:12:55.000]  即是原先與上帝同等
[00:12:55.000 --> 00:13:02.000]  不過他不將自己與上帝同等
[00:13:02.000 --> 00:13:06.000]  反而禁低了自己
[00:13:06.000 --> 00:13:08.000]  反倒虛己
[00:13:08.000 --> 00:13:11.000]  取了奴僕的形象
[00:13:11.000 --> 00:13:15.000]  成為人的樣式
[00:13:15.000 --> 00:13:18.000]  不單止做人
[00:13:18.000 --> 00:13:20.000]  不是來做有錢人
[00:13:20.000 --> 00:13:24.000]  不是來做高高在上的掌權者
[00:13:24.000 --> 00:13:27.000]  而是來做一個奴僕
[00:13:27.000 --> 00:13:30.000]  將自己由高高在上
[00:13:30.000 --> 00:13:34.000]  萬有全知全能的上帝
[00:13:34.000 --> 00:13:40.000]  禁低成為人裡面一個卑微的奴僕
[00:13:40.000 --> 00:13:42.000]  不單止這樣
[00:13:42.000 --> 00:13:47.000]  還卑微到全心信服
[00:13:47.000 --> 00:13:50.000]  好像一個卑微的僕人
[00:13:50.000 --> 00:13:53.000]  主人說什麼他就做什麼
[00:13:53.000 --> 00:13:56.000]  天父的旨意是什麼
[00:13:56.000 --> 00:13:58.000]  耶穌就跟隨
[00:13:58.000 --> 00:14:01.000]  信服到一個地步
[00:14:01.000 --> 00:14:10.000]  且死在十字架上
[00:14:10.000 --> 00:14:18.000]  於是神將他升為至高超乎萬名之上的名
[00:14:18.000 --> 00:14:21.000]  這就是耶穌基督
[00:14:21.000 --> 00:14:24.000]  道成肉身的意義
[00:14:24.000 --> 00:14:28.000]  就是讓我們看見上帝的愛
[00:14:28.000 --> 00:14:31.000]  當我們認同耶穌基督
[00:14:31.000 --> 00:14:35.000]  宣認祂道成肉身的時候
[00:14:35.000 --> 00:14:39.000]  其實我們同時間去宣認
[00:14:39.000 --> 00:14:43.000]  要看別人比自己強
[00:14:43.000 --> 00:14:46.000]  願意信服 捨身
[00:14:46.000 --> 00:14:49.000]  信服上帝的命令
[00:14:49.000 --> 00:14:52.000]  甚至去到一個地步
[00:14:52.000 --> 00:14:56.000]  放棄自己的生命
[00:14:56.000 --> 00:14:59.000]  在這個基礎上
[00:14:59.000 --> 00:15:03.000]  老約翰提醒我們要彼此相愛
[00:15:03.000 --> 00:15:06.000]  因為如果我們認識神的話
[00:15:06.000 --> 00:15:09.000]  知道神就是這麼愛我們
[00:15:09.000 --> 00:15:11.000]  我們有這個基礎
[00:15:11.000 --> 00:15:14.000]  我們就去彼此相愛
[00:15:14.000 --> 00:15:17.000]  什麼叫認識
[00:15:17.000 --> 00:15:20.000]  在聖經的字眼裡
[00:15:20.000 --> 00:15:23.000]  認識不是聽過祂的名字
[00:15:23.000 --> 00:15:26.000]  不是看電視知道這個人
[00:15:26.000 --> 00:15:30.000]  不是我收了他的名片就認識了他
[00:15:30.000 --> 00:15:36.000]  認識是代表著深入的了解 認同
[00:15:36.000 --> 00:15:40.000]  上帝認識我們
[00:15:40.000 --> 00:15:45.000]  我們也認識耶穌基督
[00:15:45.000 --> 00:15:50.000]  神就是愛表達在什麼事上
[00:15:50.000 --> 00:15:54.000]  不是表達令我們對抗病毒
[00:15:54.000 --> 00:15:58.000]  不是表達我們凡事順利
[00:15:58.000 --> 00:16:03.000]  股票跌我們沒有損手爛腳
[00:16:03.000 --> 00:16:06.000]  股票升我們完全大賺
[00:16:06.000 --> 00:16:11.000]  原來神的愛不是在我們熟悉的裡面
[00:16:11.000 --> 00:16:15.000]  保我們一生平安
[00:16:15.000 --> 00:16:19.000]  原來神的愛是表現在
[00:16:19.000 --> 00:16:24.000]  祂猜祂的獨一兒子來到世上
[00:16:24.000 --> 00:16:27.000]  為人捨棄生命
[00:16:27.000 --> 00:16:31.000]  耶穌基督有捨命的愛
[00:16:31.000 --> 00:16:39.000]  而天父對我們有一份割捨他愛子的愛
[00:16:39.000 --> 00:16:49.000]  所以神的愛是一份捨棄 斷捨離的愛
[00:16:49.000 --> 00:16:52.000]  如果欣賞這個基礎
[00:16:52.000 --> 00:16:57.000]  神就吩咐我們彼此相愛
[00:16:57.000 --> 00:17:04.000]  即是我們愛人要愛到看別人比自己重要
[00:17:04.000 --> 00:17:10.000]  愛到禁低自己 捨棄自己
[00:17:10.000 --> 00:17:18.000]  甚至愛到願意犧牲自己
[00:17:18.000 --> 00:17:23.000]  奴約翰說 神那麼愛我們
[00:17:23.000 --> 00:17:28.000]  我們願意在這個基礎上彼此相愛的話
[00:17:28.000 --> 00:17:33.000]  祂就住在我們裡面
[00:17:33.000 --> 00:17:39.000]  當我們去宣認耶穌為神的兒子的時候
[00:17:39.000 --> 00:17:43.000]  祂就住在我們裡面
[00:17:43.000 --> 00:17:48.000]  什麼叫住在?
[00:17:48.000 --> 00:17:54.000]  什麼叫住在裡面?
[00:17:54.000 --> 00:17:58.000]  好像我們今天 如果家裡有人中招
[00:17:58.000 --> 00:18:01.000]  我們就整個家都要隔離
[00:18:01.000 --> 00:18:05.000]  因為他們一起住在那個房子裡
[00:18:05.000 --> 00:18:10.000]  住在就是生命彼此的影響
[00:18:10.000 --> 00:18:15.000]  一個生命的共同體
[00:18:15.000 --> 00:18:19.000]  宣認耶穌基督是神的兒子
[00:18:19.000 --> 00:18:22.000]  宣認祂道成肉身
[00:18:22.000 --> 00:18:30.000]  不是只說 而是真的以祂為榜樣
[00:18:30.000 --> 00:18:35.000]  看別人比自己重要
[00:18:35.000 --> 00:18:40.000]  這個才是真正的宣認
[00:18:40.000 --> 00:18:47.000]  認真活出耶穌基督那份的愛
[00:18:47.000 --> 00:18:50.000]  如果我們這樣做的話
[00:18:50.000 --> 00:18:53.000]  我們就真的沒有懼怕
[00:18:53.000 --> 00:18:57.000]  就真的愛裡面沒有懼怕
[00:18:57.000 --> 00:18:59.000]  不是我們什麼都不用怕
[00:18:59.000 --> 00:19:01.000]  不是說不怕病毒
[00:19:01.000 --> 00:19:05.000]  不是說不怕得罪人
[00:19:05.000 --> 00:19:09.000]  不怕遲到 不怕沒有公開
[00:19:09.000 --> 00:19:12.000]  當然有上帝的照管
[00:19:12.000 --> 00:19:16.000]  我們彭信這些真的不用怕
[00:19:16.000 --> 00:19:19.000]  但是老約翰在這裡跟我們說的
[00:19:19.000 --> 00:19:21.000]  愛裡沒有懼怕
[00:19:21.000 --> 00:19:24.000]  是在說更深遠
[00:19:24.000 --> 00:19:27.000]  是在說末日的審判
[00:19:27.000 --> 00:19:30.000]  我們無所懼怕
[00:19:30.000 --> 00:19:33.000]  因為上帝住在我們裡面
[00:19:33.000 --> 00:19:36.000]  我們又住在祂裡面
[00:19:36.000 --> 00:19:40.000]  已經跟天父上帝成為生命的共同體
[00:19:40.000 --> 00:19:42.000]  彼此不分離
[00:19:42.000 --> 00:19:46.000]  因為耶穌基督的補血遮蓋我們的罪
[00:19:46.000 --> 00:19:50.000]  以致我們坦然無懼去到上帝的面前
[00:19:50.000 --> 00:19:53.000]  所以我們才不懼怕
[00:19:53.000 --> 00:19:56.000]  不過這個是有個基礎
[00:19:56.000 --> 00:20:00.000]  是要宣認耶穌基督為神的義子
[00:20:00.000 --> 00:20:04.000]  是要宣認祂是道成肉身
[00:20:04.000 --> 00:20:06.000]  不是只是說
[00:20:06.000 --> 00:20:08.000]  不是只是宣 只有一張嘴
[00:20:08.000 --> 00:20:14.000]  還要認 承認 認識 認同
[00:20:14.000 --> 00:20:18.000]  意思就是我們要實踐
[00:20:18.000 --> 00:20:21.000]  當我們實踐別人比我們重要
[00:20:21.000 --> 00:20:26.000]  當我們實踐犧牲的愛的時候
[00:20:26.000 --> 00:20:29.000]  我們就能夠彼此相愛
[00:20:29.000 --> 00:20:31.000]  就能夠跟上帝結連
[00:20:31.000 --> 00:20:35.000]  就能夠跟神有生命的共同體
[00:20:35.000 --> 00:20:39.000]  我們才能夠愛裡沒有懼怕
[00:20:39.000 --> 00:20:43.000]  不需要懼怕末日的審判
[00:20:43.000 --> 00:20:46.000]  但如果我們不是這樣做的話
[00:20:46.000 --> 00:20:48.000]  我們說我愛神 我認
[00:20:48.000 --> 00:20:51.000]  不過我不愛弟兄
[00:20:51.000 --> 00:20:54.000]  我不愛一些屬於上帝的人
[00:20:54.000 --> 00:20:57.000]  甚至聖經說你不愛他
[00:20:57.000 --> 00:20:59.000]  你只是恨他
[00:20:59.000 --> 00:21:01.000]  如果是這樣的話
[00:21:01.000 --> 00:21:06.000]  老約翰說你們是說謊
[00:21:06.000 --> 00:21:08.000]  是說謊
[00:21:08.000 --> 00:21:11.000]  如果你們是說謊
[00:21:11.000 --> 00:21:13.000]  你不是愛裡沒有懼怕
[00:21:13.000 --> 00:21:17.000]  我們應該是愛裡非常懼怕
[00:21:17.000 --> 00:21:19.000]  為什麼?
[00:21:19.000 --> 00:21:22.000]  因為我們從神的兒女
[00:21:22.000 --> 00:21:26.000]  變為說方者的兒女
[00:21:26.000 --> 00:21:29.000]  當我們不彼此相愛的時候
[00:21:29.000 --> 00:21:33.000]  我們就認了說方人為父
[00:21:33.000 --> 00:21:37.000]  因為在約翰福音8章44節
[00:21:37.000 --> 00:21:39.000]  很清楚地說到
[00:21:39.000 --> 00:21:43.000]  說方者之父就是魔鬼
[00:21:43.000 --> 00:21:45.000]  如果我們說愛人
[00:21:45.000 --> 00:21:49.000]  但我們不愛神
[00:21:49.000 --> 00:21:52.000]  但我們不愛人的話
[00:21:52.000 --> 00:21:57.000]  其實老約翰說我們是說謊
[00:21:57.000 --> 00:21:59.000]  有形有體
[00:21:59.000 --> 00:22:02.000]  在我們身邊活著的人都不愛
[00:22:02.000 --> 00:22:05.000]  你說你自己愛神?
[00:22:05.000 --> 00:22:08.000]  No way! 行不通的
[00:22:08.000 --> 00:22:12.000]  當我們不愛人的時候
[00:22:12.000 --> 00:22:16.000]  其實我們是說方說謊
[00:22:16.000 --> 00:22:23.000]  等同我們沒有宣認耶穌基督是神的兒子
[00:22:23.000 --> 00:22:25.000]  假如是這樣
[00:22:25.000 --> 00:22:27.000]  你怕不怕?
[00:22:27.000 --> 00:22:29.000]  當然怕
[00:22:29.000 --> 00:22:32.000]  沒有愛當然怕
[00:22:32.000 --> 00:22:35.000]  因為面對審判
[00:22:35.000 --> 00:22:39.000]  誰不怕?
[00:22:39.000 --> 00:22:43.000]  所以愛神的都愛弟兄
[00:22:43.000 --> 00:22:46.000]  這是一條命令
[00:22:46.000 --> 00:22:48.000]  不是一個建議
[00:22:48.000 --> 00:22:51.000]  不是一個其實都不錯的
[00:22:51.000 --> 00:22:54.000]  你愛人別人可以回報你
[00:22:54.000 --> 00:22:57.000]  你愛他他又愛你
[00:22:57.000 --> 00:22:59.000]  社會就和諧
[00:22:59.000 --> 00:23:01.000]  你就有益處
[00:23:01.000 --> 00:23:03.000]  多些人際網絡
[00:23:03.000 --> 00:23:04.000]  不是的
[00:23:04.000 --> 00:23:06.000]  這不是建議
[00:23:06.000 --> 00:23:08.000]  這是一個命令
[00:23:08.000 --> 00:23:10.000]  你愛那個人
[00:23:10.000 --> 00:23:12.000]  即使愛到一個地步
[00:23:12.000 --> 00:23:14.000]  他完全都好像沒有反應
[00:23:14.000 --> 00:23:15.000]  不愛你
[00:23:15.000 --> 00:23:19.000]  你仍然要愛他
[00:23:19.000 --> 00:23:23.000]  而這個命令不是老約翰自己作
[00:23:23.000 --> 00:23:26.000]  一個新的命令
[00:23:26.000 --> 00:23:31.000]  早早在耶穌基督還在世的時候
[00:23:31.000 --> 00:23:36.000]  耶穌已經回答一個試探他的律法師
[00:23:36.000 --> 00:23:38.000]  耶穌對他說
[00:23:38.000 --> 00:23:41.000]  你要盡心盡性盡義
[00:23:41.000 --> 00:23:44.000]  愛主你的神
[00:23:44.000 --> 00:23:46.000]  我相信作為基督徒
[00:23:46.000 --> 00:23:48.000]  作為跟隨神的人
[00:23:48.000 --> 00:23:50.000]  愛主你的神
[00:23:50.000 --> 00:23:53.000]  我們大家都很認同
[00:23:53.000 --> 00:23:57.000]  不過第二條就難了
[00:23:57.000 --> 00:23:59.000]  就是要愛倫如己
[00:23:59.000 --> 00:24:02.000]  或者是愛人如己
[00:24:02.000 --> 00:24:07.000]  我們可能會自己想
[00:24:07.000 --> 00:24:09.000]  不要緊
[00:24:09.000 --> 00:24:12.000]  愛神是第一條
[00:24:12.000 --> 00:24:15.000]  第二條愛人如己
[00:24:15.000 --> 00:24:18.000]  即是次一等
[00:24:18.000 --> 00:24:20.000]  不是的弟兄姊妹
[00:24:20.000 --> 00:24:22.000]  看清楚一點
[00:24:22.000 --> 00:24:28.000]  耶穌說第二條也如此
[00:24:28.000 --> 00:24:30.000]  什麼叫也如此
[00:24:30.000 --> 00:24:35.000]  即是一樣
[00:24:35.000 --> 00:24:37.000]  原來愛人如己
[00:24:37.000 --> 00:24:40.000]  等同愛神
[00:24:40.000 --> 00:24:52.000]  是一切律法和先知書的總綱
[00:24:52.000 --> 00:24:56.000]  原來愛神等如愛人
[00:24:56.000 --> 00:25:03.000]  老約翰要處理當時教會裡有兩極
[00:25:03.000 --> 00:25:06.000]  有人覺得肉體是污穢
[00:25:06.000 --> 00:25:11.000]  所以我們不要承認肉體
[00:25:11.000 --> 00:25:15.000]  而且去到一個極端的地步
[00:25:15.000 --> 00:25:19.000]  不承認耶穌基督曾經道成肉身
[00:25:19.000 --> 00:25:23.000]  另一邊有人又覺得
[00:25:23.000 --> 00:25:26.000]  隨便吧,沒所謂
[00:25:26.000 --> 00:25:30.000]  以致他們認為自己得到救恩已經足夠
[00:25:30.000 --> 00:25:34.000]  不需要怎樣去遵行上帝的命令
[00:25:34.000 --> 00:25:39.000]  實踐愛神愛人的功課
