
[00:00:00.000 --> 00:00:02.640]  好 各位弟兄姊妹 大家主內平安
[00:03:51.880 --> 00:03:54.260]  是工人姐姐
[00:03:55.080 --> 00:03:58.580]  哇 竟然這樣啊 為什麼這樣呢
[00:03:58.580 --> 00:04:02.240]  很多人調侃啊 他們才是最幸福和快樂的
[00:04:02.240 --> 00:04:04.840]  為什麼呢 給出了一些的原因啊
[00:04:04.840 --> 00:04:07.800]  他住著我高價買的房子
[00:04:07.800 --> 00:04:11.480]  享受著我的冷氣
[00:04:11.480 --> 00:04:15.040]  而且一旦有假期呢 你去觀察一下啊
[00:04:15.040 --> 00:04:17.760]  他們那種的鬆弛感啊
[00:04:17.760 --> 00:04:20.180]  和那種快樂的笑容啊
[00:04:20.180 --> 00:04:23.400]  基本上除了教會以外啊
[00:04:23.400 --> 00:04:26.880]  很難見到有如此鬆弛和快樂的笑容啊
[00:04:26.880 --> 00:04:29.420]  所以呢 很多人就覺得 啊
[00:04:29.420 --> 00:04:32.760]  他們竟然那麼的開心和快樂
[00:04:32.760 --> 00:04:36.120]  當然在跟隨耶穌的門徒
[00:04:36.120 --> 00:04:38.560]  還有一些的追隨者當中呢
[00:04:38.560 --> 00:04:41.660]  耶穌也給予他們有這樣一個教導啊
[00:04:41.660 --> 00:04:44.960]  在山上保訓 就今天的這段經文
[00:04:44.960 --> 00:04:48.060]  就提醒他們 不要憂慮
[00:04:48.060 --> 00:04:51.160]  這個呢 也是給到所有跟隨耶穌的人
[00:04:51.160 --> 00:04:53.500]  都會有一個很好的提醒
[00:04:53.500 --> 00:04:56.180]  跟隨了主以後呢
[00:04:56.180 --> 00:04:58.920]  還會陷入到各樣的
[00:04:58.920 --> 00:05:01.840]  憂慮當中啊 不奇怪的
[00:05:01.840 --> 00:05:05.900]  我們的快樂呢 還是會被偷走的
[00:05:05.900 --> 00:05:09.220]  所以呢 結合今天的這段經文呢
[00:05:09.220 --> 00:05:10.460]  我也在嘗試
[00:05:10.460 --> 00:05:14.120]  找到了5個 讓我們
[00:05:14.120 --> 00:05:18.120]  慢慢的把快樂被拿去的原因
[00:05:18.780 --> 00:05:21.500]  也結合著這5個原因
[00:05:21.500 --> 00:05:25.240]  對應 找到了5個解藥
[00:05:25.240 --> 00:05:28.120]  幫助我們在主的引領下
[00:05:28.120 --> 00:05:30.860]  可以活出開心
[00:05:30.860 --> 00:05:34.220]  幸福 快樂和喜樂的生命
[00:05:34.220 --> 00:05:36.380]  也讓我們一起有一個禱告
[00:05:36.380 --> 00:05:42.140]  天父 上帝 我們感謝 讚美您
[00:05:42.140 --> 00:05:45.700]  有你的帶領 已經是我們生命當中
[00:05:45.700 --> 00:05:49.080]  最大的一份的幸福和快樂了
[00:05:49.080 --> 00:05:52.600]  但是在跟隨你的門徒的過程當中
[00:05:52.600 --> 00:05:54.640]  這條人生道路裡邊
[00:05:54.640 --> 00:05:57.920]  我們有的時候 自覺不自覺的
[00:05:57.920 --> 00:06:01.880]  快樂還是被慢慢的去流失了
[00:06:01.880 --> 00:06:05.540]  為什麼我們還出現各樣的生命狀態呢
[00:06:05.540 --> 00:06:08.820]  為什麼我們處於一個經濟發達
[00:06:08.820 --> 00:06:11.900]  一個平安穩定的社會當中
[00:06:11.900 --> 00:06:14.700]  我們的世界 我們的市民
[00:06:14.700 --> 00:06:17.220]  還是覺得他自己不快樂呢
[00:06:17.220 --> 00:06:19.280]  求主 祢找到答案
[00:06:19.280 --> 00:06:23.080]  祢也讓我們重回祢的幸福快樂當中
[00:06:23.080 --> 00:06:26.780]  祢也讓我們找到了這樣一個回應的時候
[00:06:26.780 --> 00:06:30.380]  去給到我們身邊的群體這樣一份的答案
[00:06:30.380 --> 00:06:32.980]  求主 祢的話語就對我們說話
[00:06:32.980 --> 00:06:34.860]  我們也把以下的時間
[00:06:34.860 --> 00:06:37.120]  恭敬交託在主祢的手中
[00:06:37.120 --> 00:06:38.680]  求主 祢引領
[00:06:38.680 --> 00:06:40.420]  感謝主垂聽我們的禱告
[00:06:40.420 --> 00:06:42.800]  奉主耶穌基督的名 阿求
[00:06:42.800 --> 00:06:45.720]  阿們 好 當我們看經文啊
[00:06:45.720 --> 00:06:47.820]  我們就一起來尋找答案
[00:06:47.820 --> 00:06:50.480]  首先呢 在經文的一開始
[00:06:50.480 --> 00:06:53.040]  耶穌呢 就不斷的說啊
[00:06:53.040 --> 00:06:57.880]  不要憂慮 憂慮的原因有很多啊
[00:06:57.880 --> 00:07:00.840]  為吃什麼喝什麼憂慮
[00:07:00.840 --> 00:07:03.740]  為穿什麼去憂慮
[00:07:03.740 --> 00:07:06.200]  不要憂慮 所以呢
[00:07:06.200 --> 00:07:08.520]  第一個不快樂的原因呢
[00:07:08.520 --> 00:07:10.600]  就是憂慮
[00:07:11.220 --> 00:07:14.240]  負面的情緒 導致的
[00:07:14.240 --> 00:07:15.240]  我們的不快樂
[00:07:15.240 --> 00:07:18.540]  那負面的情緒呢 對於我們現代的人來說呢
[00:07:18.540 --> 00:07:21.680]  主要會有2個方面啊
[00:07:21.680 --> 00:07:25.280]  第一呢 就是 被過去所纏繞
[00:07:25.280 --> 00:07:29.020]  被過去所纏繞呢 就會引致
[00:07:29.020 --> 00:07:32.280]  憂鬱的狀況 一直放不下
[00:07:32.280 --> 00:07:35.500]  過去的自己 過去一些的傷害呢
[00:07:35.500 --> 00:07:38.140]  還不斷傷害著今天你的自己
[00:07:38.440 --> 00:07:41.740]  或者呢 還有 為未來而擔憂啊
[00:07:41.740 --> 00:07:44.640]  就會變成焦慮的一種的情緒
[00:07:44.640 --> 00:07:47.380]  那麼同樣在聖經裡面呢
[00:07:47.380 --> 00:07:50.380]  對於這樣的一種的情緒 負面情緒呢
[00:07:50.380 --> 00:07:53.100]  已經給出了答案啊
[00:07:53.100 --> 00:07:56.000]  首先呢 耶穌是我們在現在
[00:07:56.000 --> 00:07:59.140]  門徒課程當中 查考的這卷
[00:07:59.140 --> 00:08:01.660]  經卷裡面所提到的
[00:08:01.660 --> 00:08:04.860]  要叫你 忘記背後
[00:08:05.620 --> 00:08:09.080]  你的背後是怎樣的呢 可能會是成功的
[00:08:09.080 --> 00:08:12.460]  也會有失敗的經歷 甚至是
[00:08:12.460 --> 00:08:15.560]  受傷的 還會有別人說的事情
[00:08:15.560 --> 00:08:17.960]  別人做的事情
[00:08:17.960 --> 00:08:20.340]  成為你一直的傷害
[00:08:20.340 --> 00:08:23.500]  那聖經也提醒我們
[00:08:23.500 --> 00:08:26.500]  要忘記背後 努力面前
[00:08:26.500 --> 00:08:29.520]  向著標竿直跑啊 所以
[00:08:29.520 --> 00:08:33.040]  神讓我們有一個和過去的切斷
[00:08:33.200 --> 00:08:36.520]  那麼在今天的經文當中呢 也提醒我們啊
[00:08:36.520 --> 00:08:39.560]  要克服焦慮的方法呢 就是要
[00:08:39.560 --> 00:08:42.440]  放下重擔 這裡告訴我們呢
[00:08:42.440 --> 00:08:43.440]  就是
[00:08:43.440 --> 00:08:46.820]  這個一天的憂慮
[00:08:46.820 --> 00:08:49.720]  一天擔就可以了 不要把那些
[00:08:49.720 --> 00:08:52.640]  超負荷的重擔 背在身上
[00:08:52.640 --> 00:08:55.960]  還有很多人呢 把這個超負荷的重擔啊
[00:08:55.960 --> 00:08:58.940]  你看著他 單天過著不是
[00:08:58.940 --> 00:09:01.020]  單天的一個生活啊
[00:09:01.520 --> 00:09:03.940]  他把過去也背在了身上
[00:09:03.940 --> 00:09:06.940]  他把未來也背在了身上
[00:09:06.940 --> 00:09:10.660]  以至於呢 他的生命不是輕省的生命
[00:09:10.660 --> 00:09:13.860]  呼吸都成為了困難 怎麼能
[00:09:13.860 --> 00:09:17.660]  過好每一天呢 成為一個很大的問號啊
[00:09:17.660 --> 00:09:21.020]  那麼在這裡呢 有一段經文呢 經常被人
[00:09:21.020 --> 00:09:23.680]  誤讀啊 經常被人誤讀
[00:09:23.680 --> 00:09:26.580]  舉一個例子 這裡呢 用一個花
[00:09:26.580 --> 00:09:28.100]  做一個例子啊
[00:09:28.100 --> 00:09:29.920]  花做例子
[00:09:31.180 --> 00:09:34.260]  它野地的百合花 它怎麼長起來的
[00:09:34.260 --> 00:09:37.280]  它不勞苦 也不返現
[00:09:37.280 --> 00:09:40.680]  所以呢 被一些誤讀的人來說呢
[00:09:40.680 --> 00:09:42.100]  啊 好的
[00:09:42.100 --> 00:09:45.340]  所以我今天 就像這幅圖一樣啊
[00:09:45.340 --> 00:09:47.580]  做了一件什麼事情啊
[00:09:47.580 --> 00:09:50.440]  對啊 就坦平了
[00:09:50.440 --> 00:09:52.320]  就擺爛了
[00:09:52.320 --> 00:09:55.920]  這裡這一段的經文呢 主要要提醒我們的呢
[00:09:55.920 --> 00:09:56.920]  就是
[00:09:56.920 --> 00:10:00.040]  不要讓超過他
[00:10:00.040 --> 00:10:03.120]  自身位分的辛勞 背在了
[00:10:03.120 --> 00:10:04.960]  他自己的身上
[00:10:04.960 --> 00:10:07.580]  如果是一朵花
[00:10:07.580 --> 00:10:11.120]  它不返現 沒有人會責怪它
[00:10:11.120 --> 00:10:15.300]  但是一個裁縫
[00:10:15.300 --> 00:10:18.980]  一個織布的工坊的工人
[00:10:18.980 --> 00:10:22.560]  它不返現 它就失去了它的位分
[00:10:22.560 --> 00:10:26.400]  一隻飛鳥 它不種 它不收
[00:10:26.400 --> 00:10:29.480]  沒有人會去怪它 天父為它設的位分
[00:10:29.480 --> 00:10:32.140]  本來也不是叫它去種 去收的
[00:10:32.140 --> 00:10:35.500]  但是如果放在一個農夫
[00:10:35.500 --> 00:10:38.800]  它的位分上 不種 和不收
[00:10:38.800 --> 00:10:42.040]  它就辜負了神 對它
[00:10:42.040 --> 00:10:43.640]  位分的心意
[00:10:43.640 --> 00:10:47.320]  當然 神讓我們做好自己的本位
[00:10:47.320 --> 00:10:50.320]  不讓我們去做
[00:10:50.320 --> 00:10:52.400]  超過我們位分
[00:10:52.400 --> 00:10:54.680]  所要擔的辛勞
[00:10:54.680 --> 00:10:57.480]  你就會陷入到了這樣一個情緒
[00:10:57.480 --> 00:11:00.220]  仇苦裏面 比如說
[00:11:00.220 --> 00:11:03.100]  現代我們的城市是一個被消費主義
[00:11:03.100 --> 00:11:04.660]  所裹挾的城市
[00:11:04.660 --> 00:11:07.780]  盲目的追求世界的價值觀
[00:11:07.780 --> 00:11:09.840]  世界的價值觀
[00:11:09.840 --> 00:11:13.440]  它讓我們就會超前的去消費
[00:11:13.440 --> 00:11:16.960]  額外的去貸款 為的是
[00:11:16.960 --> 00:11:19.840]  體面的一種的追求
[00:11:19.840 --> 00:11:22.740]  給人好像覺得我自己很不錯
[00:11:22.740 --> 00:11:25.600]  我自己用了以後 覺得很好
[00:11:26.020 --> 00:11:29.300]  但如果你超出了自己位分的辛勞
[00:11:29.300 --> 00:11:32.260]  你每天睜眼 就背上了
[00:11:32.260 --> 00:11:35.280]  在你位分之外 成百上千的
[00:11:35.280 --> 00:11:37.720]  貸款啊 負擔的時候
[00:11:37.720 --> 00:11:40.980]  自然而然 你的憂慮的心
[00:11:40.980 --> 00:11:44.080]  就會沉甸甸的壓在了你的肩頭啊
[00:11:44.080 --> 00:11:47.100]  所以呢 在這裡呢 聖經也提醒我們
[00:11:47.100 --> 00:11:50.060]  一天的難處 怎麼樣啊
[00:11:50.060 --> 00:11:54.300]  一天單就足夠了 就足夠了
[00:11:54.460 --> 00:11:57.280]  它讓我們呢 每一天
[00:11:57.280 --> 00:12:00.800]  就在神的恩典和帶領下
[00:12:00.800 --> 00:12:04.200]  活好我們當天的位分
[00:12:04.200 --> 00:12:07.000]  和本分 神帶領你做
[00:12:07.000 --> 00:12:09.740]  學生 你就好好的上學
[00:12:09.740 --> 00:12:12.980]  你就好好的聽老師的吩咐 在學業
[00:12:12.980 --> 00:12:16.460]  當中 見證神的榮美 同樣
[00:12:16.460 --> 00:12:19.220]  工作的也好啊 老闆的也好啊
[00:12:19.220 --> 00:12:22.660]  家庭照顧的也好啊 你都要做好
[00:12:22.660 --> 00:12:24.620]  你自己的位分
[00:12:24.620 --> 00:12:29.200]  而且在神的帶領下 你可以發現
[00:12:29.200 --> 00:12:31.080]  我問心無愧
[00:12:31.080 --> 00:12:34.380]  你甚至以後的路呢 你會覺得
[00:12:34.380 --> 00:12:37.300]  我很清神 因為神讓你做的
[00:12:37.300 --> 00:12:40.020]  你已經做好了 甚至呢 還有
[00:12:40.020 --> 00:12:42.040]  聖靈感動的驚喜
[00:12:42.040 --> 00:12:45.620]  甚至每天靈修 上帝還會有
[00:12:45.620 --> 00:12:48.620]  話語給你有提醒 看看神對於
[00:12:48.620 --> 00:12:51.960]  我今天說了怎麼樣一些的說話
[00:12:52.660 --> 00:12:55.660]  那麼有一段話呢 我很喜歡啊 也是提醒
[00:12:55.660 --> 00:12:58.440]  我們 不要為明天憂慮啊
[00:12:58.440 --> 00:13:01.580]  如果試過在夜晚開車的弟兄姊妹
[00:13:01.580 --> 00:13:04.900]  你就會知道 這段話呢 是這樣說的啊
[00:13:04.900 --> 00:13:09.060]  看不到啊 這段 太小了
[00:13:09.060 --> 00:13:13.080]  車燈呢 只能照亮前面50米的道路
[00:13:13.080 --> 00:13:17.120]  但是呢 它完全不影響你開完全程
[00:13:17.120 --> 00:13:20.160]  因為你知道 我朝著我的目的地
[00:13:20.160 --> 00:13:23.200]  去進發 路牌會告訴你 導航會
[00:13:23.200 --> 00:13:26.220]  提醒你 但是 當下呢 就在
[00:13:26.220 --> 00:13:29.380]  車燈照耀的這樣一段50米的路呢
[00:13:29.380 --> 00:13:30.840]  你要警醒
[00:13:30.840 --> 00:13:33.940]  好好的做好當下的你自己
[00:13:33.940 --> 00:13:36.620]  以至於呢 我們在乘勝的
[00:13:36.620 --> 00:13:39.640]  這段路 在上帝的計畫
[00:13:39.640 --> 00:13:40.640]  當中呢
[00:13:40.640 --> 00:13:44.100]  每天的本分 都可以做得到啊
[00:13:44.100 --> 00:13:47.360]  所以呢 還有一句話呢
[00:13:47.360 --> 00:13:50.560]  也是讓我們得到提醒啊 也很喜歡
[00:13:50.560 --> 00:13:52.500]  他這句話是這樣說啊
[00:13:52.500 --> 00:13:55.580]  他這樣說啊 他說到
[00:13:55.580 --> 00:13:58.560]  不是因為幸福才感恩
[00:13:58.560 --> 00:14:00.820]  覺得我好的時候才感恩
[00:14:00.820 --> 00:14:03.900]  而是因為感恩呢
[00:14:03.900 --> 00:14:05.220]  才幸福
[00:14:05.220 --> 00:14:08.340]  經常數算恩典的人呢
[00:14:08.340 --> 00:14:11.080]  你會發現 原來神
[00:14:11.080 --> 00:14:13.900]  在我的生命當中 已經賜下了
[00:14:13.900 --> 00:14:16.440]  如此多豐富的恩典了
[00:14:16.700 --> 00:14:19.360]  已經有很好的天使了
[00:14:19.360 --> 00:14:22.340]  給我們那麼好的屬靈的家了
[00:14:22.340 --> 00:14:25.260]  我還為什麼去擔憂的呢
[00:14:25.260 --> 00:14:28.680]  就好像半杯水的道理也是這樣啊
[00:14:28.680 --> 00:14:31.620]  那麼在這裡呢 也可以看到啊
[00:14:31.620 --> 00:14:35.080]  那麼主耶穌基督在這裡做了一些的比較以後
[00:14:35.080 --> 00:14:37.880]  什麼野地的草啊 花啊
[00:14:37.880 --> 00:14:40.480]  飛鳥啊 以後 就說了
[00:14:40.480 --> 00:14:42.860]  何況你們呢
[00:14:42.860 --> 00:14:45.020]  何況你們呢
[00:14:45.480 --> 00:14:48.560]  連這些野地的草
[00:14:48.560 --> 00:14:51.480]  和飛鳥 和百合花 上帝都給
[00:14:51.480 --> 00:14:53.940]  專飾 都養活它
[00:14:53.940 --> 00:14:57.520]  何況是我們 是上帝的兒女呢
[00:14:57.520 --> 00:15:01.120]  我們在這樣一個位分當中就清晰啊
[00:15:01.120 --> 00:15:04.020]  我們是上帝的兒女
[00:15:04.020 --> 00:15:06.920]  賞賜的是耶和華 我們按照
[00:15:06.920 --> 00:15:09.960]  祂的一個帶領和供應下 我們
[00:15:09.960 --> 00:15:13.060]  必不止缺乏 因為祂是我們的擔佈者
[00:15:13.060 --> 00:15:15.200]  要有這樣一個信心啊
[00:15:15.480 --> 00:15:18.660]  所以 針對於第一個 偷走我們
[00:15:18.660 --> 00:15:22.000]  快樂的原因啊 憂慮和負面情緒
[00:15:22.000 --> 00:15:24.420]  我們要給出的解藥就是
[00:15:24.420 --> 00:15:27.900]  活在恩典的當下
[00:15:27.900 --> 00:15:31.300]  每天 都看到神的恩典
[00:15:31.300 --> 00:15:34.420]  而且活在當下 過好我們的
[00:15:34.420 --> 00:15:35.420]  每一天
[00:15:35.420 --> 00:15:37.800]  還有第二點 為什麼會
[00:15:37.800 --> 00:15:40.960]  讓我們不快樂呢 快樂被偷走呢
[00:15:40.960 --> 00:15:43.360]  這一點呢 不太好找啊
[00:15:43.840 --> 00:15:46.460]  這點呢 講的是
[00:15:46.460 --> 00:15:49.740]  財力 也就是我們經常說的
[00:15:49.740 --> 00:15:51.480]  馬門啊 財富
[00:15:51.480 --> 00:15:55.040]  在主耶穌的這樣一個教導裡面呢 祂特別
[00:15:55.040 --> 00:15:58.360]  列舉了 索羅門王 一個君王
[00:15:58.360 --> 00:16:00.620]  祂呢 是大衛王的兒子
[00:16:00.620 --> 00:16:04.020]  也在祂的統治下呢 以色列國呢
[00:16:04.020 --> 00:16:08.440]  經歷了一段非常興盛的一段的時期
[00:16:08.440 --> 00:16:12.000]  可以說祂儲存的財寶啊 生活的優越啊
[00:16:12.000 --> 00:16:15.280]  沒有辦法其他國家可以和祂去比擬的
[00:16:15.280 --> 00:16:17.780]  但是在這裡呢 耶穌卻要
[00:16:17.780 --> 00:16:20.840]  拿祂作為一個例子 用野地的百合花
[00:16:20.840 --> 00:16:24.340]  作為比較 所以呢 就告訴我們
[00:16:24.340 --> 00:16:28.220]  財富啊 財富用得好是一個很大的祝福
[00:16:28.220 --> 00:16:31.480]  但是財富用不好呢 祂同樣也會
[00:16:31.480 --> 00:16:34.620]  讓你不快樂 偷走你的快樂啊
[00:16:34.620 --> 00:16:37.640]  為什麼還要特別挖掘
[00:16:37.640 --> 00:16:40.620]  馬門這一點呢 你要按照
[00:16:40.620 --> 00:16:41.920]  亞太福音
[00:16:41.920 --> 00:16:45.420]  在這一章單中 第19到
[00:16:45.420 --> 00:16:48.440]  第34節的經文脈絡來看
[00:16:48.440 --> 00:16:51.200]  你就看到 耶穌的教導啊
[00:16:51.200 --> 00:16:54.200]  一直一直的教導 都和財富有關
[00:16:54.200 --> 00:16:57.440]  祂一直在教導一個財富觀的問題
[00:16:57.440 --> 00:17:00.540]  那麼時間的關係啊 我要很快的來帶出
[00:17:00.540 --> 00:17:04.280]  其中為什麼財富 會讓我們不開心啊
[00:17:04.280 --> 00:17:08.080]  比如說 在第19到
[00:17:08.080 --> 00:17:09.580]  第21節
[00:17:10.080 --> 00:17:13.100]  你的財寶在哪裡 你的
[00:17:13.100 --> 00:17:16.560]  心也會在哪裡 錯誤的
[00:17:16.560 --> 00:17:19.960]  財富觀會帶走你的心
[00:17:19.960 --> 00:17:21.300]  第一點
[00:17:21.300 --> 00:17:24.800]  第二點呢 在經文的第二十二
[00:17:24.800 --> 00:17:26.980]  到二十三節
[00:17:26.980 --> 00:17:30.400]  錯誤的財務觀呢
[00:17:30.400 --> 00:17:32.400]  會弄瞎你的眼啊
[00:17:32.400 --> 00:17:36.340]  你都不明亮了 你都看不到神了
[00:17:36.340 --> 00:17:39.140]  你看的只是財富啊 你看的
[00:17:39.140 --> 00:17:42.600]  只是不斷的累積啊 會弄瞎你的眼
[00:17:42.600 --> 00:17:45.740]  第三點呢 在第二十四節
[00:17:45.740 --> 00:17:48.980]  一個人不能侍奉兩個主
[00:17:48.980 --> 00:17:51.800]  所以呢 錯誤的財富觀呢
[00:17:51.800 --> 00:17:55.000]  會讓你弄錯 你的主啊
[00:17:55.000 --> 00:17:56.080]  你的主
[00:17:56.080 --> 00:17:59.220]  還有第四點呢 也關係到
[00:17:59.220 --> 00:18:02.080]  今天的段落當中的比喻 錯誤的
[00:18:02.080 --> 00:18:05.120]  財富觀呢 會加重你的
[00:18:05.120 --> 00:18:06.120]  憂
[00:18:06.320 --> 00:18:09.320]  讓你更加的憂愁 所以
[00:18:09.320 --> 00:18:12.360]  真正一個基督徒的財富觀是怎麼樣的呢
[00:18:12.360 --> 00:18:15.360]  就是弄清楚你的位分
[00:18:15.360 --> 00:18:18.360]  弄清楚你的位分 就像剛才所說的
[00:18:18.360 --> 00:18:21.720]  在比喻當中有講到飛鳥
[00:18:21.720 --> 00:18:24.760]  有講到百合花 也影射到了
[00:18:24.760 --> 00:18:27.280]  繁殖的工人 還有農夫
[00:18:27.280 --> 00:18:30.440]  那麼我們也會有各樣的位分之餘呢
[00:18:30.440 --> 00:18:33.500]  我們還有一個更重要的位分
[00:18:33.500 --> 00:18:35.900]  我們還有一個更重要的位分
[00:18:36.020 --> 00:18:39.080]  就是 我們是天賦上帝的
[00:18:39.080 --> 00:18:40.080]  管家
[00:18:40.080 --> 00:18:43.960]  不論是我們的財富也好
[00:18:43.960 --> 00:18:46.940]  我們的時間也好 我們和別人的關係也好
[00:18:46.940 --> 00:18:49.960]  我們的各樣的優先次序
[00:18:49.960 --> 00:18:52.980]  還有時間分配也好 我們都要
[00:18:52.980 --> 00:18:56.240]  做好天賦上帝的好管家
[00:18:56.240 --> 00:18:59.560]  做好了以後 你會有豁達的人生
[00:18:59.560 --> 00:19:02.960]  你會有清省的道路
[00:19:03.280 --> 00:19:06.280]  你會有更加明確的一個
[00:19:06.280 --> 00:19:09.120]  生命的反響 因為你是
[00:19:09.120 --> 00:19:10.280]  神的好管家
[00:19:10.280 --> 00:19:11.800]  那麼
[00:19:11.800 --> 00:19:15.320]  誰偷走了我們的快樂的第二點的解藥呢
[00:19:15.320 --> 00:19:17.580]  這個財力的解藥呢
[00:19:17.580 --> 00:19:21.440]  就是讓我們看到永恆的價值
[00:19:21.440 --> 00:19:24.840]  不是只是愁那些吃什麼啊
