
[00:00:00.000 --> 00:00:02.360]  好,在開始今天的講道之前
[00:01:43.960 --> 00:01:46.480]  今天我們經常在教會中說
[00:01:46.480 --> 00:01:47.720]  我們的罪是甚麼
[00:01:47.720 --> 00:01:51.640]  可能你經常說「我又沒有犯法」
[00:01:51.640 --> 00:01:55.760]  「我又不是坐牢,我又不是刑事」
[00:01:55.840 --> 00:01:58.160]  為甚麼跟我們有關呢
[00:01:58.160 --> 00:02:00.160]  我們一起讀一下這個經文
[00:02:25.840 --> 00:02:27.560]  「免得你們死」
[00:02:27.560 --> 00:02:30.680]  「蛇對女人說,你們不一定死」
[00:02:30.680 --> 00:02:33.800]  「因為上帝知道你們吃的日子」
[00:02:33.800 --> 00:02:35.320]  「眼睛就開了」
[00:02:35.320 --> 00:02:38.240]  「你們就像上帝一樣知道是惡」
[00:02:38.240 --> 00:02:41.360]  「於是女人見那棵樹好作食物」
[00:02:41.360 --> 00:02:44.480]  「又越人的眼目,那樹令人喜愛」
[00:02:44.480 --> 00:02:45.920]  「能使人有智慧」
[00:02:45.920 --> 00:02:48.000]  「她就摘下果子吃了」
[00:02:48.000 --> 00:02:50.240]  「又給了與她一起的丈夫」
[00:02:50.240 --> 00:02:51.440]  「他也吃了」
[00:02:51.440 --> 00:02:54.640]  這段經文直接劈頭的一句
[00:02:54.720 --> 00:02:56.640]  打破了整個美好生活
[00:02:56.640 --> 00:03:02.960]  就是蛇立即引誘夏娃犯罪
[00:03:02.960 --> 00:03:05.880]  當然蛇究竟在這個地方扮演甚麼角色
[00:03:05.880 --> 00:03:09.240]  我們知道它是撒旦的偽裝
[00:03:09.240 --> 00:03:11.000]  而很多人都會質疑
[00:03:11.000 --> 00:03:14.280]  究竟這條蛇好像是上帝造的
[00:03:14.280 --> 00:03:17.760]  究竟是否上帝想設一個陷阱給它們
[00:03:17.760 --> 00:03:19.640]  但我這裡就會說
[00:03:19.640 --> 00:03:22.760]  其實受敵是會偽裝成我們熟悉
[00:03:22.840 --> 00:03:25.680]  但我們不確定,又不知道的事
[00:03:25.680 --> 00:03:28.480]  很簡單的例子就是你們日常在學校
[00:03:28.480 --> 00:03:30.080]  或是在工場
[00:03:30.080 --> 00:03:32.720]  在我們朋友之間可能有很多的語言
[00:03:32.720 --> 00:03:36.440]  這些說話究竟有多少是真有多少是假
[00:03:36.440 --> 00:03:38.280]  你認識那個人有多少
[00:03:38.280 --> 00:03:39.880]  你對那個人認識有多少
[00:03:39.880 --> 00:03:41.560]  你又會知道多少
[00:03:41.560 --> 00:03:43.560]  這件事究竟會否又影響了
[00:03:43.560 --> 00:03:45.320]  你本身對他的認識
[00:03:45.320 --> 00:03:49.320]  其實不論蛇是一個怎樣的創作
[00:03:49.320 --> 00:03:51.200]  我們知道它一定有古怪
[00:03:51.280 --> 00:03:53.400]  第一,就是它會說話
[00:03:53.400 --> 00:03:57.040]  第二,它會違抗上帝的命令
[00:03:57.040 --> 00:04:01.240]  第三,我們知道它在後面會被人詛咒
[00:04:01.240 --> 00:04:05.040]  第四,它很明顯是用了一個覆蓋
[00:04:05.040 --> 00:04:10.760]  它會誘惑人離開上帝的旨意
[00:04:10.760 --> 00:04:13.560]  不論撒旦取蛇的形象有甚麼用意
[00:04:13.560 --> 00:04:15.280]  撒旦在這個敘事中
[00:04:15.280 --> 00:04:17.880]  他都擔當著誘惑者的角色
[00:04:17.880 --> 00:04:20.440]  我們透過他們剛剛的對話
[00:04:20.520 --> 00:04:24.040]  我們會知道他的工作有甚麼用
[00:04:24.040 --> 00:04:25.520]  撒旦的工作很簡單
[00:04:25.520 --> 00:04:29.120]  就是引誘你離開上帝,就是這麼簡單
[00:04:29.120 --> 00:04:31.360]  而他做了甚麼呢?我們一起看看
[00:04:31.360 --> 00:04:34.080]  在這裡,蛇對女人說
[00:04:34.080 --> 00:04:36.600]  「上帝,你真的說」
[00:04:36.600 --> 00:04:39.240]  「你們不可以吃樹上的果子嗎」
[00:04:39.240 --> 00:04:45.160]  在這裡,他想用一個方法去塑造一個形象
[00:04:45.160 --> 00:04:48.120]  去塑造一個關心的形象
[00:04:48.200 --> 00:04:51.720]  他告訴夏娃,他和她站在一起
[00:04:51.720 --> 00:04:53.880]  「我幫你」
[00:04:53.880 --> 00:04:55.760]  他關心她的利益
[00:04:55.760 --> 00:04:58.880]  但在這個對話中,他呈現一種質疑上帝
[00:04:58.880 --> 00:05:00.840]  「怎麼可以這樣對你」
[00:05:00.840 --> 00:05:03.040]  「上帝是一個這麼好的神」
[00:05:03.040 --> 00:05:06.640]  「怎麼會有不可以給你們吃的東西」
[00:05:06.640 --> 00:05:09.320]  想塑造這個幻象給他
[00:05:09.320 --> 00:05:12.400]  漢子其實是替夏娃抱打不平
[00:05:12.400 --> 00:05:14.360]  但其實是心懷不軌
[00:05:14.440 --> 00:05:20.400]  希望夏娃降低對自己的警覺性
[00:05:20.400 --> 00:05:23.160]  而夏娃的回應是甚麼呢
[00:05:23.160 --> 00:05:25.000]  這個很特別
[00:05:25.000 --> 00:05:27.320]  她的回應是立即上當
[00:05:27.320 --> 00:05:30.280]  夏娃改變了一些說話
[00:05:30.280 --> 00:05:33.840]  她說「中間那棵樹的果子」
[00:05:33.840 --> 00:05:35.600]  「上帝曾經說你們不可以吃」
[00:05:35.600 --> 00:05:36.760]  「也不可以摸」
[00:05:36.760 --> 00:05:40.240]  但我們看看本身神的命令是甚麼
[00:05:40.240 --> 00:05:42.160]  我們一起讀
[00:05:42.160 --> 00:05:44.120]  我們預備,3、2、1
[00:05:44.200 --> 00:05:47.520]  「只是知道是那樹所出的」
[00:05:47.520 --> 00:05:48.800]  「你不可吃」
[00:05:48.800 --> 00:05:51.920]  「因為你吃它的日子必定死」
[00:05:51.920 --> 00:05:55.520]  其實她在這裡已經改變了一些東西
[00:05:55.520 --> 00:05:58.160]  她聽信了魔鬼的一些說法
[00:05:58.160 --> 00:06:01.720]  她創造了一些自己的想法
[00:06:01.720 --> 00:06:03.040]  放進去上帝身上
[00:06:03.040 --> 00:06:06.000]  她更改了「你們不可以吃」
[00:06:06.000 --> 00:06:08.200]  她還加了「不可以摸」
[00:06:08.200 --> 00:06:11.640]  她又說「就將上帝說你必定死」
[00:06:11.640 --> 00:06:13.640]  「變成免得你們死」
[00:06:14.200 --> 00:06:18.600]  撒旦企圖令夏娃覺得
[00:06:18.600 --> 00:06:22.120]  上帝的要求太過嚴苛
[00:06:22.120 --> 00:06:23.880]  而我們有第二個
[00:06:23.880 --> 00:06:25.800]  第二個受敵的工作
[00:06:25.800 --> 00:06:27.840]  就是扭曲事物的看法
[00:06:27.840 --> 00:06:29.280]  剛才前面有一個引子
[00:06:29.280 --> 00:06:32.920]  她發覺魔鬼已經做了一個印象
[00:06:32.920 --> 00:06:35.160]  告訴夏娃
[00:06:35.160 --> 00:06:39.000]  上帝是跟你本身所認識的不同
[00:06:39.000 --> 00:06:40.280]  前面的上帝是甚麼
[00:06:40.280 --> 00:06:43.200]  看一切為好,創造你們是好的
[00:06:43.280 --> 00:06:46.760]  但她會否不斷藏起一些東西
[00:06:46.760 --> 00:06:51.440]  受敵嘗試摧毀上帝
[00:06:51.440 --> 00:06:53.320]  在夏娃心目中的形象
[00:06:53.320 --> 00:06:56.320]  她將上帝的准許變成禁令
[00:06:56.320 --> 00:06:58.520]  由上帝准許人吃
[00:06:58.520 --> 00:07:02.240]  變成你們不可以吃樹上任何的果子
[00:07:02.240 --> 00:07:04.720]  她想塑造上帝會說
[00:07:04.720 --> 00:07:06.880]  「我是不讓你們吃果子的」
[00:07:06.880 --> 00:07:11.240]  而我們可以看見第三節
[00:07:11.320 --> 00:07:14.440]  作為第三節,第四節、五節
[00:07:14.440 --> 00:07:16.000]  「你們不一定死」
[00:07:16.000 --> 00:07:22.160]  因為上帝知道他們會得著智慧
[00:07:22.160 --> 00:07:25.480]  會得著那份特別的東西
[00:07:25.480 --> 00:07:26.640]  祂不讓他們吃果子
[00:07:26.640 --> 00:07:30.240]  是在說你們吃了果子後
[00:07:30.240 --> 00:07:33.160]  眼睛會明亮,變得像上帝一樣
[00:07:33.160 --> 00:07:36.200]  而其實這只是魔鬼的假設
[00:07:36.200 --> 00:07:39.760]  她假設上帝有意圖隱瞞事實
[00:07:39.840 --> 00:07:42.160]  又修改上帝的命令
[00:07:42.160 --> 00:07:45.560]  她想減輕上帝說話的嚴重性
[00:07:45.560 --> 00:07:48.320]  她故意不提上帝命令他們
[00:07:48.320 --> 00:07:49.960]  你們不可以吃
[00:07:49.960 --> 00:07:53.080]  變成一個好像閒話家常的說話
[00:07:53.080 --> 00:07:55.760]  變成一個看似普通
[00:07:55.760 --> 00:08:00.040]  又將上帝的說話扭曲了
[00:08:00.040 --> 00:08:01.920]  希望由一個慈愛的供應者
[00:08:01.920 --> 00:08:06.160]  變成一個有妒忌、有自私的暴君
[00:08:06.240 --> 00:08:10.520]  他們希望暗示上帝是一個收藏好東西的神
[00:08:10.520 --> 00:08:13.360]  而他們是如何回應的呢
[00:08:13.360 --> 00:08:16.320]  而當我們陷入試探中
[00:08:16.320 --> 00:08:18.920]  我們就會知道…
[00:08:18.920 --> 00:08:22.440]  我們會嘗試相信一個假的事實
[00:08:22.440 --> 00:08:24.640]  這個魔鬼說「你們不一定死」
[00:08:24.640 --> 00:08:26.560]  「因為上帝知道你們吃的日子」
[00:08:26.560 --> 00:08:27.880]  「眼睛開」
[00:08:27.880 --> 00:08:32.160]  她在這裡改變了事情
[00:08:32.160 --> 00:08:35.560]  她單方面認為上帝不想他們眼睛會明亮
[00:08:35.640 --> 00:08:37.160]  甚至上帝根本沒有說過
[00:08:37.160 --> 00:08:38.800]  「分別善惡是有果子」
[00:08:38.800 --> 00:08:41.440]  是否會令他們眼睛會明亮
[00:08:41.440 --> 00:08:45.440]  但這就是魔鬼往往想人聽到的東西
[00:08:45.440 --> 00:08:49.720]  往往都是想我們去想一些不好的方向
[00:08:49.720 --> 00:08:54.480]  去將人或上帝想在一邊
[00:08:54.480 --> 00:08:57.320]  嘗試令我們離開上帝
[00:08:57.320 --> 00:09:01.800]  或者嘗試從我們一個好的關係中離開
[00:09:03.720 --> 00:09:07.480]  而之後當我們走得越來越深的時候
[00:09:07.480 --> 00:09:10.520]  我們就會看到人會欺騙自己
[00:09:10.520 --> 00:09:12.600]  我們在第六節
[00:09:12.600 --> 00:09:15.880]  她說「於是女人見那棵樹好作食物」
[00:09:15.880 --> 00:09:17.280]  「又惹人眼目」
[00:09:17.280 --> 00:09:18.880]  「那棵樹令人喜愛」
[00:09:18.880 --> 00:09:20.440]  「又使人有智慧」
[00:09:20.440 --> 00:09:22.000]  「她就摘下來吃」
[00:09:22.000 --> 00:09:23.320]  「又給了她的丈夫」
[00:09:23.320 --> 00:09:29.920]  我們知道她已經踏入了所有試探中
[00:09:29.920 --> 00:09:32.320]  她已經完全相信魔鬼說的話
[00:09:32.400 --> 00:09:34.960]  她已經覺得這個果子
[00:09:34.960 --> 00:09:37.920]  一定可以令我變得眼睛明亮
[00:09:37.920 --> 00:09:41.000]  眼睛明亮在聖經中是指變得有智慧
[00:09:41.000 --> 00:09:42.800]  她很想得到這份東西
[00:09:42.800 --> 00:09:45.960]  又加上前面撒旦的鋪排
[00:09:45.960 --> 00:09:48.520]  又覺得上帝是否可以看著我
[00:09:48.520 --> 00:09:51.800]  她是否有東西令我不想得到
[00:09:51.800 --> 00:09:54.520]  本身在聖經中
[00:09:54.520 --> 00:09:58.880]  整個對話都沒有形容整個果子是怎樣
[00:09:58.880 --> 00:10:01.200]  但當她聽了這句說話
[00:10:01.280 --> 00:10:02.680]  後續的時候
[00:10:02.680 --> 00:10:05.560]  我們又會在這裡看到描述更多
[00:10:05.560 --> 00:10:10.200]  「這個果子惹人眼睛」
[00:10:10.200 --> 00:10:11.480]  「樹令人喜愛」
[00:10:11.480 --> 00:10:13.040]  「因為它使人有智慧」
[00:10:13.040 --> 00:10:15.080]  這件事會否反映了
[00:10:15.080 --> 00:10:19.440]  哈瓦森已經疾到上帝的智慧
[00:10:19.440 --> 00:10:21.920]  他希望像上帝那樣
[00:10:21.920 --> 00:10:26.040]  得著那份智慧
[00:10:26.040 --> 00:10:27.760]  我們未知道那份東西是甚麼
[00:10:27.760 --> 00:10:31.120]  但他已經深信他可以成為上帝
[00:10:32.280 --> 00:10:34.560]  但其實在這裡很諷刺的是
[00:10:34.560 --> 00:10:36.840]  究竟在伊甸園裡
[00:10:36.840 --> 00:10:38.840]  為何人要想一個
[00:10:38.840 --> 00:10:43.240]  我們需要自己判斷到好壞的東西
[00:10:43.240 --> 00:10:45.600]  理論上我們相信
[00:10:45.600 --> 00:10:48.080]  伊甸園是他們給夏娃和雅多
[00:10:48.080 --> 00:10:49.760]  一個最好的地方
[00:10:49.760 --> 00:10:52.080]  而他們只要跟從上帝的話
[00:10:52.080 --> 00:10:54.840]  他們是不需要有這個道德判斷
[00:10:54.840 --> 00:10:58.600]  而他們開始吃了這個果子的時候
[00:10:58.600 --> 00:10:59.920]  有自己的想法
[00:11:00.000 --> 00:11:03.920]  有自己覺得對事物作為正確的選擇之後
[00:11:03.920 --> 00:11:07.480]  究竟人的方向會是怎樣
[00:11:07.480 --> 00:11:09.720]  我們在後面的篇章就會知道
[00:11:09.720 --> 00:11:11.160]  發生甚麼事
[00:11:11.160 --> 00:11:13.480]  但在這個情況下
[00:11:13.480 --> 00:11:15.600]  他們已經不在乎
[00:11:15.600 --> 00:11:18.880]  當他們吃了這個果子的時候
[00:11:18.880 --> 00:11:22.240]  已經成為他們犯罪的一個證明
[00:11:22.240 --> 00:11:26.000]  第一就是抵抗上帝的命令
[00:11:26.000 --> 00:11:28.680]  第二就是他們想像上帝
[00:11:28.760 --> 00:11:31.880]  在這裡我想有一個討論的環節
[00:11:31.880 --> 00:11:35.080]  就是你平時在甚麼環境
[00:11:35.080 --> 00:11:37.840]  甚麼處境下會面對試探
[00:11:37.840 --> 00:11:38.840]  你又會如何分辨
[00:11:38.840 --> 00:11:43.160]  那是上帝的聲音還是仇敵的聲音
[00:11:43.160 --> 00:11:47.000]  我給大家五分鐘去討論
[00:11:47.000 --> 00:11:48.360]  好,第一條
[00:11:48.360 --> 00:11:51.320]  你平時在甚麼環境和處境下
[00:11:51.320 --> 00:11:53.080]  會面對試探
[00:11:53.080 --> 00:11:54.680]  好,晚上用手機,很好
[00:11:54.680 --> 00:11:57.200]  平時在讀書的時候會不停看手機
[00:11:57.280 --> 00:11:59.280]  第二條問題,你們又如何分辨
[00:11:59.280 --> 00:12:02.200]  一些說話是來自上帝
[00:12:02.200 --> 00:12:04.880]  又如何分辨那些聲音是來自仇敵
[00:12:04.880 --> 00:12:09.320]  有說過12時前就要睡覺
[00:12:09.320 --> 00:12:13.400]  但就說多看一會,多看一會
[00:12:13.400 --> 00:12:15.280]  我們在這裡分享
[00:12:15.280 --> 00:12:20.200]  他說當我們要跟隨一個規矩的時候
[00:12:20.200 --> 00:12:21.480]  原來我們知道
[00:12:21.480 --> 00:12:22.600]  如果我們跟隨規矩
[00:12:22.600 --> 00:12:25.160]  我們會覺得好像很規管我們
[00:12:25.240 --> 00:12:28.600]  但原來我們知道這不是一個規矩
[00:12:28.600 --> 00:12:31.200]  而是一份愛和保護的時候
[00:12:31.200 --> 00:12:35.680]  我們就會願意跟隨更多
[00:12:35.680 --> 00:12:37.920]  這是一個很好的看法
[00:12:37.920 --> 00:12:40.480]  我想起我們經常…
[00:12:40.480 --> 00:12:43.160]  爸爸、媽媽…我不是
[00:12:43.160 --> 00:12:47.120]  但我意思是通常聽父母教育子女
[00:12:47.120 --> 00:12:50.880]  通常最令人激心的是甚麼
[00:12:50.880 --> 00:12:55.080]  叫你不要做,就是偏偏要去做
[00:12:55.160 --> 00:12:57.720]  即是媽媽叫你不要生氣
[00:12:57.720 --> 00:13:00.600]  你就會想伸手過去看看會怎樣
[00:13:00.600 --> 00:13:03.960]  有時候人在那個位置是很犯賤的
[00:13:03.960 --> 00:13:07.640]  我覺得是那個很想試一下
[00:13:07.640 --> 00:13:10.080]  究竟會怎樣的
[00:13:10.080 --> 00:13:11.240]  不知道阿德、華娃
[00:13:11.240 --> 00:13:12.800]  他們會否也是這個想法
[00:13:12.800 --> 00:13:16.000]  加上有仇敵的試探的時候
[00:13:16.000 --> 00:13:18.360]  他們就做了這個選擇
[00:13:18.360 --> 00:13:20.360]  究竟他們做了這個選擇之後
[00:13:20.360 --> 00:13:23.000]  他們會面對甚麼後果
[00:13:23.000 --> 00:13:24.080]  我們一起去看看
[00:13:24.160 --> 00:13:27.080]  「他們二人眼睛就開了」
[00:13:27.080 --> 00:13:29.480]  「知道自己赤身露體」
[00:13:29.480 --> 00:13:32.560]  「就編織無花果樹的葉子」
[00:13:32.560 --> 00:13:34.240]  「為自己做裙子」
[00:13:34.240 --> 00:13:36.320]  「天起了涼風」
[00:13:36.320 --> 00:13:39.160]  「那人和他妻子聽見耶和華」
[00:13:39.160 --> 00:13:42.560]  「上帝在圓中來回行走的聲音」
[00:13:42.560 --> 00:13:45.360]  「就藏在圓裡的樹木中」
[00:13:45.360 --> 00:13:47.840]  「躲避耶和華上帝的面」
[00:13:47.840 --> 00:13:50.160]  「耶和華上帝呼喚那人」
[00:13:50.160 --> 00:13:52.480]  「對他說你在哪裡」
[00:13:52.560 --> 00:13:55.600]  「他說我在圓中聽見你的聲音」
[00:13:55.600 --> 00:13:58.720]  「我就害怕,因為我赤身露體」
[00:13:58.720 --> 00:14:00.200]  「我就藏起來」
[00:14:00.200 --> 00:14:02.880]  「耶和華上帝說」
[00:14:02.880 --> 00:14:05.920]  「誰告訴你是赤身露體呢」
[00:14:05.920 --> 00:14:08.680]  「莫非你吃了那樹上所出的」
[00:14:08.680 --> 00:14:11.480]  「就是我吩咐你不可吃的嗎」
[00:14:11.480 --> 00:14:14.920]  「但人說你賜給我與我一起的女人」
[00:14:14.920 --> 00:14:17.560]  「是她把那樹上所出的給我」
[00:14:17.560 --> 00:14:18.840]  「我就吃了」
[00:14:18.840 --> 00:14:21.160]  「耶和華上帝對女人說」
[00:14:21.240 --> 00:14:23.200]  「你怎麼會做這件事呢」
[00:14:23.200 --> 00:14:25.720]  「女人說那蛇引誘我」
[00:14:25.720 --> 00:14:26.920]  「我就吃了」
[00:14:26.920 --> 00:14:29.200]  在這裡我們可以看到…
[00:14:29.200 --> 00:14:31.320]  掉了一條,不好意思
[00:14:31.320 --> 00:14:32.760]  在這裡我們可以看到
[00:14:32.760 --> 00:14:34.520]  當他們吃了之後
[00:14:34.520 --> 00:14:36.920]  他們要面臨一個代價
[00:14:36.920 --> 00:14:39.000]  一個轉變的過程
[00:14:39.000 --> 00:14:43.240]  究竟夏娃聽完那條蛇說
[00:14:43.240 --> 00:14:45.720]  「你吃了,眼睛就開了」
[00:14:45.720 --> 00:14:48.160]  「你可以像上帝一樣」
[00:14:48.160 --> 00:14:49.760]  但吃完之後
[00:14:49.840 --> 00:14:52.040]  其實好像沒甚麼特別的事發生
[00:14:52.040 --> 00:14:54.520]  他們反而多了一種羞恥
[00:14:54.520 --> 00:14:57.640]  多了一種做錯事的感覺
[00:14:57.640 --> 00:14:59.760]  而當他們做錯事的第一個感覺
[00:14:59.760 --> 00:15:01.000]  他們做的是甚麼
[00:15:01.000 --> 00:15:03.680]  他們第一件事就是逃避
[00:15:03.680 --> 00:15:06.120]  他們迴避上帝來
[00:15:06.120 --> 00:15:07.840]  其實我們在這個經文中可以看到
[00:15:07.840 --> 00:15:11.480]  本身上帝跟他們的關係很親密
[00:15:11.480 --> 00:15:13.840]  上帝會下去找他們
[00:15:13.840 --> 00:15:15.600]  問他們在哪裡
[00:15:16.360 --> 00:15:20.600]  但這個關係卻因為他們吃了這個果子
[00:15:20.600 --> 00:15:23.800]  他們想疏遠,因為他們擔心
[00:15:23.800 --> 00:15:26.560]  雖然我們不太具體地知道他們擔心甚麼
[00:15:26.560 --> 00:15:28.400]  但我們作為孩子
[00:15:28.400 --> 00:15:30.280]  當我們做錯事,回到家想躲起來
[00:15:30.280 --> 00:15:31.720]  通常都擔心甚麼
[00:15:31.720 --> 00:15:33.120]  擔心被人罵
[00:15:33.120 --> 00:15:38.480]  擔心他們會對我們失望
[00:15:38.480 --> 00:15:40.440]  我想起小時候有一次很搞笑
[00:15:40.440 --> 00:15:44.120]  因為我爸爸會用電掃刨剃鬍鬚
[00:15:44.200 --> 00:15:46.520]  我小時候沒有鬍鬚
[00:15:46.520 --> 00:15:50.680]  唯一想到在臉上有毛的地方是甚麼
[00:15:50.680 --> 00:15:53.720]  是頭髮,但可惜我剃了眉毛
[00:15:53.720 --> 00:15:56.560]  我剃了眉毛,沒有感覺
[00:15:56.560 --> 00:15:58.520]  沒甚麼,於是就試試
[00:15:58.520 --> 00:16:00.000]  然後我發現有痕跡
[00:16:00.000 --> 00:16:01.680]  於是就馬上收起來
[00:16:01.680 --> 00:16:03.880]  我裝作沒事,回到家後再問
[00:16:03.880 --> 00:16:07.640]  「弟弟,為甚麼你的眉毛是這樣」
[00:16:07.640 --> 00:16:09.600]  他已經猜到我是在玩鬍鬚刨
[00:16:09.600 --> 00:16:13.640]  就像是亞當、夏娃的狀態
[00:16:14.160 --> 00:16:16.480]  當我們知道我們做錯事時
[00:16:16.480 --> 00:16:18.040]  其實上帝也知道
[00:16:18.040 --> 00:16:22.600]  他們已經知道他們不同了
[00:16:22.600 --> 00:16:26.040]  而他們只能竭盡所能避開上帝
[00:16:26.040 --> 00:16:28.840]  因為那種羞恥,他們不懂得面對
[00:16:28.840 --> 00:16:34.400]  第二個情況就是會推卸責任
[00:16:34.400 --> 00:16:35.720]  當他們避無可避
[00:16:35.720 --> 00:16:39.120]  上帝站出來解釋發生甚麼事時
[00:16:39.120 --> 00:16:41.120]  他們只能對著他說
[00:16:41.200 --> 00:16:46.640]  「我們是女人,你像女人,叫我吃」
[00:16:46.640 --> 00:16:48.920]  女人又推卸責任給那條蛇
[00:16:48.920 --> 00:16:52.080]  「是你造的蛇,叫我們吃」
[00:16:52.080 --> 00:16:55.720]  雖然他在這裡沒有這樣指控上帝
[00:16:55.720 --> 00:16:59.120]  但在這個對話中
[00:16:59.120 --> 00:17:00.080]  你可以看到
[00:17:00.080 --> 00:17:03.800]  其實人很不想為自己做的事負上責任
[00:17:03.800 --> 00:17:08.040]  即使他覺得不是他的錯
[00:17:09.160 --> 00:17:12.040]  他覺得是那條蛇引誘他
[00:17:12.040 --> 00:17:15.240]  第三就是欺騙
[00:17:15.240 --> 00:17:19.520]  在這裡我們沒有看到他們很明確地
[00:17:19.520 --> 00:17:21.760]  對上帝說「我沒有做」
[00:17:21.760 --> 00:17:23.840]  但你看到他們的表達
[00:17:23.840 --> 00:17:25.560]  很想告訴上帝
[00:17:25.560 --> 00:17:29.120]  「其實與我無關,不是我的問題」
[00:17:29.120 --> 00:17:33.360]  他們到了最後一刻也沒有認錯
[00:17:33.360 --> 00:17:36.320]  而相反,我們今天要學習的是甚麼
[00:17:36.960 --> 00:17:40.280]  就是我們要知罪
[00:17:40.280 --> 00:17:44.440]  我們要知道當我們做錯事時
[00:17:44.440 --> 00:17:47.320]  我們要懂得去思考、去反省
[00:17:47.320 --> 00:17:49.920]  第二就是要負起責任
[00:17:49.920 --> 00:17:55.480]  即使那件事不是我們很想的
[00:17:55.480 --> 00:17:57.680]  不是我們心甘諾意去做的
[00:17:57.680 --> 00:17:59.520]  我們在學校會面對甚麼
[00:17:59.520 --> 00:18:01.280]  會面對朋友的壓力
[00:18:01.280 --> 00:18:03.440]  在家中又有家人的壓力
[00:18:03.440 --> 00:18:06.040]  又有其他人的眼睛看著我們
[00:18:06.120 --> 00:18:07.960]  好像所有事情都要告訴他
[00:18:07.960 --> 00:18:09.560]  「我是迫不得已的」
[00:18:09.560 --> 00:18:12.840]  但當我們去做的時候
[00:18:12.840 --> 00:18:14.920]  其實我們就像亞當和夏娃一樣
[00:18:14.920 --> 00:18:17.280]  我們都需要負相對的責任
[00:18:17.280 --> 00:18:21.040]  第三就是要坦誠
[00:18:21.040 --> 00:18:24.560]  對自己坦誠,對上帝坦誠
[00:18:24.560 --> 00:18:26.080]  當我們做錯事
[00:18:26.080 --> 00:18:29.440]  我們希望可以一五一十地解釋
[00:18:29.440 --> 00:18:32.760]  發生甚麼事、來龍去脈是甚麼
[00:18:32.760 --> 00:18:34.880]  我們在這裡可以看到
[00:18:34.960 --> 00:18:38.600]  亞當和夏娃放棄了這個機會
[00:18:38.600 --> 00:18:41.280]  為甚麼?我們看到上帝來到
[00:18:41.280 --> 00:18:44.800]  第一時間不是指責他們
[00:18:44.800 --> 00:18:46.520]  「為甚麼你們吃了果子」
[00:18:46.520 --> 00:18:49.400]  他進入園內,第一個問題是問
[00:18:49.400 --> 00:18:50.640]  「你們在哪裡」
[00:18:50.640 --> 00:18:52.840]  上帝可以直接說
[00:18:52.840 --> 00:18:55.640]  「為甚麼?你們是否吃了果子」
[00:18:55.640 --> 00:18:58.800]  但為甚麼上帝不這樣做
[00:18:58.800 --> 00:19:01.960]  其實上帝是否也想留一個空間
[00:19:01.960 --> 00:19:03.320]  給亞當和夏娃
[00:19:03.880 --> 00:19:05.960]  而我們今天面對自己的時候
[00:19:05.960 --> 00:19:09.040]  我們也沒有給自己這個空間
[00:19:09.040 --> 00:19:11.600]  去跟不同的人
