
[00:00:00.000 --> 00:00:01.720]  各位丁字妹平安
[00:06:44.440 --> 00:06:47.640]  可能你會發現啟示錄也在問同樣的問題
[00:06:47.640 --> 00:06:53.800]  上帝的旨意何時才可以打開呢?
[00:06:53.800 --> 00:06:57.320]  如果讀到這一章
[00:06:57.320 --> 00:07:03.600]  似乎上帝的旨意應該是要即將開啟的
[00:07:03.600 --> 00:07:08.240]  因為啟示錄說此後必須發生的事情
[00:07:08.240 --> 00:07:12.200]  所以天上的敬拜和上帝的顯現
[00:07:12.200 --> 00:07:16.840]  是代表著他這個時間即將要介入整個歷史
[00:07:16.840 --> 00:07:19.320]  但經文沒有這樣下去
[00:07:19.320 --> 00:07:21.720]  經文沒有說上帝馬上打開書卷
[00:07:21.720 --> 00:07:24.480]  如果在這裡看《爾西傑書2章》的話
[00:07:24.480 --> 00:07:29.240]  上帝是直接向爾西傑打開一個關於審判的書卷
[00:07:29.240 --> 00:07:31.800]  因為都是一些負面的字眼
[00:07:31.800 --> 00:07:34.160]  但在啟示錄並不是這樣
[00:07:34.160 --> 00:07:37.320]  所以到這裡我想邀請我們一起去讀這段經文
[00:07:37.320 --> 00:07:39.080]  到底發生什麼事情呢?
[00:07:39.080 --> 00:07:40.640]  好,1、2、3
[00:07:40.640 --> 00:07:44.840]  「我又看見一位大有能力的天使
[00:07:44.840 --> 00:07:48.920]  大聲宣佈誰配展開那書卷
[00:07:48.920 --> 00:07:51.000]  揭開那些印呢?
[00:07:51.000 --> 00:07:54.000]  在天上、地上、地底下
[00:07:54.000 --> 00:07:58.480]  都沒有人能展開、能閱讀那書卷
[00:07:58.480 --> 00:08:00.040]  我大哭了
[00:08:00.040 --> 00:08:05.680]  因為找不到人配展開、配閱讀那書卷」
[00:08:05.680 --> 00:08:06.480]  多謝大家
[00:08:06.480 --> 00:08:09.720]  果然是配合經文,很大聲地讀出來
[00:08:09.720 --> 00:08:12.120]  對了,是很大聲地問
[00:08:12.120 --> 00:08:15.120]  誰可以打開那書卷呢?
[00:08:15.120 --> 00:08:18.800]  似乎是有些特別的情節
[00:08:18.800 --> 00:08:21.360]  因為上帝沒有自己去打開
[00:08:21.360 --> 00:08:24.000]  上帝似乎想找一個人去到
[00:08:24.000 --> 00:08:28.000]  或者想找一個可以打開這書卷的人
[00:08:29.400 --> 00:08:32.000]  這一刻的書卷仍然緊閉
[00:08:32.000 --> 00:08:34.280]  剛才提到《但義理書》
[00:08:34.280 --> 00:08:37.000]  沒錯,《先知但義理》見到很多異象
[00:08:37.000 --> 00:08:39.240]  但到了《但義理書》的結尾
[00:08:39.240 --> 00:08:41.760]  我們先回帶
[00:08:41.760 --> 00:08:43.480]  《但義理書》十二章最後
[00:08:43.480 --> 00:08:46.600]  這是最後幾節
[00:08:46.600 --> 00:08:47.960]  是封閉的
[00:08:47.960 --> 00:08:50.960]  即是先知知道了一些事情
[00:08:50.960 --> 00:08:54.240]  但原來上帝的旨意仍然封閉了
[00:08:54.240 --> 00:08:56.320]  仍然未打開
[00:08:56.320 --> 00:08:58.760]  所以這是一個不完美的結局
[00:08:58.760 --> 00:09:00.760]  一個要等待的結局
[00:09:00.760 --> 00:09:04.560]  到底這裡是否一樣呢?
[00:09:04.560 --> 00:09:08.520]  當基督徒仍然在這裡受苦
[00:09:08.520 --> 00:09:11.880]  約翰仍然在放逐之中
[00:09:11.880 --> 00:09:15.640]  甚至我們只要啟示六、七間教會
[00:09:15.640 --> 00:09:18.160]  如果一直到今天我們每一間教會
[00:09:18.160 --> 00:09:22.840]  仍然有很多的困難、爭戰,甚至懸殃
[00:09:22.840 --> 00:09:24.600]  沒錯,從我們的角度來看
[00:09:24.600 --> 00:09:27.440]  確實可能好像這段經文所說
[00:09:27.440 --> 00:09:35.240]  在所有地方都沒有一個能夠展開上帝計劃的人
[00:09:35.240 --> 00:09:38.840]  所以約翰的大哭
[00:09:38.840 --> 00:09:41.120]  突然間為何不能開書?
[00:09:41.120 --> 00:09:43.040]  哭即是如果今天我們看不到聖經
[00:09:43.040 --> 00:09:45.160]  即是手機突然壞了,無法上Wi-Fi
[00:09:45.160 --> 00:09:47.240]  看不到聖經應該不會哭
[00:09:47.240 --> 00:09:49.040]  最多想想怎樣看
[00:09:49.040 --> 00:09:52.960]  這個大哭不是純粹因為看不到的原因
[00:09:52.960 --> 00:09:56.160]  而是約翰似乎是應該
[00:09:56.160 --> 00:09:57.920]  是被上帝叫他要寫的
[00:09:57.920 --> 00:10:02.080]  第一章上帝叫約翰要寫下將要發生的事情
[00:10:02.080 --> 00:10:05.400]  但偏偏在這個很重要的時刻
[00:10:05.400 --> 00:10:08.360]  原來連他都不夠資格
[00:10:08.360 --> 00:10:10.760]  連他都看不到
[00:10:10.760 --> 00:10:14.960]  如果上帝在等一個人
[00:10:14.960 --> 00:10:17.560]  即是容許我用一個人去說
[00:10:19.200 --> 00:10:22.960]  如果不是這仙子,那是誰呢?
[00:10:22.960 --> 00:10:26.600]  約翰的大哭是原來
[00:10:26.600 --> 00:10:28.760]  就算上帝叫他完成這個使命
[00:10:28.760 --> 00:10:33.440]  原來自己都未夠資格去完成
[00:10:33.440 --> 00:10:37.040]  當然這個張力很快就要消解
[00:10:37.040 --> 00:10:38.280]  否則停在這裡
[00:10:38.280 --> 00:10:42.840]  我們就真的很無奈,不知道該怎麼辦
[00:10:42.840 --> 00:10:45.920]  這個張力因著長老的出現而消除了
[00:10:45.920 --> 00:10:48.200]  這就是五章五節的內容
[00:10:48.200 --> 00:10:51.000]  長老中的一位就對約翰說
[00:10:51.000 --> 00:10:55.120]  「不要哭,看那出於猶大之派的獅子」
[00:10:55.120 --> 00:10:57.600]  「大衛的根,他已得勝」
[00:10:57.600 --> 00:11:02.200]  「能打開那書卷,和那七個人」
[00:11:02.200 --> 00:11:07.640]  原來約翰使命能夠完結,能夠成就
[00:11:07.640 --> 00:11:09.840]  並不是因為他很厲害
[00:11:09.840 --> 00:11:11.680]  不是因為他受苦
[00:11:11.680 --> 00:11:13.800]  不是因為他看見上帝的意象
[00:11:13.800 --> 00:11:15.800]  那些都不是原因
[00:11:15.800 --> 00:11:18.320]  而是因著已經有一位主角
[00:11:18.320 --> 00:11:21.800]  這個主角其實很容易猜到
[00:11:21.800 --> 00:11:23.120]  我也不想問是誰
[00:11:23.120 --> 00:11:26.120]  因為大家都很容易猜到這個主角是要出現的
[00:11:26.120 --> 00:11:28.600]  大概已經等了四至五章
[00:11:28.600 --> 00:11:31.120]  等了很久,他何時出現呢?
[00:11:31.120 --> 00:11:35.200]  我們待會會再說多一點這個主角的形象
[00:11:35.200 --> 00:11:37.320]  但這一刻我們看到的描述就是
[00:11:37.320 --> 00:11:42.800]  「猶大之派中的獅子,大衛的根」
[00:11:42.800 --> 00:11:46.120]  這個稱呼中有兩個歷史人物我提及過
[00:11:46.120 --> 00:11:47.600]  一個就是猶大
[00:11:47.600 --> 00:11:51.280]  一個就是大衛,即是我們熟悉的大衛王
[00:11:51.280 --> 00:11:53.080]  我想大衛王我們很熟悉
[00:11:53.080 --> 00:11:56.800]  就是神去應許他有著祝福
[00:11:56.800 --> 00:12:01.600]  亦能夠有著神所賜予他統治的國度
[00:12:01.600 --> 00:12:04.120]  但對於猶大可能我們是陌生一點
[00:12:04.120 --> 00:12:08.600]  雖然我們在聖經中常常聽到這個稱呼
[00:12:08.600 --> 00:12:10.600]  或者在福音書中聽到不少這些
[00:12:10.600 --> 00:12:12.000]  福音書有時會聽到
[00:12:12.000 --> 00:12:15.320]  但比較多都是啟示錄中所用的內容
[00:12:15.320 --> 00:12:18.120]  猶大是誰呢?
[00:12:18.120 --> 00:12:24.520]  他是雅各,即以色列十二支派中的一支
[00:12:24.520 --> 00:12:28.640]  猶大和獅子在《創世紀》的四十九章中
[00:12:28.640 --> 00:12:32.920]  當這位雅各臨去世時
[00:12:32.920 --> 00:12:37.520]  他就被猶大的祝福將猶大比喻為獅子
[00:12:37.520 --> 00:12:40.000]  當年如果很簡略地看經文時
[00:12:40.000 --> 00:12:42.920]  獅子是代表著一種很尊貴
[00:12:42.920 --> 00:12:47.120]  很有力量、很有權力的人
[00:12:47.120 --> 00:12:48.520]  當然這樣說很美好
[00:12:48.520 --> 00:12:50.840]  就像這兩個都是很強的人
[00:12:50.840 --> 00:12:53.360]  但我們也知道故事不是那麼簡單
[00:12:53.360 --> 00:12:54.600]  如果事情那麼簡單
[00:12:54.600 --> 00:12:57.840]  我們就不會有啟示錄
[00:12:57.840 --> 00:12:59.440]  在人的眼中
[00:12:59.440 --> 00:13:01.320]  其實這些人就是
[00:13:01.320 --> 00:13:02.000]  容許我這樣說
[00:13:02.000 --> 00:13:04.640]  其實以色列人是失敗了
[00:13:04.640 --> 00:13:07.840]  大衛的王朝消失了
[00:13:07.840 --> 00:13:10.560]  而約翰作為常例的先知
[00:13:10.560 --> 00:13:14.080]  是處於迫不及待的當中
[00:13:14.080 --> 00:13:18.160]  所以當經文剛才提到
[00:13:18.160 --> 00:13:21.720]  在天上、地上、地底下
[00:13:21.720 --> 00:13:27.360]  都沒有人能夠展開閱讀書卷的時候
[00:13:27.360 --> 00:13:30.040]  其實都是說
[00:13:30.040 --> 00:13:34.200]  我們人已經走到一個死胡同
[00:13:34.200 --> 00:13:35.640]  如果在這個位置上
[00:13:35.640 --> 00:13:37.640]  如果上帝似乎要展開旨意
[00:13:37.640 --> 00:13:39.360]  也沒有人能夠做到
[00:13:39.360 --> 00:13:42.240]  那麼誰呢?
[00:13:42.240 --> 00:13:45.120]  當然這是一個比較消極的解讀
[00:13:45.120 --> 00:13:48.280]  但如果我們從另一個角度去想
[00:13:48.280 --> 00:13:51.760]  就算我們人的表現
[00:13:51.760 --> 00:13:53.080]  容許我這個字
[00:13:53.080 --> 00:13:59.000]  我們的表現是何等不堪
[00:13:59.000 --> 00:14:02.120]  上帝仍然沒有因此離棄我們
[00:14:02.120 --> 00:14:06.320]  上帝沒有因著教會的軟弱而離開教會
[00:14:06.320 --> 00:14:10.480]  上帝是在等待合適的時機
[00:14:10.480 --> 00:14:15.280]  等待合適的機會去打開這個書卷
[00:14:15.280 --> 00:14:18.360]  所以這裏跟舊約先知書最不同的是
[00:14:18.360 --> 00:14:20.920]  上帝掌管歷史到這一刻
[00:14:20.920 --> 00:14:25.600]  已經能夠去展開後面的事情
[00:14:25.600 --> 00:14:31.640]  上帝願意一再地等待、一再地忍耐
[00:14:31.640 --> 00:14:34.560]  當然我們說了不少舊約的先知
[00:14:34.560 --> 00:14:38.440]  但最重要的一個類比的地方是
[00:14:38.440 --> 00:14:40.000]  他們見到上帝的遺像
[00:14:40.000 --> 00:14:45.320]  並不是在風平浪靜、人生順利的時候
[00:14:45.320 --> 00:14:46.400]  舉個例子
[00:14:46.400 --> 00:14:48.240]  例如以西傑本人
[00:14:48.240 --> 00:14:51.160]  剛才提到以西傑和書卷
[00:14:51.160 --> 00:14:53.720]  以西傑本身是一個被擄
[00:14:53.720 --> 00:14:57.320]  以色列人失去了神的盼望的時候
[00:14:57.320 --> 00:15:00.240]  他就在一個被擄的地方
[00:15:00.240 --> 00:15:03.480]  他就見到上帝的遺像
[00:15:03.480 --> 00:15:05.640]  而按照教會的傳統
[00:15:05.640 --> 00:15:09.600]  約翰同樣被迫擄
[00:15:09.600 --> 00:15:11.760]  所以啟示錄一章九節
[00:15:11.760 --> 00:15:14.760]  約翰都說自己是同受患難
[00:15:14.760 --> 00:15:16.200]  一同忍耐
[00:15:16.200 --> 00:15:18.440]  為神的道和耶穌的見證
[00:15:18.440 --> 00:15:21.640]  我曾在那叫白魔的海島上
[00:15:21.640 --> 00:15:23.200]  很明顯不是放假
[00:15:23.200 --> 00:15:28.120]  雖然今天可能有些人去考察基督教的地方
[00:15:28.120 --> 00:15:29.160]  可能會去旅行
[00:15:29.160 --> 00:15:31.240]  但很明顯約翰不是去旅行
[00:15:31.240 --> 00:15:35.560]  約翰是因著被迫擄而被放逐到海島上
[00:15:35.560 --> 00:15:39.880]  正在人眼中看為無望的時候
[00:15:39.880 --> 00:15:44.640]  耶和華的靈降臨在遭受患難的人身上
[00:15:44.640 --> 00:15:47.040]  賦予新的使命
[00:15:47.040 --> 00:15:49.960]  所以我們讀啟示錄的時候
[00:15:49.960 --> 00:15:53.400]  我們都會期望了解
[00:15:53.400 --> 00:15:55.840]  到底裡面說一些災難
[00:15:55.840 --> 00:15:59.520]  說一些事情其實是甚麼意思呢
[00:15:59.520 --> 00:16:01.960]  難怪我們聽過很多不同的解讀
[00:16:01.960 --> 00:16:05.880]  嘗試去看到底現實是否已經發生了
[00:16:05.880 --> 00:16:08.760]  但如果我們從這個意象去看
[00:16:08.760 --> 00:16:11.520]  約翰希望我們明白的是
[00:16:11.520 --> 00:16:14.920]  無論未來發生甚麼事
[00:16:14.920 --> 00:16:20.200]  上帝的德性、上帝的掌管已經發生
[00:16:20.200 --> 00:16:23.520]  而且祂會繼續
[00:16:23.520 --> 00:16:27.000]  災難並不是啟示錄意象的重點
[00:16:27.000 --> 00:16:29.880]  上帝完成了他的救贖計劃
[00:16:29.880 --> 00:16:31.960]  上帝沒有離棄我們
[00:16:31.960 --> 00:16:34.680]  這才是啟示錄的重點
[00:16:34.680 --> 00:16:40.200]  所以信仰當然要貼地
[00:16:40.200 --> 00:16:44.000]  但貼地並不代表視野要狹窄
[00:16:44.000 --> 00:16:49.400]  信仰要貼地不代表要視野狹窄
[00:16:49.400 --> 00:16:52.120]  這一點我用一個
[00:16:52.120 --> 00:16:55.160]  我猜在在有不少人經歷過
[00:16:55.160 --> 00:16:59.840]  可能你親身經歷過或看電視經歷過的例子
[00:16:59.840 --> 00:17:02.320]  就是如果你親身經歷過
[00:17:02.320 --> 00:17:05.800]  你試過坐飛機的經歷
[00:17:05.800 --> 00:17:07.680]  如果你未試過看紀錄片
[00:17:07.680 --> 00:17:09.240]  你會升上高空
[00:17:09.240 --> 00:17:10.760]  你知道升上很高空的時候
[00:17:10.760 --> 00:17:15.160]  你會看到很多雲、很漂亮的天空
[00:17:15.160 --> 00:17:16.920]  但我主要想說的是
[00:17:16.920 --> 00:17:18.200]  升到一個高度
[00:17:18.200 --> 00:17:19.440]  你未穿過雲層之前
[00:17:19.440 --> 00:17:22.760]  其實你都會看到地面很多建築物
[00:17:22.760 --> 00:17:26.240]  平時在地面看起來很高的建築物
[00:17:26.240 --> 00:17:27.320]  可能幾十層樓高
[00:17:27.320 --> 00:17:29.960]  甚至上百層樓高的建築物
[00:17:29.960 --> 00:17:32.760]  但如果你升到一個高度去看的時候
[00:17:32.760 --> 00:17:34.280]  它就好像小小的積木
[00:17:34.280 --> 00:17:35.560]  就像這樣的積木
[00:17:35.560 --> 00:17:36.920]  好像很小
[00:17:36.920 --> 00:17:38.600]  或者有時候如果你未升得很高
[00:17:38.600 --> 00:17:40.920]  你會看到平時很多人的地方
[00:17:40.920 --> 00:17:43.040]  你會看到人好像很小的LEGO
[00:17:43.040 --> 00:17:45.040]  如果你玩過LEGO的話
[00:17:45.040 --> 00:17:48.840]  這個是我們在天空上看到的景象
[00:17:48.840 --> 00:17:50.280]  當然我們上不到去
[00:17:50.280 --> 00:17:53.400]  我們沒有像若翰一樣上到很高的天空
[00:17:53.400 --> 00:17:56.520]  但大概為甚麼要說一個離地的
[00:17:56.520 --> 00:17:58.320]  看見的視野
[00:17:58.320 --> 00:18:01.200]  就是因為有些東西我們可能看起來很大
[00:18:01.200 --> 00:18:02.840]  很困難的事情
[00:18:02.840 --> 00:18:04.200]  原來換一個角度
[00:18:04.200 --> 00:18:07.160]  甚至換一個高度去看的時候
[00:18:07.160 --> 00:18:13.720]  原來那幅圖畫是背後更多的事情在發生
[00:18:13.720 --> 00:18:15.840]  但它這個不是很完全
[00:18:15.840 --> 00:18:18.520]  但亦都有一些類似的類比
[00:18:18.520 --> 00:18:21.720]  可以讓我們想為甚麼若翰要看見一個
[00:18:21.720 --> 00:18:23.520]  離地的視野
[00:18:23.520 --> 00:18:26.480]  或者好像離地的一個意象
[00:18:26.480 --> 00:18:31.200]  上帝的視野確實可以有時和我們期望的吻合
[00:18:31.200 --> 00:18:34.920]  但有時上帝沒有即刻的工作
[00:18:34.920 --> 00:18:37.360]  並不代表祂離開我們
[00:18:37.360 --> 00:18:39.640]  而可能只是祂看見一些
[00:18:39.640 --> 00:18:41.280]  我們在地面
[00:18:41.280 --> 00:18:46.760]  我們確實今天在地上未必看得清的事情
[00:18:46.760 --> 00:18:48.000]  當然如果這樣說
[00:18:48.000 --> 00:18:49.400]  如果信仰只在這裡完結
[00:18:49.400 --> 00:18:53.000]  那到底這個神是否明白我們呢
[00:18:53.000 --> 00:18:54.120]  所以沒錯
[00:18:54.120 --> 00:18:55.880]  有一個離地的視野
[00:18:55.880 --> 00:18:58.280]  但上帝又確實明白我們
[00:18:58.280 --> 00:19:01.000]  這個明白我們就是透過一個
[00:19:01.000 --> 00:19:03.000]  我會用「貼地」的「人」
[00:19:03.000 --> 00:19:03.880]  容許我用這個名字
[00:19:03.880 --> 00:19:06.000]  因為「人」來的,都是一個人
[00:19:06.000 --> 00:19:08.080]  這個人是甚麼呢
[00:19:08.080 --> 00:19:11.000]  終於說到我們的主角
[00:19:11.000 --> 00:19:14.720]  這個主角是四至五章裏面的意象
[00:19:14.720 --> 00:19:18.520]  唯一一個完整描述形象的人
[00:19:18.520 --> 00:19:20.960]  經文裏面這樣去描述
[00:19:20.960 --> 00:19:22.960]  第六到第七節
[00:19:22.960 --> 00:19:26.000]  但他說「見到在寶座和四活物
[00:19:26.000 --> 00:19:29.160]  與長老中間有陽高站著
[00:19:29.160 --> 00:19:31.520]  像是曾試行被殺的
[00:19:31.520 --> 00:19:33.880]  有七個角和七隻眼
[00:19:33.880 --> 00:19:36.280]  七隻眼就是神的七靈
[00:19:36.280 --> 00:19:38.600]  逢差顯往全地去
[00:19:38.600 --> 00:19:41.320]  這高陽上前去
[00:19:41.320 --> 00:19:46.320]  重坐在寶座上的那一位的右手中拿了書卷」
[00:19:46.320 --> 00:19:52.760]  剛才我們說獅子是力量和強重的象徵
[00:19:52.760 --> 00:19:55.640]  如果大家有看過一些晚上
[00:19:55.640 --> 00:19:59.000]  電視上播放的非洲生態
[00:19:59.000 --> 00:20:00.520]  你知道獅子是很強勁
[00:20:00.520 --> 00:20:02.400]  這裡不用怎麼解釋
