
[00:00:00.000 --> 00:00:04.000]  美女姐妹平安
[00:05:31.000 --> 00:05:38.000]  於是保羅就以這份心情去很想見到他們
[00:05:38.000 --> 00:05:42.000]  但是因著當時的政治環境
[00:05:42.000 --> 00:05:48.000]  保羅不可以再去到貼羅尼加教會的城市當中
[00:05:48.000 --> 00:05:51.000]  所以他很想去
[00:05:51.000 --> 00:05:53.000]  第十八節說到
[00:05:53.000 --> 00:05:56.000]  所以我們很想到你們那裡去
[00:05:56.000 --> 00:05:59.000]  我保羅有一兩次要去
[00:05:59.000 --> 00:06:02.000]  只是撒旦阻擋了我們
[00:06:02.000 --> 00:06:05.000]  保羅是很想做的
[00:06:05.000 --> 00:06:08.000]  但是結果做不到
[00:06:08.000 --> 00:06:12.000]  所以他說是撒旦阻止了他
[00:06:12.000 --> 00:06:15.000]  有很多時候我不知道你們會不會
[00:06:15.000 --> 00:06:18.000]  很不想做那件事
[00:06:18.000 --> 00:06:22.000]  或者很不順服的時候
[00:06:22.000 --> 00:06:28.000]  我們就會用這個屬靈攻擊作為一個藉口
[00:06:28.000 --> 00:06:32.000]  我記得那時候我剛剛信主一陣子
[00:06:32.000 --> 00:06:36.000]  我在成年區那裡上團契
[00:06:36.000 --> 00:06:39.000]  成年區是在星期五晚
[00:06:39.000 --> 00:06:42.000]  二十多年前我也是一個年輕人
[00:06:42.000 --> 00:06:45.000]  星期五晚做了這麼多事情
[00:06:45.000 --> 00:06:48.000]  星期五晚很想出去玩
[00:06:48.000 --> 00:06:50.000]  但是要上團契
[00:06:50.000 --> 00:06:54.000]  二十多年前沒有智能電話WhatsApp
[00:06:54.000 --> 00:06:58.000]  但是我的組長很有責任心
[00:06:58.000 --> 00:07:02.000]  每個星期五的三點半至四點就會打電話來
[00:07:02.000 --> 00:07:06.000]  Irene今晚有團契你記得回來
[00:07:06.000 --> 00:07:09.000]  三點半到四點他打完來
[00:07:09.000 --> 00:07:12.000]  我就會摸一下自己有沒有發燒
[00:07:12.000 --> 00:07:14.000]  有沒有不舒服
[00:07:14.000 --> 00:07:19.000]  然後有一次整天不回來
[00:07:19.000 --> 00:07:22.000]  組長就問為什麼你不回來
[00:07:22.000 --> 00:07:24.000]  我說我有點不舒服
[00:07:24.000 --> 00:07:28.000]  然後他就說一定是屬靈攻擊
[00:07:28.000 --> 00:07:31.000]  自從聽到之後這個擺明就是
[00:07:31.000 --> 00:07:34.000]  撒旦躺在這裡什麼都不做
[00:07:34.000 --> 00:07:36.000]  我們就中計了
[00:07:36.000 --> 00:07:42.000]  所以這個並不是保羅找藉口不去
[00:07:42.000 --> 00:07:46.000]  保羅真的遇到撒旦的阻止
[00:07:46.000 --> 00:07:52.000]  有時候我們覺得好的事就是歸給上帝
[00:07:52.000 --> 00:07:56.000]  遇到不好的事我們就歸給撒旦
[00:07:56.000 --> 00:08:01.000]  但其實不好的事如果上帝容許的話
[00:08:01.000 --> 00:08:04.000]  可能是在訓練我們一些東西
[00:08:04.000 --> 00:08:07.000]  想我們學習到一些東西
[00:08:07.000 --> 00:08:11.000]  所以這個並不是真理
[00:08:11.000 --> 00:08:15.000]  所以當我們遇到患難的時候
[00:08:15.000 --> 00:08:18.000]  我們應該要怎樣做呢?
[00:08:18.000 --> 00:08:22.000]  在這裡告訴我們要學習到
[00:08:22.000 --> 00:08:26.000]  好像19和20節那裡這樣說
[00:08:26.000 --> 00:08:29.000]  當我們再主耶穌再來的時候
[00:08:29.000 --> 00:08:32.000]  我們站在祂面前的時候
[00:08:32.000 --> 00:08:36.000]  我們的盼望喜樂所誇的冠冕是什麼呢?
[00:08:36.000 --> 00:08:38.000]  不是你們
[00:08:38.000 --> 00:08:42.000]  你們就是我們的榮耀和喜樂
[00:08:42.000 --> 00:08:47.000]  如果你們能夠堅守這個信仰的時候
[00:08:47.000 --> 00:08:52.000]  就成為了我們牧者的榮耀和喜樂
[00:08:52.000 --> 00:08:56.000]  於是我們短短的經文
[00:08:56.000 --> 00:09:01.000]  我們可以怎樣在日常生活中運用呢?
[00:09:01.000 --> 00:09:05.000]  我們會不會在我們的困難中
[00:09:05.000 --> 00:09:09.000]  能夠真正找到喜樂的泉源呢?
[00:09:09.000 --> 00:09:14.000]  我猜作為一個信徒我們是忠心的
[00:09:14.000 --> 00:09:17.000]  但當我們遇到艱難的時候
[00:09:17.000 --> 00:09:20.000]  或者遇到不如意的時候
[00:09:20.000 --> 00:09:24.000]  你能不能夠還可以找到喜樂呢?
[00:09:24.000 --> 00:09:28.000]  喜樂是不是只有我們開心的時候
[00:09:28.000 --> 00:09:31.000]  才能夠找到喜樂呢?
[00:09:31.000 --> 00:09:35.000]  我記得我有一個朋友
[00:09:35.000 --> 00:09:40.000]  我現在家裡有一個姐妹在我家裡住
[00:09:40.000 --> 00:09:44.000]  因為她家裡在12月的時候
[00:09:44.000 --> 00:09:47.000]  洗手間漏水
[00:09:47.000 --> 00:09:50.000]  於是我就說不如你來吧
[00:09:50.000 --> 00:09:51.000]  你先來住在我家裡吧
[00:09:51.000 --> 00:09:53.000]  因為她要裝修
[00:09:53.000 --> 00:09:55.000]  為什麼她會來我家裝修呢?
[00:09:55.000 --> 00:09:58.000]  因為裝修的話你住一間酒店就可以了
[00:09:58.000 --> 00:10:02.000]  但是這個姐妹就因著她的哥哥
[00:10:02.000 --> 00:10:04.000]  雖然她單身
[00:10:04.000 --> 00:10:07.000]  很早之前已經供完樓了
[00:10:07.000 --> 00:10:10.000]  但是哥哥就很想做生意
[00:10:10.000 --> 00:10:13.000]  但是因著疫情的關係
[00:10:13.000 --> 00:10:15.000]  大家都知道市道不好
[00:10:15.000 --> 00:10:20.000]  於是她就按了這層樓給她哥哥去做生意
[00:10:20.000 --> 00:10:24.000]  這個疫情是三年
[00:10:24.000 --> 00:10:27.000]  借完一次又一次
[00:10:27.000 --> 00:10:29.000]  這個妹妹也是很好的
[00:10:29.000 --> 00:10:32.000]  她為了這個哥哥
[00:10:32.000 --> 00:10:35.000]  不單止去銀行借錢
[00:10:35.000 --> 00:10:37.000]  還按了樓
[00:10:37.000 --> 00:10:38.000]  我問她
[00:10:38.000 --> 00:10:41.000]  她也是有一份穩定和挺好的工作
[00:10:41.000 --> 00:10:44.000]  我問她你欠人家這麼多錢
[00:10:44.000 --> 00:10:45.000]  你怎麼還呢?
[00:10:45.000 --> 00:10:47.000]  她就告訴我
[00:10:47.000 --> 00:10:51.000]  她現在每一天是用50元
[00:10:53.000 --> 00:10:55.000]  我馬上問她
[00:10:55.000 --> 00:10:57.000]  50元你怎麼用呢?
[00:10:57.000 --> 00:10:58.000]  她住在香港
[00:10:58.000 --> 00:11:00.000]  上班在觀塘
[00:11:00.000 --> 00:11:03.000]  只是來回車費也很多
[00:11:03.000 --> 00:11:06.000]  她告訴我的時候
[00:11:06.000 --> 00:11:09.000]  我真的兩眼淚水
[00:11:09.000 --> 00:11:11.000]  她為了省錢
[00:11:11.000 --> 00:11:13.000]  我問問大家
[00:11:13.000 --> 00:11:15.000]  知不知道即食麵裡面
[00:11:15.000 --> 00:11:18.000]  哪一個品牌的即食麵是最便宜的呢?
[00:11:18.000 --> 00:11:22.000]  即食麵一定是最貴的
[00:11:23.000 --> 00:11:25.000]  (即食麵是省錢的)
[00:11:25.000 --> 00:11:28.000]  最便宜的是福字麵
[00:11:28.000 --> 00:11:29.000]  福字麵
[00:11:29.000 --> 00:11:32.000]  這個姐妹為了省錢
[00:11:32.000 --> 00:11:34.000]  這個福字麵
[00:11:34.000 --> 00:11:36.000]  她也為了省錢
[00:11:36.000 --> 00:11:38.000]  不想煮這個福字麵
[00:11:38.000 --> 00:11:44.000]  於是她的午餐和晚餐早餐就不吃了
[00:11:44.000 --> 00:11:46.000]  午餐和晚餐
[00:11:46.000 --> 00:11:48.000]  她就是用白麵包
[00:11:48.000 --> 00:11:51.000]  倒這個福字麵進去夾著吃
[00:11:52.000 --> 00:11:55.000]  我覺得很難理解
[00:11:55.000 --> 00:11:59.000]  原來人可以這麼堅韌
[00:11:59.000 --> 00:12:01.000]  這個姐妹在10點半
[00:12:01.000 --> 00:12:04.000]  我叫大家鼓掌鼓勵她
[00:12:04.000 --> 00:12:05.000]  坐在這裡
[00:12:05.000 --> 00:12:07.000]  大家不知道她是誰
[00:12:07.000 --> 00:12:11.000]  但是在這個這麼艱難
[00:12:11.000 --> 00:12:14.000]  每天用50元的情況下
[00:12:14.000 --> 00:12:17.000]  她告訴我一件很重要的事
[00:12:17.000 --> 00:12:21.000]  她說幸好我有這個信仰
[00:12:21.000 --> 00:12:23.000]  因為這個信仰
[00:12:23.000 --> 00:12:28.000]  讓我能夠更喜樂更開心
[00:12:28.000 --> 00:12:31.000]  因為雖然我沒有錢
[00:12:31.000 --> 00:12:35.000]  但是我每一次和社官出去服侍
[00:12:35.000 --> 00:12:37.000]  心肝蠻人院
[00:12:37.000 --> 00:12:40.000]  和欣著她的哥哥
[00:12:40.000 --> 00:12:42.000]  這個遭遇
[00:12:42.000 --> 00:12:47.000]  經常生意有問題的時候
[00:12:47.000 --> 00:12:50.000]  她現在還加入了生命熱線
[00:12:50.000 --> 00:12:55.000]  她希望能夠幫助有困難的人
[00:12:55.000 --> 00:12:59.000]  她說這是給她很大的喜樂
[00:12:59.000 --> 00:13:02.000]  也給她很大的福氣
[00:13:02.000 --> 00:13:04.000]  欣著這樣
[00:13:04.000 --> 00:13:06.000]  每天用50元
[00:13:06.000 --> 00:13:08.000]  能夠依然找到喜樂
[00:13:08.000 --> 00:13:10.000]  再加上她再說
[00:13:10.000 --> 00:13:12.000]  她說以前我放假
[00:13:12.000 --> 00:13:16.000]  拿假去坐飛機去旅行
[00:13:16.000 --> 00:13:17.000]  自己開心
[00:13:17.000 --> 00:13:19.000]  她說現在她拿假
[00:13:19.000 --> 00:13:22.000]  每一次都是欣著要去做義工
[00:13:22.000 --> 00:13:25.000]  人能夠真正在困難裏面
[00:13:25.000 --> 00:13:27.000]  找到喜樂的泉源
[00:13:27.000 --> 00:13:29.000]  是很難的
[00:13:29.000 --> 00:13:31.000]  但是我們要學習
[00:13:31.000 --> 00:13:35.000]  當我們現在陷入任何的情況當中
[00:13:35.000 --> 00:13:37.000]  我們都要相信
[00:13:37.000 --> 00:13:41.000]  神一定會帶我們能夠渡過
[00:13:41.000 --> 00:13:44.000]  求主繼續幫助我們
[00:13:44.000 --> 00:13:46.000]  能夠在患難當中
[00:13:46.000 --> 00:13:49.000]  尋找到真正的喜樂泉源
[00:13:49.000 --> 00:13:52.000]  接下來保羅教導我們
[00:13:52.000 --> 00:13:57.000]  在擔憂之下的行動和模樣
[00:13:57.000 --> 00:14:00.000]  既然我們不能再忍
[00:14:00.000 --> 00:14:03.000]  就決定獨自留在雅典
[00:14:03.000 --> 00:14:07.000]  於是差派我們在基督福音上
[00:14:07.000 --> 00:14:11.000]  作神同工的弟兄提摩太前去
[00:14:11.000 --> 00:14:13.000]  在你們所信的道上
[00:14:13.000 --> 00:14:14.000]  兼顧你們
[00:14:14.000 --> 00:14:15.000]  勉勵你們
[00:14:15.000 --> 00:14:19.000]  免得有人被這些患難動搖
[00:14:19.000 --> 00:14:21.000]  因為你們自己知道
[00:14:21.000 --> 00:14:25.000]  我們受患難原是命定的
[00:14:25.000 --> 00:14:28.000]  我們在你們那裏的時候
[00:14:28.000 --> 00:14:30.000]  曾預先告訴你們
[00:14:30.000 --> 00:14:32.000]  我們必受患難
[00:14:32.000 --> 00:14:33.000]  你們知道
[00:14:33.000 --> 00:14:35.000]  這果然發生了
[00:14:35.000 --> 00:14:38.000]  為此既然我們不能再忍
[00:14:38.000 --> 00:14:40.000]  就差派人去
[00:14:40.000 --> 00:14:42.000]  要知道你們的信心如何
[00:14:42.000 --> 00:14:44.000]  恐怕那誘惑人的
[00:14:44.000 --> 00:14:46.000]  果真誘惑了你們
[00:14:46.000 --> 00:14:50.000]  以致我們的勞苦歸於徒然
[00:14:50.000 --> 00:14:53.000]  保羅在這裏告訴我們
[00:14:53.000 --> 00:14:56.000]  他真的很擔心這群信徒
[00:14:56.000 --> 00:14:58.000]  雖然他臨走之前
[00:14:58.000 --> 00:15:00.000]  告訴他們
[00:15:00.000 --> 00:15:02.000]  他們一定會有患難
[00:15:02.000 --> 00:15:06.000]  而且這些患難是必須會發生的
[00:15:06.000 --> 00:15:08.000]  當鼎姐妹
[00:15:08.000 --> 00:15:09.000]  如果有人告訴你
[00:15:09.000 --> 00:15:12.000]  在你信主之後
[00:15:12.000 --> 00:15:14.000]  你一定會有患難
[00:15:14.000 --> 00:15:16.000]  一定會有艱難
[00:15:16.000 --> 00:15:18.000]  你猜還有沒有人相信呢?
[00:15:18.000 --> 00:15:20.000]  你還會不會相信呢?
[00:15:20.000 --> 00:15:24.000]  但是貼在羅尼加的這群信徒
[00:15:24.000 --> 00:15:26.000]  他們不單止相信
[00:15:26.000 --> 00:15:31.000]  他們還很堅韌地去信到底
[00:15:31.000 --> 00:15:34.000]  所以當他們不知道
[00:15:34.000 --> 00:15:38.000]  面對將來會怎樣的患難的時候
[00:15:38.000 --> 00:15:42.000]  和這些不確定的一切的時候
[00:15:42.000 --> 00:15:44.000]  這群信徒
[00:15:44.000 --> 00:15:47.000]  他們依然能夠持守著
[00:15:47.000 --> 00:15:53.000]  當我們面對恐懼和不確定性的時候
[00:15:53.000 --> 00:15:55.000]  我們會怎樣做呢?
[00:15:55.000 --> 00:15:59.000]  我記得林牧師曾經告訴我
[00:15:59.000 --> 00:16:04.000]  我要去南區開展新的士工的時候
[00:16:04.000 --> 00:16:10.000]  這篇導讀讓我感到和自己很貼近
[00:16:10.000 --> 00:16:12.000]  因為當我要離開的時候
[00:16:12.000 --> 00:16:17.000]  正是因為很想和你們分享
[00:16:17.000 --> 00:16:21.000]  但是當宣佈之後那一天
[00:16:21.000 --> 00:16:22.000]  我在外面的時候
[00:16:22.000 --> 00:16:26.000]  有一個弟兄完了崇拜走出來問我
[00:16:26.000 --> 00:16:28.000]  在我耳朵說
[00:16:28.000 --> 00:16:32.000]  你是不是猜輸了?
[00:16:32.000 --> 00:16:36.000]  五個牧師猜輸了然後你去?
[00:16:36.000 --> 00:16:38.000]  然後我就想
[00:16:38.000 --> 00:16:40.000]  幸好我在這裡長大
[00:16:40.000 --> 00:16:43.000]  所以我知道那些弟兄在開玩笑
[00:16:43.000 --> 00:16:45.000]  我心裡想
[00:16:45.000 --> 00:16:48.000]  猜贏不可以嗎?
[00:16:48.000 --> 00:16:50.000]  不是猜的問題
[00:16:50.000 --> 00:16:52.000]  是Andy牧師作證
[00:16:52.000 --> 00:16:54.000]  我們沒有猜過
[00:16:54.000 --> 00:16:59.000]  我猜是神真的感動我
[00:16:59.000 --> 00:17:05.000]  也是我看到神的意象和方向和帶領
[00:17:05.000 --> 00:17:10.000]  這個詳細的情況我們稍後再說
[00:17:10.000 --> 00:17:15.000]  當我每一次面對這些艱難的時候
[00:17:15.000 --> 00:17:17.000]  你說不擔心嗎?
[00:17:17.000 --> 00:17:20.000]  我們去一個地方從零開始
[00:17:20.000 --> 00:17:21.000]  什麼都沒有
[00:17:21.000 --> 00:17:23.000]  會擔心
[00:17:23.000 --> 00:17:26.000]  甚至會有些害怕
[00:17:26.000 --> 00:17:28.000]  但是神告訴我們
[00:17:28.000 --> 00:17:33.000]  在我們生命裡不需要害怕
[00:17:33.000 --> 00:17:37.000]  因為祂告訴我們一個很重要的東西
[00:17:37.000 --> 00:17:39.000]  同樣我都送給你們
[00:17:39.000 --> 00:17:43.000]  在《二賽亞書》四十一章十節裡說
[00:17:43.000 --> 00:17:44.000]  我們一起讀吧
[00:17:44.000 --> 00:17:46.000]  你不要害怕
[00:17:46.000 --> 00:17:48.000]  因為我與你同在
[00:17:48.000 --> 00:17:50.000]  不要驚慌
[00:17:50.000 --> 00:17:52.000]  因為我是你的神
[00:17:52.000 --> 00:17:54.000]  我必兼顧你
[00:17:54.000 --> 00:17:56.000]  我必幫助你
[00:17:56.000 --> 00:18:00.000]  我必用我公義的右手扶持你
[00:18:00.000 --> 00:18:01.000]  聽完之後
[00:18:01.000 --> 00:18:04.000]  是不是立刻不那麼害怕?
[00:18:04.000 --> 00:18:06.000]  我鼓勵弟兄姐妹
[00:18:06.000 --> 00:18:10.000]  當你們遇到艱難的時候
[00:18:10.000 --> 00:18:12.000]  有害怕的時候
[00:18:12.000 --> 00:18:14.000]  讓這一段經文
[00:18:14.000 --> 00:18:16.000]  這一節短短的經文
[00:18:16.000 --> 00:18:19.000]  能夠幫助你
[00:18:19.000 --> 00:18:23.000]  因為神很明確地告訴我們
[00:18:23.000 --> 00:18:25.000]  叫我們不用害怕
[00:18:25.000 --> 00:18:28.000]  因為祂與我們同在
[00:18:28.000 --> 00:18:30.000]  叫我們不用驚慌
[00:18:30.000 --> 00:18:32.000]  因為祂是我們的神
[00:18:32.000 --> 00:18:34.000]  還有祂怎樣呢?
[00:18:34.000 --> 00:18:36.000]  必兼顧我們
[00:18:36.000 --> 00:18:38.000]  必幫助我們
[00:18:38.000 --> 00:18:41.000]  必用公義的右手扶持我們
[00:18:41.000 --> 00:18:45.000]  所以當我們遇到任何艱難
[00:18:45.000 --> 00:18:47.000]  任何患難的時候
[00:18:47.000 --> 00:18:49.000]  我們都不用害怕
[00:18:49.000 --> 00:18:53.000]  這正正是保羅當日教導
[00:18:53.000 --> 00:18:55.000]  貼薩羅尼加教會的
[00:18:55.000 --> 00:18:57.000]  一個很重要的東西
[00:18:57.000 --> 00:19:01.000]  就是當他們遇到患難的時候
[00:19:01.000 --> 00:19:05.000]  都要堅心去信靠我們的上帝
[00:19:05.000 --> 00:19:07.000]  所以這一群信徒
[00:19:07.000 --> 00:19:11.000]  他們能夠堅持這一份信仰
[00:19:11.000 --> 00:19:14.000]  都是保羅的教導
[00:19:14.000 --> 00:19:17.000]  我們一起讀這三節經文
[00:19:17.000 --> 00:19:21.000]  「但是提摩太公從你們那裡回來
[00:19:21.000 --> 00:19:25.000]  將你們信心和愛心的好消息
[00:19:25.000 --> 00:19:27.000]  報給我們
[00:19:27.000 --> 00:19:30.000]  又說你們常常紀念我們
[00:19:30.000 --> 00:19:32.000]  切切想見我們
[00:19:32.000 --> 00:19:35.000]  如同我們想見你們一樣」
[00:19:35.000 --> 00:19:37.000]  「所以弟兄們
[00:19:37.000 --> 00:19:41.000]  我們在一切困苦患難中
[00:19:41.000 --> 00:19:44.000]  因著你們的信心得到鼓勵
[00:19:44.000 --> 00:19:48.000]  如今你們若靠主站立得穩
[00:19:48.000 --> 00:19:51.000]  我們就得生了」
[00:19:51.000 --> 00:19:54.000]  提摩太帶著這一份這麼好的信息
[00:19:54.000 --> 00:19:56.000]  告訴保羅
[00:19:56.000 --> 00:19:58.000]  告訴他這一群
[00:19:58.000 --> 00:20:01.000]  貼薩羅尼加教會的信徒是怎樣
[00:20:01.000 --> 00:20:05.000]  是很記住我們的說話
[00:20:05.000 --> 00:20:08.000]  他們不單有信心
[00:20:08.000 --> 00:20:13.000]  而且還是靠主站立得穩
[00:20:13.000 --> 00:20:16.000]  有很多時候在我們的生命裡
[00:20:16.000 --> 00:20:18.000]  有很多信仰
[00:20:18.000 --> 00:20:19.000]  你旁邊人的信仰
[00:20:19.000 --> 00:20:21.000]  或者你聽到的見證
[00:20:21.000 --> 00:20:24.000]  都會對我們有很大的影響
[00:20:24.000 --> 00:20:26.000]  有沒有想過
[00:20:26.000 --> 00:20:32.000]  自己能夠成為影響旁邊人的一位呢?
[00:20:32.000 --> 00:20:34.000]  有沒有想過
[00:20:34.000 --> 00:20:36.000]  自己的信仰
[00:20:36.000 --> 00:20:39.000]  能夠影響你身邊的人呢?
[00:20:39.000 --> 00:20:42.000]  我記得我剛剛信主
[00:20:42.000 --> 00:20:44.000]  大概五、六年左右
[00:20:44.000 --> 00:20:48.000]  就跟團契一起去到清遠服侍
[00:20:48.000 --> 00:20:50.000]  去探訪
[00:20:50.000 --> 00:20:52.000]  在服侍的過程當中
[00:20:52.000 --> 00:20:54.000]  我們去到一家人那裡探訪
[00:20:54.000 --> 00:20:57.000]  是兩個姐妹一起住的
[00:20:57.000 --> 00:20:59.000]  兩個都是基督徒
[00:20:59.000 --> 00:21:01.000]  其中一個姐妹
[00:21:01.000 --> 00:21:03.000]  她是能夠走路的
[00:21:03.000 --> 00:21:04.000]  另一個姐妹
[00:21:04.000 --> 00:21:06.000]  她是中風
[00:21:06.000 --> 00:21:07.000]  癱瘓了
[00:21:07.000 --> 00:21:10.000]  長期睡在床上
[00:21:10.000 --> 00:21:11.000]  能夠走路的
[00:21:11.000 --> 00:21:13.000]  就負責照顧她
[00:21:13.000 --> 00:21:15.000]  能夠走路的那位姐妹
[00:21:15.000 --> 00:21:16.000]  就跟我們說
[00:21:16.000 --> 00:21:18.000]  睡在這裡的這位姐妹
[00:21:18.000 --> 00:21:22.000]  她的服侍是很好
[00:21:22.000 --> 00:21:25.000]  服侍我們整個教會
[00:21:25.000 --> 00:21:27.000]  都是因著她
[00:21:27.000 --> 00:21:30.000]  我們是很同心的
[00:21:30.000 --> 00:21:32.000]  我們當然
[00:21:32.000 --> 00:21:33.000]  剛剛信主就覺得
[00:21:33.000 --> 00:21:34.000]  睡在這裡
[00:21:34.000 --> 00:21:36.000]  怎樣服侍呢?
[00:21:36.000 --> 00:21:38.000]  她就告訴我們
[00:21:38.000 --> 00:21:39.000]  這位睡在這裡的姐妹
[00:21:39.000 --> 00:21:41.000]  不是沒有事情做的
[00:21:41.000 --> 00:21:46.000]  她每一天都為教會的目者去祈禱
[00:21:46.000 --> 00:21:51.000]  每一天都為教會裡的弟兄姐妹去禱告
[00:21:51.000 --> 00:21:55.000]  她的服侍雖然看來只是一個禱告
[00:21:55.000 --> 00:21:59.000]  但是禱告的力量是很大的
[00:21:59.000 --> 00:22:01.000]  頂姐妹
[00:22:01.000 --> 00:22:03.000]  不只是我們能夠走路
