
[00:00:00.000 --> 00:00:04.000]  (影片即將開始,請點擊「訂閱」、「按讚」,並且「分享」)
[00:14:11.000 --> 00:14:13.000]  每次來到過年的時候
[00:14:13.000 --> 00:14:16.000]  心裡就比較複雜的
[00:14:16.000 --> 00:14:21.000]  一方面他知道能夠跟家人重聚
[00:14:21.000 --> 00:14:24.000]  能夠跟家人吃團圓飯
[00:14:24.000 --> 00:14:27.000]  能夠跟家人又再見面
[00:14:27.000 --> 00:14:30.000]  是非常溫馨跟溫暖的一件事情
[00:14:30.000 --> 00:14:31.000]  我也是一樣
[00:14:31.000 --> 00:14:35.000]  但是有些弟兄姐妹心情也矛盾複雜
[00:14:35.000 --> 00:14:37.000]  因為他這麼多年了
[00:14:37.000 --> 00:14:39.000]  就知道自己是
[00:14:39.000 --> 00:14:43.000]  一直都是家裡的唯一一個基督徒
[00:14:43.000 --> 00:14:46.000]  家裡人一提到這個宗教
[00:14:46.000 --> 00:14:50.000]  每個人都是反對的
[00:14:50.000 --> 00:14:52.000]  可能這麼多年下來
[00:14:52.000 --> 00:14:56.000]  有些弟兄姐妹開始有一些心灰意冷
[00:14:56.000 --> 00:14:57.000]  自己已經決定了
[00:14:57.000 --> 00:14:59.000]  反正我回到這個家庭
[00:14:59.000 --> 00:15:04.000]  我是不能夠說關於信仰的任何東西
[00:15:04.000 --> 00:15:09.000]  但是耶穌讓我們看到
[00:15:09.000 --> 00:15:11.000]  我們不要放棄
[00:15:11.000 --> 00:15:13.000]  只要有任何一個人
[00:15:13.000 --> 00:15:17.000]  什麼時候願意接受主的幫忙
[00:15:17.000 --> 00:15:19.000]  主也願意去幫忙
[00:15:19.000 --> 00:15:22.000]  而且主當然有能力幫忙
[00:15:22.000 --> 00:15:25.000]  大家都知道我的情況就是這樣
[00:15:25.000 --> 00:15:26.000]  剛信主的時候
[00:15:26.000 --> 00:15:29.000]  在我家裡面十幾年了
[00:15:29.000 --> 00:15:31.000]  都是只有我一個基督徒
[00:15:31.000 --> 00:15:33.000]  根本都不知道怎麼樣傳福音
[00:15:33.000 --> 00:15:35.000]  但是後來呢
[00:15:35.000 --> 00:15:37.000]  後來我的家庭成員
[00:15:37.000 --> 00:15:38.000]  我的原生家庭成員
[00:15:38.000 --> 00:15:42.000]  每一個都信耶穌了
[00:15:42.000 --> 00:15:45.000]  等到他們有需要的時候
[00:15:45.000 --> 00:15:49.000]  他們竟然會主動的打電話來香港
[00:15:49.000 --> 00:15:52.000]  來問我意見怎麼辦
[00:15:52.000 --> 00:15:54.000]  我跟他們講了之後
[00:15:54.000 --> 00:15:57.000]  我就叫他們你要不要信耶穌
[00:15:57.000 --> 00:15:58.000]  他們竟然都信了
[00:15:58.000 --> 00:16:04.000]  所以弟兄姐妹不要灰心
[00:16:04.000 --> 00:16:07.000]  上帝能夠在任何一個地方
[00:16:07.000 --> 00:16:09.000]  能夠使人悔改
[00:16:09.000 --> 00:16:11.000]  即使是博塞大
[00:16:11.000 --> 00:16:13.000]  這麼一個新穎的地方
[00:16:13.000 --> 00:16:16.000]  只要有人願意接受主的幫助
[00:16:16.000 --> 00:16:17.000]  主都能幫助
[00:16:17.000 --> 00:16:19.000]  我現在邀請你想一想
[00:16:19.000 --> 00:16:22.000]  你家裡哪一個人在這個時候
[00:16:22.000 --> 00:16:27.000]  聖靈把他帶到你心中的
[00:16:27.000 --> 00:16:29.000]  今天就為他做一個禱告
[00:16:29.000 --> 00:16:31.000]  你說主啊
[00:16:31.000 --> 00:16:35.000]  求你使我這個家人使他心軟
[00:16:35.000 --> 00:16:36.000]  使他心軟的話
[00:16:36.000 --> 00:16:38.000]  知道神是要來愛他的
[00:16:38.000 --> 00:16:40.000]  神是要來愛他的
[00:16:40.000 --> 00:16:41.000]  神不會強迫他
[00:16:41.000 --> 00:16:43.000]  但是神是要愛他的
[00:16:43.000 --> 00:16:45.000]  你願意今天做這個禱告
[00:16:45.000 --> 00:16:49.000]  我相信上帝垂聽了
[00:16:49.000 --> 00:16:51.000]  那我們再看下去
[00:16:51.000 --> 00:16:53.000]  我們要學的第三個功課
[00:16:53.000 --> 00:16:59.000]  就是我們不但要看見耶穌的大能
[00:16:59.000 --> 00:17:00.000]  我們更要看見
[00:17:00.000 --> 00:17:04.000]  耶穌的真正身份和使命
[00:17:04.000 --> 00:17:07.000]  耶穌醫治了這個瞎子之後
[00:17:07.000 --> 00:17:13.000]  他就帶著門徒繼續向前行
[00:17:13.000 --> 00:17:15.000]  那麼來到一個地方的時候
[00:17:15.000 --> 00:17:18.000]  他就問門徒了
[00:17:18.000 --> 00:17:21.000]  人說我是誰
[00:17:21.000 --> 00:17:23.000]  他說人說我是誰
[00:17:23.000 --> 00:17:24.000]  聽聽看門徒
[00:17:24.000 --> 00:17:27.000]  他們聽到別人說耶穌是誰
[00:17:27.000 --> 00:17:29.000]  他行了這麼多神蹟
[00:17:29.000 --> 00:17:31.000]  他也做了那麼多教導
[00:17:31.000 --> 00:17:33.000]  你們知道那個答案是什麼嗎
[00:17:33.000 --> 00:17:35.000]  原來其他人都有人說
[00:17:35.000 --> 00:17:39.000]  說耶穌是施洗約翰
[00:17:39.000 --> 00:17:43.000]  就是之前被斬首的施洗約翰
[00:17:43.000 --> 00:17:44.000]  有些人說
[00:17:44.000 --> 00:17:50.000]  耶穌是舊約時代的那個以利亞
[00:17:50.000 --> 00:17:51.000]  意思就是說
[00:17:51.000 --> 00:17:53.000]  很多人都在耶穌身上
[00:17:53.000 --> 00:17:56.000]  看到很多的神蹟騎士
[00:17:56.000 --> 00:17:58.000]  他們不知道他是誰
[00:17:58.000 --> 00:17:59.000]  他們就猜
[00:17:59.000 --> 00:18:03.000]  他肯定就是我們猶太人的偉大的先知
[00:18:03.000 --> 00:18:05.000]  或者是很厲害
[00:18:05.000 --> 00:18:09.000]  使到很多人都願意去約旦河受洗的施洗約翰
[00:18:09.000 --> 00:18:13.000]  他們認為施洗約翰或以利亞
[00:18:13.000 --> 00:18:16.000]  重新的回到這個世上
[00:18:16.000 --> 00:18:18.000]  回到耶穌的生命裡面
[00:18:18.000 --> 00:18:21.000]  他們以為他們有錯誤的理解
[00:18:21.000 --> 00:18:27.000]  但是耶穌他在問門徒重要的問題
[00:18:27.000 --> 00:18:29.000]  他問他們什麼呢
[00:18:29.000 --> 00:18:33.000]  他問他們你們說我是誰
[00:18:33.000 --> 00:18:35.000]  你注意到了嗎
[00:18:35.000 --> 00:18:36.000]  耶穌先問門徒
[00:18:36.000 --> 00:18:38.000]  人說我是誰
[00:18:38.000 --> 00:18:40.000]  然後他再問門徒
[00:18:40.000 --> 00:18:42.000]  你們說我是誰
[00:18:42.000 --> 00:18:44.000]  你們說我是誰
[00:18:44.000 --> 00:18:46.000]  很有意思
[00:18:46.000 --> 00:18:48.000]  這裡讓我想到
[00:18:48.000 --> 00:18:52.000]  我們自己如果說是基督徒的話
[00:18:52.000 --> 00:18:57.000]  我們自己認不認識耶穌是非常重要的
[00:18:57.000 --> 00:18:59.000]  不要人家問你
[00:18:59.000 --> 00:19:01.000]  你覺得耶穌是誰
[00:19:01.000 --> 00:19:02.000]  你就說
[00:19:02.000 --> 00:19:05.000]  我的那個基督徒朋友跟我說
[00:19:05.000 --> 00:19:08.000]  是耶穌是神
[00:19:08.000 --> 00:19:10.000]  是救世主
[00:19:10.000 --> 00:19:11.000]  是神的兒子
[00:19:11.000 --> 00:19:14.000]  你要自己說
[00:19:14.000 --> 00:19:15.000]  你要自己說
[00:19:15.000 --> 00:19:17.000]  因為你要自己相信
[00:19:17.000 --> 00:19:20.000]  因為這個信仰是上帝
[00:19:20.000 --> 00:19:24.000]  自己邀請你來認識他的
[00:19:24.000 --> 00:19:27.000]  你的信仰不能夠靠別人說
[00:19:27.000 --> 00:19:29.000]  耶穌是誰
[00:19:29.000 --> 00:19:30.000]  你的信仰必須是
[00:19:30.000 --> 00:19:33.000]  你清楚的知道耶穌是誰
[00:19:33.000 --> 00:19:35.000]  是很重要的
[00:19:35.000 --> 00:19:37.000]  所以耶穌就這樣問了門徒
[00:19:37.000 --> 00:19:39.000]  人說我是誰
[00:19:39.000 --> 00:19:41.000]  再問他們你們
[00:19:41.000 --> 00:19:43.000]  你們說我是誰
[00:19:43.000 --> 00:19:45.000]  門徒怎麼回答呢
[00:19:45.000 --> 00:19:47.000]  代表門徒的彼得
[00:19:47.000 --> 00:19:50.000]  那天受聖靈感動
[00:19:50.000 --> 00:19:53.000]  就說出了正確的答案
[00:19:53.000 --> 00:19:55.000]  不是施洗約翰
[00:19:55.000 --> 00:19:57.000]  不是以利亞
[00:19:57.000 --> 00:20:01.000]  比施洗約翰 比以利亞更偉大
[00:20:01.000 --> 00:20:02.000]  彼得
[00:20:02.000 --> 00:20:05.000]  我們可愛的彼得竟然說什麼呢
[00:20:05.000 --> 00:20:08.000]  你是基督
[00:20:08.000 --> 00:20:10.000]  你是基督
[00:20:10.000 --> 00:20:12.000]  就是受告者
[00:20:12.000 --> 00:20:13.000]  就是救世主
