
[00:00:00.000 --> 00:00:09.200]  好 這是我們的系列的講座的第二講哈
[00:02:54.520 --> 00:02:57.440]  不再被獨狗死亡的獨狗來捆綁
[00:02:57.440 --> 00:02:58.760]  我們有了真正的自由
[00:02:58.760 --> 00:02:59.480]  哈利路亞
[00:02:59.480 --> 00:03:01.400]  我們感謝贊美神哈
[00:03:01.400 --> 00:03:04.440]  那麼想問大家一個問題了哈
[00:03:04.440 --> 00:03:07.320]  世界上最自由的人是誰呢
[00:03:07.320 --> 00:03:09.160]  世界上最自由的人是誰呢
[00:03:09.160 --> 00:03:12.040]  在你的生活中最自由的人是誰呢
[00:03:12.040 --> 00:03:14.280]  世界上最自由的人是誰
[00:03:14.280 --> 00:03:17.640]  那麼答案是顯然一出的哈
[00:03:17.640 --> 00:03:19.840]  就是當然是主耶穌了
[00:03:19.840 --> 00:03:21.400]  主耶穌是最自由的
[00:03:21.400 --> 00:03:22.920]  對我來說
[00:03:22.920 --> 00:03:27.040]  他真的是能想做什麼就做什麼
[00:03:27.040 --> 00:03:29.520]  不想做什麼就不想就能不想做什麼
[00:03:29.520 --> 00:03:30.840]  有這個能力啊
[00:03:30.840 --> 00:03:31.920]  很自由
[00:03:31.920 --> 00:03:35.360]  那麼我要跟大家看到今天的講道經文呢
[00:03:35.360 --> 00:03:37.080]  我求上帝祝福我們
[00:03:37.080 --> 00:03:39.520]  讓我們真的是能夠明白他的道
[00:03:39.520 --> 00:03:41.920]  讓這幾節這麼重要的經文呢
[00:03:41.920 --> 00:03:43.480]  成為我們的幫助
[00:03:43.480 --> 00:03:47.320]  讓我再一次的把這段經文讀給大家聽
[00:03:47.320 --> 00:03:50.080]  菲律比書第二章五道八節
[00:03:50.080 --> 00:03:54.120]  你們當以基督的心為心
[00:03:54.120 --> 00:03:56.800]  他本有神的形象
[00:03:56.800 --> 00:04:01.280]  不以自己與神同等為強奪的
[00:04:01.280 --> 00:04:02.800]  反倒虛極
[00:04:02.800 --> 00:04:05.320]  取了奴僕的形象
[00:04:05.320 --> 00:04:07.720]  成為人的樣式
[00:04:07.720 --> 00:04:09.680]  既有人的樣子
[00:04:09.680 --> 00:04:11.520]  就自己卑微
[00:04:11.520 --> 00:04:13.640]  純心順福
[00:04:13.640 --> 00:04:15.160]  以至於死
[00:04:15.160 --> 00:04:17.200]  且死在十字架上
[00:04:17.200 --> 00:04:20.240]  讓我們一起同心禱告
[00:04:20.240 --> 00:04:23.800]  天父我們祈求你釋放你的話語
[00:04:23.800 --> 00:04:25.560]  也幫助我們
[00:04:25.560 --> 00:04:29.280]  使我們的心成為一片豪土
[00:04:29.280 --> 00:04:31.560]  以至我們準備好
[00:04:31.560 --> 00:04:33.720]  我們聽是聽得見
[00:04:33.720 --> 00:04:36.080]  而且是虛心的領受
[00:04:36.080 --> 00:04:38.440]  你的道就進入我們的生命
[00:04:38.440 --> 00:04:42.160]  使我們真的是能夠結出百倍的果子
[00:04:42.160 --> 00:04:44.600]  請你與我們同在幫助我們
[00:04:44.600 --> 00:04:46.600]  禱告奉耶穌的名氣求
[00:04:46.600 --> 00:04:47.840]  阿們
[00:04:47.840 --> 00:04:50.160]  耶穌的自由
[00:04:50.160 --> 00:04:53.040]  到底是怎樣的自由呢
[00:04:53.040 --> 00:04:54.160]  今天
[00:04:54.160 --> 00:04:56.880]  幫我們細心的去分享的時候
[00:04:56.880 --> 00:05:01.040]  我們就更認識這耶穌的自由是怎樣展現出來的
[00:05:01.040 --> 00:05:04.920]  他是怎麼樣得到這份自由的
[00:05:04.920 --> 00:05:07.160]  首先呢我們要說
[00:05:07.160 --> 00:05:07.840]  第一
[00:05:07.840 --> 00:05:12.160]  耶穌自由的放下他的尊貴
[00:05:12.160 --> 00:05:14.880]  他放下他的尊貴
[00:05:14.880 --> 00:05:18.240]  第六節告訴我們他本有神的形象
[00:05:18.240 --> 00:05:22.720]  不以自己與神同等為強奪的
[00:05:22.720 --> 00:05:26.240]  一百年前的中文不是很容易理解
[00:05:26.240 --> 00:05:29.880]  我們一起來看看這是什麼意思
[00:05:29.880 --> 00:05:31.520]  形象呢
[00:05:31.520 --> 00:05:33.120]  希臘文
[00:05:33.120 --> 00:05:35.000]  他的意識呢
[00:05:35.000 --> 00:05:38.680]  是其實不是一個表面的形象
[00:05:38.680 --> 00:05:40.400]  他的意識呢是相反
[00:05:40.400 --> 00:05:45.080]  是講不可改變的本質
[00:05:45.080 --> 00:05:47.000]  essence
[00:05:47.000 --> 00:05:48.680]  essential
[00:05:48.680 --> 00:05:50.320]  本質
[00:05:50.320 --> 00:05:51.600]  所以
[00:05:51.600 --> 00:05:53.680]  當聖經告訴我們
[00:05:53.680 --> 00:05:56.880]  耶穌基督有神的形象
[00:05:56.880 --> 00:05:58.160]  他是在告訴我們
[00:05:58.160 --> 00:06:04.200]  耶穌本來有絕對的神不可改變的本質
[00:06:04.200 --> 00:06:06.400]  這裡講的是一個
[00:06:06.400 --> 00:06:10.440]  道成肉身以前
[00:06:10.440 --> 00:06:11.840]  三位一體
[00:06:11.840 --> 00:06:17.200]  上帝、聖父、聖子、聖靈、聖子本來的
[00:06:17.200 --> 00:06:19.520]  本質
[00:06:19.520 --> 00:06:21.840]  就是神本身
[00:06:21.840 --> 00:06:23.920]  完完全全是有神的本質
[00:06:23.920 --> 00:06:27.120]  只不過道成了肉身
[00:06:27.120 --> 00:06:30.400]  熟悉基督教朋友的弟兄姐妹
[00:06:30.400 --> 00:06:31.520]  一定很清楚
[00:06:31.520 --> 00:06:33.440]  我們講的耶穌是完全的神
[00:06:33.440 --> 00:06:37.040]  也是完全的人
[00:06:37.040 --> 00:06:38.800]  在這裡呢
[00:06:38.800 --> 00:06:40.880]  我們看到約翰
[00:06:40.880 --> 00:06:42.440]  怎麼樣告訴我們
[00:06:42.440 --> 00:06:46.840]  耶穌自己的本來的本質呢
[00:06:46.840 --> 00:06:48.200]  他說
[00:06:48.200 --> 00:06:50.960]  耶穌本來就是那道
[00:06:50.960 --> 00:06:54.800]  聖父、聖子、聖靈、聖子就是那道
[00:06:54.800 --> 00:06:56.160]  約翰說
[00:06:56.160 --> 00:07:00.000]  起初世界什麼都沒有的時候只有上帝
[00:07:00.000 --> 00:07:01.040]  太初嘛
[00:07:01.040 --> 00:07:03.280]  只有上帝存在
[00:07:03.280 --> 00:07:04.360]  聖經怎麼說呢
[00:07:04.360 --> 00:07:07.040]  太初有道
[00:07:07.040 --> 00:07:10.120]  道與神同在
[00:07:10.120 --> 00:07:12.920]  道就是神
[00:07:12.920 --> 00:07:14.240]  記得那本質嗎
[00:07:14.240 --> 00:07:16.560]  完全是神的本質
[00:07:16.560 --> 00:07:18.480]  這道太初與神同在
[00:07:18.480 --> 00:07:19.840]  不只如此
[00:07:19.840 --> 00:07:21.360]  還告訴我們
[00:07:21.360 --> 00:07:25.520]  萬物都是借著它造的
[00:07:25.520 --> 00:07:27.520]  凡被造的沒有一樣
[00:07:27.520 --> 00:07:30.800]  不是借著它造的
[00:07:30.800 --> 00:07:34.320]  有些弟兄姐妹不明白
[00:07:34.320 --> 00:07:38.360]  怎麼樣借著主耶穌來造這個萬物呢
[00:07:38.360 --> 00:07:42.320]  創世紀告訴我們一個很特別的記載
[00:07:42.320 --> 00:07:45.920]  肯定不是人想出來的
[00:07:45.920 --> 00:07:47.480]  因為他說
[00:07:47.480 --> 00:07:52.400]  上帝只是借著他的言語說要有什麼就有什麼
[00:07:52.400 --> 00:07:54.960]  他的說他的道
[00:07:54.960 --> 00:08:00.800]  借著他的有能力的話語
[00:08:00.800 --> 00:08:03.120]  有能力的話語
[00:08:03.120 --> 00:08:04.320]  就造了這個世界
[00:08:04.320 --> 00:08:05.200]  舉例
[00:08:05.200 --> 00:08:07.920]  第三節在創世紀第一章
[00:08:07.920 --> 00:08:11.560]  說神說要有光
[00:08:11.560 --> 00:08:12.240]  就有了光
[00:08:12.240 --> 00:08:13.080]  這一句很簡單
[00:08:13.080 --> 00:08:15.480]  但是你想想看簡不簡單
[00:08:15.480 --> 00:08:18.800]  從無光到有光
[00:08:18.800 --> 00:08:22.240]  他只需要靠他說
[00:08:22.240 --> 00:08:23.240]  道
[00:08:23.240 --> 00:08:27.000]  所以為什麼這麼多弟兄姐妹愛讀聖經呢
[00:08:27.000 --> 00:08:31.640]  因為很多弟兄姐妹每次讀聖經得到了一些感受之後
[00:08:31.640 --> 00:08:34.160]  他們就會說什麼呢
[00:08:34.160 --> 00:08:36.520]  上帝的話語
[00:08:36.520 --> 00:08:39.040]  有改變我的能力
[00:08:39.040 --> 00:08:40.440]  現在你明白了
[00:08:40.440 --> 00:08:46.040]  這只不過是上帝用他的話語用的道創造的世界萬物
[00:08:46.040 --> 00:08:48.160]  的一件小事
[00:08:48.160 --> 00:08:50.840]  他的話語能夠改變我們的生命
[00:08:50.840 --> 00:08:51.880]  那當然
[00:08:51.880 --> 00:08:55.880]  因為他的話語根本就是創造了
[00:08:55.880 --> 00:08:57.320]  世界萬有
[00:08:57.320 --> 00:09:01.160]  所以他的話語能夠改變我們的生命
[00:09:01.160 --> 00:09:02.360]  願意
[00:09:02.360 --> 00:09:07.880]  真的真心成長的弟兄姐妹一定會追求去讀神的話語
[00:09:07.880 --> 00:09:09.560]  我給大家一個提示
[00:09:09.560 --> 00:09:12.400]  當你讀神的話語的時候
[00:09:12.400 --> 00:09:14.720]  不要急
[00:09:14.720 --> 00:09:17.960]  不要急著讀很多
[00:09:17.960 --> 00:09:20.440]  除非你有一個很固定的計劃
[00:09:20.440 --> 00:09:24.120]  你想要把那個輪廓先瞭解一遍
[00:09:24.120 --> 00:09:24.840]  不然的話
[00:09:24.840 --> 00:09:27.560]  你想要聖經的話語改變你呢
[00:09:27.560 --> 00:09:29.960]  你要慢慢看
[00:09:29.960 --> 00:09:34.040]  哪怕一天只用那二十分鐘看神的話語
[00:09:34.040 --> 00:09:35.760]  你看少一點無所謂
[00:09:35.760 --> 00:09:37.880]  你重復看他兩三遍無所謂
[00:09:37.880 --> 00:09:42.600]  你要一面看一面思想
[00:09:42.600 --> 00:09:45.000]  我能不能夠做得到這些事情
[00:09:45.000 --> 00:09:47.080]  神你要跟我說什麼
[00:09:47.080 --> 00:09:48.080]  當你這樣看的時候
[00:09:48.080 --> 00:09:52.360]  你就知道神的話語要改變你的生命
[00:09:52.360 --> 00:09:56.760]  然後我們看到耶穌他放下他的尊貴
[00:09:56.760 --> 00:10:03.720]  後面是說他不以自己與神同等為強奪
[00:10:03.720 --> 00:10:06.720]  這為強奪的很難理解
[00:10:06.720 --> 00:10:08.080]  但是在翻譯
[00:10:08.080 --> 00:10:12.960]  他就直接把他的意識翻譯出來
[00:10:12.960 --> 00:10:15.440]  他的表面意識翻面出來
[00:10:15.440 --> 00:10:17.480]  他沒有把他的真正的意思呢
[00:10:17.480 --> 00:10:18.240]  講解的更清楚
[00:10:18.240 --> 00:10:19.680]  因為和和本呢
[00:10:19.680 --> 00:10:23.360]  很喜歡把原文的本來怎麼講的呢
[00:10:23.360 --> 00:10:25.840]  盡量的就保留下來
[00:10:25.840 --> 00:10:28.160]  然後讓我們去明白
[00:10:28.160 --> 00:10:30.800]  這裡為強奪的就是什麼呢
[00:10:30.800 --> 00:10:32.640]  就是抓住
[00:10:32.640 --> 00:10:34.960]  你看到一件寶物
[00:10:34.960 --> 00:10:37.120]  那件寶物
[00:10:37.120 --> 00:10:39.200]  比如說你去旅行啊
[00:10:39.200 --> 00:10:40.960]  給你找到寶物了啊
[00:10:40.960 --> 00:10:44.480]  我們有朋友去潛水啊
[00:10:44.480 --> 00:10:47.040]  這次還去那些啊
[00:10:47.040 --> 00:10:50.800]  那些沈掉的船沈水
[00:10:50.800 --> 00:10:53.600]  回來開玩笑的說沒有找到寶物
[00:10:53.600 --> 00:10:55.760]  你幾個人一起潛水
[00:10:55.760 --> 00:10:57.280]  你找到寶物
[00:10:57.280 --> 00:11:00.080]  抓住了不肯放
[00:11:00.080 --> 00:11:02.440]  因為這是你找到的寶物
[00:11:02.440 --> 00:11:04.040]  價值連城
[00:11:04.040 --> 00:11:07.800]  這裡的意識為強奪的就是
[00:11:07.800 --> 00:11:09.640]  抓住不放手
[00:11:09.640 --> 00:11:12.120]  但是這裡是說什麼呢
[00:11:12.120 --> 00:11:16.680]  為強奪的就是為必須
[00:11:16.680 --> 00:11:18.760]  緊抓不放
[00:11:18.760 --> 00:11:21.320]  耶穌他有謙卑的心啊
[00:11:21.320 --> 00:11:24.280]  他願意不去堅持自己是神
[00:11:24.280 --> 00:11:25.760]  他是神
[00:11:25.760 --> 00:11:26.800]  但是他的心
[00:11:26.800 --> 00:11:28.800]  所以第五節告訴我們什麼呢
[00:11:28.800 --> 00:11:32.920]  你們當以基督的心為心
[00:11:32.920 --> 00:11:34.560]  以基督的這種態度
[00:11:34.560 --> 00:11:36.600]  這種心態為心
[00:11:36.600 --> 00:11:38.080]  他自己知道他是神
[00:11:38.080 --> 00:11:39.920]  但是他不把這件事情呢
[00:11:39.920 --> 00:11:45.880]  當作是不能放的尊貴
[00:11:45.880 --> 00:11:54.840]  他是願意降世為人啊
[00:11:54.840 --> 00:11:57.680]  我們看到他怎麼樣放下他的尊貴呢
[00:11:57.680 --> 00:11:59.880]  請大家一起跟我想想
[00:11:59.880 --> 00:12:03.000]  他願意從天上的居所
[00:12:03.000 --> 00:12:08.920]  到伯利亨的很臭的馬巢里
[00:12:08.920 --> 00:12:12.960]  我們每次看聖誕節啊
[00:12:12.960 --> 00:12:14.920]  而且馬巢的裝飾啊
[00:12:14.920 --> 00:12:17.240]  都是把他設計得怎麼樣
[00:12:17.240 --> 00:12:19.240]  非常的漂亮啊
[00:12:19.240 --> 00:12:20.720]  舒服啊
[00:12:20.720 --> 00:12:22.360]  柔柔的光啊
[00:12:22.360 --> 00:12:26.080]  看到你都想在裡面躺一躺啊
[00:12:26.080 --> 00:12:30.480]  但是實際上你覺得馬巢是怎麼樣的
[00:12:30.480 --> 00:12:31.280]  臭的
[00:12:31.280 --> 00:12:35.960]  伯利亨是一個被遺棄的一個地方
[00:12:35.960 --> 00:12:37.440]  牧羊人那裡的牧羊人
[00:12:37.440 --> 00:12:40.960]  都是被人看不起的小人物
[00:12:40.960 --> 00:12:44.760]  上帝選擇他們看見天使報喜
[00:12:44.760 --> 00:12:47.160]  給這些牧羊人
[00:12:47.160 --> 00:12:49.720]  可是更重要是我們的祖耶穌
[00:12:49.720 --> 00:12:52.960]  是願意從天上的居所到馬
[00:12:52.960 --> 00:12:54.680]  到伯利亨的馬巢
[00:12:54.680 --> 00:12:55.800]  不止如此
[00:12:55.800 --> 00:12:58.600]  他還從人人嚮往的天家
[00:12:58.600 --> 00:13:01.280]  本來是從天家那裡來的
[00:13:01.280 --> 00:13:04.880]  他去到沒有人要去的拿薩勒
[00:13:04.880 --> 00:13:07.480]  沒有人要去的拿薩勒
[00:13:07.480 --> 00:13:10.880]  因為那個是一個大家都看不起的地方
[00:13:10.880 --> 00:13:13.840]  所以當耶穌剛剛出來行道的時候
[00:13:13.840 --> 00:13:16.360]  耶穌行道行神跡的那個風啊
[00:13:16.360 --> 00:13:18.760]  傳到在京城啊
[00:13:18.760 --> 00:13:20.200]  在耶路撒冷
[00:13:20.200 --> 00:13:26.280]  那些權貴那些宗教領袖的耳朵裡面
[00:13:26.280 --> 00:13:27.000]  他們就說
[00:13:27.000 --> 00:13:30.080]  啊有人行神跡
[00:13:30.080 --> 00:13:32.600]  吸引了很多人跟隨
[00:13:32.600 --> 00:13:33.920]  在哪裡啊
[00:13:33.920 --> 00:13:36.120]  人家說伯利那個拿薩勒
[00:13:36.120 --> 00:13:37.160]  他們就笑了
[00:13:37.160 --> 00:13:39.080]  拿薩勒不可能
[00:13:39.080 --> 00:13:41.920]  那個地方不可能有出任何先知
[00:13:41.920 --> 00:13:43.400]  看不起的地方
[00:13:43.400 --> 00:13:44.280]  我們的祖呢
[00:13:44.280 --> 00:13:47.080]  是願意放下他世間的尊貴
[00:13:47.080 --> 00:13:49.800]  去到一個最低位的地方
[00:13:49.800 --> 00:13:53.840]  要告訴我們他降杯是為了我們
[00:13:53.840 --> 00:13:56.240]  真的來到我們當中
[00:13:56.240 --> 00:13:58.840]  我不知道這個世界變成了什麼文化
[00:13:58.840 --> 00:14:03.840]  好像很喜歡重視階級啊
[00:14:03.840 --> 00:14:05.720]  我覺得要小心的
[00:14:05.720 --> 00:14:07.280]  特別是基督徒
[00:14:07.280 --> 00:14:09.440]  我們要真的是明白上帝護照
[00:14:09.440 --> 00:14:12.760]  我們要看到一個謙卑的生命
[00:14:12.760 --> 00:14:14.440]  嗯
[00:14:14.440 --> 00:14:16.000]  我印象最深刻的是
[00:14:16.000 --> 00:14:18.440]  我剛剛信主的時候
[00:14:18.440 --> 00:14:20.000]  對教會的人啊
[00:14:20.000 --> 00:14:21.560]  還不是很認識
[00:14:21.560 --> 00:14:23.520]  然後我一次去教會呢
[00:14:23.520 --> 00:14:27.600]  就看到一個穿得很隨便的老伯伯
[00:14:27.600 --> 00:14:28.920]  就在那邊啊
[00:14:28.920 --> 00:14:32.320]  撿垃圾啊跟那個啊
[00:14:32.320 --> 00:14:34.040]  拿一個梯子啊
[00:14:34.040 --> 00:14:35.240]  弄那些電燈泡啊
[00:14:35.240 --> 00:14:36.520]  這些東西
[00:14:36.520 --> 00:14:37.760]  後來我發現呢
[00:14:37.760 --> 00:14:43.480]  原來他是那天教會的堂主任
[00:14:43.480 --> 00:14:49.080]  一個真正有屬靈生命的神的僕人呢
[00:14:49.080 --> 00:14:51.920]  至於這些事情是真的是無所謂的
[00:14:51.920 --> 00:14:53.680]  我被他影響
[00:14:53.680 --> 00:14:55.760]  所以我來到香港的時候
[00:14:55.760 --> 00:14:57.240]  我們感恩聚餐的時候
[00:14:57.240 --> 00:14:59.960]  我第一次在感恩聚餐完了之後
[00:14:59.960 --> 00:15:00.840]  大家哇
[00:15:00.840 --> 00:15:03.560]  弟兄姐妹準備了好多食物啊
[00:15:03.560 --> 00:15:04.720]  有上海菜
[00:15:04.720 --> 00:15:05.520]  四川菜
[00:15:05.520 --> 00:15:06.320]  福建菜
[00:15:06.320 --> 00:15:07.280]  潮州菜
[00:15:07.280 --> 00:15:08.600]  講不完啊
[00:15:08.600 --> 00:15:09.840]  很會煮的啊
[00:15:09.840 --> 00:15:11.560]  我們海燕姐妹很會煮啊
[00:15:11.560 --> 00:15:12.720]  特別會煮的
[00:15:12.720 --> 00:15:15.000]  那就就大家吃得很開心
[00:15:15.000 --> 00:15:15.440]  哎
[00:15:15.440 --> 00:15:16.200]  by the way
[00:15:16.200 --> 00:15:19.960]  我們的這個端午節感恩聚餐也要來了哈
[00:15:19.960 --> 00:15:20.480]  好
[00:15:20.480 --> 00:15:22.720]  那麼就基本上呢
[00:15:22.720 --> 00:15:25.000]  我們就完了之後
[00:15:25.000 --> 00:15:27.040]  大家都走了
[00:15:27.040 --> 00:15:29.200]  我就開始清潔了
[00:15:29.200 --> 00:15:30.680]  看到地上有骯髒啊
[00:15:30.680 --> 00:15:31.760]  就拿起來
[00:15:31.760 --> 00:15:34.520]  突然間有弟兄姐妹就跑過來跟我說
[00:15:34.520 --> 00:15:35.880]  因為他看著我穿著西裝
[00:15:35.880 --> 00:15:39.640]  就說我來我來你不要你別你別
[00:15:39.640 --> 00:15:44.360]  我就我就覺得真的是我們
[00:15:44.360 --> 00:15:47.160]  我們如果有基督的心為心
[00:15:47.160 --> 00:15:51.880]  我們是要知道我們連我們的主都放下
[00:15:51.880 --> 00:15:53.880]  他的尊貴
[00:15:53.880 --> 00:15:55.400]  嗯
[00:15:55.400 --> 00:15:58.280]  我們有多少成分被這個世俗影響
[00:15:58.280 --> 00:16:00.920]  以至我們放不下自己的尊貴
[00:16:00.920 --> 00:16:03.880]  我們要仰望我們的主耶穌
[00:16:03.880 --> 00:16:04.840]  第二
[00:16:04.840 --> 00:16:09.720]  耶穌是至耶穌的自由是他能夠有能力放下自己的權利
[00:16:09.720 --> 00:16:11.080]  第七節說
[00:16:11.080 --> 00:16:12.760]  反倒虛極
[00:16:12.760 --> 00:16:15.520]  取了奴僕的形象
[00:16:15.520 --> 00:16:17.960]  成為人的樣式
[00:16:17.960 --> 00:16:19.400]  他
[00:16:19.400 --> 00:16:21.680]  取了奴僕的形象
[00:16:21.680 --> 00:16:25.000]  成為人的樣式
[00:16:25.000 --> 00:16:25.800]  在這裡呢
[00:16:25.800 --> 00:16:26.800]  虛極呢
[00:16:26.800 --> 00:16:27.480]  的意思呢
[00:16:27.480 --> 00:16:28.240]  就是
[00:16:28.240 --> 00:16:29.440]  導空啊
[00:16:29.440 --> 00:16:30.720]  就是導空
[00:16:30.720 --> 00:16:32.800]  就是把自己呢
[00:16:32.800 --> 00:16:33.800]  的尊貴
[00:16:33.800 --> 00:16:34.520]  導空下來
[00:16:34.520 --> 00:16:35.560]  權力導空下來
[00:16:35.560 --> 00:16:36.960]  除了奴僕的形象
[00:16:36.960 --> 00:16:38.360]  形象你理解了嗎
[00:16:38.360 --> 00:16:40.400]  剛才我們講形象就那本質
[00:16:40.400 --> 00:16:43.560]  他不只是有了神的本質呢
[00:16:43.560 --> 00:16:44.840]  他還呢
[00:16:44.840 --> 00:16:47.880]  真的是使到自己呢
[00:16:47.880 --> 00:16:49.880]  真的好像一個奴僕一樣
[00:16:49.880 --> 00:16:51.320]  他在世間的時候
[00:16:51.320 --> 00:16:53.480]  大家知道他做什麼嗎
[00:16:53.480 --> 00:16:55.720]  他把自己看成是一個僕人一樣
[00:16:55.720 --> 00:16:57.240]  神的僕人
[00:16:57.240 --> 00:16:59.720]  有人需要洗腳的
[00:16:59.720 --> 00:17:00.720]  學到一些功課
[00:17:00.720 --> 00:17:02.400]  他蹲下來洗腳
[00:17:02.400 --> 00:17:05.880]  有人需要去觸摸那些麻瘋病人的
[00:17:05.880 --> 00:17:07.040]  他就去觸摸這樣嗎
[00:17:07.040 --> 00:17:10.920]  取了奴僕的形象
[00:17:10.920 --> 00:17:14.120]  放下自己的權利
[00:17:14.120 --> 00:17:17.440]  你願意放下你的權利嗎
[00:17:17.440 --> 00:17:18.600]  我們的主耶穌
[00:17:18.600 --> 00:17:20.640]  他的自由是能夠自由的
[00:17:20.640 --> 00:17:22.440]  放下自己的權利
[00:17:22.440 --> 00:17:24.240]  我想問大家一個問題
[00:17:24.240 --> 00:17:27.880]  神本來有什麼權利啊
[00:17:27.880 --> 00:17:29.600]  神本來有什麼權利
[00:17:29.600 --> 00:17:31.760]  這個問題你說不完了啊
[00:17:31.760 --> 00:17:33.280]  很多權利啊
