
[00:00:00.000 --> 00:00:02.000]  我們在世界裡面
[00:01:36.000 --> 00:01:39.000]  在這兩次的征戰當中
[00:01:39.000 --> 00:01:42.000]  有一個非常特別的分別
[00:01:42.000 --> 00:01:45.000]  打耶利哥的時候
[00:01:45.000 --> 00:01:48.000]  耶利哥城的人閉門不戰
[00:01:48.000 --> 00:01:51.000]  最後失敗了
[00:01:51.000 --> 00:01:53.000]  打艾城的時候
[00:01:53.000 --> 00:01:55.000]  艾城主動和他們迎戰
[00:01:55.000 --> 00:01:58.000]  也失敗了
[00:01:58.000 --> 00:02:02.000]  所以約書亞 以色列民
[00:02:02.000 --> 00:02:05.000]  更多的經歷神的大能力
[00:02:05.000 --> 00:02:07.000]  更多的體會到
[00:02:07.000 --> 00:02:10.000]  自己的生命成長的意義
[00:02:10.000 --> 00:02:15.000]  但是他們要學習和領受的功課
[00:02:15.000 --> 00:02:18.000]  並沒有在此就停止
[00:02:18.000 --> 00:02:21.000]  所以在今天的這段經文裡面
[00:02:21.000 --> 00:02:23.000]  我們看到了新的挑戰
[00:02:23.000 --> 00:02:26.000]  詭計就開始產生了
[00:02:26.000 --> 00:02:29.000]  我們在進入今天的經文之前
[00:02:29.000 --> 00:02:32.000]  我們也一起來禱告
[00:02:32.000 --> 00:02:35.000]  天父 我們的主
[00:02:35.000 --> 00:02:37.000]  祢愛我們
[00:02:37.000 --> 00:02:39.000]  祢願意在我們這樣一個
[00:02:39.000 --> 00:02:44.000]  充滿人生各樣隱憂挑戰的生活裡面
[00:02:44.000 --> 00:02:47.000]  能夠因著主得勝
[00:02:47.000 --> 00:02:50.000]  求主祢藉由我們今天的經文
[00:02:50.000 --> 00:02:53.000]  也提醒我們建立我們的生命
[00:02:53.000 --> 00:02:55.000]  讓我們看到約書亞
[00:02:55.000 --> 00:02:57.000]  看到以色列人
[00:02:57.000 --> 00:02:59.000]  也看到我們自己
[00:02:59.000 --> 00:03:01.000]  幫助我們
[00:03:01.000 --> 00:03:04.000]  能夠實實地警醒
[00:03:04.000 --> 00:03:08.000]  能夠勝過世上各樣的詭計
[00:03:08.000 --> 00:03:11.000]  主啊 願祢的話語
[00:03:11.000 --> 00:03:13.000]  成就在我們的生命當中
[00:03:13.000 --> 00:03:15.000]  同心合一地禱告
[00:03:15.000 --> 00:03:18.000]  奉主耶穌基督的名而求
[00:03:18.000 --> 00:03:20.000]  Amen
[00:03:20.000 --> 00:03:23.000]  接下來以色列民面對的挑戰
[00:03:23.000 --> 00:03:26.000]  我們在第一節到第四節
[00:03:26.000 --> 00:03:28.000]  就可以看得到了
[00:03:28.000 --> 00:03:32.000]  當時取得了兩場征戰的勝利以後
[00:03:32.000 --> 00:03:35.000]  整個約旦河西
[00:03:35.000 --> 00:03:37.000]  不論是住在山地的
[00:03:37.000 --> 00:03:42.000]  住在高原的沿海的諸王
[00:03:42.000 --> 00:03:44.000]  緊張了
[00:03:44.000 --> 00:03:46.000]  我們不戰也是輸
[00:03:46.000 --> 00:03:48.000]  主動迎戰也是輸
[00:03:48.000 --> 00:03:51.000]  我們要齊聚在一起
[00:03:51.000 --> 00:03:53.000]  同心合一地
[00:03:53.000 --> 00:03:57.000]  你看 迦南地的這些民族
[00:03:57.000 --> 00:04:00.000]  都要同心合一地
[00:04:00.000 --> 00:04:04.000]  要和約書亞 要和以色列人去征戰了
[00:04:04.000 --> 00:04:06.000]  要想方法了
[00:04:06.000 --> 00:04:08.000]  這個時候呢
[00:04:08.000 --> 00:04:11.000]  在激辯的居民
[00:04:11.000 --> 00:04:13.000]  也就是那些的西魏人
[00:04:13.000 --> 00:04:18.000]  就也聽見了約書亞的這些事情
[00:04:18.000 --> 00:04:21.000]  就要設立軌跡
[00:04:21.000 --> 00:04:24.000]  在這段的經文當中
[00:04:24.000 --> 00:04:29.000]  分別用三次的聽見
[00:04:29.000 --> 00:04:32.000]  帶出不同的三個的主角
[00:04:32.000 --> 00:04:37.000]  首先就是不同的王 諸王
[00:04:37.000 --> 00:04:41.000]  聽見了這事就要開始行動了
[00:04:41.000 --> 00:04:44.000]  接下來就是激辯的居民
[00:04:44.000 --> 00:04:47.000]  聽見了就要開始設軌跡
[00:04:47.000 --> 00:04:50.000]  到了第十六節的時候
[00:04:50.000 --> 00:04:53.000]  以色列人聽見了
[00:04:53.000 --> 00:04:55.000]  聽見他們在附近
[00:04:55.000 --> 00:04:59.000]  才知道他們中了這樣的一個軌跡了
[00:04:59.000 --> 00:05:02.000]  所以在這一段的經文裡面
[00:05:02.000 --> 00:05:06.000]  也為大家總結了三個重要的提醒
[00:05:06.000 --> 00:05:08.000]  也要一起來學習
[00:05:08.000 --> 00:05:11.000]  這三個重要的功課
[00:05:11.000 --> 00:05:13.000]  第一個呢
[00:05:13.000 --> 00:05:16.000]  就是要時時警醒
[00:05:16.000 --> 00:05:18.000]  因為征戰
[00:05:18.000 --> 00:05:21.000]  不只是面對於
[00:05:21.000 --> 00:05:23.000]  真刀真槍
[00:05:23.000 --> 00:05:25.000]  來抵抗你的敵人的時候
[00:05:25.000 --> 00:05:27.000]  那個才叫做征戰
[00:05:27.000 --> 00:05:29.000]  有的時候
[00:05:29.000 --> 00:05:31.000]  帶著實物來
[00:05:31.000 --> 00:05:34.000]  願意俯首向你稱臣的時候
[00:05:34.000 --> 00:05:37.000]  說我是你僕人的時候
[00:05:37.000 --> 00:05:41.000]  那也是一個挑戰和軌跡
[00:05:41.000 --> 00:05:44.000]  所以我們只有時時警醒
[00:05:44.000 --> 00:05:46.000]  才能鑑別出來
[00:05:46.000 --> 00:05:50.000]  我們生命當中遇到的一些挑戰
[00:05:50.000 --> 00:05:52.000]  當我們進入到今天的經文
[00:05:52.000 --> 00:05:54.000]  仔細去分析的時候
[00:05:54.000 --> 00:05:58.000]  大家就會看得更加的清楚
[00:05:58.000 --> 00:06:01.000]  激辯的居民
[00:06:01.000 --> 00:06:04.000]  精心地去預備
[00:06:04.000 --> 00:06:06.000]  他們所設的軌跡
[00:06:06.000 --> 00:06:08.000]  我們看四至五節
[00:06:08.000 --> 00:06:10.000]  我們就可以看得明白
[00:06:10.000 --> 00:06:12.000]  首先他們設軌跡
[00:06:12.000 --> 00:06:14.000]  要假充使者
[00:06:14.000 --> 00:06:16.000]  拿舊的口袋
[00:06:16.000 --> 00:06:19.000]  然後舊的啤酒袋子
[00:06:19.000 --> 00:06:22.000]  伏在驢上
[00:06:22.000 --> 00:06:23.000]  這些東西
[00:06:23.000 --> 00:06:25.000]  到時候會和大家再分享
[00:06:25.000 --> 00:06:28.000]  特別要做舊了的東西
[00:06:28.000 --> 00:06:33.000]  而且還特別講到了驢
[00:06:33.000 --> 00:06:36.000]  你走近的路程的時候
[00:06:36.000 --> 00:06:39.000]  不需要牲口來拖住這些東西
[00:06:39.000 --> 00:06:43.000]  唯有讓約書亞和以色列民相信
[00:06:43.000 --> 00:06:46.000]  你要走很遠的路程的時候
[00:06:46.000 --> 00:06:48.000]  需要牲畜
[00:06:48.000 --> 00:06:51.000]  就是驢 還帶了驢
[00:06:51.000 --> 00:06:54.000]  甚至服裝的打扮
[00:06:54.000 --> 00:06:56.000]  也做了精心的調整
[00:06:56.000 --> 00:07:00.000]  舊鞋 還要把他們乘上的食物
[00:07:00.000 --> 00:07:03.000]  那些餅都是乾的
[00:07:03.000 --> 00:07:06.000]  甚至都發了霉
[00:07:06.000 --> 00:07:09.000]  準備好了 就帶過來了
[00:07:09.000 --> 00:07:11.000]  其實帶來的時候
[00:07:11.000 --> 00:07:15.000]  約書亞他是有警惕的
[00:07:15.000 --> 00:07:18.000]  他那個時候見到這些希衛人
[00:07:18.000 --> 00:07:20.000]  他還問他們說
[00:07:20.000 --> 00:07:23.000]  只怕你們是住在我們中間的
[00:07:23.000 --> 00:07:27.000]  若是這樣 怎能和你們立約呢
[00:07:27.000 --> 00:07:30.000]  因為當時神已經吩咐了以色列民
[00:07:30.000 --> 00:07:34.000]  當你們進入到這個應許之地的時候
[00:07:34.000 --> 00:07:37.000]  要把當地的居民除滅
[00:07:37.000 --> 00:07:39.000]  或者是趕走
[00:07:39.000 --> 00:07:42.000]  為的是因為那個地
[00:07:42.000 --> 00:07:45.000]  就是賜給以色列民的應許之地
[00:07:45.000 --> 00:07:47.000]  為的還有
[00:07:47.000 --> 00:07:51.000]  當時這些本土的原住的居民
[00:07:51.000 --> 00:07:54.000]  做了很多的惡事
[00:07:54.000 --> 00:07:56.000]  如果這些惡的
[00:07:56.000 --> 00:07:58.000]  不能夠從以色列民居住的土地
[00:07:58.000 --> 00:08:00.000]  把他們趕走的話
[00:08:00.000 --> 00:08:05.000]  他們也會受到迦南帝他們拜的假神
[00:08:05.000 --> 00:08:10.000]  生活的習性 等等罪的影響
[00:08:10.000 --> 00:08:13.000]  活不出神的心意來
[00:08:13.000 --> 00:08:15.000]  以至於真正的祝福
[00:08:15.000 --> 00:08:17.000]  成為不了祝福
[00:08:17.000 --> 00:08:21.000]  所以在這裡 約書亞還是有警惕
[00:08:21.000 --> 00:08:24.000]  你們不是住在我們中間嗎
[00:08:24.000 --> 00:08:28.000]  若是這樣 我就不可以和你們立約了
[00:08:28.000 --> 00:08:30.000]  他其實是記得很清楚的
[00:08:30.000 --> 00:08:32.000]  哪怕這些人來
[00:08:32.000 --> 00:08:35.000]  他就問了 就問這些人了
[00:08:35.000 --> 00:08:39.000]  你們是什麼人 是從哪裡來的
[00:08:39.000 --> 00:08:42.000]  我們再看經文 其實
[00:08:42.000 --> 00:08:45.000]  這些畸變地的西魏人
[00:08:45.000 --> 00:08:48.000]  根本答不上這條的問題
[00:08:48.000 --> 00:08:51.000]  根本經不起這樣的查驗
[00:08:51.000 --> 00:08:54.000]  但他們用巧妙的方式
[00:08:54.000 --> 00:08:58.000]  來做應對和迷惑
[00:08:58.000 --> 00:09:01.000]  他們用了什麼迷惑性的說詞
[00:09:01.000 --> 00:09:02.000]  他們就回答了
[00:09:02.000 --> 00:09:05.000]  從哪裡來的呢 回答不出來
[00:09:05.000 --> 00:09:10.000]  就說 是從極遠之地來的
[00:09:10.000 --> 00:09:14.000]  遠得不得了 極遠之地來的
[00:09:14.000 --> 00:09:16.000]  你們是什麼人呢
[00:09:16.000 --> 00:09:20.000]  我不能夠告訴你 我是西魏人
[00:09:20.000 --> 00:09:24.000]  西魏人就暴露了 我就住在迦南地的
[00:09:24.000 --> 00:09:29.000]  他就稱呼 我是你的僕人
[00:09:29.000 --> 00:09:32.000]  僕人從極遠之地來的
[00:09:32.000 --> 00:09:36.000]  為什麼來呢 他就舉了一些例子
[00:09:36.000 --> 00:09:38.000]  因為就聽說了
[00:09:38.000 --> 00:09:43.000]  你們在埃及地和約旦河以東
[00:09:43.000 --> 00:09:46.000]  所做的那些神蹟和事情
[00:09:46.000 --> 00:09:49.000]  你們的神不得了啊
[00:09:49.000 --> 00:09:51.000]  我們要來朝見你們
[00:09:51.000 --> 00:09:53.000]  要把我們的食物呈上
[00:09:53.000 --> 00:09:56.000]  甚至願意做你們的僕人
[00:09:56.000 --> 00:09:59.000]  其實他們這裡說了謊話
[00:09:59.000 --> 00:10:02.000]  他們其實聽見的是
[00:10:02.000 --> 00:10:08.000]  當時約書亞攻打耶利哥和艾成的事蹟
[00:10:08.000 --> 00:10:11.000]  聽見了 在我們前面的經文
[00:10:11.000 --> 00:10:14.000]  他們就說 他們是在佈設詭計
[00:10:14.000 --> 00:10:16.000]  但是他們的說辭
[00:10:16.000 --> 00:10:19.000]  完全就沒有提耶利哥和艾成
[00:10:19.000 --> 00:10:22.000]  而是要提很久遠的
[00:10:22.000 --> 00:10:26.000]  在埃及和約旦河以東做的事情
[00:10:26.000 --> 00:10:29.000]  為什麼會這樣呢
[00:10:29.000 --> 00:10:32.000]  因為只有這樣說
[00:10:32.000 --> 00:10:38.000]  才能證明他們住在極遠之地
[00:10:38.000 --> 00:10:43.000]  聽到他們很久以前發生的神蹟的事情
[00:10:43.000 --> 00:10:45.000]  才趕得及過來
[00:10:45.000 --> 00:10:51.000]  在那個時候來見到約書亞和以色列人
[00:10:51.000 --> 00:10:53.000]  精心的設計
[00:10:53.000 --> 00:10:57.000]  這個世界總是要用這些精心的設計
[00:10:57.000 --> 00:11:02.000]  來進行它的欺騙和以假亂真
[00:11:02.000 --> 00:11:06.000]  這個時候他們就把他們裝備的各樣東西
[00:11:06.000 --> 00:11:09.000]  展現給約書亞看了
[00:11:09.000 --> 00:11:11.000]  你們看啊
[00:11:11.000 --> 00:11:14.000]  我們當時預備的這些餅
[00:11:14.000 --> 00:11:17.000]  來的時候還是熱的
[00:11:17.000 --> 00:11:20.000]  你看現在都乾了 還長了霉了
[00:11:20.000 --> 00:11:22.000]  我們那個時候
[00:11:22.000 --> 00:11:26.000]  這些啤酒裝的袋子
[00:11:26.000 --> 00:11:28.000]  都還是新的
[00:11:28.000 --> 00:11:31.000]  現在都已經舊了 已經破裂了
[00:11:31.000 --> 00:11:34.000]  因為酒在按照他們當時的傳統
[00:11:34.000 --> 00:11:37.000]  會發酵
[00:11:37.000 --> 00:11:39.000]  足夠長的時間
[00:11:39.000 --> 00:11:43.000]  把舊的酒的皮帶撐破了
[00:11:43.000 --> 00:11:44.000]  為什麼呢
[00:11:44.000 --> 00:11:47.000]  就是要告訴約書亞
[00:11:47.000 --> 00:11:51.000]  他們想讓約書亞相信的一個事實
[00:11:51.000 --> 00:11:57.000]  因為道路甚遠 也都穿舊了
[00:11:57.000 --> 00:12:01.000]  所以我們在這個世界當中
[00:12:01.000 --> 00:12:06.000]  也會總是想讓我們相信
[00:12:06.000 --> 00:12:11.000]  各樣他想要讓我們相信的事情
[00:12:11.000 --> 00:12:13.000]  在各樣的挑戰當中
[00:12:13.000 --> 00:12:16.000]  我們只能夠實施警醒
[00:12:16.000 --> 00:12:20.000]  比如說在世界上告訴你
[00:12:20.000 --> 00:12:22.000]  沒事的
[00:12:22.000 --> 00:12:26.000]  你信不信主都是一樣
[00:12:26.000 --> 00:12:28.000]  主耶穌基督他是
[00:12:28.000 --> 00:12:30.000]  他會包容你的
[00:12:30.000 --> 00:12:32.000]  就算犯罪了
[00:12:32.000 --> 00:12:37.000]  他也會容忍你無數次
[00:12:37.000 --> 00:12:40.000]  你不來教會也都是OK的
[00:12:40.000 --> 00:12:42.000]  一步一步的謊言
[00:12:42.000 --> 00:12:45.000]  當時就這樣欺騙了夏娃
[00:12:45.000 --> 00:12:47.000]  欺騙了亞當
[00:12:47.000 --> 00:12:49.000]  甚至他期盼
[00:12:49.000 --> 00:12:51.000]  透過魔鬼的試探
[00:12:51.000 --> 00:12:54.000]  來欺騙耶穌基督
[00:12:54.000 --> 00:12:57.000]  他還在用各樣的方式
[00:12:57.000 --> 00:13:00.000]  來使人習以為常
[00:13:00.000 --> 00:13:04.000]  生活當中自己的洞察和察覺
[00:13:04.000 --> 00:13:07.000]  生活就是這樣忙碌的了
[00:13:07.000 --> 00:13:09.000]  我就是無能為力了
[00:13:09.000 --> 00:13:11.000]  靠我的能力和觀察
[00:13:11.000 --> 00:13:15.000]  就可以處理好整件事情了
[00:13:15.000 --> 00:13:17.000]  就來欺騙我們
[00:13:17.000 --> 00:13:21.000]  讓我們即使有的那些警醒
[00:13:21.000 --> 00:13:23.000]  也磨滅殆盡
[00:13:23.000 --> 00:13:25.000]  來過我們自己
[00:13:25.000 --> 00:13:28.000]  想要來過我們的人生
[00:13:28.000 --> 00:13:31.000]  所以在這裡要有提醒
[00:13:31.000 --> 00:13:33.000]  我們的生活當中
[00:13:33.000 --> 00:13:36.000]  有各樣的挑戰和隱憂
[00:13:36.000 --> 00:13:38.000]  有的時候
[00:13:38.000 --> 00:13:42.000]  表面上來說好像是一個祝福
[00:13:42.000 --> 00:13:46.000]  但它卻可能來自於仇敵的詭計
[00:13:46.000 --> 00:13:50.000]  我們勿要時時的警醒
[00:13:50.000 --> 00:13:53.000]  在亞利桑那州和以色列人
[00:13:53.000 --> 00:13:55.000]  他們有沒有警醒
[00:13:55.000 --> 00:13:58.000]  大家覺得也有
[00:13:58.000 --> 00:14:01.000]  其中還會去查問
[00:14:01.000 --> 00:14:03.000]  你們是什麼人
[00:14:03.000 --> 00:14:05.000]  從哪裡來的
[00:14:05.000 --> 00:14:09.000]  但是警醒的不夠
[00:14:09.000 --> 00:14:11.000]  你怎麼能夠從
[00:14:11.000 --> 00:14:14.000]  要欺騙你人的口中
[00:14:14.000 --> 00:14:18.000]  來問出真實的答案呢
[00:14:18.000 --> 00:14:21.000]  本來就要來迷惑你的世界裡邊
[00:14:21.000 --> 00:14:25.000]  來看到真正的永恆
[00:14:25.000 --> 00:14:29.000]  和來自於上帝的真理呢
[00:14:29.000 --> 00:14:32.000]  所以約束亞他也在其中
[00:14:32.000 --> 00:14:34.000]  經歷了他的一次挫敗
[00:14:34.000 --> 00:14:37.000]  學習到他的功課
[00:14:37.000 --> 00:14:39.000]  其實他還有機會的
[00:14:39.000 --> 00:14:41.000]  他哪怕是警醒的不夠
[00:14:41.000 --> 00:14:43.000]  他本來還有機會的
[00:14:43.000 --> 00:14:45.000]  所以第二個重點
[00:14:45.000 --> 00:14:47.000]  也是要提醒大家
[00:14:47.000 --> 00:14:51.000]  當我們要做決策的時候
[00:14:51.000 --> 00:14:57.000]  一定要慎重的決策
[00:14:57.000 --> 00:15:00.000]  約束亞本來有機會
[00:15:00.000 --> 00:15:02.000]  這能夠慎重一點
[00:15:02.000 --> 00:15:04.000]  他落入詭計的
[00:15:04.000 --> 00:15:07.000]  最根本的一個原因
[00:15:07.000 --> 00:15:12.000]  在第十四節我們就可以看得清清楚楚
[00:15:12.000 --> 00:15:15.000]  他們就看到了那些食物了
[00:15:15.000 --> 00:15:17.000]  他們就領受食物
[00:15:17.000 --> 00:15:19.000]  好像僕人來了
[00:15:19.000 --> 00:15:21.000]  食物就領受了
[00:15:21.000 --> 00:15:25.000]  還有一個關鍵的點
[00:15:25.000 --> 00:15:29.000]  並沒有求問耶和華
[00:15:29.000 --> 00:15:31.000]  以為自己明察秋毫
[00:15:31.000 --> 00:15:33.000]  看到有驢
[00:15:33.000 --> 00:15:36.000]  看到那些確實救了
[00:15:36.000 --> 00:15:39.000]  自己以為可以了
[00:15:39.000 --> 00:15:41.000]  確實有挑戰
[00:15:41.000 --> 00:15:44.000]  其實我們現代人也會面對這樣一個挑戰
[00:15:44.000 --> 00:15:46.000]  所以我們要想一下
[00:15:46.000 --> 00:15:49.000]  在嘗試揣摩他的心境的時候
[00:15:49.000 --> 00:15:51.000]  當時亞綱犯罪的時候
[00:15:51.000 --> 00:15:54.000]  在攻打艾成的時候
[00:15:54.000 --> 00:15:56.000]  他不明白
[00:15:56.000 --> 00:15:59.000]  他和長老撕裂衣服
[00:15:59.000 --> 00:16:01.000]  匍匐在約會前
[00:16:01.000 --> 00:16:03.000]  直到夜晚
[00:16:03.000 --> 00:16:06.000]  那神就告訴他了
[00:16:06.000 --> 00:16:10.000]  原來整個失敗的背後
[00:16:10.000 --> 00:16:13.000]  因著亞綱犯了罪
[00:16:13.000 --> 00:16:15.000]  在那一瞬間
[00:16:15.000 --> 00:16:19.000]  他花上了很多的時間
[00:16:19.000 --> 00:16:22.000]  去求問神
[00:16:22.000 --> 00:16:25.000]  我們現在也容易落入
[00:16:25.000 --> 00:16:29.000]  現在一個快節奏生活的試探裡面
[00:16:29.000 --> 00:16:31.000]  什麼都要快
[00:16:31.000 --> 00:16:35.000]  什麼都要馬上要有一個答案
[00:16:35.000 --> 00:16:38.000]  就好像當時的約書亞
[00:16:38.000 --> 00:16:39.000]  好像求問神
[00:16:39.000 --> 00:16:42.000]  我要繼續匍匐在神的面前
[00:16:42.000 --> 00:16:44.000]  直到夜晚
[00:16:44.000 --> 00:16:47.000]  就放棄了這樣一個很重要的
[00:16:47.000 --> 00:16:49.000]  一個生命的功課
[00:16:49.000 --> 00:16:52.000]  一個重要的決策的方式
[00:16:52.000 --> 00:16:56.000]  去求問神
[00:16:56.000 --> 00:17:00.000]  我們現在也會面對這樣一個挑戰
[00:17:00.000 --> 00:17:04.000]  現在追求經濟效益的一個時代
[00:17:04.000 --> 00:17:06.000]  什麼都是快
[00:17:06.000 --> 00:17:09.000]  什麼都是效益
[00:17:09.000 --> 00:17:14.000]  什麼都是一個結果
[00:17:14.000 --> 00:17:16.000]  很多時候問你
[00:17:16.000 --> 00:17:18.000]  有沒有禱告了
[00:17:18.000 --> 00:17:20.000]  有禱告了
[00:17:20.000 --> 00:17:22.000]  五分鐘前才禱告的
[00:17:22.000 --> 00:17:25.000]  禱告可能就花了三十秒鐘
[00:17:25.000 --> 00:17:29.000]  神就沒有回覆我
[00:17:29.000 --> 00:17:31.000]  那個不是神的心意
[00:17:31.000 --> 00:17:34.000]  那個不是一種求問神的心態
[00:17:34.000 --> 00:17:37.000]  生命和方法
[00:17:37.000 --> 00:17:41.000]  問你有沒有真正的一種心態
[00:17:41.000 --> 00:17:44.000]  來到神的面前
[00:17:44.000 --> 00:17:48.000]  真的仔細想到各樣的原委
[00:17:48.000 --> 00:17:51.000]  為求神的國和神的義
[00:17:51.000 --> 00:17:53.000]  不是求自己的利益
[00:17:53.000 --> 00:17:55.000]  神的國和神的義
[00:17:55.000 --> 00:17:59.000]  求神來給你開路和指引
[00:17:59.000 --> 00:18:01.000]  所以在這裡
[00:18:01.000 --> 00:18:03.000]  約書亞他一個
[00:18:03.000 --> 00:18:05.000]  在決策上面
[00:18:05.000 --> 00:18:07.000]  沒有失誤
[00:18:07.000 --> 00:18:11.000]  沒有求問耶和華
[00:18:11.000 --> 00:18:14.000]  到了第十六和第十七節以後
[00:18:14.000 --> 00:18:16.000]  我們就可以看到了
[00:18:16.000 --> 00:18:19.000]  得知受騙了
[00:18:19.000 --> 00:18:21.000]  就和他們立約以後
[00:18:21.000 --> 00:18:23.000]  過了三天
[00:18:23.000 --> 00:18:25.000]  聽見他們是在淨寧
[00:18:25.000 --> 00:18:27.000]  就住在他們中間
[00:18:27.000 --> 00:18:29.000]  這些即便是西位人
[00:18:29.000 --> 00:18:32.000]  他們並不是一些少數
[00:18:32.000 --> 00:18:35.000]  他們是有四座城的
[00:18:35.000 --> 00:18:38.000]  但他們有這種敬畏神的心
[00:18:38.000 --> 00:18:41.000]  但他們用了一種詭計的方法
[00:18:41.000 --> 00:18:44.000]  他們也要承受自己的後果
[00:18:44.000 --> 00:18:46.000]  所以當時
[00:18:46.000 --> 00:18:49.000]  約書亞他也在承受後果
[00:18:49.000 --> 00:18:51.000]  承受的後果就是
[00:18:51.000 --> 00:18:53.000]  因為他們已經指著耶和華
[00:18:53.000 --> 00:18:56.000]  以色列的神向他們啟示了
[00:18:56.000 --> 00:18:58.000]  不能夠擊殺他們
[00:18:58.000 --> 00:19:00.000]  他們就要信守承諾
[00:19:00.000 --> 00:19:02.000]  信守約定
[00:19:02.000 --> 00:19:04.000]  因為不單是自己的啟示
[00:19:04.000 --> 00:19:07.000]  還是指著神來啟的誓
[00:19:07.000 --> 00:19:10.000]  他們要承受這樣的一個結果
[00:19:10.000 --> 00:19:13.000]  當然我們在之後的經文也看到
[00:19:13.000 --> 00:19:15.000]  這些即便人
[00:19:15.000 --> 00:19:17.000]  他們也要承受結果
[00:19:17.000 --> 00:19:19.000]  就是成為僕人
[00:19:19.000 --> 00:19:22.000]  成為僕人來侍奉神
[00:19:22.000 --> 00:19:26.000]  所以當我們看到
[00:19:26.000 --> 00:19:28.000]  約書亞和以色列民
[00:19:28.000 --> 00:19:31.000]  面臨著這個挑戰的時候
[00:19:31.000 --> 00:19:34.000]  我們又反觀我們的世界
[00:19:34.000 --> 00:19:37.000]  也充斥著各樣的隱憂
[00:19:37.000 --> 00:19:40.000]  甚至是詭計
[00:19:40.000 --> 00:19:43.000]  甚至告訴你
[00:19:43.000 --> 00:19:48.000]  我們這樣的一個工作的條件
[00:19:48.000 --> 00:19:50.000]  待遇豐厚
[00:19:50.000 --> 00:19:52.000]  你跟我來吧
[00:19:52.000 --> 00:19:54.000]  去哪裡呢
[00:19:54.000 --> 00:19:57.000]  去柬埔寨
[00:19:57.000 --> 00:20:00.000]  帶著美好的憧憬
[00:20:00.000 --> 00:20:02.000]  去了以後
[00:20:02.000 --> 00:20:05.000]  人身自由都受到了控制
[00:20:05.000 --> 00:20:08.000]  受到了很大的欺騙
[00:20:08.000 --> 00:20:10.000]  這個世界也在欺騙
[00:20:10.000 --> 00:20:15.000]  它讓我們擺上我們尊貴的基督徒的名分
[00:20:15.000 --> 00:20:18.000]  回到這個世界裡面
[00:20:18.000 --> 00:20:20.000]  做一個妥協
[00:20:20.000 --> 00:20:23.000]  做一些的認同
[00:20:23.000 --> 00:20:26.000]  也是對我們的挑戰
[00:20:26.000 --> 00:20:34.000]  當我們面對各樣的選擇的時候
[00:20:34.000 --> 00:20:40.000]  我們要慎重地去決策
[00:20:40.000 --> 00:20:42.000]  那麼這件事件
[00:20:42.000 --> 00:20:45.000]  終究要怎麼來解決和收場呢
[00:20:45.000 --> 00:20:48.000]  我們其實也在其中看到
[00:20:48.000 --> 00:20:50.000]  約書亞不丹
[00:20:50.000 --> 00:20:53.000]  他學到了重要的生命功課和體系
[00:20:53.000 --> 00:20:56.000]  他在這個世界裡面
[00:20:56.000 --> 00:20:59.000]  也更深地認識了神
[00:20:59.000 --> 00:21:04.000]  來自於我們第三個要學習的重點
[00:21:04.000 --> 00:21:07.000]  就是要靠主得勝
[00:21:07.000 --> 00:21:10.000]  靠主得勝
[00:21:10.000 --> 00:21:14.000]  他們約書亞之後也會有一些的查問
[00:21:14.000 --> 00:21:17.000]  查問清楚了以後就告訴他們
