
[00:00:00.000 --> 00:00:05.000]   - Good evening, everyone.
[00:02:17.320 --> 00:02:20.520]   that Pharaoh wanted to limit their numbers.
[00:02:20.520 --> 00:02:23.840]   So what he planned, or what he said is that
[00:02:23.840 --> 00:02:27.840]   to have all of the baby boys put to death when they're born,
[00:02:27.840 --> 00:02:29.640]   and that's the command that he gave
[00:02:29.640 --> 00:02:32.480]   to the midwives of the Hebrews.
[00:02:32.480 --> 00:02:35.360]   But the Hebrew midwives feared the Lord,
[00:02:35.360 --> 00:02:37.640]   so then they did not listen to him
[00:02:37.640 --> 00:02:41.200]   and instead allowed the baby boys to continue on.
[00:02:41.200 --> 00:02:43.880]   So Pharaoh found out that his plan wasn't working out,
[00:02:43.880 --> 00:02:47.600]   so instead he said, "Let's get all of the baby boys
[00:02:47.600 --> 00:02:50.440]   "and throw them into the Nile River
[00:02:50.440 --> 00:02:52.160]   "to be killed and drowned."
[00:02:52.200 --> 00:02:56.160]   And so this is the time when Moses was born.
[00:02:56.160 --> 00:02:59.400]   And so when he was born, he was kept for three months,
[00:02:59.400 --> 00:03:02.640]   and eventually his mother could no longer keep him
[00:03:02.640 --> 00:03:04.400]   'cause he was probably quite big.
[00:03:04.400 --> 00:03:06.320]   And so he put him in a basket,
[00:03:06.320 --> 00:03:11.320]   and then he put it among the reeds in the Nile River.
[00:03:11.320 --> 00:03:14.160]   And so this is the first account,
[00:03:14.160 --> 00:03:15.480]   and let's just read it together.
[00:03:15.480 --> 00:03:16.640]   I'll read it to you.
[00:03:16.640 --> 00:03:21.400]   This is in Exodus chapter 2, 78.
[00:03:21.400 --> 00:03:25.560]   It says here, "Then his sister," which is Miriam,
[00:03:25.560 --> 00:03:27.400]   "asked Pharaoh's daughter,"
[00:03:27.400 --> 00:03:32.400]   because the slave of Pharaoh's daughter found this basket,
[00:03:32.400 --> 00:03:34.680]   and she said, Miriam asked her,
[00:03:34.680 --> 00:03:37.680]   "Shall I go and get one of the Hebrew women
[00:03:37.680 --> 00:03:39.880]   "to nurse the baby for you?"
[00:03:39.880 --> 00:03:42.760]   And she said, "Yes, go," she answered.
[00:03:42.760 --> 00:03:46.640]   "So the girl went and got the baby's mother.
[00:03:46.640 --> 00:03:48.480]   "Pharaoh's daughter said to her,
[00:03:48.480 --> 00:03:51.080]   "Take this baby and nurse him for me."
[00:03:51.080 --> 00:03:52.880]   And, "I will pay you."
[00:03:52.880 --> 00:03:56.600]   So the women took the baby and nursed him.
[00:03:56.600 --> 00:03:58.360]   When the child grew older,
[00:03:58.360 --> 00:04:00.440]   she took him to Pharaoh's daughter,
[00:04:00.440 --> 00:04:02.520]   and he became her son.
[00:04:02.520 --> 00:04:07.520]   She named him Moses, saying, "I drew him out of the water."
[00:04:07.520 --> 00:04:11.640]   Now, the very first thing that we can learn from Miriam
[00:04:11.640 --> 00:04:14.160]   is how do we be faithful?
[00:04:14.160 --> 00:04:17.800]   Well, seeing from her story is to be courageous
[00:04:17.800 --> 00:04:20.920]   for the people that you love.
[00:04:20.920 --> 00:04:23.160]   Well, it's actually extremely courageous
[00:04:23.160 --> 00:04:26.600]   for Miriam to be speaking to Pharaoh's daughter,
[00:04:26.600 --> 00:04:30.920]   because remember, she was just a Hebrew slave,
[00:04:30.920 --> 00:04:34.000]   and here it is, the Pharaoh's daughter,
[00:04:34.000 --> 00:04:37.400]   this official, this royalty.
[00:04:37.400 --> 00:04:40.880]   So what it meant was that if she had said anything
[00:04:40.880 --> 00:04:43.680]   that the princess did not like,
[00:04:43.680 --> 00:04:46.520]   then her life could be in danger.
[00:04:46.520 --> 00:04:49.240]   But instead, she was courageous enough
[00:04:49.240 --> 00:04:53.400]   to go in front of the princess and actually tell her
[00:04:53.400 --> 00:04:57.320]   that, "Do you want me to get a nurse for this baby?"
[00:04:57.320 --> 00:05:01.840]   Not only was she courageous, but also cunning.
[00:05:01.840 --> 00:05:04.360]   Now, this kind of courage is not like one
[00:05:04.360 --> 00:05:07.840]   where we'll eat a type of exotic food,
[00:05:07.840 --> 00:05:12.840]   like a fried insect, or not even going up to your crush
[00:05:12.840 --> 00:05:16.200]   and asking them out for a date kind of courage, right?
[00:05:16.200 --> 00:05:19.000]   'Cause those ones don't cause your life.
[00:05:19.000 --> 00:05:22.800]   But this kind is the one where you're going on a bungee jump
[00:05:22.800 --> 00:05:25.680]   and you're not quite sure the rope won't break,
[00:05:25.680 --> 00:05:28.240]   but if it does, you're gonna die.
[00:05:28.240 --> 00:05:30.800]   So this is the kind of courage that she had.
[00:05:30.800 --> 00:05:35.480]   And remember what her age was, most likely just above six,
[00:05:35.480 --> 00:05:38.480]   'cause I think anything younger,
[00:05:38.480 --> 00:05:41.960]   the princess probably wouldn't take her seriously,
[00:05:41.960 --> 00:05:45.080]   and probably somewhere less than 12 years old,
[00:05:45.080 --> 00:05:47.920]   otherwise she would already have been an adolescent.
[00:05:47.920 --> 00:05:51.120]   So imagine for that to happen.
[00:05:51.120 --> 00:05:52.840]   I mean, it's easy for us to think
[00:05:52.840 --> 00:05:55.840]   that a mother would protect a child,
[00:05:55.840 --> 00:05:58.400]   but this is actually quite the reverse.
[00:05:58.400 --> 00:06:03.160]   It was a child preserving the life of this baby
[00:06:03.160 --> 00:06:05.440]   and also for the family.
[00:06:05.440 --> 00:06:08.840]   And at first I thought, "Well, did she do it for herself?"
[00:06:08.840 --> 00:06:13.360]   Mostly, most likely not, because who wants a baby brother?
[00:06:13.360 --> 00:06:15.720]   The divided attention of the parent, right?
[00:06:15.720 --> 00:06:17.280]   Of course not.
[00:06:17.280 --> 00:06:19.240]   So she didn't do it for herself,
[00:06:19.240 --> 00:06:22.440]   but instead for the loved ones of her.
[00:06:22.440 --> 00:06:25.360]   And why is it that when we do that,
[00:06:25.360 --> 00:06:27.520]   we're actually faithful to God,
[00:06:27.520 --> 00:06:30.080]   when we're courageous for our loved ones?
[00:06:30.080 --> 00:06:34.400]   Because she had no idea that eventually Moses
[00:06:34.400 --> 00:06:37.360]   would be the leader of the Israelites.
[00:06:37.360 --> 00:06:40.920]   But when she was courageous for those ones that she loved,
[00:06:40.920 --> 00:06:45.760]   God actually used her and opened the doors.
[00:06:45.760 --> 00:06:48.800]   And so I wanted to ask you tonight as well.
[00:06:48.800 --> 00:06:51.800]   I mean, have you ever been courageous
[00:06:51.800 --> 00:06:53.800]   for someone that you love
[00:06:53.800 --> 00:06:58.240]   and am willing to lay down your life for him or her?
[00:06:58.240 --> 00:07:03.240]   Well, recently I've met with some distant relative.
[00:07:03.240 --> 00:07:05.560]   And how distant are they?
[00:07:05.560 --> 00:07:08.440]   Well, I only see them during funerals and weddings.
[00:07:08.440 --> 00:07:09.840]   So that's how distant.
[00:07:09.840 --> 00:07:12.240]   And so I actually was at a funeral
[00:07:12.240 --> 00:07:14.840]   of one of my relatives a few weeks ago.
[00:07:14.840 --> 00:07:17.320]   And when I went, I really had this thought,
[00:07:17.320 --> 00:07:19.080]   all right, this is the time
[00:07:19.080 --> 00:07:20.880]   when I'm gonna seize the opportunity,
[00:07:20.880 --> 00:07:23.160]   I'm gonna share the gospel with them.
[00:07:23.160 --> 00:07:26.400]   And so I was there and I was trying to find a way,
[00:07:26.400 --> 00:07:30.760]   but eventually I talked with my aunt and my cousin.
[00:07:30.760 --> 00:07:33.800]   But honestly, I have to confess,
[00:07:33.800 --> 00:07:38.280]   I did not have the courage to mention Jesus to them.
[00:07:38.280 --> 00:07:40.640]   And I felt really bad afterwards.
[00:07:40.640 --> 00:07:42.780]   I'm like, oh, when am I gonna get this chance?
[00:07:42.780 --> 00:07:44.200]   But the Lord had been good.
[00:07:44.200 --> 00:07:48.000]   And so He actually opened up an opportunity
[00:07:48.000 --> 00:07:51.440]   and someone from our relative said, what's your number?
[00:07:51.440 --> 00:07:53.360]   Let's create a WhatsApp group.
[00:07:53.360 --> 00:07:54.840]   I'm like, okay, this is good.
[00:07:54.840 --> 00:07:56.480]   So we created a WhatsApp group
[00:07:56.480 --> 00:07:58.760]   with like 20 of our relatives there.
[00:07:58.760 --> 00:08:00.120]   I'm like, all right, this is good,
[00:08:00.120 --> 00:08:02.240]   even though I was too chickened out.
[00:08:02.240 --> 00:08:05.160]   And then just last week,
[00:08:05.160 --> 00:08:09.320]   one of those aunts actually invited my mom to lunch.
[00:08:09.320 --> 00:08:12.880]   And I wanted to say it did not happen for the last 30 years
[00:08:12.880 --> 00:08:15.120]   'cause it's from my dad's side.
[00:08:15.120 --> 00:08:17.400]   So we haven't seen them for some time.
[00:08:17.400 --> 00:08:19.960]   And so my mom also told me, she's like,
[00:08:19.960 --> 00:08:22.560]   okay, I will go and spread the gospel.
[00:08:22.560 --> 00:08:25.520]   I'm like, all right, mom, you go, you go.
[00:08:25.520 --> 00:08:28.360]   Because I kind of messed up last time.
[00:08:28.360 --> 00:08:30.920]   So I said, I'll be praying for you.
[00:08:30.920 --> 00:08:32.500]   And then, so she went,
[00:08:32.500 --> 00:08:35.020]   and of course she was also very scared.
[00:08:35.020 --> 00:08:39.200]   And when you're scared, you sit through the entire dinner
[00:08:39.200 --> 00:08:42.380]   without mentioning what you wanted to say there, right?
[00:08:42.380 --> 00:08:45.320]   So eventually the people started getting up
[00:08:45.320 --> 00:08:46.640]   and they have to go, right?
[00:08:46.640 --> 00:08:50.600]   And that's when my mom mustered up the courage and said,
[00:08:50.600 --> 00:08:53.920]   you know, my daughter is speaking next week
[00:08:53.920 --> 00:08:55.680]   at the church on the Cantonese side
[00:08:55.680 --> 00:08:57.440]   'cause they only know Cantonese.
[00:08:57.440 --> 00:08:59.900]   And I said, well, would you guys like to listen
[00:08:59.900 --> 00:09:01.080]   to the sermon?
[00:09:01.080 --> 00:09:04.540]   And surprisingly, a few of them said, yeah, okay.
[00:09:04.540 --> 00:09:06.840]   But we thought to ourselves, well, just because they said,
[00:09:06.840 --> 00:09:09.040]   yes, we're not sure if they're gonna watch it.
[00:09:09.040 --> 00:09:10.800]   But after my mom sent it out,
[00:09:10.800 --> 00:09:13.440]   actually one of the relatives watched it.
[00:09:13.440 --> 00:09:16.960]   And then he encouraged everybody else to watch it,
[00:09:16.960 --> 00:09:19.880]   which is a lot nicer than us promoting ourselves, right?
[00:09:19.880 --> 00:09:24.320]   So, and what I wanted to say was, you know,
[00:09:24.320 --> 00:09:26.920]   we might not be like Miriam,
[00:09:26.920 --> 00:09:29.600]   where's life and death all the time.
[00:09:29.600 --> 00:09:31.440]   And thank God for that.
[00:09:31.440 --> 00:09:34.480]   But we're actually put in a position sometimes
[00:09:34.480 --> 00:09:37.000]   to be courageous for the ones we love.
[00:09:37.080 --> 00:09:40.880]   And that might mean just mustering up that bit of courage
[00:09:40.880 --> 00:09:42.600]   to speak to, actually, I don't know why,
[00:09:42.600 --> 00:09:46.000]   but it's hardest to speak to our relatives
[00:09:46.000 --> 00:09:47.720]   and our moms and dads.
[00:09:47.720 --> 00:09:49.880]   And, you know, maybe it's that,
[00:09:49.880 --> 00:09:52.280]   or to share it with our coworkers.
[00:09:52.280 --> 00:09:54.440]   Or sometimes it might mean for us
[00:09:54.440 --> 00:09:59.440]   to see someone being in an unjust situation
[00:09:59.440 --> 00:10:02.680]   and just being courageous and putting out our hands
[00:10:02.680 --> 00:10:04.080]   to help them,
[00:10:04.080 --> 00:10:07.600]   even though there might be oppositions happening.
[00:10:07.600 --> 00:10:08.720]   So today, you know,
[00:10:08.720 --> 00:10:12.840]   I really feel like God's asking us to be faithful servants.
[00:10:12.840 --> 00:10:15.760]   And that means for us to be courageous,
[00:10:15.760 --> 00:10:19.000]   to help those around us, to bring them to Christ.
[00:10:19.000 --> 00:10:22.200]   And a lot of time it just means doing that step.
[00:10:22.200 --> 00:10:24.600]   So very proud of you, mom, you know?
[00:10:24.600 --> 00:10:30.600]   And yeah, so the next thing that, you know,
[00:10:30.600 --> 00:10:32.240]   when Miriam appears again
[00:10:32.240 --> 00:10:34.640]   is actually at the crossing of the sea.
[00:10:34.640 --> 00:10:39.640]   And that is in Exodus chapter 15, 19 to 21.
[00:10:39.640 --> 00:10:44.160]   So this is a time when they have just crossed the Red Sea
[00:10:44.160 --> 00:10:48.120]   on dry land because God has split the sea
[00:10:48.120 --> 00:10:49.400]   and then they have crossed,
[00:10:49.400 --> 00:10:52.200]   but then the Egyptians that were chasing after them
[00:10:52.200 --> 00:10:55.640]   also went in and the water drowned them.
[00:10:55.640 --> 00:10:58.720]   And this is the moment when Miriam comes up again.
[00:10:58.720 --> 00:11:00.640]   And so let me read it to you.
[00:11:00.640 --> 00:11:05.520]   In Exodus chapter 15, 19 to 21.
[00:11:05.520 --> 00:11:09.440]   When Pharaoh's horses, chariots, and horsemen
[00:11:09.440 --> 00:11:11.000]   went into the sea,
[00:11:11.000 --> 00:11:14.880]   the Lord brought the waters of the sea back over them.
[00:11:14.880 --> 00:11:18.920]   But the Israelites walked through the sea on dry ground.
[00:11:18.920 --> 00:11:21.120]   Then Miriam the prophet,
[00:11:21.120 --> 00:11:23.960]   notice she's called the prophet here,
[00:11:23.960 --> 00:11:27.480]   Aaron's sister took a timbrel in her hand
[00:11:27.480 --> 00:11:32.480]   and all the women followed her with timbrels and dancing.
[00:11:32.480 --> 00:11:35.840]   Miriam sang to them and Pastor John asked me not to sing.
[00:11:35.840 --> 00:11:38.000]   So I will not sing this verse.
[00:11:38.000 --> 00:11:41.760]   Sing to the Lord for he is highly exalted,
[00:11:41.760 --> 00:11:46.200]   both horse and driver he has hurled into the sea.
[00:11:46.200 --> 00:11:48.080]   I still think it would have been better by saying it,
[00:11:48.080 --> 00:11:49.400]   but anyways.
[00:11:49.400 --> 00:11:53.920]   So the second point that we want to learn from Miriam
[00:11:53.920 --> 00:11:57.840]   about being faithful is to use our gifts.
[00:11:57.840 --> 00:12:01.080]   Now Miriam led all the women in songs.
[00:12:01.080 --> 00:12:03.840]   Now this is not just a few women, this is all.
[00:12:03.840 --> 00:12:06.360]   Do you know how many women were there?
[00:12:06.360 --> 00:12:09.200]   600,000 women.
[00:12:09.200 --> 00:12:13.040]   And they were praising the Lord together, singing this.
[00:12:13.040 --> 00:12:17.720]   And not only was she a leader, but she was also a musician.
[00:12:17.720 --> 00:12:22.640]   I mean, timbrels are probably a tambourine like instrument
[00:12:22.640 --> 00:12:27.640]   and imagine, I mean, just us having been here
[00:12:27.640 --> 00:12:30.200]   in front of maybe 100 people, it's hard enough,
[00:12:30.200 --> 00:12:33.560]   but 600,000 people.
[00:12:33.560 --> 00:12:36.120]   And actually for her, as a female,
[00:12:36.120 --> 00:12:39.160]   she actually played a very unique role as well.
[00:12:39.160 --> 00:12:42.840]   'Cause remember that time when the Pharaoh
[00:12:42.840 --> 00:12:45.520]   asked all the babies to be drowned?
[00:12:45.520 --> 00:12:50.200]   I mean, imagine the hurts in all of those mother's heart.
[00:12:50.200 --> 00:12:54.160]   And also if your neighbors, if their baby was killed
[00:12:54.160 --> 00:12:57.800]   and you saw that, that must have been so painful
[00:12:57.800 --> 00:13:01.200]   for all of the women to be watching.
[00:13:01.200 --> 00:13:06.200]   And so this, for Miriam to step up with her leadership skill
[00:13:06.200 --> 00:13:10.320]   with her worship skills and just bringing the women together
[00:13:10.320 --> 00:13:13.480]   and allowing them this opportunity to say,
[00:13:13.480 --> 00:13:17.920]   look at our God, He has vindicated us.
[00:13:17.920 --> 00:13:20.760]   Instead of having our babies drowned,
[00:13:20.760 --> 00:13:24.080]   now all of the Egyptians who came after us,
[00:13:24.080 --> 00:13:26.320]   they are drowning.
[00:13:26.320 --> 00:13:30.480]   So she really stepped up and used her gifts.
[00:13:30.480 --> 00:13:33.560]   And that's one of the ways that we can be faithful too.
[00:13:33.560 --> 00:13:38.560]   And I wanna read you from 1 Peter 4, chapter 4, 10 to 11.
[00:13:38.560 --> 00:13:45.000]   It says, "Each of you should use whatever gift
[00:13:45.000 --> 00:13:47.880]   "you have received to serve others."
[00:13:47.880 --> 00:13:52.880]   As faithful stewards of God's grace in its various forms.
[00:13:52.880 --> 00:13:55.560]   If anyone speaks, they should do so
[00:13:55.560 --> 00:13:58.800]   as one who speaks the very words of God.
[00:13:58.800 --> 00:14:01.780]   If anyone serves, they should do so
[00:14:01.780 --> 00:14:05.040]   with the strength God provides.
[00:14:05.040 --> 00:14:08.540]   And you see here, Miriam was doing exactly that.
[00:14:08.540 --> 00:14:10.940]   She was a faithful steward.
[00:14:10.940 --> 00:14:14.040]   She just stepped up and brought the ladies together
[00:14:14.040 --> 00:14:17.020]   to worship because that was her place
[00:14:17.020 --> 00:14:19.480]   and she seized the opportunity.
[00:14:19.480 --> 00:14:22.800]   And I just wanna say that I'm very encouraged here
[00:14:22.800 --> 00:14:24.720]   at our church all the time.
[00:14:24.720 --> 00:14:27.040]   I mean, last week, Christina came up
[00:14:27.040 --> 00:14:30.800]   and she was telling us about how she is starting
[00:14:30.800 --> 00:14:32.920]   to work with a lot of the babies
[00:14:32.920 --> 00:14:34.920]   and even the children's ministry.
[00:14:34.920 --> 00:14:36.740]   And that's really her gift.
[00:14:36.740 --> 00:14:39.640]   And we can see that it's her passion as well.
[00:14:39.640 --> 00:14:43.620]   And of course today, and every week we saw our worship team.
[00:14:43.620 --> 00:14:47.480]   There's Paul and Yen and there's Kelly and Florence
[00:14:47.480 --> 00:14:49.480]   and all of our musicians here.
[00:14:49.480 --> 00:14:53.400]   They're using the gifts and talents really to help us
[00:14:53.400 --> 00:14:57.520]   to serve the Lord, to lead us into praise and worship.
[00:14:57.520 --> 00:15:00.800]   And not to mention, at our sound booth,
[00:15:00.800 --> 00:15:03.020]   it's very dark at the back,
[00:15:03.020 --> 00:15:06.240]   but we have volunteers and interns
[00:15:06.240 --> 00:15:08.340]   and we've got Esther and Toby
[00:15:08.340 --> 00:15:10.160]   and then there's Fave and Sterling
[00:15:10.160 --> 00:15:13.160]   and they're faithfully serving with their gifts as well.
[00:15:13.160 --> 00:15:17.340]   And our greeters, Kathy and Vincent helps out all the time
[00:15:17.340 --> 00:15:18.900]   along with the other greeters.
[00:15:18.900 --> 00:15:22.340]   And it's just amazing to watch.
[00:15:22.340 --> 00:15:25.220]   And I can't even name all of us
[00:15:25.220 --> 00:15:29.340]   because there are so many of you guys doing that.
[00:15:29.340 --> 00:15:32.420]   And we also have our clan leaders as well.
[00:15:32.420 --> 00:15:33.840]   And I mean, the list can go on
[00:15:33.840 --> 00:15:35.540]   and then we'll stay here until 8 p.m.
[00:15:35.540 --> 00:15:37.100]   and then that will be an issue.
[00:15:37.100 --> 00:15:40.260]   And so, I mean, I'm sorry if I left out your name.
[00:15:40.260 --> 00:15:41.180]   I didn't mean to.
[00:15:41.180 --> 00:15:44.040]   It's just the list does get really long.
[00:15:44.040 --> 00:15:46.860]   But I just wanna say that it's so encouraging to watch
[00:15:46.860 --> 00:15:51.620]   because that's how we become the faithful stewards of God.
[00:15:51.620 --> 00:15:55.100]   And so today, I just wanna, once again,
[00:15:55.100 --> 00:15:57.940]   when we look at the story of Miriam
[00:15:57.940 --> 00:15:59.940]   and how she used her gifts.
[00:15:59.940 --> 00:16:01.480]   And why is it important?
[00:16:01.480 --> 00:16:05.200]   Because you are all very unique
[00:16:05.200 --> 00:16:07.560]   and you might be able to serve a group
[00:16:07.560 --> 00:16:09.700]   that someone else cannot.
[00:16:09.700 --> 00:16:11.340]   So if you don't step up,
[00:16:11.340 --> 00:16:14.240]   someone is actually suffering from that.
[00:16:14.240 --> 00:16:16.540]   So anyways, if you're one of those that says,
[00:16:16.540 --> 00:16:20.500]   "I have no gifts to share or use."
[00:16:20.500 --> 00:16:23.300]   You know what one of my gifts are?
[00:16:23.300 --> 00:16:26.700]   To identify other people's gifts.
[00:16:26.700 --> 00:16:28.620]   So if you have trouble finding that,
[00:16:28.620 --> 00:16:30.420]   let's come to one of us
[00:16:30.420 --> 00:16:35.420]   and we'll be very happy to help you identify what those are.
[00:16:36.620 --> 00:16:39.740]   So let us read on to see Miriam's life.
[00:16:39.740 --> 00:16:42.820]   So let's see.
[00:16:42.820 --> 00:16:47.420]   So she reappears again in the Bible in Numbers,
[00:16:47.420 --> 00:16:50.260]   the book of Numbers chapter 12.
[00:16:50.260 --> 00:16:54.060]   Now this time, it isn't as bright as the first two times.
[00:16:54.060 --> 00:16:56.660]   I will learn from her mistakes.
[00:16:56.660 --> 00:16:59.780]   So this account is where the Israelites have,
[00:16:59.780 --> 00:17:02.860]   so they've just crossed the Red Sea
[00:17:02.860 --> 00:17:05.980]   and now they're approaching the Promised Land.
[00:17:05.980 --> 00:17:08.100]   And this is what happens.
[00:17:08.100 --> 00:17:09.420]   I will read it to you again.
[00:17:09.420 --> 00:17:14.420]   It is Numbers chapter 12, starting in verse one.
[00:17:14.420 --> 00:17:19.500]   Miriam and Aaron began to talk against Moses
[00:17:19.500 --> 00:17:22.380]   because of his cushion wife,
[00:17:22.380 --> 00:17:25.460]   for he had Mary a cushion.
[00:17:25.460 --> 00:17:29.780]   "Has the Lord spoken only through Moses?" they ask.
[00:17:29.780 --> 00:17:33.460]   "Hasn't he also spoken through us?"
[00:17:33.460 --> 00:17:35.680]   And the Lord heard this.
[00:17:35.680 --> 00:17:37.860]   Now Moses was a very humble man,
[00:17:37.860 --> 00:17:42.300]   more humble than anyone else on the face of the earth.
[00:17:42.300 --> 00:17:44.420]   Now the Lord was angry about this
[00:17:44.420 --> 00:17:46.380]   and actually asked all three of them
[00:17:46.380 --> 00:17:48.600]   to come out to the tent of meeting.
[00:17:48.600 --> 00:17:49.900]   That's where they were.
[00:17:49.900 --> 00:17:54.900]   And he came down in a pillar of cloud, this is bad,
[00:17:54.900 --> 00:17:58.540]   and he stood at the entrance and summoned,
[00:17:58.540 --> 00:18:01.200]   Aaron, Miriam, come forward.
[00:18:01.200 --> 00:18:05.780]   Okay, this is, you know, when the Lord calls you
[00:18:05.780 --> 00:18:10.780]   and it's not good, then, you know, we better be awake.
[00:18:10.780 --> 00:18:13.620]   So this is what he said in verse six.
[00:18:13.620 --> 00:18:15.180]   "Listen to my words.
[00:18:15.180 --> 00:18:17.600]   "When there is a prophet among you,
[00:18:17.600 --> 00:18:21.460]   "I, the Lord, reveal myself to them in visions.
[00:18:21.460 --> 00:18:23.660]   "I speak to them in dreams,
[00:18:23.660 --> 00:18:27.780]   "but this is not true of my servant Moses.
[00:18:27.780 --> 00:18:30.920]   "He is faithful in all my house,
[00:18:30.920 --> 00:18:35.020]   "with him I speak face to face, clearly,
[00:18:35.020 --> 00:18:36.380]   "and not in riddles.
[00:18:36.380 --> 00:18:39.180]   "He sees the form of the Lord.
[00:18:39.180 --> 00:18:41.300]   "Why then were you not afraid
[00:18:41.300 --> 00:18:44.480]   "to speak against my servant Moses?
[00:18:44.480 --> 00:18:47.300]   "The anger of the Lord burned against them,
[00:18:47.300 --> 00:18:49.140]   "and he left them."
[00:18:49.140 --> 00:18:53.500]   Now Miriam's skin right afterwards was leprous.
[00:18:53.500 --> 00:18:54.740]   It was white as snow,
[00:18:54.740 --> 00:18:57.900]   and it was as if it was half eaten away.
[00:18:57.900 --> 00:18:59.900]   And Aaron was pardoned from this,
[00:18:59.900 --> 00:19:03.580]   most likely because Miriam was the one that initiated it.
[00:19:03.580 --> 00:19:05.780]   And Aaron begged Moses,
[00:19:05.780 --> 00:19:08.860]   "Forgive us of our sins and pray to the Lord."
[00:19:08.860 --> 00:19:12.100]   And so Moses cried out to the Lord saying,
[00:19:12.100 --> 00:19:14.580]   "Please, God, heal her."
[00:19:14.580 --> 00:19:17.540]   And he did hear her prayer and healed her,
[00:19:17.540 --> 00:19:20.840]   except she was to be confined outside the camp
[00:19:20.840 --> 00:19:24.060]   for seven days before being back.
[00:19:24.060 --> 00:19:28.540]   So, I mean, this is utter humiliation for Miriam,
[00:19:28.540 --> 00:19:30.940]   which is almost the exact opposite
[00:19:30.940 --> 00:19:32.980]   of what she was going for.
[00:19:32.980 --> 00:19:36.300]   Because, I mean, what was it that she was trying to do?
[00:19:36.300 --> 00:19:39.300]   She was trying to accuse Moses
[00:19:39.300 --> 00:19:44.300]   of having this Kashite woman to be a wife.
[00:19:44.300 --> 00:19:47.060]   And we're not quite sure what that means.
[00:19:47.060 --> 00:19:50.180]   I mean, Kashite could mean the wife that she has,
[00:19:50.180 --> 00:19:54.380]   Sephora, when she was a Median wife,
[00:19:54.380 --> 00:19:58.900]   Median wife that he had acquired when he was in the desert,
[00:19:58.900 --> 00:20:01.380]   or it could mean that he had another wife,
[00:20:01.380 --> 00:20:04.780]   but that her skin color was different.
[00:20:04.780 --> 00:20:07.980]   And so, I mean, we don't really seem to know
[00:20:07.980 --> 00:20:09.000]   what the issue is,
[00:20:09.000 --> 00:20:12.860]   but she seems to be using it against Moses to say that,
[00:20:12.860 --> 00:20:17.340]   "Well, he's not so great after all."
[00:20:17.340 --> 00:20:19.820]   And so, I mean, when we look at this,
[00:20:19.820 --> 00:20:22.980]   we see that God makes no comment
