
[00:00:00.000 --> 00:00:07.640]  主持人:今天我們很興奮
[00:01:36.840 --> 00:01:38.160]  你發覺你的人生
[00:01:38.160 --> 00:01:40.920]  是真正有那份價值
[00:01:40.920 --> 00:01:43.400]  我們在第一節裏面會看到
[00:01:43.400 --> 00:01:46.480]  保羅用這種很親密的形容去說
[00:01:46.480 --> 00:01:49.480]  「我所親愛、所想念的弟兄們」
[00:01:49.480 --> 00:01:51.560]  當然是包括姐妹們
[00:01:51.560 --> 00:01:53.880]  這是當時書信的寫法
[00:01:53.880 --> 00:01:56.640]  「你們就是我的喜樂、我的冠冕」
[00:01:56.640 --> 00:02:01.400]  「我親愛的你們應當靠主站立得穩」
[00:02:01.400 --> 00:02:05.480]  三次出現的這種親愛和想念
[00:02:05.480 --> 00:02:06.760]  正正讓我們看到
[00:02:06.760 --> 00:02:10.720]  保羅跟肥臘比教會裏面的弟兄姐妹
[00:02:10.720 --> 00:02:12.640]  那種親密的關係
[00:02:12.640 --> 00:02:14.960]  因為他們的成立之初
[00:02:14.960 --> 00:02:17.360]  是保羅在肥臘比親自
[00:02:17.360 --> 00:02:19.800]  來開展福音的工作
[00:02:19.800 --> 00:02:21.720]  第一批信主的信徒
[00:02:21.720 --> 00:02:23.680]  包括女底亞
[00:02:23.680 --> 00:02:27.000]  是賣紫色布匹的富有女商人
[00:02:27.000 --> 00:02:30.320]  也包括玉卒和她的全家
[00:02:30.320 --> 00:02:33.840]  我們看到保羅這樣形容是很有意思的
[00:02:33.840 --> 00:02:34.920]  「你們就是我的喜樂」
[00:02:34.920 --> 00:02:35.960]  我不知道大家
[00:02:35.960 --> 00:02:39.920]  你經歷過領人歸主的那份喜樂了沒有
[00:02:39.920 --> 00:02:41.960]  有多少弟兄姐妹經歷過這件事
[00:02:41.960 --> 00:02:42.560]  你舉手
[00:02:42.560 --> 00:02:44.280]  我看到很多手
[00:02:44.280 --> 00:02:46.680]  很多弟兄姐妹都有這個經歷
[00:02:46.680 --> 00:02:48.040]  我從小時候
[00:02:48.040 --> 00:02:48.920]  我不知道為什麼
[00:02:48.920 --> 00:02:50.360]  我發覺
[00:02:50.360 --> 00:02:51.920]  我是跟別人分享福音
[00:02:51.920 --> 00:02:54.360]  帶別人去認識主的時候
[00:02:54.360 --> 00:02:57.080]  這成為我心裏莫大的喜樂
[00:02:57.080 --> 00:02:58.640]  因為我真的看到
[00:02:58.640 --> 00:03:00.880]  當一個生命能夠迴轉
[00:03:00.880 --> 00:03:04.320]  認識了神所賜的寶貴救恩的時候
[00:03:04.320 --> 00:03:07.520]  他的人生可以有不一樣的可能性
[00:03:07.520 --> 00:03:11.880]  因為這是他能夠找到生命的至寶所在
[00:03:11.880 --> 00:03:12.960]  他的人生觀
[00:03:12.960 --> 00:03:15.120]  價值觀都有所改變
[00:03:15.120 --> 00:03:17.680]  我由小學、中學甚至大學
[00:03:17.680 --> 00:03:21.000]  都有帶不同的同學去信主
[00:03:21.000 --> 00:03:22.000]  在大學的時候
[00:03:22.000 --> 00:03:25.120]  我曾經帶過楊瑞麟弟兄來信主
[00:03:25.120 --> 00:03:26.960]  他現在都適應了
[00:03:26.960 --> 00:03:28.760]  他已經退休了
[00:03:28.760 --> 00:03:31.080]  但他是我大學的同學
[00:03:31.080 --> 00:03:35.720]  當時真的看到他生命的成長和轉變
[00:03:35.720 --> 00:03:37.920]  及後他在娛樂圈裏面
[00:03:37.920 --> 00:03:40.480]  他都很堅持他的價值
[00:03:40.480 --> 00:03:46.640]  他能夠活出一個能夠見證榮耀上帝的生命見證
[00:03:46.640 --> 00:03:49.120]  我們看到保羅形容
[00:03:49.120 --> 00:03:52.600]  這班弟兄姊妹是他的冠冕
[00:03:52.600 --> 00:03:53.520]  為什麼?
[00:03:53.520 --> 00:03:55.600]  因為他看到他們的長進
[00:03:55.600 --> 00:03:56.960]  不單止信主
[00:03:56.960 --> 00:03:59.400]  他們在屬靈上不斷地成長
[00:03:59.400 --> 00:04:01.360]  繼續將福音傳開
[00:04:01.360 --> 00:04:03.560]  他心裏很感謝神
[00:04:03.560 --> 00:04:07.400]  因為知道他們將來在主耶穌的審判台前
[00:04:07.400 --> 00:04:11.120]  他們要來蒙這個家長
[00:04:11.120 --> 00:04:13.240]  即是加他們的冠冕
[00:04:13.240 --> 00:04:16.640]  他們在生命裏會得到這份獎賞
[00:04:16.640 --> 00:04:20.520]  當我們今日等於你的學生
[00:04:20.520 --> 00:04:23.000]  如果他能夠出人頭地的時候
[00:04:23.000 --> 00:04:24.200]  你會很開心
[00:04:24.200 --> 00:04:28.320]  如果你所教出來的門生
[00:04:28.320 --> 00:04:32.440]  能夠成為社會裏一個能夠榮神益人的人
[00:04:32.440 --> 00:04:33.600]  你會很開心
[00:04:33.600 --> 00:04:35.320]  作為老師如是
[00:04:35.320 --> 00:04:36.800]  作為父母如是
[00:04:36.800 --> 00:04:38.800]  作為目者都一樣
[00:04:38.800 --> 00:04:41.960]  如果能夠見證將來每一個
[00:04:41.960 --> 00:04:44.440]  港福堂的弟兄姊妹去到審判台前
[00:04:44.440 --> 00:04:47.960]  都能夠拿到這個榮耀的生命的冠冕
[00:04:47.960 --> 00:04:51.560]  這是我們每一個做目者最大的喜樂
[00:04:51.560 --> 00:04:54.200]  以及也是我們的冠冕
[00:04:54.200 --> 00:04:57.040]  所以當我們明白這個意思的時候
[00:04:57.040 --> 00:05:00.040]  保羅還要勸勉他們
[00:05:00.040 --> 00:05:02.800]  你要靠主站立得穩
[00:05:02.800 --> 00:05:05.000]  這個站立得穩在原文
[00:05:05.000 --> 00:05:08.640]  是用一個很重的軍事的名詞
[00:05:08.640 --> 00:05:10.520]  一個動詞來的
[00:05:10.520 --> 00:05:16.120]  是說你們要站穩在你們崗位裏的士兵
[00:05:16.120 --> 00:05:18.440]  當敵軍來攻擊的時候
[00:05:18.440 --> 00:05:20.640]  你們仍然是站穩崗位
[00:05:20.640 --> 00:05:22.200]  守得住
[00:05:22.200 --> 00:05:25.240]  我們今日在人生裏會有不同的風浪
[00:05:25.240 --> 00:05:27.200]  有不同的困惑
[00:05:27.200 --> 00:05:30.440]  我們要抵擋魔鬼所有的試探
[00:05:30.440 --> 00:05:33.760]  叫我們不要膽怯、軟弱、沮喪
[00:05:33.760 --> 00:05:35.840]  甚至跌倒失敗
[00:05:35.840 --> 00:05:39.320]  好像彼得曾經三次不認主
[00:05:39.320 --> 00:05:42.880]  好像當耶穌被釘十字架的時候
[00:05:42.880 --> 00:05:44.480]  門徒四散
[00:05:44.480 --> 00:05:47.480]  但是主耶穌復活的第一天晚上
[00:05:47.480 --> 00:05:50.480]  祂就親自去到這班門徒當中說
[00:05:50.480 --> 00:05:53.840]  「願你們平安」
[00:05:53.840 --> 00:05:59.920]  主耶穌是要安慰、要加力、要鼓勵這班門徒
[00:05:59.920 --> 00:06:01.680]  我們今日同樣一樣
[00:06:01.680 --> 00:06:04.200]  在人生各樣的困難
[00:06:04.200 --> 00:06:07.200]  甚至是你困惑的時候
[00:06:07.200 --> 00:06:09.440]  你記得要轉眼仰望耶穌
[00:06:09.440 --> 00:06:11.360]  當時在菲律賓的教會
[00:06:11.360 --> 00:06:14.560]  祂是面對各種的逼迫
[00:06:14.560 --> 00:06:16.000]  保羅在監獄當中
[00:06:16.000 --> 00:06:17.640]  他仍然記掛的
[00:06:17.640 --> 00:06:19.960]  就是菲律賓眾弟兄姊妹
[00:06:19.960 --> 00:06:21.880]  在困鎖之中
[00:06:21.880 --> 00:06:23.760]  而你們仍然要叫
[00:06:23.760 --> 00:06:26.880]  「真是這個福音能夠講傳」
[00:06:26.880 --> 00:06:30.200]  弟兄姊妹要放膽傳神的道
[00:06:30.200 --> 00:06:31.680]  保羅所關心的
[00:06:31.680 --> 00:06:35.200]  由始至終就是福音能夠騙傳
[00:06:35.200 --> 00:06:38.640]  在整個小亞細亞的地區
[00:06:38.640 --> 00:06:42.120]  這同樣是我們今日的心志
[00:06:42.120 --> 00:06:43.400]  你不要忘記
[00:06:43.400 --> 00:06:46.520]  今天無論這個世界變得多麼紛亂
[00:06:46.520 --> 00:06:50.880]  如果你心靈的鬧在基督耶穌裡面
[00:06:50.880 --> 00:06:56.080]  你的屬靈的根是紮穩在神的聖道上
[00:06:56.080 --> 00:06:59.080]  你就不會脫離、流失
[00:06:59.080 --> 00:07:03.280]  我們可以站穩去面對各種的逼迫
[00:07:03.280 --> 00:07:05.400]  但當時他們也面對來還
[00:07:05.400 --> 00:07:08.600]  就是在《肥立比教會》第三章出現的
[00:07:08.600 --> 00:07:14.000]  猶太教背景的所謂信徒
[00:07:14.000 --> 00:07:17.560]  他們認為你們這些外邦人信主
[00:07:17.560 --> 00:07:18.240]  可以
[00:07:18.240 --> 00:07:20.600]  不過你們要像我們猶太人一樣
[00:07:20.600 --> 00:07:22.080]  要受國禮
[00:07:22.080 --> 00:07:25.440]  在身體上有國禮的記號
[00:07:25.440 --> 00:07:27.360]  保羅說不需要
[00:07:27.360 --> 00:07:29.480]  十字架的救恩耶穌
[00:07:29.480 --> 00:07:31.880]  不是靠禮而叫我們得救
[00:07:31.880 --> 00:07:35.200]  你心靈受國禮才是重要
[00:07:35.200 --> 00:07:39.760]  是代表我們和耶穌基督的生命有真正的結連
[00:07:39.760 --> 00:07:40.960]  所以弟兄姊妹
[00:07:40.960 --> 00:07:43.840]  今天不是因為你有《廣福堂》的洗禮證書
[00:07:43.840 --> 00:07:45.080]  你才可以上天堂
[00:07:45.080 --> 00:07:47.800]  或者某某教會的洗禮證
[00:07:47.800 --> 00:07:50.920]  我們今天是在乎你生命裡面
[00:07:50.920 --> 00:07:54.360]  有沒有和主耶穌真正的結連
[00:07:54.360 --> 00:07:56.360]  還有就是我們今天下文
[00:07:56.360 --> 00:07:58.040]  在第四章要處理的
[00:07:58.040 --> 00:08:00.280]  其中一樣很棘手的問題
[00:08:00.280 --> 00:08:02.880]  就是信徒之間的不和
[00:08:02.880 --> 00:08:05.440]  每一間教會可能都出現
[00:08:05.440 --> 00:08:07.880]  這是會窒礙
[00:08:07.880 --> 00:08:11.720]  會破壞福音能否被繼續傳開
[00:08:11.720 --> 00:08:13.720]  所以今天我們需要的
[00:08:13.720 --> 00:08:15.960]  是好好站立得穩
[00:08:15.960 --> 00:08:20.480]  在上帝給我們的應許和提醒上
[00:08:20.480 --> 00:08:21.640]  今天這張聖經
[00:08:21.640 --> 00:08:24.960]  我要和大家分三個段落
[00:08:24.960 --> 00:08:25.840]  來思想
[00:08:25.840 --> 00:08:27.360]  「面對外憂來患」
[00:08:27.360 --> 00:08:30.560]  教會需要保持同心合一
[00:08:30.560 --> 00:08:33.160]  還有我們要靠主喜樂
[00:08:33.160 --> 00:08:35.240]  透過祈禱這個過程
[00:08:35.240 --> 00:08:38.640]  我們經歷神所賜的真正的平安
[00:08:38.640 --> 00:08:42.080]  還有就是要操練敬虔的思想
[00:08:42.080 --> 00:08:44.760]  和實踐神的話
[00:08:44.760 --> 00:08:46.520]  這三方面都是重要
[00:08:46.520 --> 00:08:48.520]  而且彼此是有關連的
[00:08:48.520 --> 00:08:51.040]  我嘗試逐一和大家分享一下
[00:08:51.040 --> 00:08:54.200]  首先我們看第二到第三節
[00:08:54.200 --> 00:08:56.920]  我們一起讀這段經文
[00:08:56.920 --> 00:08:59.800]  「我勸友阿諜和秦都基
[00:08:59.800 --> 00:09:02.200]  都要在主裡同心
[00:09:02.200 --> 00:09:03.520]  我也求你
[00:09:03.520 --> 00:09:05.920]  這真實同父一家的
[00:09:05.920 --> 00:09:08.640]  要幫助這兩個女人
[00:09:08.640 --> 00:09:10.600]  因為她們在福音上
[00:09:10.600 --> 00:09:12.840]  曾與我格利勉
[00:09:12.840 --> 00:09:16.120]  和我其餘的同工一同勞苦
[00:09:16.120 --> 00:09:19.920]  她們的名字都在生命冊上」
[00:09:19.920 --> 00:09:23.520]  這段經文保羅提醒我們
[00:09:23.520 --> 00:09:24.880]  他開了名
[00:09:24.880 --> 00:09:27.240]  有兩個姐妹
[00:09:27.240 --> 00:09:30.760]  現在我們的和合修訂本叫友阿諜
[00:09:30.760 --> 00:09:32.760]  之前譯作友阿爹
[00:09:32.760 --> 00:09:34.880]  隨時被廣東人誤會
[00:09:34.880 --> 00:09:36.280]  這是否弟兄呢?
[00:09:36.280 --> 00:09:37.760]  阿爹呀!阿爹呀!
[00:09:37.760 --> 00:09:39.160]  其實沒有關係
[00:09:39.160 --> 00:09:40.680]  這是姐妹
[00:09:40.680 --> 00:09:42.680]  還有秦都基
[00:09:42.680 --> 00:09:44.600]  但他們的背景是甚麼呢?
[00:09:44.600 --> 00:09:45.680]  無從稽考
[00:09:45.680 --> 00:09:47.600]  因為聖經只有這裡說
[00:09:47.600 --> 00:09:49.720]  我們不知道他們在當時
[00:09:49.720 --> 00:09:50.840]  肥納比的教會
[00:09:50.840 --> 00:09:52.960]  是新任甚麼職位
[00:09:52.960 --> 00:09:55.480]  但很明顯這兩位姐妹
[00:09:55.480 --> 00:09:57.280]  是具有影響力的
[00:09:57.280 --> 00:10:00.360]  是《平信圖》當中的一個領袖
[00:10:00.360 --> 00:10:02.480]  我不喜歡用這個名詞
[00:10:02.480 --> 00:10:03.680]  說「平信圖」
[00:10:03.680 --> 00:10:06.560]  我們弟兄姐妹都是祭司
[00:10:06.560 --> 00:10:09.640]  我們要一起來服侍主
[00:10:09.640 --> 00:10:11.480]  但竟然在領袖當中
[00:10:11.480 --> 00:10:12.800]  有這兩位姐妹
[00:10:12.800 --> 00:10:17.440]  就是他們在主之中不和
[00:10:17.440 --> 00:10:18.960]  所以保羅在這裡
[00:10:18.960 --> 00:10:21.040]  就要來鼓勵一個人
[00:10:21.040 --> 00:10:22.560]  他說「我求你」
[00:10:22.560 --> 00:10:24.160]  這個人沒有開名字
[00:10:24.160 --> 00:10:25.160]  是誰呢?
[00:10:25.160 --> 00:10:28.240]  我們相信他是當時肥納比教會
[00:10:28.240 --> 00:10:29.680]  有一個德高望重
[00:10:29.680 --> 00:10:32.480]  亦是深具影響力的領袖
[00:10:32.480 --> 00:10:35.200]  他說「你是真實同父一家的
[00:10:35.200 --> 00:10:36.960]  你就要甘願為主
[00:10:36.960 --> 00:10:39.280]  擔當這種責任和困難
[00:10:39.280 --> 00:10:43.680]  叫這兩位姐妹能夠和睦合一
[00:10:43.680 --> 00:10:46.000]  叫神的旨意去承傳
[00:10:46.000 --> 00:10:48.280]  福音才能夠去騙傳」
[00:10:48.280 --> 00:10:49.480]  很重要
[00:10:49.480 --> 00:10:52.200]  其實世界上每一個教會
[00:10:52.200 --> 00:10:56.520]  最棘手的就是人際張力的問題
[00:10:56.520 --> 00:10:57.240]  那些困難
[00:10:57.240 --> 00:10:58.600]  不知你同不同意
[00:10:58.600 --> 00:11:00.000]  你今日的公司裏
[00:11:00.000 --> 00:11:01.960]  都一樣可能在處理這些事
[00:11:01.960 --> 00:11:05.120]  你家裏未必是夫婦之間
[00:11:05.120 --> 00:11:06.640]  但你恩親之間
[00:11:06.640 --> 00:11:08.400]  或者親戚之間
[00:11:08.400 --> 00:11:10.880]  全部都是人際關係
[00:11:10.880 --> 00:11:12.880]  要處理的一些問題
[00:11:12.880 --> 00:11:14.080]  很棘手
[00:11:14.080 --> 00:11:17.120]  如果你要去處理的話
[00:11:17.120 --> 00:11:20.720]  你要真的靠著神給你的智慧
[00:11:20.720 --> 00:11:22.120]  這兩位姐妹
[00:11:22.120 --> 00:11:24.400]  我們只能夠從背景
[00:11:24.400 --> 00:11:25.720]  兩個名字
[00:11:25.720 --> 00:11:29.240]  其實都是希臘的名字
[00:11:29.240 --> 00:11:31.520]  希臘的名字是代表他們當時
[00:11:31.520 --> 00:11:33.760]  在馬其頓
[00:11:33.760 --> 00:11:35.840]  菲臘比這個地方
[00:11:35.840 --> 00:11:41.280]  他們有可能曾經擔任重要的政治職位
[00:11:41.280 --> 00:11:44.280]  亦都當時他們是容許這些
[00:11:44.280 --> 00:11:49.200]  所謂很優秀的女士
[00:11:49.200 --> 00:11:52.200]  在戴安娜女神廟裏面
[00:11:52.200 --> 00:11:54.400]  擔任大令敬拜
[00:11:54.400 --> 00:11:57.480]  所以在當時這兩位姐妹
[00:11:57.480 --> 00:11:58.560]  亦都有可能
[00:11:58.560 --> 00:12:00.200]  他們好像呂底亞一樣
[00:12:00.200 --> 00:12:01.720]  是一個富有的商人
[00:12:01.720 --> 00:12:02.800]  都未定
[00:12:02.800 --> 00:12:03.800]  我們不知道
[00:12:03.800 --> 00:12:05.000]  我們只能夠猜測
[00:12:05.000 --> 00:12:06.400]  但很肯定的
[00:12:06.400 --> 00:12:08.800]  就是保羅很掛心這件事
[00:12:08.800 --> 00:12:10.840]  保羅一知道的時候
[00:12:10.840 --> 00:12:13.680]  他就要求這個毛明氏
[00:12:13.680 --> 00:12:17.680]  要他一起來將這兩位姐妹復和
[00:12:17.680 --> 00:12:18.600]  為甚麼
[00:12:18.600 --> 00:12:21.560]  因為這個是在福音上
[00:12:21.560 --> 00:12:23.800]  這兩位姐妹是曾經與保羅
[00:12:23.800 --> 00:12:26.280]  以及他們一班的同工
[00:12:26.280 --> 00:12:28.040]  是一同路苦的
[00:12:28.040 --> 00:12:30.040]  我們今天都一樣
[00:12:30.040 --> 00:12:31.840]  在任何的教會
[00:12:31.840 --> 00:12:33.520]  我們都需要保持
[00:12:33.520 --> 00:12:35.760]  我們整個的侍奉團隊
[00:12:35.760 --> 00:12:37.960]  是要同心合一
[00:12:37.960 --> 00:12:40.680]  我們的侍奉才能夠帶出
[00:12:40.680 --> 00:12:43.680]  那個福音的見證和果效
[00:12:43.680 --> 00:12:45.320]  首先我們說同心合一
[00:12:45.320 --> 00:12:46.240]  我們試一下
[00:12:46.240 --> 00:12:48.520]  可以用幾方面來思想
[00:12:48.520 --> 00:12:50.520]  第一是要求同存異
[00:12:50.520 --> 00:12:53.680]  與絕對真理沒有關係的那些
[00:12:53.680 --> 00:12:55.360]  如果是絕對真理
[00:12:55.360 --> 00:12:58.520]  可以由極端變成異端的那些
[00:12:58.520 --> 00:13:01.960]  我們幾打都要好好去爭辯
[00:13:01.960 --> 00:13:04.600]  但是與這些沒有關係的事的時候
[00:13:04.600 --> 00:13:06.240]  我們要將不同的意見
[00:13:06.240 --> 00:13:08.520]  連結成為共識
[00:13:08.520 --> 00:13:11.200]  例如如果教會是要裝修
[00:13:11.200 --> 00:13:14.360]  究竟牆壁是由甚麼顏色呢
[00:13:14.360 --> 00:13:15.880]  由甚麼顏色
[00:13:15.880 --> 00:13:17.880]  這個不是最重要
[00:13:17.880 --> 00:13:20.000]  如果你說主在來的時候
[00:13:20.000 --> 00:13:22.800]  它的時間性是災前被提
[00:13:22.800 --> 00:13:24.000]  災中被提
[00:13:24.000 --> 00:13:26.000]  還是災後被提
[00:13:26.000 --> 00:13:30.120]  其實都不會影響我們得救的關鍵
[00:13:30.120 --> 00:13:31.640]  何需要呢
[00:13:31.640 --> 00:13:33.640]  有些人要爭持這件事
[00:13:33.640 --> 00:13:35.880]  爭持到面紅耳熱
[00:13:35.880 --> 00:13:38.880]  甚至要壁壘分明
[00:13:38.880 --> 00:13:40.080]  其實不需要
[00:13:40.080 --> 00:13:42.480]  我們反而就是要好好地
[00:13:42.480 --> 00:13:44.480]  將不同的意見
[00:13:44.480 --> 00:13:48.400]  我們要將它們達成一個共識
[00:13:48.400 --> 00:13:50.200]  與人同工的藝術
[00:13:50.200 --> 00:13:52.880]  是包括你要懂得去尊重別人
[00:13:52.880 --> 00:13:54.200]  體諒別人
[00:13:54.200 --> 00:13:56.080]  以及欣賞別人
[00:13:56.080 --> 00:13:58.480]  神給我們每一個教會
[00:13:58.480 --> 00:14:00.280]  弟兄姊妹都有不同的恩賜
[00:14:00.280 --> 00:14:02.000]  我們可以彼此連結
[00:14:02.000 --> 00:14:03.200]  配搭一起
[00:14:03.200 --> 00:14:07.480]  來好好將神所賦予我們的恩賜
[00:14:07.480 --> 00:14:13.480]  一起來達成上帝託付給教會的大使命
[00:14:13.480 --> 00:14:16.480]  最近我看過一個見證
[00:14:16.480 --> 00:14:18.080]  我覺得很有意思
[00:14:18.080 --> 00:14:22.680]  他說在武漢有一個地方叫古琴台
[00:14:22.680 --> 00:14:26.680]  就在長江的角河邊
[00:14:26.680 --> 00:14:31.680]  當時在春秋戰國的時候
[00:14:31.680 --> 00:14:34.080]  有一位朝中的樂官
[00:14:34.080 --> 00:14:36.680]  他叫余伯牙
[00:14:36.680 --> 00:14:39.880]  他有一次去到武漢的時候
[00:14:39.880 --> 00:14:41.480]  途經這個古琴台
[00:14:41.480 --> 00:14:43.480]  他即興在江邊
[00:14:43.480 --> 00:14:46.880]  彈奏一曲叫做《高山流水》
[00:14:46.880 --> 00:14:49.080]  當時有一位船夫
[00:14:49.080 --> 00:14:51.480]  就撐著艇經過的時候
[00:14:51.480 --> 00:14:53.280]  就覺得這首歌很好聽
[00:14:53.280 --> 00:14:54.280]  結果停下來
[00:14:54.280 --> 00:14:56.680]  一直很陶醉地來聽
[00:14:56.680 --> 00:14:58.080]  聽著聽著
[00:14:58.080 --> 00:14:59.480]  聽完之後
[00:14:59.480 --> 00:15:02.480]  就被余伯牙留意到
[00:15:02.480 --> 00:15:05.080]  他問:你究竟明不明白
[00:15:05.080 --> 00:15:07.680]  我這首歌的意境是什麼?
[00:15:07.680 --> 00:15:12.080]  他說:子淇就跟他說:我完全明白
[00:15:12.080 --> 00:15:13.880]  他問:你可不可以告訴我
[00:15:13.880 --> 00:15:16.880]  我這首樂曲裡面的寓意是什麼?
[00:15:16.880 --> 00:15:18.280]  結果他說出來的時候
[00:15:18.280 --> 00:15:24.080]  說中了作者余伯牙琴聲裡的寓意
[00:15:24.080 --> 00:15:25.280]  他非常開心
[00:15:25.280 --> 00:15:27.680]  他就跟著子淇說
[00:15:27.680 --> 00:15:30.080]  他說:明年我們約定
[00:15:30.080 --> 00:15:32.080]  一年後我們在同樣的地方
[00:15:32.080 --> 00:15:34.080]  一起再相見
[00:15:34.080 --> 00:15:40.080]  一年後他很準時地回到這個地方
[00:15:40.080 --> 00:15:42.680]  誰知道他見不到子淇
[00:15:42.680 --> 00:15:47.080]  余伯牙就問旁邊的人
[00:15:47.080 --> 00:15:50.480]  原來知道子淇已經病故
[00:15:50.480 --> 00:15:52.480]  她已經去世了
[00:15:52.480 --> 00:15:53.880]  余伯牙一聽到的時候
[00:15:53.880 --> 00:15:55.280]  他非常的悲憤
[00:15:55.280 --> 00:15:58.880]  他就將他這個心愛的古琴打破了
[00:15:58.880 --> 00:16:01.680]  他說:從此我就不再彈奏
[00:16:01.680 --> 00:16:03.880]  因此這首高山流水的
[00:16:03.880 --> 00:16:07.280]  很美妙的古典音樂就成為絕唱
[00:16:07.280 --> 00:16:13.480]  其實古琴台不是來講音樂的一個信息
[00:16:13.480 --> 00:16:17.280]  其實最重要它要象徵知心難覓
[00:16:17.280 --> 00:16:18.680]  其實我們一生人
[00:16:18.680 --> 00:16:22.480]  有時候能夠遇到一個知心的朋友
[00:16:22.480 --> 00:16:23.880]  都不容易
[00:16:23.880 --> 00:16:25.880]  不知道你同不同意
[00:16:25.880 --> 00:16:28.280]  如果你今天真的有一個知心者
[00:16:28.280 --> 00:16:30.480]  你真的要感謝神
[00:16:30.480 --> 00:16:32.280]  主耶穌在世的時候
[00:16:32.280 --> 00:16:36.480]  他一生都沉覓知心的追隨者
[00:16:36.480 --> 00:16:38.680]  在他的故鄉拿撒勒城
[00:16:38.680 --> 00:16:40.480]  在他的家庭裏面
[00:16:40.480 --> 00:16:42.280]  他所有的兄弟姐妹
[00:16:42.280 --> 00:16:44.280]  在他在世的時候
[00:16:44.280 --> 00:16:47.080]  都不來相信接受他
[00:16:47.080 --> 00:16:50.480]  作為神兒子的這種身份
[00:16:50.480 --> 00:16:53.080]  到他釘十字架的時候
[00:16:53.080 --> 00:16:54.880]  門徒四散
[00:16:54.880 --> 00:16:59.480]  門徒甚至在耶穌將近要釘十字架的時候
[00:16:59.480 --> 00:17:02.880]  他們仍然在爭論一件什麼事
[00:17:02.880 --> 00:17:05.080]  爭論誰做大哥
[00:17:05.080 --> 00:17:07.080]  爭論誰偉大
[00:17:07.080 --> 00:17:09.480]  你說多令人心痛
[00:17:09.480 --> 00:17:11.880]  當我們今天看見神的兒子
[00:17:11.880 --> 00:17:16.280]  他來到是帶著這個書尊降貴的身份
[00:17:16.280 --> 00:17:17.680]  進到人間
[00:17:17.680 --> 00:17:19.880]  他要來成就十字架的使命
[00:17:19.880 --> 00:17:22.280]  給全人類得著救恩
[00:17:22.280 --> 00:17:27.480]  但可惜的是很多人都不明白父神的心意
[00:17:27.480 --> 00:17:32.080]  亦錯過了主耶穌對我們這一份的期望
[00:17:32.080 --> 00:17:35.880]  主耶穌很大的期望就是
[00:17:35.880 --> 00:17:38.680]  神的兒女們在我們在生之年
[00:17:38.680 --> 00:17:40.480]  我們要好好把握機會
[00:17:40.480 --> 00:17:43.480]  我們要帶領我們的未信主的家人
[00:17:43.480 --> 00:17:45.480]  朋友 同事 同學
[00:17:45.480 --> 00:17:47.680]  都要來認識祂
