
[00:00:00.000 --> 00:00:02.640]  在各個灘我們看到的是受苦的主
[00:08:58.080 --> 00:09:02.680]  是代表歷世歷代所有神的子民
[00:09:02.680 --> 00:09:05.320]  就是說在這位榮耀的寶座
[00:09:05.320 --> 00:09:07.200]  坐在上面的各位的神
[00:09:07.200 --> 00:09:08.960]  將來圍繞在身邊的
[00:09:08.960 --> 00:09:12.400]  是所有他所救贖的子民
[00:09:12.400 --> 00:09:14.880]  要來敬拜他
[00:09:14.880 --> 00:09:15.480]  剛剛這個星期
[00:09:15.480 --> 00:09:17.200]  和林牧師去了吉隆坡
[00:09:17.200 --> 00:09:20.000]  參加一個會議
[00:09:20.000 --> 00:09:21.760]  其實都挺辛苦的
[00:09:21.760 --> 00:09:24.240]  那些聚會由早上九點排到晚上九點
[00:09:24.240 --> 00:09:26.400]  結果我就是早一天去吃一頓飯
[00:09:26.400 --> 00:09:29.520]  然後第二天早上九點到九點
[00:09:29.520 --> 00:09:31.000]  然後再隔一天
[00:09:31.000 --> 00:09:32.240]  我十點就飛到機場
[00:09:32.240 --> 00:09:34.240]  基本沒有去吉隆坡任何地方
[00:09:34.240 --> 00:09:36.600]  就去了兩天
[00:09:36.600 --> 00:09:38.520]  這個聚會有3500人
[00:09:38.520 --> 00:09:40.720]  來自29個國家
[00:09:40.720 --> 00:09:42.480]  在第二天晚上
[00:09:42.480 --> 00:09:49.640]  他有一個祈禱敬拜的聚會
[00:09:49.640 --> 00:09:50.720]  沒有想到
[00:09:50.720 --> 00:09:56.160]  原來這個敬拜讚美聚會只有很少椅子
[00:09:56.160 --> 00:09:57.480]  我們進去的時候沒有椅子
[00:09:57.480 --> 00:09:58.840]  結果我和林牧師就站在那裡
[00:09:58.840 --> 00:10:01.200]  和其他人一起站在那裡
[00:10:01.200 --> 00:10:02.840]  他用很長的時間敬拜
[00:10:02.840 --> 00:10:04.440]  很長的時間祈禱
[00:10:04.440 --> 00:10:05.800]  其中一個時間
[00:10:05.800 --> 00:10:07.880]  因為他請讚美之船來帶
[00:10:07.880 --> 00:10:08.960]  帶整個敬拜
[00:10:08.960 --> 00:10:09.920]  很興奮
[00:10:09.920 --> 00:10:11.600]  音樂也很漂亮
[00:10:11.600 --> 00:10:12.320]  七彩繽紛
[00:10:12.320 --> 00:10:15.120]  金色 紅色 綠色 藍色 紫色
[00:10:15.120 --> 00:10:16.320]  什麼燈都有
[00:10:16.320 --> 00:10:17.800]  很興奮
[00:10:17.800 --> 00:10:18.360]  什麼年紀
[00:10:18.360 --> 00:10:21.680]  我這年紀應該是大年紀
[00:10:21.680 --> 00:10:22.880]  很興奮大家在那裡跳
[00:10:22.880 --> 00:10:23.520]  有一首歌
[00:10:23.520 --> 00:10:24.440]  大家很興奮
[00:10:24.440 --> 00:10:25.960]  台上帶著跳的時候
[00:10:25.960 --> 00:10:28.720]  我和林牧師有一個感覺
[00:10:28.720 --> 00:10:32.560]  地板在震動
[00:10:32.560 --> 00:10:34.440]  然後我就突然間忘記了敬拜
[00:10:34.440 --> 00:10:35.800]  這些理性的很麻煩
[00:10:35.800 --> 00:10:38.600]  跳法會不會倒下
[00:10:38.600 --> 00:10:39.880]  當然不會的
[00:10:39.880 --> 00:10:41.080]  跳幾下就倒下
[00:10:41.080 --> 00:10:43.800]  那些商場應該很不濟
[00:10:43.800 --> 00:10:45.440]  在那個過程裡面
[00:10:45.440 --> 00:10:46.320]  三千五百人
[00:10:46.320 --> 00:10:47.440]  我就想
[00:10:47.440 --> 00:10:49.960]  究竟將來在神面前多少人呢
[00:10:49.960 --> 00:10:52.040]  三萬五千人
[00:10:52.040 --> 00:10:53.440]  三百五十萬
[00:10:53.440 --> 00:10:54.920]  三千五百萬
[00:10:54.920 --> 00:10:59.080]  於是我想如果有三億五千萬人
[00:10:59.080 --> 00:11:00.040]  那個是什麼場面
[00:11:00.040 --> 00:11:01.240]  但接著我就想
[00:11:01.240 --> 00:11:02.200]  三億五千萬人
[00:11:02.200 --> 00:11:04.560]  如果我站在後面就看不到神
[00:11:04.560 --> 00:11:05.800]  不過我想也不會的
[00:11:05.800 --> 00:11:07.760]  全能的神應該是你站在哪裡
[00:11:07.760 --> 00:11:11.560]  你都很清楚地看到祂在寶座上面
[00:11:11.560 --> 00:11:14.320]  這些長老帶著金冠冕
[00:11:14.320 --> 00:11:16.720]  聖經裡面提過不同的冠冕
[00:11:16.720 --> 00:11:18.280]  有生命的冠冕
[00:11:18.280 --> 00:11:20.040]  有公義的冠冕
[00:11:20.040 --> 00:11:21.720]  有榮耀尊貴的冠冕
[00:11:21.720 --> 00:11:23.280]  有榮耀的冠冕
[00:11:23.280 --> 00:11:25.360]  這些都是指到神將來要賜給那些
[00:11:25.360 --> 00:11:30.560]  屬祂 忠心服侍祂的門徒的榮耀
[00:11:30.560 --> 00:11:33.160]  所以我們相信二十四位長老所帶的
[00:11:33.160 --> 00:11:36.840]  是代表神將來向屬祂的人
[00:11:36.840 --> 00:11:40.480]  就是那些忠心跟從祂 服侍祂的人
[00:11:40.480 --> 00:11:43.840]  所給的榮耀
[00:11:43.840 --> 00:11:46.240]  然後再約翰告訴我們
[00:11:46.240 --> 00:11:49.640]  他說有閃電 聲音 雷轟
[00:11:49.640 --> 00:11:52.360]  從寶座當中發出來
[00:11:52.360 --> 00:11:54.440]  這個景象讓我們很快就想起
[00:11:54.440 --> 00:11:58.040]  神在西乃山翻報律法的時候
[00:11:58.040 --> 00:12:00.360]  張亞劇的十九章十六節是這樣說的
[00:12:00.360 --> 00:12:03.480]  他說山上有雷轟 閃電和蜜雲
[00:12:03.480 --> 00:12:09.080]  並有覺聲非常響亮
[00:12:09.080 --> 00:12:11.560]  忘記了多久之前了
[00:12:11.560 --> 00:12:13.880]  香港不是試過一晚
[00:12:13.880 --> 00:12:16.840]  是很多次閃電的
[00:12:16.840 --> 00:12:19.120]  好像過千次
[00:12:19.120 --> 00:12:20.320]  那種震撼是我們
[00:12:20.320 --> 00:12:21.440]  一來我們覺得很震撼
[00:12:21.440 --> 00:12:22.560]  二來我們覺得很害怕
[00:12:22.560 --> 00:12:25.680]  我記得我那兩隻貓都被鑽在床底
[00:12:25.680 --> 00:12:26.880]  很害怕
[00:12:26.880 --> 00:12:30.160]  這是大自然當中一個非常震撼
[00:12:30.160 --> 00:12:33.600]  也代表神降臨的時候的那種威嚴
[00:12:33.600 --> 00:12:35.400]  這些大自然當中巨大的響聲
[00:12:35.400 --> 00:12:37.000]  和可怕的天象
[00:12:37.000 --> 00:12:41.840]  是代表了神無與倫比的威嚴
[00:12:41.840 --> 00:12:44.320]  我相信當我們聽到雷轟閃電
[00:12:44.320 --> 00:12:45.360]  我們有一種感覺
[00:12:45.360 --> 00:12:47.160]  就是一個很威嚴的神
[00:12:47.160 --> 00:12:50.000]  要臨在我們當中
[00:12:50.000 --> 00:12:51.320]  然後約翰又告訴我們
[00:12:51.320 --> 00:12:54.240]  他看見在寶座前點著七支火炬
[00:12:54.240 --> 00:12:56.360]  就是神的七靈
[00:12:56.360 --> 00:12:58.680]  神的七靈是指聖靈
[00:12:58.680 --> 00:13:01.360]  以點著七支火炬來形容
[00:13:01.360 --> 00:13:07.280]  是指祂擁有好像火的煉證能力
[00:13:07.280 --> 00:13:10.840]  神的七靈如火炬
[00:13:10.840 --> 00:13:13.880]  是顯出祂公義的烈路
[00:13:13.880 --> 00:13:16.680]  要施行審判
[00:13:16.680 --> 00:13:21.280]  所以把聖靈描繪成點著七支火炬
[00:13:21.280 --> 00:13:22.680]  也告訴我們
[00:13:22.680 --> 00:13:30.200]  約翰看見這位神是擁有審判的權柄
[00:13:30.200 --> 00:13:33.800]  然後約翰更看見寶座前
[00:13:33.800 --> 00:13:37.320]  有一個如水晶的玻璃海
[00:13:37.320 --> 00:13:40.360]  這個玻璃海和以色列的長老
[00:13:40.360 --> 00:13:44.400]  在西乃山上看見神腳下
[00:13:44.400 --> 00:13:46.960]  彷彿有平鋪的藍寶石
[00:13:46.960 --> 00:13:48.640]  如同天色明淨
[00:13:48.640 --> 00:13:50.920]  這是《春間遊記》二十四章第十節
[00:13:50.920 --> 00:13:51.880]  講述在西乃山上
[00:13:51.880 --> 00:13:54.080]  那些長老看見在神的腳下
[00:13:54.080 --> 00:13:57.640]  好像有一個藍寶石一樣
[00:13:57.640 --> 00:14:02.960]  如同天色明淨的一個形象
[00:14:02.960 --> 00:14:05.600]  然後以西傑在他第一章二十二節
[00:14:05.600 --> 00:14:07.200]  當他看見神的時候
[00:14:07.200 --> 00:14:09.560]  他說有窮倉的形象
[00:14:09.560 --> 00:14:14.360]  看著像可畏的水晶
[00:14:14.360 --> 00:14:18.520]  三個異象都有相同的意思
[00:14:18.520 --> 00:14:22.680]  就是表明神的聖潔和罪惡隔絕
[00:14:22.680 --> 00:14:26.040]  邪惡在他面前毫無位置
[00:14:26.040 --> 00:14:28.440]  當然也有格局家告訴我們
[00:14:28.440 --> 00:14:30.920]  寶座前面有一個像玻璃一樣
[00:14:30.920 --> 00:14:32.680]  很平靜的海
[00:14:32.680 --> 00:14:38.560]  是反照著將整個神所看見的空間
[00:14:38.560 --> 00:14:41.560]  都是充滿著光芒和榮耀
[00:14:41.560 --> 00:14:44.680]  我忘記截圖給大家看
[00:14:44.680 --> 00:14:45.880]  這次去敬拜的時候
[00:14:45.880 --> 00:14:47.320]  有一個畫面很美
[00:14:47.320 --> 00:14:48.680]  不過拍攝出來也差一點
[00:14:48.680 --> 00:14:51.720]  各種不同的燈光
[00:14:51.720 --> 00:14:53.320]  煙霧
[00:14:53.320 --> 00:14:55.320]  人的敬拜
[00:14:55.320 --> 00:14:57.320]  在當中充滿
[00:14:57.320 --> 00:15:04.520]  這些表達神的聖潔和罪惡隔絕
[00:15:04.520 --> 00:15:06.280]  邪惡在他面前毫無地位
[00:15:06.280 --> 00:15:09.800]  表明了神的聖潔和威嚴
[00:15:10.040 --> 00:15:13.240]  最後約翰再看
[00:15:13.240 --> 00:15:14.760]  我們一起讀
[00:15:14.760 --> 00:15:16.760]  寶座的周圍
[00:15:16.760 --> 00:15:18.760]  四面有四個活物
[00:15:18.760 --> 00:15:21.560]  遍體前後都長滿了眼睛
[00:15:21.560 --> 00:15:23.560]  第一個活物像獅子
[00:15:23.560 --> 00:15:25.560]  第二個像牛族
[00:15:25.560 --> 00:15:27.560]  第三個的面像人面
[00:15:27.560 --> 00:15:29.560]  第四個像飛鷹
[00:15:29.560 --> 00:15:33.560]  當然這四個形象
[00:15:33.560 --> 00:15:35.560]  我們可以找到很多不同的解釋
[00:15:35.560 --> 00:15:39.320]  我覺得在神所創造的活物裡面
[00:15:39.320 --> 00:15:41.320]  獅子是最勇敢的野獸
[00:15:41.320 --> 00:15:43.320]  牛是最強壯的加速
[00:15:43.320 --> 00:15:45.320]  人是最聰明的獸造物
[00:15:45.320 --> 00:15:47.320]  鷹是最強的飛鳥
[00:15:47.320 --> 00:15:53.320]  所以這四個不同的面像
[00:15:53.320 --> 00:15:57.320]  是代表了天上地下的活物
[00:15:57.320 --> 00:15:59.320]  就是神所有美好的創造物
[00:15:59.320 --> 00:16:01.320]  都在神的面前去敬拜
[00:16:01.320 --> 00:16:07.320]  而遍體前後內外都長滿了眼睛
[00:16:07.320 --> 00:16:09.320]  可以比喻神的眼目
[00:16:09.320 --> 00:16:11.320]  審視全地
[00:16:11.320 --> 00:16:13.320]  也可以解讀為四活物
[00:16:13.320 --> 00:16:15.320]  在神面前的侍奉
[00:16:15.320 --> 00:16:17.320]  警醒不倦
[00:16:17.320 --> 00:16:21.320]  無論我們接受哪一個解釋
[00:16:21.320 --> 00:16:23.320]  這兩個解釋任何當中的解釋
[00:16:23.320 --> 00:16:25.320]  都是指向神的聖潔
[00:16:25.320 --> 00:16:27.320]  威嚴和他的權能
[00:16:27.320 --> 00:16:31.320]  我們再讀這段聖經
[00:16:31.320 --> 00:16:35.320]  四個活物各有六個翅膀
[00:16:35.320 --> 00:16:37.320]  遍體內外都長滿了眼睛
[00:16:37.320 --> 00:16:39.320]  他們晝夜不住地說
[00:16:39.320 --> 00:16:41.320]  聖哉!聖哉!聖哉!
[00:16:41.320 --> 00:16:43.320]  主全能的神
[00:16:43.320 --> 00:16:45.320]  昔在今在以後永在
[00:16:45.320 --> 00:16:49.320]  這段經文告訴我們
[00:16:49.320 --> 00:16:51.320]  四活物在神面前的侍奉
[00:16:51.320 --> 00:16:53.320]  就是敬拜和讚美
[00:16:53.320 --> 00:16:55.320]  四活物在這裡向神作出三種讚美
[00:16:55.320 --> 00:16:57.320]  第一是讚美神的聖潔
[00:16:57.320 --> 00:16:59.320]  祂說神啊你是聖哉!聖哉!聖哉!
[00:16:59.320 --> 00:17:03.320]  所以祂和任何一個被造物都不同
[00:17:03.320 --> 00:17:05.320]  因為只有神
[00:17:05.320 --> 00:17:07.320]  是神聖是聖潔的
[00:17:07.320 --> 00:17:09.320]  四活物讚美神是全能的
