
[00:00:00.000 --> 00:00:08.440]  大家好,又是「學清崇拜」與大家見面
[00:09:29.400 --> 00:09:31.400]  作為一個基督徒
[00:09:31.400 --> 00:09:33.400]  我們相信主耶穌的時候
[00:09:33.400 --> 00:09:36.400]  我們不是一帆風順
[00:09:36.400 --> 00:09:42.400]  甚至我們不是每樣東西都得到最好的
[00:09:42.400 --> 00:09:43.400]  甚至可能說
[00:09:43.400 --> 00:09:46.400]  我上次買不到口罩
[00:09:46.400 --> 00:09:48.400]  我明明是基督徒
[00:09:48.400 --> 00:09:51.400]  為何上帝不眷顧我?
[00:09:51.400 --> 00:09:53.400]  為何我又買不到廁紙?
[00:09:53.400 --> 00:09:57.400]  這些是不是你要的平安呢?
[00:09:57.400 --> 00:10:00.400]  上帝告訴我們
[00:10:00.400 --> 00:10:02.400]  我們真的有苦難
[00:10:02.400 --> 00:10:06.400]  這些苦難可能來自生老病死
[00:10:06.400 --> 00:10:09.400]  或者我們和親人的關係
[00:10:09.400 --> 00:10:13.400]  甚至是我們自己的學業、工作
[00:10:13.400 --> 00:10:15.400]  往後的人生
[00:10:15.400 --> 00:10:19.400]  都有很多種種不同的艱難
[00:10:19.400 --> 00:10:22.400]  我們可能每一個艱難
[00:10:22.400 --> 00:10:25.400]  我們好像爬一座山一樣
[00:10:25.400 --> 00:10:27.400]  每一次去到頂點
[00:10:27.400 --> 00:10:30.400]  我們能夠解決這個困難的時候
[00:10:30.400 --> 00:10:37.400]  看到後面還有很多座山等我們去爬
[00:10:37.400 --> 00:10:39.400]  這一座一座的山
[00:10:39.400 --> 00:10:42.400]  就是我們的困難所在
[00:10:42.400 --> 00:10:45.400]  求神真的幫助我們
[00:10:45.400 --> 00:10:47.400]  因為祢告訴我們
[00:10:47.400 --> 00:10:51.400]  這些困難我們在裏面的平安
[00:10:51.400 --> 00:10:53.400]  是一定可以渡過
[00:10:53.400 --> 00:10:56.400]  所以我們一定要知道
[00:10:56.400 --> 00:10:59.400]  在神的裏面的平安
[00:10:59.400 --> 00:11:01.400]  就是要去認識祂
[00:11:01.400 --> 00:11:03.400]  我們也要知道
[00:11:03.400 --> 00:11:07.400]  我們自己根本會有不同的艱難
[00:11:07.400 --> 00:11:10.400]  不要當我們有困難的時候
[00:11:10.400 --> 00:11:12.400]  我們就輕易放棄
[00:11:12.400 --> 00:11:15.400]  記住,神說過
[00:11:15.400 --> 00:11:17.400]  我們一定能夠跨性
[00:11:17.400 --> 00:11:22.400]  就好像昔日當我決定
[00:11:22.400 --> 00:11:25.400]  要從教學的工作跳出來
[00:11:25.400 --> 00:11:27.400]  做一個傳道人的時候
[00:11:27.400 --> 00:11:31.400]  那不是一個苦難
[00:11:31.400 --> 00:11:36.400]  但是一個要給自己很多的想法
[00:11:36.400 --> 00:11:40.400]  可能這不是苦難,而是困難
[00:11:40.400 --> 00:11:42.400]  在困難當中
[00:11:42.400 --> 00:11:48.400]  我相信神會帶我走出祂要我走的路
[00:11:48.400 --> 00:11:51.400]  這也是一個信心的表現
[00:11:51.400 --> 00:11:53.400]  可能今天你們會發現
[00:11:53.400 --> 00:11:56.400]  我面前有很多的艱難
[00:11:56.400 --> 00:11:59.400]  但這些艱難,我再說一次
[00:11:59.400 --> 00:12:03.400]  是神一定會幫我們跨過
[00:12:03.400 --> 00:12:06.400]  當我們有那份平安之後
[00:12:06.400 --> 00:12:10.400]  這份平安是無人能奪的平安
[00:12:10.400 --> 00:12:12.400]  為什麼是無人能奪?
[00:12:12.400 --> 00:12:14.400]  只要我們認識了神
[00:12:14.400 --> 00:12:17.400]  我們知道對祂有信心的時候
[00:12:17.400 --> 00:12:20.400]  這份平安是來自主耶穌
[00:12:20.400 --> 00:12:22.400]  主耶穌告訴我們
[00:12:22.400 --> 00:12:25.400]  平安不是來自於世界
[00:12:25.400 --> 00:12:28.400]  這個世界上有很多人
[00:12:28.400 --> 00:12:34.400]  不懂得如何面對困難
[00:12:34.400 --> 00:12:39.400]  甚至不知道困難是如何才能克服
[00:12:39.400 --> 00:12:41.400]  但主耶穌告訴我們
[00:12:41.400 --> 00:12:44.400]  祂由釘十字架的那一刻
[00:12:44.400 --> 00:12:47.400]  已經勝過這個世界
[00:12:47.400 --> 00:12:53.400]  我們不再靠世間所說的平安
[00:12:53.400 --> 00:12:59.400]  而是要在耶穌裡面得到真正的平安
[00:12:59.400 --> 00:13:06.400]  這個平安可能是在家庭的關係上
[00:13:06.400 --> 00:13:11.400]  我們如何克服和人的關係
[00:13:11.400 --> 00:13:14.400]  可能家人不明白我
[00:13:14.400 --> 00:13:17.400]  甚至不了解我
[00:13:17.400 --> 00:13:20.400]  但家人是否明白我們
[00:13:20.400 --> 00:13:21.400]  我們有沒有想過
[00:13:21.400 --> 00:13:24.400]  我們有沒有開放自己的心
[00:13:24.400 --> 00:13:30.400]  我們會否坦誠地跟家人說自己想怎樣
[00:13:30.400 --> 00:13:33.400]  讓他們多了解
[00:13:33.400 --> 00:13:37.400]  這個不能奪去的平安
[00:13:37.400 --> 00:13:43.400]  是要經歷過困難、苦難
[00:13:43.400 --> 00:13:50.400]  才能真正體現到無人能奪的平安
[00:13:50.400 --> 00:13:52.400]  可能今天你會發現
[00:13:52.400 --> 00:13:54.400]  說到這裡
[00:13:54.400 --> 00:13:58.400]  其實平安是甚麼呢?
[00:13:58.400 --> 00:14:02.400]  真實的平安又是怎樣呢?
[00:14:02.400 --> 00:14:05.400]  接下來會有一個見證
[00:14:05.400 --> 00:14:09.400]  相信大家都很熟悉這個見證
[00:14:09.400 --> 00:14:12.400]  她就是何惠芬牧師
[00:14:12.400 --> 00:14:15.400]  讓她跟你說說
[00:14:15.400 --> 00:14:17.400]  在她生命裡
[00:14:17.400 --> 00:14:21.400]  那份無人能奪的平安到底是甚麼呢?
[00:14:21.400 --> 00:14:24.400]  Hi! 頂姐妹你們好
[00:14:24.400 --> 00:14:28.400]  我很感謝你們曾經為我祈禱
[00:14:28.400 --> 00:14:34.400]  我在去年12月24日做了小手術
[00:14:34.400 --> 00:14:36.400]  怎料25日假期
[00:14:36.400 --> 00:14:39.400]  一大早就收到醫生的電話
[00:14:39.400 --> 00:14:41.400]  告訴我
[00:14:41.400 --> 00:14:44.400]  他問到我切片的報告
[00:14:44.400 --> 00:14:47.400]  說我已經是確診癌症
[00:14:47.400 --> 00:14:50.400]  叫我立即停止12月的工作
[00:14:50.400 --> 00:14:53.400]  然後立即要接受切除手術
[00:14:53.400 --> 00:14:56.400]  其實都很突然
[00:14:56.400 --> 00:15:01.400]  不過又知道這個醫生弟兄很可靠
[00:15:01.400 --> 00:15:03.400]  而且上帝在整件事
[00:15:03.400 --> 00:15:06.400]  不是只有他允許
[00:15:06.400 --> 00:15:08.400]  也不會發生在我身上
[00:15:08.400 --> 00:15:15.400]  於是我就很自然地接納了整個事件
[00:15:15.400 --> 00:15:19.400]  然後就去安排各樣的事情
[00:15:19.400 --> 00:15:21.400]  做了十年的癌症關懷
[00:15:21.400 --> 00:15:25.400]  其實連問一個甚麼問題都不太知道
[00:15:25.400 --> 00:15:31.400]  但上帝的平安和恩典真的夠用
[00:15:31.400 --> 00:15:36.400]  我早上可以逐步安排好各樣的事情
[00:15:36.400 --> 00:15:39.400]  而且26日至30日
[00:15:39.400 --> 00:15:46.400]  我和兒童區弟兄姊妹會有台中親子訪孫
[00:15:46.400 --> 00:15:50.400]  過程中上帝的平安很足夠
[00:15:50.400 --> 00:15:52.400]  我沒有甚麼擔心
[00:15:52.400 --> 00:15:58.400]  很能夠和弟兄姊妹享受那幾天的行程
[00:15:58.400 --> 00:16:01.400]  回到家後也看到上帝有很多恩典
[00:16:01.400 --> 00:16:04.400]  為我預備了最好的醫生
[00:16:04.400 --> 00:16:11.400]  和接受了一個超大型的手術
[00:16:11.400 --> 00:16:14.400]  但感恩沒有害怕過
[00:16:14.400 --> 00:16:19.400]  也看到上帝自己的恩典很夠用
[00:16:19.400 --> 00:16:23.400]  因為聖經裏面有很多的英許
[00:16:23.400 --> 00:16:26.400]  讓我知道我這個天父爸爸
[00:16:26.400 --> 00:16:29.400]  會看顧我和供應我
[00:16:29.400 --> 00:16:33.400]  雖然手術癌症最大的問題
[00:16:33.400 --> 00:16:35.400]  可能會生命終結
[00:16:35.400 --> 00:16:38.400]  但其實就是完成所有工作
[00:16:38.400 --> 00:16:40.400]  回去見天父
[00:16:40.400 --> 00:16:45.400]  雖然會不捨得上帝的親人和弟兄姊妹
[00:16:45.400 --> 00:16:48.400]  但那也是人生最好的安排
[00:16:48.400 --> 00:16:51.400]  所以在過程中
[00:16:51.400 --> 00:16:55.400]  不算很多驚濤駭浪
[00:16:55.400 --> 00:16:59.400]  卻看到上帝自己的恩典很足夠
[00:16:59.400 --> 00:17:05.400]  你們的禱告也帶來給我很多的承托和恩典
[00:17:05.400 --> 00:17:09.400]  我很深切體會主恩救融
[00:17:09.400 --> 00:17:13.400]  而且上帝的平安沒人能奪
[00:17:13.400 --> 00:17:16.400]  我也很希望年輕的弟兄姊妹
[00:17:16.400 --> 00:17:20.400]  你們也深切體會耶穌愛你
[00:17:20.400 --> 00:17:25.400]  並且可以掌握這份主持的平安
[00:17:25.400 --> 00:17:30.400]  這份平安是無人能奪
[00:17:30.400 --> 00:17:34.400]  在我們學清這班年輕人裏
[00:17:34.400 --> 00:17:36.400]  我深信他們有很多時候
[00:17:36.400 --> 00:17:40.400]  心裏有很多的忐忑和不平安
[00:17:40.400 --> 00:17:45.400]  可能他們的不平安是來自家人給他們的壓力
[00:17:45.400 --> 00:17:47.400]  在學業上
[00:17:47.400 --> 00:17:50.400]  或者在人際關係上
[00:17:50.400 --> 00:17:54.400]  牧師你覺得怎樣可以教導他們
[00:17:54.400 --> 00:18:01.400]  能夠學到這份在神裏無人能奪的平安呢?
[00:18:01.400 --> 00:18:04.400]  其實信耶穌是很特別的
[00:18:04.400 --> 00:18:08.400]  耶穌可以和我們建立一個很個人的關係
[00:18:08.400 --> 00:18:10.400]  我們每個人的性格都不同
[00:18:10.400 --> 00:18:13.400]  但我們都可以親身去經歷
[00:18:13.400 --> 00:18:16.400]  上帝和主耶穌的真實
[00:18:16.400 --> 00:18:19.400]  只要我們肯讀聖經
[00:18:19.400 --> 00:18:23.400]  肯花時間祈禱親近上帝
[00:18:23.400 --> 00:18:27.400]  並且將我們的需要向主陳明
[00:18:27.400 --> 00:18:29.400]  然後睜大眼睛看看
[00:18:29.400 --> 00:18:33.400]  究竟耶穌怎樣在過程裏帶領著我們
[00:18:33.400 --> 00:18:39.400]  我們將這些自己的經歷好好記下來
[00:18:39.400 --> 00:18:44.400]  並且要記住神給我們在聖經裏的各樣的應許
[00:18:44.400 --> 00:18:49.400]  我們原來是天賦體位極之寶貴
[00:18:49.400 --> 00:18:51.400]  好像眼中同人一樣
[00:18:51.400 --> 00:18:57.400]  所以當你知道原來我在父神手中如珠如寶的時候
[00:18:57.400 --> 00:19:01.400]  就不需要找其他東西來嚇自己
[00:19:01.400 --> 00:19:07.400]  反而是坦然告訴上帝你有什麼需要
[00:19:07.400 --> 00:19:10.400]  然後仰望依靠祂
[00:19:10.400 --> 00:19:15.400]  並且在那些經歷裏記得上帝是多麼信實
[00:19:15.400 --> 00:19:20.400]  每一次的經歷你都可以更加進一步去經歷
[00:19:20.400 --> 00:19:26.400]  多謝牧師接受我們這次小小的訪問
[00:19:26.400 --> 00:19:32.400]  希望神繼續保守你餘下的一些資料
[00:19:32.400 --> 00:19:35.400]  我們都會和學清一起紀念你
[00:19:35.400 --> 00:19:37.400]  繼續為你禱告
[00:19:37.400 --> 00:19:38.400]  謝謝
[00:19:38.400 --> 00:19:39.400]  多謝你
[00:19:39.400 --> 00:19:41.400]  有時間我會和你們聊天
[00:19:41.400 --> 00:19:44.400]  分享一下神的真實
[00:19:44.400 --> 00:19:45.400]  再見
[00:19:46.400 --> 00:19:50.400]  我們聽完何牧師和我們的分享後
[00:19:50.400 --> 00:19:52.400]  我們都為他感恩
[00:19:52.400 --> 00:19:56.400]  這一份在他生命裏無人能奪的平安
[00:19:56.400 --> 00:20:01.400]  正正就是我們剛才說的「勝過世界」
[00:20:01.400 --> 00:20:04.400]  在經文裏告訴我們
[00:20:04.400 --> 00:20:06.400]  叫我們放心
[00:20:06.400 --> 00:20:10.400]  因為主耶穌已經勝過世界
[00:20:10.400 --> 00:20:14.400]  事實上在聖經裏都有說
[00:20:14.400 --> 00:20:18.400]  這一份從神而來無人能奪的平安
[00:20:18.400 --> 00:20:21.400]  在羅馬書五章一節裏都是這樣說
[00:20:21.400 --> 00:20:25.400]  祂說只要在神裏有平安
[00:20:25.400 --> 00:20:29.400]  我們就不會怕任何的艱難
[00:20:29.400 --> 00:20:32.400]  事實上我們所謂的困難
[00:20:32.400 --> 00:20:37.400]  很多時候都不是來自任何的東西
[00:20:37.400 --> 00:20:40.400]  是來自我們自己
[00:20:40.400 --> 00:20:45.400]  我們自己有沒有把握去跨勝呢?
[00:20:45.400 --> 00:20:49.400]  答案是告訴你沒有的
[00:20:49.400 --> 00:20:52.400]  因為有很多時候我們靠自己的能力
[00:20:52.400 --> 00:20:56.400]  很多東西都不能夠去跨勝
[00:20:56.400 --> 00:21:01.400]  只有在神裏我們才可以將這些困難
[00:21:01.400 --> 00:21:05.400]  這些苦難一一經過
[00:21:05.400 --> 00:21:08.400]  縱使好像牧師所說
[00:21:08.400 --> 00:21:12.400]  他有一個這麼嚴重的病的時候
[00:21:12.400 --> 00:21:15.400]  他都沒有怨天尤人
[00:21:15.400 --> 00:21:20.400]  他只會覺得他做了這麼久的癌關工作
[00:21:20.400 --> 00:21:25.400]  他終於自己要親上這個病患
[00:21:25.400 --> 00:21:28.400]  他還跟我分享的時候
[00:21:28.400 --> 00:21:30.400]  他說要有這份病患
[00:21:30.400 --> 00:21:33.400]  可能他做癌症關懷的工作
[00:21:33.400 --> 00:21:35.400]  他更加會明白
[00:21:35.400 --> 00:21:37.400]  更加會貼心
[00:21:37.400 --> 00:21:42.400]  這份就是無人能奪的平安
[00:21:42.400 --> 00:21:47.400]  今天我們在這個處境裏
[00:21:47.400 --> 00:21:50.400]  可能依然很擔心
[00:21:50.400 --> 00:21:53.400]  自己會不會是帶菌者呢?
[00:21:53.400 --> 00:21:56.400]  甚至會不會我們被傳染呢?
[00:21:56.400 --> 00:21:58.400]  在這個時候
[00:21:58.400 --> 00:22:03.400]  我很想大家更加讓自己安靜下來
[00:22:03.400 --> 00:22:06.400]  讓自己去反省一下
[00:22:06.400 --> 00:22:12.400]  到底我們有沒有這份無人能奪的平安呢?
[00:22:12.400 --> 00:22:15.400]  平安到底在我們心裏
[00:22:15.400 --> 00:22:19.400]  是佔著什麼位置呢?
[00:22:19.400 --> 00:22:23.400]  這份平安又是從哪裡而來呢?
[00:22:23.400 --> 00:22:27.400]  是從家人給你的平安
[00:22:27.400 --> 00:22:34.400]  還是從耶穌那裏來的平安呢?
[00:22:34.400 --> 00:22:37.400]  我希望大家在這段時間
[00:22:37.400 --> 00:22:39.400]  雖然不用上學
[00:22:39.400 --> 00:22:43.400]  我們沒有真正的實體崇拜的時候
[00:22:43.400 --> 00:22:47.400]  我們可以多了時間去查考聖經
[00:22:47.400 --> 00:22:49.400]  去認識神的時候
[00:22:49.400 --> 00:22:54.400]  我們重新拿起一本聖經
[00:22:54.400 --> 00:22:57.400]  去認識主耶穌
[00:22:57.400 --> 00:22:59.400]  到底祂是哪一位
[00:22:59.400 --> 00:23:03.400]  祂就是能夠讓我們跨性的那一位
[00:23:03.400 --> 00:23:06.400]  我們一起有一個祈禱吧
[00:23:06.400 --> 00:23:10.400]  親愛的天父上帝
[00:23:10.400 --> 00:23:12.400]  真是多謝你
[00:23:12.400 --> 00:23:13.400]  你告訴我們
[00:23:13.400 --> 00:23:17.400]  我們的平安可以在哪裡找到
[00:23:17.400 --> 00:23:21.400]  我們的平安原來就是從你而來
[00:23:21.400 --> 00:23:23.400]  求神給我們
[00:23:23.400 --> 00:23:30.400]  在不知道明天會發生什麼事的光景的時候
[00:23:30.400 --> 00:23:33.400]  求神你都賜下這份從你而來
[00:23:33.400 --> 00:23:36.400]  無人能奪的平安給我們
[00:23:36.400 --> 00:23:41.400]  讓我們能夠跨過我們所有的困難
[00:23:41.400 --> 00:23:46.400]  跨過我們所有將要經歷的苦難
[00:23:46.400 --> 00:23:50.400]  願神你在我們身邊去建立我們
[00:23:50.400 --> 00:23:52.400]  我們同心禱告
[00:23:52.400 --> 00:23:53.400]  奉主明求
[00:23:53.400 --> 00:23:54.400]  阿門

