
[00:00:00.000 --> 00:00:11.000]  今天我們會繼續講關於身份的問題
[00:15:48.000 --> 00:15:50.000]  害怕自己得罪他
[00:15:50.000 --> 00:15:53.000]  所以很多時候
[00:15:53.000 --> 00:15:56.000]  當我們去做基督徒的時候
[00:15:56.000 --> 00:15:58.000]  可能在教會裏面
[00:15:58.000 --> 00:16:00.000]  我們會好像剛才說的例子
[00:16:00.000 --> 00:16:03.000]  可能會被很多的市民
[00:16:03.000 --> 00:16:06.000]  或者很多社交媒體新的市民
[00:16:06.000 --> 00:16:08.000]  不知不覺地影響我們
[00:16:08.000 --> 00:16:12.000]  令我們很容易去追逐最新的東西
[00:16:12.000 --> 00:16:14.000]  追逐一些不適合我們的東西
[00:16:14.000 --> 00:16:16.000]  在教會裏面的時候
[00:16:16.000 --> 00:16:18.000]  有時候我們會很容易
[00:16:18.000 --> 00:16:21.000]  當我們去做很多宗教的行為的時候
[00:16:21.000 --> 00:16:23.000]  我們很容易忘記了他們背後
[00:16:23.000 --> 00:16:25.000]  其實為什麼要這樣做
[00:16:25.000 --> 00:16:28.000]  所以第一點
[00:16:28.000 --> 00:16:30.000]  當我們說我們不是奴僕的時候
[00:16:30.000 --> 00:16:32.000]  我們要想一個問題
[00:16:32.000 --> 00:16:35.000]  我們今天被什麼東西去控制了我們呢
[00:16:35.000 --> 00:16:38.000]  我們被外面的東西控制了我們嗎
[00:16:38.000 --> 00:16:43.000]  還是被一些我們的恐懼
[00:16:43.000 --> 00:16:48.000]  或者一些不好的感覺影響了我們同時的關係呢
[00:16:48.000 --> 00:16:52.000]  這個是我們可以去想的第一個問題
[00:16:52.000 --> 00:16:56.000]  第二個問題
[00:16:56.000 --> 00:16:58.000]  如果不是奴僕
[00:16:58.000 --> 00:17:00.000]  我們是什麼呢
[00:17:00.000 --> 00:17:02.000]  不是也應該有是的東西
[00:17:02.000 --> 00:17:04.000]  我們才可以知道怎樣去做
[00:17:04.000 --> 00:17:07.000]  保羅在《迦太史》裏面說
[00:17:07.000 --> 00:17:12.000]  有什麼是我們要記得的身份
[00:17:12.000 --> 00:17:14.000]  在《迦太史》裏面
[00:17:14.000 --> 00:17:18.000]  在第四章第四到第五節
[00:17:18.000 --> 00:17:20.000]  有一段經文
[00:17:20.000 --> 00:17:25.000]  第四至五節是這樣去說到
[00:17:25.000 --> 00:17:27.000]  《迦太史》第四章四至五節說
[00:17:27.000 --> 00:17:29.000]  但等到時候滿了
[00:17:29.000 --> 00:17:31.000]  神就差現他的兒子
[00:17:31.000 --> 00:17:33.000]  由女人所生
[00:17:33.000 --> 00:17:34.000]  生在律法以下
[00:17:34.000 --> 00:17:36.000]  我要救贖在律法以下的人
[00:17:36.000 --> 00:17:39.000]  好讓我們獲得兒子的名分
[00:17:39.000 --> 00:17:43.000]  所以在這裏
[00:17:43.000 --> 00:17:45.000]  當然保羅很直接說
[00:17:45.000 --> 00:17:48.000]  神的救贖工作就是
[00:17:48.000 --> 00:17:50.000]  我們不是做一個奴僕
[00:17:50.000 --> 00:17:53.000]  而是獲得一個兒子的名分
[00:17:53.000 --> 00:17:55.000]  什麼是兒子的名分呢
[00:17:55.000 --> 00:17:57.000]  在後面六到七節
[00:17:57.000 --> 00:18:01.000]  第六節就有一個再詳細一點的經文
[00:18:01.000 --> 00:18:04.000]  我想請Karen幫我們讀這段經文
[00:18:04.000 --> 00:18:08.000]  因為你們是兒子
[00:18:08.000 --> 00:18:10.000]  神就差顯他兒子的靈
[00:18:10.000 --> 00:18:12.000]  進入我們心裏
[00:18:12.000 --> 00:18:14.000]  繼呼叫阿爸父阿
[00:18:14.000 --> 00:18:16.000]  因此你不再是奴僕
[00:18:16.000 --> 00:18:18.000]  而是兒子
[00:18:18.000 --> 00:18:19.000]  既然是兒子
[00:18:19.000 --> 00:18:22.000]  就靠著神也成為承受產業的人
[00:18:23.000 --> 00:18:25.000]  多謝Karen
[00:18:25.000 --> 00:18:30.000]  在這裏做兒女是不是不用守規矩呢
[00:18:30.000 --> 00:18:32.000]  保羅其實做這個比較
[00:18:32.000 --> 00:18:36.000]  他不是說奴僕就是有人管
[00:18:36.000 --> 00:18:38.000]  兒子就是兒女
[00:18:38.000 --> 00:18:39.000]  兒女就沒有管的
[00:18:39.000 --> 00:18:40.000]  做什麼都可以
[00:18:40.000 --> 00:18:41.000]  不是這個意思
[00:18:41.000 --> 00:18:44.000]  相反在這裏說起做兒女
[00:18:44.000 --> 00:18:49.000]  其實重點不只是神讓我們成為他的兒女
[00:18:49.000 --> 00:18:50.000]  去愛我們
[00:18:50.000 --> 00:18:53.000]  他也讓我們成為承受產業的人
[00:18:53.000 --> 00:18:55.000]  一個承受產業的人
[00:18:55.000 --> 00:18:58.000]  即是一個有特別的專業身份的人
[00:18:58.000 --> 00:19:03.000]  其實他仍然有一些生活上需要留意的地方
[00:19:03.000 --> 00:19:05.000]  但就不像奴弟那樣
[00:19:05.000 --> 00:19:06.000]  因為怕被人罰
[00:19:06.000 --> 00:19:07.000]  而去守規矩
[00:19:07.000 --> 00:19:13.000]  因為要換出這個相符合的身份去做
[00:19:13.000 --> 00:19:15.000]  所以可以說
[00:19:15.000 --> 00:19:18.000]  其實奴僕和兒女的對比
[00:19:18.000 --> 00:19:24.000]  並不是有沒有人管的分別
[00:19:24.000 --> 00:19:27.000]  而是到底對自己的身份有沒有一個自覺
[00:19:27.000 --> 00:19:30.000]  就是一個我們叫做自我理解
[00:19:30.000 --> 00:19:34.000]  自我理解其實不是那麼容易
[00:19:34.000 --> 00:19:37.000]  或者有時真的容易被很多東西迷失
[00:19:37.000 --> 00:19:41.000]  影響了我們對自己最根本的身份的認識
[00:19:41.000 --> 00:19:44.000]  當年怎樣有這個自我理解
[00:19:44.000 --> 00:19:48.000]  其實有很多內容可以說
[00:19:48.000 --> 00:19:50.000]  但今天只集中說其中一點
[00:19:50.000 --> 00:19:53.000]  就是當我們有這個自我理解的時候
[00:19:53.000 --> 00:19:57.000]  我們就會自覺和身邊的人有不同
[00:19:57.000 --> 00:20:02.000]  或者和我們其他美信的朋友同學有分別的時候
[00:20:02.000 --> 00:20:05.000]  我們會有些相應的行為是不一樣的
[00:20:05.000 --> 00:20:07.000]  或者我們說的話會不一樣
[00:20:07.000 --> 00:20:12.000]  本來寫迦太太書就是正正一班迦太太教育的人
[00:20:12.000 --> 00:20:16.000]  他們就是在外面無論是猶太教
[00:20:16.000 --> 00:20:21.000]  還是在不同的宗教文化有衝擊的時候
[00:20:21.000 --> 00:20:25.000]  他們就要去想怎樣去堅持這個身份
[00:20:25.000 --> 00:20:29.000]  怎樣去活出這個身份呢
[00:20:29.000 --> 00:20:32.000]  所以本來要挑戰他們就是
[00:20:32.000 --> 00:20:35.000]  他們要對自己的自我理解要很清楚
[00:20:35.000 --> 00:20:40.000]  不然就會被不同的東西去引誘
[00:20:40.000 --> 00:20:43.000]  或者去偏離了原本的路
[00:20:43.000 --> 00:20:49.000]  我想嘗試用一個例子去演繹身份
[00:20:49.000 --> 00:20:52.000]  為什麼我們在日常生活中
[00:20:52.000 --> 00:20:57.000]  其實都有自己屬於自己真正的專業身份呢
[00:20:57.000 --> 00:21:00.000]  不知道大家有沒有看新聞的時候
[00:21:00.000 --> 00:21:07.000]  有時候會聽一些國家有些王子公主
[00:21:07.000 --> 00:21:11.000]  其實是可以猜的,雖然很難猜
[00:21:11.000 --> 00:21:13.000]  其實他們做過什麼
[00:21:13.000 --> 00:21:15.000]  或者他們的職業是什麼
[00:21:15.000 --> 00:21:22.000]  你會想一個王室,他不就只能享受就行了
[00:21:22.000 --> 00:21:23.000]  他不需要做事
[00:21:23.000 --> 00:21:27.000]  其實他們都有自己的日常生活
[00:21:27.000 --> 00:21:30.000]  跟我們普通人是一樣的
[00:21:30.000 --> 00:21:34.000]  他們不只是一個王室的成員
[00:21:34.000 --> 00:21:42.000]  舉例子,這張相片是幾年前的不同的人
[00:21:42.000 --> 00:21:47.000]  例如最左邊的是日本的真子公主
[00:21:47.000 --> 00:21:49.000]  現在叫做真子內親王
[00:21:49.000 --> 00:21:51.000]  這張相片是幾年前的
[00:21:51.000 --> 00:21:54.000]  其實她本身是王室的成員
[00:21:54.000 --> 00:21:59.000]  她是日本王室的第一個進入到一間日本的私立大學
[00:21:59.000 --> 00:22:01.000]  國際基督教大學讀書的
[00:22:01.000 --> 00:22:04.000]  而且她在博物館做過研究員
[00:22:04.000 --> 00:22:09.000]  旁邊那個叫做佳智公主
[00:22:09.000 --> 00:22:13.000]  其實她同樣是去過國際學校讀書
[00:22:13.000 --> 00:22:15.000]  甚至去過英國留學
[00:22:15.000 --> 00:22:19.000]  而在右邊的就是英國
[00:22:19.000 --> 00:22:25.000]  英國的威廉王子曾經擔任空中救援志願組織
[00:22:25.000 --> 00:22:29.000]  在裡面駕駛直升機的駕駛員
[00:22:29.000 --> 00:22:35.000]  而最右邊的是脫離王室之前的哈利王子
[00:22:35.000 --> 00:22:37.000]  其實他是當兵超過十年
[00:22:37.000 --> 00:22:41.000]  這樣說的時候,其實他們跟普通人一樣
[00:22:41.000 --> 00:22:43.000]  他們有自己的生活
[00:22:43.000 --> 00:22:47.000]  或者是他們有類似的身份
[00:22:47.000 --> 00:22:52.000]  但這些身份不會影響到他們作為王室的成員
[00:22:52.000 --> 00:22:56.000]  這個當然對他們來說是更加重要的身份
[00:22:56.000 --> 00:23:01.000]  或者是他們更加需要去到立意的身份
[00:23:01.000 --> 00:23:04.000]  換言之就算他們在做博物館研究員
[00:23:04.000 --> 00:23:08.000]  在做大學生,在做直升機駕駛員,在做士兵
[00:23:08.000 --> 00:23:14.000]  其實他們都會知道自己有另一個更重要的身份和事業
[00:23:14.000 --> 00:23:20.000]  他們可能要做的就是幫助作為王室的成員
[00:23:20.000 --> 00:23:23.000]  去跟國家的人拉近關係
[00:23:23.000 --> 00:23:27.000]  亦都表達他們跟人民是一樣的
[00:23:27.000 --> 00:23:32.000]  換一個角度去類比來說
[00:23:32.000 --> 00:23:35.000]  當我們做基督徒的時候
[00:23:35.000 --> 00:23:38.000]  其實我們的生活是不應該有我們忘記基督徒的身份
[00:23:38.000 --> 00:23:46.000]  反過來,我們把自己的尊貴身份帶入生活中
[00:23:46.000 --> 00:23:51.000]  去到讓其他人發現原來我們有這麼尊貴的身份的時候
[00:23:51.000 --> 00:23:54.000]  我們在人中間生活都可以是不一樣的
[00:23:54.000 --> 00:23:57.000]  留意到我們有什麼分別
[00:23:57.000 --> 00:24:01.000]  其實我們從小回教會都可以說很多這些東西
[00:24:01.000 --> 00:24:06.000]  但從小回教會不代表我們自動意識到身份有多重要
[00:24:06.000 --> 00:24:12.000]  最後我想用一個見證去解釋身份
[00:24:12.000 --> 00:24:15.000]  這個主角是一個基督徒
[00:24:15.000 --> 00:24:22.000]  是一個自小回教會的基督徒
[00:24:22.000 --> 00:24:25.000]  不是一個中國式的基督徒
[00:24:25.000 --> 00:24:33.000]  到底基督徒的身份在主角成就的過程中
[00:24:33.000 --> 00:24:37.000]  他們會怎樣去承認失落,怎樣去找回身份呢?
[00:24:37.000 --> 00:24:41.000]  我想在完結之前有這個見證
[00:24:41.000 --> 00:24:43.000]  現在可以播放那條片段
[00:24:43.000 --> 00:24:47.000]  從小到大都已經在回教會
[00:24:47.000 --> 00:24:51.000]  兒童主一學,一班小朋友一起聽聖經故事
[00:24:51.000 --> 00:24:53.000]  有堂食,很開心
[00:24:53.000 --> 00:24:59.000]  2006年,如太不幸患上兒座癌
[00:24:59.000 --> 00:25:03.000]  正在小四的情侍跟媽媽搬到余Sir家中同住
[00:25:03.000 --> 00:25:05.000]  好好照顧他
[00:25:05.000 --> 00:25:08.000]  他太太和我太太很熟
[00:25:08.000 --> 00:25:10.000]  不如你們搬來我家住
[00:25:10.000 --> 00:25:14.000]  一來多一個伴,二來你小朋友由我們幫忙教
[00:25:14.000 --> 00:25:16.000]  我那時很喜歡踢球
[00:25:16.000 --> 00:25:20.000]  他買了一雙很漂亮的球鞋
[00:25:20.000 --> 00:25:24.000]  我要達到多少分才可以穿這雙球鞋
[00:25:24.000 --> 00:25:27.000]  考第一是坐飛機
