
[00:00:00.000 --> 00:00:03.840]  早安,今天我們繼續第一次聖誕節
[00:04:36.080 --> 00:04:46.000]  I don't need any worldly things, no pleasure, no marriage, I don't need any of these things
[00:04:46.000 --> 00:04:53.000]  所以現在保羅寫給他們,這個chapter是關於marriage
[00:04:53.000 --> 00:04:56.240]  What is the proper concept of marriage?
[00:04:56.240 --> 00:05:01.240]  OK,我們未講marriage之前,我們考考你
[00:05:01.240 --> 00:05:08.480]  有幾個stat的,in 2024,有幾多人是registered,是married的?
[00:05:08.480 --> 00:05:12.920]  How many people registered to be married,結婚的,在2024?
[00:05:12.920 --> 00:05:20.080]  你覺得是44000,還是66000 people,44000 or 66000?
[00:05:20.080 --> 00:05:28.560]  誰覺得是A的舉手,誰覺得是B的,66000
[00:05:28.560 --> 00:05:33.600]  OK,我們看next slide,答案是44000
[00:05:33.600 --> 00:05:38.880]  在2024,44000 people registered to be married
[00:05:38.880 --> 00:05:41.160]  這麼少,Fiona覺得很少
[00:05:41.160 --> 00:05:44.680]  OK,next stat,2024
[00:05:44.680 --> 00:05:53.680]  What is the median age of first marriages,即是exact middle
[00:05:53.680 --> 00:06:00.880]  你覺得是A,male是30歲,female是27歲
[00:06:00.880 --> 00:06:05.680]  or B,male是23歲,female是31歲
[00:06:05.680 --> 00:06:11.440]  你覺得是A還是B,誰覺得是A的,A的舉手
[00:06:11.440 --> 00:06:20.440]  B的舉手,答案是B,越來越遲去結婚
[00:06:20.440 --> 00:06:31.040]  你們的時代,即是十年前,你們幾時結婚?
[00:06:31.040 --> 00:06:38.600]  你們之前幾時結婚?之前你婆婆的年代,你們幾時結婚?
[00:06:38.600 --> 00:06:45.040]  16歲,16歲,好像Joseph and Mary,in their teens
[00:06:45.040 --> 00:06:57.320]  一過了puberty,就結婚了,一讀完high school,就get married
[00:06:57.320 --> 00:07:07.480]  OK,next question,什麼國家有最高的離婚率?
[00:07:07.480 --> 00:07:11.640]  第一是Maldives,Maldives在哪裡?
[00:07:11.640 --> 00:07:16.920]  很喜歡去旅行,有海灘,去scuba diving的地方
[00:07:16.920 --> 00:07:23.360]  第二是印度,India,第三是Belgium
[00:07:23.360 --> 00:07:28.720]  OK,誰覺得是A,最高的離婚率,A的
[00:07:28.720 --> 00:07:43.200]  第二是印度,是C,正確答案是Maldives
[00:07:43.200 --> 00:07:49.120]  我不知道為什麼Maldives的婚姻很隨便
[00:07:49.120 --> 00:07:55.440]  你知不知道最低的離婚率在哪裡?
[00:07:55.440 --> 00:08:05.320]  最低的離婚率在印度,他們的婚姻安排是很,我不知道
[00:08:05.320 --> 00:08:11.400]  我不知道為什麼,你問你的印度朋友,我不知道為什麼
[00:08:11.400 --> 00:08:15.680]  可能他們的婚姻安排是比較安全的
[00:08:15.680 --> 00:08:20.280]  Love marriage is not as secure
[00:08:20.280 --> 00:08:24.880]  還有歐洲國家的離婚率也很高
[00:08:24.880 --> 00:08:29.000]  Belgium, Portugal, Spain,那些也是很高的
[00:08:29.000 --> 00:08:32.000]  但最高的就是Maldives,我不知道為什麼
[00:08:32.000 --> 00:08:36.880]  OK,What is the divorce rate in Hong Kong in 2024?
[00:08:36.880 --> 00:08:41.720]  40%,50% or 60%
[00:08:41.720 --> 00:08:46.920]  OK,誰覺得是40%,舉手,divorce rate
[00:08:46.920 --> 00:08:51.720]  OK,誰覺得是B,50,50,flip a coin,50,50
[00:08:51.720 --> 00:08:55.560]  OK,C,覺得是C,OK,C
[00:08:55.560 --> 00:09:01.720]  OK,正確答案是40%,OK,40%
[00:09:01.720 --> 00:09:07.320]  這個世界的離婚率也是差不多,40-50%
[00:09:07.320 --> 00:09:11.960]  你覺得基督徒,如果是基督徒的婚禮
[00:09:11.960 --> 00:09:14.760]  Christian marriage, Christian family
[00:09:14.760 --> 00:09:18.280]  離婚率會不會是低一點還是高一點?
[00:09:18.280 --> 00:09:22.000]  是不是低一點?其實是差不多的
[00:09:22.000 --> 00:09:25.720]  其實是差不多的,It's disappointing,是差不多的
[00:09:25.720 --> 00:09:29.080]  This is a US stat,不知道是不是US那些
[00:09:29.080 --> 00:09:32.680]  Christian marriage是一般般的,We don't know
[00:09:32.680 --> 00:09:39.160]  好,今天我們的主題是Finding God's Calling
[00:09:39.160 --> 00:09:43.400]  Calling to be married,Calling to be single
[00:09:43.400 --> 00:09:46.920]  Calling for marriage,Calling for singleness
[00:09:46.920 --> 00:09:54.120]  我們先問問你,誰是創造婚姻的?
[00:09:54.120 --> 00:09:58.520]  Who created marriage?
[00:09:58.520 --> 00:10:04.120]  是不是Hollywood?Oh, love story
[00:10:04.120 --> 00:10:07.880]  藍見到綠,and then happily ever after
[00:10:07.880 --> 00:10:13.400]  有幾個子女,have a nice house, have a nice dog
[00:10:13.400 --> 00:10:16.040]  然後你就happily ever after
[00:10:16.040 --> 00:10:22.440]  好像Shrek和Fiona一樣,Shrek和Fiona一樣
[00:10:22.440 --> 00:10:28.120]  有個Donkey,三個一起
[00:10:28.120 --> 00:10:34.440]  是神創造婚姻,他在哪裏創造婚姻的?
[00:10:34.440 --> 00:10:36.440]  記不記得?哪本書?
[00:10:36.440 --> 00:10:39.480]  對了,創世紀,我們一起讀
[00:10:39.480 --> 00:10:41.480]  Genesis chapter 1
[00:10:41.480 --> 00:10:47.800]  Then the Lord made woman the rib He had taken out of man
[00:10:47.800 --> 00:10:51.560]  And He brought her to the man, and the man said
[00:10:51.560 --> 00:10:55.880]  This is now bone of my bones, and flesh of my flesh
[00:10:55.880 --> 00:11:00.520]  She shall be called woman, for she was taken out of man
[00:11:00.520 --> 00:11:04.520]  This is why a man leaves his wife and his mother
[00:11:04.520 --> 00:11:09.800]  And is united to his wife, and they become one flesh
[00:11:09.800 --> 00:11:15.000]  Adam and his wife were both naked, and they felt no shame
[00:11:15.000 --> 00:11:21.480]  所以我們看到神是創造婚姻的
[00:11:21.480 --> 00:11:28.200]  他看到Adam自己有點孤獨
[00:11:28.200 --> 00:11:32.840]  所以他創造了什麼女人?
[00:11:32.840 --> 00:11:36.200]  人的rib, man的rib
[00:11:36.200 --> 00:11:41.240]  Adam,Adam的rib,創造了女人
[00:11:41.240 --> 00:11:45.720]  And in the future, a man will leave his father and mother
[00:11:45.720 --> 00:11:47.720]  And be united with his wife
[00:11:47.720 --> 00:11:50.520]  他們就become one
[00:11:50.520 --> 00:11:54.200]  The man and the woman, they become united as one
[00:11:54.200 --> 00:11:58.120]  And they become a family
[00:11:58.120 --> 00:12:01.080]  They become one in the Lord
[00:12:01.080 --> 00:12:07.160]  所以婚姻不是像Hollywood這樣的love story
[00:12:07.160 --> 00:12:09.800]  是很romantic,是不是?
[00:12:09.800 --> 00:12:12.920]  不是一個government contract
[00:12:12.920 --> 00:12:15.320]  Marriage was not a government contract
[00:12:15.320 --> 00:12:17.560]  之前有沒有government?
[00:12:17.560 --> 00:12:19.960]  The first marriage,那時候有沒有government?
[00:12:19.960 --> 00:12:21.960]  沒有government,是不是?
[00:12:21.960 --> 00:12:24.760]  有沒有一個new contract,是不是?
[00:12:24.760 --> 00:12:28.360]  現在Don簽了一個contract
[00:12:28.360 --> 00:12:31.800]  然後現在Hawa又sign了一個contract
[00:12:31.800 --> 00:12:36.600]  他們找到一些fruit
[00:12:36.600 --> 00:12:41.720]  他們是要split的,split 50/50
[00:12:41.720 --> 00:12:46.200]  他們種了一些不同的vegetable
[00:12:46.200 --> 00:12:47.960]  是要split 50/50
[00:12:47.960 --> 00:12:52.440]  他們找到一些不同的石,是要split 50/50
[00:12:52.440 --> 00:12:54.680]  不是這樣的
[00:12:54.680 --> 00:12:56.600]  之前他們的marriage
[00:12:56.600 --> 00:12:57.640]  是between who?
[00:12:57.640 --> 00:12:59.000]  It is a covenant
[00:12:59.000 --> 00:13:00.440]  Covenant是什麼?
[00:13:00.440 --> 00:13:01.560]  這個word covenant
[00:13:01.560 --> 00:13:05.640]  is a contract between man and God
[00:13:05.640 --> 00:13:08.040]  所以Don和Hawa
[00:13:08.040 --> 00:13:09.800]  首先他們的marriage
[00:13:09.800 --> 00:13:11.560]  他們的一個covenant
[00:13:11.560 --> 00:13:14.600]  between them and God
[00:13:14.600 --> 00:13:18.440]  我們在college bible camp,我們discuss了
[00:13:18.440 --> 00:13:21.480]  最重要一個person
[00:13:21.480 --> 00:13:22.920]  in marriage is who?
[00:13:22.920 --> 00:13:24.200]  It is God
[00:13:24.200 --> 00:13:27.160]  God is the most important person in marriage
[00:13:27.160 --> 00:13:28.040]  為什麼呢?
[00:13:28.040 --> 00:13:32.040]  因為the closer the husband gets to God
[00:13:32.040 --> 00:13:34.680]  and the closer the wife gets to God
[00:13:34.680 --> 00:13:40.200]  the husband and wife get closer to each other
[00:13:40.200 --> 00:13:43.640]  因為婚姻是two imperfect people
[00:13:43.640 --> 00:13:45.320]  two imperfect people
[00:13:45.320 --> 00:13:48.440]  是要學去謙卑自己
[00:13:48.440 --> 00:13:50.520]  要學去sacrifice
[00:13:50.520 --> 00:13:53.000]  所以如果兩個imperfect people
[00:13:53.000 --> 00:13:55.880]  不願意去sacrifice
[00:13:55.880 --> 00:13:57.720]  去love one another
[00:13:57.720 --> 00:13:59.960]  去sacrifice,去謙卑自己
[00:13:59.960 --> 00:14:01.240]  那又怎樣?
[00:14:01.240 --> 00:14:03.960]  他們就會be further and further apart
[00:14:03.960 --> 00:14:05.720]  further and further apart
[00:14:05.720 --> 00:14:08.120]  OK
[00:14:08.120 --> 00:14:09.880]  在這個passage
[00:14:09.880 --> 00:14:11.480]  保羅,我們沒有時間去看
[00:14:11.480 --> 00:14:17.240]  但是你可以一會在早上讀多一次
[00:14:17.240 --> 00:14:18.840]  Paul teaches them
[00:14:18.840 --> 00:14:21.880]  that the husband and the wife are married
[00:14:21.880 --> 00:14:25.640]  marriage is between one husband and one wife
[00:14:25.640 --> 00:14:29.960]  and it is a holy lifelong covenant with the Lord
[00:14:29.960 --> 00:14:33.000]  holy lifelong covenant with the Lord
[00:14:33.000 --> 00:14:36.840]  接著他們保羅也說
[00:14:36.840 --> 00:14:42.840]  the wife's body is not her home
[00:14:42.840 --> 00:14:47.080]  丈夫的身體不是她自己的
[00:14:47.080 --> 00:14:49.960]  wife的身體也不是她自己的
[00:14:49.960 --> 00:14:52.760]  他們是submit to one another
[00:14:52.760 --> 00:14:55.160]  mutual submission
[00:14:55.160 --> 00:14:56.360]  OK
[00:14:56.360 --> 00:14:59.880]  so the wife submits to the husband
[00:14:59.880 --> 00:15:04.760]  and the husband submits to the wife
[00:15:04.760 --> 00:15:09.000]  在marriage是mutual submission
[00:15:09.000 --> 00:15:10.920]  還有保羅說
[00:15:10.920 --> 00:15:14.760]  婚姻是一個calling
[00:15:14.760 --> 00:15:16.760]  marriage is a calling
[00:15:16.760 --> 00:15:18.440]  不是很隨便的
[00:15:18.440 --> 00:15:22.040]  只是I love這個女孩
[00:15:22.040 --> 00:15:24.040]  所以跟她結婚
[00:15:24.040 --> 00:15:27.400]  我只是out of love
[00:15:27.400 --> 00:15:30.040]  for this woman that I am married
[00:15:30.040 --> 00:15:33.080]  No,保羅是說最重要
[00:15:33.080 --> 00:15:34.120]  婚姻是什麼?
[00:15:34.120 --> 00:15:35.400]  婚姻是一個calling
[00:15:35.400 --> 00:15:37.960]  calling to serve the Lord
[00:15:37.960 --> 00:15:41.000]  through the marriage
[00:15:41.000 --> 00:15:42.840]  out of a loving marriage
[00:15:42.840 --> 00:15:46.840]  I can serve the Lord
[00:15:46.840 --> 00:15:48.440]  So the next slide
[00:15:48.440 --> 00:15:49.160]  to the married
[00:15:49.160 --> 00:15:51.240]  your calling is not to escape marriage
[00:15:51.240 --> 00:15:53.400]  for higher spirituality
[00:15:53.400 --> 00:15:55.160]  之前那些Corinthians
[00:15:55.160 --> 00:15:58.120]  覺得我現在做了基督徒了
[00:15:58.120 --> 00:16:01.720]  我的夫妻不是基督徒
[00:16:01.720 --> 00:16:04.120]  所以我可以用這個reason
[00:16:04.120 --> 00:16:07.160]  to divorce我這個wife
[00:16:07.160 --> 00:16:08.520]  我不用婚姻了
[00:16:08.520 --> 00:16:12.040]  因為我現在有一個higher spiritual calling
[00:16:12.040 --> 00:16:13.480]  我不用婚姻了
[00:16:13.480 --> 00:16:17.320]  No,他跟那些Corinthian church說
[00:16:17.320 --> 00:16:20.360]  your calling is to serve God with your marriage
[00:16:20.360 --> 00:16:23.400]  in love, in faithfulness, in reverence
[00:16:23.400 --> 00:16:28.440]  with the covenant God has created
[00:16:28.440 --> 00:16:30.920]  marriage是一個calling
[00:16:30.920 --> 00:16:32.680]  marriage is a calling
[00:16:32.680 --> 00:16:37.400]  to glorify God with your relationship
[00:16:37.400 --> 00:16:39.880]  with your relationship
[00:16:39.880 --> 00:16:42.120]  平時我們有student sharing
[00:16:42.120 --> 00:16:45.480]  今天因為我們有這個topic on marriage
[00:16:45.480 --> 00:16:47.720]  我們有mentor sharing
[00:16:47.720 --> 00:16:49.000]  OK, mentor sharing
[00:16:49.000 --> 00:16:49.960]  mentor story
[00:16:49.960 --> 00:16:52.520]  好,今天我們邀請Auntie Maggie
[00:16:52.520 --> 00:16:54.520]  我們給Maggie掌聲
[00:16:54.520 --> 00:16:57.160]  大家好
[00:16:57.160 --> 00:16:57.800]  Auntie Maggie
[00:16:57.800 --> 00:17:00.920]  你在Explorer多久了?
[00:17:00.920 --> 00:17:05.240]  我想我跟著一班girls
[00:17:05.240 --> 00:17:07.560]  升上來由小學六年級到現在
[00:17:07.560 --> 00:17:09.080]  我想六年
[00:17:09.080 --> 00:17:10.840]  Oh, six years
[00:17:10.840 --> 00:17:14.120]  你是回了廣福多久?
[00:17:14.120 --> 00:17:16.360]  我小朋友小時候已經開始回廣福了
[00:17:16.360 --> 00:17:19.400]  現在女兒都23歲
[00:17:19.400 --> 00:17:21.080]  就是她的年齡
[00:17:21.080 --> 00:17:23.080]  應該20年了
[00:17:23.080 --> 00:17:23.720]  在廣福
[00:17:23.720 --> 00:17:25.320]  Very good
[00:17:25.320 --> 00:17:29.320]  Tell us about your marriage
[00:17:29.320 --> 00:17:30.520]  首先我想問
[00:17:30.520 --> 00:17:32.840]  在這裡有沒有人認識我老公?
[00:17:32.840 --> 00:17:35.400]  Next slide
[00:17:35.400 --> 00:17:38.200]  因為我昨天問了他
[00:17:38.200 --> 00:17:43.160]  他說你千萬要維持我的形象
[00:17:43.160 --> 00:17:44.920]  所以要小心點說
[00:17:44.920 --> 00:17:46.760]  好,情況是這樣的
[00:17:46.760 --> 00:17:51.160]  我自己本身中學的時候已經信了耶穌
[00:17:51.160 --> 00:17:52.680]  我是一個基督徒
[00:17:52.680 --> 00:17:58.040]  我知道我一直要尋求一個Christian
[00:17:58.040 --> 00:18:00.520]  即是我將來的丈夫是基督徒
[00:18:00.520 --> 00:18:03.720]  那時候我在加拿大讀書
[00:18:03.720 --> 00:18:05.960]  也有回教會
[00:18:05.960 --> 00:18:12.600]  回教會也會見到一些團長
[00:18:12.600 --> 00:18:13.640]  Leaders
[00:18:13.640 --> 00:18:17.880]  都是一些藍的基督徒的弟兄
[00:18:17.880 --> 00:18:21.320]  就覺得如果將來是我老公就好了
[00:18:21.320 --> 00:18:24.200]  都會有這樣的想法
[00:18:24.200 --> 00:18:25.400]  但是很有趣的
[00:18:25.400 --> 00:18:30.360]  上帝不是給一些在教會裏面
[00:18:30.360 --> 00:18:34.520]  看上去很領導的老公給我
[00:18:34.520 --> 00:18:39.000]  我是大學之後回到香港工作
[00:18:39.000 --> 00:18:41.000]  我老公是怎樣認識的呢?
[00:18:41.000 --> 00:18:43.000]  剛才你說arrange marriage
[00:18:43.000 --> 00:18:45.000]  其實也有一點點的
[00:18:45.000 --> 00:18:48.600]  因為我和我老公認識
[00:18:48.600 --> 00:18:52.280]  是因為我兩個媽媽是麻雀腳
[00:18:52.280 --> 00:18:53.880]  她們兩個都是打麻雀的
[00:18:53.880 --> 00:18:55.880]  然後大家就說
[00:18:55.880 --> 00:18:58.680]  你的女兒還沒有認識男朋友
[00:18:58.680 --> 00:19:00.920]  我的兒子還沒有結婚
[00:19:00.920 --> 00:19:02.680]  不過Anyway,其實還有一個故事
[00:19:02.680 --> 00:19:07.400]  我老公當時差點就結婚了
[00:19:07.400 --> 00:19:09.080]  但是新娘不是我
[00:19:09.080 --> 00:19:10.280]  發生什麼事呢?
[00:19:10.280 --> 00:19:12.040]  其實上帝是很奇妙的
[00:19:12.040 --> 00:19:14.840]  當我老公快要談婚論嫁
[00:19:14.840 --> 00:19:16.440]  已經說要結婚的時候
[00:19:16.440 --> 00:19:19.080]  突然間他爸爸就不舒服
[00:19:19.080 --> 00:19:21.080]  就病了
[00:19:21.080 --> 00:19:23.080]  然後就離開了
[00:19:23.080 --> 00:19:25.560]  所以本來他們在談結婚的時候
[00:19:25.560 --> 00:19:27.560]  他和另一個女孩的時候
[00:19:27.560 --> 00:19:29.560]  那個女孩就突然間就說
[00:19:29.560 --> 00:19:32.760]  我們不能夠舉行婚禮
[00:19:32.760 --> 00:19:35.560]  我想那個女孩很想有一場
[00:19:35.560 --> 00:19:37.880]  很漂亮、很大型的婚禮
[00:19:37.880 --> 00:19:41.240]  誰知道因為我老公的爸爸離開了
[00:19:41.240 --> 00:19:42.600]  就不可以舉行婚禮
[00:19:42.600 --> 00:19:46.120]  終於那個女孩就離開了我老公
[00:19:46.120 --> 00:19:49.400]  之後我才認識我的丈夫
[00:19:49.400 --> 00:19:51.400]  所以這個是很奇妙的
[00:19:51.400 --> 00:19:52.600]  如果不是的話
[00:19:52.600 --> 00:19:53.800]  其實我老公已經是
[00:19:53.800 --> 00:19:55.800]  另一個人的老公了
[00:19:55.800 --> 00:19:58.600]  Anyway,我認識我老公
[00:19:58.600 --> 00:20:00.600]  他在一個基督徒
[00:20:00.600 --> 00:20:03.560]  我記得第一次和他出街的時候
[00:20:03.560 --> 00:20:05.080]  他就和我說
[00:20:05.080 --> 00:20:08.200]  我們可不可以一起祈禱
[00:20:08.200 --> 00:20:10.200]  但是他說
[00:20:10.200 --> 00:20:12.200]  其實我不是很懂得祈禱
[00:20:12.200 --> 00:20:16.200]  我都是信了耶穌沒多久
[00:20:16.200 --> 00:20:18.200]  但是我初時以為
[00:20:18.200 --> 00:20:20.200]  我將來的丈夫是一個
[00:20:20.200 --> 00:20:22.200]  認識了主很久的
[00:20:22.200 --> 00:20:24.200]  很有信心的基督徒
[00:20:24.200 --> 00:20:26.200]  但是誰知道原來
[00:20:26.200 --> 00:20:28.200]  竟然我老公是一個
[00:20:28.200 --> 00:20:30.200]  剛剛信耶穌,但是他很真誠
[00:20:30.200 --> 00:20:32.840]  所以男孩子,拜託不要裝模作樣
[00:20:32.840 --> 00:20:34.200]  千萬不要裝模作樣
[00:20:34.200 --> 00:20:36.200]  裝模作樣沒有好處
[00:20:36.200 --> 00:20:39.240]  女孩子很聰明的,看得出究竟你們是怎樣
[00:20:39.240 --> 00:20:41.240]  所以要真誠
[00:20:41.240 --> 00:20:43.240]  你不懂就是不懂
[00:20:43.240 --> 00:20:45.240]  你是原地踏步的基督徒
[00:20:45.240 --> 00:20:47.240]  就原地踏步
[00:20:47.240 --> 00:20:49.240]  但最重要的是你要真誠
[00:20:49.240 --> 00:20:51.240]  然後你要進步
[00:20:51.240 --> 00:20:53.240]  你有這樣的心就可以了
[00:20:53.240 --> 00:20:55.240]  所以那時候就開始了
[00:20:55.240 --> 00:20:57.240]  這就是我認識我老公的經歷
[00:20:57.240 --> 00:20:59.240]  Very good
[00:20:59.240 --> 00:21:01.240]  你結婚之後
[00:21:01.240 --> 00:21:03.240]  你覺得有什麼挑戰?
[00:21:03.240 --> 00:21:05.240]  What challenges did you face?
[00:21:05.240 --> 00:21:07.240]  是不是很容易?
[00:21:07.240 --> 00:21:09.240]  好像Hollywood那樣
[00:21:09.240 --> 00:21:11.240]  Shrek滅了Fiona
[00:21:11.240 --> 00:21:13.240]  然後Happy Ever After
[00:21:13.240 --> 00:21:15.240]  其實也很想Happy Ever After
[00:21:15.240 --> 00:21:17.240]  但是真的絕對不是
[00:21:17.240 --> 00:21:19.240]  結婚不久後
[00:21:19.240 --> 00:21:21.240]  其實我和我老公都很喜歡小朋友
[00:21:21.240 --> 00:21:23.240]  所以
[00:21:23.240 --> 00:21:25.240]  我們結婚不久後
[00:21:25.240 --> 00:21:27.240]  就真的有小朋友
[00:21:27.240 --> 00:21:29.240]  那時候去見醫生說
[00:21:29.240 --> 00:21:31.240]  有了小朋友,我們兩個是激漲
[00:21:31.240 --> 00:21:33.240]  大家很開心
[00:21:33.240 --> 00:21:35.240]  我們可以了
[00:21:35.240 --> 00:21:37.240]  結婚不久後就有小朋友,多開心
[00:21:37.240 --> 00:21:39.240]  但是怎知道
[00:21:39.240 --> 00:21:41.240]  後來再去做檢查的時候
[00:21:41.240 --> 00:21:43.240]  醫生告訴我們
[00:21:43.240 --> 00:21:45.240]  那個小朋友
[00:21:45.240 --> 00:21:47.240]  好像不能長大
[00:21:47.240 --> 00:21:49.240]  好像有些問題
[00:21:49.240 --> 00:21:51.240]  然後我們就很傷心
[00:21:51.240 --> 00:21:53.240]  覺得怎麼可能
[00:21:53.240 --> 00:21:55.240]  不會發生在我身上
[00:21:55.240 --> 00:21:57.240]  但是後來
[00:21:57.240 --> 00:21:59.240]  那個小朋友真的不能長大
[00:21:59.240 --> 00:22:01.240]  所以
[00:22:01.240 --> 00:22:03.240]  最終我是要做手術
[00:22:03.240 --> 00:22:05.240]  去把我們第一個小朋友帶走
[00:22:05.240 --> 00:22:07.240]  我記得
[00:22:07.240 --> 00:22:09.240]  我剛才和你們說
[00:22:09.240 --> 00:22:11.240]  我相信耶穌很久了
[00:22:11.240 --> 00:22:13.240]  我老公也是初信
[00:22:13.240 --> 00:22:15.240]  信心不是很大
[00:22:15.240 --> 00:22:17.240]  我記得我在病床上
[00:22:17.240 --> 00:22:19.240]  我要推進去手術室
[00:22:19.240 --> 00:22:21.240]  做手術的時候
[00:22:21.240 --> 00:22:23.240]  我老公說
[00:22:23.240 --> 00:22:25.240]  我們一起祈禱
[00:22:25.240 --> 00:22:27.240]  我相信主那麼久,但是我祈禱不了
[00:22:27.240 --> 00:22:29.240]  我自己
[00:22:29.240 --> 00:22:31.240]  我接受不了
[00:22:31.240 --> 00:22:33.240]  我第一個小朋友
[00:22:33.240 --> 00:22:35.240]  很期待的
[00:22:35.240 --> 00:22:37.240]  我會失去
[00:22:37.240 --> 00:22:39.240]  然後是我老公
[00:22:39.240 --> 00:22:41.240]  為我祈禱
[00:22:41.240 --> 00:22:43.240]  我覺得的確
[00:22:43.240 --> 00:22:45.240]  不是說進入婚姻
[00:22:45.240 --> 00:22:47.240]  就是很開心
[00:22:47.240 --> 00:22:49.240]  還有
[00:22:49.240 --> 00:22:51.240]  我失去第一個小朋友之後
[00:22:51.240 --> 00:22:53.240]  我發現我身體還有另一個問題
[00:22:53.240 --> 00:22:55.240]  就是我的肺部有問題
[00:22:55.240 --> 00:22:57.240]  所以我再要做第二個手術
[00:22:57.240 --> 00:22:59.240]  別人說肺部有問題
[00:22:59.240 --> 00:23:01.240]  可能你不可以再有小朋友
[00:23:01.240 --> 00:23:03.240]  很多這樣的傳言
[00:23:03.240 --> 00:23:05.240]  但是大家都知道我已經有一個兒子
[00:23:05.240 --> 00:23:07.240]  有一個女兒
[00:23:07.240 --> 00:23:09.240]  在當中我經歷到
[00:23:09.240 --> 00:23:11.240]  其實是丈夫在你身邊
[00:23:11.240 --> 00:23:13.240]  對你的陪伴
