
[00:00:00.000 --> 00:00:07.000]  那麼今天我們要談一個耶穌預言末世大災難這段經文
[00:01:38.000 --> 00:01:41.000]  要相信主必凱旋歸來
[00:01:41.000 --> 00:01:44.000]  這個提醒我們不要氣餒
[00:01:44.000 --> 00:01:47.000]  逼迫很大 苦難很多
[00:01:47.000 --> 00:01:48.000]  不要氣餒
[00:01:48.000 --> 00:01:51.000]  因為主說祂會再來
[00:01:51.000 --> 00:01:53.000]  祂就會凱旋歸來
[00:01:53.000 --> 00:01:56.000]  今天我們要看他的下文
[00:01:56.000 --> 00:02:00.000]  就是13章的28節到37節
[00:02:00.000 --> 00:02:04.000]  就是剛才主席利暉弟兄為我們所讀的
[00:02:04.000 --> 00:02:06.000]  耶穌預言末世的大災難
[00:02:06.000 --> 00:02:08.000]  我們一起同心禱告
[00:02:08.000 --> 00:02:11.000]  親愛的主 我們感謝你
[00:02:11.000 --> 00:02:13.000]  因為每一次的崇拜
[00:02:13.000 --> 00:02:15.000]  你都在我們中間
[00:02:15.000 --> 00:02:18.000]  每一次崇拜你都將你的話語敞開
[00:02:18.000 --> 00:02:20.000]  讓我們的心靈得蘇醒
[00:02:20.000 --> 00:02:23.000]  讓我們的悟性被啓開
[00:02:23.000 --> 00:02:25.000]  讓我們能夠真的是明白你的真理
[00:02:25.000 --> 00:02:27.000]  生命就活了起來
[00:02:27.000 --> 00:02:30.000]  我們就知道人生的方向該怎麼走
[00:02:30.000 --> 00:02:31.000]  謝謝你的愛
[00:02:31.000 --> 00:02:32.000]  求你今天也一樣
[00:02:32.000 --> 00:02:34.000]  榮耀你的聖明
[00:02:34.000 --> 00:02:36.000]  將你的話語打開的時候
[00:02:36.000 --> 00:02:37.000]  也憐憫我們
[00:02:37.000 --> 00:02:40.000]  使我們的心成為一塊好的土地
[00:02:40.000 --> 00:02:41.000]  能夠領受你的真道
[00:02:41.000 --> 00:02:42.000]  謝謝你
[00:02:42.000 --> 00:02:43.000]  求你幫助我們
[00:02:43.000 --> 00:02:45.000]  禱告奉耶穌基督聖明祈求
[00:02:45.000 --> 00:02:46.000]  Amen
[00:02:47.000 --> 00:02:51.000]  我今天想跟大家分享幾個重要的重點
[00:02:51.000 --> 00:02:52.000]  第一就是
[00:02:52.000 --> 00:02:56.000]  這段經文是上帝要我們知道
[00:02:56.000 --> 00:03:00.000]  末世的大災難必定會發生
[00:03:00.000 --> 00:03:04.000]  我們先瞭解一下耶穌講的這個比喻的作用
[00:03:04.000 --> 00:03:07.000]  你看到他跟門徒講了
[00:03:07.000 --> 00:03:11.000]  上次我們聽的聖殿會被毀的預言之後
[00:03:11.000 --> 00:03:14.000]  會有很多的戰爭 很多的災難之後
[00:03:14.000 --> 00:03:16.000]  這次他就講
[00:03:16.000 --> 00:03:18.000]  你們可以從無花果樹
[00:03:18.000 --> 00:03:19.000]  以色列 如果你去以色列
[00:03:19.000 --> 00:03:21.000]  你會發現很多無花果樹
[00:03:21.000 --> 00:03:23.000]  無花果樹
[00:03:23.000 --> 00:03:24.000]  學個比方
[00:03:24.000 --> 00:03:25.000]  做一個比喻
[00:03:25.000 --> 00:03:26.000]  你看 他說
[00:03:26.000 --> 00:03:27.000]  這些以色列人很熟悉
[00:03:27.000 --> 00:03:28.000]  你看無花果樹
[00:03:28.000 --> 00:03:31.000]  你看到它的樹枝發嫩
[00:03:31.000 --> 00:03:33.000]  長葉子的時候
[00:03:33.000 --> 00:03:35.000]  你看到這些的時候
[00:03:35.000 --> 00:03:37.000]  每個以色列人都知道
[00:03:37.000 --> 00:03:40.000]  夏天要來了
[00:03:40.000 --> 00:03:42.000]  所以你熟悉當地的植物
[00:03:42.000 --> 00:03:45.000]  你看那個植物的一些改變
[00:03:45.000 --> 00:03:48.000]  你就知道什麼季節要來了
[00:03:48.000 --> 00:03:50.000]  那麼 耶穌用這樣的比喻
[00:03:50.000 --> 00:03:51.000]  說什麼呢?
[00:03:51.000 --> 00:03:54.000]  這樣你們幾時看見這些事成就
[00:03:54.000 --> 00:03:57.000]  也該知道人子近了 正在門口了
[00:03:57.000 --> 00:03:59.000]  要記得在前面
[00:03:59.000 --> 00:04:00.000]  他剛剛講了
[00:04:00.000 --> 00:04:02.000]  你們要遇到災難了
[00:04:02.000 --> 00:04:03.000]  聖殿要被毀
[00:04:03.000 --> 00:04:04.000]  你們看到這麼
[00:04:04.000 --> 00:04:07.000]  建了幾十年的雄偉的聖殿
[00:04:07.000 --> 00:04:10.000]  一塊石頭都不會留下的
[00:04:10.000 --> 00:04:12.000]  所以他就在這裡
[00:04:12.000 --> 00:04:14.000]  用無花果樹說
[00:04:14.000 --> 00:04:16.000]  記不記得上一次那段經文
[00:04:16.000 --> 00:04:17.000]  我們還說
[00:04:17.000 --> 00:04:21.000]  聖經裡面的預言是有兩層的意思的
[00:04:21.000 --> 00:04:23.000]  有時候是多層的意思的
[00:04:23.000 --> 00:04:26.000]  先預言幾十年後要發生的事
[00:04:26.000 --> 00:04:31.000]  再預言永恆要發生的事情
[00:04:31.000 --> 00:04:32.000]  就是末世要發生
[00:04:32.000 --> 00:04:33.000]  更遠的事情
[00:04:33.000 --> 00:04:35.000]  離開了這個世代的事情
[00:04:35.000 --> 00:04:37.000]  都會在這個預言裡面
[00:04:37.000 --> 00:04:38.000]  所以當我們讀聖經
[00:04:38.000 --> 00:04:40.000]  學習讀預言的時候
[00:04:40.000 --> 00:04:41.000]  你要瞭解
[00:04:41.000 --> 00:04:44.000]  你從這裡看一座山
[00:04:44.000 --> 00:04:45.000]  第一座山
[00:04:45.000 --> 00:04:46.000]  然後你再看到
[00:04:46.000 --> 00:04:47.000]  另外一座山
[00:04:47.000 --> 00:04:48.000]  很遠的山
[00:04:48.000 --> 00:04:50.000]  你在一個角度
[00:04:50.000 --> 00:04:51.000]  可以同時看到
[00:04:51.000 --> 00:04:53.000]  一公里以外的山
[00:04:53.000 --> 00:04:55.000]  也可以看到五公里以外的山
[00:04:55.000 --> 00:04:57.000]  這預言靠近的是
[00:04:57.000 --> 00:04:58.000]  聖殿要被毀
[00:04:58.000 --> 00:05:00.000]  同時你站在這個角度
[00:05:00.000 --> 00:05:03.000]  你可以看到一個更遠的地方
[00:05:03.000 --> 00:05:05.000]  所以無花果樹
[00:05:05.000 --> 00:05:07.000]  你看到它發葉子了
[00:05:07.000 --> 00:05:08.000]  夏天要到了
[00:05:08.000 --> 00:05:11.000]  這些事就是指聖殿被毀的事
[00:05:11.000 --> 00:05:13.000]  你看到它發生的時候
[00:05:13.000 --> 00:05:14.000]  他跟門徒說
[00:05:14.000 --> 00:05:15.000]  你們等
[00:05:15.000 --> 00:05:17.000]  你們現在看到這麼的雄偉
[00:05:17.000 --> 00:05:18.000]  這聖殿
[00:05:18.000 --> 00:05:19.000]  當它被毀的時候
[00:05:19.000 --> 00:05:20.000]  你就知道我要說的
[00:05:20.000 --> 00:05:22.000]  以後要發生的預言
[00:05:22.000 --> 00:05:24.000]  末世會發生
[00:05:24.000 --> 00:05:25.000]  真有審判的日子
[00:05:25.000 --> 00:05:27.000]  就是這個意思
[00:05:27.000 --> 00:05:30.000]  這裡還有一件事情
[00:05:30.000 --> 00:05:31.000]  我們可以留意到
[00:05:31.000 --> 00:05:34.000]  當耶穌說這句話的時候
[00:05:34.000 --> 00:05:35.000]  祂是說
[00:05:35.000 --> 00:05:37.000]  這世代沒有過去
[00:05:37.000 --> 00:05:39.000]  這些事都要成就
[00:05:39.000 --> 00:05:40.000]  你在聖經
[00:05:40.000 --> 00:05:42.000]  我相信你常常讀到這一段
[00:05:42.000 --> 00:05:44.000]  你在想到底是怎麼回事呢
[00:05:44.000 --> 00:05:47.000]  什麼叫這一代的人還沒有過去
[00:05:47.000 --> 00:05:48.000]  這些事情會成就
[00:05:48.000 --> 00:05:50.000]  其實是這樣解釋的
[00:05:50.000 --> 00:05:52.000]  就是耶穌說這句話的時候
[00:05:52.000 --> 00:05:54.000]  是公元33年
[00:05:54.000 --> 00:05:56.000]  耶穌說這句話
[00:05:56.000 --> 00:05:57.000]  公元33年
[00:05:57.000 --> 00:05:58.000]  聖殿被毀
[00:05:58.000 --> 00:06:00.000]  有歷史記載
[00:06:00.000 --> 00:06:02.000]  羅馬人把耶路撒冷摧毀
[00:06:02.000 --> 00:06:03.000]  然後聖殿摧毀
[00:06:03.000 --> 00:06:05.000]  因為他們反叛
[00:06:05.000 --> 00:06:08.000]  所以羅馬皇帝忍受不了了
[00:06:08.000 --> 00:06:10.000]  就拆大軍下去
[00:06:10.000 --> 00:06:11.000]  摧毀了耶路撒冷
[00:06:11.000 --> 00:06:14.000]  還把聖殿全部摧毀
[00:06:14.000 --> 00:06:16.000]  而且上一次我們講到什麼呢
[00:06:16.000 --> 00:06:20.000]  因為西律王把很多黃金
[00:06:20.000 --> 00:06:21.000]  就鑲在牆上
[00:06:21.000 --> 00:06:24.000]  基本上他燒了之後
[00:06:24.000 --> 00:06:26.000]  有些金融進去那些縫裡面
[00:06:26.000 --> 00:06:30.000]  他們那些兵士要把金挖出來
[00:06:30.000 --> 00:06:33.000]  就每一塊石頭都拆出來
[00:06:33.000 --> 00:06:35.000]  就拆毀了
[00:06:35.000 --> 00:06:39.000]  然後這事情發生在公元70年
[00:06:39.000 --> 00:06:41.000]  相隔幾十年的時間
[00:06:41.000 --> 00:06:44.000]  所以這世代要看見這件事情發生
[00:06:44.000 --> 00:06:46.000]  就是門徒那一代的人
[00:06:46.000 --> 00:06:49.000]  他們真的經歷這些事情發生
[00:06:49.000 --> 00:06:52.000]  當然有一些更早殉道
[00:06:52.000 --> 00:06:55.000]  但是在那裡除了那十幾個門徒之外
[00:06:55.000 --> 00:07:00.000]  還有很多很多門徒他們知道
[00:07:00.000 --> 00:07:05.000]  所以這裡我們要看到大災難必定會發生
[00:07:05.000 --> 00:07:06.000]  人類的滅亡
[00:07:06.000 --> 00:07:11.000]  其實科學家都有做研究
[00:07:11.000 --> 00:07:13.000]  有各種不同的研究
[00:07:13.000 --> 00:07:14.000]  幾類
[00:07:14.000 --> 00:07:16.000]  一種是病毒
[00:07:16.000 --> 00:07:18.000]  病毒很可怕
[00:07:18.000 --> 00:07:21.000]  我們知道在幾百年前
[00:07:21.000 --> 00:07:24.000]  歐洲有個病毒
[00:07:24.000 --> 00:07:26.000]  就死了三分之一的人
[00:07:26.000 --> 00:07:28.000]  在歐洲
[00:07:28.000 --> 00:07:30.000]  為什麼那個時候沒有影響到我們
[00:07:30.000 --> 00:07:32.000]  沒有飛機
[00:07:32.000 --> 00:07:36.000]  我們現在有這個COVID
[00:07:36.000 --> 00:07:39.000]  原來會傳到全世界
[00:07:39.000 --> 00:07:42.000]  影響力是不是越來越大了
[00:07:42.000 --> 00:07:44.000]  我們要想想
[00:07:44.000 --> 00:07:46.000]  三分之一的人滅亡
[00:07:46.000 --> 00:07:49.000]  以前我讀聖經的時候就在想
[00:07:49.000 --> 00:07:51.000]  可能嗎可能嗎
[00:07:51.000 --> 00:07:56.000]  但是我們現在看到現在我們的交通多麼的發達
[00:07:56.000 --> 00:07:58.000]  互相互的影響
[00:07:58.000 --> 00:08:00.000]  國與國之間是多麼的緊密
[00:08:00.000 --> 00:08:03.000]  真的是可能
[00:08:03.000 --> 00:08:06.000]  你要在這個時候停一停再想一想
[00:08:06.000 --> 00:08:09.000]  兩千多年前講這句話
[00:08:09.000 --> 00:08:12.000]  是很難令人家理解的
[00:08:12.000 --> 00:08:13.000]  對嗎
[00:08:13.000 --> 00:08:15.000]  兩千年前講這番話
[00:08:15.000 --> 00:08:17.000]  三分之一的人要滅亡等等
[00:08:17.000 --> 00:08:19.000]  會很難理解
[00:08:19.000 --> 00:08:22.000]  但是要兩千年後我們越看就越覺得
[00:08:22.000 --> 00:08:24.000]  不難理解
[00:08:24.000 --> 00:08:27.000]  你看到聖經的奇妙了嗎
[00:08:27.000 --> 00:08:29.000]  你看到神的話語的奇妙了嗎
[00:08:29.000 --> 00:08:31.000]  我希望你看得到
[00:08:31.000 --> 00:08:35.000]  科學家當然也有研究超級火山
[00:08:35.000 --> 00:08:40.000]  他們有不同的指數來定超級火山
[00:08:40.000 --> 00:08:44.000]  怎麼樣的破壞力等等
[00:08:44.000 --> 00:08:48.000]  火山一爆發當然會影響氣溫等等
[00:08:48.000 --> 00:08:52.000]  生態啊各種的活物的生存率等等
[00:08:52.000 --> 00:08:54.000]  所以就影響了整個人類
[00:08:54.000 --> 00:08:55.000]  包括什麼呢
[00:08:55.000 --> 00:08:57.000]  還有海洋的沸騰
[00:08:57.000 --> 00:09:09.000]  海洋的沸騰是講到當太陽釋放的熱度越來越高的時候
[00:09:09.000 --> 00:09:12.000]  因為它在裡面那一層的氦
[00:09:12.000 --> 00:09:14.000]  Helium
[00:09:14.000 --> 00:09:17.000]  越來越受影響的時候
[00:09:17.000 --> 00:09:18.000]  缺乏的時候
[00:09:18.000 --> 00:09:20.000]  它就越來越熱
[00:09:20.000 --> 00:09:23.000]  科學家一直在擔心這個一直在研究
[00:09:23.000 --> 00:09:29.000]  就會影響我們的海洋的溫度
[00:09:29.000 --> 00:09:33.000]  來到一個點它會沸騰
[00:09:33.000 --> 00:09:35.000]  你就可以想象多麼的影響了
[00:09:35.000 --> 00:09:36.000]  多麼的破壞力了
[00:09:36.000 --> 00:09:37.000]  很大了
[00:09:37.000 --> 00:09:41.000]  當然還有一個巨大的星球的撞擊
[00:09:41.000 --> 00:09:47.000]  2012年有一個科學家在觀察的時候就發現
[00:09:47.000 --> 00:09:53.000]  一個太陽發出來的一些物體經過某一個軌道
[00:09:53.000 --> 00:09:56.000]  然後他做了一個很驚天動地的發現
[00:09:56.000 --> 00:09:59.000]  就是在19個小時之後
[00:09:59.000 --> 00:10:02.000]  那個軌道剛剛好的那個點
[00:10:02.000 --> 00:10:04.000]  因為我們星球是會轉的
[00:10:04.000 --> 00:10:06.000]  我們地球也會轉的
[00:10:06.000 --> 00:10:10.000]  那個點剛好就是地球經過的點
[00:10:10.000 --> 00:10:12.000]  但是是差了19個小時
[00:10:12.000 --> 00:10:15.000]  當然星球撞擊地球的事情也發生過
[00:10:15.000 --> 00:10:20.000]  所以為什麼恐龍也會消失等等
[00:10:20.000 --> 00:10:23.000]  那麼要差別的是星球撞擊的
[00:10:23.000 --> 00:10:25.000]  那個星球是大跟小
[00:10:25.000 --> 00:10:26.000]  對嗎
[00:10:26.000 --> 00:10:29.000]  10公里的星球的撞擊破壞力很大
[00:10:29.000 --> 00:10:33.000]  所以這個科學家就認為10公里的這個星球撞擊
[00:10:33.000 --> 00:10:35.000]  足以滅了所有的恐龍
[00:10:35.000 --> 00:10:38.000]  但是我們不知道哪一天是這個撞擊
[00:10:38.000 --> 00:10:39.000]  我們不知道
[00:10:39.000 --> 00:10:42.000]  但是科學家也有在研究這些世界末日的
[00:10:42.000 --> 00:10:45.000]  發生的各種的可能性的存因
[00:10:45.000 --> 00:10:48.000]  那麼還有就是什麼呢
[00:10:48.000 --> 00:10:52.000]  還有就是今天世界上的各種的跡象
[00:10:52.000 --> 00:10:55.000]  也讓我們看到耶穌之前的預言
[00:10:55.000 --> 00:10:57.000]  越來越真實
[00:10:57.000 --> 00:10:59.000]  在耶穌講的時候
[00:10:59.000 --> 00:11:02.000]  你未必會看到包括什麼呢
[00:11:02.000 --> 00:11:05.000]  國要攻打國 民要攻打民
[00:11:05.000 --> 00:11:06.000]  父親要
[00:11:06.000 --> 00:11:08.000]  國要攻打國 民要攻打民
[00:11:08.000 --> 00:11:10.000]  這個我們還能夠理解
[00:11:10.000 --> 00:11:13.000]  那父親要把兒子送到監牢
[00:11:13.000 --> 00:11:15.000]  兒子要攻打父親
[00:11:15.000 --> 00:11:18.000]  這些我們以前是從道德倫理
[00:11:18.000 --> 00:11:19.000]  我們都很難理解
[00:11:19.000 --> 00:11:22.000]  但是我們越看這個世界就發生
[00:11:22.000 --> 00:11:25.000]  好多好多這樣的現象也發生了
[00:11:25.000 --> 00:11:29.000]  另外一個就是耶穌預言的假基督
[00:11:29.000 --> 00:11:31.000]  也出現了好多個
[00:11:31.000 --> 00:11:32.000]  對嗎
[00:11:32.000 --> 00:11:34.000]  在這個歷史裡面
[00:11:34.000 --> 00:11:38.000]  所以包括什麼全能教會
[00:11:38.000 --> 00:11:41.000]  說那個女基督出現了
[00:11:41.000 --> 00:11:43.000]  也好多好多人被迷惑了
[00:11:43.000 --> 00:11:45.000]  農村的那些人
[00:11:45.000 --> 00:11:50.000]  那麼包括了對基督教對都圖的迫害
[00:11:50.000 --> 00:11:51.000]  這個也是一直來
[00:11:51.000 --> 00:11:54.000]  這個迫害我們比較陌生
[00:11:54.000 --> 00:11:56.000]  明年一月底
[00:11:56.000 --> 00:11:58.000]  有一個講員會來跟我們講
[00:11:58.000 --> 00:12:02.000]  因為他們的事工是做中東的福音事工
[00:12:02.000 --> 00:12:05.000]  他們的事工是從這個摩洛哥
[00:12:05.000 --> 00:12:07.000]  一直做到這個巴基斯坦
[00:12:07.000 --> 00:12:09.000]  二十幾個國家的事工
[00:12:09.000 --> 00:12:11.000]  他會告訴你
[00:12:11.000 --> 00:12:15.000]  逼迫是他們生活的常態
[00:12:15.000 --> 00:12:16.000]  逼迫
[00:12:16.000 --> 00:12:19.000]  因信仰被逼迫是他們生活的常態
[00:12:19.000 --> 00:12:23.000]  那麼這些我要說的是
[00:12:23.000 --> 00:12:25.000]  也按著耶穌的預言一一髮生
[00:12:25.000 --> 00:12:26.000]  所以告訴我們
[00:12:26.000 --> 00:12:28.000]  重點是什麼呢
[00:12:28.000 --> 00:12:30.000]  上帝要讓我們知道
[00:12:30.000 --> 00:12:32.000]  末世的大災難
[00:12:32.000 --> 00:12:34.000]  必定會發生
[00:12:34.000 --> 00:12:36.000]  必定會發生
[00:12:36.000 --> 00:12:38.000]  那麼可能你會
[00:12:38.000 --> 00:12:40.000]  有些人聽了不大明白
[00:12:40.000 --> 00:12:43.000]  或者是剛剛認識基督教
[00:12:43.000 --> 00:12:44.000]  不大清楚
[00:12:44.000 --> 00:12:47.000]  你會想至於嗎
[00:12:47.000 --> 00:12:49.000]  至於這樣的發生嗎
[00:12:49.000 --> 00:12:51.000]  或者是公平嗎
[00:12:51.000 --> 00:12:54.000]  這些事情發生
[00:12:54.000 --> 00:12:56.000]  我明白你的心情
[00:12:56.000 --> 00:12:58.000]  可能你在想
[00:12:58.000 --> 00:13:00.000]  我又不是怎樣的人
[00:13:00.000 --> 00:13:02.000]  怎樣壞的人
[00:13:02.000 --> 00:13:04.000]  我很多朋友也不是怎樣壞的人
[00:13:04.000 --> 00:13:06.000]  這個世界需要這樣的結束嗎
[00:13:06.000 --> 00:13:09.000]  等等
[00:13:09.000 --> 00:13:14.000]  關鍵是我們把問題的方向想錯了
[00:13:14.000 --> 00:13:19.000]  我們以為上帝刻意要做這些事情
[00:13:19.000 --> 00:13:21.000]  其實我們沒有看到
[00:13:21.000 --> 00:13:23.000]  是我們人類
[00:13:23.000 --> 00:13:26.000]  把世界弄成這個樣子
[00:13:26.000 --> 00:13:29.000]  而且自己因自己的自私
[00:13:29.000 --> 00:13:31.000]  使到整個世界
[00:13:31.000 --> 00:13:34.000]  走向滅亡的道路
[00:13:34.000 --> 00:13:40.000]  上帝不會越過我們的自由意志
[00:13:40.000 --> 00:13:42.000]  但是他會不斷地警告我們
[00:13:42.000 --> 00:13:46.000]  要得救
[00:13:46.000 --> 00:13:50.000]  他用他的方式來告訴我們
[00:13:50.000 --> 00:13:51.000]  要得救
[00:13:51.000 --> 00:13:53.000]  我們聽不聽呢
[00:13:53.000 --> 00:13:56.000]  而且我們人很多時候都忘了
[00:13:56.000 --> 00:14:00.000]  罪惡是多麼的可怕
[00:14:00.000 --> 00:14:05.000]  跟對聖潔的上帝有多麼的可惡
[00:14:05.000 --> 00:14:08.000]  我們是墮落的罪人
[00:14:08.000 --> 00:14:10.000]  所以我們對罪的感受
[00:14:10.000 --> 00:14:13.000]  跟上帝對罪的感受是完全不一樣的
[00:14:13.000 --> 00:14:15.000]  但是關鍵是
[00:14:15.000 --> 00:14:21.000]  他是讓我們用我們自己的自由意志
[00:14:21.000 --> 00:14:23.000]  來經營我們自己
[00:14:23.000 --> 00:14:25.000]  他創造給我們的生活
[00:14:25.000 --> 00:14:28.000]  我們人是在自己自掘墳墓
[00:14:28.000 --> 00:14:31.000]  在走向那個方向
[00:14:31.000 --> 00:14:34.000]  所以我們別講太難的
[00:14:34.000 --> 00:14:37.000]  我們就講這個氣候的轉變
[00:14:37.000 --> 00:14:40.000]  是誰造成的呢
[00:14:40.000 --> 00:14:43.000]  氣候的轉變的影響是一連串的
[00:14:43.000 --> 00:14:45.000]  這個我們聽了很多了
[00:14:45.000 --> 00:14:46.000]  已經很熟悉了
[00:14:46.000 --> 00:14:48.000]  那是誰造成的呢
[00:14:48.000 --> 00:14:50.000]  都是我們
[00:14:50.000 --> 00:14:54.000]  我們每個人其實都有責任的
[00:14:54.000 --> 00:14:56.000]  如果你問這個問題至於嗎
[00:14:56.000 --> 00:14:57.000]  公平嗎
[00:14:57.000 --> 00:15:02.000]  我想最好的答案就是
[00:15:02.000 --> 00:15:05.000]  主耶穌基督他已經來
[00:15:05.000 --> 00:15:09.000]  提供一條讓我們能夠得拯救的路了
[00:15:09.000 --> 00:15:11.000]  聖經告訴我們
[00:15:11.000 --> 00:15:13.000]  我們這一生是短暫的
[00:15:13.000 --> 00:15:15.000]  但是我們還有一個
[00:15:15.000 --> 00:15:17.000]  真正的生命是永恆的
[00:15:17.000 --> 00:15:21.000]  上帝他不是說既然你自己做錯了
[00:15:21.000 --> 00:15:23.000]  你自己去承擔後果
[00:15:23.000 --> 00:15:24.000]  他不是這樣
[00:15:24.000 --> 00:15:26.000]  他說我還想救你
[00:15:26.000 --> 00:15:28.000]  我還想愛你
[00:15:28.000 --> 00:15:29.000]  他是他不能夠違背
[00:15:29.000 --> 00:15:32.000]  他自己的公義的屬性
[00:15:32.000 --> 00:15:34.000]  他又要公義又要救你
[00:15:34.000 --> 00:15:37.000]  他就讓自己的兒子為你死
[00:15:37.000 --> 00:15:41.000]  然後讓你來得救
[00:15:41.000 --> 00:15:42.000]  如果你問至於嗎
[00:15:42.000 --> 00:15:43.000]  公平嗎
[00:15:43.000 --> 00:15:45.000]  那可能上帝會反問你
[00:15:45.000 --> 00:15:48.000]  為什麼神的兒子都為你死了
[00:15:48.000 --> 00:15:52.000]  你還不願意接受他呢
[00:15:52.000 --> 00:15:53.000]  他都為你死了
[00:15:53.000 --> 00:15:57.000]  你為什麼不願意接受他呢
[00:15:57.000 --> 00:16:00.000]  其實神的兒子為你死了
[00:16:00.000 --> 00:16:01.000]  你拒絕他
[00:16:01.000 --> 00:16:06.000]  那豈不是世界上最大的罪嗎
[00:16:06.000 --> 00:16:08.000]  聖經有一句話是這麼說的
[00:16:08.000 --> 00:16:11.000]  前面那一節每個人都熟悉的
[00:16:11.000 --> 00:16:13.000]  我們看後面兩節
[00:16:13.000 --> 00:16:16.000]  因為神差他的兒子降世
[00:16:16.000 --> 00:16:18.000]  不是要定世人的罪
[00:16:18.000 --> 00:16:22.000]  他來因為世人的罪自己已經定了
[00:16:22.000 --> 00:16:23.000]  明白嗎
[00:16:23.000 --> 00:16:25.000]  自己已經定了
[00:16:25.000 --> 00:16:26.000]  已經犯罪了
[00:16:26.000 --> 00:16:28.000]  已經是罪人了
[00:16:28.000 --> 00:16:34.000]  他來是要叫世人因他得救
[00:16:34.000 --> 00:16:38.000]  不信的人罪已經定了
[00:16:38.000 --> 00:16:41.000]  因為我們本來就是罪人
[00:16:41.000 --> 00:16:45.000]  但是他沒有不給你機會
[00:16:45.000 --> 00:16:46.000]  不信的人罪已經定了
[00:16:46.000 --> 00:16:51.000]  是因為他不信神獨生子的名
[00:16:51.000 --> 00:16:53.000]  所以其實要得救很簡單
[00:16:53.000 --> 00:16:54.000]  上帝已經很公平
[00:16:54.000 --> 00:16:59.000]  不只公平還仁慈還憐憫
[00:16:59.000 --> 00:17:02.000]  在這個仁慈和憐憫的面前
[00:17:02.000 --> 00:17:03.000]  我們如果還拒絕
[00:17:03.000 --> 00:17:05.000]  為我們死在十字架的耶穌呢
[00:17:05.000 --> 00:17:09.000]  這豈不是世界上最大的罪嗎
[00:17:09.000 --> 00:17:11.000]  我們到審判那一天
[00:17:11.000 --> 00:17:13.000]  我們還有臉能夠說
[00:17:13.000 --> 00:17:20.000]  上帝你對我不公平嗎
[00:17:20.000 --> 00:17:22.000]  我們要看到上帝要我們相信
[00:17:22.000 --> 00:17:25.000]  主是言出必行的
[00:17:25.000 --> 00:17:27.000]  三十節到三十一節
[00:17:27.000 --> 00:17:29.000]  那裡有強調一件事情
[00:17:29.000 --> 00:17:31.000]  我實在告訴你們
[00:17:31.000 --> 00:17:33.000]  這世代還沒有過去
[00:17:33.000 --> 00:17:35.000]  這些事都要成就
[00:17:35.000 --> 00:17:37.000]  天地要廢去
[00:17:37.000 --> 00:17:40.000]  我的話卻不能廢去
[00:17:40.000 --> 00:17:42.000]  我實在告訴你們
[00:17:42.000 --> 00:17:44.000]  上次溫維耀博士幫我們引用
[00:17:44.000 --> 00:17:47.000]  德國的一個學者的發現
[00:17:47.000 --> 00:17:51.000]  很可能是耶穌每次講這句話的時候
[00:17:51.000 --> 00:17:54.000]  其實是跟上帝講完話之後
[00:17:54.000 --> 00:17:56.000]  因為這句話在希臘文是
[00:17:56.000 --> 00:17:59.000]  Amen, Amen
[00:17:59.000 --> 00:18:02.000]  很多時候都是出現在講話的後面
