
[00:00:00.000 --> 00:00:09.000]  各位港福堂的弟兄姊妹你們好
[00:06:49.000 --> 00:06:51.000]  在聖經有一位朋友
[00:06:51.000 --> 00:06:54.000]  我們每一個人都很熟悉的
[00:06:54.000 --> 00:06:57.000]  他是保羅先生
[00:06:57.000 --> 00:07:01.000]  保羅先生在聖經裡面也告訴我們
[00:07:01.000 --> 00:07:06.000]  他是一位很特別的人
[00:07:06.000 --> 00:07:10.000]  保羅是一個什麼人呢?
[00:07:10.000 --> 00:07:12.000]  在聖經菲利比書
[00:07:12.000 --> 00:07:16.000]  我看出他有一個很卓越的背景
[00:07:16.000 --> 00:07:19.000]  有一個很優秀的背景
[00:07:19.000 --> 00:07:22.000]  他的爸爸媽媽很有錢
[00:07:22.000 --> 00:07:24.000]  住在一個很大的地方
[00:07:24.000 --> 00:07:26.000]  很富有的地方
[00:07:26.000 --> 00:07:33.000]  他跟很有學問的大師去學習法律
[00:07:33.000 --> 00:07:35.000]  他的成長
[00:07:35.000 --> 00:07:37.000]  有很多人肯定
[00:07:37.000 --> 00:07:38.000]  他的能力
[00:07:38.000 --> 00:07:42.000]  有很多人很欣賞他
[00:07:42.000 --> 00:07:43.000]  當中
[00:07:43.000 --> 00:07:46.000]  做猶太人的民主
[00:07:46.000 --> 00:07:48.000]  有很多拉比
[00:07:48.000 --> 00:07:55.000]  盼望保羅將來能夠成為他們的接班人
[00:07:55.000 --> 00:08:01.000]  所以保羅就承接他們的祖先給他們的期望
[00:08:01.000 --> 00:08:03.000]  去努力
[00:08:03.000 --> 00:08:06.000]  他的努力有一個目標
[00:08:06.000 --> 00:08:08.000]  就是拿住很多基督徒
[00:08:08.000 --> 00:08:11.000]  放進坐牢
[00:08:11.000 --> 00:08:14.000]  打壓基督徒
[00:08:14.000 --> 00:08:16.000]  後來
[00:08:16.000 --> 00:08:19.000]  他有一個行動
[00:08:19.000 --> 00:08:25.000]  沒有講他進行這個行動之前
[00:08:25.000 --> 00:08:27.000]  因為今天這段經文
[00:08:27.000 --> 00:08:31.000]  萊斯保羅在一個王帝面前
[00:08:31.000 --> 00:08:33.000]  來分數
[00:08:33.000 --> 00:08:37.000]  他為什麼要來到你面前
[00:08:37.000 --> 00:08:40.000]  來講這段說話的
[00:08:40.000 --> 00:08:42.000]  他向王帝說
[00:08:42.000 --> 00:08:45.000]  我的背景為什麼要來到你當中
[00:08:45.000 --> 00:08:47.000]  我要告訴你
[00:08:47.000 --> 00:08:50.000]  以前我是一個怎麼樣的人
[00:08:50.000 --> 00:08:55.000]  現在我這個人的生命有什麼目標
[00:08:55.000 --> 00:09:01.000]  為什麼今天我在你的面前要說這話說話
[00:09:01.000 --> 00:09:03.000]  原來他告訴王帝
[00:09:03.000 --> 00:09:08.000]  以前我的身份是很特別的
[00:09:08.000 --> 00:09:12.000]  今天我也有一個很特別的身份
[00:09:12.000 --> 00:09:14.000]  也有一個很特別的使命
[00:09:14.000 --> 00:09:17.000]  我要在你的面前告訴你
[00:09:17.000 --> 00:09:20.000]  現在我有一個特殊的使命
[00:09:20.000 --> 00:09:25.000]  就是我從天上來給我一個意向
[00:09:25.000 --> 00:09:27.000]  要服侍這個世界上
[00:09:27.000 --> 00:09:30.000]  不論他今天有什麼地位的
[00:09:30.000 --> 00:09:32.000]  什麼年紀的
[00:09:32.000 --> 00:09:34.000]  無論他是年長的
[00:09:34.000 --> 00:09:35.000]  年小的
[00:09:35.000 --> 00:09:36.000]  年輕的
[00:09:36.000 --> 00:09:39.000]  無論他的身份那麼尊貴
[00:09:39.000 --> 00:09:41.000]  那麼卑賤
[00:09:41.000 --> 00:09:43.000]  我一樣要服侍他
[00:09:43.000 --> 00:09:46.000]  我一樣要用上帝的能力
[00:09:46.000 --> 00:09:48.000]  來建立他的生命
[00:09:48.000 --> 00:09:50.000]  要他們有機會
[00:09:50.000 --> 00:09:55.000]  能夠認識我以前逼迫的主耶穌基督
[00:09:55.000 --> 00:09:57.000]  耶穌基督跟他有什麼關係
[00:09:57.000 --> 00:10:02.000]  剛才我們在這段經文已經知道了
[00:10:02.000 --> 00:10:06.000]  原來
[00:10:06.000 --> 00:10:11.000]  保羅有一個使命
[00:10:11.000 --> 00:10:14.000]  是從他猶他人的民主
[00:10:14.000 --> 00:10:18.000]  他的賴比教他做諸羅基督徒的時候
[00:10:18.000 --> 00:10:20.000]  從這個戴瑪士路上
[00:10:20.000 --> 00:10:22.000]  戴瑪士哥的路上
[00:10:22.000 --> 00:10:25.000]  遇見耶穌基督
[00:10:25.000 --> 00:10:29.000]  在這個路上遇見耶穌基督
[00:10:29.000 --> 00:10:34.000]  跟他整個人整個使命有什麼影響
[00:10:34.000 --> 00:10:36.000]  因為在這個戴瑪士路上
[00:10:36.000 --> 00:10:38.000]  他遇見耶穌
[00:10:38.000 --> 00:10:42.000]  耶穌基督我們每一個人都知道是誰了
[00:10:42.000 --> 00:10:46.000]  但是在那個時候
[00:10:46.000 --> 00:10:48.000]  保羅見到耶穌基督
[00:10:48.000 --> 00:10:53.000]  萊瑟不是一個很棒的人在他面前
[00:10:53.000 --> 00:10:56.000]  不是一個很偉言的人在他面前
[00:10:56.000 --> 00:11:01.000]  以前對上帝是一個很偉言的領袖
[00:11:01.000 --> 00:11:05.000]  但是今天他在戴瑪士路上遇見耶穌
[00:11:05.000 --> 00:11:09.000]  耶穌是一個受苦的僕人
[00:11:09.000 --> 00:11:15.000]  萊瑟以前用他的行動來批駁耶穌基督
[00:11:15.000 --> 00:11:20.000]  但是耶穌的面容不是很偉言
[00:11:20.000 --> 00:11:27.000]  萊瑟滿面受苦的僕人的面容給他看見
[00:11:27.000 --> 00:11:30.000]  但是他看見耶穌的面的時候
[00:11:30.000 --> 00:11:33.000]  他看到耶穌的愛
[00:11:33.000 --> 00:11:36.000]  他讓上帝的愛
[00:11:36.000 --> 00:11:41.000]  讓耶穌的愛觸動他的心
[00:11:41.000 --> 00:11:45.000]  原來今天我遇見耶穌了
[00:11:45.000 --> 00:11:48.000]  耶穌原來我用我的能力
[00:11:48.000 --> 00:11:51.000]  用我的行動來批駁他
[00:11:51.000 --> 00:11:55.000]  今天我跟他相遇的時候
[00:11:55.000 --> 00:11:58.000]  我問耶穌你是誰啊
[00:11:58.000 --> 00:12:03.000]  小羅,我就是你所批駁的耶穌基督
[00:12:03.000 --> 00:12:07.000]  從那個時刻開始
[00:12:07.000 --> 00:12:11.000]  小羅整個生命改變過來了
[00:12:11.000 --> 00:12:18.000]  所以他重新要肯定他整個人生的方向
[00:12:18.000 --> 00:12:20.000]  他要肯定
[00:12:20.000 --> 00:12:26.000]  他要看看現在我人生的意象是怎麼回事
[00:12:26.000 --> 00:12:32.000]  所以小羅就問主耶穌
[00:12:32.000 --> 00:12:38.000]  主啊,我現在應該做什麼了
[00:12:38.000 --> 00:12:41.000]  我當做什麼了
[00:12:41.000 --> 00:12:44.000]  他要肯定自己的方向
[00:12:44.000 --> 00:12:48.000]  不知道我們每一個弟兄姐妹
[00:12:48.000 --> 00:12:53.000]  當我們每一個人已經有機會遇見耶穌基督了
[00:12:53.000 --> 00:12:57.000]  跟耶穌基督來向關係了
[00:12:57.000 --> 00:13:01.000]  我們知道我是耶穌基督的兒女了
[00:13:01.000 --> 00:13:04.000]  你有沒有好像以前
[00:13:04.000 --> 00:13:06.000]  保羅問耶穌基督
[00:13:06.000 --> 00:13:12.000]  主啊,我在你的面前我應該做什麼了
[00:13:12.000 --> 00:13:16.000]  今天耶穌基督要盼望我們每一個弟兄姐妹
[00:13:16.000 --> 00:13:19.000]  要知道現在我們港父堂的弟兄姐妹
[00:13:19.000 --> 00:13:23.000]  我們的身份,我們的使命
[00:13:23.000 --> 00:13:27.000]  應該是怎麼樣一回事了
[00:13:27.000 --> 00:13:29.000]  聖經告訴我們
[00:13:29.000 --> 00:13:34.000]  當保羅問耶穌基督的時候
[00:13:34.000 --> 00:13:37.000]  耶穌基督就告訴他
[00:13:37.000 --> 00:13:41.000]  保羅,從今天開始
[00:13:41.000 --> 00:13:44.000]  你要到君王面前
[00:13:44.000 --> 00:13:47.000]  你要到外邦人的面前
[00:13:47.000 --> 00:13:49.000]  做什麼?
[00:13:49.000 --> 00:13:55.000]  做我的見證
[00:13:55.000 --> 00:13:58.000]  做我的見證是什麼意思?
[00:13:58.000 --> 00:14:00.000]  做見證不是走上來
[00:14:00.000 --> 00:14:02.000]  各位弟兄姐妹
[00:14:02.000 --> 00:14:05.000]  以前我是一個怎麼樣的人
[00:14:05.000 --> 00:14:07.000]  當我信主之後
[00:14:07.000 --> 00:14:09.000]  上帝的恩典改變我了
[00:14:09.000 --> 00:14:11.000]  給我很多福氣了
[00:14:11.000 --> 00:14:13.000]  我很感謝主了
[00:14:13.000 --> 00:14:16.000]  不是這樣的簡單
[00:14:16.000 --> 00:14:18.000]  做主的見證
[00:14:18.000 --> 00:14:23.000]  就是保羅願意將他的生命擺下
[00:14:23.000 --> 00:14:26.000]  甚至耶穌基督給他受苦
[00:14:26.000 --> 00:14:28.000]  給他要犧牲他生命
[00:14:28.000 --> 00:14:31.000]  他一樣很願意的
[00:14:31.000 --> 00:14:33.000]  見證這個意思
[00:14:33.000 --> 00:14:35.000]  聖經告訴我們
[00:14:35.000 --> 00:14:39.000]  就是能夠願意為主提升一切
[00:14:39.000 --> 00:14:41.000]  弟兄姐妹
[00:14:41.000 --> 00:14:46.000]  這句話就是給我們每一個人今天一個條件
[00:14:46.000 --> 00:14:48.000]  我們願意嗎?
[00:14:48.000 --> 00:14:52.000]  我們要關心猜拳工作嗎?
[00:14:52.000 --> 00:14:55.000]  如果今天主耶穌要猜拳
[00:14:55.000 --> 00:14:58.000]  我們到一個很困難的地方
[00:14:58.000 --> 00:15:00.000]  為他登頂
[00:15:00.000 --> 00:15:01.000]  做見證的時候
[00:15:01.000 --> 00:15:05.000]  我們願意不願意呢?
[00:15:05.000 --> 00:15:07.000]  後來
[00:15:07.000 --> 00:15:10.000]  耶穌基督加一句話
[00:15:10.000 --> 00:15:14.000]  不知道你們有什麼了解
[00:15:14.000 --> 00:15:18.000]  當保羅在當時知道
[00:15:18.000 --> 00:15:20.000]  他的身份就是要
[00:15:20.000 --> 00:15:23.000]  他是被耶穌改變過來
[00:15:23.000 --> 00:15:25.000]  能夠成為耶穌基督的兒女
[00:15:25.000 --> 00:15:28.000]  後來耶穌給他有一個使命
[00:15:28.000 --> 00:15:30.000]  就是要去外邦人面前
[00:15:30.000 --> 00:15:32.000]  去到君王面前
[00:15:32.000 --> 00:15:34.000]  做他的見證
[00:15:34.000 --> 00:15:36.000]  後來加一句話
[00:15:36.000 --> 00:15:38.000]  從現在開始
[00:15:38.000 --> 00:15:42.000]  你必須受很多苦難
[00:15:42.000 --> 00:15:47.000]  但今天我們去找一份新的工作
[00:15:47.000 --> 00:15:49.000]  你兼顧的時候
[00:15:49.000 --> 00:15:51.000]  老闆告訴你
[00:15:51.000 --> 00:15:54.000]  歡迎你到我公司打工
[00:15:54.000 --> 00:15:57.000]  你今天開始了
[00:15:57.000 --> 00:16:00.000]  你的工作薪金不小了
[00:16:00.000 --> 00:16:03.000]  有十多萬了
[00:16:03.000 --> 00:16:05.000]  福利很豐厚的
[00:16:05.000 --> 00:16:08.000]  謝謝老闆
[00:16:08.000 --> 00:16:10.000]  但是老闆加一句話
[00:16:10.000 --> 00:16:12.000]  從現在開始
[00:16:12.000 --> 00:16:14.000]  你來到我公司
[00:16:14.000 --> 00:16:17.000]  你必須受很多苦難
[00:16:17.000 --> 00:16:19.000]  你肯不肯?
[00:16:19.000 --> 00:16:21.000]  有人不肯了
[00:16:21.000 --> 00:16:22.000]  請你舉手
[00:16:22.000 --> 00:16:23.000]  不肯
[00:16:23.000 --> 00:16:26.000]  我不願意受苦難
[00:16:26.000 --> 00:16:31.000]  我願意來享受我的福利
[00:16:31.000 --> 00:16:32.000]  這裡的環境
[00:16:32.000 --> 00:16:34.000]  這裡的薪金
[00:16:34.000 --> 00:16:37.000]  這是平常人的心願
[00:16:37.000 --> 00:16:41.000]  但是保羅願意接受這個條件
[00:16:41.000 --> 00:16:49.000]  為什麼保羅能夠有這個盼望
[00:16:49.000 --> 00:16:51.000]  有這個夢想
[00:16:51.000 --> 00:16:53.000]  最終他的生命
[00:16:53.000 --> 00:16:56.000]  給耶穌改變過來了
[00:16:56.000 --> 00:16:59.000]  改變不是一天的事情
[00:16:59.000 --> 00:17:01.000]  經歷過不小的時間
[00:17:01.000 --> 00:17:03.000]  原來保羅的成長
[00:17:03.000 --> 00:17:05.000]  福利生命的成長
[00:17:05.000 --> 00:17:11.000]  不是他有很多優好
[00:17:11.000 --> 00:17:13.000]  優秀的背景
[00:17:13.000 --> 00:17:14.000]  他有錢了
[00:17:14.000 --> 00:17:16.000]  他有學問了
[00:17:16.000 --> 00:17:18.000]  這個條件不夠
[00:17:18.000 --> 00:17:19.000]  最重要的
[00:17:19.000 --> 00:17:22.000]  我們每一個被上帝使用
[00:17:22.000 --> 00:17:25.000]  每一個人在上帝面前立志
[00:17:25.000 --> 00:17:26.000]  要侍奉他的時候
[00:17:26.000 --> 00:17:30.000]  上帝首先要改變我們的生命
[00:17:30.000 --> 00:17:32.000]  好像我剛才說的喬布什
[00:17:32.000 --> 00:17:33.000]  他有能力
[00:17:33.000 --> 00:17:35.000]  他有才幹
[00:17:35.000 --> 00:17:37.000]  但是有人告訴他
[00:17:37.000 --> 00:17:38.000]  Richard Branson
[00:17:38.000 --> 00:17:41.000]  就是航空公司的老闆
[00:17:41.000 --> 00:17:43.000]  你的性格
[00:17:43.000 --> 00:17:44.000]  你的生命
[00:17:44.000 --> 00:17:46.000]  不能夠改變這個世界
[00:17:46.000 --> 00:17:49.000]  所以保羅首先要改變整個世界
[00:17:49.000 --> 00:17:52.000]  首先福音改變他的生命
[00:17:52.000 --> 00:17:54.000]  在大馬士的路上
[00:17:54.000 --> 00:17:57.000]  他認識耶穌基督跟他的關係
[00:17:57.000 --> 00:18:00.000]  他要明白主耶穌是誰
[00:18:00.000 --> 00:18:05.000]  後來知道他的使命是怎麼回事
[00:18:05.000 --> 00:18:10.000]  但是我們知道有侍奉的機會了
[00:18:10.000 --> 00:18:13.000]  但是保羅要經歷上帝
[00:18:13.000 --> 00:18:16.000]  主耶穌給他一個安排
[00:18:16.000 --> 00:18:19.000]  安排一個弟兄叫亞拉里亞
[00:18:19.000 --> 00:18:24.000]  叫亞拉里亞用神的話栽培保羅
[00:18:24.000 --> 00:18:31.000]  要保羅重新改變基礎的侍奉方向
[00:18:31.000 --> 00:18:36.000]  保羅知道上帝要他做的契命
[00:18:36.000 --> 00:18:40.000]  因為上帝要用他、使用他
[00:18:40.000 --> 00:18:42.000]  各位弟兄姐妹
[00:18:42.000 --> 00:18:46.000]  今天上帝一樣接受聖經
[00:18:46.000 --> 00:18:48.000]  告訴我們每一個人
[00:18:48.000 --> 00:18:50.000]  上帝要使用我們
[00:18:50.000 --> 00:18:53.000]  要成為他的契命
[00:18:53.000 --> 00:18:57.000]  保羅告訴他的學生提摩塔
[00:18:57.000 --> 00:19:00.000]  提摩塔以後
[00:19:00.000 --> 00:19:04.000]  如果要成為上帝要使用的契命
[00:19:04.000 --> 00:19:07.000]  首先我們要活出聖潔
[00:19:07.000 --> 00:19:09.000]  如果我們聖明不能夠聖潔
[00:19:09.000 --> 00:19:13.000]  不能夠得到上帝的約納
[00:19:13.000 --> 00:19:15.000]  我們一樣
[00:19:15.000 --> 00:19:20.000]  所以保羅知道自己有這個使命的時候
[00:19:20.000 --> 00:19:24.000]  他要憧憬整個侍奉的方向
[00:19:24.000 --> 00:19:26.000]  他要告訴我們
[00:19:26.000 --> 00:19:28.000]  所以剛剛我說
[00:19:28.000 --> 00:19:32.000]  今天我們念《石頭詢卷》26章
[00:19:32.000 --> 00:19:35.000]  首先我們要看看整個《石頭詢卷》
[00:19:35.000 --> 00:19:37.000]  整個大圖畫
[00:19:37.000 --> 00:19:38.000]  Big Picture
[00:19:38.000 --> 00:19:40.000]  大圖畫才能夠發掘
[00:19:40.000 --> 00:19:45.000]  這段經文跟前向下文有什麼關係
[00:19:45.000 --> 00:19:51.000]  當我們看見22章26章22章第9章
[00:19:51.000 --> 00:19:54.000]  原來是一條線的
[00:19:54.000 --> 00:19:57.000]  很有聯繫的
[00:19:57.000 --> 00:19:59.000]  他之前告訴我
[00:19:59.000 --> 00:20:01.000]  生命怎麼改變
[00:20:01.000 --> 00:20:03.000]  生命怎麼改變
[00:20:03.000 --> 00:20:05.000]  他要行動
[00:20:05.000 --> 00:20:07.000]  怎麼要表達
[00:20:07.000 --> 00:20:08.000]  他的見證
[00:20:08.000 --> 00:20:10.000]  什麼有什麼改變
[00:20:10.000 --> 00:20:13.000]  以前我是很追求我的名利的
[00:20:13.000 --> 00:20:18.000]  以前我是怎麼追求我在世界上我的地位的
[00:20:18.000 --> 00:20:23.000]  以前我是怎麼追求在世上給人家對我的肯定的
[00:20:23.000 --> 00:20:27.000]  但是現在我人生不同了
[00:20:27.000 --> 00:20:31.000]  我要衡量現在我要追求有什麼方向
[00:20:31.000 --> 00:20:36.000]  以前我佔據很多人對我的肯定
[00:20:36.000 --> 00:20:38.000]  對我的欣賞
[00:20:38.000 --> 00:20:41.000]  對我的提拔
[00:20:41.000 --> 00:20:50.000]  但是今天我看中耶穌基督給我的使命是非常重要的
[00:20:50.000 --> 00:20:53.000]  所以在菲律賓書
[00:20:53.000 --> 00:20:55.000]  以前我所追求的
[00:20:55.000 --> 00:20:58.000]  我看做沒有價值的
[00:20:58.000 --> 00:21:02.000]  看做他們如同粉土的
[00:21:02.000 --> 00:21:06.000]  但是現在我看中耶穌為我一生
[00:21:06.000 --> 00:21:09.000]  為我一生所追求的至寶
[00:21:09.000 --> 00:21:11.000]  衛弟兄弟們
[00:21:11.000 --> 00:21:14.000]  你有這個肯定嗎
[00:21:14.000 --> 00:21:16.000]  你有這個方向嗎
[00:21:16.000 --> 00:21:20.000]  我一生追求耶穌基督的方向
[00:21:20.000 --> 00:21:23.000]  為我一生的至寶
[00:21:23.000 --> 00:21:24.000]  首先
[00:21:24.000 --> 00:21:28.000]  我們每一個人跟上帝的關係是怎麼回事
[00:21:28.000 --> 00:21:29.000]  是怎麼樣呢
[00:21:29.000 --> 00:21:35.000]  現在我們既然我們跟耶穌賴相關係
[00:21:35.000 --> 00:21:41.000]  我們明白上帝給我們有什麼使命呢
[00:21:41.000 --> 00:21:43.000]  第三方面
[00:21:43.000 --> 00:21:47.000]  我們在這段經文看到
[00:21:47.000 --> 00:21:51.000]  原來我們每一個重生的基督徒
[00:21:51.000 --> 00:21:55.000]  得到上帝給我們的救贖恩典
[00:21:55.000 --> 00:21:58.000]  上帝給我們有一個使命
[00:21:58.000 --> 00:22:00.000]  不能夠分開的
[00:22:00.000 --> 00:22:03.000]  好像往事保羅一樣
[00:22:03.000 --> 00:22:05.000]  在代馬斯路上
[00:22:05.000 --> 00:22:06.000]  遇到耶穌
[00:22:06.000 --> 00:22:08.000]  耶穌改變了他的生命
[00:22:08.000 --> 00:22:11.000]  主耶穌給他有一個尊貴的生命
[00:22:11.000 --> 00:22:13.000]  就是到愛邦人面前
[00:22:13.000 --> 00:22:14.000]  到君王面前
[00:22:14.000 --> 00:22:16.000]  做他的見證
[00:22:16.000 --> 00:22:18.000]  今天我們每一個人都是一樣的
[00:22:18.000 --> 00:22:21.000]  每一個人都有上帝給我們的一項
[00:22:21.000 --> 00:22:23.000]  同意嗎
