
[00:00:00.000 --> 00:00:06.000]  今天要跟大家探討的一個題目是如何領受神的應許。
[00:09:27.000 --> 00:09:29.000]  這個是祂應許的,
[00:09:29.000 --> 00:09:31.000]  肯定會發生的。
[00:09:31.000 --> 00:09:32.000]  還有什麼呢?
[00:09:32.000 --> 00:09:36.000]  還有一些應許是對所有人說的。
[00:09:36.000 --> 00:09:39.000]  什麼應許是對所有人說的呢?
[00:09:39.000 --> 00:09:40.000]  上帝說,
[00:09:40.000 --> 00:09:45.000]  你如果口裡認耶穌為主,
[00:09:45.000 --> 00:09:49.000]  你心裡相信神叫他從死裡復活,
[00:09:49.000 --> 00:09:51.000]  就必得救,
[00:09:51.000 --> 00:09:52.000]  就必得救,
[00:09:52.000 --> 00:09:54.000]  是對所有人說的。
[00:09:54.000 --> 00:09:56.000]  所以你不用擔心,
[00:09:56.000 --> 00:09:57.000]  我不是猶太人,
[00:09:57.000 --> 00:09:58.000]  我不是,
[00:09:58.000 --> 00:09:59.000]  我不能得救,
[00:09:59.000 --> 00:10:00.000]  不用,
[00:10:00.000 --> 00:10:01.000]  我不是一個好的人,
[00:10:01.000 --> 00:10:02.000]  所以不能得救,
[00:10:02.000 --> 00:10:03.000]  不,
[00:10:03.000 --> 00:10:06.000]  只要你口裡承認耶穌是主,
[00:10:06.000 --> 00:10:08.000]  你心裡真的是相信,
[00:10:08.000 --> 00:10:10.000]  神叫他從死裡復活,
[00:10:10.000 --> 00:10:11.000]  戰勝了死亡,
[00:10:11.000 --> 00:10:13.000]  你相信他,
[00:10:13.000 --> 00:10:15.000]  你向他認罪,
[00:10:15.000 --> 00:10:16.000]  就必得救,
[00:10:16.000 --> 00:10:18.000]  應許。
[00:10:18.000 --> 00:10:21.000]  那麼今天我們要看這段經文,
[00:10:21.000 --> 00:10:24.000]  上帝給亞伯拉罕的應許是什麼呢?
[00:10:24.000 --> 00:10:29.000]  剛才我們一起讀的那三節的經文是一個開頭,
[00:10:29.000 --> 00:10:30.000]  很清楚,
[00:10:30.000 --> 00:10:32.000]  有兩個重點,
[00:10:32.000 --> 00:10:36.000]  一個是上帝要亞伯拉罕成為一個大國,
[00:10:36.000 --> 00:10:37.000]  什麼意思呢?
[00:10:37.000 --> 00:10:39.000]  就是說他會有很多的子子孫孫,
[00:10:39.000 --> 00:10:43.000]  這子子孫孫還會佔領很多的地方,
[00:10:43.000 --> 00:10:46.000]  然後他會成為一個大國,
[00:10:46.000 --> 00:10:48.000]  在當時候的處境來說,
[00:10:48.000 --> 00:10:50.000]  他會成為一個大國。
[00:10:50.000 --> 00:10:51.000]  第二什麼呢?
[00:10:51.000 --> 00:10:54.000]  他會成為眾人的祝福,
[00:10:54.000 --> 00:10:57.000]  他會成為眾人的祝福。
[00:10:57.000 --> 00:11:00.000]  到了新約聖經寫成之後,
[00:11:00.000 --> 00:11:03.000]  我們就明白這是什麼意思了,
[00:11:03.000 --> 00:11:06.000]  原來不是只是講這個疆土,
[00:11:06.000 --> 00:11:08.000]  地上的祝福,
[00:11:08.000 --> 00:11:11.000]  他講的是亞伯拉罕,
[00:11:11.000 --> 00:11:15.000]  他因著他的這種陰性稱義,
[00:11:15.000 --> 00:11:17.000]  要學他相信上帝,
[00:11:17.000 --> 00:11:19.000]  而不再被定罪,
[00:11:19.000 --> 00:11:22.000]  成為一人,
[00:11:22.000 --> 00:11:25.000]  成為亞伯拉罕的屬靈子孫,
[00:11:25.000 --> 00:11:28.000]  要成為大國了。
[00:11:28.000 --> 00:11:31.000]  我們每一個人是怎麼樣信主的?
[00:11:31.000 --> 00:11:33.000]  陰性稱義,
[00:11:33.000 --> 00:11:36.000]  陰性稱義之父就是亞伯拉罕,
[00:11:36.000 --> 00:11:39.000]  保羅在《羅馬書》講得很清楚,
[00:11:39.000 --> 00:11:40.000]  什麼叫陰性稱義?
[00:11:40.000 --> 00:11:42.000]  他馬上舉亞伯拉罕這個例子,
[00:11:42.000 --> 00:11:44.000]  你看亞伯拉罕,
[00:11:44.000 --> 00:11:45.000]  他是陰性稱義,
[00:11:45.000 --> 00:11:46.000]  所以我們也是陰性稱義,
[00:11:46.000 --> 00:11:50.000]  我們是亞伯拉罕的屬靈子孫,
[00:11:50.000 --> 00:11:52.000]  成了大國了。
[00:11:52.000 --> 00:11:56.000]  三分之一的人口現在是相信神的,
[00:11:56.000 --> 00:11:58.000]  相信耶和華的,
[00:11:58.000 --> 00:12:01.000]  他也要成為眾人的祝福,
[00:12:01.000 --> 00:12:03.000]  因著他這樣,我們就能信,
[00:12:03.000 --> 00:12:05.000]  也成為眾人的祝福。
[00:12:05.000 --> 00:12:08.000]  這是他的應許,
[00:12:08.000 --> 00:12:11.000]  但是這個應許有個困難,
[00:12:11.000 --> 00:12:12.000]  亞伯拉罕很老了,
[00:12:12.000 --> 00:12:14.000]  沒有孩子,
[00:12:14.000 --> 00:12:16.000]  怎樣成為大國呢?
[00:12:16.000 --> 00:12:18.000]  這就是當時的困難。
[00:12:18.000 --> 00:12:21.000]  在這裡,
[00:12:21.000 --> 00:12:23.000]  我們可以看一看,
[00:12:23.000 --> 00:12:28.000]  上帝給亞伯拉罕的應許是如何成就的呢?
[00:12:28.000 --> 00:12:29.000]  我給大家簡單的講一下,
[00:12:29.000 --> 00:12:34.000]  因為大家應該蠻熟悉這個發展。
[00:12:34.000 --> 00:12:39.000]  記載在《創世紀》的12章到21章,
[00:12:39.000 --> 00:12:45.000]  我這次是用他的歲數來給大家呈現一下,
[00:12:45.000 --> 00:12:48.000]  上帝如何呈現他的應許。
[00:12:48.000 --> 00:12:51.000]  在亞伯拉罕75歲的時候,
[00:12:51.000 --> 00:12:55.000]  當時他的名字不叫亞伯拉罕,
[00:12:55.000 --> 00:12:57.000]  他叫亞伯蘭,
[00:12:57.000 --> 00:13:00.000]  就是剛才主席帶領我們讀的那段經文。
[00:13:00.000 --> 00:13:04.000]  他當時被呼召離開本家,
[00:13:04.000 --> 00:13:07.000]  第一次聽到神的應許,
[00:13:07.000 --> 00:13:10.000]  雖然亞伯拉罕有軟弱,
[00:13:10.000 --> 00:13:12.000]  神一直與他同在,
[00:13:12.000 --> 00:13:14.000]  在這下面的十年的時間,
[00:13:14.000 --> 00:13:16.000]  他聽了上帝的應許之後,
[00:13:16.000 --> 00:13:18.000]  他仍然有很多軟弱,
[00:13:18.000 --> 00:13:20.000]  他對上帝不是完全的信靠。
[00:13:20.000 --> 00:13:23.000]  他去到埃及,因為飢荒,
[00:13:23.000 --> 00:13:27.000]  擔心有人因為要搶他的太太,
[00:13:27.000 --> 00:13:30.000]  他就撒謊,說她是他的妹妹,
[00:13:30.000 --> 00:13:33.000]  以致他不會被殺掉,
[00:13:33.000 --> 00:13:35.000]  然後太太給人家搶走。
[00:13:35.000 --> 00:13:37.000]  所以他有他的軟弱,
[00:13:37.000 --> 00:13:40.000]  但是神一直與他同在,
[00:13:40.000 --> 00:13:45.000]  幫助他還出現在他的意象裡面。
[00:13:45.000 --> 00:13:48.000]  那麼在第二方面,
[00:13:48.000 --> 00:13:49.000]  不知道是幾歲,
[00:13:49.000 --> 00:13:52.000]  反正就是75歲到86歲之間,
[00:13:52.000 --> 00:13:55.000]  亞伯拉罕第二次聽到神的應許,
[00:13:55.000 --> 00:14:00.000]  但是那時候他一直等上帝給他的應許,
[00:14:00.000 --> 00:14:02.000]  但是還是還沒有孩子,
[00:14:02.000 --> 00:14:04.000]  他就跟上帝說,
[00:14:04.000 --> 00:14:06.000]  按照當時候的人的傳統,
[00:14:06.000 --> 00:14:10.000]  可能是我家裡的最大的臣僕,
[00:14:10.000 --> 00:14:12.000]  來繼承我的家業吧,
[00:14:12.000 --> 00:14:13.000]  等我死了之後。
[00:14:13.000 --> 00:14:15.000]  因為在這過程中,
[00:14:15.000 --> 00:14:16.000]  上帝祝福了他,
[00:14:16.000 --> 00:14:19.000]  他越來越多的牛羊,
[00:14:19.000 --> 00:14:21.000]  版圖等等,
[00:14:21.000 --> 00:14:26.000]  他以為他家裡的臣僕是他的繼承人,
[00:14:26.000 --> 00:14:30.000]  但是上帝在給他時間等候,
[00:14:30.000 --> 00:14:33.000]  上帝的時間還沒有到,
[00:14:33.000 --> 00:14:35.000]  突然間發生了一件事情,
[00:14:35.000 --> 00:14:36.000]  什麼事情呢?
[00:14:36.000 --> 00:14:38.000]  在他86歲的時候,
[00:14:38.000 --> 00:14:43.000]  他的妻子薩拉有一個想法,
[00:14:43.000 --> 00:14:46.000]  不如這樣子吧,
[00:14:46.000 --> 00:14:47.000]  沒有孩子,
[00:14:47.000 --> 00:14:50.000]  不過我們可以叫我的妻,
[00:14:50.000 --> 00:14:55.000]  我的使女跟你一起生一個孩子,
[00:14:55.000 --> 00:14:58.000]  這樣不就是能夠達到上帝的應許嗎?
[00:14:58.000 --> 00:15:00.000]  我們就有一個孩子,
[00:15:00.000 --> 00:15:03.000]  但是是薩拉的使女,
[00:15:03.000 --> 00:15:04.000]  不是薩拉的妾,
[00:15:04.000 --> 00:15:06.000]  薩拉的使女生的,
[00:15:06.000 --> 00:15:08.000]  就成了亞伯拉罕的妾,
[00:15:08.000 --> 00:15:13.000]  生了以什瑪麗,
[00:15:13.000 --> 00:15:15.000]  然後99歲的時候,
[00:15:15.000 --> 00:15:18.000]  亞伯拉罕第三次聽到神的應許,
[00:15:18.000 --> 00:15:20.000]  上帝跟他解釋,
[00:15:20.000 --> 00:15:24.000]  不是以什瑪麗,
[00:15:24.000 --> 00:15:29.000]  我應許你的是你會生一個孩子,
[00:15:29.000 --> 00:15:31.000]  結果100歲的時候,
[00:15:31.000 --> 00:15:34.000]  亞伯拉罕和妻子薩拉就生了以撒,
[00:15:34.000 --> 00:15:36.000]  就是上帝應許的兒子,
[00:15:36.000 --> 00:15:43.000]  上帝給亞伯拉罕的應許就是這樣發生的。
[00:15:43.000 --> 00:15:47.000]  這裡我們可以如何更加認識到上帝呢?
[00:15:47.000 --> 00:15:48.000]  有三點。
[00:15:48.000 --> 00:15:53.000]  第一,我們看見上帝是無所不能的,
[00:15:53.000 --> 00:16:00.000]  上帝故意不是選一個年輕三十幾歲的男士,
[00:16:00.000 --> 00:16:02.000]  來給這個應許給他,
[00:16:02.000 --> 00:16:04.000]  因為他有能力生孩子,
[00:16:04.000 --> 00:16:10.000]  上帝是選一個已經沒有能力生孩子的亞伯拉罕,
[00:16:10.000 --> 00:16:15.000]  要彰顯上帝是無所不能的上帝。
[00:16:15.000 --> 00:16:17.000]  當我們說上帝的時候,
[00:16:17.000 --> 00:16:20.000]  我們就要了解到我們所講的上帝,
[00:16:20.000 --> 00:16:22.000]  是能行神蹟的上帝,
[00:16:22.000 --> 00:16:28.000]  因為不能行神蹟的上帝是很不合邏輯的,
[00:16:28.000 --> 00:16:31.000]  行神蹟的上帝是無所不能的。
[00:16:31.000 --> 00:16:36.000]  第二,就是上帝會使用人完成更大的計劃,
[00:16:36.000 --> 00:16:39.000]  我們不要只是停留在這個世界,
[00:16:39.000 --> 00:16:43.000]  上帝使用亞伯拉罕是想幹嘛呢?
[00:16:43.000 --> 00:16:48.000]  是想祝福他所創造的人類,
[00:16:48.000 --> 00:16:53.000]  但是他先選了一個人來創造一個民族,
[00:16:53.000 --> 00:16:59.000]  使用這個民族目的是要希望他們能夠成為聖潔的民族,
[00:16:59.000 --> 00:17:04.000]  然後就讓全世界知道聖潔的民族背後的上帝是誰,
[00:17:04.000 --> 00:17:06.000]  歸向上帝。
[00:17:06.000 --> 00:17:08.000]  所以這是上帝更大的計劃,
[00:17:08.000 --> 00:17:10.000]  但是使用一個人,
[00:17:10.000 --> 00:17:12.000]  上帝可以使用一個人完成更大的計劃。
[00:17:12.000 --> 00:17:14.000]  第三是什麼呢?
[00:17:14.000 --> 00:17:19.000]  上帝願意使用會犯錯的人來完成祂的計劃。
[00:17:19.000 --> 00:17:24.000]  有些時候我們就看到亞伯拉罕的這些失敗,
[00:17:24.000 --> 00:17:25.000]  我們就很納悶,
[00:17:25.000 --> 00:17:27.000]  上帝為什麼使用這樣的人呢?
[00:17:27.000 --> 00:17:31.000]  或者你更熟悉的是大衛的故事,
[00:17:31.000 --> 00:17:34.000]  你覺得上帝為什麼使用大衛啊?
[00:17:34.000 --> 00:17:36.000]  但是上帝真正就是要告訴我們,
[00:17:36.000 --> 00:17:39.000]  世界上沒有完全人,
[00:17:39.000 --> 00:17:41.000]  每個人都是罪人,
[00:17:41.000 --> 00:17:45.000]  但是上帝憑著祂的智慧跟大能,
[00:17:45.000 --> 00:17:47.000]  祂可以使用軟弱的人,
[00:17:47.000 --> 00:17:48.000]  就算是軟弱的,
[00:17:48.000 --> 00:17:53.000]  祂也能夠使用軟弱的人來完成祂的救贖計劃。
[00:17:53.000 --> 00:17:54.000]  OK?
[00:17:54.000 --> 00:17:56.000]  好,那麼到這裡呢,
[00:17:56.000 --> 00:18:01.000]  我們還是沒有進入今天主要的,
[00:18:01.000 --> 00:18:04.000]  我們要一起討論的話題。
[00:18:04.000 --> 00:18:10.000]  我們可以如何領受上帝的應許呢?
[00:18:10.000 --> 00:18:12.000]  我想問一下你啊,
[00:18:12.000 --> 00:18:17.000]  有沒有曾經得到過上帝給你的應許?
[00:18:17.000 --> 00:18:21.000]  有沒有想過你可以怎樣領受呢?
[00:18:21.000 --> 00:18:26.000]  我想今天用亞伯拉罕的生命這個故事,
[00:18:26.000 --> 00:18:31.000]  跟大家一起分享三個很重要的重點。
[00:18:31.000 --> 00:18:34.000]  第一呢,就是我們要相信上帝,
[00:18:34.000 --> 00:18:37.000]  不要懷疑上帝。
[00:18:37.000 --> 00:18:40.000]  要相信上帝,不要懷疑上帝。
[00:18:40.000 --> 00:18:42.000]  亞伯拉罕在幾歲的時候,
[00:18:42.000 --> 00:18:46.000]  被呼召離開他舒適的環境,
[00:18:46.000 --> 00:18:48.000]  75歲。
[00:18:48.000 --> 00:18:50.000]  75歲,聖經就記載,
[00:18:50.000 --> 00:18:56.000]  他一聽到了,就照著上帝的話去做了。
[00:18:56.000 --> 00:18:59.000]  相信是什麼呢?
[00:18:59.000 --> 00:19:02.000]  相信不是憑眼見的,
[00:19:02.000 --> 00:19:07.000]  相信是憑信心。
[00:19:07.000 --> 00:19:11.000]  有些時候你得到上帝給你的感動,
[00:19:11.000 --> 00:19:14.000]  可是你因為害怕,
[00:19:14.000 --> 00:19:18.000]  就馬上退回去去計算那個可能性,
[00:19:18.000 --> 00:19:21.000]  然後用你的想法想來想去想不通,
[00:19:21.000 --> 00:19:24.000]  這件事情怎麼會發生呢?
[00:19:24.000 --> 00:19:26.000]  然後你就不做了。
[00:19:26.000 --> 00:19:31.000]  那是用了人的想法,用眼見。
[00:19:31.000 --> 00:19:36.000]  信心是憑心裡的眼睛去相信,
[00:19:36.000 --> 00:19:37.000]  有些時候你想不通,
[00:19:37.000 --> 00:19:40.000]  但是如果那是從上帝而來的,
[00:19:40.000 --> 00:19:43.000]  就去做,就去爭取。
[00:19:43.000 --> 00:19:46.000]  耶穌他對誰說這句話呢?
[00:19:46.000 --> 00:19:49.000]  沒看見我而信的就有福的。
[00:19:49.000 --> 00:19:51.000]  他是對誰說的啊?
[00:19:51.000 --> 00:19:53.000]  誰啊?
[00:19:53.000 --> 00:19:55.000]  多瑪,非常好啊。
[00:19:55.000 --> 00:19:58.000]  十二個門徒,
[00:19:58.000 --> 00:20:01.000]  猶大已經出賣了耶穌,
[00:20:01.000 --> 00:20:03.000]  剩下十一個,
[00:20:03.000 --> 00:20:09.000]  他們在耶穌被釘在十字架死了之後,
[00:20:09.000 --> 00:20:11.000]  全部很害怕,
[00:20:11.000 --> 00:20:13.000]  躲在一個小閣樓上面。
