
[00:00:00.000 --> 00:00:04.700]  我今日和大家講的是文數記第四章
[00:03:01.000 --> 00:03:03.000]  你要帶領著摩西
[00:03:03.000 --> 00:03:05.000]  一聽到神的吩咐
[00:03:05.000 --> 00:03:06.000]  要啟行了
[00:03:06.000 --> 00:03:08.000]  有雲柱有火柱
[00:03:08.000 --> 00:03:10.000]  就要帶他們移動
[00:03:10.000 --> 00:03:12.000]  整個過程你聽下去
[00:03:12.000 --> 00:03:14.000]  你不要以為很簡單
[00:03:14.000 --> 00:03:15.000]  一點都不容易
[00:03:15.000 --> 00:03:17.000]  在整件事你還要想一下
[00:03:17.000 --> 00:03:20.000]  不是一個團契起行
[00:03:20.000 --> 00:03:23.000]  不是一個教會起行
[00:03:23.000 --> 00:03:25.000]  是在說這裏
[00:03:25.000 --> 00:03:29.000]  我們相信有二百多萬的人
[00:03:29.000 --> 00:03:33.000]  只是南丁他們都有很多人
[00:03:33.000 --> 00:03:35.000]  他們每一個家庭
[00:03:35.000 --> 00:03:37.000]  他們出埃及的時候
[00:03:37.000 --> 00:03:39.000]  南丁都有六十萬
[00:03:39.000 --> 00:03:43.000]  每個家庭如果有四個成員的話
[00:03:43.000 --> 00:03:45.000]  那個是說二百四十萬
[00:03:45.000 --> 00:03:48.000]  所以你絕對要明白
[00:03:48.000 --> 00:03:52.000]  在字面上我們一路去查考這段經文的時候
[00:03:52.000 --> 00:03:55.000]  你要看到背後是有神
[00:03:55.000 --> 00:03:57.000]  他自己去帶領
[00:03:57.000 --> 00:03:59.000]  但上帝的帶領是有秩序
[00:03:59.000 --> 00:04:01.000]  而且有效率
[00:04:01.000 --> 00:04:03.000]  叫他們能夠去移動
[00:04:03.000 --> 00:04:05.000]  整件事讓我們看到
[00:04:05.000 --> 00:04:07.000]  一切是按神的吩咐
[00:04:07.000 --> 00:04:09.000]  你來到去進行
[00:04:09.000 --> 00:04:11.000]  這樣就可以了
[00:04:11.000 --> 00:04:13.000]  上面利美的三個兒子
[00:04:13.000 --> 00:04:15.000]  他們分佈的位置
[00:04:15.000 --> 00:04:17.000]  就在這個圖表
[00:04:17.000 --> 00:04:19.000]  你就可以很清楚看到
[00:04:19.000 --> 00:04:22.000]  回望的南邊就是他們的第二個兒子
[00:04:22.000 --> 00:04:23.000]  哥核族
[00:04:23.000 --> 00:04:26.000]  左手邊就是長子格遜族
[00:04:26.000 --> 00:04:30.000]  在北邊就是米拉尼族
[00:04:30.000 --> 00:04:33.000]  而在東邊回望的入口
[00:04:33.000 --> 00:04:36.000]  就是摩西和亞倫和他們的祭司家
[00:04:36.000 --> 00:04:39.000]  就在外邊去紮營
[00:04:39.000 --> 00:04:43.000]  我們又去看這一個經文本身
[00:04:43.000 --> 00:04:47.000]  整張聖經有49節
[00:04:47.000 --> 00:04:50.000]  我是會用一個比較精簡
[00:04:50.000 --> 00:04:56.000]  以及幫大家去明白這段經文的思想脈絡
[00:04:56.000 --> 00:04:58.000]  好讓大家知道
[00:04:58.000 --> 00:05:00.000]  不要給只是細節那些
[00:05:00.000 --> 00:05:03.000]  我們一看下去覺得好像是秩序
[00:05:03.000 --> 00:05:08.000]  但其實每個細節都有上帝給我們的啟示
[00:05:08.000 --> 00:05:12.000]  首先頭三個宗族裏面
[00:05:12.000 --> 00:05:15.000]  哥核族有關的職事
[00:05:15.000 --> 00:05:17.000]  他要負責的事
[00:05:17.000 --> 00:05:19.000]  以及格遜族以及米拉尼族
[00:05:19.000 --> 00:05:21.000]  很清楚交代
[00:05:21.000 --> 00:05:25.000]  然後在後下文34到45節
[00:05:25.000 --> 00:05:27.000]  又是這三個次序
[00:05:27.000 --> 00:05:30.000]  由哥核族一直到米拉尼
[00:05:30.000 --> 00:05:32.000]  他們每個宗族都要數點
[00:05:32.000 --> 00:05:36.000]  那些人數就是30到50歲
[00:05:36.000 --> 00:05:39.000]  這些壯年人有多少人呢
[00:05:39.000 --> 00:05:41.000]  我們總結一下
[00:05:41.000 --> 00:05:43.000]  這三個段落有類似的地方
[00:05:43.000 --> 00:05:48.000]  就是他們都在說30到50歲的人
[00:05:48.000 --> 00:05:51.000]  為什麼要選這一段年紀呢
[00:05:51.000 --> 00:05:55.000]  在神體位這是他們人生裏最精壯的日子
[00:05:55.000 --> 00:05:57.000]  他們來奉獻給神
[00:05:57.000 --> 00:06:04.000]  好好在會幕不同的崗位來服侍神
[00:06:04.000 --> 00:06:06.000]  這個是有上帝的心意
[00:06:06.000 --> 00:06:08.000]  今日我們的人生都是
[00:06:08.000 --> 00:06:11.000]  我們都需要將我們
[00:06:11.000 --> 00:06:16.000]  如果今天你說我已經退休了
[00:06:16.000 --> 00:06:18.000]  不要想著你退休
[00:06:18.000 --> 00:06:22.000]  你退休之前可能是你最free的時候
[00:06:22.000 --> 00:06:24.000]  所以你在free church裏面
[00:06:24.000 --> 00:06:26.000]  你和我們一起很free的
[00:06:26.000 --> 00:06:28.000]  你和我們一起去侍奉神
[00:06:28.000 --> 00:06:29.000]  很好的
[00:06:29.000 --> 00:06:31.000]  怎樣去侍奉神呢
[00:06:31.000 --> 00:06:33.000]  你不是單打獨鬥
[00:06:33.000 --> 00:06:35.000]  你是有團隊
[00:06:35.000 --> 00:06:37.000]  我們彼此有監督
[00:06:37.000 --> 00:06:40.000]  我們互相來鼓勵同行
[00:06:40.000 --> 00:06:42.000]  這個就是我們在說
[00:06:42.000 --> 00:06:45.000]  教會這幾年的連題都提醒大家
[00:06:45.000 --> 00:06:47.000]  我們必須要跨代同行
[00:06:47.000 --> 00:06:50.000]  我們需要有上帝的恩典
[00:06:50.000 --> 00:06:52.000]  在這個彎曲背貌的世代
[00:06:52.000 --> 00:06:54.000]  在這個非常混亂的世代
[00:06:54.000 --> 00:06:57.000]  我們需要靠著主的恩典一起同行
[00:06:57.000 --> 00:06:58.000]  還有第二方面
[00:06:58.000 --> 00:07:01.000]  是神吩咐他每個宗族所負責
[00:07:01.000 --> 00:07:04.000]  和會幕有關的工作
[00:07:04.000 --> 00:07:06.000]  有關的工作
[00:07:06.000 --> 00:07:10.000]  下面這個圖表就會幫大家很大忙
[00:07:10.000 --> 00:07:17.000]  因為這些經文全部總結在這個圖表
[00:07:17.000 --> 00:07:19.000]  這個圖表你很清楚看到
[00:07:19.000 --> 00:07:22.000]  那三個宗族要負責的工作
[00:07:22.000 --> 00:07:27.000]  首先就是第二仔 哥核族
[00:07:27.000 --> 00:07:29.000]  哥核族在南邊
[00:07:29.000 --> 00:07:34.000]  負責的工作全部有關聖所和致聖所
[00:07:34.000 --> 00:07:39.000]  這些聖物被稱為致聖之物
[00:07:39.000 --> 00:07:42.000]  這個是最接近神的藥櫃
[00:07:42.000 --> 00:07:43.000]  那個致聖所
[00:07:43.000 --> 00:07:46.000]  所有這些東西是歸他們管的
[00:07:46.000 --> 00:07:50.000]  每一次要搬動會幕的時候
[00:07:50.000 --> 00:07:53.000]  他們負責去搬這些東西
[00:07:53.000 --> 00:07:54.000]  但不是他們去搬
[00:07:54.000 --> 00:07:57.000]  首先他們不可以自己衝進去搬
[00:07:57.000 --> 00:08:00.000]  是由祭司 等下後文會交代
[00:08:00.000 --> 00:08:04.000]  祭司會有次序的
[00:08:04.000 --> 00:08:08.000]  是將一些的萬紙的布
[00:08:08.000 --> 00:08:10.000]  要包裹這些聖物
[00:08:10.000 --> 00:08:12.000]  他們不可以看那些聖物
[00:08:12.000 --> 00:08:14.000]  看就會死
[00:08:14.000 --> 00:08:17.000]  因為那個預表著上帝的完全聖潔
[00:08:17.000 --> 00:08:21.000]  這個祭壇都是屬於他們的
[00:08:21.000 --> 00:08:23.000]  都是他們管的
[00:08:23.000 --> 00:08:26.000]  另外這個革信族就是那個長子
[00:08:26.000 --> 00:08:28.000]  長子負責的東西
[00:08:28.000 --> 00:08:32.000]  全部和這個會幕有關係的布匹
[00:08:32.000 --> 00:08:34.000]  就是由他們管
[00:08:34.000 --> 00:08:39.000]  包括這個入門口的布簾
[00:08:39.000 --> 00:08:43.000]  還有這個聖所的門簾
[00:08:43.000 --> 00:08:49.000]  還有聖所和致聖所之間的萬紙
[00:08:49.000 --> 00:08:52.000]  全部是他們管的
[00:08:52.000 --> 00:08:56.000]  米拉利族就是負責這個小孩
[00:08:56.000 --> 00:08:59.000]  他就負責這個會幕
[00:08:59.000 --> 00:09:06.000]  四周所有的板 山 柱 座
[00:09:06.000 --> 00:09:10.000]  這個是表示整個工程結構
[00:09:10.000 --> 00:09:12.000]  會幕你不要小看
[00:09:12.000 --> 00:09:15.000]  他本身有一個大的範圍
[00:09:15.000 --> 00:09:19.000]  但他有很多的界線
[00:09:19.000 --> 00:09:21.000]  是上帝給他們尺寸的
[00:09:21.000 --> 00:09:24.000]  所以他們是要按人名
[00:09:24.000 --> 00:09:26.000]  誰搬誰的板塊
[00:09:26.000 --> 00:09:29.000]  他們搬的那個去到新的地方
[00:09:29.000 --> 00:09:32.000]  就是在那個位置要下釘
[00:09:32.000 --> 00:09:34.000]  去坐好
[00:09:34.000 --> 00:09:36.000]  全部有規格
[00:09:36.000 --> 00:09:38.000]  是不會錯的
[00:09:38.000 --> 00:09:40.000]  不可以錯的
[00:09:40.000 --> 00:09:41.000]  很精細的
[00:09:41.000 --> 00:09:43.000]  所以給大家有個印象
[00:09:43.000 --> 00:09:46.000]  這三個段落第三個類似的地方
[00:09:46.000 --> 00:09:50.000]  就是他們三個宗族都有祭司
[00:09:50.000 --> 00:09:53.000]  是來管理他們的
[00:09:53.000 --> 00:09:59.000]  哥核族就是歸以利亞薩來管的
[00:09:59.000 --> 00:10:03.000]  格遜和米拉利族是歸以他媽來管
[00:10:03.000 --> 00:10:07.000]  大家知不知道以利亞薩和以他媽是誰
[00:10:07.000 --> 00:10:13.000]  他們就是阿倫這個大祭司的兒子
[00:10:13.000 --> 00:10:16.000]  是第幾個兒子
[00:10:16.000 --> 00:10:19.000]  第三和第四個兒子
[00:10:19.000 --> 00:10:22.000]  為什麼不是第一和第二
[00:10:22.000 --> 00:10:24.000]  你們有聽到
[00:10:24.000 --> 00:10:26.000]  上一堂已經說了
[00:10:26.000 --> 00:10:29.000]  這個拿答亞比胡在第三章的時候
[00:10:29.000 --> 00:10:31.000]  他們私自獻梵火
[00:10:31.000 --> 00:10:33.000]  已經死了
[00:10:33.000 --> 00:10:36.000]  因為一獻 神就擊殺他們
[00:10:36.000 --> 00:10:39.000]  沒有聽神的話 多嚴重
[00:10:39.000 --> 00:10:43.000]  所以我第三章說完之後
[00:10:43.000 --> 00:10:45.000]  有些弟兄姊妹走來找我
[00:10:45.000 --> 00:10:49.000]  牧師原來侍奉是這麼嚴謹的
[00:10:49.000 --> 00:10:51.000]  你現在才知道嗎
[00:10:51.000 --> 00:10:53.000]  應該是這麼嚴謹的
[00:10:53.000 --> 00:10:58.000]  不過 今天是新約時代
[00:10:58.000 --> 00:11:00.000]  你每一天都在神的私人座前
[00:11:00.000 --> 00:11:02.000]  你是靠著主耶穌的補血
[00:11:02.000 --> 00:11:04.000]  我們去到神的面前
[00:11:04.000 --> 00:11:06.000]  我們祈禱 我們認罪
[00:11:06.000 --> 00:11:07.000]  你肯去悔改
[00:11:07.000 --> 00:11:10.000]  你肯去每一天都有更新
[00:11:10.000 --> 00:11:12.000]  有聖靈的提醒
[00:11:12.000 --> 00:11:13.000]  你又不用怕
[00:11:13.000 --> 00:11:16.000]  今天你做錯任何事
[00:11:16.000 --> 00:11:19.000]  你肯在神面前認罪悔改
[00:11:19.000 --> 00:11:21.000]  仍然是有恩典
[00:11:21.000 --> 00:11:24.000]  問題是那些人死性不改
[00:11:24.000 --> 00:11:26.000]  你見過那些人死性不改嗎
[00:11:26.000 --> 00:11:28.000]  明知故犯嗎
[00:11:28.000 --> 00:11:29.000]  有啊 真是
[00:11:29.000 --> 00:11:31.000]  所以很淒涼
[00:11:31.000 --> 00:11:33.000]  這個世代就是
[00:11:33.000 --> 00:11:35.000]  你明知你又要故犯
[00:11:35.000 --> 00:11:38.000]  但你不知 我說你無知
[00:11:38.000 --> 00:11:43.000]  你又要怎樣 要警醒謹守
[00:11:43.000 --> 00:11:46.000]  這三個段落也有不同的地方
[00:11:46.000 --> 00:11:49.000]  首先是他先提到哥核族
[00:11:49.000 --> 00:11:52.000]  然後才敘述格遜和米拉尼族
[00:11:52.000 --> 00:11:55.000]  這是按神的吩咐而定立的
[00:11:55.000 --> 00:11:57.000]  這個絕對不是人意
[00:11:57.000 --> 00:11:59.000]  因為如果用人意來說
[00:11:59.000 --> 00:12:02.000]  你會覺得哥核族應該排第二
[00:12:02.000 --> 00:12:03.000]  是二仔來的
[00:12:03.000 --> 00:12:06.000]  為什麼他是排在頭位呢
[00:12:06.000 --> 00:12:10.000]  這是因為上帝揀選哥核族
[00:12:10.000 --> 00:12:14.000]  去負責聖所 致聖所的致聖之物
[00:12:14.000 --> 00:12:17.000]  原因聖經沒有交代
[00:12:17.000 --> 00:12:19.000]  不過我自己相信
[00:12:19.000 --> 00:12:20.000]  如果你看了第三章
[00:12:20.000 --> 00:12:23.000]  既然利尾他們被揀選出來
[00:12:23.000 --> 00:12:25.000]  是代替了以色列家
[00:12:25.000 --> 00:12:29.000]  每一個家庭裏面的長子
[00:12:29.000 --> 00:12:30.000]  同樣道理
[00:12:30.000 --> 00:12:37.000]  利尾的三個兒子的長子
[00:12:37.000 --> 00:12:39.000]  上帝沒有揀選他
[00:12:39.000 --> 00:12:41.000]  去負責聖所 致聖所的事
[00:12:41.000 --> 00:12:43.000]  反而是找第二個兒子
[00:12:43.000 --> 00:12:46.000]  這個我覺得是合理的推斷
[00:12:46.000 --> 00:12:50.000]  既然以色列家所有的長子
[00:12:50.000 --> 00:12:53.000]  都已經由利尾去替代
[00:12:53.000 --> 00:12:55.000]  利尾這個家族上帝
[00:12:55.000 --> 00:12:57.000]  他揀選第二個兒子
[00:12:57.000 --> 00:12:59.000]  不揀選長子
[00:12:59.000 --> 00:13:04.000]  這個不只是在這個思維去想
[00:13:04.000 --> 00:13:07.000]  而在上帝的揀選裏面
[00:13:07.000 --> 00:13:11.000]  往往我們都要從聖經的角度去看
[00:13:11.000 --> 00:13:13.000]  是神的主權
[00:13:13.000 --> 00:13:15.000]  你不能爭辯的
[00:13:15.000 --> 00:13:17.000]  你看舊約有很多例子
[00:13:17.000 --> 00:13:19.000]  包括一個很著名的孿生兄弟
[00:13:19.000 --> 00:13:22.000]  以素和雅各
[00:13:22.000 --> 00:13:27.000]  以素先出來在媽媽的肚腹
[00:13:27.000 --> 00:13:30.000]  但是雅各抓住他的腳筋
[00:13:30.000 --> 00:13:32.000]  雅各是抓住 死都不放
[00:13:32.000 --> 00:13:35.000]  雅各是一個很懂得抓住
[00:13:35.000 --> 00:13:37.000]  上帝祝福的人
[00:13:37.000 --> 00:13:39.000]  但是竟然以素
[00:13:39.000 --> 00:13:41.000]  他明明是長子
[00:13:41.000 --> 00:13:44.000]  但是他就輕按長子的名份
[00:13:44.000 --> 00:13:48.000]  這個是上帝沒有來揀選以素
[00:13:48.000 --> 00:13:50.000]  其中一個原因
[00:13:50.000 --> 00:13:53.000]  我們看到在這個過程裏面
[00:13:53.000 --> 00:13:56.000]  就是上帝要我們來知道
[00:13:56.000 --> 00:13:59.000]  神揀選和上帝的定位
[00:13:59.000 --> 00:14:01.000]  他擺你在哪個位置
[00:14:01.000 --> 00:14:04.000]  你是學習信靠和信服
[00:14:04.000 --> 00:14:06.000]  你知道神不會做錯事
[00:14:06.000 --> 00:14:09.000]  神揀選這個人一定有他的意思
[00:14:09.000 --> 00:14:12.000]  而上帝不是要我們去比較
[00:14:12.000 --> 00:14:16.000]  也不是要我們彼此去增敬
[00:14:16.000 --> 00:14:18.000]  反而在這些我們學習
[00:14:18.000 --> 00:14:19.000]  上帝的主權
[00:14:19.000 --> 00:14:22.000]  上帝帶動他們這麼多人起行的時候
[00:14:22.000 --> 00:14:26.000]  哥核族他們有搬聖所裏面的東西
[00:14:26.000 --> 00:14:33.000]  其他格遜族就要來搬布匹的東西
[00:14:33.000 --> 00:14:43.000]  而米拉尼族就負責工程的結構部位
[00:14:43.000 --> 00:14:47.000]  所以每樣東西都是各司其職
[00:14:47.000 --> 00:14:49.000]  全部都有原因
[00:14:49.000 --> 00:14:56.000]  神揀選哥核族是要負責搬運聖所和致聖所之物
[00:14:56.000 --> 00:15:01.000]  這件事在我們這裏後面
[00:15:01.000 --> 00:15:04.000]  第三個分別我們可以看到
[00:15:04.000 --> 00:15:06.000]  有一樣東西很重要
[00:15:06.000 --> 00:15:09.000]  這件事提到哥核族
[00:15:09.000 --> 00:15:12.000]  去形容他們那種處理的事
[00:15:12.000 --> 00:15:14.000]  是需要特別的技能
[00:15:14.000 --> 00:15:19.000]  《愚民聖經》在第三節裏面提到
[00:15:19.000 --> 00:15:24.000]  哥核族在會望裏有關致聖之物的職責
[00:15:24.000 --> 00:15:27.000]  他們所要負責的事
[00:15:27.000 --> 00:15:34.000]  這個字是用馬勒卡這個希伯來文去形容
[00:15:34.000 --> 00:15:40.000]  和其他負責會望的事的另外兩個宗族
[00:15:40.000 --> 00:15:45.000]  他用的字不是同一個字是用阿博達
[00:15:45.000 --> 00:15:49.000]  阿博達這個字就是說勞動的工作
[00:15:49.000 --> 00:15:53.000]  搬搬抬抬搬那些布匹搬那些工程的部位
[00:15:53.000 --> 00:15:58.000]  唯獨哥核族他不是用搬這個勞動的工作
[00:15:58.000 --> 00:16:04.000]  是說他們是一種專業的一種特別技能的
[00:16:04.000 --> 00:16:08.000]  他們要專心在聖所致聖所服侍神
[00:16:08.000 --> 00:16:14.000]  這個形容我們可以有證據去看見
[00:16:14.000 --> 00:16:17.000]  這個描述是要凸顯哥核族的地位
[00:16:17.000 --> 00:16:20.000]  高於革順和米拉尼的宗族
[00:16:20.000 --> 00:16:24.000]  在抗疫路上按神的吩咐起行的時候
[00:16:24.000 --> 00:16:26.000]  都是由哥核族先行的
[00:16:26.000 --> 00:16:28.000]  他們會搬運
[00:16:28.000 --> 00:16:30.000]  首先我們看第五第六節
[00:16:30.000 --> 00:16:33.000]  第一件聖物要被搬的時候
[00:16:33.000 --> 00:16:36.000]  首先是祭司要做事
[00:16:36.000 --> 00:16:38.000]  我們一起來讀
[00:16:38.000 --> 00:16:39.000]  拔刑的時候
[00:16:39.000 --> 00:16:42.000]  阿倫和他兒子要進去
[00:16:42.000 --> 00:16:44.000]  擺遮掩的萬紙取下
[00:16:44.000 --> 00:16:46.000]  用它來遮蓋法櫃
[00:16:46.000 --> 00:16:50.000]  又用精美布簾蓋在上面
[00:16:50.000 --> 00:16:52.000]  鋪上純藍色的布
[00:16:52.000 --> 00:16:55.000]  再擺貢穿上
[00:16:55.000 --> 00:16:57.000]  這裡說了三件事
[00:16:57.000 --> 00:17:01.000]  這三件事都不是哥核族去做的
[00:17:01.000 --> 00:17:04.000]  是先由祭司阿倫和他的兒子
[00:17:04.000 --> 00:17:06.000]  他進去至聖所
[00:17:06.000 --> 00:17:08.000]  將這個藥櫃
[00:17:08.000 --> 00:17:11.000]  首先第一層的布
[00:17:11.000 --> 00:17:13.000]  就是遮掩的萬紙
[00:17:13.000 --> 00:17:15.000]  在聖所至聖所
[00:17:15.000 --> 00:17:18.000]  這個布的萬紙
[00:17:18.000 --> 00:17:19.000]  他拿下來
[00:17:19.000 --> 00:17:22.000]  然後遮蓋覆蓋這個法櫃
[00:17:22.000 --> 00:17:26.000]  然後第二層就是精美的皮料
[00:17:26.000 --> 00:17:28.000]  這個精美的皮料
[00:17:28.000 --> 00:17:30.000]  這個是和修本的翻譯
[00:17:30.000 --> 00:17:35.000]  如果你看我們和合本都是講海狗皮
[00:17:35.000 --> 00:17:38.000]  其他中文的翻譯本
[00:17:38.000 --> 00:17:39.000]  新譯本
[00:17:39.000 --> 00:17:41.000]  項羽聖經譯本
[00:17:41.000 --> 00:17:42.000]  我全部查過
[00:17:42.000 --> 00:17:44.000]  全部都是海狗皮
[00:17:44.000 --> 00:17:46.000]  我再查希伯來文
[00:17:46.000 --> 00:17:47.000]  都是講海狗皮
[00:17:47.000 --> 00:17:49.000]  我真是很奇怪
[00:17:49.000 --> 00:17:51.000]  為什麼和修本是修訂了
[00:17:51.000 --> 00:17:53.000]  可能他怕我們看海狗皮
[00:17:53.000 --> 00:17:55.000]  不知道是什麼
[00:17:55.000 --> 00:17:59.000]  海狗皮是一種精美的皮料
[00:17:59.000 --> 00:18:01.000]  他怕我們不懂
[00:18:01.000 --> 00:18:04.000]  所以這樣加了一個註腳翻譯下去
[00:18:04.000 --> 00:18:06.000]  但大家要知道是海狗皮
[00:18:06.000 --> 00:18:12.000]  海狗皮其實是皮質很堅硬
[00:18:12.000 --> 00:18:15.000]  是可以幫他們在搬運
[00:18:15.000 --> 00:18:17.000]  整個曠野的路裏
[00:18:17.000 --> 00:18:21.000]  他們能夠很耐用
[00:18:21.000 --> 00:18:24.000]  這個是給我們有一個了解
[00:18:24.000 --> 00:18:25.000]  純藍色的布
[00:18:25.000 --> 00:18:27.000]  蓋在最外層
[00:18:27.000 --> 00:18:28.000]  第三層裏面
[00:18:28.000 --> 00:18:30.000]  所以搬出來的時候
[00:18:30.000 --> 00:18:32.000]  他們戈壓族是完全看不到
[00:18:32.000 --> 00:18:34.000]  藥櫃是怎樣的
[00:18:34.000 --> 00:18:38.000]  他只是看到那裏的藥櫃
[00:18:38.000 --> 00:18:41.000]  兩邊都有那些扣
[00:18:41.000 --> 00:18:45.000]  然後他們將那兩條貢穿進去
[00:18:45.000 --> 00:18:49.000]  他不可以揭開純藍色的布
[00:18:49.000 --> 00:18:50.000]  這個純藍色的布
[00:18:50.000 --> 00:18:52.000]  就是代表這個屬天的
[00:18:52.000 --> 00:18:54.000]  神的寶座
[00:18:54.000 --> 00:18:57.000]  你不是貪得意好奇
[00:18:57.000 --> 00:18:59.000]  我想裝一下神的布
[00:18:59.000 --> 00:19:01.000]  一看就直死
[00:19:01.000 --> 00:19:03.000]  就是這樣
[00:19:03.000 --> 00:19:06.000]  舊約裏面是要用這些規矩
[00:19:06.000 --> 00:19:08.000]  讓我們看見神那種
[00:19:08.000 --> 00:19:12.000]  完全聖潔 莊嚴 偉大
[00:19:12.000 --> 00:19:15.000]  但上帝都是有慈悲憐憫
[00:19:15.000 --> 00:19:18.000]  但問題是人是否懂得去尊重神
[00:19:18.000 --> 00:19:20.000]  信服敬畏他
[00:19:20.000 --> 00:19:21.000]  這個很重要
[00:19:21.000 --> 00:19:25.000]  接下來在第七節到十五節
[00:19:25.000 --> 00:19:28.000]  我們可以看見陳設卓
[00:19:28.000 --> 00:19:30.000]  即是放陳設炳的那張枱
[00:19:30.000 --> 00:19:33.000]  還有燈台 香壇 祭壇
[00:19:33.000 --> 00:19:35.000]  究竟是怎樣
[00:19:35.000 --> 00:19:37.000]  又是要先祭司去包紮
[00:19:37.000 --> 00:19:40.000]  包紮好其他宗族
[00:19:40.000 --> 00:19:44.000]  其他才由歌俠族去搬
[00:19:44.000 --> 00:19:48.000]  這個圖表幫大家節省時間
[00:19:48.000 --> 00:19:50.000]  為了時間起見
[00:19:50.000 --> 00:19:52.000]  讓大家知道
[00:19:52.000 --> 00:19:55.000]  這一二三就是次序
[00:19:55.000 --> 00:20:02.000]  首先陳設台是藍色的毯子包了之後
[00:20:02.000 --> 00:20:06.000]  珠紅色的就是遮掩的萬子布匹
