
[00:00:00.000 --> 00:00:02.000]  (字幕:Sarah Lai)
[00:02:22.000 --> 00:02:26.000]  第一次是在河列山上當摩西蒙照的時候
[00:02:26.000 --> 00:02:33.000]  第二第三次就是在西瀨山上當摩西領受法板的時候
[00:02:33.000 --> 00:02:37.000]  由第一次我們知道摩西見到神
[00:02:37.000 --> 00:02:40.000]  她是要俯伏在地上不敢望神
[00:02:40.000 --> 00:02:45.000]  但是到了第三次她已經能夠與神面對面
[00:02:45.000 --> 00:02:48.000]  甚至之後她的面容是發光的
[00:02:48.000 --> 00:02:53.000]  我們看到神與摩西之間的關係是越來越親密的
[00:02:53.000 --> 00:02:57.000]  今天我們嘗試從《出埃及記》的第34章
[00:02:57.000 --> 00:03:03.000]  去看看上完山之後摩西的容貌來改變
[00:03:03.000 --> 00:03:05.000]  這個經歷告訴我們
[00:03:05.000 --> 00:03:09.000]  原來一個人能夠與神面對面
[00:03:09.000 --> 00:03:12.000]  是帶來一個很爆炸性的影響
[00:03:12.000 --> 00:03:18.000]  而在第34章中也引起了歷代的藝術家
[00:03:18.000 --> 00:03:23.000]  無論是畫家還是雕刻家的創作靈感
[00:03:23.000 --> 00:03:27.000]  你可以看看PowerPoint的圖有什麼特別
[00:03:27.000 --> 00:03:33.000]  這個摩西身上有什麼特別的地方呢?
[00:03:33.000 --> 00:03:36.000]  我想你會找到
[00:03:36.000 --> 00:03:41.000]  就是摩西的頭上竟然出現了兩隻角
[00:03:41.000 --> 00:03:44.000]  這些雕塑家和畫家
[00:03:44.000 --> 00:03:47.000]  都把摩西的頭上畫了兩隻角
[00:03:47.000 --> 00:03:49.000]  或者多畫了兩隻角
[00:03:49.000 --> 00:03:54.000]  原來在原文裏光就等於角
[00:03:54.000 --> 00:04:00.000]  發光的摩西有些藝術家就把它弄成有角的摩西
[00:04:00.000 --> 00:04:03.000]  究竟這是一個翻譯上的錯誤
[00:04:03.000 --> 00:04:07.000]  還是另外有一個更深層的意思呢?
[00:04:07.000 --> 00:04:11.000]  希望在這個講道的最後階段
[00:04:11.000 --> 00:04:15.000]  我能夠和你一起解開這個謎
[00:04:15.000 --> 00:04:19.000]  今天我要帶給大家兩個重點
[00:04:19.000 --> 00:04:23.000]  第一個重點就是當我們能夠與神面對面的時候
[00:04:23.000 --> 00:04:28.000]  那種威力是能夠更新我們的眼界
[00:04:28.000 --> 00:04:31.000]  我們一起看經文吧
[00:04:31.000 --> 00:04:36.000]  請聽我讀出《出海及記》34章1至9節
[00:04:36.000 --> 00:04:38.000]  耶和華吩咐摩西說
[00:04:38.000 --> 00:04:43.000]  你要作出兩塊石板和先前你率碎的那塊一樣
[00:04:43.000 --> 00:04:47.000]  其上的字我要寫在這板上
[00:04:47.000 --> 00:04:50.000]  明日早晨你要預備好料
[00:04:50.000 --> 00:04:54.000]  上西乃山在山頂上站在我面前
[00:04:54.000 --> 00:04:57.000]  誰也不可和你一同上去
[00:04:57.000 --> 00:04:59.000]  遍山都不可有人
[00:04:59.000 --> 00:05:04.000]  有山根也不可叫羊群牛群吃草
[00:05:04.000 --> 00:05:08.000]  摩西就作出兩塊石板和先前的一樣
[00:05:08.000 --> 00:05:14.000]  清晨起來照耶和華所吩咐的上西乃山上去
[00:05:14.000 --> 00:05:16.000]  手裡拿著兩塊石板
[00:05:16.000 --> 00:05:21.000]  耶和華在雲中降臨和摩西一同站在那裡
[00:05:21.000 --> 00:05:23.000]  宣告耶和華的名
[00:05:23.000 --> 00:05:26.000]  耶和華在他面前宣告說
[00:05:26.000 --> 00:05:28.000]  耶和華 耶和華
[00:05:28.000 --> 00:05:31.000]  是有憐憫有恩典的神
[00:05:31.000 --> 00:05:37.000]  不輕易發怒並且有豐盛的慈愛和誠實
[00:05:37.000 --> 00:05:39.000]  為千萬人傳流慈愛
[00:05:39.000 --> 00:05:43.000]  赦免罪孽 過犯和罪惡
[00:05:43.000 --> 00:05:45.000]  萬不以有罪為無罪
[00:05:45.000 --> 00:05:47.000]  別罪討他的罪
[00:05:47.000 --> 00:05:50.000]  至父及子直到三、四代
[00:05:50.000 --> 00:05:53.000]  摩西急忙俯伏下拜
[00:05:53.000 --> 00:05:57.000]  說 主啊 我若在你眼前蒙恩
[00:05:57.000 --> 00:06:00.000]  求你在我們中間同行
[00:06:00.000 --> 00:06:03.000]  因為這是眼著頸看的百姓
[00:06:03.000 --> 00:06:07.000]  要求你赦免我們的罪孽和罪惡
[00:06:07.000 --> 00:06:10.000]  以我們為你的產業
[00:06:10.000 --> 00:06:13.000]  在第一節裡
[00:06:13.000 --> 00:06:20.000]  他講到神第一次頒佈的那塊法板已經打碎了
[00:06:20.000 --> 00:06:24.000]  所以神就吩咐摩西再一次上西乃山
[00:06:24.000 --> 00:06:26.000]  領受保領一塊
[00:06:26.000 --> 00:06:33.000]  大家可能會記得為什麼第一塊法板打碎了
[00:06:33.000 --> 00:06:36.000]  不知道大家記不記得出埃及的故事
[00:06:36.000 --> 00:06:40.000]  沒錯 就是因為金牛毒的事件
[00:06:40.000 --> 00:06:43.000]  在第一次當摩西領受完法板
[00:06:43.000 --> 00:06:45.000]  下到山的時候
[00:06:45.000 --> 00:06:49.000]  他竟然見到以色列人鑄造了一隻金牛
[00:06:49.000 --> 00:06:51.000]  來當神拜
[00:06:51.000 --> 00:06:54.000]  摩西就知道大事不妙了
[00:06:54.000 --> 00:06:58.000]  因為百姓敬拜的方法和他們的對象
[00:06:58.000 --> 00:07:01.000]  都大大違背了神的心意
[00:07:01.000 --> 00:07:04.000]  而且干犯了神的聖潔
[00:07:04.000 --> 00:07:07.000]  本來神是想滅絕百姓
[00:07:07.000 --> 00:07:12.000]  甚至興起摩西的口諭來取代這些以色列人
[00:07:12.000 --> 00:07:16.000]  如果不是摩西來向以色列人求情的話
[00:07:16.000 --> 00:07:19.000]  其實他們也是必死無疑
[00:07:19.000 --> 00:07:20.000]  在這一段裡
[00:07:20.000 --> 00:07:23.000]  我們看到神徹底的赦免
[00:07:23.000 --> 00:07:25.000]  在第一節和第四節
[00:07:25.000 --> 00:07:27.000]  曾經兩次這樣說
[00:07:27.000 --> 00:07:30.000]  他要說要像先前一樣
[00:07:30.000 --> 00:07:33.000]  神再叫摩西上山
[00:07:33.000 --> 00:07:35.000]  是要他代表以色列人
[00:07:35.000 --> 00:07:40.000]  和神一起來重新建立一份契約
[00:07:40.000 --> 00:07:42.000]  當摩西上了山之後
[00:07:42.000 --> 00:07:44.000]  第四第五節裡面就說
[00:07:44.000 --> 00:07:48.000]  神就從雲中降臨
[00:07:48.000 --> 00:07:51.000]  就是說一方面是人上了山
[00:07:51.000 --> 00:07:54.000]  第二方面在原文裡面說
[00:07:54.000 --> 00:07:56.000]  是神下來
[00:07:56.000 --> 00:07:59.000]  當神和人在這個山上面
[00:07:59.000 --> 00:08:01.000]  來到面對面的時候
[00:08:01.000 --> 00:08:03.000]  他們就納約了
[00:08:03.000 --> 00:08:05.000]  不單止是這樣
[00:08:05.000 --> 00:08:07.000]  神更加藉著這次的機會
[00:08:07.000 --> 00:08:12.000]  親自來宣告他自己的名字和意義
[00:08:12.000 --> 00:08:16.000]  也向人啟示他自己的屬性
[00:08:16.000 --> 00:08:17.000]  神說
[00:08:17.000 --> 00:08:19.000]  耶和華耶和華
[00:08:19.000 --> 00:08:21.000]  是有憐憫的
[00:08:21.000 --> 00:08:22.000]  有恩典
[00:08:22.000 --> 00:08:23.000]  不輕易發露
[00:08:23.000 --> 00:08:27.000]  有豐盛的慈愛和誠實
[00:08:27.000 --> 00:08:30.000]  神兩次來宣告他的名字
[00:08:30.000 --> 00:08:33.000]  就是耶和華
[00:08:33.000 --> 00:08:37.000]  耶和華的音譯就是「也威」
[00:08:37.000 --> 00:08:39.000]  但實際上這個音
[00:08:39.000 --> 00:08:42.000]  究竟是在說什麼呢?
[00:08:42.000 --> 00:08:44.000]  他的內涵是什麼呢?
[00:08:44.000 --> 00:08:46.000]  神自己親自回答
[00:08:46.000 --> 00:08:49.000]  意思就是有憐憫
[00:08:49.000 --> 00:08:51.000]  有恩典的神
[00:08:51.000 --> 00:08:53.000]  在原文裡面
[00:08:53.000 --> 00:08:55.000]  「恩典」這個字
[00:08:55.000 --> 00:08:58.000]  其實是指女人的子宮
[00:08:58.000 --> 00:09:01.000]  就是說原來神的憐憫
[00:09:01.000 --> 00:09:05.000]  就好像母親對孩子的那種感情一樣
[00:09:05.000 --> 00:09:08.000]  不管這個兒子有多壞
[00:09:08.000 --> 00:09:10.000]  又或者有多叛逆
[00:09:10.000 --> 00:09:14.000]  媽媽仍然會一樣地愛他
[00:09:14.000 --> 00:09:17.000]  而且盼望著他的回轉
[00:09:17.000 --> 00:09:19.000]  在金牛族的事上
[00:09:19.000 --> 00:09:21.000]  已經可以證明
[00:09:21.000 --> 00:09:24.000]  百姓明明犯了死罪
[00:09:24.000 --> 00:09:27.000]  但神不僅沒有滅絕他們
[00:09:27.000 --> 00:09:31.000]  反而重新頒布一塊法板
[00:09:31.000 --> 00:09:33.000]  重新來跟他們納約
[00:09:33.000 --> 00:09:36.000]  這就正是代表著
[00:09:36.000 --> 00:09:41.000]  媽媽是多麼盼望那個犯罪的兒子
[00:09:41.000 --> 00:09:43.000]  能夠回頭
[00:09:43.000 --> 00:09:47.000]  就好像浪子回頭的那種情懷一樣
[00:09:47.000 --> 00:09:49.000]  在原文裡
[00:09:49.000 --> 00:09:52.000]  又用了另外一個很生動的字
[00:09:52.000 --> 00:09:54.000]  來形容神的慈愛
[00:09:54.000 --> 00:09:58.000]  這個字就是「不輕易發怒」
[00:09:58.000 --> 00:10:00.000]  「不輕易發怒」
[00:10:00.000 --> 00:10:02.000]  如果直譯的話
[00:10:02.000 --> 00:10:05.000]  就是有一個很長很長的鼻子
[00:10:05.000 --> 00:10:07.000]  就是說你去想一想
[00:10:07.000 --> 00:10:10.000]  當人發脾氣的時候
[00:10:10.000 --> 00:10:13.000]  我們都會很容易從鼻子那裡
[00:10:13.000 --> 00:10:16.000]  就去吼一口氣出來
[00:10:16.000 --> 00:10:18.000]  表示那種憤怒
[00:10:18.000 --> 00:10:20.000]  當鼻子很短的時候
[00:10:20.000 --> 00:10:23.000]  就是說怒氣就要馬上出來
[00:10:23.000 --> 00:10:25.000]  但你想想
[00:10:25.000 --> 00:10:28.000]  如果當鼻子很長的時候
[00:10:28.000 --> 00:10:30.000]  那一口氣
[00:10:30.000 --> 00:10:36.000]  就是要很久很慢很久才出來
[00:10:36.000 --> 00:10:39.000]  這個這麼形象化的圖
[00:10:39.000 --> 00:10:44.000]  其實就是在形容我們的上帝耶和華
[00:10:44.000 --> 00:10:48.000]  祂是很有忍耐和很好脾氣
[00:10:48.000 --> 00:10:51.000]  神是「不輕易發怒」的神
[00:10:51.000 --> 00:10:53.000]  我們可能會問
[00:10:53.000 --> 00:10:56.000]  其實神是在啟示祂自己
[00:10:56.000 --> 00:10:58.000]  為什麼一個這麼重要的啟示
[00:10:58.000 --> 00:11:02.000]  不是在摩西第一次上山就已經跟祂說
[00:11:02.000 --> 00:11:05.000]  而是要等到現在才說呢?
[00:11:05.000 --> 00:11:07.000]  我們想想
[00:11:07.000 --> 00:11:09.000]  神的自我宣告
[00:11:09.000 --> 00:11:11.000]  原來是跟第二次
[00:11:11.000 --> 00:11:16.000]  在金牛族事件之後的發生很有關係
[00:11:16.000 --> 00:11:19.000]  神的自我宣告
[00:11:19.000 --> 00:11:21.000]  正正就是在回應
[00:11:21.000 --> 00:11:27.000]  以色列人在金牛族的事上的無知和錯誤
[00:11:27.000 --> 00:11:29.000]  神赦免人
[00:11:29.000 --> 00:11:31.000]  是為人多走一步
[00:11:31.000 --> 00:11:34.000]  祂按照祂自己的屬性
[00:11:34.000 --> 00:11:38.000]  來揭示給人知道祂是一個怎樣的神
[00:11:38.000 --> 00:11:42.000]  而不是你們想像中造出來的金牛
[00:11:42.000 --> 00:11:47.000]  當神按照自己的形象來述說的時候
[00:11:47.000 --> 00:11:50.000]  我們就知道人真的大錯特錯
[00:11:50.000 --> 00:11:57.000]  人按照自己的形象來建構出一隻實體的金牛來敬拜
[00:11:57.000 --> 00:12:02.000]  他們以為這隻金牛就是帶他們出埃及的那位神
[00:12:02.000 --> 00:12:04.000]  他們還指望那隻金牛
[00:12:04.000 --> 00:12:07.000]  繼續保護他們在曠野的路上
[00:12:07.000 --> 00:12:09.000]  得到保護和指引
[00:12:09.000 --> 00:12:11.000]  可見這群百姓
[00:12:11.000 --> 00:12:13.000]  他們雖然經歷過神
[00:12:13.000 --> 00:12:15.000]  經歷過出埃及
[00:12:15.000 --> 00:12:16.000]  經歷過紅海
[00:12:16.000 --> 00:12:18.000]  經歷過神的拯救
[00:12:18.000 --> 00:12:22.000]  但是他們根本不認識耶和華是誰
[00:12:22.000 --> 00:12:26.000]  也不認識耶和華究竟是什麼
[00:12:26.000 --> 00:12:28.000]  所以在這裡
[00:12:28.000 --> 00:12:31.000]  神就要特意揭示自己的屬性
[00:12:31.000 --> 00:12:37.000]  讓人知道祂是一個滿有恩典和憐憫的神
[00:12:37.000 --> 00:12:42.000]  神用自己的屬性來回應人的搏抑
[00:12:42.000 --> 00:12:44.000]  兄弟姐妹
[00:12:44.000 --> 00:12:47.000]  我們有時會否也像以色列人一樣
[00:12:47.000 --> 00:12:50.000]  雖然我們回教會這麼久
[00:12:50.000 --> 00:12:53.000]  我們也經歷了神很多的恩典
[00:12:53.000 --> 00:12:58.000]  但我們會否也不太認識神是誰呢?
[00:12:58.000 --> 00:13:03.000]  我的前院長曾經很嚴格地說過一句話
[00:13:03.000 --> 00:13:07.000]  他說其實我們所有人都是異端
[00:13:07.000 --> 00:13:11.000]  我心想有沒有這麼厲害
[00:13:11.000 --> 00:13:13.000]  我們可能讀書的時候
[00:13:13.000 --> 00:13:16.000]  讀系統神學局讀得不夠熟
[00:13:16.000 --> 00:13:19.000]  但不至於我們每一個都是異端吧
[00:13:19.000 --> 00:13:22.000]  但我聽完他的解釋之後
[00:13:22.000 --> 00:13:23.000]  我非常同意
[00:13:23.000 --> 00:13:26.000]  原來他說我們沒有一個人
[00:13:26.000 --> 00:13:31.000]  能夠完全地認識神、了解神
[00:13:31.000 --> 00:13:32.000]  我們認識的神
[00:13:32.000 --> 00:13:35.000]  只不過是在《核子魔像》裡
[00:13:35.000 --> 00:13:38.000]  你認識了神部分的屬性
[00:13:38.000 --> 00:13:40.000]  你就以為那個是神
[00:13:40.000 --> 00:13:44.000]  有些人心目中也有一個口罩
[00:13:44.000 --> 00:13:46.000]  來罩著自己
[00:13:46.000 --> 00:13:49.000]  令自己不能夠去面見神
[00:13:49.000 --> 00:13:54.000]  這個口罩是我們心中的一些攔阻
[00:13:54.000 --> 00:13:55.000]  是什麼呢?
[00:13:55.000 --> 00:14:00.000]  例如,如果你心中的神是一個炎父
[00:14:00.000 --> 00:14:04.000]  於是你就傾向對人、對自己
[00:14:04.000 --> 00:14:07.000]  都有一個較高的要求
[00:14:07.000 --> 00:14:10.000]  你會覺得要一直鞭策著自己
[00:14:10.000 --> 00:14:13.000]  不可以鬆懈,連玩都不可以去玩
[00:14:13.000 --> 00:14:16.000]  這樣才是合乎神的喜悅
[00:14:16.000 --> 00:14:23.000]  有些人心中的神是非常寬容、非常恩慈
[00:14:23.000 --> 00:14:27.000]  所以他比較容易去體諒別人
[00:14:27.000 --> 00:14:29.000]  亦都是體諒自己
[00:14:29.000 --> 00:14:32.000]  但當過火的時候
[00:14:32.000 --> 00:14:33.000]  我們就會發覺
[00:14:33.000 --> 00:14:36.000]  為什麼我對自己所作所為
[00:14:36.000 --> 00:14:38.000]  好像一點警惕都沒有
[00:14:38.000 --> 00:14:40.000]  一點提醒都沒有
[00:14:40.000 --> 00:14:43.000]  慢慢地就在放縱裡
[00:14:43.000 --> 00:14:46.000]  進入了一個聚的生活裡
[00:14:46.000 --> 00:14:48.000]  甚至得罪了神
[00:14:48.000 --> 00:14:51.000]  都不覺得自己有問題
[00:14:51.000 --> 00:14:55.000]  其實我們各自都在建構自己的上帝是什麼
[00:14:55.000 --> 00:14:59.000]  我們建構的上帝可能進度不同
[00:14:59.000 --> 00:15:02.000]  即是我們的神觀
[00:15:02.000 --> 00:15:06.000]  是很需要由神自己親自向我們啟示
[00:15:06.000 --> 00:15:08.000]  和向我們調教
[00:15:08.000 --> 00:15:12.000]  如果將來你有機會去讀系統神學
[00:15:12.000 --> 00:15:14.000]  無論是教會去辦
[00:15:14.000 --> 00:15:18.000]  又或者你去到神學院上這些科
[00:15:18.000 --> 00:15:23.000]  我相信可以幫你建立一個更加全面的神觀
[00:15:23.000 --> 00:15:26.000]  究竟神是怎樣的呢?
[00:15:26.000 --> 00:15:31.000]  如果神不親自向人啟示自己的話
[00:15:31.000 --> 00:15:33.000]  靠我們自己去摸索
[00:15:33.000 --> 00:15:36.000]  我們的神觀可以很偏埋
[00:15:36.000 --> 00:15:38.000]  可以很偏頗
[00:15:38.000 --> 00:15:42.000]  所以我們一定要回到聖經裡
[00:15:42.000 --> 00:15:44.000]  回到神自己的啟示裡
[00:15:44.000 --> 00:15:49.000]  我們才可以塑造一個更加完善
[00:15:49.000 --> 00:15:51.000]  更加全面的神觀
[00:15:51.000 --> 00:15:56.000]  所以靈修不只是說你去塑造自己的靈命
[00:15:56.000 --> 00:16:02.000]  其實靈修也是你進入神的啟示的一個部分
[00:16:02.000 --> 00:16:04.000]  幫助你自己
[00:16:04.000 --> 00:16:08.000]  用神的話去調教你自己的神觀
[00:16:08.000 --> 00:16:12.000]  這是一個很重要的一環
[00:16:12.000 --> 00:16:15.000]  弟子們,我們看到摩西
[00:16:15.000 --> 00:16:17.000]  他透過面見神
[00:16:17.000 --> 00:16:21.000]  進一步地認識神的屬性
[00:16:21.000 --> 00:16:25.000]  他按著神的屬性去觸摸神的心腸
[00:16:25.000 --> 00:16:27.000]  所以他的代求
[00:16:27.000 --> 00:16:30.000]  為以色列人代求求赦免
[00:16:30.000 --> 00:16:33.000]  他就能夠觸摸到神的心意
[00:16:33.000 --> 00:16:37.000]  並且要求神繼續和他們一起同行
[00:16:37.000 --> 00:16:42.000]  同樣,當我們要追求認識神的時候
[00:16:42.000 --> 00:16:45.000]  我們都要按著神的心腸
[00:16:45.000 --> 00:16:47.000]  來到愛教會
[00:16:47.000 --> 00:16:50.000]  在教會裡
[00:16:50.000 --> 00:16:53.000]  來和其他的弟兄姊妹相處
[00:16:53.000 --> 00:16:55.000]  和神面對面
[00:16:55.000 --> 00:17:02.000]  是可以幫助我們去調教和更新自己對神的眼界
[00:17:02.000 --> 00:17:08.000]  我們還可以變身成為神的形象
[00:17:08.000 --> 00:17:11.000]  這一點我會在第二點裡說
[00:17:11.000 --> 00:17:16.000]  怎樣我們透過面對面與神相處
[00:17:16.000 --> 00:17:20.000]  讓自己變身一樣呢?
[00:17:20.000 --> 00:17:23.000]  我想大家看很多韓星的節目
[00:17:23.000 --> 00:17:26.000]  或者一些追星的節目
[00:17:26.000 --> 00:17:27.000]  可能你會知道
[00:17:27.000 --> 00:17:29.000]  要打造一個明星
[00:17:29.000 --> 00:17:31.000]  其實最重要的
[00:17:31.000 --> 00:17:34.000]  不單止是宣傳的策略
[00:17:34.000 --> 00:17:37.000]  更重要的是那個形象的設計
[00:17:37.000 --> 00:17:40.000]  是否符合這個人的特質
[00:17:40.000 --> 00:17:42.000]  和符合那個年代的需要
[00:17:42.000 --> 00:17:45.000]  當然,我說我們要去變身
[00:17:45.000 --> 00:17:50.000]  我們不是靠一些經理人公司
[00:17:50.000 --> 00:17:53.000]  也不是靠一些形象的公司
[00:17:53.000 --> 00:17:56.000]  當一個基督徒要變身的時候
[00:17:56.000 --> 00:17:59.000]  其實是靠親近神
[00:17:59.000 --> 00:18:01.000]  所以第二點
[00:18:01.000 --> 00:18:05.000]  我想帶出與神面對面的第二個威力
[00:18:05.000 --> 00:18:10.000]  就是神可以幫助我們變身成為神的形象
[00:18:10.000 --> 00:18:12.000]  我們一起看看經文
[00:18:12.000 --> 00:18:18.000]  經文是34章的28節至34節
[00:18:18.000 --> 00:18:20.000]  請聽我讀出
[00:18:20.000 --> 00:18:23.000]  摩西在耶和華那裡四十晝夜
[00:18:23.000 --> 00:18:25.000]  也不吃飯也不喝水
[00:18:25.000 --> 00:18:28.000]  耶和華將這約的話
[00:18:28.000 --> 00:18:32.000]  就是十條街寫在兩塊板上
[00:18:32.000 --> 00:18:34.000]  摩西手裡拿著兩塊板
[00:18:34.000 --> 00:18:37.000]  下西乃山的時候
[00:18:37.000 --> 00:18:43.000]  不知道自己的面皮因耶和華和她說話就發了光
[00:18:43.000 --> 00:18:47.000]  阿倫和以色列眾人看見摩西的面皮發光
[00:18:47.000 --> 00:18:50.000]  就怕靠近她
[00:18:50.000 --> 00:18:52.000]  摩西叫他們來
[00:18:52.000 --> 00:18:56.000]  於是阿倫和會眾的官長都到她那裡去
[00:18:56.000 --> 00:18:59.000]  摩西就與他們說話
[00:18:59.000 --> 00:19:03.000]  隨後以色列眾人都近前來
[00:19:03.000 --> 00:19:10.000]  她就把耶和華在西乃山與她所說的一切話都吩咐他們
[00:19:10.000 --> 00:19:13.000]  摩西與他們說完話
[00:19:13.000 --> 00:19:15.000]  就用拍子蒙上臉
[00:19:15.000 --> 00:19:20.000]  但摩西進到耶和華面前
[00:19:20.000 --> 00:19:23.000]  與她說話就揭去拍子
[00:19:23.000 --> 00:19:29.000]  及至出來的時候便將耶和華所吩咐的告訴以色列人
[00:19:29.000 --> 00:19:31.000]  在這一段裡面
[00:19:31.000 --> 00:19:35.000]  當摩西保領完那塊板
[00:19:35.000 --> 00:19:37.000]  她下山的時候
[00:19:37.000 --> 00:19:42.000]  經文兩次提及她的面皮來發光
[00:19:42.000 --> 00:19:48.000]  摩西只是沾染了神部分的榮光
[00:19:48.000 --> 00:19:49.000]  你想想
[00:19:49.000 --> 00:19:52.000]  部分的榮光沾染下來
[00:19:52.000 --> 00:19:53.000]  下山後
[00:19:53.000 --> 00:19:57.000]  那些百姓看見已經望而生畏
[00:19:57.000 --> 00:19:58.000]  可想而知
[00:19:58.000 --> 00:20:02.000]  如果是神本身的榮光發出的時候
[00:20:02.000 --> 00:20:05.000]  那種榮耀是多麼的大呢?
[00:20:05.000 --> 00:20:09.000]  之後每當摩西進入會幕
[00:20:09.000 --> 00:20:11.000]  與神面對面的時候
[00:20:11.000 --> 00:20:15.000]  及教導百姓的時候
[00:20:15.000 --> 00:20:18.000]  她都會拿走那塊拍子
[00:20:18.000 --> 00:20:21.000]  因為這份榮光
[00:20:21.000 --> 00:20:26.000]  正正證明了摩西宣告的權威
[00:20:26.000 --> 00:20:28.000]  是來自上帝的
[00:20:28.000 --> 00:20:30.000]  而其他時間
[00:20:30.000 --> 00:20:31.000]  私下的時間
[00:20:31.000 --> 00:20:34.000]  她會用拍子蓋著自己的臉
[00:20:34.000 --> 00:20:35.000]  一來
[00:20:35.000 --> 00:20:38.000]  她想除去百姓的恐懼
[00:20:38.000 --> 00:20:39.000]  二來
[00:20:39.000 --> 00:20:43.000]  她不想這份榮光漸漸消失
[00:20:43.000 --> 00:20:50.000]  新約更提及摩西的拍子和神的榮光
[00:20:50.000 --> 00:20:55.000]  經文在《哥倫多後書》三章十五節至十八節
[00:20:55.000 --> 00:20:56.000]  是這樣說的
[00:20:56.000 --> 00:20:58.000]  然而直到今日
[00:20:58.000 --> 00:21:01.000]  每逢眾讀摩西書的時候
[00:21:01.000 --> 00:21:03.000]  拍子還在他們心上
[00:21:03.000 --> 00:21:06.000]  但他們的心何時歸向主
[00:21:06.000 --> 00:21:09.000]  拍子何時除去了
[00:21:09.000 --> 00:21:11.000]  主就是那靈
[00:21:11.000 --> 00:21:12.000]  主的靈在那裡
[00:21:12.000 --> 00:21:14.000]  那裡就得以自由
[00:21:14.000 --> 00:21:17.000]  我們眾人既然躺著念
[00:21:17.000 --> 00:21:19.000]  得以看見主的榮光
[00:21:19.000 --> 00:21:22.000]  好像從鏡子裡反照
[00:21:22.000 --> 00:21:24.000]  就變成主的形狀
[00:21:24.000 --> 00:21:26.000]  榮上加榮
[00:21:26.000 --> 00:21:29.000]  如同從主的靈變成的
[00:21:29.000 --> 00:21:31.000]  在這段經文裡
[00:21:31.000 --> 00:21:35.000]  新約裡形容的拍子是什麼呢?
[00:21:35.000 --> 00:21:40.000]  原來是猶太人的心眼
[00:21:40.000 --> 00:21:42.000]  就像一個拍子
[00:21:42.000 --> 00:21:45.000]  阻礙著他們認識神
[00:21:45.000 --> 00:21:47.000]  這個拍子令到
[00:21:47.000 --> 00:21:49.000]  現在的猶太人也是
[00:21:49.000 --> 00:21:52.000]  令到他們對神的律法
[00:21:52.000 --> 00:21:54.000]  出現了誤解和偏見
[00:21:54.000 --> 00:21:56.000]  在他們的誤解裡
[00:21:56.000 --> 00:21:59.000]  他們的心眼被蒙蔽了
