
[00:00:00.000 --> 00:00:05.280]  我們今天講的篇章是哥倫多前書十二章
[00:04:18.040 --> 00:04:20.720]  或者你是身體的一部份
[00:04:20.720 --> 00:04:21.520]  作為一個器官
[00:04:21.520 --> 00:04:24.480]  你覺得你是屬於甚麼部位呢?
[00:04:24.480 --> 00:04:27.440]  你日常生活扮演著甚麼角色呢?
[00:04:27.440 --> 00:04:29.400]  很快地想讓大家去思考一下
[00:04:29.400 --> 00:04:30.640]  然後我們整個經文
[00:04:30.640 --> 00:04:33.720]  就會講一下關於我們這些不同部位的事
[00:04:33.720 --> 00:04:37.200]  我們可以讓大家分組去討論一下
[00:04:37.200 --> 00:04:39.880]  我知道可能在這個例子
[00:04:39.880 --> 00:04:41.760]  未必每個人都是踢球
[00:04:41.760 --> 00:04:42.880]  未必大家是代表甚麼
[00:04:42.880 --> 00:04:44.240]  所以你隨便分享
[00:04:44.240 --> 00:04:46.480]  待會你們剛剛用了甚麼例子呢?
[00:04:46.480 --> 00:04:48.080]  在學校用了甚麼例子呢?
[00:04:48.080 --> 00:04:50.080]  或者你成為一個甚麼人呢?
[00:04:50.080 --> 00:04:51.440]  希望大家踴躍地去分享
[00:04:51.440 --> 00:04:54.400]  好,那麼有沒有組去分享
[00:04:54.400 --> 00:04:56.920]  覺得你們剛才所說的很有趣
[00:04:56.920 --> 00:05:00.960]  她說組織項目全部都是自己做的
[00:05:00.960 --> 00:05:02.840]  即是她是負責拍攝的
[00:05:02.840 --> 00:05:07.400]  沒有,這些組織全部都是自由式騎士
[00:05:07.400 --> 00:05:09.560]  或者是做得很差
[00:05:09.560 --> 00:05:10.800]  是,除了這件事
[00:05:10.800 --> 00:05:12.360]  還有有時打比賽
[00:05:12.360 --> 00:05:13.320]  有乒乓球比賽
[00:05:13.320 --> 00:05:15.120]  他們會傷人的時候
[00:05:15.120 --> 00:05:18.640]  會去左右手幫忙
[00:05:18.640 --> 00:05:22.760]  即是你是左右手的其中一隻右手
[00:05:22.760 --> 00:05:25.360]  我明白了,你又是擔任右手
[00:05:25.360 --> 00:05:27.800]  在打乒乓球就是右手那邊的人
[00:05:27.800 --> 00:05:29.800]  你踢球用甚麼踢?甚麼位置?
[00:05:29.800 --> 00:05:31.560]  Striker
[00:05:31.560 --> 00:05:33.000]  即是怎樣?
[00:05:33.000 --> 00:05:34.640]  對
[00:05:34.640 --> 00:05:36.800]  你覺得自己做得怎樣?
[00:05:36.800 --> 00:05:39.160]  OK
[00:05:39.160 --> 00:05:41.800]  你真的撞散了他們
[00:05:41.800 --> 00:05:42.920]  OK
[00:05:42.920 --> 00:05:43.760]  是否靠這一個?
[00:05:43.760 --> 00:05:46.000]  不是,是Team Sport
[00:05:46.000 --> 00:05:48.440]  Team Sport,OK
[00:05:48.440 --> 00:05:49.560]  頭髮
[00:05:49.560 --> 00:05:51.760]  頭髮?你是頭髮擔當
[00:05:51.760 --> 00:05:53.840]  可否解釋一下
[00:05:53.840 --> 00:05:57.040]  日常生活擔當頭髮的角色
[00:05:57.040 --> 00:05:59.720]  因為頭髮最沒用
[00:05:59.720 --> 00:06:02.760]  沒用
[00:06:02.760 --> 00:06:04.400]  好,剛才很豐富
[00:06:04.400 --> 00:06:06.120]  有些是頭髮擔當
[00:06:06.120 --> 00:06:08.680]  有些在學校有不同的角色
[00:06:08.680 --> 00:06:09.520]  會否有很多時候
[00:06:09.520 --> 00:06:11.080]  我們在生命中都會覺得
[00:06:11.080 --> 00:06:13.480]  所有事情其實都是我做的
[00:06:13.480 --> 00:06:14.840]  一向都是Man Band
[00:06:14.840 --> 00:06:17.280]  我有手有腳
[00:06:17.280 --> 00:06:19.120]  為何不是我全都做呢?
[00:06:19.120 --> 00:06:22.520]  在接下來繼續說的時候
[00:06:22.520 --> 00:06:23.320]  本來就會說
[00:06:23.320 --> 00:06:26.720]  如果我們作為一個整體來說
[00:06:26.720 --> 00:06:29.200]  可能有時候有些人會做多點
[00:06:29.200 --> 00:06:30.160]  有些人會做少點
[00:06:30.160 --> 00:06:31.640]  有些人會做少點的時候
[00:06:31.640 --> 00:06:33.400]  我們應該怎樣看呢?
[00:06:33.400 --> 00:06:36.920]  我們究竟作為這個群體裏面
[00:06:36.920 --> 00:06:39.280]  各個角色或者有這些情況的時候
[00:06:39.280 --> 00:06:40.720]  我們要怎樣面對呢?
[00:06:40.720 --> 00:06:42.200]  我們一起讀一下經文
[00:06:42.200 --> 00:06:45.160]  生死不只是一個肢體
[00:06:45.160 --> 00:06:47.360]  乃是許多肢體
[00:06:47.360 --> 00:06:50.320]  此若腳說我既不是手
[00:06:50.320 --> 00:06:52.160]  就不屬於身體
[00:06:52.160 --> 00:06:55.800]  他不能因此就不屬於身體
[00:06:55.800 --> 00:06:59.080]  若存耳朵說我既不是眼睛
[00:06:59.080 --> 00:07:00.760]  就不屬於身體
[00:07:00.760 --> 00:07:04.200]  他不能因此就不屬於身體
[00:07:04.200 --> 00:07:06.240]  若存身是眼睛
[00:07:06.240 --> 00:07:08.200]  聽覺在哪裡呢?
[00:07:08.200 --> 00:07:10.280]  若存身是聽觀
[00:07:10.280 --> 00:07:12.160]  嗅覺在哪裡呢?
[00:07:12.160 --> 00:07:15.240]  其實上帝已照自己的意思
[00:07:15.240 --> 00:07:18.560]  將肢體之每一個
[00:07:18.560 --> 00:07:20.960]  配置在人的身上了
[00:07:20.960 --> 00:07:22.000]  多謝各位
[00:07:22.000 --> 00:07:23.840]  在經文裏面說到
[00:07:23.840 --> 00:07:25.240]  其實我們每個人
[00:07:25.240 --> 00:07:27.840]  都已經受了上帝的安排
[00:07:27.840 --> 00:07:29.400]  給予我們這個角色
[00:07:29.400 --> 00:07:31.320]  在這個經文裏面說
[00:07:31.320 --> 00:07:34.680]  哥倫多教會裏面的人有許多人有恩賜
[00:07:34.680 --> 00:07:37.080]  但是否真的每個人都有呢?
[00:07:37.080 --> 00:07:38.080]  作為一個群體的時候
[00:07:38.080 --> 00:07:40.480]  我們是否真的每個人都那麼厲害呢?
[00:07:40.480 --> 00:07:42.200]  會否是一個情況
[00:07:42.200 --> 00:07:43.760]  為何他的眼睛
[00:07:43.760 --> 00:07:46.480]  腳說我不是手就不屬於這裡
[00:07:46.480 --> 00:07:49.080]  因為他只看到手能做的事
[00:07:49.080 --> 00:07:50.560]  但腳不是做手的事
[00:07:50.560 --> 00:07:53.520]  有沒有人用腳拿東西吃呢?
[00:07:53.520 --> 00:07:56.600]  當然有人是因為特殊需要
[00:07:56.600 --> 00:07:57.680]  但你不會
[00:07:57.680 --> 00:08:00.720]  你不會用腳
[00:08:00.720 --> 00:08:02.280]  吃東西至少
[00:08:02.280 --> 00:08:05.120]  可能我們懶惰的時候會用腳拿東西
[00:08:05.120 --> 00:08:07.760]  但是在這個時候我們不會說
[00:08:07.760 --> 00:08:09.920]  我們的腳不會屬於我們的身體
[00:08:09.920 --> 00:08:12.960]  不會的 因為我們每個人都有自己的角色
[00:08:12.960 --> 00:08:14.760]  所以如果我們身體
[00:08:14.760 --> 00:08:17.160]  因為這樣而不協調的時候
[00:08:17.160 --> 00:08:20.360]  我們不想承認自己是身體的一個部分
[00:08:20.360 --> 00:08:23.560]  不想承認上帝給我們每一個人角色的身份
[00:08:23.560 --> 00:08:25.840]  的時候我們會自我否定
[00:08:25.840 --> 00:08:28.400]  可能在我們日常生活會的
[00:08:28.400 --> 00:08:30.440]  我們發揮不了自己的功效
[00:08:30.440 --> 00:08:33.600]  但是上帝他給予了我們身份
[00:08:33.600 --> 00:08:36.200]  恩賜和性格
[00:08:36.200 --> 00:08:38.120]  每一樣東西都是獨特的
[00:08:38.120 --> 00:08:41.200]  上帝賜予我們可以做的事有很多
[00:08:41.200 --> 00:08:45.200]  只是你看不看到價值在哪裏 在中間
[00:08:45.200 --> 00:08:45.880]  對了
[00:08:45.880 --> 00:08:48.120]  為甚麼我有個例子
[00:08:48.120 --> 00:08:49.360]  我不知道大家看不看得到動漫
[00:08:49.360 --> 00:08:52.760]  我的例子就是《英雄學院》
[00:08:52.760 --> 00:08:54.480]  裏面每個人都有一個個性
[00:08:54.480 --> 00:08:55.800]  即是他的超能力
[00:08:55.800 --> 00:08:59.040]  是配合他的性格 他的特質的時候
[00:08:59.040 --> 00:09:01.480]  我們會不會也有自己的個性呢?
[00:09:01.480 --> 00:09:03.800]  但是會不會只是我們未發掘出來
[00:09:03.800 --> 00:09:06.200]  我們未看到是甚麼
[00:09:06.200 --> 00:09:09.880]  在《亂經文》去鼓勵我們
[00:09:09.880 --> 00:09:12.680]  不要因為自己看不到在教會
[00:09:12.680 --> 00:09:15.600]  可以有甚麼角色而放棄這裏
[00:09:15.600 --> 00:09:17.360]  或者去對自己說
[00:09:17.360 --> 00:09:18.760]  算了這些不是屬於我
[00:09:18.760 --> 00:09:20.480]  可能你看到敬拜對很多人
[00:09:20.480 --> 00:09:22.880]  很多很有才華的人
[00:09:22.880 --> 00:09:25.760]  但是敬拜是屬於我們每一個人
[00:09:25.760 --> 00:09:30.360]  今天敬拜站在上面只是帶領你們敬拜
[00:09:30.360 --> 00:09:33.120]  真正唱的是你們
[00:09:33.120 --> 00:09:35.040]  如果只是站在台上
[00:09:35.040 --> 00:09:37.360]  讓台上的人敬拜的時候
[00:09:37.360 --> 00:09:38.320]  那些不是敬拜
[00:09:38.320 --> 00:09:39.720]  那些是表演
[00:09:39.720 --> 00:09:42.280]  但是今天我們敬拜隊站在台上
[00:09:42.280 --> 00:09:44.960]  為的就是帶領你們一起敬拜
[00:09:44.960 --> 00:09:46.240]  所以你們每個人都有敬拜者
[00:09:46.240 --> 00:09:47.400]  可不可以跟隔壁的人說
[00:09:47.400 --> 00:09:49.400]  你是敬拜者
[00:09:49.400 --> 00:09:51.640]  對 跟他說你是敬拜者
[00:09:51.640 --> 00:09:53.760]  所以神祝給了我們每個人
[00:09:53.760 --> 00:09:55.040]  有這個福分
[00:09:55.040 --> 00:09:57.360]  有這個身份的時候
[00:09:57.360 --> 00:10:01.080]  你知不知道呢?
[00:10:01.080 --> 00:10:02.840]  第二我想繼續讀下去
[00:10:02.840 --> 00:10:03.640]  第十九節
[00:10:03.640 --> 00:10:06.160]  若亦都是一個肢體
[00:10:06.160 --> 00:10:08.160]  身子在哪裡呢?
[00:10:08.160 --> 00:10:09.840]  其實肢體最多
[00:10:09.840 --> 00:10:11.840]  身子還是一個
[00:10:11.840 --> 00:10:13.000]  眼睛不能說
[00:10:13.000 --> 00:10:14.280]  我不需要你
[00:10:14.280 --> 00:10:16.200]  頭也不能對腳說
[00:10:16.200 --> 00:10:18.400]  我不需要你
[00:10:18.400 --> 00:10:19.960]  這裡就是相反
[00:10:19.960 --> 00:10:21.920]  就是在哥倫多教會裏面的人
[00:10:21.920 --> 00:10:24.040]  有恩賜的人就會覺得
[00:10:24.040 --> 00:10:25.960]  喂 好像Skyler
[00:10:25.960 --> 00:10:29.440]  他在學校做了所有的事情
[00:10:29.440 --> 00:10:30.520]  會不會有些
[00:10:30.520 --> 00:10:31.720]  讀大專的人也是
[00:10:31.720 --> 00:10:33.240]  很多freerider
[00:10:33.240 --> 00:10:35.240]  所有事情都是我做的
[00:10:35.240 --> 00:10:37.240]  會不會在教會也會這樣呢?
[00:10:37.240 --> 00:10:39.240]  會不會在
[00:10:39.240 --> 00:10:40.840]  當我們有能力
[00:10:40.840 --> 00:10:42.640]  有才能的時候
[00:10:42.640 --> 00:10:44.040]  可能我們也會想這樣做
[00:10:44.040 --> 00:10:45.640]  喂 這些我做完就可以了
[00:10:45.640 --> 00:10:46.840]  為什麼我要多一個人呢?
[00:10:46.840 --> 00:10:48.240]  我不需要多隻手
[00:10:48.240 --> 00:10:49.040]  我不需要多隻腳
[00:10:49.040 --> 00:10:50.040]  我單腳也能走
[00:10:50.040 --> 00:10:54.040]  為什麼我要多隻腳呢?
[00:10:54.040 --> 00:10:54.840]  對了
[00:10:54.840 --> 00:10:55.840]  這個是第二個例子
[00:10:55.840 --> 00:10:57.040]  你再說吧
[00:10:57.040 --> 00:11:00.840]  當我們身體如果不妥協的時候
[00:11:00.840 --> 00:11:03.640]  我們會面對什麼情況呢?
[00:11:03.640 --> 00:11:04.440]  哥倫多教會的人
[00:11:04.440 --> 00:11:06.240]  就是因為他有這些恩賜
[00:11:06.240 --> 00:11:07.640]  這些優越感
[00:11:07.640 --> 00:11:08.640]  優越感就是
[00:11:08.640 --> 00:11:10.640]  喂 我比你厲害
[00:11:10.640 --> 00:11:13.040]  這個我做得比你好
[00:11:13.040 --> 00:11:17.040]  為什麼我要給你玩
[00:11:17.040 --> 00:11:18.640]  或者為什麼需要你
[00:11:18.640 --> 00:11:20.840]  這個是不是一個群體
[00:11:20.840 --> 00:11:22.240]  所需要的你呢?
[00:11:22.240 --> 00:11:23.640]  為什麼在這段經文
[00:11:23.640 --> 00:11:25.040]  第十九節說
[00:11:25.040 --> 00:11:27.440]  肢體最多 身子還是一個呢?
[00:11:27.440 --> 00:11:29.240]  如果我們所有肢體
[00:11:29.240 --> 00:11:30.840]  全部散開了
[00:11:30.840 --> 00:11:33.440]  其實大家只是在做自己的事
[00:11:33.440 --> 00:11:35.040]  但是如果我們需要
[00:11:35.040 --> 00:11:36.640]  達到身體的目的
[00:11:36.640 --> 00:11:38.640]  這個群體的意義的時候
[00:11:38.640 --> 00:11:40.440]  是需要成為一體
[00:11:40.440 --> 00:11:42.240]  需要一起去做
[00:11:42.240 --> 00:11:43.440]  要有手有腳
[00:11:43.440 --> 00:11:45.240]  需要各種的配搭
[00:11:45.240 --> 00:11:47.640]  我們才能成為一個真正的身體
[00:11:47.640 --> 00:11:49.240]  所以保羅的教導就是說
[00:11:49.240 --> 00:11:52.440]  我們不要被這個不需要人的驕傲
[00:11:52.440 --> 00:11:54.040]  去蓋過自己
[00:11:54.040 --> 00:11:55.440]  可能在日常生活很難的
[00:11:55.440 --> 00:11:57.240]  好像他們這樣說
[00:11:57.240 --> 00:11:58.840]  喂 真的有人做的
[00:11:58.840 --> 00:12:00.040]  那就做吧
[00:12:00.040 --> 00:12:01.240]  但是在教會
[00:12:01.240 --> 00:12:04.040]  我希望我們都可以有這一份的寬容
[00:12:04.040 --> 00:12:06.240]  有這一份的忍耐
[00:12:06.240 --> 00:12:08.840]  有這一份的關心
[00:12:08.840 --> 00:12:11.040]  給我們的弟兄姊妹
[00:12:11.040 --> 00:12:12.640]  有時候不是我們每個人
[00:12:12.640 --> 00:12:14.440]  都有自己軟弱的時候
[00:12:14.440 --> 00:12:18.040]  是不是應該我們會有包容的時候呢?
[00:12:18.040 --> 00:12:19.440]  所以保羅就是說
[00:12:19.440 --> 00:12:20.840]  我們是同一個身體
[00:12:20.840 --> 00:12:22.440]  所以不應該會覺得
[00:12:22.440 --> 00:12:25.840]  自己的功用被人低微
[00:12:25.840 --> 00:12:30.040]  就捨棄別人 或者被別人捨棄
[00:12:30.040 --> 00:12:31.240]  所以接著下去
[00:12:31.240 --> 00:12:33.240]  在經文那裡就會說
[00:12:33.240 --> 00:12:34.440]  我邀請大家繼續讀
[00:12:34.440 --> 00:12:38.040]  「不 身上那似乎散弱的肢體
[00:12:38.040 --> 00:12:39.840]  更是必須有的
[00:12:39.840 --> 00:12:43.640]  而我們以為身上比較不體面的部分
[00:12:43.640 --> 00:12:46.840]  我們就越發使它更體面
[00:12:46.840 --> 00:12:48.840]  我們不雅觀的部分
[00:12:48.840 --> 00:12:51.440]  就越發裝飾得雅觀
[00:12:51.440 --> 00:12:53.440]  至於我們雅觀的部分
[00:12:53.440 --> 00:12:56.240]  自無須服裝飾了
[00:12:56.240 --> 00:12:59.240]  但上帝卻配搭了身體
[00:12:59.240 --> 00:13:00.640]  要發張體面
[00:13:00.640 --> 00:13:03.040]  加給有所缺的部分」
[00:13:03.040 --> 00:13:04.440]  其實保羅整個的脈絡
[00:13:04.440 --> 00:13:05.640]  已經告訴我們
[00:13:05.640 --> 00:13:07.440]  我們作為一個群體的時候
[00:13:07.440 --> 00:13:09.640]  是有好有壞
[00:13:09.640 --> 00:13:11.840]  有強壯的 有軟弱的
[00:13:11.840 --> 00:13:13.240]  但我們所做的
[00:13:13.240 --> 00:13:15.440]  是更加要彼此去照顧
[00:13:15.440 --> 00:13:18.240]  「使身體上沒有分裂之爭
[00:13:18.240 --> 00:13:22.040]  而眾肢體反能同樣互相關照
[00:13:22.040 --> 00:13:24.040]  有時一個肢體受苦
[00:13:24.040 --> 00:13:26.440]  眾肢體就一同受苦
[00:13:26.440 --> 00:13:28.440]  有時一個肢體得光榮
[00:13:28.440 --> 00:13:31.240]  眾肢體就一同喜樂」
[00:13:31.240 --> 00:13:33.840]  所以他在教導我們
[00:13:33.840 --> 00:13:37.640]  上帝所設計的教會群體
[00:13:37.640 --> 00:13:40.840]  要我們學會共苦共榮
[00:13:40.840 --> 00:13:42.640]  在說我們有不雅觀的人
[00:13:42.640 --> 00:13:44.440]  或者我們不體面的人
[00:13:44.440 --> 00:13:47.440]  我們需要特別去照顧
[00:13:47.440 --> 00:13:50.240]  而不是我們拿著自己有多厲害的東西
[00:13:50.240 --> 00:13:52.440]  然後就全部拿來做
[00:13:52.440 --> 00:13:55.440]  因為上帝不是想這個群體是這樣
[00:13:55.440 --> 00:13:58.040]  上帝想這個群體是一個彼此成長
[00:13:58.040 --> 00:14:00.440]  彼此支持的一個群體
[00:14:00.440 --> 00:14:03.640]  而不是因為有些人做到
[00:14:03.640 --> 00:14:06.040]  有些人做不到而分裂了
[00:14:06.040 --> 00:14:07.240]  所以弟兄姊妹
[00:14:07.240 --> 00:14:09.440]  你們可以想想究竟有甚麼
[00:14:09.440 --> 00:14:11.840]  你們想在教會去做的呢
[00:14:11.840 --> 00:14:13.040]  有甚麼你覺得
[00:14:13.040 --> 00:14:15.640]  其實我有這個想法
[00:14:15.640 --> 00:14:17.640]  很想嘗試幫忙的呢
[00:14:17.640 --> 00:14:20.440]  可能你是侍奉的
[00:14:20.440 --> 00:14:22.840]  可能你是關心別人的
[00:14:22.840 --> 00:14:24.640]  不妨禱告
[00:14:24.640 --> 00:14:26.640]  不妨你去給聖靈帶領
[00:14:26.640 --> 00:14:30.040]  有時候我們內心收藏了很多想法
[00:14:30.040 --> 00:14:33.640]  卻不要因為看到外在的環境
[00:14:33.640 --> 00:14:35.040]  我們收藏自己
[00:14:35.040 --> 00:14:36.640]  如果在學校也是這樣
[00:14:36.640 --> 00:14:38.240]  在家也是這樣
[00:14:38.240 --> 00:14:42.440]  不如嘗試在教會踏出第一步去做
[00:14:42.440 --> 00:14:43.240]  對不起
[00:14:43.240 --> 00:14:44.440]  而第二
[00:14:44.440 --> 00:14:46.440]  要我們所學到的是甚麼呢
[00:14:46.440 --> 00:14:48.840]  就是患難見真情
[00:14:48.840 --> 00:14:50.240]  當我們在教會裏面
[00:14:50.240 --> 00:14:51.640]  有些人有
[00:14:51.640 --> 00:14:52.440]  或者沒有
[00:14:52.440 --> 00:14:54.040]  或者未有恩賜的人
[00:14:54.040 --> 00:14:56.640]  我們互相照顧和支持
[00:14:56.640 --> 00:14:57.840]  是重要的
[00:14:57.840 --> 00:14:59.440]  因為我們回來教會的目的
[00:14:59.440 --> 00:15:03.240]  不是找一群可以是同一種氣氛的人
[00:15:03.240 --> 00:15:05.240]  可能是找同頻率的人
[00:15:05.240 --> 00:15:08.440]  但如果你教會遇到不同頻率的人
[00:15:08.440 --> 00:15:09.640]  你在學校
[00:15:09.640 --> 00:15:11.640]  你出到大專
[00:15:11.640 --> 00:15:13.040]  或者你工作
[00:15:13.040 --> 00:15:15.840]  我們可能也會找到一群不適合訓練的人
[00:15:15.840 --> 00:15:18.440]  那究竟在教會
[00:15:18.440 --> 00:15:20.640]  學到甚麼呢
[00:15:20.640 --> 00:15:22.240]  這個就是希望讓你們去想
[00:15:22.240 --> 00:15:24.640]  為甚麼教會經常跟我們說
[00:15:24.640 --> 00:15:27.240]  我們要有手足之情
[00:15:27.240 --> 00:15:29.840]  就是希望我們在患難
[00:15:29.840 --> 00:15:31.240]  在開心的時候
[00:15:31.240 --> 00:15:33.040]  我們跟你一起笑
[00:15:33.040 --> 00:15:34.840]  一起哭
[00:15:34.840 --> 00:15:37.440]  我們在這裏有個說法就是
[00:15:37.440 --> 00:15:40.040]  其實愛可愛的人很容易
[00:15:40.040 --> 00:15:43.040]  但誰會愛一些不可愛的人呢
[00:15:43.040 --> 00:15:46.240]  誰會接納一些不可愛的人呢
