
[00:00:00.000 --> 00:00:02.000]  (字幕志願者 李克強)
[00:02:31.000 --> 00:02:34.000]  他說,你們要幸福神。
[00:02:34.000 --> 00:02:38.000]  我們就看到,當我們仔細地看了經文就發現,
[00:02:38.000 --> 00:02:42.000]  原來幸福神不是把神當作一個工具。
[00:02:42.000 --> 00:02:45.000]  那些人可以每天在聖殿裡面,
[00:02:45.000 --> 00:02:47.000]  但是他們是為了賺錢,
[00:02:47.000 --> 00:02:49.000]  把神當作是工具了。
[00:02:49.000 --> 00:02:52.000]  幸福神也不是把人當作工具。
[00:02:52.000 --> 00:02:55.000]  山長水遠來到聖殿,
[00:02:55.000 --> 00:02:57.000]  來到聖殿要敬拜神的,
[00:02:57.000 --> 00:03:02.000]  全部都是這些在聖殿裡面做買賣的人的獵物,
[00:03:02.000 --> 00:03:06.000]  看看能不能夠從他們身上賺多一點錢。
[00:03:06.000 --> 00:03:09.000]  幸福神不是把人當作是一個工具,
[00:03:09.000 --> 00:03:13.000]  而幸福神是全然地相信神。
[00:03:13.000 --> 00:03:15.000]  所以耶穌教導門徒說,
[00:03:15.000 --> 00:03:17.000]  你要幸福神,你要怎麼樣呢?
[00:03:17.000 --> 00:03:20.000]  你要相信他,你就被得著。
[00:03:20.000 --> 00:03:23.000]  還有幸福神也是要饒恕其他人。
[00:03:23.000 --> 00:03:26.000]  饒恕就是愛人的最高標準了。
[00:03:26.000 --> 00:03:29.000]  愛人的最高標準就是你能夠在人得罪你的時候,
[00:03:29.000 --> 00:03:31.000]  你還能夠饒恕他。
[00:03:31.000 --> 00:03:34.000]  那是愛人的得著,不是把人當工具,
[00:03:34.000 --> 00:03:38.000]  而是能夠去愛人。
[00:03:38.000 --> 00:03:41.000]  今天我們要看的是37講,
[00:03:41.000 --> 00:03:46.000]  耶穌教導有關什麼是全病。
[00:03:46.000 --> 00:03:49.000]  我們一起同心禱告。
[00:03:49.000 --> 00:03:50.000]  主耶穌,我們感謝祢,
[00:03:50.000 --> 00:03:53.000]  因為祢每一次在我們的聚會中,
[00:03:53.000 --> 00:03:55.000]  都將祢的話語敞開,
[00:03:55.000 --> 00:03:58.000]  使到我們的心能夠明白,
[00:03:58.000 --> 00:04:00.000]  祢就是這樣的,一點一滴地,
[00:04:00.000 --> 00:04:03.000]  用祢的真理在建造我們的生命。
[00:04:03.000 --> 00:04:04.000]  但願我們這個時候,
[00:04:04.000 --> 00:04:07.000]  我們的心是被祢軟化,被祢預備,
[00:04:07.000 --> 00:04:10.000]  以致我們是能夠領受祢的真理,
[00:04:10.000 --> 00:04:12.000]  我們的人生就走在祢的道路上。
[00:04:12.000 --> 00:04:16.000]  求祢幫助我們,禱告奉耶穌基督的聖名祈求。
[00:04:16.000 --> 00:04:17.000]  Amen。
[00:04:17.000 --> 00:04:22.000]  今天這段經文,你會發現兩件事情。
[00:04:22.000 --> 00:04:29.000]  一個就是,內容上特別簡單,特別易懂。
[00:04:29.000 --> 00:04:34.000]  你讀了你沒有覺得很難明白的地方,很簡單。
[00:04:34.000 --> 00:04:39.000]  第二就是,你要欣賞到主耶穌的智慧。
[00:04:39.000 --> 00:04:42.000]  然後在另外一個層面是什麼呢?
[00:04:42.000 --> 00:04:47.000]  是你會發現,我們的挑戰是非常困難的。
[00:04:47.000 --> 00:04:52.000]  內容簡單,但是你要不斷地問自己一個問題,
[00:04:52.000 --> 00:04:54.000]  在聽今天講到的就是,
[00:04:54.000 --> 00:04:59.000]  我能不能夠做得到?
[00:04:59.000 --> 00:05:01.000]  讓我們一起來看。
[00:05:01.000 --> 00:05:04.000]  這裡我們看到耶穌潔淨聖殿之後,
[00:05:04.000 --> 00:05:06.000]  就發生了這樣的一件事情。
[00:05:06.000 --> 00:05:11.000]  有耶路撒冷的領袖,宗教領袖來找耶穌。
[00:05:11.000 --> 00:05:13.000]  他們就問祂有關什麼呢?
[00:05:13.000 --> 00:05:17.000]  權柄的問題。
[00:05:17.000 --> 00:05:20.000]  為什麼他們要問耶穌有關權柄的問題,
[00:05:20.000 --> 00:05:22.000]  變成我們的疑問了。
[00:05:22.000 --> 00:05:25.000]  我們回到這段經文,再繼續看。
[00:05:25.000 --> 00:05:28.000]  哪一些人來找耶穌呢?
[00:05:28.000 --> 00:05:31.000]  首先我要邀請你留意的是,
[00:05:31.000 --> 00:05:34.000]  是哪一些人來問耶穌呢?
[00:05:34.000 --> 00:05:38.000]  原來第一,就是有祭司長,
[00:05:38.000 --> 00:05:40.000]  不只是祭司喔,
[00:05:40.000 --> 00:05:42.000]  祭司長。
[00:05:42.000 --> 00:05:45.000]  有文士,還有長老。
[00:05:45.000 --> 00:05:51.000]  這些人有什麼共通點呢?
[00:05:51.000 --> 00:05:57.000]  都是宗教領袖,都是有權柄的人。
[00:05:57.000 --> 00:05:59.000]  有權柄的人來問耶穌,
[00:05:59.000 --> 00:06:01.000]  你憑什麼權柄,
[00:06:01.000 --> 00:06:03.000]  你是仗著什麼權柄,
[00:06:03.000 --> 00:06:06.000]  做這些事情。
[00:06:06.000 --> 00:06:10.000]  權柄對某一些人很重要。
[00:06:10.000 --> 00:06:13.000]  這些宗教領袖眼裡只有權柄。
[00:06:13.000 --> 00:06:15.000]  所以他們來到耶穌,
[00:06:15.000 --> 00:06:16.000]  他們看到耶穌所做的事情,
[00:06:16.000 --> 00:06:20.000]  他們不思考耶穌講的那番話,
[00:06:20.000 --> 00:06:25.000]  我付的電,你們把它變成賊窩了。
[00:06:25.000 --> 00:06:26.000]  他們不思考這番話,
[00:06:26.000 --> 00:06:28.000]  他們去思考的是,
[00:06:28.000 --> 00:06:34.000]  你憑什麼權柄做這些事情。
[00:06:34.000 --> 00:06:36.000]  懇求神叫我們,
[00:06:36.000 --> 00:06:39.000]  在我們的人生的過程中,
[00:06:39.000 --> 00:06:42.000]  慢慢有機會經歷權柄的時候,
[00:06:42.000 --> 00:06:46.000]  也不要讓權柄腐敗我們。
[00:06:46.000 --> 00:06:47.000]  真的。
[00:06:47.000 --> 00:06:49.000]  你別說我沒權柄啊,
[00:06:49.000 --> 00:06:50.000]  不是的。
[00:06:50.000 --> 00:06:53.000]  當你有能力去影響一個人,
[00:06:53.000 --> 00:06:55.000]  他總是很聽你的話的,
[00:06:55.000 --> 00:06:58.000]  你就是在他身上有權柄了。
[00:06:58.000 --> 00:07:03.000]  可能是父母在孩子身上就是有權柄了。
[00:07:03.000 --> 00:07:08.000]  但是你能不能夠以愛跟尊重來引導他成長呢?
[00:07:08.000 --> 00:07:12.000]  還是你是用一種權威式的方式,
[00:07:12.000 --> 00:07:14.000]  來逼他按著你的路,
[00:07:14.000 --> 00:07:17.000]  塑造成另外一個形象呢?
[00:07:17.000 --> 00:07:19.000]  還是你願意問上帝,
[00:07:19.000 --> 00:07:22.000]  到底要他走一個怎樣的人生路?
[00:07:22.000 --> 00:07:30.000]  帕諾我們真的是懂得怎麼樣看上帝給我們的影響力,
[00:07:30.000 --> 00:07:35.000]  以致我們是善用影響力去成就神的旨意,
[00:07:35.000 --> 00:07:41.000]  而不是把權柄當作是那絕對的目的。
[00:07:41.000 --> 00:07:44.000]  以致我們就像這些宗教領袖一樣,
[00:07:44.000 --> 00:07:46.000]  看到了這麼多事情,
[00:07:46.000 --> 00:07:48.000]  不去虛心地尋求耶穌,
[00:07:48.000 --> 00:07:53.000]  反而是問祂,你是用什麼權柄來做這些事情?
[00:07:53.000 --> 00:07:58.000]  我們一起思想這個問題,
[00:07:58.000 --> 00:08:03.000]  如果你是耶穌呢?你認為你會怎麼回答呢?
[00:08:03.000 --> 00:08:06.000]  你是耶穌這些人跑到你這裡來,來問你,
[00:08:06.000 --> 00:08:07.000]  你會怎麼回答呢?
[00:08:07.000 --> 00:08:09.000]  當然我們看了這段經文,
[00:08:09.000 --> 00:08:12.000]  我們一定要效法耶穌這樣的回答啦。
[00:08:12.000 --> 00:08:15.000]  但是如果沒有看到耶穌怎麼回答,
[00:08:15.000 --> 00:08:17.000]  你會怎麼回答呢?
[00:08:17.000 --> 00:08:19.000]  可能你會直接地回答,
[00:08:19.000 --> 00:08:22.000]  我的權柄是從天上來的,
[00:08:22.000 --> 00:08:24.000]  我的權柄是從父來的,
[00:08:24.000 --> 00:08:26.000]  你沒有看過先知書嗎?
[00:08:26.000 --> 00:08:29.000]  你沒有看過我就是道路、真理、生命,
[00:08:29.000 --> 00:08:32.000]  我的權柄就是從神那裡來的。
[00:08:32.000 --> 00:08:34.000]  你可能會這樣回答。
[00:08:34.000 --> 00:08:40.000]  但是我們在看耶穌回答的方式之前,
[00:08:40.000 --> 00:08:43.000]  請我們一起思考一下,
[00:08:43.000 --> 00:08:47.000]  他們為什麼要問耶穌這個問題呢?
[00:08:47.000 --> 00:08:51.000]  你們認為這些人為什麼要問耶穌這個問題呢?
[00:08:51.000 --> 00:08:53.000]  除了他們眼裡只有權柄,
[00:08:53.000 --> 00:08:57.000]  你覺得這些人是不是聰明人呢?
[00:08:57.000 --> 00:08:59.000]  是不是聰明人啊?
[00:08:59.000 --> 00:09:01.000]  很多人都點頭啊。
[00:09:01.000 --> 00:09:06.000]  他們能夠做到宗教領袖肯定是聰明人啦。
[00:09:06.000 --> 00:09:09.000]  他們想幹嘛呢?
[00:09:09.000 --> 00:09:11.000]  挑戰耶穌。
[00:09:11.000 --> 00:09:13.000]  除了挑戰耶穌,挑戰很好啊,
[00:09:13.000 --> 00:09:17.000]  還有沒有其他的想法?
[00:09:17.000 --> 00:09:20.000]  除了挑戰耶穌以外,
[00:09:20.000 --> 00:09:23.000]  記不記得在前面的經文我們看到,
[00:09:23.000 --> 00:09:25.000]  這些人很生氣,
[00:09:25.000 --> 00:09:26.000]  聖經說什麼呢?
[00:09:26.000 --> 00:09:29.000]  他們想怎麼樣?
[00:09:29.000 --> 00:09:31.000]  他們看到耶穌在聖殿裡面,
[00:09:31.000 --> 00:09:36.000]  把他們做生意的途徑全部都清除了那一天,
[00:09:36.000 --> 00:09:37.000]  他們很生氣,
[00:09:37.000 --> 00:09:41.000]  這些人看到了,他們就想怎麼樣呢?
[00:09:41.000 --> 00:09:44.000]  除滅耶穌。
[00:09:44.000 --> 00:09:46.000]  他們想除滅耶穌。
[00:09:46.000 --> 00:09:48.000]  所以他們來這裡,
[00:09:48.000 --> 00:09:51.000]  不只是簡單問一個問題這麼容易,
[00:09:51.000 --> 00:09:53.000]  他們是想怎麼樣呢?
[00:09:53.000 --> 00:09:58.000]  設一個圈套來陷害耶穌。
[00:09:58.000 --> 00:10:00.000]  怎麼樣設圈套呢?
[00:10:00.000 --> 00:10:02.000]  這段經文是需要你思考的啊。
[00:10:02.000 --> 00:10:04.000]  雖然答案很簡單,
[00:10:04.000 --> 00:10:06.000]  但是你要想到他怎麼樣設圈套呢?
[00:10:06.000 --> 00:10:07.000]  你想得到嗎?
[00:10:07.000 --> 00:10:10.000]  這些法利山人很聰明的啊。
[00:10:10.000 --> 00:10:14.000]  但是當然我們要有一些猶太人的文化背景,
[00:10:14.000 --> 00:10:17.000]  宗教背景你才會了解。
[00:10:17.000 --> 00:10:23.000]  其實他們知道耶穌要回答的話,
[00:10:23.000 --> 00:10:26.000]  只有兩個答案。
[00:10:26.000 --> 00:10:28.000]  一個答案就是什麼呢?
[00:10:28.000 --> 00:10:32.000]  我的權柄是人間的權柄。
[00:10:32.000 --> 00:10:33.000]  就是我的權柄,
[00:10:33.000 --> 00:10:35.000]  我自己決定要怎麼做的。
[00:10:35.000 --> 00:10:37.000]  就是人間的權柄。
[00:10:37.000 --> 00:10:39.000]  另外一個答案是什麼呢?
[00:10:39.000 --> 00:10:44.000]  我的答案是天上的權柄。
[00:10:44.000 --> 00:10:47.000]  各位聰明的弟兄姊妹,
[00:10:47.000 --> 00:10:49.000]  我要問你了。
[00:10:49.000 --> 00:10:54.000]  耶穌如果照著這個劇本走,
[00:10:54.000 --> 00:10:57.000]  回答天上的權柄或者是人間的權柄,
[00:10:57.000 --> 00:11:04.000]  你覺得是不是上了法利山人文室,
[00:11:04.000 --> 00:11:07.000]  法利山的祭司長文室他們的圈套呢?
[00:11:07.000 --> 00:11:10.000]  是啦,肯定是中計了。
[00:11:10.000 --> 00:11:11.000]  為什麼呢?
[00:11:11.000 --> 00:11:15.000]  因為如果你的權柄只是人間的權柄,
[00:11:15.000 --> 00:11:21.000]  你竟然在這個聖殿裡面做這樣的事情。
[00:11:21.000 --> 00:11:23.000]  你沒有這個權柄,
[00:11:23.000 --> 00:11:26.000]  你沒有這個資格,人間的。
[00:11:26.000 --> 00:11:30.000]  但是如果你說的是天上的權柄,
[00:11:30.000 --> 00:11:35.000]  你是不是在這個時候就要說你是神派來的,
[00:11:35.000 --> 00:11:37.000]  你是從神而來的?
[00:11:37.000 --> 00:11:42.000]  耶穌如果這麼早就揭露自己的身分,
[00:11:42.000 --> 00:11:48.000]  立刻被抓去了,立刻就被賦予死罪了。
[00:11:48.000 --> 00:11:50.000]  而且他們幾方面的人,
[00:11:50.000 --> 00:11:55.000]  不管是祭司長、文室還是法利山人,
[00:11:55.000 --> 00:12:00.000]  都是代表著他們整個宗教體系的各路人馬,
[00:12:00.000 --> 00:12:06.000]  要把所有的法律漏洞、道德漏洞全部都堵住了,
[00:12:06.000 --> 00:12:10.000]  就是想要讓耶穌答錯問題。
[00:12:10.000 --> 00:12:13.000]  所以情況是這樣,我們都能理解了。
[00:12:13.000 --> 00:12:16.000]  我們看一下,我們看到了,
[00:12:16.000 --> 00:12:19.000]  耶穌對他們說,我要問你們一句話,
[00:12:19.000 --> 00:12:21.000]  你們回答我就告訴你們,
[00:12:21.000 --> 00:12:24.000]  我仗什麼權柄做這些事?
[00:12:24.000 --> 00:12:29.000]  約翰的洗禮是從天上來的,還是從人間來的?
[00:12:29.000 --> 00:12:31.000]  你們可以回答我。
[00:12:31.000 --> 00:12:35.000]  你們可以欣賞到主耶穌的智慧嗎?
[00:12:35.000 --> 00:12:39.000]  你現在明白為什麼祂要這樣反問他們嗎?
[00:12:39.000 --> 00:12:46.000]  祂不只是反問他們,祂還是知道他們想設計圈套,
[00:12:46.000 --> 00:12:49.000]  是人間的還是地上的,
[00:12:49.000 --> 00:12:55.000]  祂就用已知其人之道,還治其人之身,
[00:12:55.000 --> 00:12:59.000]  這個道理放在他們身上。
[00:12:59.000 --> 00:13:03.000]  約翰的洗禮是從天上來的,還是從人間來的呢?
[00:13:03.000 --> 00:13:04.000]  就問他這個問題。
[00:13:04.000 --> 00:13:06.000]  所以你看到耶穌的智慧嗎?
[00:13:06.000 --> 00:13:11.000]  所以,怎麼可能耶穌是傻子呢?
[00:13:11.000 --> 00:13:14.000]  啟發課程的,耶穌說我是神的兒子,
[00:13:14.000 --> 00:13:17.000]  祂這個三個可能性,有一個可能性已經不像了,
[00:13:17.000 --> 00:13:19.000]  機會很低很低了。
[00:13:19.000 --> 00:13:23.000]  所以耶穌就問他們這個問題。
[00:13:23.000 --> 00:13:25.000]  我跟你說過了,這段經文很簡單,
[00:13:25.000 --> 00:13:27.000]  所以你也猜得到。
[00:13:27.000 --> 00:13:29.000]  我們看一下下面這個。
[00:13:29.000 --> 00:13:33.000]  這個大家繼續想一想。
[00:13:33.000 --> 00:13:36.000]  你看到這些法利塞人跟這些宗教領袖,
[00:13:36.000 --> 00:13:39.000]  他們就突然間,啊?耶穌竟然問我們這個問題?
[00:13:39.000 --> 00:13:42.000]  商量一下,商量一下。
[00:13:42.000 --> 00:13:47.000]  他們就很緊張,幾個人在商量一下。
[00:13:47.000 --> 00:13:49.000]  他們商量什麼呢?
[00:13:49.000 --> 00:13:50.000]  你看到他們商量什麼嗎?
[00:13:50.000 --> 00:13:52.000]  變成他們很為難了。
[00:13:52.000 --> 00:13:53.000]  好像打網球一樣,
[00:13:53.000 --> 00:13:58.000]  耶穌現在就馬上把那個球打過去對面的場了。
[00:13:58.000 --> 00:14:02.000]  他們現在接球了,接這個球就怎樣呢?
[00:14:02.000 --> 00:14:03.000]  在商量,他們說,
[00:14:03.000 --> 00:14:09.000]  哎呀,如果我們說這個約翰是從天上來的,
[00:14:09.000 --> 00:14:14.000]  他一定會說,你們為什麼不信他呢?
[00:14:14.000 --> 00:14:18.000]  哇,這些法利塞人也不是笨的,
[00:14:18.000 --> 00:14:21.000]  他們會想兩三步,好像下棋一樣。
[00:14:21.000 --> 00:14:23.000]  我這樣想,他就這樣想。
[00:14:23.000 --> 00:14:29.000]  然後他就說,如果我們是說,約翰是從人間來的,
[00:14:29.000 --> 00:14:31.000]  他們是怎麼樣呢?
[00:14:31.000 --> 00:14:34.000]  他們知道百姓就會不服了。
[00:14:34.000 --> 00:14:38.000]  因為所有的百姓都相信約翰是先知。
[00:14:38.000 --> 00:14:47.000]  所以很多人都去到約旦河給施洗約翰洗禮,悔改。
[00:14:47.000 --> 00:14:49.000]  所以他們就知道這是矛盾的。
[00:14:49.000 --> 00:14:52.000]  於是他們就這樣回答了,
[00:14:52.000 --> 00:14:58.000]  他們就跟耶穌說,我們不知道。
[00:14:58.000 --> 00:15:01.000]  那我想問大家一個問題,寫在這裡了。
[00:15:01.000 --> 00:15:06.000]  你們說,這些宗教領袖他們的問題,
[00:15:06.000 --> 00:15:09.000]  是不是反映他們很謙卑呢?
[00:15:09.000 --> 00:15:14.000]  子曰,知之為知之,不知為不知,
[00:15:14.000 --> 00:15:16.000]  是知也。
[00:15:16.000 --> 00:15:21.000]  知道就說知道,不知道就說不知道。
[00:15:21.000 --> 00:15:25.000]  真的是真知道,這是孔子教我們的。
[00:15:25.000 --> 00:15:27.000]  他們是不是真的謙卑呢?
[00:15:27.000 --> 00:15:31.000]  很多弟兄姐妹很聰明,馬上搖頭了。
[00:15:31.000 --> 00:15:35.000]  他們真的不是謙卑,他們是什麼呢?
[00:15:35.000 --> 00:15:40.000]  他們知不知道他們的答案呢?
[00:15:40.000 --> 00:15:45.000]  他們知道他們的答案,他們不信嘛,不願意去信嘛。
[00:15:45.000 --> 00:15:49.000]  但是他們答的是我們不知道。
[00:15:49.000 --> 00:15:57.000]  你看到嗎?這是什麼呢?這是不誠實、虛偽跟狡猾。
[00:15:57.000 --> 00:16:02.000]  我講到這裡其實我有一點點心痛。
[00:16:02.000 --> 00:16:04.000]  為什麼我會心痛呢?
[00:16:04.000 --> 00:16:09.000]  因為在我傳福音的各種的侍奉裡面,
[00:16:09.000 --> 00:16:16.000]  我時常會碰到一些很真誠的一些人,
[00:16:16.000 --> 00:16:21.000]  當他們聽了福音為什麼耶穌是可信的,
[00:16:21.000 --> 00:16:27.000]  我感覺到他們其實知道他們也應該信耶穌了。
[00:16:27.000 --> 00:16:35.000]  但是他們就會用不知道來做一個擋箭牌。
[00:16:35.000 --> 00:16:40.000]  我覺得我心痛是因為他們就差那一步,
[00:16:40.000 --> 00:16:42.000]  他們就能夠真的是得永生了。
[00:16:42.000 --> 00:16:48.000]  背後一定有很多的原因,或者一個苦衷,或者一個難題,
[00:16:48.000 --> 00:16:53.000]  他們就寧願說我真的不知道。
[00:16:53.000 --> 00:16:59.000]  他們就在整個事情裡面就找一個理由,
[00:16:59.000 --> 00:17:04.000]  想要找一個理由說我還是不明白這一節經文怎麼解。
[00:17:04.000 --> 00:17:10.000]  我還是不明白為什麼以賽亞這麼說。
[00:17:10.000 --> 00:17:18.000]  他已經明白了這些事情沒有影響耶穌基督是先知預言來的,
[00:17:18.000 --> 00:17:22.000]  這些事情沒有影響耶穌基督真的是死裡復活等等,
[00:17:22.000 --> 00:17:29.000]  但是他總是在挑一些東西來給自己一個能夠說我還不懂,
[00:17:29.000 --> 00:17:33.000]  這是真不懂嗎?這是不願意懂。
[00:17:33.000 --> 00:17:40.000]  所以我的心痛就是很多時候我看著一些人就差那一步,
[00:17:40.000 --> 00:17:44.000]  他不明白原來耶穌是為了愛他跟幫他,
[00:17:44.000 --> 00:17:46.000]  在他的人生裡面給他一個永生,
[00:17:46.000 --> 00:17:50.000]  帶他去到真的是離開這個罪惡的詮釋。
[00:17:50.000 --> 00:17:54.000]  不是說你一信了耶穌就會完美,就會無罪,
[00:17:54.000 --> 00:17:59.000]  而是你被赦免,你被愛,有神能夠與你同在,
[00:17:59.000 --> 00:18:03.000]  使到你的人生路能夠走在他的道路中。
[00:18:03.000 --> 00:18:10.000]  但是他看不見,他以為信了有很多不確定性跟災禍,
[00:18:10.000 --> 00:18:18.000]  他不知道原來真正信主的人共同的唯一的遺憾是什麼呢?
[00:18:18.000 --> 00:18:21.000]  為什麼我不早一點信?
[00:18:21.000 --> 00:18:24.000]  這是所有真心信主的人唯一的一個遺憾,
[00:18:24.000 --> 00:18:29.000]  就是我早一點信就好了,我的人生就不用走這麼多冤枉路了,
[00:18:29.000 --> 00:18:33.000]  我早一點信就好了,我的家庭就不會破裂了,
[00:18:33.000 --> 00:18:36.000]  我早一點信就好了,我不會這樣對我的配偶了,
[00:18:36.000 --> 00:18:41.000]  我早一點信就好了,我肯定不會這樣教我的孩子等等。
[00:18:41.000 --> 00:18:47.000]  所以所有真正信主,真心信主的人肯定會有點遺憾,
[00:18:47.000 --> 00:18:53.000]  就是雖然一方面我們接受神的時間,神的時間,神有神的時間,
[00:18:53.000 --> 00:18:56.000]  一方面我們有小小遺憾,早一點信就好了,
[00:18:56.000 --> 00:19:01.000]  但是我的心痛總是,那個人我明明知道他完全明白了,
[00:19:01.000 --> 00:19:06.000]  他已經沒有東西可以說這個了,但是他就說我不知道。
[00:19:06.000 --> 00:19:09.000]  我們要小心這個我不知道。
[00:19:09.000 --> 00:19:16.000]  你知道足夠來認識主就夠了,你明白嗎?
[00:19:16.000 --> 00:19:21.000]  因為我們是有限的,上帝是無限的,
[00:19:21.000 --> 00:19:24.000]  我們所了解的知識是非常有限的,
[00:19:24.000 --> 00:19:29.000]  上帝所擁有的知識是絕對無限的。
[00:19:29.000 --> 00:19:33.000]  我們無法完全了解所有的事情,才說我要跟隨你。
[00:19:33.000 --> 00:19:38.000]  你了解足夠的,就已經夠了。我們再看下去。
[00:19:38.000 --> 00:19:44.000]  然後我們看到耶穌的回應是怎樣的,我們來思考。
[00:19:44.000 --> 00:19:49.000]  耶穌說我也不告訴你們我仗著什麼權柄做這些事。
[00:19:49.000 --> 00:19:55.000]  耶穌自己就化解了他這樣的一個情況。
[00:19:55.000 --> 00:20:00.000]  那麼耶穌的回應讓我們怎樣更認識耶穌呢?
[00:20:00.000 --> 00:20:07.000]  我在默想這段經文的時候,我真的是很欣賞主耶穌。
[00:20:07.000 --> 00:20:14.000]  他真的是很,香港人說很妖艷。
[00:20:14.000 --> 00:20:18.000]  我不跟你們說,你可不可以跟我說,
[00:20:18.000 --> 00:20:20.000]  約翰的權柄在哪裡,我也不跟你們說。
[00:20:20.000 --> 00:20:24.000]  就這樣停在那裡。
[00:20:24.000 --> 00:20:29.000]  這裡讓我看到不是耶穌很有型,而是耶穌呢,
[00:20:29.000 --> 00:20:33.000]  他真的是有絕對的權柄。
[00:20:33.000 --> 00:20:39.000]  他有權柄對那些不願意去相信他的人,不告訴他們,
[00:20:39.000 --> 00:20:41.000]  他們想知道的事。
[00:20:41.000 --> 00:20:46.000]  有時候我們人把自己想得太大了,
[00:20:46.000 --> 00:20:49.000]  太自大到一個地步,我們有時候就想,
[00:20:49.000 --> 00:20:54.000]  你一直來跟我傳福音,主耶穌你一直要我信你,
[00:20:54.000 --> 00:20:59.000]  我就等你,看看你怎樣弄我信你啦。
[00:20:59.000 --> 00:21:04.000]  你來啦,你試試看,不斷地說服我,讓我來信你。
[00:21:04.000 --> 00:21:09.000]  我們有時候把整個生命的自我中心都放在自己這裡,
[00:21:09.000 --> 00:21:18.000]  好像主耶穌必須來說服我,來信你。
[00:21:18.000 --> 00:21:20.000]  信主不是這樣的。
[00:21:20.000 --> 00:21:22.000]  信主是怎樣的呢?
[00:21:22.000 --> 00:21:25.000]  信主是當一個人看到自己的破碎,
[00:21:25.000 --> 00:21:30.000]  看到自己的需要,看到自己真的是沒有一個救贖,
[00:21:30.000 --> 00:21:32.000]  根本都走不下去這個人生,
[00:21:32.000 --> 00:21:34.000]  因為這個人生不知道要走去哪裡,
[00:21:34.000 --> 00:21:43.000]  走完了又怎樣,風光一世又怎樣又如何?
[00:21:43.000 --> 00:21:48.000]  看到了自己需要一個方向,一個意義,一個救贖,
[00:21:48.000 --> 00:21:51.000]  一個人看到自己的罪孽,看到自己的不配,
[00:21:51.000 --> 00:21:57.000]  根本不配被救,根本不配被憐憫,
