
[00:00:00.000 --> 00:00:02.000]  我們在這次聚會中
[00:16:04.000 --> 00:16:08.000]  神要告訴我們
[00:16:08.000 --> 00:16:10.000]  追隨你
[00:16:10.000 --> 00:16:12.000]  一切的福
[00:16:12.000 --> 00:16:14.000]  追隨你是什麼意思呢
[00:16:14.000 --> 00:16:16.000]  就是跟著你
[00:16:16.000 --> 00:16:18.000]  其實跟著你已經很好
[00:16:18.000 --> 00:16:23.000]  而真正的意思就是
[00:16:23.000 --> 00:16:25.000]  把你追上
[00:16:25.000 --> 00:16:27.000]  超越了你
[00:16:27.000 --> 00:16:29.000]  這些福在你面前
[00:16:29.000 --> 00:16:34.000]  你不需要人去追尋這些福氣
[00:16:34.000 --> 00:16:39.000]  我不需要因為我想有生殖的好處
[00:16:39.000 --> 00:16:41.000]  我有好的生養
[00:16:41.000 --> 00:16:43.000]  地有好的出產
[00:16:43.000 --> 00:16:46.000]  於是去找神明去幫助
[00:16:46.000 --> 00:16:50.000]  根本神賜的福就已經在我面前
[00:16:50.000 --> 00:16:53.000]  現在神的應許是福氣追我們
[00:16:53.000 --> 00:16:57.000]  而不是我們去追尋不同的方法
[00:16:57.000 --> 00:17:06.000]  靠著不同的神明給我們這些好處
[00:17:06.000 --> 00:17:08.000]  現在心水清的弟兄姊妹
[00:17:08.000 --> 00:17:12.000]  就會發覺其實我們一至十四節
[00:17:12.000 --> 00:17:14.000]  這個段落裏面
[00:17:14.000 --> 00:17:16.000]  我們還有三個段落
[00:17:16.000 --> 00:17:18.000]  其實剛才是還沒有讀的
[00:17:18.000 --> 00:17:20.000]  神所賜的福
[00:17:20.000 --> 00:17:23.000]  剛才我們讀了二至八節
[00:17:23.000 --> 00:17:25.000]  和十一、十二節
[00:17:25.000 --> 00:17:29.000]  但其實我覺得最重點的地方
[00:17:29.000 --> 00:17:34.000]  就是現在大家在屏幕上看到的
[00:17:34.000 --> 00:17:36.000]  神想告訴我們
[00:17:36.000 --> 00:17:40.000]  我們的身份才是最重要
[00:17:40.000 --> 00:17:42.000]  最核心的
[00:17:42.000 --> 00:17:46.000]  我會看為是第九、第十節
[00:17:46.000 --> 00:17:49.000]  「你若謹守耶和華你神的誡命
[00:17:49.000 --> 00:17:51.000]  遵行他的道
[00:17:51.000 --> 00:17:53.000]  他必照著向你所起的誓
[00:17:53.000 --> 00:17:57.000]  立你作為自己的聖文
[00:17:57.000 --> 00:18:00.000]  天下萬民見你歸在耶和華的名下
[00:18:00.000 --> 00:18:02.000]  就要懼怕你
[00:18:02.000 --> 00:18:05.000]  立你作為自己的聖文
[00:18:05.000 --> 00:18:09.000]  成為神自己寶貴身份
[00:18:09.000 --> 00:18:12.000]  才是最為重要的
[00:18:12.000 --> 00:18:16.000]  大家還有沒有印象
[00:18:16.000 --> 00:18:18.000]  磁石的故事呢
[00:18:18.000 --> 00:18:22.000]  磁石有南極和北極
[00:18:22.000 --> 00:18:28.000]  磁石如果是將南和南極
[00:18:28.000 --> 00:18:30.000]  這樣合起來
[00:18:30.000 --> 00:18:32.000]  其實是會排斥的
[00:18:32.000 --> 00:18:34.000]  是會牽連的
[00:18:34.000 --> 00:18:36.000]  如果將北極和北極牽連
[00:18:36.000 --> 00:18:38.000]  亦會互相排斥
[00:18:38.000 --> 00:18:41.000]  神給我們有一個身份
[00:18:41.000 --> 00:18:46.000]  反而神是這塊磁石
[00:18:46.000 --> 00:18:51.000]  祂願意我們因為有一個神指紋
[00:18:51.000 --> 00:18:53.000]  神聖文的身份
[00:18:53.000 --> 00:18:55.000]  於是一切的賜福
[00:18:55.000 --> 00:18:58.000]  就是因為這個身份
[00:18:58.000 --> 00:19:01.000]  而不是剛才我們讀了
[00:19:01.000 --> 00:19:05.000]  神答應給我們十樣東西
[00:19:05.000 --> 00:19:07.000]  或者神答應我們
[00:19:07.000 --> 00:19:13.000]  在你人生哪段時候給你的福
[00:19:13.000 --> 00:19:15.000]  而是因為我們這個身份
[00:19:15.000 --> 00:19:19.000]  讓我們和上帝這份關係
[00:19:19.000 --> 00:19:22.000]  這份約使得我們得著
[00:19:22.000 --> 00:19:25.000]  順利給我們一切的好處
[00:19:25.000 --> 00:19:29.000]  在這份約裏面
[00:19:29.000 --> 00:19:31.000]  你會見到這個段落
[00:19:31.000 --> 00:19:34.000]  都是頭那一句
[00:19:34.000 --> 00:19:36.000]  都是一樣的
[00:19:36.000 --> 00:19:39.000]  就是你若留意聽從
[00:19:39.000 --> 00:19:42.000]  你若謹守耶和華的誡命
[00:19:42.000 --> 00:19:45.000]  你若聽從耶和華你神的誡命
[00:19:45.000 --> 00:19:47.000]  完全都是一樣的
[00:19:47.000 --> 00:19:51.000]  這個就是得著一個身份
[00:19:51.000 --> 00:19:53.000]  得著神的賜福
[00:19:53.000 --> 00:19:56.000]  這個就是最重要的地方
[00:19:57.000 --> 00:20:00.000]  我記起上個月
[00:20:00.000 --> 00:20:02.000]  我們有一個講座
[00:20:02.000 --> 00:20:04.000]  講完何佩麗牧師
[00:20:04.000 --> 00:20:06.000]  她有句這樣的說話
[00:20:06.000 --> 00:20:10.000]  她說神給人的責任越大
[00:20:10.000 --> 00:20:13.000]  神給人的能力也越大
[00:20:13.000 --> 00:20:17.000]  她說她是出自蜘蛛俠
[00:20:17.000 --> 00:20:19.000]  如果當中有人看蜘蛛俠
[00:20:19.000 --> 00:20:21.000]  其實她說我是吊戰了
[00:20:21.000 --> 00:20:23.000]  因為蜘蛛俠那裏
[00:20:23.000 --> 00:20:26.000]  她就說能力越大責任越大
[00:20:26.000 --> 00:20:27.000]  她就吊戰了
[00:20:27.000 --> 00:20:31.000]  她說神給人的責任越大
[00:20:31.000 --> 00:20:33.000]  他也會有相應的能力
[00:20:33.000 --> 00:20:35.000]  讓人完成這些責任
[00:20:35.000 --> 00:20:39.000]  我嘗試轉一轉
[00:20:39.000 --> 00:20:45.000]  就是神給我們的身份是大的
[00:20:45.000 --> 00:20:47.000]  因為這個不是越大
[00:20:47.000 --> 00:20:52.000]  因為我們在座每一位敬拜神的人
[00:20:52.000 --> 00:20:55.000]  都是有神聖文的身份
[00:20:55.000 --> 00:20:57.000]  我們的身份是大
[00:20:57.000 --> 00:21:00.000]  神賜予我們的能力都大
[00:21:00.000 --> 00:21:02.000]  甚麼能力呢
[00:21:02.000 --> 00:21:09.000]  就是遵守祂誡命的能力都是大的
[00:21:09.000 --> 00:21:11.000]  如果我們是靠自己
[00:21:11.000 --> 00:21:15.000]  根本上帝吩咐我們做的任何事
[00:21:15.000 --> 00:21:17.000]  我們都不能夠做到
[00:21:17.000 --> 00:21:23.000]  我又想起最近一個感恩的見證
[00:21:23.000 --> 00:21:29.000]  我也得到那位女士的同意
[00:21:29.000 --> 00:21:31.000]  跟大家分享
[00:21:31.000 --> 00:21:33.000]  話說有位女士
[00:21:33.000 --> 00:21:35.000]  她在工作的場所裏面
[00:21:35.000 --> 00:21:39.000]  有一位男同事
[00:21:39.000 --> 00:21:42.000]  因為工作日久生情
[00:21:42.000 --> 00:21:47.000]  開始大家彼此有些曖昧的關係
[00:21:47.000 --> 00:21:50.000]  這位女士其實都很掙扎
[00:21:50.000 --> 00:21:52.000]  因為她心裏面都很清楚
[00:21:52.000 --> 00:21:57.000]  這份關係是沒有辦法有任何的發展
[00:21:57.000 --> 00:22:00.000]  但是她都是用不同的方式
[00:22:00.000 --> 00:22:06.000]  例如她都是透過不要見面
[00:22:06.000 --> 00:22:11.000]  或者只是用文字的方式
[00:22:11.000 --> 00:22:13.000]  大家這樣去溝通
[00:22:13.000 --> 00:22:16.000]  但是都不是很行
[00:22:16.000 --> 00:22:20.000]  反反覆覆都已經很大半年的時間
[00:22:20.000 --> 00:22:22.000]  最近她又再跟我說
[00:22:22.000 --> 00:22:26.000]  原來上帝真的可以
[00:22:26.000 --> 00:22:28.000]  我問她發生什麼事
[00:22:28.000 --> 00:22:30.000]  她又祈禱什麼
[00:22:30.000 --> 00:22:33.000]  她說上帝親自去幫我
[00:22:33.000 --> 00:22:35.000]  她說有一天早上
[00:22:35.000 --> 00:22:37.000]  我聽到一把聲音這樣說
[00:22:37.000 --> 00:22:40.000]  那把聲音不是很大聲
[00:22:40.000 --> 00:22:42.000]  不過都聽得很清楚
[00:22:42.000 --> 00:22:43.000]  那把聲音就說
[00:22:43.000 --> 00:22:48.000]  你知不知道你喜歡了一個不應該喜歡的人
[00:22:48.000 --> 00:22:50.000]  那把聲音就停了
[00:22:50.000 --> 00:22:57.000]  那一刻我都要準備著山上班了
[00:22:57.000 --> 00:23:00.000]  回到公司同樣見到這位男同事
[00:23:00.000 --> 00:23:08.000]  他當中完全沒有了以往那種遐想
[00:23:08.000 --> 00:23:11.000]  那種想跟他接觸
[00:23:11.000 --> 00:23:14.000]  知道沒有關係都相處一下都好
[00:23:14.000 --> 00:23:18.000]  完全上帝拿走了
[00:23:18.000 --> 00:23:21.000]  這些不應該有的想法
[00:23:21.000 --> 00:23:25.000]  或者一些藉口
[00:23:25.000 --> 00:23:27.000]  我說是啊
[00:23:27.000 --> 00:23:30.000]  上帝就是一位這麼有能力的神
[00:23:30.000 --> 00:23:36.000]  只在於我們願不願意這樣去依靠他
[00:23:36.000 --> 00:23:38.000]  他告訴我
[00:23:38.000 --> 00:23:40.000]  哇 上帝真是很厲害
