
[00:00:00.000 --> 00:00:04.000]  那麼我們一起來看馬可福音
[00:02:47.000 --> 00:02:50.000]  上帝就不再行一制了
[00:02:50.000 --> 00:02:55.000]  這是有時候你在其他人身上會聽到的一些想法
[00:02:55.000 --> 00:02:58.000]  到底這樣的看法正不正確呢
[00:02:58.000 --> 00:03:01.000]  其實我想直接的告訴大家
[00:03:01.000 --> 00:03:04.000]  這兩個看法都不正確的
[00:03:04.000 --> 00:03:06.000]  因為聖經沒有這樣教導
[00:03:06.000 --> 00:03:09.000]  聖經的確是沒有這樣教導
[00:03:09.000 --> 00:03:11.000]  這是最重要的理由
[00:03:11.000 --> 00:03:13.000]  聖經從來沒有講過
[00:03:13.000 --> 00:03:19.000]  上帝之後就只靠醫生自己不一制了
[00:03:19.000 --> 00:03:21.000]  你剛才看的那段經文
[00:03:21.000 --> 00:03:24.000]  那個患血漏症的女人的時代
[00:03:24.000 --> 00:03:26.000]  有沒有醫生呢
[00:03:26.000 --> 00:03:27.000]  有醫生對不對
[00:03:27.000 --> 00:03:29.000]  她是看了醫生看了很多年
[00:03:29.000 --> 00:03:31.000]  花了很多錢
[00:03:31.000 --> 00:03:34.000]  受了很多苦頭很慘
[00:03:34.000 --> 00:03:35.000]  但是都沒有得一制
[00:03:35.000 --> 00:03:36.000]  關鍵是什麼呢
[00:03:36.000 --> 00:03:37.000]  關鍵是我們想說
[00:03:37.000 --> 00:03:41.000]  那個時代更早之前都已經有醫生了
[00:03:41.000 --> 00:03:42.000]  基本上
[00:03:42.000 --> 00:03:46.000]  所以不是說有醫生就沒有上帝的一制
[00:03:46.000 --> 00:03:49.000]  這個說法也不成立
[00:03:49.000 --> 00:03:51.000]  另外聖經也沒有提到
[00:03:51.000 --> 00:03:54.000]  使徒時代結束了就不再有一制了
[00:03:54.000 --> 00:03:55.000]  因為我們看到
[00:03:55.000 --> 00:03:59.000]  不管是哪一個民族有信奉上帝的人
[00:03:59.000 --> 00:04:02.000]  常常會有一制的經歷
[00:04:02.000 --> 00:04:07.000]  我想跟大家分享我們以前也常說過的
[00:04:07.000 --> 00:04:09.000]  不過有些新朋友可能不知道
[00:04:09.000 --> 00:04:11.000]  在我們當中有個英傑
[00:04:11.000 --> 00:04:14.000]  他常常分享的一個見證
[00:04:14.000 --> 00:04:20.000]  英傑他2018年5月的時候來到我們教會
[00:04:20.000 --> 00:04:22.000]  他那時候還沒有信耶穌
[00:04:22.000 --> 00:04:24.000]  他就來參加教會
[00:04:24.000 --> 00:04:28.000]  之後他就知道有個團慶
[00:04:28.000 --> 00:04:30.000]  他就來了崇拜之後
[00:04:30.000 --> 00:04:32.000]  下個星期五去了團慶
[00:04:32.000 --> 00:04:35.000]  團慶的時候我們每次開始都會問
[00:04:35.000 --> 00:04:38.000]  有沒有弟兄姐妹有什麼禱告需要
[00:04:38.000 --> 00:04:41.000]  英傑他坐在前面第二排
[00:04:41.000 --> 00:04:44.000]  我就看他就馬上舉起手來了
[00:04:44.000 --> 00:04:48.000]  他說臨床道我這個肩膀痛得不得了
[00:04:48.000 --> 00:04:50.000]  一直不能好
[00:04:50.000 --> 00:04:52.000]  你可以為我禱告嗎
[00:04:52.000 --> 00:04:55.000]  然後我們就聽了幾個不同的禱告需要之後
[00:04:55.000 --> 00:04:57.000]  我們就為他禱告了
[00:04:57.000 --> 00:04:59.000]  然後他後來就說什麼呢
[00:04:59.000 --> 00:05:03.000]  他回家後就馬上好了
[00:05:03.000 --> 00:05:04.000]  那個是星期五
[00:05:04.000 --> 00:05:07.000]  星期天他上完了崇拜
[00:05:07.000 --> 00:05:09.000]  他來上我們的信仰課程
[00:05:09.000 --> 00:05:11.000]  信仰課程他就聽到我們
[00:05:11.000 --> 00:05:15.000]  不管是崇拜還是信仰課程都談到耶穌
[00:05:15.000 --> 00:05:17.000]  他就又舉手了
[00:05:17.000 --> 00:05:21.000]  他就問你能不能告訴我
[00:05:21.000 --> 00:05:23.000]  這耶穌是誰啊
[00:05:23.000 --> 00:05:25.000]  你們老是講耶穌
[00:05:25.000 --> 00:05:27.000]  我們就跟他傳福音了
[00:05:27.000 --> 00:05:29.000]  他就說那我要信他
[00:05:29.000 --> 00:05:31.000]  他就信了
[00:05:31.000 --> 00:05:33.000]  他信耶穌之後
[00:05:33.000 --> 00:05:36.000]  他大概六十幾歲了我想
[00:05:36.000 --> 00:05:42.000]  他就打電話回家
[00:05:42.000 --> 00:05:44.000]  回家跟他媽媽說
[00:05:44.000 --> 00:05:46.000]  我信耶穌了
[00:05:46.000 --> 00:05:48.000]  怎麼知道他媽說什麼呢
[00:05:48.000 --> 00:05:51.000]  他媽就跟他說了一件事情
[00:05:51.000 --> 00:05:54.000]  我聽了我都真的是只能夠歸榮耀給神
[00:05:54.000 --> 00:05:56.000]  他媽媽跟他說
[00:05:56.000 --> 00:05:59.000]  在1978年左右
[00:05:59.000 --> 00:06:01.000]  不知道某月
[00:06:01.000 --> 00:06:05.000]  他媽媽就是因為肩膀痛
[00:06:05.000 --> 00:06:06.000]  在路上走
[00:06:06.000 --> 00:06:08.000]  我忘了是走回家還是出門
[00:06:08.000 --> 00:06:10.000]  碰到一個親戚
[00:06:10.000 --> 00:06:13.000]  那個親戚在當時候70年代是個基督徒
[00:06:13.000 --> 00:06:15.000]  他就跟他說我肩膀痛
[00:06:15.000 --> 00:06:17.000]  那親戚就跟他禱告
[00:06:17.000 --> 00:06:19.000]  禱告了就得醫治
[00:06:19.000 --> 00:06:21.000]  他媽媽原來也信了耶穌
[00:06:21.000 --> 00:06:24.000]  不過因為各種的因素
[00:06:24.000 --> 00:06:25.000]  在家裡不談信仰
[00:06:25.000 --> 00:06:29.000]  所以連英傑也不知道他媽媽一早就這樣信了耶穌
[00:06:29.000 --> 00:06:32.000]  而且也是因為肩膀痛
[00:06:32.000 --> 00:06:35.000]  所以我聽了他回來跟我講
[00:06:35.000 --> 00:06:37.000]  我真的是感謝贊美神
[00:06:37.000 --> 00:06:38.000]  哈利路亞
[00:06:38.000 --> 00:06:40.000]  只能夠歸榮耀給上帝
[00:06:40.000 --> 00:06:42.000]  哈利路亞歸榮耀給上帝
[00:06:42.000 --> 00:06:43.000]  真的是上帝的榮耀
[00:06:43.000 --> 00:06:46.000]  上帝才能做這些事情
[00:06:46.000 --> 00:06:48.000]  另外跟大家分享
[00:06:48.000 --> 00:06:50.000]  我就是在準備這邊講章的時候
[00:06:50.000 --> 00:06:52.000]  我昨天過來教會這邊
[00:06:52.000 --> 00:06:53.000]  就碰到一個弟兄
[00:06:53.000 --> 00:06:55.000]  他就跟我分享一件事情
[00:06:55.000 --> 00:06:57.000]  原來有一個李弟兄的見證
[00:06:57.000 --> 00:07:00.000]  他是一個患前列腺癌的
[00:07:00.000 --> 00:07:02.000]  癌症的李弟兄
[00:07:02.000 --> 00:07:05.000]  在前列腺他們有一個測試
[00:07:05.000 --> 00:07:06.000]  抗體的測試
[00:07:06.000 --> 00:07:08.000]  前列腺這個癌指數
[00:07:08.000 --> 00:07:09.000]  癌症指數
[00:07:09.000 --> 00:07:10.000]  其實是看那個抗體
[00:07:10.000 --> 00:07:13.000]  叫做prostate specific antigen test
[00:07:13.000 --> 00:07:14.000]  PSA的test
[00:07:14.000 --> 00:07:16.000]  那麼這個指數呢
[00:07:16.000 --> 00:07:20.000]  如果你的指數是少於4或者4呢
[00:07:20.000 --> 00:07:23.000]  是屬於健康水平
[00:07:23.000 --> 00:07:25.000]  4到10呢
[00:07:25.000 --> 00:07:29.000]  你大概是有可能有這個患癌了
[00:07:29.000 --> 00:07:30.000]  有可能
[00:07:30.000 --> 00:07:32.000]  那麼當這個李弟兄呢
[00:07:32.000 --> 00:07:35.000]  他在這個
[00:07:35.000 --> 00:07:40.000]  2018年6月確診的時候呢
[00:07:40.000 --> 00:07:42.000]  他的指數是多少呢
[00:07:42.000 --> 00:07:44.000]  2605啊
[00:07:44.000 --> 00:07:46.000]  那個指數
[00:07:46.000 --> 00:07:49.000]  你家裡有癌症病人
[00:07:49.000 --> 00:07:51.000]  你也知道這指數
[00:07:51.000 --> 00:07:54.000]  2000多是真的是醫生
[00:07:54.000 --> 00:07:57.000]  當時真的是有醫生
[00:07:57.000 --> 00:08:00.000]  真的好心的去建議他
[00:08:00.000 --> 00:08:02.000]  不要這麼辛苦了
[00:08:02.000 --> 00:08:05.000]  不要再做這樣多的治療了
[00:08:05.000 --> 00:08:06.000]  沒有什麼效了
[00:08:06.000 --> 00:08:10.000]  因為2605啊
[00:08:10.000 --> 00:08:11.000]  根本就是擴散
[00:08:11.000 --> 00:08:13.000]  而且擴散到哪裡呢
[00:08:13.000 --> 00:08:14.000]  骨頭裡面去了
[00:08:14.000 --> 00:08:15.000]  擴散到全身
[00:08:15.000 --> 00:08:18.000]  而且擴散到骨頭裡面去了
[00:08:18.000 --> 00:08:19.000]  多麼嚴重
[00:08:19.000 --> 00:08:22.000]  擴散到全身骨頭裡面去
[00:08:22.000 --> 00:08:25.000]  2605的指數
[00:08:25.000 --> 00:08:29.000]  後來呢他就再一次的機會呢
[00:08:29.000 --> 00:08:31.000]  聽到有一間教會
[00:08:31.000 --> 00:08:33.000]  為這些事情禱告
[00:08:33.000 --> 00:08:34.000]  他就去尋求
[00:08:34.000 --> 00:08:36.000]  朋友邀請他去尋求耶穌
[00:08:36.000 --> 00:08:38.000]  讓人家為他禱告
[00:08:38.000 --> 00:08:39.000]  然後呢
[00:08:39.000 --> 00:08:41.000]  他在接受下一次的治療呢
[00:08:41.000 --> 00:08:43.000]  是相隔三個星期啊
[00:08:43.000 --> 00:08:45.000]  禱告了
[00:08:45.000 --> 00:08:49.000]  禱告了三次之後呢
[00:08:49.000 --> 00:08:50.000]  三個星期後
[00:08:50.000 --> 00:08:53.000]  他的指數是掉到幾百而已
[00:08:53.000 --> 00:08:56.000]  從2605掉到幾百而已
[00:08:56.000 --> 00:08:58.000]  然後昨天我碰到
[00:08:58.000 --> 00:08:59.000]  這個弟兄告訴我
[00:08:59.000 --> 00:09:01.000]  這個關於李弟兄的呢
[00:09:01.000 --> 00:09:05.000]  是從2018年到2021年了
[00:09:05.000 --> 00:09:07.000]  他說幾個星期前呢
[00:09:07.000 --> 00:09:11.000]  這個弟兄他的指數是怎樣呢
[00:09:11.000 --> 00:09:14.000]  0.03
[00:09:14.000 --> 00:09:15.000]  Hallelujah
[00:09:15.000 --> 00:09:16.000]  感謝贊美神啊
[00:09:16.000 --> 00:09:18.000]  榮耀歸給上帝啊
[00:09:18.000 --> 00:09:19.000]  0.03
[00:09:19.000 --> 00:09:20.000]  而且他還怎麼樣呢
[00:09:20.000 --> 00:09:24.000]  他還把所有的醫藥報告呢
[00:09:24.000 --> 00:09:27.000]  拿回去團慶給大家看
[00:09:27.000 --> 00:09:29.000]  因為當中也有其他的病人
[00:09:29.000 --> 00:09:32.000]  給他看醫生的0.03
[00:09:32.000 --> 00:09:33.000]  誰能做到
[00:09:33.000 --> 00:09:35.000]  只有上帝能做到
[00:09:35.000 --> 00:09:38.000]  在我們當中也有很多不同的見證啊
[00:09:38.000 --> 00:09:39.000]  我們的上帝
[00:09:39.000 --> 00:09:42.000]  今天還是一個一致的上帝
[00:09:42.000 --> 00:09:43.000]  就在那天的大家庭團慶
[00:09:43.000 --> 00:09:44.000]  我們的姐妹
[00:09:44.000 --> 00:09:46.000]  說這裡就腫了嘛
[00:09:46.000 --> 00:09:49.000]  結果禱告也消失了
[00:09:49.000 --> 00:09:50.000]  感謝贊美神啊
[00:09:50.000 --> 00:09:51.000]  真的是感謝贊美神
[00:09:51.000 --> 00:09:53.000]  榮耀歸給上帝
[00:09:53.000 --> 00:09:54.000]  我們回到這個經文呢
[00:09:54.000 --> 00:09:56.000]  剛才我說呢
[00:09:56.000 --> 00:09:57.000]  有三個段落
[00:09:57.000 --> 00:09:58.000]  兩個故事
[00:09:58.000 --> 00:10:02.000]  就是一個管會堂的人叫做雅魯
[00:10:02.000 --> 00:10:03.000]  他的女兒快死了
[00:10:03.000 --> 00:10:05.000]  這是一個故事
[00:10:05.000 --> 00:10:07.000]  中間就加插了第二個故事
[00:10:07.000 --> 00:10:09.000]  這個患血漏症的女人
[00:10:09.000 --> 00:10:10.000]  但是你如果看經文
[00:10:10.000 --> 00:10:11.000]  剛才你讀的時候呢
[00:10:11.000 --> 00:10:14.000]  有些人留意特別對數字敏感的呢
[00:10:14.000 --> 00:10:15.000]  你就發現聖經真的是
[00:10:15.000 --> 00:10:17.000]  把這兩個故事呢
[00:10:17.000 --> 00:10:19.000]  故意的穿插在一起
[00:10:19.000 --> 00:10:21.000]  因為那個患血漏症的女人呢
[00:10:21.000 --> 00:10:23.000]  她是患了這個病幾年啊
[00:10:23.000 --> 00:10:25.000]  12年
[00:10:25.000 --> 00:10:28.000]  那個雅魯的女兒是幾歲啊
[00:10:28.000 --> 00:10:30.000]  12歲
[00:10:30.000 --> 00:10:31.000]  所以聖經讓我們看到
[00:10:31.000 --> 00:10:34.000]  上帝是要讓我們一起思想
[00:10:34.000 --> 00:10:37.000]  這段經文帶給我們的功課啊
[00:10:37.000 --> 00:10:40.000]  那麼我就跟大家一起再看這段經文
[00:10:40.000 --> 00:10:42.000]  這裡是講到
[00:10:42.000 --> 00:10:45.000]  我們先看中間這段先
[00:10:45.000 --> 00:10:47.000]  這個女人患了12年漏症啊
[00:10:47.000 --> 00:10:49.000]  26節開始呢
[00:10:49.000 --> 00:10:51.000]  那一兩句話呢
[00:10:51.000 --> 00:10:54.000]  可能我們當中有很多人很有體會啊
[00:10:54.000 --> 00:10:57.000]  看了很多年的醫生
[00:10:57.000 --> 00:10:59.000]  受了很多的苦
[00:10:59.000 --> 00:11:01.000]  花了很多的錢
[00:11:01.000 --> 00:11:03.000]  不但看不好
[00:11:03.000 --> 00:11:05.000]  病情也越來越嚴重
[00:11:05.000 --> 00:11:09.000]  這些都記錄在聖經裡面
[00:11:09.000 --> 00:11:13.000]  上帝知道我們經歷的啊
[00:11:13.000 --> 00:11:15.000]  而我常常跟大家講
[00:11:15.000 --> 00:11:17.000]  這疾病的源頭
[00:11:17.000 --> 00:11:21.000]  就是因為我們人在開始的時候就犯了罪
[00:11:21.000 --> 00:11:24.000]  本來上帝給人有他的智慧
[00:11:24.000 --> 00:11:27.000]  他的愛心來管理這個大地的
[00:11:27.000 --> 00:11:29.000]  但是人犯了罪
[00:11:29.000 --> 00:11:30.000]  他管理大地的過程呢
[00:11:30.000 --> 00:11:32.000]  就有很多的私心了
[00:11:32.000 --> 00:11:34.000]  你看現在的過度砍伐
[00:11:34.000 --> 00:11:36.000]  過度的捕獵
[00:11:36.000 --> 00:11:39.000]  過度的捕魚等等
[00:11:39.000 --> 00:11:43.000]  基本上是弄到整個地球失去平衡了
[00:11:43.000 --> 00:11:45.000]  是失衡了
[00:11:45.000 --> 00:11:48.000]  結果空氣怎樣了
[00:11:48.000 --> 00:11:50.000]  吃的東西怎樣了
[00:11:50.000 --> 00:11:52.000]  我們能不病嗎
[00:11:52.000 --> 00:11:54.000]  所以人的罪
[00:11:54.000 --> 00:11:55.000]  沒有了上帝的智慧
[00:11:55.000 --> 00:11:57.000]  搞到我們真的是自食其果啊
[00:11:57.000 --> 00:12:01.000]  我們每個人都在受苦當中
[00:12:01.000 --> 00:12:03.000]  我們還沒有學習啊
[00:12:03.000 --> 00:12:06.000]  還在犯同樣的事情
[00:12:06.000 --> 00:12:07.000]  但是呢
[00:12:07.000 --> 00:12:08.000]  這裡就看到
[00:12:08.000 --> 00:12:13.000]  這個苦就是我們都是要受
[00:12:13.000 --> 00:12:15.000]  沒有一個人說我永遠健康
[00:12:15.000 --> 00:12:17.000]  沒有一個人能夠說我永遠健康
[00:12:17.000 --> 00:12:19.000]  我們聽過太多故事了
[00:12:19.000 --> 00:12:21.000]  可以每天跑步的人
[00:12:21.000 --> 00:12:23.000]  突然就患了疾病
[00:12:23.000 --> 00:12:25.000]  可以很注意飲食的人
[00:12:25.000 --> 00:12:28.000]  飲食健康的人也患了疾病
[00:12:28.000 --> 00:12:30.000]  我們不是說我們不要盡這些責任
[00:12:30.000 --> 00:12:32.000]  這是我們的責任
[00:12:32.000 --> 00:12:33.000]  我們曾經說
[00:12:33.000 --> 00:12:35.000]  每個人的身體都是上帝的墊
[00:12:35.000 --> 00:12:37.000]  我們要好好地照顧它
[00:12:37.000 --> 00:12:42.000]  但是因為這是一個墮落的世界
[00:12:42.000 --> 00:12:44.000]  縱使我們很努力地去照顧
[00:12:44.000 --> 00:12:47.000]  我們不能夠說我們100%肯定
[00:12:47.000 --> 00:12:49.000]  我們會沒事
[00:12:49.000 --> 00:12:51.000]  我們是一同受苦
[00:12:51.000 --> 00:12:54.000]  那麼這個女人她聽見耶穌的事
[00:12:54.000 --> 00:12:56.000]  她就去找耶穌啊
[00:12:56.000 --> 00:12:58.000]  但是她不是直接找耶穌
[00:12:58.000 --> 00:13:00.000]  她是混在人中間
[00:13:00.000 --> 00:13:01.000]  記得嗎剛才那段故事
[00:13:01.000 --> 00:13:04.000]  耶穌答應去看耶魯的女兒
[00:13:04.000 --> 00:13:07.000]  很多人就擁擠她
[00:13:07.000 --> 00:13:09.000]  在一大堆人擁擠那邊
[00:13:09.000 --> 00:13:11.000]  這個女人不是直接找耶穌
[00:13:11.000 --> 00:13:14.000]  她是靜悄悄地擠在人群當中
[00:13:14.000 --> 00:13:17.000]  然後去碰她的衣裳
[00:13:17.000 --> 00:13:19.000]  她的心裡是想什麼呢
[00:13:19.000 --> 00:13:20.000]  我只要碰她的衣裳
[00:13:20.000 --> 00:13:22.000]  我就會痊癒
[00:13:22.000 --> 00:13:25.000]  這是何等大的信心啊
[00:13:25.000 --> 00:13:28.000]  她知道耶穌啊
[00:13:28.000 --> 00:13:30.000]  她對耶穌的信心是這麼大
[00:13:30.000 --> 00:13:32.000]  她甚至相信
[00:13:32.000 --> 00:13:34.000]  她不必求他
[00:13:34.000 --> 00:13:36.000]  她只要去碰他
[00:13:36.000 --> 00:13:38.000]  她就會痊癒
[00:13:38.000 --> 00:13:39.000]  她一去碰呢
[00:13:39.000 --> 00:13:42.000]  她的血肉立刻就乾了
[00:13:42.000 --> 00:13:43.000]  她的源頭就乾了
[00:13:43.000 --> 00:13:44.000]  她呢
[00:13:44.000 --> 00:13:47.000]  覺得身上的災病好了
[00:13:47.000 --> 00:13:50.000]  我相信這是耶穌故意讓她先經歷的
[00:13:50.000 --> 00:13:51.000]  但是耶穌呢
[00:13:51.000 --> 00:13:54.000]  沒有讓她就這樣靜悄悄地離開
[00:13:54.000 --> 00:13:55.000]  耶穌呢
[00:13:55.000 --> 00:13:58.000]  還甚至故意轉過來說
[00:13:58.000 --> 00:14:00.000]  誰碰我
[00:14:00.000 --> 00:14:01.000]  門徒就奇怪了
[00:14:01.000 --> 00:14:03.000]  有時候門徒不理解耶穌啊
[00:14:03.000 --> 00:14:05.000]  老師你這個問題太奇怪了吧
[00:14:05.000 --> 00:14:07.000]  你沒有看到這裡這麼多人嗎
[00:14:07.000 --> 00:14:08.000]  你推我撞的
[00:14:08.000 --> 00:14:09.000]  都是因為你啊
[00:14:09.000 --> 00:14:11.000]  每個人都來
[00:14:11.000 --> 00:14:14.000]  然後你還問誰碰你
[00:14:14.000 --> 00:14:15.000]  摸不著頭腦啊門徒
[00:14:15.000 --> 00:14:18.000]  但是耶穌為什麼要故意
[00:14:18.000 --> 00:14:20.000]  故意
[00:14:20.000 --> 00:14:23.000]  要問這個問題呢
[00:14:23.000 --> 00:14:24.000]  為什麼
[00:14:24.000 --> 00:14:28.000]  她的血肉里不直接哀求耶穌呢
[00:14:28.000 --> 00:14:29.000]  因為
[00:14:29.000 --> 00:14:33.000]  在他們的律法的條例裡面
[00:14:33.000 --> 00:14:34.000]  她患這個病
[00:14:34.000 --> 00:14:37.000]  她是不潔淨的
[00:14:37.000 --> 00:14:38.000]  她是不潔淨的
[00:14:38.000 --> 00:14:41.000]  她是在宗教上是不潔淨的
[00:14:41.000 --> 00:14:44.000]  而且在宗教上的不潔淨會讓她
[00:14:44.000 --> 00:14:45.000]  如果在人群中
[00:14:45.000 --> 00:14:46.000]  她是非常羞愧的
[00:14:46.000 --> 00:14:48.000]  她不應該去碰到人的
[00:14:48.000 --> 00:14:51.000]  她會使別人不潔淨的
[00:14:51.000 --> 00:14:52.000]  所以基本上
[00:14:52.000 --> 00:14:54.000]  她是不能夠揭露她的身份
[00:14:54.000 --> 00:14:57.000]  她有一種的羞愧
[00:14:57.000 --> 00:14:58.000]  但耶穌呢
[00:14:58.000 --> 00:14:59.000]  也沒有讓她靜悄悄地走
[00:14:59.000 --> 00:15:00.000]  因為耶穌呢
[00:15:00.000 --> 00:15:01.000]  要讓她呢
[00:15:01.000 --> 00:15:03.000]  怎樣呢
[00:15:03.000 --> 00:15:04.000]  重新抬起頭來
[00:15:04.000 --> 00:15:06.000]  因為耶穌醫治了她
[00:15:06.000 --> 00:15:08.000]  這是耶穌的醫治
[00:15:08.000 --> 00:15:10.000]  不只是醫治我們的身體疾病啊
[00:15:10.000 --> 00:15:15.000]  還醫治我們心中的任何的羞愧
[00:15:15.000 --> 00:15:17.000]  這是耶穌的愛
[00:15:17.000 --> 00:15:18.000]  耶穌的醫治
[00:15:18.000 --> 00:15:20.000]  有時候身體的疾病能夠被醫治
[00:15:20.000 --> 00:15:25.000]  但是如果你心裡的愧疚還沒有被醫治呢
[00:15:25.000 --> 00:15:28.000]  那我們還是沒有活在上帝的
[00:15:28.000 --> 00:15:31.000]  給我們的那種豐盛的生命的旨意裡面
[00:15:31.000 --> 00:15:33.000]  我們再繼續看
[00:15:33.000 --> 00:15:34.000]  耶穌呢
[00:15:34.000 --> 00:15:36.000]  祂覺得自己有能力
[00:15:36.000 --> 00:15:37.000]  從自己身上出去
[00:15:37.000 --> 00:15:38.000]  就問這個問題
[00:15:38.000 --> 00:15:42.000]  那麼在這裡耶穌問她
[00:15:42.000 --> 00:15:43.000]  誰沒了異想
[00:15:43.000 --> 00:15:44.000]  就是要把她
[00:15:44.000 --> 00:15:46.000]  讓她站出來
[00:15:46.000 --> 00:15:47.000]  讓她承認
[00:15:47.000 --> 00:15:48.000]  讓她自己承認
[00:15:48.000 --> 00:15:50.000]  自己是需要耶穌的
[00:15:50.000 --> 00:15:51.000]  弟兄姐妹
[00:15:51.000 --> 00:15:52.000]  上帝呢
[00:15:52.000 --> 00:15:54.000]  有些弟兄姐妹常常問
[00:15:54.000 --> 00:15:56.000]  上帝為什麼要我們禱告啊
[00:15:56.000 --> 00:15:58.000]  上帝如果是上帝
[00:15:58.000 --> 00:16:00.000]  他不是什麼事情都知道嗎
[00:16:00.000 --> 00:16:02.000]  為什麼我需要禱告呢
[00:16:02.000 --> 00:16:04.000]  這個道理是一樣的
[00:16:04.000 --> 00:16:06.000]  上帝要我們禱告
[00:16:06.000 --> 00:16:10.000]  以至我們能夠知道是上帝幫我們
[00:16:10.000 --> 00:16:13.000]  而且別人也能夠知道是上帝幫我們
[00:16:13.000 --> 00:16:15.000]  上帝就得到榮耀
[00:16:15.000 --> 00:16:17.000]  所以耶穌把她叫出來
[00:16:17.000 --> 00:16:20.000]  以至神能夠得到榮耀
[00:16:20.000 --> 00:16:23.000]  她也自己能夠抬起頭來
[00:16:23.000 --> 00:16:26.000]  我們看到這三個段落
[00:16:26.000 --> 00:16:28.000]  有兩個故事
[00:16:28.000 --> 00:16:29.000]  剛才我們說了
[00:16:29.000 --> 00:16:31.000]  剛才我們看了
[00:16:31.000 --> 00:16:34.000]  那個雪漏的鎮的女人的故事
[00:16:34.000 --> 00:16:36.000]  現在我們要花點時間
[00:16:36.000 --> 00:16:38.000]  看看這個管會堂
[00:16:38.000 --> 00:16:41.000]  這個雅魯的女兒的故事
[00:16:41.000 --> 00:16:43.000]  在這裡呢
[00:16:43.000 --> 00:16:45.000]  我們看到
[00:16:45.000 --> 00:16:46.000]  開始的時候
[00:16:46.000 --> 00:16:47.000]  這是第一段
