
[00:00:00.000 --> 00:00:11.520]  今天我們談及分享福音和信仰
[00:13:56.560 --> 00:13:59.520]  我們才可以來到主的面前
[00:13:59.520 --> 00:14:02.400]  但是在希伯來人的文化裡
[00:14:02.400 --> 00:14:04.200]  這個完全的意思
[00:14:04.200 --> 00:14:06.960]  就不是我們所說的完美
[00:14:06.960 --> 00:14:08.280]  不等同完美
[00:14:08.280 --> 00:14:13.320]  只要我們真心誠意去追尋這個神
[00:14:13.320 --> 00:14:16.760]  還有很希望跟祂有一個關係
[00:14:16.760 --> 00:14:20.360]  這個已經是完全
[00:14:20.360 --> 00:14:24.440]  記住完全不等於完美
[00:14:24.440 --> 00:14:26.760]  最後就是
[00:14:26.880 --> 00:14:30.520]  我們要照著祂的大能
[00:14:30.520 --> 00:14:36.680]  竭盡我們的盡心竭力去傳這個福音
[00:14:36.680 --> 00:14:40.800]  神給我們各人有不同的恩賜
[00:14:40.800 --> 00:14:43.760]  有不同的能力
[00:14:43.760 --> 00:14:45.920]  不是就這樣給了我們
[00:14:45.920 --> 00:14:47.600]  我們就算了
[00:14:47.600 --> 00:14:50.880]  記住神給我們的恩賜
[00:14:50.880 --> 00:14:54.400]  不等於我們自己喜歡
[00:14:54.400 --> 00:14:58.320]  可能有人說我很喜歡唱歌
[00:14:58.320 --> 00:14:59.840]  這個等不等同呢?
[00:14:59.840 --> 00:15:01.760]  這個就是你的恩賜
[00:15:01.760 --> 00:15:03.360]  那你又要看看
[00:15:03.360 --> 00:15:04.920]  你很喜歡唱歌
[00:15:04.920 --> 00:15:07.440]  但是你卻唱得很醜
[00:15:07.440 --> 00:15:08.600]  五音不全
[00:15:08.600 --> 00:15:10.280]  那這個算不算是你的恩賜呢?
[00:15:10.280 --> 00:15:12.280]  你覺得呢?
[00:15:12.280 --> 00:15:17.440]  我不是說剛才很敗隊
[00:15:17.440 --> 00:15:18.680]  不用全部低頭
[00:15:18.680 --> 00:15:20.600]  (笑)
[00:15:20.600 --> 00:15:22.720]  只是一個例子
[00:15:23.280 --> 00:15:24.920]  就是說神
[00:15:24.920 --> 00:15:26.120]  (可以彈琴)
[00:15:26.120 --> 00:15:28.040]  是的,可以彈琴
[00:15:28.040 --> 00:15:33.400]  所以喜歡不等同是你的恩賜
[00:15:33.400 --> 00:15:37.080]  恩賜我們真的要好好去發掘一下
[00:15:37.080 --> 00:15:40.080]  當年我都以為自己
[00:15:40.080 --> 00:15:41.440]  是
[00:15:41.440 --> 00:15:42.400]  記得我是什麼嗎?
[00:15:42.400 --> 00:15:43.800]  體育老師
[00:15:43.800 --> 00:15:48.200]  我當年都以為我自己的最大恩賜
[00:15:48.200 --> 00:15:51.600]  將會是去做體育教練
[00:15:51.600 --> 00:15:53.720]  但卻是
[00:15:53.720 --> 00:15:56.120]  原來神告訴我我的恩賜
[00:15:56.120 --> 00:15:58.680]  是要去教導
[00:15:58.680 --> 00:16:00.280]  所以就是
[00:16:00.280 --> 00:16:05.280]  當我們要去發掘自己的恩賜的時候
[00:16:05.280 --> 00:16:08.480]  同樣我們就要運用我們的恩賜
[00:16:08.480 --> 00:16:13.240]  怎樣去服侍我們的主
[00:16:13.240 --> 00:16:17.960]  透過我們這兩節的經文裡面
[00:16:17.960 --> 00:16:21.080]  神告訴我們我們應該怎樣去做
[00:16:21.080 --> 00:16:23.520]  我們可以做些什麼呢?
[00:16:23.520 --> 00:16:27.920]  我們可以首先建立一下全福音的文化
[00:16:27.920 --> 00:16:31.720]  好像Explorer怎樣去傳福音的文化
[00:16:31.720 --> 00:16:35.640]  文化是需要日積月累
[00:16:35.640 --> 00:16:39.920]  不是一下子就可以變成一個文化
[00:16:39.920 --> 00:16:42.560]  所以我們說
[00:16:42.560 --> 00:16:44.760]  全福音這個文化
[00:16:44.760 --> 00:16:48.240]  不是上兩星期做了一場報道會
[00:16:48.240 --> 00:16:51.400]  這個就是Explorer傳福音的文化
[00:16:51.400 --> 00:16:54.400]  又或者我們教會傳福音的文化
[00:16:54.400 --> 00:16:55.240]  就是怎樣呢?
[00:16:55.240 --> 00:16:56.800]  可能在你的心裡面
[00:16:56.800 --> 00:16:58.800]  傳福音都是一些
[00:16:58.800 --> 00:17:01.920]  什麼時候做的事情呢?
[00:17:01.920 --> 00:17:03.480]  聖誕節
[00:17:03.480 --> 00:17:04.880]  復活節
[00:17:04.880 --> 00:17:06.120]  母親節
[00:17:06.120 --> 00:17:07.320]  父親節
[00:17:07.320 --> 00:17:10.000]  可能這些都是那些大時大節
[00:17:10.000 --> 00:17:13.000]  才來傳福音
[00:17:13.000 --> 00:17:15.360]  又或者教會
[00:17:15.360 --> 00:17:17.960]  每一次可能在這些大的節日裡面
[00:17:17.960 --> 00:17:20.920]  都會有一些傳福音的活動
[00:17:20.920 --> 00:17:26.520]  但其實傳福音不是限定
[00:17:26.520 --> 00:17:29.440]  要大時大節才做的
[00:17:29.440 --> 00:17:32.400]  是我們每一天在生活裡面
[00:17:32.400 --> 00:17:35.640]  我們都可以去做到傳福音
[00:17:35.640 --> 00:17:37.960]  神給我們有365天
[00:17:37.960 --> 00:17:41.480]  每一天都給我們有不同的因典
[00:17:41.480 --> 00:17:44.520]  所以我們是不是在一年裡面
[00:17:44.520 --> 00:17:48.920]  只是那一天去傳福音呢?
[00:17:48.920 --> 00:17:51.760]  這個都是我們值得去考慮
[00:17:51.760 --> 00:17:54.680]  和值得去思想的一件事
[00:17:54.680 --> 00:17:58.320]  我們建立了一個文化的時候
[00:17:58.320 --> 00:18:01.280]  我們在生活上面
[00:18:01.280 --> 00:18:04.560]  去學習怎樣傳福音
[00:18:04.560 --> 00:18:05.840]  傳福音就是
[00:18:05.840 --> 00:18:06.760]  其實怎樣呢?
[00:18:06.760 --> 00:18:07.600]  剛才所說的
[00:18:07.600 --> 00:18:11.360]  每一天去傳福音
[00:18:11.360 --> 00:18:14.160]  不單只是在教會傳福音
[00:18:14.160 --> 00:18:15.560]  你在學校
[00:18:15.560 --> 00:18:17.960]  甚至是你在運動場上
[00:18:17.960 --> 00:18:19.200]  都可以傳福音
[00:18:19.200 --> 00:18:21.080]  就好像Pasadena那樣
[00:18:21.080 --> 00:18:22.640]  她很喜歡打籃球
[00:18:22.640 --> 00:18:25.840]  她就將她打籃球的興趣
[00:18:25.840 --> 00:18:28.400]  可以在運動場上
[00:18:28.400 --> 00:18:29.640]  籃球場上
[00:18:29.640 --> 00:18:31.720]  跟別人講這個福音
[00:18:31.720 --> 00:18:34.320]  所以我們的傳福音
[00:18:34.320 --> 00:18:36.680]  都是在生活上面的
[00:18:36.680 --> 00:18:40.760]  根據一個統計調查
[00:18:40.760 --> 00:18:42.000]  這樣說
[00:18:42.000 --> 00:18:45.760]  有三分之一的人
[00:18:45.760 --> 00:18:49.280]  在當時有一群大學生
[00:18:49.280 --> 00:18:52.000]  他們在二千人裡面
[00:18:52.000 --> 00:18:54.880]  他們有三分之一的人覺得
[00:18:54.880 --> 00:18:58.400]  冥想和自我修煉
[00:18:58.400 --> 00:19:02.320]  已經可以有屬靈的真理
[00:19:02.320 --> 00:19:03.640]  和智慧
[00:19:03.640 --> 00:19:05.240]  可以做到
[00:19:05.240 --> 00:19:06.600]  九個百分之一的人
[00:19:06.600 --> 00:19:10.880]  他相信有輪迴和占星術
[00:19:10.880 --> 00:19:13.320]  甚至有七個百分之一的人
[00:19:13.320 --> 00:19:17.440]  相信可以和死人溝通
[00:19:17.440 --> 00:19:20.760]  從這個統計我們可以看到什麼?
[00:19:20.760 --> 00:19:24.040]  從這個統計可以告訴我們
[00:19:24.040 --> 00:19:28.480]  如果我們的聖經基礎不穩健
[00:19:28.480 --> 00:19:30.040]  我們就不可以做到
[00:19:30.040 --> 00:19:32.120]  剛才保羅所教導的
[00:19:32.120 --> 00:19:38.760]  要勸誡和教導身邊的基督徒
[00:19:38.760 --> 00:19:43.800]  或者帶領他們進入真正的真理裡面
[00:19:43.800 --> 00:19:47.480]  到了第三個部分
[00:19:47.480 --> 00:19:52.400]  就是當我們建立了文化
[00:19:52.400 --> 00:19:55.960]  在我們生活上開始傳福音的時候
[00:19:55.960 --> 00:19:58.880]  我們還要不斷地操練
[00:19:58.880 --> 00:20:02.000]  很相信每一樣東西都需要練習
[00:20:02.000 --> 00:20:04.440]  才可以做得好
[00:20:04.440 --> 00:20:07.680]  廚師不會只是看著YouTube
[00:20:07.680 --> 00:20:10.480]  看著它就會煮得好呢?
[00:20:10.480 --> 00:20:13.880]  我相信無論如何都要自己試試
[00:20:13.880 --> 00:20:16.280]  就好像那天的報道會
[00:20:16.280 --> 00:20:19.000]  你們有沒有吃過曲奇餅?
[00:20:19.000 --> 00:20:20.080]  巧克力曲奇餅
[00:20:20.080 --> 00:20:21.480]  如果你有吃過
[00:20:21.480 --> 00:20:22.840]  你就會知道
[00:20:22.840 --> 00:20:25.640]  他們不只是看YouTube
[00:20:25.640 --> 00:20:27.880]  不只是看食譜
[00:20:27.880 --> 00:20:29.880]  他們真的要試過
[00:20:29.880 --> 00:20:32.480]  嘗試過一次兩次
[00:20:32.480 --> 00:20:34.560]  然後才可以做到
[00:20:34.560 --> 00:20:35.760]  這麼好吃的
[00:20:35.760 --> 00:20:38.120]  所以我們傳福音也是
[00:20:38.120 --> 00:20:42.280]  我們不要只是覺得很害怕
[00:20:42.280 --> 00:20:43.880]  你去說就行了
[00:20:43.880 --> 00:20:44.680]  我不用說
[00:20:44.680 --> 00:20:46.280]  或者你去傳就行了
[00:20:46.280 --> 00:20:47.360]  我不用傳
[00:20:47.360 --> 00:20:50.480]  這個也不是我們想要的
[00:20:50.480 --> 00:20:55.080]  我們是希望透過不斷地學習
[00:20:55.080 --> 00:20:56.480]  怎樣傳福音
[00:20:56.480 --> 00:20:58.280]  或者你們可以
[00:20:58.280 --> 00:20:59.640]  待會分組的時候
[00:20:59.640 --> 00:21:01.240]  你們可以去學習
[00:21:01.760 --> 00:21:03.440]  或者你們可以
[00:21:03.440 --> 00:21:04.960]  待會分組的時候
[00:21:04.960 --> 00:21:08.440]  導師可以跟我們示範一下
[00:21:08.440 --> 00:21:09.760]  或者你問一下他們
[00:21:09.760 --> 00:21:10.800]  如果叫你傳福音
[00:21:10.800 --> 00:21:11.640]  你會怎樣?
[00:21:11.640 --> 00:21:15.120]  你們待會可以練習一下
[00:21:15.120 --> 00:21:17.360]  透過不同的場景
[00:21:17.360 --> 00:21:19.040]  透過我們的生活上
[00:21:19.040 --> 00:21:21.320]  我們不斷地去練習
[00:21:21.320 --> 00:21:23.760]  成為一個可以走出來
[00:21:23.760 --> 00:21:27.560]  走這個大使命的傳福音的人
[00:21:27.560 --> 00:21:31.560]  在哥羅西書這兩節經文裏面
[00:21:31.560 --> 00:21:33.160]  告訴我們
[00:21:33.160 --> 00:21:35.360]  我們應該用什麼態度
[00:21:35.360 --> 00:21:36.560]  用什麼方法
[00:21:36.560 --> 00:21:38.880]  去將神的福音
